prev_eps,eps_yoy,status,date,prev_eps_yoy,price,advice,prev_rev_yoy,om,name,symbol,prev_year,est_price,pe,expansion,gm,rev_yoy,eps
2.56,5.8,🚀 利潤擴張,2026-03,18.52,43.0,⚪ 數據不足,8.14,N/A,達人網,7839.TWO,2025,0.0,0.0,3.3499999999999996,N/A,2.45,0.73
0.58,35.9,🚀 利潤擴張,2026-03,-16.92,35.5,⚠️ 追價風險,15.88,N/A,能率亞洲,7777.TWO,2025,12.149999999999999,43.827160493827165,3.0700000000000003,N/A,32.83,-0.25
2.35,71.15,🏰 高護城河,2026-03,-27.47,31.4500007629,✅ 穩健價值,12.71,2.03%,米斯特,2941.TWO,2025,100.35000000000001,4.701046451853513,2.25,64.17%,68.9,0.89
0.61,38.89,🏰 高護城河,2026-03,-35.48,11.1000003815,✅ 穩健價值,-2.09,32.72%,王道銀行,2897.TW,2025,26.1,6.379310564080459,2.030000000000001,91.47%,36.86,0.28
-1.59,43.18,🚀 利潤擴張,2026-03,67.52,25.0,⚪ 數據不足,1.27,N/A,佐登-KY,4190.TW,2025,-73.20000000000002,0.0,0.9399999999999977,N/A,42.24,-0.26
5.98,35.71,🚀 利潤擴張,2026-03,40.71,93.8000030518,✅ 穩健價值,4.88,N/A,精拓科,4951.TWO,2025,210.45,6.6856737741838925,0.6000000000000014,N/A,35.11,1.71
1.29,17.86,🏰 高護城河,2026-03,8.94,21.2000007629,✅ 穩健價值,4.5,35.36%,聯邦銀,2838.TW,2025,45.6,6.973684461480263,0.5700000000000003,94.34%,17.29,0.35
38.51,19.96,🏰 高護城河,2026-03,19.82,729.0,✅ 穩健價值,19.01,59.33%,鈊象,3293.TWO,2025,1433.8500000000001,7.626320744847787,0.28999999999999915,97.58%,19.67,11.18
0.68,-1.41,🌑 雙重衰退,2026-03,-68.78,33.2999992371,⚪ 數據不足,-1.96,N/A,享溫馨,7760.TW,2025,0.0,0.0,-0.07999999999999985,N/A,-1.33,0.7
0.68,-1.41,🌑 雙重衰退,2026-03,-68.78,0.0,⚪ 數據不足,-1.96,N/A,未知,7760.TWO,2025,0.0,0.0,-0.07999999999999985,N/A,-1.33,0.7
1.87,16.0,⚠️ 獲利稀釋,2026-03,-48.45,81.9000015259,❌ 暫避觀望,-11.58,N/A,現觀科,6906.TW,2025,49.2,24.96951266033536,-0.3099999999999987,N/A,16.31,0.6
-2.05,-14.52,🌑 雙重衰退,2026-03,19.44,82.3000030518,⚪ 數據不足,-8.49,N/A,順藥,6535.TWO,2025,-90.0,0.0,-0.9000000000000004,N/A,-13.62,-0.72
1.87,11.76,🏰 高護城河,2026-03,3.31,39.8499984741,⚪ 中性觀察,7.59,35.12%,第一金,2892.TW,2025,73.8,8.099593185792683,-1.0600000000000005,78.99%,12.82,0.57
-1.38,37.31,⚠️ 獲利稀釋,2026-03,53.38,15.75,⚪ 數據不足,51.85,N/A,鑽石投資,6901.TW,2025,-65.25,0.0,-1.1400000000000006,N/A,38.45,-0.42
1.36,12.5,⚠️ 獲利稀釋,2026-03,7.94,26.75,⚪ 中性觀察,13.01,N/A,合庫金,5880.TW,2025,51.0,7.86764705882353,-1.7799999999999994,N/A,14.28,0.36
1.51,18.92,🏰 高護城河,2026-03,13.53,27.8500003815,⚪ 中性觀察,8.35,38.59%,彰銀,2801.TW,2025,58.949999999999996,7.086514091984733,-1.8699999999999974,88.90%,20.79,0.44
3.06,9.38,⚠️ 獲利稀釋,2026-03,10.11,49.25,⚪ 中性觀察,3.7,N/A,上海商銀,5876.TW,2025,124.19999999999999,5.948067632850242,-1.9099999999999984,N/A,11.29,1.05
1.76,61.22,⚠️ 獲利稀釋,2026-03,4.79,106.5,⚪ 數據不足,58.62,N/A,立盈,7820.TWO,2025,0.0,0.0,-2.0799999999999983,N/A,63.3,0.79
1.26,9.37,🏰 高護城河,2026-03,2.44,17.8999996185,⚪ 中性觀察,2.85,41.10%,臺企銀,2834.TW,2025,49.2,5.4573169568597555,-3.9000000000000004,97.54%,13.27,0.35
3.19,400.0,⚠️ 獲利稀釋,2026-03,422.95,19.3999996185,⚪ 中性觀察,327.05,N/A,宏普,2536.TW,2025,84.75,3.433628251061947,-4.2900000000000205,N/A,404.29,0.15
-3.55,51.52,🏰 高護城河,2026-03,-174.64,8.0500001907,⚪ 數據不足,0.59,-51.18%,雅茗-KY,2726.TWO,2025,-105.6,0.0,-5.049999999999997,54.90%,56.57,-0.33
6.4,115.22,⚠️ 獲利稀釋,2026-03,8.14,426.0,❌ 暫避觀望,1.94,N/A,矽力*-KY,6415.TW,2025,228.75000000000003,27.934426229508194,-5.090000000000003,N/A,120.31,1.98
2.12,12.73,🏰 高護城河,2026-03,30.06,45.5999984741,⚪ 中性觀察,20.44,40.48%,玉山金,2884.TW,2025,81.0,8.44444416187037,-6.640000000000001,91.14%,19.37,0.62
-1.93,50.0,🏰 高護城河,2026-03,8.21,16.3500003815,⚪ 數據不足,12.71,-9.23%,瑞基,4171.TWO,2025,-79.95,0.0,-6.729999999999997,73.67%,56.73,-0.09
4.08,15.15,🏰 高護城河,2026-03,11.73,68.9000015259,⚪ 中性觀察,29.29,31.38%,中信金,2891.TW,2025,151.5,6.821782329297029,-7.1,70.98%,22.25,1.18
8.37,-20.07,🌑 雙重衰退,2026-03,-21.56,153.0,⚪ 中性觀察,9.74,22.46%,富邦金,2881.TW,2025,307.35,7.467057101024889,-9.66,42.21%,-10.41,2.4
2.18,-62.9,🏰 高護城河,2026-03,26.01,28.8999996185,⚪ 中性觀察,24.13,42.63%,德英,4911.TWO,2025,80.39999999999999,5.391790973600747,-10.07,85.36%,-52.83,0.23
3.65,-109.26,🌑 雙重衰退,2026-03,12.42,19.8500003815,⚪ 中性觀察,130.3,10.37%,皇普,2528.TW,2025,130.95000000000002,2.273768657674685,-10.710000000000008,15.63%,-98.55,-0.11
4.51,6.68,⚠️ 獲利稀釋,2026-03,-2.59,90.9000015259,⚪ 中性觀察,11.21,N/A,正瀚-創,6534.TW,2025,255.0,5.347058913288235,-10.719999999999999,N/A,17.4,4.15
-2.38,163.33,🔄 轉虧為盈,2026-03,-280.56,17.3999996185,⚪ 數據不足,-7.09,N/A,日盛台駿,6958.TW,2025,-70.65,0.0,-11.030000000000001,N/A,174.36,0.2
1.53,2.56,🏰 高護城河,2026-03,0.0,19.1499996185,⚪ 中性觀察,6.96,51.96%,台中銀,2812.TW,2025,57.300000000000004,5.013088905366492,-11.209999999999999,93.02%,13.77,0.4
-1.96,157.14,🔄 轉虧為盈,2026-03,22.83,27.6000003815,⚪ 數據不足,38.52,N/A,ABC-KY,6598.TW,2025,-61.349999999999994,0.0,-11.850000000000023,N/A,168.99,0.2
0.54,137.14,⚠️ 獲利稀釋,2026-03,-54.31,86.4000015259,❌ 暫避觀望,7.08,-3.65%,晶宏,3141.TWO,2025,16.65,77.83783921252252,-12.140000000000015,38.56%,149.28,0.84
0.04,58.33,🏰 高護城河,2026-03,100.0,10.8500003815,⚪ 數據不足,7.27,-2853.40%,大將,1453.TW,2025,-1.05,0.0,-13.820000000000007,912.85%,72.15,-0.05
7.06,-1.52,🏰 高護城河,2026-03,-2.94,111.5,⚪ 中性觀察,-2.04,30.59%,國泰金,2882.TW,2025,254.09999999999997,6.582054309327037,-13.85,62.29%,12.33,2.15
1.97,33.33,🏰 高護城河,2026-03,4.57,45.0499992371,⚪ 中性觀察,15.47,37.14%,永豐金,2890.TW,2025,79.35,8.516067908714556,-14.090000000000003,91.41%,47.42,0.76
-2.71,1.36,⚠️ 獲利稀釋,2025-09,65.91,5.5399999619,⚪ 數據不足,18.73,-5.22%,永冠-KY,1589.TW,2025,-222.15,0.0,-15.41,7.87%,16.77,-5.06
0.93,-3.85,🏰 高護城河,2026-03,-14.85,13.3500003815,⚪ 中性觀察,0.06,38.22%,遠東銀,2845.TW,2025,34.800000000000004,5.75431050926724,-15.84,102.49%,11.99,0.25
-4.55,-7.45,📉 獲利侵蝕,2026-03,-73.66,4.8299999237,⚪ 數據不足,-14.95,N/A,大洋-KY,5907.TW,2025,-159.0,0.0,-15.91,N/A,8.46,-1.01
1.34,60.0,🏰 高護城河,2026-03,31.37,17.25,⚪ 中性觀察,33.06,65.42%,華票,2820.TW,2025,53.849999999999994,4.805013927576602,-16.08,87.03%,76.08,0.48
3.63,3.88,⚠️ 獲利稀釋,2026-03,-9.05,58.0999984741,⚪ 中性觀察,18.91,N/A,訊連,5203.TW,2025,126.89999999999999,6.8676121127777785,-16.12,N/A,20.0,1.34
2.22,81.82,🏰 高護城河,2026-03,53.1,53.9000015259,⚪ 中性觀察,1.66,13.25%,寶齡富錦,1760.TW,2025,78.60000000000001,10.286259833187023,-16.340000000000003,52.35%,98.16,0.6
0.91,180.0,⚠️ 獲利稀釋,2026-03,-15.24,133.5,❌ 暫避觀望,9.81,9.16%,直得,1597.TW,2025,30.150000000000002,66.41791044776119,-17.090000000000003,38.83%,197.09,0.43
35.57,-72.34,🌑 雙重衰退,2026-03,1276.65,97.5,⚪ 中性觀察,-30.75,-95.04%,上緯投控,3708.TW,2025,545.4000000000001,2.681518151815181,-18.21,24.80%,-54.13,0.13
0.02,33.33,⚠️ 獲利稀釋,2026-03,-99.01,41.0,⚪ 數據不足,10.22,N/A,隆中,6542.TWO,2025,-8.100000000000001,0.0,-21.590000000000003,N/A,54.92,0.04
1.23,-3.33,🏰 高護城河,2026-03,8.85,23.6499996185,⚪ 中性觀察,-14.47,51.79%,統領,2910.TW,2025,42.45,8.356890324558304,-21.689999999999998,87.61%,18.36,0.29
1.2,100.0,⚠️ 獲利稀釋,2026-03,5.26,24.3500003815,⚪ 中性觀察,0.74,N/A,雃博,4106.TW,2025,45.45,8.036303756270627,-22.47,N/A,122.47,0.46
1.65,231.33,⚠️ 獲利稀釋,2026-03,146.97,545.0,❌ 暫避觀望,50.49,N/A,IET-KY,4971.TWO,2025,45.6,179.27631578947367,-22.839999999999975,N/A,254.17,1.97
5.9,-30.17,🌑 雙重衰退,2026-03,-17.37,198.0,⚪ 數據不足,-10.06,N/A,敘豐,3485.TWO,2025,0.0,0.0,-23.32,N/A,-6.85,1.69
13.64,52.97,⚠️ 獲利稀釋,2026-03,53.11,1175.0,❌ 暫避觀望,60.61,N/A,藥華藥,6446.TW,2025,530.85,33.20146934162192,-23.950000000000003,N/A,76.92,5.79
4.88,24.77,⚠️ 獲利稀釋,2026-03,7.69,162.0,⚪ 中性觀察,8.96,N/A,長聖,6712.TWO,2025,177.14999999999998,13.71718882303133,-25.2,N/A,49.97,1.39
2.62,21.74,⚠️ 獲利稀釋,2026-03,-36.41,41.8499984741,⚪ 中性觀察,19.24,N/A,鑫傳,6856.TWO,2025,83.55000000000001,7.5134647170736075,-26.030000000000005,N/A,47.77,0.56
0.14,300.0,⚠️ 獲利稀釋,2026-03,-90.28,21.5,❌ 暫避觀望,-11.54,N/A,伍豐,8076.TWO,2025,9.750000000000002,33.07692307692307,-26.439999999999998,N/A,326.44,0.16
3.03,-82.31,🌑 雙重衰退,2026-03,-57.74,27.7999992371,⚪ 中性觀察,-62.17,34.02%,名軒,1442.TW,2025,116.85,3.5686776941078304,-27.14,49.04%,-55.17,0.23
-2.29,-34.48,🌑 雙重衰退,2026-03,-67.15,0.0,⚪ 數據不足,91.93,N/A,雲象科技-創,7803.TW,2025,0.0,0.0,-27.559999999999995,N/A,-6.92,-0.78
-2.29,-34.48,🌑 雙重衰退,2026-03,-67.15,0.0,⚪ 數據不足,91.93,N/A,未知,7803.TWO,2025,0.0,0.0,-27.559999999999995,N/A,-6.92,-0.78
-0.35,-9.52,🔄 轉虧為盈,2026-03,-234.62,12.8000001907,⚪ 數據不足,-2.27,10.47%,華園,2702.TW,2025,-24.3,0.0,-28.31,89.24%,18.79,0.19
13.33,-0.73,🏰 高護城河,2026-03,6.9,400.0,⚪ 中性觀察,11.45,41.97%,雙美,4728.TWO,2025,521.55,11.504170261719874,-28.85,77.03%,28.12,4.07
1.83,-7.89,📉 獲利侵蝕,2026-03,-66.05,40.5999984741,⚪ 中性觀察,-20.5,N/A,森鉅,8942.TWO,2025,78.15,7.79270604109405,-28.87,N/A,20.98,1.05
-2.47,11.02,🔄 轉虧為盈,2026-03,-175.3,78.4000015259,⚪ 數據不足,-4.59,7.94%,美食-KY,2723.TW,2025,-53.400000000000006,0.0,-28.88,59.54%,39.9,1.31
4.72,24.75,⚠️ 獲利稀釋,2026-03,10.4,58.0,⚪ 中性觀察,-18.16,N/A,和潤企業,6592.TW,2025,158.4,5.492424242424242,-30.67,N/A,55.42,0.76
-0.09,510.71,🔄 轉虧為盈,2026-03,-102.7,197.0,⚪ 數據不足,29.21,N/A,廣閎科,6693.TWO,2025,-26.700000000000003,0.0,-31.44999999999999,N/A,542.16,1.17
0.29,210.0,⚠️ 獲利稀釋,2026-03,-85.43,37.5499992371,❌ 暫避觀望,-17.82,3.21%,泓瀚,4741.TWO,2025,7.35,76.63265150428572,-34.69,33.55%,244.69,0.31
-0.41,20.0,🏰 高護城河,2026-03,-51.85,22.3500003815,⚪ 數據不足,-43.98,-1427.47%,中福,1435.TW,2025,-14.1,0.0,-34.92,64.71%,54.92,-0.08
-2.66,90.0,🔄 轉虧為盈,2026-03,-17.7,12.8000001907,⚪ 數據不足,27.85,N/A,御嵿,3522.TWO,2025,-81.6,0.0,-35.099999999999994,N/A,125.1,0.4
1.07,-99.32,🌑 雙重衰退,2026-03,-82.6,14.0500001907,⚪ 中性觀察,-68.21,-1.56%,富華新,3056.TW,2025,55.05,3.828337926621254,-36.16,21.31%,-63.16,0.01
1.01,433.33,⚠️ 獲利稀釋,2026-03,876.92,15.6999998093,⚪ 中性觀察,32.89,7.13%,樂事綠能,1529.TW,2025,45.3,5.1986754335430465,-37.59000000000003,16.87%,470.92,0.16
0.13,-102.13,🌑 雙重衰退,2026-03,-95.82,17.6000003815,❌ 暫避觀望,23.84,N/A,強盛新,1463.TW,2025,16.650000000000002,15.855856199549548,-37.72999999999999,N/A,-64.4,-0.01
7.08,66.67,⚠️ 獲利稀釋,2026-03,40.48,328.5,❌ 暫避觀望,20.33,N/A,騰雲,6870.TWO,2025,210.89999999999998,23.364153627311524,-37.95,N/A,104.62,1.1
2.32,-71.72,🌑 雙重衰退,2026-03,-34.28,23.7000007629,⚪ 中性觀察,-10.07,N/A,弘煜科,6482.TWO,2025,80.1,4.43820239005618,-38.26,N/A,-33.46,0.28
4.92,56.12,⚠️ 獲利稀釋,2026-03,-45.05,589.0,❌ 暫避觀望,-6.16,N/A,光焱科技,7728.TWO,2025,142.5,62.0,-38.51,N/A,94.63,1.53
4.01,47.78,⚠️ 獲利稀釋,2026-03,112.83,96.1999969482,⚪ 數據不足,123.22,N/A,天能綠電,7842.TWO,2025,0.0,0.0,-39.09,N/A,86.87,1.33
5.65,-52.69,🌑 雙重衰退,2026-03,-28.57,60.2000007629,⚪ 數據不足,-4.14,N/A,溢泰實業,7818.TW,2025,0.0,0.0,-39.849999999999994,N/A,-12.84,0.88
5.65,-52.69,🌑 雙重衰退,2026-03,-28.57,0.0,⚪ 數據不足,-4.14,N/A,未知,7818.TWO,2025,0.0,0.0,-39.849999999999994,N/A,-12.84,0.88
2.37,90.91,🏰 高護城河,2026-03,46.3,114.0,❌ 暫避觀望,9.44,14.28%,泓格,3577.TWO,2025,103.20000000000002,16.569767441860463,-39.860000000000014,53.43%,130.77,1.47
-0.64,83.67,🏰 高護城河,2026-03,-74.29,21.5,⚪ 數據不足,-10.15,6.07%,點晶,3288.TWO,2025,-25.049999999999997,0.0,-39.879999999999995,71.52%,123.55,-0.08
5.48,57.14,⚠️ 獲利稀釋,2026-03,-6.01,60.9000015259,⚪ 中性觀察,9.98,N/A,群益期,6024.TW,2025,207.15,4.409848046770456,-40.22,N/A,97.36,1.76
-7.23,10.08,⚠️ 獲利稀釋,2026-03,44.38,50.2999992371,⚪ 數據不足,60.07,N/A,沛爾生醫-創,6949.TW,2025,-235.35000000000002,0.0,-40.43,N/A,50.51,-1.18
0.58,-47.06,🌑 雙重衰退,2026-03,-39.36,86.3000030518,❌ 暫避觀望,2.34,N/A,億而得,6423.TWO,2025,27.450000000000003,47.15847161300547,-40.510000000000005,N/A,-6.55,0.28
4.23,-40.13,📉 獲利侵蝕,2026-03,16.53,47.2999992371,⚪ 數據不足,-8.56,N/A,旅天下,6961.TWO,2025,0.0,0.0,-40.620000000000005,N/A,0.49,1.9
-0.74,0.0,🏰 高護城河,2026-03,42.64,3.2799999714,⚪ 數據不足,-22.14,-1090.16%,淳紳,4529.TWO,2025,-28.05,0.0,-40.9,59.04%,40.9,-0.17
103.23,38.82,🏰 高護城河,2026-03,59.82,12390.0,❌ 暫避觀望,72.77,69.19%,川湖,2059.TW,2025,3584.3999999999996,51.84968195513894,-42.38999999999999,76.10%,81.21,36.58
17.36,33.23,⚠️ 獲利稀釋,2026-03,31.09,336.0,⚪ 中性觀察,19.97,N/A,華景電,6788.TWO,2025,626.85,8.040201005025125,-44.06000000000001,N/A,77.29,4.49
2.36,109.68,⚠️ 獲利稀釋,2026-03,-56.22,36.7000007629,⚪ 中性觀察,2.72,12.46%,寒舍,2739.TW,2025,85.95,6.404886695095985,-44.18000000000001,44.04%,153.86,1.3
3.96,-82.38,🌑 雙重衰退,2026-03,-34.98,32.5,⚪ 中性觀察,-55.31,N/A,理銘,6212.TWO,2025,157.95000000000002,3.0864197530864192,-44.419999999999995,N/A,-37.96,0.4
14.04,78.66,⚠️ 獲利稀釋,2026-03,279.4,883.0,⚪ 數據不足,187.82,N/A,倍利科,7822.TW,2025,0.0,0.0,-46.32000000000001,N/A,124.98,4.93
7.86,-35.1,📉 獲利侵蝕,2026-03,-34.17,99.1999969482,⚪ 數據不足,5.26,N/A,公勝保經,6028.TWO,2025,0.0,0.0,-46.75,N/A,11.65,2.48
6.66,0.0,📉 獲利侵蝕,2026-03,-9.63,225.0,⚪ 中性觀察,4.64,N/A,系微,6231.TWO,2025,235.35,14.340344168260039,-47.19,N/A,47.19,1.7
11.24,-0.66,📉 獲利侵蝕,2026-03,-13.92,108.0,⚪ 中性觀察,-4.62,N/A,中租-KY,5871.TW,2025,431.25,3.756521739130435,-47.68,N/A,47.02,3.26
2.92,94.03,🏰 高護城河,2026-03,20.66,73.9000015259,⚪ 中性觀察,5.54,18.42%,固緯,2423.TW,2025,111.3,9.959568938800539,-48.0,51.76%,142.03,1.3
0.55,40.0,⚠️ 獲利稀釋,2026-03,-82.84,62.0,❌ 暫避觀望,-36.07,N/A,微程式,7721.TW,2025,22.050000000000004,42.176870748299315,-48.8,N/A,88.8,0.21
-0.37,18.18,⚠️ 獲利稀釋,2026-03,48.61,15.75,⚪ 數據不足,-16.98,N/A,商丞,8277.TWO,2025,-14.85,0.0,-48.970000000000006,N/A,67.15,-0.09
-0.77,1072.73,🔄 轉虧為盈,2026-03,41.22,17.75,⚪ 數據不足,-47.33,-63.16%,聯合再生,3576.TW,2025,-10.5,0.0,-49.61999999999989,-18.77%,1122.35,1.07
1.86,-72.0,🌑 雙重衰退,2026-03,43.08,173.5,⚪ 數據不足,12.72,N/A,耀穎,7772.TWO,2025,0.0,0.0,-52.29,N/A,-19.71,0.35
7.78,-45.35,📉 獲利侵蝕,2026-03,-26.4,89.5999984741,⚪ 中性觀察,-5.92,N/A,達爾膚,6523.TWO,2025,283.05,4.748277608590355,-54.99,N/A,9.64,1.88
8.1,-73.26,🌑 雙重衰退,2026-03,-10.5,73.0,⚪ 數據不足,18.06,N/A,民盛,7811.TWO,2025,0.0,0.0,-55.010000000000005,N/A,-18.25,1.09
8.59,42.79,⚠️ 獲利稀釋,2026-03,4.12,0.0,⚪ 數據不足,10.0,N/A,凌陽創新,5236.TWO,2025,0.0,0.0,-55.470000000000006,N/A,98.26,2.97
0.89,44.44,⚠️ 獲利稀釋,2026-03,183.87,53.5,❌ 暫避觀望,12.23,N/A,長佳智能,6841.TWO,2025,34.35,23.362445414847162,-55.730000000000004,N/A,100.17,0.26
1.4,-100.0,🌑 雙重衰退,2026-03,3600.0,35.4500007629,⚪ 中性觀察,128.22,N/A,台生材,6649.TWO,2025,50.099999999999994,10.613772683502994,-55.77,N/A,-44.23,0.0
1.56,18.18,🏰 高護城河,2026-03,-5.49,22.25,⚪ 中性觀察,-2.68,14.06%,遠百,2903.TW,2025,55.35000000000001,6.02981029810298,-55.970000000000006,54.41%,74.15,0.39
0.04,300.0,⚠️ 獲利稀釋,2026-03,-90.0,44.4500007629,⚪ 數據不足,16.02,N/A,泰藝,8289.TWO,2025,-4.65,0.0,-56.31,N/A,356.31,0.28
2.75,3.26,⚠️ 獲利稀釋,2026-03,-28.2,49.0,⚪ 中性觀察,-2.7,N/A,龍巖,5530.TWO,2025,101.10000000000001,7.270029673590504,-56.580000000000005,N/A,59.84,0.95
6.28,105.56,⚠️ 獲利稀釋,2026-03,721.43,16.6499996185,⚪ 中性觀察,-0.57,-167.95%,泰豐,2102.TW,2025,25.500000000000004,9.794117422647059,-57.19,20.10%,162.75,0.01
-0.78,83.87,⚠️ 獲利稀釋,2026-03,36.07,32.2999992371,⚪ 數據不足,297.52,-26.13%,浩泰,4131.TWO,2025,-19.05,0.0,-57.69,34.86%,141.56,-0.05
1.71,-75.84,🌑 雙重衰退,2026-03,-77.57,35.0,⚪ 中性觀察,-60.41,N/A,京城,2524.TW,2025,79.80000000000001,6.578947368421052,-57.870000000000005,N/A,-17.97,0.36
-0.49,-30.77,🔄 轉虧為盈,2026-03,60.8,24.3999996185,⚪ 數據不足,-6.86,N/A,台微醫,6767.TWO,2025,-6.75,0.0,-58.480000000000004,N/A,27.71,0.09
1.36,7.5,⚠️ 獲利稀釋,2026-03,4.62,21.0,⚪ 中性觀察,6.61,N/A,美吾華,1731.TW,2025,55.2,5.706521739130435,-58.480000000000004,N/A,65.98,0.43
6.27,13.38,🏰 高護城河,2026-03,7.55,78.6999969482,⚪ 中性觀察,9.49,21.51%,東洋,4105.TWO,2025,237.29999999999998,4.974715357029077,-58.529999999999994,56.36%,71.91,1.78
5.16,-4.2,📉 獲利侵蝕,2026-03,-1.21,75.0999984741,⚪ 中性觀察,8.61,N/A,愛派司,6918.TW,2025,200.99999999999997,5.604477498067165,-59.980000000000004,N/A,55.78,1.39
3.11,-77.53,🌑 雙重衰退,2026-03,-26.3,490.5,⚪ 數據不足,-15.04,N/A,長廣,7795.TW,2025,0.0,0.0,-60.09,N/A,-17.44,0.21
2.72,-14.52,📉 獲利侵蝕,2026-03,169.31,30.2000007629,⚪ 數據不足,18.71,N/A,宏�硒撥s,7794.TWO,2025,0.0,0.0,-61.379999999999995,N/A,46.86,0.53
9.9,12.73,⚠️ 獲利稀釋,2026-03,-2.0,100.0,⚪ 中性觀察,-8.29,N/A,軒郁,6703.TWO,2025,330.59999999999997,4.537205081669692,-62.099999999999994,N/A,74.83,1.87
3.63,27.85,⚠️ 獲利稀釋,2026-03,23.05,50.7000007629,⚪ 中性觀察,19.79,N/A,東生華,8432.TWO,2025,136.79999999999998,5.5592106099671055,-62.29,N/A,90.14,1.01
3.11,-30.36,📉 獲利侵蝕,2026-03,8.39,62.0,⚪ 中性觀察,14.61,N/A,意藍,6925.TWO,2025,103.2,9.011627906976745,-62.51,N/A,32.15,0.39
-1.82,68.92,⚠️ 獲利稀釋,2026-03,57.28,11.8500003815,⚪ 數據不足,-35.31,-77.27%,樂威科-KY,4154.TWO,2025,-76.65,0.0,-62.719999999999985,33.80%,131.64,-0.25
4.46,-71.64,🌑 雙重衰退,2026-03,14.65,348.0,⚪ 數據不足,24.42,N/A,華洋精機,6983.TWO,2025,0.0,0.0,-62.94,N/A,-8.7,0.19
3.08,18.68,⚠️ 獲利稀釋,2026-03,-25.6,77.6999969482,⚪ 中性觀察,-1.49,N/A,宏正,6277.TW,2025,118.35000000000001,9.847908358453738,-63.88999999999999,N/A,82.57,1.08
-0.44,-11.11,🏰 高護城河,2026-03,57.53,8.0200004578,⚪ 數據不足,12.25,-377.43%,富榮綱,3115.TWO,2025,-20.4,0.0,-64.41,100.00%,53.3,-0.1
30.41,54.52,⚠️ 獲利稀釋,2026-03,95.56,3475.0,❌ 暫避觀望,33.33,N/A,精測,6510.TWO,2025,1138.3500000000001,45.78995915140334,-64.5,N/A,119.02,10.43
-0.37,66.67,⚠️ 獲利稀釋,2026-03,-181.82,25.7000007629,⚪ 數據不足,-2.04,-9.00%,凌陽,2401.TW,2025,-11.55,0.0,-64.8,45.66%,131.47,-0.02
-2.03,-12.24,🏰 高護城河,2026-03,-491.18,167.0,⚪ 數據不足,-27.25,-58.74%,金麗科,3228.TWO,2025,-77.55,0.0,-65.32,58.46%,53.08,-0.55
-0.53,111.54,🔄 轉虧為盈,2026-03,-129.28,12.1999998093,⚪ 數據不足,2.06,N/A,大億金茂,8107.TWO,2025,-25.8,0.0,-65.49999999999999,N/A,177.04,0.03
0.32,100.0,⚠️ 獲利稀釋,2026-03,-50.0,28.4500007629,❌ 暫避觀望,-1.99,1.38%,昆盈,2365.TW,2025,10.65,40.070423609718304,-65.56,39.89%,165.56,0.14
6.7,1919.44,⚠️ 獲利稀釋,2026-03,209.22,200.5,⚪ 中性觀察,41.93,N/A,宇瞻,8271.TW,2025,396.44999999999993,7.586076428301174,-65.57999999999993,N/A,1985.02,14.54
-8.2,-45.13,📉 獲利侵蝕,2026-03,-20600.0,251.0,⚪ 數據不足,7.0,N/A,晶心科,6533.TW,2025,-405.15,0.0,-65.58,N/A,20.45,-3.28
7.93,63.12,⚠️ 獲利稀釋,2026-03,4.25,97.0,⚪ 中性觀察,-3.78,N/A,智冠,5478.TWO,2025,304.65000000000003,4.7759724273756765,-65.6,N/A,128.72,2.39
4.13,-13.39,📉 獲利侵蝕,2026-03,30.28,95.0,⚪ 中性觀察,37.43,N/A,邦睿生技-創,6955.TW,2025,153.0,9.313725490196079,-65.85,N/A,52.46,0.97
-2.16,-63.41,📉 獲利侵蝕,2026-03,0.95,21.4500007629,⚪ 數據不足,157.54,-2058.21%,醣聯,4168.TWO,2025,-77.1,0.0,-66.11999999999999,19.48%,2.71,-0.67
-1.83,33.33,🏰 高護城河,2026-03,0.0,11.25,⚪ 數據不足,36.07,-9.65%,富野,2736.TWO,2025,-66.15,0.0,-66.42,51.65%,99.75,-0.1
-1.26,33.33,⚠️ 獲利稀釋,2026-03,-68.0,41.5499992371,⚪ 數據不足,-99.4,N/A,悅城,6405.TW,2025,-52.05,0.0,-67.48,N/A,100.81,-0.26
11.77,41.83,⚠️ 獲利稀釋,2026-03,67.87,402.0,⚪ 中性觀察,85.22,N/A,意騰-KY,7749.TW,2025,438.15000000000003,13.76241013351592,-69.93,N/A,111.76,3.56
103.92,59.53,⚠️ 獲利稀釋,2026-03,52.82,20280.0,❌ 暫避觀望,40.64,N/A,信驊,5274.TWO,2025,3805.05,79.94638703827808,-70.53999999999999,N/A,130.07,37.41
3.46,-56.69,📉 獲利侵蝕,2026-03,21.4,34.9000015259,⚪ 中性觀察,55.27,N/A,櫻花建,2539.TW,2025,126.15,4.1498218223424495,-71.35,N/A,14.66,0.68
66.26,58.39,🏰 高護城河,2026-03,46.42,2500.0,❌ 暫避觀望,31.61,54.00%,台積電,2330.TW,2025,2466.0,15.206812652068127,-71.47000000000001,62.33%,129.86,22.08
0.42,0.0,📉 獲利侵蝕,2026-03,7.69,30.0,❌ 暫避觀望,1.81,N/A,台聯櫃,5601.TWO,2025,15.75,28.57142857142857,-71.77,N/A,71.77,0.1
1.29,159.09,⚠️ 獲利稀釋,2026-03,-18.87,46.5499992371,❌ 暫避觀望,3.05,N/A,維田,6570.TWO,2025,46.349999999999994,15.064724672200649,-73.16,N/A,232.25,0.57
