股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
2206.TW      三陽工業           58.5          7        64.29           1.17        3        -1007 📉 建議賣出              
2207.TW      和泰車           501.0         17        45.45          -4.05        2         -802 📉 建議賣出              
2208.TW      台船             21.6          4        66.67          19.15        3         -853 📉 建議賣出              
2211.TW      長榮鋼           102.0         18        58.33          -3.38        3          256 📈 持有 → 繼續持有         
2230.TWO     泰茂             36.3          3         50.0           2.94        5           23 📈 持有 → 繼續持有         
2231.TW      為升             83.0          8        53.85           3.03        2         -152 📈 持有 → 繼續持有         
2233.TW      宇隆            239.0          4        52.38          16.65        5          106 📈 持有 → 繼續持有         
2235.TWO     謚源             34.9         10         60.0          -0.84        3            0 📈 持有 → 繼續持有         
2236.TW      百達-KY         109.5         20        14.29          -3.47        4            3 📉 建議賣出              
2237.TWO     華德動能           30.9          3        53.33          -0.75        7            0 📈 持有 → 繼續持有         
2239.TW      英利-KY         23.65         13          0.0            0.0        0          -21 📉 建議賣出              
2241.TW      艾姆勒           29.15         19          0.0          -1.68        1          -94 📉 建議賣出              
2243.TW      宏旭-KY          20.5          3        54.55          63.65        7          137 📈 持有 → 繼續持有         
2250.TW      IKKA-KY        67.2          7        35.71           4.35        3          -38 📈 持有 → 繼續持有         
2252.TWO     為昇科            15.2         16          0.0          -5.56        1            0 📈 持有 → 繼續持有         
2254.TW      巨鎧精密-創         69.5         20        66.67          13.89        2          -11 📈 持有 → 繼續持有         
2258.TW      鴻華先進-創        31.95          6         30.0           0.27        3         -303 📉 建議賣出              
2301.TW      光寶科           170.0         17        61.54          -3.82        3        -4921 📈 持有 → 繼續持有         
2302.TW      麗正            19.05          5        52.63            4.7        4         -211 📈 持有 → 繼續持有         
2303.TW      聯電             61.1          3         60.0          36.46        6       -34391 📈 持有 → 繼續持有         
2305.TW      全友            15.05          5         55.0          32.45        4         -190 📈 持有 → 繼續持有         
