eps,expansion,prev_eps,eps_yoy,advice,symbol,om,name,pe,date,status,rev_yoy,gm,prev_year,prev_rev_yoy,est_price,prev_eps_yoy,price
0.28,2.030000000000001,0.61,38.89,✅ 穩健價值,2897.TW,32.72%,王道銀行,6.35057482224138,2026-03,🏰 高護城河,36.86,91.47%,2025,-2.09,26.1,-35.48,11.0500001907
-0.26,0.9399999999999977,-1.59,43.18,⚪ 數據不足,4190.TW,N/A,佐登-KY,0.0,2026-03,🚀 利潤擴張,42.24,N/A,2025,1.27,-73.20000000000002,67.52,25.0499992371
1.71,0.6000000000000014,5.98,35.71,✅ 穩健價值,4951.TWO,N/A,精拓科,6.286528649194583,2026-03,🚀 利潤擴張,35.11,N/A,2025,4.88,210.45,40.71,88.1999969482
0.35,0.5700000000000003,1.29,17.86,✅ 穩健價值,2838.TW,35.36%,聯邦銀,6.907894736842105,2026-03,🏰 高護城河,17.29,94.34%,2025,4.5,45.6,8.94,21.0
11.18,0.28999999999999915,38.51,19.96,✅ 穩健價值,3293.TWO,59.33%,鈊象,7.961083795376085,2026-03,🏰 高護城河,19.67,97.58%,2025,19.01,1433.8500000000001,19.82,761.0
0.7,-0.07999999999999985,0.68,-1.41,⚪ 數據不足,7760.TW,N/A,享溫馨,0.0,2026-03,🌑 雙重衰退,-1.33,N/A,2025,-1.96,0.0,-68.78,33.0
0.7,-0.07999999999999985,0.68,-1.41,⚪ 數據不足,7760.TWO,N/A,未知,0.0,2026-03,🌑 雙重衰退,-1.33,N/A,2025,-1.96,0.0,-68.78,0.0
0.6,-0.3099999999999987,1.87,16.0,❌ 暫避觀望,6906.TW,N/A,現觀科,25.304878048780488,2026-03,⚠️ 獲利稀釋,16.31,N/A,2025,-11.58,49.2,-48.45,83.0
-0.72,-0.9000000000000004,-2.05,-14.52,⚪ 數據不足,6535.TWO,N/A,順藥,0.0,2026-03,🌑 雙重衰退,-13.62,N/A,2025,-8.49,-90.0,19.44,80.5
0.57,-1.0600000000000005,1.87,11.76,⚪ 中性觀察,2892.TW,35.12%,第一金,8.028455284552846,2026-03,🏰 高護城河,12.82,78.99%,2025,7.59,73.8,3.31,39.5
-0.42,-1.1400000000000006,-1.38,37.31,⚪ 數據不足,6901.TW,N/A,鑽石投資,0.0,2026-03,⚠️ 獲利稀釋,38.45,N/A,2025,51.85,-65.25,53.38,15.6999998093
0.36,-1.7799999999999994,1.36,12.5,⚪ 中性觀察,5880.TW,N/A,合庫金,7.779411989088236,2026-03,⚠️ 獲利稀釋,14.28,N/A,2025,13.01,51.0,7.94,26.4500007629
0.44,-1.8699999999999974,1.51,18.92,⚪ 中性觀察,2801.TW,38.59%,彰銀,7.061068702290076,2026-03,🏰 高護城河,20.79,88.90%,2025,8.35,58.949999999999996,13.53,27.75
1.05,-1.9099999999999984,3.06,9.38,⚪ 中性觀察,5876.TW,N/A,上海商銀,5.911835840929951,2026-03,⚠️ 獲利稀釋,11.29,N/A,2025,3.7,124.19999999999999,10.11,48.9500007629
0.79,-2.0799999999999983,1.76,61.22,⚪ 數據不足,7820.TWO,N/A,立盈,0.0,2026-03,⚠️ 獲利稀釋,63.3,N/A,2025,58.62,0.0,4.79,108.0
0.35,-3.9000000000000004,1.26,9.37,⚪ 中性觀察,2834.TW,41.10%,臺企銀,5.442073287042683,2026-03,🏰 高護城河,13.27,97.54%,2025,2.85,49.2,2.44,17.8500003815
0.15,-4.2900000000000205,3.19,400.0,⚪ 中性觀察,2536.TW,N/A,宏普,3.398230223522124,2026-03,⚠️ 獲利稀釋,404.29,N/A,2025,327.05,84.75,422.95,19.2000007629
-0.33,-5.049999999999997,-3.55,51.52,⚪ 數據不足,2726.TWO,-51.18%,雅茗-KY,0.0,2026-03,🏰 高護城河,56.57,54.90%,2025,0.59,-105.6,-174.64,8.0799999237
1.98,-5.090000000000003,6.4,115.22,❌ 暫避觀望,6415.TW,N/A,矽力*-KY,27.901639344262293,2026-03,⚠️ 獲利稀釋,120.31,N/A,2025,1.94,228.75000000000003,8.14,425.5
0.62,-6.640000000000001,2.12,12.73,⚪ 中性觀察,2884.TW,40.48%,玉山金,8.44444416187037,2026-03,🏰 高護城河,19.37,91.14%,2025,20.44,81.0,30.06,45.5999984741
-0.09,-6.729999999999997,-1.93,50.0,⚪ 數據不足,4171.TWO,-9.23%,瑞基,0.0,2026-03,🏰 高護城河,56.73,73.67%,2025,12.71,-79.95,8.21,16.25
1.18,-7.1,4.08,15.15,⚪ 中性觀察,2891.TW,31.38%,中信金,6.782178217821782,2026-03,🏰 高護城河,22.25,70.98%,2025,29.29,151.5,11.73,68.5
2.4,-9.66,8.37,-20.07,⚪ 中性觀察,2881.TW,22.46%,富邦金,7.320644216691068,2026-03,🌑 雙重衰退,-10.41,42.21%,2025,9.74,307.35,-21.56,150.0
0.23,-10.07,2.18,-62.9,⚪ 中性觀察,4911.TWO,42.63%,德英,5.3824627577425375,2026-03,🏰 高護城河,-52.83,85.36%,2025,24.13,80.39999999999999,26.01,28.8500003815
-0.11,-10.710000000000008,3.65,-109.26,⚪ 中性觀察,2528.TW,10.37%,皇普,2.2394042654180986,2026-03,🌑 雙重衰退,-98.55,15.63%,2025,130.3,130.95000000000002,12.42,19.5499992371
4.15,-10.719999999999999,4.51,6.68,⚪ 中性觀察,6534.TW,N/A,正瀚-創,5.323529411764706,2026-03,⚠️ 獲利稀釋,17.4,N/A,2025,11.21,255.0,-2.59,90.5
0.2,-11.030000000000001,-2.38,163.33,⚪ 數據不足,6958.TW,N/A,日盛台駿,0.0,2026-03,🔄 轉虧為盈,174.36,N/A,2025,-7.09,-70.65,-280.56,17.2999992371
0.4,-11.209999999999999,1.53,2.56,⚪ 中性觀察,2812.TW,51.96%,台中銀,4.973821989528796,2026-03,🏰 高護城河,13.77,93.02%,2025,6.96,57.300000000000004,0.0,19.0
0.2,-11.850000000000023,-1.96,157.14,⚪ 數據不足,6598.TW,N/A,ABC-KY,0.0,2026-03,🔄 轉虧為盈,168.99,N/A,2025,38.52,-61.349999999999994,22.83,27.2999992371
0.84,-12.140000000000015,0.54,137.14,❌ 暫避觀望,3141.TWO,-3.65%,晶宏,75.58558696027028,2026-03,⚠️ 獲利稀釋,149.28,38.56%,2025,7.08,16.65,-54.31,83.9000015259
-0.05,-13.820000000000007,0.04,58.33,⚪ 數據不足,1453.TW,-2853.40%,大將,0.0,2026-03,🏰 高護城河,72.15,912.85%,2025,7.27,-1.05,100.0,10.8999996185
2.15,-13.85,7.06,-1.52,⚪ 中性觀察,2882.TW,30.59%,國泰金,6.523022432113342,2026-03,🏰 高護城河,12.33,62.29%,2025,-2.04,254.09999999999997,-2.94,110.5
0.76,-14.090000000000003,1.97,33.33,⚪ 中性觀察,2890.TW,37.14%,永豐金,8.534971933062382,2026-03,🏰 高護城河,47.42,91.41%,2025,15.47,79.35,4.57,45.1500015259
-5.06,-15.41,-2.71,1.36,⚪ 數據不足,1589.TW,-5.22%,永冠-KY,0.0,2025-09,⚠️ 獲利稀釋,16.77,7.87%,2025,18.73,0.0,65.91,0.0
0.25,-15.84,0.93,-3.85,⚪ 中性觀察,2845.TW,38.22%,遠東銀,5.7327587028879305,2026-03,🏰 高護城河,11.99,102.49%,2025,0.06,34.800000000000004,-14.85,13.3000001907
-1.01,-15.91,-4.55,-7.45,⚪ 數據不足,5907.TW,N/A,大洋-KY,0.0,2026-03,📉 獲利侵蝕,8.46,N/A,2025,-14.95,-159.0,-73.66,4.8299999237
0.48,-16.08,1.34,60.0,⚪ 中性觀察,2820.TW,65.42%,華票,4.735376044568246,2026-03,🏰 高護城河,76.08,87.03%,2025,33.06,53.849999999999994,31.37,17.0
1.34,-16.12,3.63,3.88,⚪ 中性觀察,5203.TW,N/A,訊連,6.8912528649054385,2026-03,⚠️ 獲利稀釋,20.0,N/A,2025,18.91,126.89999999999999,-9.05,58.2999992371
0.6,-16.340000000000003,2.22,81.82,⚪ 中性觀察,1760.TW,13.25%,寶齡富錦,10.248091748645036,2026-03,🏰 高護城河,98.16,52.35%,2025,1.66,78.60000000000001,53.1,53.7000007629
0.43,-17.090000000000003,0.91,180.0,❌ 暫避觀望,1597.TW,9.16%,直得,66.41791044776119,2026-03,⚠️ 獲利稀釋,197.09,38.83%,2025,9.81,30.150000000000002,-15.24,133.5
0.13,-18.21,35.57,-72.34,⚪ 中性觀察,3708.TW,-95.04%,上緯投控,2.742024118487348,2026-03,🌑 雙重衰退,-54.13,24.80%,2025,-30.75,545.4000000000001,1276.65,99.6999969482
0.04,-21.590000000000003,0.02,33.33,⚪ 數據不足,6542.TWO,N/A,隆中,0.0,2026-03,⚠️ 獲利稀釋,54.92,N/A,2025,10.22,-8.100000000000001,-99.01,41.0
0.29,-21.689999999999998,1.23,-3.33,⚪ 中性觀察,2910.TW,51.79%,統領,8.32155450074205,2026-03,🏰 高護城河,18.36,87.61%,2025,-14.47,42.45,8.85,23.5499992371
0.46,-22.47,1.2,100.0,⚪ 中性觀察,4106.TW,N/A,雃博,7.986798931650164,2026-03,⚠️ 獲利稀釋,122.47,N/A,2025,0.74,45.45,5.26,24.2000007629
1.97,-22.839999999999975,1.65,231.33,❌ 暫避觀望,4971.TWO,N/A,IET-KY,181.57894736842104,2026-03,⚠️ 獲利稀釋,254.17,N/A,2025,50.49,45.6,146.97,552.0
1.69,-23.32,5.9,-30.17,⚪ 數據不足,3485.TWO,N/A,敘豐,0.0,2026-03,🌑 雙重衰退,-6.85,N/A,2025,-10.06,0.0,-17.37,200.0
5.79,-23.950000000000003,13.64,52.97,❌ 暫避觀望,6446.TW,N/A,藥華藥,32.63633794857304,2026-03,⚠️ 獲利稀釋,76.92,N/A,2025,60.61,530.85,53.11,1155.0
1.39,-25.2,4.88,24.77,⚪ 中性觀察,6712.TWO,N/A,長聖,13.50550381033023,2026-03,⚠️ 獲利稀釋,49.97,N/A,2025,8.96,177.14999999999998,7.69,159.5
0.56,-26.030000000000005,2.62,21.74,⚪ 中性觀察,6856.TWO,N/A,鑫傳,7.594254800197486,2026-03,⚠️ 獲利稀釋,47.77,N/A,2025,19.24,83.55000000000001,-36.41,42.2999992371
0.16,-26.439999999999998,0.14,300.0,❌ 暫避觀望,8076.TWO,N/A,伍豐,33.384616558307684,2026-03,⚠️ 獲利稀釋,326.44,N/A,2025,-11.54,9.750000000000002,-90.28,21.7000007629
0.23,-27.14,3.03,-82.31,⚪ 中性觀察,1442.TW,34.02%,名軒,3.5558409194993583,2026-03,🌑 雙重衰退,-55.17,49.04%,2025,-62.17,116.85,-57.74,27.7000007629
-0.78,-27.559999999999995,-2.29,-34.48,⚪ 數據不足,7803.TW,N/A,雲象科技-創,0.0,2026-03,🌑 雙重衰退,-6.92,N/A,2025,91.93,0.0,-67.15,0.0
-0.78,-27.559999999999995,-2.29,-34.48,⚪ 數據不足,7803.TWO,N/A,未知,0.0,2026-03,🌑 雙重衰退,-6.92,N/A,2025,91.93,0.0,-67.15,0.0
0.19,-28.31,-0.35,-9.52,⚪ 數據不足,2702.TW,10.47%,華園,0.0,2026-03,🔄 轉虧為盈,18.79,89.24%,2025,-2.27,-24.3,-234.62,12.8500003815
4.07,-28.85,13.33,-0.73,⚪ 中性觀察,4728.TWO,41.97%,雙美,11.360368133448377,2026-03,🏰 高護城河,28.12,77.03%,2025,11.45,521.55,6.9,395.0
1.05,-28.87,1.83,-7.89,⚪ 中性觀察,8942.TWO,N/A,森鉅,7.773512476007678,2026-03,📉 獲利侵蝕,20.98,N/A,2025,-20.5,78.15,-66.05,40.5
1.31,-28.88,-2.47,11.02,⚪ 數據不足,2723.TW,7.94%,美食-KY,0.0,2026-03,🔄 轉虧為盈,39.9,59.54%,2025,-4.59,-53.400000000000006,-175.3,78.5
0.76,-30.67,4.72,24.75,⚪ 中性觀察,6592.TW,N/A,和潤企業,5.454545310047348,2026-03,⚠️ 獲利稀釋,55.42,N/A,2025,-18.16,158.4,10.4,57.5999984741
1.17,-31.44999999999999,-0.09,510.71,⚪ 數據不足,6693.TWO,N/A,廣閎科,0.0,2026-03,🔄 轉虧為盈,542.16,N/A,2025,29.21,-26.700000000000003,-102.7,209.5
0.31,-34.69,0.29,210.0,❌ 暫避觀望,4741.TWO,3.21%,泓瀚,77.14285558591837,2026-03,⚠️ 獲利稀釋,244.69,33.55%,2025,-17.82,7.35,-85.43,37.7999992371
-0.08,-34.92,-0.41,20.0,⚪ 數據不足,1435.TW,-1427.47%,中福,0.0,2026-03,🏰 高護城河,54.92,64.71%,2025,-43.98,-14.1,-51.85,22.25
0.4,-35.099999999999994,-2.66,90.0,⚪ 數據不足,3522.TWO,N/A,御嵿,0.0,2026-03,🔄 轉虧為盈,125.1,N/A,2025,27.85,-81.6,-17.7,12.6499996185
0.01,-36.16,1.07,-99.32,⚪ 中性觀察,3056.TW,-1.56%,富華新,3.828337926621254,2026-03,🌑 雙重衰退,-63.16,21.31%,2025,-68.21,55.05,-82.6,14.0500001907
0.16,-37.59000000000003,1.01,433.33,⚪ 中性觀察,1529.TW,7.13%,樂事綠能,5.115893976589405,2026-03,⚠️ 獲利稀釋,470.92,16.87%,2025,32.89,45.3,876.92,15.4499998093
-0.01,-37.72999999999999,0.13,-102.13,❌ 暫避觀望,1463.TW,N/A,強盛新,15.990990990990989,2026-03,🌑 雙重衰退,-64.4,N/A,2025,23.84,16.650000000000002,-95.82,17.75
1.1,-37.95,7.08,66.67,❌ 暫避觀望,6870.TWO,N/A,騰雲,23.93314366998578,2026-03,⚠️ 獲利稀釋,104.62,N/A,2025,20.33,210.89999999999998,40.48,336.5
0.28,-38.26,2.32,-71.72,⚪ 中性觀察,6482.TWO,N/A,弘煜科,4.37265924747191,2026-03,🌑 雙重衰退,-33.46,N/A,2025,-10.07,80.1,-34.28,23.3500003815
1.53,-38.51,4.92,56.12,❌ 暫避觀望,7728.TWO,N/A,光焱科技,62.63157894736842,2026-03,⚠️ 獲利稀釋,94.63,N/A,2025,-6.16,142.5,-45.05,595.0
1.33,-39.09,4.01,47.78,⚪ 數據不足,7842.TWO,N/A,天能綠電,0.0,2026-03,⚠️ 獲利稀釋,86.87,N/A,2025,123.22,0.0,112.83,98.0
0.88,-39.849999999999994,5.65,-52.69,⚪ 數據不足,7818.TW,N/A,溢泰實業,0.0,2026-03,🌑 雙重衰退,-12.84,N/A,2025,-4.14,0.0,-28.57,59.9000015259
0.88,-39.849999999999994,5.65,-52.69,⚪ 數據不足,7818.TWO,N/A,未知,0.0,2026-03,🌑 雙重衰退,-12.84,N/A,2025,-4.14,0.0,-28.57,0.0
1.47,-39.860000000000014,2.37,90.91,❌ 暫避觀望,3577.TWO,14.28%,泓格,16.569767441860463,2026-03,🏰 高護城河,130.77,53.43%,2025,9.44,103.20000000000002,46.3,114.0
-0.08,-39.879999999999995,-0.64,83.67,⚪ 數據不足,3288.TWO,6.07%,點晶,0.0,2026-03,🏰 高護城河,123.55,71.52%,2025,-10.15,-25.049999999999997,-74.29,21.0
1.76,-40.22,5.48,57.14,⚪ 中性觀察,6024.TW,N/A,群益期,4.4026067514192615,2026-03,⚠️ 獲利稀釋,97.36,N/A,2025,9.98,207.15,-6.01,60.7999992371
-1.18,-40.43,-7.23,10.08,⚪ 數據不足,6949.TW,N/A,沛爾生醫-創,0.0,2026-03,⚠️ 獲利稀釋,50.51,N/A,2025,60.07,-235.35000000000002,44.38,50.2999992371
0.28,-40.510000000000005,0.58,-47.06,❌ 暫避觀望,6423.TWO,N/A,億而得,47.43169565672131,2026-03,🌑 雙重衰退,-6.55,N/A,2025,2.34,27.450000000000003,-39.36,86.8000030518
1.9,-40.620000000000005,4.23,-40.13,⚪ 數據不足,6961.TWO,N/A,旅天下,0.0,2026-03,📉 獲利侵蝕,0.49,N/A,2025,-8.56,0.0,16.53,47.0999984741
-0.17,-40.9,-0.74,0.0,⚪ 數據不足,4529.TWO,-1090.16%,淳紳,0.0,2026-03,🏰 高護城河,40.9,59.04%,2025,-22.14,-28.05,42.64,3.2999999523
36.58,-42.38999999999999,103.23,38.82,❌ 暫避觀望,2059.TW,69.19%,川湖,51.68228992299967,2026-03,🏰 高護城河,81.21,76.10%,2025,72.77,3584.3999999999996,59.82,12350.0
4.49,-44.06000000000001,17.36,33.23,⚪ 中性觀察,6788.TWO,N/A,華景電,8.111988513998565,2026-03,⚠️ 獲利稀釋,77.29,N/A,2025,19.97,626.85,31.09,339.0
1.3,-44.18000000000001,2.36,109.68,⚪ 中性觀察,2739.TW,12.46%,寒舍,6.352530807312391,2026-03,⚠️ 獲利稀釋,153.86,44.04%,2025,2.72,85.95,-56.22,36.4000015259
0.4,-44.419999999999995,3.96,-82.38,⚪ 中性觀察,6212.TWO,N/A,理銘,3.0484329035232665,2026-03,🌑 雙重衰退,-37.96,N/A,2025,-55.31,157.95000000000002,-34.98,32.0999984741
4.93,-46.32000000000001,14.04,78.66,⚪ 數據不足,7822.TW,N/A,倍利科,0.0,2026-03,⚠️ 獲利稀釋,124.98,N/A,2025,187.82,0.0,279.4,920.0
2.48,-46.75,7.86,-35.1,⚪ 數據不足,6028.TWO,N/A,公勝保經,0.0,2026-03,📉 獲利侵蝕,11.65,N/A,2025,5.26,0.0,-34.17,99.1999969482
1.7,-47.19,6.66,0.0,⚪ 中性觀察,6231.TWO,N/A,系微,14.977692797960485,2026-03,📉 獲利侵蝕,47.19,N/A,2025,4.64,235.35,-9.63,235.0
3.26,-47.68,11.24,-0.66,⚪ 中性觀察,5871.TW,N/A,中租-KY,3.7217391304347824,2026-03,📉 獲利侵蝕,47.02,N/A,2025,-4.62,431.25,-13.92,107.0
1.3,-48.0,2.92,94.03,⚪ 中性觀察,2423.TW,18.42%,固緯,9.743935721266848,2026-03,🏰 高護城河,142.03,51.76%,2025,5.54,111.3,20.66,72.3000030518
0.21,-48.8,0.55,40.0,❌ 暫避觀望,7721.TW,N/A,微程式,41.97278963462584,2026-03,⚠️ 獲利稀釋,88.8,N/A,2025,-36.07,22.050000000000004,-82.84,61.7000007629
-0.09,-48.970000000000006,-0.37,18.18,⚪ 數據不足,8277.TWO,N/A,商丞,0.0,2026-03,⚠️ 獲利稀釋,67.15,N/A,2025,-16.98,-14.85,48.61,15.75
1.07,-49.61999999999989,-0.77,1072.73,⚪ 數據不足,3576.TW,-63.16%,聯合再生,0.0,2026-03,🔄 轉虧為盈,1122.35,-18.77%,2025,-47.33,-10.5,41.22,18.25
0.35,-52.29,1.86,-72.0,⚪ 數據不足,7772.TWO,N/A,耀穎,0.0,2026-03,🌑 雙重衰退,-19.71,N/A,2025,12.72,0.0,43.08,180.0
1.88,-54.99,7.78,-45.35,⚪ 中性觀察,6523.TWO,N/A,達爾膚,4.748277608590355,2026-03,📉 獲利侵蝕,9.64,N/A,2025,-5.92,283.05,-26.4,89.5999984741
1.09,-55.010000000000005,8.1,-73.26,⚪ 數據不足,7811.TWO,N/A,民盛,0.0,2026-03,🌑 雙重衰退,-18.25,N/A,2025,18.06,0.0,-10.5,73.5
2.97,-55.470000000000006,8.59,42.79,⚪ 數據不足,5236.TWO,N/A,凌陽創新,0.0,2026-03,⚠️ 獲利稀釋,98.26,N/A,2025,10.0,0.0,4.12,0.0
0.26,-55.730000000000004,0.89,44.44,❌ 暫避觀望,6841.TWO,N/A,長佳智能,23.44978199253275,2026-03,⚠️ 獲利稀釋,100.17,N/A,2025,12.23,34.35,183.87,53.7000007629
0.0,-55.77,1.4,-100.0,⚪ 中性觀察,6649.TWO,N/A,台生材,11.317365041047905,2026-03,🌑 雙重衰退,-44.23,N/A,2025,128.22,50.099999999999994,3600.0,37.7999992371
0.39,-55.970000000000006,1.56,18.18,⚪ 中性觀察,2903.TW,14.06%,遠百,5.989159994986449,2026-03,🏰 高護城河,74.15,54.41%,2025,-2.68,55.35000000000001,-5.49,22.1000003815
0.28,-56.31,0.04,300.0,⚪ 數據不足,8289.TWO,N/A,泰藝,0.0,2026-03,⚠️ 獲利稀釋,356.31,N/A,2025,16.02,-4.65,-90.0,44.75
0.95,-56.580000000000005,2.75,3.26,⚪ 中性觀察,5530.TWO,N/A,龍巖,7.247774254317507,2026-03,⚠️ 獲利稀釋,59.84,N/A,2025,-2.7,101.10000000000001,-28.2,48.8499984741
0.01,-57.19,6.28,105.56,⚪ 中性觀察,2102.TW,-167.95%,泰豐,9.617647283235293,2026-03,⚠️ 獲利稀釋,162.75,20.10%,2025,-0.57,25.500000000000004,721.43,16.3500003815
-0.05,-57.69,-0.78,83.87,⚪ 數據不足,4131.TWO,-26.13%,浩泰,0.0,2026-03,⚠️ 獲利稀釋,141.56,34.86%,2025,297.52,-19.05,36.07,32.0
0.36,-57.870000000000005,1.71,-75.84,⚪ 中性觀察,2524.TW,N/A,京城,6.5507515928759394,2026-03,🌑 雙重衰退,-17.97,N/A,2025,-60.41,79.80000000000001,-77.57,34.8499984741
0.09,-58.480000000000004,-0.49,-30.77,⚪ 數據不足,6767.TWO,N/A,台微醫,0.0,2026-03,🔄 轉虧為盈,27.71,N/A,2025,-6.86,-6.75,60.8,24.5
0.43,-58.480000000000004,1.36,7.5,⚪ 中性觀察,1731.TW,N/A,美吾華,5.679347722418478,2026-03,⚠️ 獲利稀釋,65.98,N/A,2025,6.61,55.2,4.62,20.8999996185
1.78,-58.529999999999994,6.27,13.38,⚪ 中性觀察,4105.TWO,21.51%,東洋,4.9494312927812905,2026-03,🏰 高護城河,71.91,56.36%,2025,9.49,237.29999999999998,7.55,78.3000030518
1.39,-59.980000000000004,5.16,-4.2,⚪ 中性觀察,6918.TW,N/A,愛派司,5.537313205089553,2026-03,📉 獲利侵蝕,55.78,N/A,2025,8.61,200.99999999999997,-1.21,74.1999969482
0.21,-60.09,3.11,-77.53,⚪ 數據不足,7795.TW,N/A,長廣,0.0,2026-03,🌑 雙重衰退,-17.44,N/A,2025,-15.04,0.0,-26.3,490.5
0.53,-61.379999999999995,2.72,-14.52,⚪ 數據不足,7794.TWO,N/A,宏�硒撥s,0.0,2026-03,📉 獲利侵蝕,46.86,N/A,2025,18.71,0.0,169.31,30.0
1.87,-62.099999999999994,9.9,12.73,⚪ 中性觀察,6703.TWO,N/A,軒郁,4.55989110707804,2026-03,⚠️ 獲利稀釋,74.83,N/A,2025,-8.29,330.59999999999997,-2.0,100.5
1.01,-62.29,3.63,27.85,⚪ 中性觀察,8432.TWO,N/A,東生華,5.504386048563597,2026-03,⚠️ 獲利稀釋,90.14,N/A,2025,19.79,136.79999999999998,23.05,50.2000007629
0.39,-62.51,3.11,-30.36,⚪ 中性觀察,6925.TWO,N/A,意藍,9.912790254098837,2026-03,📉 獲利侵蝕,32.15,N/A,2025,14.61,103.2,8.39,68.1999969482
-0.25,-62.719999999999985,-1.82,68.92,⚪ 數據不足,4154.TWO,-77.27%,樂威科-KY,0.0,2026-03,⚠️ 獲利稀釋,131.64,33.80%,2025,-35.31,-76.65,57.28,11.8500003815
0.19,-62.94,4.46,-71.64,⚪ 數據不足,6983.TWO,N/A,華洋精機,0.0,2026-03,🌑 雙重衰退,-8.7,N/A,2025,24.42,0.0,14.65,348.5
1.08,-63.88999999999999,3.08,18.68,⚪ 中性觀察,6277.TW,N/A,宏正,9.860583403269962,2026-03,⚠️ 獲利稀釋,82.57,N/A,2025,-1.49,118.35000000000001,-25.6,77.8000030518
-0.1,-64.41,-0.44,-11.11,⚪ 數據不足,3115.TWO,-377.43%,富榮綱,0.0,2026-03,🏰 高護城河,53.3,100.00%,2025,12.25,-20.4,57.53,7.9800000191
10.43,-64.5,30.41,54.52,❌ 暫避觀望,6510.TWO,N/A,精測,43.61575965212807,2026-03,⚠️ 獲利稀釋,119.02,N/A,2025,33.33,1138.3500000000001,95.56,3310.0
-0.02,-64.8,-0.37,66.67,⚪ 數據不足,2401.TW,-9.00%,凌陽,0.0,2026-03,⚠️ 獲利稀釋,131.47,45.66%,2025,-2.04,-11.55,-181.82,25.5499992371
-0.55,-65.32,-2.03,-12.24,⚪ 數據不足,3228.TWO,-58.74%,金麗科,0.0,2026-03,🏰 高護城河,53.08,58.46%,2025,-27.25,-77.55,-491.18,174.0
0.03,-65.49999999999999,-0.53,111.54,⚪ 數據不足,8107.TWO,N/A,大億金茂,0.0,2026-03,🔄 轉虧為盈,177.04,N/A,2025,2.06,-25.8,-129.28,12.1499996185
0.14,-65.56,0.32,100.0,❌ 暫避觀望,2365.TW,1.38%,昆盈,39.71831093366197,2026-03,⚠️ 獲利稀釋,165.56,39.89%,2025,-1.99,10.65,-50.0,28.2000007629
14.54,-65.57999999999993,6.7,1919.44,⚪ 中性觀察,8271.TW,N/A,宇瞻,7.567158531971246,2026-03,⚠️ 獲利稀釋,1985.02,N/A,2025,41.93,396.44999999999993,209.22,200.0
-3.28,-65.58,-8.2,-45.13,⚪ 數據不足,6533.TW,N/A,晶心科,0.0,2026-03,📉 獲利侵蝕,20.45,N/A,2025,7.0,-405.15,-20600.0,276.0
2.39,-65.6,7.93,63.12,⚪ 中性觀察,5478.TWO,N/A,智冠,4.7759724273756765,2026-03,⚠️ 獲利稀釋,128.72,N/A,2025,-3.78,304.65000000000003,4.25,97.0
0.97,-65.85,4.13,-13.39,⚪ 中性觀察,6955.TW,N/A,邦睿生技-創,9.23529381845098,2026-03,📉 獲利侵蝕,52.46,N/A,2025,37.43,153.0,30.28,94.1999969482
-0.67,-66.11999999999999,-2.16,-63.41,⚪ 數據不足,4168.TWO,-2058.21%,醣聯,0.0,2026-03,📉 獲利侵蝕,2.71,19.48%,2025,157.54,-77.1,0.95,21.9500007629
-0.1,-66.42,-1.83,33.33,⚪ 數據不足,2736.TWO,-9.65%,富野,0.0,2026-03,🏰 高護城河,99.75,51.65%,2025,36.07,-66.15,0.0,11.25
-0.26,-67.48,-1.26,33.33,⚪ 數據不足,6405.TW,N/A,悅城,0.0,2026-03,⚠️ 獲利稀釋,100.81,N/A,2025,-99.4,-52.05,-68.0,41.4500007629
3.56,-69.93,11.77,41.83,⚪ 中性觀察,7749.TW,N/A,意騰-KY,13.539883601506332,2026-03,⚠️ 獲利稀釋,111.76,N/A,2025,85.22,438.15000000000003,67.87,395.5
37.41,-70.53999999999999,103.92,59.53,❌ 暫避觀望,5274.TWO,N/A,信驊,78.19213939370047,2026-03,⚠️ 獲利稀釋,130.07,N/A,2025,40.64,3805.05,52.82,19835.0
0.68,-71.35,3.46,-56.69,⚪ 中性觀察,2539.TW,N/A,櫻花建,4.0963140027229485,2026-03,📉 獲利侵蝕,14.66,N/A,2025,55.27,126.15,21.4,34.4500007629
22.08,-71.47000000000001,66.26,58.39,❌ 暫避觀望,2330.TW,54.00%,台積電,15.054744525547445,2026-03,🏰 高護城河,129.86,62.33%,2025,31.61,2466.0,46.42,2475.0
0.1,-71.77,0.42,0.0,❌ 暫避觀望,5601.TWO,N/A,台聯櫃,27.619047619047617,2026-03,📉 獲利侵蝕,71.77,N/A,2025,1.81,15.75,7.69,29.0
0.57,-73.16,1.29,159.09,❌ 暫避觀望,6570.TWO,N/A,維田,15.097087872459548,2026-03,⚠️ 獲利稀釋,232.25,N/A,2025,3.05,46.349999999999994,-18.87,46.6500015259
-0.75,-73.19999999999999,-2.97,-8.82,⚪ 數據不足,6492.TWO,N/A,生華科,0.0,2026-03,📉 獲利侵蝕,64.38,N/A,2025,7.0,-106.50000000000001,10.09,34.2000007629
1.5,-73.75,7.27,2.74,⚪ 中性觀察,3158.TWO,24.73%,嘉實,5.150784169234017,2026-03,🏰 高護城河,76.49,63.24%,2025,7.07,248.7,-10.36,85.4000015259
1.78,-74.55,10.3,-46.55,⚪ 中性觀察,8446.TWO,N/A,華研,3.1370369240074076,2026-03,📉 獲利侵蝕,28.0,N/A,2025,-21.14,404.99999999999994,-9.97,84.6999969482
