Stock_ID,Stock_Name,Date,Type,Price_Entry,Stop_Loss,Take_Profit,Status,Action,Vol_Spike,RSI,Validation_Date,Priority
2458.TW,義隆,2026-03-23,看跌 FVG,128.64,130.74,122.21,❌ 已失效,實體過中線,0,58.7,-,1
2633.TW,台灣高鐵,2026-03-25,看漲 FVG,26.25,25.97,27.56,❌ 已失效,實體破中線,0,47.17,-,1
3710.TWO,連展投控,2026-03-27,看漲 FVG,6.45,6.04,6.77,⏳ 待回測,💎鑽石結構,1,49.69,-,1
5258.TW,虹堡,2026-03-26,看漲 FVG,47.95,46.62,50.35,❌ 已失效,實體破中線,1,45.81,-,1
8291.TWO,尚茂,2026-03-25,看漲 FVG,15.15,13.93,15.91,✅ 已站穩,🟢 買進,1,51.4,2026-03-27,1
8930.TWO,青鋼,2026-03-24,看跌 FVG,30.04,30.28,28.54,⚠️ 壓力確認,🔴 放空,1,66.67,2026-03-26,1
00662.TW,富邦NASDAQ,2026-03-27,看跌 FVG,95.35,99.09,90.58,⏳ 待回測,⚡結構突破,0,44.27,-,2
00696B.TWO,富邦美債20年,2026-03-23,看跌 FVG,29.58,30.03,28.1,⚠️ 壓力確認,🔴 放空,0,35.19,2026-03-25,2
00719B.TWO,元大美債1-3,2026-03-13,看漲 FVG,31.43,31.22,33.0,❌ 已失效,實體破中線,0,66.97,-,2
00757.TW,統一FANG+,2026-03-27,看跌 FVG,101.75,106.98,96.66,⏳ 待回測,⚡結構突破,0,38.3,-,2
00764B.TWO,群益25年美債,2026-03-23,看跌 FVG,28.24,28.67,26.83,⚠️ 壓力確認,🔴 放空,0,36.74,2026-03-25,2
00770.TW,國泰北美科技,2026-03-27,看跌 FVG,48.56,51.0,46.13,⏳ 待回測,⚡結構突破,1,47.59,-,2
00773B.TWO,中信優先金融債,2026-03-27,看跌 FVG,35.62,36.0,33.84,⏳ 待回測,⚡結構突破,0,38.7,-,2
00780B.TWO,國泰A級金融債,2026-03-27,看跌 FVG,37.5,37.84,35.62,⏳ 待回測,⚡結構突破,0,37.44,-,2
00851.TW,台新全球AI,2026-03-27,看跌 FVG,53.0,56.38,50.35,⏳ 待回測,⚡結構突破,0,43.58,-,2
00857B.TWO,永豐20年美公債,2026-03-23,看跌 FVG,23.52,24.12,22.34,⚠️ 壓力確認,🔴 放空,1,31.78,2026-03-25,2
00864B.TWO,中信美國公債0-1,2026-03-23,看漲 FVG,46.75,46.44,49.09,❌ 已失效,實體破中線,1,66.82,-,2
009813.TW,貝萊德標普卓越50,2026-03-27,看跌 FVG,9.7,9.97,9.21,⏳ 待回測,⚡結構突破,0,40.59,-,2
009815.TWO,大華美國MAG7+,2026-03-27,看跌 FVG,8.93,9.36,8.48,⏳ 待回測,⚡結構突破,1,43.33,-,2
009817.TW,國泰日本不動產,2026-03-27,看跌 FVG,9.39,9.48,8.92,⏳ 待回測,⚡結構突破,0,37.84,-,2
00989A.TW,主動摩根美國科技,2026-03-27,看跌 FVG,13.27,14.04,12.61,⏳ 待回測,⚡結構突破,1,52.14,-,2
1210.TW,大成,2026-03-12,看漲 FVG,52.7,51.84,55.34,⏳ 待回測,⚡結構突破,1,68.52,-,2
1219.TW,福壽,2026-03-09,看漲 FVG,13.55,13.43,14.23,❌ 已失效,實體破中線,1,65.22,-,2
1220.TW,台榮,2026-03-23,看跌 FVG,12.5,12.71,11.88,❌ 已失效,實體過中線,0,25.0,2026-03-25,2
1294.TWO,漢田生技,2026-03-23,看跌 FVG,82.0,82.71,77.9,⚠️ 壓力確認,🔴 放空,0,55.88,2026-03-25,2
1303.TW,南亞,2026-03-23,看跌 FVG,76.0,78.49,72.2,💰 已達標,獲利點,0,40.48,2026-03-25,2
1323.TW,永裕,2026-03-18,看漲 FVG,19.0,18.71,19.95,💰 已達標,獲利點,0,62.86,2026-03-20,2
1338.TW,廣華-KY,2026-03-23,看跌 FVG,15.05,15.43,14.3,💰 已達標,獲利點,0,20.56,-,2
1402.TW,遠東新,2026-03-23,看跌 FVG,26.15,26.48,24.84,❌ 已失效,實體過中線,0,22.88,2026-03-25,2
1414.TW,東和,2026-03-23,看跌 FVG,18.05,18.34,17.15,⚠️ 壓力確認,🔴 放空,0,28.3,2026-03-30,2
1460.TW,宏遠,2026-03-05,看跌 FVG,6.7,6.83,6.37,❌ 已失效,實體過中線,0,55.04,2026-03-09,2
1476.TW,儒鴻,2026-03-26,看跌 FVG,345.5,347.73,328.22,⏳ 待回測,⚡結構突破,0,28.07,-,2
1513.TW,中興電,2026-03-27,看跌 FVG,149.5,154.27,142.03,⏳ 待回測,⚡結構突破,0,50.82,-,2
1514.TW,亞力,2026-03-27,看跌 FVG,106.5,111.05,101.17,⏳ 待回測,⚡結構突破,0,46.55,-,2
1529.TW,樂事綠能,2026-03-27,看跌 FVG,24.05,25.12,22.85,⏳ 待回測,⚡結構突破,0,39.66,-,2
1597.TW,直得,2026-03-23,看漲 FVG,81.6,81.09,85.68,💰 已達標,獲利點,1,60.76,-,2
1599.TWO,宏佳騰,2026-03-09,看跌 FVG,26.2,26.93,24.89,⚠️ 壓力確認,🔴 放空,0,47.49,2026-03-12,2
1603.TW,華電,2026-03-27,看跌 FVG,32.55,33.27,30.92,⏳ 待回測,⚡結構突破,0,24.11,-,2
1608.TW,華榮,2026-03-23,看跌 FVG,32.65,32.96,31.02,⚠️ 壓力確認,🔴 放空,0,34.76,2026-03-25,2
1609.TW,大亞,2026-03-23,看跌 FVG,33.6,33.97,31.92,💰 已達標,獲利點,0,18.18,2026-03-26,2
1709.TW,和益,2026-03-16,看漲 FVG,17.95,17.51,18.85,💰 已達標,獲利點,1,68.13,-,2
1733.TW,五鼎,2026-03-24,看漲 FVG,29.75,28.95,31.24,✅ 已站穩,🟢 買進,1,58.76,2026-03-27,2
1760.TW,寶齡富錦,2026-03-23,看漲 FVG,63.3,61.99,66.47,✅ 已站穩,🟢 買進,1,64.39,2026-03-26,2
1784.TWO,訊聯,2026-03-27,看跌 FVG,78.8,81.4,74.86,⏳ 待回測,⚡結構突破,0,19.33,-,2
1904.TW,正隆,2026-03-26,看漲 FVG,19.65,18.91,20.63,💰 已達標,獲利點,1,68.42,-,2
1906.TW,寶隆,2026-03-27,看漲 FVG,11.8,11.64,12.39,⏳ 待回測,⚡結構突破,1,58.14,-,2
1907.TW,永豐餘,2026-03-27,看漲 FVG,26.25,26.02,27.56,⏳ 待回測,⚡結構突破,1,73.86,-,2
1909.TW,榮成,2026-03-27,看漲 FVG,10.3,10.15,10.82,⏳ 待回測,⚡結構突破,1,81.4,-,2
2009.TW,第一銅,2026-03-23,看跌 FVG,41.3,41.71,39.23,⚠️ 壓力確認,🔴 放空,0,35.14,2026-03-26,2
2028.TW,威致,2026-03-20,看漲 FVG,19.05,18.01,20.0,❌ 已失效,實體破中線,1,51.72,2026-03-24,2
2030.TW,彰源,2026-03-20,看漲 FVG,16.0,15.52,16.8,💰 已達標,獲利點,1,54.0,2026-03-24,2
2032.TW,新鋼,2026-03-20,看漲 FVG,16.05,15.37,16.85,💰 已達標,獲利點,1,56.52,-,2
2038.TW,海光,2026-03-20,看漲 FVG,15.45,15.17,16.22,💰 已達標,獲利點,1,62.37,2026-03-24,2
2101.TW,南港,2026-03-20,看漲 FVG,33.67,33.01,35.35,✅ 已站穩,🟢 買進,1,49.35,2026-03-30,2
2106.TW,建大,2026-03-20,看跌 FVG,17.8,18.09,16.91,❌ 已失效,實體過中線,1,22.78,2026-03-24,2
2237.TWO,華德動能,2026-03-03,看跌 FVG,30.3,31.0,28.79,❌ 已失效,實體過中線,1,42.0,2026-03-06,2
2254.TW,巨鎧精密-創,2026-03-26,看漲 FVG,71.6,70.25,75.18,✅ 已站穩,🟢 買進,1,48.59,2026-03-30,2
2258.TW,鴻華先進-創,2026-03-27,看跌 FVG,28.3,30.15,26.88,⏳ 待回測,⚡結構突破,0,20.38,-,2
2302.TW,麗正,2026-03-27,看跌 FVG,17.95,18.74,17.05,⏳ 待回測,⚡結構突破,0,62.75,-,2
2324.TW,仁寶,2026-03-27,看跌 FVG,29.5,30.55,28.02,⏳ 待回測,⚡結構突破,1,50.39,-,2
2329.TW,華泰,2026-03-27,看跌 FVG,52.9,53.37,50.25,⏳ 待回測,⚡結構突破,0,56.51,-,2
2340.TW,台亞,2026-03-27,看跌 FVG,26.05,27.94,24.75,⏳ 待回測,⚡結構突破,0,63.31,-,2
2342.TW,茂矽,2026-03-27,看跌 FVG,29.4,30.95,27.93,⏳ 待回測,⚡結構突破,0,56.34,-,2
2365.TW,昆盈,2026-03-27,看跌 FVG,31.9,32.76,30.3,⏳ 待回測,⚡結構突破,0,49.35,-,2
2385.TW,群光,2026-02-23,看漲 FVG,123.5,119.4,129.68,❌ 已失效,實體破中線,1,60.87,2026-02-25,2
2393.TW,億光,2026-03-25,看漲 FVG,68.8,68.16,72.24,❌ 已失效,實體破中線,0,80.22,-,2
2404.TW,漢唐,2026-03-27,看跌 FVG,857.0,909.52,814.15,⏳ 待回測,⚡結構突破 🧹,0,25.26,-,2
2409.TW,友達,2026-03-27,看跌 FVG,14.3,14.82,13.59,⏳ 待回測,⚡結構突破,0,40.32,-,2
2412.TW,中華電,2026-03-02,看漲 FVG,137.0,135.32,143.85,❌ 已失效,實體破中線,1,66.67,-,2
2442.TW,新美齊,2026-03-17,看漲 FVG,21.0,20.7,22.05,❌ 已失效,實體破中線,0,60.39,-,2
2451.TW,創見,2026-03-27,看跌 FVG,234.5,236.17,222.77,⏳ 待回測,⚡結構突破,0,56.2,-,2
2453.TW,凌群,2026-03-27,看跌 FVG,52.2,53.26,49.59,⏳ 待回測,⚡結構突破,0,60.78,-,2
2454.TW,聯發科,2026-03-27,看跌 FVG,1555.0,1597.95,1477.25,⏳ 待回測,⚡結構突破,0,40.0,-,2
2457.TW,飛宏,2026-03-27,看跌 FVG,25.35,26.43,24.08,⏳ 待回測,⚡結構突破,0,41.78,-,2
2461.TW,光群雷,2026-03-24,看漲 FVG,16.8,16.67,17.64,💰 已達標,獲利點,0,72.88,-,2
2467.TW,志聖,2026-03-25,看漲 FVG,397.0,384.07,416.85,✅ 已站穩,🟢 買進,1,51.12,2026-03-27,2
2468.TW,華經,2026-03-27,看跌 FVG,35.85,37.18,34.06,⏳ 待回測,⚡結構突破,0,59.01,-,2
2478.TW,大毅,2026-03-27,看跌 FVG,60.7,61.51,57.66,⏳ 待回測,⚡結構突破,0,41.44,-,2
2482.TW,連宇,2026-03-24,看漲 FVG,17.0,15.92,17.85,✅ 已站穩,🟢 買進,1,54.35,2026-03-30,2
2484.TW,希華,2026-03-24,看漲 FVG,28.7,27.76,30.14,❌ 已失效,實體破中線,1,61.4,-,2
2548.TW,華固,2026-03-25,看漲 FVG,121.0,119.9,127.05,✅ 已站穩,🟢 買進,0,68.63,2026-03-27,2
2601.TW,益航,2026-03-23,看跌 FVG,6.11,6.15,5.8,❌ 已失效,實體過中線,0,50.59,2026-03-26,2
2606.TW,裕民,2026-03-27,看跌 FVG,57.8,58.49,54.91,⏳ 待回測,⚡結構突破,0,40.67,-,2
2609.TW,陽明,2026-03-23,看跌 FVG,53.4,55.38,50.73,⚠️ 壓力確認,🔴 放空,0,18.27,2026-03-25,2
2612.TW,中航,2026-03-27,看跌 FVG,54.6,55.17,51.87,⏳ 待回測,⚡結構突破,0,29.32,-,2
2613.TW,中櫃,2026-03-23,看跌 FVG,23.6,24.07,22.42,⚠️ 壓力確認,🔴 放空,0,19.75,2026-03-25,2
2615.TW,萬海,2026-03-23,看跌 FVG,76.1,78.19,72.29,❌ 已失效,實體過中線,0,22.52,2026-03-26,2
2702.TW,華園,2026-03-25,看漲 FVG,11.9,11.64,12.5,⏳ 待回測,⚡結構突破 🧹,0,62.26,-,2
2838.TW,聯邦銀,2026-03-26,看漲 FVG,20.65,20.45,21.68,✅ 已站穩,🟢 買進,0,67.92,2026-03-30,2
2889.TW,國票金,2026-03-27,看跌 FVG,15.35,16.28,14.58,⏳ 待回測,⚡結構突破 🧹,0,48.48,-,2
2897.TW,王道銀行,2026-03-27,看漲 FVG,10.0,9.93,10.5,⏳ 待回測,⚡結構突破,1,79.22,-,2
2910.TW,統領,2026-03-27,看漲 FVG,20.5,20.29,21.53,⏳ 待回測,⚡結構突破,1,76.04,-,2
2912.TW,統一超,2026-03-27,看漲 FVG,222.0,219.9,233.1,⏳ 待回測,⚡結構突破,0,56.0,-,2
2915.TW,潤泰全,2026-03-23,看跌 FVG,47.4,48.44,45.03,⚠️ 壓力確認,🔴 放空,0,23.95,2026-03-25,2
3005.TW,神基,2026-03-27,看跌 FVG,104.5,109.54,99.27,⏳ 待回測,⚡結構突破,0,35.84,-,2
3016.TW,嘉晶,2026-03-27,看跌 FVG,55.8,59.9,53.01,⏳ 待回測,⚡結構突破,0,57.21,-,2
3018.TW,隆銘綠能,2026-03-27,看跌 FVG,11.8,12.06,11.21,⏳ 待回測,⚡結構突破,1,39.71,-,2
3045.TW,台灣大,2026-03-17,看漲 FVG,108.5,107.46,113.93,✅ 已站穩,🟢 買進,0,57.89,2026-03-19,2
3048.TW,益登,2026-03-27,看跌 FVG,36.25,37.29,34.44,⏳ 待回測,⚡結構突破,0,56.57,-,2
3115.TWO,富榮綱,2026-03-27,看跌 FVG,9.82,9.95,9.33,⏳ 待回測,⚡結構突破 🧹,1,37.36,-,2
3158.TWO,嘉實,2026-03-26,看漲 FVG,89.26,88.26,93.72,💰 已達標,獲利點,0,72.55,2026-03-30,2
3205.TWO,佰研,2026-03-27,看漲 FVG,53.8,52.54,56.49,⏳ 待回測,⚡結構突破,1,78.49,-,2
3252.TWO,海灣,2026-02-11,看漲 FVG,19.3,18.31,20.27,💰 已達標,獲利點,1,75.61,-,2
3293.TWO,鈊象,2026-03-26,看漲 FVG,784.0,745.25,823.2,❌ 已失效,實體破中線,1,72.08,-,2
3312.TW,弘憶股,2026-03-17,看漲 FVG,36.65,33.58,38.48,💰 已達標,獲利點,1,45.95,2026-03-19,2
3317.TWO,尼克森,2026-03-27,看漲 FVG,49.25,47.86,51.71,⏳ 待回測,⚡結構突破,1,65.98,-,2
3372.TWO,典範,2026-03-27,看跌 FVG,19.85,20.5,18.86,⏳ 待回測,⚡結構突破,0,52.47,-,2
3419.TW,譁裕,2026-03-18,看漲 FVG,16.2,15.27,17.01,✅ 已站穩,🟢 買進,1,54.67,2026-03-20,2
3441.TWO,聯一光,2026-03-20,看跌 FVG,30.8,31.56,29.26,⚠️ 壓力確認,🔴 放空,1,23.7,2026-03-25,2
3455.TWO,由田,2026-03-16,看漲 FVG,126.0,122.39,132.3,💰 已達標,獲利點,0,69.09,2026-03-18,2
3499.TWO,環天科,2026-03-18,看漲 FVG,18.0,17.56,18.9,💰 已達標,獲利點,1,68.75,-,2
3516.TWO,亞帝歐,2026-03-27,看跌 FVG,18.6,18.89,17.67,⏳ 待回測,⚡結構突破,1,29.17,-,2
3540.TWO,曜越,2026-03-27,看跌 FVG,27.05,27.74,25.7,⏳ 待回測,⚡結構突破,0,47.73,-,2
3555.TWO,博士旺,2026-03-27,看跌 FVG,154.0,160.8,146.3,⏳ 待回測,⚡結構突破,0,59.13,-,2
3556.TWO,禾瑞亞,2026-03-25,看漲 FVG,44.05,42.29,46.25,✅ 已站穩,🟢 買進,1,55.07,2026-03-27,2
3558.TWO,神準,2026-03-27,看跌 FVG,114.5,118.59,108.77,⏳ 待回測,⚡結構突破,0,27.66,-,2
3609.TWO,三一東林,2026-03-18,看跌 FVG,29.15,30.05,27.69,💰 已達標,獲利點,1,20.2,-,2
3661.TW,世芯-KY,2026-03-27,看跌 FVG,2980.0,3080.32,2831.0,⏳ 待回測,⚡結構突破,0,51.57,-,2
3707.TWO,漢磊,2026-03-27,看跌 FVG,53.3,57.79,50.63,⏳ 待回測,⚡結構突破,0,57.14,-,2
4105.TWO,東洋,2026-03-27,看跌 FVG,73.9,74.67,70.2,⏳ 待回測,⚡結構突破,0,31.63,-,2
4128.TWO,中天,2026-03-20,看跌 FVG,16.85,17.08,16.01,❌ 已失效,實體過中線,0,37.93,2026-03-24,2
4147.TWO,中裕,2026-03-25,看漲 FVG,53.4,52.64,56.07,💰 已達標,獲利點,1,52.93,2026-03-27,2
4157.TWO,太景*-KY,2026-03-09,看跌 FVG,11.7,12.01,11.11,💰 已達標,獲利點,1,32.0,2026-03-11,2
4401.TWO,東隆興,2026-03-09,看跌 FVG,15.45,15.63,14.68,💰 已達標,獲利點,1,17.5,-,2
4402.TWO,郡都開發,2026-03-18,看跌 FVG,17.5,18.04,16.62,💰 已達標,獲利點,0,12.5,-,2
4413.TWO,飛寶企業,2026-03-26,看跌 FVG,17.6,17.89,16.72,⏳ 待回測,⚡結構突破 🧹,1,30.23,-,2
4420.TWO,光明,2026-03-24,看跌 FVG,46.43,46.8,44.11,⚠️ 壓力確認,🔴 放空,0,37.63,2026-03-26,2
4438.TW,廣越,2026-03-19,看跌 FVG,57.8,59.09,54.91,⚠️ 壓力確認,🔴 放空,0,12.33,2026-03-24,2
4556.TWO,旭然,2026-03-27,看跌 FVG,27.3,28.64,25.93,⏳ 待回測,⚡結構突破,0,54.79,-,2
4569.TW,六方科-KY,2026-03-27,看跌 FVG,133.0,137.18,126.35,⏳ 待回測,⚡結構突破,0,39.64,-,2
4702.TWO,中美實,2026-03-19,看漲 FVG,10.25,10.15,10.76,❌ 已失效,實體破中線,1,66.67,2026-03-23,2
4720.TW,德淵,2026-03-26,看漲 FVG,18.2,18.06,19.11,💰 已達標,獲利點,1,59.26,-,2
4721.TWO,美琪瑪,2026-03-16,看漲 FVG,70.5,68.66,74.03,💰 已達標,獲利點,1,60.73,2026-03-19,2
4767.TWO,誠泰科技,2026-03-16,看漲 FVG,25.5,24.73,26.78,❌ 已失效,實體破中線,1,59.52,2026-03-18,2
4807.TW,日成-KY,2026-03-27,看跌 FVG,14.8,15.78,14.06,⏳ 待回測,⚡結構突破,1,25.0,-,2
4931.TWO,新盛力,2026-03-25,看漲 FVG,145.0,142.78,152.25,❌ 已失效,實體破中線,1,60.67,2026-03-27,2
4934.TW,太極,2026-03-27,看跌 FVG,17.3,17.94,16.43,⏳ 待回測,⚡結構突破,0,43.9,-,2
4935.TW,茂林-KY,2026-03-26,看漲 FVG,38.6,36.52,40.53,❌ 已失效,實體破中線,1,52.08,-,2
4938.TW,和碩,2026-03-26,看漲 FVG,79.5,77.71,83.48,❌ 已失效,實體破中線,1,73.43,-,2
4950.TWO,金耘國際,2026-03-20,看跌 FVG,14.65,14.97,13.92,❌ 已失效,實體過中線,0,35.42,2026-03-25,2
5222.TW,全訊,2026-03-09,看跌 FVG,132.5,133.65,125.88,❌ 已失效,實體過中線,0,46.81,-,2
5223.TWO,安力-KY,2026-03-19,看跌 FVG,28.1,28.84,26.7,💰 已達標,獲利點,1,30.95,2026-03-24,2
5227.TWO,立凱-KY,2026-03-27,看跌 FVG,24.15,24.32,22.94,⏳ 待回測,⚡結構突破,0,47.3,-,2
5289.TWO,宜鼎,2026-03-26,看跌 FVG,960.0,984.9,912.0,⚠️ 壓力確認,🔴 放空,0,55.27,2026-03-30,2
5340.TWO,建榮,2026-03-23,看跌 FVG,106.5,110.05,101.17,⚠️ 壓力確認,🔴 放空,0,45.73,2026-03-25,2
5381.TWO,合正,2026-03-27,看跌 FVG,23.05,23.32,21.9,⏳ 待回測,⚡結構突破,0,30.08,-,2
5432.TWO,新門,2026-03-26,看跌 FVG,131.0,134.67,124.45,❌ 已失效,實體過中線,0,29.81,-,2
5469.TW,瀚宇博,2026-03-23,看跌 FVG,84.2,85.53,79.99,⚠️ 壓力確認,🔴 放空,0,34.7,2026-03-26,2
5508.TWO,永信建,2026-03-23,看跌 FVG,52.4,55.17,49.78,⏳ 待回測,⚡結構突破 🧹,0,41.5,-,2
5520.TWO,力泰,2026-03-19,看漲 FVG,83.95,83.35,88.15,❌ 已失效,實體破中線,0,69.23,2026-03-23,2
5543.TWO,桓鼎-KY,2026-03-18,看漲 FVG,27.2,26.77,28.56,💰 已達標,獲利點,0,59.69,2026-03-24,2
5548.TWO,安倉,2026-03-26,看漲 FVG,25.25,24.33,26.51,⏳ 待回測,⚡結構突破,1,82.98,-,2
5608.TW,四維航,2026-03-27,看跌 FVG,16.55,16.68,15.72,⏳ 待回測,⚡結構突破,0,43.42,-,2
5701.TWO,劍湖山,2026-03-23,看跌 FVG,3.59,3.62,3.41,💰 已達標,獲利點,0,37.5,-,2
5703.TWO,亞都,2026-03-27,看跌 FVG,13.4,13.92,12.73,⏳ 待回測,⚡結構突破,1,24.0,-,2
5871.TW,中租-KY,2026-03-27,看漲 FVG,110.0,108.95,115.5,⏳ 待回測,⚡結構突破,1,76.47,-,2
6101.TWO,寬魚國際,2026-03-25,看漲 FVG,38.2,37.31,40.11,✅ 已站穩,🟢 買進,1,77.78,2026-03-27,2
6108.TW,競國,2026-03-17,看漲 FVG,16.5,16.12,17.32,💰 已達標,獲利點,0,67.71,2026-03-19,2
6121.TWO,新普,2026-03-17,看漲 FVG,352.5,350.24,370.12,❌ 已失效,實體破中線,0,56.28,-,2
6125.TWO,廣運,2026-03-27,看跌 FVG,56.1,57.69,53.3,⏳ 待回測,⚡結構突破,0,49.31,-,2
6128.TW,上福,2026-03-23,看跌 FVG,21.6,22.01,20.52,⚠️ 壓力確認,🔴 放空,0,12.94,2026-03-25,2
6138.TWO,茂達,2026-03-27,看跌 FVG,216.0,222.1,205.2,⏳ 待回測,⚡結構突破,0,51.94,-,2
6140.TWO,訊達,2026-03-23,看跌 FVG,20.2,20.85,19.19,💰 已達標,獲利點,0,33.99,2026-03-25,2
6170.TWO,統振,2026-03-19,看漲 FVG,52.2,51.44,54.81,❌ 已失效,實體破中線,1,71.67,-,2
6173.TWO,信昌電,2026-03-23,看跌 FVG,62.4,63.31,59.28,💰 已達標,獲利點,0,38.19,2026-03-25,2
6179.TWO,亞通,2026-03-27,看跌 FVG,25.35,25.78,24.08,⏳ 待回測,⚡結構突破,0,52.97,-,2
6188.TWO,廣明,2026-03-27,看跌 FVG,89.7,92.06,85.22,⏳ 待回測,⚡結構突破,0,55.34,-,2
6199.TWO,天品,2026-03-25,看漲 FVG,107.0,103.98,112.35,💰 已達標,獲利點,1,72.33,2026-03-27,2
6221.TWO,晉泰,2026-03-27,看跌 FVG,26.0,26.33,24.7,⏳ 待回測,⚡結構突破,0,38.58,-,2
6222.TWO,立軒,2026-03-18,看漲 FVG,20.95,19.9,22.0,❌ 已失效,實體破中線,1,80.52,-,2
6225.TW,天瀚,2026-03-26,看跌 FVG,21.0,21.31,19.95,💰 已達標,獲利點,0,47.66,2026-03-30,2
6243.TW,迅杰,2026-03-27,看跌 FVG,29.8,30.25,28.31,⏳ 待回測,⚡結構突破,0,38.71,-,2
6245.TWO,立端,2026-03-20,看漲 FVG,67.2,66.47,70.56,✅ 已站穩,🟢 買進,1,65.4,2026-03-26,2
6261.TWO,久元,2026-03-25,看漲 FVG,71.0,69.45,74.55,⏳ 待回測,⚡結構突破,0,46.02,-,2
6435.TWO,大中,2026-03-27,看跌 FVG,152.5,159.79,144.88,⏳ 待回測,⚡結構突破 🧹,0,60.14,-,2
6442.TW,光聖,2026-03-25,看漲 FVG,2070.0,2019.85,2173.5,💰 已達標,獲利點,0,54.9,2026-03-27,2
6470.TWO,宇智,2026-03-26,看跌 FVG,48.55,49.4,46.12,⚠️ 壓力確認,🔴 放空,0,13.87,2026-03-30,2
6477.TW,安集,2026-03-27,看跌 FVG,34.2,35.02,32.49,⏳ 待回測,⚡結構突破,0,36.92,-,2
6485.TWO,點序,2026-03-27,看跌 FVG,82.9,85.12,78.75,⏳ 待回測,⚡結構突破,0,59.17,-,2
6486.TWO,互動,2026-03-27,看漲 FVG,86.2,83.98,90.51,⏳ 待回測,⚡結構突破,1,68.89,-,2
6499.TWO,益安,2026-03-27,看跌 FVG,93.2,96.08,88.54,⏳ 待回測,⚡結構突破,0,53.59,-,2
6510.TWO,精測,2026-03-24,看跌 FVG,3330.0,3371.77,3163.5,💰 已達標,獲利點,1,46.41,-,2
6579.TW,研揚,2026-03-18,看漲 FVG,115.0,113.43,120.75,❌ 已失效,實體破中線,0,52.94,2026-03-20,2
6596.TWO,寬宏藝術,2026-03-27,看跌 FVG,112.0,118.59,106.4,⏳ 待回測,⚡結構突破,0,21.35,-,2
6598.TW,ABC-KY,2026-03-24,看跌 FVG,24.15,24.37,22.94,⏳ 待回測,⚡結構突破,0,45.86,-,2
6603.TWO,富強鑫,2026-03-26,看跌 FVG,21.7,21.86,20.61,⚠️ 壓力確認,🔴 放空,0,34.19,2026-03-30,2
6617.TWO,共信-KY,2026-03-23,看跌 FVG,70.0,71.76,66.5,💰 已達標,獲利點,0,24.23,2026-03-26,2
6620.TWO,漢達,2026-03-23,看跌 FVG,70.9,72.26,67.36,⚠️ 壓力確認,🔴 放空,0,11.11,2026-03-25,2
6645.TW,金萬林-創,2026-03-26,看跌 FVG,13.65,13.87,12.97,❌ 已失效,實體過中線,1,16.9,-,2
6649.TWO,台生材,2026-03-26,看漲 FVG,44.15,43.28,46.36,✅ 已站穩,🟢 買進,0,62.58,2026-03-30,2
6657.TW,華安,2026-03-27,看跌 FVG,43.05,44.02,40.9,⏳ 待回測,⚡結構突破,0,41.2,-,2
6770.TW,力積電,2026-03-27,看跌 FVG,60.1,63.11,57.09,⏳ 待回測,⚡結構突破,0,49.77,-,2
6841.TWO,長佳智能,2026-03-23,看漲 FVG,63.0,58.21,66.15,✅ 已站穩,🟢 買進,1,48.04,2026-03-25,2
6854.TW,錼創科技-KY創,2026-03-25,看漲 FVG,152.5,149.25,160.12,❌ 已失效,實體破中線,1,64.39,2026-03-27,2
6865.TWO,偉康科技,2026-03-27,看漲 FVG,37.15,33.63,39.01,⏳ 待回測,⚡結構突破 🧹,1,76.52,-,2
6873.TW,泓德能源,2026-03-27,看跌 FVG,85.7,89.65,81.41,⏳ 待回測,⚡結構突破,0,31.74,-,2
6884.TWO,海柏特,2026-03-27,看漲 FVG,34.7,33.83,36.44,⏳ 待回測,⚡結構突破,1,52.78,-,2
6885.TW,全福生技,2026-03-20,看跌 FVG,23.95,24.37,22.75,⚠️ 壓力確認,🔴 放空,0,13.48,2026-03-24,2
6901.TW,鑽石投資,2026-03-20,看跌 FVG,14.15,14.27,13.44,⚠️ 壓力確認,🔴 放空,0,20.0,2026-03-24,2
6908.TW,宏�砦C戲-創,2026-03-27,看跌 FVG,41.5,45.22,39.42,⏳ 待回測,⚡結構突破,0,0.0,-,2
6928.TW,攸泰科技,2026-03-23,看跌 FVG,46.5,46.83,44.17,❌ 已失效,實體過中線,0,27.86,2026-03-25,2
6933.TW,AMAX-KY,2026-03-23,看跌 FVG,128.0,129.14,121.6,❌ 已失效,實體過中線,0,42.19,2026-03-25,2
6962.TW,奕力-KY,2026-03-26,看漲 FVG,32.1,30.84,33.71,💰 已達標,獲利點,1,58.37,-,2
7402.TWO,邑錡,2026-03-09,看跌 FVG,119.5,124.62,113.52,❌ 已失效,實體過中線,0,44.44,2026-03-11,2
7765.TW,中華資安,2026-03-23,看跌 FVG,224.5,228.64,213.27,❌ 已失效,實體過中線,0,17.35,-,2
7777.TWO,能率亞洲,2026-03-27,看跌 FVG,26.0,26.68,24.7,⏳ 待回測,⚡結構突破,0,47.39,-,2
7780.TW,大研生醫*,2026-03-27,看漲 FVG,20.4,19.9,21.42,⏳ 待回測,⚡結構突破,0,60.4,-,2
7812.TWO,稜研科技*,2026-03-16,看漲 FVG,82.0,75.62,86.1,💰 已達標,獲利點,1,77.14,2026-03-18,2
7823.TW,奧義賽博-KY創,2026-03-25,看漲 FVG,82.0,80.89,86.1,❌ 已失效,實體破中線,0,42.59,-,2
