股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,建議買進價,歷史次數,raw_wr5,raw_pnl
3625.TWO,西勝,無,17.25,55.29,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1589.TW,永冠-KY,無,6.8400001526,46.4,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9945.TW,潤泰新,無,24.7999992371,19.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9904.TW,寶成,無,28.5499992371,38.89,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6140.TWO,訊達,無,19.1499996185,40.26,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00988A.TW,主動統一全球創新,無,12.5399999619,53.16,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1537.TW,廣隆,無,123.5,52.63,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00851.TW,台新全球AI,無,53.0,25.29,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4414.TW,如興,無,11.75,69.05,⚪ 一般監控,100.00%,0.00%,nan%,-3.33%,0.0,1,0.0,
6264.TWO,富裔,無,6.0999999046,26.67,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2457.TW,飛宏,無,24.8999996185,34.62,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6203.TWO,海韻電,無,66.4000015259,64.71,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4933.TWO,友輝,無,57.5,57.99,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3548.TWO,兆利,無,81.0,51.66,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2941.TWO,米斯特,無,38.7999992371,59.81,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6841.TWO,長佳智能,無,62.0,58.77,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3710.TWO,連展投控,無,7.0900001526,62.5,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5309.TWO,系統電,無,59.2999992371,44.12,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6637.TWO,醫影,無,71.6999969482,11.29,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2382.TW,廣達,無,281.0,48.19,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1102.TW,亞泥,無,35.1500015259,61.63,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6762.TWO,達亞,無,165.0,50.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7782.TWO,光速火箭,無,26.5,50.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6191.TW,精成科,無,92.0999984741,46.67,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5508.TWO,永信建,無,50.7000007629,45.63,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5258.TW,虹堡,無,47.0499992371,41.19,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8044.TWO,網家,無,23.1499996185,38.37,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3530.TW,晶相光,無,57.2999992371,49.24,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1726.TW,永記,無,75.1999969482,45.24,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5703.TWO,亞都,無,13.3999996185,21.43,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8045.TW,達運光電,無,76.0999984741,49.87,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8478.TW,東哥遊艇,無,160.0,38.03,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3015.TW,全漢,無,50.7000007629,50.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00924.TW,復華S&P500成長,無,26.3899993896,19.4,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6955.TW,邦睿生技-創,無,165.5,47.75,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5299.TWO,杰力,無,75.8000030518,59.6,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3002.TW,歐格,無,19.1000003815,35.79,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2423.TW,固緯,無,47.5499992371,50.98,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00673R.TW,期元大S&P原油反1,無,18.2299995422,45.9,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1616.TW,億泰,無,23.2999992371,14.05,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3593.TW,力銘,無,13.0,61.67,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6130.TWO,上亞科技,無,27.2999992371,24.39,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00933B.TWO,國泰10Y+金融債,無,15.9300003052,30.98,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2235.TWO,謚源,無,33.75,50.39,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3629.TWO,地心引力,無,21.3999996185,70.63,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2637.TW,慧洋-KY,無,68.5999984741,51.27,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00989A.TW,主動摩根美國科技,無,13.2600002289,33.59,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3465.TWO,進泰電子,無,37.5,26.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5481.TWO,新華,無,22.2000007629,58.97,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00631L.TW,元大台灣50正2,無,443.1499938965,53.96,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6855.TWO,數泓科,無,110.0,56.25,⚪ 一般監控,100.00%,0.00%,0.00%,1.26%,0.0,1,0.0,0.0
5457.TWO,宣德,無,34.8499984741,62.56,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1409.TW,新纖,無,15.8500003815,58.89,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6212.TWO,理銘,無,28.0,21.05,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2646.TW,星宇航空,無,21.1000003815,41.94,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6982.TWO,大井泵浦,無,51.5999984741,45.88,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6934.TW,心誠鎂,無,70.4000015259,33.68,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9910.TW,豐泰,無,80.5,30.14,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00909.TW,國泰數位支付服務,無,36.6899986267,37.09,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2498.TW,宏達電,無,40.0499992371,44.71,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7765.TW,中華資安,無,232.0,41.03,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4722.TW,國精化,無,169.0,49.34,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5345.TWO,馥鴻,無,23.25,46.03,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4438.TW,廣越,無,56.4000015259,19.84,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
009811.TW,統一美國50,無,10.6999998093,21.31,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6887.TW,寶綠特-KY,無,48.2999992371,66.12,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2726.TWO,雅茗-KY,無,9.970000267,50.36,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3268.TWO,海德威,無,15.0,51.28,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8089.TWO,康全電訊,無,23.3500003815,46.96,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6890.TW,來億-KY,無,158.0,39.53,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2924.TWO,宏太-KY,無,17.1499996185,34.23,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9921.TW,巨大,無,71.8000030518,44.25,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00770.TW,國泰北美科技,無,48.5400009155,26.49,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2516.TW,新建,無,13.8999996185,44.44,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6957.TW,裕慶-KY,無,156.0,34.85,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8234.TWO,新漢,無,61.5999984741,49.57,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3661.TW,世芯-KY,無,2750.0,40.66,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00646.TW,元大S&P500,無,64.1999969482,24.65,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2314.TW,台揚,無,19.3500003815,56.87,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2739.TW,寒舍,無,33.7000007629,51.25,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4413.TWO,飛寶企業,無,17.5499992371,31.82,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6706.TW,惠特,無,122.5,60.32,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8111.TWO,立��,無,60.5999984741,47.2,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3531.TWO,先益,無,21.5,57.75,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00981B.TWO,第一金優選非投債,無,9.1999998093,48.25,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00953B.TW,群益優選非投等債,無,9.6199998856,45.69,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7822.TW,倍利科,無,1695.0,100.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6482.TWO,弘煜科,無,31.4500007629,52.56,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00724B.TWO,群益投資級金融債,無,33.75,31.77,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00663L.TW,國泰臺灣加權正2,無,57.5999984741,47.74,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6965.TW,中傑-KY,無,86.5,73.53,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8936.TWO,國統,無,52.0999984741,54.61,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8097.TWO,常珵,無,55.2999992371,52.21,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1538.TW,正峰,無,13.1999998093,5.26,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2230.TWO,泰茂,無,32.2999992371,43.07,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1796.TWO,金穎生技,無,35.4000015259,15.6,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2881.TW,富邦金,無,86.4000015259,42.28,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00952.TW,凱基台灣AI50,無,12.779999733,60.03,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5203.TW,訊連,無,62.5,46.46,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4743.TWO,合一,無,52.5,50.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6695.TW,芯鼎,無,39.4000015259,48.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8215.TW,明基材,無,22.7000007629,61.36,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6885.TW,全福生技,無,23.8999996185,35.19,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1603.TW,華電,無,32.4500007629,25.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2752.TWO,豆府,無,209.0,47.37,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9906.TW,欣巴巴,無,40.8499984741,53.04,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,0.0,1,0.0,
00982A.TW,主動群益台灣強棒,無,16.4500007629,64.01,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3060.TW,銘異,無,29.9500007629,54.41,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6143.TWO,振曜,無,96.9000015259,46.72,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2607.TW,榮運,無,51.0,25.68,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3305.TW,昇貿,無,104.0,51.9,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6236.TWO,中湛,無,21.6000003815,0.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6214.TW,精誠,無,106.5,43.48,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8432.TWO,東生華,無,51.5,58.62,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1216.TW,統一,無,71.9000015259,63.93,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6614.TW,資拓宏宇,無,41.9000015259,44.83,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4746.TW,台耀,無,54.7000007629,60.56,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6796.TW,晉弘,無,75.5999984741,40.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3466.TWO,德晉,無,34.5999984741,33.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3163.TWO,波若威,無,875.0,62.41,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1341.TW,富林-KY,無,58.4000015259,42.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8463.TW,潤泰材,無,22.5499992371,19.69,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8077.TWO,洛��,無,41.5,34.04,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6684.TWO,安格,無,42.7999992371,47.11,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00987A.TW,主動台新優勢成長,無,12.1700000763,68.93,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7711.TW,永擎,無,270.5,75.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2397.TW,友通,無,54.2999992371,45.35,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3034.TW,聯詠,無,391.0,53.51,⚪ 一般監控,50.00%,0.00%,nan%,0.00%,0.0,2,0.0,
3528.TW,安馳,無,64.0999984741,37.39,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1459.TW,聯發,無,11.6499996185,40.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8444.TWO,綠河-KY,無,8.8000001907,44.44,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8423.TWO,保綠-KY,無,18.7000007629,52.99,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6533.TW,晶心科,無,179.0,46.05,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6620.TWO,漢達,無,69.3000030518,14.05,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3213.TWO,茂訊,無,99.6999969482,39.55,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3489.TWO,森寶,無,22.8999996185,83.84,⚪ 一般監控,100.00%,0.00%,0.00%,-0.44%,0.0,1,0.0,0.0
5439.TWO,高技,無,292.5,62.6,⚪ 一般監控,100.00%,0.00%,nan%,0.00%,0.0,1,0.0,
3005.TW,神基,無,100.0,23.07,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2009.TW,第一銅,無,40.1500015259,36.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5432.TWO,新門,無,137.0,42.22,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2882.TW,國泰金,無,70.4000015259,46.07,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00981A.TW,主動統一台股增長,無,20.4500007629,68.97,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3059.TW,華晶科,無,36.0999984741,43.66,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8450.TWO,霹靂,無,17.1000003815,50.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9924.TW,福興,無,45.4000015259,51.39,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8499.TW,鼎炫-KY,無,246.0,38.94,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1470.TW,大統新創,無,21.7000007629,40.71,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6136.TW,富爾特,無,24.25,60.38,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6535.TWO,順藥,無,141.0,35.29,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00651R.TW,復華香港反1,無,5.5,60.87,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6768.TW,志強-KY,無,88.0,43.35,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3596.TW,智易,無,157.5,25.67,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6228.TWO,全譜,無,24.2999992371,56.73,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6275.TWO,元山,無,47.5,40.2,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1799.TWO,易威,無,37.3499984741,65.06,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2601.TW,益航,無,6.1599998474,40.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2258.TW,鴻華先進-創,無,27.25,15.79,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00948B.TWO,中信優息投資級債,無,9.3999996185,35.83,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6613.TWO,朋億*,無,202.0,59.32,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2702.TW,華園,無,12.3000001907,72.5,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2616.TW,山隆,無,18.1499996185,38.19,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3611.TWO,鼎翰,無,186.0,26.32,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6219.TWO,富旺,無,14.8500003815,43.96,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2892.TW,第一金,無,28.1499996185,36.92,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6997.TWO,博弘,無,81.5,43.8,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3713.TWO,新晶投控,無,17.0,42.2,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2354.TW,鴻準,無,51.4000015259,43.27,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5523.TWO,豐謙,無,29.2999992371,31.48,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00761B.TWO,國泰A級公司債,無,34.5099983215,36.01,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8093.TWO,保銳,無,19.6499996185,59.57,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5348.TWO,正能量智能,無,17.25,50.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1512.TW,瑞利,無,7.4400000572,56.99,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3416.TW,融程電,無,146.0,56.67,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1591.TWO,駿吉-KY,無,39.4500007629,24.71,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4441.TW,振大環球,無,192.0,32.21,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4147.TWO,中裕,無,53.7999992371,59.31,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3191.TWO,雲嘉南,無,13.4499998093,37.7,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5222.TW,全訊,無,131.5,54.35,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
009814.TWO,富邦標普500,無,9.5200004578,21.74,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6666.TW,羅麗芬-KY,無,40.0499992371,40.78,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2105.TW,正新,無,31.6000003815,74.64,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3035.TW,智原,無,146.5,50.53,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00686R.TW,群益臺灣加權反1,無,1.4299999475,48.28,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4420.TWO,光明,無,45.5,33.52,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3467.TWO,台灣精材,無,44.0999984741,66.94,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6725.TWO,矽科宏晟,無,258.0,58.73,⚪ 一般監控,0.00%,0.00%,nan%,-14.29%,0.0,1,0.0,
2491.TW,吉祥全,無,15.6999998093,42.68,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00937B.TWO,群益ESG投等債20+,無,14.7299995422,34.42,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4911.TWO,德英,無,35.0999984741,39.02,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2204.TW,中華,無,56.4000015259,62.26,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5871.TW,中租-KY,無,111.0,65.22,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1110.TW,東泥,無,15.3999996185,40.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2429.TW,銘旺科,無,41.0499992371,34.46,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6884.TWO,海柏特,無,34.7000007629,44.19,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7737.TWO,凱鈿,無,38.0,47.47,⚪ 一般監控,0.00%,0.00%,0.00%,-2.22%,0.0,2,0.0,0.0
6560.TWO,欣普羅,無,40.0499992371,51.91,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
009801.TW,中信美國創新科技,無,9.8500003815,17.83,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6243.TW,迅杰,無,28.8999996185,31.29,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3229.TW,晟鈦,無,19.7999992371,51.05,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9941.TW,裕融,無,77.6999969482,55.93,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2949.TWO,欣新網,無,60.0,40.63,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
912000.TW,晨訊科-DR,無,2.4900000095,51.28,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4766.TW,南寶,無,316.0,55.13,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5521.TW,工信,無,12.8000001907,22.88,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8401.TWO,白紗科,無,25.2999992371,48.89,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
