est_price,eps,advice,pe,om,price,date,gm,status,eps_yoy,prev_rev_yoy,prev_eps_yoy,name,prev_eps,expansion,rev_yoy,symbol,prev_year
-35.1,-1.02,⚪ 數據不足,0.0,-15.09%,27.5,2025-12,15.17%,🚀 利潤擴張,9.52,28.56,48.21,寶德,-0.64,3.9399999999999995,5.58,3349.TWO,2025
64.2,1.57,✅ 穩健價值,9.123831597453272,N/A,39.0499992371,2025-12,N/A,🚀 利潤擴張,23.62,28.35,96.15,微矽電子-創,1.53,3.830000000000002,19.79,8162.TW,2025
469.49999999999994,12.6,✅ 穩健價值,5.031948881789138,6.31%,157.5,2025-12,15.29%,🚀 利潤擴張,11.7,8.39,12.4,智易,9.52,3.51,8.19,3596.TW,2025
72.9,2.31,✅ 穩健價值,15.432098765432098,N/A,75.0,2025-12,N/A,🧐 疑業外收益,1.77,2.81,-34.29,伊雲谷,1.15,3.44,-1.67,6689.TW,2025
1094.85,30.6,✅ 穩健價值,4.658172352377038,N/A,340.0,2025-12,N/A,🚀 利潤擴張,5.99,-0.37,3.45,新普,21.26,3.3400000000000003,2.65,6121.TWO,2025
124.19999999999999,3.04,✅ 穩健價值,5.024154405084541,N/A,41.5999984741,2025-12,N/A,🚀 利潤擴張,16.48,14.74,27.0,東捷資訊,2.54,3.3100000000000005,13.17,6697.TWO,2025
133.49999999999997,3.63,✅ 穩健價值,5.786516853932585,N/A,51.5,2025-12,N/A,🚀 利潤擴張,23.05,18.72,11.48,東生華,3.01,3.2600000000000016,19.79,8432.TWO,2025
168.9,4.83,✅ 穩健價值,9.325044404973358,N/A,105.0,2025-12,N/A,🚀 利潤擴張,11.03,8.43,9.43,韋僑,3.25,3.1999999999999993,7.83,6417.TWO,2025
103.64999999999999,3.13,⚪ 中性觀察,20.18813314037627,15.45%,139.5,2025-12,26.27%,🚀 利潤擴張,26.02,4.97,-8.33,新盛力,1.55,3.16,22.86,4931.TWO,2025
-105.60000000000001,-2.97,⚪ 數據不足,0.0,N/A,51.0999984741,2025-12,N/A,🚀 利潤擴張,10.09,10.67,13.87,生華科,-2.06,3.09,7.0,6492.TWO,2025
42.3,1.09,✅ 穩健價值,7.907801147907802,11.22%,22.2999992371,2025-12,30.45%,🌑 雙重衰退,0.0,-7.8,-8.25,佰鴻,0.89,3.04,-3.04,3031.TW,2025
17.250000000000004,0.5,✅ 穩健價值,8.608695320434782,8.91%,9.8999996185,2025-12,14.20%,🚀 利潤擴張,19.51,15.96,5.71,和桐,0.37,3.0100000000000016,16.5,1714.TW,2025
292.80000000000007,8.07,✅ 穩健價值,7.633196721311474,17.59%,149.0,2025-12,27.00%,🚀 利潤擴張,10.14,9.03,6.72,中興電,5.99,2.960000000000001,7.18,1513.TW,2025
159.6,3.46,✅ 穩健價值,2.166353311757519,N/A,23.0499992371,2025-12,N/A,🌑 雙重衰退,-40.65,62.0,44.67,昇益,3.53,2.9299999999999997,-43.58,5455.TWO,2025
105.30000000000001,3.26,✅ 穩健價值,8.70370348633903,N/A,61.0999984741,2025-12,N/A,🚀 利潤擴張,11.72,10.39,-7.86,信昌電,2.12,2.8200000000000003,8.9,6173.TWO,2025
90.6,2.36,✅ 穩健價值,6.399006875149007,33.61%,38.6500015259,2025-12,83.45%,🏰 高護城河,0.85,-5.03,-3.54,兆豐金,1.91,2.62,-1.77,2886.TW,2025
-15.600000000000001,1.91,⚪ 數據不足,0.0,N/A,35.3499984741,2025-12,N/A,🔄 轉虧為盈,-20.92,-23.49,-112.85,中鼎,-0.23,2.4899999999999984,-23.41,9933.TW,2025
89.25,2.63,✅ 穩健價值,4.252100712117647,N/A,25.2999992371,2025-12,N/A,🧐 疑業外收益,1.54,0.54,-0.58,白紗科,1.71,2.41,-0.87,8401.TWO,2025
73.05,2.14,✅ 穩健價值,8.18275122671458,1.25%,39.8499984741,2025-12,27.39%,🚀 利潤擴張,5.94,3.48,-2.04,三商家購,1.44,2.4000000000000004,3.54,2945.TW,2025
117.44999999999999,3.5,✅ 穩健價值,7.969348853882504,7.78%,62.4000015259,2025-12,34.09%,🚀 利潤擴張,25.0,31.38,50.0,榮昌,2.55,2.3900000000000006,22.61,3684.TWO,2025
491.70000000000005,13.82,✅ 穩健價值,14.612568639414276,15.14%,479.0,2025-12,37.11%,🚀 利潤擴張,19.76,20.22,15.18,辛耘,9.71,2.3900000000000006,17.37,3583.TW,2025
-29.1,-0.76,⚪ 數據不足,0.0,-5.26%,13.8000001907,2025-12,29.80%,🚀 利潤擴張,18.37,19.86,67.57,東訊,-0.3,2.3599999999999994,16.01,2321.TW,2025
247.80000000000004,5.2,✅ 穩健價值,6.779661016949151,0.40%,112.0,2025-12,14.36%,🚀 利潤擴張,27.76,38.81,73.93,神準,4.87,2.3000000000000007,25.46,3558.TWO,2025
-18.75,0.2,⚪ 數據不足,0.0,N/A,75.5999984741,2025-12,N/A,🔄 轉虧為盈,25.0,36.23,22.73,晉弘,-0.68,2.280000000000001,22.72,6796.TW,2025
63.9,1.72,✅ 穩健價值,6.384976704906103,2.75%,27.2000007629,2025-12,17.29%,🌑 雙重衰退,-10.88,-10.3,-13.01,世鎧,1.27,2.219999999999999,-13.1,2063.TWO,2025
69.45,1.95,⚪ 中性觀察,19.265658088164145,N/A,89.1999969482,2025-12,N/A,🚀 利潤擴張,18.9,18.97,20.69,創威,1.4,2.219999999999999,16.68,6530.TWO,2025
170.70000000000002,4.3,✅ 穩健價值,10.281195079086116,N/A,117.0,2025-12,N/A,🚀 利潤擴張,12.47,10.75,4.1,世界,3.35,2.17,10.3,5347.TWO,2025
384.9,10.06,✅ 穩健價值,4.540140296180827,N/A,116.5,2025-12,N/A,🌑 雙重衰退,-4.01,-4.9,6.98,巨路,7.66,2.0,-6.01,6192.TW,2025
271.95000000000005,6.27,✅ 穩健價值,10.17650303364589,7.03%,184.5,2025-12,17.20%,🚀 利潤擴張,7.92,5.13,9.86,士電,5.46,1.9100000000000001,6.01,1503.TW,2025
86.25000000000001,2.18,✅ 穩健價值,6.104347560713042,42.63%,35.0999984741,2025-12,85.36%,🏰 高護城河,26.01,35.41,46.67,德英,1.76,1.8800000000000026,24.13,4911.TWO,2025
184.65,5.04,✅ 穩健價值,10.519902518277823,N/A,129.5,2025-12,N/A,🚀 利潤擴張,28.97,36.49,86.8,AMAX-KY,3.69,1.759999999999998,27.21,6933.TW,2025
221.10000000000002,5.83,✅ 穩健價值,6.886024423337855,11.96%,101.5,2025-12,78.77%,🏰 高護城河,23.26,24.04,29.11,聯合,4.47,1.7200000000000024,21.54,4129.TWO,2025
105.75,2.77,✅ 穩健價值,4.943262194907801,13.07%,34.8499984741,2025-12,16.53%,🚀 利潤擴張,16.39,22.35,14.06,宏泰,2.19,1.7100000000000009,14.68,1612.TW,2025
377.69999999999993,10.49,✅ 穩健價值,10.62351072279587,34.18%,267.5,2025-12,60.64%,🏰 高護城河,34.83,31.3,37.0,德律,7.59,1.6099999999999994,33.22,3030.TW,2025
139.95,3.81,✅ 穩健價值,9.753483386923902,14.21%,91.0,2025-12,27.10%,🚀 利潤擴張,7.02,2.92,9.41,遠傳,2.79,1.5499999999999998,5.47,4904.TW,2025
1544.1000000000001,41.67,⚠️ 追價風險,27.054594909656107,19.80%,2785.0,2025-12,28.58%,🚀 利潤擴張,47.96,51.33,51.99,台光電,31.23,1.5399999999999991,46.42,2383.TW,2025
-69.00000000000001,-1.38,⚪ 數據不足,0.0,N/A,13.8000001907,2025-12,N/A,🚀 利潤擴張,53.38,32.78,33.98,鑽石投資,-1.36,1.5300000000000011,51.85,6901.TW,2025
212.10000000000002,5.5,✅ 穩健價值,5.318245894497878,10.08%,75.1999969482,2025-12,28.35%,🚀 利潤擴張,4.17,5.97,12.04,永記,4.28,1.4499999999999997,2.72,1726.TW,2025
1187.5499999999997,33.49,⚠️ 追價風險,47.17696097006443,N/A,3735.0,2025-12,N/A,🚀 利潤擴張,32.76,33.01,39.51,旺矽,23.65,1.3099999999999987,31.45,6223.TWO,2025
189.15,4.99,✅ 穩健價值,10.626486915146709,17.33%,134.0,2025-12,33.63%,🚀 利潤擴張,3.96,3.52,4.12,中華電,3.79,1.29,2.67,2412.TW,2025
54.6,1.74,✅ 穩健價值,5.329670224862637,39.14%,19.3999996185,2025-12,78.38%,🏰 高護城河,-10.99,-29.02,-34.81,凱基金,1.09,1.2699999999999996,-12.26,2883.TW,2025
224.70000000000002,5.78,✅ 穩健價值,3.9118824081508676,4.93%,58.5999984741,2025-12,18.31%,🌑 雙重衰退,-3.34,-6.07,-1.93,三陽工業,4.6,1.2199999999999998,-4.56,2206.TW,2025
125.25000000000003,3.45,✅ 穩健價值,7.2574848471976035,12.13%,60.5999984741,2025-12,24.27%,🚀 利潤擴張,8.95,10.63,13.57,大毅,2.53,1.1399999999999997,7.81,2478.TW,2025
208.95,5.46,✅ 穩健價值,3.8837041259224696,23.81%,54.0999984741,2025-12,34.11%,🚀 利潤擴張,6.43,7.95,94.01,中航,4.21,1.0699999999999994,5.36,2612.TW,2025
130.35000000000002,4.03,✅ 穩健價值,12.025316455696201,14.33%,104.5,2025-12,21.20%,🚀 利潤擴張,13.2,11.48,15.64,晟銘電,2.44,1.0299999999999994,12.17,3013.TW,2025
309.9,8.36,✅ 穩健價值,8.30106485963214,18.42%,171.5,2025-12,36.55%,🚀 利潤擴張,17.2,12.87,23.67,世禾,6.12,1.0299999999999976,16.17,3551.TWO,2025
156.6,4.22,✅ 穩健價值,3.773946506312261,N/A,39.4000015259,2025-12,N/A,🚀 利潤擴張,10.39,16.17,10.53,星亞,3.23,0.8800000000000008,9.51,7753.TWO,2025
-41.85,-0.92,⚪ 數據不足,0.0,-2.28%,34.1500015259,2025-12,11.28%,🌑 雙重衰退,-6.98,-32.0,-217.24,國碩,-0.92,0.8299999999999992,-7.81,2406.TW,2025
1405.9499999999998,38.51,✅ 穩健價值,8.012375973541022,59.33%,751.0,2025-12,97.58%,🏰 高護城河,19.82,21.48,21.2,鈊象,27.9,0.8099999999999987,19.01,3293.TWO,2025
0.0,-2.18,⚪ 數據不足,0.0,-478.52%,0.0,2025-12,41.13%,🚀 利潤擴張,10.29,-0.69,-31.06,合一,-2.11,0.7999999999999989,9.49,4743.TWO,2025
140.70000000000002,4.08,✅ 穩健價值,5.554370839456289,N/A,52.0999984741,2025-12,N/A,🚀 利潤擴張,21.07,17.98,28.82,國統,2.95,0.7800000000000011,20.29,8936.TWO,2025
119.4,3.17,✅ 穩健價值,5.420854463052764,2.38%,43.1500015259,2025-12,8.10%,🚀 利潤擴張,18.73,23.71,21.43,精技,2.38,0.5599999999999987,18.17,2414.TW,2025
38.7,0.96,✅ 穩健價值,7.577519084147286,N/A,19.5499992371,2025-12,N/A,🚀 利潤擴張,3.23,9.05,0.0,時報,0.6,0.54,2.69,8923.TWO,2025
30.150000000000002,0.89,✅ 穩健價值,5.796019710696517,-7.50%,11.6499996185,2025-12,-0.45%,🌑 雙重衰退,-6.32,-1.16,-10.29,磐亞,0.61,0.45999999999999996,-6.78,4707.TWO,2025
-73.8,-1.96,⚪ 數據不足,0.0,-23.61%,38.25,2025-12,30.43%,🌑 雙重衰退,-14.62,-18.9,16.58,欣大健康,-1.56,0.3800000000000008,-15.0,4198.TWO,2025
116.55,2.92,✅ 穩健價值,3.307593405778636,10.03%,25.7000007629,2025-12,31.15%,🌑 雙重衰退,-2.67,-3.25,-5.81,第一保,2.43,0.3799999999999999,-3.05,2852.TW,2025
278.40000000000003,7.1,✅ 穩健價值,9.213362068965516,N/A,171.0,2025-12,N/A,🚀 利潤擴張,19.42,19.5,25.35,意德士,5.54,0.16000000000000014,19.26,7556.TWO,2025
213.14999999999998,5.88,✅ 穩健價值,5.6931739286347645,N/A,80.9000015259,2025-12,N/A,🚀 利潤擴張,14.17,15.99,21.33,捷敏-KY,4.38,0.14000000000000057,14.03,6525.TW,2025
-34.800000000000004,-0.77,⚪ 數據不足,0.0,N/A,20.9500007629,2025-12,N/A,🚀 利潤擴張,34.19,25.77,26.09,蒙恬,-0.68,0.030000000000001137,34.16,5211.TWO,2025
145.2,4.21,❌ 暫避觀望,24.121900826446282,N/A,233.5,2025-12,N/A,⚠️ 獲利稀釋,15.34,11.75,-5.9,金居,2.71,-0.17999999999999972,15.52,8358.TWO,2025
199.80000000000004,5.46,⚪ 中性觀察,11.373873873873872,9.96%,151.5,2025-12,14.11%,⚠️ 獲利稀釋,11.43,13.98,10.05,長榮航太,4.16,-0.20000000000000107,11.63,2645.TW,2025
-73.05,-1.86,⚪ 數據不足,0.0,-35.14%,18.8500003815,2025-12,-20.30%,🌑 雙重衰退,-4.02,8.43,-8.76,元翎,-1.54,-0.2999999999999994,-3.72,4564.TW,2025
-50.4,-1.3,⚪ 數據不足,0.0,-174.96%,20.5,2025-12,76.40%,🏰 高護城河,15.58,17.43,18.8,杏國,-0.95,-0.3000000000000007,15.88,4192.TWO,2025
-49.8,-1.43,⚪ 數據不足,0.0,N/A,29.0,2025-12,N/A,🌑 雙重衰退,-22.22,-19.89,7.14,中茂,-0.91,-0.34999999999999787,-21.87,5205.TWO,2025
33.9,0.58,❌ 暫避觀望,63.93805309734514,N/A,144.5,2025-12,N/A,⚠️ 獲利稀釋,14.0,17.35,151.72,雷虎,0.73,-0.3699999999999992,14.37,8033.TW,2025
48.75,1.26,⚪ 中性觀察,4.615384615384615,41.10%,15.0,2025-12,97.54%,🏰 高護城河,2.44,1.98,4.12,臺企銀,1.01,-0.41000000000000014,2.85,2834.TW,2025
96.15,2.57,⚪ 中性觀察,6.981279251170046,11.17%,44.75,2025-12,21.12%,⚠️ 獲利稀釋,4.49,-0.11,6.95,聯華,2.0,-0.4299999999999997,4.92,1229.TW,2025
93.60000000000001,2.42,⚪ 中性觀察,2.9407051893429483,9.36%,18.3500003815,2025-12,18.07%,⚠️ 獲利稀釋,2.11,2.68,5.85,華航,1.81,-0.4700000000000002,2.58,2610.TW,2025
726.5999999999999,23.46,❌ 暫避觀望,43.559042113955414,N/A,2110.0,2025-12,N/A,⚠️ 獲利稀釋,63.72,92.55,66.63,光聖,13.87,-0.5,64.22,6442.TW,2025
15.9,0.58,⚪ 中性觀察,12.452830008773583,22.63%,13.1999998093,2025-12,42.09%,🌑 雙重衰退,-69.95,-47.7,-46.67,昇陽,0.24,-0.5799999999999983,-69.37,3266.TW,2025
249.14999999999998,6.77,⚪ 中性觀察,6.803130644190247,N/A,113.0,2025-12,N/A,⚠️ 獲利稀釋,5.71,7.59,3.81,中保科,4.99,-0.5800000000000001,6.29,9917.TW,2025
219.9,9.06,⚪ 中性觀察,8.356070941336972,9.78%,122.5,2025-12,48.58%,⚠️ 獲利稀釋,13.11,14.96,64.73,喬山,3.41,-0.5800000000000001,13.69,1736.TW,2025
129.45,3.7,❌ 暫避觀望,16.164542294322136,10.72%,139.5,2025-12,22.24%,🌑 雙重衰退,-9.76,0.49,-23.89,三福化,2.39,-0.5899999999999999,-9.17,4755.TW,2025
440.55,11.47,⚪ 中性觀察,7.899216887980932,N/A,232.0,2025-12,N/A,⚠️ 獲利稀釋,2.97,11.43,6.85,中華資安,8.52,-0.6699999999999999,3.64,7765.TW,2025
559.9499999999999,14.36,⚪ 中性觀察,4.955799624966515,N/A,185.0,2025-12,N/A,⚠️ 獲利稀釋,10.46,8.94,6.94,宏�硌穈T,11.25,-0.7399999999999984,11.2,6811.TWO,2025
248.25,6.6,⚪ 中性觀察,7.462235649546828,5.80%,123.5,2025-12,15.53%,⚠️ 獲利稀釋,13.99,16.37,23.82,亞光,5.51,-0.75,14.74,3019.TW,2025
208.65,6.14,⚪ 中性觀察,10.639827462257369,N/A,148.0,2025-12,N/A,⚠️ 獲利稀釋,6.63,7.66,-4.62,矽格,3.94,-0.8799999999999999,7.51,6257.TW,2025
254.54999999999998,7.06,⚪ 中性觀察,4.14849743817914,30.59%,70.4000015259,2025-12,62.29%,🏰 高護城河,-2.94,-12.01,-27.4,國泰金,4.84,-0.8999999999999999,-2.04,2882.TW,2025
287.55,7.55,⚪ 中性觀察,5.7642149191444965,12.50%,110.5,2025-12,30.92%,⚠️ 獲利稀釋,19.61,21.75,25.52,湧德,5.52,-0.9000000000000021,20.51,3689.TWO,2025
45.150000000000006,1.17,⚪ 中性觀察,8.803986710963455,38.82%,26.5,2025-12,43.22%,⚠️ 獲利稀釋,1.74,0.9,-2.2,台灣高鐵,0.89,-1.01,2.75,2633.TW,2025
63.9,1.72,⚪ 中性觀察,7.03051661100939,N/A,29.9500007629,2025-12,N/A,⚠️ 獲利稀釋,0.6,3.19,0.0,大台北,1.54,-1.0899999999999999,1.69,9908.TW,2025
-99.3,-2.41,⚪ 數據不足,0.0,N/A,14.0500001907,2025-12,N/A,⚠️ 獲利稀釋,8.37,8.78,8.41,金萬林-創,-1.96,-1.120000000000001,9.49,6645.TW,2025
5.700000000000001,0.27,❌ 暫避觀望,48.157892729210516,-0.53%,18.2999992371,2025-12,13.94%,🌑 雙重衰退,-15.15,-21.23,-88.0,亞帝歐,0.03,-1.1500000000000004,-14.0,3516.TWO,2025
85.80000000000001,2.23,⚪ 中性觀察,9.842657209283216,N/A,56.2999992371,2025-12,N/A,⚠️ 獲利稀釋,5.83,9.04,41.22,詠業,1.89,-1.1799999999999997,7.01,6792.TW,2025
443.40000000000003,12.25,⚪ 中性觀察,10.876184032476319,15.69%,321.5,2025-12,39.78%,⚠️ 獲利稀釋,17.26,21.83,17.5,研華,8.67,-1.2999999999999972,18.56,2395.TW,2025
20.85,0.63,⚪ 中性觀察,10.827338266690647,38.94%,15.0500001907,2025-12,90.85%,🏰 高護城河,3.28,-2.64,-2.08,國票金,0.47,-1.3199999999999998,4.6,2889.TW,2025
137.55,4.23,⚪ 中性觀察,8.058887843609597,N/A,73.9000015259,2025-12,N/A,⚠️ 獲利稀釋,4.19,-1.1,-11.76,久元,2.7,-1.4499999999999993,5.64,6261.TWO,2025
453.00000000000006,12.31,⚪ 中性觀察,4.354304635761589,32.73%,131.5,2025-12,58.77%,🏰 高護城河,-2.07,-0.6,-9.44,大學光,8.83,-1.5,-0.57,3218.TWO,2025
670.2,17.32,⚪ 中性觀察,10.631154879140555,N/A,475.0,2025-12,N/A,⚠️ 獲利稀釋,7.78,14.59,13.73,達發,14.0,-1.6499999999999995,9.43,6526.TW,2025
51.0,1.41,❌ 暫避觀望,17.735293893264707,3.94%,60.2999992371,2025-12,21.29%,🌑 雙重衰退,-9.62,-7.17,-4.39,長興,1.09,-1.6899999999999995,-7.93,1717.TW,2025
229.35,5.71,⚪ 中性觀察,4.6893392379463705,4.16%,71.6999969482,2025-12,17.61%,⚠️ 獲利稀釋,1.64,0.47,3.8,致伸,4.76,-1.6900000000000002,3.33,4915.TW,2025
51.150000000000006,1.34,⚪ 中性觀察,4.912023460410557,65.42%,16.75,2025-12,87.03%,🏰 高護城河,31.37,29.19,29.63,華票,1.05,-1.6900000000000013,33.06,2820.TW,2025
273.45,7.99,⚪ 中性觀察,11.629182665935272,N/A,212.0,2025-12,N/A,📉 獲利侵蝕,0.0,-7.09,-4.49,家碩,5.53,-1.72,1.72,6953.TWO,2025
13.950000000000001,0.4,⚪ 中性觀察,14.623656324193547,5.82%,13.6000003815,2025-12,9.34%,🌑 雙重衰退,-14.89,-10.98,-21.21,中工,0.27,-1.7700000000000014,-13.12,2515.TW,2025
1528.5,42.0,⚪ 中性觀察,9.685966633954857,31.25%,987.0,2025-12,47.51%,⚠️ 獲利稀釋,10.18,9.91,4.29,亞德客-KY,30.36,-1.790000000000001,11.97,1590.TW,2025
234.15,6.27,⚪ 中性觀察,4.6893015341575905,21.51%,73.1999969482,2025-12,56.36%,🏰 高護城河,7.55,14.57,37.23,東洋,5.05,-1.9400000000000004,9.49,4105.TWO,2025
703.5,20.5,❌ 暫避觀望,31.599147121535182,N/A,1482.0,2025-12,N/A,⚠️ 獲利稀釋,60.48,54.14,44.57,竑騰,14.3,-1.9400000000000048,62.42,7751.TWO,2025
136.2,4.0,❌ 暫避觀望,24.504405286343612,N/A,222.5,2025-12,N/A,⚠️ 獲利稀釋,4.76,5.88,-24.19,宏觀,2.37,-1.9800000000000004,6.74,6568.TWO,2025
10.95,0.39,❌ 暫避觀望,33.013699152739726,N/A,24.1000003815,2025-12,N/A,📉 獲利侵蝕,0.0,5.47,61.54,華容,0.21,-1.99,1.99,5328.TWO,2025
284.40000000000003,7.64,⚪ 中性觀察,7.779535864978903,N/A,147.5,2025-12,N/A,🌑 雙重衰退,-6.83,-4.19,-15.2,同欣電,5.41,-2.3,-4.53,6271.TW,2025
-17.400000000000002,-0.38,⚪ 數據不足,0.0,3.73%,9.8800001144,2025-12,54.59%,🏰 高護城河,-31.03,-35.55,-760.0,研勤,-0.43,-2.3100000000000023,-28.72,3632.TWO,2025
46.349999999999994,1.24,⚪ 中性觀察,11.68284740262136,2.92%,36.0999984741,2025-12,23.91%,⚠️ 獲利稀釋,18.27,25.58,16.87,華晶科,0.98,-2.3200000000000003,20.59,3059.TW,2025
991.2000000000002,28.42,⚪ 中性觀察,11.243946731234864,N/A,743.0,2025-12,N/A,⚠️ 獲利稀釋,34.76,46.97,34.86,聖暉*,20.35,-2.3500000000000014,37.11,5536.TWO,2025
604.8000000000001,16.02,⚪ 中性觀察,5.629960317460316,7.36%,227.0,2025-12,47.07%,⚠️ 獲利稀釋,2.75,3.33,-2.81,王品,12.01,-2.46,5.21,2727.TW,2025
687.3,18.2,⚪ 中性觀察,4.975993016150153,4.26%,228.0,2025-12,10.28%,⚠️ 獲利稀釋,24.57,24.08,33.43,技嘉,13.77,-2.5,27.07,2376.TW,2025
920.6999999999999,25.6,❌ 暫避觀望,43.74389051808407,60.64%,2685.0,2025-12,100.00%,🏰 高護城河,4.19,7.92,2.21,力旺,18.06,-2.55,6.74,3529.TWO,2025
0.0,44.56,⚪ 數據不足,0.0,N/A,674.0,2025-12,N/A,⚠️ 獲利稀釋,3.16,6.11,3.99,威聯通,30.84,-2.6399999999999997,5.8,7805.TWO,2025
54.6,1.56,⚪ 中性觀察,6.263736054148351,14.06%,22.7999992371,2025-12,54.41%,🏰 高護城河,-5.49,-2.99,1.83,遠百,1.12,-2.81,-2.68,2903.TW,2025
1443.0,45.48,❌ 暫避觀望,29.261954261954262,29.56%,2815.0,2025-12,42.10%,⚠️ 獲利稀釋,56.98,53.06,28.76,弘塑,26.19,-2.950000000000003,59.93,3131.TWO,2025
89.55000000000001,3.4,⚪ 中性觀察,7.194304985410384,16.80%,42.9500007629,2025-12,29.77%,🌑 雙重衰退,-19.05,-24.37,-52.98,方土霖,1.34,-3.1000000000000014,-15.95,4527.TWO,2025
265.05,7.91,⚪ 中性觀察,6.0271646859083186,N/A,106.5,2025-12,N/A,⚠️ 獲利稀釋,9.74,15.19,-6.74,精誠,5.42,-3.1500000000000004,12.89,6214.TW,2025
140.70000000000002,3.43,⚪ 中性觀察,4.552238887302771,12.30%,42.7000007629,2025-12,34.23%,🌑 雙重衰退,-4.72,5.03,-4.71,君帆,2.63,-3.21,-1.51,4584.TWO,2025
0.0,3.02,⚪ 數據不足,0.0,3.28%,0.0,2025-12,4.62%,📉 獲利侵蝕,0.0,-1.06,-34.03,全科,1.58,-3.25,3.25,3209.TW,2025
175.2,5.78,⚪ 中性觀察,7.431507110599315,N/A,86.8000030518,2025-12,N/A,⚠️ 獲利稀釋,2.66,-9.56,-16.72,互動,2.84,-3.46,6.12,6486.TWO,2025
330.15,9.01,⚪ 中性觀察,8.814175374829624,21.47%,194.0,2025-12,51.63%,🏰 高護城河,0.9,3.84,1.56,大車隊,6.51,-3.47,4.37,2640.TWO,2025
-110.7,-2.8,⚪ 數據不足,0.0,-9.19%,7.9899997711,2025-12,7.03%,📉 獲利侵蝕,-2.19,3.79,-19.71,嘉鋼,-2.49,-3.5,1.31,2067.TWO,2025
13.35,0.33,❌ 暫避觀望,37.640449438202246,N/A,33.5,2025-12,N/A,🌑 雙重衰退,-17.5,-12.51,50.0,佶優,0.3,-3.5500000000000007,-13.95,5452.TWO,2025
174.74999999999997,4.85,⚪ 中性觀察,10.792418385776825,N/A,125.7316741943,2025-12,N/A,📉 獲利侵蝕,-2.81,-1.28,-9.9,騰輝電子-KY,3.46,-3.69,0.88,6672.TW,2025
162.45,4.56,⚪ 中性觀察,4.4459835203970455,7.42%,48.1500015259,2025-12,19.83%,🌑 雙重衰退,-12.98,1.02,-6.61,漢平,3.53,-3.6900000000000013,-9.29,2488.TW,2025
333.3,8.72,⚪ 中性觀察,10.126012601260125,N/A,225.0,2025-12,N/A,⚠️ 獲利稀釋,27.67,34.82,40.42,銳澤,6.74,-3.75,31.42,7703.TWO,2025
-89.85000000000001,-2.17,⚪ 數據不足,0.0,-18.26%,31.2000007629,2025-12,1.76%,⚠️ 獲利稀釋,4.42,-7.0,-2.69,永昕,-1.91,-3.8100000000000005,8.23,4726.TWO,2025
242.55,6.53,⚪ 中性觀察,5.887445698713666,6.54%,95.1999969482,2025-12,14.31%,⚠️ 獲利稀釋,30.86,45.68,34.15,零壹,4.91,-3.8699999999999974,34.73,3029.TW,2025
74.25,3.0,⚪ 中性觀察,6.424242270121212,34.40%,31.7999992371,2025-12,82.96%,🏰 高護城河,0.0,-16.01,-32.66,統一證,1.67,-3.92,3.92,2855.TW,2025
65.4,2.0,❌ 暫避觀望,38.76146788990825,5.11%,169.0,2025-12,17.84%,🌑 雙重衰退,-11.71,-6.97,-29.12,國精化,1.33,-3.990000000000001,-7.72,4722.TW,2025
42.00000000000001,1.05,⚪ 中性觀察,7.964285441821428,1.66%,22.2999992371,2025-12,5.36%,🌑 雙重衰退,-4.59,1.36,-10.64,金寶,0.85,-4.04,-0.55,2312.TW,2025
77.1,2.14,⚪ 中性觀察,7.587548638132296,9.02%,39.0,2025-12,48.05%,📉 獲利侵蝕,-2.28,3.92,2.53,寶陞,1.62,-4.12,1.84,2948.TWO,2025
72.89999999999999,1.87,⚪ 中性觀察,5.792180991460906,35.12%,28.1499996185,2025-12,78.99%,🏰 高護城河,3.31,4.61,2.03,第一金,1.51,-4.279999999999999,7.59,2892.TW,2025
-10.8,-0.26,⚪ 數據不足,0.0,N/A,9.7100000381,2025-12,N/A,⚠️ 獲利稀釋,48.0,75.47,56.41,友勁,-0.17,-4.32,52.32,6142.TW,2025
106.05000000000001,2.68,⚪ 中性觀察,7.036775106082037,N/A,49.75,2025-12,N/A,⚠️ 獲利稀釋,1.52,6.06,0.0,新海,2.3,-4.390000000000001,5.91,9926.TW,2025
172.2,5.08,⚪ 中性觀察,6.698606404695123,2.54%,76.9000015259,2025-12,4.26%,🌑 雙重衰退,-7.97,-8.89,-9.04,聯強,3.42,-4.4799999999999995,-3.49,2347.TW,2025
-81.3,-1.93,⚪ 數據不足,0.0,-9.23%,18.5,2025-12,73.67%,🏰 高護城河,8.21,5.83,-33.1,瑞基,-1.98,-4.5,12.71,4171.TWO,2025
-13.950000000000001,-0.36,⚪ 數據不足,0.0,-3.01%,15.75,2025-12,33.58%,🌑 雙重衰退,-5.88,-1.15,-47.37,優盛,-0.27,-4.54,-1.34,4121.TWO,2025
522.0,13.33,⚪ 中性觀察,10.974137755646552,41.97%,381.8999938965,2025-12,77.03%,🏰 高護城河,6.9,13.37,7.08,雙美,10.43,-4.549999999999999,11.45,4728.TWO,2025
305.1,8.0,⚪ 中性觀察,6.858407079646017,10.67%,139.5,2025-12,24.08%,⚠️ 獲利稀釋,6.67,17.02,7.41,敦陽科,5.94,-4.710000000000001,11.38,2480.TW,2025
406.79999999999995,12.15,⚪ 中性觀察,6.102507374631269,N/A,165.5,2025-12,N/A,🌑 雙重衰退,-14.17,-15.41,-38.46,力領科技,7.74,-4.77,-9.4,6996.TWO,2025
