status,advice,gm,eps_yoy,rev_yoy,om,prev_rev_yoy,name,eps,pe,date,symbol,price,expansion,prev_year,prev_eps,est_price,prev_eps_yoy
🏰 高護城河,✅ 穩健價值,91.47%,38.89,36.86,32.72%,-2.09,王道銀行,0.28,5.7758621785632185,2026-03,2897.TW,10.0500001907,2.030000000000001,2025,0.61,26.1,-35.48
🚀 利潤擴張,⚪ 數據不足,N/A,43.18,42.24,N/A,1.27,佐登-KY,-0.26,0.0,2026-03,4190.TW,26.7000007629,0.9399999999999977,2025,-1.59,-73.20000000000002,67.52
🚀 利潤擴張,✅ 穩健價值,N/A,35.71,35.11,N/A,4.88,精拓科,1.71,5.801853280534568,2026-03,4951.TWO,81.4000015259,0.6000000000000014,2025,5.98,210.45,40.71
🏰 高護城河,✅ 穩健價值,94.34%,17.86,17.29,35.36%,4.5,聯邦銀,0.35,6.661184210526316,2026-03,2838.TW,20.25,0.5700000000000003,2025,1.29,45.6,8.94
🏰 高護城河,✅ 穩健價值,97.58%,19.96,19.67,59.33%,19.01,鈊象,11.18,7.458939219583638,2026-03,3293.TWO,713.0,0.28999999999999915,2025,38.51,1433.8500000000001,19.82
🌑 雙重衰退,⚪ 數據不足,N/A,-1.41,-1.33,N/A,-1.96,享溫馨,0.7,0.0,2026-03,7760.TW,34.9500007629,-0.07999999999999985,2025,0.68,0.0,-68.78
🌑 雙重衰退,⚪ 數據不足,N/A,-1.41,-1.33,N/A,-1.96,未知,0.7,0.0,2026-03,7760.TWO,0.0,-0.07999999999999985,2025,0.68,0.0,-68.78
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,16.0,16.31,N/A,-11.58,現觀科,0.6,21.95121951219512,2026-03,6906.TW,72.0,-0.3099999999999987,2025,1.87,49.2,-48.45
🌑 雙重衰退,⚪ 數據不足,N/A,-14.52,-13.62,N/A,-8.49,順藥,-0.72,0.0,2026-03,6535.TWO,88.6999969482,-0.9000000000000004,2025,-2.05,-90.0,19.44
🏰 高護城河,⚪ 中性觀察,78.99%,11.76,12.82,35.12%,7.59,第一金,0.57,6.941057220711382,2026-03,2892.TW,34.1500015259,-1.0600000000000005,2025,1.87,73.8,3.31
⚠️ 獲利稀釋,⚪ 數據不足,N/A,37.31,38.45,N/A,51.85,鑽石投資,-0.42,0.0,2026-03,6901.TW,17.1499996185,-1.1400000000000006,2025,-1.38,-65.25,53.38
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,12.5,14.28,N/A,13.01,合庫金,0.36,7.529411876911765,2026-03,5880.TW,25.6000003815,-1.7799999999999994,2025,1.36,51.0,7.94
🏰 高護城河,⚪ 中性觀察,88.90%,18.92,20.79,38.59%,8.35,彰銀,0.44,6.1704834605597965,2026-03,2801.TW,24.25,-1.8699999999999974,2025,1.51,58.949999999999996,13.53
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,9.38,11.29,N/A,3.7,上海商銀,1.05,5.410627927185991,2026-03,5876.TW,44.7999992371,-1.9099999999999984,2025,3.06,124.19999999999999,10.11
⚠️ 獲利稀釋,⚪ 數據不足,N/A,61.22,63.3,N/A,58.62,立盈,0.79,0.0,2026-03,7820.TWO,108.0,-2.0799999999999983,2025,1.76,0.0,4.79
🏰 高護城河,⚪ 中性觀察,97.54%,9.37,13.27,41.10%,2.85,臺企銀,0.35,5.4573169568597555,2026-03,2834.TW,17.8999996185,-3.9000000000000004,2025,1.26,49.2,2.44
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,400.0,404.29,N/A,327.05,宏普,0.15,3.230088495575221,2026-03,2536.TW,18.25,-4.2900000000000205,2025,3.19,84.75,422.95
🏰 高護城河,⚪ 數據不足,54.90%,51.52,56.57,-51.18%,0.59,雅茗-KY,-0.33,0.0,2026-03,2726.TWO,9.0900001526,-5.049999999999997,2025,-3.55,-105.6,-174.64
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,115.22,120.31,N/A,1.94,矽力*-KY,1.98,31.114754098360653,2026-03,6415.TW,474.5,-5.090000000000003,2025,6.4,228.75000000000003,8.14
🏰 高護城河,⚪ 中性觀察,91.14%,12.73,19.37,40.48%,20.44,玉山金,0.62,6.6018521344259256,2026-03,2884.TW,35.6500015259,-6.640000000000001,2025,2.12,81.0,30.06
🏰 高護城河,⚪ 數據不足,73.67%,50.0,56.73,-9.23%,12.71,瑞基,-0.09,0.0,2026-03,4171.TWO,19.3999996185,-6.729999999999997,2025,-1.93,-79.95,8.21
🏰 高護城河,⚪ 中性觀察,70.98%,15.15,22.25,31.38%,29.29,中信金,1.18,6.287128712871287,2026-03,2891.TW,63.5,-7.1,2025,4.08,151.5,11.73
🌑 雙重衰退,⚪ 中性觀察,42.21%,-20.07,-10.41,22.46%,9.74,富邦金,2.4,6.271351878965349,2026-03,2881.TW,128.5,-9.66,2025,8.37,307.35,-21.56
🏰 高護城河,⚪ 中性觀察,85.36%,-62.9,-52.83,42.63%,24.13,德英,0.23,6.473880739347015,2026-03,4911.TWO,34.7000007629,-10.07,2025,2.18,80.39999999999999,26.01
🌑 雙重衰退,⚪ 中性觀察,15.63%,-109.26,-98.55,10.37%,130.3,皇普,-0.11,2.560137500744559,2026-03,2528.TW,22.3500003815,-10.710000000000008,2025,3.65,130.95000000000002,12.42
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,6.68,17.4,N/A,11.21,正瀚-創,4.15,5.4470587337705885,2026-03,6534.TW,92.5999984741,-10.719999999999999,2025,4.51,255.0,-2.59
🔄 轉虧為盈,⚪ 數據不足,N/A,163.33,174.36,N/A,-7.09,日盛台駿,0.2,0.0,2026-03,6958.TW,18.0,-11.030000000000001,2025,-2.38,-70.65,-280.56
🏰 高護城河,⚪ 中性觀察,93.02%,2.56,13.77,51.96%,6.96,台中銀,0.4,5.353403341073298,2026-03,2812.TW,20.4500007629,-11.209999999999999,2025,1.53,57.300000000000004,0.0
🔄 轉虧為盈,⚪ 數據不足,N/A,157.14,168.99,N/A,38.52,ABC-KY,0.2,0.0,2026-03,6598.TW,28.3500003815,-11.850000000000023,2025,-1.96,-61.349999999999994,22.83
⚠️ 獲利稀釋,❌ 暫避觀望,38.56%,137.14,149.28,-3.65%,7.08,晶宏,0.84,57.83783508846847,2026-03,3141.TWO,64.1999969482,-12.140000000000015,2025,0.54,16.65,-54.31
🏰 高護城河,⚪ 數據不足,912.85%,58.33,72.15,-2853.40%,7.27,大將,-0.05,0.0,2026-03,1453.TW,11.1000003815,-13.820000000000007,2025,0.04,-1.05,100.0
🏰 高護城河,⚪ 中性觀察,62.29%,-1.52,12.33,30.59%,-2.04,國泰金,2.15,5.743801833046046,2026-03,2882.TW,97.3000030518,-13.85,2025,7.06,254.09999999999997,-2.94
🏰 高護城河,⚪ 中性觀察,91.41%,33.33,47.42,37.14%,15.47,永豐金,0.76,7.221172166899811,2026-03,2890.TW,38.2000007629,-14.090000000000003,2025,1.97,79.35,4.57
⚠️ 獲利稀釋,⚪ 數據不足,7.87%,1.36,16.77,-5.22%,18.73,永冠-KY,-5.06,0.0,2025-09,1589.TW,5.5399999619,-15.41,2025,-2.71,-222.15,65.91
🏰 高護城河,⚪ 中性觀察,102.49%,-3.85,11.99,38.22%,0.06,遠東銀,0.25,5.689655090215516,2026-03,2845.TW,13.1999998093,-15.84,2025,0.93,34.800000000000004,-14.85
📉 獲利侵蝕,⚪ 數據不足,N/A,-7.45,8.46,N/A,-14.95,大洋-KY,-1.01,0.0,2026-03,5907.TW,4.8499999046,-15.91,2025,-4.55,-159.0,-73.66
🏰 高護城河,⚪ 中性觀察,87.03%,60.0,76.08,65.42%,33.06,華票,0.48,4.582172914456825,2026-03,2820.TW,16.4500007629,-16.08,2025,1.34,53.849999999999994,31.37
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,3.88,20.0,N/A,18.91,訊連,1.34,7.789598289113475,2026-03,5203.TW,65.9000015259,-16.12,2025,3.63,126.89999999999999,-9.05
🏰 高護城河,⚪ 中性觀察,52.35%,81.82,98.16,13.25%,1.66,寶齡富錦,0.6,11.660305052309159,2026-03,1760.TW,61.0999984741,-16.340000000000003,2025,2.22,78.60000000000001,53.1
⚠️ 獲利稀釋,❌ 暫避觀望,38.83%,180.0,197.09,9.16%,9.81,直得,0.43,66.91542288557213,2026-03,1597.TW,134.5,-17.090000000000003,2025,0.91,30.150000000000002,-15.24
🌑 雙重衰退,⚪ 中性觀察,24.80%,-72.34,-54.13,-95.04%,-30.75,上緯投控,0.13,2.7777777777777772,2026-03,3708.TW,101.0,-18.21,2025,35.57,545.4000000000001,1276.65
⚠️ 獲利稀釋,⚪ 數據不足,N/A,33.33,54.92,N/A,10.22,隆中,0.04,0.0,2026-03,6542.TWO,47.0999984741,-21.590000000000003,2025,0.02,-8.100000000000001,-99.01
🏰 高護城河,⚪ 中性觀察,87.61%,-3.33,18.36,51.79%,-14.47,統領,0.29,8.480565371024735,2026-03,2910.TW,24.0,-21.689999999999998,2025,1.23,42.45,8.85
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,100.0,122.47,N/A,0.74,雃博,0.46,8.15181543330033,2026-03,4106.TW,24.7000007629,-22.47,2025,1.2,45.45,5.26
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,231.33,254.17,N/A,50.49,IET-KY,1.97,136.8421052631579,2026-03,4971.TWO,416.0,-22.839999999999975,2025,1.65,45.6,146.97
🌑 雙重衰退,⚪ 數據不足,N/A,-30.17,-6.85,N/A,-10.06,敘豐,1.69,0.0,2026-03,3485.TWO,240.0,-23.32,2025,5.9,0.0,-17.37
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,52.97,76.92,N/A,60.61,藥華藥,5.79,32.49505510031082,2026-03,6446.TW,1150.0,-23.950000000000003,2025,13.64,530.85,53.11
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,24.77,49.97,N/A,8.96,長聖,1.39,12.489415749364946,2026-03,6712.TWO,147.5,-25.2,2025,4.88,177.14999999999998,7.69
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,21.74,47.77,N/A,19.24,鑫傳,0.56,8.016158263177738,2026-03,6856.TWO,44.6500015259,-26.030000000000005,2025,2.62,83.55000000000001,-36.41
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,300.0,326.44,N/A,-11.54,伍豐,0.16,36.846155019846144,2026-03,8076.TWO,23.9500007629,-26.439999999999998,2025,0.14,9.750000000000002,-90.28
🌑 雙重衰退,⚪ 中性觀察,49.04%,-82.31,-55.17,34.02%,-62.17,名軒,0.23,3.7997433095635427,2026-03,1442.TW,29.6000003815,-27.14,2025,3.03,116.85,-57.74
🌑 雙重衰退,⚪ 數據不足,N/A,-34.48,-6.92,N/A,91.93,雲象科技-創,-0.78,0.0,2026-03,7803.TW,0.0,-27.559999999999995,2025,-2.29,0.0,-67.15
🌑 雙重衰退,⚪ 數據不足,N/A,-34.48,-6.92,N/A,91.93,未知,-0.78,0.0,2026-03,7803.TWO,0.0,-27.559999999999995,2025,-2.29,0.0,-67.15
🔄 轉虧為盈,⚪ 數據不足,89.24%,-9.52,18.79,10.47%,-2.27,華園,0.19,0.0,2026-03,2702.TW,13.0,-28.31,2025,-0.35,-24.3,-234.62
🏰 高護城河,⚪ 中性觀察,77.03%,-0.73,28.12,41.97%,11.45,雙美,4.07,10.799539833189533,2026-03,4728.TWO,375.5,-28.85,2025,13.33,521.55,6.9
📉 獲利侵蝕,⚪ 中性觀察,N/A,-7.89,20.98,N/A,-20.5,森鉅,1.05,7.23608459940499,2026-03,8942.TWO,37.7000007629,-28.87,2025,1.83,78.15,-66.05
🔄 轉虧為盈,⚪ 數據不足,59.54%,11.02,39.9,7.94%,-4.59,美食-KY,1.31,0.0,2026-03,2723.TW,62.0999984741,-28.88,2025,-2.47,-53.400000000000006,-175.3
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,24.75,55.42,N/A,-18.16,和潤企業,0.76,5.710227200482954,2026-03,6592.TW,60.2999992371,-30.67,2025,4.72,158.4,10.4
🔄 轉虧為盈,⚪ 數據不足,N/A,510.71,542.16,N/A,29.21,廣閎科,1.17,0.0,2026-03,6693.TWO,196.0,-31.44999999999999,2025,-0.09,-26.700000000000003,-102.7
⚠️ 獲利稀釋,❌ 暫避觀望,33.55%,210.0,244.69,3.21%,-17.82,泓瀚,0.31,96.32653216918366,2026-03,4741.TWO,47.2000007629,-34.69,2025,0.29,7.35,-85.43
🏰 高護城河,⚪ 數據不足,64.71%,20.0,54.92,-1427.47%,-43.98,中福,-0.08,0.0,2026-03,1435.TW,21.1000003815,-34.92,2025,-0.41,-14.1,-51.85
🔄 轉虧為盈,⚪ 數據不足,N/A,90.0,125.1,N/A,27.85,御嵿,0.4,0.0,2026-03,3522.TWO,12.8500003815,-35.099999999999994,2025,-2.66,-81.6,-17.7
🌑 雙重衰退,⚪ 中性觀察,21.31%,-99.32,-63.16,-1.56%,-68.21,富華新,0.01,3.855585727111717,2026-03,3056.TW,14.1499996185,-36.16,2025,1.07,55.05,-82.6
⚠️ 獲利稀釋,⚪ 中性觀察,16.87%,433.33,470.92,7.13%,32.89,樂事綠能,0.16,6.175496562417219,2026-03,1529.TW,18.6499996185,-37.59000000000003,2025,1.01,45.3,876.92
🌑 雙重衰退,❌ 暫避觀望,N/A,-102.13,-64.4,N/A,23.84,強盛新,-0.01,16.081081424774773,2026-03,1463.TW,17.8500003815,-37.72999999999999,2025,0.13,16.650000000000002,-95.82
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,66.67,104.62,N/A,20.33,騰雲,1.1,19.132290184921764,2026-03,6870.TWO,269.0,-37.95,2025,7.08,210.89999999999998,40.48
🌑 雙重衰退,⚪ 中性觀察,N/A,-71.72,-33.46,N/A,-10.07,弘煜科,0.28,5.290262172284645,2026-03,6482.TWO,28.25,-38.26,2025,2.32,80.1,-34.28
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,56.12,94.63,N/A,-6.16,光焱科技,1.53,66.0,2026-03,7728.TWO,627.0,-38.51,2025,4.92,142.5,-45.05
⚠️ 獲利稀釋,⚪ 數據不足,N/A,47.78,86.87,N/A,123.22,天能綠電,1.33,0.0,2026-03,7842.TWO,91.5999984741,-39.09,2025,4.01,0.0,112.83
🌑 雙重衰退,⚪ 數據不足,N/A,-52.69,-12.84,N/A,-4.14,溢泰實業,0.88,0.0,2026-03,7818.TW,68.6999969482,-39.849999999999994,2025,5.65,0.0,-28.57
🌑 雙重衰退,⚪ 數據不足,N/A,-52.69,-12.84,N/A,-4.14,未知,0.88,0.0,2026-03,7818.TWO,0.0,-39.849999999999994,2025,5.65,0.0,-28.57
🏰 高護城河,❌ 暫避觀望,53.43%,90.91,130.77,14.28%,9.44,泓格,1.47,23.25581395348837,2026-03,3577.TWO,160.0,-39.860000000000014,2025,2.37,103.20000000000002,46.3
🏰 高護城河,⚪ 數據不足,71.52%,83.67,123.55,6.07%,-10.15,點晶,-0.08,0.0,2026-03,3288.TWO,24.1499996185,-39.879999999999995,2025,-0.64,-25.049999999999997,-74.29
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,57.14,97.36,N/A,9.98,群益期,1.76,4.656046564214337,2026-03,6024.TW,64.3000030518,-40.22,2025,5.48,207.15,-6.01
⚠️ 獲利稀釋,⚪ 數據不足,N/A,10.08,50.51,N/A,60.07,沛爾生醫-創,-1.18,0.0,2026-03,6949.TW,1005.0,-40.43,2025,-7.23,-235.35000000000002,44.38
🌑 雙重衰退,❌ 暫避觀望,N/A,-47.06,-6.55,N/A,2.34,億而得,0.28,38.46994618901639,2026-03,6423.TWO,70.4000015259,-40.510000000000005,2025,0.58,27.450000000000003,-39.36
📉 獲利侵蝕,⚪ 數據不足,N/A,-40.13,0.49,N/A,-8.56,旅天下,1.9,0.0,2026-03,6961.TWO,52.5,-40.620000000000005,2025,4.23,0.0,16.53
🏰 高護城河,⚪ 數據不足,59.04%,0.0,40.9,-1090.16%,-22.14,淳紳,-0.17,0.0,2026-03,4529.TWO,4.3200001717,-40.9,2025,-0.74,-28.05,42.64
🏰 高護城河,❌ 暫避觀望,76.10%,38.82,81.21,69.19%,72.77,川湖,36.58,34.31536658855039,2026-03,2059.TW,8200.0,-42.38999999999999,2025,103.23,3584.3999999999996,59.82
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,33.23,77.29,N/A,19.97,華景電,4.49,8.351280210576693,2026-03,6788.TWO,349.0,-44.06000000000001,2025,17.36,626.85,31.09
⚠️ 獲利稀釋,⚪ 中性觀察,44.04%,109.68,153.86,12.46%,2.72,寒舍,1.3,6.082024166509598,2026-03,2739.TW,34.8499984741,-44.18000000000001,2025,2.36,85.95,-56.22
🌑 雙重衰退,⚪ 中性觀察,N/A,-82.38,-37.96,N/A,-55.31,理銘,0.4,2.687559281775878,2026-03,6212.TWO,28.2999992371,-44.419999999999995,2025,3.96,157.95000000000002,-34.98
⚠️ 獲利稀釋,⚪ 數據不足,N/A,78.66,124.98,N/A,187.82,倍利科,4.93,0.0,2026-03,7822.TW,864.0,-46.32000000000001,2025,14.04,0.0,279.4
📉 獲利侵蝕,⚪ 數據不足,N/A,-35.1,11.65,N/A,5.26,公勝保經,2.48,0.0,2026-03,6028.TWO,80.0,-46.75,2025,7.86,0.0,-34.17
📉 獲利侵蝕,⚪ 中性觀察,N/A,0.0,47.19,N/A,4.64,系微,1.7,14.78648820905035,2026-03,6231.TWO,232.0,-47.19,2025,6.66,235.35,-9.63
📉 獲利侵蝕,⚪ 中性觀察,N/A,-0.66,47.02,N/A,-4.62,中租-KY,3.26,4.191304347826087,2026-03,5871.TW,120.5,-47.68,2025,11.24,431.25,-13.92
🏰 高護城河,⚪ 中性觀察,51.76%,94.03,142.03,18.42%,5.54,固緯,1.3,10.26954136768194,2026-03,2423.TW,76.1999969482,-48.0,2025,2.92,111.3,20.66
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,40.0,88.8,N/A,-36.07,微程式,0.21,43.12925273870748,2026-03,7721.TW,63.4000015259,-48.8,2025,0.55,22.050000000000004,-82.84
⚠️ 獲利稀釋,⚪ 數據不足,N/A,18.18,67.15,N/A,-16.98,商丞,-0.09,0.0,2026-03,8277.TWO,8.0600004196,-48.970000000000006,2025,-0.37,-14.85,48.61
🔄 轉虧為盈,⚪ 數據不足,-18.77%,1072.73,1122.35,-63.16%,-47.33,聯合再生,1.07,0.0,2026-03,3576.TW,18.3500003815,-49.61999999999989,2025,-0.77,-10.5,41.22
🌑 雙重衰退,⚪ 數據不足,N/A,-72.0,-19.71,N/A,12.72,耀穎,0.35,0.0,2026-03,7772.TWO,99.1999969482,-52.29,2025,1.86,0.0,43.08
📉 獲利侵蝕,⚪ 數據不足,N/A,-45.35,9.64,N/A,-5.92,達爾膚,1.88,0.0,2026-03,6523.TWO,0.0,-54.99,2025,7.78,0.0,-26.4
🌑 雙重衰退,⚪ 數據不足,N/A,-73.26,-18.25,N/A,18.06,民盛,1.09,0.0,2026-03,7811.TWO,72.5,-55.010000000000005,2025,8.1,0.0,-10.5
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,42.79,98.26,N/A,10.0,凌陽創新,2.97,6.801801801801801,2026-03,5236.TWO,151.0,-55.470000000000006,2025,8.59,333.00000000000006,4.12
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,44.44,100.17,N/A,12.23,長佳智能,0.26,25.414847494716156,2026-03,6841.TWO,58.2000007629,-55.730000000000004,2025,0.89,34.35,183.87
🌑 雙重衰退,⚪ 中性觀察,N/A,-100.0,-44.23,N/A,128.22,台生材,0.0,10.988024180508981,2026-03,6649.TWO,36.7000007629,-55.77,2025,1.4,50.099999999999994,3600.0
🏰 高護城河,⚪ 中性觀察,54.41%,18.18,74.15,14.06%,-2.68,遠百,0.39,5.9620596205962055,2026-03,2903.TW,22.0,-55.970000000000006,2025,1.56,55.35000000000001,-5.49
⚠️ 獲利稀釋,⚪ 數據不足,N/A,300.0,356.31,N/A,16.02,泰藝,0.28,0.0,2026-03,8289.TWO,44.0999984741,-56.31,2025,0.04,-4.65,-90.0
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,3.26,59.84,N/A,-2.7,龍巖,0.95,7.210682266186943,2026-03,5530.TWO,48.5999984741,-56.580000000000005,2025,2.75,101.10000000000001,-28.2
⚠️ 獲利稀釋,⚪ 中性觀察,20.10%,105.56,162.75,-167.95%,-0.57,泰豐,0.01,11.205881904176469,2026-03,2102.TW,19.0499992371,-57.19,2025,6.28,25.500000000000004,721.43
⚠️ 獲利稀釋,⚪ 數據不足,34.86%,83.87,141.56,-26.13%,297.52,浩泰,-0.05,0.0,2026-03,4131.TWO,35.2999992371,-57.69,2025,-0.78,-19.05,36.07
🌑 雙重衰退,⚪ 中性觀察,N/A,-75.84,-17.97,N/A,-60.41,京城,0.36,6.729323164868421,2026-03,2524.TW,35.7999992371,-57.870000000000005,2025,1.71,79.80000000000001,-77.57
🔄 轉虧為盈,⚪ 數據不足,N/A,-30.77,27.71,N/A,-6.86,台微醫,0.09,0.0,2026-03,6767.TWO,25.1000003815,-58.480000000000004,2025,-0.49,-6.75,60.8
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,7.5,65.98,N/A,6.61,美吾華,0.43,5.584238923125,2026-03,1731.TW,20.5499992371,-58.480000000000004,2025,1.36,55.2,4.62
🏰 高護城河,⚪ 中性觀察,56.36%,13.38,71.91,21.51%,9.49,東洋,1.78,4.816687544134008,2026-03,4105.TWO,76.1999969482,-58.529999999999994,2025,6.27,237.29999999999998,7.55
📉 獲利侵蝕,⚪ 中性觀察,N/A,-4.2,55.78,N/A,8.61,愛派司,1.39,5.440298621335821,2026-03,6918.TW,72.9000015259,-59.980000000000004,2025,5.16,200.99999999999997,-1.21
🌑 雙重衰退,⚪ 數據不足,N/A,-77.53,-17.44,N/A,-15.04,長廣,0.21,0.0,2026-03,7795.TW,411.0,-60.09,2025,3.11,0.0,-26.3
📉 獲利侵蝕,⚪ 數據不足,N/A,-14.52,46.86,N/A,18.71,宏�硒撥s,0.53,0.0,2026-03,7794.TWO,29.2999992371,-61.379999999999995,2025,2.72,0.0,169.31
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,12.73,74.83,N/A,-8.29,軒郁,1.87,4.900181488203267,2026-03,6703.TWO,108.0,-62.099999999999994,2025,9.9,330.59999999999997,-2.0
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,27.85,90.14,N/A,19.79,東生華,1.01,5.515350793541668,2026-03,8432.TWO,50.2999992371,-62.29,2025,3.63,136.79999999999998,23.05
📉 獲利侵蝕,⚪ 中性觀察,N/A,-30.36,32.15,N/A,14.61,意藍,0.39,8.168604762049418,2026-03,6925.TWO,56.2000007629,-62.51,2025,3.11,103.2,8.39
⚠️ 獲利稀釋,⚪ 數據不足,33.80%,68.92,131.64,-77.27%,-35.31,樂威科-KY,-0.25,0.0,2026-03,4154.TWO,12.75,-62.719999999999985,2025,-1.82,-76.65,57.28
🌑 雙重衰退,⚪ 數據不足,N/A,-71.64,-8.7,N/A,24.42,華洋精機,0.19,0.0,2026-03,6983.TWO,331.0,-62.94,2025,4.46,0.0,14.65
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,18.68,82.57,N/A,-1.49,宏正,1.08,9.80988612495564,2026-03,6277.TW,77.4000015259,-63.88999999999999,2025,3.08,118.35000000000001,-25.6
🏰 高護城河,⚪ 數據不足,100.00%,-11.11,53.3,-377.43%,12.25,富榮綱,-0.1,0.0,2026-03,3115.TWO,9.029999733,-64.41,2025,-0.44,-20.4,57.53
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,54.52,119.02,N/A,33.33,精測,10.43,36.36842798787718,2026-03,6510.TWO,2760.0,-64.5,2025,30.41,1138.3500000000001,95.56
⚠️ 獲利稀釋,⚪ 數據不足,45.66%,66.67,131.47,-9.00%,-2.04,凌陽,-0.02,0.0,2026-03,2401.TW,28.2000007629,-64.8,2025,-0.37,-11.55,-181.82
🏰 高護城河,⚪ 數據不足,58.46%,-12.24,53.08,-58.74%,-27.25,金麗科,-0.55,0.0,2026-03,3228.TWO,159.5,-65.32,2025,-2.03,-77.55,-491.18
🔄 轉虧為盈,⚪ 數據不足,N/A,111.54,177.04,N/A,2.06,大億金茂,0.03,0.0,2026-03,8107.TWO,11.8999996185,-65.49999999999999,2025,-0.53,-25.8,-129.28
⚠️ 獲利稀釋,❌ 暫避觀望,39.89%,100.0,165.56,1.38%,-1.99,昆盈,0.14,42.746479410563374,2026-03,2365.TW,30.3500003815,-65.56,2025,0.32,10.65,-50.0
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,1919.44,1985.02,N/A,41.93,宇瞻,14.54,7.945516458569808,2026-03,8271.TW,210.0,-65.57999999999993,2025,6.7,396.44999999999993,209.22
📉 獲利侵蝕,⚪ 數據不足,N/A,-45.13,20.45,N/A,7.0,晶心科,-3.28,0.0,2026-03,6533.TW,214.0,-65.58,2025,-8.2,-405.15,-20600.0
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,63.12,128.72,N/A,-3.78,智冠,2.39,4.849827671097981,2026-03,5478.TWO,98.5,-65.6,2025,7.93,304.65000000000003,4.25
📉 獲利侵蝕,⚪ 中性觀察,N/A,-13.39,52.46,N/A,37.43,邦睿生技-創,0.97,11.27450980392157,2026-03,6955.TW,115.0,-65.85,2025,4.13,153.0,30.28
📉 獲利侵蝕,⚪ 數據不足,19.48%,-63.41,2.71,-2058.21%,157.54,醣聯,-0.67,0.0,2026-03,4168.TWO,23.2999992371,-66.11999999999999,2025,-2.16,-77.1,0.95
🏰 高護城河,⚪ 數據不足,51.65%,33.33,99.75,-9.65%,36.07,富野,-0.1,0.0,2026-03,2736.TWO,11.9499998093,-66.42,2025,-1.83,-66.15,0.0
⚠️ 獲利稀釋,⚪ 數據不足,N/A,33.33,100.81,N/A,-99.4,悅城,-0.26,0.0,2026-03,6405.TW,40.8499984741,-67.48,2025,-1.26,-52.05,-68.0
⚠️ 獲利稀釋,⚪ 中性觀察,N/A,41.83,111.76,N/A,85.22,意騰-KY,3.56,12.358781239301608,2026-03,7749.TW,361.0,-69.93,2025,11.77,438.15000000000003,67.87
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,59.53,130.07,N/A,40.64,信驊,37.41,61.26069302637284,2026-03,5274.TWO,15540.0,-70.53999999999999,2025,103.92,3805.05,52.82
📉 獲利侵蝕,⚪ 中性觀察,N/A,-56.69,14.66,N/A,55.27,櫻花建,0.68,4.80380517549346,2026-03,2539.TW,40.4000015259,-71.35,2025,3.46,126.15,21.4
🏰 高護城河,⚪ 中性觀察,62.33%,58.39,129.86,54.00%,31.61,台積電,22.08,14.628953771289536,2026-03,2330.TW,2405.0,-71.47000000000001,2025,66.26,2466.0,46.42
📉 獲利侵蝕,❌ 暫避觀望,N/A,0.0,71.77,N/A,1.81,台聯櫃,0.1,29.285714285714285,2026-03,5601.TWO,30.75,-71.77,2025,0.42,15.75,7.69
⚠️ 獲利稀釋,❌ 暫避觀望,N/A,159.09,232.25,N/A,3.05,維田,0.57,16.69902863239482,2026-03,6570.TWO,51.5999984741,-73.16,2025,1.29,46.349999999999994,-18.87
📉 獲利侵蝕,⚪ 數據不足,N/A,-8.82,64.38,N/A,7.0,生華科,-0.75,0.0,2026-03,6492.TWO,41.9500007629,-73.19999999999999,2025,-2.97,-106.50000000000001,10.09
🏰 高護城河,⚪ 中性觀察,63.24%,2.74,76.49,24.73%,7.07,嘉實,1.5,4.981905818703257,2026-03,3158.TWO,82.5999984741,-73.75,2025,7.27,248.7,-10.36
📉 獲利侵蝕,⚪ 中性觀察,N/A,-46.55,28.0,N/A,-21.14,華研,1.78,3.2111109980814816,2026-03,8446.TWO,86.6999969482,-74.55,2025,10.3,404.99999999999994,-9.97
