name,gm,prev_eps_yoy,advice,om,status,expansion,eps_yoy,prev_year,est_price,price,pe,prev_rev_yoy,prev_eps,eps,rev_yoy,date,symbol
長科*,N/A,-20.6,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-410.11,11.36,2025,57.3,70.0,18.324607329842934,12.02,1.63,0.51,421.47,2026-03,6548.TWO
友鋮,N/A,-40.13,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-410.32,60.87,2025,124.05,46.2000007629,5.586457166009674,1.44,3.75,1.5,471.19,2026-03,7718.TWO
聯德控股-KY,22.10%,-70.28,⚪ 中性觀察,9.53%,⚠️ 獲利稀釋,-410.77,15.93,2025,116.7,90.0,11.568123393316196,10.44,1.98,1.35,426.7,2026-03,4912.TW
旭富,28.02%,-79.87,❌ 暫避觀望,12.04%,📉 獲利侵蝕,-411.77000000000004,-37.04,2025,31.5,58.2999992371,27.76190439861905,-11.81,0.9,0.17,374.73,2026-03,4119.TW
中釉,21.38%,-42.42,❌ 暫避觀望,1.74%,📉 獲利侵蝕,-413.58,0.0,2025,6.6,37.4500007629,85.1136380975,3.41,0.19,0.05,413.58,2026-03,1809.TW
樺漢,N/A,10.59,⚪ 中性觀察,N/A,📉 獲利侵蝕,-414.90999999999997,-14.45,2025,833.55,370.0,6.658268850098974,-2.8,23.26,5.15,400.46,2026-03,6414.TW
三商電,16.95%,6.99,⚪ 中性觀察,3.22%,📉 獲利侵蝕,-415.94,-47.17,2025,56.55,22.3999996185,5.941644461140584,33.95,1.53,0.28,368.77,2026-03,2427.TW
欣高,N/A,-14.34,⚪ 中性觀察,N/A,📉 獲利侵蝕,-416.09999999999997,-9.21,2025,90.9,34.2000007629,5.643564482326732,-19.51,2.45,0.69,406.89,2026-03,9931.TW
光寶科,21.72%,28.09,❌ 暫避觀望,10.49%,⚠️ 獲利稀釋,-417.82,10.14,2025,241.95,277.0,17.17296962182269,21.11,6.64,1.66,427.96,2026-03,2301.TW
邁科,N/A,151.41,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-417.94000000000005,200.0,2025,140.85000000000002,567.0,60.383386581469644,84.7,4.94,0.66,617.94,2026-03,6831.TW
泰碩,21.43%,-40.47,⚪ 中性觀察,4.40%,📉 獲利侵蝕,-418.01,-56.67,2025,69.00000000000001,66.5,14.456521739130434,-3.54,1.8,0.27,361.34,2026-03,3338.TW
廣錠,N/A,-94.72,⚪ 數據不足,N/A,📉 獲利侵蝕,-420.65000000000003,-109.23,2025,-198.90000000000003,25.0499992371,0.0,-56.46,-5.16,-1.36,311.42,2026-03,6441.TWO
力士,25.62%,-124.23,⚪ 數據不足,-11.28%,🔄 轉虧為盈,-421.78,105.59,2025,-207.6,51.7000007629,0.0,10.31,-5.26,0.1,527.37,2026-03,4923.TWO
頎邦,N/A,-32.79,❌ 暫避觀望,N/A,📉 獲利侵蝕,-421.85,-34.44,2025,126.15,181.0,21.521997621878715,5.49,3.74,0.59,387.41,2026-03,6147.TWO
中鼎,N/A,-20.92,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-423.15,166.0,2025,22.200000000000003,41.7000007629,28.175676191148643,-23.41,1.91,1.0,589.15,2026-03,9933.TW
神準,14.36%,27.76,⚪ 中性觀察,0.40%,📉 獲利侵蝕,-424.75,-96.12,2025,210.6,119.0,8.475783475783476,25.46,5.2,0.1,328.63,2026-03,3558.TWO
鉅明,N/A,-48.36,⚪ 中性觀察,N/A,📉 獲利侵蝕,-426.49,-56.0,2025,31.5,22.8999996185,10.904761723095238,7.97,1.42,0.66,370.49,2026-03,8928.TWO
泰金-KY,N/A,-40.72,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-427.64,33.09,2025,237.0,103.0,6.518987341772152,7.66,6.46,3.58,460.73,2026-03,6629.TWO
地球,11.27%,-1011.11,⚪ 數據不足,-7.81%,⚠️ 獲利稀釋,-428.18,25.0,2025,-31.050000000000004,10.0500001907,0.0,-7.7,-0.82,-0.06,453.18,2026-03,1324.TW
同致,19.47%,-56.49,❌ 暫避觀望,0.28%,📉 獲利侵蝕,-428.34,-88.89,2025,18.6,42.2999992371,34.11290261056452,-0.85,0.67,0.01,339.45,2026-03,3552.TWO
茂迪,N/A,-77.05,❌ 暫避觀望,N/A,📉 獲利侵蝕,-428.46000000000004,-29.41,2025,10.799999999999999,22.2999992371,30.97222116263889,-5.05,0.14,0.12,399.05,2026-03,6244.TWO
炎洲流通,25.09%,36.94,⚪ 中性觀察,7.94%,⚠️ 獲利稀釋,-429.73,88.16,2025,160.5,59.5999984741,5.5700933153364485,32.43,4.3,1.44,517.89,2026-03,3171.TWO
雙鍵,23.49%,377.27,❌ 暫避觀望,7.74%,⚠️ 獲利稀釋,-430.08000000000004,178.38,2025,48.75,215.0,66.15384615384616,5.46,1.22,1.03,608.46,2026-03,4764.TW
麗臺,10.44%,107.41,❌ 暫避觀望,2.26%,⚠️ 獲利稀釋,-430.55,379.17,2025,32.85,90.0,41.09589041095891,5.42,0.43,1.15,809.72,2026-03,2465.TW
銳澤,N/A,27.67,⚪ 中性觀察,N/A,📉 獲利侵蝕,-431.0,-44.9,2025,320.1,200.0,9.372071227741332,31.42,8.72,1.08,386.1,2026-03,7703.TWO
台灣精材,19.12%,-44.12,❌ 暫避觀望,0.61%,⚠️ 獲利稀釋,-431.11,57.89,2025,23.249999999999996,58.5999984741,37.806450628451614,-0.57,0.58,0.3,489.0,2026-03,3467.TWO
宏易,52.20%,126.0,⚪ 數據不足,27.02%,🏰 高護城河,-432.14,-185.71,2025,-4.199999999999999,25.8500003815,0.0,455.57,0.34,-0.2,246.43,2026-03,4530.TWO
天二科技,N/A,-21.88,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-432.34999999999997,32.35,2025,14.85,108.0,109.0909090909091,12.86,0.5,0.45,464.7,2026-03,6834.TW
信義,N/A,-88.43,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-432.90000000000003,83.33,2025,7.95,20.1000003815,37.92452902169811,-10.36,0.28,0.22,516.23,2026-03,9940.TW
群電,N/A,-37.65,⚪ 中性觀察,N/A,📉 獲利侵蝕,-433.32,0.0,2025,186.15,73.6999969482,5.938758819355358,-7.33,5.2,1.01,433.32,2026-03,6412.TW
宏遠,16.50%,35.0,⚪ 數據不足,1.12%,🔄 轉虧為盈,-433.47,-60.0,2025,-10.350000000000001,6.4699997902,0.0,-9.38,-0.27,0.02,373.47,2026-03,1460.TW
神盾,N/A,-56.06,⚪ 數據不足,N/A,📉 獲利侵蝕,-434.09,-5.06,2025,-587.7,96.1999969482,0.0,11.11,-17.51,-2.7,429.03,2026-03,6462.TWO
台泥,18.49%,-203.45,⚪ 數據不足,3.76%,🔄 轉虧為盈,-434.2,28.57,2025,-40.650000000000006,24.5,0.0,-3.11,-1.6,0.1,462.77,2026-03,1101.TW
振曜,N/A,-10.28,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-435.76,22.61,2025,198.15,80.9000015259,6.124148487956093,15.03,6.46,1.41,458.37,2026-03,6143.TWO
達亞,N/A,-64.17,❌ 暫避觀望,N/A,📉 獲利侵蝕,-436.9,-190.48,2025,20.400000000000002,161.0,118.38235294117646,19.58,0.67,-0.38,246.42,2026-03,6762.TWO
新潤,N/A,38.72,⚪ 中性觀察,N/A,📉 獲利侵蝕,-438.27,0.0,2025,346.49999999999994,30.0499992371,1.300865767839827,3.72,7.81,2.09,438.27,2026-03,6186.TWO
潤泰新,N/A,-35.22,⚪ 中性觀察,N/A,📉 獲利侵蝕,-438.79,-20.17,2025,139.8,28.1000003815,3.015021500160944,23.56,3.93,0.99,418.62,2026-03,9945.TW
群光,16.76%,-27.23,⚪ 中性觀察,6.72%,📉 獲利侵蝕,-439.52,-8.57,2025,363.15000000000003,105.0,4.337050805452292,-5.73,9.05,2.0,430.95,2026-03,2385.TW
欣泰,N/A,-5.51,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-444.71,14.81,2025,85.95,53.5,9.336823734729494,11.76,2.23,0.62,459.52,2026-03,8917.TWO
豪勉,N/A,31.55,⚪ 數據不足,N/A,🔄 轉虧為盈,-445.01,240.0,2025,-28.649999999999995,44.9000015259,0.0,4.45,-1.15,0.35,685.01,2026-03,6218.TWO
卜蜂,20.24%,58.63,⚪ 中性觀察,12.03%,📉 獲利侵蝕,-447.26,-47.06,2025,368.09999999999997,110.5,4.502852485737572,1.7,10.39,1.26,400.2,2026-03,1215.TW
安集,N/A,102.99,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-447.99,77.78,2025,3.9000000000000004,33.7000007629,129.61538754961538,-4.46,0.02,-0.02,525.77,2026-03,6477.TW
安心,23.02%,19.51,⚪ 中性觀察,0.36%,📉 獲利侵蝕,-448.36,-77.78,2025,67.05,64.4000015259,14.407159178053691,0.27,2.45,0.06,370.58,2026-03,1259.TWO
合世,N/A,-354.9,⚪ 數據不足,N/A,📉 獲利侵蝕,-448.52,-258.33,2025,-50.25000000000001,10.1999998093,0.0,-43.65,-1.3,-0.19,190.19,2026-03,1781.TWO
超豐,19.91%,-1.82,⚪ 中性觀察,15.72%,⚠️ 獲利稀釋,-449.05,34.62,2025,161.54999999999998,111.5,10.352831940575674,10.19,4.31,1.4,483.67,2026-03,2441.TW
唐鋒,4.92%,78.72,⚪ 數據不足,-68.47%,⚠️ 獲利稀釋,-450.16,38.46,2025,-10.5,4.2399997711,0.0,23.71,-0.1,-0.08,488.62,2026-03,4609.TWO
永豐餘,13.94%,21.43,⚪ 中性觀察,-0.03%,⚠️ 獲利稀釋,-450.58,244.44,2025,32.25,29.0499992371,13.511627552139535,-6.08,1.19,0.13,695.02,2026-03,1907.TW
精剛,14.01%,-66.92,⚪ 數據不足,6.58%,📉 獲利侵蝕,-450.81,-66.67,2025,0.0,0.0,0.0,-9.94,0.44,0.09,384.14,2026-03,1584.TWO
加高,N/A,-81.97,❌ 暫避觀望,N/A,📉 獲利侵蝕,-452.18,-73.08,2025,4.950000000000002,37.0999984741,112.42423780030298,-2.15,0.44,0.14,379.1,2026-03,8182.TWO
鈺齊-KY,N/A,11.23,⚪ 中性觀察,N/A,📉 獲利侵蝕,-454.54,-28.8,2025,209.39999999999998,64.6999969482,4.634670268495702,18.36,6.05,0.89,425.74,2026-03,9802.TW
愛山林,20.31%,-77.63,❌ 暫避觀望,4.98%,📉 獲利侵蝕,-455.06,-111.11,2025,35.699999999999996,49.0999984741,20.63025145970588,1.31,0.69,-0.01,343.95,2026-03,2540.TW
正道,N/A,-57.14,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-455.34000000000003,100.0,2025,1.3499999999999999,9.9200000763,110.22222307,3.37,0.06,0.02,555.34,2026-03,1506.TW
鑫創,15.22%,4.84,⚪ 數據不足,-45.05%,📉 獲利侵蝕,-456.28999999999996,-17.65,2025,-87.6,11.1000003815,0.0,17.89,-2.36,-0.6,438.64,2026-03,3259.TWO
公準,9.34%,-143.4,⚪ 數據不足,-7.19%,📉 獲利侵蝕,-457.06,-100.0,2025,-17.25,59.2999992371,0.0,-4.4,-0.46,0.0,357.06,2026-03,3178.TWO
世紀風電,35.24%,34.92,⚪ 數據不足,30.89%,⚠️ 獲利稀釋,-457.86,88.76,2025,0.0,0.0,0.0,6.33,11.94,5.26,546.62,2026-03,2072.TW
偉訓,19.78%,-272.65,⚪ 數據不足,5.69%,🔄 轉虧為盈,-458.17999999999995,-39.72,2025,-182.85,73.0,0.0,51.16,-7.93,0.85,418.46,2026-03,3032.TW
炎洲,15.11%,-79.17,❌ 暫避觀望,5.94%,⚠️ 獲利稀釋,-458.61999999999995,91.67,2025,13.05,14.6999998093,16.89655150494253,-16.46,0.26,0.24,550.29,2026-03,4306.TW
IKKA-KY,16.71%,-33.62,⚪ 中性觀察,2.64%,📉 獲利侵蝕,-458.66999999999996,-44.83,2025,150.29999999999998,55.7999992371,5.568862199311377,-8.12,3.99,0.64,413.84,2026-03,2250.TW
冠星-KY,15.60%,346.24,⚪ 中性觀察,0.97%,⚠️ 獲利稀釋,-458.78000000000003,26.34,2025,330.0,94.5,4.295454545454546,29.26,7.73,2.59,485.12,2026-03,4439.TW
合富-KY,5.44%,-31900.0,⚪ 數據不足,-25.62%,📉 獲利侵蝕,-460.25,-2.56,2025,-80.70000000000002,11.6999998093,0.0,-29.49,-3.18,-0.4,457.69,2026-03,4745.TWO
華宏,N/A,-27.57,⚪ 中性觀察,N/A,📉 獲利侵蝕,-460.28000000000003,-47.37,2025,76.95,50.5,9.844054580896687,-5.0,2.18,0.4,412.91,2026-03,8240.TWO
飛寶企業,24.00%,783.33,⚪ 數據不足,6.14%,⚠️ 獲利稀釋,-461.44000000000005,160.0,2025,-3.4499999999999997,19.3999996185,0.0,114.77,0.53,0.15,621.44,2026-03,4413.TWO
錸寶,N/A,-433.33,⚪ 數據不足,N/A,📉 獲利侵蝕,-462.03999999999996,-225.0,2025,-10.95,29.7999992371,0.0,54.84,-0.55,-0.39,237.04,2026-03,8104.TW
京晨科,N/A,-8.41,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-462.09999999999997,193.55,2025,265.79999999999995,151.5,8.549661399548533,-35.84,9.58,4.55,655.65,2026-03,6419.TWO
力達-KY,19.46%,73.95,⚪ 中性觀察,7.61%,📉 獲利侵蝕,-462.36,-81.54,2025,71.55000000000001,15.6999998093,3.291404572180293,-4.56,2.07,0.12,380.82,2026-03,4552.TW
金穎生技,31.84%,229.63,❌ 暫避觀望,10.64%,📉 獲利侵蝕,-463.06,-200.0,2025,15.449999999999998,29.0499992371,28.203882754466026,29.92,0.7,-0.16,263.06,2026-03,1796.TWO
茂林-KY,14.61%,-67.32,⚪ 中性觀察,-1.85%,⚠️ 獲利稀釋,-463.82,8.11,2025,47.70000000000001,31.8999996185,10.031446420911948,-22.97,1.34,0.4,471.93,2026-03,4935.TW
潤德,N/A,30.07,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-466.64,34.79,2025,692.4000000000001,215.5,4.668544194107452,22.91,19.42,5.23,501.43,2026-03,6881.TWO
益安,N/A,21.08,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-466.64,34.72,2025,-271.8,70.0999984741,0.0,43.24,-7.24,-1.26,501.36,2026-03,6499.TWO
威宏-KY,N/A,-62.99,⚪ 中性觀察,N/A,📉 獲利侵蝕,-468.06,-98.76,2025,151.95,45.75,4.516288252714709,-2.85,4.18,0.03,369.3,2026-03,8442.TW
堤維西,15.03%,-61.33,⚪ 中性觀察,0.14%,📉 獲利侵蝕,-468.38,-113.39,2025,42.00000000000001,25.5,9.107142857142856,21.35,1.72,-0.19,354.99,2026-03,1522.TW
星宇航空,13.18%,-79.55,❌ 暫避觀望,1.56%,📉 獲利侵蝕,-468.95,0.0,2025,12.900000000000002,20.2000007629,23.488372980116278,23.93,0.09,0.3,468.95,2026-03,2646.TW
瑞智,17.17%,0.5,⚪ 中性觀察,6.80%,📉 獲利侵蝕,-469.0,-33.8,2025,78.14999999999999,23.4500007629,4.500959839328216,-5.76,2.05,0.48,435.2,2026-03,4532.TW
華航,18.07%,2.11,⚪ 中性觀察,9.36%,⚠️ 獲利稀釋,-470.76,21.74,2025,96.0,20.3999996185,3.187499940390625,2.58,2.42,0.85,492.5,2026-03,2610.TW
聚賢研發-創,N/A,13.97,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-471.32000000000005,109.52,2025,202.95000000000002,138.0,10.199556541019955,29.58,6.56,1.76,580.84,2026-03,7631.TW
巨大,N/A,-42.86,❌ 暫避觀望,N/A,📉 獲利侵蝕,-472.13,-154.26,2025,75.9,87.5999984741,17.31225266286561,-15.47,1.84,-0.51,317.87,2026-03,9921.TW
泰宗,44.20%,-11.11,⚪ 數據不足,-3.78%,📉 獲利侵蝕,-474.96999999999997,-463.64,2025,0.0,0.0,0.0,2.84,0.32,-0.45,11.33,2026-03,4169.TW
台燿,N/A,25.11,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-476.41,79.42,2025,444.75,1365.0,46.03709949409781,31.51,12.13,4.36,555.83,2026-03,6274.TWO
元創精密,22.32%,-92.45,⚪ 數據不足,6.52%,🔄 轉虧為盈,-477.1500000000001,166.67,2025,-33.15,36.9000015259,0.0,-4.04,-1.02,0.1,643.82,2026-03,3685.TWO
堡達,N/A,-31.61,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-478.01,4.07,2025,77.1,52.5999984741,10.23346273815175,3.51,2.51,1.28,482.08,2026-03,3537.TWO
及成,20.83%,-338.6,⚪ 數據不足,6.20%,🔄 轉虧為盈,-478.55,169.7,2025,-101.55,35.5499992371,0.0,6.53,-2.0,0.75,648.25,2026-03,3095.TWO
大宇,6.55%,42.76,⚪ 數據不足,-24.84%,🔄 轉虧為盈,-478.78,-83.33,2025,-26.999999999999996,10.3000001907,0.0,-22.14,-0.87,0.03,395.45,2026-03,1445.TW
光聚晶電,N/A,-707.04,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-480.03000000000003,67.92,2025,-89.85000000000001,34.5499992371,0.0,46.15,-4.63,-0.19,547.95,2026-03,6111.TWO
中揚光,N/A,-3.35,⚪ 數據不足,N/A,📉 獲利侵蝕,-480.09,-24.0,2025,-63.30000000000001,39.2999992371,0.0,24.6,-1.93,-0.62,456.09,2026-03,6668.TW
輝創,N/A,11.54,⚪ 數據不足,N/A,📉 獲利侵蝕,-480.12,-29.17,2025,0.0,32.6500015259,0.0,-2.79,2.9,0.34,450.95,2026-03,6722.TW
台特化,48.92%,60.92,❌ 暫避觀望,38.48%,⚠️ 獲利稀釋,-480.19000000000005,90.0,2025,145.65,234.0,24.09886714727085,127.87,4.2,1.33,570.19,2026-03,4772.TWO
越峰,N/A,-142.47,⚪ 數據不足,N/A,🔄 轉虧為盈,-480.96000000000004,200.0,2025,-15.0,26.4500007629,0.0,-0.85,-0.31,0.1,680.96,2026-03,8121.TWO
昇陽,42.09%,-69.95,⚪ 中性觀察,22.63%,⚠️ 獲利稀釋,-481.40000000000003,71.43,2025,16.65,14.0,12.612612612612613,-69.37,0.58,0.12,552.83,2026-03,3266.TW
大甲,20.63%,14.36,❌ 暫避觀望,8.37%,⚠️ 獲利稀釋,-481.62,6.15,2025,87.89999999999999,95.4000015259,16.27986374162116,-2.98,2.31,0.69,487.77,2026-03,2221.TWO
建國,N/A,32.54,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-483.08,326.09,2025,150.75,49.8499984741,4.960198853144278,15.92,4.48,1.96,809.17,2026-03,5515.TW
雙鴻,26.37%,33.98,❌ 暫避觀望,14.07%,⚠️ 獲利稀釋,-483.23,124.6,2025,996.15,1360.0,20.478843547658485,47.52,28.26,12.61,607.83,2026-03,3324.TWO
中華化,11.85%,-92.0,❌ 暫避觀望,-0.08%,⚠️ 獲利稀釋,-483.71000000000004,660.0,2025,5.3999999999999995,89.5999984741,248.8888846502778,-5.46,0.04,0.28,1143.71,2026-03,1727.TW
亞矽,N/A,-92.31,⚪ 數據不足,N/A,🔄 轉虧為盈,-484.32,66.67,2025,-3.9000000000000004,21.7999992371,0.0,-10.01,-0.25,0.2,550.99,2026-03,6113.TWO
雙邦,N/A,38.67,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-485.28000000000003,26.83,2025,41.550000000000004,18.1000003815,6.534296166606497,-1.7,1.04,0.52,512.11,2026-03,6506.TWO
亞泥,14.02%,-22.04,⚪ 中性觀察,10.05%,⚠️ 獲利稀釋,-485.61,39.47,2025,108.9,35.2999992371,4.8622588480854,-6.89,3.0,0.56,525.08,2026-03,1102.TW
翔耀,51.08%,-48.37,⚪ 數據不足,-5.91%,🏰 高護城河,-486.59999999999997,-31.82,2025,-80.54999999999998,19.0499992371,0.0,15.52,-2.38,-0.32,454.78,2026-03,2438.TW
銘鈺,N/A,-92.83,❌ 暫避觀望,N/A,📉 獲利侵蝕,-489.31,-47.5,2025,3.0000000000000004,32.5999984741,162.99999237049997,-0.35,0.17,0.21,441.81,2026-03,4545.TW
臻鼎-KY,N/A,-33.96,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-490.53999999999996,101.52,2025,199.95000000000002,495.0,37.13428357089272,6.33,6.91,1.33,592.06,2026-03,4958.TW
茂矽,9.49%,-184.48,⚪ 數據不足,-12.78%,📉 獲利侵蝕,-492.5,-164.71,2025,-15.450000000000001,37.7000007629,0.0,7.56,-0.49,-0.11,327.79,2026-03,2342.TW
創泓科技,N/A,24.26,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-492.84999999999997,56.44,2025,222.3,173.5,11.70715249662618,45.1,6.33,1.58,549.29,2026-03,7714.TWO
華新科,18.27%,-22.96,❌ 暫避觀望,6.37%,⚠️ 獲利稀釋,-495.17,40.83,2025,152.1,311.5,30.719921104536493,4.91,4.74,1.69,536.0,2026-03,2492.TW
百一,N/A,-539.13,⚪ 數據不足,N/A,📉 獲利侵蝕,-495.44,-46.67,2025,-59.10000000000001,15.0,0.0,-30.73,-1.47,-0.22,448.77,2026-03,6152.TW
凱美,19.39%,-18.02,⚪ 中性觀察,7.43%,📉 獲利侵蝕,-497.43,-36.07,2025,130.5,118.5,13.620689655172415,5.35,3.73,0.78,461.36,2026-03,2375.TW
燿華,8.85%,-69.2,❌ 暫避觀望,-4.89%,📉 獲利侵蝕,-498.37,-165.57,2025,25.2,40.7000007629,24.22619093029762,-12.33,0.68,-0.4,332.8,2026-03,2367.TW
金居,N/A,15.34,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-501.73999999999995,96.19,2025,160.35000000000002,485.0,45.369504209541624,15.52,4.21,2.06,597.93,2026-03,8358.TWO
全域,28.85%,16.83,⚪ 數據不足,-17.20%,🔄 轉虧為盈,-503.54999999999995,50.0,2025,-34.5,16.8999996185,0.0,33.85,-0.84,0.12,553.55,2026-03,3067.TWO
惠特,N/A,2.97,⚪ 數據不足,N/A,📉 獲利侵蝕,-504.26,-357.14,2025,-179.70000000000002,137.5,0.0,-3.41,-3.92,-0.96,147.12,2026-03,6706.TW
華建,N/A,4.12,⚪ 中性觀察,N/A,📉 獲利侵蝕,-504.72,-300.0,2025,79.64999999999999,20.1000003815,3.785310806308851,4.0,2.03,-0.04,204.72,2026-03,2530.TW
保銳,N/A,53.52,⚪ 數據不足,N/A,📉 獲利侵蝕,-505.53999999999996,-255.56,2025,-32.99999999999999,25.5,0.0,-16.31,-1.32,-0.42,249.98,2026-03,8093.TWO
進泰電子,20.16%,-94.87,⚪ 數據不足,-2.95%,📉 獲利侵蝕,-505.57,-231.43,2025,-20.55,29.2000007629,0.0,5.68,0.04,-0.92,274.14,2026-03,3465.TWO
美亞,19.71%,-31.07,⚪ 中性觀察,12.02%,📉 獲利侵蝕,-505.78999999999996,-32.2,2025,78.89999999999999,21.6000003815,4.106463950855513,-9.51,2.13,0.4,473.59,2026-03,2020.TW
信音,N/A,-27.08,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-506.05,45.83,2025,32.7,29.0,13.302752293577981,7.41,0.71,0.35,551.88,2026-03,6126.TWO
百徽,N/A,38.78,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-507.14000000000004,43.33,2025,27.15,28.2999992371,15.635358694530389,19.41,0.7,0.43,550.47,2026-03,6259.TWO
新日興,11.53%,-76.51,❌ 暫避觀望,-3.62%,📉 獲利侵蝕,-508.72,-86.36,2025,54.75,183.0,50.136986301369866,-19.54,1.63,0.15,422.36,2026-03,3376.TW
聖暉*,N/A,34.76,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-508.87,146.33,2025,1104.8999999999999,836.0,11.34944338854195,37.11,28.42,12.76,655.2,2026-03,5536.TWO
崇越電,17.90%,1.47,⚪ 中性觀察,6.27%,⚠️ 獲利稀釋,-509.09,27.66,2025,154.5,81.8000030518,7.941747869106796,-2.69,4.15,1.2,536.75,2026-03,3388.TWO
東科-KY,N/A,-18.0,⚪ 中性觀察,N/A,📉 獲利侵蝕,-509.62,-37.4,2025,404.7,53.0,1.9644180874722017,-11.01,10.26,1.54,472.22,2026-03,5225.TW
日月光投控,19.52%,24.18,❌ 暫避觀望,9.94%,⚠️ 獲利稀釋,-512.26,85.38,2025,331.20000000000005,618.0,27.989130434782606,8.39,9.37,3.24,597.64,2026-03,3711.TW
東泥,15.28%,-40.98,❌ 暫避觀望,7.32%,📉 獲利侵蝕,-512.52,-50.0,2025,11.55,15.8500003815,20.584416079870127,-0.74,0.36,0.05,462.52,2026-03,1110.TW
中聯資源,N/A,6.44,⚪ 中性觀察,N/A,📉 獲利侵蝕,-512.83,-17.29,2025,189.14999999999998,62.0,4.9167327517842985,5.27,4.96,1.1,495.54,2026-03,9930.TW
明安,N/A,-10.24,⚪ 中性觀察,N/A,📉 獲利侵蝕,-513.1800000000001,-69.56,2025,198.75,51.5,3.8867924528301887,8.55,6.18,1.33,443.62,2026-03,8938.TWO
錸德,17.24%,-614.29,⚪ 數據不足,-2.23%,🔄 轉虧為盈,-513.22,100.0,2025,-13.499999999999998,10.3000001907,0.0,3.15,-0.36,0.02,613.22,2026-03,2349.TW
國建,26.51%,108.09,⚪ 中性觀察,17.13%,⚠️ 獲利稀釋,-514.0899999999999,611.76,2025,109.95,22.1499996185,3.0218280516371077,1.8,2.83,1.21,1125.85,2026-03,2501.TW
華廣,39.56%,-28.85,⚪ 數據不足,-24.14%,📉 獲利侵蝕,-515.4200000000001,-390.48,2025,-82.95,58.4000015259,0.0,-4.92,-2.68,-1.09,124.94,2026-03,4737.TW
全心投控,N/A,-52.17,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-516.0799999999999,285.29,2025,663.5999999999999,40.0,0.9041591320072334,-28.92,16.94,2.63,801.37,2026-03,2718.TWO
松上,N/A,-77.39,❌ 暫避觀望,N/A,📉 獲利侵蝕,-516.72,-116.36,2025,9.9,20.4500007629,30.984849640757574,13.67,0.45,-0.09,400.36,2026-03,6156.TWO
佳世達,17.06%,-35.71,❌ 暫避觀望,1.17%,📉 獲利侵蝕,-517.8299999999999,-20.0,2025,28.05,28.7000007629,15.347593990855614,3.09,0.64,0.2,497.83,2026-03,2352.TW
擎邦,N/A,7.03,⚪ 中性觀察,N/A,📉 獲利侵蝕,-518.13,-10.62,2025,172.05,50.7999992371,4.428945007593723,1.36,4.78,1.03,507.51,2026-03,6122.TWO
合晶,N/A,800.0,⚪ 數據不足,N/A,📉 獲利侵蝕,-518.23,-100.0,2025,-0.75,104.5,0.0,12.57,0.09,0.0,418.23,2026-03,6182.TWO
昱捷,12.15%,-9.38,❌ 暫避觀望,-5.24%,📉 獲利侵蝕,-518.9,-25.0,2025,10.649999999999999,19.5499992371,27.535210193098592,-42.44,0.29,0.18,493.9,2026-03,3232.TWO
達方,N/A,-76.92,❌ 暫避觀望,N/A,📉 獲利侵蝕,-520.4,-4.76,2025,23.999999999999996,29.6000003815,18.5000002384375,15.55,0.51,0.2,515.64,2026-03,8163.TW
中探針,N/A,39.69,⚪ 數據不足,N/A,🔄 轉虧為盈,-522.3199999999999,115.71,2025,-65.1,165.0,0.0,19.12,-1.65,0.11,638.03,2026-03,6217.TWO
美琪瑪,25.58%,-10.42,⚪ 中性觀察,18.00%,⚠️ 獲利稀釋,-523.49,122.67,2025,124.95,72.0999984741,8.655462001692678,19.28,3.01,1.67,646.16,2026-03,4721.TWO
昇益,N/A,-40.65,⚪ 數據不足,N/A,🌑 雙重衰退,-525.72,-600.0,2025,0.0,0.0,0.0,-43.58,3.46,-0.15,-74.28,2026-03,5455.TWO
聚隆,0.54%,-864.29,⚪ 數據不足,-9.47%,🔄 轉虧為盈,-527.39,13.33,2025,-27.9,14.8000001907,0.0,-11.5,-1.07,0.17,540.72,2026-03,1466.TW
