股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,建議買進價,歷史次數,raw_wr5,raw_pnl
6785.TWO,昱展新藥,無,166.0,34.09,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3483.TWO,力致,無,75.0999984741,26.17,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2915.TW,潤泰全,無,46.8499984741,19.5,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2547.TW,日勝生,無,10.5,30.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8277.TWO,商丞,無,7.9499998093,43.72,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4767.TWO,誠泰科技,無,24.8500003815,48.45,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2424.TW,隴華,無,24.5,29.28,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00992A.TW,主動群益科技創新,無,12.4899997711,47.91,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2442.TW,新美齊,無,20.25,55.45,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5244.TW,弘凱,無,37.5999984741,56.25,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6929.TWO,佑全,無,31.2999992371,48.85,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4745.TWO,合富-KY,無,18.7999992371,41.18,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7780.TW,大研生醫*,無,20.0,49.7,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00780B.TWO,國泰A級金融債,無,37.8699989319,47.52,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4128.TWO,中天,無,16.7999992371,44.19,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6565.TWO,物聯,無,16.4500007629,50.85,⚪ 一般監控,50.00%,0.00%,nan%,-21.03%,0.0,2,0.0,
8067.TWO,志旭,無,13.6499996185,42.05,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1456.TW,怡華,無,13.6000003815,49.47,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6662.TWO,樂斯科,無,29.0,30.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3450.TW,聯鈞,無,242.0,37.55,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6629.TWO,泰金-KY,無,103.5,27.59,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3003.TW,健和興,無,48.2999992371,40.83,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00688L.TW,國泰20年美債正2,無,7.1399998665,39.47,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6277.TW,宏正,無,69.4000015259,75.56,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,0.0,1,0.0,
6237.TWO,驊訊,無,35.0,23.89,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2066.TWO,世德,無,49.0999984741,34.58,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6664.TWO,群翊,無,293.5,65.71,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,0.0,1,0.0,
2617.TW,台航,無,29.7999992371,24.58,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6414.TW,樺漢,無,271.0,43.53,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00990A.TW,主動元大AI新經濟,無,11.3000001907,37.82,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6869.TW,雲豹能源,無,87.5,8.93,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2236.TW,百達-KY,無,111.0,44.68,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4804.TWO,大略-KY,無,6.0599999428,80.36,⚪ 一般監控,100.00%,0.00%,nan%,0.00%,0.0,1,0.0,
6206.TW,飛捷,無,96.4000015259,33.86,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2852.TW,第一保,無,25.6499996185,18.46,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3617.TW,碩天,無,168.0,28.17,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4576.TW,大銀微系統,無,131.0,61.63,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,0.0,1,0.0,
3178.TWO,公準,無,56.5,54.3,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4590.TW,富田-創,無,71.9000015259,48.44,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2597.TW,潤弘,無,150.0,25.97,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6722.TW,輝創,無,39.0,25.62,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3032.TW,偉訓,無,62.0,47.06,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8358.TWO,金居,無,236.5,53.74,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00982D.TW,主動富邦動態入息,無,10.0500001907,42.84,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3623.TWO,富晶通,無,21.7999992371,32.35,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6754.TW,匯僑設計,無,44.2000007629,60.54,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00655L.TW,國泰中國A50正2,無,31.9799995422,46.01,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3085.TWO,新零售,無,13.1000003815,62.79,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8099.TWO,大世科,無,58.0,39.55,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6139.TW,亞翔,無,524.0,48.54,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1259.TWO,安心,無,59.0,23.68,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2239.TW,英利-KY,無,24.25,47.83,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1235.TW,興泰,無,38.4000015259,49.31,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8087.TWO,麗升能源,無,32.0999984741,37.74,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00887.TWO,永豐中國科技50大,無,11.9899997711,25.22,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8466.TW,美吉吉-KY,無,18.25,29.85,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00983A.TW,主動中信ARK創新,無,9.9200000763,22.79,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1504.TW,東元,無,60.0,18.82,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6425.TWO,易發,無,62.7000007629,37.92,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6649.TWO,台生材,無,44.5,60.66,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00675L.TW,富邦臺灣加權正2,無,167.6499938965,32.01,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8462.TW,柏文,無,137.0,47.76,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00680L.TW,元大美債20正2,無,7.1399998665,38.98,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8101.TW,華冠,無,14.0,31.91,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4557.TW,永新-KY,無,56.5,19.09,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6609.TWO,瀧澤科,無,39.3499984741,62.79,🔴 空頭陷阱,50.00%,75.00%,-0.63%,-4.59%,0.0,4,0.75,-0.0063
8131.TW,福懋科,無,58.2000007629,35.91,🔴 空頭陷阱,66.67%,66.67%,-1.06%,-4.61%,0.0,3,0.6667,-0.0106
3218.TWO,大學光,無,132.5,40.54,🔴 空頭陷阱,0.00%,66.67%,-1.63%,-1.57%,0.0,3,0.6667,-0.0163
1303.TW,南亞,無,73.9000015259,42.29,🔴 空頭陷阱,50.00%,66.67%,-0.47%,-5.04%,0.0,6,0.6667,-0.0047
3360.TWO,尚立,無,13.8999996185,25.0,🔴 空頭陷阱,66.67%,66.67%,-2.19%,-5.51%,0.0,3,0.6667,-0.0219
0050.TW,元大台灣50,無,72.3499984741,29.33,🔴 空頭陷阱,66.67%,66.67%,-0.97%,-1.98%,0.0,3,0.6667,-0.0097
4562.TW,穎漢,無,29.6000003815,26.92,🔴 空頭陷阱,66.67%,66.67%,-0.98%,-3.96%,0.0,3,0.6667,-0.0098
4588.TW,玖鼎電力,無,57.2000007629,36.0,🔴 空頭陷阱,33.33%,66.67%,-1.74%,-3.63%,0.0,3,0.6667,-0.0174
8438.TW,昶昕,無,68.6999969482,49.02,🔴 空頭陷阱,33.33%,66.67%,-0.50%,-4.06%,0.0,3,0.6667,-0.005
2540.TW,愛山林,無,48.0,49.38,🔴 空頭陷阱,0.00%,66.67%,-0.34%,-3.39%,0.0,3,0.6667,-0.0034
6789.TW,采鈺,無,304.0,33.45,🔴 空頭陷阱,66.67%,66.67%,-0.77%,-4.80%,0.0,3,0.6667,-0.0077
1583.TW,程泰,無,44.4500007629,48.47,🔴 空頭陷阱,66.67%,66.67%,-0.03%,-0.86%,0.0,3,0.6667,-0.0003
1609.TW,大亞,無,31.6499996185,16.98,🔴 空頭陷阱,66.67%,66.67%,-1.13%,-4.73%,0.0,3,0.6667,-0.0113
1419.TW,新紡,無,60.7000007629,38.85,🔴 空頭陷阱,66.67%,66.67%,-3.28%,-3.16%,0.0,3,0.6667,-0.0328
6505.TW,台塑化,無,55.0999984741,38.39,🔴 空頭陷阱,66.67%,66.67%,-0.49%,-6.99%,0.0,3,0.6667,-0.0049
00878.TW,國泰永續高股息,無,21.8099994659,37.15,🔴 空頭陷阱,83.33%,66.67%,-0.35%,-0.33%,0.0,6,0.6667,-0.0035
2027.TW,大成鋼,無,36.8499984741,46.67,🔴 空頭陷阱,66.67%,66.67%,-1.09%,-2.16%,0.0,3,0.6667,-0.0109
2408.TW,南亞科,無,198.5,31.92,🔴 空頭陷阱,40.00%,60.00%,-2.26%,-6.29%,0.0,5,0.6,-0.0226
2374.TW,佳能,無,66.6999969482,32.52,🔴 空頭陷阱,20.00%,60.00%,-1.13%,-5.33%,0.0,5,0.6,-0.0113
8091.TWO,翔名,無,143.5,57.95,🔴 空頭陷阱,60.00%,60.00%,-1.33%,-2.86%,0.0,5,0.6,-0.0133
00898.TW,國泰基因免疫革命,無,7.8899998665,35.77,🔴 空頭陷阱,40.00%,60.00%,-0.75%,-1.72%,0.0,5,0.6,-0.0075
3338.TW,泰碩,無,57.9000015259,47.88,🔴 空頭陷阱,60.00%,60.00%,-2.91%,-6.44%,0.0,5,0.6,-0.0291
1301.TW,台塑,無,45.9000015259,46.18,🔴 空頭陷阱,60.00%,60.00%,-1.88%,-2.46%,0.0,5,0.6,-0.0188
6270.TWO,倍微,無,24.1499996185,53.81,🔴 空頭陷阱,20.00%,60.00%,-0.06%,-5.78%,0.0,5,0.6,-0.0006
9931.TW,欣高,無,37.3499984741,41.78,🔴 空頭陷阱,80.00%,60.00%,-1.43%,-2.26%,0.0,5,0.6,-0.0143
7717.TWO,萊德光電-KY,無,660.0,54.55,🔴 空頭陷阱,71.43%,57.14%,-1.13%,-5.30%,0.0,7,0.5714,-0.0113
1305.TW,華夏,無,17.3500003815,67.69,🔴 空頭陷阱,14.29%,57.14%,-0.59%,-5.25%,0.0,7,0.5714,-0.0059
8028.TW,昇陽半導體,無,181.0,52.35,🔴 空頭陷阱,25.00%,50.00%,-2.40%,-7.86%,0.0,4,0.5,-0.024
1612.TW,宏泰,無,34.1500015259,50.0,🔴 空頭陷阱,50.00%,50.00%,-0.65%,-1.91%,0.0,2,0.5,-0.0065
2351.TW,順德,無,94.4000015259,60.0,🔴 空頭陷阱,25.00%,50.00%,-0.99%,-7.59%,0.0,4,0.5,-0.0099
6223.TWO,旺矽,無,3595.0,60.92,🔴 空頭陷阱,0.00%,50.00%,-2.19%,-8.09%,0.0,2,0.5,-0.0219
6261.TWO,久元,無,72.0,67.52,🔴 空頭陷阱,25.00%,50.00%,-0.32%,-3.19%,0.0,4,0.5,-0.0032
1714.TW,和桐,無,9.720000267,47.47,🔴 空頭陷阱,50.00%,50.00%,-1.80%,-2.75%,0.0,4,0.5,-0.018
00940.TW,元大台灣價值高息,無,9.3900003433,37.17,🔴 空頭陷阱,100.00%,50.00%,-0.46%,-0.53%,0.0,6,0.5,-0.0046
6146.TWO,耕興,無,189.0,34.94,🔴 空頭陷阱,16.67%,50.00%,-0.01%,-2.86%,0.0,6,0.5,-0.0001
1773.TW,勝一,無,136.0,37.35,🔴 空頭陷阱,50.00%,50.00%,-0.54%,-4.66%,0.0,4,0.5,-0.0054
9136.TW,巨騰-DR,無,8.4600000381,45.99,🔴 空頭陷阱,50.00%,50.00%,-0.03%,-5.89%,0.0,4,0.5,-0.0003
2106.TW,建大,無,18.1499996185,38.1,🔴 空頭陷阱,50.00%,50.00%,-0.94%,-2.85%,0.0,2,0.5,-0.0094
2880.TW,華南金,無,33.2000007629,39.13,🔴 空頭陷阱,50.00%,50.00%,-0.41%,-2.61%,0.0,4,0.5,-0.0041
8038.TWO,長園科,無,38.5499992371,31.06,🔴 空頭陷阱,50.00%,50.00%,-2.43%,-7.60%,0.0,2,0.5,-0.0243
3071.TWO,協禧,無,27.25,56.25,🔴 空頭陷阱,0.00%,50.00%,-1.46%,-2.97%,0.0,4,0.5,-0.0146
00634R.TW,富邦上証反1,無,3.3199999332,57.89,🔴 空頭陷阱,50.00%,50.00%,-0.43%,-2.10%,0.0,2,0.5,-0.0043
00963.TW,中信全球高股息,無,12.4099998474,57.21,🔴 空頭陷阱,0.00%,50.00%,-0.47%,-1.93%,0.0,2,0.5,-0.0047
3663.TWO,鑫科,無,69.0,54.41,🔴 空頭陷阱,0.00%,50.00%,-4.38%,-8.33%,0.0,2,0.5,-0.0438
2905.TW,三商,無,14.3999996185,29.03,🔴 空頭陷阱,50.00%,50.00%,-2.42%,-3.80%,0.0,2,0.5,-0.0242
6472.TW,保瑞,無,439.0,39.82,🔴 空頭陷阱,25.00%,50.00%,-0.79%,-4.30%,0.0,4,0.5,-0.0079
2515.TW,中工,無,13.1999998093,16.0,🔴 空頭陷阱,50.00%,50.00%,-1.17%,-3.71%,0.0,4,0.5,-0.0117
5493.TWO,三聯,無,77.0,36.73,🔴 空頭陷阱,0.00%,50.00%,-1.21%,-4.13%,0.0,2,0.5,-0.0121
8926.TW,台汽電,無,43.2000007629,37.57,🔴 空頭陷阱,0.00%,50.00%,-0.74%,-0.93%,0.0,2,0.5,-0.0074
3265.TWO,台星科,無,142.5,60.0,🔴 空頭陷阱,0.00%,50.00%,-0.48%,-2.64%,0.0,2,0.5,-0.0048
00679B.TWO,元大美債20年,無,27.5100002289,48.36,🔴 空頭陷阱,50.00%,50.00%,-0.39%,-0.75%,0.0,2,0.5,-0.0039
3501.TW,維熹,無,47.0,19.44,🔴 空頭陷阱,100.00%,50.00%,-1.07%,1.09%,0.0,2,0.5,-0.0107
5425.TWO,台半,無,52.2000007629,36.4,🔴 空頭陷阱,0.00%,50.00%,-0.88%,-8.29%,0.0,2,0.5,-0.0088
1307.TW,三芳,無,32.3499984741,44.65,🔴 空頭陷阱,25.00%,50.00%,-0.67%,-3.95%,0.0,4,0.5,-0.0067
1455.TW,集盛,無,8.6199998856,45.73,🔴 空頭陷阱,100.00%,50.00%,-4.92%,-0.93%,0.0,2,0.5,-0.0492
5474.TWO,聰泰,無,127.0,28.81,🔴 空頭陷阱,0.00%,50.00%,-0.99%,-1.67%,0.0,2,0.5,-0.0099
4564.TW,元翎,無,19.1000003815,41.94,🔴 空頭陷阱,50.00%,50.00%,-2.94%,-6.25%,0.0,2,0.5,-0.0294
5471.TW,松翰,無,37.4500007629,32.09,🔴 空頭陷阱,33.33%,50.00%,-2.18%,-6.52%,0.0,6,0.5,-0.0218
7777.TWO,能率亞洲,無,24.3500003815,29.05,🔴 空頭陷阱,100.00%,50.00%,-0.28%,-3.59%,0.0,2,0.5,-0.0028
5468.TWO,凱鈺,無,17.75,58.49,🔴 空頭陷阱,50.00%,50.00%,-1.00%,-4.71%,0.0,2,0.5,-0.01
3252.TWO,海灣,無,20.1499996185,54.29,🔴 空頭陷阱,0.00%,50.00%,-0.11%,-2.36%,0.0,2,0.5,-0.0011
00969B.TWO,元大零息超長美債,無,8.6099996567,45.92,🔴 空頭陷阱,0.00%,50.00%,-1.00%,-1.24%,0.0,2,0.5,-0.01
6486.TWO,互動,無,84.0,40.59,🔴 空頭陷阱,100.00%,50.00%,-0.97%,-2.16%,0.0,2,0.5,-0.0097
2072.TWO,未知,無,184.5,27.51,🔴 空頭陷阱,50.00%,50.00%,-2.69%,-3.68%,0.0,4,0.5,-0.0269
00923.TW,群益台ESG低碳50,無,27.5200004578,31.73,🔴 空頭陷阱,50.00%,50.00%,-1.39%,-1.93%,0.0,4,0.5,-0.0139
2641.TWO,正德,無,17.6499996185,23.53,🔴 空頭陷阱,100.00%,50.00%,-0.36%,-1.56%,0.0,2,0.5,-0.0036
8921.TWO,沈氏,無,17.5,67.57,🔴 空頭陷阱,100.00%,50.00%,-1.68%,-0.77%,0.0,2,0.5,-0.0168
00946.TW,群益科技高息成長,無,9.9200000763,46.46,🔴 空頭陷阱,0.00%,50.00%,-2.24%,-4.19%,0.0,2,0.5,-0.0224
6703.TWO,軒郁,無,111.5,39.7,🔴 空頭陷阱,0.00%,50.00%,-2.65%,-3.93%,0.0,2,0.5,-0.0265
6265.TWO,方土昶,無,36.0,46.98,🔴 空頭陷阱,50.00%,50.00%,-7.95%,-11.53%,0.0,2,0.5,-0.0795
00922.TW,國泰台灣領袖50,無,26.8600006104,29.43,🔴 空頭陷阱,100.00%,50.00%,-1.31%,0.52%,0.0,2,0.5,-0.0131
3167.TW,大量,無,368.5,56.99,🔴 空頭陷阱,25.00%,50.00%,-0.14%,-4.58%,0.0,4,0.5,-0.0014
2460.TW,建通,無,24.6499996185,54.94,🔴 空頭陷阱,50.00%,50.00%,-0.29%,-4.04%,0.0,4,0.5,-0.0029
3545.TW,敦泰,無,47.4000015259,59.88,🔴 空頭陷阱,50.00%,50.00%,-0.95%,-3.35%,0.0,2,0.5,-0.0095
3147.TWO,大綜,無,153.5,20.0,🔴 空頭陷阱,50.00%,50.00%,-3.22%,-4.43%,0.0,2,0.5,-0.0322
00665L.TW,富邦�琤肭磪囓�2,無,9.1800003052,37.74,🔴 空頭陷阱,50.00%,50.00%,-1.63%,-3.61%,0.0,2,0.5,-0.0163
2385.TW,群光,無,119.5,37.21,🔴 空頭陷阱,50.00%,50.00%,-0.79%,-4.38%,0.0,2,0.5,-0.0079
2645.TW,長榮航太,無,146.0,32.5,🔴 空頭陷阱,50.00%,50.00%,-0.65%,-2.46%,0.0,2,0.5,-0.0065
00857B.TWO,永豐20年美公債,無,23.8099994659,42.44,🔴 空頭陷阱,50.00%,50.00%,-0.32%,-0.70%,0.0,2,0.5,-0.0032
1215.TW,卜蜂,無,135.0,6.67,🔴 空頭陷阱,0.00%,50.00%,-1.60%,-3.91%,0.0,2,0.5,-0.016
4555.TW,氣立,無,34.7999992371,46.03,🔴 空頭陷阱,0.00%,50.00%,-1.84%,-3.46%,0.0,2,0.5,-0.0184
2444.TW,兆勁,無,12.3500003815,43.62,🔴 空頭陷阱,25.00%,50.00%,-0.87%,-5.46%,0.0,4,0.5,-0.0087
00687B.TWO,國泰20年美債,無,28.5799999237,47.47,🔴 空頭陷阱,50.00%,50.00%,-0.39%,-0.75%,0.0,2,0.5,-0.0039
00877.TWO,復華中國5G,無,27.3299999237,40.63,🔴 空頭陷阱,0.00%,50.00%,-0.07%,-3.00%,0.0,2,0.5,-0.0007
2380.TW,虹光,無,5.8499999046,48.28,🔴 空頭陷阱,100.00%,50.00%,-3.05%,1.77%,0.0,2,0.5,-0.0305
2338.TW,光罩,無,43.2999992371,39.85,🔴 空頭陷阱,33.33%,50.00%,-0.09%,-4.28%,0.0,6,0.5,-0.0009
3066.TWO,李洲,無,18.4500007629,57.64,🔴 空頭陷阱,66.67%,50.00%,-2.03%,-6.06%,0.0,6,0.5,-0.0203
6770.TW,力積電,無,53.0999984741,34.51,🔴 空頭陷阱,50.00%,50.00%,-4.98%,-9.31%,0.0,2,0.5,-0.0498
5520.TWO,力泰,無,82.9000015259,49.34,🔴 空頭陷阱,50.00%,50.00%,-1.15%,-0.17%,0.0,2,0.5,-0.0115
4979.TWO,華星光,無,341.5,42.02,🔴 空頭陷阱,50.00%,50.00%,-1.39%,-6.59%,0.0,2,0.5,-0.0139
2440.TW,太空梭,無,14.0500001907,40.32,🔴 空頭陷阱,0.00%,50.00%,-2.75%,-4.24%,0.0,2,0.5,-0.0275
6782.TW,視陽,無,189.0,46.51,🔴 空頭陷阱,50.00%,50.00%,-1.47%,-3.92%,0.0,6,0.5,-0.0147
2855.TW,統一證,無,31.8500003815,56.28,🔴 空頭陷阱,55.56%,44.44%,-1.44%,-3.55%,0.0,9,0.4444,-0.0144
2451.TW,創見,無,211.0,45.45,🔴 空頭陷阱,71.43%,42.86%,-2.64%,-3.80%,0.0,7,0.4286,-0.0264
4919.TW,新唐,無,89.0,50.2,🔴 空頭陷阱,28.57%,42.86%,-1.23%,-5.39%,0.0,7,0.4286,-0.0123
4934.TW,太極,無,16.2999992371,30.19,🔴 空頭陷阱,28.57%,42.86%,-0.37%,-7.14%,0.0,7,0.4286,-0.0037
4739.TW,康普,無,77.5,51.97,🔴 空頭陷阱,42.86%,42.86%,-4.78%,-6.24%,0.0,7,0.4286,-0.0478
4967.TW,十銓,無,199.0,52.44,🔴 空頭陷阱,57.14%,42.86%,-3.40%,-4.37%,0.0,7,0.4286,-0.034
2406.TW,國碩,無,32.7000007629,45.85,🔴 空頭陷阱,40.00%,40.00%,-4.28%,-6.01%,0.0,5,0.4,-0.0428
00955.TWO,中信日本商社,無,15.529999733,49.21,🔴 空頭陷阱,60.00%,40.00%,-1.17%,-1.99%,0.0,5,0.4,-0.0117
4989.TW,榮科,無,64.6999969482,38.89,🔴 空頭陷阱,40.00%,40.00%,-4.16%,-5.07%,0.0,5,0.4,-0.0416
4927.TW,泰鼎-KY,無,40.1500015259,41.21,🔴 空頭陷阱,40.00%,40.00%,-2.73%,-4.96%,0.0,5,0.4,-0.0273
6134.TWO,萬旭,無,28.2999992371,32.57,🔴 空頭陷阱,40.00%,40.00%,-3.48%,-6.92%,0.0,5,0.4,-0.0348
5234.TW,達興材料,無,330.0,29.3,🔴 空頭陷阱,100.00%,40.00%,-2.15%,-3.71%,0.0,5,0.4,-0.0215
6442.TW,光聖,無,1900.0,53.36,🔴 空頭陷阱,40.00%,40.00%,-6.99%,-9.25%,0.0,5,0.4,-0.0699
9918.TW,欣天然,無,47.9000015259,46.62,🔴 空頭陷阱,80.00%,40.00%,-1.47%,-3.07%,0.0,5,0.4,-0.0147
2412.TW,中華電,無,133.0,35.29,🔴 空頭陷阱,33.33%,33.33%,-0.36%,-1.10%,0.0,3,0.3333,-0.0036
4554.TWO,橙的,無,28.5,74.19,🔴 空頭陷阱,66.67%,33.33%,-0.83%,-1.19%,0.0,3,0.3333,-0.0083
2013.TW,中鋼構,無,43.8499984741,45.54,🔴 空頭陷阱,0.00%,33.33%,-1.02%,-1.34%,0.0,3,0.3333,-0.0102
1568.TW,倉佑,無,22.2999992371,56.76,🔴 空頭陷阱,33.33%,33.33%,-0.92%,-3.58%,0.0,3,0.3333,-0.0092
7769.TW,鴻勁,無,3505.0,29.19,🔴 空頭陷阱,33.33%,33.33%,-5.51%,-9.99%,0.0,3,0.3333,-0.0551
4958.TW,臻鼎-KY,無,206.5,64.55,🔴 空頭陷阱,33.33%,33.33%,-0.73%,-7.74%,0.0,3,0.3333,-0.0073
5278.TWO,尚凡*,無,24.8999996185,54.23,🔴 空頭陷阱,33.33%,33.33%,-1.93%,-1.49%,0.0,3,0.3333,-0.0193
4416.TWO,三圓,無,13.6499996185,51.83,🔴 空頭陷阱,33.33%,33.33%,-2.17%,-3.90%,0.0,3,0.3333,-0.0217
1434.TW,福懋,無,16.5,44.44,🔴 空頭陷阱,0.00%,33.33%,-1.90%,-4.16%,0.0,3,0.3333,-0.019
2064.TWO,晉椿,無,11.8500003815,50.0,🔴 空頭陷阱,66.67%,33.33%,-0.00%,-2.69%,0.0,3,0.3333,-0.0
4952.TW,凌通,無,38.75,22.47,🔴 空頭陷阱,16.67%,33.33%,-2.03%,-6.98%,0.0,6,0.3333,-0.0203
1536.TW,和大,無,49.2000007629,27.96,🔴 空頭陷阱,33.33%,33.33%,-1.23%,-2.86%,0.0,3,0.3333,-0.0123
2369.TW,菱生,無,28.1499996185,52.25,🔴 空頭陷阱,33.33%,33.33%,-5.11%,-7.65%,0.0,3,0.3333,-0.0511
2002.TW,中鋼,無,18.8999996185,41.89,🔴 空頭陷阱,33.33%,33.33%,-3.84%,-4.18%,0.0,3,0.3333,-0.0384
2478.TW,大毅,無,58.0999984741,28.16,🔴 空頭陷阱,33.33%,33.33%,-1.62%,-4.10%,0.0,3,0.3333,-0.0162
6829.TWO,千附精密,無,117.5,59.76,🔴 空頭陷阱,33.33%,33.33%,-1.22%,-1.70%,0.0,3,0.3333,-0.0122
8048.TWO,德勝,無,52.5999984741,31.22,🔴 空頭陷阱,66.67%,33.33%,-7.36%,-5.95%,0.0,3,0.3333,-0.0736
2028.TW,威致,無,18.0,52.33,🔴 空頭陷阱,0.00%,33.33%,-2.06%,-6.78%,0.0,3,0.3333,-0.0206
3455.TWO,由田,無,123.5,50.0,🔴 空頭陷阱,33.33%,33.33%,-2.02%,-6.76%,0.0,6,0.3333,-0.0202
3260.TWO,威剛,無,335.0,49.51,🔴 空頭陷阱,100.00%,33.33%,-0.28%,1.21%,0.0,3,0.3333,-0.0028
8271.TW,宇瞻,無,130.0,45.76,🔴 空頭陷阱,66.67%,33.33%,-4.41%,-5.07%,0.0,3,0.3333,-0.0441
6739.TWO,竹陞科技,無,1105.0,57.14,🔴 空頭陷阱,33.33%,33.33%,-3.03%,-10.41%,0.0,3,0.3333,-0.0303
6494.TWO,九齊,無,42.5999984741,40.0,🔴 空頭陷阱,33.33%,33.33%,-0.55%,-3.48%,0.0,6,0.3333,-0.0055
