advice,om,expansion,date,name,gm,prev_eps_yoy,est_price,symbol,status,prev_year,rev_yoy,prev_eps,prev_rev_yoy,eps,pe,eps_yoy,price
❌ 暫避觀望,21.78%,-178.23,2026-03,全新,37.27%,-18.46,105.0,2455.TW,⚠️ 獲利稀釋,2025,202.94,2.97,4.29,1.06,78.14285714285714,24.71,547.0
⚪ 中性觀察,13.35%,-178.42000000000002,2026-03,太普高,25.16%,-12.16,69.89999999999999,3284.TWO,📉 獲利侵蝕,2025,167.71,2.31,-17.82,0.5,4.248926874914163,-10.71,19.7999992371
⚪ 中性觀察,N/A,-178.65,2026-03,綠界科技*,N/A,117.01,146.25,6763.TWO,📉 獲利侵蝕,2025,168.81,4.21,8.73,0.55,4.266666510164102,-9.84,41.5999984741
⚪ 數據不足,N/A,-178.89999999999998,2026-03,天鉞電,N/A,-50.0,-4.35,5251.TWO,📉 獲利侵蝕,2025,162.23,0.03,10.32,0.1,0.0,-16.67,30.3500003815
⚪ 中性觀察,N/A,-179.3,2026-03,中菲,N/A,-0.37,295.65000000000003,5403.TWO,📉 獲利侵蝕,2025,152.96,8.57,7.88,1.42,4.728564025783865,-26.34,93.1999969482
❌ 暫避觀望,N/A,-179.72,2026-03,嘉威,N/A,-99.85,21.0,3557.TW,📉 獲利侵蝕,2025,97.83,0.01,-24.49,0.48,16.5000002725,-81.89,23.1000003815
❌ 暫避觀望,15.62%,-179.77,2026-03,聯鈞,26.67%,31.15,180.75,3450.TW,📉 獲利侵蝕,2025,109.26,5.01,13.44,0.69,43.65145228215767,-70.51,526.0
⚪ 中性觀察,N/A,-179.86,2026-03,岱稜,N/A,16.97,164.1,3303.TWO,📉 獲利侵蝕,2025,156.53,4.57,0.49,0.92,4.419561103665448,-23.33,48.3499984741
❌ 暫避觀望,11.05%,-180.07999999999998,2026-03,中電,37.93%,-94.0,3.6,1611.TW,⚠️ 獲利稀釋,2025,188.41,0.03,-8.17,0.13,47.916666666666664,8.33,11.5
⚪ 中性觀察,N/A,-180.4,2026-03,森田,N/A,-56.63,79.35,8410.TWO,📉 獲利侵蝕,2025,131.75,3.27,-4.28,0.57,5.425330957069943,-48.65,28.7000007629
⚪ 中性觀察,N/A,-180.68,2026-03,虎山,N/A,-31.43,172.79999999999998,7736.TW,📉 獲利侵蝕,2025,156.16,5.04,22.39,1.18,5.920138623975694,-24.52,68.1999969482
⚪ 中性觀察,N/A,-180.94,2026-03,波力-KY,N/A,-10.98,397.80000000000007,8467.TW,📉 獲利侵蝕,2025,113.25,10.03,-1.52,0.83,3.3559577677224732,-67.69,89.0
⚪ 中性觀察,N/A,-182.03,2026-03,坤悅,N/A,66.99,208.2,5206.TWO,⚠️ 獲利稀釋,2025,334.61,3.44,55.14,2.45,1.6534582682204613,152.58,22.9500007629
❌ 暫避觀望,N/A,-182.06,2026-03,宏齊,N/A,66.67,0.15000000000000013,6168.TW,⚠️ 獲利稀釋,2025,282.06,0.05,5.6,0.02,4399.999999999996,100.0,44.0
⚪ 數據不足,-5.26%,-183.29000000000002,2026-03,東訊,29.80%,18.37,-23.549999999999997,2321.TW,⚠️ 獲利稀釋,2025,228.74,-0.76,16.01,-0.12,0.0,45.45,23.8999996185
⚪ 中性觀察,7.82%,-183.38,2026-03,倫飛,39.87%,2.69,148.65,2364.TW,📉 獲利侵蝕,2025,140.62,4.2,20.5,0.83,6.81130171543895,-42.76,67.5
⚪ 數據不足,N/A,-183.4,2026-03,科懋,N/A,-85.58,-152.85,6496.TWO,📉 獲利侵蝕,2025,148.52,-3.97,4.22,-1.18,0.0,-34.88,24.0
⚪ 中性觀察,N/A,-184.0,2026-03,宸曜,N/A,-8.99,275.7,6922.TWO,⚠️ 獲利稀釋,2025,186.36,6.9,13.67,2.6,11.099020674646356,2.36,204.0
⚪ 數據不足,-3.01%,-184.14,2026-03,優盛,33.58%,-5.88,-13.799999999999999,4121.TWO,⚠️ 獲利稀釋,2025,192.47,-0.36,-1.34,-0.11,0.0,8.33,12.6499996185
⚪ 中性觀察,N/A,-184.59,2026-03,安格,N/A,137.2,126.74999999999999,6684.TWO,📉 獲利侵蝕,2025,84.83,1.57,-15.36,0.01,5.828402366863906,-99.76,49.25
⚪ 中性觀察,10.77%,-185.04000000000002,2026-03,艾訊,33.38%,-37.99,159.45,3088.TWO,⚠️ 獲利稀釋,2025,277.35,4.68,1.82,2.25,12.041392285983068,92.31,128.0
⚪ 中性觀察,N/A,-185.14999999999998,2026-03,生展,N/A,13.09,380.4,8279.TWO,📉 獲利侵蝕,2025,139.57,10.02,6.1,1.23,3.079652936675868,-45.58,78.0999984741
⚪ 中性觀察,2.59%,-185.4,2026-03,統一,31.73%,-5.22,141.15,1216.TW,⚠️ 獲利稀釋,2025,211.77,3.45,2.32,1.15,7.927736288427205,26.37,74.5999984741
⚪ 中性觀察,N/A,-185.5,2026-03,碩網,N/A,22.61,92.99999999999999,7547.TWO,📉 獲利侵蝕,2025,183.17,2.65,5.66,0.42,8.354838586629034,-2.33,51.7999992371
⚪ 中性觀察,N/A,-185.56,2026-03,凌通,N/A,-54.63,52.2,4952.TW,⚠️ 獲利稀釋,2025,204.61,1.03,-13.56,0.5,14.09482736698276,19.05,49.0499992371
❌ 暫避觀望,N/A,-185.79,2026-03,宏觀,N/A,4.76,137.10000000000002,6568.TWO,⚠️ 獲利稀釋,2025,192.19,4.0,6.74,1.34,15.426695842450766,6.4,141.0
⚪ 中性觀察,N/A,-185.92,2026-03,帝寶,N/A,-26.4,490.50000000000006,6605.TW,📉 獲利侵蝕,2025,173.42,13.97,-3.69,4.41,4.281345565749235,-12.5,140.0
⚪ 中性觀察,18.05%,-186.06,2026-03,融程電,38.51%,4.56,262.95,3416.TW,📉 獲利侵蝕,2025,182.83,7.39,19.07,1.8,9.241300627495724,-3.23,162.0
❌ 暫避觀望,N/A,-186.09,2026-03,嘉基,N/A,-65.38,76.95,6715.TW,⚠️ 獲利稀釋,2025,232.47,1.8,-25.1,1.02,88.01169590643275,46.38,451.5
⚪ 中性觀察,13.69%,-186.16,2026-03,可成,33.00%,-37.78,364.8,2474.TW,📉 獲利侵蝕,2025,147.7,11.33,3.18,2.63,8.634868421052632,-38.46,210.0
⚪ 中性觀察,N/A,-186.21,2026-03,富鼎,N/A,19.71,202.05000000000004,8261.TW,⚠️ 獲利稀釋,2025,195.24,5.73,6.37,1.57,13.103192279138824,9.03,176.5
⚪ 中性觀察,N/A,-186.28,2026-03,茂達,N/A,31.94,469.34999999999997,6138.TWO,⚠️ 獲利稀釋,2025,226.99,13.04,22.89,3.68,8.788750399488654,40.71,275.0
⚪ 中性觀察,7.24%,-186.28999999999996,2026-03,欣陸,13.84%,25.87,51.74999999999999,3703.TW,⚠️ 獲利稀釋,2025,746.29,1.8,11.98,0.33,5.724637681159421,560.0,19.75
⚪ 數據不足,N/A,-186.60000000000002,2026-03,上亞科技,N/A,-129.33,-57.3,6130.TWO,⚠️ 獲利稀釋,2025,205.02,-1.72,-20.79,-0.31,0.0,18.42,23.75
❌ 暫避觀望,19.78%,-187.08999999999997,2026-03,聯電,30.67%,-11.97,127.64999999999999,2303.TW,⚠️ 獲利稀釋,2025,295.15,3.34,2.26,1.29,18.80141010575793,108.06,160.0
⚪ 數據不足,2.42%,-187.21,2026-03,昶和,18.12%,-77.66,-0.5999999999999996,1468.TW,📉 獲利侵蝕,2025,152.59,0.21,-23.26,0.17,0.0,-34.62,13.0
⚪ 數據不足,-223.66%,-187.35000000000002,2026-03,德晉,-8.98%,58.98,-46.50000000000001,3466.TWO,⚠️ 獲利稀釋,2025,249.55,-1.11,-72.48,-0.31,0.0,62.2,24.2000007629
⚪ 數據不足,10.21%,-187.85000000000002,2026-03,磐儀,41.27%,-63.43,-0.5999999999999996,3594.TWO,⚠️ 獲利稀釋,2025,254.52,0.49,29.3,-0.07,0.0,66.67,46.6500015259
❌ 暫避觀望,13.23%,-187.90999999999997,2026-03,大銀微系統,38.42%,294.12,73.35,4576.TW,⚠️ 獲利稀釋,2025,306.09,2.01,20.44,0.96,47.443762781186095,118.18,232.0
⚪ 中性觀察,4.49%,-188.26000000000002,2026-03,宜特,25.60%,-34.26,213.89999999999998,3289.TWO,⚠️ 獲利稀釋,2025,207.08,4.81,11.44,2.05,9.712482468443199,18.82,138.5
⚪ 中性觀察,7.57%,-188.87,2026-03,五鼎,30.15%,27.34,67.19999999999999,1733.TW,⚠️ 獲利稀釋,2025,219.52,1.63,5.0,0.81,6.718750085156251,30.65,30.1000003815
⚪ 數據不足,N/A,-188.97000000000003,2026-03,上福,N/A,-431.94,-268.8,6128.TW,🔄 轉虧為盈,2025,147.3,-9.56,-4.71,0.28,0.0,-41.67,19.1000003815
⚪ 中性觀察,N/A,-189.29,2026-03,百和,N/A,-13.68,158.25,9938.TW,📉 獲利侵蝕,2025,145.78,4.1,2.05,0.87,3.635070945412322,-43.51,38.3499984741
⚪ 中性觀察,16.61%,-189.35000000000002,2026-03,強信-KY,33.75%,48.04,111.15,4560.TW,📉 獲利侵蝕,2025,171.96,3.02,6.92,0.76,3.900134901282051,-17.39,28.8999996185
❌ 暫避觀望,0.48%,-189.51,2026-03,營邦,29.12%,-38.69,586.35,3693.TWO,📉 獲利侵蝕,2025,107.78,15.5,-11.96,1.54,17.907393195190583,-81.73,700.0
⚪ 中性觀察,18.42%,-189.9,2026-03,世禾,36.55%,17.2,314.85,3551.TWO,⚠️ 獲利稀釋,2025,205.07,8.36,16.17,2.46,8.694616484040019,15.17,182.5
❌ 暫避觀望,19.22%,-190.43,2026-03,華城,42.20%,-6.3,467.85,1519.TW,⚠️ 獲利稀釋,2025,200.1,13.99,20.89,3.29,22.82782943251042,9.67,712.0
❌ 暫避觀望,9.76%,-191.19,2026-03,普安,43.31%,-49.1,24.15,2495.TW,⚠️ 獲利稀釋,2025,194.32,1.13,-10.89,0.33,23.881988051490683,3.13,38.4500007629
⚪ 中性觀察,12.48%,-191.64999999999998,2026-03,友輝,28.71%,-18.35,193.65,4933.TWO,📉 獲利侵蝕,2025,174.54,5.77,2.41,1.9,4.113090509225406,-17.11,53.0999984741
⚪ 中性觀察,N/A,-192.04999999999998,2026-03,迎廣,N/A,-7.65,122.25,6117.TW,⚠️ 獲利稀釋,2025,369.13,3.77,11.78,1.33,7.644171685533743,177.08,62.2999992371
⚪ 數據不足,N/A,-192.17000000000002,2026-03,創業家,N/A,53.77,-30.450000000000003,8477.TWO,⚠️ 獲利稀釋,2025,286.81,-0.92,-52.73,-0.03,0.0,94.64,14.25
⚪ 中性觀察,N/A,-192.23000000000002,2026-03,幸康,N/A,61.93,148.95,3332.TWO,⚠️ 獲利稀釋,2025,231.62,3.53,19.44,1.38,6.062437136243706,39.39,60.2000007629
❌ 暫避觀望,N/A,-192.51,2026-03,騰輝電子-KY,N/A,-2.81,184.95,6672.TW,⚠️ 獲利稀釋,2025,257.27,4.85,0.88,1.73,24.493106244931067,64.76,302.0
⚪ 數據不足,N/A,-192.66,2026-03,凱衛,N/A,-102.22,-22.8,5201.TWO,📉 獲利侵蝕,2025,89.63,-0.06,12.63,-0.67,0.0,-103.03,29.25
⚪ 數據不足,-198.78%,-192.74,2026-03,揚智,5.61%,-35.42,-106.95,3041.TW,📉 獲利侵蝕,2025,172.74,-3.43,-29.93,-0.48,0.0,-20.0,23.7000007629
⚪ 中性觀察,-4.97%,-194.24,2026-03,世德,19.80%,-77.5,78.60000000000001,2066.TWO,📉 獲利侵蝕,2025,190.77,1.34,-9.64,1.96,10.01908396946565,-3.47,52.5
⚪ 數據不足,N/A,-194.54999999999998,2026-03,智崴,N/A,-356.73,-137.10000000000002,5263.TWO,🔄 轉虧為盈,2025,396.14,-2.87,-3.81,0.67,0.0,201.59,90.0
⚪ 中性觀察,N/A,-195.34,2026-03,視陽,N/A,39.41,510.59999999999997,6782.TW,⚠️ 獲利稀釋,2025,219.37,14.08,15.02,3.82,6.977085781433607,24.03,237.5
⚪ 中性觀察,N/A,-195.95999999999998,2026-03,意德士,N/A,19.42,285.45000000000005,7556.TWO,⚠️ 獲利稀釋,2025,218.89,7.1,19.26,2.52,13.583815028901734,22.93,258.5
⚪ 中性觀察,N/A,-196.48999999999998,2026-03,晶采,N/A,-31.2,63.0,8049.TWO,📉 獲利侵蝕,2025,192.14,1.72,-0.92,0.44,5.821428753071428,-4.35,24.4500007629
⚪ 中性觀察,N/A,-196.72,2026-03,望隼,N/A,10.57,472.04999999999995,4771.TW,⚠️ 獲利稀釋,2025,206.96,12.71,16.17,3.66,6.863679694947569,10.24,216.0
⚪ 數據不足,-262.93%,-196.74,2026-03,鴻華先進-創,19.82%,-73.98,-69.45,2258.TW,📉 獲利侵蝕,2025,126.74,-2.15,-51.34,-0.51,0.0,-70.0,30.8999996185
⚪ 中性觀察,12.10%,-196.95999999999998,2026-03,僑威,23.99%,8.01,228.6,3078.TWO,📉 獲利侵蝕,2025,135.88,6.07,16.17,0.72,2.9954069242716534,-61.08,45.6500015259
⚪ 中性觀察,16.17%,-197.02,2026-03,南寶,33.74%,-9.03,795.6,4766.TW,⚠️ 獲利稀釋,2025,205.28,20.25,0.95,6.55,6.447963800904978,8.26,342.0
❌ 暫避觀望,N/A,-197.9,2026-03,正淩,N/A,62.03,127.95000000000002,8147.TWO,⚠️ 獲利稀釋,2025,226.47,3.08,29.59,0.9,16.119577960140678,28.57,137.5
❌ 暫避觀望,-3.25%,-198.34,2026-03,遠見,58.07%,-57.53,15.9,3040.TW,🏰 高護城河,2025,106.5,0.32,-4.54,0.04,32.92452974141509,-91.84,34.9000015259
⚪ 中性觀察,6.32%,-198.42999999999995,2026-03,鮮活果汁-KY,24.61%,24.88,421.2,1256.TW,⚠️ 獲利稀釋,2025,548.43,11.19,2.94,3.24,5.965099715099716,350.0,167.5
⚪ 中性觀察,18.52%,-198.67,2026-03,鈞興-KY,33.35%,4.45,361.8,4571.TW,📉 獲利侵蝕,2025,179.22,9.61,0.1,2.41,6.218905472636815,-19.45,150.0
⚪ 中性觀察,N/A,-198.81,2026-03,立端,N/A,-28.08,147.45,6245.TWO,📉 獲利侵蝕,2025,168.9,4.38,-3.53,0.75,8.718209252105797,-29.91,85.6999969482
⚪ 中性觀察,N/A,-199.3,2026-03,中保科,N/A,5.71,249.29999999999995,9917.TW,⚠️ 獲利稀釋,2025,199.94,6.77,6.29,1.6,6.3778580024067395,0.64,106.0
⚪ 中性觀察,7.44%,-199.35,2026-03,裕隆,30.14%,-75.14,38.7,2201.TW,📉 獲利侵蝕,2025,182.28,0.93,-15.65,0.35,11.337209302325581,-17.07,29.25
❌ 暫避觀望,26.59%,-199.36,2026-03,欣銓,37.83%,34.97,219.00000000000003,3264.TWO,⚠️ 獲利稀釋,2025,253.02,5.99,7.08,1.95,18.93835616438356,53.66,276.5
⚪ 中性觀察,N/A,-199.65,2026-03,樂斯科,N/A,-3.49,53.1,6662.TWO,⚠️ 獲利稀釋,2025,223.18,1.66,-10.2,0.21,8.05084745762712,23.53,28.5
⚪ 中性觀察,N/A,-200.55,2026-03,大研生醫*,N/A,-76.4,97.2,7780.TW,📉 獲利侵蝕,2025,107.98,0.51,39.1,0.13,2.4845679601080244,-92.57,16.1000003815
⚪ 中性觀察,2.95%,-201.63000000000002,2026-03,統一超,34.07%,-2.88,420.30000000000007,2912.TW,⚠️ 獲利稀釋,2025,208.08,10.78,3.79,2.97,7.637401855817273,6.45,214.0
⚪ 中性觀察,9.78%,-202.11,2026-03,喬山,48.58%,13.11,207.45,1736.TW,📉 獲利侵蝕,2025,110.9,9.06,13.69,0.08,9.002169197396963,-91.21,124.5
⚪ 中性觀察,N/A,-202.12999999999997,2026-03,瀚荃,N/A,17.71,130.8,8103.TW,⚠️ 獲利稀釋,2025,261.03,3.92,5.25,1.17,14.048165137614678,58.9,122.5
⚪ 中性觀察,22.33%,-202.16,2026-03,興勤,39.10%,-2.81,414.45,2428.TW,📉 獲利侵蝕,2025,176.57,11.76,6.85,2.21,9.229098805646037,-25.59,255.0
⚪ 中性觀察,N/A,-202.24,2026-03,勁豐,N/A,-14.93,192.29999999999998,6577.TWO,⚠️ 獲利稀釋,2025,219.85,5.64,-7.81,1.67,6.216848435897036,17.61,79.6999969482
⚪ 中性觀察,N/A,-202.33,2026-03,金興精密,N/A,-37.18,70.19999999999999,7732.TW,📉 獲利侵蝕,2025,201.11,1.73,0.66,0.82,7.3290596660470095,-1.22,34.2999992371
⚪ 中性觀察,N/A,-202.45000000000002,2026-03,互動,N/A,2.66,168.45000000000002,6486.TWO,📉 獲利侵蝕,2025,159.18,5.78,6.12,0.59,7.266250977212823,-43.27,81.5999984741
⚪ 中性觀察,N/A,-202.66,2026-03,台灣虎航,N/A,-10.95,237.30000000000004,6757.TW,⚠️ 獲利稀釋,2025,244.12,5.37,2.9,2.91,3.4323640478571424,41.46,54.2999992371
⚪ 中性觀察,14.07%,-203.09,2026-03,晶技,32.18%,-15.57,195.15000000000003,3042.TW,📉 獲利侵蝕,2025,198.02,5.28,5.34,1.32,14.104534973097616,-5.07,183.5
❌ 暫避觀望,N/A,-203.17,2026-03,昇陽半導體,N/A,51.58,164.55,8028.TW,⚠️ 獲利稀釋,2025,222.57,4.37,26.97,1.61,24.020054694621695,19.4,263.5
⚪ 中性觀察,N/A,-203.32999999999998,2026-03,洛��,N/A,37.27,200.7,8077.TWO,⚠️ 獲利稀釋,2025,236.89,6.04,1.41,1.95,3.1614349205605388,33.56,42.2999992371
⚪ 中性觀察,N/A,-203.49,2026-03,寬宏藝術,N/A,242.99,667.9499999999999,6596.TWO,📉 獲利侵蝕,2025,158.08,18.83,78.68,2.08,2.173815473878285,-45.41,96.8000030518
⚪ 中性觀察,10.54%,-203.71,2026-03,拓凱,32.65%,-20.89,582.4499999999999,4536.TW,📉 獲利侵蝕,2025,174.36,14.92,-2.91,3.61,4.2492917847025495,-29.35,165.0
⚪ 中性觀察,14.44%,-203.8,2026-03,上品,28.63%,-52.93,397.04999999999995,4770.TW,📉 獲利侵蝕,2025,200.72,10.2,-26.81,2.52,9.444654325651682,-3.08,250.0
⚪ 數據不足,-22.71%,-204.03,2026-03,聚積,39.78%,-757.14,-56.85,3527.TWO,🔄 轉虧為盈,2025,120.7,-1.84,-19.18,0.01,0.0,-83.33,51.0999984741
⚪ 數據不足,N/A,-204.3,2026-03,威健生技,N/A,20.0,-5.25,6661.TWO,📉 獲利侵蝕,2025,169.3,0.06,16.55,-0.27,0.0,-35.0,15.9499998093
⚪ 中性觀察,N/A,-204.88,2026-03,百和興業-KY,N/A,55.43,52.35,8404.TW,📉 獲利侵蝕,2025,136.36,1.43,8.24,0.17,3.8825215446131804,-68.52,13.5500001907
⚪ 中性觀察,21.37%,-205.25,2026-03,台耀,41.59%,180.15,90.3,4746.TW,📉 獲利侵蝕,2025,121.25,3.67,2.54,0.16,8.006644645,-84.0,48.2000007629
⚪ 中性觀察,2.52%,-205.34,2026-03,精聯,32.08%,7.2,46.2,3652.TW,⚠️ 獲利稀釋,2025,222.99,1.34,0.59,0.4,11.152596907175324,17.65,34.3499984741
❌ 暫避觀望,N/A,-205.5,2026-03,盛群,N/A,213.64,32.7,6202.TW,📉 獲利侵蝕,2025,180.5,0.76,22.23,0.3,26.51376111793578,-25.0,57.7999992371
⚪ 中性觀察,N/A,-205.76999999999998,2026-03,光譜,N/A,2.44,30.749999999999996,5381.TWO,📉 獲利侵蝕,2025,170.48,0.72,-5.88,0.22,11.48780450590244,-35.29,23.5499992371
❌ 暫避觀望,N/A,-205.91000000000003,2026-03,東研信超,N/A,205.88,50.24999999999999,6840.TWO,📉 獲利侵蝕,2025,172.58,1.58,8.46,0.12,31.194029850746272,-33.33,104.5
⚪ 中性觀察,4.92%,-206.02999999999997,2026-03,橙的,42.45%,13.37,56.1,4554.TWO,📉 獲利侵蝕,2025,110.07,2.12,21.26,0.04,7.566844715802138,-95.96,28.2999992371
⚪ 數據不足,N/A,-206.51999999999998,2026-03,得利影,N/A,36.84,-16.8,6144.TWO,📉 獲利侵蝕,2025,123.19,-0.36,-7.24,-0.22,0.0,-83.33,12.5500001907
⚪ 數據不足,N/A,-206.72000000000003,2026-03,全譜,N/A,44.71,-28.650000000000002,6228.TWO,📉 獲利侵蝕,2025,73.39,-0.47,19.96,-0.07,0.0,-133.33,16.3999996185
❌ 暫避觀望,5.03%,-206.91999999999996,2026-03,波若威,18.26%,8.17,196.64999999999998,3163.TWO,⚠️ 獲利稀釋,2025,603.64,6.22,14.65,3.03,50.877192982456144,396.72,667.0
❌ 暫避觀望,N/A,-206.93,2026-03,華興,N/A,-87.27,1.6500000000000001,6164.TW,📉 獲利侵蝕,2025,156.93,0.07,-10.97,0.05,111.81818355181817,-50.0,12.3000001907
⚪ 數據不足,-2289.99%,-207.06,2026-03,浩鼎,-76.10%,-77.68,-444.0,4174.TWO,📉 獲利侵蝕,2025,134.38,-15.61,-6.55,-3.35,0.0,-72.68,29.6499996185
⚪ 中性觀察,N/A,-207.14,2026-03,晶焱,N/A,-30.29,110.7,6411.TWO,📉 獲利侵蝕,2025,195.47,3.18,-10.51,0.54,10.677507188590786,-11.67,78.8000030518
❌ 暫避觀望,-42.60%,-207.44,2026-03,鈺寶-創,40.07%,-131.88,0.9000000000000001,3150.TW,📉 獲利侵蝕,2025,96.33,-0.22,-12.58,-0.02,258.33333333333326,-111.11,15.5
⚪ 數據不足,N/A,-207.92999999999998,2026-03,富堡,N/A,-147.37,-24.45,8929.TWO,⚠️ 獲利稀釋,2025,285.71,-0.45,-6.89,-0.06,0.0,77.78,12.8500003815
⚪ 中性觀察,N/A,-207.98,2026-03,聚和,N/A,17.48,117.45,6509.TWO,⚠️ 獲利稀釋,2025,254.89,2.87,2.77,1.19,6.021711561417625,46.91,47.1500015259
⚪ 中性觀察,8.38%,-208.01999999999998,2026-03,鼎翰,32.53%,38.68,700.9499999999999,3611.TWO,⚠️ 獲利稀釋,2025,225.85,19.63,31.04,4.56,3.9054140808902207,17.83,182.5
⚪ 中性觀察,N/A,-208.15,2026-03,昇銳,N/A,-22.16,43.650000000000006,3128.TWO,📉 獲利侵蝕,2025,160.69,1.32,-0.14,0.31,7.027491671099656,-47.46,20.4500007629
⚪ 中性觀察,5.30%,-208.32,2026-03,威強電,33.30%,-46.9,127.35000000000001,3022.TW,📉 獲利侵蝕,2025,154.92,4.63,-4.78,0.96,10.777385159010601,-53.4,91.5
❌ 暫避觀望,N/A,-208.51,2026-03,特力,N/A,-64.62,9.450000000000001,2908.TW,⚠️ 獲利稀釋,2025,321.84,0.23,-8.72,0.32,34.99999878904761,113.33,22.0499992371
⚪ 中性觀察,10.89%,-209.41,2026-03,祺驊,31.32%,28.24,73.65,1593.TWO,⚠️ 獲利稀釋,2025,247.51,2.18,12.31,0.58,6.496944932484725,38.1,31.8999996185
❌ 暫避觀望,N/A,-209.54999999999998,2026-03,沛亨,N/A,7.67,220.2,6291.TWO,⚠️ 獲利稀釋,2025,395.26,6.6,16.7,3.0,34.12806539509537,185.71,501.0
⚪ 中性觀察,N/A,-209.56,2026-03,統振,N/A,32.45,161.25,6170.TWO,⚠️ 獲利稀釋,2025,219.66,4.49,9.65,1.09,4.474418462706977,10.1,48.0999984741
⚪ 中性觀察,N/A,-209.69,2026-03,進典,N/A,-7.56,75.75,6843.TWO,📉 獲利侵蝕,2025,179.87,2.2,11.04,0.4,7.702970599188119,-29.82,38.9000015259
⚪ 中性觀察,19.04%,-209.85000000000002,2026-03,金洲,29.73%,39.0,223.65,4417.TWO,📉 獲利侵蝕,2025,182.02,6.13,12.91,0.83,3.35345405767941,-27.83,50.0
❌ 暫避觀望,N/A,-209.95000000000002,2026-03,環球晶,N/A,-25.74,547.5,6488.TWO,⚠️ 獲利稀釋,2025,240.11,15.29,-3.24,3.97,26.602739726027398,30.16,971.0
❌ 暫避觀望,3.74%,-210.27,2026-03,全友,51.08%,35.71,4.050000000000001,2305.TW,🏰 高護城河,2025,288.05,0.2,4.08,0.16,222.2222222222222,77.78,60.0
⚪ 中性觀察,N/A,-210.28,2026-03,保瑞,N/A,-38.71,974.25,6472.TW,📉 獲利侵蝕,2025,111.76,23.9,9.11,0.21,6.466512702078521,-98.52,420.0
❌ 暫避觀望,N/A,-211.19000000000003,2026-03,台半,N/A,9.66,69.6,5425.TWO,⚠️ 獲利稀釋,2025,258.92,2.07,21.08,0.7,20.15086206896552,47.73,93.5
⚪ 中性觀察,N/A,-211.48,2026-03,商億-KY,N/A,-48.17,84.75,8482.TW,⚠️ 獲利稀釋,2025,219.95,2.3,-7.32,0.66,8.495575221238937,8.47,48.0
⚪ 數據不足,-391.42%,-211.87,2026-03,勝悅-KY,-118.96%,50.57,-68.24999999999999,1340.TW,📉 獲利侵蝕,2025,200.76,-2.61,-11.95,-0.3,0.0,-11.11,5.2399997711
⚪ 中性觀察,7.78%,-212.18,2026-03,榮昌,34.09%,25.0,119.7,3684.TWO,⚠️ 獲利稀釋,2025,237.63,3.5,22.61,0.7,6.7669172932330826,25.45,54.0
⚪ 中性觀察,14.38%,-212.26,2026-03,皇將,42.43%,216.0,60.45,4744.TWO,📉 獲利侵蝕,2025,72.97,2.51,12.21,-0.11,6.997518799727047,-139.29,28.2000007629
❌ 暫避觀望,N/A,-213.1,2026-03,眾達-KY,N/A,34.45,140.1,4977.TW,⚠️ 獲利稀釋,2025,221.69,4.48,-1.54,-1.18,18.254817987152034,8.59,170.5
⚪ 中性觀察,N/A,-214.08000000000004,2026-03,保綠-KY,N/A,25.86,26.25,8423.TWO,⚠️ 獲利稀釋,2025,299.79,0.73,1.95,0.26,10.285714285714286,85.71,18.0
❌ 暫避觀望,8.79%,-214.20000000000002,2026-03,聯一光,25.59%,-24.29,29.099999999999998,3441.TWO,⚠️ 獲利稀釋,2025,234.71,1.06,28.48,0.47,93.29896907216495,20.51,181.0
⚪ 中性觀察,18.04%,-215.07,2026-03,日勝生,47.97%,3612.5,127.04999999999998,2547.TW,📉 獲利侵蝕,2025,117.28,2.85,-12.89,0.06,1.1747343340377805,-97.79,9.9499998093
❌ 暫避觀望,N/A,-215.29000000000002,2026-03,立��,N/A,-58.24,4.050000000000001,8111.TWO,📉 獲利侵蝕,2025,196.24,0.38,5.25,0.17,287.03703703703695,-19.05,77.5
⚪ 中性觀察,13.66%,-216.07,2026-03,三芳,31.96%,-23.39,101.85,1307.TW,📉 獲利侵蝕,2025,205.88,2.85,0.33,0.97,4.513991107290132,-10.19,30.6499996185
⚪ 中性觀察,9.56%,-216.39999999999998,2026-03,松瑞藥,30.12%,203.51,69.14999999999999,4167.TWO,📉 獲利侵蝕,2025,140.17,1.72,-1.28,0.29,4.2841648590021695,-76.23,19.75
⚪ 數據不足,-11.64%,-216.87,2026-03,西柏,36.41%,-1950.0,-38.1,3541.TWO,🔄 轉虧為盈,2025,166.87,-0.83,11.77,0.03,0.0,-50.0,24.6000003815
⚪ 數據不足,N/A,-217.38,2026-03,橘子,N/A,-112.99,-0.4500000000000004,6180.TWO,🔄 轉虧為盈,2025,176.26,-1.53,-19.95,0.63,0.0,-41.12,40.6500015259
⚪ 中性觀察,23.00%,-218.46,2026-03,世坤,31.11%,-3.53,131.4,4305.TWO,⚠️ 獲利稀釋,2025,221.19,3.83,3.54,1.13,4.811644009805937,2.73,42.1500015259
⚪ 中性觀察,10.29%,-218.8,2026-03,東森,34.49%,60.48,68.39999999999999,2614.TW,⚠️ 獲利稀釋,2025,225.94,1.99,-4.79,0.3,4.00219298245614,7.14,18.25
❌ 暫避觀望,0.82%,-219.04000000000002,2026-03,哲固,17.99%,-73.65,17.25,3434.TWO,📉 獲利侵蝕,2025,130.8,0.47,-5.05,0.08,28.043478260869566,-88.24,32.25
