eps,gm,prev_rev_yoy,price,pe,advice,est_price,prev_year,rev_yoy,prev_eps_yoy,eps_yoy,name,status,date,expansion,symbol,prev_eps,om
0.28,91.47%,-2.09,10.25,5.890804597701149,✅ 穩健價值,26.1,2025,36.86,-35.48,38.89,王道銀行,🏰 高護城河,2026-03,2.030000000000001,2897.TW,0.61,32.72%
-0.26,N/A,1.27,25.2999992371,0.0,⚪ 數據不足,-73.20000000000002,2025,42.24,67.52,43.18,佐登-KY,🚀 利潤擴張,2026-03,0.9399999999999977,4190.TW,-1.59,N/A
1.71,N/A,4.88,81.1999969482,5.787597786756949,✅ 穩健價值,210.45,2025,35.11,40.71,35.71,精拓科,🚀 利潤擴張,2026-03,0.6000000000000014,4951.TWO,5.98,N/A
0.35,94.34%,4.5,20.6499996185,6.792763032401316,✅ 穩健價值,45.6,2025,17.29,8.94,17.86,聯邦銀,🏰 高護城河,2026-03,0.5700000000000003,2838.TW,1.29,35.36%
11.18,97.58%,19.01,777.0,8.128465320640235,✅ 穩健價值,1433.8500000000001,2025,19.67,19.82,19.96,鈊象,🏰 高護城河,2026-03,0.28999999999999915,3293.TWO,38.51,59.33%
0.7,N/A,-1.96,33.1500015259,0.0,⚪ 數據不足,0.0,2025,-1.33,-68.78,-1.41,享溫馨,🌑 雙重衰退,2026-03,-0.07999999999999985,7760.TW,0.68,N/A
0.7,N/A,-1.96,0.0,0.0,⚪ 數據不足,0.0,2025,-1.33,-68.78,-1.41,未知,🌑 雙重衰退,2026-03,-0.07999999999999985,7760.TWO,0.68,N/A
0.6,N/A,-11.58,72.0999984741,21.981706851859755,❌ 暫避觀望,49.2,2025,16.31,-48.45,16.0,現觀科,⚠️ 獲利稀釋,2026-03,-0.3099999999999987,6906.TW,1.87,N/A
-0.72,N/A,-8.49,89.6999969482,0.0,⚪ 數據不足,-90.0,2025,-13.62,19.44,-14.52,順藥,🌑 雙重衰退,2026-03,-0.9000000000000004,6535.TWO,-2.05,N/A
0.57,78.99%,7.59,35.9000015259,7.296748277621952,⚪ 中性觀察,73.8,2025,12.82,3.31,11.76,第一金,🏰 高護城河,2026-03,-1.0600000000000005,2892.TW,1.87,35.12%
-0.42,N/A,51.85,17.6000003815,0.0,⚪ 數據不足,-65.25,2025,38.45,53.38,37.31,鑽石投資,⚠️ 獲利稀釋,2026-03,-1.1400000000000006,6901.TW,-1.38,N/A
0.36,N/A,13.01,26.6000003815,7.823529523970588,⚪ 中性觀察,51.0,2025,14.28,7.94,12.5,合庫金,⚠️ 獲利稀釋,2026-03,-1.7799999999999994,5880.TW,1.36,N/A
0.44,88.90%,8.35,23.6499996185,6.017811607760815,⚪ 中性觀察,58.949999999999996,2025,20.79,13.53,18.92,彰銀,🏰 高護城河,2026-03,-1.8699999999999974,2801.TW,1.51,38.59%
1.05,N/A,3.7,44.1500015259,5.332125788152174,⚪ 中性觀察,124.19999999999999,2025,11.29,10.11,9.38,上海商銀,⚠️ 獲利稀釋,2026-03,-1.9099999999999984,5876.TW,3.06,N/A
0.79,N/A,58.62,100.5,0.0,⚪ 數據不足,0.0,2025,63.3,4.79,61.22,立盈,⚠️ 獲利稀釋,2026-03,-2.0799999999999983,7820.TWO,1.76,N/A
0.35,97.54%,2.85,16.75,5.1067073170731705,⚪ 中性觀察,49.2,2025,13.27,2.44,9.37,臺企銀,🏰 高護城河,2026-03,-3.9000000000000004,2834.TW,1.26,41.10%
0.15,N/A,327.05,17.8999996185,3.16814152539823,⚪ 中性觀察,84.75,2025,404.29,422.95,400.0,宏普,⚠️ 獲利稀釋,2026-03,-4.2900000000000205,2536.TW,3.19,N/A
-0.33,54.90%,0.59,8.6300001144,0.0,⚪ 數據不足,-105.6,2025,56.57,-174.64,51.52,雅茗-KY,🏰 高護城河,2026-03,-5.049999999999997,2726.TWO,-3.55,-51.18%
1.98,N/A,1.94,445.0,29.180327868852455,❌ 暫避觀望,228.75000000000003,2025,120.31,8.14,115.22,矽力*-KY,⚠️ 獲利稀釋,2026-03,-5.090000000000003,6415.TW,6.4,N/A
0.62,91.14%,20.44,38.0999984741,7.055555272981481,⚪ 中性觀察,81.0,2025,19.37,30.06,12.73,玉山金,🏰 高護城河,2026-03,-6.640000000000001,2884.TW,2.12,40.48%
-0.09,73.67%,12.71,16.75,0.0,⚪ 數據不足,-79.95,2025,56.73,8.21,50.0,瑞基,🏰 高護城河,2026-03,-6.729999999999997,4171.TWO,-1.93,-9.23%
1.18,70.98%,29.29,66.0,6.534653465346535,⚪ 中性觀察,151.5,2025,22.25,11.73,15.15,中信金,🏰 高護城河,2026-03,-7.1,2891.TW,4.08,31.38%
2.4,42.21%,9.74,129.5,6.320156173743289,⚪ 中性觀察,307.35,2025,-10.41,-21.56,-20.07,富邦金,🌑 雙重衰退,2026-03,-9.66,2881.TW,8.37,22.46%
0.23,85.36%,24.13,28.4500007629,5.307835963227612,⚪ 中性觀察,80.39999999999999,2025,-52.83,26.01,-62.9,德英,🏰 高護城河,2026-03,-10.07,4911.TWO,2.18,42.63%
-0.11,15.63%,130.3,20.1000003815,2.3024055419816722,⚪ 中性觀察,130.95000000000002,2025,-98.55,12.42,-109.26,皇普,🌑 雙重衰退,2026-03,-10.710000000000008,2528.TW,3.65,10.37%
4.15,N/A,11.21,94.8000030518,5.576470767752942,⚪ 中性觀察,255.0,2025,17.4,-2.59,6.68,正瀚-創,⚠️ 獲利稀釋,2026-03,-10.719999999999999,6534.TW,4.51,N/A
0.2,N/A,-7.09,18.7000007629,0.0,⚪ 數據不足,-70.65,2025,174.36,-280.56,163.33,日盛台駿,🔄 轉虧為盈,2026-03,-11.030000000000001,6958.TW,-2.38,N/A
0.4,93.02%,6.96,18.7999992371,4.921465768874345,⚪ 中性觀察,57.300000000000004,2025,13.77,0.0,2.56,台中銀,🏰 高護城河,2026-03,-11.209999999999999,2812.TW,1.53,51.96%
0.2,N/A,38.52,31.1000003815,0.0,⚪ 數據不足,-61.349999999999994,2025,168.99,22.83,157.14,ABC-KY,🔄 轉虧為盈,2026-03,-11.850000000000023,6598.TW,-1.96,N/A
0.84,38.56%,7.08,74.4000015259,67.02702840171172,❌ 暫避觀望,16.65,2025,149.28,-54.31,137.14,晶宏,⚠️ 獲利稀釋,2026-03,-12.140000000000015,3141.TWO,0.54,-3.65%
-0.05,912.85%,7.27,11.1499996185,0.0,⚪ 數據不足,-1.05,2025,72.15,100.0,58.33,大將,🏰 高護城河,2026-03,-13.820000000000007,1453.TW,0.04,-2853.40%
2.15,62.29%,-2.04,100.5,5.932703659976388,⚪ 中性觀察,254.09999999999997,2025,12.33,-2.94,-1.52,國泰金,🏰 高護城河,2026-03,-13.85,2882.TW,7.06,30.59%
0.76,91.41%,15.47,39.5499992371,7.476370366181475,⚪ 中性觀察,79.35,2025,47.42,4.57,33.33,永豐金,🏰 高護城河,2026-03,-14.090000000000003,2890.TW,1.97,37.14%
-5.06,7.87%,18.73,5.5399999619,0.0,⚪ 數據不足,-222.15,2025,16.77,65.91,1.36,永冠-KY,⚠️ 獲利稀釋,2025-09,-15.41,1589.TW,-2.71,-5.22%
0.25,102.49%,0.06,13.3000001907,5.7327587028879305,⚪ 中性觀察,34.800000000000004,2025,11.99,-14.85,-3.85,遠東銀,🏰 高護城河,2026-03,-15.84,2845.TW,0.93,38.22%
-1.01,N/A,-14.95,4.9499998093,0.0,⚪ 數據不足,-159.0,2025,8.46,-73.66,-7.45,大洋-KY,📉 獲利侵蝕,2026-03,-15.91,5907.TW,-4.55,N/A
0.48,87.03%,33.06,16.2999992371,4.5403897596378835,⚪ 中性觀察,53.849999999999994,2025,76.08,31.37,60.0,華票,🏰 高護城河,2026-03,-16.08,2820.TW,1.34,65.42%
1.34,N/A,18.91,67.5,7.97872340425532,⚪ 中性觀察,126.89999999999999,2025,20.0,-9.05,3.88,訊連,⚠️ 獲利稀釋,2026-03,-16.12,5203.TW,3.63,N/A
0.6,52.35%,1.66,59.5999984741,11.374045510324427,⚪ 中性觀察,78.60000000000001,2025,98.16,53.1,81.82,寶齡富錦,🏰 高護城河,2026-03,-16.340000000000003,1760.TW,2.22,13.25%
0.43,38.83%,9.81,137.5,68.40796019900496,❌ 暫避觀望,30.150000000000002,2025,197.09,-15.24,180.0,直得,⚠️ 獲利稀釋,2026-03,-17.090000000000003,1597.TW,0.91,9.16%
0.13,24.80%,-30.75,97.1999969482,2.6732672427997795,⚪ 中性觀察,545.4000000000001,2025,-54.13,1276.65,-72.34,上緯投控,🌑 雙重衰退,2026-03,-18.21,3708.TW,35.57,-95.04%
0.04,N/A,10.22,47.5499992371,0.0,⚪ 數據不足,-8.100000000000001,2025,54.92,-99.01,33.33,隆中,⚠️ 獲利稀釋,2026-03,-21.590000000000003,6542.TWO,0.02,N/A
0.29,87.61%,-14.47,24.7000007629,8.727915463922262,⚪ 中性觀察,42.45,2025,18.36,8.85,-3.33,統領,🏰 高護城河,2026-03,-21.689999999999998,2910.TW,1.23,51.79%
0.46,N/A,0.74,24.0499992371,7.937293477590758,⚪ 中性觀察,45.45,2025,122.47,5.26,100.0,雃博,⚠️ 獲利稀釋,2026-03,-22.47,4106.TW,1.2,N/A
1.97,N/A,50.49,462.0,151.9736842105263,❌ 暫避觀望,45.6,2025,254.17,146.97,231.33,IET-KY,⚠️ 獲利稀釋,2026-03,-22.839999999999975,4971.TWO,1.65,N/A
1.69,N/A,-10.06,208.5,0.0,⚪ 數據不足,0.0,2025,-6.85,-17.37,-30.17,敘豐,🌑 雙重衰退,2026-03,-23.32,3485.TWO,5.9,N/A
5.79,N/A,60.61,1335.0,37.722520486012996,❌ 暫避觀望,530.85,2025,76.92,53.11,52.97,藥華藥,⚠️ 獲利稀釋,2026-03,-23.950000000000003,6446.TW,13.64,N/A
1.39,N/A,8.96,150.0,12.701100762066048,⚪ 中性觀察,177.14999999999998,2025,49.97,7.69,24.77,長聖,⚠️ 獲利稀釋,2026-03,-25.2,6712.TWO,4.88,N/A
0.56,N/A,19.24,44.0999984741,7.917414447773788,⚪ 中性觀察,83.55000000000001,2025,47.77,-36.41,21.74,鑫傳,⚠️ 獲利稀釋,2026-03,-26.030000000000005,6856.TWO,2.62,N/A
0.16,N/A,-11.54,23.2999992371,35.84615267246153,❌ 暫避觀望,9.750000000000002,2025,326.44,-90.28,300.0,伍豐,⚠️ 獲利稀釋,2026-03,-26.439999999999998,8076.TWO,0.14,N/A
0.23,49.04%,-62.17,29.5,3.7869062901155326,⚪ 中性觀察,116.85,2025,-55.17,-57.74,-82.31,名軒,🌑 雙重衰退,2026-03,-27.14,1442.TW,3.03,34.02%
-0.78,N/A,91.93,0.0,0.0,⚪ 數據不足,0.0,2025,-6.92,-67.15,-34.48,雲象科技-創,🌑 雙重衰退,2026-03,-27.559999999999995,7803.TW,-2.29,N/A
-0.78,N/A,91.93,0.0,0.0,⚪ 數據不足,0.0,2025,-6.92,-67.15,-34.48,未知,🌑 雙重衰退,2026-03,-27.559999999999995,7803.TWO,-2.29,N/A
0.19,89.24%,-2.27,12.5500001907,0.0,⚪ 數據不足,-24.3,2025,18.79,-234.62,-9.52,華園,🔄 轉虧為盈,2026-03,-28.31,2702.TW,-0.35,10.47%
4.07,77.03%,11.45,388.0,11.159045153868279,⚪ 中性觀察,521.55,2025,28.12,6.9,-0.73,雙美,🏰 高護城河,2026-03,-28.85,4728.TWO,13.33,41.97%
1.05,N/A,-20.5,37.5999984741,7.216890302130518,⚪ 中性觀察,78.15,2025,20.98,-66.05,-7.89,森鉅,📉 獲利侵蝕,2026-03,-28.87,8942.TWO,1.83,N/A
1.31,59.54%,-4.59,61.2000007629,0.0,⚪ 數據不足,-53.400000000000006,2025,39.9,-175.3,11.02,美食-KY,🔄 轉虧為盈,2026-03,-28.88,2723.TW,-2.47,7.94%
0.76,N/A,-18.16,60.0,5.681818181818182,⚪ 中性觀察,158.4,2025,55.42,10.4,24.75,和潤企業,⚠️ 獲利稀釋,2026-03,-30.67,6592.TW,4.72,N/A
1.17,N/A,29.21,170.5,0.0,⚪ 數據不足,-26.700000000000003,2025,542.16,-102.7,510.71,廣閎科,🔄 轉虧為盈,2026-03,-31.44999999999999,6693.TWO,-0.09,N/A
0.31,33.55%,-17.82,45.5999984741,93.06122137571428,❌ 暫避觀望,7.35,2025,244.69,-85.43,210.0,泓瀚,⚠️ 獲利稀釋,2026-03,-34.69,4741.TWO,0.29,3.21%
-0.08,64.71%,-43.98,23.0,0.0,⚪ 數據不足,-14.1,2025,54.92,-51.85,20.0,中福,🏰 高護城河,2026-03,-34.92,1435.TW,-0.41,-1427.47%
0.4,N/A,27.85,12.0500001907,0.0,⚪ 數據不足,-81.6,2025,125.1,-17.7,90.0,御嵿,🔄 轉虧為盈,2026-03,-35.099999999999994,3522.TWO,-2.66,N/A
0.01,21.31%,-68.21,13.9499998093,3.801089866294278,⚪ 中性觀察,55.05,2025,-63.16,-82.6,-99.32,富華新,🌑 雙重衰退,2026-03,-36.16,3056.TW,1.07,-1.56%
0.16,16.87%,32.89,17.1499996185,5.678807820695365,⚪ 中性觀察,45.3,2025,470.92,876.92,433.33,樂事綠能,⚠️ 獲利稀釋,2026-03,-37.59000000000003,1529.TW,1.01,7.13%
-0.01,N/A,23.84,17.7000007629,15.945946633243242,❌ 暫避觀望,16.650000000000002,2025,-64.4,-95.82,-102.13,強盛新,🌑 雙重衰退,2026-03,-37.72999999999999,1463.TW,0.13,N/A
1.1,N/A,20.33,253.0,17.99431009957326,❌ 暫避觀望,210.89999999999998,2025,104.62,40.48,66.67,騰雲,⚠️ 獲利稀釋,2026-03,-37.95,6870.TWO,7.08,N/A
0.28,N/A,-10.07,27.5,5.149812734082397,⚪ 中性觀察,80.1,2025,-33.46,-34.28,-71.72,弘煜科,🌑 雙重衰退,2026-03,-38.26,6482.TWO,2.32,N/A
1.53,N/A,-6.16,619.0,65.15789473684211,❌ 暫避觀望,142.5,2025,94.63,-45.05,56.12,光焱科技,⚠️ 獲利稀釋,2026-03,-38.51,7728.TWO,4.92,N/A
1.33,N/A,123.22,76.0999984741,0.0,⚪ 數據不足,0.0,2025,86.87,112.83,47.78,天能綠電,⚠️ 獲利稀釋,2026-03,-39.09,7842.TWO,4.01,N/A
0.88,N/A,-4.14,62.0999984741,0.0,⚪ 數據不足,0.0,2025,-12.84,-28.57,-52.69,溢泰實業,🌑 雙重衰退,2026-03,-39.849999999999994,7818.TW,5.65,N/A
0.88,N/A,-4.14,0.0,0.0,⚪ 數據不足,0.0,2025,-12.84,-28.57,-52.69,未知,🌑 雙重衰退,2026-03,-39.849999999999994,7818.TWO,5.65,N/A
1.47,53.43%,9.44,138.0,20.05813953488372,❌ 暫避觀望,103.20000000000002,2025,130.77,46.3,90.91,泓格,🏰 高護城河,2026-03,-39.860000000000014,3577.TWO,2.37,14.28%
-0.08,71.52%,-10.15,23.8999996185,0.0,⚪ 數據不足,-25.049999999999997,2025,123.55,-74.29,83.67,點晶,🏰 高護城河,2026-03,-39.879999999999995,3288.TWO,-0.64,6.07%
1.76,N/A,9.98,59.7000007629,4.322954436125995,⚪ 中性觀察,207.15,2025,97.36,-6.01,57.14,群益期,⚠️ 獲利稀釋,2026-03,-40.22,6024.TW,5.48,N/A
-1.18,N/A,60.07,958.0,0.0,⚪ 數據不足,-235.35000000000002,2025,50.51,44.38,10.08,沛爾生醫-創,⚠️ 獲利稀釋,2026-03,-40.43,6949.TW,-7.23,N/A
0.28,N/A,2.34,72.9000015259,39.836066407595624,❌ 暫避觀望,27.450000000000003,2025,-6.55,-39.36,-47.06,億而得,🌑 雙重衰退,2026-03,-40.510000000000005,6423.TWO,0.58,N/A
1.9,N/A,-8.56,51.0999984741,0.0,⚪ 數據不足,0.0,2025,0.49,16.53,-40.13,旅天下,📉 獲利侵蝕,2026-03,-40.620000000000005,6961.TWO,4.23,N/A
-0.17,59.04%,-22.14,4.25,0.0,⚪ 數據不足,-28.05,2025,40.9,42.64,0.0,淳紳,🏰 高護城河,2026-03,-40.9,4529.TWO,-0.74,-1090.16%
36.58,76.10%,72.77,9470.0,39.630063608972215,❌ 暫避觀望,3584.3999999999996,2025,81.21,59.82,38.82,川湖,🏰 高護城河,2026-03,-42.38999999999999,2059.TW,103.23,69.19%
4.49,N/A,19.97,359.0,8.590571907154821,⚪ 中性觀察,626.85,2025,77.29,31.09,33.23,華景電,⚠️ 獲利稀釋,2026-03,-44.06000000000001,6788.TWO,17.36,N/A
1.3,44.04%,2.72,34.0499992371,5.94240824382199,⚪ 中性觀察,85.95,2025,153.86,-56.22,109.68,寒舍,⚠️ 獲利稀釋,2026-03,-44.18000000000001,2739.TW,2.36,12.46%
0.4,N/A,-55.31,29.0499992371,2.7587843530009493,⚪ 中性觀察,157.95000000000002,2025,-37.96,-34.98,-82.38,理銘,🌑 雙重衰退,2026-03,-44.419999999999995,6212.TWO,3.96,N/A
4.93,N/A,187.82,867.0,0.0,⚪ 數據不足,0.0,2025,124.98,279.4,78.66,倍利科,⚠️ 獲利稀釋,2026-03,-46.32000000000001,7822.TW,14.04,N/A
2.48,N/A,5.26,81.0,0.0,⚪ 數據不足,0.0,2025,11.65,-34.17,-35.1,公勝保經,📉 獲利侵蝕,2026-03,-46.75,6028.TWO,7.86,N/A
1.7,N/A,4.64,230.0,14.659018483110263,⚪ 中性觀察,235.35,2025,47.19,-9.63,0.0,系微,📉 獲利侵蝕,2026-03,-47.19,6231.TWO,6.66,N/A
3.26,N/A,-4.62,112.0,3.8956521739130436,⚪ 中性觀察,431.25,2025,47.02,-13.92,-0.66,中租-KY,📉 獲利侵蝕,2026-03,-47.68,5871.TW,11.24,N/A
1.3,51.76%,5.54,74.1999969482,9.9999995887062,⚪ 中性觀察,111.3,2025,142.03,20.66,94.03,固緯,🏰 高護城河,2026-03,-48.0,2423.TW,2.92,18.42%
0.21,N/A,-36.07,61.0999984741,41.56462481231292,❌ 暫避觀望,22.050000000000004,2025,88.8,-82.84,40.0,微程式,⚠️ 獲利稀釋,2026-03,-48.8,7721.TW,0.55,N/A
-0.09,N/A,-16.98,8.1999998093,0.0,⚪ 數據不足,-14.85,2025,67.15,48.61,18.18,商丞,⚠️ 獲利稀釋,2026-03,-48.970000000000006,8277.TWO,-0.37,N/A
1.07,-18.77%,-47.33,18.25,0.0,⚪ 數據不足,-10.5,2025,1122.35,41.22,1072.73,聯合再生,🔄 轉虧為盈,2026-03,-49.61999999999989,3576.TW,-0.77,-63.16%
0.35,N/A,12.72,92.5999984741,0.0,⚪ 數據不足,0.0,2025,-19.71,43.08,-72.0,耀穎,🌑 雙重衰退,2026-03,-52.29,7772.TWO,1.86,N/A
1.88,N/A,-5.92,90.9000015259,4.817170192151563,⚪ 中性觀察,283.05,2025,9.64,-26.4,-45.35,達爾膚,📉 獲利侵蝕,2026-03,-54.99,6523.TWO,7.78,N/A
1.09,N/A,18.06,71.0,0.0,⚪ 數據不足,0.0,2025,-18.25,-10.5,-73.26,民盛,🌑 雙重衰退,2026-03,-55.010000000000005,7811.TWO,8.1,N/A
2.97,N/A,10.0,148.0,6.666666666666666,⚪ 中性觀察,333.00000000000006,2025,98.26,4.12,42.79,凌陽創新,⚠️ 獲利稀釋,2026-03,-55.470000000000006,5236.TWO,8.59,N/A
0.26,N/A,12.23,55.5,24.235807860262007,❌ 暫避觀望,34.35,2025,100.17,183.87,44.44,長佳智能,⚠️ 獲利稀釋,2026-03,-55.730000000000004,6841.TWO,0.89,N/A
0.0,N/A,128.22,36.2999992371,10.86826324464072,⚪ 中性觀察,50.099999999999994,2025,-44.23,3600.0,-100.0,台生材,🌑 雙重衰退,2026-03,-55.77,6649.TWO,1.4,N/A
0.39,54.41%,-2.68,22.0,5.9620596205962055,⚪ 中性觀察,55.35000000000001,2025,74.15,-5.49,18.18,遠百,🏰 高護城河,2026-03,-55.970000000000006,2903.TW,1.56,14.06%
0.28,N/A,16.02,43.5,0.0,⚪ 數據不足,-4.65,2025,356.31,-90.0,300.0,泰藝,⚠️ 獲利稀釋,2026-03,-56.31,8289.TWO,0.04,N/A
0.95,N/A,-2.7,47.5,7.0474777448071215,⚪ 中性觀察,101.10000000000001,2025,59.84,-28.2,3.26,龍巖,⚠️ 獲利稀釋,2026-03,-56.580000000000005,5530.TWO,2.75,N/A
0.01,20.10%,-0.57,18.9500007629,11.147059272294117,⚪ 中性觀察,25.500000000000004,2025,162.75,721.43,105.56,泰豐,⚠️ 獲利稀釋,2026-03,-57.19,2102.TW,6.28,-167.95%
-0.05,34.86%,297.52,33.7000007629,0.0,⚪ 數據不足,-19.05,2025,141.56,36.07,83.87,浩泰,⚠️ 獲利稀釋,2026-03,-57.69,4131.TWO,-0.78,-26.13%
0.36,N/A,-60.41,34.9500007629,6.569549015582706,⚪ 中性觀察,79.80000000000001,2025,-17.97,-77.57,-75.84,京城,🌑 雙重衰退,2026-03,-57.870000000000005,2524.TW,1.71,N/A
0.09,N/A,-6.86,24.25,0.0,⚪ 數據不足,-6.75,2025,27.71,60.8,-30.77,台微醫,🔄 轉虧為盈,2026-03,-58.480000000000004,6767.TWO,-0.49,N/A
0.43,N/A,6.61,20.5,5.570652173913043,⚪ 中性觀察,55.2,2025,65.98,4.62,7.5,美吾華,⚠️ 獲利稀釋,2026-03,-58.480000000000004,1731.TW,1.36,N/A
1.78,56.36%,9.49,76.5999984741,4.841972090651075,⚪ 中性觀察,237.29999999999998,2025,71.91,7.55,13.38,東洋,🏰 高護城河,2026-03,-58.529999999999994,4105.TWO,6.27,21.51%
1.39,N/A,8.61,72.0999984741,5.38059690105224,⚪ 中性觀察,200.99999999999997,2025,55.78,-1.21,-4.2,愛派司,📉 獲利侵蝕,2026-03,-59.980000000000004,6918.TW,5.16,N/A
0.21,N/A,-15.04,426.0,0.0,⚪ 數據不足,0.0,2025,-17.44,-26.3,-77.53,長廣,🌑 雙重衰退,2026-03,-60.09,7795.TW,3.11,N/A
0.53,N/A,18.71,28.5,0.0,⚪ 數據不足,0.0,2025,46.86,169.31,-14.52,宏�硒撥s,📉 獲利侵蝕,2026-03,-61.379999999999995,7794.TWO,2.72,N/A
1.87,N/A,-8.29,106.0,4.809437386569873,⚪ 中性觀察,330.59999999999997,2025,74.83,-2.0,12.73,軒郁,⚠️ 獲利稀釋,2026-03,-62.099999999999994,6703.TWO,9.9,N/A
1.01,N/A,19.79,50.7000007629,5.5592106099671055,⚪ 中性觀察,136.79999999999998,2025,90.14,23.05,27.85,東生華,⚠️ 獲利稀釋,2026-03,-62.29,8432.TWO,3.63,N/A
0.39,N/A,14.61,53.0,7.703488372093023,⚪ 中性觀察,103.2,2025,32.15,8.39,-30.36,意藍,📉 獲利侵蝕,2026-03,-62.51,6925.TWO,3.11,N/A
-0.25,33.80%,-35.31,11.75,0.0,⚪ 數據不足,-76.65,2025,131.64,57.28,68.92,樂威科-KY,⚠️ 獲利稀釋,2026-03,-62.719999999999985,4154.TWO,-1.82,-77.27%
0.19,N/A,24.42,311.0,0.0,⚪ 數據不足,0.0,2025,-8.7,14.65,-71.64,華洋精機,🌑 雙重衰退,2026-03,-62.94,6983.TWO,4.46,N/A
1.08,N/A,-1.49,77.5,9.822560202788338,⚪ 中性觀察,118.35000000000001,2025,82.57,-25.6,18.68,宏正,⚠️ 獲利稀釋,2026-03,-63.88999999999999,6277.TW,3.08,N/A
-0.1,100.00%,12.25,9.2899999619,0.0,⚪ 數據不足,-20.4,2025,53.3,57.53,-11.11,富榮綱,🏰 高護城河,2026-03,-64.41,3115.TWO,-0.44,-377.43%
10.43,N/A,33.33,2755.0,36.30254315456581,❌ 暫避觀望,1138.3500000000001,2025,119.02,95.56,54.52,精測,⚠️ 獲利稀釋,2026-03,-64.5,6510.TWO,30.41,N/A
-0.02,45.66%,-2.04,27.75,0.0,⚪ 數據不足,-11.55,2025,131.47,-181.82,66.67,凌陽,⚠️ 獲利稀釋,2026-03,-64.8,2401.TW,-0.37,-9.00%
-0.55,58.46%,-27.25,145.5,0.0,⚪ 數據不足,-77.55,2025,53.08,-491.18,-12.24,金麗科,🏰 高護城河,2026-03,-65.32,3228.TWO,-2.03,-58.74%
0.03,N/A,2.06,11.3000001907,0.0,⚪ 數據不足,-25.8,2025,177.04,-129.28,111.54,大億金茂,🔄 轉虧為盈,2026-03,-65.49999999999999,8107.TWO,-0.53,N/A
0.14,39.89%,-1.99,30.0499992371,42.323942587464785,❌ 暫避觀望,10.65,2025,165.56,-50.0,100.0,昆盈,⚠️ 獲利稀釋,2026-03,-65.56,2365.TW,0.32,1.38%
14.54,N/A,41.93,227.0,8.588724933787365,⚪ 中性觀察,396.44999999999993,2025,1985.02,209.22,1919.44,宇瞻,⚠️ 獲利稀釋,2026-03,-65.57999999999993,8271.TW,6.7,N/A
-3.28,N/A,7.0,228.5,0.0,⚪ 數據不足,-405.15,2025,20.45,-20600.0,-45.13,晶心科,📉 獲利侵蝕,2026-03,-65.58,6533.TW,-8.2,N/A
2.39,N/A,-3.78,98.9000015259,4.869522477887739,⚪ 中性觀察,304.65000000000003,2025,128.72,4.25,63.12,智冠,⚠️ 獲利稀釋,2026-03,-65.6,5478.TWO,7.93,N/A
0.97,N/A,37.43,121.0,11.862745098039216,⚪ 中性觀察,153.0,2025,52.46,30.28,-13.39,邦睿生技-創,📉 獲利侵蝕,2026-03,-65.85,6955.TW,4.13,N/A
-0.67,19.48%,157.54,22.8500003815,0.0,⚪ 數據不足,-77.1,2025,2.71,0.95,-63.41,醣聯,📉 獲利侵蝕,2026-03,-66.11999999999999,4168.TWO,-2.16,-2058.21%
-0.1,51.65%,36.07,11.5,0.0,⚪ 數據不足,-66.15,2025,99.75,0.0,33.33,富野,🏰 高護城河,2026-03,-66.42,2736.TWO,-1.83,-9.65%
-0.26,N/A,-99.4,38.9500007629,0.0,⚪ 數據不足,-52.05,2025,100.81,-68.0,33.33,悅城,⚠️ 獲利稀釋,2026-03,-67.48,6405.TW,-1.26,N/A
3.56,N/A,85.22,348.0,11.913728175282436,⚪ 中性觀察,438.15000000000003,2025,111.76,67.87,41.83,意騰-KY,⚠️ 獲利稀釋,2026-03,-69.93,7749.TW,11.77,N/A
37.41,N/A,40.64,16020.0,63.15291520479362,❌ 暫避觀望,3805.05,2025,130.07,52.82,59.53,信驊,⚠️ 獲利稀釋,2026-03,-70.53999999999999,5274.TWO,103.92,N/A
0.68,N/A,55.27,43.3499984741,5.1545777020332935,⚪ 中性觀察,126.15,2025,14.66,21.4,-56.69,櫻花建,📉 獲利侵蝕,2026-03,-71.35,2539.TW,3.46,N/A
22.08,62.33%,31.61,2405.0,14.628953771289536,⚪ 中性觀察,2466.0,2025,129.86,46.42,58.39,台積電,🏰 高護城河,2026-03,-71.47000000000001,2330.TW,66.26,54.00%
0.1,N/A,1.81,28.7999992371,27.428570702,❌ 暫避觀望,15.75,2025,71.77,7.69,0.0,台聯櫃,📉 獲利侵蝕,2026-03,-71.77,5601.TWO,0.42,N/A
0.57,N/A,3.05,56.9000015259,18.41423997601942,❌ 暫避觀望,46.349999999999994,2025,232.25,-18.87,159.09,維田,⚠️ 獲利稀釋,2026-03,-73.16,6570.TWO,1.29,N/A
-0.75,N/A,7.0,39.2999992371,0.0,⚪ 數據不足,-106.50000000000001,2025,64.38,10.09,-8.82,生華科,📉 獲利侵蝕,2026-03,-73.19999999999999,6492.TWO,-2.97,N/A
1.5,63.24%,7.07,82.5999984741,4.981905818703257,⚪ 中性觀察,248.7,2025,76.49,-10.36,2.74,嘉實,🏰 高護城河,2026-03,-73.75,3158.TWO,7.27,24.73%
1.78,N/A,-21.14,85.0999984741,3.1518517953370377,⚪ 中性觀察,404.99999999999994,2025,28.0,-9.97,-46.55,華研,📉 獲利侵蝕,2026-03,-74.55,8446.TWO,10.3,N/A
