eps,status,date,eps_yoy,advice,symbol,prev_eps_yoy,pe,price,name,rev_yoy,om,gm,expansion,prev_year,est_price,prev_rev_yoy,prev_eps
0.5,📉 獲利侵蝕,2026-03,-66.89,⚪ 中性觀察,7642.TWO,-50.94,9.228998498066742,80.1999969482,昶瑞機電,79.57,N/A,N/A,-146.45999999999998,2025,130.35000000000002,-15.67,3.29
1.83,⚠️ 獲利稀釋,2026-03,30.71,❌ 暫避觀望,7810.TWO,47.62,15.170623145400596,204.5,捷創科技,177.74,N/A,N/A,-147.03,2025,202.2,34.56,6.25
0.53,📉 獲利侵蝕,2026-03,-39.77,❌ 暫避觀望,8932.TWO,-7.07,16.246498599439775,116.0,智通*,107.87,N/A,N/A,-147.64000000000001,2025,107.1,51.84,1.85
0.32,⚠️ 獲利稀釋,2026-03,3.33,❌ 暫避觀望,6821.TWO,-5.93,20.719423911546762,57.5999984741,聯寶,151.01,N/A,N/A,-147.67999999999998,2025,41.699999999999996,2.84,1.13
2.21,⚠️ 獲利稀釋,2026-03,17.55,❌ 暫避觀望,5234.TW,32.55,22.41003271537623,411.0,達興材料,165.36,N/A,N/A,-147.81,2025,275.1,12.43,7.37
0.26,📉 獲利侵蝕,2026-03,-29.73,⚪ 中性觀察,6671.TW,-25.47,4.824561403508773,24.75,三能-KY,118.45,N/A,N/A,-148.18,2025,76.94999999999999,-2.1,2.37
0.18,📉 獲利侵蝕,2026-03,-62.5,⚪ 中性觀察,8923.TWO,3.23,8.771929824561404,20.0,時報,86.03,N/A,N/A,-148.53,2025,34.199999999999996,2.69,0.96
0.92,📉 獲利侵蝕,2026-03,-29.77,❌ 暫避觀望,4572.TW,-58.85,21.34831460674157,152.0,駐龍,119.1,N/A,N/A,-148.87,2025,106.8,-23.02,3.0
9.53,📉 獲利侵蝕,2026-03,-0.63,❌ 暫避觀望,3653.TW,49.96,36.62842012356575,3320.0,健策,148.55,31.26%,41.25%,-149.18,2025,1359.6,42.0,36.75
0.4,🔄 轉虧為盈,2026-03,-42.86,⚪ 數據不足,2231.TW,-148.96,0.0,123.5,為升,106.56,-15.73%,23.65%,-149.42000000000002,2025,-24.3,-21.77,-1.63
-0.21,⚠️ 獲利稀釋,2026-03,16.0,⚪ 數據不足,4188.TWO,-10.0,0.0,11.1000003815,安克,166.01,N/A,N/A,-150.01,2025,-33.75,-42.69,-0.88
0.01,🔄 轉虧為盈,2026-03,111.11,⚪ 數據不足,6226.TW,38.64,0.0,23.1000003815,光鼎,261.16,N/A,N/A,-150.05,2025,-9.9,-3.71,-0.28
1.08,⚠️ 獲利稀釋,2026-03,9.09,⚪ 中性觀察,7753.TWO,10.39,4.2450143174643875,44.7000007629,星亞,159.56,N/A,N/A,-150.47,2025,157.95,9.51,4.22
-0.44,⚠️ 獲利稀釋,2026-03,17.31,⚪ 數據不足,4142.TW,1.75,0.0,17.9500007629,國光生,167.87,23.11%,49.56%,-150.56,2025,-47.25000000000001,-9.99,-0.57
2.1,⚠️ 獲利稀釋,2026-03,41.89,❌ 暫避觀望,6719.TW,198.64,21.086369770580298,312.5,力智,192.82,N/A,N/A,-150.93,2025,222.3,23.89,6.58
6.23,⚠️ 獲利稀釋,2026-03,64.88,❌ 暫避觀望,6683.TWO,-12.9,48.50136239782017,1780.0,雍智科技,216.06,N/A,N/A,-151.18,2025,550.4999999999999,23.03,15.42
-0.01,📉 獲利侵蝕,2026-03,-104.55,⚪ 數據不足,3086.TWO,-192.54,0.0,32.1500015259,華義*,47.85,-19.63%,44.07%,-152.4,2025,-25.5,5.99,-0.62
19.54,⚠️ 獲利稀釋,2026-03,13.4,❌ 暫避觀望,6515.TW,40.24,72.57408010420059,8915.0,穎崴,166.0,N/A,N/A,-152.6,2025,1842.6000000000001,35.51,46.93
0.41,📉 獲利侵蝕,2026-03,-82.61,⚪ 中性觀察,4946.TWO,131.69,10.766045548654244,104.0,辣椒,69.99,N/A,N/A,-152.6,2025,144.9,786.25,3.14
0.58,📉 獲利侵蝕,2026-03,-69.68,⚪ 中性觀察,6962.TW,-39.39,4.8818407960199,39.25,奕力-KY,83.05,N/A,N/A,-152.73000000000002,2025,120.60000000000001,-15.03,2.87
0.51,📉 獲利侵蝕,2026-03,-3.85,⚪ 中性觀察,2756.TWO,61.83,7.177033492822967,60.0,聯發國際,148.91,5.94%,49.60%,-152.76,2025,125.39999999999999,69.66,3.93
0.24,📉 獲利侵蝕,2026-03,-27.27,❌ 暫避觀望,3438.TWO,-33.77,38.717948717948715,75.5,類比科,125.85,-0.86%,38.12%,-153.12,2025,29.250000000000004,4.92,1.0
1.86,📉 獲利侵蝕,2026-03,-28.46,⚪ 中性觀察,6585.TW,-45.5,9.214285714285714,129.0,鼎基,124.98,N/A,N/A,-153.44,2025,210.0,-13.21,5.64
0.01,📉 獲利侵蝕,2026-03,-98.28,❌ 暫避觀望,3308.TW,-32.0,42.73584833679245,22.6499996185,聯德,55.25,-362.94%,23.48%,-153.53,2025,7.95,-88.36,0.68
0.16,📉 獲利侵蝕,2026-03,-93.37,⚪ 中性觀察,2348.TW,-51.27,5.497118375489914,76.3000030518,海悅,60.26,22.47%,34.04%,-153.63,2025,208.2,-27.63,6.85
0.53,📉 獲利侵蝕,2026-03,-45.92,⚪ 中性觀察,1524.TW,-45.98,6.441048034934497,29.5,耿鼎,108.08,N/A,N/A,-154.0,2025,68.7,-12.78,1.95
0.71,⚠️ 獲利稀釋,2026-03,22.41,⚪ 數據不足,2617.TW,3.25,0.0,0.0,台航,177.0,41.07%,46.23%,-154.59,2025,0.0,-2.28,3.18
-0.29,⚠️ 獲利稀釋,2026-03,45.28,⚪ 數據不足,3122.TWO,-22.38,0.0,31.3999996185,笙泉,199.88,-12.95%,34.82%,-154.6,2025,-67.95,-11.1,-1.75
-0.68,⚠️ 獲利稀釋,2026-03,4.29,⚪ 數據不足,6695.TW,-355.0,0.0,58.7000007629,芯鼎,159.07,N/A,N/A,-154.78,2025,-87.9,10.49,-1.83
3.68,🏰 高護城河,2026-03,70.37,❌ 暫避觀望,3491.TWO,-12.03,67.07946336429309,1300.0,昇達科,225.35,27.57%,58.57%,-154.98,2025,290.7,5.02,7.83
0.83,⚠️ 獲利稀釋,2026-03,45.61,⚪ 中性觀察,6161.TWO,-20.23,8.74062957077961,58.2999992371,捷波,200.61,N/A,N/A,-155.0,2025,100.05,12.38,2.72
1.29,📉 獲利侵蝕,2026-03,-23.31,⚪ 中性觀察,4163.TWO,-5.16,10.460251046025103,125.0,鐿鈦,132.18,N/A,N/A,-155.49,2025,179.25000000000003,1.22,5.13
1.6,📉 獲利侵蝕,2026-03,-14.89,⚪ 中性觀察,6761.TWO,2.89,11.448467966573817,205.5,穩得,140.64,N/A,N/A,-155.52999999999997,2025,269.25,-2.32,7.34
0.08,📉 獲利侵蝕,2026-03,-81.4,❌ 暫避觀望,3093.TWO,15.09,22.876254690936456,68.4000015259,港建*,74.54,11.18%,40.97%,-155.94,2025,44.849999999999994,38.76,1.22
0.6,📉 獲利侵蝕,2026-03,-41.18,⚪ 中性觀察,5474.TWO,-22.13,14.01453957996769,173.5,聰泰,115.66,N/A,N/A,-156.84,2025,185.7,22.92,5.49
1.75,⚠️ 獲利稀釋,2026-03,16.67,⚪ 中性觀察,6498.TWO,11.33,6.053490088180038,92.8000030518,久禾光,173.58,N/A,N/A,-156.91000000000003,2025,229.95000000000002,19.77,6.51
0.63,⚠️ 獲利稀釋,2026-03,16.98,⚪ 中性觀察,9918.TW,-28.18,9.931192485573394,43.2999992371,欣天然,174.38,N/A,N/A,-157.4,2025,65.4,2.96,1.61
-0.62,📉 獲利侵蝕,2026-03,-100.0,⚪ 數據不足,8067.TWO,16.9,0.0,14.1999998093,志旭,57.79,N/A,N/A,-157.79,2025,-29.85,-2.17,-0.59
-0.57,📉 獲利侵蝕,2026-03,-90.0,⚪ 數據不足,5272.TWO,-1377.78,0.0,21.3500003815,笙科,68.27,N/A,N/A,-158.26999999999998,2025,-50.4,2.86,-1.33
0.02,📉 獲利侵蝕,2026-03,-90.0,⚪ 中性觀察,3024.TW,-57.58,13.586956521739129,12.5,憶聲,68.51,-2.71%,24.73%,-158.51,2025,13.800000000000002,-31.39,0.28
0.02,📉 獲利侵蝕,2026-03,-81.82,❌ 暫避觀望,8080.TWO,139.29,46.4166673025,27.8500003815,泰霖,76.73,N/A,N/A,-158.55,2025,9.0,22.38,0.12
1.0,📉 獲利侵蝕,2026-03,-68.65,⚪ 中性觀察,6862.TW,-19.59,10.534846029173421,195.0,三集瑞-KY,90.37,N/A,N/A,-159.02,2025,277.65,2.98,8.29
-0.31,⚠️ 獲利稀釋,2026-03,26.19,⚪ 數據不足,4128.TWO,31.02,0.0,17.8999996185,中天,185.58,-18.87%,42.56%,-159.39000000000001,2025,-58.650000000000006,9.94,-1.29
3.27,⚠️ 獲利稀釋,2026-03,36.13,⚪ 中性觀察,6996.TWO,-14.17,7.12754555198285,199.5,力領科技,195.54,N/A,N/A,-159.41,2025,419.85,-9.4,12.15
0.51,📉 獲利侵蝕,2026-03,-3.77,⚪ 中性觀察,1568.TW,-13.92,11.398176291793312,37.5,倉佑,155.84,17.09%,34.44%,-159.61,2025,49.35,0.3,1.36
-0.24,⚠️ 獲利稀釋,2026-03,52.94,⚪ 數據不足,6237.TWO,-462.96,0.0,45.3499984741,驊訊,214.29,N/A,N/A,-161.35,2025,-67.2,11.69,-1.52
0.4,📉 獲利侵蝕,2026-03,-61.9,⚪ 中性觀察,8102.TWO,-62.55,12.716981419981133,67.4000015259,傑霖科技,100.37,N/A,N/A,-162.27,2025,79.49999999999999,-23.31,2.25
1.37,📉 獲利侵蝕,2026-03,-25.14,⚪ 中性觀察,6203.TWO,57.43,6.260236856396725,68.8000030518,海韻電,137.15,N/A,N/A,-162.29000000000002,2025,164.85,37.15,5.51
2.47,⚠️ 獲利稀釋,2026-03,22.89,⚪ 中性觀察,6651.TWO,-22.95,10.833333333333332,169.0,全宇昕,186.39,N/A,N/A,-163.5,2025,234.00000000000003,3.91,6.32
2.59,📉 獲利侵蝕,2026-03,-8.48,⚪ 中性觀察,3213.TWO,-12.32,6.875320677270395,134.0,茂訊,155.73,7.00%,25.33%,-164.20999999999998,2025,292.35,1.19,7.4
-0.58,📉 獲利侵蝕,2026-03,-114.81,⚪ 數據不足,2424.TW,59.69,0.0,10.0,隴華,50.4,-40.94%,27.86%,-165.21,2025,-58.8,34.04,-1.34
0.84,📉 獲利侵蝕,2026-03,-26.32,⚪ 中性觀察,4138.TWO,-32.69,5.339506329825102,51.9000015259,曜亞,139.24,12.42%,44.64%,-165.56,2025,145.8,-11.82,3.81
1.17,⚠️ 獲利稀釋,2026-03,333.33,⚪ 中性觀察,2606.TW,-22.2,6.7025862891056045,62.2000007629,裕民,499.13,30.49%,35.36%,-165.8,2025,139.19999999999996,-4.75,4.31
0.09,⚠️ 獲利稀釋,2026-03,12.5,❌ 暫避觀望,3252.TWO,141.94,105.29411540294119,17.8999996185,海灣,179.42,22.84%,43.11%,-166.92,2025,2.55,-3.71,0.13
1.19,⚠️ 獲利稀釋,2026-03,197.5,⚪ 中性觀察,4949.TW,240.74,14.719100837846444,78.5999984741,有成精密,364.73,N/A,N/A,-167.23000000000002,2025,80.1,-0.48,1.91
3.21,⚠️ 獲利稀釋,2026-03,96.93,❌ 暫避觀望,6197.TW,-0.23,17.165898617511523,372.5,佳必琪,264.19,N/A,N/A,-167.26,2025,325.49999999999994,12.03,8.67
-0.64,⚠️ 獲利稀釋,2026-03,25.58,⚪ 數據不足,6550.TW,-40.62,0.0,13.8500003815,北極星藥業-KY,192.98,N/A,N/A,-167.39999999999998,2025,-160.04999999999998,-62.05,-5.1
-0.23,📉 獲利侵蝕,2026-03,-4.55,⚪ 數據不足,2482.TW,-234.57,0.0,17.2999992371,連宇,162.93,-38.32%,35.81%,-167.48000000000002,2025,-45.3,-16.89,-1.09
-0.4,📉 獲利侵蝕,2026-03,-11.11,⚪ 數據不足,8437.TWO,-516.13,0.0,10.1499996185,大地-KY,157.19,N/A,N/A,-168.3,2025,-46.050000000000004,-31.28,-1.29
3.85,⚠️ 獲利稀釋,2026-03,21.52,❌ 暫避觀望,2395.TW,17.26,17.03042328042328,515.0,研華,190.06,15.69%,39.78%,-168.54,2025,453.6,18.56,12.25
0.64,⚠️ 獲利稀釋,2026-03,46.51,❌ 暫避觀望,6224.TW,-69.96,25.878594249201278,81.0,聚鼎,215.08,N/A,N/A,-168.57000000000002,2025,46.949999999999996,-2.5,0.67
3.66,⚠️ 獲利稀釋,2026-03,63.39,❌ 暫避觀望,4749.TWO,32.78,31.830790568654646,918.0,新應材,232.49,23.34%,44.02%,-169.10000000000002,2025,432.6,28.3,11.33
0.96,⚠️ 獲利稀釋,2026-03,31.51,❌ 暫避觀望,6937.TW,-50.25,39.85507246376812,275.0,天虹,201.37,N/A,N/A,-169.86,2025,103.49999999999999,-13.26,3.01
2.27,⚠️ 獲利稀釋,2026-03,21.39,⚪ 中性觀察,6690.TWO,36.27,6.957793564563309,166.5,安�硌穈T,191.57,N/A,N/A,-170.18,2025,358.95000000000005,13.3,10.22
0.0,📉 獲利侵蝕,2026-03,-100.0,❌ 暫避觀望,6485.TWO,152.21,116.57142639157145,81.5999984741,點序,70.28,N/A,N/A,-170.28,2025,10.5,16.84,0.71
-0.21,⚠️ 獲利稀釋,2026-03,25.0,⚪ 數據不足,6929.TWO,-54.29,0.0,23.3500003815,佑全,195.61,N/A,N/A,-170.61,2025,-49.05,-1.45,-1.63
1.65,⚠️ 獲利稀釋,2026-03,18.71,⚪ 中性觀察,5299.TWO,-22.77,13.138347260909933,141.5,杰力,189.52,N/A,N/A,-170.81,2025,161.55,-12.32,4.58
0.36,⚠️ 獲利稀釋,2026-03,620.0,❌ 暫避觀望,1323.TW,-89.88,30.147058823529413,20.5,永裕,792.05,1.25%,15.09%,-172.04999999999995,2025,10.2,-23.91,0.26
0.28,📉 獲利侵蝕,2026-03,-43.18,⚪ 中性觀察,2070.TWO,-22.56,14.700460653709678,63.7999992371,精湛,129.05,17.87%,45.13%,-172.23000000000002,2025,65.1,-2.97,2.3
0.75,📉 獲利侵蝕,2026-03,-55.88,⚪ 中性觀察,6591.TW,60.88,4.096916243546256,55.7999992371,動力-KY,116.4,N/A,N/A,-172.28,2025,204.29999999999998,38.81,5.37
0.17,⚠️ 獲利稀釋,2026-03,6.25,❌ 暫避觀望,2926.TWO,100.0,25.93750059601562,33.2000007629,誠品生活,178.72,-1.48%,40.82%,-172.47,2025,19.2,1.84,0.54
-0.05,⚠️ 獲利稀釋,2026-03,28.57,❌ 暫避觀望,3297.TWO,461.54,26.016260162601625,32.0,杭特,201.59,-18.51%,30.70%,-173.02,2025,18.45,20.59,0.47
0.7,⚠️ 獲利稀釋,2026-03,42.86,⚪ 中性觀察,7704.TWO,-22.56,13.020408007571431,63.7999992371,明遠精密,216.12,N/A,N/A,-173.26,2025,73.49999999999999,-11.73,2.07
1.57,⚠️ 獲利稀釋,2026-03,18.94,⚪ 中性觀察,6844.TWO,-21.14,9.643410970992248,62.2000007629,諾貝兒,192.24,N/A,N/A,-173.3,2025,96.74999999999999,1.36,2.35
5.19,⚠️ 獲利稀釋,2026-03,218.52,❌ 暫避觀望,6640.TWO,-14.04,34.49337850323375,1120.0,均華,392.93,N/A,N/A,-174.41,2025,487.05000000000007,10.19,12.75
1.3,⚠️ 獲利稀釋,2026-03,3.17,⚪ 中性觀察,2412.TW,3.96,11.185770750988143,141.5,中華電,177.66,17.33%,33.63%,-174.49,2025,189.75,2.67,4.99
0.53,⚠️ 獲利稀釋,2026-03,29.27,⚪ 中性觀察,9960.TWO,-13.79,8.91534411716931,33.7000007629,邁達康,203.95,N/A,N/A,-174.67999999999998,2025,56.7,-3.52,1.75
0.19,⚠️ 獲利稀釋,2026-03,416.67,❌ 暫避觀望,3021.TW,-43.1,27.745097291274508,28.2999992371,鴻名,592.65,N/A,N/A,-175.97999999999996,2025,15.3,-3.87,0.33
1.51,⚠️ 獲利稀釋,2026-03,11.85,❌ 暫避觀望,3675.TWO,-66.46,72.69789983844912,450.0,德微,188.41,9.03%,36.51%,-176.56,2025,92.85,-9.88,2.67
3.81,⚠️ 獲利稀釋,2026-03,84.31,⚪ 中性觀察,6579.TW,-27.15,11.13744075829384,164.5,研揚,261.06,N/A,N/A,-176.75,2025,221.54999999999998,20.03,5.62
0.14,📉 獲利侵蝕,2026-03,-30.0,❌ 暫避觀望,1805.TW,-93.38,18.88888853574074,10.1999998093,寶徠,147.2,10.56%,21.75%,-177.2,2025,8.100000000000001,-54.43,0.2
0.37,⚠️ 獲利稀釋,2026-03,42.31,❌ 暫避觀望,3588.TW,-73.51,48.43137155169935,74.0999984741,通嘉,219.88,-1.96%,31.63%,-177.57,2025,22.95,-7.24,0.5
2.24,⚠️ 獲利稀釋,2026-03,196.0,❌ 暫避觀望,3587.TWO,-40.84,20.386702849389415,300.5,閎康,373.81,10.45%,30.02%,-177.81,2025,221.1,8.51,6.1
1.06,⚠️ 獲利稀釋,2026-03,24.71,❌ 暫避觀望,2455.TW,-18.46,48.285714285714285,338.0,全新,202.94,21.78%,37.27%,-178.23,2025,105.0,4.29,2.97
0.5,📉 獲利侵蝕,2026-03,-10.71,⚪ 中性觀察,3284.TWO,-12.16,6.620171755686696,30.8500003815,太普高,167.71,13.35%,25.16%,-178.42000000000002,2025,69.89999999999999,-17.82,2.31
0.55,📉 獲利侵蝕,2026-03,-9.84,⚪ 中性觀察,6763.TWO,117.01,4.805128048625641,46.8499984741,綠界科技*,168.81,N/A,N/A,-178.65,2025,146.25,8.73,4.21
0.1,📉 獲利侵蝕,2026-03,-16.67,⚪ 數據不足,5251.TWO,-50.0,0.0,32.6500015259,天鉞電,162.23,N/A,N/A,-178.89999999999998,2025,-4.35,10.32,0.03
1.42,📉 獲利侵蝕,2026-03,-26.34,⚪ 中性觀察,5403.TWO,-0.37,4.809741402932522,94.8000030518,中菲,152.96,N/A,N/A,-179.3,2025,295.65000000000003,7.88,8.57
0.48,📉 獲利侵蝕,2026-03,-81.89,❌ 暫避觀望,3557.TW,-99.85,18.75,26.25,嘉威,97.83,N/A,N/A,-179.72,2025,21.0,-24.49,0.01
0.69,📉 獲利侵蝕,2026-03,-70.51,❌ 暫避觀望,3450.TW,31.15,43.15352697095435,520.0,聯鈞,109.26,15.62%,26.67%,-179.77,2025,180.75,13.44,5.01
0.92,📉 獲利侵蝕,2026-03,-23.33,⚪ 中性觀察,3303.TWO,16.97,5.2742231044698356,57.7000007629,岱稜,156.53,N/A,N/A,-179.86,2025,164.1,0.49,4.57
0.13,⚠️ 獲利稀釋,2026-03,8.33,❌ 暫避觀望,1611.TW,-94.0,57.708334922916656,13.8500003815,中電,188.41,11.05%,37.93%,-180.07999999999998,2025,3.6,-8.17,0.03
0.57,📉 獲利侵蝕,2026-03,-48.65,⚪ 中性觀察,8410.TWO,-56.63,6.285444234404537,33.25,森田,131.75,N/A,N/A,-180.4,2025,79.35,-4.28,3.27
1.18,📉 獲利侵蝕,2026-03,-24.52,⚪ 中性觀察,7736.TW,-31.43,6.111111243567708,70.4000015259,虎山,156.16,N/A,N/A,-180.68,2025,172.79999999999998,22.39,5.04
0.83,📉 獲利侵蝕,2026-03,-67.69,⚪ 中性觀察,8467.TW,-10.98,4.298642533936651,114.0,波力-KY,113.25,N/A,N/A,-180.94,2025,397.80000000000007,-1.52,10.03
2.45,⚠️ 獲利稀釋,2026-03,152.58,⚪ 中性觀察,5206.TWO,66.99,1.671469795597983,23.2000007629,坤悅,334.61,N/A,N/A,-182.03,2025,208.2,55.14,3.44
0.02,⚠️ 獲利稀釋,2026-03,100.0,❌ 暫避觀望,6168.TW,66.67,2989.9999618499974,29.8999996185,宏齊,282.06,N/A,N/A,-182.06,2025,0.15000000000000013,5.6,0.05
-0.12,⚠️ 獲利稀釋,2026-03,45.45,⚪ 數據不足,2321.TW,18.37,0.0,13.6000003815,東訊,228.74,-5.26%,29.80%,-183.29000000000002,2025,-23.549999999999997,16.01,-0.76
0.83,📉 獲利侵蝕,2026-03,-42.76,⚪ 中性觀察,2364.TW,2.69,7.225025073067608,71.5999984741,倫飛,140.62,7.82%,39.87%,-183.38,2025,148.65,20.5,4.2
-1.18,📉 獲利侵蝕,2026-03,-34.88,⚪ 數據不足,6496.TWO,-85.58,0.0,24.1000003815,科懋,148.52,N/A,N/A,-183.4,2025,-152.85,4.22,-3.97
2.6,⚠️ 獲利稀釋,2026-03,2.36,⚪ 中性觀察,6922.TWO,-8.99,9.820457018498368,180.5,宸曜,186.36,N/A,N/A,-184.0,2025,275.7,13.67,6.9
-0.11,⚠️ 獲利稀釋,2026-03,8.33,⚪ 數據不足,4121.TWO,-5.88,0.0,13.8500003815,優盛,192.47,-3.01%,33.58%,-184.14,2025,-13.799999999999999,-1.34,-0.36
0.01,📉 獲利侵蝕,2026-03,-99.76,⚪ 中性觀察,6684.TWO,137.2,7.100591715976332,60.0,安格,84.83,N/A,N/A,-184.59,2025,126.74999999999999,-15.36,1.57
2.25,⚠️ 獲利稀釋,2026-03,92.31,⚪ 中性觀察,3088.TWO,-37.99,13.49952963311383,143.5,艾訊,277.35,10.77%,33.38%,-185.04000000000002,2025,159.45,1.82,4.68
1.23,📉 獲利侵蝕,2026-03,-45.58,⚪ 中性觀察,8279.TWO,13.09,3.529179810725552,89.5,生展,139.57,N/A,N/A,-185.14999999999998,2025,380.4,6.1,10.02
1.15,⚠️ 獲利稀釋,2026-03,26.37,⚪ 中性觀察,1216.TW,-5.22,8.267800536854411,77.8000030518,統一,211.77,2.59%,31.73%,-185.4,2025,141.15,2.32,3.45
0.42,📉 獲利侵蝕,2026-03,-2.33,⚪ 中性觀察,7547.TWO,22.61,9.435483870967744,58.5,碩網,183.17,N/A,N/A,-185.5,2025,92.99999999999999,5.66,2.65
0.5,⚠️ 獲利稀釋,2026-03,19.05,❌ 暫避觀望,4952.TW,-54.63,17.0114944720977,59.2000007629,凌通,204.61,N/A,N/A,-185.56,2025,52.2,-13.56,1.03
1.34,⚠️ 獲利稀釋,2026-03,6.4,❌ 暫避觀望,6568.TWO,4.76,17.72428884026258,162.0,宏觀,192.19,N/A,N/A,-185.79,2025,137.10000000000002,6.74,4.0
4.41,📉 獲利侵蝕,2026-03,-12.5,⚪ 中性觀察,6605.TW,-26.4,4.18960244648318,137.0,帝寶,173.42,N/A,N/A,-185.92,2025,490.50000000000006,-3.69,13.97
1.8,📉 獲利侵蝕,2026-03,-3.23,⚪ 中性觀察,3416.TW,4.56,10.66742726754136,187.0,融程電,182.83,18.05%,38.51%,-186.06,2025,262.95,19.07,7.39
1.02,⚠️ 獲利稀釋,2026-03,46.38,❌ 暫避觀望,6715.TW,-65.38,91.61793372319688,470.0,嘉基,232.47,N/A,N/A,-186.09,2025,76.95,-25.1,1.8
2.63,📉 獲利侵蝕,2026-03,-38.46,⚪ 中性觀察,2474.TW,-37.78,8.05921052631579,196.0,可成,147.7,13.69%,33.00%,-186.16,2025,364.8,3.18,11.33
1.57,⚠️ 獲利稀釋,2026-03,9.03,❌ 暫避觀望,8261.TW,19.71,26.132145508537487,352.0,富鼎,195.24,N/A,N/A,-186.21,2025,202.05000000000004,6.37,5.73
3.68,⚠️ 獲利稀釋,2026-03,40.71,⚪ 中性觀察,6138.TWO,31.94,14.062000639181848,440.0,茂達,226.99,N/A,N/A,-186.28,2025,469.34999999999997,22.89,13.04
0.33,⚠️ 獲利稀釋,2026-03,560.0,⚪ 中性觀察,3703.TW,25.87,6.043478371449275,20.8500003815,欣陸,746.29,7.24%,13.84%,-186.28999999999996,2025,51.74999999999999,11.98,1.8
-0.31,⚠️ 獲利稀釋,2026-03,18.42,⚪ 數據不足,6130.TWO,-129.33,0.0,24.0,上亞科技,205.02,N/A,N/A,-186.60000000000002,2025,-57.3,-20.79,-1.72
1.29,⚠️ 獲利稀釋,2026-03,108.06,❌ 暫避觀望,2303.TW,-11.97,19.506462984723854,166.0,聯電,295.15,19.78%,30.67%,-187.08999999999997,2025,127.64999999999999,2.26,3.34
0.17,📉 獲利侵蝕,2026-03,-34.62,⚪ 數據不足,1468.TW,-77.66,0.0,12.3000001907,昶和,152.59,2.42%,18.12%,-187.21,2025,-0.5999999999999996,-23.26,0.21
-0.31,⚠️ 獲利稀釋,2026-03,62.2,⚪ 數據不足,3466.TWO,58.98,0.0,34.0,德晉,249.55,-223.66%,-8.98%,-187.35000000000002,2025,-46.50000000000001,-72.48,-1.11
-0.07,⚠️ 獲利稀釋,2026-03,66.67,⚪ 數據不足,3594.TWO,-63.43,0.0,54.5999984741,磐儀,254.52,10.21%,41.27%,-187.85000000000002,2025,-0.5999999999999996,29.3,0.49
0.96,⚠️ 獲利稀釋,2026-03,118.18,❌ 暫避觀望,4576.TW,294.12,48.77300613496933,238.5,大銀微系統,306.09,13.23%,38.42%,-187.90999999999997,2025,73.35,20.44,2.01
2.05,⚠️ 獲利稀釋,2026-03,18.82,⚪ 中性觀察,3289.TWO,-34.26,11.851332398316972,169.0,宜特,207.08,4.49%,25.60%,-188.26000000000002,2025,213.89999999999998,11.44,4.81
0.81,⚠️ 獲利稀釋,2026-03,30.65,⚪ 中性觀察,1733.TW,27.34,6.752232142857143,30.25,五鼎,219.52,7.57%,30.15%,-188.87,2025,67.19999999999999,5.0,1.63
0.28,🔄 轉虧為盈,2026-03,-41.67,⚪ 數據不足,6128.TW,-431.94,0.0,20.6499996185,上福,147.3,N/A,N/A,-188.97000000000003,2025,-268.8,-4.71,-9.56
0.87,📉 獲利侵蝕,2026-03,-43.51,⚪ 中性觀察,9938.TW,-13.68,4.303317680180094,45.4000015259,百和,145.78,N/A,N/A,-189.29,2025,158.25,2.05,4.1
0.76,📉 獲利侵蝕,2026-03,-17.39,⚪ 中性觀察,4560.TW,48.04,4.601889132807017,34.0999984741,強信-KY,171.96,16.61%,33.75%,-189.35000000000002,2025,111.15,6.92,3.02
1.54,📉 獲利侵蝕,2026-03,-81.73,⚪ 中性觀察,3693.TWO,-38.69,12.624712202609363,493.5,營邦,107.78,0.48%,29.12%,-189.51,2025,586.35,-11.96,15.5
2.46,⚠️ 獲利稀釋,2026-03,15.17,⚪ 中性觀察,3551.TWO,17.2,9.933301572177227,208.5,世禾,205.07,18.42%,36.55%,-189.9,2025,314.85,16.17,8.36
3.29,⚠️ 獲利稀釋,2026-03,9.67,❌ 暫避觀望,1519.TW,-6.3,24.783584482205836,773.0,華城,200.1,19.22%,42.20%,-190.43,2025,467.85,20.89,13.99
0.33,⚠️ 獲利稀釋,2026-03,3.13,❌ 暫避觀望,2495.TW,-49.1,32.67080650565217,52.5999984741,普安,194.32,9.76%,43.31%,-191.19,2025,24.15,-10.89,1.13
1.9,📉 獲利侵蝕,2026-03,-17.11,⚪ 中性觀察,4933.TWO,-18.35,5.313710183896204,68.5999984741,友輝,174.54,12.48%,28.71%,-191.64999999999998,2025,193.65,2.41,5.77
1.33,⚠️ 獲利稀釋,2026-03,177.08,⚪ 中性觀察,6117.TW,-7.65,9.055215098380367,73.8000030518,迎廣,369.13,N/A,N/A,-192.04999999999998,2025,122.25,11.78,3.77
-0.03,⚠️ 獲利稀釋,2026-03,94.64,⚪ 數據不足,8477.TWO,53.77,0.0,16.0,創業家,286.81,N/A,N/A,-192.17000000000002,2025,-30.450000000000003,-52.73,-0.92
1.38,⚠️ 獲利稀釋,2026-03,39.39,⚪ 中性觀察,3332.TWO,61.93,6.686807807240685,66.4000015259,幸康,231.62,N/A,N/A,-192.23000000000002,2025,148.95,19.44,3.53
