prev_eps,status,pe,eps_yoy,rev_yoy,expansion,date,prev_rev_yoy,name,price,eps,gm,om,est_price,advice,prev_year,prev_eps_yoy,symbol
0.58,🚀 利潤擴張,52.65432287148149,35.9,32.83,3.0700000000000003,2026-03,15.88,能率亞洲,42.6500015259,-0.25,N/A,N/A,12.149999999999999,⚠️ 追價風險,2025,-16.92,7777.TWO
2.35,🏰 高護城河,5.396113374304932,71.15,68.9,2.25,2026-03,12.71,米斯特,36.0999984741,0.89,64.17%,2.03%,100.35000000000001,✅ 穩健價值,2025,-27.47,2941.TWO
0.61,🏰 高護城河,6.0344827586206895,38.89,36.86,2.030000000000001,2026-03,-2.09,王道銀行,10.5,0.28,91.47%,32.72%,26.1,✅ 穩健價值,2025,-35.48,2897.TW
-1.59,🚀 利潤擴張,0.0,43.18,42.24,0.9399999999999977,2026-03,1.27,佐登-KY,25.3500003815,-0.26,N/A,N/A,-73.20000000000002,⚪ 數據不足,2025,67.52,4190.TW
5.98,🚀 利潤擴張,6.8923732678688525,35.71,35.11,0.6000000000000014,2026-03,4.88,精拓科,96.6999969482,1.71,N/A,N/A,210.45,✅ 穩健價值,2025,40.71,4951.TWO
1.29,🏰 高護城河,7.499999749046053,17.86,17.29,0.5700000000000003,2026-03,4.5,聯邦銀,22.7999992371,0.35,94.34%,35.36%,45.6,✅ 穩健價值,2025,8.94,2838.TW
38.51,🏰 高護城河,8.369076263207448,19.96,19.67,0.28999999999999915,2026-03,19.01,鈊象,800.0,11.18,97.58%,59.33%,1433.8500000000001,✅ 穩健價值,2025,19.82,3293.TWO
0.68,🌑 雙重衰退,0.0,-1.41,-1.33,-0.07999999999999985,2026-03,-1.96,享溫馨,35.0499992371,0.7,N/A,N/A,0.0,⚪ 數據不足,2025,-68.78,7760.TW
0.68,🌑 雙重衰退,0.0,-1.41,-1.33,-0.07999999999999985,2026-03,-1.96,未知,0.0,0.7,N/A,N/A,0.0,⚪ 數據不足,2025,-68.78,7760.TWO
1.87,⚠️ 獲利稀釋,28.01829314814024,16.0,16.31,-0.3099999999999987,2026-03,-11.58,現觀科,91.9000015259,0.6,N/A,N/A,49.2,❌ 暫避觀望,2025,-48.45,6906.TW
-2.05,🌑 雙重衰退,0.0,-14.52,-13.62,-0.9000000000000004,2026-03,-8.49,順藥,98.0999984741,-0.72,N/A,N/A,-90.0,⚪ 數據不足,2025,19.44,6535.TWO
1.87,🏰 高護城河,6.524389933760162,11.76,12.82,-1.0600000000000005,2026-03,7.59,第一金,32.0999984741,0.57,78.99%,35.12%,73.8,⚪ 中性觀察,2025,3.31,2892.TW
-1.38,⚠️ 獲利稀釋,0.0,37.31,38.45,-1.1400000000000006,2026-03,51.85,鑽石投資,17.9500007629,-0.42,N/A,N/A,-65.25,⚪ 數據不足,2025,53.38,6901.TW
1.36,⚠️ 獲利稀釋,7.220588010911765,12.5,14.28,-1.7799999999999994,2026-03,13.01,合庫金,24.5499992371,0.36,N/A,N/A,51.0,⚪ 中性觀察,2025,7.94,5880.TW
1.51,🏰 高護城河,5.941475924045802,18.92,20.79,-1.8699999999999974,2026-03,8.35,彰銀,23.3500003815,0.44,88.90%,38.59%,58.949999999999996,⚪ 中性觀察,2025,13.53,2801.TW
3.06,⚠️ 獲利稀釋,5.0543476417995175,9.38,11.29,-1.9099999999999984,2026-03,3.7,上海商銀,41.8499984741,1.05,N/A,N/A,124.19999999999999,⚪ 中性觀察,2025,10.11,5876.TW
1.76,⚠️ 獲利稀釋,0.0,61.22,63.3,-2.0799999999999983,2026-03,58.62,立盈,113.0,0.79,N/A,N/A,0.0,⚪ 數據不足,2025,4.79,7820.TWO
1.26,🏰 高護城河,5.411585365853658,9.37,13.27,-3.9000000000000004,2026-03,2.85,臺企銀,17.75,0.35,97.54%,41.10%,49.2,⚪ 中性觀察,2025,2.44,2834.TW
3.19,⚠️ 獲利稀釋,3.7522125244070796,400.0,404.29,-4.2900000000000205,2026-03,327.05,宏普,21.2000007629,0.15,N/A,N/A,84.75,⚪ 中性觀察,2025,422.95,2536.TW
-3.55,🏰 高護城河,0.0,51.52,56.57,-5.049999999999997,2026-03,0.59,雅茗-KY,9.3699998856,-0.33,54.90%,-51.18%,-105.6,⚪ 數據不足,2025,-174.64,2726.TWO
6.4,⚠️ 獲利稀釋,40.91803278688524,115.22,120.31,-5.090000000000003,2026-03,1.94,矽力*-KY,624.0,1.98,N/A,N/A,228.75000000000003,❌ 暫避觀望,2025,8.14,6415.TW
2.12,🏰 高護城河,6.2407408820185175,12.73,19.37,-6.640000000000001,2026-03,20.44,玉山金,33.7000007629,0.62,91.14%,40.48%,81.0,⚪ 中性觀察,2025,30.06,2884.TW
-1.93,🏰 高護城河,0.0,50.0,56.73,-6.729999999999997,2026-03,12.71,瑞基,16.8999996185,-0.09,73.67%,-9.23%,-79.95,⚪ 數據不足,2025,8.21,4171.TWO
4.08,🏰 高護城河,6.9207922302871285,15.15,22.25,-7.1,2026-03,29.29,中信金,69.9000015259,1.18,70.98%,31.38%,151.5,⚪ 中性觀察,2025,11.73,2891.TW
8.37,🌑 雙重衰退,5.832113225963885,-20.07,-10.41,-9.66,2026-03,9.74,富邦金,119.5,2.4,42.21%,22.46%,307.35,⚪ 中性觀察,2025,-21.56,2881.TW
2.18,🏰 高護城河,5.848880668190299,-62.9,-52.83,-10.07,2026-03,24.13,德英,31.3500003815,0.23,85.36%,42.63%,80.39999999999999,⚪ 中性觀察,2025,26.01,4911.TWO
3.65,🌑 雙重衰退,2.6345933562428407,-109.26,-98.55,-10.710000000000008,2026-03,130.3,皇普,23.0,-0.11,15.63%,10.37%,130.95000000000002,⚪ 中性觀察,2025,12.42,2528.TW
4.51,⚠️ 獲利稀釋,5.282353120694118,6.68,17.4,-10.719999999999999,2026-03,11.21,正瀚-創,89.8000030518,4.15,N/A,N/A,255.0,⚪ 中性觀察,2025,-2.59,6534.TW
-2.38,🔄 轉虧為盈,0.0,163.33,174.36,-11.030000000000001,2026-03,-7.09,日盛台駿,16.6000003815,0.2,N/A,N/A,-70.65,⚪ 數據不足,2025,-280.56,6958.TW
1.53,🏰 高護城河,5.274869010078534,2.56,13.77,-11.209999999999999,2026-03,6.96,台中銀,20.1499996185,0.4,93.02%,51.96%,57.300000000000004,⚪ 中性觀察,2025,0.0,2812.TW
-1.96,🔄 轉虧為盈,0.0,157.14,168.99,-11.850000000000023,2026-03,38.52,ABC-KY,22.75,0.2,N/A,N/A,-61.349999999999994,⚪ 數據不足,2025,22.83,6598.TW
0.54,⚠️ 獲利稀釋,70.27027027027027,137.14,149.28,-12.140000000000015,2026-03,7.08,晶宏,78.0,0.84,38.56%,-3.65%,16.65,❌ 暫避觀望,2025,-54.31,3141.TWO
0.04,🏰 高護城河,0.0,58.33,72.15,-13.820000000000007,2026-03,7.27,大將,11.1999998093,-0.05,912.85%,-2853.40%,-1.05,⚪ 數據不足,2025,100.0,1453.TW
7.06,🏰 高護城河,5.5194805194805205,-1.52,12.33,-13.85,2026-03,-2.04,國泰金,93.5,2.15,62.29%,30.59%,254.09999999999997,⚪ 中性觀察,2025,-2.94,2882.TW
1.97,🏰 高護城河,7.466918714555765,33.33,47.42,-14.090000000000003,2026-03,15.47,永豐金,39.5,0.76,91.41%,37.14%,79.35,⚪ 中性觀察,2025,4.57,2890.TW
-2.71,⚠️ 獲利稀釋,0.0,1.36,16.77,-15.41,2025-09,18.73,永冠-KY,5.5399999619,-5.06,7.87%,-5.22%,-222.15,⚪ 數據不足,2025,65.91,1589.TW
0.93,🏰 高護城河,5.6034482758620685,-3.85,11.99,-15.84,2026-03,0.06,遠東銀,13.0,0.25,102.49%,38.22%,34.800000000000004,⚪ 中性觀察,2025,-14.85,2845.TW
-4.55,📉 獲利侵蝕,0.0,-7.45,8.46,-15.91,2026-03,-14.95,大洋-KY,5.0,-1.01,N/A,N/A,-159.0,⚪ 數據不足,2025,-73.66,5907.TW
1.34,🏰 高護城河,4.679665525654596,60.0,76.08,-16.08,2026-03,33.06,華票,16.7999992371,0.48,87.03%,65.42%,53.849999999999994,⚪ 中性觀察,2025,31.37,2820.TW
3.63,⚠️ 獲利稀釋,8.215130023640663,3.88,20.0,-16.12,2026-03,18.91,訊連,69.5,1.34,N/A,N/A,126.89999999999999,⚪ 中性觀察,2025,-9.05,5203.TW
2.22,🏰 高護城河,11.622137695782442,81.82,98.16,-16.340000000000003,2026-03,1.66,寶齡富錦,60.9000015259,0.6,52.35%,13.25%,78.60000000000001,⚪ 中性觀察,2025,53.1,1760.TW
0.91,⚠️ 獲利稀釋,78.1094527363184,180.0,197.09,-17.090000000000003,2026-03,9.81,直得,157.0,0.43,38.83%,9.16%,30.150000000000002,❌ 暫避觀望,2025,-15.24,1597.TW
35.57,🌑 雙重衰退,2.901540154015401,-72.34,-54.13,-18.21,2026-03,-30.75,上緯投控,105.5,0.13,24.80%,-95.04%,545.4000000000001,⚪ 中性觀察,2025,1276.65,3708.TW
0.02,⚠️ 獲利稀釋,0.0,33.33,54.92,-21.590000000000003,2026-03,10.22,隆中,46.2000007629,0.04,N/A,N/A,-8.100000000000001,⚪ 數據不足,2025,-99.01,6542.TWO
1.23,🏰 高護城河,7.968197610282685,-3.33,18.36,-21.689999999999998,2026-03,-14.47,統領,22.5499992371,0.29,87.61%,51.79%,42.45,⚪ 中性觀察,2025,8.85,2910.TW
1.2,⚠️ 獲利稀釋,7.755775577557755,100.0,122.47,-22.47,2026-03,0.74,雃博,23.5,0.46,N/A,N/A,45.45,⚪ 中性觀察,2025,5.26,4106.TW
1.65,⚠️ 獲利稀釋,157.89473684210526,231.33,254.17,-22.839999999999975,2026-03,50.49,IET-KY,480.0,1.97,N/A,N/A,45.6,❌ 暫避觀望,2025,146.97,4971.TWO
5.9,🌑 雙重衰退,0.0,-30.17,-6.85,-23.32,2026-03,-10.06,敘豐,331.0,1.69,N/A,N/A,0.0,⚪ 數據不足,2025,-17.37,3485.TWO
13.64,⚠️ 獲利稀釋,39.41791466515965,52.97,76.92,-23.950000000000003,2026-03,60.61,藥華藥,1395.0,5.79,N/A,N/A,530.85,❌ 暫避觀望,2025,53.11,6446.TW
4.88,⚠️ 獲利稀釋,12.997459779847588,24.77,49.97,-25.2,2026-03,8.96,長聖,153.5,1.39,N/A,N/A,177.14999999999998,⚪ 中性觀察,2025,7.69,6712.TWO
2.62,⚠️ 獲利稀釋,8.294434607342907,21.74,47.77,-26.030000000000005,2026-03,19.24,鑫傳,46.2000007629,0.56,N/A,N/A,83.55000000000001,⚪ 中性觀察,2025,-36.41,6856.TWO
0.14,⚠️ 獲利稀釋,38.615385202307685,300.0,326.44,-26.439999999999998,2026-03,-11.54,伍豐,25.1000003815,0.16,N/A,N/A,9.750000000000002,❌ 暫避觀望,2025,-90.28,8076.TWO
3.03,🌑 雙重衰退,3.6136071397304237,-82.31,-55.17,-27.14,2026-03,-62.17,名軒,28.1499996185,0.23,49.04%,34.02%,116.85,⚪ 中性觀察,2025,-57.74,1442.TW
-2.29,🌑 雙重衰退,0.0,-34.48,-6.92,-27.559999999999995,2026-03,91.93,雲象科技-創,0.0,-0.78,N/A,N/A,0.0,⚪ 數據不足,2025,-67.15,7803.TW
-2.29,🌑 雙重衰退,0.0,-34.48,-6.92,-27.559999999999995,2026-03,91.93,未知,0.0,-0.78,N/A,N/A,0.0,⚪ 數據不足,2025,-67.15,7803.TWO
-0.35,🔄 轉虧為盈,0.0,-9.52,18.79,-28.31,2026-03,-2.27,華園,12.5,0.19,89.24%,10.47%,-24.3,⚪ 數據不足,2025,-234.62,2702.TW
13.33,🏰 高護城河,10.871440897325282,-0.73,28.12,-28.85,2026-03,11.45,雙美,378.0,4.07,77.03%,41.97%,521.55,⚪ 中性觀察,2025,6.9,4728.TWO
1.83,📉 獲利侵蝕,7.831093903474089,-7.89,20.98,-28.87,2026-03,-20.5,森鉅,40.7999992371,1.05,N/A,N/A,78.15,⚪ 中性觀察,2025,-66.05,8942.TWO
-2.47,🔄 轉虧為盈,0.0,11.02,39.9,-28.88,2026-03,-4.59,美食-KY,67.4000015259,1.31,59.54%,7.94%,-53.400000000000006,⚪ 數據不足,2025,-175.3,2723.TW
4.72,⚠️ 獲利稀釋,5.587121212121212,24.75,55.42,-30.67,2026-03,-18.16,和潤企業,59.0,0.76,N/A,N/A,158.4,⚪ 中性觀察,2025,10.4,6592.TW
-0.09,🔄 轉虧為盈,0.0,510.71,542.16,-31.44999999999999,2026-03,29.21,廣閎科,255.0,1.17,N/A,N/A,-26.700000000000003,⚪ 數據不足,2025,-102.7,6693.TWO
0.29,⚠️ 獲利稀釋,125.91836890387755,210.0,244.69,-34.69,2026-03,-17.82,泓瀚,61.7000007629,0.31,33.55%,3.21%,7.35,❌ 暫避觀望,2025,-85.43,4741.TWO
-0.41,🏰 高護城河,0.0,20.0,54.92,-34.92,2026-03,-43.98,中福,33.0499992371,-0.08,64.71%,-1427.47%,-14.1,⚪ 數據不足,2025,-51.85,1435.TW
-2.66,🔄 轉虧為盈,0.0,90.0,125.1,-35.099999999999994,2026-03,27.85,御嵿,14.8000001907,0.4,N/A,N/A,-81.6,⚪ 數據不足,2025,-17.7,3522.TWO
1.07,🌑 雙重衰退,3.964577708637602,-99.32,-63.16,-36.16,2026-03,-68.21,富華新,14.5500001907,0.01,21.31%,-1.56%,55.05,⚪ 中性觀察,2025,-82.6,3056.TW
1.01,⚠️ 獲利稀釋,7.400662377980133,433.33,470.92,-37.59000000000003,2026-03,32.89,樂事綠能,22.3500003815,0.16,16.87%,7.13%,45.3,⚪ 中性觀察,2025,876.92,1529.TW
0.13,🌑 雙重衰退,16.036035348738736,-102.13,-64.4,-37.72999999999999,2026-03,23.84,強盛新,17.7999992371,-0.01,N/A,N/A,16.650000000000002,❌ 暫避觀望,2025,-95.82,1463.TW
7.08,⚠️ 獲利稀釋,22.617354196301566,66.67,104.62,-37.95,2026-03,20.33,騰雲,318.0,1.1,N/A,N/A,210.89999999999998,❌ 暫避觀望,2025,40.48,6870.TWO
2.32,🌑 雙重衰退,5.1310860708801505,-71.72,-33.46,-38.26,2026-03,-10.07,弘煜科,27.3999996185,0.28,N/A,N/A,80.1,⚪ 中性觀察,2025,-34.28,6482.TWO
4.92,⚠️ 獲利稀釋,69.05263157894737,56.12,94.63,-38.51,2026-03,-6.16,光焱科技,656.0,1.53,N/A,N/A,142.5,❌ 暫避觀望,2025,-45.05,7728.TWO
4.01,⚠️ 獲利稀釋,0.0,47.78,86.87,-39.09,2026-03,123.22,天能綠電,95.1999969482,1.33,N/A,N/A,0.0,⚪ 數據不足,2025,112.83,7842.TWO
5.65,🌑 雙重衰退,0.0,-52.69,-12.84,-39.849999999999994,2026-03,-4.14,溢泰實業,67.5999984741,0.88,N/A,N/A,0.0,⚪ 數據不足,2025,-28.57,7818.TW
5.65,🌑 雙重衰退,0.0,-52.69,-12.84,-39.849999999999994,2026-03,-4.14,未知,67.5999984741,0.88,N/A,N/A,0.0,⚪ 數據不足,2025,-28.57,7818.TWO
2.37,🏰 高護城河,20.78488372093023,90.91,130.77,-39.860000000000014,2026-03,9.44,泓格,143.0,1.47,53.43%,14.28%,103.20000000000002,❌ 暫避觀望,2025,46.3,3577.TWO
-0.64,🏰 高護城河,0.0,83.67,123.55,-39.879999999999995,2026-03,-10.15,點晶,19.8999996185,-0.08,71.52%,6.07%,-25.049999999999997,⚪ 數據不足,2025,-74.29,3288.TWO
5.48,⚠️ 獲利稀釋,4.4677770284503975,57.14,97.36,-40.22,2026-03,9.98,群益期,61.7000007629,1.76,N/A,N/A,207.15,⚪ 中性觀察,2025,-6.01,6024.TW
-7.23,⚠️ 獲利稀釋,0.0,10.08,50.51,-40.43,2026-03,60.07,沛爾生醫-創,890.0,-1.18,N/A,N/A,-235.35000000000002,⚪ 數據不足,2025,44.38,6949.TW
0.58,🌑 雙重衰退,45.027323238196715,-47.06,-6.55,-40.510000000000005,2026-03,2.34,億而得,82.4000015259,0.28,N/A,N/A,27.450000000000003,❌ 暫避觀望,2025,-39.36,6423.TWO
4.23,📉 獲利侵蝕,0.0,-40.13,0.49,-40.620000000000005,2026-03,-8.56,旅天下,54.0,1.9,N/A,N/A,0.0,⚪ 數據不足,2025,16.53,6961.TWO
-0.74,🏰 高護城河,0.0,0.0,40.9,-40.9,2026-03,-22.14,淳紳,4.0999999046,-0.17,59.04%,-1090.16%,-28.05,⚪ 數據不足,2025,42.64,4529.TWO
103.23,🏰 高護城河,32.97623033143623,38.82,81.21,-42.38999999999999,2026-03,72.77,川湖,7880.0,36.58,76.10%,69.19%,3584.3999999999996,❌ 暫避觀望,2025,59.82,2059.TW
17.36,⚠️ 獲利稀釋,10.528834649437664,33.23,77.29,-44.06000000000001,2026-03,19.97,華景電,440.0,4.49,N/A,N/A,626.85,⚪ 中性觀察,2025,31.09,6788.TWO
2.36,⚠️ 獲利稀釋,6.588132635253054,109.68,153.86,-44.18000000000001,2026-03,2.72,寒舍,37.75,1.3,44.04%,12.46%,85.95,⚪ 中性觀察,2025,-56.22,2739.TW
3.96,🌑 雙重衰退,2.7018044409211774,-82.38,-37.96,-44.419999999999995,2026-03,-55.31,理銘,28.4500007629,0.4,N/A,N/A,157.95000000000002,⚪ 中性觀察,2025,-34.98,6212.TWO
14.04,⚠️ 獲利稀釋,0.0,78.66,124.98,-46.32000000000001,2026-03,187.82,倍利科,1165.0,4.93,N/A,N/A,0.0,⚪ 數據不足,2025,279.4,7822.TW
7.86,📉 獲利侵蝕,0.0,-35.1,11.65,-46.75,2026-03,5.26,公勝保經,78.6999969482,2.48,N/A,N/A,0.0,⚪ 數據不足,2025,-34.17,6028.TWO
6.66,📉 獲利侵蝕,18.068833652007648,0.0,47.19,-47.19,2026-03,4.64,系微,283.5,1.7,N/A,N/A,235.35,❌ 暫避觀望,2025,-9.63,6231.TWO
11.24,📉 獲利侵蝕,4.017391304347826,-0.66,47.02,-47.68,2026-03,-4.62,中租-KY,115.5,3.26,N/A,N/A,431.25,⚪ 中性觀察,2025,-13.92,5871.TW
2.92,🏰 高護城河,9.865228699218328,94.03,142.03,-48.0,2026-03,5.54,固緯,73.1999969482,1.3,51.76%,18.42%,111.3,⚪ 中性觀察,2025,20.66,2423.TW
0.55,⚠️ 獲利稀釋,50.476188400136046,40.0,88.8,-48.8,2026-03,-36.07,微程式,74.1999969482,0.21,N/A,N/A,22.050000000000004,❌ 暫避觀望,2025,-82.84,7721.TW
-0.37,⚠️ 獲利稀釋,0.0,18.18,67.15,-48.970000000000006,2026-03,-16.98,商丞,9.1099996567,-0.09,N/A,N/A,-14.85,⚪ 數據不足,2025,48.61,8277.TWO
-0.77,🔄 轉虧為盈,0.0,1072.73,1122.35,-49.61999999999989,2026-03,-47.33,聯合再生,17.0499992371,1.07,-18.77%,-63.16%,-10.5,⚪ 數據不足,2025,41.22,3576.TW
1.86,🌑 雙重衰退,0.0,-72.0,-19.71,-52.29,2026-03,12.72,耀穎,126.0,0.35,N/A,N/A,0.0,⚪ 數據不足,2025,43.08,7772.TWO
7.78,📉 獲利侵蝕,5.013248461796502,-45.35,9.64,-54.99,2026-03,-5.92,達爾膚,94.5999984741,1.88,N/A,N/A,283.05,⚪ 中性觀察,2025,-26.4,6523.TWO
8.1,🌑 雙重衰退,0.0,-73.26,-18.25,-55.010000000000005,2026-03,18.06,民盛,77.9000015259,1.09,N/A,N/A,0.0,⚪ 數據不足,2025,-10.5,7811.TWO
8.59,⚠️ 獲利稀釋,7.567567567567567,42.79,98.26,-55.470000000000006,2026-03,10.0,凌陽創新,168.0,2.97,N/A,N/A,333.00000000000006,⚪ 中性觀察,2025,4.12,5236.TWO
0.89,⚠️ 獲利稀釋,26.724891162838425,44.44,100.17,-55.730000000000004,2026-03,12.23,長佳智能,61.2000007629,0.26,N/A,N/A,34.35,❌ 暫避觀望,2025,183.87,6841.TWO
1.4,🌑 雙重衰退,11.422156145479043,-100.0,-44.23,-55.77,2026-03,128.22,台生材,38.1500015259,0.0,N/A,N/A,50.099999999999994,⚪ 中性觀察,2025,3600.0,6649.TWO
1.56,🏰 高護城河,5.975609549349593,18.18,74.15,-55.970000000000006,2026-03,-2.68,遠百,22.0499992371,0.39,54.41%,14.06%,55.35000000000001,⚪ 中性觀察,2025,-5.49,2903.TW
0.04,⚠️ 獲利稀釋,0.0,300.0,356.31,-56.31,2026-03,16.02,泰藝,62.2000007629,0.28,N/A,N/A,-4.65,⚪ 數據不足,2025,-90.0,8289.TWO
2.75,⚠️ 獲利稀釋,7.129080005504451,3.26,59.84,-56.580000000000005,2026-03,-2.7,龍巖,48.0499992371,0.95,N/A,N/A,101.10000000000001,⚪ 中性觀察,2025,-28.2,5530.TWO
6.28,⚠️ 獲利稀釋,10.794117871470586,105.56,162.75,-57.19,2026-03,-0.57,泰豐,18.3500003815,0.01,20.10%,-167.95%,25.500000000000004,⚪ 中性觀察,2025,721.43,2102.TW
-0.78,⚠️ 獲利稀釋,0.0,83.87,141.56,-57.69,2026-03,297.52,浩泰,33.4500007629,-0.05,34.86%,-26.13%,-19.05,⚪ 數據不足,2025,36.07,4131.TWO
1.71,🌑 雙重衰退,6.795113068778195,-75.84,-17.97,-57.870000000000005,2026-03,-60.41,京城,36.1500015259,0.36,N/A,N/A,79.80000000000001,⚪ 中性觀察,2025,-77.57,2524.TW
-0.49,🔄 轉虧為盈,0.0,-30.77,27.71,-58.480000000000004,2026-03,-6.86,台微醫,24.5,0.09,N/A,N/A,-6.75,⚪ 數據不足,2025,60.8,6767.TWO
1.36,⚠️ 獲利稀釋,5.6114129398097825,7.5,65.98,-58.480000000000004,2026-03,6.61,美吾華,20.6499996185,0.43,N/A,N/A,55.2,⚪ 中性觀察,2025,4.62,1731.TW
6.27,🏰 高護城河,4.829330058527181,13.38,71.91,-58.529999999999994,2026-03,9.49,東洋,76.4000015259,1.78,56.36%,21.51%,237.29999999999998,⚪ 中性觀察,2025,7.55,4105.TWO
5.16,📉 獲利侵蝕,5.42537290658209,-4.2,55.78,-59.980000000000004,2026-03,8.61,愛派司,72.6999969482,1.39,N/A,N/A,200.99999999999997,⚪ 中性觀察,2025,-1.21,6918.TW
3.11,🌑 雙重衰退,0.0,-77.53,-17.44,-60.09,2026-03,-15.04,長廣,611.0,0.21,N/A,N/A,0.0,⚪ 數據不足,2025,-26.3,7795.TW
2.72,📉 獲利侵蝕,0.0,-14.52,46.86,-61.379999999999995,2026-03,18.71,宏�硒撥s,30.1499996185,0.53,N/A,N/A,0.0,⚪ 數據不足,2025,169.31,7794.TWO
9.9,⚠️ 獲利稀釋,5.421960072595281,12.73,74.83,-62.099999999999994,2026-03,-8.29,軒郁,119.5,1.87,N/A,N/A,330.59999999999997,⚪ 中性觀察,2025,-2.0,6703.TWO
3.63,⚠️ 獲利稀釋,5.679824477752194,27.85,90.14,-62.29,2026-03,19.79,東生華,51.7999992371,1.01,N/A,N/A,136.79999999999998,⚪ 中性觀察,2025,23.05,8432.TWO
3.11,📉 獲利侵蝕,9.069767663648257,-30.36,32.15,-62.51,2026-03,14.61,意藍,62.4000015259,0.39,N/A,N/A,103.2,⚪ 中性觀察,2025,8.39,6925.TWO
-1.82,⚠️ 獲利稀釋,0.0,68.92,131.64,-62.719999999999985,2026-03,-35.31,樂威科-KY,12.0500001907,-0.25,33.80%,-77.27%,-76.65,⚪ 數據不足,2025,57.28,4154.TWO
4.46,🌑 雙重衰退,0.0,-71.64,-8.7,-62.94,2026-03,24.42,華洋精機,376.0,0.19,N/A,N/A,0.0,⚪ 數據不足,2025,14.65,6983.TWO
3.08,⚠️ 獲利稀釋,8.922687138897338,18.68,82.57,-63.88999999999999,2026-03,-1.49,宏正,70.4000015259,1.08,N/A,N/A,118.35000000000001,⚪ 中性觀察,2025,-25.6,6277.TW
-0.44,🏰 高護城河,0.0,-11.11,53.3,-64.41,2026-03,12.25,富榮綱,8.279999733,-0.1,100.00%,-377.43%,-20.4,⚪ 數據不足,2025,57.53,3115.TWO
30.41,⚠️ 獲利稀釋,42.69337198576887,54.52,119.02,-64.5,2026-03,33.33,精測,3240.0,10.43,N/A,N/A,1138.3500000000001,❌ 暫避觀望,2025,95.56,6510.TWO
-0.37,⚠️ 獲利稀釋,0.0,66.67,131.47,-64.8,2026-03,-2.04,凌陽,34.2999992371,-0.02,45.66%,-9.00%,-11.55,⚪ 數據不足,2025,-181.82,2401.TW
-2.03,🏰 高護城河,0.0,-12.24,53.08,-65.32,2026-03,-27.25,金麗科,185.5,-0.55,58.46%,-58.74%,-77.55,⚪ 數據不足,2025,-491.18,3228.TWO
-0.53,🔄 轉虧為盈,0.0,111.54,177.04,-65.49999999999999,2026-03,2.06,大億金茂,12.3500003815,0.03,N/A,N/A,-25.8,⚪ 數據不足,2025,-129.28,8107.TWO
0.32,⚠️ 獲利稀釋,49.577465863239425,100.0,165.56,-65.56,2026-03,-1.99,昆盈,35.2000007629,0.14,39.89%,1.38%,10.65,❌ 暫避觀望,2025,-50.0,2365.TW
6.7,⚠️ 獲利稀釋,7.283390087022324,1919.44,1985.02,-65.57999999999993,2026-03,41.93,宇瞻,192.5,14.54,N/A,N/A,396.44999999999993,⚪ 中性觀察,2025,209.22,8271.TW
-8.2,📉 獲利侵蝕,0.0,-45.13,20.45,-65.58,2026-03,7.0,晶心科,202.0,-3.28,N/A,N/A,-405.15,⚪ 數據不足,2025,-20600.0,6533.TW
7.93,⚠️ 獲利稀釋,5.071393402264894,63.12,128.72,-65.6,2026-03,-3.78,智冠,103.0,2.39,N/A,N/A,304.65000000000003,⚪ 中性觀察,2025,4.25,5478.TWO
4.13,📉 獲利侵蝕,11.96078431372549,-13.39,52.46,-65.85,2026-03,37.43,邦睿生技-創,122.0,0.97,N/A,N/A,153.0,⚪ 中性觀察,2025,30.28,6955.TW
-2.16,📉 獲利侵蝕,0.0,-63.41,2.71,-66.11999999999999,2026-03,157.54,醣聯,25.2999992371,-0.67,19.48%,-2058.21%,-77.1,⚪ 數據不足,2025,0.95,4168.TWO
-1.83,🏰 高護城河,0.0,33.33,99.75,-66.42,2026-03,36.07,富野,11.9499998093,-0.1,51.65%,-9.65%,-66.15,⚪ 數據不足,2025,0.0,2736.TWO
-1.26,⚠️ 獲利稀釋,0.0,33.33,100.81,-67.48,2026-03,-99.4,悅城,60.7000007629,-0.26,N/A,N/A,-52.05,⚪ 數據不足,2025,-68.0,6405.TW
11.77,⚠️ 獲利稀釋,15.029099623416638,41.83,111.76,-69.93,2026-03,85.22,意騰-KY,439.0,3.56,N/A,N/A,438.15000000000003,❌ 暫避觀望,2025,67.87,7749.TW
103.92,⚠️ 獲利稀釋,69.9727993061852,59.53,130.07,-70.53999999999999,2026-03,40.64,信驊,17750.0,37.41,N/A,N/A,3805.05,❌ 暫避觀望,2025,52.82,5274.TWO
3.46,📉 獲利侵蝕,4.649226929143876,-56.69,14.66,-71.35,2026-03,55.27,櫻花建,39.0999984741,0.68,N/A,N/A,126.15,⚪ 中性觀察,2025,21.4,2539.TW
66.26,🏰 高護城河,14.993917274939172,58.39,129.86,-71.47000000000001,2026-03,31.61,台積電,2465.0,22.08,62.33%,54.00%,2466.0,⚪ 中性觀察,2025,46.42,2330.TW
0.42,📉 獲利侵蝕,30.476190476190474,0.0,71.77,-71.77,2026-03,1.81,台聯櫃,32.0,0.1,N/A,N/A,15.75,❌ 暫避觀望,2025,7.69,5601.TWO
1.29,⚠️ 獲利稀釋,17.475728155339805,159.09,232.25,-73.16,2026-03,3.05,維田,54.0,0.57,N/A,N/A,46.349999999999994,❌ 暫避觀望,2025,-18.87,6570.TWO
-2.97,📉 獲利侵蝕,0.0,-8.82,64.38,-73.19999999999999,2026-03,7.0,生華科,43.0,-0.75,N/A,N/A,-106.50000000000001,⚪ 數據不足,2025,10.09,6492.TWO
