prev_eps,prev_eps_yoy,eps,advice,price,est_price,date,pe,name,status,prev_rev_yoy,symbol,expansion,om,rev_yoy,gm,eps_yoy,prev_year
0.32,-56.16,0.7,❌ 暫避觀望,33.25,12.15,2025-12,41.04938271604938,微端,🌑 雙重衰退,-24.68,3285.TWO,-21.02,8.69%,-19.66,28.61%,-40.68,2025
4.07,18.54,6.71,⚪ 中性觀察,160.5,215.10000000000002,2025-12,11.19246861924686,中美晶,🌑 雙重衰退,-1.72,5483.TWO,-21.13,N/A,-1.89,N/A,-23.02,2025
1.77,-8.29,2.27,⚪ 中性觀察,37.7000007629,88.64999999999999,2025-12,6.379018741607445,志超,📉 獲利侵蝕,1.46,8213.TW,-21.18,N/A,3.73,N/A,-17.45,2025
3.09,-30.87,4.99,❌ 暫避觀望,254.0,162.6,2025-12,23.431734317343174,精材,📉 獲利侵蝕,-1.5,3374.TWO,-21.39,27.31%,2.53,32.82%,-18.86,2025
8.01,-12.04,9.05,⚪ 中性觀察,146.5,366.00000000000006,2025-12,6.004098360655737,群光,🌑 雙重衰退,-3.53,2385.TW,-21.5,6.72%,-5.73,16.76%,-27.23,2025
3.44,3.3,4.18,⚪ 中性觀察,89.1999969482,154.04999999999998,2025-12,8.685491426309639,三聯,📉 獲利侵蝕,22.78,5493.TWO,-21.51,N/A,21.03,N/A,-0.48,2025
1.66,-41.75,2.13,⚪ 中性觀察,21.8500003815,81.75,2025-12,4.009174381926605,美亞,🌑 雙重衰退,-8.33,2020.TW,-21.560000000000002,12.02%,-9.51,19.71%,-31.07,2025
1.78,-28.8,2.52,⚪ 中性觀察,86.6999969482,94.64999999999999,2025-12,13.740094603518225,日揚,🌑 雙重衰退,-6.36,6208.TWO,-21.73,N/A,-4.59,N/A,-26.32,2025
1.22,-13.48,1.56,⚪ 中性觀察,57.9000015259,61.2,2025-12,14.191176844583334,廣宇,🌑 雙重衰退,4.37,2328.TW,-21.77,4.05%,-0.23,12.48%,-22.0,2025
1.72,-32.02,2.73,⚪ 中性觀察,77.5999984741,91.95,2025-12,12.659053584681894,正基,🌑 雙重衰退,-1.49,6546.TWO,-21.8,N/A,-1.73,N/A,-23.53,2025
0.91,-75.62,2.48,❌ 暫避觀望,122.5,70.05,2025-12,26.231263383297645,榮田,🌑 雙重衰退,-37.61,7709.TWO,-21.830000000000002,N/A,-31.16,N/A,-52.99,2025
-0.75,-2.74,-0.96,⚪ 數據不足,14.5500001907,-39.300000000000004,2025-12,0.0,建舜電,📉 獲利侵蝕,10.72,3322.TWO,-21.96,-5.35%,6.3,12.86%,-15.66,2025
3.01,-35.13,4.31,❌ 暫避觀望,358.0,156.45,2025-12,34.32406519654842,上銀,🌑 雙重衰退,-1.42,2049.TW,-22.09,4.85%,-0.53,27.05%,-22.62,2025
22.41,-27.07,32.84,⚪ 中性觀察,659.0,1092.9,2025-12,9.044743343398299,玉晶光,📉 獲利侵蝕,0.68,3406.TW,-22.14,20.51%,7.77,34.25%,-14.37,2025
-5.76,10.97,-7.24,⚪ 數據不足,82.8000030518,-281.84999999999997,2025-12,0.0,益安,⚠️ 獲利稀釋,41.35,6499.TWO,-22.160000000000004,N/A,43.24,N/A,21.08,2025
1.05,41.89,1.44,⚪ 數據不足,40.5,0.0,2025-12,0.0,宏碁遊戲-創,⚠️ 獲利稀釋,28.6,6908.TW,-22.48,N/A,28.36,N/A,5.88,2025
10.68,-45.48,15.29,❌ 暫避觀望,870.0,533.6999999999999,2025-12,24.45193929173693,環球晶,🌑 雙重衰退,-0.4,6488.TWO,-22.5,N/A,-3.24,N/A,-25.74,2025
1.44,-32.39,2.35,⚪ 中性觀察,65.0,93.0,2025-12,10.483870967741936,諾貝兒,📉 獲利侵蝕,1.48,6844.TWO,-22.5,N/A,1.36,N/A,-21.14,2025
3.57,-47.73,5.42,⚪ 中性觀察,150.5,184.20000000000002,2025-12,12.255700325732898,博盛半導體,🌑 雙重衰退,-6.32,7712.TWO,-22.55,N/A,-6.13,N/A,-28.68,2025
6.02,-29.18,8.29,⚪ 中性觀察,186.0,310.5,2025-12,8.985507246376812,三集瑞-KY,📉 獲利侵蝕,7.33,6862.TW,-22.57,N/A,2.98,N/A,-19.59,2025
1.54,-45.77,2.18,⚪ 中性觀察,61.0999984741,82.35000000000001,2025-12,11.129325769417122,華宏,🌑 雙重衰退,-1.21,8240.TWO,-22.57,N/A,-5.0,N/A,-27.57,2025
2.48,-33.88,3.92,⚪ 中性觀察,128.0,133.5,2025-12,14.382022471910112,科定,📉 獲利侵蝕,1.29,6655.TW,-22.58,N/A,3.86,N/A,-18.72,2025
-1.29,-74.32,-2.15,⚪ 數據不足,32.2000007629,-66.3,2025-12,0.0,鴻華先進-創,🌑 雙重衰退,-48.42,2258.TW,-22.64,-262.93%,-51.34,19.82%,-73.98,2025
1.51,-32.58,2.0,❌ 暫避觀望,86.0,76.35,2025-12,16.895874263261298,詮欣,🌑 雙重衰退,-0.59,6205.TW,-22.64,N/A,-3.02,N/A,-25.66,2025
5.79,-0.69,6.9,⚪ 中性觀察,188.0,274.95000000000005,2025-12,10.256410256410255,宸曜,📉 獲利侵蝕,24.0,6922.TWO,-22.66,N/A,13.67,N/A,-8.99,2025
2.32,-36.61,3.71,⚪ 中性觀察,63.5,132.14999999999998,2025-12,7.207718501702612,富林-KY,🌑 雙重衰退,-5.97,1341.TW,-22.7,12.74%,-7.95,23.43%,-30.65,2025
1.92,-34.36,2.97,❌ 暫避觀望,402.0,101.85,2025-12,59.20471281296024,全新,📉 獲利侵蝕,-3.9,2455.TW,-22.75,21.78%,4.29,37.27%,-18.46,2025
1.89,-50.93,2.51,❌ 暫避觀望,123.0,99.45,2025-12,18.552036199095024,全訊,🌑 雙重衰退,-28.87,5222.TW,-22.799999999999997,N/A,-26.68,N/A,-49.48,2025
3.18,2.91,4.2,⚪ 中性觀察,60.2999992371,156.0,2025-12,5.798076849721154,展�眥篕�,📉 獲利侵蝕,17.25,6776.TW,-22.869999999999997,N/A,14.84,N/A,-8.03,2025
22.26,39.26,32.29,⚪ 中性觀察,934.0,1107.15,2025-12,12.654111908955425,兆聯實業,⚠️ 獲利稀釋,60.19,6944.TW,-22.950000000000003,N/A,64.2,N/A,41.25,2025
-1.46,-117.3,-1.25,⚪ 數據不足,50.7999992371,-71.25,2025-12,0.0,新復興,🌑 雙重衰退,-89.05,4909.TWO,-23.010000000000005,-63.96%,-89.32,-26.90%,-112.33,2025
1.06,-42.93,1.38,⚪ 中性觀察,42.3499984741,53.25,2025-12,11.929577034957747,仁寶,🌑 雙重衰退,-16.8,2324.TW,-23.129999999999995,1.38%,-16.78,5.82%,-39.91,2025
3.37,-27.88,4.6,⚪ 中性觀察,78.6999969482,172.35,2025-12,6.84943402508268,漢田生技,📉 獲利侵蝕,-5.13,1294.TWO,-23.349999999999998,21.70%,4.02,37.68%,-19.33,2025
1.65,-24.66,2.37,⚪ 中性觀察,26.8999996185,78.6,2025-12,5.133587713454199,三能-KY,🌑 雙重衰退,-0.04,6671.TW,-23.369999999999997,N/A,-2.1,N/A,-25.47,2025
2.77,-20.4,3.73,❌ 暫避觀望,145.0,137.10000000000002,2025-12,15.86433260393873,凱美,📉 獲利侵蝕,5.21,2375.TW,-23.369999999999997,7.43%,5.35,19.39%,-18.02,2025
-3.2,-25.49,-3.68,⚪ 數據不足,20.8500003815,-149.25000000000003,2025-12,0.0,永邑-KY,🌑 雙重衰退,17.04,2939.TW,-23.5,-46.94%,-0.82,8.14%,-24.32,2025
9.06,49.5,11.11,⚪ 數據不足,121.5,0.0,2025-12,0.0,東方風能,⚠️ 獲利稀釋,57.65,7786.TW,-23.520000000000003,N/A,53.42,N/A,29.9,2025
3.73,-20.3,5.48,⚪ 中性觀察,193.0,194.25,2025-12,14.903474903474905,台星科,📉 獲利侵蝕,10.78,3265.TWO,-23.59,19.26%,11.55,25.97%,-12.04,2025
-0.16,-105.26,-0.43,⚪ 數據不足,15.1000003815,-7.800000000000001,2025-12,0.0,聯上,🌑 雙重衰退,-87.01,4113.TWO,-23.590000000000003,-47.25%,-89.32,37.85%,-112.91,2025
3.61,-70.84,6.85,⚪ 中性觀察,74.3000030518,241.05,2025-12,4.623522280759179,海悅,🌑 雙重衰退,-24.42,2348.TW,-23.640000000000004,22.47%,-27.63,34.04%,-51.27,2025
1.04,100.0,1.22,❌ 暫避觀望,61.7000007629,50.099999999999994,2025-12,18.473054120628742,港建*,⚠️ 獲利稀釋,87.79,3093.TWO,-23.669999999999998,11.18%,38.76,40.97%,15.09,2025
2.01,-27.17,2.85,⚪ 中性觀察,34.4500007629,103.49999999999999,2025-12,4.992753733753623,三芳,📉 獲利侵蝕,0.47,1307.TW,-23.72,13.66%,0.33,31.96%,-23.39,2025
0.53,10.42,0.57,❌ 暫避觀望,33.6500015259,24.0,2025-12,21.0312509536875,協禧,🌑 雙重衰退,-8.68,3071.TWO,-23.81,7.94%,-5.82,30.11%,-29.63,2025
1.45,-11.59,2.19,⚪ 中性觀察,46.4500007629,68.85,2025-12,10.119825874270152,光菱,⚠️ 獲利稀釋,20.85,8032.TWO,-23.91,N/A,25.77,N/A,1.86,2025
-1.31,16.13,-2.68,⚪ 數據不足,54.0,-69.75,2025-12,0.0,華廣,🌑 雙重衰退,-1.39,4737.TW,-23.93,-24.14%,-4.92,39.56%,-28.85,2025
2.29,-15.81,3.08,⚪ 中性觀察,78.9000015259,115.80000000000001,2025-12,10.22020745154145,宏正,🌑 雙重衰退,-2.96,6277.TW,-24.110000000000003,N/A,-1.49,N/A,-25.6,2025
1.59,-21.29,2.32,⚪ 中性觀察,30.2999992371,90.75000000000001,2025-12,5.008264336710743,弘煜科,🌑 雙重衰退,0.15,6482.TWO,-24.21,N/A,-10.07,N/A,-34.28,2025
9.4,0.87,12.75,❌ 暫避觀望,1200.0,433.79999999999995,2025-12,41.49377593360996,均華,📉 獲利侵蝕,26.61,6640.TWO,-24.229999999999997,N/A,10.19,N/A,-14.04,2025
-0.37,-111.11,1.01,❌ 暫避觀望,32.4500007629,1.0499999999999998,2025-12,463.57143947,南港,🔄 轉虧為盈,-49.07,2101.TW,-24.230000000000004,4.39%,-44.61,20.96%,-68.84,2025
3.34,-29.98,4.6,⚪ 中性觀察,66.6999969482,169.64999999999998,2025-12,5.89743562760389,億光,🌑 雙重衰退,-6.27,2393.TW,-24.36,9.23%,-6.36,30.24%,-30.72,2025
2.6,-35.9,2.87,⚪ 中性觀察,36.75,141.45000000000002,2025-12,3.8971367974549302,奕力-KY,🌑 雙重衰退,-16.15,6962.TW,-24.36,N/A,-15.03,N/A,-39.39,2025
1.62,-11.48,1.65,⚪ 中性觀察,43.0,65.4,2025-12,9.862385321100916,大亞,📉 獲利侵蝕,3.44,1609.TW,-24.54,8.70%,3.39,13.61%,-21.15,2025
2.89,-32.55,4.38,⚪ 中性觀察,86.3000030518,152.25,2025-12,8.502463354857143,立端,🌑 雙重衰退,-3.19,6245.TWO,-24.549999999999997,N/A,-3.53,N/A,-28.08,2025
0.96,-15.52,1.88,⚪ 中性觀察,28.0,53.7,2025-12,7.82122905027933,倚天酷��-創,⚠️ 獲利稀釋,23.4,2432.TW,-24.57,7.25%,25.63,14.91%,1.06,2025
3.41,32.81,4.34,⚪ 中性觀察,136.5,160.79999999999998,2025-12,12.733208955223882,鴻呈,📉 獲利侵蝕,29.26,6913.TWO,-24.58,N/A,21.66,N/A,-2.92,2025
4.69,12.47,7.54,⚪ 中性觀察,134.5,233.55,2025-12,8.638407193320488,茂綸,⚠️ 獲利稀釋,49.53,6227.TWO,-24.800000000000004,N/A,41.88,N/A,17.08,2025
13.7,20.44,19.45,⚪ 中性觀察,404.0,714.6,2025-12,8.480268681780016,廣達,⚠️ 獲利稀釋,49.49,2382.TW,-24.99,3.76%,50.54,6.33%,25.55,2025
1.06,-10.17,1.16,⚪ 中性觀察,45.2000007629,49.05,2025-12,13.822630202721713,晉倫,📉 獲利侵蝕,2.96,6151.TWO,-25.04,N/A,3.42,N/A,-21.62,2025
0.5,-36.36,0.91,❌ 暫避觀望,172.5,26.1,2025-12,99.13793103448276,直得,📉 獲利侵蝕,2.59,1597.TW,-25.05,9.16%,9.81,38.83%,-15.24,2025
1.98,-17.76,2.42,⚪ 中性觀察,87.0,92.55000000000001,2025-12,14.100486223662884,東元,📉 獲利侵蝕,4.91,1504.TW,-25.14,6.47%,6.99,23.29%,-18.15,2025
3.72,-24.7,6.46,⚪ 中性觀察,96.5999984741,194.55,2025-12,7.447956705790285,振曜,📉 獲利侵蝕,15.7,6143.TWO,-25.31,N/A,15.03,N/A,-10.28,2025
4.37,25.0,6.5,⚪ 中性觀察,80.1999969482,217.79999999999998,2025-12,5.523415767782369,達欣工,⚠️ 獲利稀釋,47.68,2535.TW,-25.45,8.34%,50.25,12.33%,24.8,2025
3.19,-40.86,3.99,⚪ 中性觀察,66.0,158.39999999999998,2025-12,6.250000000000001,IKKA-KY,🌑 雙重衰退,-5.59,2250.TW,-25.5,2.64%,-8.12,16.71%,-33.62,2025
2.14,-48.53,2.65,⚪ 中性觀察,86.5,110.1,2025-12,11.78474114441417,中碳,🌑 雙重衰退,-22.96,1723.TW,-25.520000000000003,7.03%,-23.4,17.58%,-48.92,2025
5.62,1.46,9.07,❌ 暫避觀望,1120.0,284.1,2025-12,59.13410770855332,高力,⚠️ 獲利稀釋,42.57,8996.TW,-25.940000000000005,N/A,64.37,N/A,38.43,2025
14.09,-36.42,18.24,⚪ 中性觀察,274.5,719.0999999999999,2025-12,5.725907384230288,瑞鼎,🌑 雙重衰退,-8.48,3592.TW,-25.96,5.17%,-8.12,29.04%,-34.08,2025
8.4,-48.81,10.2,⚪ 中性觀察,243.0,398.25000000000006,2025-12,9.152542372881355,上品,🌑 雙重衰退,-24.07,4770.TW,-26.12,14.44%,-26.81,28.63%,-52.93,2025
2.43,-27.89,3.32,⚪ 中性觀察,120.0,124.95,2025-12,14.405762304921968,桓達,🏰 高護城河,-0.17,4549.TWO,-26.18,13.53%,-3.48,54.86%,-29.66,2025
0.33,65.0,0.28,⚪ 中性觀察,13.8000001907,16.5,2025-12,12.545454718818181,憶聲,🌑 雙重衰退,25.83,3024.TW,-26.189999999999998,-2.71%,-31.39,24.73%,-57.58,2025
0.96,-46.02,2.39,⚪ 中性觀察,32.3499984741,51.75,2025-12,9.376811151913042,精星,🌑 雙重衰退,6.74,8183.TWO,-26.259999999999998,N/A,-0.51,N/A,-26.77,2025
0.94,-32.61,1.33,⚪ 中性觀察,28.4500007629,47.7,2025-12,8.946541120408805,佳格,🌑 雙重衰退,-2.17,1227.TW,-26.36,4.10%,-3.8,23.19%,-30.16,2025
1.58,-21.39,1.86,❌ 暫避觀望,62.7000007629,60.6,2025-12,15.519802169034653,全漢,📉 獲利侵蝕,17.03,3015.TW,-26.47,-0.45%,12.58,17.44%,-13.89,2025
6.88,2.53,9.93,⚪ 中性觀察,225.0,361.5,2025-12,9.33609958506224,華懋,⚠️ 獲利稀釋,37.75,5292.TW,-26.58,N/A,27.29,N/A,0.71,2025
13.32,-36.05,15.5,⚪ 中性觀察,571.0,689.6999999999999,2025-12,12.418442801217921,營邦,🌑 雙重衰退,-5.96,3693.TWO,-26.729999999999997,0.48%,-11.96,29.12%,-38.69,2025
1.46,-66.67,1.94,❌ 暫避觀望,106.0,70.8,2025-12,22.45762711864407,友威科,🏰 高護城河,-37.28,3580.TWO,-26.800000000000004,13.96%,-34.55,63.82%,-61.35,2025
4.35,-27.55,6.32,⚪ 中性觀察,140.5,227.1,2025-12,9.280052840158522,全宇昕,📉 獲利侵蝕,9.61,6651.TWO,-26.86,N/A,3.91,N/A,-22.95,2025
1.11,8.91,1.53,⚪ 中性觀察,23.5,60.300000000000004,2025-12,5.845771144278606,三商電,⚠️ 獲利稀釋,18.73,2427.TW,-26.96,3.22%,33.95,16.95%,6.99,2025
19.48,0.26,28.13,❌ 暫避觀望,4400.0,1016.8499999999999,2025-12,64.90632836701579,創意,⚠️ 獲利稀釋,14.3,3443.TW,-27.08,10.13%,36.32,19.04%,9.24,2025
6.27,-32.23,10.74,⚪ 中性觀察,118.5,360.5999999999999,2025-12,4.92928452579035,胡連,📉 獲利侵蝕,13.16,6279.TWO,-27.14,N/A,11.63,N/A,-15.51,2025
8.68,-8.44,13.99,❌ 暫避觀望,910.0,463.50000000000006,2025-12,29.449838187702262,華城,📉 獲利侵蝕,25.2,1519.TW,-27.19,19.22%,20.89,42.20%,-6.3,2025
-8.15,-436.18,-7.62,⚪ 數據不足,164.5,-356.70000000000005,2025-12,0.0,碩禾,🌑 雙重衰退,-33.93,3691.TWO,-27.29,-1.93%,-8.54,10.51%,-35.83,2025
2.31,-58.3,1.84,⚪ 中性觀察,70.5999984741,97.64999999999999,2025-12,10.844853836267282,巨大,🌑 雙重衰退,-16.86,9921.TW,-27.39,N/A,-15.47,N/A,-42.86,2025
47.64,-16.1,70.17,⚪ 中性觀察,2400.0,2474.55,2025-12,14.548099654482634,嘉澤,🏰 高護城河,12.55,3533.TW,-27.490000000000002,29.92%,12.28,51.54%,-15.21,2025
5.32,-8.3,6.77,⚪ 中性觀察,95.6999969482,288.90000000000003,2025-12,4.96884719357217,志強-KY,📉 獲利侵蝕,16.51,6768.TW,-27.52,N/A,10.46,N/A,-17.06,2025
1.78,-10.55,2.76,❌ 暫避觀望,82.0,50.4,2025-12,24.404761904761905,台聯電,📉 獲利侵蝕,23.69,4905.TWO,-27.71,0.20%,22.56,25.49%,-5.15,2025
0.24,-24.24,0.31,❌ 暫避觀望,67.8000030518,8.700000000000001,2025-12,116.89655698586206,邑昇,📉 獲利侵蝕,9.23,5291.TWO,-27.759999999999998,N/A,9.81,N/A,-17.95,2025
-0.39,40.0,-1.01,⚪ 數據不足,16.1000003815,-35.699999999999996,2025-12,0.0,福華,📉 獲利侵蝕,7.62,8085.TWO,-27.87,N/A,10.43,N/A,-17.44,2025
2.95,-30.82,4.74,❌ 暫避觀望,392.0,144.9,2025-12,40.57971014492754,華新科,📉 獲利侵蝕,4.98,2492.TW,-27.87,6.37%,4.91,18.27%,-22.96,2025
-1.11,11.02,-1.93,⚪ 數據不足,38.5499992371,-61.49999999999999,2025-12,0.0,中揚光,📉 獲利侵蝕,17.0,6668.TW,-27.950000000000003,N/A,24.6,N/A,-3.35,2025
2.58,-10.73,3.63,⚪ 中性觀察,72.0,126.15,2025-12,8.561236623067776,訊連,📉 獲利侵蝕,16.83,5203.TW,-27.96,N/A,18.91,N/A,-9.05,2025
0.64,-18.92,1.0,❌ 暫避觀望,30.2000007629,29.550000000000004,2025-12,15.329949625837562,承業醫,📉 獲利侵蝕,23.64,4164.TW,-28.09,15.00%,22.15,31.61%,-5.94,2025
2.54,0.0,4.58,⚪ 數據不足,0.0,0.0,2025-12,0.0,寶綠特-KY,🌑 雙重衰退,-2.88,6887.TW,-28.18,N/A,-12.03,N/A,-40.21,2025
-1.99,-155.28,0.09,⚪ 數據不足,41.4000015259,-65.1,2025-12,0.0,欣巴巴,🔄 轉虧為盈,-85.68,9906.TW,-28.209999999999994,N/A,-70.37,N/A,-98.58,2025
6.01,-67.23,5.39,⚪ 中性觀察,46.4000015259,219.74999999999997,2025-12,3.167235599037543,華友聯,🏰 高護城河,-39.72,1436.TW,-28.340000000000003,-23.97%,-44.06,52.84%,-72.4,2025
5.02,-41.63,6.7,❌ 暫避觀望,316.5,255.6,2025-12,18.573943661971832,宇隆,🌑 雙重衰退,-9.39,2233.TW,-28.379999999999995,10.84%,-10.49,30.63%,-38.87,2025
2.72,-30.26,4.36,⚪ 數據不足,0.0,0.0,2025-12,0.0,鉅祥,📉 獲利侵蝕,10.54,2476.TW,-28.64,19.39%,12.66,32.99%,-15.98,2025
3.64,-23.04,6.04,⚪ 中性觀察,145.0,195.6,2025-12,11.119631901840492,智伸科,📉 獲利侵蝕,1.19,4551.TW,-28.85,11.86%,1.71,23.25%,-27.14,2025
0.53,-66.44,0.71,⚪ 中性觀察,14.3500003815,19.499999999999996,2025-12,11.038461831923078,三商,🌑 雙重衰退,-7.06,2905.TW,-28.85,0.88%,-20.78,15.31%,-49.63,2025
1.48,-8.07,2.13,⚪ 數據不足,25.6000003815,0.0,2025-12,0.0,光速火箭,🌑 雙重衰退,2.13,7782.TWO,-29.259999999999998,N/A,-1.62,N/A,-30.88,2025
0.78,-39.02,1.23,⚪ 中性觀察,23.1000003815,40.05,2025-12,8.651685536142322,聿新科,🌑 雙重衰退,-5.67,4161.TWO,-29.520000000000003,10.81%,-3.25,30.16%,-32.77,2025
2.1,-20.75,3.01,⚪ 中性觀察,89.6999969482,111.14999999999999,2025-12,12.105262746045884,美琪瑪,📉 獲利侵蝕,25.22,4721.TWO,-29.700000000000003,18.00%,19.28,25.58%,-10.42,2025
1.11,-42.78,2.17,⚪ 中性觀察,40.4500007629,76.20000000000002,2025-12,7.962598575374013,雲品,🌑 雙重衰退,-0.81,2748.TW,-29.91,16.89%,-0.76,37.08%,-30.67,2025
4.64,-28.62,6.32,⚪ 中性觀察,180.0,239.70000000000002,2025-12,11.264080100125156,朋程,📉 獲利侵蝕,10.7,8255.TWO,-30.02,N/A,6.91,N/A,-23.11,2025
0.5,-41.86,0.72,❌ 暫避觀望,51.7000007629,25.65,2025-12,30.23391857479532,松翰,🌑 雙重衰退,-1.99,5471.TW,-30.200000000000003,N/A,-2.51,N/A,-32.71,2025
4.03,-34.89,5.2,⚪ 中性觀察,103.0,186.15,2025-12,8.29975825946817,群電,🌑 雙重衰退,-2.55,6412.TW,-30.32,N/A,-7.33,N/A,-37.65,2025
1.0,26.58,1.3,⚪ 中性觀察,19.0499992371,52.8,2025-12,5.411931601448864,台通,🌑 雙重衰退,-22.22,8011.TW,-30.38,N/A,-16.56,N/A,-46.94,2025
0.48,-33.33,0.73,⚪ 中性觀察,14.1000003815,23.7,2025-12,8.924050874367088,東隆興,🌑 雙重衰退,0.86,4401.TWO,-30.45,1.90%,-0.68,8.57%,-31.13,2025
0.95,15.85,0.89,⚪ 中性觀察,26.5499992371,29.7,2025-12,13.409090523787878,富爾特,📉 獲利侵蝕,26.89,6136.TW,-30.939999999999998,N/A,29.83,N/A,-1.11,2025
3.16,-32.04,4.36,❌ 暫避觀望,177.5,165.75,2025-12,16.063348416289593,揚博,📉 獲利侵蝕,1.62,2493.TW,-30.96,18.00%,3.03,29.23%,-27.93,2025
1.78,-34.8,2.6,⚪ 中性觀察,82.3000030518,94.64999999999999,2025-12,13.042789707099843,富致,📉 獲利侵蝕,6.19,6642.TWO,-30.98,N/A,3.61,N/A,-27.37,2025
1.82,-63.6,10.15,⚪ 中性觀察,99.8000030518,184.20000000000002,2025-12,8.127036079136808,華固,⚠️ 獲利稀釋,-32.14,2548.TW,-31.0,24.04%,152.88,28.22%,121.88,2025
1.3,-28.09,1.61,⚪ 中性觀察,44.4500007629,64.05,2025-12,10.409836244238877,欣天然,📉 獲利侵蝕,5.03,9918.TW,-31.14,N/A,2.96,N/A,-28.18,2025
6.23,-26.79,8.37,⚪ 中性觀察,114.0,316.35,2025-12,5.405405405405405,富邦金,📉 獲利侵蝕,-2.69,2881.TW,-31.299999999999997,22.46%,9.74,42.21%,-21.56,2025
-0.17,-14.29,0.75,❌ 暫避觀望,55.5,5.3999999999999995,2025-12,154.16666666666669,華電網,🔄 轉虧為盈,9.55,6163.TWO,-31.369999999999997,N/A,10.94,N/A,-20.43,2025
-1.94,-95.96,-1.77,⚪ 數據不足,18.1499996185,-95.1,2025-12,0.0,台船,⚠️ 獲利稀釋,59.58,2208.TW,-31.460000000000004,7.19%,50.27,11.98%,18.81,2025
0.72,-40.0,1.36,⚪ 中性觀察,37.25,40.5,2025-12,13.796296296296296,驊宏資,📉 獲利侵蝕,9.72,6148.TWO,-31.479999999999997,N/A,19.79,N/A,-11.69,2025
4.21,17.53,5.48,❌ 暫避觀望,221.0,203.85000000000002,2025-12,16.26195732155997,日電貿,📉 獲利侵蝕,32.55,3090.TW,-31.56,10.80%,29.54,17.93%,-2.02,2025
1.52,0.0,2.44,❌ 暫避觀望,80.9000015259,74.55,2025-12,16.27766630299799,佳能,⚠️ 獲利稀釋,45.79,2374.TW,-31.68,8.17%,60.25,21.67%,28.57,2025
3.02,-21.61,4.01,⚪ 中性觀察,74.5999984741,159.9,2025-12,6.998123684249531,大樹,📉 獲利侵蝕,10.06,6469.TWO,-31.72,N/A,9.39,N/A,-22.33,2025
4.87,-34.98,6.8,⚪ 中性觀察,140.0,236.99999999999997,2025-12,8.860759493670887,微星,📉 獲利侵蝕,17.9,2377.TW,-31.759999999999998,2.63%,16.34,11.11%,-15.42,2025
3.96,-28.13,5.89,❌ 暫避觀望,254.5,194.84999999999997,2025-12,19.59199384141648,翔名,📉 獲利侵蝕,4.35,8091.TWO,-31.96,N/A,6.82,N/A,-25.14,2025
0.72,-1.37,0.73,❌ 暫避觀望,34.5,30.749999999999996,2025-12,16.82926829268293,詠昇,🌑 雙重衰退,-3.81,6418.TWO,-32.11,N/A,-1.53,N/A,-33.64,2025
3.81,-52.91,5.64,⚪ 中性觀察,109.0,221.24999999999997,2025-12,7.389830508474577,鼎基,🌑 雙重衰退,-14.46,6585.TW,-32.29,N/A,-13.21,N/A,-45.5,2025
27.74,-45.0,31.68,⚪ 中性觀察,236.0,1346.4,2025-12,2.6292335115864525,長榮,🌑 雙重衰退,-15.64,2603.TW,-32.59,9.72%,-18.23,17.92%,-50.82,2025
1.12,-24.31,1.63,❌ 暫避觀望,98.0999984741,56.400000000000006,2025-12,26.090425126090427,長科*,📉 獲利侵蝕,12.56,6548.TWO,-32.620000000000005,N/A,12.02,N/A,-20.6,2025
0.69,-52.41,1.06,⚪ 中性觀察,28.8999996185,35.699999999999996,2025-12,12.142856982563027,逸昌,🌑 雙重衰退,-13.96,3567.TWO,-32.68,18.49%,-10.64,34.78%,-43.32,2025
0.35,-31.37,0.58,⚪ 數據不足,39.9000015259,0.0,2025-12,0.0,能率亞洲,📉 獲利侵蝕,6.8,7777.TWO,-32.800000000000004,N/A,15.88,N/A,-16.92,2025
-0.54,-440.0,-0.39,⚪ 數據不足,9.9300003052,-21.900000000000002,2025-12,0.0,榮成,🌑 雙重衰退,-6.88,1909.TW,-32.82,2.54%,-6.47,12.46%,-39.29,2025
0.32,-58.44,0.78,❌ 暫避觀望,22.2000007629,21.000000000000004,2025-12,15.857143402071427,大統新創,📉 獲利侵蝕,3.3,1470.TW,-32.96,18.03%,1.99,30.30%,-30.97,2025
5.23,-2.24,5.53,⚪ 中性觀察,38.9000015259,311.40000000000003,2025-12,1.873795834580925,光明,📉 獲利侵蝕,27.84,4420.TWO,-33.22,-0.60%,22.7,4.67%,-10.52,2025
0.53,-24.64,0.61,⚪ 中性觀察,10.3500003815,24.750000000000004,2025-12,6.272727503939393,王道銀行,🏰 高護城河,-6.53,2897.TW,-33.39,32.72%,-2.09,91.47%,-35.48,2025
0.82,-56.0,1.1,⚪ 中性觀察,25.1499996185,40.800000000000004,2025-12,9.246323389154412,全台,🌑 雙重衰退,-15.48,3038.TW,-33.5,0.16%,-16.5,20.87%,-50.0,2025
1.23,-42.25,1.5,⚪ 中性觀察,34.5499992371,58.650000000000006,2025-12,8.836316940434783,正新,🌑 雙重衰退,-4.96,2105.TW,-33.59,6.75%,-5.68,22.84%,-39.27,2025
1.56,-65.71,4.23,⚪ 中性觀察,51.0,95.55000000000001,2025-12,8.006279434850862,虹堡,📉 獲利侵蝕,-2.59,5258.TW,-33.63,N/A,0.46,N/A,-33.17,2025
8.08,-34.04,9.65,⚪ 中性觀察,168.0,403.04999999999995,2025-12,6.252326014142167,天鈺,🌑 雙重衰退,-0.32,4961.TW,-33.66,N/A,-6.28,N/A,-39.94,2025
