symbol,prev_year,prev_rev_yoy,gm,eps_yoy,date,pe,om,expansion,prev_eps,est_price,rev_yoy,status,advice,name,price,prev_eps_yoy,eps
8121.TWO,2025,-6.76,N/A,-142.47,2025-12,0.0,N/A,-141.62,-0.4,-18.000000000000004,-0.85,🌑 雙重衰退,⚪ 數據不足,越峰,32.9500007629,-145.45,-0.31
4419.TWO,2025,58.8,23.18%,-101.39,2025-12,0.0,-10.31%,-141.92000000000002,-1.05,-51.9,40.53,📉 獲利侵蝕,⚪ 數據不足,皇家美食,46.0499992371,-483.33,-1.45
6283.TW,2025,32.23,N/A,-128.95,2025-12,0.0,N/A,-143.7,-0.2,-15.9,14.75,📉 獲利侵蝕,⚪ 數據不足,淳安,22.0499992371,42.86,-0.22
1452.TW,2025,-15.72,0.28%,-164.06,2025-12,0.0,-7.44%,-143.81,-0.34,-19.8,-20.25,🌑 雙重衰退,⚪ 數據不足,宏益,11.1999998093,-187.18,-0.41
7711.TW,2025,266.16,N/A,38.44,2025-12,0.0,N/A,-144.28,9.3,0.0,182.72,⚠️ 獲利稀釋,⚪ 數據不足,永擎,419.5,61.47,13.04
4966.TWO,2025,1.76,N/A,-19.19,2026-03,6.517453322509568,N/A,-144.99,34.51,1293.4499999999998,125.8,📉 獲利侵蝕,⚪ 中性觀察,譜瑞-KY,562.0,6.64,6.77
3272.TWO,2025,11.34,2.51%,-139.68,2025-12,0.0,-26.32%,-145.12,-4.94,-228.3,5.44,📉 獲利侵蝕,⚪ 數據不足,東碩,19.1499996185,-64.09,-7.65
7584.TWO,2025,1.42,N/A,-152.11,2025-12,0.0,N/A,-146.98000000000002,-0.75,-9.000000000000002,-5.13,🌑 雙重衰退,⚪ 數據不足,樂意,32.9000015259,-117.9,-1.98
2340.TW,2025,2.25,-9.53%,-148.28,2025-12,0.0,-33.43%,-148.89000000000001,-2.2,-112.5,0.61,📉 獲利侵蝕,⚪ 數據不足,台亞,41.7000007629,-265.0,-2.88
1599.TWO,2025,-19.34,16.92%,-169.49,2025-12,0.0,-21.33%,-150.91000000000003,-0.47,-27.9,-18.58,🌑 雙重衰退,⚪ 數據不足,宏佳騰,24.9500007629,-149.46,-0.84
6461.TWO,2025,258.74,N/A,18.35,2025-12,0.0,N/A,-151.96,-1.8,-88.2,170.31,⚠️ 獲利稀釋,⚪ 數據不足,益得,17.4500007629,15.1,-2.57
6120.TW,2025,-19.7,N/A,-171.43,2025-12,0.0,N/A,-153.38,-0.17,-7.65,-18.05,🌑 雙重衰退,⚪ 數據不足,達運,13.0,-72.73,-0.19
6269.TW,2025,-19.29,N/A,-169.53,2025-12,0.0,N/A,-154.05,-5.09,-254.54999999999998,-15.48,🌑 雙重衰退,⚪ 數據不足,台郡,68.5,-593.15,-6.95
4183.TWO,2025,13.79,13.67%,-145.21,2025-12,0.0,-6.40%,-155.99,-0.22,-14.85,10.78,📉 獲利侵蝕,⚪ 數據不足,福永生技,14.3000001907,-120.0,-0.33
2073.TWO,2025,-3.88,10.83%,-161.9,2025-12,0.0,-1.32%,-156.1,-0.33,-11.55,-5.8,🌑 雙重衰退,⚪ 數據不足,雄順,25.1000003815,-186.84,-0.39
4168.TWO,2025,190.34,19.48%,0.95,2025-12,0.0,-2058.21%,-156.59,-1.43,-73.2,157.54,⚠️ 獲利稀釋,⚪ 數據不足,醣聯,23.75,8.44,-2.16
4303.TWO,2025,332.14,19.64%,7.63,2025-12,1.1557789278107933,-12.85%,-156.63,10.18,686.55,164.26,⚠️ 獲利稀釋,⚪ 中性觀察,信立,52.9000015259,176.63,11.15
4563.TWO,2025,-11.35,31.50%,-168.99,2025-12,0.0,-25.78%,-157.55,0.42,-15.450000000000001,-11.44,🌑 雙重衰退,⚪ 數據不足,百德,50.4000015259,-85.52,-2.67
3073.TWO,2025,100.23,29.35%,-100.0,2025-12,14.0625,-34.05%,-158.32999999999998,0.22,24.0,58.33,📉 獲利侵蝕,⚪ 中性觀察,天方能源,22.5,-77.08,0.0
1316.TW,2025,192.39,30.65%,35.21,2025-12,0.0,-1.86%,-160.13,-0.74,-32.25,195.34,⚠️ 獲利稀釋,⚪ 數據不足,上曜,11.25,-127.59,-0.52
3437.TW,2025,-21.0,2.13%,-181.91,2025-12,0.0,-29.37%,-160.66,-2.03,-93.44999999999999,-21.25,🌑 雙重衰退,⚪ 數據不足,榮創,28.1000003815,-250.0,-2.65
5481.TWO,2025,-0.34,N/A,-165.22,2025-12,0.0,N/A,-164.59,-0.65,-29.099999999999998,-0.63,🌑 雙重衰退,⚪ 數據不足,新華,21.8999996185,-400.0,-0.65
1213.TW,2025,63.23,-3.68%,-109.76,2025-12,0.0,-19.69%,-165.82,-0.65,-32.7,56.06,📉 獲利侵蝕,⚪ 數據不足,大飲,9.0,13.33,-0.85
5344.TWO,2025,-8.31,N/A,-170.91,2025-12,0.0,N/A,-167.38,-0.39,-18.15,-3.53,🌑 雙重衰退,⚪ 數據不足,立衛,16.3500003815,-186.67,-0.39
1586.TWO,2025,-13.22,14.13%,-178.05,2025-12,0.0,-0.10%,-167.48000000000002,-0.46,-23.55,-10.57,🌑 雙重衰退,⚪ 數據不足,和勤,21.8500003815,-205.0,-0.35
6830.TW,2025,8.46,N/A,-156.8,2025-12,0.0,N/A,-167.58,-0.64,-52.8,10.78,📉 獲利侵蝕,⚪ 數據不足,汎銓,975.0,-174.42,-0.71
5345.TWO,2025,148.72,N/A,82.98,2025-12,0.0,N/A,-167.82,-0.3,-14.85,250.8,⚠️ 獲利稀釋,⚪ 數據不足,馥鴻,21.6000003815,80.26,-0.32
4950.TWO,2025,693.83,N/A,23.4,2025-12,0.0,N/A,-168.46,-0.43,-18.3,191.86,⚠️ 獲利稀釋,⚪ 數據不足,金耘國際,18.6000003815,-30.3,-0.36
2723.TW,2025,-2.06,59.54%,-175.3,2025-12,0.0,7.94%,-170.71,-4.23,-55.35000000000002,-4.59,🏰 高護城河,⚪ 數據不足,美食-KY,66.5999984741,-295.83,-2.47
5299.TWO,2025,-12.32,N/A,18.71,2026-03,8.653667311810583,N/A,-170.81,4.58,161.55,189.52,⚠️ 獲利稀釋,⚪ 中性觀察,杰力,93.1999969482,-22.77,1.65
1742.TWO,2025,-51.7,11.07%,-222.73,2025-12,0.0,-115.34%,-171.04,-0.87,-42.15,-51.69,🌑 雙重衰退,⚪ 數據不足,台蠟,15.5,-171.9,-1.08
2726.TWO,2025,10.36,54.90%,-174.64,2025-12,0.0,-51.18%,-175.23,-1.77,-110.7,0.59,🏰 高護城河,⚪ 數據不足,雅茗-KY,10.4499998093,-146.32,-3.55
6108.TW,2025,-21.96,N/A,-194.62,2025-12,0.0,N/A,-176.58,-0.91,-43.65,-18.04,🌑 雙重衰退,⚪ 數據不足,競國,20.0,-140.99,-0.88
4562.TW,2025,3.32,31.44%,-184.44,2025-12,0.0,-45.46%,-176.66,-0.76,-39.15,-7.78,🌑 雙重衰退,⚪ 數據不足,穎漢,40.3499984741,-85.37,-1.28
6504.TW,2025,1.7,N/A,-178.42,2025-12,0.0,N/A,-176.92,-2.15,-79.35000000000001,-1.5,🌑 雙重衰退,⚪ 數據不足,南六,39.2999992371,-926.92,-1.09
2401.TW,2025,-2.33,45.66%,-181.82,2025-12,0.0,-9.00%,-179.78,-0.26,-12.15,-2.04,🌑 雙重衰退,⚪ 數據不足,凌陽,25.1499996185,-163.41,-0.37
4716.TWO,2025,-8.03,13.88%,-188.3,2025-12,0.0,-9.40%,-180.36,-0.82,0.0,-7.94,🌑 雙重衰退,⚪ 數據不足,大立,0.0,-174.29,-0.87
6103.TWO,2025,70.32,N/A,-116.47,2025-12,0.0,N/A,-183.31,-0.94,-42.74999999999999,66.84,📉 獲利侵蝕,⚪ 數據不足,合邦,39.5999984741,-230.99,-0.56
8261.TW,2025,6.37,N/A,9.03,2026-03,9.242761692650332,N/A,-186.21,5.73,202.05000000000004,195.24,⚠️ 獲利稀釋,⚪ 中性觀察,富鼎,124.5,19.71,1.57
4558.TWO,2025,15.71,9.03%,-181.25,2025-12,0.0,0.44%,-187.02,-0.36,-27.900000000000002,5.77,📉 獲利侵蝕,⚪ 數據不足,寶緯,19.1000003815,-170.59,-0.39
2371.TW,2025,4.01,16.12%,-183.36,2025-12,0.0,2.89%,-189.48000000000002,0.65,-60.75,6.12,📉 獲利侵蝕,⚪ 數據不足,大同,30.7000007629,-77.78,-5.2
2342.TW,2025,17.56,9.49%,-184.48,2025-12,0.0,-12.78%,-192.04,-0.23,-11.1,7.56,📉 獲利侵蝕,⚪ 數據不足,茂矽,39.7000007629,-171.88,-0.49
3380.TW,2025,1.51,18.44%,-190.0,2025-12,0.0,1.17%,-194.75,-0.37,-19.8,4.75,📉 獲利侵蝕,⚪ 數據不足,明泰,34.75,-166.07,-0.36
4510.TWO,2025,-14.79,14.87%,-197.14,2025-12,0.0,-1.97%,-194.92999999999998,-0.91,-39.900000000000006,-2.21,🌑 雙重衰退,⚪ 數據不足,高鋒,48.4000015259,-190.91,-1.02
3060.TW,2025,5.01,13.72%,-186.67,2025-12,0.0,3.00%,-195.51999999999998,-0.46,-15.15,8.85,📉 獲利侵蝕,⚪ 數據不足,銘異,28.5499992371,-1633.33,-0.39
1235.TW,2025,62.57,27.19%,-140.0,2025-12,30.57553956834532,-0.09%,-195.97,0.59,20.85,55.97,📉 獲利侵蝕,❌ 暫避觀望,興泰,42.5,-60.42,-0.03
3086.TWO,2025,2.76,44.07%,-192.54,2025-12,0.0,-19.63%,-198.53,-0.58,-22.2,5.99,📉 獲利侵蝕,⚪ 數據不足,華義*,43.4000015259,-190.63,-0.62
1467.TW,2025,4.15,23.39%,-197.83,2025-12,0.0,1.90%,-200.06,-0.79,-30.3,2.23,📉 獲利侵蝕,⚪ 數據不足,南緯,7.1799998283,-297.5,-0.45
1101.TW,2025,3.59,18.49%,-203.45,2025-12,0.0,3.76%,-200.33999999999997,-1.28,-41.1,-3.11,🌑 雙重衰退,⚪ 數據不足,台泥,24.1000003815,-225.26,-1.6
3710.TWO,2025,-3.15,17.49%,-208.33,2025-12,0.0,-7.36%,-203.08,-0.7,-35.24999999999999,-5.25,🌑 雙重衰退,⚪ 數據不足,連展投控,6.8400001526,-40.0,-1.48
8171.TWO,2025,-76.3,N/A,-275.59,2025-12,0.0,N/A,-208.65999999999997,-4.13,-232.95,-66.93,🌑 雙重衰退,⚪ 數據不足,天宇,22.6000003815,-687.23,-5.17
7740.TW,2025,398.67,N/A,674.7,2025-12,0.0,N/A,-210.32999999999993,3.22,0.0,885.03,⚠️ 獲利稀釋,⚪ 數據不足,熙特爾-創,0.0,453.41,4.9
6101.TWO,2025,84.34,N/A,-170.37,2025-12,0.0,N/A,-213.38,-0.32,-11.700000000000001,43.01,📉 獲利侵蝕,⚪ 數據不足,寬魚國際,40.25,-196.97,-0.19
8374.TW,2025,42.77,N/A,-191.67,2025-12,103.44827586206898,N/A,-215.60999999999999,0.7,13.049999999999999,23.94,📉 獲利侵蝕,❌ 暫避觀望,羅昇,90.0,250.0,-0.55
2426.TW,2025,-0.87,10.78%,-219.05,2025-12,0.0,-2.91%,-216.62,-0.18,-7.65,-2.43,🌑 雙重衰退,⚪ 數據不足,鼎元,69.3000030518,-142.86,-0.25
4127.TWO,2025,27.42,56.44%,-184.62,2025-12,0.0,-18.66%,-217.48000000000002,-0.17,-10.200000000000001,32.86,🏰 高護城河,⚪ 數據不足,天良,38.3499984741,-206.25,-0.22
2482.TW,2025,-15.29,35.81%,-234.57,2025-12,0.0,-38.32%,-217.68,-0.83,-45.150000000000006,-16.89,🌑 雙重衰退,⚪ 數據不足,連宇,16.75,-225.76,-1.09
3066.TWO,2025,12.21,38.23%,-207.69,2025-12,0.0,-18.85%,-217.81,-1.62,-89.4,10.12,📉 獲利侵蝕,⚪ 數據不足,李洲,18.7000007629,-218.25,-1.4
1312.TW,2025,25.54,-5.49%,-181.88,2025-12,0.0,-15.47%,-219.62,-2.86,-134.54999999999998,37.74,📉 獲利侵蝕,⚪ 數據不足,國喬,12.0500001907,-197.87,-3.97
1773.TW,2025,4.01,37.55%,6.32,2026-03,10.517038777908343,23.35%,-223.92000000000002,6.81,255.29999999999998,230.24,⚠️ 獲利稀釋,⚪ 中性觀察,勝一,179.0,-5.55,2.02
3535.TW,2025,-63.89,35.79%,-255.07,2025-12,0.0,12.45%,-223.95,-1.74,-74.55000000000001,-31.12,🌑 雙重衰退,⚪ 數據不足,晶彩科,145.5,-285.11,-1.07
2431.TW,2025,2.47,-118.71%,-233.33,2025-12,0.0,-168.74%,-226.29000000000002,-0.51,-45.45,-7.04,🌑 雙重衰退,⚪ 數據不足,聯昌,11.0,-6.25,-2.1
6199.TWO,2025,100.01,N/A,-48.33,2025-12,400.43477597434776,N/A,-226.79000000000002,0.45,3.4500000000000006,178.46,📉 獲利侵蝕,❌ 暫避觀望,天品,92.0999984741,-33.82,0.31
2363.TW,2025,572.93,27.33%,50.0,2025-12,13.31742225229117,-2.89%,-231.98000000000002,1.46,62.85000000000001,281.98,⚠️ 獲利稀釋,⚪ 中性觀察,矽統,55.7999992371,37.74,1.53
2702.TW,2025,-3.8,89.24%,-234.62,2025-12,0.0,10.47%,-232.35,-0.61,-24.0,-2.27,🏰 高護城河,⚪ 數據不足,華園,15.25,-284.85,-0.35
8450.TWO,2025,-11.93,N/A,-244.52,2025-12,0.0,N/A,-235.22,-3.03,-175.79999999999998,-9.3,🌑 雙重衰退,⚪ 數據不足,霹靂,16.6499996185,-288.46,-5.34
5392.TWO,2025,-7.88,N/A,-244.44,2025-12,0.0,N/A,-236.64,-0.39,-21.599999999999998,-7.8,🌑 雙重衰退,⚪ 數據不足,能率,44.0,-378.57,-0.26
8937.TWO,2025,-51.29,N/A,-291.67,2025-12,0.0,N/A,-241.46,-1.63,-64.2,-50.21,🌑 雙重衰退,⚪ 數據不足,合騏*,36.9500007629,-800.0,-0.71
6869.TW,2025,108.47,N/A,-150.36,2025-12,0.0,N/A,-247.26000000000002,1.57,-35.099999999999994,96.9,📉 獲利侵蝕,⚪ 數據不足,雲豹能源,83.8000030518,51.96,-4.2
4513.TWO,2025,-19.02,8.95%,-265.31,2025-12,0.0,-32.66%,-249.77,-1.15,-67.35000000000001,-15.54,🌑 雙重衰退,⚪ 數據不足,福裕,15.5,-238.24,-1.79
3545.TW,2025,-11.59,20.78%,-270.99,2025-12,0.0,-7.17%,-253.20000000000002,1.55,-16.95,-17.79,🌑 雙重衰退,⚪ 數據不足,敦泰,53.0,-16.29,-4.64
6854.TW,2025,-18.05,N/A,-276.79,2025-12,0.0,N/A,-253.23000000000002,-3.06,-124.35000000000001,-23.56,🌑 雙重衰退,⚪ 數據不足,錼創科技-KY創,159.5,-451.85,-1.02
2464.TW,2025,-6.86,17.62%,-266.0,2025-12,0.0,-3.37%,-255.05,-0.58,-29.849999999999998,-10.95,🌑 雙重衰退,⚪ 數據不足,盟立,113.0,-352.17,-0.84
6547.TWO,2025,-2.24,N/A,-258.33,2025-12,0.0,N/A,-259.57,-0.44,-25.95,1.24,📉 獲利侵蝕,⚪ 數據不足,高端疫苗,49.5499992371,-144.44,-0.86
8087.TWO,2025,-65.94,N/A,-328.07,2025-12,0.0,N/A,-260.40999999999997,-1.16,-50.85,-67.66,🌑 雙重衰退,⚪ 數據不足,麗升能源,33.2999992371,-670.0,-1.32
4131.TWO,2025,257.45,34.86%,36.07,2025-12,0.0,-26.13%,-261.45,-0.43,-22.95,297.52,⚠️ 獲利稀釋,⚪ 數據不足,浩泰,35.2999992371,61.95,-0.78
6167.TWO,2025,20.36,N/A,-250.0,2025-12,0.0,N/A,-263.22,0.01,0.0,13.22,📉 獲利侵蝕,⚪ 數據不足,久正,0.0,111.11,-0.03
6456.TW,2025,1.28,N/A,-269.57,2025-12,0.0,N/A,-264.99,-0.37,-21.900000000000002,-4.58,🌑 雙重衰退,⚪ 數據不足,GIS-KY,80.6999969482,-68.18,-0.79
8084.TWO,2025,1.31,N/A,-280.2,2025-12,0.0,N/A,-269.3,-1.03,-46.800000000000004,-10.9,🌑 雙重衰退,⚪ 數據不足,巨虹,44.9500007629,-5250.0,-1.82
4999.TW,2025,-0.79,N/A,-272.92,2025-12,0.0,N/A,-272.73,-1.35,-65.10000000000001,-0.19,🌑 雙重衰退,⚪ 數據不足,鑫禾,21.2999992371,-348.15,-1.68
6958.TW,2025,-6.06,N/A,-280.56,2025-12,0.0,N/A,-273.47,-1.71,-78.15,-7.09,🌑 雙重衰退,⚪ 數據不足,日盛台駿,19.1000003815,-248.7,-2.38
2061.TWO,2025,3.9,7.75%,-273.08,2025-12,0.0,1.18%,-274.26,-1.08,-48.599999999999994,1.18,📉 獲利侵蝕,⚪ 數據不足,風青,19.8999996185,-550.0,-0.97
6230.TW,2025,11.27,N/A,-264.86,2025-12,0.0,N/A,-276.8,-1.3,-55.650000000000006,11.94,📉 獲利侵蝕,⚪ 數據不足,尼得科超眾,157.5,-395.45,-2.44
2392.TW,2025,6.06,-1.63%,-281.76,2025-12,0.0,-10.82%,-278.32,-4.81,-194.85,-3.44,🌑 雙重衰退,⚪ 數據不足,正崴,38.3499984741,-266.67,-6.62
8215.TW,2025,-1.11,N/A,-283.87,2025-12,0.0,N/A,-279.87,-0.12,0.0,-4.0,🌑 雙重衰退,⚪ 數據不足,明基材,0.0,-125.0,-1.14
5468.TWO,2025,17.37,N/A,-246.15,2025-12,0.0,N/A,-283.03000000000003,-0.23,-15.0,36.88,📉 獲利侵蝕,⚪ 數據不足,凱鈺,17.9500007629,-43.75,-0.65
2017.TW,2025,-14.15,-2.98%,-300.0,2025-12,0.0,-20.14%,-283.33,-0.31,-15.9,-16.67,🌑 雙重衰退,⚪ 數據不足,官田鋼,8.6700000763,-162.5,-0.56
4956.TW,2025,6.45,N/A,-280.95,2025-12,0.0,N/A,-285.14,-1.03,-45.60000000000001,4.19,📉 獲利侵蝕,⚪ 數據不足,光鋐,49.5999984741,-836.36,-0.8
5301.TWO,2025,-45.83,N/A,-320.93,2025-12,0.0,N/A,-285.31,-0.96,-49.2,-35.62,🌑 雙重衰退,⚪ 數據不足,寶得利,8.1899995804,-317.39,-1.81
2734.TWO,2025,-2.52,15.72%,-286.84,2025-12,0.0,-0.44%,-289.44,-1.11,-52.2,2.6,📉 獲利侵蝕,⚪ 數據不足,易飛網,16.2999992371,-161.67,-1.42
3432.TW,2025,214.23,13.78%,-64.15,2025-12,0.0,-20.55%,-293.57,-0.59,-31.200000000000003,229.42,📉 獲利侵蝕,⚪ 數據不足,台端,22.6000003815,-13.46,-0.87
8105.TW,2025,1.65,N/A,-300.0,2025-12,0.0,N/A,-298.04,-0.56,-19.950000000000003,-1.96,🌑 雙重衰退,⚪ 數據不足,凌巨,13.5,-1966.67,-0.3
2002.TW,2025,-11.74,4.83%,-315.38,2025-12,0.0,0.47%,-303.35,-0.27,-9.75,-12.03,🌑 雙重衰退,⚪ 數據不足,中鋼,18.6000003815,-316.67,-0.29
6140.TWO,2025,54.34,N/A,-287.38,2025-12,0.0,N/A,-314.34,-1.16,-54.449999999999996,26.96,📉 獲利侵蝕,⚪ 數據不足,訊達,18.6499996185,-227.47,-1.93
4939.TWO,2025,-8.78,N/A,-326.32,2025-12,0.0,N/A,-318.27,-0.53,-24.9,-8.05,🌑 雙重衰退,⚪ 數據不足,亞電,43.9000015259,-282.76,-0.43
3023.TW,2025,-6.24,23.64%,-6.49,2026-03,8.578213119620067,9.15%,-321.18,13.02,505.34999999999997,314.69,📉 獲利侵蝕,⚪ 中性觀察,信邦,289.0,-11.43,3.6
3032.TW,2025,49.41,19.78%,-272.65,2025-12,0.0,5.69%,-323.80999999999995,-2.17,-174.29999999999998,51.16,📉 獲利侵蝕,⚪ 數據不足,偉訓,66.0,-155.38,-7.93
5230.TWO,2025,-15.82,N/A,-338.6,2025-12,0.0,N/A,-323.94,-1.28,-63.75,-14.66,🌑 雙重衰退,⚪ 數據不足,雷笛克光學,17.25,-348.08,-1.35
1418.TW,2025,-49.95,208.69%,-373.33,2025-12,0.0,-991.43%,-325.33,-2.24,-86.10000000000001,-48.0,🏰 高護城河,⚪ 數據不足,東華,19.2000007629,-42.67,-1.29
6988.TW,2025,-11.17,N/A,-337.5,2025-12,0.0,N/A,-327.02,-0.21,-22.049999999999997,-10.48,🌑 雙重衰退,⚪ 數據不足,威力暘-創,14.3000001907,-136.84,-1.13
4530.TWO,2025,345.21,52.20%,126.0,2025-12,0.0,27.02%,-329.57,-0.24,-2.2499999999999996,455.57,🔄 轉虧為盈,⚪ 數據不足,宏易,24.6000003815,64.71,0.34
4714.TWO,2025,97.17,-12.82%,-245.95,2025-12,21.571429116428572,-39.60%,-331.03,0.36,10.5,85.08,📉 獲利侵蝕,❌ 暫避觀望,永捷,15.1000003815,157.14,-0.54
6425.TWO,2025,-24.91,N/A,-348.39,2025-12,0.0,N/A,-331.47999999999996,-2.58,-103.8,-16.91,🌑 雙重衰退,⚪ 數據不足,易發,82.0999984741,-932.26,-1.61
3095.TWO,2025,1.73,20.83%,-338.6,2025-12,0.0,6.20%,-345.13,-2.83,-127.35000000000001,6.53,📉 獲利侵蝕,⚪ 數據不足,及成,41.2000007629,-438.6,-2.0
2601.TW,2025,-12.6,102.69%,-365.71,2025-12,0.0,-12.62%,-357.93,-0.34,-35.699999999999996,-7.78,🏰 高護城河,⚪ 數據不足,益航,4.9600000381,-126.67,-1.63
6695.TW,2025,18.92,N/A,-355.0,2025-12,0.0,N/A,-365.49,-1.86,-88.35000000000001,10.49,📉 獲利侵蝕,⚪ 數據不足,芯鼎,50.5999984741,-101.09,-1.83
5487.TWO,2025,-14.05,N/A,-381.82,2025-12,0.0,N/A,-366.33,-0.57,-25.2,-15.49,🌑 雙重衰退,⚪ 數據不足,通泰,29.2999992371,-850.0,-0.53
5011.TWO,2025,32.39,N/A,-347.22,2025-12,0.0,N/A,-369.61,-1.24,-58.35,22.39,📉 獲利侵蝕,⚪ 數據不足,久陽,15.3999996185,-369.57,-1.61
2038.TW,2025,-3.5,-0.64%,-380.0,2025-12,0.0,-2.86%,-371.76,-0.12,-1.200000000000001,-8.24,🌑 雙重衰退,⚪ 數據不足,海光,13.8999996185,-160.0,-0.56
6443.TW,2025,-61.4,N/A,-433.33,2025-12,0.0,N/A,-373.77,-1.9,-135.9,-59.56,🌑 雙重衰退,⚪ 數據不足,元晶,37.5,-1457.14,-6.24
1444.TW,2025,-12.7,4.59%,-388.89,2025-12,0.0,-2.95%,-374.9,-0.68,-27.450000000000003,-13.99,🌑 雙重衰退,⚪ 數據不足,力麗,5.9600000381,-361.54,-0.78
3043.TW,2025,8.88,24.04%,-381.05,2025-12,0.0,-3.20%,-377.84000000000003,-0.51,-49.5,-3.21,🌑 雙重衰退,⚪ 數據不足,科風,20.1000003815,-198.08,-2.67
2457.TW,2025,-5.83,21.21%,-410.42,2025-12,0.0,-6.90%,-400.31,-0.97,-58.2,-10.11,🌑 雙重衰退,⚪ 數據不足,飛宏,25.6499996185,-296.0,-1.48
6916.TW,2025,-1.55,N/A,-406.38,2025-12,0.0,N/A,-406.19,-0.98,-49.95,-0.19,🌑 雙重衰退,⚪ 數據不足,華凌,18.7000007629,-526.09,-1.44
8431.TWO,2025,11.78,N/A,-404.84,2025-12,0.0,N/A,-407.46999999999997,-2.44,-111.30000000000001,2.63,📉 獲利侵蝕,⚪ 數據不足,匯鑽科,62.7999992371,-844.83,-3.88
6176.TW,2025,-5.52,N/A,-3.0,2026-03,4.414298018949181,N/A,-407.8,9.4,348.3,404.8,📉 獲利侵蝕,⚪ 中性觀察,瑞儀,102.5,-40.24,2.29
8097.TWO,2025,42.23,N/A,-394.74,2025-12,0.0,N/A,-414.12,-0.86,-42.0,19.38,📉 獲利侵蝕,⚪ 數據不足,常珵,51.7000007629,-504.76,-1.14
8488.TW,2025,-8.07,N/A,-425.64,2025-12,0.0,N/A,-418.36,-1.75,-86.25,-7.28,🌑 雙重衰退,⚪ 數據不足,吉源-KY,10.1000003815,-75.0,-2.05
3229.TW,2025,8.61,10.48%,-407.14,2025-12,0.0,5.07%,-420.44,-0.56,-21.15,13.3,📉 獲利侵蝕,⚪ 數據不足,晟鈦,42.9500007629,-609.09,-0.43
3701.TW,2025,-24.43,15.03%,-445.45,2025-12,28.638299170978723,-8.17%,-420.5,1.11,35.25,-24.95,🌑 雙重衰退,❌ 暫避觀望,大眾控,67.3000030518,455.0,-0.38
6128.TW,2025,-4.06,N/A,-431.94,2025-12,0.0,N/A,-427.23,-9.5,-265.8,-4.71,🌑 雙重衰退,⚪ 數據不足,上福,20.7999992371,-533.79,-9.56
6240.TWO,2025,-1.39,N/A,-428.57,2025-12,0.0,N/A,-427.45,-1.43,-59.25,-1.12,🌑 雙重衰退,⚪ 數據不足,松崗,18.7999992371,-323.44,-1.15
4960.TW,2025,-5.33,N/A,-444.68,2025-12,0.0,N/A,-441.5,-2.11,-102.3,-3.18,🌑 雙重衰退,⚪ 數據不足,誠美材,42.5999984741,-412.2,-2.58
5314.TWO,2025,414.78,N/A,-69.48,2025-12,6.978281541633616,N/A,-442.8,2.67,158.85,373.32,📉 獲利侵蝕,⚪ 中性觀察,世紀*,73.9000015259,-72.07,5.56
3228.TWO,2025,-34.36,58.46%,-491.18,2025-12,0.0,-58.74%,-463.93,-1.5,-76.65,-27.25,🏰 高護城河,⚪ 數據不足,金麗科,220.0,-922.22,-2.03
3207.TWO,2025,19.7,11.52%,-440.0,2025-12,0.0,-13.20%,-466.05,0.35,-4.05,26.05,📉 獲利侵蝕,⚪ 數據不足,耀勝,62.5999984741,-38.6,-0.82
1536.TW,2025,-22.46,-3.41%,-487.14,2025-12,0.0,-18.43%,-469.62,-2.05,-105.6,-17.52,🌑 雙重衰退,⚪ 數據不足,和大,56.5,-1305.88,-2.71
6237.TWO,2025,12.81,N/A,-462.96,2025-12,0.0,N/A,-474.65,-1.45,-71.25,11.69,📉 獲利侵蝕,⚪ 數據不足,驊訊,40.0,-158.93,-1.52
8437.TWO,2025,-29.14,N/A,-516.13,2025-12,0.0,N/A,-484.85,-0.83,0.0,-31.28,🌑 雙重衰退,⚪ 數據不足,大地-KY,0.0,-100.0,-1.29
6785.TWO,2025,-78.46,N/A,-540.74,2025-12,0.0,N/A,-488.07,-0.81,-36.6,-52.67,🌑 雙重衰退,⚪ 數據不足,昱展新藥,139.0,-710.0,-1.19
8104.TW,2025,72.94,N/A,-433.33,2025-12,0.0,N/A,-488.16999999999996,0.14,-7.050000000000001,54.84,📉 獲利侵蝕,⚪ 數據不足,錸寶,35.0999984741,-75.0,-0.55
6152.TW,2025,-39.03,N/A,-539.13,2025-12,0.0,N/A,-508.4,-1.22,-58.05,-30.73,🌑 雙重衰退,⚪ 數據不足,百一,14.0,-771.43,-1.47
1762.TW,2025,-34.83,-78.82%,-566.18,2025-12,0.0,-143.69%,-525.92,-1.84,-107.69999999999999,-40.26,🌑 雙重衰退,⚪ 數據不足,中化生,29.1499996185,-292.75,-4.39
2442.TW,2025,35.1,33.43%,329.17,2025-12,2.7529761904761902,26.98%,-551.6299999999999,0.65,100.80000000000001,880.8,⚠️ 獲利稀釋,⚪ 中性觀察,新美齊,18.5,-30.11,5.24
3504.TW,2025,4.53,20.05%,25.0,2026-03,3315.0001525899997,0.06%,-576.95,-0.08,0.30000000000000004,601.95,🔄 轉虧為盈,❌ 暫避觀望,揚明光,66.3000030518,96.31,0.05
6742.TW,2025,-14.48,N/A,-603.33,2025-12,0.0,N/A,-583.1800000000001,-1.5,-64.64999999999999,-20.15,🌑 雙重衰退,⚪ 數據不足,澤米,40.1500015259,-1962.5,-1.52
