status,prev_rev_yoy,est_price,pe,expansion,date,om,advice,prev_eps_yoy,eps_yoy,prev_year,eps,symbol,name,prev_eps,gm,price,rev_yoy
⚠️ 獲利稀釋,2.45,23.1,10.259740383571428,-1879.79,2026-03,2.25%,⚪ 中性觀察,24.44,157.89,2025,0.49,2032.TW,新鋼,0.56,6.08%,15.8000001907,2037.68
🔄 轉虧為盈,1.18,-42.45,0.0,-1882.1599999999999,2026-03,1.18%,⚪ 數據不足,-273.08,372.73,2025,0.3,2061.TWO,風青,-0.97,7.75%,56.7000007629,2254.89
📉 獲利侵蝕,105.83,82.94999999999999,9.76491862567812,-1889.83,2026-03,2.17%,⚪ 中性觀察,-8.3,-29.85,2025,0.47,2354.TW,鴻準,2.32,4.22%,54.0,1859.98
⚠️ 獲利稀釋,-8.84,-4.3500000000000005,0.0,-1902.0900000000001,2026-03,N/A,⚪ 數據不足,81.16,76.09,2025,-0.11,5608.TW,四維航,-0.13,N/A,13.5500001907,1978.18
⚠️ 獲利稀釋,-5.67,49.2,24.786586296280486,-1903.8999999999999,2026-03,N/A,❌ 暫避觀望,65.08,448.72,2025,2.14,6505.TW,台塑化,1.04,N/A,81.3000030518,2352.62
🔄 轉虧為盈,1.16,-43.199999999999996,0.0,-1905.83,2026-03,N/A,⚪ 數據不足,16.81,160.71,2025,0.17,6124.TWO,業強,-0.99,N/A,26.5,2066.54
📉 獲利侵蝕,7.41,0.0,0.0,-1914.24,2026-03,-65.06%,⚪ 數據不足,15.65,-53.33,2025,-0.47,4804.TWO,大略-KY,-1.54,-7.81%,0.0,1860.91
🔄 轉虧為盈,-18.66,-11.850000000000001,0.0,-1931.19,2026-03,-68.62%,⚪ 數據不足,56.82,103.7,2025,0.01,3625.TWO,西勝,-0.6,-3.42%,16.7000007629,2034.89
📉 獲利侵蝕,56.06,0.0,0.0,-1943.1399999999999,2026-03,-19.69%,⚪ 數據不足,-109.76,-60.87,2025,-0.37,1213.TW,大飲,-0.85,-3.68%,0.0,1882.27
⚠️ 獲利稀釋,-43.59,0.0,0.0,-1944.5700000000002,2026-03,-116.55%,⚪ 數據不足,-122.76,84.31,2025,-0.08,1591.TWO,駿吉-KY,-2.75,-25.13%,0.0,2028.88
⚠️ 獲利稀釋,44.32,249.45,4.449789536981359,-1963.2199999999998,2026-03,5.14%,⚪ 中性觀察,178.19,504.92,2025,3.69,3709.TWO,鑫聯大投控,7.11,8.09%,74.0,2468.14
⚠️ 獲利稀釋,24.44,93.3,184.88745980707395,-1963.2800000000002,2026-03,N/A,❌ 暫避觀望,840.63,534.37,2025,2.03,8046.TW,南電,3.01,N/A,1150.0,2497.65
⚠️ 獲利稀釋,6.95,90.6,9.685430463576159,-1983.4199999999998,2026-03,1.48%,⚪ 中性觀察,19.21,44.68,2025,0.68,2356.TW,英業達,2.42,5.21%,58.5,2028.1
⚠️ 獲利稀釋,18.13,506.70000000000005,6.927175843694494,-1990.48,2026-03,3.28%,⚪ 中性觀察,23.02,17.49,2025,3.56,2317.TW,鴻海,13.61,5.88%,234.0,2007.97
⚠️ 獲利稀釋,50.54,721.1999999999999,6.769966722129784,-1994.11,2026-03,3.76%,⚪ 中性觀察,25.55,8.71,2025,5.5,2382.TW,廣達,19.45,6.33%,325.5,2002.82
⚠️ 獲利稀釋,880.8,113.55000000000001,2.529722538771466,-2000.0500000000002,2026-03,26.98%,⚪ 中性觀察,329.17,286.21,2025,1.14,2442.TW,新美齊,5.24,33.43%,19.1499996185,2286.26
🔄 轉虧為盈,-8.24,-4.3500000000000005,0.0,-2011.41,2026-03,-2.86%,⚪ 數據不足,-380.0,-56.76,2025,0.16,2038.TW,海光,-0.56,-0.64%,12.6499996185,1954.65
📉 獲利侵蝕,-1.53,28.349999999999994,15.396825598677252,-2015.77,2026-03,N/A,❌ 暫避觀望,-33.64,-1600.0,2025,-0.15,6418.TWO,詠昇,0.73,N/A,29.1000003815,415.77
⚠️ 獲利稀釋,21.23,70.5,10.382978561085107,-2019.02,2026-03,2.37%,⚪ 中性觀察,-25.31,122.06,2025,1.52,3033.TW,威健,1.81,5.24%,48.7999992371,2141.08
⚠️ 獲利稀釋,-13.12,15.15,12.128712871287128,-2044.13,2026-03,5.82%,⚪ 中性觀察,-14.89,100.0,2025,0.16,2515.TW,中工,0.4,9.34%,12.25,2144.13
📉 獲利侵蝕,-51.86,-24.9,0.0,-2046.6399999999999,2026-03,N/A,⚪ 數據不足,-141.41,-73.33,2025,-0.26,6582.TW,申豐,-0.41,N/A,32.2999992371,1973.31
🔄 轉虧為盈,-9.3,-157.34999999999997,0.0,-2051.08,2026-03,N/A,⚪ 數據不足,-244.52,135.16,2025,0.32,8450.TWO,霹靂,-5.34,N/A,15.0,2186.24
⚠️ 獲利稀釋,-17.24,-38.25,0.0,-2056.62,2026-03,N/A,⚪ 數據不足,-185.96,15.09,2025,-0.45,3294.TWO,英濟,-0.49,N/A,31.7999992371,2071.71
⚠️ 獲利稀釋,10.25,11.1,156.75675675675677,-2057.51,2026-03,N/A,❌ 暫避觀望,72.15,146.97,2025,0.35,8064.TWO,東捷,1.36,N/A,116.0,2204.48
📉 獲利侵蝕,16.71,-1.7999999999999998,0.0,-2100.2200000000003,2026-03,-1.47%,⚪ 數據不足,95.92,-800.0,2025,-0.09,2022.TW,聚亨,-0.02,7.21%,7.6199998856,1300.22
⚠️ 獲利稀釋,13.76,141.15,7.2263549415515405,-2117.8599999999997,2026-03,3.25%,⚪ 中性觀察,52.91,179.82,2025,3.05,3028.TW,增你強,3.15,7.68%,68.0,2297.68
⚠️ 獲利稀釋,-14.27,-0.4500000000000004,0.0,-2122.24,2026-03,-53.06%,⚪ 數據不足,241.18,106.25,2025,0.03,2466.TW,冠西電,0.25,-4.21%,122.0,2228.49
📉 獲利侵蝕,-20.25,-19.8,0.0,-2126.92,2026-03,-7.44%,⚪ 數據不足,-164.06,0.0,2025,-0.09,1452.TW,宏益,-0.41,0.28%,11.4499998093,2126.92
📉 獲利侵蝕,-9.55,16.05,8.878504672897195,-2151.66,2026-03,0.23%,⚪ 中性觀察,364.71,-30.0,2025,-0.13,1413.TW,宏洲,0.45,2.52%,9.5,2121.66
⚠️ 獲利稀釋,-8.77,121.05000000000001,8.116480793060719,-2164.1,2026-03,-0.68%,⚪ 中性觀察,133.62,232.5,2025,1.33,3673.TW,TPK-KY,2.71,5.83%,65.5,2396.6
⚠️ 獲利稀釋,-0.88,-72.6,0.0,-2181.0899999999997,2026-03,-12.37%,⚪ 數據不足,-41.61,36.36,2025,-0.35,3707.TWO,漢磊,-1.97,-1.01%,68.6999969482,2217.45
⚠️ 獲利稀釋,-4.68,0.0,0.0,-2185.29,2026-03,0.97%,⚪ 數據不足,-19.9,64.29,2025,0.23,1725.TW,元禎,1.53,4.14%,0.0,2249.58
⚠️ 獲利稀釋,11.46,-83.25,0.0,-2201.53,2026-03,N/A,⚪ 數據不足,-55.46,68.06,2025,-0.23,4943.TW,康控-KY,-1.88,N/A,8.6800003052,2269.59
⚠️ 獲利稀釋,14.02,-27.150000000000002,0.0,-2206.8399999999997,2026-03,-1.87%,⚪ 數據不足,64.65,34.78,2025,-0.15,2241.TW,艾姆勒,-0.7,14.37%,36.5499992371,2241.62
📉 獲利侵蝕,0.49,-196.35,0.0,-2207.02,2026-03,-21.07%,⚪ 數據不足,-34.29,-8.99,2025,-0.97,2314.TW,台揚,-6.11,2.93%,12.8000001907,2198.03
⚠️ 獲利稀釋,-16.5,11.1,20.878378120675674,-2221.92,2026-03,3.23%,❌ 暫避觀望,-72.16,114.29,2025,0.15,2028.TW,威致,0.28,5.49%,15.4499998093,2336.21
🔄 轉虧為盈,4.19,-38.7,0.0,-2229.66,2026-03,N/A,⚪ 數據不足,-280.95,209.09,2025,0.24,4956.TW,光鋐,-0.8,N/A,29.6499996185,2438.75
📉 獲利侵蝕,-21.61,-130.50000000000003,0.0,-2236.37,2026-03,N/A,⚪ 數據不足,42.24,-1833.33,2025,-0.58,6141.TW,柏承,-4.65,N/A,40.7000007629,403.04
📉 獲利侵蝕,-87.0,0.0,0.0,-2246.76,2026-03,-14.33%,⚪ 數據不足,100.65,-66.67,2025,-0.05,1516.TW,川飛,0.04,5.36%,16.3999996185,2180.09
🔄 轉虧為盈,22.39,-46.5,0.0,-2259.5699999999997,2026-03,N/A,⚪ 數據不足,-347.22,292.59,2025,0.52,5011.TWO,久陽,-1.61,N/A,19.2999992371,2552.16
📉 獲利侵蝕,-9.62,-69.45,0.0,-2279.75,2026-03,N/A,⚪ 數據不足,-228.57,-220.0,2025,-0.49,4976.TW,佳凌,-1.88,N/A,33.0499992371,2059.75
📉 獲利侵蝕,229.42,-32.1,0.0,-2319.19,2026-03,-20.55%,⚪ 數據不足,-64.15,-35.29,2025,-0.23,3432.TW,台端,-0.87,13.78%,17.0,2283.9
⚠️ 獲利稀釋,-13.41,-93.89999999999999,0.0,-2334.7999999999997,2026-03,-4.30%,⚪ 數據不足,-29.83,30.19,2025,-0.41,1304.TW,台聚,-2.6,5.34%,13.3500003815,2364.99
⚠️ 獲利稀釋,0.61,-108.15,0.0,-2357.48,2026-03,-33.43%,⚪ 數據不足,-148.28,37.18,2025,-0.49,2340.TW,台亞,-2.88,-9.53%,32.4500007629,2394.66
📉 獲利侵蝕,-0.73,166.65,7.398739599297929,-2365.58,2026-03,1.39%,⚪ 中性觀察,-15.3,-64.2,2025,0.58,4938.TW,和碩,5.39,4.09%,82.1999969482,2301.38
📉 獲利侵蝕,25.06,-69.89999999999999,0.0,-2396.9500000000003,2026-03,-22.91%,⚪ 數據不足,41.55,-52.17,2025,-0.7,3593.TW,力銘,-1.4,-4.13%,15.3500003815,2344.78
📉 獲利侵蝕,-11.5,-135.29999999999998,0.0,-2413.2599999999998,2026-03,-24.71%,⚪ 數據不足,-53.09,-233.33,2025,-0.81,2104.TW,國際中橡,-4.28,-13.28%,10.6000003815,2179.93
📉 獲利侵蝕,10.62,9.6,25.15625059609375,-2450.13,2026-03,N/A,❌ 暫避觀望,2.56,-233.33,2025,-0.04,6118.TWO,建達,0.4,N/A,16.1000003815,2216.8
⚠️ 獲利稀釋,-37.56,-48.300000000000004,0.0,-2517.9,2026-03,-6.17%,⚪ 數據不足,-108.06,33.33,2025,-0.1,2014.TW,中鴻,-1.29,-3.67%,17.0499992371,2551.23
📉 獲利侵蝕,-12.03,-12.45,0.0,-2519.4300000000003,2026-03,0.47%,⚪ 數據不足,-315.38,-900.0,2025,-0.16,2002.TW,中鋼,-0.29,4.83%,18.6499996185,1619.43
⚠️ 獲利稀釋,15.75,35.099999999999994,60.25641025641026,-2523.11,2026-03,N/A,❌ 暫避觀望,9.87,535.48,2025,1.35,8043.TWO,蜜望實,1.67,N/A,141.0,3058.59
📉 獲利侵蝕,-18.05,-9.45,0.0,-2527.23,2026-03,N/A,⚪ 數據不足,-171.43,-400.0,2025,-0.15,6120.TW,達運,-0.19,N/A,13.1999998093,2127.23
⚠️ 獲利稀釋,3.25,0.0,0.0,-2535.0800000000004,2026-03,3.28%,⚪ 數據不足,0.0,61.7,2025,1.52,3209.TW,全科,3.02,4.62%,0.0,2596.78
⚠️ 獲利稀釋,21.05,-5.25,0.0,-2546.22,2026-03,N/A,⚪ 數據不足,100.0,100.0,2025,0.0,5498.TWO,凱崴,0.0,N/A,49.0499992371,2646.22
⚠️ 獲利稀釋,-16.83,-64.35,0.0,-2579.56,2026-03,-10.28%,⚪ 數據不足,-29.51,54.35,2025,-0.21,1305.TW,華夏,-1.58,0.65%,12.6499996185,2633.91
📉 獲利侵蝕,-6.44,-30.599999999999994,0.0,-2640.98,2026-03,-6.86%,⚪ 數據不足,-5100.0,-27.27,2025,-0.15,1710.TW,東聯,-1.01,-1.71%,16.3999996185,2613.71
⚠️ 獲利稀釋,-9.71,-47.85,0.0,-2680.17,2026-03,-15.57%,⚪ 數據不足,47.45,71.74,2025,-0.13,4304.TWO,勝昱,-1.16,5.19%,18.7000007629,2751.91
⚠️ 獲利稀釋,31.28,23.400000000000002,7.49999987775641,-2694.89,2026-03,6.56%,⚪ 中性觀察,18.33,104.76,2025,0.03,1459.TW,聯發,0.81,15.20%,11.6999998093,2799.65
⚠️ 獲利稀釋,-9.63,-32.1,0.0,-2732.48,2026-03,-6.00%,⚪ 數據不足,-143.48,48.39,2025,-0.16,1905.TW,華紙,-0.56,4.37%,14.3500003815,2780.87
⚠️ 獲利稀釋,-6.78,30.749999999999996,19.75609756097561,-2772.3,2026-03,-7.50%,❌ 暫避觀望,-6.32,18.18,2025,0.26,4707.TWO,磐亞,0.89,-0.45%,40.5,2790.48
📉 獲利侵蝕,22.7,240.75,2.218068440753894,-2840.54,2026-03,-0.60%,⚪ 中性觀察,-10.52,-96.52,2025,0.17,4420.TWO,光明,5.53,4.67%,35.5999984741,2744.02
📉 獲利侵蝕,-7.04,-46.80000000000001,0.0,-2873.6800000000003,2026-03,-168.74%,⚪ 數據不足,-233.33,-81.82,2025,-0.2,2431.TW,聯昌,-2.1,-118.71%,10.5500001907,2791.86
📉 獲利侵蝕,2.29,-39.449999999999996,0.0,-2921.9399999999996,2026-03,-8.09%,⚪ 數據不足,-118.67,-811.76,2025,-1.21,2230.TWO,泰茂,-1.05,2.81%,21.9500007629,2110.18
⚠️ 獲利稀釋,39.08,155.4,6.573358926071428,-2949.03,2026-03,N/A,⚪ 中性觀察,72.45,833.33,2025,1.76,5522.TW,遠雄,7.45,N/A,68.0999984741,3782.36
⚠️ 獲利稀釋,8.81,-13.95,0.0,-2956.2,2026-03,N/A,⚪ 數據不足,100.0,20.0,2025,-0.28,8092.TWO,建暐,0.0,N/A,13.6999998093,2976.2
⚠️ 獲利稀釋,108.39,338.85,6.153165117308544,-2963.35,2026-03,3.53%,⚪ 中性觀察,43.19,64.67,2025,3.06,3231.TW,緯創,9.04,5.62%,139.0,3028.02
⚠️ 獲利稀釋,-3.49,182.24999999999997,7.020576382864199,-3005.58,2026-03,2.54%,⚪ 中性觀察,-7.97,60.91,2025,1.77,2347.TW,聯強,5.08,4.26%,85.3000030518,3066.49
📉 獲利侵蝕,-16.67,-16.200000000000003,0.0,-3022.19,2026-03,-20.14%,⚪ 數據不足,-300.0,-18.18,2025,-0.14,2017.TW,官田鋼,-0.56,-2.98%,8.9099998474,3004.01
🔄 轉虧為盈,8.52,1.3499999999999996,777.7777777777779,-3065.02,2026-03,-0.74%,❌ 暫避觀望,-117.39,188.89,2025,0.26,3663.TWO,鑫科,-0.08,2.83%,70.0,3253.91
🔄 轉虧為盈,-19.85,-29.4,0.0,-3086.7,2026-03,-3.51%,⚪ 數據不足,32.76,142.11,2025,0.08,1313.TW,聯成,-1.17,1.59%,12.1999998093,3228.81
📉 獲利侵蝕,31.04,-83.25,0.0,-3087.86,2026-03,-15.06%,⚪ 數據不足,-939.13,-356.25,2025,-0.77,3339.TWO,泰谷,-2.0,7.87%,36.2000007629,2731.61
⚠️ 獲利稀釋,2.05,72.14999999999999,10.54054069914761,-3115.22,2026-03,1.71%,⚪ 中性觀察,195.71,171.11,2025,1.22,3048.TW,益登,2.01,3.50%,50.7000007629,3286.33
📉 獲利侵蝕,-8.3,-60.75,0.0,-3117.91,2026-03,-15.74%,⚪ 數據不足,-84.27,-38.1,2025,-0.6,3325.TWO,旭品,-1.64,2.22%,12.3000001907,3079.81
⚠️ 獲利稀釋,13.46,229.8,7.1475195822454305,-3128.53,2026-03,2.13%,⚪ 中性觀察,39.35,192.04,2025,3.3,3702.TW,大聯大,5.77,4.26%,109.5,3320.57
⚠️ 獲利稀釋,-70.37,-26.549999999999997,0.0,-3141.83,2026-03,N/A,⚪ 數據不足,-98.58,257.0,2025,1.57,9906.TW,欣巴巴,0.09,N/A,41.0,3398.83
⚠️ 獲利稀釋,95.09,107.1,55.392156862745104,-3232.7,2026-03,39.15%,❌ 暫避觀望,229.88,1434.92,2025,8.41,2408.TW,南亞科,2.13,49.05%,395.5,4667.62
⚠️ 獲利稀釋,250.8,-14.1,0.0,-3285.71,2026-03,N/A,⚪ 數據不足,82.98,50.0,2025,-0.05,5345.TWO,馥鴻,-0.32,N/A,19.5499992371,3335.71
📉 獲利侵蝕,11.63,54.449999999999996,5.027548209366391,-3361.46,2026-03,N/A,⚪ 中性觀察,-46.52,-400.0,2025,-0.12,8068.TWO,全達,1.23,N/A,18.25,2961.46
🔄 轉虧為盈,-7.81,-34.95,0.0,-3373.7,2026-03,-2.28%,⚪ 數據不足,-6.98,242.11,2025,0.27,2406.TW,國碩,-0.92,11.28%,30.75,3615.81
⚠️ 獲利稀釋,55.8,43.05000000000001,16.46341463414634,-3388.42,2026-03,N/A,❌ 暫避觀望,962.5,700.0,2025,1.04,8088.TWO,品安,1.7,N/A,47.25,4088.42
⚠️ 獲利稀釋,-7.28,-84.74999999999999,0.0,-3427.4,2026-03,N/A,⚪ 數據不足,-425.64,34.48,2025,-0.19,8488.TW,吉源-KY,-2.05,N/A,10.1000003815,3461.88
📉 獲利侵蝕,-5.8,-15.9,0.0,-3468.75,2026-03,-1.32%,⚪ 數據不足,-161.9,-2900.0,2025,-0.28,2073.TWO,雄順,-0.39,10.83%,26.5,568.75
📉 獲利侵蝕,-17.19,-52.65,0.0,-3476.9100000000003,2026-03,N/A,⚪ 數據不足,-95.77,-36.36,2025,-0.3,8933.TWO,愛地雅,-1.39,N/A,4.4499998093,3440.55
📉 獲利侵蝕,1.31,-111.45,0.0,-3499.94,2026-03,-9.19%,⚪ 數據不足,-2.19,-7.94,2025,-0.68,2067.TWO,嘉鋼,-2.8,7.03%,6.7300000191,3492.0
📉 獲利侵蝕,20.89,-4.049999999999999,0.0,-3556.49,2026-03,4.95%,⚪ 數據不足,-86.55,-3000.0,2025,-0.58,4768.TWO,晶呈科技,0.39,16.79%,298.0,556.49
⚠️ 獲利稀釋,39.88,284.40000000000003,7.621308016877637,-3614.26,2026-03,16.62%,⚪ 中性觀察,143.64,1800.0,2025,10.76,3135.TW,凌航,6.33,19.12%,144.5,5414.26
🔄 轉虧為盈,16.23,-40.5,0.0,-3618.0699999999997,2026-03,N/A,⚪ 數據不足,7.83,398.36,2025,1.88,5351.TWO,鈺創,-1.53,N/A,88.0,4016.43
⚠️ 獲利稀釋,-3.86,-62.55,0.0,-3712.18,2026-03,-0.79%,⚪ 數據不足,-622.22,100.0,2025,0.0,2064.TWO,晉椿,-1.3,5.67%,12.9499998093,3812.18
🔄 轉虧為盈,3.45,-39.0,0.0,-3811.18,2026-03,-3.16%,⚪ 數據不足,-136.36,130.0,2025,0.1,2369.TW,菱生,-1.05,2.66%,35.9000015259,3941.18
⚠️ 獲利稀釋,17.25,-24.150000000000002,0.0,-3823.03,2026-03,0.87%,⚪ 數據不足,0.0,100.0,2025,-0.01,3360.TWO,尚立,-0.48,3.88%,19.5499992371,3923.03
📉 獲利侵蝕,-10.18,1.05,1168.5714721685713,-3854.21,2026-03,-176.58%,❌ 暫避觀望,-85.71,-134.21,2025,-0.13,2434.TW,統懋,0.02,-37.47%,81.8000030518,3720.0
📉 獲利侵蝕,-50.21,-64.05000000000001,0.0,-3891.97,2026-03,N/A,⚪ 數據不足,-291.67,0.0,2025,-0.07,8937.TWO,合騏*,-0.71,N/A,25.25,3891.97
📉 獲利侵蝕,-15.99,-37.050000000000004,0.0,-4104.54,2026-03,N/A,⚪ 數據不足,-1000.0,-4050.0,2025,-2.37,5321.TWO,美而快,-0.27,N/A,54.0,54.54
⚠️ 獲利稀釋,22.78,446.09999999999997,6.338264963012778,-4109.13,2026-03,1.75%,⚪ 中性觀察,32.83,156.74,2025,5.32,3036.TW,文曄,11.61,3.74%,188.5,4265.87
📉 獲利侵蝕,66.84,-45.45,0.0,-4397.8,2026-03,N/A,⚪ 數據不足,-116.47,-1800.0,2025,-0.19,6103.TWO,合邦,-0.56,N/A,30.2000007629,2597.8
📉 獲利侵蝕,-5.37,0.0,0.0,-4431.41,2026-03,4.40%,⚪ 數據不足,700.0,-4100.0,2025,-1.2,4414.TW,如興,0.68,19.96%,0.0,331.41
🔄 轉虧為盈,5.77,-22.05,0.0,-4590.049999999999,2026-03,0.44%,⚪ 數據不足,-181.25,118.18,2025,0.06,4558.TWO,寶緯,-0.39,9.03%,17.1000003815,4708.23
🔄 轉虧為盈,-27.73,-19.35,0.0,-4628.14,2026-03,-24.47%,⚪ 數據不足,-150.77,-20.59,2025,0.27,1465.TW,偉全,-0.33,-4.05%,12.8999996185,4607.55
🔄 轉虧為盈,-13.99,-25.950000000000003,0.0,-4684.22,2026-03,-2.95%,⚪ 數據不足,-388.89,333.33,2025,0.07,1444.TW,力麗,-0.78,4.59%,8.1199998856,5017.55
🔄 轉虧為盈,-20.0,-29.55,0.0,-4715.39,2026-03,-0.55%,⚪ 數據不足,-2425.0,350.0,2025,0.1,1447.TW,力鵬,-0.97,1.59%,8.1599998474,5065.39
🔄 轉虧為盈,-8.54,-297.15000000000003,0.0,-4751.97,2026-03,-1.93%,⚪ 數據不足,-35.83,397.0,2025,2.97,3691.TWO,碩禾,-7.62,10.51%,117.5,5148.97
⚠️ 獲利稀釋,-34.21,-34.65,0.0,-4890.209999999999,2026-03,-5.93%,⚪ 數據不足,-10000.0,77.27,2025,-0.05,1455.TW,集盛,-0.99,-0.44%,9.1800003052,4967.48
🏰 高護城河,-90.93,63.149999999999984,11.425177784821855,-4933.4,2026-03,12.48%,⚪ 中性觀察,-80.68,606.06,2025,3.45,2527.TW,宏璟,0.93,61.03%,48.0999984741,5539.46
🔄 轉虧為盈,259.94,-27.75,0.0,-5009.509999999999,2026-03,18.97%,⚪ 數據不足,-850.0,118.64,2025,0.23,4416.TWO,三圓,-0.64,28.96%,10.25,5128.15
⚠️ 獲利稀釋,1760.03,-102.0,0.0,-5078.49,2026-03,N/A,⚪ 數據不足,-29.89,87.72,2025,-0.07,8059.TWO,凱碩,-2.39,N/A,15.8500003815,5166.21
⚠️ 獲利稀釋,64.51,33.15,15.76923007877828,-5205.169999999999,2026-03,-0.59%,❌ 暫避觀望,1357.14,305.56,2025,0.37,4903.TWO,聯光通,1.02,9.90%,34.8499984741,5510.73
📉 獲利侵蝕,-0.19,-57.45,0.0,-5270.77,2026-03,N/A,⚪ 數據不足,-406.38,-5000.0,2025,-0.49,6916.TW,華凌,-1.44,N/A,19.4500007629,270.77
📉 獲利侵蝕,37.74,-142.95,0.0,-5913.22,2026-03,-15.47%,⚪ 數據不足,-181.88,-91.67,2025,-1.17,1312.TW,國喬,-3.97,-5.49%,12.8500003815,5821.55
⚠️ 獲利稀釋,-3.18,-100.19999999999999,0.0,-6135.89,2026-03,N/A,⚪ 數據不足,-444.68,34.15,2025,-0.27,4960.TW,誠美材,-2.58,N/A,21.5499992371,6170.04
⚠️ 獲利稀釋,-16.65,121.50000000000003,8.086419753086417,-6252.9400000000005,2026-03,N/A,⚪ 中性觀察,32.43,339.58,2025,2.11,8926.TW,台汽電,2.45,N/A,65.5,6592.52
⚠️ 獲利稀釋,26.11,-37.2,0.0,-6367.57,2026-03,N/A,⚪ 數據不足,100.49,68.25,2025,-0.2,6654.TWO,天正國際,0.01,N/A,182.0,6435.82
⚠️ 獲利稀釋,-7.12,10.200000000000003,54.41176470588234,-6379.07,2026-03,0.89%,❌ 暫避觀望,-54.05,1150.0,2025,0.21,2009.TW,第一銅,0.34,3.00%,37.0,7529.07
⚠️ 獲利稀釋,32.59,856.1999999999999,6.622284512964261,-6541.73,2026-03,N/A,⚪ 中性觀察,159.21,3344.0,2025,43.05,5386.TWO,青雲,8.61,N/A,378.0,9885.73
⚠️ 獲利稀釋,9.1,-133.95,0.0,-6561.79,2026-03,-7.89%,⚪ 數據不足,2.79,1.43,2025,-0.69,3321.TW,同泰,-3.36,6.46%,18.8999996185,6563.22
⚠️ 獲利稀釋,8.41,9.9,15.98484877378788,-6591.09,2026-03,N/A,❌ 暫避觀望,104.43,191.67,2025,0.55,5516.TWO,雙喜,0.16,N/A,10.5500001907,6782.76
⚠️ 獲利稀釋,39.69,-8.100000000000001,0.0,-6692.919999999999,2026-03,N/A,⚪ 數據不足,55.56,55.56,2025,-0.04,5302.TWO,太欣,-0.12,N/A,11.0,6748.48
⚠️ 獲利稀釋,-93.38,-10.95,0.0,-6857.16,2026-03,N/A,⚪ 數據不足,58.65,62.96,2025,-0.1,6838.TW,台新藥,-0.55,N/A,22.7999992371,6920.12
⚠️ 獲利稀釋,12.25,499.95,4.785478547854786,-7083.82,2026-03,-7.46%,⚪ 中性觀察,212.47,141.38,2025,3.53,2316.TW,楠梓電,13.38,5.71%,159.5,7225.2
🔄 轉虧為盈,-0.51,-99.00000000000001,0.0,-7153.79,2026-03,-6.88%,⚪ 數據不足,-117.65,122.0,2025,0.11,2460.TW,建通,-3.0,3.88%,31.6499996185,7275.79
⚠️ 獲利稀釋,-9.02,32.25,24.186046511627907,-7282.78,2026-03,15.14%,❌ 暫避觀望,408.33,208.2,2025,0.66,2243.TW,宏旭-KY,1.22,22.27%,52.0,7490.98
📉 獲利侵蝕,7.0,-45.15,0.0,-7399.48,2026-03,-18.01%,⚪ 數據不足,-46.58,-700.0,2025,-0.32,4406.TWO,新昕纖,-1.07,-2.18%,9.7100000381,6699.48
🔄 轉虧為盈,-9.63,-8.700000000000001,0.0,-7750.57,2026-03,-60.61%,⚪ 數據不足,33.33,396.77,2025,2.81,3518.TW,柏騰,-1.56,-2.30%,26.7000007629,8147.34
⚠️ 獲利稀釋,5.02,-217.34999999999997,0.0,-7750.88,2026-03,-23.08%,⚪ 數據不足,-106.61,46.62,2025,-0.73,1569.TWO,濱川,-5.61,-3.81%,43.6500015259,7797.5
⚠️ 獲利稀釋,-4.42,167.4,7.338709814148745,-8574.789999999999,2026-03,N/A,⚪ 中性觀察,43.32,952.78,2025,3.91,8112.TW,至上,5.02,N/A,81.9000015259,9527.57
⚠️ 獲利稀釋,-6.92,57.3,11.42670197013089,-8942.0,2026-03,N/A,⚪ 中性觀察,830.77,140.0,2025,0.49,8110.TW,華東,2.48,N/A,43.6500015259,9082.0
🔄 轉虧為盈,12.69,-8.850000000000001,0.0,-8971.66,2026-03,-14.24%,⚪ 數據不足,82.8,192.86,2025,0.26,3623.TWO,富晶通,-0.16,-4.80%,21.3999996185,9164.52
⚠️ 獲利稀釋,-34.56,-31.650000000000006,0.0,-9374.98,2026-03,-33.60%,⚪ 數據不足,-1214.29,12.5,2025,-0.07,1314.TW,中石化,-0.78,-21.79%,8.6400003433,9387.48
🔄 轉虧為盈,-73.89,-12.750000000000002,0.0,-9682.58,2026-03,N/A,⚪ 數據不足,-133.33,125.93,2025,0.07,5531.TW,鄉林,-0.28,N/A,7.7300000191,9808.51
📉 獲利侵蝕,38.72,-4.199999999999998,0.0,-9941.46,2026-03,-9.15%,⚪ 數據不足,134.04,-9500.0,2025,-0.98,3363.TWO,上詮,0.16,12.43%,504.0,441.46
⚠️ 獲利稀釋,-26.07,-33.75,0.0,-10169.01,2026-03,N/A,⚪ 數據不足,35.29,56.25,2025,-0.14,5364.TWO,力麗店,-0.77,N/A,8.6599998474,10225.26
⚠️ 獲利稀釋,-69.84,-4.8,0.0,-10225.02,2026-03,3.61%,⚪ 數據不足,89.89,25.0,2025,-0.03,3489.TWO,森寶,-0.09,10.14%,19.2999992371,10250.02
⚠️ 獲利稀釋,-11.97,52.35,5.143266694240688,-10343.34,2026-03,N/A,⚪ 中性觀察,31.3,3275.0,2025,2.56,9946.TW,三發地產,1.52,N/A,17.9500007629,13618.34
📉 獲利侵蝕,-6.07,3.1499999999999995,84.76190112904763,-11170.34,2026-03,N/A,❌ 暫避觀望,-91.2,-10900.0,2025,-1.11,6158.TWO,禾昌,0.11,N/A,17.7999992371,270.34
