eps,gm,pe,prev_rev_yoy,status,name,rev_yoy,est_price,eps_yoy,advice,date,price,prev_eps,prev_year,om,symbol,prev_eps_yoy,expansion
10.49,60.64%,15.687053216838763,31.3,🏰 高護城河,德律,33.22,377.69999999999993,34.83,✅ 穩健價值,2025-12,395.0,7.59,2025,34.18%,3030.TW,37.0,1.6099999999999994
3.81,27.10%,10.535906007695607,2.92,🚀 利潤擴張,遠傳,5.47,139.95,7.02,✅ 穩健價值,2025-12,98.3000030518,2.79,2025,14.21%,4904.TW,9.41,1.5499999999999998
41.67,28.58%,44.83194093646784,51.33,🚀 利潤擴張,台光電,46.42,1544.1000000000001,47.96,⚠️ 追價風險,2025-12,4615.0,31.23,2025,19.80%,2383.TW,51.99,1.5399999999999991
-1.38,N/A,0.0,32.78,🚀 利潤擴張,鑽石投資,51.85,-69.00000000000001,53.38,⚪ 數據不足,2025-12,13.8999996185,-1.36,2025,N/A,6901.TW,33.98,1.5300000000000011
5.5,28.35%,5.431400498712871,5.97,🚀 利潤擴張,永記,2.72,212.10000000000002,4.17,✅ 穩健價值,2025-12,76.8000030518,4.28,2025,10.08%,1726.TW,12.04,1.4499999999999997
33.49,N/A,74.46002273588482,33.01,🚀 利潤擴張,旺矽,31.45,1187.5499999999997,32.76,⚠️ 追價風險,2025-12,5895.0,23.65,2025,N/A,6223.TWO,39.51,1.3099999999999987
4.99,33.63%,10.943695479777952,3.52,🚀 利潤擴張,中華電,2.67,189.15,3.96,✅ 穩健價值,2025-12,138.0,3.79,2025,17.33%,2412.TW,4.12,1.29
1.74,78.38%,6.002747357554945,-29.02,🏰 高護城河,凱基金,-12.26,54.6,-10.99,✅ 穩健價值,2025-12,21.8500003815,1.09,2025,39.14%,2883.TW,-34.81,1.2699999999999996
5.78,18.31%,3.9185581283644857,-6.07,🌑 雙重衰退,三陽工業,-4.56,224.70000000000002,-3.34,✅ 穩健價值,2025-12,58.7000007629,4.6,2025,4.93%,2206.TW,-1.93,1.2199999999999998
3.45,24.27%,9.999999999999998,10.63,🚀 利潤擴張,大毅,7.81,125.25000000000003,8.95,✅ 穩健價值,2025-12,83.5,2.53,2025,12.13%,2478.TW,13.57,1.1399999999999997
5.46,34.11%,3.9411343521823405,7.95,🚀 利潤擴張,中航,5.36,208.95,6.43,✅ 穩健價值,2025-12,54.9000015259,4.21,2025,23.81%,2612.TW,94.01,1.0699999999999994
4.03,21.20%,11.852704257767547,11.48,🚀 利潤擴張,晟銘電,12.17,130.35000000000002,13.2,✅ 穩健價值,2025-12,103.0,2.44,2025,14.33%,3013.TW,15.64,1.0299999999999994
8.36,36.55%,9.99515972894482,12.87,🚀 利潤擴張,世禾,16.17,309.9,17.2,✅ 穩健價值,2025-12,206.5,6.12,2025,18.42%,3551.TWO,23.67,1.0299999999999976
4.22,N/A,3.994252946637931,16.17,🚀 利潤擴張,星亞,9.51,156.6,10.39,✅ 穩健價值,2025-12,41.7000007629,3.23,2025,N/A,7753.TWO,10.53,0.8800000000000008
-0.92,11.28%,0.0,-32.0,🌑 雙重衰退,國碩,-7.81,-41.85,-6.98,⚪ 數據不足,2025-12,30.8500003815,-0.92,2025,-2.28%,2406.TW,-217.24,0.8299999999999992
38.51,97.58%,7.692307692307693,21.48,🏰 高護城河,鈊象,19.01,1405.9499999999998,19.82,✅ 穩健價值,2025-12,721.0,27.9,2025,59.33%,3293.TWO,21.2,0.8099999999999987
-2.18,41.13%,0.0,-0.69,🚀 利潤擴張,合一,9.49,0.0,10.29,⚪ 數據不足,2025-12,0.0,-2.11,2025,-478.52%,4743.TWO,-31.06,0.7999999999999989
4.08,N/A,5.325159996044776,17.98,🚀 利潤擴張,國統,20.29,140.70000000000002,21.07,✅ 穩健價值,2025-12,49.9500007629,2.95,2025,N/A,8936.TWO,28.82,0.7800000000000011
3.17,8.10%,6.067839100138191,23.71,🚀 利潤擴張,精技,18.17,119.4,18.73,✅ 穩健價值,2025-12,48.2999992371,2.38,2025,2.38%,2414.TW,21.43,0.5599999999999987
0.96,N/A,7.480619859341085,9.05,🚀 利潤擴張,時報,2.69,38.7,3.23,✅ 穩健價值,2025-12,19.2999992371,0.6,2025,N/A,8923.TWO,0.0,0.54
0.89,-0.45%,7.338308457711442,-1.16,🌑 雙重衰退,磐亞,-6.78,30.150000000000002,-6.32,✅ 穩健價值,2025-12,14.75,0.61,2025,-7.50%,4707.TWO,-10.29,0.45999999999999996
-1.96,30.43%,0.0,-18.9,🌑 雙重衰退,欣大健康,-15.0,-73.8,-14.62,⚪ 數據不足,2025-12,37.1500015259,-1.56,2025,-23.61%,4198.TWO,16.58,0.3800000000000008
2.92,31.15%,3.4041185023037324,-3.25,🌑 雙重衰退,第一保,-3.05,116.55,-2.67,✅ 穩健價值,2025-12,26.4500007629,2.43,2025,10.03%,2852.TW,-5.81,0.3799999999999999
7.1,N/A,15.35560344827586,19.5,🚀 利潤擴張,意德士,19.26,278.40000000000003,19.42,✅ 穩健價值,2025-12,285.0,5.54,2025,N/A,7556.TWO,25.35,0.16000000000000014
5.88,N/A,7.389162561576355,15.99,🚀 利潤擴張,捷敏-KY,14.03,213.14999999999998,14.17,✅ 穩健價值,2025-12,105.0,4.38,2025,N/A,6525.TW,21.33,0.14000000000000057
-0.77,N/A,0.0,25.77,🚀 利潤擴張,蒙恬,34.16,-34.800000000000004,34.19,⚪ 數據不足,2025-12,19.75,-0.68,2025,N/A,5211.TWO,26.09,0.030000000000001137
4.21,N/A,40.23760330578512,11.75,⚠️ 獲利稀釋,金居,15.52,145.2,15.34,❌ 暫避觀望,2025-12,389.5,2.71,2025,N/A,8358.TWO,-5.9,-0.17999999999999972
5.46,14.11%,11.298798798798797,13.98,⚠️ 獲利稀釋,長榮航太,11.63,199.80000000000004,11.43,⚪ 中性觀察,2025-12,150.5,4.16,2025,9.96%,2645.TW,10.05,-0.20000000000000107
-1.86,-20.30%,0.0,8.43,🌑 雙重衰退,元翎,-3.72,-73.05,-4.02,⚪ 數據不足,2025-12,16.3999996185,-1.54,2025,-35.14%,4564.TW,-8.76,-0.2999999999999994
-1.3,76.40%,0.0,17.43,🏰 高護城河,杏國,15.88,0.0,15.58,⚪ 數據不足,2025-12,0.0,-0.95,2025,-174.96%,4192.TWO,18.8,-0.3000000000000007
-1.43,N/A,0.0,-19.89,🌑 雙重衰退,中茂,-21.87,-49.8,-22.22,⚪ 數據不足,2025-12,21.75,-0.91,2025,N/A,5205.TWO,7.14,-0.34999999999999787
0.58,N/A,62.16814159292036,17.35,⚠️ 獲利稀釋,雷虎,14.37,33.9,14.0,❌ 暫避觀望,2025-12,140.5,0.73,2025,N/A,8033.TW,151.72,-0.3699999999999992
1.26,97.54%,4.892307574923077,1.98,🏰 高護城河,臺企銀,2.85,48.75,2.44,⚪ 中性觀察,2025-12,15.8999996185,1.01,2025,41.10%,2834.TW,4.12,-0.41000000000000014
2.57,21.12%,6.154446296864274,-0.11,⚠️ 獲利稀釋,聯華,4.92,96.15,4.49,⚪ 中性觀察,2025-12,39.4500007629,2.0,2025,11.17%,1229.TW,6.95,-0.4299999999999997
2.42,18.07%,2.9647435897435894,2.68,⚠️ 獲利稀釋,華航,2.58,93.60000000000001,2.11,⚪ 中性觀察,2025-12,18.5,1.81,2025,9.36%,2610.TW,5.85,-0.4700000000000002
23.46,N/A,35.92072667217176,92.55,⚠️ 獲利稀釋,光聖,64.22,726.5999999999999,63.72,❌ 暫避觀望,2025-12,1740.0,13.87,2025,N/A,6442.TW,66.63,-0.5
0.58,42.09%,11.886792812735848,-47.7,🌑 雙重衰退,昇陽,-69.37,15.9,-69.95,⚪ 中性觀察,2025-12,12.6000003815,0.24,2025,22.63%,3266.TW,-46.67,-0.5799999999999983
6.77,N/A,6.742925948223962,7.59,⚠️ 獲利稀釋,中保科,6.29,249.14999999999998,5.71,⚪ 中性觀察,2025-12,112.0,4.99,2025,N/A,9917.TW,3.81,-0.5800000000000001
9.06,48.58%,8.083219645293315,14.96,⚠️ 獲利稀釋,喬山,13.69,219.9,13.11,⚪ 中性觀察,2025-12,118.5,3.41,2025,9.78%,1736.TW,64.73,-0.5800000000000001
3.7,22.24%,15.758980301274626,0.49,🌑 雙重衰退,三福化,-9.17,129.45,-9.76,❌ 暫避觀望,2025-12,136.0,2.39,2025,10.72%,4755.TW,-23.89,-0.5899999999999999
11.47,N/A,8.205652025876745,11.43,⚠️ 獲利稀釋,中華資安,3.64,440.55,2.97,⚪ 中性觀察,2025-12,241.0,8.52,2025,N/A,7765.TW,6.85,-0.6699999999999999
14.36,N/A,5.504955799624967,8.94,⚠️ 獲利稀釋,宏�硌穈T,11.2,559.9499999999999,10.46,⚪ 中性觀察,2025-12,205.5,11.25,2025,N/A,6811.TWO,6.94,-0.7399999999999984
6.6,15.53%,8.731117824773413,16.37,⚠️ 獲利稀釋,亞光,14.74,248.25,13.99,⚪ 中性觀察,2025-12,144.5,5.51,2025,5.80%,3019.TW,23.82,-0.75
6.14,N/A,15.600287562904386,7.66,⚠️ 獲利稀釋,矽格,7.51,208.65,6.63,❌ 暫避觀望,2025-12,217.0,3.94,2025,N/A,6257.TW,-4.62,-0.8799999999999999
7.06,62.29%,4.590453831814967,-12.01,🏰 高護城河,國泰金,-2.04,254.54999999999998,-2.94,⚪ 中性觀察,2025-12,77.9000015259,4.84,2025,30.59%,2882.TW,-27.4,-0.8999999999999999
7.55,30.92%,6.207616066770996,21.75,⚠️ 獲利稀釋,湧德,20.51,287.55,19.61,⚪ 中性觀察,2025-12,119.0,5.52,2025,12.50%,3689.TWO,25.52,-0.9000000000000021
1.17,43.22%,8.538206233521594,0.9,⚠️ 獲利稀釋,台灣高鐵,2.75,45.150000000000006,1.74,⚪ 中性觀察,2025-12,25.7000007629,0.89,2025,38.82%,2633.TW,-2.2,-1.01
1.72,N/A,6.830986005046949,3.19,⚠️ 獲利稀釋,大台北,1.69,63.9,0.6,⚪ 中性觀察,2025-12,29.1000003815,1.54,2025,N/A,9908.TW,0.0,-1.0899999999999999
-2.41,N/A,0.0,8.78,⚠️ 獲利稀釋,金萬林-創,9.49,-99.3,8.37,⚪ 數據不足,2025-12,11.9499998093,-1.96,2025,N/A,6645.TW,8.41,-1.120000000000001
0.27,13.94%,60.26315689078947,-21.23,🌑 雙重衰退,亞帝歐,-14.0,5.700000000000001,-15.15,❌ 暫避觀望,2025-12,22.8999996185,0.03,2025,-0.53%,3516.TWO,-88.0,-1.1500000000000004
2.23,N/A,10.402097902097902,9.04,⚠️ 獲利稀釋,詠業,7.01,85.80000000000001,5.83,⚪ 中性觀察,2025-12,59.5,1.89,2025,N/A,6792.TW,41.22,-1.1799999999999997
12.25,39.78%,15.5446549391069,21.83,⚠️ 獲利稀釋,研華,18.56,443.40000000000003,17.26,❌ 暫避觀望,2025-12,459.5,8.67,2025,15.69%,2395.TW,17.5,-1.2999999999999972
0.63,90.85%,10.467626036474819,-2.64,🏰 高護城河,國票金,4.6,20.85,3.28,⚪ 中性觀察,2025-12,14.5500001907,0.47,2025,38.94%,2889.TW,-2.08,-1.3199999999999998
4.23,N/A,12.486368593238822,-1.1,⚠️ 獲利稀釋,久元,5.64,137.55,4.19,⚪ 中性觀察,2025-12,114.5,2.7,2025,N/A,6261.TWO,-11.76,-1.4499999999999993
12.31,58.77%,4.205298013245033,-0.6,🏰 高護城河,大學光,-0.57,453.00000000000006,-2.07,⚪ 中性觀察,2025-12,127.0,8.83,2025,32.73%,3218.TWO,-9.44,-1.5
17.32,N/A,15.398388540734109,14.59,⚠️ 獲利稀釋,達發,9.43,670.2,7.78,❌ 暫避觀望,2025-12,688.0,14.0,2025,N/A,6526.TW,13.73,-1.6499999999999995
1.41,21.29%,23.147057925941176,-7.17,🌑 雙重衰退,長興,-7.93,51.0,-9.62,❌ 暫避觀望,2025-12,78.6999969482,1.09,2025,3.94%,1717.TW,-4.39,-1.6899999999999995
5.71,17.61%,4.754741461621975,0.47,⚠️ 獲利稀釋,致伸,3.33,229.35,1.64,⚪ 中性觀察,2025-12,72.6999969482,4.76,2025,4.16%,4915.TW,3.8,-1.6900000000000002
1.34,87.03%,4.897360927536657,29.19,🏰 高護城河,華票,33.06,51.150000000000006,31.37,⚪ 中性觀察,2025-12,16.7000007629,1.05,2025,65.42%,2820.TW,29.63,-1.6900000000000013
7.99,N/A,13.905650027427317,-7.09,📉 獲利侵蝕,家碩,1.72,273.45,0.0,⚪ 中性觀察,2025-12,253.5,5.53,2025,N/A,6953.TWO,-4.49,-1.72
0.4,9.34%,13.172043010752688,-10.98,🌑 雙重衰退,中工,-13.12,13.950000000000001,-14.89,⚪ 中性觀察,2025-12,12.25,0.27,2025,5.82%,2515.TW,-21.21,-1.7700000000000014
42.0,47.51%,14.37684003925417,9.91,⚠️ 獲利稀釋,亞德客-KY,11.97,1528.5,10.18,⚪ 中性觀察,2025-12,1465.0,30.36,2025,31.25%,1590.TW,4.29,-1.790000000000001
6.27,56.36%,4.81101848008328,14.57,🏰 高護城河,東洋,9.49,234.15,7.55,⚪ 中性觀察,2025-12,75.0999984741,5.05,2025,21.51%,4105.TWO,37.23,-1.9400000000000004
20.5,N/A,34.64818763326226,54.14,⚠️ 獲利稀釋,竑騰,62.42,703.5,60.48,❌ 暫避觀望,2025-12,1625.0,14.3,2025,N/A,7751.TWO,44.57,-1.9400000000000048
4.0,N/A,22.852422907488986,5.88,⚠️ 獲利稀釋,宏觀,6.74,136.2,4.76,❌ 暫避觀望,2025-12,207.5,2.37,2025,N/A,6568.TWO,-24.19,-1.9800000000000004
0.39,N/A,39.178082714383564,5.47,📉 獲利侵蝕,華容,1.99,10.95,0.0,❌ 暫避觀望,2025-12,28.6000003815,0.21,2025,N/A,5328.TWO,61.54,-1.99
7.64,N/A,9.335443037974683,-4.19,🌑 雙重衰退,同欣電,-4.53,284.40000000000003,-6.83,⚪ 中性觀察,2025-12,177.0,5.41,2025,N/A,6271.TW,-15.2,-2.3
-0.38,54.59%,0.0,-35.55,🏰 高護城河,研勤,-28.72,-17.400000000000002,-31.03,⚪ 數據不足,2025-12,8.220000267,-0.43,2025,3.73%,3632.TWO,-760.0,-2.3100000000000023
1.24,23.91%,13.656958175695792,25.58,⚠️ 獲利稀釋,華晶科,20.59,46.349999999999994,18.27,⚪ 中性觀察,2025-12,42.2000007629,0.98,2025,2.92%,3059.TW,16.87,-2.3200000000000003
28.42,N/A,15.51150121065375,46.97,⚠️ 獲利稀釋,聖暉*,37.11,991.2000000000002,34.76,❌ 暫避觀望,2025-12,1025.0,20.35,2025,N/A,5536.TWO,34.86,-2.3500000000000014
16.02,47.07%,5.865575396825395,3.33,⚠️ 獲利稀釋,王品,5.21,604.8000000000001,2.75,⚪ 中性觀察,2025-12,236.5,12.01,2025,7.36%,2727.TW,-2.81,-2.46
18.2,10.28%,7.1257092972501095,24.08,⚠️ 獲利稀釋,技嘉,27.07,687.3,24.57,⚪ 中性觀察,2025-12,326.5,13.77,2025,4.26%,2376.TW,33.43,-2.5
25.6,100.00%,62.39817530140111,7.92,🏰 高護城河,力旺,6.74,920.6999999999999,4.19,❌ 暫避觀望,2025-12,3830.0,18.06,2025,60.64%,3529.TWO,2.21,-2.55
44.56,N/A,0.0,6.11,⚠️ 獲利稀釋,威聯通,5.8,0.0,3.16,⚪ 數據不足,2025-12,709.0,30.84,2025,N/A,7805.TWO,3.99,-2.6399999999999997
1.56,54.41%,6.112637362637362,-2.99,🏰 高護城河,遠百,-2.68,54.6,-5.49,⚪ 中性觀察,2025-12,22.25,1.12,2025,14.06%,2903.TW,1.83,-2.81
45.48,42.10%,29.833679833679835,53.06,⚠️ 獲利稀釋,弘塑,59.93,1443.0,56.98,❌ 暫避觀望,2025-12,2870.0,26.19,2025,29.56%,3131.TWO,28.76,-2.950000000000003
3.4,29.77%,7.2445561139028465,-24.37,🌑 雙重衰退,方土霖,-15.95,89.55000000000001,-19.05,⚪ 中性觀察,2025-12,43.25,1.34,2025,16.80%,4527.TWO,-52.98,-3.1000000000000014
7.91,N/A,6.904357668364459,15.19,⚠️ 獲利稀釋,精誠,12.89,265.05,9.74,⚪ 中性觀察,2025-12,122.0,5.42,2025,N/A,6214.TW,-6.74,-3.1500000000000004
3.43,34.23%,4.472281531226012,5.03,🌑 雙重衰退,君帆,-1.51,140.70000000000002,-4.72,⚪ 中性觀察,2025-12,41.9500007629,2.63,2025,12.30%,4584.TWO,-4.71,-3.21
3.02,4.62%,0.0,-1.06,📉 獲利侵蝕,全科,3.25,0.0,0.0,⚪ 數據不足,2025-12,0.0,1.58,2025,3.28%,3209.TW,-34.03,-3.25
5.78,N/A,7.02054794520548,-9.56,⚠️ 獲利稀釋,互動,6.12,175.2,2.66,⚪ 中性觀察,2025-12,82.0,2.84,2025,N/A,6486.TWO,-16.72,-3.46
9.01,51.63%,7.383007723761927,3.84,🏰 高護城河,大車隊,4.37,330.15,0.9,⚪ 中性觀察,2025-12,162.5,6.51,2025,21.47%,2640.TWO,1.56,-3.47
-2.8,7.03%,0.0,3.79,📉 獲利侵蝕,嘉鋼,1.31,-110.7,-2.19,⚪ 數據不足,2025-12,6.8699998856,-2.49,2025,-9.19%,2067.TWO,-19.71,-3.5
0.33,N/A,35.6179783852809,-12.51,🌑 雙重衰退,佶優,-13.95,13.35,-17.5,❌ 暫避觀望,2025-12,31.7000007629,0.3,2025,N/A,5452.TWO,50.0,-3.5500000000000007
4.85,N/A,15.579399141630903,-1.28,📉 獲利侵蝕,騰輝電子-KY,0.88,174.74999999999997,-2.81,❌ 暫避觀望,2025-12,181.5,3.46,2025,N/A,6672.TW,-9.9,-3.69
4.56,19.83%,4.7368420348199445,1.02,🌑 雙重衰退,漢平,-9.29,162.45,-12.98,⚪ 中性觀察,2025-12,51.2999992371,3.53,2025,7.42%,2488.TW,-6.61,-3.6900000000000013
8.72,N/A,9.540954095409539,34.82,⚠️ 獲利稀釋,銳澤,31.42,333.3,27.67,⚪ 中性觀察,2025-12,212.0,6.74,2025,N/A,7703.TWO,40.42,-3.75
-2.17,1.76%,0.0,-7.0,⚠️ 獲利稀釋,永昕,8.23,-89.85000000000001,4.42,⚪ 數據不足,2025-12,28.25,-1.91,2025,-18.26%,4726.TWO,-2.69,-3.8100000000000005
6.53,14.31%,5.93073602510204,45.68,⚠️ 獲利稀釋,零壹,34.73,242.55,30.86,⚪ 中性觀察,2025-12,95.9000015259,4.91,2025,6.54%,3029.TW,34.15,-3.8699999999999974
3.0,82.96%,8.24242408830303,-16.01,🏰 高護城河,統一證,3.92,74.25,0.0,⚪ 中性觀察,2025-12,40.7999992371,1.67,2025,34.40%,2855.TW,-32.66,-3.92
2.0,17.84%,60.6651376146789,-6.97,🌑 雙重衰退,國精化,-7.72,65.4,-11.71,❌ 暫避觀望,2025-12,264.5,1.33,2025,5.11%,4722.TW,-29.12,-3.990000000000001
1.05,5.36%,9.946428707678571,1.36,🌑 雙重衰退,金寶,-0.55,42.00000000000001,-4.59,⚪ 中性觀察,2025-12,27.8500003815,0.85,2025,1.66%,2312.TW,-10.64,-4.04
2.14,48.05%,7.675097424688715,3.92,📉 獲利侵蝕,寶陞,1.84,77.1,-2.28,⚪ 中性觀察,2025-12,39.4500007629,1.62,2025,9.02%,2948.TWO,2.53,-4.12
1.87,78.99%,6.028806427386832,4.61,🏰 高護城河,第一金,7.59,72.89999999999999,3.31,⚪ 中性觀察,2025-12,29.2999992371,1.51,2025,35.12%,2892.TW,2.03,-4.279999999999999
-0.26,N/A,0.0,75.47,⚠️ 獲利稀釋,友勁,52.32,-10.8,48.0,⚪ 數據不足,2025-12,8.029999733,-0.17,2025,N/A,6142.TW,56.41,-4.32
2.68,N/A,6.930693069306931,6.06,⚠️ 獲利稀釋,新海,5.91,106.05000000000001,1.52,⚪ 中性觀察,2025-12,49.0,2.3,2025,N/A,9926.TW,0.0,-4.390000000000001
5.08,4.26%,7.177700481350175,-8.89,🌑 雙重衰退,聯強,-3.49,172.2,-7.97,⚪ 中性觀察,2025-12,82.4000015259,3.42,2025,2.54%,2347.TW,-9.04,-4.4799999999999995
-1.93,73.67%,0.0,5.83,🏰 高護城河,瑞基,12.71,-81.3,8.21,⚪ 數據不足,2025-12,17.75,-1.98,2025,-9.23%,4171.TWO,-33.1,-4.5
-0.36,33.58%,0.0,-1.15,🌑 雙重衰退,優盛,-1.34,-13.950000000000001,-5.88,⚪ 數據不足,2025-12,13.6999998093,-0.27,2025,-3.01%,4121.TWO,-47.37,-4.54
13.33,77.03%,11.048850574712645,13.37,🏰 高護城河,雙美,11.45,522.0,6.9,⚪ 中性觀察,2025-12,384.5,10.43,2025,41.97%,4728.TWO,7.08,-4.549999999999999
8.0,24.08%,7.3008849557522115,17.02,⚠️ 獲利稀釋,敦陽科,11.38,305.1,6.67,⚪ 中性觀察,2025-12,148.5,5.94,2025,10.67%,2480.TW,7.41,-4.710000000000001
12.15,N/A,6.747787610619469,-15.41,🌑 雙重衰退,力領科技,-9.4,406.79999999999995,-14.17,⚪ 中性觀察,2025-12,183.0,7.74,2025,N/A,6996.TWO,-38.46,-4.77
21.81,N/A,7.770921712302353,22.38,⚠️ 獲利稀釋,崇越,18.57,777.9,13.53,⚪ 中性觀察,2025-12,403.0,15.45,2025,N/A,5434.TW,7.32,-5.040000000000001
1.36,N/A,6.800595351636905,8.58,⚠️ 獲利稀釋,合庫金,13.01,50.4,7.94,⚪ 中性觀察,2025-12,22.8500003815,1.03,2025,N/A,5880.TW,-0.96,-5.069999999999999
0.38,84.77%,26.321838641954024,-3.66,🏰 高護城河,欣欣,-2.15,13.05,-7.32,❌ 暫避觀望,2025-12,22.8999996185,0.25,2025,20.24%,2901.TW,-21.88,-5.17
3.12,24.39%,7.048114533537061,7.96,⚠️ 獲利稀釋,凌群,7.21,115.35000000000001,1.96,⚪ 中性觀察,2025-12,54.2000007629,2.2,2025,4.56%,2453.TW,5.26,-5.25
2.03,N/A,5.466200644032635,13.03,⚠️ 獲利稀釋,安倉,14.56,64.35,9.24,⚪ 中性觀察,2025-12,23.4500007629,1.16,2025,N/A,5548.TWO,-24.84,-5.32
47.13,17.90%,23.48584286517907,146.74,⚠️ 獲利稀釋,智邦,124.88,1599.9,119.5,❌ 暫避觀望,2025-12,2505.0,32.18,2025,12.65%,2345.TW,140.62,-5.3799999999999955
-3.43,5.61%,0.0,-21.55,🌑 雙重衰退,揚智,-29.93,-105.75000000000001,-35.42,⚪ 數據不足,2025-12,23.1499996185,-2.1,2025,-198.78%,3041.TW,-3.19,-5.490000000000002
1.38,N/A,79.50819672131149,44.67,⚠️ 獲利稀釋,聯策,30.53,36.599999999999994,24.77,❌ 暫避觀望,2025-12,194.0,0.36,2025,N/A,6658.TW,63.64,-5.760000000000002
22.53,N/A,5.787249678486129,3.29,📉 獲利侵蝕,億豐,1.47,816.45,-4.37,⚪ 中性觀察,2025-12,315.0,15.83,2025,N/A,8464.TW,-6.66,-5.84
17.76,N/A,5.789712213913437,5.5,📉 獲利侵蝕,致新,5.0,661.95,-0.84,⚪ 中性觀察,2025-12,255.5,13.05,2025,N/A,8081.TW,-3.49,-5.84
1.67,N/A,166.1764705882353,5.48,⚠️ 獲利稀釋,蜜望實,15.75,10.2,9.87,❌ 暫避觀望,2025-12,113.0,0.08,2025,N/A,8043.TWO,-94.84,-5.880000000000001
3.07,N/A,5.657582938388626,-80.56,🌑 雙重衰退,永信建,-74.75,126.6,-80.85,⚪ 中性觀察,2025-12,47.75,2.26,2025,N/A,5508.TWO,-84.53,-6.099999999999994
10.62,N/A,19.422110552763822,-15.22,⚠️ 獲利稀釋,巨漢,24.87,298.5,18.74,❌ 暫避觀望,2025-12,386.5,5.49,2025,N/A,6903.TWO,-24.9,-6.130000000000003
4.0,12.18%,5.162473794549266,11.05,📉 獲利侵蝕,中宇,4.67,143.10000000000002,-1.48,⚪ 中性觀察,2025-12,49.25,2.79,2025,5.96%,1535.TW,-2.45,-6.15
40.23,N/A,0.0,-10.8,🌑 雙重衰退,旭隼,-10.05,0.0,-16.23,⚪ 數據不足,2025-12,0.0,34.16,2025,N/A,6409.TW,-7.42,-6.18
3.11,N/A,8.624113366964538,9.97,⚠️ 獲利稀釋,意藍,14.61,105.75000000000001,8.39,⚪ 中性觀察,2025-12,60.7999992371,2.12,2025,N/A,6925.TWO,2.58,-6.219999999999999
-3.36,6.46%,0.0,9.69,⚠️ 獲利稀釋,同泰,9.1,-134.1,2.79,⚪ 數據不足,2025-12,15.4499998093,-2.52,2025,-7.89%,3321.TW,-37.7,-6.31
75.71,N/A,0.0,132.45,⚠️ 獲利稀釋,鴻勁,116.34,0.0,110.03,⚪ 數據不足,2025-12,0.0,53.54,2025,N/A,7769.TW,160.49,-6.310000000000002
12.13,N/A,47.07792207792208,26.58,⚠️ 獲利稀釋,台燿,31.51,415.79999999999995,25.11,❌ 暫避觀望,2025-12,1305.0,8.37,2025,N/A,6274.TWO,15.64,-6.400000000000002
6.22,18.26%,88.86810102899908,9.43,⚠️ 獲利稀釋,波若威,14.65,160.34999999999997,8.17,❌ 暫避觀望,2025-12,950.0,3.32,2025,5.03%,3163.TWO,-15.52,-6.48
2.28,28.39%,7.000000000000001,21.11,⚠️ 獲利稀釋,全宇生技-KY,19.95,74.99999999999999,13.43,⚪ 中性觀察,2025-12,35.0,1.75,2025,9.28%,4148.TW,2.94,-6.52
0.78,19.87%,22.652173249652176,-12.04,🌑 雙重衰退,日勝化,-12.95,17.25,-19.59,❌ 暫避觀望,2025-12,26.0499992371,0.2,2025,1.24%,1735.TW,-72.22,-6.640000000000001
12.69,49.95%,6.056616194865042,23.57,⚠️ 獲利稀釋,優群,19.44,455.70000000000005,12.8,⚪ 中性觀察,2025-12,184.0,9.47,2025,28.69%,3217.TWO,15.77,-6.640000000000001
9.1,N/A,5.278716216216217,4.72,📉 獲利侵蝕,宏全,1.65,355.2,-5.01,⚪ 中性觀察,2025-12,125.0,7.6,2025,N/A,9939.TW,-11.73,-6.66
10.78,34.07%,8.17169540229885,3.64,📉 獲利侵蝕,統一超,3.79,417.6,-2.88,⚪ 中性觀察,2025-12,227.5,8.56,2025,2.95%,2912.TW,-4.14,-6.67
1.46,50.62%,0.0,23.76,🏰 高護城河,達明,23.03,0.0,16.35,⚪ 數據不足,2025-12,0.0,0.81,2025,5.77%,4585.TW,20.34,-6.68
3.16,N/A,0.0,-28.42,🌑 雙重衰退,倍力,-22.72,0.0,-29.6,⚪ 數據不足,2025-12,0.0,2.35,2025,N/A,6874.TWO,-29.94,-6.880000000000003
-1.09,N/A,0.0,-7.98,🌑 雙重衰退,普誠,-2.06,-49.35,-9.0,⚪ 數據不足,2025-12,15.1999998093,-0.97,2025,N/A,6129.TWO,-15.48,-6.9399999999999995
2.15,50.66%,11.153846316858974,-2.31,🏰 高護城河,禾瑞亞,1.24,70.19999999999999,-5.7,⚪ 中性觀察,2025-12,52.2000007629,1.28,2025,14.95%,3556.TWO,-26.44,-6.94
1.53,93.02%,4.921259842519685,5.04,🏰 高護城河,台中銀,6.96,57.15,0.0,⚪ 中性觀察,2025-12,18.75,1.13,2025,51.96%,2812.TW,-1.74,-6.96
10.26,N/A,2.5161060505297064,-8.14,🌑 雙重衰退,東科-KY,-11.01,419.1,-18.0,⚪ 中性觀察,2025-12,70.3000030518,9.66,2025,N/A,5225.TW,-7.0,-6.99
3.83,31.11%,5.040091638029783,5.53,📉 獲利侵蝕,世坤,3.54,130.95,-3.53,⚪ 中性觀察,2025-12,44.0,2.61,2025,23.00%,4305.TWO,-9.06,-7.07
6.05,N/A,5.268667131891138,24.42,⚠️ 獲利稀釋,鈺齊-KY,18.36,214.95,11.23,⚪ 中性觀察,2025-12,75.5,4.26,2025,N/A,9802.TW,2.41,-7.129999999999999
