advice,prev_eps,est_price,date,om,prev_year,eps,status,pe,prev_eps_yoy,symbol,name,eps_yoy,gm,prev_rev_yoy,expansion,price,rev_yoy
⚪ 中性觀察,2.05,71.39999999999999,2026-03,N/A,2025,0.42,📉 獲利侵蝕,6.754202001239497,-10.78,6884.TWO,海柏特,0.0,N/A,1.55,-404.41,32.1500015259,404.41
⚪ 中性觀察,1.23,88.94999999999999,2026-03,N/A,2025,2.76,⚠️ 獲利稀釋,6.905565052765598,-79.5,4907.TWO,富宇,820.0,N/A,-72.18,-404.69000000000005,40.9500007629,1224.69
❌ 暫避觀望,0.78,17.7,2026-03,1.24%,2025,0.2,⚠️ 獲利稀釋,17.118644714322034,-19.59,1735.TW,日勝化,17.65,19.87%,-12.95,-405.93,20.2000007629,423.58
⚪ 中性觀察,13.77,511.79999999999995,2026-03,N/A,2025,3.63,⚠️ 獲利稀釋,7.151230949589684,39.39,6667.TWO,信紘科,8.68,N/A,75.17,-406.05,244.0,414.73
⚪ 數據不足,-2.18,-100.49999999999999,2026-03,-478.52%,2025,-0.31,⚠️ 獲利稀釋,0.0,10.29,4743.TWO,合一,8.82,41.13%,9.49,-406.06,47.7000007629,414.88
⚪ 中性觀察,9.4,348.3,2026-03,N/A,2025,2.29,📉 獲利侵蝕,3.7639966204091295,-40.24,6176.TW,瑞儀,-3.0,N/A,-5.52,-407.8,87.4000015259,404.8
⚪ 數據不足,-0.27,-15.9,2026-03,N/A,2025,-0.03,📉 獲利侵蝕,0.0,-126.47,9950.TWO,萬國通,-121.43,N/A,-17.71,-407.82,10.5,286.39
❌ 暫避觀望,0.28,10.65,2026-03,10.88%,2025,0.35,⚠️ 獲利稀釋,25.21126706830986,-64.1,1776.TW,展宇,150.0,22.50%,-15.76,-408.66999999999996,17.8999996185,558.67
⚪ 中性觀察,0.95,28.35,2026-03,1.41%,2025,0.27,📉 獲利侵蝕,14.603174805026454,-64.42,2235.TWO,謚源,-48.08,16.15%,-6.01,-408.66999999999996,27.6000003815,360.59
⚪ 數據不足,14.79,0.0,2026-03,9.90%,2025,4.81,⚠️ 獲利稀釋,0.0,-11.39,4441.TW,振大環球,2.12,24.81%,28.28,-408.67,0.0,410.79
❌ 暫避觀望,28.13,1093.5,2026-03,10.13%,2025,12.28,⚠️ 獲利稀釋,59.945130315500684,9.24,3443.TW,創意,71.27,19.04%,36.32,-409.07,4370.0,480.34
⚪ 數據不足,-1.77,-84.29999999999998,2026-03,7.19%,2025,0.07,🔄 轉虧為盈,0.0,18.81,2208.TW,台船,110.77,11.98%,50.27,-410.07000000000005,20.1000003815,520.84
❌ 暫避觀望,1.63,57.3,2026-03,N/A,2025,0.51,⚠️ 獲利稀釋,18.79581231722513,-20.6,6548.TWO,長科*,11.36,N/A,12.02,-410.11,71.8000030518,421.47
⚪ 中性觀察,3.75,124.05,2026-03,N/A,2025,1.5,⚠️ 獲利稀釋,5.701330293337365,-40.13,7718.TWO,友鋮,60.87,N/A,1.44,-410.32,47.1500015259,471.19
⚪ 中性觀察,1.98,116.7,2026-03,9.53%,2025,1.35,⚠️ 獲利稀釋,11.041131301529562,-70.28,4912.TW,聯德控股-KY,15.93,22.10%,10.44,-410.77,85.9000015259,426.7
❌ 暫避觀望,0.9,31.5,2026-03,12.04%,2025,0.17,📉 獲利侵蝕,23.714285351,-79.87,4119.TW,旭富,-37.04,28.02%,-11.81,-411.77000000000004,49.7999992371,374.73
❌ 暫避觀望,0.19,6.6,2026-03,1.74%,2025,0.05,📉 獲利侵蝕,90.90909090909092,-42.42,1809.TW,中釉,0.0,21.38%,3.41,-413.58,40.0,413.58
⚪ 中性觀察,23.26,833.55,2026-03,N/A,2025,5.15,📉 獲利侵蝕,8.81770739607702,10.59,6414.TW,樺漢,-14.45,N/A,-2.8,-414.90999999999997,490.0,400.46
⚪ 中性觀察,1.53,56.55,2026-03,3.22%,2025,0.28,📉 獲利侵蝕,6.339522445225464,6.99,2427.TW,三商電,-47.17,16.95%,33.95,-415.94,23.8999996185,368.77
⚪ 中性觀察,2.45,90.9,2026-03,N/A,2025,0.69,📉 獲利侵蝕,5.544554203646864,-14.34,9931.TW,欣高,-9.21,N/A,-19.51,-416.09999999999997,33.5999984741,406.89
⚪ 中性觀察,6.64,241.95,2026-03,10.49%,2025,1.66,⚠️ 獲利稀釋,13.515189088654681,28.09,2301.TW,光寶科,10.14,21.72%,21.11,-417.82,218.0,427.96
❌ 暫避觀望,4.94,140.85000000000002,2026-03,N/A,2025,0.66,⚠️ 獲利稀釋,67.62513312034078,151.41,6831.TW,邁科,200.0,N/A,84.7,-417.94000000000005,635.0,617.94
⚪ 中性觀察,1.8,69.00000000000001,2026-03,4.40%,2025,0.27,📉 獲利侵蝕,14.652174244760866,-40.47,3338.TW,泰碩,-56.67,21.43%,-3.54,-418.01,67.4000015259,361.34
⚪ 數據不足,-5.16,-198.90000000000003,2026-03,N/A,2025,-1.36,📉 獲利侵蝕,0.0,-94.72,6441.TWO,廣錠,-109.23,N/A,-56.46,-420.65000000000003,21.5,311.42
⚪ 數據不足,-5.26,-207.6,2026-03,-11.28%,2025,0.1,🔄 轉虧為盈,0.0,-124.23,4923.TWO,力士,105.59,25.62%,10.31,-421.78,48.0,527.37
❌ 暫避觀望,3.74,126.15,2026-03,N/A,2025,0.59,📉 獲利侵蝕,22.592152199762186,-32.79,6147.TWO,頎邦,-34.44,N/A,5.49,-421.85,190.0,387.41
❌ 暫避觀望,1.91,22.200000000000003,2026-03,N/A,2025,1.0,⚠️ 獲利稀釋,27.12837940939189,-20.92,9933.TW,中鼎,166.0,N/A,-23.41,-423.15,40.1500015259,589.15
⚪ 中性觀察,5.2,210.6,2026-03,0.40%,2025,0.1,📉 獲利侵蝕,9.401709401709402,27.76,3558.TWO,神準,-96.12,14.36%,25.46,-424.75,132.0,328.63
⚪ 中性觀察,1.42,31.5,2026-03,N/A,2025,0.66,📉 獲利侵蝕,10.952380952380953,-48.36,8928.TWO,鉅明,-56.0,N/A,7.97,-426.49,23.0,370.49
⚪ 中性觀察,6.46,237.0,2026-03,N/A,2025,3.58,⚠️ 獲利稀釋,6.740506329113924,-40.72,6629.TWO,泰金-KY,33.09,N/A,7.66,-427.64,106.5,460.73
⚪ 數據不足,-0.82,-31.050000000000004,2026-03,-7.81%,2025,-0.06,⚠️ 獲利稀釋,0.0,-1011.11,1324.TW,地球,25.0,11.27%,-7.7,-428.18,10.25,453.18
❌ 暫避觀望,0.67,18.6,2026-03,0.28%,2025,0.01,📉 獲利侵蝕,37.217743166048386,-56.49,3552.TWO,同致,-88.89,19.47%,-0.85,-428.34,46.1500015259,339.45
❌ 暫避觀望,0.14,10.799999999999999,2026-03,N/A,2025,0.12,📉 獲利侵蝕,36.66666613680556,-77.05,6244.TWO,茂迪,-29.41,N/A,-5.05,-428.46000000000004,26.3999996185,399.05
⚪ 中性觀察,4.3,160.5,2026-03,7.94%,2025,1.44,⚠️ 獲利稀釋,6.112149675317757,36.94,3171.TWO,炎洲流通,88.16,25.09%,32.43,-429.73,65.4000015259,517.89
❌ 暫避觀望,1.22,48.75,2026-03,7.74%,2025,1.03,⚠️ 獲利稀釋,89.38461538461539,377.27,4764.TW,雙鍵,178.38,23.49%,5.46,-430.08000000000004,290.5,608.46
❌ 暫避觀望,0.43,32.85,2026-03,2.26%,2025,1.15,⚠️ 獲利稀釋,37.67123287671233,107.41,2465.TW,麗臺,379.17,10.44%,5.42,-430.55,82.5,809.72
⚪ 中性觀察,8.72,320.1,2026-03,N/A,2025,1.08,📉 獲利侵蝕,8.880037488284911,27.67,7703.TWO,銳澤,-44.9,N/A,31.42,-431.0,189.5,386.1
❌ 暫避觀望,0.58,23.249999999999996,2026-03,0.61%,2025,0.3,⚠️ 獲利稀釋,34.25806353167742,-44.12,3467.TWO,台灣精材,57.89,19.12%,-0.57,-431.11,53.0999984741,489.0
⚪ 數據不足,0.34,-4.199999999999999,2026-03,27.02%,2025,-0.2,🏰 高護城河,0.0,126.0,4530.TWO,宏易,-185.71,52.20%,455.57,-432.14,25.1000003815,246.43
❌ 暫避觀望,0.5,14.85,2026-03,N/A,2025,0.45,⚠️ 獲利稀釋,101.51515151515152,-21.88,6834.TW,天二科技,32.35,N/A,12.86,-432.34999999999997,100.5,464.7
❌ 暫避觀望,0.28,7.95,2026-03,N/A,2025,0.22,⚠️ 獲利稀釋,38.01886720471698,-88.43,9940.TW,信義,83.33,N/A,-10.36,-432.90000000000003,20.1499996185,516.23
⚪ 中性觀察,5.2,186.15,2026-03,N/A,2025,1.01,📉 獲利侵蝕,6.623690326204673,-37.65,6412.TW,群電,0.0,N/A,-7.33,-433.32,82.1999969482,433.32
⚪ 數據不足,-0.27,-10.350000000000001,2026-03,1.12%,2025,0.02,🔄 轉虧為盈,0.0,35.0,1460.TW,宏遠,-60.0,16.50%,-9.38,-433.47,6.9699997902,373.47
⚪ 數據不足,-17.51,-587.7,2026-03,N/A,2025,-2.7,📉 獲利侵蝕,0.0,-56.06,6462.TWO,神盾,-5.06,N/A,11.11,-434.09,101.0,429.03
⚪ 數據不足,-1.6,-40.650000000000006,2026-03,3.76%,2025,0.1,🔄 轉虧為盈,0.0,-203.45,1101.TW,台泥,28.57,18.49%,-3.11,-434.2,23.8500003815,462.77
⚪ 中性觀察,6.46,198.15,2026-03,N/A,2025,1.41,⚠️ 獲利稀釋,7.342922028766086,-10.28,6143.TWO,振曜,22.61,N/A,15.03,-435.76,97.0,458.37
❌ 暫避觀望,0.67,20.400000000000002,2026-03,N/A,2025,-0.38,📉 獲利侵蝕,125.36764705882352,-64.17,6762.TWO,達亞,-190.48,N/A,19.58,-436.9,170.5,246.42
⚪ 中性觀察,7.81,346.49999999999994,2026-03,N/A,2025,2.09,📉 獲利侵蝕,1.86363633061039,38.72,6186.TWO,新潤,0.0,N/A,3.72,-438.27,43.0499992371,438.27
⚪ 中性觀察,3.93,139.8,2026-03,N/A,2025,0.99,📉 獲利侵蝕,2.8326179848175967,-35.22,9945.TW,潤泰新,-20.17,N/A,23.56,-438.79,26.3999996185,418.62
⚪ 中性觀察,9.05,363.15000000000003,2026-03,6.72%,2025,2.0,📉 獲利侵蝕,4.39900867410161,-27.23,2385.TW,群光,-8.57,16.76%,-5.73,-439.52,106.5,430.95
⚪ 中性觀察,2.23,85.95,2026-03,N/A,2025,0.62,⚠️ 獲利稀釋,9.232111959144852,-5.51,8917.TWO,欣泰,14.81,N/A,11.76,-444.71,52.9000015259,459.52
⚪ 數據不足,-1.15,-28.649999999999995,2026-03,N/A,2025,0.35,🔄 轉虧為盈,0.0,31.55,6218.TWO,豪勉,240.0,N/A,4.45,-445.01,34.3499984741,685.01
⚪ 中性觀察,10.39,368.09999999999997,2026-03,12.03%,2025,1.26,📉 獲利侵蝕,4.441727791361044,58.63,1215.TW,卜蜂,-47.06,20.24%,1.7,-447.26,109.0,400.2
❌ 暫避觀望,0.02,3.9000000000000004,2026-03,N/A,2025,-0.02,⚠️ 獲利稀釋,154.4230827919231,102.99,6477.TW,安集,77.78,N/A,-4.46,-447.99,40.1500015259,525.77
⚪ 中性觀察,2.45,67.05,2026-03,0.36%,2025,0.06,📉 獲利侵蝕,13.266219068702462,19.51,1259.TWO,安心,-77.78,23.02%,0.27,-448.36,59.2999992371,370.58
⚪ 數據不足,-1.3,-50.25000000000001,2026-03,N/A,2025,-0.19,📉 獲利侵蝕,0.0,-354.9,1781.TWO,合世,-258.33,N/A,-43.65,-448.52,11.6999998093,190.19
⚪ 中性觀察,4.31,161.54999999999998,2026-03,15.72%,2025,1.4,⚠️ 獲利稀釋,11.838440111420613,-1.82,2441.TW,超豐,34.62,19.91%,10.19,-449.05,127.5,483.67
⚪ 數據不足,-0.1,-10.5,2026-03,-68.47%,2025,-0.08,⚠️ 獲利稀釋,0.0,78.72,4609.TWO,唐鋒,38.46,4.92%,23.71,-450.16,5.0,488.62
⚪ 中性觀察,1.19,32.25,2026-03,-0.03%,2025,0.13,⚠️ 獲利稀釋,13.046511273069768,21.43,1907.TW,永豐餘,244.44,13.94%,-6.08,-450.58,28.0499992371,695.02
⚪ 數據不足,0.44,0.0,2026-03,6.58%,2025,0.09,📉 獲利侵蝕,0.0,-66.92,1584.TWO,精剛,-66.67,14.01%,-9.94,-450.81,0.0,384.14
❌ 暫避觀望,0.44,4.950000000000002,2026-03,N/A,2025,0.14,📉 獲利侵蝕,124.24242424242419,-81.97,8182.TWO,加高,-73.08,N/A,-2.15,-452.18,41.0,379.1
⚪ 中性觀察,6.05,209.39999999999998,2026-03,N/A,2025,0.89,📉 獲利侵蝕,5.293696384376791,11.23,9802.TW,鈺齊-KY,-28.8,N/A,18.36,-454.54,73.9000015259,425.74
❌ 暫避觀望,0.69,35.699999999999996,2026-03,4.98%,2025,-0.01,📉 獲利侵蝕,22.563025530630252,-77.63,2540.TW,愛山林,-111.11,20.31%,1.31,-455.06,53.7000007629,343.95
❌ 暫避觀望,0.06,1.3499999999999999,2026-03,N/A,2025,0.02,⚠️ 獲利稀釋,117.77778201666666,-57.14,1506.TW,正道,100.0,N/A,3.37,-455.34000000000003,10.6000003815,555.34
⚪ 數據不足,-2.36,-87.6,2026-03,-45.05%,2025,-0.6,📉 獲利侵蝕,0.0,4.84,3259.TWO,鑫創,-17.65,15.22%,17.89,-456.28999999999996,15.3000001907,438.64
⚪ 數據不足,-0.46,-17.25,2026-03,-7.19%,2025,0.0,📉 獲利侵蝕,0.0,-143.4,3178.TWO,公準,-100.0,9.34%,-4.4,-457.06,66.9000015259,357.06
⚪ 數據不足,11.94,0.0,2026-03,30.89%,2025,5.26,⚠️ 獲利稀釋,0.0,34.92,2072.TW,世紀風電,88.76,35.24%,6.33,-457.86,0.0,546.62
⚪ 數據不足,-7.93,-182.85,2026-03,5.69%,2025,0.85,🔄 轉虧為盈,0.0,-272.65,3032.TW,偉訓,-39.72,19.78%,51.16,-458.17999999999995,78.8000030518,418.46
❌ 暫避觀望,0.26,13.05,2026-03,5.94%,2025,0.24,⚠️ 獲利稀釋,16.724138150229887,-79.17,4306.TW,炎洲,91.67,15.11%,-16.46,-458.61999999999995,14.5500001907,550.29
⚪ 中性觀察,3.99,150.29999999999998,2026-03,2.64%,2025,0.64,📉 獲利侵蝕,6.187624750499002,-33.62,2250.TW,IKKA-KY,-44.83,16.71%,-8.12,-458.66999999999996,62.0,413.84
⚪ 中性觀察,7.73,330.0,2026-03,0.97%,2025,2.59,⚠️ 獲利稀釋,4.590909090909091,346.24,4439.TW,冠星-KY,26.34,15.60%,29.26,-458.78000000000003,101.0,485.12
⚪ 數據不足,-3.18,-80.70000000000002,2026-03,-25.62%,2025,-0.4,📉 獲利侵蝕,0.0,-31900.0,4745.TWO,合富-KY,-2.56,5.44%,-29.49,-460.25,13.5,457.69
⚪ 中性觀察,2.18,76.95,2026-03,N/A,2025,0.4,📉 獲利侵蝕,8.323586893352825,-27.57,8240.TWO,華宏,-47.37,N/A,-5.0,-460.28000000000003,42.7000007629,412.91
⚪ 數據不足,0.53,-3.4499999999999997,2026-03,6.14%,2025,0.15,⚠️ 獲利稀釋,0.0,783.33,4413.TWO,飛寶企業,160.0,24.00%,114.77,-461.44000000000005,14.25,621.44
⚪ 數據不足,-0.55,-10.95,2026-03,N/A,2025,-0.39,📉 獲利侵蝕,0.0,-433.33,8104.TW,錸寶,-225.0,N/A,54.84,-462.03999999999996,34.2999992371,237.04
⚪ 中性觀察,9.58,265.79999999999995,2026-03,N/A,2025,4.55,⚠️ 獲利稀釋,7.985327313769752,-8.41,6419.TWO,京晨科,193.55,N/A,-35.84,-462.09999999999997,141.5,655.65
⚪ 中性觀察,2.07,71.55000000000001,2026-03,7.61%,2025,0.12,📉 獲利侵蝕,4.004192952096435,73.95,4552.TW,力達-KY,-81.54,19.46%,-4.56,-462.36,19.1000003815,380.82
❌ 暫避觀望,0.7,15.449999999999998,2026-03,10.64%,2025,-0.16,📉 獲利侵蝕,30.92233046747573,229.63,1796.TWO,金穎生技,-200.0,31.84%,29.92,-463.06,31.8500003815,263.06
⚪ 中性觀察,1.34,47.70000000000001,2026-03,-1.85%,2025,0.4,⚠️ 獲利稀釋,11.273584425817607,-67.32,4935.TW,茂林-KY,8.11,14.61%,-22.97,-463.82,35.8499984741,471.93
⚪ 中性觀察,19.42,692.4000000000001,2026-03,N/A,2025,5.23,⚠️ 獲利稀釋,4.419410745233969,30.07,6881.TWO,潤德,34.79,N/A,22.91,-466.64,204.0,501.43
⚪ 數據不足,-7.24,-271.8,2026-03,N/A,2025,-1.26,⚠️ 獲利稀釋,0.0,21.08,6499.TWO,益安,34.72,N/A,43.24,-466.64,63.5,501.36
⚪ 中性觀察,4.18,151.95,2026-03,N/A,2025,0.03,📉 獲利侵蝕,4.452122258055281,-62.99,8442.TW,威宏-KY,-98.76,N/A,-2.85,-468.06,45.0999984741,369.3
⚪ 中性觀察,1.72,42.00000000000001,2026-03,0.14%,2025,-0.19,📉 獲利侵蝕,10.196428298964285,-61.33,1522.TW,堤維西,-113.39,15.03%,21.35,-468.38,28.5499992371,354.99
❌ 暫避觀望,0.09,12.900000000000002,2026-03,1.56%,2025,0.3,📉 獲利侵蝕,24.883720486627904,-79.55,2646.TW,星宇航空,0.0,13.18%,23.93,-468.95,21.3999996185,468.95
⚪ 中性觀察,2.05,78.14999999999999,2026-03,6.80%,2025,0.48,📉 獲利侵蝕,4.731285915259118,0.5,4532.TW,瑞智,-33.8,17.17%,-5.76,-469.0,24.6499996185,435.2
⚪ 中性觀察,2.42,96.0,2026-03,9.36%,2025,0.85,⚠️ 獲利稀釋,3.3359375596093748,2.11,2610.TW,華航,21.74,18.07%,2.58,-470.76,21.3500003815,492.5
⚪ 中性觀察,6.56,202.95000000000002,2026-03,N/A,2025,1.76,⚠️ 獲利稀釋,10.273466371027347,13.97,7631.TW,聚賢研發-創,109.52,N/A,29.58,-471.32000000000005,139.0,580.84
❌ 暫避觀望,1.84,75.9,2026-03,N/A,2025,-0.51,📉 獲利侵蝕,16.71936728737154,-42.86,9921.TW,巨大,-154.26,N/A,-15.47,-472.13,84.5999984741,317.87
⚪ 數據不足,0.32,0.0,2026-03,-3.78%,2025,-0.45,📉 獲利侵蝕,0.0,-11.11,4169.TW,泰宗,-463.64,44.20%,2.84,-474.96999999999997,0.0,11.33
❌ 暫避觀望,12.13,444.75,2026-03,N/A,2025,4.36,⚠️ 獲利稀釋,45.69983136593592,25.11,6274.TWO,台燿,79.42,N/A,31.51,-476.41,1355.0,555.83
⚪ 數據不足,-1.02,-33.15,2026-03,6.52%,2025,0.1,🔄 轉虧為盈,0.0,-92.45,3685.TWO,元創精密,166.67,22.32%,-4.04,-477.1500000000001,37.9000015259,643.82
⚪ 中性觀察,2.51,77.1,2026-03,N/A,2025,1.28,⚠️ 獲利稀釋,11.245136038346304,-31.61,3537.TWO,堡達,4.07,N/A,3.51,-478.01,57.7999992371,482.08
⚪ 數據不足,-2.0,-101.55,2026-03,6.20%,2025,0.75,🔄 轉虧為盈,0.0,-338.6,3095.TWO,及成,169.7,20.83%,6.53,-478.55,38.2000007629,648.25
⚪ 數據不足,-0.87,-26.999999999999996,2026-03,-24.84%,2025,0.03,🔄 轉虧為盈,0.0,42.76,1445.TW,大宇,-83.33,6.55%,-22.14,-478.78,11.0500001907,395.45
⚪ 數據不足,-4.63,-89.85000000000001,2026-03,N/A,2025,-0.19,⚠️ 獲利稀釋,0.0,-707.04,6111.TWO,光聚晶電,67.92,N/A,46.15,-480.03000000000003,41.0,547.95
⚪ 數據不足,-1.93,-63.30000000000001,2026-03,N/A,2025,-0.62,📉 獲利侵蝕,0.0,-3.35,6668.TW,中揚光,-24.0,N/A,24.6,-480.09,34.0999984741,456.09
⚪ 數據不足,2.9,0.0,2026-03,N/A,2025,0.34,📉 獲利侵蝕,0.0,11.54,6722.TW,輝創,-29.17,N/A,-2.79,-480.12,34.8499984741,450.95
❌ 暫避觀望,4.2,145.65,2026-03,38.48%,2025,1.33,⚠️ 獲利稀釋,24.97425334706488,60.92,4772.TWO,台特化,90.0,48.92%,127.87,-480.19000000000005,242.5,570.19
⚪ 數據不足,-0.31,-15.0,2026-03,N/A,2025,0.1,🔄 轉虧為盈,0.0,-142.47,8121.TWO,越峰,200.0,N/A,-0.85,-480.96000000000004,34.5,680.96
⚪ 中性觀察,0.58,16.65,2026-03,22.63%,2025,0.12,⚠️ 獲利稀釋,12.027027370720722,-69.95,3266.TW,昇陽,71.43,42.09%,-69.37,-481.40000000000003,13.3500003815,552.83
⚪ 中性觀察,2.31,87.89999999999999,2026-03,8.37%,2025,0.69,⚠️ 獲利稀釋,8.805460490460751,14.36,2221.TWO,大甲,6.15,20.63%,-2.98,-481.62,51.5999984741,487.77
⚪ 中性觀察,4.48,150.75,2026-03,N/A,2025,1.96,⚠️ 獲利稀釋,4.169154380686567,32.54,5515.TW,建國,326.09,N/A,15.92,-483.08,41.9000015259,809.17
⚪ 中性觀察,28.26,996.15,2026-03,14.07%,2025,12.61,⚠️ 獲利稀釋,13.672639662701402,33.98,3324.TWO,雙鴻,124.6,26.37%,47.52,-483.23,908.0,607.83
❌ 暫避觀望,0.04,5.3999999999999995,2026-03,-0.08%,2025,0.28,⚠️ 獲利稀釋,223.0555640327778,-92.0,1727.TW,中華化,660.0,11.85%,-5.46,-483.71000000000004,80.3000030518,1143.71
⚪ 數據不足,-0.25,-3.9000000000000004,2026-03,N/A,2025,0.2,🔄 轉虧為盈,0.0,-92.31,6113.TWO,亞矽,66.67,N/A,-10.01,-484.32,23.5,550.99
⚪ 中性觀察,1.04,41.550000000000004,2026-03,N/A,2025,0.52,⚠️ 獲利稀釋,6.642599140252707,38.67,6506.TWO,雙邦,26.83,N/A,-1.7,-485.28000000000003,18.3999996185,512.11
⚪ 中性觀察,3.0,108.9,2026-03,10.05%,2025,0.56,⚠️ 獲利稀釋,4.469697074779614,-22.04,1102.TW,亞泥,39.47,14.02%,-6.89,-485.61,32.4500007629,525.08
⚪ 數據不足,-2.38,-80.54999999999998,2026-03,-5.91%,2025,-0.32,🏰 高護城河,0.0,-48.37,2438.TW,翔耀,-31.82,51.08%,15.52,-486.59999999999997,18.2999992371,454.78
❌ 暫避觀望,0.17,3.0000000000000004,2026-03,N/A,2025,0.21,📉 獲利侵蝕,172.49999999999997,-92.83,4545.TW,銘鈺,-47.5,N/A,-0.35,-489.31,34.5,441.81
❌ 暫避觀望,6.91,199.95000000000002,2026-03,N/A,2025,1.33,⚠️ 獲利稀釋,41.93548387096774,-33.96,4958.TW,臻鼎-KY,101.52,N/A,6.33,-490.53999999999996,559.0,592.06
⚪ 數據不足,-0.49,-15.450000000000001,2026-03,-12.78%,2025,-0.11,📉 獲利侵蝕,0.0,-184.48,2342.TW,茂矽,-164.71,9.49%,7.56,-492.5,42.9500007629,327.79
⚪ 中性觀察,6.33,222.3,2026-03,N/A,2025,1.58,⚠️ 獲利稀釋,12.415654520917679,24.26,7714.TWO,創泓科技,56.44,N/A,45.1,-492.84999999999997,184.0,549.29
❌ 暫避觀望,4.74,152.1,2026-03,6.37%,2025,1.69,⚠️ 獲利稀釋,29.58579881656805,-22.96,2492.TW,華新科,40.83,18.27%,4.91,-495.17,300.0,536.0
⚪ 數據不足,-1.47,-59.10000000000001,2026-03,N/A,2025,-0.22,📉 獲利侵蝕,0.0,-539.13,6152.TW,百一,-46.67,N/A,-30.73,-495.44,12.25,448.77
❌ 暫避觀望,3.73,130.5,2026-03,7.43%,2025,0.78,📉 獲利侵蝕,16.724137931034484,-18.02,2375.TW,凱美,-36.07,19.39%,5.35,-497.43,145.5,461.36
❌ 暫避觀望,0.68,25.2,2026-03,-4.89%,2025,-0.4,📉 獲利侵蝕,26.964285260178574,-69.2,2367.TW,燿華,-165.57,8.85%,-12.33,-498.37,45.2999992371,332.8
❌ 暫避觀望,4.21,160.35000000000002,2026-03,N/A,2025,2.06,⚠️ 獲利稀釋,38.58746492048643,15.34,8358.TWO,金居,96.19,N/A,15.52,-501.73999999999995,412.5,597.93
⚪ 數據不足,-0.84,-34.5,2026-03,-17.20%,2025,0.12,🔄 轉虧為盈,0.0,16.83,3067.TWO,全域,50.0,28.85%,33.85,-503.54999999999995,18.0,553.55
⚪ 數據不足,-3.92,-179.70000000000002,2026-03,N/A,2025,-0.96,📉 獲利侵蝕,0.0,2.97,6706.TW,惠特,-357.14,N/A,-3.41,-504.26,116.5,147.12
⚪ 中性觀察,2.03,79.64999999999999,2026-03,N/A,2025,-0.04,📉 獲利侵蝕,3.6346514570809796,4.12,2530.TW,華建,-300.0,N/A,4.0,-504.72,19.2999992371,204.72
⚪ 數據不足,-1.32,-32.99999999999999,2026-03,N/A,2025,-0.42,📉 獲利侵蝕,0.0,53.52,8093.TWO,保銳,-255.56,N/A,-16.31,-505.53999999999996,20.75,249.98
⚪ 數據不足,0.04,-20.55,2026-03,-2.95%,2025,-0.92,📉 獲利侵蝕,0.0,-94.87,3465.TWO,進泰電子,-231.43,20.16%,5.68,-505.57,30.7000007629,274.14
⚪ 中性觀察,2.13,78.89999999999999,2026-03,12.02%,2025,0.4,📉 獲利侵蝕,4.011406916634981,-31.07,2020.TW,美亞,-32.2,19.71%,-9.51,-505.78999999999996,21.1000003815,473.59
⚪ 中性觀察,0.71,32.7,2026-03,N/A,2025,0.35,⚠️ 獲利稀釋,14.472476714266055,-27.08,6126.TWO,信音,45.83,N/A,7.41,-506.05,31.5499992371,551.88
❌ 暫避觀望,0.7,27.15,2026-03,N/A,2025,0.43,⚠️ 獲利稀釋,20.110498080607737,38.78,6259.TWO,百徽,43.33,N/A,19.41,-507.14000000000004,36.4000015259,550.47
❌ 暫避觀望,1.63,54.75,2026-03,-3.62%,2025,0.15,📉 獲利侵蝕,52.465753424657535,-76.51,3376.TW,新日興,-86.36,11.53%,-19.54,-508.72,191.5,422.36
❌ 暫避觀望,28.42,1104.8999999999999,2026-03,N/A,2025,12.76,⚠️ 獲利稀釋,16.29106706489275,34.76,5536.TWO,聖暉*,146.33,N/A,37.11,-508.87,1200.0,655.2
⚪ 中性觀察,4.15,154.5,2026-03,6.27%,2025,1.2,⚠️ 獲利稀釋,7.233009708737864,1.47,3388.TWO,崇越電,27.66,17.90%,-2.69,-509.09,74.5,536.75
⚪ 中性觀察,10.26,404.7,2026-03,N/A,2025,1.54,📉 獲利侵蝕,2.6945884710229797,-18.0,5225.TW,東科-KY,-37.4,N/A,-11.01,-509.62,72.6999969482,472.22
❌ 暫避觀望,9.37,331.20000000000005,2026-03,9.94%,2025,3.24,⚠️ 獲利稀釋,29.71014492753623,24.18,3711.TW,日月光投控,85.38,19.52%,8.39,-512.26,656.0,597.64
❌ 暫避觀望,0.36,11.55,2026-03,7.32%,2025,0.05,📉 獲利侵蝕,20.77922077922078,-40.98,1110.TW,東泥,-50.0,15.28%,-0.74,-512.52,16.0,462.52
⚪ 中性觀察,4.96,189.14999999999998,2026-03,N/A,2025,1.1,📉 獲利侵蝕,4.980174404210945,6.44,9930.TW,中聯資源,-17.29,N/A,5.27,-512.83,62.7999992371,495.54
⚪ 中性觀察,6.18,198.75,2026-03,N/A,2025,1.33,📉 獲利侵蝕,4.233962148988679,-10.24,8938.TWO,明安,-69.56,N/A,8.55,-513.1800000000001,56.0999984741,443.62
⚪ 數據不足,-0.36,-13.499999999999998,2026-03,-2.23%,2025,0.02,🔄 轉虧為盈,0.0,-614.29,2349.TW,錸德,100.0,17.24%,3.15,-513.22,11.4499998093,613.22
⚪ 中性觀察,2.83,109.95,2026-03,17.13%,2025,1.21,⚠️ 獲利稀釋,3.0422918468076396,108.09,2501.TW,國建,611.76,26.51%,1.8,-514.0899999999999,22.2999992371,1125.85
