股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
2101.TW      南港            35.35          3        55.56           3.41        7           86 📈 持有 → 繼續持有         
2103.TW      台橡            20.65         14        60.71          34.53        1        -1372 📈 持有 → 繼續持有         
2104.TW      國際中橡          12.65          3        52.17          20.05        8          635 📉 建議賣出              
2105.TW      正新             30.3          3         50.0          -0.33        9        -1468 📈 持有 → 繼續持有         
2108.TW      南帝            25.35          6         48.0          10.69        4         -376 📉 建議賣出              
2115.TW      六暉-KY         21.35          6         40.0           4.27        3           90 📉 建議賣出              
2201.TW      裕隆             28.0         18          0.0            0.0        0          164 📉 建議賣出              
2204.TW      中華             54.9          5        52.94           1.99        4         -807 📉 建議賣出              
2206.TW      三陽工業           58.2          7        64.29           1.17        3         -785 📉 建議賣出              
2207.TW      和泰車           496.0         17        45.45          -4.05        2         -336 📉 建議賣出              
2208.TW      台船             21.6          4        66.67          19.15        4         -618 📉 建議賣出              
2211.TW      長榮鋼           100.5          3        44.44          -3.85       10         -268 📉 建議賣出              
2230.TWO     泰茂             32.8         17          0.0            0.0        0           39 📉 建議賣出              
2231.TW      為升             82.2         10        54.55           2.18        2         -259 📉 建議賣出              
2233.TW      宇隆            235.0          4         50.0          12.99        6          295 📉 建議賣出              
2235.TWO     謚源              nan         10         60.0          -0.84        3            0 📉 建議賣出              
2236.TW      百達-KY         108.0         20        14.29          -3.47        4         -327 📉 建議賣出              
