gm,eps,om,price,prev_year,status,date,name,prev_eps,eps_yoy,pe,rev_yoy,est_price,advice,prev_rev_yoy,symbol,expansion,prev_eps_yoy
36.55%,8.36,18.42%,200.0,2025,🚀 利潤擴張,2025-12,世禾,6.12,17.2,9.68054211035818,16.17,309.9,✅ 穩健價值,12.87,3551.TWO,1.0299999999999976,23.67
N/A,4.22,N/A,41.5499992371,2025,🚀 利潤擴張,2025-12,星亞,3.23,10.39,3.979884984396552,9.51,156.6,✅ 穩健價值,16.17,7753.TWO,0.8800000000000008,10.53
11.28%,-0.92,-2.28%,31.6000003815,2025,🌑 雙重衰退,2025-12,國碩,-0.92,-6.98,0.0,-7.81,-41.85,⚪ 數據不足,-32.0,2406.TW,0.8299999999999992,-217.24
97.58%,38.51,59.33%,728.0,2025,🏰 高護城河,2025-12,鈊象,27.9,19.82,7.766990291262137,19.01,1405.9499999999998,✅ 穩健價值,21.48,3293.TWO,0.8099999999999987,21.2
41.13%,-2.18,-478.52%,0.0,2025,🚀 利潤擴張,2025-12,合一,-2.11,10.29,0.0,9.49,0.0,⚪ 數據不足,-0.69,4743.TWO,0.7999999999999989,-31.06
N/A,4.08,N/A,49.4500007629,2025,🚀 利潤擴張,2025-12,國統,2.95,21.07,5.2718550919936025,20.29,140.70000000000002,✅ 穩健價值,17.98,8936.TWO,0.7800000000000011,28.82
8.10%,3.17,2.38%,48.0,2025,🚀 利潤擴張,2025-12,精技,2.38,18.73,6.030150753768845,18.17,119.4,✅ 穩健價值,23.71,2414.TW,0.5599999999999987,21.43
N/A,0.96,N/A,19.2999992371,2025,🚀 利潤擴張,2025-12,時報,0.6,3.23,7.480619859341085,2.69,38.7,✅ 穩健價值,9.05,8923.TWO,0.54,0.0
-0.45%,0.89,-7.50%,14.3999996185,2025,🌑 雙重衰退,2025-12,磐亞,0.61,-6.32,7.164178914676617,-6.78,30.150000000000002,✅ 穩健價值,-1.16,4707.TWO,0.45999999999999996,-10.29
30.43%,-1.96,-23.61%,37.2999992371,2025,🌑 雙重衰退,2025-12,欣大健康,-1.56,-14.62,0.0,-15.0,-73.8,⚪ 數據不足,-18.9,4198.TWO,0.3800000000000008,16.58
31.15%,2.92,10.03%,27.0,2025,🌑 雙重衰退,2025-12,第一保,2.43,-2.67,3.474903474903475,-3.05,116.55,✅ 穩健價值,-3.25,2852.TW,0.3799999999999999,-5.81
N/A,7.1,N/A,260.0,2025,🚀 利潤擴張,2025-12,意德士,5.54,19.42,14.00862068965517,19.26,278.40000000000003,✅ 穩健價值,19.5,7556.TWO,0.16000000000000014,25.35
N/A,5.88,N/A,110.0,2025,🚀 利潤擴張,2025-12,捷敏-KY,4.38,14.17,7.741027445460944,14.03,213.14999999999998,✅ 穩健價值,15.99,6525.TW,0.14000000000000057,21.33
N/A,-0.77,N/A,18.0,2025,🚀 利潤擴張,2025-12,蒙恬,-0.68,34.19,0.0,34.16,-34.800000000000004,⚪ 數據不足,25.77,5211.TWO,0.030000000000001137,26.09
N/A,4.21,N/A,429.0,2025,⚠️ 獲利稀釋,2025-12,金居,2.71,15.34,44.31818181818182,15.52,145.2,❌ 暫避觀望,11.75,8358.TWO,-0.17999999999999972,-5.9
14.11%,5.46,9.96%,152.0,2025,⚠️ 獲利稀釋,2025-12,長榮航太,4.16,11.43,11.41141141141141,11.63,199.80000000000004,⚪ 中性觀察,13.98,2645.TW,-0.20000000000000107,10.05
-20.30%,-1.86,-35.14%,16.0499992371,2025,🌑 雙重衰退,2025-12,元翎,-1.54,-4.02,0.0,-3.72,-73.05,⚪ 數據不足,8.43,4564.TW,-0.2999999999999994,-8.76
76.40%,-1.3,-174.96%,20.0,2025,🏰 高護城河,2025-12,杏國,-0.95,15.58,0.0,15.88,-50.4,⚪ 數據不足,17.43,4192.TWO,-0.3000000000000007,18.8
N/A,-1.43,N/A,21.4500007629,2025,🌑 雙重衰退,2025-12,中茂,-0.91,-22.22,0.0,-21.87,-49.8,⚪ 數據不足,-19.89,5205.TWO,-0.34999999999999787,7.14
N/A,0.58,N/A,132.5,2025,⚠️ 獲利稀釋,2025-12,雷虎,0.73,14.0,58.628318584070804,14.37,33.9,❌ 暫避觀望,17.35,8033.TW,-0.3699999999999992,151.72
97.54%,1.26,41.10%,16.0499992371,2025,🏰 高護城河,2025-12,臺企銀,1.01,2.44,4.938461303723077,2.85,48.75,⚪ 中性觀察,1.98,2834.TW,-0.41000000000000014,4.12
21.12%,2.57,11.17%,38.6500015259,2025,⚠️ 獲利稀釋,2025-12,聯華,2.0,4.49,6.029641423697348,4.92,96.15,⚪ 中性觀察,-0.11,1229.TW,-0.4299999999999997,6.95
18.07%,2.42,9.36%,18.3999996185,2025,⚠️ 獲利稀釋,2025-12,華航,1.81,2.11,2.9487178875801283,2.58,93.60000000000001,⚪ 中性觀察,2.68,2610.TW,-0.4700000000000002,5.85
N/A,23.46,N/A,1740.0,2025,⚠️ 獲利稀釋,2025-12,光聖,13.87,63.72,35.92072667217176,64.22,726.5999999999999,❌ 暫避觀望,92.55,6442.TW,-0.5,66.63
42.09%,0.58,22.63%,12.4499998093,2025,🌑 雙重衰退,2025-12,昇陽,0.24,-69.95,11.745282838962263,-69.37,15.9,⚪ 中性觀察,-47.7,3266.TW,-0.5799999999999983,-46.67
N/A,6.77,N/A,113.0,2025,⚠️ 獲利稀釋,2025-12,中保科,4.99,5.71,6.803130644190247,6.29,249.14999999999998,⚪ 中性觀察,7.59,9917.TW,-0.5800000000000001,3.81
48.58%,9.06,9.78%,125.0,2025,⚠️ 獲利稀釋,2025-12,喬山,3.41,13.11,8.526603001364256,13.69,219.9,⚪ 中性觀察,14.96,1736.TW,-0.5800000000000001,64.73
22.24%,3.7,10.72%,134.5,2025,🌑 雙重衰退,2025-12,三福化,2.39,-9.76,15.585168018539978,-9.17,129.45,❌ 暫避觀望,0.49,4755.TW,-0.5899999999999999,-23.89
N/A,11.47,N/A,245.0,2025,⚠️ 獲利稀釋,2025-12,中華資安,8.52,2.97,8.341845420497105,3.64,440.55,⚪ 中性觀察,11.43,7765.TW,-0.6699999999999999,6.85
N/A,14.36,N/A,205.0,2025,⚠️ 獲利稀釋,2025-12,宏�硌穈T,11.25,10.46,5.491561746584517,11.2,559.9499999999999,⚪ 中性觀察,8.94,6811.TWO,-0.7399999999999984,6.94
15.53%,6.6,5.80%,149.5,2025,⚠️ 獲利稀釋,2025-12,亞光,5.51,13.99,9.03323262839879,14.74,248.25,⚪ 中性觀察,16.37,3019.TW,-0.75,23.82
N/A,6.14,N/A,210.5,2025,⚠️ 獲利稀釋,2025-12,矽格,3.94,6.63,15.132997843278217,7.51,208.65,❌ 暫避觀望,7.66,6257.TW,-0.8799999999999999,-4.62
62.29%,7.06,30.59%,77.8000030518,2025,🏰 高護城河,2025-12,國泰金,4.84,-2.94,4.584561169817325,-2.04,254.54999999999998,⚪ 中性觀察,-12.01,2882.TW,-0.8999999999999999,-27.4
30.92%,7.55,12.50%,117.0,2025,⚠️ 獲利稀釋,2025-12,湧德,5.52,19.61,6.103286384976525,20.51,287.55,⚪ 中性觀察,21.75,3689.TWO,-0.9000000000000021,25.52
43.22%,1.17,38.82%,25.9500007629,2025,⚠️ 獲利稀釋,2025-12,台灣高鐵,0.89,1.74,8.62126271192691,2.75,45.150000000000006,⚪ 中性觀察,0.9,2633.TW,-1.01,-2.2
N/A,1.72,N/A,29.25,2025,⚠️ 獲利稀釋,2025-12,大台北,1.54,0.6,6.866197183098592,1.69,63.9,⚪ 中性觀察,3.19,9908.TW,-1.0899999999999999,0.0
N/A,-2.41,N/A,12.0,2025,⚠️ 獲利稀釋,2025-12,金萬林-創,-1.96,8.37,0.0,9.49,-99.3,⚪ 數據不足,8.78,6645.TW,-1.120000000000001,8.41
13.94%,0.27,-0.53%,23.4500007629,2025,🌑 雙重衰退,2025-12,亞帝歐,0.03,-15.15,61.710528323421045,-14.0,5.700000000000001,❌ 暫避觀望,-21.23,3516.TWO,-1.1500000000000004,-88.0
N/A,2.23,N/A,63.0,2025,⚠️ 獲利稀釋,2025-12,詠業,1.89,5.83,11.013986013986013,7.01,85.80000000000001,⚪ 中性觀察,9.04,6792.TW,-1.1799999999999997,41.22
39.78%,12.25,15.69%,461.5,2025,⚠️ 獲利稀釋,2025-12,研華,8.67,17.26,15.61231393775372,18.56,443.40000000000003,❌ 暫避觀望,21.83,2395.TW,-1.2999999999999972,17.5
90.85%,0.63,38.94%,14.6499996185,2025,🏰 高護城河,2025-12,國票金,0.47,3.28,10.539568070863309,4.6,20.85,⚪ 中性觀察,-2.64,2889.TW,-1.3199999999999998,-2.08
N/A,4.23,N/A,115.0,2025,⚠️ 獲利稀釋,2025-12,久元,2.7,4.19,12.540894220283533,5.64,137.55,⚪ 中性觀察,-1.1,6261.TWO,-1.4499999999999993,-11.76
58.77%,12.31,32.73%,129.0,2025,🏰 高護城河,2025-12,大學光,8.83,-2.07,4.271523178807946,-0.57,453.00000000000006,⚪ 中性觀察,-0.6,3218.TWO,-1.5,-9.44
N/A,17.32,N/A,647.0,2025,⚠️ 獲利稀釋,2025-12,達發,14.0,7.78,14.480752014324082,9.43,670.2,⚪ 中性觀察,14.59,6526.TW,-1.6499999999999995,13.73
21.29%,1.41,3.94%,74.5,2025,🌑 雙重衰退,2025-12,長興,1.09,-9.62,21.911764705882355,-7.93,51.0,❌ 暫避觀望,-7.17,1717.TW,-1.6899999999999995,-4.39
17.61%,5.71,4.16%,72.0,2025,⚠️ 獲利稀釋,2025-12,致伸,4.76,1.64,4.708960104643558,3.33,229.35,⚪ 中性觀察,0.47,4915.TW,-1.6900000000000002,3.8
87.03%,1.34,65.42%,16.8500003815,2025,🏰 高護城河,2025-12,華票,1.05,31.37,4.94134908548387,33.06,51.150000000000006,⚪ 中性觀察,29.19,2820.TW,-1.6900000000000013,29.63
N/A,7.99,N/A,241.0,2025,📉 獲利侵蝕,2025-12,家碩,5.53,0.0,13.219967087218869,1.72,273.45,⚪ 中性觀察,-7.09,6953.TWO,-1.72,-4.49
9.34%,0.4,5.82%,12.25,2025,🌑 雙重衰退,2025-12,中工,0.27,-14.89,13.172043010752688,-13.12,13.950000000000001,⚪ 中性觀察,-10.98,2515.TW,-1.7700000000000014,-21.21
47.51%,42.0,31.25%,1430.0,2025,⚠️ 獲利稀釋,2025-12,亞德客-KY,30.36,10.18,14.033366045142296,11.97,1528.5,⚪ 中性觀察,9.91,1590.TW,-1.790000000000001,4.29
56.36%,6.27,21.51%,74.1999969482,2025,🏰 高護城河,2025-12,東洋,5.05,7.55,4.753363033196668,9.49,234.15,⚪ 中性觀察,14.57,4105.TWO,-1.9400000000000004,37.23
N/A,20.5,N/A,1610.0,2025,⚠️ 獲利稀釋,2025-12,竑騰,14.3,60.48,34.32835820895522,62.42,703.5,❌ 暫避觀望,54.14,7751.TWO,-1.9400000000000048,44.57
N/A,4.0,N/A,211.0,2025,⚠️ 獲利稀釋,2025-12,宏觀,2.37,4.76,23.237885462555067,6.74,136.2,❌ 暫避觀望,5.88,6568.TWO,-1.9800000000000004,-24.19
N/A,0.39,N/A,28.1000003815,2025,📉 獲利侵蝕,2025-12,華容,0.21,0.0,38.49315120753425,1.99,10.95,❌ 暫避觀望,5.47,5328.TWO,-1.99,61.54
N/A,7.64,N/A,181.0,2025,🌑 雙重衰退,2025-12,同欣電,5.41,-6.83,9.546413502109704,-4.53,284.40000000000003,⚪ 中性觀察,-4.19,6271.TW,-2.3,-15.2
54.59%,-0.38,3.73%,7.6199998856,2025,🏰 高護城河,2025-12,研勤,-0.43,-31.03,0.0,-28.72,-17.400000000000002,⚪ 數據不足,-35.55,3632.TWO,-2.3100000000000023,-760.0
23.91%,1.24,2.92%,42.0999984741,2025,⚠️ 獲利稀釋,2025-12,華晶科,0.98,18.27,13.624594975436892,20.59,46.349999999999994,⚪ 中性觀察,25.58,3059.TW,-2.3200000000000003,16.87
N/A,28.42,N/A,944.0,2025,⚠️ 獲利稀釋,2025-12,聖暉*,20.35,34.76,14.285714285714283,37.11,991.2000000000002,⚪ 中性觀察,46.97,5536.TWO,-2.3500000000000014,34.86
47.07%,16.02,7.36%,234.0,2025,⚠️ 獲利稀釋,2025-12,王品,12.01,2.75,5.803571428571428,5.21,604.8000000000001,⚪ 中性觀察,3.33,2727.TW,-2.46,-2.81
10.28%,18.2,4.26%,305.0,2025,⚠️ 獲利稀釋,2025-12,技嘉,13.77,24.57,6.656481885639459,27.07,687.3,⚪ 中性觀察,24.08,2376.TW,-2.5,33.43
100.00%,25.6,60.64%,3310.0,2025,🏰 高護城河,2025-12,力旺,18.06,4.19,53.92636037797328,6.74,920.6999999999999,❌ 暫避觀望,7.92,3529.TWO,-2.55,2.21
N/A,44.56,N/A,705.0,2025,⚠️ 獲利稀釋,2025-12,威聯通,30.84,3.16,0.0,5.8,0.0,⚪ 數據不足,6.11,7805.TWO,-2.6399999999999997,3.99
54.41%,1.56,14.06%,22.1499996185,2025,🏰 高護城河,2025-12,遠百,1.12,-5.49,6.085164730357143,-2.68,54.6,⚪ 中性觀察,-2.99,2903.TW,-2.81,1.83
42.10%,45.48,29.56%,2580.0,2025,⚠️ 獲利稀釋,2025-12,弘塑,26.19,56.98,26.81912681912682,59.93,1443.0,❌ 暫避觀望,53.06,3131.TWO,-2.950000000000003,28.76
29.77%,3.4,16.80%,43.7000007629,2025,🌑 雙重衰退,2025-12,方土霖,1.34,-19.05,7.319933126113901,-15.95,89.55000000000001,⚪ 中性觀察,-24.37,4527.TWO,-3.1000000000000014,-52.98
N/A,7.91,N/A,123.5,2025,⚠️ 獲利稀釋,2025-12,精誠,5.42,9.74,6.989247311827956,12.89,265.05,⚪ 中性觀察,15.19,6214.TW,-3.1500000000000004,-6.74
34.23%,3.43,12.30%,41.9500007629,2025,🌑 雙重衰退,2025-12,君帆,2.63,-4.72,4.472281531226012,-1.51,140.70000000000002,⚪ 中性觀察,5.03,4584.TWO,-3.21,-4.71
4.62%,3.02,3.28%,0.0,2025,📉 獲利侵蝕,2025-12,全科,1.58,0.0,0.0,3.25,0.0,⚪ 數據不足,-1.06,3209.TW,-3.25,-34.03
N/A,5.78,N/A,81.0,2025,⚠️ 獲利稀釋,2025-12,互動,2.84,2.66,6.934931506849315,6.12,175.2,⚪ 中性觀察,-9.56,6486.TWO,-3.46,-16.72
51.63%,9.01,21.47%,164.5,2025,🏰 高護城河,2025-12,大車隊,6.51,0.9,7.473875511131305,4.37,330.15,⚪ 中性觀察,3.84,2640.TWO,-3.47,1.56
7.03%,-2.8,-9.19%,6.8499999046,2025,📉 獲利侵蝕,2025-12,嘉鋼,-2.49,-2.19,0.0,1.31,-110.7,⚪ 數據不足,3.79,2067.TWO,-3.5,-19.71
N/A,0.33,N/A,32.0499992371,2025,🌑 雙重衰退,2025-12,佶優,0.3,-17.5,36.011235097865175,-13.95,13.35,❌ 暫避觀望,-12.51,5452.TWO,-3.5500000000000007,50.0
N/A,4.85,N/A,179.0,2025,📉 獲利侵蝕,2025-12,騰輝電子-KY,3.46,-2.81,15.364806866952792,0.88,174.74999999999997,❌ 暫避觀望,-1.28,6672.TW,-3.69,-9.9
19.83%,4.56,7.42%,51.7999992371,2025,🌑 雙重衰退,2025-12,漢平,3.53,-12.98,4.783010086528162,-9.29,162.45,⚪ 中性觀察,1.02,2488.TW,-3.6900000000000013,-6.61
N/A,8.72,N/A,208.0,2025,⚠️ 獲利稀釋,2025-12,銳澤,6.74,27.67,9.360936093609359,31.42,333.3,⚪ 中性觀察,34.82,7703.TWO,-3.75,40.42
1.76%,-2.17,-18.26%,28.6000003815,2025,⚠️ 獲利稀釋,2025-12,永昕,-1.91,4.42,0.0,8.23,-89.85000000000001,⚪ 數據不足,-7.0,4726.TWO,-3.8100000000000005,-2.69
14.31%,6.53,6.54%,96.0,2025,⚠️ 獲利稀釋,2025-12,零壹,4.91,30.86,5.936920222634508,34.73,242.55,⚪ 中性觀察,45.68,3029.TW,-3.8699999999999974,34.15
82.96%,3.0,34.40%,39.3499984741,2025,🏰 高護城河,2025-12,統一證,1.67,0.0,7.949494641232323,3.92,74.25,⚪ 中性觀察,-16.01,2855.TW,-3.92,-32.66
17.84%,2.0,5.11%,244.5,2025,🌑 雙重衰退,2025-12,國精化,1.33,-11.71,56.07798165137614,-7.72,65.4,❌ 暫避觀望,-6.97,4722.TW,-3.990000000000001,-29.12
5.36%,1.05,1.66%,27.75,2025,🌑 雙重衰退,2025-12,金寶,0.85,-4.59,9.910714285714285,-0.55,42.00000000000001,⚪ 中性觀察,1.36,2312.TW,-4.04,-10.64
48.05%,2.14,9.02%,38.2000007629,2025,📉 獲利侵蝕,2025-12,寶陞,1.62,-2.28,7.431906763210116,1.84,77.1,⚪ 中性觀察,3.92,2948.TWO,-4.12,2.53
78.99%,1.87,35.12%,29.0,2025,🏰 高護城河,2025-12,第一金,1.51,3.31,5.967078189300413,7.59,72.89999999999999,⚪ 中性觀察,4.61,2892.TW,-4.279999999999999,2.03
N/A,-0.26,N/A,7.8400001526,2025,⚠️ 獲利稀釋,2025-12,友勁,-0.17,48.0,0.0,52.32,-10.8,⚪ 數據不足,75.47,6142.TW,-4.32,56.41
N/A,2.68,N/A,49.0999984741,2025,⚠️ 獲利稀釋,2025-12,新海,2.3,1.52,6.944837125049505,5.91,106.05000000000001,⚪ 中性觀察,6.06,9926.TW,-4.390000000000001,0.0
4.26%,5.08,2.54%,82.5,2025,🌑 雙重衰退,2025-12,聯強,3.42,-7.97,7.186411149825785,-3.49,172.2,⚪ 中性觀察,-8.89,2347.TW,-4.4799999999999995,-9.04
73.67%,-1.93,-9.23%,18.2999992371,2025,🏰 高護城河,2025-12,瑞基,-1.98,8.21,0.0,12.71,-81.3,⚪ 數據不足,5.83,4171.TWO,-4.5,-33.1
33.58%,-0.36,-3.01%,14.0,2025,🌑 雙重衰退,2025-12,優盛,-0.27,-5.88,0.0,-1.34,-13.950000000000001,⚪ 數據不足,-1.15,4121.TWO,-4.54,-47.37
77.03%,13.33,41.97%,384.5,2025,🏰 高護城河,2025-12,雙美,10.43,6.9,11.048850574712645,11.45,522.0,⚪ 中性觀察,13.37,4728.TWO,-4.549999999999999,7.08
24.08%,8.0,10.67%,146.5,2025,⚠️ 獲利稀釋,2025-12,敦陽科,5.94,6.67,7.2025565388397235,11.38,305.1,⚪ 中性觀察,17.02,2480.TW,-4.710000000000001,7.41
N/A,12.15,N/A,185.0,2025,🌑 雙重衰退,2025-12,力領科技,7.74,-14.17,6.821533923303836,-9.4,406.79999999999995,⚪ 中性觀察,-15.41,6996.TWO,-4.77,-38.46
N/A,21.81,N/A,394.0,2025,⚠️ 獲利稀釋,2025-12,崇越,15.45,13.53,7.59737755495565,18.57,777.9,⚪ 中性觀察,22.38,5434.TW,-5.040000000000001,7.32
N/A,1.36,N/A,22.7999992371,2025,⚠️ 獲利稀釋,2025-12,合庫金,1.03,7.94,6.785714058660714,13.01,50.4,⚪ 中性觀察,8.58,5880.TW,-5.069999999999999,-0.96
84.77%,0.38,20.24%,22.7000007629,2025,🏰 高護城河,2025-12,欣欣,0.25,-7.32,26.091954899885057,-2.15,13.05,❌ 暫避觀望,-3.66,2901.TW,-5.17,-21.88
24.39%,3.12,4.56%,54.5,2025,⚠️ 獲利稀釋,2025-12,凌群,2.2,1.96,7.087126137841352,7.21,115.35000000000001,⚪ 中性觀察,7.96,2453.TW,-5.25,5.26
N/A,2.03,N/A,23.6499996185,2025,⚠️ 獲利稀釋,2025-12,安倉,1.16,9.24,5.512820423892776,14.56,64.35,⚪ 中性觀察,13.03,5548.TWO,-5.32,-24.84
17.90%,47.13,12.65%,2390.0,2025,⚠️ 獲利稀釋,2025-12,智邦,32.18,119.5,22.40765047815488,124.88,1599.9,❌ 暫避觀望,146.74,2345.TW,-5.3799999999999955,140.62
5.61%,-3.43,-198.78%,22.7999992371,2025,🌑 雙重衰退,2025-12,揚智,-2.1,-35.42,0.0,-29.93,-105.75000000000001,⚪ 數據不足,-21.55,3041.TW,-5.490000000000002,-3.19
N/A,1.38,N/A,183.0,2025,⚠️ 獲利稀釋,2025-12,聯策,0.36,24.77,75.00000000000001,30.53,36.599999999999994,❌ 暫避觀望,44.67,6658.TW,-5.760000000000002,63.64
N/A,22.53,N/A,317.0,2025,📉 獲利侵蝕,2025-12,億豐,15.83,-4.37,5.823994120889216,1.47,816.45,⚪ 中性觀察,3.29,8464.TW,-5.84,-6.66
N/A,17.76,N/A,264.0,2025,📉 獲利侵蝕,2025-12,致新,13.05,-0.84,5.982324949014275,5.0,661.95,⚪ 中性觀察,5.5,8081.TW,-5.84,-3.49
N/A,1.67,N/A,113.5,2025,⚠️ 獲利稀釋,2025-12,蜜望實,0.08,9.87,166.91176470588238,15.75,10.2,❌ 暫避觀望,5.48,8043.TWO,-5.880000000000001,-94.84
N/A,3.07,N/A,48.0,2025,🌑 雙重衰退,2025-12,永信建,2.26,-80.85,5.687203791469194,-74.75,126.6,⚪ 中性觀察,-80.56,5508.TWO,-6.099999999999994,-84.53
N/A,10.62,N/A,380.0,2025,⚠️ 獲利稀釋,2025-12,巨漢,5.49,18.74,19.095477386934675,24.87,298.5,❌ 暫避觀望,-15.22,6903.TWO,-6.130000000000003,-24.9
12.18%,4.0,5.96%,49.2999992371,2025,📉 獲利侵蝕,2025-12,中宇,2.79,-1.48,5.1677148047274635,4.67,143.10000000000002,⚪ 中性觀察,11.05,1535.TW,-6.15,-2.45
N/A,40.23,N/A,0.0,2025,🌑 雙重衰退,2025-12,旭隼,34.16,-16.23,0.0,-10.05,0.0,⚪ 數據不足,-10.8,6409.TW,-6.18,-7.42
N/A,3.11,N/A,60.0,2025,⚠️ 獲利稀釋,2025-12,意藍,2.12,8.39,8.51063829787234,14.61,105.75000000000001,⚪ 中性觀察,9.97,6925.TWO,-6.219999999999999,2.58
6.46%,-3.36,-7.89%,15.3000001907,2025,⚠️ 獲利稀釋,2025-12,同泰,-2.52,2.79,0.0,9.1,-134.1,⚪ 數據不足,9.69,3321.TW,-6.31,-37.7
N/A,75.71,N/A,0.0,2025,⚠️ 獲利稀釋,2025-12,鴻勁,53.54,110.03,0.0,116.34,0.0,⚪ 數據不足,132.45,7769.TW,-6.310000000000002,160.49
N/A,12.13,N/A,1225.0,2025,⚠️ 獲利稀釋,2025-12,台燿,8.37,25.11,44.19191919191919,31.51,415.79999999999995,❌ 暫避觀望,26.58,6274.TWO,-6.400000000000002,15.64
18.26%,6.22,5.03%,900.0,2025,⚠️ 獲利稀釋,2025-12,波若威,3.32,8.17,84.19083255378861,14.65,160.34999999999997,❌ 暫避觀望,9.43,3163.TWO,-6.48,-15.52
28.39%,2.28,9.28%,34.0,2025,⚠️ 獲利稀釋,2025-12,全宇生技-KY,1.75,13.43,6.800000000000002,19.95,74.99999999999999,⚪ 中性觀察,21.11,4148.TW,-6.52,2.94
19.87%,0.78,1.24%,24.8500003815,2025,🌑 雙重衰退,2025-12,日勝化,0.2,-19.59,21.608695983913044,-12.95,17.25,❌ 暫避觀望,-12.04,1735.TW,-6.640000000000001,-72.22
49.95%,12.69,28.69%,189.5,2025,⚠️ 獲利稀釋,2025-12,優群,9.47,12.8,6.237656352863725,19.44,455.70000000000005,⚪ 中性觀察,23.57,3217.TWO,-6.640000000000001,15.77
N/A,9.1,N/A,125.5,2025,📉 獲利侵蝕,2025-12,宏全,7.6,-5.01,5.299831081081082,1.65,355.2,⚪ 中性觀察,4.72,9939.TW,-6.66,-11.73
34.07%,10.78,2.95%,227.5,2025,📉 獲利侵蝕,2025-12,統一超,8.56,-2.88,8.17169540229885,3.79,417.6,⚪ 中性觀察,3.64,2912.TW,-6.67,-4.14
50.62%,1.46,5.77%,0.0,2025,🏰 高護城河,2025-12,達明,0.81,16.35,0.0,23.03,0.0,⚪ 數據不足,23.76,4585.TW,-6.68,20.34
N/A,3.16,N/A,0.0,2025,🌑 雙重衰退,2025-12,倍力,2.35,-29.6,0.0,-22.72,0.0,⚪ 數據不足,-28.42,6874.TWO,-6.880000000000003,-29.94
N/A,-1.09,N/A,14.8500003815,2025,🌑 雙重衰退,2025-12,普誠,-0.97,-9.0,0.0,-2.06,-49.35,⚪ 數據不足,-7.98,6129.TWO,-6.9399999999999995,-15.48
50.66%,2.15,14.95%,50.2999992371,2025,🏰 高護城河,2025-12,禾瑞亞,1.28,-5.7,10.74786308485043,1.24,70.19999999999999,⚪ 中性觀察,-2.31,3556.TWO,-6.94,-26.44
93.02%,1.53,51.96%,19.1499996185,2025,🏰 高護城河,2025-12,台中銀,1.13,0.0,5.026246619028871,6.96,57.15,⚪ 中性觀察,5.04,2812.TW,-6.96,-1.74
N/A,10.26,N/A,70.5,2025,🌑 雙重衰退,2025-12,東科-KY,9.66,-18.0,2.5232641374373657,-11.01,419.1,⚪ 中性觀察,-8.14,5225.TW,-6.99,-7.0
31.11%,3.83,23.00%,44.25,2025,📉 獲利侵蝕,2025-12,世坤,2.61,-3.53,5.06872852233677,3.54,130.95,⚪ 中性觀察,5.53,4305.TWO,-7.07,-9.06
N/A,6.05,N/A,77.0,2025,⚠️ 獲利稀釋,2025-12,鈺齊-KY,4.26,11.23,5.37334263782275,18.36,214.95,⚪ 中性觀察,24.42,9802.TW,-7.129999999999999,2.41
N/A,4.13,N/A,151.0,2025,⚠️ 獲利稀釋,2025-12,邦睿生技-創,2.93,30.28,14.589371980676326,37.43,155.25000000000003,⚪ 中性觀察,40.17,6955.TW,-7.149999999999999,28.51
N/A,0.72,N/A,22.6000003815,2025,⚠️ 獲利稀釋,2025-12,金橋,0.35,10.77,17.251908688167937,17.93,19.650000000000002,❌ 暫避觀望,12.23,6133.TW,-7.16,-22.22
9.14%,3.26,6.41%,0.0,2025,⚠️ 獲利稀釋,2025-12,華電,3.03,14.41,0.0,21.69,0.0,⚪ 數據不足,22.51,1603.TW,-7.280000000000001,37.16
10.06%,5.47,2.43%,52.0,2025,🌑 雙重衰退,2025-12,中華,3.9,-25.55,4.012345679012346,-18.22,194.39999999999998,⚪ 中性觀察,-25.64,2204.TW,-7.330000000000002,-34.75
N/A,-1.95,N/A,68.5999984741,2025,🌑 雙重衰退,2025-12,尚茂,-1.54,-78.9,0.0,-71.56,-70.80000000000001,⚪ 數據不足,-80.38,8291.TWO,-7.340000000000003,-92.5
25.14%,2.61,8.89%,44.8499984741,2025,📉 獲利侵蝕,2025-12,眾福科,1.94,-6.99,7.153109804481659,0.46,94.05,⚪ 中性觀察,-1.47,3168.TW,-7.45,-13.72
80.00%,2.74,33.03%,54.7000007629,2025,🏰 高護城河,2025-12,元大金,2.0,-1.08,8.351145154641221,6.4,98.25,⚪ 中性觀察,-0.21,2885.TW,-7.48,-4.31
20.24%,3.21,6.22%,58.0,2025,🌑 雙重衰退,2025-12,江申,2.48,-22.09,7.1604938271604945,-14.6,121.5,⚪ 中性觀察,-17.15,1525.TW,-7.49,-9.16
N/A,13.64,N/A,796.0,2025,⚠️ 獲利稀釋,2025-12,藥華藥,9.66,53.11,23.83233532934132,60.61,501.0,❌ 暫避觀望,61.14,6446.TW,-7.5,85.8
31.73%,3.45,2.59%,74.8000030518,2025,📉 獲利侵蝕,2025-12,統一,2.93,-5.22,8.157034138691383,2.32,137.55,⚪ 中性觀察,3.07,1216.TW,-7.539999999999999,-5.18
17.58%,1.23,8.28%,0.0,2025,🌑 雙重衰退,2025-12,和益,0.87,-20.13,0.0,-12.57,0.0,⚪ 數據不足,-14.07,1709.TW,-7.559999999999999,-36.96
N/A,-1.89,N/A,80.1999969482,2025,🌑 雙重衰退,2025-12,向榮生技,-1.42,-13.21,0.0,-5.58,-71.85,⚪ 數據不足,12.82,6794.TW,-7.630000000000001,-14.75
