prev_eps,date,symbol,pe,om,prev_year,rev_yoy,price,eps_yoy,status,eps,expansion,gm,name,advice,prev_rev_yoy,prev_eps_yoy,est_price
1.62,2026-03,2069.TW,4.6691174600735295,4.08%,2025,758.27,19.0499992371,52.38,⚠️ 獲利稀釋,0.64,-705.89,10.04%,運錩,⚪ 中性觀察,-5.8,20.0,61.2
24.76,2026-03,6691.TW,12.311855234229663,N/A,2025,734.55,728.0,26.37,⚠️ 獲利稀釋,7.19,-708.18,N/A,洋基工程,⚪ 中性觀察,47.13,28.04,886.95
10.64,2026-03,5511.TWO,3.4109889439164838,N/A,2025,831.66,77.5999984741,120.87,⚠️ 獲利稀釋,2.54,-710.79,N/A,德昌,⚪ 中性觀察,17.97,41.49,341.25
1.45,2026-03,5013.TWO,7.928571428571429,N/A,2025,705.12,27.75,-7.32,📉 獲利侵蝕,0.38,-712.44,N/A,強新,⚪ 中性觀察,-2.6,-12.65,52.5
5.47,2026-03,2204.TW,4.241724285919939,2.43%,2025,714.94,55.0999984741,1.75,⚠️ 獲利稀釋,1.18,-713.19,10.06%,中華,⚪ 中性觀察,-18.22,-25.55,194.84999999999997
1.6,2026-03,3447.TW,12.750809555307445,-0.90%,2025,666.22,39.4000015259,-50.0,📉 獲利侵蝕,0.17,-716.22,6.63%,展達,⚪ 中性觀察,42.87,32.5,46.349999999999994
-0.78,2026-03,6512.TWO,0.0,N/A,2025,116.53,19.8999996185,-600.0,📉 獲利侵蝕,-0.28,-716.53,N/A,啟發電,⚪ 數據不足,-8.12,17.02,-26.55
8.72,2026-03,7792.TWO,0.0,N/A,2025,701.78,285.5,-14.8,📉 獲利侵蝕,1.71,-716.5799999999999,N/A,安葆,⚪ 數據不足,30.49,11.79,0.0
-7.92,2026-03,6823.TWO,0.0,N/A,2025,645.92,71.6999969482,-71.33,📉 獲利侵蝕,-2.46,-717.25,N/A,濾能,⚪ 數據不足,42.15,-3.84,-220.04999999999998
3.02,2026-03,5538.TW,4.130434685051151,N/A,2025,777.65,32.2999992371,60.0,⚠️ 獲利稀釋,1.12,-717.65,N/A,東明-KY,⚪ 中性觀察,1.51,5.59,117.30000000000001
0.2,2026-03,2012.TW,33.260869979782605,2.02%,2025,496.11,15.3000001907,-222.22,📉 獲利侵蝕,-0.12,-718.33,13.55%,春雨,❌ 暫避觀望,-9.36,-81.05,6.9
6.41,2026-03,6285.TW,16.67703795892968,N/A,2025,742.22,268.0,23.16,⚠️ 獲利稀釋,2.36,-719.0600000000001,N/A,啟��,❌ 暫避觀望,0.03,-11.22,241.05
-0.25,2026-03,4906.TW,0.0,-1.55%,2025,398.68,47.6500015259,-321.43,📉 獲利侵蝕,-0.32,-720.11,14.16%,正文,⚪ 數據不足,-35.66,-116.56,-27.599999999999998
1.6,2026-03,2355.TW,14.860759686810125,5.11%,2025,739.62,58.7000007629,19.23,⚠️ 獲利稀釋,0.62,-720.39,13.97%,敬鵬,⚪ 中性觀察,-3.51,-43.86,59.25
0.61,2026-03,3296.TW,19.068323455217392,1.75%,2025,287.62,30.7000007629,-436.36,📉 獲利侵蝕,-0.37,-723.98,19.21%,勝德,❌ 暫避觀望,-1.66,22.0,24.15
-1.18,2026-03,3550.TW,0.0,-3.96%,2025,890.97,35.9000015259,165.63,🔄 轉虧為盈,0.21,-725.34,15.39%,聯穎,⚪ 數據不足,3.23,51.74,-32.55
0.01,2026-03,4534.TWO,0.0,-3.10%,2025,839.44,33.7999992371,112.5,⚠️ 獲利稀釋,0.02,-726.94,15.20%,慶騰,⚪ 數據不足,-2.4,-91.3,-15.600000000000001
2.7,2026-03,3715.TW,31.12,3.42%,2025,551.01,194.5,-177.08,📉 獲利侵蝕,-0.74,-728.09,17.76%,定穎投控,❌ 暫避觀望,9.37,-30.16,93.75
-1.79,2026-03,3419.TW,0.0,-16.22%,2025,753.59,14.3000001907,23.81,⚠️ 獲利稀釋,-0.32,-729.7800000000001,12.27%,譁裕,⚪ 數據不足,18.86,-47.93,-68.39999999999999
-3.15,2026-03,8101.TW,0.0,N/A,2025,771.53,13.75,41.45,⚠️ 獲利稀釋,-0.95,-730.0799999999999,N/A,華冠,⚪ 數據不足,166.89,63.58,-124.94999999999997
-1.79,2026-03,4513.TWO,0.0,-32.66%,2025,842.07,17.25,109.8,🔄 轉虧為盈,0.05,-732.2700000000001,8.95%,福裕,⚪ 數據不足,-15.54,-265.31,-58.949999999999996
0.54,2026-03,2103.TW,13.291925228881988,3.76%,2025,767.18,21.3999996185,32.5,⚠️ 獲利稀釋,0.53,-734.68,10.06%,台橡,⚪ 中性觀察,-1.98,-48.08,24.150000000000002
22.26,2026-03,4523.TWO,0.7554945054945054,-91.14%,2025,827.48,30.25,92.15,⚠️ 獲利稀釋,-0.15,-735.33,-8.90%,永彰,⚪ 中性觀察,-7.15,1562.0,600.6000000000001
3.06,2026-03,5547.TWO,0.0,N/A,2025,684.6,22.1000003815,-53.95,📉 獲利侵蝕,0.37,-738.5500000000001,N/A,久舜,⚪ 數據不足,-0.03,42.99,0.0
-3.88,2026-03,8431.TWO,0.0,N/A,2025,581.06,57.4000015259,-158.97,📉 獲利侵蝕,-1.04,-740.03,N/A,匯鑽科,⚪ 數據不足,2.63,-404.84,-120.89999999999998
21.81,2026-03,5434.TW,9.403456606578704,N/A,2025,779.62,506.0,39.1,⚠️ 獲利稀釋,6.86,-740.52,N/A,崇越,⚪ 中性觀察,18.57,13.53,807.15
-0.35,2026-03,1528.TW,0.0,0.98%,2025,342.45,25.5499992371,-400.0,📉 獲利侵蝕,-0.15,-742.45,31.45%,恩德,⚪ 數據不足,-23.83,56.79,-24.6
-1.25,2026-03,1321.TW,0.0,N/A,2025,918.43,31.1499996185,175.0,🔄 轉虧為盈,0.16,-743.43,N/A,大洋,⚪ 數據不足,-23.24,-265.75,-36.45
0.36,2026-03,3002.TW,20.53571428571429,-11.28%,2025,543.86,23.0,-200.0,📉 獲利侵蝕,-0.01,-743.86,17.03%,歐格,❌ 暫避觀望,16.76,620.0,16.799999999999997
-1.93,2026-03,6140.TWO,0.0,N/A,2025,751.63,20.8999996185,5.71,🔄 轉虧為盈,0.37,-745.92,N/A,訊達,⚪ 數據不足,26.96,-287.38,-54.15
0.27,2026-03,2462.TW,0.0,N/A,2025,652.21,25.5,-95.24,📉 獲利侵蝕,0.01,-747.45,N/A,良得電,⚪ 數據不足,-0.31,-81.88,-3.3
15.28,2026-03,3515.TW,6.549520766773163,5.61%,2025,764.68,246.0,15.64,⚠️ 獲利稀釋,4.14,-749.04,12.78%,華擎,⚪ 中性觀察,86.48,46.5,563.4
4.16,2026-03,6213.TW,30.495049504950497,N/A,2025,746.88,308.0,-7.53,📉 獲利侵蝕,0.87,-754.41,N/A,聯茂,❌ 暫避觀望,12.66,82.74,151.5
0.33,2026-03,5452.TWO,43.88888794703704,N/A,2025,665.76,35.5499992371,-88.89,📉 獲利侵蝕,0.01,-754.65,N/A,佶優,❌ 暫避觀望,-13.95,-17.5,12.15
5.5,2026-03,1608.TW,3.0266552676612206,6.96%,2025,755.81,35.2000007629,0.0,📉 獲利侵蝕,0.37,-755.81,9.17%,華榮,⚪ 中性觀察,0.02,254.81,174.45000000000002
-14.35,2026-03,6552.TW,0.0,N/A,2025,761.84,33.0499992371,5.8,⚠️ 獲利稀釋,-0.65,-756.0400000000001,N/A,易華電,⚪ 數據不足,-26.56,-9068.75,-309.9
-1.02,2026-03,6558.TW,0.0,N/A,2025,357.51,31.4500007629,-400.0,📉 獲利侵蝕,-0.35,-757.51,N/A,興能高,⚪ 數據不足,-7.46,-1120.0,-35.699999999999996
-1.4,2026-03,3234.TWO,0.0,-32.45%,2025,200.37,139.0,-557.14,📉 獲利侵蝕,-0.32,-757.51,8.38%,光環,⚪ 數據不足,19.09,34.88,-46.949999999999996
2.45,2026-03,2329.TW,11.7,8.19%,2025,802.5,58.5,44.0,⚠️ 獲利稀釋,0.33,-758.5,15.35%,華泰,⚪ 中性觀察,20.92,28.92,75.0
-0.84,2026-03,3354.TWO,0.0,-79.87%,2025,746.08,29.3999996185,-13.33,📉 獲利侵蝕,-0.17,-759.4100000000001,18.97%,律勝,⚪ 數據不足,-22.74,-147.06,-36.0
-0.18,2026-03,2025.TW,0.0,14.50%,2025,1022.77,14.1000003815,261.54,🔄 轉虧為盈,0.47,-761.23,-19.82%,千興,⚪ 數據不足,-22.64,87.32,-12.6
-0.15,2026-03,2719.TWO,0.0,2.54%,2025,1130.81,25.2000007629,368.75,🔄 轉虧為盈,0.75,-762.06,7.41%,燦星旅,⚪ 數據不足,-14.15,-111.9,-2.2500000000000004
0.61,2026-03,8905.TWO,19.03225806451613,N/A,2025,746.36,29.5,-22.22,📉 獲利侵蝕,0.15,-768.58,N/A,裕國,❌ 暫避觀望,2.49,-54.96,23.249999999999996
0.71,2026-03,2905.TW,12.520660841735538,0.88%,2025,696.33,15.1499996185,-72.73,📉 獲利侵蝕,0.03,-769.0600000000001,15.31%,三商,⚪ 中性觀察,-20.78,-49.63,18.15
59.99,2026-03,2357.TW,5.316062875261418,4.63%,2025,746.92,788.0,-23.4,📉 獲利侵蝕,13.19,-770.3199999999999,15.94%,華碩,⚪ 中性觀察,25.86,41.92,2223.4500000000003
3.14,2026-03,1785.TWO,21.276595744680854,11.95%,2025,1094.24,150.0,323.33,⚠️ 獲利稀釋,2.54,-770.9100000000001,16.83%,光洋科,❌ 暫避觀望,32.39,-1.88,105.74999999999999
-2.16,2026-03,3018.TW,0.0,-73.69%,2025,368.34,12.0,-415.38,📉 獲利侵蝕,-0.67,-783.72,-18.95%,隆銘綠能,⚪ 數據不足,-45.66,-66.41,-89.24999999999999
-1.9,2026-03,2444.TW,0.0,-17.38%,2025,601.5,13.3999996185,-183.33,📉 獲利侵蝕,-0.51,-784.83,6.18%,兆勁,⚪ 數據不足,-18.44,-691.67,-75.45
1.7,2026-03,3162.TWO,21.20300713636592,1.68%,2025,689.5,84.5999984741,-96.0,📉 獲利侵蝕,0.02,-785.5,11.59%,精確,❌ 暫避觀望,65.48,209.26,59.849999999999994
3.04,2026-03,4438.TW,12.38095222300207,-1.90%,2025,887.98,59.7999992371,96.83,⚠️ 獲利稀釋,-0.04,-791.15,8.43%,廣越,⚪ 中性觀察,17.91,-27.51,72.45
-1.09,2026-03,6504.TW,0.0,N/A,2025,709.49,36.2999992371,-83.05,🔄 轉虧為盈,0.1,-792.54,N/A,南六,⚪ 數據不足,-1.5,-178.42,-86.7
6.55,2026-03,6191.TW,6.384947563232572,N/A,2025,794.87,103.5,1.92,⚠️ 獲利稀釋,1.59,-792.95,N/A,精成科,⚪ 中性觀察,55.5,5.17,243.15
-6.62,2026-03,2392.TW,0.0,-10.82%,2025,529.36,40.0499992371,-264.0,📉 獲利侵蝕,-0.46,-793.36,-1.63%,正崴,⚪ 數據不足,-3.44,-281.76,-205.8
2.31,2026-03,6689.TW,13.900414937759338,N/A,2025,787.01,67.0,-7.02,📉 獲利侵蝕,0.53,-794.03,N/A,伊雲谷,⚪ 中性觀察,-1.67,1.77,72.3
2.1,2026-03,8438.TW,18.53118681571429,N/A,2025,903.68,92.0999984741,108.16,⚠️ 獲利稀釋,1.02,-795.52,N/A,昶昕,❌ 暫避觀望,12.79,-4.98,74.55
4.0,2026-03,1535.TW,5.334040216023331,5.96%,2025,787.21,50.2999992371,-12.5,📉 獲利侵蝕,0.77,-799.71,12.18%,中宇,⚪ 中性觀察,4.67,-1.48,141.45
1.23,2026-03,6573.TW,12.191780299383561,N/A,2025,817.81,17.7999992371,16.67,⚠️ 獲利稀釋,-0.4,-801.14,N/A,虹揚-KY,⚪ 中性觀察,-13.43,163.4,21.9
-7.65,2026-03,3272.TWO,0.0,-26.32%,2025,467.75,16.6499996185,-334.92,📉 獲利侵蝕,-2.8,-802.6700000000001,2.51%,東碩,⚪ 數據不足,5.44,-139.68,-260.85
-1.92,2026-03,3323.TWO,0.0,-4.33%,2025,783.84,36.0,-19.57,📉 獲利侵蝕,-0.56,-803.4100000000001,11.17%,加百裕,⚪ 數據不足,-9.18,-76.19,-80.85000000000001
10.01,2026-03,2745.TWO,3.9859102706711163,N/A,2025,783.73,107.5,-19.81,📉 獲利侵蝕,3.44,-803.54,N/A,五福,⚪ 中性觀察,14.38,10.36,404.54999999999995
-2.86,2026-03,3149.TW,0.0,-29.19%,2025,859.78,104.5,52.56,⚠️ 獲利稀釋,-0.37,-807.22,-12.37%,正達,⚪ 數據不足,5.53,-106.98,-105.75000000000001
1.81,2026-03,4526.TW,6.8009477467772514,-21.47%,2025,253.23,43.0499992371,-557.14,📉 獲利侵蝕,-0.65,-810.37,7.66%,東台,⚪ 中性觀察,-6.62,150.56,94.95
-0.71,2026-03,6830.TW,0.0,N/A,2025,846.82,608.0,36.17,⚠️ 獲利稀釋,-0.61,-810.6500000000001,N/A,汎銓,⚪ 數據不足,10.78,-156.8,-47.85
-0.78,2026-03,8906.TWO,0.0,N/A,2025,812.27,28.7999992371,-8.0,📉 獲利侵蝕,-0.28,-820.27,N/A,花王,⚪ 數據不足,-13.36,-252.38,-29.85
0.15,2026-03,2537.TW,13.875000476874998,N/A,2025,894.76,11.1000003815,73.91,⚠️ 獲利稀釋,0.4,-820.85,N/A,聯上發,⚪ 中性觀察,-43.28,-85.71,12.0
0.9,2026-03,2409.TW,15.790816715765306,-2.70%,2025,686.37,30.9500007629,-134.88,📉 獲利侵蝕,-0.15,-821.25,10.73%,友達,❌ 暫避觀望,0.41,327.5,29.4
4.18,2026-03,5493.TWO,8.981390494436827,N/A,2025,817.65,91.6999969482,-4.55,📉 獲利侵蝕,1.26,-822.1999999999999,N/A,三聯,⚪ 中性觀察,21.03,-0.48,153.14999999999998
11.15,2026-03,4303.TWO,1.6314714416178475,-12.85%,2025,718.73,47.9000015259,-105.3,📉 獲利侵蝕,-0.48,-824.03,19.64%,信立,⚪ 中性觀察,164.26,7.63,440.4
-4.72,2026-03,2035.TWO,0.0,-18.44%,2025,956.47,27.8500003815,127.05,🔄 轉虧為盈,0.33,-829.4200000000001,-14.72%,唐榮,⚪ 數據不足,-21.22,-114.55,-157.95000000000002
0.12,2026-03,1449.TW,0.0,-27.07%,2025,603.87,14.3500003815,-227.78,📉 獲利侵蝕,-0.23,-831.65,0.84%,佳和,⚪ 數據不足,-7.88,-87.21,-5.55
1.82,2026-03,6112.TW,12.541436885607736,N/A,2025,790.97,45.4000015259,-43.33,📉 獲利侵蝕,0.17,-834.3000000000001,N/A,邁達特,⚪ 中性觀察,18.84,203.33,54.300000000000004
-2.24,2026-03,3543.TW,0.0,-16.08%,2025,570.51,30.9500007629,-266.67,📉 獲利侵蝕,-0.16,-837.1800000000001,5.62%,州巧,⚪ 數據不足,1.1,-84.96,-59.7
-0.76,2026-03,8935.TWO,0.0,N/A,2025,898.78,22.3500003815,59.09,⚠️ 獲利稀釋,-0.09,-839.6899999999999,N/A,邦泰,⚪ 數據不足,-6.33,-16.92,-26.55
-0.39,2026-03,1909.TW,0.0,2.54%,2025,920.0,9.9499998093,80.0,⚠️ 獲利稀釋,-0.02,-840.0,12.46%,榮成,⚪ 數據不足,-6.47,-39.29,-20.700000000000003
-6.81,2026-03,2236.TW,0.0,-4.13%,2025,765.22,137.0,-81.0,🔄 轉虧為盈,0.19,-846.22,8.48%,百達-KY,⚪ 數據不足,423.12,-186.45,-128.54999999999998
14.36,2026-03,6811.TWO,6.007345225603358,N/A,2025,866.43,229.0,19.7,⚠️ 獲利稀釋,4.8,-846.7299999999999,N/A,宏�硌穈T,⚪ 中性觀察,11.2,10.46,571.8
-4.9,2026-03,5245.TWO,0.0,N/A,2025,860.97,26.8500003815,13.64,⚠️ 獲利稀釋,-0.79,-847.33,N/A,智晶,⚪ 數據不足,-13.73,-56.67,-166.64999999999998
-0.84,2026-03,2254.TW,0.0,-98.59%,2025,-49.8,59.0,-900.0,🌑 雙重衰退,-1.04,-850.2,-21.68%,巨鎧精密-創,⚪ 數據不足,-24.51,20.75,-27.150000000000002
-1.55,2026-03,4139.TWO,0.0,N/A,2025,768.82,24.4500007629,-83.33,📉 獲利侵蝕,-0.55,-852.1500000000001,N/A,馬光-KY,⚪ 數據不足,-3.34,-720.83,-38.7
6.53,2026-03,3029.TW,6.181485992691838,6.54%,2025,871.55,101.5,16.45,⚠️ 獲利稀釋,1.77,-855.0999999999999,14.31%,零壹,⚪ 中性觀察,34.73,30.86,246.3
1.25,2026-03,2468.TW,13.510637756773047,4.34%,2025,868.43,38.0999984741,11.11,⚠️ 獲利稀釋,0.3,-857.3199999999999,11.41%,華經,⚪ 中性觀察,19.94,30.21,42.300000000000004
2.32,2026-03,2010.TW,4.274611398963731,7.04%,2025,861.7,24.75,1.79,⚠️ 獲利稀釋,0.57,-859.9100000000001,10.75%,春源,⚪ 中性觀察,0.73,40.61,86.85
-0.15,2026-03,9962.TWO,0.0,N/A,2025,802.76,9.779999733,-58.33,🔄 轉虧為盈,0.05,-861.09,N/A,有益,⚪ 數據不足,-21.01,-122.06,-7.199999999999999
2.16,2026-03,8908.TWO,8.003801991273765,N/A,2025,849.66,42.0999984741,-11.54,📉 獲利侵蝕,0.46,-861.1999999999999,N/A,欣雄,⚪ 中性觀察,27.37,14.97,78.89999999999999
6.34,2026-03,6994.TW,0.0,N/A,2025,871.15,0.0,6.98,⚠️ 獲利稀釋,0.48,-864.17,N/A,富威電力,⚪ 數據不足,164.5,328.87,0.0
15.5,2026-03,6196.TW,14.43246019517206,N/A,2025,879.38,562.0,14.77,⚠️ 獲利稀釋,5.08,-864.61,N/A,帆宣,⚪ 中性觀察,-15.01,65.55,584.0999999999999
-1.07,2026-03,3535.TW,0.0,12.45%,2025,1172.94,128.5,306.25,🔄 轉虧為盈,0.99,-866.69,35.79%,晶彩科,⚪ 數據不足,-31.12,-255.07,-52.5
-5.17,2026-03,8171.TWO,0.0,N/A,2025,959.14,22.0,90.34,⚠️ 獲利稀釋,-0.2,-868.8,N/A,天宇,⚪ 數據不足,-66.93,-275.59,-204.45
8.43,2026-03,3147.TWO,14.519056261343014,5.75%,2025,877.13,320.0,3.39,⚠️ 獲利稀釋,3.66,-873.74,13.87%,大綜,⚪ 中性觀察,64.32,-29.4,330.59999999999997
-0.45,2026-03,1441.TW,0.0,-10.66%,2025,663.94,9.1199998856,-210.71,📉 獲利侵蝕,-0.62,-874.6500000000001,-0.79%,大東,⚪ 數據不足,-6.83,-128.03,-18.6
-1.68,2026-03,4999.TW,0.0,N/A,2025,623.3,20.5499992371,-253.33,📉 獲利侵蝕,-0.54,-876.63,N/A,鑫禾,⚪ 數據不足,-0.19,-272.92,-70.94999999999999
-1.77,2026-03,6588.TWO,0.0,N/A,2025,969.39,105.0,88.57,⚠️ 獲利稀釋,-0.08,-880.8199999999999,N/A,東典光電,⚪ 數據不足,27.54,57.14,-84.9
-0.96,2026-03,3322.TWO,0.0,-5.35%,2025,635.46,15.3500003815,-250.0,📉 獲利侵蝕,-0.64,-885.46,12.86%,建舜電,⚪ 數據不足,6.3,-15.66,-46.5
1.85,2026-03,8463.TW,4.26441367055666,N/A,2025,1065.47,21.4500007629,180.0,⚠️ 獲利稀釋,0.42,-885.47,N/A,潤泰材,⚪ 中性觀察,8.31,48.0,75.45
3.63,2026-03,2949.TWO,7.951388535671295,2.34%,2025,861.36,68.6999969482,-28.43,📉 獲利侵蝕,0.74,-889.79,11.53%,欣新網,⚪ 中性觀察,21.07,6.89,129.60000000000002
2.19,2026-03,8032.TWO,9.255952683710317,N/A,2025,984.81,46.6500015259,91.84,⚠️ 獲利稀釋,0.94,-892.9699999999999,N/A,光菱,⚪ 中性觀察,25.77,1.86,75.6
-0.26,2026-03,6142.TW,0.0,N/A,2025,633.91,9.5500001907,-260.0,📉 獲利侵蝕,-0.18,-893.91,N/A,友勁,⚪ 數據不足,52.32,48.0,-12.75
-3.19,2026-03,8054.TWO,0.0,N/A,2025,992.49,113.5,98.48,⚠️ 獲利稀釋,-0.01,-894.01,N/A,安國,⚪ 數據不足,30.97,-37.72,-104.69999999999999
4.05,2026-03,3188.TWO,2.4764891079310343,N/A,2025,1815.36,23.7000007629,918.18,⚠️ 獲利稀釋,2.24,-897.18,N/A,鑫龍騰,⚪ 中性觀察,79.14,81.45,143.55
1.0,2026-03,2630.TW,16.956522342252963,2.16%,2025,863.6,42.9000015259,-35.71,📉 獲利侵蝕,0.09,-899.3100000000001,8.38%,亞航,❌ 暫避觀望,4.89,49.25,37.95
-2.55,2026-03,3011.TW,0.0,-45.08%,2025,891.37,14.3000001907,-14.75,📉 獲利侵蝕,-0.73,-906.12,10.61%,今皓,⚪ 數據不足,-34.5,-5.88,-82.64999999999999
-1.52,2026-03,6742.TW,0.0,N/A,2025,629.73,69.0,-277.78,📉 獲利侵蝕,-0.35,-907.51,N/A,澤米,⚪ 數據不足,-20.15,-603.33,-68.55000000000001
-0.55,2026-03,3390.TWO,0.0,1.24%,2025,551.38,29.3999996185,-357.14,📉 獲利侵蝕,-0.18,-908.52,17.06%,旭軟,⚪ 數據不足,-7.45,-138.3,-33.9
-0.6,2026-03,5484.TW,0.0,N/A,2025,1065.26,47.0999984741,151.56,🔄 轉虧為盈,0.33,-913.7,N/A,慧友,⚪ 數據不足,9.99,33.33,-30.749999999999996
-1.14,2026-03,8215.TW,0.0,N/A,2025,391.62,31.2999992371,-526.67,📉 獲利侵蝕,-0.64,-918.29,N/A,明基材,⚪ 數據不足,-4.0,-283.87,-26.1
1.88,2026-03,2432.TW,7.916666666666668,7.25%,2025,929.95,28.5,8.33,⚠️ 獲利稀釋,0.26,-921.62,14.91%,倚天酷��-創,⚪ 中性觀察,25.63,1.06,53.99999999999999
0.11,2026-03,3346.TW,0.0,N/A,2025,557.02,25.0,-368.0,📉 獲利侵蝕,-0.67,-925.02,N/A,麗清,⚪ 數據不足,-8.52,-95.34,-26.999999999999996
-0.22,2026-03,6283.TW,0.0,N/A,2025,979.38,24.1499996185,53.33,⚠️ 獲利稀釋,-0.07,-926.05,N/A,淳安,⚪ 數據不足,14.75,-128.95,-14.7
5.36,2026-03,2439.TW,8.006902765470233,3.86%,2025,902.2,92.8000030518,-26.62,📉 獲利侵蝕,1.03,-928.82,11.63%,美律,⚪ 中性觀察,6.01,-37.71,173.85
1.5,2026-03,5016.TWO,7.120343948853868,N/A,2025,919.31,24.8500003815,-14.29,📉 獲利侵蝕,0.36,-933.5999999999999,N/A,松和,⚪ 中性觀察,0.57,-12.28,52.35
2.03,2026-03,5548.TWO,5.546511716627908,N/A,2025,942.93,23.8500003815,5.0,⚠️ 獲利稀釋,0.42,-937.93,N/A,安倉,⚪ 中性觀察,14.56,9.24,64.49999999999999
2.27,2026-03,8213.TW,6.705565255673249,N/A,2025,888.91,37.3499984741,-53.13,📉 獲利侵蝕,0.3,-942.04,N/A,志超,⚪ 中性觀察,3.73,-17.45,83.55000000000001
0.52,2026-03,5310.TWO,10.681818181818182,N/A,2025,853.85,23.5,-88.24,📉 獲利侵蝕,0.06,-942.09,N/A,天剛,⚪ 中性觀察,-40.09,-82.78,33.0
6.3,2026-03,2643.TWO,4.856512141280353,2.48%,2025,887.43,66.0,-61.8,📉 獲利侵蝕,0.68,-949.2299999999999,5.79%,捷迅,⚪ 中性觀察,59.7,3.11,203.85
-0.11,2026-03,8921.TWO,0.0,N/A,2025,901.62,18.25,-52.94,📉 獲利侵蝕,-0.26,-954.56,N/A,沈氏,⚪ 數據不足,-0.02,52.17,-11.55
1.41,2026-03,2331.TW,5.835475774524421,-0.28%,2025,866.28,22.7000007629,-89.22,📉 獲利侵蝕,0.11,-955.5,9.91%,精英,⚪ 中性觀察,14.95,981.25,58.35
5.27,2026-03,2637.TW,7.956656189277607,36.66%,2025,1728.18,77.0999984741,766.67,⚠️ 獲利稀釋,1.6,-961.5100000000001,37.77%,慧洋-KY,⚪ 中性觀察,-17.06,-34.78,145.35
-1.85,2026-03,2023.TW,0.0,-2.27%,2025,813.75,13.75,-150.0,📉 獲利侵蝕,-0.4,-963.75,7.45%,燁輝,⚪ 數據不足,-8.68,-129.63,-67.64999999999999
-1.51,2026-03,3508.TWO,0.0,-34.06%,2025,1042.99,18.6499996185,74.36,⚠️ 獲利稀釋,-0.1,-968.63,1.54%,位速,⚪ 數據不足,27.53,6.88,-55.05
-1.02,2026-03,3349.TWO,0.0,-15.09%,2025,279.91,18.2000007629,-700.0,📉 獲利侵蝕,-0.48,-979.9100000000001,15.17%,寶德,⚪ 數據不足,5.58,9.52,-41.400000000000006
-7.87,2026-03,2239.TW,0.0,-2.22%,2025,1032.08,22.7000007629,51.72,⚠️ 獲利稀釋,-1.68,-980.3599999999999,11.02%,英利-KY,⚪ 數據不足,-11.17,-8644.44,-252.15000000000003
1.26,2026-03,2353.TW,11.643835616438356,2.51%,2025,1018.02,34.0,35.29,⚠️ 獲利稀釋,0.23,-982.73,11.56%,宏��,⚪ 中性觀察,4.14,-31.87,43.8
2.39,2026-03,8183.TWO,9.143645987320442,N/A,2025,1114.03,33.0999984741,130.77,⚠️ 獲利稀釋,0.3,-983.26,N/A,精星,⚪ 中性觀察,-0.51,-26.77,54.300000000000004
-6.69,2026-03,7723.TWO,0.0,N/A,2025,75.25,23.3500003815,-909.09,📉 獲利侵蝕,-0.9,-984.34,N/A,築間,⚪ 數據不足,-14.66,-259.36,-171.60000000000002
-1.42,2026-03,2734.TWO,0.0,-0.44%,2025,1136.23,15.6499996185,151.52,🔄 轉虧為盈,0.17,-984.71,15.72%,易飛網,⚪ 數據不足,2.6,-286.84,-44.7
-0.75,2026-03,6116.TW,0.0,N/A,2025,1061.93,19.9500007629,76.0,⚠️ 獲利稀釋,-0.06,-985.9300000000001,N/A,彩晶,⚪ 數據不足,14.78,58.56,-27.599999999999998
-3.49,2026-03,8066.TWO,0.0,N/A,2025,503.59,15.1000003815,-495.0,📉 獲利侵蝕,-0.91,-998.5899999999999,N/A,來思達,⚪ 數據不足,-12.26,-1354.17,-118.8
2.73,2026-03,6189.TW,8.557993491238244,N/A,2025,974.87,54.5999984741,-24.24,📉 獲利侵蝕,1.0,-999.11,N/A,豐藝,⚪ 中性觀察,-21.83,-57.28,95.7
-2.24,2026-03,1338.TW,0.0,-1.26%,2025,246.12,17.2000007629,-753.85,📉 獲利侵蝕,-1.15,-999.97,22.76%,廣華-KY,⚪ 數據不足,2.83,-92.04,-112.80000000000001
-2.14,2026-03,6872.TWO,0.0,N/A,2025,1008.82,17.3500003815,6.82,⚠️ 獲利稀釋,-0.41,-1002.0,N/A,浩宇生醫,⚪ 數據不足,-61.92,-38.16,-76.95
0.39,2026-03,6020.TWO,20.087718963596494,N/A,2025,1394.7,22.8999996185,388.24,⚠️ 獲利稀釋,0.49,-1006.46,N/A,大展證,❌ 暫避觀望,-32.9,-45.83,17.099999999999998
-0.82,2026-03,3207.TWO,0.0,-13.20%,2025,881.55,67.3000030518,-125.0,📉 獲利侵蝕,-0.45,-1006.55,11.52%,耀勝,⚪ 數據不足,26.05,-440.0,-7.800000000000001
1.22,2026-03,2489.TW,20.28000030516,0.67%,2025,960.71,50.7000007629,-53.13,📉 獲利侵蝕,0.15,-1013.84,9.15%,瑞軒,❌ 暫避觀望,6.13,-31.22,37.49999999999999
0.51,2026-03,3191.TWO,99.75000381450002,-10.81%,2025,325.38,19.9500007629,-700.0,📉 獲利侵蝕,-0.32,-1025.38,29.43%,雲嘉南,❌ 暫避觀望,-7.75,189.47,2.999999999999999
-0.16,2026-03,5475.TWO,0.0,N/A,2025,1288.64,277.0,260.0,🔄 轉虧為盈,0.24,-1028.64,N/A,德宏,⚪ 數據不足,58.82,88.24,-6.6000000000000005
