eps,prev_year,gm,price,prev_eps,eps_yoy,expansion,date,om,advice,rev_yoy,prev_eps_yoy,status,prev_rev_yoy,name,pe,symbol,est_price
2.13,2025,N/A,26.75,1.48,-30.88,-29.259999999999998,2025-12,N/A,⚪ 數據不足,-1.62,-8.07,🌑 雙重衰退,2.13,光速火箭,0.0,7782.TWO,0.0
1.23,2025,30.16%,23.3500003815,0.78,-32.77,-29.520000000000003,2025-12,10.81%,⚪ 中性觀察,-3.25,-39.02,🌑 雙重衰退,-5.67,聿新科,8.74531849494382,4161.TWO,40.05
3.01,2025,25.58%,85.4000015259,2.1,-10.42,-29.700000000000003,2025-12,18.00%,⚪ 中性觀察,19.28,-20.75,📉 獲利侵蝕,25.22,美琪瑪,11.524966467732794,4721.TWO,111.14999999999999
2.17,2025,37.08%,39.7999992371,1.11,-30.67,-29.91,2025-12,16.89%,⚪ 中性觀察,-0.76,-42.78,🌑 雙重衰退,-0.81,雲品,7.834645519114172,2748.TW,76.20000000000002
6.32,2025,N/A,134.5,4.64,-23.11,-30.02,2025-12,N/A,⚪ 中性觀察,6.91,-28.62,📉 獲利侵蝕,10.7,朋程,8.41677096370463,8255.TWO,239.70000000000002
0.72,2025,N/A,42.2999992371,0.5,-32.71,-30.200000000000003,2025-12,N/A,❌ 暫避觀望,-2.51,-41.86,🌑 雙重衰退,-1.99,松翰,24.73684165912281,5471.TW,25.65
5.2,2025,N/A,77.6999969482,4.03,-37.65,-30.32,2025-12,N/A,⚪ 中性觀察,-7.33,-34.89,🌑 雙重衰退,-2.55,群電,6.261079528460918,6412.TW,186.15
1.3,2025,N/A,19.5,1.0,-46.94,-30.38,2025-12,N/A,⚪ 中性觀察,-16.56,26.58,🌑 雙重衰退,-22.22,台通,5.5397727272727275,8011.TW,52.8
0.73,2025,8.57%,14.6000003815,0.48,-31.13,-30.45,2025-12,1.90%,⚪ 中性觀察,-0.68,-33.33,🌑 雙重衰退,0.86,東隆興,9.24050657056962,4401.TWO,23.7
0.89,2025,N/A,25.1499996185,0.95,-1.11,-30.939999999999998,2025-12,N/A,⚪ 中性觀察,29.83,15.85,📉 獲利侵蝕,26.89,富爾特,12.702020009343435,6136.TW,29.7
4.36,2025,29.23%,124.5,3.16,-27.93,-30.96,2025-12,18.00%,⚪ 中性觀察,3.03,-32.04,📉 獲利侵蝕,1.62,揚博,11.266968325791854,2493.TW,165.75
2.6,2025,N/A,57.7999992371,1.78,-27.37,-30.98,2025-12,N/A,⚪ 中性觀察,3.61,-34.8,📉 獲利侵蝕,6.19,富致,9.160063270538828,6642.TWO,94.64999999999999
10.15,2025,28.22%,127.5,1.82,121.88,-31.0,2025-12,24.04%,⚪ 中性觀察,152.88,-63.6,⚠️ 獲利稀釋,-32.14,華固,10.38273615635179,2548.TW,184.20000000000002
1.61,2025,N/A,43.0,1.3,-28.18,-31.14,2025-12,N/A,⚪ 中性觀察,2.96,-28.09,📉 獲利侵蝕,5.03,欣天然,10.07025761124122,9918.TW,64.05
8.37,2025,42.21%,91.3000030518,6.23,-21.56,-31.299999999999997,2025-12,22.46%,⚪ 中性觀察,9.74,-26.79,📉 獲利侵蝕,-2.69,富邦金,4.329066052716928,2881.TW,316.35
0.75,2025,N/A,57.0,-0.17,-20.43,-31.369999999999997,2025-12,N/A,❌ 暫避觀望,10.94,-14.29,🔄 轉虧為盈,9.55,華電網,158.33333333333334,6163.TWO,5.3999999999999995
-1.77,2025,11.98%,20.1000003815,-1.94,18.81,-31.460000000000004,2025-12,7.19%,⚪ 數據不足,50.27,-95.96,⚠️ 獲利稀釋,59.58,台船,0.0,2208.TW,-95.1
1.36,2025,N/A,31.0499992371,0.72,-11.69,-31.479999999999997,2025-12,N/A,⚪ 中性觀察,19.79,-40.0,📉 獲利侵蝕,9.72,驊宏資,11.499999717444444,6148.TWO,40.5
5.48,2025,17.93%,98.4000015259,4.21,-2.02,-31.56,2025-12,10.80%,⚪ 中性觀察,29.54,17.53,📉 獲利侵蝕,32.55,日電貿,7.240618213826342,3090.TW,203.85000000000002
2.44,2025,21.67%,75.0,1.52,28.57,-31.68,2025-12,8.17%,❌ 暫避觀望,60.25,0.0,⚠️ 獲利稀釋,45.79,佳能,15.090543259557345,2374.TW,74.55
4.01,2025,N/A,77.8000030518,3.02,-22.33,-31.72,2025-12,N/A,⚪ 中性觀察,9.39,-21.61,📉 獲利侵蝕,10.06,大樹,7.298311730938087,6469.TWO,159.9
6.8,2025,11.11%,100.0,4.87,-15.42,-31.759999999999998,2025-12,2.63%,⚪ 中性觀察,16.34,-34.98,📉 獲利侵蝕,17.9,微星,6.329113924050634,2377.TW,236.99999999999997
5.89,2025,N/A,180.5,3.96,-25.14,-31.96,2025-12,N/A,⚪ 中性觀察,6.82,-28.13,📉 獲利侵蝕,4.35,翔名,13.895304080061587,8091.TWO,194.84999999999997
0.73,2025,N/A,34.2000007629,0.72,-33.64,-32.11,2025-12,N/A,❌ 暫避觀望,-1.53,-1.37,🌑 雙重衰退,-3.81,詠昇,16.682927201414635,6418.TWO,30.749999999999996
5.64,2025,N/A,0.0,3.81,-45.5,-32.29,2025-12,N/A,⚪ 數據不足,-13.21,-52.91,🌑 雙重衰退,-14.46,鼎基,0.0,6585.TW,0.0
31.68,2025,17.92%,201.5,27.74,-50.82,-32.59,2025-12,9.72%,⚪ 中性觀察,-18.23,-45.0,🌑 雙重衰退,-15.64,長榮,2.244875222816399,2603.TW,1346.4
1.63,2025,N/A,54.0,1.12,-20.6,-32.620000000000005,2025-12,N/A,⚪ 中性觀察,12.02,-24.31,📉 獲利侵蝕,12.56,長科*,14.361702127659573,6548.TWO,56.400000000000006
1.06,2025,34.78%,28.0,0.69,-43.32,-32.68,2025-12,18.49%,⚪ 中性觀察,-10.64,-52.41,🌑 雙重衰退,-13.96,逸昌,11.764705882352942,3567.TWO,35.699999999999996
0.58,2025,N/A,27.5,0.35,-16.92,-32.800000000000004,2025-12,N/A,⚪ 數據不足,15.88,-31.37,📉 獲利侵蝕,6.8,能率亞洲,0.0,7777.TWO,0.0
-0.39,2025,12.46%,9.2100000381,-0.54,-39.29,-32.82,2025-12,2.54%,⚪ 數據不足,-6.47,-440.0,🌑 雙重衰退,-6.88,榮成,0.0,1909.TW,-21.900000000000002
0.78,2025,30.30%,22.5,0.32,-30.97,-32.96,2025-12,18.03%,❌ 暫避觀望,1.99,-58.44,📉 獲利侵蝕,3.3,大統新創,16.07142857142857,1470.TW,21.000000000000004
5.53,2025,4.67%,41.0999984741,5.23,-10.52,-33.22,2025-12,-0.60%,⚪ 中性觀察,22.7,-2.24,📉 獲利侵蝕,27.84,光明,1.9797687126252406,4420.TWO,311.40000000000003
0.61,2025,91.47%,10.1499996185,0.53,-35.48,-33.39,2025-12,32.72%,⚪ 中性觀察,-2.09,-24.64,🏰 高護城河,-6.53,王道銀行,6.15151492030303,2897.TW,24.750000000000004
1.1,2025,20.87%,22.9500007629,0.82,-50.0,-33.5,2025-12,0.16%,⚪ 中性觀察,-16.5,-56.0,🌑 雙重衰退,-15.48,全台,8.437500280477941,3038.TW,40.800000000000004
1.5,2025,22.84%,31.5499992371,1.23,-39.27,-33.59,2025-12,6.75%,⚪ 中性觀察,-5.68,-42.25,🌑 雙重衰退,-4.96,正新,8.069053513324809,2105.TW,58.650000000000006
4.23,2025,N/A,47.5999984741,1.56,-33.17,-33.63,2025-12,N/A,⚪ 中性觀察,0.46,-65.71,📉 獲利侵蝕,-2.59,虹堡,7.47252723298273,5258.TW,95.55000000000001
9.65,2025,N/A,157.0,8.08,-39.94,-33.66,2025-12,N/A,⚪ 中性觀察,-6.28,-34.04,🌑 雙重衰退,-0.32,天鈺,5.8429475251209535,4961.TW,403.04999999999995
1.96,2025,N/A,100.0,1.71,-59.0,-33.82,2025-12,N/A,❌ 暫避觀望,-25.18,-53.91,🌑 雙重衰退,-27.43,傳奇,17.513134851138354,4994.TW,85.65
3.16,2025,13.39%,106.5,2.57,-4.59,-33.95,2025-12,3.80%,⚪ 中性觀察,29.36,-8.59,📉 獲利侵蝕,30.27,昇貿,12.785114045618247,3305.TW,124.95
3.14,2025,16.83%,174.0,1.27,-1.88,-34.27,2025-12,11.95%,❌ 暫避觀望,32.39,-40.28,📉 獲利侵蝕,30.97,光洋科,34.0508806262231,1785.TWO,76.64999999999999
0.98,2025,N/A,49.5,0.78,-41.32,-34.28,2025-12,N/A,❌ 暫避觀望,-7.04,-39.53,🌑 雙重衰退,-10.26,台南-KY,16.019417475728154,5906.TW,46.349999999999994
2.19,2025,N/A,83.4000015259,1.19,-49.65,-34.349999999999994,2025-12,N/A,❌ 暫避觀望,-15.3,-69.69,🌑 雙重衰退,-16.58,應廣,20.643564734133662,6716.TWO,60.6
0.71,2025,N/A,31.7999992371,0.66,-27.08,-34.489999999999995,2025-12,N/A,❌ 暫避觀望,7.41,-7.04,📉 獲利侵蝕,5.58,信音,15.362318472028983,6126.TWO,31.050000000000004
1.38,2025,N/A,26.4500007629,1.0,-36.28,-34.51,2025-12,N/A,⚪ 中性觀察,-1.77,-42.53,🌑 雙重衰退,-5.73,台林,7.756598464193548,5353.TWO,51.150000000000006
0.74,2025,N/A,47.8499984741,0.41,-23.71,-34.58,2025-12,N/A,❌ 暫避觀望,10.87,-52.87,📉 獲利侵蝕,11.9,鈞寶,36.24999884401515,6155.TW,19.799999999999997
0.5,2025,N/A,38.2000007629,0.24,-21.88,-34.739999999999995,2025-12,N/A,❌ 暫避觀望,12.86,-58.62,📉 獲利侵蝕,17.47,天二科技,43.40909177602272,6834.TW,13.200000000000001
9.43,2025,43.28%,501.0,4.2,-22.51,-34.77,2025-12,17.47%,❌ 暫避觀望,12.26,-55.93,📉 獲利侵蝕,0.17,家登,27.125067677314565,3680.TWO,277.04999999999995
-6.11,2025,2.93%,14.1000003815,-4.71,-34.29,-34.78,2025-12,-21.07%,⚪ 數據不足,0.49,-83.27,📉 獲利侵蝕,-21.59,台揚,0.0,2314.TW,-195.15000000000003
-1.76,2025,6.52%,14.5500001907,-1.16,-39.68,-34.9,2025-12,2.26%,⚪ 數據不足,-4.78,-45.0,🌑 雙重衰退,-3.08,亞聚,0.0,1308.TW,-63.3
14.47,2025,51.62%,190.5,11.6,-40.33,-35.349999999999994,2025-12,10.14%,⚪ 中性觀察,-4.98,-32.24,🏰 高護城河,-1.7,碩天,5.433542498573873,3617.TW,525.9000000000001
3.47,2025,13.53%,40.5499992371,2.56,-55.56,-35.78,2025-12,3.69%,⚪ 中性觀察,-19.78,-51.25,🌑 雙重衰退,-18.24,精元,4.8679470872869155,2387.TW,124.95
2.35,2025,N/A,26.2000007629,1.84,-33.33,-35.78,2025-12,N/A,⚪ 中性觀察,2.45,-23.33,📉 獲利侵蝕,19.24,晉泰,3.957704042734139,6221.TWO,99.3
13.77,2025,N/A,261.5,9.96,39.39,-35.78,2025-12,N/A,⚪ 中性觀察,75.17,44.29,⚠️ 獲利稀釋,80.9,信紘科,7.729825598581141,6667.TWO,507.45
15.42,2025,N/A,1935.0,10.08,-12.9,-35.93,2025-12,N/A,❌ 暫避觀望,23.03,-18.1,📉 獲利侵蝕,27.1,雍智科技,56.529360210341814,6683.TWO,513.4499999999999
-0.13,2025,N/A,15.5,-0.04,-135.14,-35.97999999999999,2025-12,N/A,⚪ 數據不足,-99.16,33.33,🌑 雙重衰退,0.0,三豐,0.0,5514.TWO,-5.1000000000000005
2.24,2025,75.32%,58.2999992371,1.38,-35.61,-35.98,2025-12,19.86%,⚪ 中性觀察,0.37,-45.93,🏰 高護城河,1.13,科妍,11.706827156044177,1786.TW,74.7
1.26,2025,11.56%,27.3500003815,0.9,-31.87,-36.01,2025-12,2.51%,⚪ 中性觀察,4.14,-34.07,📉 獲利侵蝕,1.31,宏��,9.56293719632867,2353.TW,42.900000000000006
-1.83,2025,51.65%,12.8000001907,-1.67,0.0,-36.07,2025-12,-9.65%,⚪ 數據不足,36.07,24.61,🏰 高護城河,51.06,富野,0.0,2736.TWO,-66.9
0.65,2025,20.85%,40.5499992371,0.51,-26.97,-36.22,2025-12,1.19%,❌ 暫避觀望,9.25,-22.73,📉 獲利侵蝕,11.47,其陽,26.67763107703947,3564.TWO,22.800000000000004
-1.22,2025,-2.87%,18.25,-1.07,-15.09,-36.65,2025-12,-10.81%,⚪ 數據不足,21.56,-46.58,📉 獲利侵蝕,16.7,典範,0.0,3372.TWO,-51.45
1.87,2025,N/A,62.7000007629,0.56,-48.45,-36.870000000000005,2025-12,N/A,❌ 暫避觀望,-11.58,-67.46,🌑 雙重衰退,-7.5,現觀科,19.71698137198113,6906.TW,47.7
2.51,2025,N/A,59.7000007629,1.62,-48.7,-36.910000000000004,2025-12,N/A,⚪ 中性觀察,-11.79,-57.7,🌑 雙重衰退,-13.06,立誠,10.473684344368422,6597.TWO,85.49999999999999
1.8,2025,21.43%,76.5999984741,1.44,-40.47,-36.93,2025-12,4.40%,❌ 暫避觀望,-3.54,-31.25,🌑 雙重衰退,-0.18,泰碩,15.506072565607287,3338.TW,74.10000000000001
3.01,2025,N/A,301.0,1.92,-50.25,-36.99,2025-12,N/A,❌ 暫避觀望,-13.26,-50.39,🌑 雙重衰退,-2.93,天虹,45.12743628185907,6937.TW,100.05
1.22,2025,9.15%,42.0,0.81,-31.22,-37.35,2025-12,0.67%,❌ 暫避觀望,6.13,-37.59,📉 獲利侵蝕,5.27,瑞軒,15.730337078651687,2489.TW,40.05
5.03,2025,31.57%,79.5999984741,4.09,-42.92,-37.370000000000005,2025-12,12.43%,⚪ 中性觀察,-5.55,-36.65,🌑 雙重衰退,-2.47,捷流閥業,6.66108773841841,4580.TWO,179.25000000000003
2.02,2025,21.42%,33.9000015259,1.49,-50.73,-37.519999999999996,2025-12,4.13%,⚪ 中性觀察,-13.21,-57.79,🌑 雙重衰退,-12.52,志豐,6.469465940057252,3206.TWO,78.60000000000001
1.73,2025,N/A,35.5999984741,1.3,-37.18,-37.839999999999996,2025-12,N/A,⚪ 中性觀察,0.66,-37.32,📉 獲利侵蝕,4.64,金興精密,7.59061801153518,7732.TW,70.35000000000001
2.41,2025,33.66%,41.8499984741,1.12,-51.9,-37.879999999999995,2025-12,13.17%,⚪ 中性觀察,-14.02,-72.48,🌑 雙重衰退,-9.85,昭輝,8.88534999450106,1339.TW,70.65
1.55,2025,13.02%,22.2999992371,2.22,-24.5,-37.88,2025-12,9.95%,⚪ 中性觀察,13.38,342.86,📉 獲利侵蝕,21.44,億泰,3.704318810149502,1616.TW,90.3
0.51,2025,10.73%,16.0499992371,0.29,-42.05,-37.97,2025-12,1.58%,❌ 暫避觀望,-4.08,-64.63,🌑 雙重衰退,-2.03,福懋,16.0499992371,1434.TW,15.0
-0.2,2025,16.85%,16.0,-0.35,-106.76,-38.11,2025-12,-24.14%,⚪ 數據不足,-68.65,-113.06,🌑 雙重衰退,-75.21,藝舍-KY,0.0,2724.TWO,-10.350000000000001
1.13,2025,43.31%,40.9500007629,0.45,-49.1,-38.21,2025-12,9.76%,❌ 暫避觀望,-10.89,-73.37,🌑 雙重衰退,-14.6,普安,25.5937504768125,2495.TW,23.999999999999996
4.36,2025,N/A,78.0,3.12,-34.8,-38.239999999999995,2025-12,N/A,⚪ 中性觀察,3.44,-34.26,📉 獲利侵蝕,5.83,佳邦,7.344632768361581,6284.TWO,159.3
-5.16,2025,N/A,32.0999984741,-3.76,-94.72,-38.26,2025-12,N/A,⚪ 數據不足,-56.46,-178.52,🌑 雙重衰退,-53.82,廣錠,0.0,6441.TWO,-188.25
3.74,2025,N/A,158.0,2.62,-32.79,-38.28,2025-12,N/A,❌ 暫避觀望,5.49,-39.44,📉 獲利侵蝕,7.16,頎邦,18.11926605504587,6147.TWO,130.8
0.9,2025,N/A,58.7999992371,0.7,-56.52,-38.36,2025-12,N/A,❌ 暫避觀望,-18.16,-56.52,🌑 雙重衰退,-6.79,雷科,26.7272723805,6207.TWO,33.0
7.17,2025,N/A,71.5,5.8,1.91,-38.540000000000006,2025-12,N/A,⚪ 中性觀察,40.45,9.07,⚠️ 獲利稀釋,47.8,醫影,3.8420204191295,6637.TWO,279.15
1.0,2025,38.12%,56.2999992371,0.57,-33.77,-38.690000000000005,2025-12,-0.86%,❌ 暫避觀望,4.92,-55.47,📉 獲利侵蝕,8.0,類比科,27.598038841715688,3438.TWO,30.6
0.64,2025,17.06%,24.3500003815,0.59,-35.71,-38.8,2025-12,1.17%,⚪ 中性觀察,3.09,-31.0,📉 獲利侵蝕,5.54,佳世達,12.682291865364583,2352.TW,28.799999999999997
-0.63,2025,N/A,8.1300001144,-0.36,-29.17,-38.82,2025-12,N/A,⚪ 數據不足,9.65,-75.0,📉 獲利侵蝕,1.87,南仁湖,0.0,5905.TWO,-21.9
2.01,2025,44.07%,17.1000003815,1.55,4.26,-38.86,2025-12,38.28%,⚪ 中性觀察,43.12,2.72,⚠️ 獲利稀釋,46.32,正德,3.5849057403563944,2641.TWO,71.55
4.92,2025,N/A,701.0,1.85,-45.05,-38.89,2025-12,N/A,❌ 暫避觀望,-6.16,-74.86,🌑 雙重衰退,-20.52,光焱科技,77.63012181616833,7728.TWO,135.45
0.2,2025,21.75%,10.75,0.06,-93.38,-38.949999999999996,2025-12,10.56%,❌ 暫避觀望,-54.43,-92.11,🌑 雙重衰退,1968.35,寶徠,17.063492063492063,1805.TW,9.45
1.24,2025,24.63%,26.5499992371,0.61,-56.03,-38.97,2025-12,7.42%,⚪ 中性觀察,-17.06,-71.89,🌑 雙重衰退,-15.03,誠泰科技,10.172413500804598,4767.TWO,39.15
2.25,2025,N/A,68.9000015259,1.63,-62.55,-39.239999999999995,2025-12,N/A,⚪ 數據不足,-23.31,-54.21,🌑 雙重衰退,-16.46,傑霖科技,0.0,8102.TWO,0.0
0.64,2025,N/A,73.8000030518,0.43,-70.37,-39.25,2025-12,N/A,❌ 暫避觀望,-31.12,-78.92,🌑 雙重衰退,-27.96,達運光電,63.620692286034476,8045.TW,17.400000000000002
275.06,2025,N/A,4845.0,200.85,124.43,-39.25,2025-12,N/A,⚪ 中性觀察,163.68,137.3,⚠️ 獲利稀釋,168.74,緯穎,7.49373588641074,6669.TW,9698.099999999999
7.86,2025,N/A,79.4000015259,5.85,-34.17,-39.43,2025-12,N/A,⚪ 數據不足,5.26,-40.97,📉 獲利侵蝕,8.76,公勝保經,0.0,6028.TWO,0.0
21.44,2025,23.90%,311.5,16.22,-12.83,-39.49,2025-12,11.87%,⚪ 中性觀察,26.66,-6.86,📉 獲利侵蝕,33.97,京鼎,5.71769456681351,3413.TW,817.1999999999999
0.43,2025,87.57%,27.1499996185,0.14,-46.91,-39.51,2025-12,12.73%,❌ 暫避觀望,-7.4,-85.11,🏰 高護城河,-19.4,網龍,39.34782553405797,3083.TWO,10.350000000000001
2.7,2025,17.76%,177.5,2.4,-30.16,-39.53,2025-12,3.42%,❌ 暫避觀望,9.37,-24.29,📉 獲利侵蝕,6.68,定穎投控,22.327044025157235,3715.TW,119.24999999999999
14.79,2025,24.81%,0.0,11.38,-11.39,-39.67,2025-12,9.90%,⚪ 數據不足,28.28,-24.5,📉 獲利侵蝕,28.9,振大環球,0.0,4441.TW,0.0
1.02,2025,56.51%,75.6999969482,0.73,-38.61,-39.8,2025-12,-0.97%,❌ 暫避觀望,1.19,-27.37,🏰 高護城河,0.0,訊聯,29.45525173081712,1784.TWO,38.55
4.68,2025,33.38%,101.5,2.76,-37.99,-39.81,2025-12,10.77%,⚪ 中性觀察,1.82,-48.29,📉 獲利侵蝕,1.18,艾訊,10.550935550935552,3088.TWO,144.29999999999998
2.69,2025,16.97%,45.4000015259,1.93,-44.58,-39.81,2025-12,14.03%,⚪ 中性觀察,-4.77,-39.37,🌑 雙重衰退,-11.27,皇昌,6.735905270905045,2543.TW,101.10000000000001
2.2,2025,N/A,33.3499984741,1.3,-50.0,-39.86,2025-12,N/A,⚪ 中性觀察,-10.14,-66.14,🌑 雙重衰退,-10.82,榮剛,6.500974361423002,5009.TWO,76.95
5.85,2025,24.39%,116.5,4.4,-24.15,-39.95,2025-12,9.60%,⚪ 中性觀察,15.8,-11.16,📉 獲利侵蝕,13.37,豐達科,7.569850552306693,3004.TW,230.85000000000002
15.28,2025,12.78%,235.0,11.25,46.5,-39.980000000000004,2025-12,5.61%,⚪ 中性觀察,86.48,58.9,⚠️ 獲利稀釋,107.53,華擎,6.351351351351352,3515.TW,555.0
2.67,2025,53.12%,239.0,1.36,-49.53,-39.99,2025-12,6.13%,❌ 暫避觀望,-9.54,-28.8,🏰 高護城河,5.04,由田,86.28158844765343,3455.TWO,41.55
1.73,2025,N/A,165.0,0.84,-45.51,-40.18,2025-12,N/A,⚪ 數據不足,-5.33,-56.48,🌑 雙重衰退,-5.61,暉盛-創,0.0,7730.TW,0.0
2.35,2025,64.17%,30.1499996185,2.07,-27.47,-40.18,2025-12,2.03%,⚪ 中性觀察,12.71,-17.2,🏰 高護城河,16.89,米斯特,4.770569559889241,2941.TWO,94.80000000000001
0.39,2025,N/A,63.9000015259,0.32,-35.0,-40.19,2025-12,N/A,❌ 暫避觀望,5.19,190.91,📉 獲利侵蝕,14.43,新漢,37.81065179047337,8234.TWO,25.349999999999998
0.35,2025,9.99%,16.3999996185,0.13,-58.33,-40.19,2025-12,2.68%,❌ 暫避觀望,-18.14,-80.3,🌑 雙重衰退,-18.3,彰源,19.759035684939757,2030.TW,12.450000000000001
0.36,2025,15.28%,15.6000003815,0.29,-40.98,-40.239999999999995,2025-12,7.32%,❌ 暫避觀望,-0.74,-42.0,🌑 雙重衰退,3.38,東泥,19.500000476875,1110.TW,11.999999999999998
1.8,2025,N/A,371.0,1.17,-65.38,-40.279999999999994,2025-12,N/A,❌ 暫避觀望,-25.1,-73.41,🌑 雙重衰退,-27.23,嘉基,77.29166666666669,6715.TW,71.99999999999999
6.91,2025,N/A,383.0,3.79,-33.96,-40.29,2025-12,N/A,❌ 暫避觀望,6.33,-30.62,📉 獲利侵蝕,8.76,臻鼎-KY,30.252764612954188,4958.TW,189.9
1.6,2025,13.97%,50.7999992371,0.96,-43.86,-40.35,2025-12,5.11%,⚪ 中性觀察,-3.51,-58.8,🌑 雙重衰退,-4.42,敬鵬,13.194804996649351,2355.TW,57.75
0.23,2025,N/A,0.0,0.44,-75.0,-40.37,2025-12,N/A,⚪ 數據不足,-34.63,160.27,🌑 雙重衰退,9.77,進能服,0.0,6692.TWO,0.0
6.05,2025,N/A,84.1999969482,4.93,-3.06,-40.52,2025-12,N/A,⚪ 中性觀察,37.46,6.52,📉 獲利侵蝕,33.04,瀚宇博,5.550428276084377,5469.TW,227.55
-1.97,2025,-1.01%,60.2000007629,-1.5,-41.61,-40.73,2025-12,-12.37%,⚪ 數據不足,-0.88,-59.57,🌑 雙重衰退,-5.0,漢磊,0.0,3707.TWO,-75.6
2.3,2025,N/A,49.5,1.74,-48.17,-40.85,2025-12,N/A,⚪ 中性觀察,-7.32,-45.89,🌑 雙重衰退,-4.79,商億-KY,8.85509838998211,8482.TW,83.85
11.33,2025,33.00%,216.5,7.45,-37.78,-40.96,2025-12,13.69%,⚪ 中性觀察,3.18,-44.88,📉 獲利侵蝕,6.3,可成,8.279158699808795,2474.TW,392.25000000000006
1.93,2025,N/A,45.8499984741,1.19,-53.88,-41.050000000000004,2025-12,N/A,⚪ 中性觀察,-12.83,-61.04,🌑 雙重衰退,-13.33,�矬�,10.349886788735892,8349.TWO,66.44999999999999
1.03,2025,N/A,46.5499992371,1.01,-54.63,-41.07,2025-12,N/A,⚪ 中性觀察,-13.56,-54.3,🌑 雙重衰退,-16.15,凌通,13.691176246205883,4952.TW,51.0
0.59,2025,21.84%,38.0,0.66,-73.78,-41.35,2025-12,-16.24%,❌ 暫避觀望,-32.43,-62.29,🌑 雙重衰退,-27.3,力肯,18.009478672985782,1570.TWO,31.65
1.13,2025,56.66%,39.0499992371,0.27,-44.61,-41.56,2025-12,7.42%,❌ 暫避觀望,-3.05,-85.0,🏰 高護城河,-8.34,圓展,39.444443673838386,3669.TW,14.85
3.75,2025,N/A,47.0,2.36,-40.13,-41.57,2025-12,N/A,⚪ 中性觀察,1.44,-52.7,📉 獲利侵蝕,-1.01,友鋮,6.033376123234917,7718.TWO,116.85
-4.28,2025,-13.28%,10.75,-3.4,-53.09,-41.59,2025-12,-24.71%,⚪ 數據不足,-11.5,-98.81,🌑 雙重衰退,-10.37,國際中橡,0.0,2104.TW,-126.74999999999999
0.58,2025,N/A,107.0,0.64,-39.36,-41.7,2025-12,N/A,❌ 暫避觀望,2.34,-29.21,📉 獲利侵蝕,3.74,億而得,51.94174757281553,6423.TWO,30.900000000000002
3.3,2025,12.43%,40.8499984741,2.67,-26.67,-41.79,2025-12,7.27%,⚪ 中性觀察,15.12,-43.79,📉 獲利侵蝕,28.25,新光鋼,5.852435311475645,2031.TW,104.69999999999997
1.11,2025,N/A,82.8000030518,0.71,-50.67,-41.84,2025-12,N/A,❌ 暫避觀望,-8.83,-62.63,🌑 雙重衰退,-14.38,威鋒電子,31.603054599923663,6756.TW,39.300000000000004
0.36,2025,N/A,49.0,-0.03,-52.17,-41.96,2025-12,N/A,❌ 暫避觀望,-10.21,94.92,🔄 轉虧為盈,1.87,萬年清,980.0000000000008,6624.TWO,0.7499999999999994
1.56,2025,14.91%,85.1999969482,0.54,9.15,-42.02,2025-12,8.56%,❌ 暫避觀望,51.17,-57.6,⚠️ 獲利稀釋,33.64,康普,50.41419937763313,4739.TW,25.35
4.63,2025,33.30%,68.8000030518,2.51,-46.9,-42.12,2025-12,5.30%,⚪ 中性觀察,-4.78,-56.5,🌑 雙重衰退,-4.78,威強電,7.1741400471115755,3022.TW,143.85
-0.67,2025,N/A,25.1499996185,0.13,-24.07,-42.15,2025-12,N/A,⚪ 數據不足,18.08,125.0,📉 獲利侵蝕,25.06,安力-KY,0.0,5223.TWO,-8.55
2.49,2025,25.36%,57.2000007629,2.48,-28.03,-42.64,2025-12,-1.87%,⚪ 中性觀察,14.61,31.22,📉 獲利侵蝕,25.35,友通,7.409326523691709,2397.TW,115.80000000000001
0.52,2025,N/A,22.6499996185,0.99,-82.78,-42.69,2025-12,N/A,⚪ 中性觀察,-40.09,-71.14,🌑 雙重衰退,-20.61,天剛,8.54716966735849,5310.TWO,39.75000000000001
0.66,2025,N/A,32.7000007629,0.4,-12.0,-42.85,2025-12,N/A,❌ 暫避觀望,30.85,-31.03,📉 獲利侵蝕,35.19,安��,21.946309236845636,6174.TWO,22.35
4.04,2025,N/A,77.1999969482,3.15,-47.82,-42.91,2025-12,N/A,⚪ 中性觀察,-4.91,-47.97,🌑 雙重衰退,-11.64,中磊,7.451737157162162,5388.TW,155.39999999999998
-4.9,2025,N/A,24.5499992371,-3.24,-56.67,-42.94,2025-12,N/A,⚪ 數據不足,-13.73,-46.23,🌑 雙重衰退,-11.14,智晶,0.0,5245.TWO,-168.45000000000002
1.66,2025,29.13%,55.7000007629,1.83,-33.33,-42.98,2025-12,15.60%,⚪ 中性觀察,9.65,0.55,📉 獲利侵蝕,13.09,尼克森,10.000000136965888,3317.TWO,83.55000000000001
1.45,2025,45.87%,33.2999992371,0.49,-43.36,-43.26,2025-12,37.60%,❌ 暫避觀望,-0.1,-77.93,🌑 雙重衰退,-10.71,新興,15.275229007844038,2605.TW,32.7
0.58,2025,19.12%,59.0,0.44,-44.12,-43.55,2025-12,0.61%,❌ 暫避觀望,-0.57,-42.47,🌑 雙重衰退,-0.81,台灣精材,40.41095890410959,3467.TWO,21.9
3.45,2025,21.08%,90.6999969482,2.98,-51.27,-43.56,2025-12,5.11%,⚪ 中性觀察,-7.71,-45.92,🌑 雙重衰退,-8.18,信錦,9.6798289165635,1582.TW,140.55
