eps_yoy,gm,pe,est_price,status,advice,rev_yoy,prev_eps,date,prev_year,om,prev_eps_yoy,name,price,prev_rev_yoy,symbol,eps,expansion
38.89,91.47%,5.86206885591954,26.1,🏰 高護城河,✅ 穩健價值,36.86,0.61,2026-03,2025,32.72%,-35.48,王道銀行,10.1999998093,-2.09,2897.TW,0.28,2.030000000000001
43.18,N/A,0.0,-73.20000000000002,🚀 利潤擴張,⚪ 數據不足,42.24,-1.59,2026-03,2025,N/A,67.52,佐登-KY,25.4500007629,1.27,4190.TW,-0.26,0.9399999999999977
35.71,N/A,5.559515324305061,210.45,🚀 利潤擴張,✅ 穩健價值,35.11,5.98,2026-03,2025,N/A,40.71,精拓科,78.0,4.88,4951.TWO,1.71,0.6000000000000014
17.86,94.34%,6.7105261902960525,45.6,🏰 高護城河,✅ 穩健價值,17.29,1.29,2026-03,2025,35.36%,8.94,聯邦銀,20.3999996185,4.5,2838.TW,0.35,0.5700000000000003
19.96,97.58%,7.5635526728737315,1433.8500000000001,🏰 高護城河,✅ 穩健價值,19.67,38.51,2026-03,2025,59.33%,19.82,鈊象,723.0,19.01,3293.TWO,11.18,0.28999999999999915
-1.41,N/A,0.0,0.0,🌑 雙重衰退,⚪ 數據不足,-1.33,0.68,2026-03,2025,N/A,-68.78,享溫馨,34.0499992371,-1.96,7760.TW,0.7,-0.07999999999999985
-1.41,N/A,0.0,0.0,🌑 雙重衰退,⚪ 數據不足,-1.33,0.68,2026-03,2025,N/A,-68.78,未知,0.0,-1.96,7760.TWO,0.7,-0.07999999999999985
16.0,N/A,21.31097607496951,49.2,⚠️ 獲利稀釋,❌ 暫避觀望,16.31,1.87,2026-03,2025,N/A,-48.45,現觀科,69.9000015259,-11.58,6906.TW,0.6,-0.3099999999999987
-14.52,N/A,0.0,-90.0,🌑 雙重衰退,⚪ 數據不足,-13.62,-2.05,2026-03,2025,N/A,19.44,順藥,92.5999984741,-8.49,6535.TWO,-0.72,-0.9000000000000004
11.76,78.99%,7.073170576646342,73.8,🏰 高護城河,⚪ 中性觀察,12.82,1.87,2026-03,2025,35.12%,3.31,第一金,34.7999992371,7.59,2892.TW,0.57,-1.0600000000000005
37.31,N/A,0.0,-65.25,⚠️ 獲利稀釋,⚪ 數據不足,38.45,-1.38,2026-03,2025,N/A,53.38,鑽石投資,17.4500007629,51.85,6901.TW,-0.42,-1.1400000000000006
12.5,N/A,7.632353165558824,51.0,⚠️ 獲利稀釋,⚪ 中性觀察,14.28,1.36,2026-03,2025,N/A,7.94,合庫金,25.9500007629,13.01,5880.TW,0.36,-1.7799999999999994
18.92,88.90%,6.246819144300255,58.949999999999996,🏰 高護城河,⚪ 中性觀察,20.79,1.51,2026-03,2025,38.59%,13.53,彰銀,24.5499992371,8.35,2801.TW,0.44,-1.8699999999999974
9.38,N/A,5.301932551437199,124.19999999999999,⚠️ 獲利稀釋,⚪ 中性觀察,11.29,3.06,2026-03,2025,N/A,10.11,上海商銀,43.9000015259,3.7,5876.TW,1.05,-1.9099999999999984
61.22,N/A,0.0,0.0,⚠️ 獲利稀釋,⚪ 數據不足,63.3,1.76,2026-03,2025,N/A,4.79,立盈,103.5,58.62,7820.TWO,0.79,-2.0799999999999983
9.37,97.54%,5.518292799237805,49.2,🏰 高護城河,⚪ 中性觀察,13.27,1.26,2026-03,2025,41.10%,2.44,臺企銀,18.1000003815,2.85,2834.TW,0.35,-3.9000000000000004
400.0,N/A,3.16814152539823,84.75,⚠️ 獲利稀釋,⚪ 中性觀察,404.29,3.19,2026-03,2025,N/A,422.95,宏普,17.8999996185,327.05,2536.TW,0.15,-4.2900000000000205
51.52,54.90%,0.0,-105.6,🏰 高護城河,⚪ 數據不足,56.57,-3.55,2026-03,2025,-51.18%,-174.64,雅茗-KY,8.9399995804,0.59,2726.TWO,-0.33,-5.049999999999997
115.22,N/A,26.524590163934423,228.75000000000003,⚠️ 獲利稀釋,❌ 暫避觀望,120.31,6.4,2026-03,2025,N/A,8.14,矽力*-KY,404.5,1.94,6415.TW,1.98,-5.090000000000003
12.73,91.14%,6.712962962962963,81.0,🏰 高護城河,⚪ 中性觀察,19.37,2.12,2026-03,2025,40.48%,30.06,玉山金,36.25,20.44,2884.TW,0.62,-6.640000000000001
50.0,73.67%,0.0,-79.95,🏰 高護城河,⚪ 數據不足,56.73,-1.93,2026-03,2025,-9.23%,8.21,瑞基,18.5,12.71,4171.TWO,-0.09,-6.729999999999997
15.15,70.98%,6.178217972861386,151.5,🏰 高護城河,⚪ 中性觀察,22.25,4.08,2026-03,2025,31.38%,11.73,中信金,62.4000015259,29.29,2891.TW,1.18,-7.1
-20.07,42.21%,6.124938994631527,307.35,🌑 雙重衰退,⚪ 中性觀察,-10.41,8.37,2026-03,2025,22.46%,-21.56,富邦金,125.5,9.74,2881.TW,2.4,-9.66
-62.9,85.36%,5.783582089552239,80.39999999999999,🏰 高護城河,⚪ 中性觀察,-52.83,2.18,2026-03,2025,42.63%,26.01,德英,31.0,24.13,4911.TWO,0.23,-10.07
-109.26,15.63%,2.2050400916380295,130.95000000000002,🌑 雙重衰退,⚪ 中性觀察,-98.55,3.65,2026-03,2025,10.37%,12.42,皇普,19.25,130.3,2528.TW,-0.11,-10.710000000000008
6.68,N/A,5.4529409969529405,255.0,⚠️ 獲利稀釋,⚪ 中性觀察,17.4,4.51,2026-03,2025,N/A,-2.59,正瀚-創,92.6999969482,11.21,6534.TW,4.15,-10.719999999999999
163.33,N/A,0.0,-70.65,🔄 轉虧為盈,⚪ 數據不足,174.36,-2.38,2026-03,2025,N/A,-280.56,日盛台駿,18.2000007629,-7.09,6958.TW,0.2,-11.030000000000001
2.56,93.02%,5.431937172774869,57.300000000000004,🏰 高護城河,⚪ 中性觀察,13.77,1.53,2026-03,2025,51.96%,0.0,台中銀,20.75,6.96,2812.TW,0.4,-11.209999999999999
157.14,N/A,0.0,-61.349999999999994,🔄 轉虧為盈,⚪ 數據不足,168.99,-1.96,2026-03,2025,N/A,22.83,ABC-KY,29.1000003815,38.52,6598.TW,0.2,-11.850000000000023
137.14,38.56%,56.93693762423424,16.65,⚠️ 獲利稀釋,❌ 暫避觀望,149.28,0.54,2026-03,2025,-3.65%,-54.31,晶宏,63.2000007629,7.08,3141.TWO,0.84,-12.140000000000015
58.33,912.85%,0.0,-1.05,🏰 高護城河,⚪ 數據不足,72.15,0.04,2026-03,2025,-2853.40%,100.0,大將,11.1499996185,7.27,1453.TW,-0.05,-13.820000000000007
-1.52,62.29%,5.631641176263282,254.09999999999997,🏰 高護城河,⚪ 中性觀察,12.33,7.06,2026-03,2025,30.59%,-2.94,國泰金,95.4000015259,-2.04,2882.TW,2.15,-13.85
33.33,91.41%,7.306238473705104,79.35,🏰 高護城河,⚪ 中性觀察,47.42,1.97,2026-03,2025,37.14%,4.57,永豐金,38.6500015259,15.47,2890.TW,0.76,-14.090000000000003
1.36,7.87%,0.0,-222.15,⚠️ 獲利稀釋,⚪ 數據不足,16.77,-2.71,2025-09,2025,-5.22%,65.91,永冠-KY,5.5399999619,18.73,1589.TW,-5.06,-15.41
-3.85,102.49%,5.7327587028879305,34.800000000000004,🏰 高護城河,⚪ 中性觀察,11.99,0.93,2026-03,2025,38.22%,-14.85,遠東銀,13.3000001907,0.06,2845.TW,0.25,-15.84
-7.45,N/A,0.0,-159.0,📉 獲利侵蝕,⚪ 數據不足,8.46,-4.55,2026-03,2025,N/A,-73.66,大洋-KY,4.6999998093,-14.95,5907.TW,-1.01,-15.91
60.0,87.03%,4.596100278551532,53.849999999999994,🏰 高護城河,⚪ 中性觀察,76.08,1.34,2026-03,2025,65.42%,31.37,華票,16.5,33.06,2820.TW,0.48,-16.08
3.88,N/A,7.836879793356975,126.89999999999999,⚠️ 獲利稀釋,⚪ 中性觀察,20.0,3.63,2026-03,2025,N/A,-9.05,訊連,66.3000030518,18.91,5203.TW,1.34,-16.12
81.82,52.35%,11.393129916583968,78.60000000000001,🏰 高護城河,⚪ 中性觀察,98.16,2.22,2026-03,2025,13.25%,53.1,寶齡富錦,59.7000007629,1.66,1760.TW,0.6,-16.340000000000003
180.0,38.83%,58.457711442786064,30.150000000000002,⚠️ 獲利稀釋,❌ 暫避觀望,197.09,0.91,2026-03,2025,9.16%,-15.24,直得,117.5,9.81,1597.TW,0.43,-17.090000000000003
-72.34,24.80%,2.511001184042904,545.4000000000001,🌑 雙重衰退,⚪ 中性觀察,-54.13,35.57,2026-03,2025,-95.04%,1276.65,上緯投控,91.3000030518,-30.75,3708.TW,0.13,-18.21
33.33,N/A,0.0,-8.100000000000001,⚠️ 獲利稀釋,⚪ 數據不足,54.92,0.02,2026-03,2025,N/A,-99.01,隆中,47.7000007629,10.22,6542.TWO,0.04,-21.590000000000003
-3.33,87.61%,8.551237018692579,42.45,🏰 高護城河,⚪ 中性觀察,18.36,1.23,2026-03,2025,51.79%,8.85,統領,24.2000007629,-14.47,2910.TW,0.29,-21.689999999999998
100.0,N/A,7.986798931650164,45.45,⚠️ 獲利稀釋,⚪ 中性觀察,122.47,1.2,2026-03,2025,N/A,5.26,雃博,24.2000007629,0.74,4106.TW,0.46,-22.47
231.33,N/A,128.28947368421052,45.6,⚠️ 獲利稀釋,❌ 暫避觀望,254.17,1.65,2026-03,2025,N/A,146.97,IET-KY,390.0,50.49,4971.TWO,1.97,-22.839999999999975
-30.17,N/A,0.0,0.0,🌑 雙重衰退,⚪ 數據不足,-6.85,5.9,2026-03,2025,N/A,-17.37,敘豐,207.0,-10.06,3485.TWO,1.69,-23.32
52.97,N/A,31.506075162475273,530.85,⚠️ 獲利稀釋,❌ 暫避觀望,76.92,13.64,2026-03,2025,N/A,53.11,藥華藥,1115.0,60.61,6446.TW,5.79,-23.950000000000003
24.77,N/A,12.235393734123626,177.14999999999998,⚠️ 獲利稀釋,⚪ 中性觀察,49.97,4.88,2026-03,2025,N/A,7.69,長聖,144.5,8.96,6712.TWO,1.39,-25.2
21.74,N/A,7.872531144362656,83.55000000000001,⚠️ 獲利稀釋,⚪ 中性觀察,47.77,2.62,2026-03,2025,N/A,-36.41,鑫傳,43.8499984741,19.24,6856.TWO,0.56,-26.030000000000005
300.0,N/A,34.84615325923076,9.750000000000002,⚠️ 獲利稀釋,❌ 暫避觀望,326.44,0.14,2026-03,2025,N/A,-90.28,伍豐,22.6499996185,-11.54,8076.TWO,0.16,-26.439999999999998
-82.31,49.04%,3.838254123042362,116.85,🌑 雙重衰退,⚪ 中性觀察,-55.17,3.03,2026-03,2025,34.02%,-57.74,名軒,29.8999996185,-62.17,1442.TW,0.23,-27.14
-34.48,N/A,0.0,0.0,🌑 雙重衰退,⚪ 數據不足,-6.92,-2.29,2026-03,2025,N/A,-67.15,雲象科技-創,0.0,91.93,7803.TW,-0.78,-27.559999999999995
-34.48,N/A,0.0,0.0,🌑 雙重衰退,⚪ 數據不足,-6.92,-2.29,2026-03,2025,N/A,-67.15,未知,0.0,91.93,7803.TWO,-0.78,-27.559999999999995
-9.52,89.24%,0.0,-24.3,🔄 轉虧為盈,⚪ 數據不足,18.79,-0.35,2026-03,2025,10.47%,-234.62,華園,12.75,-2.27,2702.TW,0.19,-28.31
-0.73,77.03%,10.871440897325282,521.55,🏰 高護城河,⚪ 中性觀察,28.12,13.33,2026-03,2025,41.97%,6.9,雙美,378.0,11.45,4728.TWO,4.07,-28.85
-7.89,N/A,7.063339584856047,78.15,📉 獲利侵蝕,⚪ 中性觀察,20.98,1.83,2026-03,2025,N/A,-66.05,森鉅,36.7999992371,-20.5,8942.TWO,1.05,-28.87
11.02,59.54%,0.0,-53.400000000000006,🔄 轉虧為盈,⚪ 數據不足,39.9,-2.47,2026-03,2025,7.94%,-175.3,美食-KY,61.9000015259,-4.59,2723.TW,1.31,-28.88
24.75,N/A,5.710227200482954,158.4,⚠️ 獲利稀釋,⚪ 中性觀察,55.42,4.72,2026-03,2025,N/A,10.4,和潤企業,60.2999992371,-18.16,6592.TW,0.76,-30.67
510.71,N/A,0.0,-26.700000000000003,🔄 轉虧為盈,⚪ 數據不足,542.16,-0.09,2026-03,2025,N/A,-102.7,廣閎科,155.5,29.21,6693.TWO,1.17,-31.44999999999999
210.0,33.55%,88.36734538183674,7.35,⚠️ 獲利稀釋,❌ 暫避觀望,244.69,0.29,2026-03,2025,3.21%,-85.43,泓瀚,43.2999992371,-17.82,4741.TWO,0.31,-34.69
20.0,64.71%,0.0,-14.1,🏰 高護城河,⚪ 數據不足,54.92,-0.41,2026-03,2025,-1427.47%,-51.85,中福,23.5,-43.98,1435.TW,-0.08,-34.92
90.0,N/A,0.0,-81.6,🔄 轉虧為盈,⚪ 數據不足,125.1,-2.66,2026-03,2025,N/A,-17.7,御嵿,12.25,27.85,3522.TWO,0.4,-35.099999999999994
-99.32,21.31%,3.7874658361035425,55.05,🌑 雙重衰退,⚪ 中性觀察,-63.16,1.07,2026-03,2025,-1.56%,-82.6,富華新,13.8999996185,-68.21,3056.TW,0.01,-36.16
433.33,16.87%,5.761589277649008,45.3,⚠️ 獲利稀釋,⚪ 中性觀察,470.92,1.01,2026-03,2025,7.13%,876.92,樂事綠能,17.3999996185,32.89,1529.TW,0.16,-37.59000000000003
-102.13,N/A,16.036035348738736,16.650000000000002,🌑 雙重衰退,❌ 暫避觀望,-64.4,0.13,2026-03,2025,N/A,-95.82,強盛新,17.7999992371,23.84,1463.TW,-0.01,-37.72999999999999
66.67,N/A,17.283072546230443,210.89999999999998,⚠️ 獲利稀釋,❌ 暫避觀望,104.62,7.08,2026-03,2025,N/A,40.48,騰雲,243.0,20.33,6870.TWO,1.1,-37.95
-71.72,N/A,5.168539397284644,80.1,🌑 雙重衰退,⚪ 中性觀察,-33.46,2.32,2026-03,2025,N/A,-34.28,弘煜科,27.6000003815,-10.07,6482.TWO,0.28,-38.26
56.12,N/A,62.10526315789474,142.5,⚠️ 獲利稀釋,❌ 暫避觀望,94.63,4.92,2026-03,2025,N/A,-45.05,光焱科技,590.0,-6.16,7728.TWO,1.53,-38.51
47.78,N/A,0.0,0.0,⚠️ 獲利稀釋,⚪ 數據不足,86.87,4.01,2026-03,2025,N/A,112.83,天能綠電,85.8000030518,123.22,7842.TWO,1.33,-39.09
-52.69,N/A,0.0,0.0,🌑 雙重衰退,⚪ 數據不足,-12.84,5.65,2026-03,2025,N/A,-28.57,溢泰實業,66.5999984741,-4.14,7818.TW,0.88,-39.849999999999994
-52.69,N/A,0.0,0.0,🌑 雙重衰退,⚪ 數據不足,-12.84,5.65,2026-03,2025,N/A,-28.57,未知,0.0,-4.14,7818.TWO,0.88,-39.849999999999994
90.91,53.43%,18.604651162790695,103.20000000000002,🏰 高護城河,❌ 暫避觀望,130.77,2.37,2026-03,2025,14.28%,46.3,泓格,128.0,9.44,3577.TWO,1.47,-39.860000000000014
83.67,71.52%,0.0,-25.049999999999997,🏰 高護城河,⚪ 數據不足,123.55,-0.64,2026-03,2025,6.07%,-74.29,點晶,27.2000007629,-10.15,3288.TWO,-0.08,-39.879999999999995
57.14,N/A,4.619840639905865,207.15,⚠️ 獲利稀釋,⚪ 中性觀察,97.36,5.48,2026-03,2025,N/A,-6.01,群益期,63.7999992371,9.98,6024.TW,1.76,-40.22
10.08,N/A,0.0,-235.35000000000002,⚠️ 獲利稀釋,⚪ 數據不足,50.51,-7.23,2026-03,2025,N/A,44.38,沛爾生醫-創,891.0,60.07,6949.TW,-1.18,-40.43
-47.06,N/A,36.44808576404371,27.450000000000003,🌑 雙重衰退,❌ 暫避觀望,-6.55,0.58,2026-03,2025,N/A,-39.36,億而得,66.6999969482,2.34,6423.TWO,0.28,-40.510000000000005
-40.13,N/A,0.0,0.0,📉 獲利侵蝕,⚪ 數據不足,0.49,4.23,2026-03,2025,N/A,16.53,旅天下,52.5,-8.56,6961.TWO,1.9,-40.620000000000005
0.0,59.04%,0.0,-28.05,🏰 高護城河,⚪ 數據不足,40.9,-0.74,2026-03,2025,-1090.16%,42.64,淳紳,4.3800001144,-22.14,4529.TWO,-0.17,-40.9
38.82,76.10%,31.17676598593907,3584.3999999999996,🏰 高護城河,❌ 暫避觀望,81.21,103.23,2026-03,2025,69.19%,59.82,川湖,7450.0,72.77,2059.TW,36.58,-42.38999999999999
33.23,N/A,7.4419717635798035,626.85,⚠️ 獲利稀釋,⚪ 中性觀察,77.29,17.36,2026-03,2025,N/A,31.09,華景電,311.0,19.97,6788.TWO,4.49,-44.06000000000001
109.68,44.04%,6.099476572931936,85.95,⚠️ 獲利稀釋,⚪ 中性觀察,153.86,2.36,2026-03,2025,12.46%,-56.22,寒舍,34.9500007629,2.72,2739.TW,1.3,-44.18000000000001
-82.38,N/A,2.7302943969610634,157.95000000000002,🌑 雙重衰退,⚪ 中性觀察,-37.96,3.96,2026-03,2025,N/A,-34.98,理銘,28.75,-55.31,6212.TWO,0.4,-44.419999999999995
78.66,N/A,0.0,0.0,⚠️ 獲利稀釋,⚪ 數據不足,124.98,14.04,2026-03,2025,N/A,279.4,倍利科,845.0,187.82,7822.TW,4.93,-46.32000000000001
-35.1,N/A,0.0,0.0,📉 獲利侵蝕,⚪ 數據不足,11.65,7.86,2026-03,2025,N/A,-34.17,公勝保經,79.3000030518,5.26,6028.TWO,2.48,-46.75
0.0,N/A,13.511790949649459,235.35,📉 獲利侵蝕,⚪ 中性觀察,47.19,6.66,2026-03,2025,N/A,-9.63,系微,212.0,4.64,6231.TWO,1.7,-47.19
-0.66,N/A,4.173913043478261,431.25,📉 獲利侵蝕,⚪ 中性觀察,47.02,11.24,2026-03,2025,N/A,-13.92,中租-KY,120.0,-4.62,5871.TW,3.26,-47.68
94.03,51.76%,9.326145141266846,111.3,🏰 高護城河,⚪ 中性觀察,142.03,2.92,2026-03,2025,18.42%,20.66,固緯,69.1999969482,5.54,2423.TW,1.3,-48.0
40.0,N/A,40.272109362517,22.050000000000004,⚠️ 獲利稀釋,❌ 暫避觀望,88.8,0.55,2026-03,2025,N/A,-82.84,微程式,59.2000007629,-36.07,7721.TW,0.21,-48.8
18.18,N/A,0.0,-14.85,⚠️ 獲利稀釋,⚪ 數據不足,67.15,-0.37,2026-03,2025,N/A,48.61,商丞,7.9600000381,-16.98,8277.TWO,-0.09,-48.970000000000006
1072.73,-18.77%,0.0,-10.5,🔄 轉虧為盈,⚪ 數據不足,1122.35,-0.77,2026-03,2025,-63.16%,41.22,聯合再生,16.8500003815,-47.33,3576.TW,1.07,-49.61999999999989
-72.0,N/A,0.0,0.0,🌑 雙重衰退,⚪ 數據不足,-19.71,1.86,2026-03,2025,N/A,43.08,耀穎,89.1999969482,12.72,7772.TWO,0.35,-52.29
-45.35,N/A,4.795972443031267,283.05,📉 獲利侵蝕,⚪ 中性觀察,9.64,7.78,2026-03,2025,N/A,-26.4,達爾膚,90.5,-5.92,6523.TWO,1.88,-54.99
-73.26,N/A,0.0,0.0,🌑 雙重衰退,⚪ 數據不足,-18.25,8.1,2026-03,2025,N/A,-10.5,民盛,71.5,18.06,7811.TWO,1.09,-55.010000000000005
42.79,N/A,0.0,0.0,⚠️ 獲利稀釋,⚪ 數據不足,98.26,8.59,2026-03,2025,N/A,4.12,凌陽創新,0.0,10.0,5236.TWO,2.97,-55.470000000000006
44.44,N/A,24.104803826593884,34.35,⚠️ 獲利稀釋,❌ 暫避觀望,100.17,0.89,2026-03,2025,N/A,183.87,長佳智能,55.2000007629,12.23,6841.TWO,0.26,-55.730000000000004
-100.0,N/A,11.122754947874252,50.099999999999994,🌑 雙重衰退,⚪ 中性觀察,-44.23,1.4,2026-03,2025,N/A,3600.0,台生材,37.1500015259,128.22,6649.TWO,0.0,-55.77
18.18,54.41%,6.043360226856368,55.35000000000001,🏰 高護城河,⚪ 中性觀察,74.15,1.56,2026-03,2025,14.06%,-5.49,遠百,22.2999992371,-2.68,2903.TW,0.39,-55.970000000000006
300.0,N/A,0.0,-4.65,⚠️ 獲利稀釋,⚪ 數據不足,356.31,0.04,2026-03,2025,N/A,-90.0,泰藝,40.2000007629,16.02,8289.TWO,0.28,-56.31
3.26,N/A,7.025222325534124,101.10000000000001,⚠️ 獲利稀釋,⚪ 中性觀察,59.84,2.75,2026-03,2025,N/A,-28.2,龍巖,47.3499984741,-2.7,5530.TWO,0.95,-56.580000000000005
105.56,20.10%,11.323529411764705,25.500000000000004,⚠️ 獲利稀釋,⚪ 中性觀察,162.75,6.28,2026-03,2025,-167.95%,721.43,泰豐,19.25,-0.57,2102.TW,0.01,-57.19
83.87,34.86%,0.0,-19.05,⚠️ 獲利稀釋,⚪ 數據不足,141.56,-0.78,2026-03,2025,-26.13%,36.07,浩泰,34.0,297.52,4131.TWO,-0.05,-57.69
-75.84,N/A,6.663533977988721,79.80000000000001,🌑 雙重衰退,⚪ 中性觀察,-17.97,1.71,2026-03,2025,N/A,-77.57,京城,35.4500007629,-60.41,2524.TW,0.36,-57.870000000000005
-30.77,N/A,0.0,-6.75,🔄 轉虧為盈,⚪ 數據不足,27.71,-0.49,2026-03,2025,N/A,60.8,台微醫,24.7000007629,-6.86,6767.TWO,0.09,-58.480000000000004
7.5,N/A,5.597826190625,55.2,⚠️ 獲利稀釋,⚪ 中性觀察,65.98,1.36,2026-03,2025,N/A,4.62,美吾華,20.6000003815,6.61,1731.TW,0.43,-58.480000000000004
13.38,56.36%,4.829330058527181,237.29999999999998,🏰 高護城河,⚪ 中性觀察,71.91,6.27,2026-03,2025,21.51%,7.55,東洋,76.4000015259,9.49,4105.TWO,1.78,-58.529999999999994
-4.2,N/A,5.350746040910448,200.99999999999997,📉 獲利侵蝕,⚪ 中性觀察,55.78,5.16,2026-03,2025,N/A,-1.21,愛派司,71.6999969482,8.61,6918.TW,1.39,-59.980000000000004
-77.53,N/A,0.0,0.0,🌑 雙重衰退,⚪ 數據不足,-17.44,3.11,2026-03,2025,N/A,-26.3,長廣,370.0,-15.04,7795.TW,0.21,-60.09
-14.52,N/A,0.0,0.0,📉 獲利侵蝕,⚪ 數據不足,46.86,2.72,2026-03,2025,N/A,169.31,宏�硒撥s,28.1000003815,18.71,7794.TWO,0.53,-61.379999999999995
12.73,N/A,4.696007259528131,330.59999999999997,⚠️ 獲利稀釋,⚪ 中性觀察,74.83,9.9,2026-03,2025,N/A,-2.0,軒郁,103.5,-8.29,6703.TWO,1.87,-62.099999999999994
27.85,N/A,5.482456140350878,136.79999999999998,⚠️ 獲利稀釋,⚪ 中性觀察,90.14,3.63,2026-03,2025,N/A,23.05,東生華,50.0,19.79,8432.TWO,1.01,-62.29
-30.36,N/A,7.558139534883721,103.2,📉 獲利侵蝕,⚪ 中性觀察,32.15,3.11,2026-03,2025,N/A,8.39,意藍,52.0,14.61,6925.TWO,0.39,-62.51
68.92,33.80%,0.0,-76.65,⚠️ 獲利稀釋,⚪ 數據不足,131.64,-1.82,2026-03,2025,-77.27%,57.28,樂威科-KY,11.8999996185,-35.31,4154.TWO,-0.25,-62.719999999999985
-71.64,N/A,0.0,0.0,🌑 雙重衰退,⚪ 數據不足,-8.7,4.46,2026-03,2025,N/A,14.65,華洋精機,310.0,24.42,6983.TWO,0.19,-62.94
18.68,N/A,9.87325748110266,118.35000000000001,⚠️ 獲利稀釋,⚪ 中性觀察,82.57,3.08,2026-03,2025,N/A,-25.6,宏正,77.9000015259,-1.49,6277.TW,1.08,-63.88999999999999
-11.11,100.00%,0.0,-20.4,🏰 高護城河,⚪ 數據不足,53.3,-0.44,2026-03,2025,-377.43%,57.53,富榮綱,9.5,12.25,3115.TWO,-0.1,-64.41
54.52,N/A,32.67887732244037,1138.3500000000001,⚠️ 獲利稀釋,❌ 暫避觀望,119.02,30.41,2026-03,2025,N/A,95.56,精測,2480.0,33.33,6510.TWO,10.43,-64.5
66.67,45.66%,0.0,-11.55,⚠️ 獲利稀釋,⚪ 數據不足,131.47,-0.37,2026-03,2025,-9.00%,-181.82,凌陽,25.8500003815,-2.04,2401.TW,-0.02,-64.8
-12.24,58.46%,0.0,-77.55,🏰 高護城河,⚪ 數據不足,53.08,-2.03,2026-03,2025,-58.74%,-491.18,金麗科,144.0,-27.25,3228.TWO,-0.55,-65.32
111.54,N/A,0.0,-25.8,🔄 轉虧為盈,⚪ 數據不足,177.04,-0.53,2026-03,2025,N/A,-129.28,大億金茂,11.3999996185,2.06,8107.TWO,0.03,-65.49999999999999
100.0,39.89%,39.36619825760563,10.65,⚠️ 獲利稀釋,❌ 暫避觀望,165.56,0.32,2026-03,2025,1.38%,-50.0,昆盈,27.9500007629,-1.99,2365.TW,0.14,-65.56
1919.44,N/A,7.756337495270527,396.44999999999993,⚠️ 獲利稀釋,⚪ 中性觀察,1985.02,6.7,2026-03,2025,N/A,209.22,宇瞻,205.0,41.93,8271.TW,14.54,-65.57999999999993
-45.13,N/A,0.0,-405.15,📉 獲利侵蝕,⚪ 數據不足,20.45,-8.2,2026-03,2025,N/A,-20600.0,晶心科,204.5,7.0,6533.TW,-3.28,-65.58
63.12,N/A,4.9089117158148685,304.65000000000003,⚠️ 獲利稀釋,⚪ 中性觀察,128.72,7.93,2026-03,2025,N/A,4.25,智冠,99.6999969482,-3.78,5478.TWO,2.39,-65.6
-13.39,N/A,11.078431372549021,153.0,📉 獲利侵蝕,⚪ 中性觀察,52.46,4.13,2026-03,2025,N/A,30.28,邦睿生技-創,113.0,37.43,6955.TW,0.97,-65.85
-63.41,19.48%,0.0,-77.1,📉 獲利侵蝕,⚪ 數據不足,2.71,-2.16,2026-03,2025,-2058.21%,0.95,醣聯,22.8500003815,157.54,4168.TWO,-0.67,-66.11999999999999
33.33,51.65%,0.0,-66.15,🏰 高護城河,⚪ 數據不足,99.75,-1.83,2026-03,2025,-9.65%,0.0,富野,11.8000001907,36.07,2736.TWO,-0.1,-66.42
33.33,N/A,0.0,-52.05,⚠️ 獲利稀釋,⚪ 數據不足,100.81,-1.26,2026-03,2025,N/A,-68.0,悅城,35.9500007629,-99.4,6405.TW,-0.26,-67.48
41.83,N/A,11.40020540910647,438.15000000000003,⚠️ 獲利稀釋,⚪ 中性觀察,111.76,11.77,2026-03,2025,N/A,67.87,意騰-KY,333.0,85.22,7749.TW,3.56,-69.93
59.53,N/A,52.15437379272282,3805.05,⚠️ 獲利稀釋,❌ 暫避觀望,130.07,103.92,2026-03,2025,N/A,52.82,信驊,13230.0,40.64,5274.TWO,37.41,-70.53999999999999
-56.69,N/A,4.892984723650416,126.15,📉 獲利侵蝕,⚪ 中性觀察,14.66,3.46,2026-03,2025,N/A,21.4,櫻花建,41.1500015259,55.27,2539.TW,0.68,-71.35
58.39,62.33%,13.86861313868613,2466.0,🏰 高護城河,⚪ 中性觀察,129.86,66.26,2026-03,2025,54.00%,46.42,台積電,2280.0,31.61,2330.TW,22.08,-71.47000000000001
0.0,N/A,28.57142857142857,15.75,📉 獲利侵蝕,❌ 暫避觀望,71.77,0.42,2026-03,2025,N/A,7.69,台聯櫃,30.0,1.81,5601.TWO,0.1,-71.77
159.09,N/A,15.453074433656958,46.349999999999994,⚠️ 獲利稀釋,❌ 暫避觀望,232.25,1.29,2026-03,2025,N/A,-18.87,維田,47.75,3.05,6570.TWO,0.57,-73.16
-8.82,N/A,0.0,-106.50000000000001,📉 獲利侵蝕,⚪ 數據不足,64.38,-2.97,2026-03,2025,N/A,10.09,生華科,39.4000015259,7.0,6492.TWO,-0.75,-73.19999999999999
2.74,63.24%,4.933655190096503,248.7,🏰 高護城河,⚪ 中性觀察,76.49,7.27,2026-03,2025,24.73%,-10.36,嘉實,81.8000030518,7.07,3158.TWO,1.5,-73.75
-46.55,N/A,3.174073961044445,404.99999999999994,📉 獲利侵蝕,⚪ 中性觀察,28.0,10.3,2026-03,2025,N/A,-9.97,華研,85.6999969482,-21.14,8446.TWO,1.78,-74.55
