eps_yoy,est_price,advice,expansion,prev_eps,rev_yoy,symbol,name,eps,gm,prev_rev_yoy,pe,price,date,prev_eps_yoy,status,prev_year,om
38.89,26.1,✅ 穩健價值,2.030000000000001,0.61,36.86,2897.TW,王道銀行,0.28,91.47%,-2.09,6.063218500402299,10.5500001907,2026-03,-35.48,🏰 高護城河,2025,32.72%
43.18,-73.20000000000002,⚪ 數據不足,0.9399999999999977,-1.59,42.24,4190.TW,佐登-KY,-0.26,N/A,1.27,0.0,25.6499996185,2026-03,67.52,🚀 利潤擴張,2025,N/A
35.71,210.45,✅ 穩健價值,0.6000000000000014,5.98,35.11,4951.TWO,精拓科,1.71,N/A,4.88,5.894511542993585,82.6999969482,2026-03,40.71,🚀 利潤擴張,2025,N/A
17.86,45.6,✅ 穩健價值,0.5700000000000003,1.29,17.29,2838.TW,聯邦銀,0.35,94.34%,4.5,6.874999874506579,20.8999996185,2026-03,8.94,🏰 高護城河,2025,35.36%
19.96,1433.8500000000001,✅ 穩健價值,0.28999999999999915,38.51,19.67,3293.TWO,鈊象,11.18,97.58%,19.01,7.3647871116225545,704.0,2026-03,19.82,🏰 高護城河,2025,59.33%
-1.41,0.0,⚪ 數據不足,-0.07999999999999985,0.68,-1.33,7760.TW,享溫馨,0.7,N/A,-1.96,0.0,34.0499992371,2026-03,-68.78,🌑 雙重衰退,2025,N/A
-1.41,0.0,⚪ 數據不足,-0.07999999999999985,0.68,-1.33,7760.TWO,未知,0.7,N/A,-1.96,0.0,0.0,2026-03,-68.78,🌑 雙重衰退,2025,N/A
16.0,49.2,❌ 暫避觀望,-0.3099999999999987,1.87,16.31,6906.TW,現觀科,0.6,N/A,-11.58,21.76829314814024,71.4000015259,2026-03,-48.45,⚠️ 獲利稀釋,2025,N/A
-14.52,-90.0,⚪ 數據不足,-0.9000000000000004,-2.05,-13.62,6535.TWO,順藥,-0.72,N/A,-8.49,0.0,96.0,2026-03,19.44,🌑 雙重衰退,2025,N/A
11.76,73.8,⚪ 中性觀察,-1.0600000000000005,1.87,12.82,2892.TW,第一金,0.57,78.99%,7.59,6.900406659126015,33.9500007629,2026-03,3.31,🏰 高護城河,2025,35.12%
37.31,-65.25,⚪ 數據不足,-1.1400000000000006,-1.38,38.45,6901.TW,鑽石投資,-0.42,N/A,51.85,0.0,19.1000003815,2026-03,53.38,⚠️ 獲利稀釋,2025,N/A
12.5,51.0,⚪ 中性觀察,-1.7799999999999994,1.36,14.28,5880.TW,合庫金,0.36,N/A,13.01,7.5,25.5,2026-03,7.94,⚠️ 獲利稀釋,2025,N/A
18.92,58.949999999999996,⚪ 中性觀察,-1.8699999999999974,1.51,20.79,2801.TW,彰銀,0.44,88.90%,8.35,6.094147776819339,23.9500007629,2026-03,13.53,🏰 高護城河,2025,38.59%
9.38,124.19999999999999,⚪ 中性觀察,-1.9099999999999984,3.06,11.29,5876.TW,上海商銀,1.05,N/A,3.7,5.428744053490338,44.9500007629,2026-03,10.11,⚠️ 獲利稀釋,2025,N/A
61.22,0.0,⚪ 數據不足,-2.0799999999999983,1.76,63.3,7820.TWO,立盈,0.79,N/A,58.62,0.0,115.0,2026-03,4.79,⚠️ 獲利稀釋,2025,N/A
9.37,49.2,⚪ 中性觀察,-3.9000000000000004,1.26,13.27,2834.TW,臺企銀,0.35,97.54%,2.85,5.533536469054878,18.1499996185,2026-03,2.44,🏰 高護城河,2025,41.10%
400.0,84.75,⚪ 中性觀察,-4.2900000000000205,3.19,404.29,2536.TW,宏普,0.15,N/A,327.05,3.504424643734513,19.7999992371,2026-03,422.95,⚠️ 獲利稀釋,2025,N/A
51.52,-105.6,⚪ 數據不足,-5.049999999999997,-3.55,56.57,2726.TWO,雅茗-KY,-0.33,54.90%,0.59,0.0,9.0799999237,2026-03,-174.64,🏰 高護城河,2025,-51.18%
115.22,228.75000000000003,❌ 暫避觀望,-5.090000000000003,6.4,120.31,6415.TW,矽力*-KY,1.98,N/A,1.94,31.01639344262295,473.0,2026-03,8.14,⚠️ 獲利稀釋,2025,N/A
12.73,81.0,⚪ 中性觀察,-6.640000000000001,2.12,19.37,2884.TW,玉山金,0.62,91.14%,20.44,6.462963245537037,34.9000015259,2026-03,30.06,🏰 高護城河,2025,40.48%
50.0,-79.95,⚪ 數據不足,-6.729999999999997,-1.93,56.73,4171.TWO,瑞基,-0.09,73.67%,12.71,0.0,16.75,2026-03,8.21,🏰 高護城河,2025,-9.23%
15.15,151.5,⚪ 中性觀察,-7.1,4.08,22.25,2891.TW,中信金,1.18,70.98%,29.29,6.237623762376238,63.0,2026-03,11.73,🏰 高護城河,2025,31.38%
-20.07,307.35,⚪ 中性觀察,-9.66,8.37,-10.41,2881.TW,富邦金,2.4,42.21%,9.74,6.100536847242557,125.0,2026-03,-21.56,🌑 雙重衰退,2025,22.46%
-62.9,80.39999999999999,⚪ 中性觀察,-10.07,2.18,-52.83,4911.TWO,德英,0.23,85.36%,24.13,6.473880739347015,34.7000007629,2026-03,26.01,🏰 高護城河,2025,42.63%
-109.26,130.95000000000002,⚪ 中性觀察,-10.710000000000008,3.65,-98.55,2528.TW,皇普,-0.11,15.63%,130.3,2.5486827033218784,22.25,2026-03,12.42,🌑 雙重衰退,2025,10.37%
6.68,255.0,⚪ 中性觀察,-10.719999999999999,4.51,17.4,6534.TW,正瀚-創,4.15,N/A,11.21,5.511764526364706,93.6999969482,2026-03,-2.59,⚠️ 獲利稀釋,2025,N/A
163.33,-70.65,⚪ 數據不足,-11.030000000000001,-2.38,174.36,6958.TW,日盛台駿,0.2,N/A,-7.09,0.0,17.9500007629,2026-03,-280.56,🔄 轉虧為盈,2025,N/A
2.56,57.300000000000004,⚪ 中性觀察,-11.209999999999999,1.53,13.77,2812.TW,台中銀,0.4,93.02%,6.96,5.301047120418848,20.25,2026-03,0.0,🏰 高護城河,2025,51.96%
157.14,-61.349999999999994,⚪ 數據不足,-11.850000000000023,-1.96,168.99,6598.TW,ABC-KY,0.2,N/A,38.52,0.0,25.2000007629,2026-03,22.83,🔄 轉虧為盈,2025,N/A
137.14,16.65,❌ 暫避觀望,-12.140000000000015,0.54,149.28,3141.TWO,晶宏,0.84,38.56%,7.08,61.17117254585586,67.9000015259,2026-03,-54.31,⚠️ 獲利稀釋,2025,-3.65%
58.33,-1.05,⚪ 數據不足,-13.820000000000007,0.04,72.15,1453.TW,大將,-0.05,912.85%,7.27,0.0,11.3000001907,2026-03,100.0,🏰 高護城河,2025,-2853.40%
-1.52,254.09999999999997,⚪ 中性觀察,-13.85,7.06,12.33,2882.TW,國泰金,2.15,62.29%,-2.04,5.743801833046046,97.3000030518,2026-03,-2.94,🏰 高護城河,2025,30.59%
33.33,79.35,⚪ 中性觀察,-14.090000000000003,1.97,47.42,2890.TW,永豐金,0.76,91.41%,15.47,7.533080996994329,39.8499984741,2026-03,4.57,🏰 高護城河,2025,37.14%
1.36,-222.15,⚪ 數據不足,-15.41,-2.71,16.77,1589.TW,永冠-KY,-5.06,7.87%,18.73,0.0,5.5399999619,2025-09,65.91,⚠️ 獲利稀釋,2025,-5.22%
-3.85,34.800000000000004,⚪ 中性觀察,-15.84,0.93,11.99,2845.TW,遠東銀,0.25,102.49%,0.06,5.840517323577585,13.5500001907,2026-03,-14.85,🏰 高護城河,2025,38.22%
-7.45,-159.0,⚪ 數據不足,-15.91,-4.55,8.46,5907.TW,大洋-KY,-1.01,N/A,-14.95,0.0,4.9299998283,2026-03,-73.66,📉 獲利侵蝕,2025,N/A
60.0,53.849999999999994,⚪ 中性觀察,-16.08,1.34,76.08,2820.TW,華票,0.48,87.03%,33.06,4.637882902089137,16.6499996185,2026-03,31.37,🏰 高護城河,2025,65.42%
3.88,126.89999999999999,⚪ 中性觀察,-16.12,3.63,20.0,5203.TW,訊連,1.34,N/A,18.91,7.966903253652482,67.4000015259,2026-03,-9.05,⚠️ 獲利稀釋,2025,N/A
81.82,78.60000000000001,⚪ 中性觀察,-16.340000000000003,2.22,98.16,1760.TW,寶齡富錦,0.6,52.35%,1.66,11.736641221374045,61.5,2026-03,53.1,🏰 高護城河,2025,13.25%
180.0,30.150000000000002,❌ 暫避觀望,-17.090000000000003,0.91,197.09,1597.TW,直得,0.43,38.83%,9.81,68.90547263681592,138.5,2026-03,-15.24,⚠️ 獲利稀釋,2025,9.16%
-72.34,545.4000000000001,⚪ 中性觀察,-18.21,35.57,-54.13,3708.TW,上緯投控,0.13,24.80%,-30.75,2.7915291529152912,101.5,2026-03,1276.65,🌑 雙重衰退,2025,-95.04%
33.33,-8.100000000000001,⚪ 數據不足,-21.590000000000003,0.02,54.92,6542.TWO,隆中,0.04,N/A,10.22,0.0,44.1500015259,2026-03,-99.01,⚠️ 獲利稀釋,2025,N/A
-3.33,42.45,⚪ 中性觀察,-21.689999999999998,1.23,18.36,2910.TW,統領,0.29,87.61%,-14.47,8.586572168586573,24.2999992371,2026-03,8.85,🏰 高護城河,2025,51.79%
100.0,45.45,⚪ 中性觀察,-22.47,1.2,122.47,4106.TW,雃博,0.46,N/A,0.74,8.349834731716172,25.2999992371,2026-03,5.26,⚠️ 獲利稀釋,2025,N/A
231.33,45.6,❌ 暫避觀望,-22.839999999999975,1.65,254.17,4971.TWO,IET-KY,1.97,N/A,50.49,137.0065789473684,416.5,2026-03,146.97,⚠️ 獲利稀釋,2025,N/A
-30.17,0.0,⚪ 數據不足,-23.32,5.9,-6.85,3485.TWO,敘豐,1.69,N/A,-10.06,0.0,261.0,2026-03,-17.37,🌑 雙重衰退,2025,N/A
52.97,530.85,❌ 暫避觀望,-23.950000000000003,13.64,76.92,6446.TW,藥華藥,5.79,N/A,60.61,35.603277762079685,1260.0,2026-03,53.11,⚠️ 獲利稀釋,2025,N/A
24.77,177.14999999999998,⚪ 中性觀察,-25.2,4.88,49.97,6712.TWO,長聖,1.39,N/A,8.96,13.082133784928029,154.5,2026-03,7.69,⚠️ 獲利稀釋,2025,N/A
21.74,83.55000000000001,⚪ 中性觀察,-26.030000000000005,2.62,47.77,6856.TWO,鑫傳,0.56,N/A,19.24,7.746858442710952,43.1500015259,2026-03,-36.41,⚠️ 獲利稀釋,2025,N/A
300.0,9.750000000000002,❌ 暫避觀望,-26.439999999999998,0.14,326.44,8076.TWO,伍豐,0.16,N/A,-11.54,36.99999882630768,24.0499992371,2026-03,-90.28,⚠️ 獲利稀釋,2025,N/A
-82.31,116.85,⚪ 中性觀察,-27.14,3.03,-55.17,1442.TW,名軒,0.23,49.04%,-62.17,3.7740692706675225,29.3999996185,2026-03,-57.74,🌑 雙重衰退,2025,34.02%
-34.48,0.0,⚪ 數據不足,-27.559999999999995,-2.29,-6.92,7803.TW,雲象科技-創,-0.78,N/A,91.93,0.0,0.0,2026-03,-67.15,🌑 雙重衰退,2025,N/A
-34.48,0.0,⚪ 數據不足,-27.559999999999995,-2.29,-6.92,7803.TWO,未知,-0.78,N/A,91.93,0.0,0.0,2026-03,-67.15,🌑 雙重衰退,2025,N/A
-9.52,-24.3,⚪ 數據不足,-28.31,-0.35,18.79,2702.TW,華園,0.19,89.24%,-2.27,0.0,13.1499996185,2026-03,-234.62,🔄 轉虧為盈,2025,10.47%
-0.73,521.55,⚪ 中性觀察,-28.85,13.33,28.12,4728.TWO,雙美,4.07,77.03%,11.45,10.928961748633881,380.0,2026-03,6.9,🏰 高護城河,2025,41.97%
-7.89,78.15,⚪ 中性觀察,-28.87,1.83,20.98,8942.TWO,森鉅,1.05,N/A,-20.5,7.648752106353166,39.8499984741,2026-03,-66.05,📉 獲利侵蝕,2025,N/A
11.02,-53.400000000000006,⚪ 數據不足,-28.88,-2.47,39.9,2723.TW,美食-KY,1.31,59.54%,-4.59,0.0,65.3000030518,2026-03,-175.3,🔄 轉虧為盈,2025,7.94%
24.75,158.4,⚪ 中性觀察,-30.67,4.72,55.42,6592.TW,和潤企業,0.76,N/A,-18.16,5.861742568740531,61.9000015259,2026-03,10.4,⚠️ 獲利稀釋,2025,N/A
510.71,-26.700000000000003,⚪ 數據不足,-31.44999999999999,-0.09,542.16,6693.TWO,廣閎科,1.17,N/A,29.21,0.0,212.0,2026-03,-102.7,🔄 轉虧為盈,2025,N/A
210.0,7.35,❌ 暫避觀望,-34.69,0.29,244.69,4741.TWO,泓瀚,0.31,33.55%,-17.82,101.0204081632653,49.5,2026-03,-85.43,⚠️ 獲利稀釋,2025,3.21%
20.0,-14.1,⚪ 數據不足,-34.92,-0.41,54.92,1435.TW,中福,-0.08,64.71%,-43.98,0.0,25.3999996185,2026-03,-51.85,🏰 高護城河,2025,-1427.47%
90.0,-81.6,⚪ 數據不足,-35.099999999999994,-2.66,125.1,3522.TWO,御嵿,0.4,N/A,27.85,0.0,13.1499996185,2026-03,-17.7,🔄 轉虧為盈,2025,N/A
-99.32,55.05,⚪ 中性觀察,-36.16,1.07,-63.16,3056.TW,富華新,0.01,21.31%,-68.21,4.032697599645776,14.8000001907,2026-03,-82.6,🌑 雙重衰退,2025,-1.56%
433.33,45.3,⚪ 中性觀察,-37.59000000000003,1.01,470.92,1529.TW,樂事綠能,0.16,16.87%,32.89,6.804635508973511,20.5499992371,2026-03,876.92,⚠️ 獲利稀釋,2025,7.13%
-102.13,16.650000000000002,❌ 暫避觀望,-37.72999999999999,0.13,-64.4,1463.TW,強盛新,-0.01,N/A,23.84,15.945946633243242,17.7000007629,2026-03,-95.82,🌑 雙重衰退,2025,N/A
66.67,210.89999999999998,❌ 暫避觀望,-37.95,7.08,104.62,6870.TWO,騰雲,1.1,N/A,20.33,23.470839260312946,330.0,2026-03,40.48,⚠️ 獲利稀釋,2025,N/A
-71.72,80.1,⚪ 中性觀察,-38.26,2.32,-33.46,6482.TWO,弘煜科,0.28,N/A,-10.07,5.2434456928838955,28.0,2026-03,-34.28,🌑 雙重衰退,2025,N/A
56.12,142.5,❌ 暫避觀望,-38.51,4.92,94.63,7728.TWO,光焱科技,1.53,N/A,-6.16,72.42105263157895,688.0,2026-03,-45.05,⚠️ 獲利稀釋,2025,N/A
47.78,0.0,⚪ 數據不足,-39.09,4.01,86.87,7842.TWO,天能綠電,1.33,N/A,123.22,0.0,96.9000015259,2026-03,112.83,⚠️ 獲利稀釋,2025,N/A
-52.69,0.0,⚪ 數據不足,-39.849999999999994,5.65,-12.84,7818.TW,溢泰實業,0.88,N/A,-4.14,0.0,69.6999969482,2026-03,-28.57,🌑 雙重衰退,2025,N/A
-52.69,0.0,⚪ 數據不足,-39.849999999999994,5.65,-12.84,7818.TWO,未知,0.88,N/A,-4.14,0.0,0.0,2026-03,-28.57,🌑 雙重衰退,2025,N/A
90.91,103.20000000000002,❌ 暫避觀望,-39.860000000000014,2.37,130.77,3577.TWO,泓格,1.47,53.43%,9.44,20.13081395348837,138.5,2026-03,46.3,🏰 高護城河,2025,14.28%
83.67,-25.049999999999997,⚪ 數據不足,-39.879999999999995,-0.64,123.55,3288.TWO,點晶,-0.08,71.52%,-10.15,0.0,24.25,2026-03,-74.29,🏰 高護城河,2025,6.07%
57.14,207.15,⚪ 中性觀察,-40.22,5.48,97.36,6024.TW,群益期,1.76,N/A,9.98,4.721216288790731,65.1999969482,2026-03,-6.01,⚠️ 獲利稀釋,2025,N/A
10.08,-235.35000000000002,⚪ 數據不足,-40.43,-7.23,50.51,6949.TW,沛爾生醫-創,-1.18,N/A,60.07,0.0,1105.0,2026-03,44.38,⚠️ 獲利稀釋,2025,N/A
-47.06,27.450000000000003,❌ 暫避觀望,-40.510000000000005,0.58,-6.55,6423.TWO,億而得,0.28,N/A,2.34,39.50819838896175,72.3000030518,2026-03,-39.36,🌑 雙重衰退,2025,N/A
-40.13,0.0,⚪ 數據不足,-40.620000000000005,4.23,0.49,6961.TWO,旅天下,1.9,N/A,-8.56,0.0,53.4000015259,2026-03,16.53,📉 獲利侵蝕,2025,N/A
0.0,-28.05,⚪ 數據不足,-40.9,-0.74,40.9,4529.TWO,淳紳,-0.17,59.04%,-22.14,0.0,4.3299999237,2026-03,42.64,🏰 高護城河,2025,-1090.16%
38.82,3584.3999999999996,❌ 暫避觀望,-42.38999999999999,103.23,81.21,2059.TW,川湖,36.58,76.10%,72.77,36.21945095413459,8655.0,2026-03,59.82,🏰 高護城河,2025,69.19%
33.23,626.85,⚪ 中性觀察,-44.06000000000001,17.36,77.29,6788.TWO,華景電,4.49,N/A,19.97,9.188801148600144,384.0,2026-03,31.09,⚠️ 獲利稀釋,2025,N/A
109.68,85.95,⚪ 中性觀察,-44.18000000000001,2.36,153.86,2739.TW,寒舍,1.3,44.04%,2.72,6.143106590383943,35.2000007629,2026-03,-56.22,⚠️ 獲利稀釋,2025,12.46%
-82.38,157.95000000000002,⚪ 中性觀察,-44.419999999999995,3.96,-37.96,6212.TWO,理銘,0.4,N/A,-55.31,2.8062677338176636,29.5499992371,2026-03,-34.98,🌑 雙重衰退,2025,N/A
78.66,0.0,⚪ 數據不足,-46.32000000000001,14.04,124.98,7822.TW,倍利科,4.93,N/A,187.82,0.0,963.0,2026-03,279.4,⚠️ 獲利稀釋,2025,N/A
-35.1,0.0,⚪ 數據不足,-46.75,7.86,11.65,6028.TWO,公勝保經,2.48,N/A,5.26,0.0,80.0,2026-03,-34.17,📉 獲利侵蝕,2025,N/A
0.0,235.35,❌ 暫避觀望,-47.19,6.66,47.19,6231.TWO,系微,1.7,N/A,4.64,15.838113448056086,248.5,2026-03,-9.63,📉 獲利侵蝕,2025,N/A
-0.66,431.25,⚪ 中性觀察,-47.68,11.24,47.02,5871.TW,中租-KY,3.26,N/A,-4.62,4.191304347826087,120.5,2026-03,-13.92,📉 獲利侵蝕,2025,N/A
94.03,111.3,⚪ 中性觀察,-48.0,2.92,142.03,2423.TW,固緯,1.3,51.76%,5.54,11.1455521493531,82.6999969482,2026-03,20.66,🏰 高護城河,2025,18.42%
40.0,22.050000000000004,❌ 暫避觀望,-48.8,0.55,88.8,7721.TW,微程式,0.21,N/A,-36.07,44.62584930210884,65.5999984741,2026-03,-82.84,⚠️ 獲利稀釋,2025,N/A
18.18,-14.85,⚪ 數據不足,-48.970000000000006,-0.37,67.15,8277.TWO,商丞,-0.09,N/A,-16.98,0.0,8.4099998474,2026-03,48.61,⚠️ 獲利稀釋,2025,N/A
1072.73,-10.5,⚪ 數據不足,-49.61999999999989,-0.77,1122.35,3576.TW,聯合再生,1.07,-18.77%,-47.33,0.0,17.7000007629,2026-03,41.22,🔄 轉虧為盈,2025,-63.16%
-72.0,0.0,⚪ 數據不足,-52.29,1.86,-19.71,7772.TWO,耀穎,0.35,N/A,12.72,0.0,104.0,2026-03,43.08,🌑 雙重衰退,2025,N/A
-45.35,283.05,⚪ 中性觀察,-54.99,7.78,9.64,6523.TWO,達爾膚,1.88,N/A,-5.92,4.896661448113407,92.4000015259,2026-03,-26.4,📉 獲利侵蝕,2025,N/A
-73.26,0.0,⚪ 數據不足,-55.010000000000005,8.1,-18.25,7811.TWO,民盛,1.09,N/A,18.06,0.0,72.0,2026-03,-10.5,🌑 雙重衰退,2025,N/A
42.79,333.00000000000006,⚪ 中性觀察,-55.470000000000006,8.59,98.26,5236.TWO,凌陽創新,2.97,N/A,10.0,7.049549549549549,156.5,2026-03,4.12,⚠️ 獲利稀釋,2025,N/A
44.44,34.35,❌ 暫避觀望,-55.730000000000004,0.89,100.17,6841.TWO,長佳智能,0.26,N/A,12.23,26.855895196506548,61.5,2026-03,183.87,⚠️ 獲利稀釋,2025,N/A
-100.0,50.099999999999994,⚪ 中性觀察,-55.77,1.4,-44.23,6649.TWO,台生材,0.0,N/A,128.22,11.766466837455091,39.2999992371,2026-03,3600.0,🌑 雙重衰退,2025,N/A
18.18,55.35000000000001,⚪ 中性觀察,-55.970000000000006,1.56,74.15,2903.TW,遠百,0.39,54.41%,-2.68,6.070460601219512,22.3999996185,2026-03,-5.49,🏰 高護城河,2025,14.06%
300.0,-4.65,⚪ 數據不足,-56.31,0.04,356.31,8289.TWO,泰藝,0.28,N/A,16.02,0.0,52.4000015259,2026-03,-90.0,⚠️ 獲利稀釋,2025,N/A
3.26,101.10000000000001,⚪ 中性觀察,-56.580000000000005,2.75,59.84,5530.TWO,龍巖,0.95,N/A,-2.7,7.195845697329377,48.5,2026-03,-28.2,⚠️ 獲利稀釋,2025,N/A
105.56,25.500000000000004,⚪ 中性觀察,-57.19,6.28,162.75,2102.TW,泰豐,0.01,20.10%,-0.57,11.176470588235293,19.0,2026-03,721.43,⚠️ 獲利稀釋,2025,-167.95%
83.87,-19.05,⚪ 數據不足,-57.69,-0.78,141.56,4131.TWO,浩泰,-0.05,34.86%,297.52,0.0,32.5,2026-03,36.07,⚠️ 獲利稀釋,2025,-26.13%
-75.84,79.80000000000001,⚪ 中性觀察,-57.870000000000005,1.71,-17.97,2524.TW,京城,0.36,N/A,-60.41,7.227443752424811,38.4500007629,2026-03,-77.57,🌑 雙重衰退,2025,N/A
-30.77,-6.75,⚪ 數據不足,-58.480000000000004,-0.49,27.71,6767.TWO,台微醫,0.09,N/A,-6.86,0.0,25.4500007629,2026-03,60.8,🔄 轉虧為盈,2025,N/A
7.5,55.2,⚪ 中性觀察,-58.480000000000004,1.36,65.98,1731.TW,美吾華,0.43,N/A,6.61,5.625000207309783,20.7000007629,2026-03,4.62,⚠️ 獲利稀釋,2025,N/A
13.38,237.29999999999998,⚪ 中性觀察,-58.529999999999994,6.27,71.91,4105.TWO,東洋,1.78,56.36%,9.49,4.974715357029077,78.6999969482,2026-03,7.55,🏰 高護城河,2025,21.51%
-4.2,200.99999999999997,⚪ 中性觀察,-59.980000000000004,5.16,55.78,6918.TW,愛派司,1.39,N/A,8.61,5.432836048641792,72.8000030518,2026-03,-1.21,📉 獲利侵蝕,2025,N/A
-77.53,0.0,⚪ 數據不足,-60.09,3.11,-17.44,7795.TW,長廣,0.21,N/A,-15.04,0.0,563.0,2026-03,-26.3,🌑 雙重衰退,2025,N/A
-14.52,0.0,⚪ 數據不足,-61.379999999999995,2.72,46.86,7794.TWO,宏�硒撥s,0.53,N/A,18.71,0.0,29.8500003815,2026-03,169.31,📉 獲利侵蝕,2025,N/A
12.73,330.59999999999997,⚪ 中性觀察,-62.099999999999994,9.9,74.83,6703.TWO,軒郁,1.87,N/A,-8.29,4.764065335753176,105.0,2026-03,-2.0,⚠️ 獲利稀釋,2025,N/A
27.85,136.79999999999998,⚪ 中性觀察,-62.29,3.63,90.14,8432.TWO,東生華,1.01,N/A,19.79,5.5592106099671055,50.7000007629,2026-03,23.05,⚠️ 獲利稀釋,2025,N/A
-30.36,103.2,⚪ 中性觀察,-62.51,3.11,32.15,6925.TWO,意藍,0.39,N/A,14.61,8.31395359925872,57.2000007629,2026-03,8.39,📉 獲利侵蝕,2025,N/A
68.92,-76.65,⚪ 數據不足,-62.719999999999985,-1.82,131.64,4154.TWO,樂威科-KY,-0.25,33.80%,-35.31,0.0,11.9499998093,2026-03,57.28,⚠️ 獲利稀釋,2025,-77.27%
-71.64,0.0,⚪ 數據不足,-62.94,4.46,-8.7,6983.TWO,華洋精機,0.19,N/A,24.42,0.0,354.0,2026-03,14.65,🌑 雙重衰退,2025,N/A
18.68,118.35000000000001,⚪ 中性觀察,-63.88999999999999,3.08,82.57,6277.TW,宏正,1.08,N/A,-1.49,9.404308865424587,74.1999969482,2026-03,-25.6,⚠️ 獲利稀釋,2025,N/A
-11.11,-20.4,⚪ 數據不足,-64.41,-0.44,53.3,3115.TWO,富榮綱,-0.1,100.00%,12.25,0.0,9.1899995804,2026-03,57.53,🏰 高護城河,2025,-377.43%
54.52,1138.3500000000001,❌ 暫避觀望,-64.5,30.41,119.02,6510.TWO,精測,10.43,N/A,33.33,35.31427065489524,2680.0,2026-03,95.56,⚠️ 獲利稀釋,2025,N/A
66.67,-11.55,⚪ 數據不足,-64.8,-0.37,131.47,2401.TW,凌陽,-0.02,45.66%,-2.04,0.0,30.0,2026-03,-181.82,⚠️ 獲利稀釋,2025,-9.00%
-12.24,-77.55,⚪ 數據不足,-65.32,-2.03,53.08,3228.TWO,金麗科,-0.55,58.46%,-27.25,0.0,168.0,2026-03,-491.18,🏰 高護城河,2025,-58.74%
111.54,-25.8,⚪ 數據不足,-65.49999999999999,-0.53,177.04,8107.TWO,大億金茂,0.03,N/A,2.06,0.0,12.0500001907,2026-03,-129.28,🔄 轉虧為盈,2025,N/A
100.0,10.65,❌ 暫避觀望,-65.56,0.32,165.56,2365.TW,昆盈,0.14,39.89%,-1.99,44.6478883984507,31.7000007629,2026-03,-50.0,⚠️ 獲利稀釋,2025,1.38%
1919.44,396.44999999999993,⚪ 中性觀察,-65.57999999999993,6.7,1985.02,8271.TW,宇瞻,14.54,N/A,41.93,7.094211123723043,187.5,2026-03,209.22,⚠️ 獲利稀釋,2025,N/A
-45.13,-405.15,⚪ 數據不足,-65.58,-8.2,20.45,6533.TW,晶心科,-3.28,N/A,7.0,0.0,228.0,2026-03,-20600.0,📉 獲利侵蝕,2025,N/A
63.12,304.65000000000003,⚪ 中性觀察,-65.6,7.93,128.72,5478.TWO,智冠,2.39,N/A,-3.78,4.948301329394386,100.5,2026-03,4.25,⚠️ 獲利稀釋,2025,N/A
-13.39,153.0,⚪ 中性觀察,-65.85,4.13,52.46,6955.TW,邦睿生技-創,0.97,N/A,37.43,11.078431372549021,113.0,2026-03,30.28,📉 獲利侵蝕,2025,N/A
-63.41,-77.1,⚪ 數據不足,-66.11999999999999,-2.16,2.71,4168.TWO,醣聯,-0.67,19.48%,157.54,0.0,23.9500007629,2026-03,0.95,📉 獲利侵蝕,2025,-2058.21%
33.33,-66.15,⚪ 數據不足,-66.42,-1.83,99.75,2736.TWO,富野,-0.1,51.65%,36.07,0.0,11.8500003815,2026-03,0.0,🏰 高護城河,2025,-9.65%
33.33,-52.05,⚪ 數據不足,-67.48,-1.26,100.81,6405.TW,悅城,-0.26,N/A,-99.4,0.0,48.4000015259,2026-03,-68.0,⚠️ 獲利稀釋,2025,N/A
41.83,438.15000000000003,⚪ 中性觀察,-69.93,11.77,111.76,7749.TW,意騰-KY,3.56,N/A,85.22,13.248887367339952,387.0,2026-03,67.87,⚠️ 獲利稀釋,2025,N/A
59.53,3805.05,❌ 暫避觀望,-70.53999999999999,103.92,130.07,5274.TWO,信驊,37.41,N/A,40.64,54.815311231127055,13905.0,2026-03,52.82,⚠️ 獲利稀釋,2025,N/A
-56.69,126.15,⚪ 中性觀察,-71.35,3.46,14.66,2539.TW,櫻花建,0.68,N/A,55.27,4.898929936135552,41.2000007629,2026-03,21.4,📉 獲利侵蝕,2025,N/A
58.39,2466.0,❌ 暫避觀望,-71.47000000000001,66.26,129.86,2330.TW,台積電,22.08,62.33%,31.61,15.024330900243308,2470.0,2026-03,46.42,🏰 高護城河,2025,54.00%
0.0,15.75,❌ 暫避觀望,-71.77,0.42,71.77,5601.TWO,台聯櫃,0.1,N/A,1.81,30.571427118190474,32.0999984741,2026-03,7.69,📉 獲利侵蝕,2025,N/A
159.09,46.349999999999994,❌ 暫避觀望,-73.16,1.29,232.25,6570.TWO,維田,0.57,N/A,3.05,16.08414264171521,49.7000007629,2026-03,-18.87,⚠️ 獲利稀釋,2025,N/A
-8.82,-106.50000000000001,⚪ 數據不足,-73.19999999999999,-2.97,64.38,6492.TWO,生華科,-0.75,N/A,7.0,0.0,44.2999992371,2026-03,10.09,📉 獲利侵蝕,2025,N/A
2.74,248.7,⚪ 中性觀察,-73.75,7.27,76.49,3158.TWO,嘉實,1.5,63.24%,7.07,5.006031363088058,83.0,2026-03,-10.36,🏰 高護城河,2025,24.73%
-46.55,404.99999999999994,⚪ 中性觀察,-74.55,10.3,28.0,8446.TWO,華研,1.78,N/A,-21.14,3.2222222222222228,87.0,2026-03,-9.97,📉 獲利侵蝕,2025,N/A
