eps,om,prev_eps,prev_eps_yoy,gm,prev_year,symbol,name,date,rev_yoy,eps_yoy,prev_rev_yoy,est_price,price,status,expansion,pe,advice
1.02,N/A,1.8,-65.38,N/A,2025,6715.TW,嘉基,2026-03,232.47,46.38,-25.1,76.95,394.0,⚠️ 獲利稀釋,-186.09,76.80311890838207,❌ 暫避觀望
2.63,13.69%,11.33,-37.78,33.00%,2025,2474.TW,可成,2026-03,147.7,-38.46,3.18,364.8,208.5,📉 獲利侵蝕,-186.16,8.573190789473685,⚪ 中性觀察
1.57,N/A,5.73,19.71,N/A,2025,8261.TW,富鼎,2026-03,195.24,9.03,6.37,202.05000000000004,169.0,⚠️ 獲利稀釋,-186.21,12.5463994060876,⚪ 中性觀察
3.68,N/A,13.04,31.94,N/A,2025,6138.TWO,茂達,2026-03,226.99,40.71,22.89,469.34999999999997,269.0,⚠️ 獲利稀釋,-186.28,8.596995845317993,⚪ 中性觀察
0.33,7.24%,1.8,25.87,13.84%,2025,3703.TW,欣陸,2026-03,746.29,560.0,11.98,51.74999999999999,19.9500007629,⚠️ 獲利稀釋,-186.28999999999996,5.78260891678261,⚪ 中性觀察
-0.31,N/A,-1.72,-129.33,N/A,2025,6130.TWO,上亞科技,2026-03,205.02,18.42,-20.79,-57.3,24.0499992371,⚠️ 獲利稀釋,-186.60000000000002,0.0,⚪ 數據不足
1.29,19.78%,3.34,-11.97,30.67%,2025,2303.TW,聯電,2026-03,295.15,108.06,2.26,127.64999999999999,147.5,⚠️ 獲利稀釋,-187.08999999999997,17.332549941245595,❌ 暫避觀望
0.17,2.42%,0.21,-77.66,18.12%,2025,1468.TW,昶和,2026-03,152.59,-34.62,-23.26,-0.5999999999999996,13.1000003815,📉 獲利侵蝕,-187.21,0.0,⚪ 數據不足
-0.31,-223.66%,-1.11,58.98,-8.98%,2025,3466.TWO,德晉,2026-03,249.55,62.2,-72.48,-46.50000000000001,23.7999992371,⚠️ 獲利稀釋,-187.35000000000002,0.0,⚪ 數據不足
-0.07,10.21%,0.49,-63.43,41.27%,2025,3594.TWO,磐儀,2026-03,254.52,66.67,29.3,-0.5999999999999996,46.0999984741,⚠️ 獲利稀釋,-187.85000000000002,0.0,⚪ 數據不足
0.96,13.23%,2.01,294.12,38.42%,2025,4576.TW,大銀微系統,2026-03,306.09,118.18,20.44,73.35,231.5,⚠️ 獲利稀釋,-187.90999999999997,47.34151329243354,❌ 暫避觀望
2.05,4.49%,4.81,-34.26,25.60%,2025,3289.TWO,宜特,2026-03,207.08,18.82,11.44,213.89999999999998,133.5,⚠️ 獲利稀釋,-188.26000000000002,9.361851332398318,⚪ 中性觀察
0.81,7.57%,1.63,27.34,30.15%,2025,1733.TW,五鼎,2026-03,219.52,30.65,5.0,67.19999999999999,30.3500003815,⚠️ 獲利稀釋,-188.87,6.774553656584822,⚪ 中性觀察
0.28,N/A,-9.56,-431.94,N/A,2025,6128.TW,上福,2026-03,147.3,-41.67,-4.71,-268.8,19.1499996185,🔄 轉虧為盈,-188.97000000000003,0.0,⚪ 數據不足
0.87,N/A,4.1,-13.68,N/A,2025,9938.TW,百和,2026-03,145.78,-43.51,2.05,158.25,38.0,📉 獲利侵蝕,-189.29,3.6018957345971563,⚪ 中性觀察
0.76,16.61%,3.02,48.04,33.75%,2025,4560.TW,強信-KY,2026-03,171.96,-17.39,6.92,111.15,29.2000007629,📉 獲利侵蝕,-189.35000000000002,3.9406208856815113,⚪ 中性觀察
1.54,0.48%,15.5,-38.69,29.12%,2025,3693.TWO,營邦,2026-03,107.78,-81.73,-11.96,586.35,697.0,📉 獲利侵蝕,-189.51,17.830647224354053,❌ 暫避觀望
2.46,18.42%,8.36,17.2,36.55%,2025,3551.TWO,世禾,2026-03,205.07,15.17,16.17,314.85,176.0,⚠️ 獲利稀釋,-189.9,8.384945212005716,⚪ 中性觀察
3.29,19.22%,13.99,-6.3,42.20%,2025,1519.TW,華城,2026-03,200.1,9.67,20.89,467.85,705.0,⚠️ 獲利稀釋,-190.43,22.603398525168323,❌ 暫避觀望
0.33,9.76%,1.13,-49.1,43.31%,2025,2495.TW,普安,2026-03,194.32,3.13,-10.89,24.15,37.5,⚠️ 獲利稀釋,-191.19,23.29192546583851,❌ 暫避觀望
1.9,12.48%,5.77,-18.35,28.71%,2025,4933.TWO,友輝,2026-03,174.54,-17.11,2.41,193.65,51.2999992371,📉 獲利侵蝕,-191.64999999999998,3.9736637673973667,⚪ 中性觀察
1.33,N/A,3.77,-7.65,N/A,2025,6117.TW,迎廣,2026-03,369.13,177.08,11.78,122.25,60.9000015259,⚠️ 獲利稀釋,-192.04999999999998,7.472392825263803,⚪ 中性觀察
-0.03,N/A,-0.92,53.77,N/A,2025,8477.TWO,創業家,2026-03,286.81,94.64,-52.73,-30.450000000000003,15.0,⚠️ 獲利稀釋,-192.17000000000002,0.0,⚪ 數據不足
1.38,N/A,3.53,61.93,N/A,2025,3332.TWO,幸康,2026-03,231.62,39.39,19.44,148.95,60.5,⚠️ 獲利稀釋,-192.23000000000002,6.092648539778449,⚪ 中性觀察
1.73,N/A,4.85,-2.81,N/A,2025,6672.TW,騰輝電子-KY,2026-03,257.27,64.76,0.88,184.95,293.5,⚠️ 獲利稀釋,-192.51,23.80373073803731,❌ 暫避觀望
-0.67,N/A,-0.06,-102.22,N/A,2025,5201.TWO,凱衛,2026-03,89.63,-103.03,12.63,-22.8,28.9500007629,📉 獲利侵蝕,-192.66,0.0,⚪ 數據不足
-0.48,-198.78%,-3.43,-35.42,5.61%,2025,3041.TW,揚智,2026-03,172.74,-20.0,-29.93,-106.95,22.4500007629,📉 獲利侵蝕,-192.74,0.0,⚪ 數據不足
1.96,-4.97%,1.34,-77.5,19.80%,2025,2066.TWO,世德,2026-03,190.77,-3.47,-9.64,78.60000000000001,52.2999992371,📉 獲利侵蝕,-194.24,9.980915884942748,⚪ 中性觀察
0.67,N/A,-2.87,-356.73,N/A,2025,5263.TWO,智崴,2026-03,396.14,201.59,-3.81,-137.10000000000002,89.6999969482,🔄 轉虧為盈,-194.54999999999998,0.0,⚪ 數據不足
3.82,N/A,14.08,39.41,N/A,2025,6782.TW,視陽,2026-03,219.37,24.03,15.02,510.59999999999997,249.0,⚠️ 獲利稀釋,-195.34,7.314923619271446,⚪ 中性觀察
2.52,N/A,7.1,19.42,N/A,2025,7556.TWO,意德士,2026-03,218.89,22.93,19.26,285.45000000000005,247.5,⚠️ 獲利稀釋,-195.95999999999998,13.005780346820808,⚪ 中性觀察
0.44,N/A,1.72,-31.2,N/A,2025,8049.TWO,晶采,2026-03,192.14,-4.35,-0.92,63.0,24.4500007629,📉 獲利侵蝕,-196.48999999999998,5.821428753071428,⚪ 中性觀察
3.66,N/A,12.71,10.57,N/A,2025,4771.TW,望隼,2026-03,206.96,10.24,16.17,472.04999999999995,213.0,⚠️ 獲利稀釋,-196.72,6.768350810295519,⚪ 中性觀察
-0.51,-262.93%,-2.15,-73.98,19.82%,2025,2258.TW,鴻華先進-創,2026-03,126.74,-70.0,-51.34,-69.45,30.8999996185,📉 獲利侵蝕,-196.74,0.0,⚪ 數據不足
0.72,12.10%,6.07,8.01,23.99%,2025,3078.TWO,僑威,2026-03,135.88,-61.08,16.17,228.6,44.5999984741,📉 獲利侵蝕,-196.95999999999998,2.9265090862270338,⚪ 中性觀察
6.55,16.17%,20.25,-9.03,33.74%,2025,4766.TW,南寶,2026-03,205.28,8.26,0.95,795.6,342.0,⚠️ 獲利稀釋,-197.02,6.447963800904978,⚪ 中性觀察
0.9,N/A,3.08,62.03,N/A,2025,8147.TWO,正淩,2026-03,226.47,28.57,29.59,127.95000000000002,132.0,⚠️ 獲利稀釋,-197.9,15.47479484173505,❌ 暫避觀望
0.04,-3.25%,0.32,-57.53,58.07%,2025,3040.TW,遠見,2026-03,106.5,-91.84,-4.54,15.9,33.7000007629,🏰 高護城河,-198.34,31.792453549905655,❌ 暫避觀望
3.24,6.32%,11.19,24.88,24.61%,2025,1256.TW,鮮活果汁-KY,2026-03,548.43,350.0,2.94,421.2,170.5,⚠️ 獲利稀釋,-198.42999999999995,6.071937321937322,⚪ 中性觀察
2.41,18.52%,9.61,4.45,33.35%,2025,4571.TW,鈞興-KY,2026-03,179.22,-19.45,0.1,361.8,149.5,📉 獲利侵蝕,-198.67,6.198175787728026,⚪ 中性觀察
0.75,N/A,4.38,-28.08,N/A,2025,6245.TWO,立端,2026-03,168.9,-29.91,-3.53,147.45,84.4000015259,📉 獲利侵蝕,-198.81,8.585961498056967,⚪ 中性觀察
1.6,N/A,6.77,5.71,N/A,2025,9917.TW,中保科,2026-03,199.94,0.64,6.29,249.29999999999995,106.0,⚠️ 獲利稀釋,-199.3,6.3778580024067395,⚪ 中性觀察
0.35,7.44%,0.93,-75.14,30.14%,2025,2201.TW,裕隆,2026-03,182.28,-17.07,-15.65,38.7,30.6000003815,📉 獲利侵蝕,-199.35,11.860465264147287,⚪ 中性觀察
1.95,26.59%,5.99,34.97,37.83%,2025,3264.TWO,欣銓,2026-03,253.02,53.66,7.08,219.00000000000003,244.5,⚠️ 獲利稀釋,-199.36,16.746575342465754,❌ 暫避觀望
0.21,N/A,1.66,-3.49,N/A,2025,6662.TWO,樂斯科,2026-03,223.18,23.53,-10.2,53.1,28.3999996185,⚠️ 獲利稀釋,-199.65,8.022598762288135,⚪ 中性觀察
0.13,N/A,0.51,-76.4,N/A,2025,7780.TW,大研生醫*,2026-03,107.98,-92.57,39.1,97.2,16.25,📉 獲利侵蝕,-200.55,2.507716049382716,⚪ 中性觀察
2.97,2.95%,10.78,-2.88,34.07%,2025,2912.TW,統一超,2026-03,208.08,6.45,3.79,420.30000000000007,217.5,⚠️ 獲利稀釋,-201.63000000000002,7.762312633832976,⚪ 中性觀察
0.08,9.78%,9.06,13.11,48.58%,2025,1736.TW,喬山,2026-03,110.9,-91.21,13.69,207.45,129.0,📉 獲利侵蝕,-202.11,9.327548806941431,⚪ 中性觀察
1.17,N/A,3.92,17.71,N/A,2025,8103.TW,瀚荃,2026-03,261.03,58.9,5.25,130.8,132.0,⚠️ 獲利稀釋,-202.12999999999997,15.137614678899082,❌ 暫避觀望
2.21,22.33%,11.76,-2.81,39.10%,2025,2428.TW,興勤,2026-03,176.57,-25.59,6.85,414.45,254.5,📉 獲利侵蝕,-202.16,9.211002533478103,⚪ 中性觀察
1.67,N/A,5.64,-14.93,N/A,2025,6577.TWO,勁豐,2026-03,219.85,17.61,-7.81,192.29999999999998,79.3000030518,⚠️ 獲利稀釋,-202.24,6.185647663946959,⚪ 中性觀察
0.82,N/A,1.73,-37.18,N/A,2025,7732.TW,金興精密,2026-03,201.11,-1.22,0.66,70.19999999999999,34.0999984741,📉 獲利侵蝕,-202.33,7.286324460277778,⚪ 中性觀察
0.59,N/A,5.78,2.66,N/A,2025,6486.TWO,互動,2026-03,159.18,-43.27,6.12,168.45000000000002,81.1999969482,📉 獲利侵蝕,-202.45000000000002,7.230631963330365,⚪ 中性觀察
2.91,N/A,5.37,-10.95,N/A,2025,6757.TW,台灣虎航,2026-03,244.12,41.46,2.9,237.30000000000004,53.4000015259,⚠️ 獲利稀釋,-202.66,3.375474179892541,⚪ 中性觀察
1.32,14.07%,5.28,-15.57,32.18%,2025,3042.TW,晶技,2026-03,198.02,-5.07,5.34,195.15000000000003,178.5,📉 獲利侵蝕,-203.09,13.720215219062258,⚪ 中性觀察
1.61,N/A,4.37,51.58,N/A,2025,8028.TW,昇陽半導體,2026-03,222.57,19.4,26.97,164.55,244.0,⚠️ 獲利稀釋,-203.17,22.242479489516864,❌ 暫避觀望
1.95,N/A,6.04,37.27,N/A,2025,8077.TWO,洛��,2026-03,236.89,33.56,1.41,200.7,43.5,⚠️ 獲利稀釋,-203.32999999999998,3.251121076233184,⚪ 中性觀察
2.08,N/A,18.83,242.99,N/A,2025,6596.TWO,寬宏藝術,2026-03,158.08,-45.41,78.68,667.9499999999999,95.9000015259,📉 獲利侵蝕,-203.49,2.153604345966764,⚪ 中性觀察
3.61,10.54%,14.92,-20.89,32.65%,2025,4536.TW,拓凱,2026-03,174.36,-29.35,-2.91,582.4499999999999,165.0,📉 獲利侵蝕,-203.71,4.2492917847025495,⚪ 中性觀察
2.52,14.44%,10.2,-52.93,28.63%,2025,4770.TW,上品,2026-03,200.72,-3.08,-26.81,397.04999999999995,242.0,📉 獲利侵蝕,-203.8,9.142425387230828,⚪ 中性觀察
0.01,-22.71%,-1.84,-757.14,39.78%,2025,3527.TWO,聚積,2026-03,120.7,-83.33,-19.18,-56.85,50.0999984741,🔄 轉虧為盈,-204.03,0.0,⚪ 數據不足
-0.27,N/A,0.06,20.0,N/A,2025,6661.TWO,威健生技,2026-03,169.3,-35.0,16.55,-5.25,16.0499992371,📉 獲利侵蝕,-204.3,0.0,⚪ 數據不足
0.17,N/A,1.43,55.43,N/A,2025,8404.TW,百和興業-KY,2026-03,136.36,-68.52,8.24,52.35,13.6000003815,📉 獲利侵蝕,-204.88,3.896848246848137,⚪ 中性觀察
0.16,21.37%,3.67,180.15,41.59%,2025,4746.TW,台耀,2026-03,121.25,-84.0,2.54,90.3,47.6500015259,📉 獲利侵蝕,-205.25,7.91528264549834,⚪ 中性觀察
0.4,2.52%,1.34,7.2,32.08%,2025,3652.TW,精聯,2026-03,222.99,17.65,0.59,46.2,33.5,⚠️ 獲利稀釋,-205.34,10.876623376623376,⚪ 中性觀察
0.3,N/A,0.76,213.64,N/A,2025,6202.TW,盛群,2026-03,180.5,-25.0,22.23,32.7,54.2999992371,📉 獲利侵蝕,-205.5,24.908256530779816,❌ 暫避觀望
0.22,N/A,0.72,2.44,N/A,2025,5381.TWO,光譜,2026-03,170.48,-35.29,-5.88,30.749999999999996,23.3500003815,📉 獲利侵蝕,-205.76999999999998,11.390244088536585,⚪ 中性觀察
0.12,N/A,1.58,205.88,N/A,2025,6840.TWO,東研信超,2026-03,172.58,-33.33,8.46,50.24999999999999,101.5,📉 獲利侵蝕,-205.91000000000003,30.29850746268657,❌ 暫避觀望
0.04,4.92%,2.12,13.37,42.45%,2025,4554.TWO,橙的,2026-03,110.07,-95.96,21.26,56.1,28.3999996185,📉 獲利侵蝕,-206.02999999999997,7.593582785695187,⚪ 中性觀察
-0.22,N/A,-0.36,36.84,N/A,2025,6144.TWO,得利影,2026-03,123.19,-83.33,-7.24,-16.8,12.8999996185,📉 獲利侵蝕,-206.51999999999998,0.0,⚪ 數據不足
-0.07,N/A,-0.47,44.71,N/A,2025,6228.TWO,全譜,2026-03,73.39,-133.33,19.96,-28.650000000000002,17.8500003815,📉 獲利侵蝕,-206.72000000000003,0.0,⚪ 數據不足
3.03,5.03%,6.22,8.17,18.26%,2025,3163.TWO,波若威,2026-03,603.64,396.72,14.65,196.64999999999998,652.0,⚠️ 獲利稀釋,-206.91999999999996,49.733028222730745,❌ 暫避觀望
0.05,N/A,0.07,-87.27,N/A,2025,6164.TW,華興,2026-03,156.93,-50.0,-10.97,1.6500000000000001,11.8000001907,📉 獲利侵蝕,-206.93,107.27272900636363,❌ 暫避觀望
-3.35,-2289.99%,-15.61,-77.68,-76.10%,2025,4174.TWO,浩鼎,2026-03,134.38,-72.68,-6.55,-444.0,27.75,📉 獲利侵蝕,-207.06,0.0,⚪ 數據不足
0.54,N/A,3.18,-30.29,N/A,2025,6411.TWO,晶焱,2026-03,195.47,-11.67,-10.51,110.7,77.6999969482,📉 獲利侵蝕,-207.14,10.52845487102981,⚪ 中性觀察
-0.02,-42.60%,-0.22,-131.88,40.07%,2025,3150.TW,鈺寶-創,2026-03,96.33,-111.11,-12.58,0.9000000000000001,15.0,📉 獲利侵蝕,-207.44,249.99999999999994,❌ 暫避觀望
-0.06,N/A,-0.45,-147.37,N/A,2025,8929.TWO,富堡,2026-03,285.71,77.78,-6.89,-24.45,13.0,⚠️ 獲利稀釋,-207.92999999999998,0.0,⚪ 數據不足
1.19,N/A,2.87,17.48,N/A,2025,6509.TWO,聚和,2026-03,254.89,46.91,2.77,117.45,45.8499984741,⚠️ 獲利稀釋,-207.98,5.8556830745977,⚪ 中性觀察
4.56,8.38%,19.63,38.68,32.53%,2025,3611.TWO,鼎翰,2026-03,225.85,17.83,31.04,700.9499999999999,181.0,⚠️ 獲利稀釋,-208.01999999999998,3.8733147870746847,⚪ 中性觀察
0.31,N/A,1.32,-22.16,N/A,2025,3128.TWO,昇銳,2026-03,160.69,-47.46,-0.14,43.650000000000006,20.25,📉 獲利侵蝕,-208.15,6.958762886597937,⚪ 中性觀察
0.96,5.30%,4.63,-46.9,33.30%,2025,3022.TW,威強電,2026-03,154.92,-53.4,-4.78,127.35000000000001,88.9000015259,📉 獲利侵蝕,-208.32,10.471142700341577,⚪ 中性觀察
0.32,N/A,0.23,-64.62,N/A,2025,2908.TW,特力,2026-03,321.84,113.33,-8.72,9.450000000000001,22.1000003815,⚠️ 獲利稀釋,-208.51,35.079365684920624,❌ 暫避觀望
0.58,10.89%,2.18,28.24,31.32%,2025,1593.TWO,祺驊,2026-03,247.51,38.1,12.31,73.65,31.5499992371,⚠️ 獲利稀釋,-209.41,6.425661759083503,⚪ 中性觀察
3.0,N/A,6.6,7.67,N/A,2025,6291.TWO,沛亨,2026-03,395.26,185.71,16.7,220.2,517.0,⚠️ 獲利稀釋,-209.54999999999998,35.217983651226156,❌ 暫避觀望
1.09,N/A,4.49,32.45,N/A,2025,6170.TWO,統振,2026-03,219.66,10.1,9.65,161.25,48.25,⚠️ 獲利稀釋,-209.56,4.488372093023256,⚪ 中性觀察
0.4,N/A,2.2,-7.56,N/A,2025,6843.TWO,進典,2026-03,179.87,-29.82,11.04,75.75,39.0999984741,📉 獲利侵蝕,-209.69,7.742573955267327,⚪ 中性觀察
0.83,19.04%,6.13,39.0,29.73%,2025,4417.TWO,金洲,2026-03,182.02,-27.83,12.91,223.65,49.75,📉 獲利侵蝕,-209.85000000000002,3.3366867873910127,⚪ 中性觀察
3.97,N/A,15.29,-25.74,N/A,2025,6488.TWO,環球晶,2026-03,240.11,30.16,-3.24,547.5,912.0,⚠️ 獲利稀釋,-209.95000000000002,24.986301369863014,❌ 暫避觀望
0.16,3.74%,0.2,35.71,51.08%,2025,2305.TW,全友,2026-03,288.05,77.78,4.08,4.050000000000001,54.2999992371,🏰 高護城河,-210.27,201.11110828555556,❌ 暫避觀望
0.21,N/A,23.9,-38.71,N/A,2025,6472.TW,保瑞,2026-03,111.76,-98.52,9.11,974.25,425.0,📉 獲利侵蝕,-210.28,6.543494996150885,⚪ 中性觀察
0.7,N/A,2.07,9.66,N/A,2025,5425.TWO,台半,2026-03,258.92,47.73,21.08,69.6,92.5999984741,⚠️ 獲利稀釋,-211.19000000000003,19.95689622286638,❌ 暫避觀望
0.66,N/A,2.3,-48.17,N/A,2025,8482.TW,商億-KY,2026-03,219.95,8.47,-7.32,84.75,47.25,⚠️ 獲利稀釋,-211.48,8.362831858407079,⚪ 中性觀察
-0.3,-391.42%,-2.61,50.57,-118.96%,2025,1340.TW,勝悅-KY,2026-03,200.76,-11.11,-11.95,-68.24999999999999,5.1500000954,📉 獲利侵蝕,-211.87,0.0,⚪ 數據不足
0.7,7.78%,3.5,25.0,34.09%,2025,3684.TWO,榮昌,2026-03,237.63,25.45,22.61,119.7,54.0999984741,⚠️ 獲利稀釋,-212.18,6.779448430338345,⚪ 中性觀察
-0.11,14.38%,2.51,216.0,42.43%,2025,4744.TWO,皇將,2026-03,72.97,-139.29,12.21,60.45,30.2999992371,📉 獲利侵蝕,-212.26,7.5186102325310165,⚪ 中性觀察
-1.18,N/A,4.48,34.45,N/A,2025,4977.TW,眾達-KY,2026-03,221.69,8.59,-1.54,140.1,173.0,⚠️ 獲利稀釋,-213.1,18.522483940042825,❌ 暫避觀望
0.26,N/A,0.73,25.86,N/A,2025,8423.TWO,保綠-KY,2026-03,299.79,85.71,1.95,26.25,17.7999992371,⚠️ 獲利稀釋,-214.08000000000004,10.171428135485714,⚪ 中性觀察
0.47,8.79%,1.06,-24.29,25.59%,2025,3441.TWO,聯一光,2026-03,234.71,20.51,28.48,29.099999999999998,192.5,⚠️ 獲利稀釋,-214.20000000000002,99.22680412371135,❌ 暫避觀望
0.06,18.04%,2.85,3612.5,47.97%,2025,2547.TW,日勝生,2026-03,117.28,-97.79,-12.89,127.04999999999998,9.8699998856,📉 獲利侵蝕,-215.07,1.1652892426918537,⚪ 中性觀察
0.17,N/A,0.38,-58.24,N/A,2025,8111.TWO,立��,2026-03,196.24,-19.05,5.25,4.050000000000001,73.5,📉 獲利侵蝕,-215.29000000000002,272.2222222222222,❌ 暫避觀望
0.97,13.66%,2.85,-23.39,31.96%,2025,1307.TW,三芳,2026-03,205.88,-10.19,0.33,101.85,30.6000003815,📉 獲利侵蝕,-216.07,4.506627449410899,⚪ 中性觀察
0.29,9.56%,1.72,203.51,30.12%,2025,4167.TWO,松瑞藥,2026-03,140.17,-76.23,-1.28,69.14999999999999,19.5,📉 獲利侵蝕,-216.39999999999998,4.2299349240780915,⚪ 中性觀察
0.03,-11.64%,-0.83,-1950.0,36.41%,2025,3541.TWO,西柏,2026-03,166.87,-50.0,11.77,-38.1,22.0,🔄 轉虧為盈,-216.87,0.0,⚪ 數據不足
0.63,N/A,-1.53,-112.99,N/A,2025,6180.TWO,橘子,2026-03,176.26,-41.12,-19.95,-0.4500000000000004,40.7999992371,🔄 轉虧為盈,-217.38,0.0,⚪ 數據不足
1.13,23.00%,3.83,-3.53,31.11%,2025,4305.TWO,世坤,2026-03,221.19,2.73,3.54,131.4,42.7000007629,⚠️ 獲利稀釋,-218.46,4.874429310833333,⚪ 中性觀察
0.3,10.29%,1.99,60.48,34.49%,2025,2614.TW,東森,2026-03,225.94,7.14,-4.79,68.39999999999999,18.1000003815,⚠️ 獲利稀釋,-218.8,3.9692983292763158,⚪ 中性觀察
0.08,0.82%,0.47,-73.65,17.99%,2025,3434.TWO,哲固,2026-03,130.8,-88.24,-5.05,17.25,31.2000007629,📉 獲利侵蝕,-219.04000000000002,27.130435446000003,❌ 暫避觀望
0.11,N/A,0.39,0.0,N/A,2025,5328.TWO,華容,2026-03,339.6,120.0,1.99,11.85,52.2999992371,⚠️ 獲利稀釋,-219.60000000000002,66.20253067987343,❌ 暫避觀望
2.63,N/A,10.06,-4.01,N/A,2025,6192.TW,巨路,2026-03,210.03,-9.93,-6.01,380.55,110.5,📉 獲利侵蝕,-219.96,4.355538037051636,⚪ 中性觀察
1.42,N/A,5.42,-28.68,N/A,2025,7712.TWO,博盛半導體,2026-03,227.68,7.58,-6.13,185.70000000000002,153.0,⚠️ 獲利稀釋,-220.1,12.358642972536348,⚪ 中性觀察
4.14,15.14%,13.82,19.76,37.11%,2025,3583.TW,辛耘,2026-03,249.81,29.37,17.37,505.79999999999995,688.0,⚠️ 獲利稀釋,-220.44,20.40332147093713,❌ 暫避觀望
0.94,16.89%,2.17,-30.67,37.08%,2025,2748.TW,雲品,2026-03,211.71,-8.74,-0.76,74.85000000000001,38.75,📉 獲利侵蝕,-220.45000000000002,7.765531062124248,⚪ 中性觀察
0.33,N/A,0.66,-12.0,N/A,2025,6174.TWO,安��,2026-03,242.78,22.22,30.85,23.25,43.9000015259,⚠️ 獲利稀釋,-220.56,28.322581629612905,❌ 暫避觀望
1.24,23.81%,5.46,6.43,34.11%,2025,2612.TW,中航,2026-03,223.06,2.48,5.36,209.4,63.4000015259,⚠️ 獲利稀釋,-220.58,4.541547387242121,⚪ 中性觀察
7.91,16.35%,23.14,70.65,34.59%,2025,2308.TW,台達電,2026-03,321.7,100.76,31.76,852.4499999999999,1685.0,⚠️ 獲利稀釋,-220.94,29.64983283477037,❌ 暫避觀望
2.73,18.94%,11.21,-33.63,23.92%,2025,2615.TW,萬海,2026-03,208.73,-12.22,-13.25,376.20000000000005,120.5,📉 獲利侵蝕,-220.95,4.804625199362041,⚪ 中性觀察
-0.11,N/A,-0.06,14.29,N/A,2025,6225.TW,天瀚,2026-03,247.65,26.67,0.42,-6.6,60.2000007629,⚠️ 獲利稀釋,-220.98000000000002,0.0,⚪ 數據不足
0.79,12.18%,1.64,1116.67,29.01%,2025,1815.TWO,富喬,2026-03,357.73,136.36,40.69,52.65,112.0,⚠️ 獲利稀釋,-221.37,31.90883190883191,❌ 暫避觀望
2.56,N/A,5.89,-25.14,N/A,2025,8091.TWO,翔名,2026-03,327.2,105.83,6.82,215.25,213.5,⚠️ 獲利稀釋,-221.37,14.878048780487806,⚪ 中性觀察
1.03,14.21%,3.81,7.02,27.10%,2025,4904.TW,遠傳,2026-03,235.89,14.44,5.47,141.9,106.5,⚠️ 獲利稀釋,-221.45,11.257928118393234,⚪ 中性觀察
0.11,9.33%,-0.67,-106.38,28.78%,2025,4557.TW,永新-KY,2026-03,126.45,-95.26,1.42,25.499999999999996,49.8499984741,🔄 轉虧為盈,-221.71,29.323528514176473,❌ 暫避觀望
1.26,N/A,7.99,0.0,N/A,2025,6953.TWO,家碩,2026-03,204.58,-17.65,1.72,269.40000000000003,231.5,📉 獲利侵蝕,-222.23000000000002,12.889755011135858,⚪ 中性觀察
0.54,-7.49%,-0.14,88.8,19.09%,2025,2390.TW,云辰,2026-03,232.51,10.2,-3.19,10.05,10.25,🔄 轉虧為盈,-222.31,15.298507462686567,❌ 暫避觀望
-0.2,-456.27%,-0.95,54.11,-156.07%,2025,4934.TW,太極,2026-03,248.3,25.93,-75.71,-34.8,13.75,⚠️ 獲利稀釋,-222.37,0.0,⚪ 數據不足
-0.22,N/A,-0.93,-93.62,N/A,2025,8027.TWO,鈦昇,2026-03,285.58,62.5,10.0,-66.75,173.0,⚠️ 獲利稀釋,-223.07999999999998,0.0,⚪ 數據不足
2.02,23.35%,6.81,-5.55,37.55%,2025,1773.TW,勝一,2026-03,230.24,6.32,4.01,255.29999999999998,163.0,⚠️ 獲利稀釋,-223.92000000000002,9.576968272620446,⚪ 中性觀察
1.0,10.03%,2.92,-2.67,31.15%,2025,2852.TW,第一保,2026-03,243.47,19.05,-3.05,118.94999999999999,28.1499996185,⚠️ 獲利稀釋,-224.42,3.5498107967843633,⚪ 中性觀察
0.31,12.64%,4.67,100.43,39.69%,2025,3687.TWO,歐買尬,2026-03,180.03,-44.64,6.13,155.54999999999998,61.0,📉 獲利侵蝕,-224.67000000000002,5.882352941176471,⚪ 中性觀察
1.74,14.37%,8.43,16.67,31.02%,2025,3005.TW,神基,2026-03,213.36,-12.12,10.6,311.55000000000007,118.0,📉 獲利侵蝕,-225.48000000000002,5.681271064034664,⚪ 中性觀察
0.07,3.08%,-0.36,-125.0,21.56%,2025,2419.TW,仲琦,2026-03,466.13,240.0,-2.29,-10.95,27.8999996185,🔄 轉虧為盈,-226.13,0.0,⚪ 數據不足
10.64,N/A,38.2,50.45,N/A,2025,6781.TW,AES-KY,2026-03,235.99,9.69,59.42,1453.65,996.0,⚠️ 獲利稀釋,-226.3,10.277577133422762,⚪ 中性觀察
1.67,N/A,4.83,11.03,N/A,2025,6417.TWO,韋僑,2026-03,257.89,31.5,7.83,174.9,104.0,⚠️ 獲利稀釋,-226.39,8.919382504288164,⚪ 中性觀察
1.11,19.41%,3.28,-16.11,33.86%,2025,1708.TW,東鹼,2026-03,234.22,7.77,-3.29,115.8,51.0999984741,⚠️ 獲利稀釋,-226.45,6.619170786800518,⚪ 中性觀察
1.59,10.84%,6.7,-38.87,30.63%,2025,2233.TW,宇隆,2026-03,205.39,-21.29,-10.49,249.14999999999998,157.0,📉 獲利侵蝕,-226.67999999999998,9.452137266706803,⚪ 中性觀察
0.02,-9.71%,-3.97,-863.46,34.28%,2025,4919.TW,新唐,2026-03,131.47,-96.15,-4.48,-110.25,115.0,🔄 轉虧為盈,-227.62,0.0,⚪ 數據不足
