prev_eps_yoy,status,price,advice,date,om,prev_rev_yoy,name,pe,eps,symbol,rev_yoy,expansion,eps_yoy,est_price,prev_year,prev_eps,gm
55.88,📉 獲利侵蝕,9.0200004578,⚪ 數據不足,2026-03,N/A,-11.73,特昇-KY,0.0,-0.52,6616.TWO,379.62,-661.76,-282.14,-23.849999999999998,2025,-0.61,N/A
-12.0,⚠️ 獲利稀釋,25.6000003815,⚪ 數據不足,2026-03,N/A,-1.88,網家,0.0,-0.39,8044.TWO,709.1,-663.27,45.83,-141.75,2025,-4.62,N/A
-4.02,⚠️ 獲利稀釋,16.5,⚪ 數據不足,2026-03,-35.14%,-3.72,元翎,0.0,-0.3,4564.TW,678.12,-663.83,14.29,-71.7,2025,-1.86,-20.30%
16.48,📉 獲利侵蝕,39.6500015259,⚪ 中性觀察,2026-03,N/A,13.17,東捷資訊,4.829476434336176,0.79,6697.TWO,655.72,-663.86,-8.14,123.15,2025,3.04,N/A
-51.49,🔄 轉虧為盈,35.0,⚪ 數據不足,2026-03,-12.99%,7.24,三顧,0.0,0.03,3224.TWO,783.17,-668.17,115.0,-50.55,2025,-1.53,15.11%
-137.27,🌑 雙重衰退,18.4500007629,⚪ 數據不足,2026-03,N/A,-79.25,康全電訊,0.0,-0.96,8089.TWO,-28.98,-671.02,-700.0,-111.45,2025,-3.09,N/A
-47.82,📉 獲利侵蝕,82.3000030518,⚪ 中性觀察,2026-03,N/A,-4.91,中磊,7.951691116115943,1.01,5388.TW,669.21,-672.1500000000001,-2.94,155.25,2025,4.04,N/A
78.21,🔄 轉虧為盈,151.0,⚪ 數據不足,2026-03,N/A,47.74,統新,0.0,0.74,6426.TW,904.68,-672.54,232.14,-43.50000000000001,2025,-0.78,N/A
29.56,⚠️ 獲利稀釋,141.0,❌ 暫避觀望,2026-03,N/A,97.77,巨有科技,33.333333333333336,0.64,8227.TWO,910.97,-674.13,236.84,63.449999999999996,2025,2.06,N/A
24.8,⚠️ 獲利稀釋,88.1999969482,⚪ 中性觀察,2026-03,8.34%,50.25,達欣工,5.391197857469438,2.88,2535.TW,852.07,-675.07,177.0,245.39999999999998,2025,6.5,12.33%
25.52,⚠️ 獲利稀釋,8.2600002289,⚪ 數據不足,2026-03,-20.80%,0.46,立德,0.0,-0.19,3058.TW,719.14,-676.72,42.42,-30.299999999999994,2025,-1.44,2.21%
-48.33,⚠️ 獲利稀釋,99.9000015259,❌ 暫避觀望,2026-03,N/A,178.46,天品,61.28834449441718,1.22,6199.TWO,1454.66,-676.8800000000001,777.78,24.45,2025,0.31,N/A
29.85,📉 獲利侵蝕,14.3000001907,⚪ 中性觀察,2026-03,33.56%,-12.15,宜進,6.470588321583711,0.2,1457.TW,620.65,-677.79,-57.14,33.15,2025,1.18,6.94%
32.78,⚠️ 獲利稀釋,37.2999992371,⚪ 數據不足,2026-03,N/A,1056.27,泰福-KY,0.0,-1.47,6541.TW,702.91,-678.29,24.62,-234.45,2025,-6.13,N/A
43.03,⚠️ 獲利稀釋,11.6000003815,⚪ 數據不足,2026-03,N/A,8.46,亞元,0.0,-0.24,6109.TWO,720.34,-679.3100000000001,41.03,-44.85,2025,-0.94,N/A
291.45,⚠️ 獲利稀釋,199.5,⚪ 中性觀察,2026-03,N/A,130.83,高技,6.523871811641596,3.51,5439.TWO,760.6,-679.6700000000001,80.93,458.7,2025,13.74,N/A
38.43,⚠️ 獲利稀釋,855.0,❌ 暫避觀望,2026-03,N/A,64.37,高力,35.59533721898418,6.54,8996.TW,1024.34,-679.8199999999999,344.52,360.3,2025,9.07,N/A
-96.23,📉 獲利侵蝕,14.5500001907,⚪ 數據不足,2026-03,-22.36%,-8.18,新晶投控,0.0,-0.22,3713.TWO,411.36,-680.59,-269.23,-33.15,2025,-1.13,0.24%
-15.09,⚠️ 獲利稀釋,15.1000003815,⚪ 數據不足,2026-03,-10.81%,21.56,典範,0.0,-0.03,3372.TWO,772.57,-681.1400000000001,91.43,-46.650000000000006,2025,-1.22,-2.87%
-5.53,📉 獲利侵蝕,140.0,⚪ 中性觀察,2026-03,N/A,10.13,台表科,6.092254134029591,2.17,6278.TW,657.13,-682.48,-25.35,344.7,2025,9.39,N/A
186.36,📉 獲利侵蝕,12.5500001907,❌ 暫避觀望,2026-03,N/A,6.56,臺龍,27.888889312666677,-0.68,6246.TWO,604.09,-683.0400000000001,-78.95,6.749999999999997,2025,1.14,N/A
-8.92,⚠️ 獲利稀釋,65.1999969482,⚪ 中性觀察,2026-03,N/A,-15.54,豐興,6.7285858563673875,0.91,2015.TW,697.11,-684.76,12.35,145.35000000000002,2025,3.88,N/A
15.99,⚠️ 獲利稀釋,18.3500003815,⚪ 數據不足,2026-03,N/A,19.24,慶生,0.0,-0.41,6210.TWO,733.42,-685.3199999999999,48.1,-123.00000000000001,2025,-3.1,N/A
-74.46,📉 獲利侵蝕,71.0,❌ 暫避觀望,2026-03,1.84%,-1.8,兆利,42.51497005988024,-1.35,3548.TWO,430.36,-689.1800000000001,-258.82,25.049999999999997,2025,2.23,10.77%
-15.15,⚠️ 獲利稀釋,24.7000007629,❌ 暫避觀望,2026-03,-0.53%,-14.0,亞帝歐,61.750001907249995,0.08,3516.TWO,722.84,-689.51,33.33,6.0,2025,0.27,13.94%
-188.3,🔄 轉虧為盈,16.5,⚪ 數據不足,2026-03,-9.40%,-7.94,大立,0.0,0.17,4716.TWO,837.33,-690.11,147.22,-43.199999999999996,2025,-0.87,13.88%
-1352.94,⚠️ 獲利稀釋,14.0,⚪ 數據不足,2026-03,N/A,-30.78,永固-KY,0.0,-0.28,5546.TW,766.91,-697.3399999999999,69.57,-67.35000000000001,2025,-2.13,N/A
-48.92,⚠️ 獲利稀釋,292.0,⚪ 中性觀察,2026-03,13.68%,-4.98,順達,12.926073483842407,2.05,3211.TWO,789.66,-699.9399999999999,89.72,338.85,2025,9.05,20.14%
-140.6,📉 獲利侵蝕,172.0,⚪ 數據不足,2026-03,-0.95%,0.9,先進光,0.0,-0.5,3362.TWO,415.08,-700.27,-285.19,-59.85,2025,-1.08,18.28%
-22.0,📉 獲利侵蝕,41.1500015259,⚪ 中性觀察,2026-03,4.05%,-0.23,廣宇,11.757143293114286,-0.16,2328.TW,563.0,-701.1,-138.1,52.5,2025,1.56,12.48%
45.42,⚠️ 獲利稀釋,53.0999984741,⚪ 中性觀察,2026-03,3.72%,23.39,海華,5.226377802568897,1.02,3694.TW,734.79,-704.92,29.87,152.4,2025,4.03,15.30%
-15.42,⚠️ 獲利稀釋,142.0,⚪ 中性觀察,2026-03,2.63%,16.34,微星,7.646742057081314,4.04,2377.TW,923.54,-705.43,218.11,278.55,2025,6.8,11.11%
20.0,⚠️ 獲利稀釋,18.1499996185,⚪ 中性觀察,2026-03,4.08%,-5.8,運錩,4.448529318259804,0.64,2069.TW,758.27,-705.89,52.38,61.2,2025,1.62,10.04%
28.04,⚠️ 獲利稀釋,650.0,⚪ 中性觀察,2026-03,N/A,47.13,洋基工程,10.992727887705056,7.19,6691.TW,734.55,-708.18,26.37,886.95,2025,24.76,N/A
41.49,⚠️ 獲利稀釋,69.9000015259,⚪ 中性觀察,2026-03,N/A,17.97,德昌,3.0725275396,2.54,5511.TWO,831.66,-710.79,120.87,341.25,2025,10.64,N/A
-12.65,📉 獲利侵蝕,25.6499996185,⚪ 中性觀察,2026-03,N/A,-2.6,強新,7.328571319571429,0.38,5013.TWO,705.12,-712.44,-7.32,52.5,2025,1.45,N/A
-25.55,⚠️ 獲利稀釋,53.0999984741,⚪ 中性觀察,2026-03,2.43%,-18.22,中華,4.087759697775212,1.18,2204.TW,714.94,-713.19,1.75,194.84999999999997,2025,5.47,10.06%
32.5,📉 獲利侵蝕,27.0499992371,⚪ 中性觀察,2026-03,-0.90%,42.87,展達,8.754045060550162,0.17,3447.TW,666.22,-716.22,-50.0,46.349999999999994,2025,1.6,6.63%
17.02,📉 獲利侵蝕,19.75,⚪ 數據不足,2026-03,N/A,-8.12,啟發電,0.0,-0.28,6512.TWO,116.53,-716.53,-600.0,-26.55,2025,-0.78,N/A
11.79,📉 獲利侵蝕,191.5,⚪ 數據不足,2026-03,N/A,30.49,安葆,0.0,1.71,7792.TWO,701.78,-716.5799999999999,-14.8,0.0,2025,8.72,N/A
-3.84,📉 獲利侵蝕,63.5,⚪ 數據不足,2026-03,N/A,42.15,濾能,0.0,-2.46,6823.TWO,645.92,-717.25,-71.33,-220.04999999999998,2025,-7.92,N/A
5.59,⚠️ 獲利稀釋,34.2000007629,⚪ 中性觀察,2026-03,N/A,1.51,東明-KY,4.3734016320843985,1.12,5538.TW,777.65,-717.65,60.0,117.30000000000001,2025,3.02,N/A
-81.05,📉 獲利侵蝕,15.8500003815,❌ 暫避觀望,2026-03,2.02%,-9.36,春雨,34.456522568478256,-0.12,2012.TW,496.11,-718.33,-222.22,6.9,2025,0.2,13.55%
-11.22,⚠️ 獲利稀釋,222.0,⚪ 中性觀察,2026-03,N/A,0.03,啟��,13.814561294337274,2.36,6285.TW,742.22,-719.0600000000001,23.16,241.05,2025,6.41,N/A
-116.56,📉 獲利侵蝕,30.8999996185,⚪ 數據不足,2026-03,-1.55%,-35.66,正文,0.0,-0.32,4906.TW,398.68,-720.11,-321.43,-27.599999999999998,2025,-0.25,14.16%
-43.86,⚠️ 獲利稀釋,36.6500015259,⚪ 中性觀察,2026-03,5.11%,-3.51,敬鵬,9.278481398962025,0.62,2355.TW,739.62,-720.39,19.23,59.25,2025,1.6,13.97%
22.0,📉 獲利侵蝕,21.7999992371,⚪ 中性觀察,2026-03,1.75%,-1.66,勝德,13.540372196956522,-0.37,3296.TW,287.62,-723.98,-436.36,24.15,2025,0.61,19.21%
51.74,🔄 轉虧為盈,19.75,⚪ 數據不足,2026-03,-3.96%,3.23,聯穎,0.0,0.21,3550.TW,890.97,-725.34,165.63,-32.55,2025,-1.18,15.39%
-91.3,⚠️ 獲利稀釋,30.0499992371,⚪ 數據不足,2026-03,-3.10%,-2.4,慶騰,0.0,0.02,4534.TWO,839.44,-726.94,112.5,-15.600000000000001,2025,0.01,15.20%
-30.16,📉 獲利侵蝕,99.9000015259,❌ 暫避觀望,2026-03,3.42%,9.37,定穎投控,15.984000244144,-0.74,3715.TW,551.01,-728.09,-177.08,93.75,2025,2.7,17.76%
-47.93,⚠️ 獲利稀釋,11.8999996185,⚪ 數據不足,2026-03,-16.22%,18.86,譁裕,0.0,-0.32,3419.TW,753.59,-729.7800000000001,23.81,-68.39999999999999,2025,-1.79,12.27%
63.58,⚠️ 獲利稀釋,12.8000001907,⚪ 數據不足,2026-03,N/A,166.89,華冠,0.0,-0.95,8101.TW,771.53,-730.0799999999999,41.45,-124.94999999999997,2025,-3.15,N/A
-265.31,🔄 轉虧為盈,16.9500007629,⚪ 數據不足,2026-03,-32.66%,-15.54,福裕,0.0,0.05,4513.TWO,842.07,-732.2700000000001,109.8,-58.949999999999996,2025,-1.79,8.95%
-48.08,⚠️ 獲利稀釋,21.25,⚪ 中性觀察,2026-03,3.76%,-1.98,台橡,13.198757763975154,0.53,2103.TW,767.18,-734.68,32.5,24.150000000000002,2025,0.54,10.06%
1562.0,⚠️ 獲利稀釋,25.1000003815,⚪ 中性觀察,2026-03,-91.14%,-7.15,永彰,0.6268731364010988,-0.15,4523.TWO,827.48,-735.33,92.15,600.6000000000001,2025,22.26,-8.90%
42.99,📉 獲利侵蝕,20.3999996185,⚪ 數據不足,2026-03,N/A,-0.03,久舜,0.0,0.37,5547.TWO,684.6,-738.5500000000001,-53.95,0.0,2025,3.06,N/A
-404.84,📉 獲利侵蝕,45.9000015259,⚪ 數據不足,2026-03,N/A,2.63,匯鑽科,0.0,-1.04,8431.TWO,581.06,-740.03,-158.97,-120.89999999999998,2025,-3.88,N/A
13.53,⚠️ 獲利稀釋,500.0,⚪ 中性觀察,2026-03,N/A,18.57,崇越,9.29195316855603,6.86,5434.TW,779.62,-740.52,39.1,807.15,2025,21.81,N/A
56.79,📉 獲利侵蝕,17.25,⚪ 數據不足,2026-03,0.98%,-23.83,恩德,0.0,-0.15,1528.TW,342.45,-742.45,-400.0,-24.6,2025,-0.35,31.45%
-265.75,🔄 轉虧為盈,32.5999984741,⚪ 數據不足,2026-03,N/A,-23.24,大洋,0.0,0.16,1321.TW,918.43,-743.43,175.0,-36.45,2025,-1.25,N/A
620.0,📉 獲利侵蝕,16.0,⚪ 中性觀察,2026-03,-11.28%,16.76,歐格,14.285714285714286,-0.01,3002.TW,543.86,-743.86,-200.0,16.799999999999997,2025,0.36,17.03%
-287.38,🔄 轉虧為盈,16.2999992371,⚪ 數據不足,2026-03,N/A,26.96,訊達,0.0,0.37,6140.TWO,751.63,-745.92,5.71,-54.15,2025,-1.93,N/A
-81.88,📉 獲利侵蝕,19.7999992371,⚪ 數據不足,2026-03,N/A,-0.31,良得電,0.0,0.01,2462.TW,652.21,-747.45,-95.24,-3.3,2025,0.27,N/A
46.5,⚠️ 獲利稀釋,194.5,⚪ 中性觀察,2026-03,5.61%,86.48,華擎,5.178381256656018,4.14,3515.TW,764.68,-749.04,15.64,563.4,2025,15.28,12.78%
82.74,📉 獲利侵蝕,263.0,❌ 暫避觀望,2026-03,N/A,12.66,聯茂,26.03960396039604,0.87,6213.TW,746.88,-754.41,-7.53,151.5,2025,4.16,N/A
-17.5,📉 獲利侵蝕,24.75,❌ 暫避觀望,2026-03,N/A,-13.95,佶優,30.555555555555554,0.01,5452.TWO,665.76,-754.65,-88.89,12.15,2025,0.33,N/A
254.81,📉 獲利侵蝕,29.3500003815,⚪ 中性觀察,2026-03,6.96%,0.02,華榮,2.5236457765692175,0.37,1608.TW,755.81,-755.81,0.0,174.45000000000002,2025,5.5,9.17%
-9068.75,⚠️ 獲利稀釋,24.1000003815,⚪ 數據不足,2026-03,N/A,-26.56,易華電,0.0,-0.65,6552.TW,761.84,-756.0400000000001,5.8,-309.9,2025,-14.35,N/A
-1120.0,📉 獲利侵蝕,23.5,⚪ 數據不足,2026-03,N/A,-7.46,興能高,0.0,-0.35,6558.TW,357.51,-757.51,-400.0,-35.699999999999996,2025,-1.02,N/A
34.88,📉 獲利侵蝕,95.6999969482,⚪ 數據不足,2026-03,-32.45%,19.09,光環,0.0,-0.32,3234.TWO,200.37,-757.51,-557.14,-46.949999999999996,2025,-1.4,8.38%
28.92,⚠️ 獲利稀釋,40.5499992371,⚪ 中性觀察,2026-03,8.19%,20.92,華泰,8.109999847420001,0.33,2329.TW,802.5,-758.5,44.0,75.0,2025,2.45,15.35%
-147.06,📉 獲利侵蝕,19.7999992371,⚪ 數據不足,2026-03,-79.87%,-22.74,律勝,0.0,-0.17,3354.TWO,746.08,-759.4100000000001,-13.33,-36.0,2025,-0.84,18.97%
87.32,🔄 轉虧為盈,12.1499996185,⚪ 數據不足,2026-03,14.50%,-22.64,千興,0.0,0.47,2025.TW,1022.77,-761.23,261.54,-12.6,2025,-0.18,-19.82%
-111.9,🔄 轉虧為盈,21.75,⚪ 數據不足,2026-03,2.54%,-14.15,燦星旅,0.0,0.75,2719.TWO,1130.81,-762.06,368.75,-2.2500000000000004,2025,-0.15,7.41%
-54.96,📉 獲利侵蝕,30.4500007629,❌ 暫避觀望,2026-03,N/A,2.49,裕國,19.64516178251613,0.15,8905.TWO,746.36,-768.58,-22.22,23.249999999999996,2025,0.61,N/A
-49.63,📉 獲利侵蝕,17.1000003815,⚪ 中性觀察,2026-03,0.88%,-20.78,三商,14.132231720247933,0.03,2905.TW,696.33,-769.0600000000001,-72.73,18.15,2025,0.71,15.31%
41.92,📉 獲利侵蝕,810.0,⚪ 中性觀察,2026-03,4.63%,25.86,華碩,5.464480874316939,13.19,2357.TW,746.92,-770.3199999999999,-23.4,2223.4500000000003,2025,59.99,15.94%
-1.88,⚠️ 獲利稀釋,99.4000015259,⚪ 中性觀察,2026-03,11.95%,32.39,光洋科,14.099290996581562,2.54,1785.TWO,1094.24,-770.9100000000001,323.33,105.74999999999999,2025,3.14,16.83%
-66.41,📉 獲利侵蝕,15.5,⚪ 數據不足,2026-03,-73.69%,-45.66,隆銘綠能,0.0,-0.67,3018.TW,368.34,-783.72,-415.38,-89.24999999999999,2025,-2.16,-18.95%
-691.67,📉 獲利侵蝕,10.9499998093,⚪ 數據不足,2026-03,-17.38%,-18.44,兆勁,0.0,-0.51,2444.TW,601.5,-784.83,-183.33,-75.45,2025,-1.9,6.18%
209.26,📉 獲利侵蝕,59.0,⚪ 中性觀察,2026-03,1.68%,65.48,精確,14.786967418546366,0.02,3162.TWO,689.5,-785.5,-96.0,59.849999999999994,2025,1.7,11.59%
-27.51,⚠️ 獲利稀釋,60.7000007629,⚪ 中性觀察,2026-03,-1.90%,17.91,廣越,12.567287942629399,-0.04,4438.TW,887.98,-791.15,96.83,72.45,2025,3.04,8.43%
-178.42,🔄 轉虧為盈,40.0,⚪ 數據不足,2026-03,N/A,-1.5,南六,0.0,0.1,6504.TW,709.49,-792.54,-83.05,-86.7,2025,-1.09,N/A
5.17,⚠️ 獲利稀釋,81.5999984741,⚪ 中性觀察,2026-03,N/A,55.5,精成科,5.033929578908081,1.59,6191.TW,794.87,-792.95,1.92,243.15,2025,6.55,N/A
-281.76,📉 獲利侵蝕,33.5999984741,⚪ 數據不足,2026-03,-10.82%,-3.44,正崴,0.0,-0.46,2392.TW,529.36,-793.36,-264.0,-205.8,2025,-6.62,-1.63%
1.77,📉 獲利侵蝕,56.7000007629,⚪ 中性觀察,2026-03,N/A,-1.67,伊雲谷,11.763485635456432,0.53,6689.TW,787.01,-794.03,-7.02,72.3,2025,2.31,N/A
-4.98,⚠️ 獲利稀釋,57.7000007629,⚪ 中性觀察,2026-03,N/A,12.79,昶昕,11.609658101187122,1.02,8438.TW,903.68,-795.52,108.16,74.55,2025,2.1,N/A
-1.48,📉 獲利侵蝕,45.7999992371,⚪ 中性觀察,2026-03,5.96%,4.67,中宇,4.856839791845175,0.77,1535.TW,787.21,-799.71,-12.5,141.45,2025,4.0,12.18%
163.4,⚠️ 獲利稀釋,16.5499992371,⚪ 中性觀察,2026-03,N/A,-13.43,虹揚-KY,11.335615915821919,-0.4,6573.TW,817.81,-801.14,16.67,21.9,2025,1.23,N/A
-139.68,📉 獲利侵蝕,13.6499996185,⚪ 數據不足,2026-03,-26.32%,5.44,東碩,0.0,-2.8,3272.TWO,467.75,-802.6700000000001,-334.92,-260.85,2025,-7.65,2.51%
-76.19,📉 獲利侵蝕,27.6499996185,⚪ 數據不足,2026-03,-4.33%,-9.18,加百裕,0.0,-0.56,3323.TWO,783.84,-803.4100000000001,-19.57,-80.85000000000001,2025,-1.92,11.17%
10.36,📉 獲利侵蝕,87.5999984741,⚪ 中性觀察,2026-03,N/A,14.38,五福,3.248053336080831,3.44,2745.TWO,783.73,-803.54,-19.81,404.54999999999995,2025,10.01,N/A
-106.98,⚠️ 獲利稀釋,65.9000015259,⚪ 數據不足,2026-03,-29.19%,5.53,正達,0.0,-0.37,3149.TW,859.78,-807.22,52.56,-105.75000000000001,2025,-2.86,-12.37%
150.56,📉 獲利侵蝕,26.8999996185,⚪ 中性觀察,2026-03,-21.47%,-6.62,東台,4.249604995023697,-0.65,4526.TW,253.23,-810.37,-557.14,94.95,2025,1.81,7.66%
-156.8,⚠️ 獲利稀釋,346.0,⚪ 數據不足,2026-03,N/A,10.78,汎銓,0.0,-0.61,6830.TW,846.82,-810.6500000000001,36.17,-47.85,2025,-0.71,N/A
-252.38,📉 獲利侵蝕,25.6000003815,⚪ 數據不足,2026-03,N/A,-13.36,花王,0.0,-0.28,8906.TWO,812.27,-820.27,-8.0,-29.85,2025,-0.78,N/A
-85.71,⚠️ 獲利稀釋,11.1000003815,⚪ 中性觀察,2026-03,N/A,-43.28,聯上發,13.875000476874998,0.4,2537.TW,894.76,-820.85,73.91,12.0,2025,0.15,N/A
327.5,📉 獲利侵蝕,24.2000007629,⚪ 中性觀察,2026-03,-2.70%,0.41,友達,12.346939164744898,-0.15,2409.TW,686.37,-821.25,-134.88,29.4,2025,0.9,10.73%
-0.48,📉 獲利侵蝕,74.0999984741,⚪ 中性觀察,2026-03,N/A,21.03,三聯,7.25759044800196,1.26,5493.TWO,817.65,-822.1999999999999,-4.55,153.14999999999998,2025,4.18,N/A
7.63,📉 獲利侵蝕,41.3499984741,⚪ 中性觀察,2026-03,-12.85%,164.26,信立,1.4083786946219345,-0.48,4303.TWO,718.73,-824.03,-105.3,440.4,2025,11.15,19.64%
-114.55,🔄 轉虧為盈,26.2000007629,⚪ 數據不足,2026-03,-18.44%,-21.22,唐榮,0.0,0.33,2035.TWO,956.47,-829.4200000000001,127.05,-157.95000000000002,2025,-4.72,-14.72%
-87.21,📉 獲利侵蝕,12.1000003815,⚪ 數據不足,2026-03,-27.07%,-7.88,佳和,0.0,-0.23,1449.TW,603.87,-831.65,-227.78,-5.55,2025,0.12,0.84%
203.33,📉 獲利侵蝕,38.8499984741,⚪ 中性觀察,2026-03,N/A,18.84,邁達特,10.73204377737569,0.17,6112.TW,790.97,-834.3000000000001,-43.33,54.300000000000004,2025,1.82,N/A
-84.96,📉 獲利侵蝕,33.0499992371,⚪ 數據不足,2026-03,-16.08%,1.1,州巧,0.0,-0.16,3543.TW,570.51,-837.1800000000001,-266.67,-59.7,2025,-2.24,5.62%
-16.92,⚠️ 獲利稀釋,17.0499992371,⚪ 數據不足,2026-03,N/A,-6.33,邦泰,0.0,-0.09,8935.TWO,898.78,-839.6899999999999,59.09,-26.55,2025,-0.76,N/A
-39.29,⚠️ 獲利稀釋,9.8500003815,⚪ 數據不足,2026-03,2.54%,-6.47,榮成,0.0,-0.02,1909.TW,920.0,-840.0,80.0,-20.700000000000003,2025,-0.39,12.46%
-186.45,🔄 轉虧為盈,130.5,⚪ 數據不足,2026-03,-4.13%,423.12,百達-KY,0.0,0.19,2236.TW,765.22,-846.22,-81.0,-128.54999999999998,2025,-6.81,8.48%
10.46,⚠️ 獲利稀釋,216.5,⚪ 中性觀察,2026-03,N/A,11.2,宏�硌穈T,5.679433368310598,4.8,6811.TWO,866.43,-846.7299999999999,19.7,571.8,2025,14.36,N/A
-56.67,⚠️ 獲利稀釋,22.2999992371,⚪ 數據不足,2026-03,N/A,-13.73,智晶,0.0,-0.79,5245.TWO,860.97,-847.33,13.64,-166.64999999999998,2025,-4.9,N/A
20.75,🌑 雙重衰退,61.4000015259,⚪ 數據不足,2026-03,-98.59%,-24.51,巨鎧精密-創,0.0,-1.04,2254.TW,-49.8,-850.2,-900.0,-27.150000000000002,2025,-0.84,-21.68%
-720.83,📉 獲利侵蝕,38.0,⚪ 數據不足,2026-03,N/A,-3.34,馬光-KY,0.0,-0.55,4139.TWO,768.82,-852.1500000000001,-83.33,-38.7,2025,-1.55,N/A
30.86,⚠️ 獲利稀釋,109.5,⚪ 中性觀察,2026-03,6.54%,34.73,零壹,6.668696711327648,1.77,3029.TW,871.55,-855.0999999999999,16.45,246.3,2025,6.53,14.31%
30.21,⚠️ 獲利稀釋,32.5,⚪ 中性觀察,2026-03,4.34%,19.94,華經,11.52482269503546,0.3,2468.TW,868.43,-857.3199999999999,11.11,42.300000000000004,2025,1.25,11.41%
40.61,⚠️ 獲利稀釋,21.1499996185,⚪ 中性觀察,2026-03,7.04%,0.73,春源,3.652849675043178,0.57,2010.TW,861.7,-859.9100000000001,1.79,86.85,2025,2.32,10.75%
-122.06,🔄 轉虧為盈,9.779999733,⚪ 數據不足,2026-03,N/A,-21.01,有益,0.0,0.05,9962.TWO,802.76,-861.09,-58.33,-7.199999999999999,2025,-0.15,N/A
14.97,📉 獲利侵蝕,39.9500007629,⚪ 中性觀察,2026-03,N/A,27.37,欣雄,7.595057179258554,0.46,8908.TWO,849.66,-861.1999999999999,-11.54,78.89999999999999,2025,2.16,N/A
328.87,⚠️ 獲利稀釋,36.7000007629,⚪ 中性觀察,2026-03,N/A,164.5,富威電力,4.242774654670519,0.48,6994.TW,871.15,-864.17,6.98,129.75,2025,6.34,N/A
65.55,⚠️ 獲利稀釋,468.0,⚪ 中性觀察,2026-03,N/A,-15.01,帆宣,12.01848998459168,5.08,6196.TW,879.38,-864.61,14.77,584.0999999999999,2025,15.5,N/A
-255.07,🔄 轉虧為盈,77.0999984741,⚪ 數據不足,2026-03,12.45%,-31.12,晶彩科,0.0,0.99,3535.TW,1172.94,-866.69,306.25,-52.5,2025,-1.07,35.79%
-275.59,⚠️ 獲利稀釋,19.25,⚪ 數據不足,2026-03,N/A,-66.93,天宇,0.0,-0.2,8171.TWO,959.14,-868.8,90.34,-204.45,2025,-5.17,N/A
-29.4,⚠️ 獲利稀釋,222.0,⚪ 中性觀察,2026-03,5.75%,64.32,大綜,10.072595281306716,3.66,3147.TWO,877.13,-873.74,3.39,330.59999999999997,2025,8.43,13.87%
-128.03,📉 獲利侵蝕,8.9200000763,⚪ 數據不足,2026-03,-10.66%,-6.83,大東,0.0,-0.62,1441.TW,663.94,-874.6500000000001,-210.71,-18.6,2025,-0.45,-0.79%
-272.92,📉 獲利侵蝕,18.6000003815,⚪ 數據不足,2026-03,N/A,-0.19,鑫禾,0.0,-0.54,4999.TW,623.3,-876.63,-253.33,-70.94999999999999,2025,-1.68,N/A
57.14,⚠️ 獲利稀釋,89.0999984741,⚪ 數據不足,2026-03,N/A,27.54,東典光電,0.0,-0.08,6588.TWO,969.39,-880.8199999999999,88.57,-84.9,2025,-1.77,N/A
-15.66,📉 獲利侵蝕,10.8999996185,⚪ 數據不足,2026-03,-5.35%,6.3,建舜電,0.0,-0.64,3322.TWO,635.46,-885.46,-250.0,-46.5,2025,-0.96,12.86%
48.0,⚠️ 獲利稀釋,21.1499996185,⚪ 中性觀察,2026-03,N/A,8.31,潤泰材,4.204771295924453,0.42,8463.TW,1065.47,-885.47,180.0,75.45,2025,1.85,N/A
6.89,📉 獲利侵蝕,58.0,⚪ 中性觀察,2026-03,2.34%,21.07,欣新網,6.712962962962963,0.74,2949.TWO,861.36,-889.79,-28.43,129.60000000000002,2025,3.63,11.53%
1.86,⚠️ 獲利稀釋,34.5999984741,⚪ 中性觀察,2026-03,N/A,25.77,光菱,6.865079062321428,0.94,8032.TWO,984.81,-892.9699999999999,91.84,75.6,2025,2.19,N/A
48.0,📉 獲利侵蝕,9.4499998093,⚪ 數據不足,2026-03,N/A,52.32,友勁,0.0,-0.18,6142.TW,633.91,-893.91,-260.0,-12.75,2025,-0.26,N/A
-37.72,⚠️ 獲利稀釋,80.0,⚪ 數據不足,2026-03,N/A,30.97,安國,0.0,-0.01,8054.TWO,992.49,-894.01,98.48,-104.69999999999999,2025,-3.19,N/A
81.45,⚠️ 獲利稀釋,23.0499992371,⚪ 中性觀察,2026-03,N/A,79.14,鑫龍騰,2.408568363333333,2.24,3188.TWO,1815.36,-897.18,918.18,143.55,2025,4.05,N/A
49.25,📉 獲利侵蝕,48.2999992371,❌ 暫避觀望,2026-03,2.16%,4.89,亞航,19.09090878936759,0.09,2630.TW,863.6,-899.3100000000001,-35.71,37.95,2025,1.0,8.38%
-5.88,📉 獲利侵蝕,11.6000003815,⚪ 數據不足,2026-03,-45.08%,-34.5,今皓,0.0,-0.73,3011.TW,891.37,-906.12,-14.75,-82.64999999999999,2025,-2.55,10.61%
-603.33,📉 獲利侵蝕,43.2000007629,⚪ 數據不足,2026-03,N/A,-20.15,澤米,0.0,-0.35,6742.TW,629.73,-907.51,-277.78,-68.55000000000001,2025,-1.52,N/A
-138.3,📉 獲利侵蝕,22.2000007629,⚪ 數據不足,2026-03,1.24%,-7.45,旭軟,0.0,-0.18,3390.TWO,551.38,-908.52,-357.14,-33.9,2025,-0.55,17.06%
