rev_yoy,pe,date,est_price,prev_eps,name,price,gm,om,advice,status,prev_year,prev_eps_yoy,eps_yoy,prev_rev_yoy,symbol,expansion,eps
384.64,14.08805031446541,2026-03,119.25,3.15,奇鈦科,112.0,23.03%,7.70%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-34.24,23.93,16.19,3430.TWO,-360.71,1.45
408.08,7.745614302789474,2026-03,171.0,4.4,乙盛-KY,88.3000030518,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,30.95,47.0,-7.74,5243.TW,-361.08,1.47
172.23,0.0,2026-03,-2.7,0.04,鈺德,11.5500001907,27.89%,-1.07%,⚪ 數據不足,📉 獲利侵蝕,2025,-92.73,-188.89,0.72,3050.TW,-361.12,-0.07
315.93,10.539845758354758,2026-03,350.09999999999997,9.01,京元電子,246.0,37.66%,28.21%,⚪ 中性觀察,📉 獲利侵蝕,2025,41.67,-46.72,30.08,2449.TW,-362.65,1.87
303.38,13.634146713634149,2026-03,61.49999999999999,1.57,微矽電子-創,55.9000015259,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,23.62,-60.0,19.79,8162.TW,-363.38,0.12
572.88,32.10313447927199,2026-03,296.70000000000005,8.13,大量,635.0,42.12%,18.24%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,474.47,208.82,95.35,3167.TW,-364.06,3.19
280.38,0.0,2026-03,-12.75,-1.06,盛達,18.3500003815,N/A,N/A,⚪ 數據不足,🔄 轉虧為盈,2025,-342.86,-83.87,4.18,3027.TW,-364.25,0.05
390.24,9.021250510829587,2026-03,734.1,19.45,健鼎,441.5,25.47%,17.08%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,21.94,25.22,11.54,3044.TW,-365.02,5.61
409.13,0.0,2026-03,-148.64999999999998,-4.38,嘉聯益,16.7999992371,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,0.46,44.0,-25.69,6153.TW,-365.13,-0.56
396.55,14.0534262485482,2026-03,129.14999999999998,3.45,大毅,121.0,24.27%,12.13%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,8.95,28.41,7.81,2478.TW,-368.14,1.14
311.46,51.1111118175,2026-03,16.2,0.74,鈞寶,55.2000007629,N/A,N/A,❌ 暫避觀望,📉 獲利侵蝕,2025,-23.71,-57.14,10.87,6155.TW,-368.59999999999997,0.18
378.36,14.371980676328503,2026-03,31.049999999999997,0.83,南帝,29.75,25.29%,9.12%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-27.19,9.68,-16.0,2108.TW,-368.68,0.34
474.55,0.0,2026-03,-137.25,-2.45,亞崴,28.7999992371,N/A,N/A,⚪ 數據不足,🔄 轉虧為盈,2025,-152.78,105.36,0.45,1530.TW,-369.19,0.18
403.64,5.399792315680167,2026-03,144.45,4.08,國統,52.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,21.07,33.78,20.29,8936.TWO,-369.86,0.99
273.28,0.0,2026-03,-14.55,-0.88,喬鼎,16.75,29.42%,-21.05%,⚪ 數據不足,🔄 轉虧為盈,2025,46.34,-97.67,1.86,3057.TW,-370.95,0.02
341.24,20.95238043340136,2026-03,22.05,0.52,振發,30.7999992371,N/A,N/A,❌ 暫避觀望,📉 獲利侵蝕,2025,-47.47,-30.0,17.01,5426.TWO,-371.24,0.28
442.71,9.277950310559007,2026-03,193.2,5.68,榮惠-KY創,119.5,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-16.96,71.21,-3.92,6924.TW,-371.5,2.26
305.92,5.457038460968921,2026-03,82.05000000000001,2.19,育富,29.8500003815,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-47.23,-66.33,-2.95,6194.TWO,-372.25,0.33
336.21,6.074074168271605,2026-03,60.75,1.72,世鎧,24.6000003815,17.29%,2.75%,⚪ 中性觀察,📉 獲利侵蝕,2025,-10.88,-36.54,-13.1,2063.TWO,-372.75,0.33
507.12,13.166666384092595,2026-03,80.99999999999999,2.44,佳能,71.0999984741,21.67%,8.17%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,28.57,133.33,60.25,2374.TW,-373.78999999999996,0.73
315.88,7.131147384651639,2026-03,73.20000000000002,2.02,志豐,34.7999992371,21.42%,4.13%,⚪ 中性觀察,📉 獲利侵蝕,2025,-50.73,-58.06,-13.21,3206.TWO,-373.94,0.26
352.87,4.2316015664610385,2026-03,138.6,3.49,華豫寧,39.0999984741,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,19.85,-21.74,-5.94,6474.TWO,-374.61,0.9
398.73,20.720461534841498,2026-03,52.050000000000004,1.41,長興,71.9000015259,21.29%,3.94%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-9.62,23.33,-7.93,1717.TW,-375.40000000000003,0.37
412.92,53.503651862627734,2026-03,20.55,0.65,希華,73.3000030518,21.81%,6.31%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-34.34,37.5,10.07,2484.TW,-375.42,0.33
478.88,48.0,2026-03,67.5,2.07,台虹,216.0,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-11.69,103.13,6.75,8039.TW,-375.75,0.65
446.0,37.427578215527234,2026-03,258.9,6.58,禾伸堂,646.0,17.62%,5.81%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,12.1,70.24,5.01,3026.TW,-375.76,2.86
559.82,8.61664712778429,2026-03,127.95000000000002,3.74,力致,73.5,18.01%,2.40%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-53.89,183.33,0.02,3483.TWO,-376.49,0.17
283.66,13.101265500886075,2026-03,35.550000000000004,0.97,圓裕,31.0499992371,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-76.35,-94.38,-2.38,6835.TW,-378.04,0.05
374.33,6.493288590604028,2026-03,446.99999999999994,12.25,豐祥-KY,193.5,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-27.39,-4.8,-6.57,5288.TW,-379.13,3.59
612.53,15.526316154497604,2026-03,31.350000000000005,0.92,長園科,32.4500007629,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,160.13,233.33,237.84,8038.TWO,-379.19999999999993,0.24
316.24,4.109922178988327,2026-03,154.2,4.03,菱光,42.25,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,15.99,-62.96,-11.42,8249.TW,-379.2,0.37
461.95,9.798471160528145,2026-03,215.85000000000002,5.98,龍德造船,141.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-6.72,82.43,2.49,6753.TW,-379.52,2.7
368.25,4.186360567184335,2026-03,222.15,5.78,三陽工業,62.0,18.31%,4.93%,⚪ 中性觀察,📉 獲利侵蝕,2025,-3.34,-11.76,-4.56,2206.TW,-380.01,1.37
326.78,5.032822757111597,2026-03,68.55000000000001,1.58,六暉-KY,23.0,18.21%,6.19%,⚪ 中性觀察,📉 獲利侵蝕,2025,-22.93,-53.45,-4.72,2115.TW,-380.22999999999996,0.27
382.05,9.063927114817352,2026-03,65.7,1.93,�矬�,39.7000007629,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-53.88,1.47,-12.83,8349.TWO,-380.58,0.61
339.61,6.298586842031803,2026-03,169.8,5.1,豐泰,71.3000030518,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-14.14,-41.38,-4.54,9910.TW,-380.99,0.68
335.22,14.103512578890943,2026-03,81.15,2.15,利機,76.3000030518,18.10%,4.42%,⚪ 中性觀察,📉 獲利侵蝕,2025,-10.04,-48.1,10.54,3444.TWO,-383.32000000000005,0.41
344.48,11.055555343611111,2026-03,27.0,0.74,德淵,19.8999996185,23.02%,3.03%,⚪ 中性觀察,📉 獲利侵蝕,2025,-47.52,-39.39,-2.31,4720.TW,-383.87,0.2
734.16,27.222222752083333,2026-03,10.799999999999999,0.35,北基,19.6000003815,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-72.09,350.0,-14.5,8927.TWO,-384.15999999999997,0.18
62.97,277.8571537564286,2026-03,2.0999999999999996,0.25,天擎,38.9000015259,N/A,N/A,❌ 暫避觀望,📉 獲利侵蝕,2025,180.65,-322.22,42.33,6708.TWO,-385.19000000000005,-0.2
304.43,4.311774461028192,2026-03,180.9,4.9,陽明,52.0,5.67%,-1.94%,⚪ 中性觀察,📉 獲利侵蝕,2025,-73.34,-81.61,-26.56,2609.TW,-386.04,0.41
471.2,13.539192399049881,2026-03,63.15,1.86,全漢,57.0,17.44%,-0.45%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-13.89,85.0,12.58,3015.TW,-386.2,0.37
559.52,15.688073744449541,2026-03,32.699999999999996,1.43,吉祥全,34.2000007629,43.42%,-66.51%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,457.5,173.28,-10.43,2491.TW,-386.24,0.85
299.04,30.122698450368098,2026-03,24.45,0.06,大井泵浦,49.0999984741,N/A,N/A,❌ 暫避觀望,📉 獲利侵蝕,2025,-97.61,-87.5,0.3,6982.TWO,-386.54,0.1
371.35,2.2299814490595904,2026-03,161.1,6.42,三一東林,23.9500007629,8.05%,-11.23%,⚪ 中性觀察,📉 獲利侵蝕,2025,248.27,-17.98,70.72,3609.TWO,-389.33000000000004,-1.05
540.0,0.0,2026-03,-15.3,-0.36,明泰,28.25,18.44%,1.17%,⚪ 數據不足,🔄 轉虧為盈,2025,-190.0,150.0,4.75,3380.TW,-390.0,0.1
403.57,9.178541492036882,2026-03,178.95,4.77,台灣大,109.5,19.71%,10.58%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,4.58,13.27,-0.31,3045.TW,-390.3,1.37
404.06,18.844221105527637,2026-03,29.85,1.12,世豐,37.5,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-67.92,13.58,-10.76,2065.TWO,-390.48,0.92
332.87,17.15447185487805,2026-03,18.45,0.57,金利食安,21.1000003815,N/A,N/A,❌ 暫避觀望,📉 獲利侵蝕,2025,-69.73,-58.33,6.19,7743.TWO,-391.2,0.05
327.76,52.368420048684214,2026-03,5.7,0.16,熒茂,19.8999996185,N/A,N/A,❌ 暫避觀望,📉 獲利侵蝕,2025,-60.0,-63.64,8.46,4729.TWO,-391.4,0.04
381.69,6.654392425039452,2026-03,285.15000000000003,7.5,漢科,126.5,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,10.62,-9.83,-4.4,3402.TWO,-391.52,1.56
398.1,39.32151117964534,2026-03,194.54999999999998,5.43,華星光,510.0,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,43.01,5.92,27.06,4979.TWO,-392.18,1.62
389.42,0.0,2026-03,-58.35,-1.48,飛宏,23.25,21.21%,-6.90%,⚪ 數據不足,📉 獲利侵蝕,2025,-410.42,-3.03,-10.11,2457.TW,-392.45,-0.34
342.65,9.848484848484848,2026-03,44.550000000000004,1.3,至興,29.25,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-46.94,-50.0,-13.43,4535.TWO,-392.65,0.29
337.41,63.139533996511624,2026-03,6.450000000000001,0.34,映興,27.1499996185,25.04%,8.41%,❌ 暫避觀望,📉 獲利侵蝕,2025,-74.05,-55.56,16.57,3597.TWO,-392.97,0.08
343.32,10.501419110690634,2026-03,158.55,4.35,宏致,111.0,26.65%,5.06%,⚪ 中性觀察,📉 獲利侵蝕,2025,74.89,-50.0,11.14,3605.TW,-393.32,0.67
408.48,0.0,2026-03,-148.5,-3.68,永邑-KY,20.4500007629,8.14%,-46.94%,⚪ 數據不足,⚠️ 獲利稀釋,2025,-24.32,14.29,-0.82,2939.TW,-394.19,-0.3
394.41,0.0,2026-03,-97.19999999999999,-2.55,佑華,13.8000001907,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-121.74,0.0,-31.37,8024.TWO,-394.41,-0.55
-71.35,0.0,2026-03,-12.0,-0.43,聯上,14.6499996185,37.85%,-47.25%,⚪ 數據不足,🌑 雙重衰退,2025,-112.91,-466.67,-89.32,4113.TWO,-395.32000000000005,-0.22
340.44,3.8028169014084505,2026-03,266.25,6.77,志強-KY,67.5,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-17.06,-55.22,10.46,6768.TW,-395.65999999999997,1.2
208.18,3.5340314136125652,2026-03,114.60000000000001,2.78,智基,27.0,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,55.31,-187.5,-7.81,6294.TWO,-395.68,-0.07
316.5,5.8069883527454245,2026-03,450.75,13.02,來億-KY,174.5,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-14.96,-79.51,5.05,6890.TW,-396.01,0.75
344.45,5.414364746256905,2026-03,108.60000000000001,2.9,華孚,39.2000007629,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-2.36,-51.61,13.71,6235.TW,-396.06,0.3
374.82,0.0,2026-03,-9.9,-0.19,耀億,17.3999996185,N/A,N/A,⚪ 數據不足,🔄 轉虧為盈,2025,67.24,-22.58,-2.42,4430.TWO,-397.4,0.24
657.4,14.89769820971867,2026-03,117.30000000000001,3.36,宏捷科,116.5,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,26.79,259.52,-7.61,8086.TWO,-397.88,1.51
471.97,103.56703567035672,2026-03,121.94999999999999,3.51,景碩,842.0,22.14%,8.52%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,3072.73,73.33,28.87,3189.TW,-398.64000000000004,1.17
438.93,0.0,2026-03,0.0,1.23,和益,0.0,17.58%,8.28%,⚪ 數據不足,⚠️ 獲利稀釋,2025,-20.13,40.0,-12.57,1709.TW,-398.93,0.55
492.63,13.973017621145374,2026-03,1089.6,29.06,勤誠,1015.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,77.66,93.47,51.55,8210.TW,-399.15999999999997,10.73
586.98,0.0,2026-03,-11.850000000000001,-0.36,金耘國際,15.6000003815,N/A,N/A,⚪ 數據不足,🔄 轉虧為盈,2025,23.4,186.96,191.86,4950.TWO,-400.02,0.2
14.56,0.0,2026-03,-149.25000000000003,-1.02,錼創科技-KY創,93.6999969482,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-276.79,-386.36,-23.56,6854.TW,-400.92,-2.14
334.65,0.0,2026-03,-5.3999999999999995,-0.13,郡都開發,16.6000003815,15.04%,-80.56%,⚪ 數據不足,📉 獲利侵蝕,2025,-44.44,-66.67,28.81,4402.TWO,-401.32,-0.05
830.09,95.93810444874275,2026-03,155.1,4.38,欣興,992.0,15.77%,6.82%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,18.07,428.33,13.75,3037.TW,-401.76000000000005,3.28
474.91,5.927673075943397,2026-03,47.699999999999996,1.14,達輝-KY,18.8500003815,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,54.05,72.73,3.13,5276.TWO,-402.18,0.57
557.65,16.726190703214286,2026-03,12.6,0.52,志信,14.0500001907,37.12%,5.53%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-68.29,154.9,-2.19,2611.TW,-402.75,0.28
752.81,30.340909957954544,2026-03,6.6,0.11,松普,13.3500003815,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,1000.0,350.0,-8.11,5488.TWO,-402.80999999999995,0.09
407.81,36.71875,2026-03,28.799999999999997,0.99,健和興,70.5,21.28%,6.05%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-74.48,4.44,-3.28,3003.TW,-403.37,0.47
349.69,30.60869631560869,2026-03,34.50000000000001,1.36,時碩工業,70.4000015259,22.67%,3.55%,❌ 暫避觀望,📉 獲利侵蝕,2025,-41.88,-53.75,3.73,4566.TW,-403.44,0.37
403.93,0.0,2026-03,0.0,18.44,崑鼎,0.0,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,5.99,0.44,13.2,6803.TWO,-403.49,4.54
412.13,16.666666666666668,2026-03,19.799999999999997,0.72,金橋,22.0,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,10.77,8.33,17.93,6133.TW,-403.8,0.13
404.41,6.680672108634454,2026-03,71.39999999999999,2.05,海柏特,31.7999992371,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-10.78,0.0,1.55,6884.TWO,-404.41,0.42
1224.69,7.580101309089376,2026-03,88.94999999999999,1.23,富宇,44.9500007629,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-79.5,820.0,-72.18,4907.TWO,-404.69000000000005,2.76
423.58,17.076270863135594,2026-03,17.7,0.78,日勝化,20.1499996185,19.87%,1.24%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-19.59,17.65,-12.95,1735.TW,-405.93,0.2
414.73,6.609026963657679,2026-03,511.79999999999995,13.77,信紘科,225.5,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,39.39,8.68,75.17,6667.TWO,-406.05,3.63
414.88,0.0,2026-03,-100.49999999999999,-2.18,合一,47.2999992371,41.13%,-478.52%,⚪ 數據不足,⚠️ 獲利稀釋,2025,10.29,8.82,9.49,4743.TWO,-406.06,-0.31
404.8,3.518518387088716,2026-03,348.3,9.4,瑞儀,81.6999969482,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-40.24,-3.0,-5.52,6176.TW,-407.8,2.29
286.39,0.0,2026-03,-15.9,-0.27,萬國通,10.5,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-126.47,-121.43,-17.71,9950.TWO,-407.82,-0.03
558.67,24.01408343253521,2026-03,10.65,0.28,展宇,17.0499992371,22.50%,10.88%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-64.1,150.0,-15.76,1776.TW,-408.66999999999996,0.35
360.59,14.576719173068781,2026-03,28.35,0.95,謚源,27.5499992371,16.15%,1.41%,⚪ 中性觀察,📉 獲利侵蝕,2025,-64.42,-48.08,-6.01,2235.TWO,-408.66999999999996,0.27
410.79,0.0,2026-03,0.0,14.79,振大環球,0.0,24.81%,9.90%,⚪ 數據不足,⚠️ 獲利稀釋,2025,-11.39,2.12,28.28,4441.TW,-408.67,4.81
480.34,67.96982167352537,2026-03,1093.5,28.13,創意,4955.0,19.04%,10.13%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,9.24,71.27,36.32,3443.TW,-409.07,12.28
520.84,0.0,2026-03,-84.29999999999998,-1.77,台船,19.1499996185,11.98%,7.19%,⚪ 數據不足,🔄 轉虧為盈,2025,18.81,110.77,50.27,2208.TW,-410.07000000000005,0.07
421.47,19.528795412068064,2026-03,57.3,1.63,長科*,74.5999984741,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-20.6,11.36,12.02,6548.TWO,-410.11,0.51
471.19,5.725513721172915,2026-03,124.05,3.75,友鋮,47.3499984741,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-40.13,60.87,1.44,7718.TWO,-410.32,1.5
426.7,11.46529523755784,2026-03,116.7,1.98,聯德控股-KY,89.1999969482,22.10%,9.53%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-70.28,15.93,10.44,4912.TW,-410.77,1.35
374.73,25.19047691709524,2026-03,31.5,0.9,旭富,52.9000015259,28.02%,12.04%,❌ 暫避觀望,📉 獲利侵蝕,2025,-79.87,-37.04,-11.81,4119.TW,-411.77000000000004,0.17
413.58,95.34091082477273,2026-03,6.6,0.19,中釉,41.9500007629,21.38%,1.74%,❌ 暫避觀望,📉 獲利侵蝕,2025,-42.42,0.0,3.41,1809.TW,-413.58,0.05
400.46,8.070901565592946,2026-03,833.55,23.26,樺漢,448.5,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,10.59,-14.45,-2.8,6414.TW,-414.90999999999997,5.15
368.77,5.755968372122016,2026-03,56.55,1.53,三商電,21.7000007629,16.95%,3.22%,⚪ 中性觀察,📉 獲利侵蝕,2025,6.99,-47.17,33.95,2427.TW,-415.94,0.28
406.89,5.577557629884488,2026-03,90.9,2.45,欣高,33.7999992371,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-14.34,-9.21,-19.51,9931.TW,-416.09999999999997,0.69
427.96,16.646001239925607,2026-03,241.95,6.64,光寶科,268.5,21.72%,10.49%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,28.09,10.14,21.11,2301.TW,-417.82,1.66
617.94,65.70820021299254,2026-03,140.85000000000002,4.94,邁科,617.0,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,151.41,200.0,84.7,6831.TW,-417.94000000000005,0.66
361.34,13.717390972630433,2026-03,69.00000000000001,1.8,泰碩,63.0999984741,21.43%,4.40%,⚪ 中性觀察,📉 獲利侵蝕,2025,-40.47,-56.67,-3.54,3338.TW,-418.01,0.27
311.42,0.0,2026-03,-198.90000000000003,-5.16,廣錠,23.0,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-94.72,-109.23,-56.46,6441.TWO,-420.65000000000003,-1.36
527.37,0.0,2026-03,-207.6,-5.26,力士,50.0,25.62%,-11.28%,⚪ 數據不足,🔄 轉虧為盈,2025,-124.23,105.59,10.31,4923.TWO,-421.78,0.1
387.41,19.20332936979786,2026-03,126.15,3.74,頎邦,161.5,N/A,N/A,❌ 暫避觀望,📉 獲利侵蝕,2025,-32.79,-34.44,5.49,6147.TWO,-421.85,0.59
589.15,26.114865895878378,2026-03,22.200000000000003,1.91,中鼎,38.6500015259,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-20.92,166.0,-23.41,9933.TW,-423.15,1.0
328.63,9.25925925925926,2026-03,210.6,5.2,神準,130.0,14.36%,0.40%,⚪ 中性觀察,📉 獲利侵蝕,2025,27.76,-96.12,25.46,3558.TWO,-424.75,0.1
370.49,11.238095419761905,2026-03,31.5,1.42,鉅明,23.6000003815,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-48.36,-56.0,7.97,8928.TWO,-426.49,0.66
460.73,7.246835443037974,2026-03,237.0,6.46,泰金-KY,114.5,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-40.72,33.09,7.66,6629.TWO,-427.64,3.58
453.18,0.0,2026-03,-31.050000000000004,-0.82,地球,10.0,11.27%,-7.81%,⚪ 數據不足,⚠️ 獲利稀釋,2025,-1011.11,25.0,-7.7,1324.TW,-428.18,-0.06
339.45,35.76612780169355,2026-03,18.6,0.67,同致,44.3499984741,19.47%,0.28%,❌ 暫避觀望,📉 獲利侵蝕,2025,-56.49,-88.89,-0.85,3552.TWO,-428.34,0.01
399.05,33.47222275208333,2026-03,10.799999999999999,0.14,茂迪,24.1000003815,N/A,N/A,❌ 暫避觀望,📉 獲利侵蝕,2025,-77.05,-29.41,-5.05,6244.TWO,-428.46000000000004,0.12
517.89,5.934579439252337,2026-03,160.5,4.3,炎洲流通,63.5,25.09%,7.94%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,36.94,88.16,32.43,3171.TWO,-429.73,1.44
608.46,74.0,2026-03,48.75,1.22,雙鍵,240.5,23.49%,7.74%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,377.27,178.38,5.46,4764.TW,-430.08000000000004,1.03
809.72,39.680365993561644,2026-03,32.85,0.43,麗臺,86.9000015259,10.44%,2.26%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,107.41,379.17,5.42,2465.TW,-430.55,1.15
386.1,8.411433926897844,2026-03,320.1,8.72,銳澤,179.5,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,27.67,-44.9,31.42,7703.TWO,-431.0,1.08
489.0,29.61290421025807,2026-03,23.249999999999996,0.58,台灣精材,45.9000015259,19.12%,0.61%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-44.12,57.89,-0.57,3467.TWO,-431.11,0.3
246.43,0.0,2026-03,-4.199999999999999,0.34,宏易,25.6000003815,52.20%,27.02%,⚪ 數據不足,🏰 高護城河,2025,126.0,-185.71,455.57,4530.TWO,-432.14,-0.2
464.7,107.07070707070707,2026-03,14.85,0.5,天二科技,106.0,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-21.88,32.35,12.86,6834.TW,-432.34999999999997,0.45
516.23,39.71697969264151,2026-03,7.95,0.28,信義,21.0499992371,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-88.43,83.33,-10.36,9940.TW,-432.90000000000003,0.22
433.32,6.349718215294118,2026-03,186.15,5.2,群電,78.8000030518,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-37.65,0.0,-7.33,6412.TW,-433.32,1.01
373.47,0.0,2026-03,-10.350000000000001,-0.27,宏遠,6.6700000763,16.50%,1.12%,⚪ 數據不足,🔄 轉虧為盈,2025,35.0,-60.0,-9.38,1460.TW,-433.47,0.02
429.03,0.0,2026-03,-587.7,-17.51,神盾,102.5,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-56.06,-5.06,11.11,6462.TWO,-434.09,-2.7
462.77,0.0,2026-03,-40.650000000000006,-1.6,台泥,24.6499996185,18.49%,3.76%,⚪ 數據不足,🔄 轉虧為盈,2025,-203.45,28.57,-3.11,1101.TW,-434.2,0.1
458.37,6.737320211960635,2026-03,198.15,6.46,振曜,89.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-10.28,22.61,15.03,6143.TWO,-435.76,1.41
246.42,124.99999999999999,2026-03,20.400000000000002,0.67,達亞,170.0,N/A,N/A,❌ 暫避觀望,📉 獲利侵蝕,2025,-64.17,-190.48,19.58,6762.TWO,-436.9,-0.38
438.27,1.5324675985238099,2026-03,346.49999999999994,7.81,新潤,35.4000015259,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,38.72,0.0,3.72,6186.TWO,-438.27,2.09
418.62,2.902360433165236,2026-03,139.8,3.93,潤泰新,27.0499992371,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-35.22,-20.17,23.56,9945.TW,-438.79,0.99
430.95,4.316398182569186,2026-03,363.15000000000003,9.05,群光,104.5,16.76%,6.72%,⚪ 中性觀察,📉 獲利侵蝕,2025,-27.23,-8.57,-5.73,2385.TW,-439.52,2.0
459.52,9.24956369982548,2026-03,85.95,2.23,欣泰,53.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-5.51,14.81,11.76,8917.TWO,-444.71,0.62
685.01,0.0,2026-03,-28.649999999999995,-1.15,豪勉,35.75,N/A,N/A,⚪ 數據不足,🔄 轉虧為盈,2025,31.55,240.0,4.45,6218.TWO,-445.01,0.35
400.2,4.441727791361044,2026-03,368.09999999999997,10.39,卜蜂,109.0,20.24%,12.03%,⚪ 中性觀察,📉 獲利侵蝕,2025,58.63,-47.06,1.7,1215.TW,-447.26,1.26
525.77,134.42307985730767,2026-03,3.9000000000000004,0.02,安集,34.9500007629,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,102.99,77.78,-4.46,6477.TW,-447.99,-0.02
370.58,13.691275338456375,2026-03,67.05,2.45,安心,61.2000007629,23.02%,0.36%,⚪ 中性觀察,📉 獲利侵蝕,2025,19.51,-77.78,0.27,1259.TWO,-448.36,0.06
190.19,0.0,2026-03,-50.25000000000001,-1.3,合世,11.0500001907,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-354.9,-258.33,-43.65,1781.TWO,-448.52,-0.19
483.67,11.513463324048283,2026-03,161.54999999999998,4.31,超豐,124.0,19.91%,15.72%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-1.82,34.62,10.19,2441.TW,-449.05,1.4
