om,price,eps_yoy,rev_yoy,eps,advice,est_price,name,date,prev_eps_yoy,status,gm,prev_eps,prev_rev_yoy,expansion,symbol,prev_year,pe
1.18%,83.0,372.73,2254.89,0.3,⚪ 數據不足,-42.45,風青,2026-03,-273.08,🔄 轉虧為盈,7.75%,-0.97,1.18,-1882.1599999999999,2061.TWO,2025,0.0
2.17%,57.9000015259,-29.85,1859.98,0.47,⚪ 中性觀察,82.94999999999999,鴻準,2026-03,-8.3,📉 獲利侵蝕,4.22%,2.32,105.83,-1889.83,2354.TW,2025,10.470163024575047
N/A,14.75,76.09,1978.18,-0.11,⚪ 數據不足,-4.3500000000000005,四維航,2026-03,81.16,⚠️ 獲利稀釋,N/A,-0.13,-8.84,-1902.0900000000001,5608.TW,2025,0.0
N/A,59.4000015259,448.72,2352.62,2.14,❌ 暫避觀望,49.2,台塑化,2026-03,65.08,⚠️ 獲利稀釋,N/A,1.04,-5.67,-1903.8999999999999,6505.TW,2025,18.10975656277439
N/A,29.1000003815,160.71,2066.54,0.17,⚪ 數據不足,-43.199999999999996,業強,2026-03,16.81,🔄 轉虧為盈,N/A,-0.99,1.16,-1905.83,6124.TWO,2025,0.0
-65.06%,3.2699999809,-53.33,1860.91,-0.47,⚪ 數據不足,-41.699999999999996,大略-KY,2026-03,15.65,📉 獲利侵蝕,-7.81%,-1.54,7.41,-1914.24,4804.TWO,2025,0.0
-68.62%,17.7999992371,103.7,2034.89,0.01,⚪ 數據不足,-11.850000000000001,西勝,2026-03,56.82,🔄 轉虧為盈,-3.42%,-0.6,-18.66,-1931.19,3625.TWO,2025,0.0
-19.69%,7.5999999046,-60.87,1882.27,-0.37,⚪ 數據不足,-34.800000000000004,大飲,2026-03,-109.76,📉 獲利侵蝕,-3.68%,-0.85,56.06,-1943.1399999999999,1213.TW,2025,0.0
-116.55%,0.0,84.31,2028.88,-0.08,⚪ 數據不足,0.0,駿吉-KY,2026-03,-122.76,⚠️ 獲利稀釋,-25.13%,-2.75,-43.59,-1944.5700000000002,1591.TWO,2025,0.0
5.14%,73.1999969482,504.92,2468.14,3.69,⚪ 中性觀察,249.45,鑫聯大投控,2026-03,178.19,⚠️ 獲利稀釋,8.09%,7.11,44.32,-1963.2199999999998,3709.TWO,2025,4.401683520637402
N/A,1105.0,534.37,2497.65,2.03,❌ 暫避觀望,93.3,南電,2026-03,840.63,⚠️ 獲利稀釋,N/A,3.01,24.44,-1963.2800000000002,8046.TW,2025,177.65273311897107
1.48%,66.1999969482,44.68,2028.1,0.68,⚪ 中性觀察,90.6,英業達,2026-03,19.21,⚠️ 獲利稀釋,5.21%,2.42,6.95,-1983.4199999999998,2356.TW,2025,10.96026439539735
3.28%,237.5,17.49,2007.97,3.56,⚪ 中性觀察,506.70000000000005,鴻海,2026-03,23.02,⚠️ 獲利稀釋,5.88%,13.61,18.13,-1990.48,2317.TW,2025,7.030787448194197
3.76%,377.0,8.71,2002.82,5.5,⚪ 中性觀察,721.1999999999999,廣達,2026-03,25.55,⚠️ 獲利稀釋,6.33%,19.45,50.54,-1994.11,2382.TW,2025,7.841098169717139
26.98%,19.25,286.21,2286.26,1.14,⚪ 中性觀察,113.55000000000001,新美齊,2026-03,329.17,⚠️ 獲利稀釋,33.43%,5.24,880.8,-2000.0500000000002,2442.TW,2025,2.542932628797886
-2.86%,13.25,-56.76,1954.65,0.16,⚪ 數據不足,-4.3500000000000005,海光,2026-03,-380.0,🔄 轉虧為盈,-0.64%,-0.56,-8.24,-2011.41,2038.TW,2025,0.0
N/A,32.9000015259,-1600.0,415.77,-0.15,❌ 暫避觀望,28.349999999999994,詠昇,2026-03,-33.64,📉 獲利侵蝕,N/A,0.73,-1.53,-2015.77,6418.TWO,2025,17.407408214761908
2.37%,49.5999984741,122.06,2141.08,1.52,⚪ 中性觀察,70.5,威健,2026-03,-25.31,⚠️ 獲利稀釋,5.24%,1.81,21.23,-2019.02,3033.TW,2025,10.553191164702127
5.82%,14.1999998093,100.0,2144.13,0.16,⚪ 中性觀察,15.15,中工,2026-03,-14.89,⚠️ 獲利稀釋,9.34%,0.4,-13.12,-2044.13,2515.TW,2025,14.059405751782178
N/A,32.7000007629,-73.33,1973.31,-0.26,⚪ 數據不足,-24.9,申豐,2026-03,-141.41,📉 獲利侵蝕,N/A,-0.41,-51.86,-2046.6399999999999,6582.TW,2025,0.0
N/A,15.4499998093,135.16,2186.24,0.32,⚪ 數據不足,-157.34999999999997,霹靂,2026-03,-244.52,🔄 轉虧為盈,N/A,-5.34,-9.3,-2051.08,8450.TWO,2025,0.0
N/A,38.5999984741,15.09,2071.71,-0.45,⚪ 數據不足,-38.25,英濟,2026-03,-185.96,⚠️ 獲利稀釋,N/A,-0.49,-17.24,-2056.62,3294.TWO,2025,0.0
N/A,125.5,146.97,2204.48,0.35,❌ 暫避觀望,11.1,東捷,2026-03,72.15,⚠️ 獲利稀釋,N/A,1.36,10.25,-2057.51,8064.TWO,2025,169.5945945945946
-1.47%,8.0399999619,-800.0,1300.22,-0.09,⚪ 數據不足,-1.7999999999999998,聚亨,2026-03,95.92,📉 獲利侵蝕,7.21%,-0.02,16.71,-2100.2200000000003,2022.TW,2025,0.0
3.25%,74.0999984741,179.82,2297.68,3.05,⚪ 中性觀察,141.15,增你強,2026-03,52.91,⚠️ 獲利稀釋,7.68%,3.15,13.76,-2117.8599999999997,3028.TW,2025,7.874601325621679
-53.06%,96.9000015259,106.25,2228.49,0.03,⚪ 數據不足,-0.4500000000000004,冠西電,2026-03,241.18,⚠️ 獲利稀釋,-4.21%,0.25,-14.27,-2122.24,2466.TW,2025,0.0
-7.44%,11.8000001907,0.0,2126.92,-0.09,⚪ 數據不足,-19.8,宏益,2026-03,-164.06,📉 獲利侵蝕,0.28%,-0.41,-20.25,-2126.92,1452.TW,2025,0.0
0.23%,9.3299999237,-30.0,2121.66,-0.13,⚪ 中性觀察,16.05,宏洲,2026-03,364.71,📉 獲利侵蝕,2.52%,0.45,-9.55,-2151.66,1413.TW,2025,8.719626096915889
-0.68%,78.0999984741,232.5,2396.6,1.33,⚪ 中性觀察,121.05000000000001,TPK-KY,2026-03,133.62,⚠️ 獲利稀釋,5.83%,2.71,-8.77,-2164.1,3673.TW,2025,9.67781889394052
-12.37%,81.5,36.36,2217.45,-0.35,⚪ 數據不足,-72.6,漢磊,2026-03,-41.61,⚠️ 獲利稀釋,-1.01%,-1.97,-0.88,-2181.0899999999997,3707.TWO,2025,0.0
0.97%,0.0,64.29,2249.58,0.23,⚪ 數據不足,0.0,元禎,2026-03,-19.9,⚠️ 獲利稀釋,4.14%,1.53,-4.68,-2185.29,1725.TW,2025,0.0
N/A,8.6000003815,68.06,2269.59,-0.23,⚪ 數據不足,-83.25,康控-KY,2026-03,-55.46,⚠️ 獲利稀釋,N/A,-1.88,11.46,-2201.53,4943.TW,2025,0.0
-1.87%,43.5,34.78,2241.62,-0.15,⚪ 數據不足,-27.150000000000002,艾姆勒,2026-03,64.65,⚠️ 獲利稀釋,14.37%,-0.7,14.02,-2206.8399999999997,2241.TW,2025,0.0
-21.07%,13.6000003815,-8.99,2198.03,-0.97,⚪ 數據不足,-196.35,台揚,2026-03,-34.29,📉 獲利侵蝕,2.93%,-6.11,0.49,-2207.02,2314.TW,2025,0.0
3.23%,15.9499998093,114.29,2336.21,0.15,❌ 暫避觀望,11.1,威致,2026-03,-72.16,⚠️ 獲利稀釋,5.49%,0.28,-16.5,-2221.92,2028.TW,2025,21.55405379635135
N/A,37.5999984741,209.09,2438.75,0.24,⚪ 數據不足,-38.7,光鋐,2026-03,-280.95,🔄 轉虧為盈,N/A,-0.8,4.19,-2229.66,4956.TW,2025,0.0
N/A,35.5,-1833.33,403.04,-0.58,⚪ 數據不足,-130.50000000000003,柏承,2026-03,42.24,📉 獲利侵蝕,N/A,-4.65,-21.61,-2236.37,6141.TW,2025,0.0
-14.33%,18.2999992371,-66.67,2180.09,-0.05,⚪ 數據不足,0.0,川飛,2026-03,100.65,📉 獲利侵蝕,5.36%,0.04,-87.0,-2246.76,1516.TW,2025,0.0
N/A,23.5499992371,292.59,2552.16,0.52,⚪ 數據不足,-46.5,久陽,2026-03,-347.22,🔄 轉虧為盈,N/A,-1.61,22.39,-2259.5699999999997,5011.TWO,2025,0.0
N/A,36.75,-220.0,2059.75,-0.49,⚪ 數據不足,-69.45,佳凌,2026-03,-228.57,📉 獲利侵蝕,N/A,-1.88,-9.62,-2279.75,4976.TW,2025,0.0
-20.55%,18.0499992371,-35.29,2283.9,-0.23,⚪ 數據不足,-32.1,台端,2026-03,-64.15,📉 獲利侵蝕,13.78%,-0.87,229.42,-2319.19,3432.TW,2025,0.0
-4.30%,13.8000001907,30.19,2364.99,-0.41,⚪ 數據不足,-93.89999999999999,台聚,2026-03,-29.83,⚠️ 獲利稀釋,5.34%,-2.6,-13.41,-2334.7999999999997,1304.TW,2025,0.0
-33.43%,36.7999992371,37.18,2394.66,-0.49,⚪ 數據不足,-108.15,台亞,2026-03,-148.28,⚠️ 獲利稀釋,-9.53%,-2.88,0.61,-2357.48,2340.TW,2025,0.0
1.39%,83.8000030518,-64.2,2301.38,0.58,⚪ 中性觀察,166.65,和碩,2026-03,-15.3,📉 獲利侵蝕,4.09%,5.39,-0.73,-2365.58,4938.TW,2025,7.542754550117011
-22.91%,14.5,-52.17,2344.78,-0.7,⚪ 數據不足,-69.89999999999999,力銘,2026-03,41.55,📉 獲利侵蝕,-4.13%,-1.4,25.06,-2396.9500000000003,3593.TW,2025,0.0
-24.71%,10.8000001907,-233.33,2179.93,-0.81,⚪ 數據不足,-135.29999999999998,國際中橡,2026-03,-53.09,📉 獲利侵蝕,-13.28%,-4.28,-11.5,-2413.2599999999998,2104.TW,2025,0.0
N/A,17.0,-233.33,2216.8,-0.04,❌ 暫避觀望,9.6,建達,2026-03,2.56,📉 獲利侵蝕,N/A,0.4,10.62,-2450.13,6118.TWO,2025,26.5625
-6.17%,17.2000007629,33.33,2551.23,-0.1,⚪ 數據不足,-48.300000000000004,中鴻,2026-03,-108.06,⚠️ 獲利稀釋,-3.67%,-1.29,-37.56,-2517.9,2014.TW,2025,0.0
0.47%,18.7000007629,-900.0,1619.43,-0.16,⚪ 數據不足,-12.45,中鋼,2026-03,-315.38,📉 獲利侵蝕,4.83%,-0.29,-12.03,-2519.4300000000003,2002.TW,2025,0.0
N/A,179.0,535.48,3058.59,1.35,❌ 暫避觀望,35.099999999999994,蜜望實,2026-03,9.87,⚠️ 獲利稀釋,N/A,1.67,15.75,-2523.11,8043.TWO,2025,76.4957264957265
N/A,14.0500001907,-400.0,2127.23,-0.15,⚪ 數據不足,-9.45,達運,2026-03,-171.43,📉 獲利侵蝕,N/A,-0.19,-18.05,-2527.23,6120.TW,2025,0.0
3.28%,0.0,61.7,2596.78,1.52,⚪ 數據不足,0.0,全科,2026-03,0.0,⚠️ 獲利稀釋,4.62%,3.02,3.25,-2535.0800000000004,3209.TW,2025,0.0
N/A,61.0999984741,100.0,2646.22,0.0,⚪ 數據不足,-5.25,凱崴,2026-03,100.0,⚠️ 獲利稀釋,N/A,0.0,21.05,-2546.22,5498.TWO,2025,0.0
-10.28%,13.1999998093,54.35,2633.91,-0.21,⚪ 數據不足,-64.35,華夏,2026-03,-29.51,⚠️ 獲利稀釋,0.65%,-1.58,-16.83,-2579.56,1305.TW,2025,0.0
-6.86%,17.2999992371,-27.27,2613.71,-0.15,⚪ 數據不足,-30.599999999999994,東聯,2026-03,-5100.0,📉 獲利侵蝕,-1.71%,-1.01,-6.44,-2640.98,1710.TW,2025,0.0
-15.57%,19.25,71.74,2751.91,-0.13,⚪ 數據不足,-47.85,勝昱,2026-03,47.45,⚠️ 獲利稀釋,5.19%,-1.16,-9.71,-2680.17,4304.TWO,2025,0.0
6.56%,11.8000001907,104.76,2799.65,0.03,⚪ 中性觀察,23.400000000000002,聯發,2026-03,18.33,⚠️ 獲利稀釋,15.20%,0.81,31.28,-2694.89,1459.TW,2025,7.564102686346154
-6.00%,15.6999998093,48.39,2780.87,-0.16,⚪ 數據不足,-32.1,華紙,2026-03,-143.48,⚠️ 獲利稀釋,4.37%,-0.56,-9.63,-2732.48,1905.TW,2025,0.0
-7.50%,37.9500007629,18.18,2790.48,0.26,❌ 暫避觀望,30.749999999999996,磐亞,2026-03,-6.32,⚠️ 獲利稀釋,-0.45%,0.89,-6.78,-2772.3,4707.TWO,2025,18.51219549409756
-0.60%,36.5999984741,-96.52,2744.02,0.17,⚪ 中性觀察,240.75,光明,2026-03,-10.52,📉 獲利侵蝕,4.67%,5.53,22.7,-2840.54,4420.TWO,2025,2.2803737367040497
-168.74%,11.6000003815,-81.82,2791.86,-0.2,⚪ 數據不足,-46.80000000000001,聯昌,2026-03,-233.33,📉 獲利侵蝕,-118.71%,-2.1,-7.04,-2873.6800000000003,2431.TW,2025,0.0
-8.09%,23.6499996185,-811.76,2110.18,-1.21,⚪ 數據不足,-39.449999999999996,泰茂,2026-03,-118.67,📉 獲利侵蝕,2.81%,-1.05,2.29,-2921.9399999999996,2230.TWO,2025,0.0
N/A,64.0,833.33,3782.36,1.76,⚪ 中性觀察,155.4,遠雄,2026-03,72.45,⚠️ 獲利稀釋,N/A,7.45,39.08,-2949.03,5522.TW,2025,6.177606177606177
N/A,14.0,20.0,2976.2,-0.28,⚪ 數據不足,-13.95,建暐,2026-03,100.0,⚠️ 獲利稀釋,N/A,0.0,8.81,-2956.2,8092.TWO,2025,0.0
3.53%,146.5,64.67,3028.02,3.06,⚪ 中性觀察,338.85,緯創,2026-03,43.19,⚠️ 獲利稀釋,5.62%,9.04,108.39,-2963.35,3231.TW,2025,6.485170429393537
2.54%,89.0999984741,60.91,3066.49,1.77,⚪ 中性觀察,182.24999999999997,聯強,2026-03,-7.97,⚠️ 獲利稀釋,4.26%,5.08,-3.49,-3005.58,2347.TW,2025,7.333333207744857
-20.14%,9.1700000763,-18.18,3004.01,-0.14,⚪ 數據不足,-16.200000000000003,官田鋼,2026-03,-300.0,📉 獲利侵蝕,-2.98%,-0.56,-16.67,-3022.19,2017.TW,2025,0.0
-0.74%,79.1999969482,188.89,3253.91,0.26,❌ 暫避觀望,1.3499999999999996,鑫科,2026-03,-117.39,🔄 轉虧為盈,2.83%,-0.08,8.52,-3065.02,3663.TWO,2025,879.9999660911112
-3.51%,13.1999998093,142.11,3228.81,0.08,⚪ 數據不足,-29.4,聯成,2026-03,32.76,🔄 轉虧為盈,1.59%,-1.17,-19.85,-3086.7,1313.TW,2025,0.0
-15.06%,39.2000007629,-356.25,2731.61,-0.77,⚪ 數據不足,-83.25,泰谷,2026-03,-939.13,📉 獲利侵蝕,7.87%,-2.0,31.04,-3087.86,3339.TWO,2025,0.0
1.71%,59.5,171.11,3286.33,1.22,⚪ 中性觀察,72.14999999999999,益登,2026-03,195.71,⚠️ 獲利稀釋,3.50%,2.01,2.05,-3115.22,3048.TW,2025,12.37006237006237
-15.74%,12.9499998093,-38.1,3079.81,-0.6,⚪ 數據不足,-60.75,旭品,2026-03,-84.27,📉 獲利侵蝕,2.22%,-1.64,-8.3,-3117.91,3325.TWO,2025,0.0
2.13%,105.5,192.04,3320.57,3.3,⚪ 中性觀察,229.8,大聯大,2026-03,39.35,⚠️ 獲利稀釋,4.26%,5.77,13.46,-3128.53,3702.TW,2025,6.886422976501305
N/A,41.0,257.0,3398.83,1.57,⚪ 數據不足,-26.549999999999997,欣巴巴,2026-03,-98.58,⚠️ 獲利稀釋,N/A,0.09,-70.37,-3141.83,9906.TW,2025,0.0
39.15%,396.0,1434.92,4667.62,8.41,❌ 暫避觀望,107.1,南亞科,2026-03,229.88,⚠️ 獲利稀釋,49.05%,2.13,95.09,-3232.7,2408.TW,2025,55.46218487394958
N/A,25.5,50.0,3335.71,-0.05,⚪ 數據不足,-14.1,馥鴻,2026-03,82.98,⚠️ 獲利稀釋,N/A,-0.32,250.8,-3285.71,5345.TWO,2025,0.0
N/A,18.4500007629,-400.0,2961.46,-0.12,⚪ 中性觀察,54.449999999999996,全達,2026-03,-46.52,📉 獲利侵蝕,N/A,1.23,11.63,-3361.46,8068.TWO,2025,5.082644838264463
-2.28%,39.0499992371,242.11,3615.81,0.27,⚪ 數據不足,-34.95,國碩,2026-03,-6.98,🔄 轉虧為盈,11.28%,-0.92,-7.81,-3373.7,2406.TW,2025,0.0
N/A,56.0,700.0,4088.42,1.04,❌ 暫避觀望,43.05000000000001,品安,2026-03,962.5,⚠️ 獲利稀釋,N/A,1.7,55.8,-3388.42,8088.TWO,2025,19.512195121951216
N/A,10.1000003815,34.48,3461.88,-0.19,⚪ 數據不足,-84.74999999999999,吉源-KY,2026-03,-425.64,⚠️ 獲利稀釋,N/A,-2.05,-7.28,-3427.4,8488.TW,2025,0.0
-1.32%,27.0,-2900.0,568.75,-0.28,⚪ 數據不足,-15.9,雄順,2026-03,-161.9,📉 獲利侵蝕,10.83%,-0.39,-5.8,-3468.75,2073.TWO,2025,0.0
N/A,4.5500001907,-36.36,3440.55,-0.3,⚪ 數據不足,-52.65,愛地雅,2026-03,-95.77,📉 獲利侵蝕,N/A,-1.39,-17.19,-3476.9100000000003,8933.TWO,2025,0.0
-9.19%,6.5399999619,-7.94,3492.0,-0.68,⚪ 數據不足,-111.45,嘉鋼,2026-03,-2.19,📉 獲利侵蝕,7.03%,-2.8,1.31,-3499.94,2067.TWO,2025,0.0
4.95%,334.0,-3000.0,556.49,-0.58,⚪ 數據不足,-4.049999999999999,晶呈科技,2026-03,-86.55,📉 獲利侵蝕,16.79%,0.39,20.89,-3556.49,4768.TWO,2025,0.0
16.62%,171.5,1800.0,5414.26,10.76,⚪ 中性觀察,284.40000000000003,凌航,2026-03,143.64,⚠️ 獲利稀釋,19.12%,6.33,39.88,-3614.26,3135.TW,2025,9.04535864978903
N/A,89.3000030518,398.36,4016.43,1.88,⚪ 數據不足,-40.5,鈺創,2026-03,7.83,🔄 轉虧為盈,N/A,-1.53,16.23,-3618.0699999999997,5351.TWO,2025,0.0
-0.79%,13.5,100.0,3812.18,0.0,⚪ 數據不足,-62.55,晉椿,2026-03,-622.22,⚠️ 獲利稀釋,5.67%,-1.3,-3.86,-3712.18,2064.TWO,2025,0.0
-3.16%,42.7000007629,130.0,3941.18,0.1,⚪ 數據不足,-39.0,菱生,2026-03,-136.36,🔄 轉虧為盈,2.66%,-1.05,3.45,-3811.18,2369.TW,2025,0.0
0.87%,19.25,100.0,3923.03,-0.01,⚪ 數據不足,-24.150000000000002,尚立,2026-03,0.0,⚠️ 獲利稀釋,3.88%,-0.48,17.25,-3823.03,3360.TWO,2025,0.0
-176.58%,56.5,-134.21,3720.0,-0.13,❌ 暫避觀望,1.05,統懋,2026-03,-85.71,📉 獲利侵蝕,-37.47%,0.02,-10.18,-3854.21,2434.TW,2025,807.1428571428571
N/A,26.3500003815,0.0,3891.97,-0.07,⚪ 數據不足,-64.05000000000001,合騏*,2026-03,-291.67,📉 獲利侵蝕,N/A,-0.71,-50.21,-3891.97,8937.TWO,2025,0.0
N/A,60.7000007629,-4050.0,54.54,-2.37,⚪ 數據不足,-37.050000000000004,美而快,2026-03,-1000.0,📉 獲利侵蝕,N/A,-0.27,-15.99,-4104.54,5321.TWO,2025,0.0
1.75%,210.5,156.74,4265.87,5.32,⚪ 中性觀察,446.09999999999997,文曄,2026-03,32.83,⚠️ 獲利稀釋,3.74%,11.61,22.78,-4109.13,3036.TW,2025,7.078009414929388
N/A,29.8500003815,-1800.0,2597.8,-0.19,⚪ 數據不足,-45.45,合邦,2026-03,-116.47,📉 獲利侵蝕,N/A,-0.56,66.84,-4397.8,6103.TWO,2025,0.0
4.40%,0.0,-4100.0,331.41,-1.2,⚪ 數據不足,0.0,如興,2026-03,700.0,📉 獲利侵蝕,19.96%,0.68,-5.37,-4431.41,4414.TW,2025,0.0
0.44%,18.5,118.18,4708.23,0.06,⚪ 數據不足,-22.05,寶緯,2026-03,-181.25,🔄 轉虧為盈,9.03%,-0.39,5.77,-4590.049999999999,4558.TWO,2025,0.0
-24.47%,13.1499996185,-20.59,4607.55,0.27,⚪ 數據不足,-19.35,偉全,2026-03,-150.77,🔄 轉虧為盈,-4.05%,-0.33,-27.73,-4628.14,1465.TW,2025,0.0
-2.95%,8.6000003815,333.33,5017.55,0.07,⚪ 數據不足,-25.950000000000003,力麗,2026-03,-388.89,🔄 轉虧為盈,4.59%,-0.78,-13.99,-4684.22,1444.TW,2025,0.0
-0.55%,8.6499996185,350.0,5065.39,0.1,⚪ 數據不足,-29.55,力鵬,2026-03,-2425.0,🔄 轉虧為盈,1.59%,-0.97,-20.0,-4715.39,1447.TW,2025,0.0
-1.93%,146.0,397.0,5148.97,2.97,⚪ 數據不足,-297.15000000000003,碩禾,2026-03,-35.83,🔄 轉虧為盈,10.51%,-7.62,-8.54,-4751.97,3691.TWO,2025,0.0
-5.93%,10.0500001907,77.27,4967.48,-0.05,⚪ 數據不足,-34.65,集盛,2026-03,-10000.0,⚠️ 獲利稀釋,-0.44%,-0.99,-34.21,-4890.209999999999,1455.TW,2025,0.0
12.48%,41.2999992371,606.06,5539.46,3.45,⚪ 中性觀察,63.149999999999984,宏璟,2026-03,-80.68,🏰 高護城河,61.03%,0.93,-90.93,-4933.4,2527.TW,2025,9.80997606581948
18.97%,10.75,118.64,5128.15,0.23,⚪ 數據不足,-27.75,三圓,2026-03,-850.0,🔄 轉虧為盈,28.96%,-0.64,259.94,-5009.509999999999,4416.TWO,2025,0.0
N/A,16.0499992371,87.72,5166.21,-0.07,⚪ 數據不足,-102.0,凱碩,2026-03,-29.89,⚠️ 獲利稀釋,N/A,-2.39,1760.03,-5078.49,8059.TWO,2025,0.0
-0.59%,40.2000007629,305.56,5510.73,0.37,❌ 暫避觀望,33.15,聯光通,2026-03,1357.14,⚠️ 獲利稀釋,9.90%,1.02,64.51,-5205.169999999999,4903.TWO,2025,18.190045594072398
N/A,20.2999992371,-5000.0,270.77,-0.49,⚪ 數據不足,-57.45,華凌,2026-03,-406.38,📉 獲利侵蝕,N/A,-1.44,-0.19,-5270.77,6916.TW,2025,0.0
-15.47%,13.6499996185,-91.67,5821.55,-1.17,⚪ 數據不足,-142.95,國喬,2026-03,-181.88,📉 獲利侵蝕,-5.49%,-3.97,37.74,-5913.22,1312.TW,2025,0.0
N/A,23.8999996185,34.15,6170.04,-0.27,⚪ 數據不足,-100.19999999999999,誠美材,2026-03,-444.68,⚠️ 獲利稀釋,N/A,-2.58,-3.18,-6135.89,4960.TW,2025,0.0
N/A,77.6999969482,339.58,6592.52,2.11,⚪ 中性觀察,121.50000000000003,台汽電,2026-03,32.43,⚠️ 獲利稀釋,N/A,2.45,-16.65,-6252.9400000000005,8926.TW,2025,9.592592215827159
N/A,199.0,68.25,6435.82,-0.2,⚪ 數據不足,-37.2,天正國際,2026-03,100.49,⚠️ 獲利稀釋,N/A,0.01,26.11,-6367.57,6654.TWO,2025,0.0
0.89%,38.4500007629,1150.0,7529.07,0.21,❌ 暫避觀望,10.200000000000003,第一銅,2026-03,-54.05,⚠️ 獲利稀釋,3.00%,0.34,-7.12,-6379.07,2009.TW,2025,56.54411876897057
N/A,412.5,3344.0,9885.73,43.05,⚪ 中性觀察,856.1999999999999,青雲,2026-03,159.21,⚠️ 獲利稀釋,N/A,8.61,32.59,-6541.73,5386.TWO,2025,7.226699369306237
-7.89%,22.4500007629,1.43,6563.22,-0.69,⚪ 數據不足,-133.95,同泰,2026-03,2.79,⚠️ 獲利稀釋,6.46%,-3.36,9.1,-6561.79,3321.TW,2025,0.0
N/A,10.3000001907,191.67,6782.76,0.55,❌ 暫避觀望,9.9,雙喜,2026-03,104.43,⚠️ 獲利稀釋,N/A,0.16,8.41,-6591.09,5516.TWO,2025,15.606060895
N/A,13.8500003815,55.56,6748.48,-0.04,⚪ 數據不足,-8.100000000000001,太欣,2026-03,55.56,⚠️ 獲利稀釋,N/A,-0.12,39.69,-6692.919999999999,5302.TWO,2025,0.0
N/A,24.1499996185,62.96,6920.12,-0.1,⚪ 數據不足,-10.95,台新藥,2026-03,58.65,⚠️ 獲利稀釋,N/A,-0.55,-93.38,-6857.16,6838.TW,2025,0.0
-7.46%,218.0,141.38,7225.2,3.53,⚪ 中性觀察,499.95,楠梓電,2026-03,212.47,⚠️ 獲利稀釋,5.71%,13.38,12.25,-7083.82,2316.TW,2025,6.540654065406541
-6.88%,36.9000015259,122.0,7275.79,0.11,⚪ 數據不足,-99.00000000000001,建通,2026-03,-117.65,🔄 轉虧為盈,3.88%,-3.0,-0.51,-7153.79,2460.TW,2025,0.0
15.14%,53.5,208.2,7490.98,0.66,❌ 暫避觀望,32.25,宏旭-KY,2026-03,408.33,⚠️ 獲利稀釋,22.27%,1.22,-9.02,-7282.78,2243.TW,2025,24.88372093023256
-18.01%,9.8800001144,-700.0,6699.48,-0.32,⚪ 數據不足,-45.15,新昕纖,2026-03,-46.58,📉 獲利侵蝕,-2.18%,-1.07,7.0,-7399.48,4406.TWO,2025,0.0
-60.61%,32.2999992371,396.77,8147.34,2.81,⚪ 數據不足,-8.700000000000001,柏騰,2026-03,33.33,🔄 轉虧為盈,-2.30%,-1.56,-9.63,-7750.57,3518.TW,2025,0.0
-23.08%,47.7000007629,46.62,7797.5,-0.73,⚪ 數據不足,-217.34999999999997,濱川,2026-03,-106.61,⚠️ 獲利稀釋,-3.81%,-5.61,5.02,-7750.88,1569.TWO,2025,0.0
N/A,85.4000015259,952.78,9527.57,3.91,⚪ 中性觀察,167.4,至上,2026-03,43.32,⚠️ 獲利稀釋,N/A,5.02,-4.42,-8574.789999999999,8112.TW,2025,7.652329885833333
N/A,51.2999992371,140.0,9082.0,0.49,⚪ 中性觀察,57.3,華東,2026-03,830.77,⚠️ 獲利稀釋,N/A,2.48,-6.92,-8942.0,8110.TW,2025,13.429319172015708
-14.24%,23.8500003815,192.86,9164.52,0.26,⚪ 數據不足,-8.850000000000001,富晶通,2026-03,82.8,🔄 轉虧為盈,-4.80%,-0.16,12.69,-8971.66,3623.TWO,2025,0.0
-33.60%,9.6999998093,12.5,9387.48,-0.07,⚪ 數據不足,-31.650000000000006,中石化,2026-03,-1214.29,⚠️ 獲利稀釋,-21.79%,-0.78,-34.56,-9374.98,1314.TW,2025,0.0
N/A,7.9099998474,125.93,9808.51,0.07,⚪ 數據不足,-12.750000000000002,鄉林,2026-03,-133.33,🔄 轉虧為盈,N/A,-0.28,-73.89,-9682.58,5531.TW,2025,0.0
-9.15%,640.0,-9500.0,441.46,-0.98,⚪ 數據不足,-4.199999999999998,上詮,2026-03,134.04,📉 獲利侵蝕,12.43%,0.16,38.72,-9941.46,3363.TWO,2025,0.0
N/A,8.8999996185,56.25,10225.26,-0.14,⚪ 數據不足,-33.75,力麗店,2026-03,35.29,⚠️ 獲利稀釋,N/A,-0.77,-26.07,-10169.01,5364.TWO,2025,0.0
3.61%,24.1000003815,25.0,10250.02,-0.03,⚪ 數據不足,-4.8,森寶,2026-03,89.89,⚠️ 獲利稀釋,10.14%,-0.09,-69.84,-10225.02,3489.TWO,2025,0.0
N/A,19.8999996185,3275.0,13618.34,2.56,⚪ 中性觀察,52.35,三發地產,2026-03,31.3,⚠️ 獲利稀釋,N/A,1.52,-11.97,-10343.34,9946.TW,2025,5.7020056213467045
N/A,19.1499996185,-10900.0,270.34,-1.11,❌ 暫避觀望,3.1499999999999995,禾昌,2026-03,-91.2,📉 獲利侵蝕,N/A,0.11,-6.07,-11170.34,6158.TWO,2025,91.19047437380954
N/A,16.0,-100.0,11800.0,0.0,❌ 暫避觀望,5.999999999999999,宇環,2026-03,250.0,📉 獲利侵蝕,N/A,0.21,-43.5,-11900.0,3276.TWO,2025,40.0
