date,eps,advice,prev_year,prev_eps,symbol,status,name,expansion,est_price,prev_rev_yoy,gm,price,prev_eps_yoy,pe,rev_yoy,om,eps_yoy
2026-03,-0.18,❌ 暫避觀望,2025,1.58,3532.TW,📉 獲利侵蝕,台勝科,-653.4399999999999,36.60000000000001,-0.7,11.65%,379.0,-52.84,155.327868852459,523.93,9.15%,-129.51
2026-03,-0.06,⚪ 數據不足,2025,-0.4,6222.TWO,⚠️ 獲利稀釋,立軒,-654.71,-14.399999999999999,-0.4,N/A,19.8999996185,14.63,0.0,709.26,N/A,54.55
2026-03,0.05,⚪ 中性觀察,2025,5.63,8924.TWO,📉 獲利侵蝕,大田,-655.24,180.0,-0.11,N/A,50.2999992371,-0.53,4.191666603091667,562.59,N/A,-92.65
2026-03,0.16,⚪ 數據不足,2025,-0.06,2024.TW,🔄 轉虧為盈,志聯,-655.4100000000001,-1.8,-9.83,8.85%,13.25,-137.5,0.0,1088.74,2.74%,433.33
2026-03,-0.64,⚪ 中性觀察,2025,3.5,6965.TW,📉 獲利侵蝕,中傑-KY,-655.55,126.0,-19.7,N/A,73.9000015259,-71.93,8.797619229273808,501.31,N/A,-154.24
2026-03,0.66,⚪ 中性觀察,2025,2.36,9937.TW,⚠️ 獲利稀釋,全國,-655.78,87.75,-6.2,N/A,55.0,-1.26,9.401709401709402,680.31,N/A,24.53
2026-03,0.17,⚪ 數據不足,2025,-0.35,1586.TWO,🔄 轉虧為盈,和勤,-656.32,-16.05,-10.57,14.13%,18.1000003815,-178.05,0.0,813.46,-0.10%,157.14
2026-03,0.37,⚪ 中性觀察,2025,2.69,2543.TW,📉 獲利侵蝕,皇昌,-656.43,96.3,-4.77,16.97%,39.7999992371,-44.58,6.199376828208723,611.65,14.03%,-44.78
2026-03,0.19,⚪ 中性觀察,2025,1.1,3052.TW,📉 獲利侵蝕,夆典,-657.2700000000001,43.650000000000006,28.59,N/A,10.5499992371,12.94,3.625429291099656,613.94,N/A,-43.33
2026-03,0.86,⚪ 數據不足,2025,-1.32,8087.TWO,🔄 轉虧為盈,麗升能源,-657.7399999999999,-35.699999999999996,-67.66,N/A,27.0,-328.07,0.0,1331.07,N/A,673.33
2026-03,0.07,❌ 暫避觀望,2025,0.97,1515.TW,📉 獲利侵蝕,力山,-658.28,8.4,-11.15,N/A,33.4000015259,-44.89,59.64285986767857,658.28,N/A,0.0
2026-03,-0.39,⚪ 中性觀察,2025,2.12,3379.TWO,📉 獲利侵蝕,彬台,-661.22,36.0,82.32,13.52%,28.7999992371,94.5,11.999999682125,317.47,7.02%,-343.75
2026-03,-0.52,⚪ 數據不足,2025,-0.61,6616.TWO,📉 獲利侵蝕,特昇-KY,-661.76,-23.849999999999998,-11.73,N/A,8.1400003433,55.88,0.0,379.62,N/A,-282.14
2026-03,-0.39,⚪ 數據不足,2025,-4.62,8044.TWO,⚠️ 獲利稀釋,網家,-663.27,-141.75,-1.88,N/A,24.1499996185,-12.0,0.0,709.1,N/A,45.83
2026-03,-0.3,⚪ 數據不足,2025,-1.86,4564.TW,⚠️ 獲利稀釋,元翎,-663.83,-71.7,-3.72,-20.30%,16.7999992371,-4.02,0.0,678.12,-35.14%,14.29
2026-03,0.79,⚪ 中性觀察,2025,3.04,6697.TWO,📉 獲利侵蝕,東捷資訊,-663.86,123.15,13.17,N/A,40.4000015259,16.48,4.9208284440803896,655.72,N/A,-8.14
2026-03,0.03,⚪ 數據不足,2025,-1.53,3224.TWO,🔄 轉虧為盈,三顧,-668.17,-50.55,7.24,15.11%,34.7000007629,-51.49,0.0,783.17,-12.99%,115.0
2026-03,-0.96,⚪ 數據不足,2025,-3.09,8089.TWO,🌑 雙重衰退,康全電訊,-671.02,-111.45,-79.25,N/A,17.7000007629,-137.27,0.0,-28.98,N/A,-700.0
2026-03,1.01,⚪ 中性觀察,2025,4.04,5388.TW,📉 獲利侵蝕,中磊,-672.1500000000001,155.25,-4.91,N/A,77.1999969482,-47.82,7.4589369032077295,669.21,N/A,-2.94
2026-03,0.74,⚪ 數據不足,2025,-0.78,6426.TW,🔄 轉虧為盈,統新,-672.54,-43.50000000000001,47.74,N/A,261.0,78.21,0.0,904.68,N/A,232.14
2026-03,0.64,❌ 暫避觀望,2025,2.06,8227.TWO,⚠️ 獲利稀釋,巨有科技,-674.13,63.449999999999996,97.77,N/A,156.5,29.56,36.99763593380615,910.97,N/A,236.84
2026-03,2.88,⚪ 中性觀察,2025,6.5,2535.TW,⚠️ 獲利稀釋,達欣工,-675.07,245.39999999999998,50.25,12.33%,90.3000030518,24.8,5.519560088740832,852.07,8.34%,177.0
2026-03,-0.19,⚪ 數據不足,2025,-1.44,3058.TW,⚠️ 獲利稀釋,立德,-676.72,-30.299999999999994,0.46,2.21%,8.25,25.52,0.0,719.14,-20.80%,42.42
2026-03,1.22,❌ 暫避觀望,2025,0.31,6199.TWO,⚠️ 獲利稀釋,天品,-676.8800000000001,24.45,178.46,N/A,92.8000030518,-48.33,56.93251720969326,1454.66,N/A,777.78
2026-03,0.2,⚪ 中性觀察,2025,1.18,1457.TW,📉 獲利侵蝕,宜進,-677.79,33.15,-12.15,6.94%,14.3500003815,29.85,6.493212842307692,620.65,33.56%,-57.14
2026-03,-1.47,⚪ 數據不足,2025,-6.13,6541.TW,⚠️ 獲利稀釋,泰福-KY,-678.29,-234.45,1056.27,N/A,34.0,32.78,0.0,702.91,N/A,24.62
2026-03,-0.24,⚪ 數據不足,2025,-0.94,6109.TWO,⚠️ 獲利稀釋,亞元,-679.3100000000001,-44.85,8.46,N/A,10.8999996185,43.03,0.0,720.34,N/A,41.03
2026-03,3.51,⚪ 中性觀察,2025,13.74,5439.TWO,⚠️ 獲利稀釋,高技,-679.6700000000001,458.7,130.83,N/A,267.5,291.45,8.747547416612166,760.6,N/A,80.93
2026-03,6.54,❌ 暫避觀望,2025,9.07,8996.TW,⚠️ 獲利稀釋,高力,-679.8199999999999,360.3,64.37,N/A,1175.0,38.43,48.917568692756035,1024.34,N/A,344.52
2026-03,-0.22,⚪ 數據不足,2025,-1.13,3713.TWO,📉 獲利侵蝕,新晶投控,-680.59,-33.15,-8.18,0.24%,14.75,-96.23,0.0,411.36,-22.36%,-269.23
2026-03,-0.03,⚪ 數據不足,2025,-1.22,3372.TWO,⚠️ 獲利稀釋,典範,-681.1400000000001,-46.650000000000006,21.56,-2.87%,14.9499998093,-15.09,0.0,772.57,-10.81%,91.43
2026-03,2.17,⚪ 中性觀察,2025,9.39,6278.TW,📉 獲利侵蝕,台表科,-682.48,344.7,10.13,N/A,199.5,-5.53,8.681462140992167,657.13,N/A,-25.35
2026-03,-0.68,❌ 暫避觀望,2025,1.14,6246.TWO,📉 獲利侵蝕,臺龍,-683.0400000000001,6.749999999999997,6.56,N/A,12.1999998093,186.36,27.11111068733334,604.09,N/A,-78.95
2026-03,0.91,⚪ 中性觀察,2025,3.88,2015.TW,⚠️ 獲利稀釋,豐興,-684.76,145.35000000000002,-15.54,N/A,63.7999992371,-8.92,6.584107248410732,697.11,N/A,12.35
2026-03,-0.41,⚪ 數據不足,2025,-3.1,6210.TWO,⚠️ 獲利稀釋,慶生,-685.3199999999999,-123.00000000000001,19.24,N/A,18.0,15.99,0.0,733.42,N/A,48.1
2026-03,-1.35,❌ 暫避觀望,2025,2.23,3548.TWO,📉 獲利侵蝕,兆利,-689.1800000000001,25.049999999999997,-1.8,10.77%,87.6999969482,-74.46,52.51496823245509,430.36,1.84%,-258.82
2026-03,0.08,❌ 暫避觀望,2025,0.27,3516.TWO,⚠️ 獲利稀釋,亞帝歐,-689.51,6.0,-14.0,13.94%,26.1499996185,-15.15,65.37499904625,722.84,-0.53%,33.33
2026-03,0.17,⚪ 數據不足,2025,-0.87,4716.TWO,🔄 轉虧為盈,大立,-690.11,-43.199999999999996,-7.94,13.88%,19.2999992371,-188.3,0.0,837.33,-9.40%,147.22
2026-03,-0.28,⚪ 數據不足,2025,-2.13,5546.TW,⚠️ 獲利稀釋,永固-KY,-697.3399999999999,-67.35000000000001,-30.78,N/A,14.6999998093,-1352.94,0.0,766.91,N/A,69.57
2026-03,2.05,❌ 暫避觀望,2025,9.05,3211.TWO,⚠️ 獲利稀釋,順達,-699.9399999999999,338.85,-4.98,20.14%,386.5,-48.92,17.109340416113323,789.66,13.68%,89.72
2026-03,-0.5,⚪ 數據不足,2025,-1.08,3362.TWO,📉 獲利侵蝕,先進光,-700.27,-59.85,0.9,18.28%,202.0,-140.6,0.0,415.08,-0.95%,-285.19
2026-03,-0.16,⚪ 中性觀察,2025,1.56,2328.TW,📉 獲利侵蝕,廣宇,-701.1,52.5,-0.23,12.48%,46.7999992371,-22.0,13.371428353457144,563.0,4.05%,-138.1
2026-03,1.02,⚪ 中性觀察,2025,4.03,3694.TW,⚠️ 獲利稀釋,海華,-704.92,152.4,23.39,15.30%,50.4000015259,45.42,4.96063007144685,734.79,3.72%,29.87
2026-03,4.04,⚪ 中性觀察,2025,6.8,2377.TW,⚠️ 獲利稀釋,微星,-705.43,278.55,16.34,11.11%,155.0,-15.42,8.34679590737749,923.54,2.63%,218.11
2026-03,0.64,⚪ 中性觀察,2025,1.62,2069.TW,⚠️ 獲利稀釋,運錩,-705.89,61.2,-5.8,10.04%,21.2000007629,20.0,5.196078618357843,758.27,4.08%,52.38
2026-03,7.19,⚪ 中性觀察,2025,24.76,6691.TW,⚠️ 獲利稀釋,洋基工程,-708.18,886.95,47.13,N/A,615.0,28.04,10.400811770674784,734.55,N/A,26.37
2026-03,2.54,⚪ 中性觀察,2025,10.64,5511.TWO,⚠️ 獲利稀釋,德昌,-710.79,341.25,17.97,N/A,70.9000015259,41.49,3.1164835835560436,831.66,N/A,120.87
2026-03,0.38,⚪ 中性觀察,2025,1.45,5013.TWO,📉 獲利侵蝕,強新,-712.44,52.5,-2.6,N/A,29.5499992371,-12.65,8.442856924885714,705.12,N/A,-7.32
2026-03,1.18,⚪ 中性觀察,2025,5.47,2204.TW,⚠️ 獲利稀釋,中華,-713.19,194.84999999999997,-18.22,10.06%,54.0,-25.55,4.157043879907622,714.94,2.43%,1.75
2026-03,0.17,⚪ 中性觀察,2025,1.6,3447.TW,📉 獲利侵蝕,展達,-716.22,46.349999999999994,42.87,6.63%,30.1499996185,32.5,9.757281429935276,666.22,-0.90%,-50.0
2026-03,-0.28,⚪ 數據不足,2025,-0.78,6512.TWO,📉 獲利侵蝕,啟發電,-716.53,-26.55,-8.12,N/A,20.6000003815,17.02,0.0,116.53,N/A,-600.0
2026-03,1.71,⚪ 數據不足,2025,8.72,7792.TWO,📉 獲利侵蝕,安葆,-716.5799999999999,0.0,30.49,N/A,301.0,11.79,0.0,701.78,N/A,-14.8
2026-03,-2.46,⚪ 數據不足,2025,-7.92,6823.TWO,📉 獲利侵蝕,濾能,-717.25,-220.04999999999998,42.15,N/A,62.2000007629,-3.84,0.0,645.92,N/A,-71.33
2026-03,1.12,⚪ 中性觀察,2025,3.02,5538.TW,⚠️ 獲利稀釋,東明-KY,-717.65,117.30000000000001,1.51,N/A,37.0,5.59,4.731457800511508,777.65,N/A,60.0
2026-03,-0.12,❌ 暫避觀望,2025,0.2,2012.TW,📉 獲利侵蝕,春雨,-718.33,6.9,-9.36,13.55%,14.6000003815,-81.05,31.73913126413043,496.11,2.02%,-222.22
2026-03,2.36,❌ 暫避觀望,2025,6.41,6285.TW,⚠️ 獲利稀釋,啟��,-719.0600000000001,241.05,0.03,N/A,244.0,-11.22,15.183571873055383,742.22,N/A,23.16
2026-03,-0.32,⚪ 數據不足,2025,-0.25,4906.TW,📉 獲利侵蝕,正文,-720.11,-27.599999999999998,-35.66,14.16%,36.2000007629,-116.56,0.0,398.68,-1.55%,-321.43
2026-03,0.62,⚪ 中性觀察,2025,1.6,2355.TW,⚠️ 獲利稀釋,敬鵬,-720.39,59.25,-3.51,13.97%,43.9000015259,-43.86,11.113924436936708,739.62,5.11%,19.23
2026-03,-0.37,⚪ 中性觀察,2025,0.61,3296.TW,📉 獲利侵蝕,勝德,-723.98,24.15,-1.66,19.21%,23.8999996185,22.0,14.84472025993789,287.62,1.75%,-436.36
2026-03,0.21,⚪ 數據不足,2025,-1.18,3550.TW,🔄 轉虧為盈,聯穎,-725.34,-32.55,3.23,15.39%,23.7999992371,51.74,0.0,890.97,-3.96%,165.63
2026-03,0.02,⚪ 數據不足,2025,0.01,4534.TWO,⚠️ 獲利稀釋,慶騰,-726.94,-15.600000000000001,-2.4,15.20%,29.5,-91.3,0.0,839.44,-3.10%,112.5
2026-03,-0.74,❌ 暫避觀望,2025,2.7,3715.TW,📉 獲利侵蝕,定穎投控,-728.09,93.75,9.37,17.76%,120.5,-30.16,19.28,551.01,3.42%,-177.08
2026-03,-0.32,⚪ 數據不足,2025,-1.79,3419.TW,⚠️ 獲利稀釋,譁裕,-729.7800000000001,-68.39999999999999,18.86,12.27%,11.9499998093,-47.93,0.0,753.59,-16.22%,23.81
2026-03,-0.95,⚪ 數據不足,2025,-3.15,8101.TW,⚠️ 獲利稀釋,華冠,-730.0799999999999,-124.94999999999997,166.89,N/A,12.3999996185,63.58,0.0,771.53,N/A,41.45
2026-03,0.05,⚪ 數據不足,2025,-1.79,4513.TWO,🔄 轉虧為盈,福裕,-732.2700000000001,-58.949999999999996,-15.54,8.95%,16.1499996185,-265.31,0.0,842.07,-32.66%,109.8
2026-03,0.53,❌ 暫避觀望,2025,0.54,2103.TW,⚠️ 獲利稀釋,台橡,-734.68,24.150000000000002,-1.98,10.06%,28.3999996185,-48.08,17.63975131583851,767.18,3.76%,32.5
2026-03,-0.15,⚪ 中性觀察,2025,22.26,4523.TWO,⚠️ 獲利稀釋,永彰,-735.33,600.6000000000001,-7.15,-8.90%,23.7999992371,1562.0,0.5944055753521478,827.48,-91.14%,92.15
2026-03,0.37,⚪ 數據不足,2025,3.06,5547.TWO,📉 獲利侵蝕,久舜,-738.5500000000001,0.0,-0.03,N/A,19.6499996185,42.99,0.0,684.6,N/A,-53.95
2026-03,-1.04,⚪ 數據不足,2025,-3.88,8431.TWO,📉 獲利侵蝕,匯鑽科,-740.03,-120.89999999999998,2.63,N/A,53.5999984741,-404.84,0.0,581.06,N/A,-158.97
2026-03,6.86,⚪ 中性觀察,2025,21.81,5434.TW,⚠️ 獲利稀釋,崇越,-740.52,807.15,18.57,N/A,515.0,13.53,9.570711763612712,779.62,N/A,39.1
2026-03,-0.15,⚪ 數據不足,2025,-0.35,1528.TW,📉 獲利侵蝕,恩德,-742.45,-24.6,-23.83,31.45%,19.2999992371,56.79,0.0,342.45,0.98%,-400.0
2026-03,0.16,⚪ 數據不足,2025,-1.25,1321.TW,🔄 轉虧為盈,大洋,-743.43,-36.45,-23.24,N/A,32.25,-265.75,0.0,918.43,N/A,175.0
2026-03,-0.01,❌ 暫避觀望,2025,0.36,3002.TW,📉 獲利侵蝕,歐格,-743.86,16.799999999999997,16.76,17.03%,17.4500007629,620.0,15.58035782401786,543.86,-11.28%,-200.0
2026-03,0.37,⚪ 數據不足,2025,-1.93,6140.TWO,🔄 轉虧為盈,訊達,-745.92,-54.15,26.96,N/A,17.0,-287.38,0.0,751.63,N/A,5.71
2026-03,0.01,⚪ 數據不足,2025,0.27,2462.TW,📉 獲利侵蝕,良得電,-747.45,-3.3,-0.31,N/A,20.5499992371,-81.88,0.0,652.21,N/A,-95.24
2026-03,4.14,⚪ 中性觀察,2025,15.28,3515.TW,⚠️ 獲利稀釋,華擎,-749.04,563.4,86.48,12.78%,222.5,46.5,5.923855165069224,764.68,5.61%,15.64
2026-03,0.87,❌ 暫避觀望,2025,4.16,6213.TW,📉 獲利侵蝕,聯茂,-754.41,151.5,12.66,N/A,548.0,82.74,54.257425742574256,746.88,N/A,-7.53
2026-03,0.01,❌ 暫避觀望,2025,0.33,5452.TWO,📉 獲利侵蝕,佶優,-754.65,12.15,-13.95,N/A,28.0499992371,-17.5,34.629628687777775,665.76,N/A,-88.89
2026-03,0.37,⚪ 中性觀察,2025,5.5,1608.TW,📉 獲利侵蝕,華榮,-755.81,174.45000000000002,0.02,9.17%,37.7000007629,254.81,3.241616574625967,755.81,6.96%,0.0
2026-03,-0.65,⚪ 數據不足,2025,-14.35,6552.TW,⚠️ 獲利稀釋,易華電,-756.0400000000001,-309.9,-26.56,N/A,24.7000007629,-9068.75,0.0,761.84,N/A,5.8
2026-03,-0.35,⚪ 數據不足,2025,-1.02,6558.TW,📉 獲利侵蝕,興能高,-757.51,-35.699999999999996,-7.46,N/A,24.6499996185,-1120.0,0.0,357.51,N/A,-400.0
2026-03,-0.32,⚪ 數據不足,2025,-1.4,3234.TWO,📉 獲利侵蝕,光環,-757.51,-46.949999999999996,19.09,8.38%,185.0,34.88,0.0,200.37,-32.45%,-557.14
2026-03,0.33,⚪ 中性觀察,2025,2.45,2329.TW,⚠️ 獲利稀釋,華泰,-758.5,75.0,20.92,15.35%,43.5,28.92,8.7,802.5,8.19%,44.0
2026-03,-0.17,⚪ 數據不足,2025,-0.84,3354.TWO,📉 獲利侵蝕,律勝,-759.4100000000001,-36.0,-22.74,18.97%,23.6499996185,-147.06,0.0,746.08,-79.87%,-13.33
2026-03,0.47,⚪ 數據不足,2025,-0.18,2025.TW,🔄 轉虧為盈,千興,-761.23,-12.6,-22.64,-19.82%,12.8000001907,87.32,0.0,1022.77,14.50%,261.54
2026-03,0.75,⚪ 數據不足,2025,-0.15,2719.TWO,🔄 轉虧為盈,燦星旅,-762.06,-2.2500000000000004,-14.15,7.41%,20.3500003815,-111.9,0.0,1130.81,2.54%,368.75
2026-03,0.15,❌ 暫避觀望,2025,0.61,8905.TWO,📉 獲利侵蝕,裕國,-768.58,23.249999999999996,2.49,N/A,34.5999984741,-54.96,22.32257966070968,746.36,N/A,-22.22
2026-03,0.03,⚪ 中性觀察,2025,0.71,2905.TW,📉 獲利侵蝕,三商,-769.0600000000001,18.15,-20.78,15.31%,17.5,-49.63,14.462809917355372,696.33,0.88%,-72.73
2026-03,13.19,⚪ 中性觀察,2025,59.99,2357.TW,📉 獲利侵蝕,華碩,-770.3199999999999,2223.4500000000003,25.86,15.94%,999.0,41.92,6.739526411657558,746.92,4.63%,-23.4
2026-03,2.54,⚪ 中性觀察,2025,3.14,1785.TWO,⚠️ 獲利稀釋,光洋科,-770.9100000000001,105.74999999999999,32.39,16.83%,103.0,-1.88,14.609929078014186,1094.24,11.95%,323.33
2026-03,-0.67,⚪ 數據不足,2025,-2.16,3018.TW,📉 獲利侵蝕,隆銘綠能,-783.72,-89.24999999999999,-45.66,-18.95%,11.9499998093,-66.41,0.0,368.34,-73.69%,-415.38
2026-03,-0.51,⚪ 數據不足,2025,-1.9,2444.TW,📉 獲利侵蝕,兆勁,-784.83,-75.45,-18.44,6.18%,11.0,-691.67,0.0,601.5,-17.38%,-183.33
2026-03,0.02,❌ 暫避觀望,2025,1.7,3162.TWO,📉 獲利侵蝕,精確,-785.5,59.849999999999994,65.48,11.59%,72.6999969482,209.26,18.22055061358396,689.5,1.68%,-96.0
2026-03,-0.04,⚪ 中性觀察,2025,3.04,4438.TW,⚠️ 獲利稀釋,廣越,-791.15,72.45,17.91,8.43%,59.2999992371,-27.51,12.27743255426501,887.98,-1.90%,96.83
2026-03,0.1,⚪ 數據不足,2025,-1.09,6504.TW,🔄 轉虧為盈,南六,-792.54,-86.7,-1.5,N/A,37.4000015259,-178.42,0.0,709.49,N/A,-83.05
2026-03,1.59,⚪ 中性觀察,2025,6.55,6191.TW,⚠️ 獲利稀釋,精成科,-792.95,243.15,55.5,N/A,83.6999969482,5.17,5.1634791454780995,794.87,N/A,1.92
2026-03,-0.46,⚪ 數據不足,2025,-6.62,2392.TW,📉 獲利侵蝕,正崴,-793.36,-205.8,-3.44,-1.63%,45.0,-281.76,0.0,529.36,-10.82%,-264.0
2026-03,0.53,⚪ 中性觀察,2025,2.31,6689.TW,📉 獲利侵蝕,伊雲谷,-794.03,72.3,-1.67,N/A,61.7999992371,1.77,12.821576605207472,787.01,N/A,-7.02
2026-03,1.02,⚪ 中性觀察,2025,2.1,8438.TW,⚠️ 獲利稀釋,昶昕,-795.52,74.55,12.79,N/A,71.6999969482,-4.98,14.426558742092555,903.68,N/A,108.16
2026-03,0.77,⚪ 中性觀察,2025,4.0,1535.TW,📉 獲利侵蝕,中宇,-799.71,141.45,4.67,12.18%,45.7999992371,-1.48,4.856839791845175,787.21,5.96%,-12.5
2026-03,-0.4,⚪ 中性觀察,2025,1.23,6573.TW,⚠️ 獲利稀釋,虹揚-KY,-801.14,21.9,-13.43,N/A,17.3999996185,163.4,11.917807957876713,817.81,N/A,16.67
2026-03,-2.8,⚪ 數據不足,2025,-7.65,3272.TWO,📉 獲利侵蝕,東碩,-802.6700000000001,-260.85,5.44,2.51%,14.4499998093,-139.68,0.0,467.75,-26.32%,-334.92
2026-03,-0.56,⚪ 數據不足,2025,-1.92,3323.TWO,📉 獲利侵蝕,加百裕,-803.4100000000001,-80.85000000000001,-9.18,11.17%,29.5,-76.19,0.0,783.84,-4.33%,-19.57
2026-03,3.44,⚪ 中性觀察,2025,10.01,2745.TWO,📉 獲利侵蝕,五福,-803.54,404.54999999999995,14.38,N/A,89.0,10.36,3.2999629217649242,783.73,N/A,-19.81
2026-03,-0.37,⚪ 數據不足,2025,-2.86,3149.TW,⚠️ 獲利稀釋,正達,-807.22,-105.75000000000001,5.53,-12.37%,64.0999984741,-106.98,0.0,859.78,-29.19%,52.56
2026-03,-0.65,⚪ 中性觀察,2025,1.81,4526.TW,📉 獲利侵蝕,東台,-810.37,94.95,-6.62,7.66%,30.5,150.56,4.818325434439179,253.23,-21.47%,-557.14
2026-03,-0.61,⚪ 數據不足,2025,-0.71,6830.TW,⚠️ 獲利稀釋,汎銓,-810.6500000000001,-47.85,10.78,N/A,520.0,-156.8,0.0,846.82,N/A,36.17
2026-03,-0.28,⚪ 數據不足,2025,-0.78,8906.TWO,📉 獲利侵蝕,花王,-820.27,-29.85,-13.36,N/A,28.2000007629,-252.38,0.0,812.27,N/A,-8.0
2026-03,0.4,⚪ 中性觀察,2025,0.15,2537.TW,⚠️ 獲利稀釋,聯上發,-820.85,12.0,-43.28,N/A,11.5,-85.71,14.375,894.76,N/A,73.91
2026-03,-0.15,⚪ 中性觀察,2025,0.9,2409.TW,📉 獲利侵蝕,友達,-821.25,29.4,0.41,10.73%,26.6499996185,327.5,13.596938580867347,686.37,-2.70%,-134.88
2026-03,1.26,⚪ 中性觀察,2025,4.18,5493.TWO,📉 獲利侵蝕,三聯,-822.1999999999999,153.14999999999998,21.03,N/A,86.3000030518,-0.48,8.452497850323214,817.65,N/A,-4.55
2026-03,-0.48,⚪ 中性觀察,2025,11.15,4303.TWO,📉 獲利侵蝕,信立,-824.03,440.4,164.26,19.64%,38.1500015259,7.63,1.2993869729529974,718.73,-12.85%,-105.3
2026-03,0.33,⚪ 數據不足,2025,-4.72,2035.TWO,🔄 轉虧為盈,唐榮,-829.4200000000001,-157.95000000000002,-21.22,-14.72%,27.0,-114.55,0.0,956.47,-18.44%,127.05
2026-03,-0.23,⚪ 數據不足,2025,0.12,1449.TW,📉 獲利侵蝕,佳和,-831.65,-5.55,-7.88,0.84%,12.4499998093,-87.21,0.0,603.87,-27.07%,-227.78
2026-03,0.17,⚪ 中性觀察,2025,1.82,6112.TW,📉 獲利侵蝕,邁達特,-834.3000000000001,54.300000000000004,18.84,N/A,45.4000015259,203.33,12.541436885607736,790.97,N/A,-43.33
2026-03,-0.16,⚪ 數據不足,2025,-2.24,3543.TW,📉 獲利侵蝕,州巧,-837.1800000000001,-59.7,1.1,5.62%,53.2999992371,-84.96,0.0,570.51,-16.08%,-266.67
2026-03,-0.09,⚪ 數據不足,2025,-0.76,8935.TWO,⚠️ 獲利稀釋,邦泰,-839.6899999999999,-26.55,-6.33,N/A,18.1000003815,-16.92,0.0,898.78,N/A,59.09
2026-03,-0.02,⚪ 數據不足,2025,-0.39,1909.TW,⚠️ 獲利稀釋,榮成,-840.0,-20.700000000000003,-6.47,12.46%,11.1000003815,-39.29,0.0,920.0,2.54%,80.0
2026-03,0.19,⚪ 數據不足,2025,-6.81,2236.TW,🔄 轉虧為盈,百達-KY,-846.22,-128.54999999999998,423.12,8.48%,121.5,-186.45,0.0,765.22,-4.13%,-81.0
2026-03,4.8,⚪ 中性觀察,2025,14.36,6811.TWO,⚠️ 獲利稀釋,宏�硌穈T,-846.7299999999999,571.8,11.2,N/A,223.5,10.46,5.863064008394544,866.43,N/A,19.7
2026-03,-0.79,⚪ 數據不足,2025,-4.9,5245.TWO,⚠️ 獲利稀釋,智晶,-847.33,-166.64999999999998,-13.73,N/A,23.1000003815,-56.67,0.0,860.97,N/A,13.64
2026-03,-1.04,⚪ 數據不足,2025,-0.84,2254.TW,🌑 雙重衰退,巨鎧精密-創,-850.2,-27.150000000000002,-24.51,-21.68%,61.5,20.75,0.0,-49.8,-98.59%,-900.0
2026-03,-0.55,⚪ 數據不足,2025,-1.55,4139.TWO,📉 獲利侵蝕,馬光-KY,-852.1500000000001,-38.7,-3.34,N/A,41.9000015259,-720.83,0.0,768.82,N/A,-83.33
2026-03,1.77,⚪ 中性觀察,2025,6.53,3029.TW,⚠️ 獲利稀釋,零壹,-855.0999999999999,246.3,34.73,14.31%,113.0,30.86,6.881851400730816,871.55,6.54%,16.45
2026-03,0.3,⚪ 中性觀察,2025,1.25,2468.TW,⚠️ 獲利稀釋,華經,-857.3199999999999,42.300000000000004,19.94,11.41%,33.5999984741,30.21,11.914893075921984,868.43,4.34%,11.11
2026-03,0.57,⚪ 中性觀察,2025,2.32,2010.TW,⚠️ 獲利稀釋,春源,-859.9100000000001,86.85,0.73,10.75%,22.7000007629,40.61,3.920552808791019,861.7,7.04%,1.79
2026-03,0.05,⚪ 數據不足,2025,-0.15,9962.TWO,🔄 轉虧為盈,有益,-861.09,-7.199999999999999,-21.01,N/A,10.3999996185,-122.06,0.0,802.76,N/A,-58.33
2026-03,0.46,⚪ 中性觀察,2025,2.16,8908.TWO,📉 獲利侵蝕,欣雄,-861.1999999999999,78.89999999999999,27.37,N/A,40.5499992371,14.97,7.709125330247149,849.66,N/A,-11.54
2026-03,0.48,⚪ 中性觀察,2025,6.34,6994.TW,⚠️ 獲利稀釋,富威電力,-864.17,129.75,164.5,N/A,35.2999992371,328.87,4.080924767294798,871.15,N/A,6.98
2026-03,5.08,⚪ 中性觀察,2025,15.5,6196.TW,⚠️ 獲利稀釋,帆宣,-864.61,584.0999999999999,-15.01,N/A,485.0,65.55,12.455059065228557,879.38,N/A,14.77
2026-03,0.99,⚪ 數據不足,2025,-1.07,3535.TW,🔄 轉虧為盈,晶彩科,-866.69,-52.5,-31.12,35.79%,87.8000030518,-255.07,0.0,1172.94,12.45%,306.25
2026-03,-0.2,⚪ 數據不足,2025,-5.17,8171.TWO,⚠️ 獲利稀釋,天宇,-868.8,-204.45,-66.93,N/A,20.2999992371,-275.59,0.0,959.14,N/A,90.34
2026-03,3.66,⚪ 中性觀察,2025,8.43,3147.TWO,⚠️ 獲利稀釋,大綜,-873.74,330.59999999999997,64.32,13.87%,218.0,-29.4,9.891107078039928,877.13,5.75%,3.39
2026-03,-0.62,⚪ 數據不足,2025,-0.45,1441.TW,📉 獲利侵蝕,大東,-874.6500000000001,-18.6,-6.83,-0.79%,8.8199996948,-128.03,0.0,663.94,-10.66%,-210.71
2026-03,-0.54,⚪ 數據不足,2025,-1.68,4999.TW,📉 獲利侵蝕,鑫禾,-876.63,-70.94999999999999,-0.19,N/A,18.8500003815,-272.92,0.0,623.3,N/A,-253.33
