prev_eps,advice,om,status,symbol,eps_yoy,prev_rev_yoy,name,expansion,gm,prev_eps_yoy,pe,price,est_price,eps,rev_yoy,date,prev_year
0.37,✅ 穩健價值,8.91%,🚀 利潤擴張,1714.TW,19.51,15.96,和桐,3.0100000000000016,14.20%,5.71,8.269565416434782,9.5100002289,17.250000000000004,0.5,16.5,2025-12,2025
5.99,✅ 穩健價值,17.59%,🚀 利潤擴張,1513.TW,10.14,9.03,中興電,2.960000000000001,27.00%,6.72,8.452868852459016,165.0,292.80000000000007,8.07,7.18,2025-12,2025
3.53,✅ 穩健價值,N/A,🌑 雙重衰退,5455.TWO,-40.65,62.0,昇益,2.9299999999999997,N/A,44.67,2.1193608305545113,22.5499992371,159.6,3.46,-43.58,2025-12,2025
2.12,⚠️ 追價風險,N/A,🚀 利潤擴張,6173.TWO,11.72,10.39,信昌電,2.8200000000000003,N/A,-7.86,31.908831908831907,224.0,105.30000000000001,3.26,8.9,2025-12,2025
1.91,✅ 穩健價值,33.61%,🏰 高護城河,2886.TW,0.85,-5.03,兆豐金,2.62,83.45%,-3.54,6.52317906057947,39.4000015259,90.6,2.36,-1.77,2025-12,2025
-0.23,⚪ 數據不足,N/A,🔄 轉虧為盈,9933.TW,-20.92,-23.49,中鼎,2.4899999999999984,N/A,-112.85,0.0,40.5999984741,-15.600000000000001,1.91,-23.41,2025-12,2025
1.71,✅ 穩健價值,N/A,🧐 疑業外收益,8401.TWO,1.54,0.54,白紗科,2.41,N/A,-0.58,3.8571429853613446,22.9500007629,89.25,2.63,-0.87,2025-12,2025
1.44,✅ 穩健價值,1.25%,🚀 利潤擴張,2945.TW,5.94,3.48,三商家購,2.4000000000000004,27.39%,-2.04,8.45995908889117,41.2000007629,73.05,2.14,3.54,2025-12,2025
2.55,✅ 穩健價值,7.78%,🚀 利潤擴張,3684.TWO,25.0,31.38,榮昌,2.3900000000000006,34.09%,50.0,7.675606446245212,60.0999984741,117.44999999999999,3.5,22.61,2025-12,2025
9.71,⚠️ 追價風險,15.14%,🚀 利潤擴張,3583.TW,19.76,20.22,辛耘,2.3900000000000006,37.11%,15.18,27.699816961561925,908.0,491.70000000000005,13.82,17.37,2025-12,2025
-0.3,⚪ 數據不足,-5.26%,🚀 利潤擴張,2321.TW,18.37,19.86,東訊,2.3599999999999994,29.80%,67.57,0.0,14.3000001907,-29.1,-0.76,16.01,2025-12,2025
4.87,✅ 穩健價值,0.40%,🚀 利潤擴張,3558.TWO,27.76,38.81,神準,2.3000000000000007,14.36%,73.93,8.171912832929781,135.0,247.80000000000004,5.2,25.46,2025-12,2025
-0.68,⚪ 數據不足,N/A,🔄 轉虧為盈,6796.TW,25.0,36.23,晉弘,2.280000000000001,N/A,22.73,0.0,61.4000015259,-18.75,0.2,22.72,2025-12,2025
1.27,✅ 穩健價值,2.75%,🌑 雙重衰退,2063.TWO,-10.88,-10.3,世鎧,2.219999999999999,17.29%,-13.01,5.962441225,25.3999996185,63.9,1.72,-13.1,2025-12,2025
1.4,⚠️ 追價風險,N/A,🚀 利潤擴張,6530.TWO,18.9,18.97,創威,2.219999999999999,N/A,20.69,25.377969762419006,117.5,69.45,1.95,16.68,2025-12,2025
3.35,✅ 穩健價值,N/A,🚀 利潤擴張,5347.TWO,12.47,10.75,世界,2.17,N/A,4.1,14.499121265377855,165.0,170.70000000000002,4.3,10.3,2025-12,2025
7.66,✅ 穩健價值,N/A,🌑 雙重衰退,6192.TW,-4.01,-4.9,巨路,2.0,N/A,6.98,5.124707716289946,131.5,384.9,10.06,-6.01,2025-12,2025
5.46,✅ 穩健價值,7.03%,🚀 利潤擴張,1503.TW,7.92,5.13,士電,1.9100000000000001,17.20%,9.86,11.196911196911195,203.0,271.95000000000005,6.27,6.01,2025-12,2025
1.76,✅ 穩健價值,42.63%,🏰 高護城河,4911.TWO,26.01,35.41,德英,1.8800000000000026,85.36%,46.67,5.5304346499304335,31.7999992371,86.25000000000001,2.18,24.13,2025-12,2025
3.69,✅ 穩健價值,N/A,🚀 利潤擴張,6933.TW,28.97,36.49,AMAX-KY,1.759999999999998,N/A,86.8,13.444354183590576,165.5,184.65,5.04,27.21,2025-12,2025
4.47,✅ 穩健價值,11.96%,🏰 高護城河,4129.TWO,23.26,24.04,聯合,1.7200000000000024,78.77%,29.11,6.126187452632292,90.3000030518,221.10000000000002,5.83,21.54,2025-12,2025
2.19,✅ 穩健價值,13.07%,🚀 利潤擴張,1612.TW,16.39,22.35,宏泰,1.7100000000000009,16.53%,14.06,5.241134859985816,36.9500007629,105.75,2.77,14.68,2025-12,2025
7.59,⚪ 中性觀察,34.18%,🏰 高護城河,3030.TW,34.83,31.3,德律,1.6099999999999994,60.64%,37.0,16.262907069102464,409.5,377.69999999999993,10.49,33.22,2025-12,2025
2.79,✅ 穩健價值,14.21%,🚀 利潤擴張,4904.TW,7.02,2.92,遠傳,1.5499999999999998,27.10%,9.41,10.07502679528403,94.0,139.95,3.81,5.47,2025-12,2025
31.23,⚠️ 追價風險,19.80%,🚀 利潤擴張,2383.TW,47.96,51.33,台光電,1.5399999999999991,28.58%,51.99,51.38915873324266,5290.0,1544.1000000000001,41.67,46.42,2025-12,2025
-1.36,⚪ 數據不足,N/A,🚀 利潤擴張,6901.TW,53.38,32.78,鑽石投資,1.5300000000000011,N/A,33.98,0.0,12.8000001907,-69.00000000000001,-1.38,51.85,2025-12,2025
4.28,✅ 穩健價值,10.08%,🚀 利潤擴張,1726.TW,4.17,5.97,永記,1.4499999999999997,28.35%,12.04,5.445544554455445,77.0,212.10000000000002,5.5,2.72,2025-12,2025
23.65,⚠️ 追價風險,N/A,🚀 利潤擴張,6223.TWO,32.76,33.01,旺矽,1.3099999999999987,N/A,39.51,78.8177339901478,6240.0,1187.5499999999997,33.49,31.45,2025-12,2025
3.79,✅ 穩健價值,17.33%,🚀 利潤擴張,2412.TW,3.96,3.52,中華電,1.29,33.63%,4.12,10.78509119746233,136.0,189.15,4.99,2.67,2025-12,2025
1.09,✅ 穩健價值,39.14%,🏰 高護城河,2883.TW,-10.99,-29.02,凱基金,1.2699999999999996,78.38%,-34.81,5.920329460741758,21.5499992371,54.6,1.74,-12.26,2025-12,2025
4.6,✅ 穩健價值,4.93%,🌑 雙重衰退,2206.TW,-3.34,-6.07,三陽工業,1.2199999999999998,18.31%,-1.93,3.9652871512616823,59.4000015259,224.70000000000002,5.78,-4.56,2025-12,2025
2.53,✅ 穩健價值,12.13%,🚀 利潤擴張,2478.TW,8.95,10.63,大毅,1.1399999999999997,24.27%,13.57,14.251497005988021,119.0,125.25000000000003,3.45,7.81,2025-12,2025
4.21,✅ 穩健價值,23.81%,🚀 利潤擴張,2612.TW,6.43,7.95,中航,1.0699999999999994,34.11%,94.01,4.084709370129218,56.9000015259,208.95,5.46,5.36,2025-12,2025
2.44,✅ 穩健價值,14.33%,🚀 利潤擴張,3013.TW,13.2,11.48,晟銘電,1.0299999999999994,21.20%,15.64,14.269275028768698,124.0,130.35000000000002,4.03,12.17,2025-12,2025
6.12,✅ 穩健價值,18.42%,🚀 利潤擴張,3551.TWO,17.2,12.87,世禾,1.0299999999999976,36.55%,23.67,9.801548886737658,202.5,309.9,8.36,16.17,2025-12,2025
3.23,✅ 穩健價值,N/A,🚀 利潤擴張,7753.TWO,10.39,16.17,星亞,0.8800000000000008,N/A,10.53,4.123563145316092,43.0499992371,156.6,4.22,9.51,2025-12,2025
-0.92,⚪ 數據不足,-2.28%,🌑 雙重衰退,2406.TW,-6.98,-32.0,國碩,0.8299999999999992,11.28%,-217.24,0.0,34.5,-41.85,-0.92,-7.81,2025-12,2025
27.9,✅ 穩健價值,59.33%,🏰 高護城河,3293.TWO,19.82,21.48,鈊象,0.8099999999999987,97.58%,21.2,7.84167289021658,735.0,1405.9499999999998,38.51,19.01,2025-12,2025
-2.11,⚪ 數據不足,-478.52%,🚀 利潤擴張,4743.TWO,10.29,-0.69,合一,0.7999999999999989,41.13%,-31.06,0.0,0.0,0.0,-2.18,9.49,2025-12,2025
2.95,✅ 穩健價值,N/A,🚀 利潤擴張,8936.TWO,21.07,17.98,國統,0.7800000000000011,N/A,28.82,5.394456127302771,50.5999984741,140.70000000000002,4.08,20.29,2025-12,2025
2.38,✅ 穩健價值,2.38%,🚀 利潤擴張,2414.TW,18.73,23.71,精技,0.5599999999999987,8.10%,21.43,6.344221105527638,50.5,119.4,3.17,18.17,2025-12,2025
0.6,✅ 穩健價值,N/A,🚀 利潤擴張,8923.TWO,3.23,9.05,時報,0.54,N/A,0.0,7.7906978222868215,20.1000003815,38.7,0.96,2.69,2025-12,2025
0.61,✅ 穩健價值,-7.50%,🌑 雙重衰退,4707.TWO,-6.32,-1.16,磐亞,0.45999999999999996,-0.45%,-10.29,7.288557024129353,14.6499996185,30.150000000000002,0.89,-6.78,2025-12,2025
-1.56,⚪ 數據不足,-23.61%,🌑 雙重衰退,4198.TWO,-14.62,-18.9,欣大健康,0.3800000000000008,30.43%,16.58,0.0,39.9000015259,-73.8,-1.96,-15.0,2025-12,2025
2.43,✅ 穩健價值,10.03%,🌑 雙重衰退,2852.TW,-2.67,-3.25,第一保,0.3799999999999999,31.15%,-5.81,3.442728442728443,26.75,116.55,2.92,-3.05,2025-12,2025
5.54,✅ 穩健價值,N/A,🚀 利潤擴張,7556.TWO,19.42,19.5,意德士,0.16000000000000014,N/A,25.35,15.78663793103448,293.0,278.40000000000003,7.1,19.26,2025-12,2025
4.38,✅ 穩健價值,N/A,🚀 利潤擴張,6525.TW,14.17,15.99,捷敏-KY,0.14000000000000057,N/A,21.33,9.429978888106968,134.0,213.14999999999998,5.88,14.03,2025-12,2025
-0.68,⚪ 數據不足,N/A,🚀 利潤擴張,5211.TWO,34.19,25.77,蒙恬,0.030000000000001137,N/A,26.09,0.0,18.0,-34.800000000000004,-0.77,34.16,2025-12,2025
2.71,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,8358.TWO,15.34,11.75,金居,-0.17999999999999972,N/A,-5.9,55.061983471074385,533.0,145.2,4.21,15.52,2025-12,2025
4.16,⚪ 中性觀察,9.96%,⚠️ 獲利稀釋,2645.TW,11.43,13.98,長榮航太,-0.20000000000000107,14.11%,10.05,11.899399399399398,158.5,199.80000000000004,5.46,11.63,2025-12,2025
-1.54,⚪ 數據不足,-35.14%,🌑 雙重衰退,4564.TW,-4.02,8.43,元翎,-0.2999999999999994,-20.30%,-8.76,0.0,15.6499996185,-73.05,-1.86,-3.72,2025-12,2025
-0.95,⚪ 數據不足,-174.96%,🏰 高護城河,4192.TWO,15.58,17.43,杏國,-0.3000000000000007,76.40%,18.8,0.0,19.9500007629,-50.4,-1.3,15.88,2025-12,2025
-0.91,⚪ 數據不足,N/A,🌑 雙重衰退,5205.TWO,-22.22,-19.89,中茂,-0.34999999999999787,N/A,7.14,0.0,23.8500003815,-49.8,-1.43,-21.87,2025-12,2025
0.73,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,8033.TW,14.0,17.35,雷虎,-0.3699999999999992,N/A,151.72,60.39823008849558,136.5,33.9,0.58,14.37,2025-12,2025
1.01,⚪ 中性觀察,41.10%,🏰 高護城河,2834.TW,2.44,1.98,臺企銀,-0.41000000000000014,97.54%,4.12,4.923076923076923,16.0,48.75,1.26,2.85,2025-12,2025
2.0,⚪ 中性觀察,11.17%,⚠️ 獲利稀釋,1229.TW,4.49,-0.11,聯華,-0.4299999999999997,21.12%,6.95,6.224649224009361,39.9000015259,96.15,2.57,4.92,2025-12,2025
1.81,⚪ 中性觀察,9.36%,⚠️ 獲利稀釋,2610.TW,2.11,2.68,華航,-0.4700000000000002,18.07%,5.85,2.988781990144231,18.6499996185,93.60000000000001,2.42,2.58,2025-12,2025
13.87,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,6442.TW,63.72,92.55,光聖,-0.5,N/A,66.63,46.7588769611891,2265.0,726.5999999999999,23.46,64.22,2025-12,2025
0.24,⚪ 中性觀察,22.63%,🌑 雙重衰退,3266.TW,-69.95,-47.7,昇陽,-0.5799999999999983,42.09%,-46.67,12.075471878018869,12.8000001907,15.9,0.58,-69.37,2025-12,2025
4.99,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,9917.TW,5.71,7.59,中保科,-0.5800000000000001,N/A,3.81,6.803130644190247,113.0,249.14999999999998,6.77,6.29,2025-12,2025
3.41,⚪ 中性觀察,9.78%,⚠️ 獲利稀釋,1736.TW,13.11,14.96,喬山,-0.5800000000000001,48.58%,64.73,8.117326057298772,119.0,219.9,9.06,13.69,2025-12,2025
2.39,❌ 暫避觀望,10.72%,🌑 雙重衰退,4755.TW,-9.76,0.49,三福化,-0.5899999999999999,22.24%,-23.89,18.018539976825032,155.5,129.45,3.7,-9.17,2025-12,2025
8.52,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,7765.TW,2.97,11.43,中華資安,-0.6699999999999999,N/A,6.85,8.324821246169561,244.5,440.55,11.47,3.64,2025-12,2025
11.25,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,6811.TWO,10.46,8.94,宏�硌穈T,-0.7399999999999984,N/A,6.94,5.746048754353067,214.5,559.9499999999999,14.36,11.2,2025-12,2025
5.51,⚪ 中性觀察,5.80%,⚠️ 獲利稀釋,3019.TW,13.99,16.37,亞光,-0.75,15.53%,23.82,9.274924471299093,153.5,248.25,6.6,14.74,2025-12,2025
3.94,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,6257.TW,6.63,7.66,矽格,-0.8799999999999999,N/A,-4.62,17.038102084831056,237.0,208.65,6.14,7.51,2025-12,2025
4.84,⚪ 中性觀察,30.59%,🏰 高護城河,2882.TW,-2.94,-12.01,國泰金,-0.8999999999999999,62.29%,-27.4,4.896876751567473,83.0999984741,254.54999999999998,7.06,-2.04,2025-12,2025
5.52,⚪ 中性觀察,12.50%,⚠️ 獲利稀釋,3689.TWO,19.61,21.75,湧德,-0.9000000000000021,30.92%,25.52,6.494522691705789,124.5,287.55,7.55,20.51,2025-12,2025
0.89,⚪ 中性觀察,38.82%,⚠️ 獲利稀釋,2633.TW,1.74,0.9,台灣高鐵,-1.01,43.22%,-2.2,8.322258882757474,25.0499992371,45.150000000000006,1.17,2.75,2025-12,2025
1.54,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,9908.TW,0.6,3.19,大台北,-1.0899999999999999,N/A,0.0,6.830986005046949,29.1000003815,63.9,1.72,1.69,2025-12,2025
-1.96,⚪ 數據不足,N/A,⚠️ 獲利稀釋,6645.TW,8.37,8.78,金萬林-創,-1.120000000000001,N/A,8.41,0.0,11.8500003815,-99.3,-2.41,9.49,2025-12,2025
0.03,❌ 暫避觀望,-0.53%,🌑 雙重衰退,3516.TWO,-15.15,-21.23,亞帝歐,-1.1500000000000004,13.94%,-88.0,63.02631779710526,23.9500007629,5.700000000000001,0.27,-14.0,2025-12,2025
1.89,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,6792.TW,5.83,9.04,詠業,-1.1799999999999997,N/A,41.22,11.748251214720277,67.1999969482,85.80000000000001,2.23,7.01,2025-12,2025
8.67,❌ 暫避觀望,15.69%,⚠️ 獲利稀釋,2395.TW,17.26,21.83,研華,-1.2999999999999972,39.78%,17.5,17.253044654939107,510.0,443.40000000000003,12.25,18.56,2025-12,2025
0.47,⚪ 中性觀察,38.94%,🏰 高護城河,2889.TW,3.28,-2.64,國票金,-1.3199999999999998,90.85%,-2.08,10.503597396762588,14.6000003815,20.85,0.63,4.6,2025-12,2025
2.7,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,6261.TWO,4.19,-1.1,久元,-1.4499999999999993,N/A,-11.76,13.413304252998909,123.0,137.55,4.23,5.64,2025-12,2025
8.83,⚪ 中性觀察,32.73%,🏰 高護城河,3218.TWO,-2.07,-0.6,大學光,-1.5,58.77%,-9.44,4.254966887417218,128.5,453.00000000000006,12.31,-0.57,2025-12,2025
14.0,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,6526.TW,7.78,14.59,達發,-1.6499999999999995,N/A,13.73,15.577439570277528,696.0,670.2,17.32,9.43,2025-12,2025
1.09,❌ 暫避觀望,3.94%,🌑 雙重衰退,1717.TW,-9.62,-7.17,長興,-1.6899999999999995,21.29%,-4.39,24.411764705882355,83.0,51.0,1.41,-7.93,2025-12,2025
4.76,⚪ 中性觀察,4.16%,⚠️ 獲利稀釋,4915.TW,1.64,0.47,致伸,-1.6900000000000002,17.61%,3.8,4.735121093911053,72.4000015259,229.35,5.71,3.33,2025-12,2025
1.05,⚪ 中性觀察,65.42%,🏰 高護城河,2820.TW,31.37,29.19,華票,-1.6900000000000013,87.03%,29.63,4.926685993284457,16.7999992371,51.150000000000006,1.34,33.06,2025-12,2025
5.53,⚪ 中性觀察,N/A,📉 獲利侵蝕,6953.TWO,0.0,-7.09,家碩,-1.72,N/A,-4.49,14.3993417443774,262.5,273.45,7.99,1.72,2025-12,2025
0.27,⚪ 中性觀察,5.82%,🌑 雙重衰退,2515.TW,-14.89,-10.98,中工,-1.7700000000000014,9.34%,-21.21,13.817204711290321,12.8500003815,13.950000000000001,0.4,-13.12,2025-12,2025
30.36,⚪ 中性觀察,31.25%,⚠️ 獲利稀釋,1590.TW,10.18,9.91,亞德客-KY,-1.790000000000001,47.51%,4.29,14.37684003925417,1465.0,1528.5,42.0,11.97,2025-12,2025
5.05,⚪ 中性觀察,21.51%,🏰 高護城河,4105.TWO,7.55,14.57,東洋,-1.9400000000000004,56.36%,37.23,4.734144876739269,73.9000015259,234.15,6.27,9.49,2025-12,2025
14.3,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,7751.TWO,60.48,54.14,竑騰,-1.9400000000000048,N/A,44.57,37.52665245202559,1760.0,703.5,20.5,62.42,2025-12,2025
2.37,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,6568.TWO,4.76,5.88,宏觀,-1.9800000000000004,N/A,-24.19,27.09251101321586,246.0,136.2,4.0,6.74,2025-12,2025
0.21,❌ 暫避觀望,N/A,📉 獲利侵蝕,5328.TWO,0.0,5.47,華容,-1.99,N/A,61.54,48.356163338493154,35.2999992371,10.95,0.39,1.99,2025-12,2025
5.41,⚪ 中性觀察,N/A,🌑 雙重衰退,6271.TW,-6.83,-4.19,同欣電,-2.3,N/A,-15.2,13.73945147679325,260.5,284.40000000000003,7.64,-4.53,2025-12,2025
-0.43,⚪ 數據不足,3.73%,🏰 高護城河,3632.TWO,-31.03,-35.55,研勤,-2.3100000000000023,54.59%,-760.0,0.0,7.9499998093,-17.400000000000002,-0.38,-28.72,2025-12,2025
0.98,⚪ 中性觀察,2.92%,⚠️ 獲利稀釋,3059.TW,18.27,25.58,華晶科,-2.3200000000000003,23.91%,16.87,13.737864324563107,42.4500007629,46.349999999999994,1.24,20.59,2025-12,2025
20.35,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,5536.TWO,34.76,46.97,聖暉*,-2.3500000000000014,N/A,34.86,15.662832929782079,1035.0,991.2000000000002,28.42,37.11,2025-12,2025
12.01,⚪ 中性觀察,7.36%,⚠️ 獲利稀釋,2727.TW,2.75,3.33,王品,-2.46,47.07%,-2.81,5.691964285714285,229.5,604.8000000000001,16.02,5.21,2025-12,2025
13.77,⚪ 中性觀察,4.26%,⚠️ 獲利稀釋,2376.TW,24.57,24.08,技嘉,-2.5,10.28%,33.43,7.333042339589698,336.0,687.3,18.2,27.07,2025-12,2025
18.06,❌ 暫避觀望,60.64%,🏰 高護城河,3529.TWO,4.19,7.92,力旺,-2.55,100.00%,2.21,56.77745193874227,3485.0,920.6999999999999,25.6,6.74,2025-12,2025
30.84,⚪ 數據不足,N/A,⚠️ 獲利稀釋,7805.TWO,3.16,6.11,威聯通,-2.6399999999999997,N/A,3.99,0.0,784.0,0.0,44.56,5.8,2025-12,2025
1.12,⚪ 中性觀察,14.06%,🏰 高護城河,2903.TW,-5.49,-2.99,遠百,-2.81,54.41%,1.83,6.0714286762362635,22.1000003815,54.6,1.56,-2.68,2025-12,2025
26.19,❌ 暫避觀望,29.56%,⚠️ 獲利稀釋,3131.TWO,56.98,53.06,弘塑,-2.950000000000003,42.10%,28.76,32.38045738045738,3115.0,1443.0,45.48,59.93,2025-12,2025
1.34,⚪ 中性觀察,16.80%,🌑 雙重衰退,4527.TWO,-19.05,-24.37,方土霖,-3.1000000000000014,29.77%,-52.98,7.403685219916246,44.2000007629,89.55000000000001,3.4,-15.95,2025-12,2025
5.42,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,6214.TW,9.74,15.19,精誠,-3.1500000000000004,N/A,-6.74,7.3288058856819465,129.5,265.05,7.91,12.89,2025-12,2025
2.63,⚪ 中性觀察,12.30%,🌑 雙重衰退,4584.TWO,-4.72,5.03,君帆,-3.21,34.23%,-4.71,4.594882566535181,43.0999984741,140.70000000000002,3.43,-1.51,2025-12,2025
1.58,⚪ 數據不足,3.28%,📉 獲利侵蝕,3209.TW,0.0,-1.06,全科,-3.25,4.62%,-34.03,0.0,0.0,0.0,3.02,3.25,2025-12,2025
2.84,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,6486.TWO,2.66,-9.56,互動,-3.46,N/A,-16.72,6.960616699640411,81.3000030518,175.2,5.78,6.12,2025-12,2025
6.51,⚪ 中性觀察,21.47%,🏰 高護城河,2640.TWO,0.9,3.84,大車隊,-3.47,51.63%,1.56,7.383007723761927,162.5,330.15,9.01,4.37,2025-12,2025
-2.49,⚪ 數據不足,-9.19%,📉 獲利侵蝕,2067.TWO,-2.19,3.79,嘉鋼,-3.5,7.03%,-19.71,0.0,6.6999998093,-110.7,-2.8,1.31,2025-12,2025
0.3,❌ 暫避觀望,N/A,🌑 雙重衰退,5452.TWO,-17.5,-12.51,佶優,-3.5500000000000007,N/A,50.0,37.640449438202246,33.5,13.35,0.33,-13.95,2025-12,2025
3.46,❌ 暫避觀望,N/A,📉 獲利侵蝕,6672.TW,-2.81,-1.28,騰輝電子-KY,-3.69,N/A,-9.9,18.369098712446355,214.0,174.74999999999997,4.85,0.88,2025-12,2025
3.53,⚪ 中性觀察,7.42%,🌑 雙重衰退,2488.TW,-12.98,1.02,漢平,-3.6900000000000013,19.83%,-6.61,4.912280772197599,53.2000007629,162.45,4.56,-9.29,2025-12,2025
6.74,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,7703.TWO,27.67,34.82,銳澤,-3.75,N/A,40.42,9.765976597659765,217.0,333.3,8.72,31.42,2025-12,2025
-1.91,⚪ 數據不足,-18.26%,⚠️ 獲利稀釋,4726.TWO,4.42,-7.0,永昕,-3.8100000000000005,1.76%,-2.69,0.0,27.4500007629,-89.85000000000001,-2.17,8.23,2025-12,2025
4.91,⚪ 中性觀察,6.54%,⚠️ 獲利稀釋,3029.TW,30.86,45.68,零壹,-3.8699999999999974,14.31%,34.15,5.974025879659863,96.5999984741,242.55,6.53,34.73,2025-12,2025
1.67,⚪ 中性觀察,34.40%,🏰 高護城河,2855.TW,0.0,-16.01,統一證,-3.92,82.96%,-32.66,8.484848484848484,42.0,74.25,3.0,3.92,2025-12,2025
1.33,❌ 暫避觀望,5.11%,🌑 雙重衰退,4722.TW,-11.71,-6.97,國精化,-3.990000000000001,17.84%,-29.12,63.18807339449541,275.5,65.4,2.0,-7.72,2025-12,2025
0.85,⚪ 中性觀察,1.66%,🌑 雙重衰退,2312.TW,-4.59,1.36,金寶,-4.04,5.36%,-10.64,14.285714285714285,40.0,42.00000000000001,1.05,-0.55,2025-12,2025
1.62,⚪ 中性觀察,9.02%,📉 獲利侵蝕,2948.TWO,-2.28,3.92,寶陞,-4.12,48.05%,2.53,7.0038910505836585,36.0,77.1,2.14,1.84,2025-12,2025
1.51,⚪ 中性觀察,35.12%,🏰 高護城河,2892.TW,3.31,4.61,第一金,-4.279999999999999,78.99%,2.03,5.6995886343415645,27.7000007629,72.89999999999999,1.87,7.59,2025-12,2025
-0.17,⚪ 數據不足,N/A,⚠️ 獲利稀釋,6142.TW,48.0,75.47,友勁,-4.32,N/A,56.41,0.0,8.1000003815,-10.8,-0.26,52.32,2025-12,2025
2.3,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,9926.TW,1.52,6.06,新海,-4.390000000000001,N/A,0.0,6.923621041428571,48.9500007629,106.05000000000001,2.68,5.91,2025-12,2025
3.42,⚪ 中性觀察,2.54%,🌑 雙重衰退,2347.TW,-7.97,-8.89,聯強,-4.4799999999999995,4.26%,-9.04,7.351916509224739,84.4000015259,172.2,5.08,-3.49,2025-12,2025
-1.98,⚪ 數據不足,-9.23%,🏰 高護城河,4171.TWO,8.21,5.83,瑞基,-4.5,73.67%,-33.1,0.0,18.1499996185,-81.3,-1.93,12.71,2025-12,2025
-0.27,⚪ 數據不足,-3.01%,🌑 雙重衰退,4121.TWO,-5.88,-1.15,優盛,-4.54,33.58%,-47.37,0.0,14.3999996185,-13.950000000000001,-0.36,-1.34,2025-12,2025
10.43,⚪ 中性觀察,41.97%,🏰 高護城河,4728.TWO,6.9,13.37,雙美,-4.549999999999999,77.03%,7.08,11.020114942528737,383.5,522.0,13.33,11.45,2025-12,2025
5.94,⚪ 中性觀察,10.67%,⚠️ 獲利稀釋,2480.TW,6.67,17.02,敦陽科,-4.710000000000001,24.08%,7.41,7.276302851524089,148.0,305.1,8.0,11.38,2025-12,2025
7.74,⚪ 中性觀察,N/A,🌑 雙重衰退,6996.TWO,-14.17,-15.41,力領科技,-4.77,N/A,-38.46,7.0612094395280245,191.5,406.79999999999995,12.15,-9.4,2025-12,2025
15.45,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,5434.TW,13.53,22.38,崇越,-5.040000000000001,N/A,7.32,9.274971075973776,481.0,777.9,21.81,18.57,2025-12,2025
1.03,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,5880.TW,7.94,8.58,合庫金,-5.069999999999999,N/A,-0.96,6.755952608005953,22.7000007629,50.4,1.36,13.01,2025-12,2025
0.25,❌ 暫避觀望,20.24%,🏰 高護城河,2901.TW,-7.32,-3.66,欣欣,-5.17,84.77%,-21.88,26.034482320114943,22.6499996185,13.05,0.38,-2.15,2025-12,2025
2.2,⚪ 中性觀察,4.56%,⚠️ 獲利稀釋,2453.TW,1.96,7.96,凌群,-5.25,24.39%,5.26,8.010402922509753,61.5999984741,115.35000000000001,3.12,7.21,2025-12,2025
1.16,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,5548.TWO,9.24,13.03,安倉,-5.32,N/A,-24.84,5.419580419580421,23.25,64.35,2.03,14.56,2025-12,2025
32.18,❌ 暫避觀望,12.65%,⚠️ 獲利稀釋,2345.TW,119.5,146.74,智邦,-5.3799999999999955,17.90%,140.62,24.56403525220326,2620.0,1599.9,47.13,124.88,2025-12,2025
-2.1,⚪ 數據不足,-198.78%,🌑 雙重衰退,3041.TW,-35.42,-21.55,揚智,-5.490000000000002,5.61%,-3.19,0.0,26.3999996185,-105.75000000000001,-3.43,-29.93,2025-12,2025
0.36,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,6658.TW,24.77,44.67,聯策,-5.760000000000002,N/A,63.64,95.49180327868855,233.0,36.599999999999994,1.38,30.53,2025-12,2025
15.83,⚪ 中性觀察,N/A,📉 獲利侵蝕,8464.TW,-4.37,3.29,億豐,-5.84,N/A,-6.66,5.7964357890869005,315.5,816.45,22.53,1.47,2025-12,2025
13.05,⚪ 中性觀察,N/A,📉 獲利侵蝕,8081.TW,-0.84,5.5,致新,-5.84,N/A,-3.49,6.594153636981645,291.0,661.95,17.76,5.0,2025-12,2025
0.08,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,8043.TWO,9.87,5.48,蜜望實,-5.880000000000001,N/A,-94.84,177.94117647058826,121.0,10.2,1.67,15.75,2025-12,2025
