expansion,est_price,price,date,prev_rev_yoy,prev_eps,status,om,rev_yoy,prev_eps_yoy,advice,prev_year,name,eps_yoy,eps,pe,gm,symbol
-189.51,586.35,472.0,2026-03,-11.96,15.5,📉 獲利侵蝕,0.48%,107.78,-38.69,⚪ 中性觀察,2025,營邦,-81.73,1.54,12.074699411614223,29.12%,3693.TWO
-189.9,314.85,191.5,2026-03,16.17,8.36,⚠️ 獲利稀釋,18.42%,205.07,17.2,⚪ 中性觀察,2025,世禾,15.17,2.46,9.123392091472128,36.55%,3551.TWO
-190.43,467.85,692.0,2026-03,20.89,13.99,⚠️ 獲利稀釋,19.22%,200.1,-6.3,❌ 暫避觀望,2025,華城,9.67,3.29,22.18659826867586,42.20%,1519.TW
-191.19,24.15,38.6500015259,2026-03,-10.89,1.13,⚠️ 獲利稀釋,9.76%,194.32,-49.1,❌ 暫避觀望,2025,普安,3.13,0.33,24.0062121278882,43.31%,2495.TW
-191.64999999999998,193.65,58.0,2026-03,2.41,5.77,📉 獲利侵蝕,12.48%,174.54,-18.35,⚪ 中性觀察,2025,友輝,-17.11,1.9,4.492641363284275,28.71%,4933.TWO
-192.04999999999998,122.25,67.0999984741,2026-03,11.78,3.77,⚠️ 獲利稀釋,N/A,369.13,-7.65,⚪ 中性觀察,2025,迎廣,177.08,1.33,8.233128647128835,N/A,6117.TW
-192.17000000000002,-30.450000000000003,15.6499996185,2026-03,-52.73,-0.92,⚠️ 獲利稀釋,N/A,286.81,53.77,⚪ 數據不足,2025,創業家,94.64,-0.03,0.0,N/A,8477.TWO
-192.23000000000002,148.95,67.0,2026-03,19.44,3.53,⚠️ 獲利稀釋,N/A,231.62,61.93,⚪ 中性觀察,2025,幸康,39.39,1.38,6.747230614300101,N/A,3332.TWO
-192.51,184.95,229.5,2026-03,0.88,4.85,⚠️ 獲利稀釋,N/A,257.27,-2.81,❌ 暫避觀望,2025,騰輝電子-KY,64.76,1.73,18.61313868613139,N/A,6672.TW
-192.66,-22.8,27.1499996185,2026-03,12.63,-0.06,📉 獲利侵蝕,N/A,89.63,-102.22,⚪ 數據不足,2025,凱衛,-103.03,-0.67,0.0,N/A,5201.TWO
-192.74,-106.95,23.75,2026-03,-29.93,-3.43,📉 獲利侵蝕,-198.78%,172.74,-35.42,⚪ 數據不足,2025,揚智,-20.0,-0.48,0.0,5.61%,3041.TW
-194.24,78.60000000000001,62.7999992371,2026-03,-9.64,1.34,📉 獲利侵蝕,-4.97%,190.77,-77.5,⚪ 中性觀察,2025,世德,-3.47,1.96,11.984732678835877,19.80%,2066.TWO
-194.54999999999998,-137.10000000000002,94.8000030518,2026-03,-3.81,-2.87,🔄 轉虧為盈,N/A,396.14,-356.73,⚪ 數據不足,2025,智崴,201.59,0.67,0.0,N/A,5263.TWO
-195.34,510.59999999999997,194.5,2026-03,15.02,14.08,⚠️ 獲利稀釋,N/A,219.37,39.41,⚪ 中性觀察,2025,視陽,24.03,3.82,5.713866039952997,N/A,6782.TW
-195.95999999999998,285.45000000000005,222.5,2026-03,19.26,7.1,⚠️ 獲利稀釋,N/A,218.89,19.42,⚪ 中性觀察,2025,意德士,22.93,2.52,11.692065160273252,N/A,7556.TWO
-196.48999999999998,63.0,26.1499996185,2026-03,-0.92,1.72,📉 獲利侵蝕,N/A,192.14,-31.2,⚪ 中性觀察,2025,晶采,-4.35,0.44,6.2261903853571425,N/A,8049.TWO
-196.72,472.04999999999995,197.0,2026-03,16.17,12.71,⚠️ 獲利稀釋,N/A,206.96,10.57,⚪ 中性觀察,2025,望隼,10.24,3.66,6.259930092151255,N/A,4771.TW
-196.74,-69.45,32.4500007629,2026-03,-51.34,-2.15,📉 獲利侵蝕,-262.93%,126.74,-73.98,⚪ 數據不足,2025,鴻華先進-創,-70.0,-0.51,0.0,19.82%,2258.TW
-196.95999999999998,228.6,53.2000007629,2026-03,16.17,6.07,📉 獲利侵蝕,12.10%,135.88,8.01,⚪ 中性觀察,2025,僑威,-61.08,0.72,3.4908136983530182,23.99%,3078.TWO
-197.02,795.6,334.0,2026-03,0.95,20.25,⚠️ 獲利稀釋,16.17%,205.28,-9.03,⚪ 中性觀察,2025,南寶,8.26,6.55,6.297134238310709,33.74%,4766.TW
-197.9,127.95000000000002,130.5,2026-03,29.59,3.08,⚠️ 獲利稀釋,N/A,226.47,62.03,❌ 暫避觀望,2025,正淩,28.57,0.9,15.298944900351698,N/A,8147.TWO
-198.34,15.9,37.5,2026-03,-4.54,0.32,🏰 高護城河,-3.25%,106.5,-57.53,❌ 暫避觀望,2025,遠見,-91.84,0.04,35.37735849056604,58.07%,3040.TW
-198.42999999999995,421.2,185.0,2026-03,2.94,11.19,⚠️ 獲利稀釋,6.32%,548.43,24.88,⚪ 中性觀察,2025,鮮活果汁-KY,350.0,3.24,6.588319088319088,24.61%,1256.TW
-198.67,361.8,152.0,2026-03,0.1,9.61,📉 獲利侵蝕,18.52%,179.22,4.45,⚪ 中性觀察,2025,鈞興-KY,-19.45,2.41,6.301824212271973,33.35%,4571.TW
-198.81,147.45,79.5,2026-03,-3.53,4.38,📉 獲利侵蝕,N/A,168.9,-28.08,⚪ 中性觀察,2025,立端,-29.91,0.75,8.087487283825025,N/A,6245.TWO
-199.3,249.29999999999995,108.5,2026-03,6.29,6.77,⚠️ 獲利稀釋,N/A,199.94,5.71,⚪ 中性觀察,2025,中保科,0.64,1.6,6.528279181708785,N/A,9917.TW
-199.35,38.7,28.4500007629,2026-03,-15.65,0.93,📉 獲利侵蝕,7.44%,182.28,-75.14,⚪ 中性觀察,2025,裕隆,-17.07,0.35,11.02713207864341,30.14%,2201.TW
-199.36,219.00000000000003,210.0,2026-03,7.08,5.99,⚠️ 獲利稀釋,26.59%,253.02,34.97,⚪ 中性觀察,2025,欣銓,53.66,1.95,14.383561643835614,37.83%,3264.TWO
-199.65,53.1,29.7000007629,2026-03,-10.2,1.66,⚠️ 獲利稀釋,N/A,223.18,-3.49,⚪ 中性觀察,2025,樂斯科,23.53,0.21,8.389830723983051,N/A,6662.TWO
-200.55,97.2,17.4500007629,2026-03,39.1,0.51,📉 獲利侵蝕,N/A,107.98,-76.4,⚪ 中性觀察,2025,大研生醫*,-92.57,0.13,2.6929013522993825,N/A,7780.TW
-201.63000000000002,420.30000000000007,243.0,2026-03,3.79,10.78,⚠️ 獲利稀釋,2.95%,208.08,-2.88,⚪ 中性觀察,2025,統一超,6.45,2.97,8.672376873661669,34.07%,2912.TW
-202.11,207.45,141.5,2026-03,13.69,9.06,📉 獲利侵蝕,9.78%,110.9,13.11,⚪ 中性觀察,2025,喬山,-91.21,0.08,10.231381055676067,48.58%,1736.TW
-202.12999999999997,130.8,77.5999984741,2026-03,5.25,3.92,⚠️ 獲利稀釋,N/A,261.03,17.71,⚪ 中性觀察,2025,瀚荃,58.9,1.17,8.899082393818807,N/A,8103.TW
-202.16,414.45,252.5,2026-03,6.85,11.76,📉 獲利侵蝕,22.33%,176.57,-2.81,⚪ 中性觀察,2025,興勤,-25.59,2.21,9.13861744480637,39.10%,2428.TW
-202.24,192.29999999999998,76.5,2026-03,-7.81,5.64,⚠️ 獲利稀釋,N/A,219.85,-14.93,⚪ 中性觀察,2025,勁豐,17.61,1.67,5.967238689547583,N/A,6577.TWO
-202.33,70.19999999999999,36.0,2026-03,0.66,1.73,📉 獲利侵蝕,N/A,201.11,-37.18,⚪ 中性觀察,2025,金興精密,-1.22,0.82,7.6923076923076925,N/A,7732.TW
-202.45000000000002,168.45000000000002,76.8000030518,2026-03,6.12,5.78,📉 獲利侵蝕,N/A,159.18,2.66,⚪ 中性觀察,2025,互動,-43.27,0.59,6.838824848780053,N/A,6486.TWO
-202.66,237.30000000000004,58.5999984741,2026-03,2.9,5.37,⚠️ 獲利稀釋,N/A,244.12,-10.95,⚪ 中性觀察,2025,台灣虎航,41.46,2.91,3.7041718378065736,N/A,6757.TW
-203.09,195.15000000000003,168.0,2026-03,5.34,5.28,📉 獲利侵蝕,14.07%,198.02,-15.57,⚪ 中性觀察,2025,晶技,-5.07,1.32,12.913143735588008,32.18%,3042.TW
-203.17,164.55,305.0,2026-03,26.97,4.37,⚠️ 獲利稀釋,N/A,222.57,51.58,❌ 暫避觀望,2025,昇陽半導體,19.4,1.61,27.803099361896077,N/A,8028.TW
-203.32999999999998,200.7,44.0499992371,2026-03,1.41,6.04,⚠️ 獲利稀釋,N/A,236.89,37.27,⚪ 中性觀察,2025,洛��,33.56,1.95,3.2922271477653218,N/A,8077.TWO
-203.49,667.9499999999999,88.0,2026-03,78.68,18.83,📉 獲利侵蝕,N/A,158.08,242.99,⚪ 中性觀察,2025,寬宏藝術,-45.41,2.08,1.9761958230406471,N/A,6596.TWO
-203.71,582.4499999999999,165.0,2026-03,-2.91,14.92,📉 獲利侵蝕,10.54%,174.36,-20.89,⚪ 中性觀察,2025,拓凱,-29.35,3.61,4.2492917847025495,32.65%,4536.TW
-203.8,397.04999999999995,220.5,2026-03,-26.81,10.2,📉 獲利侵蝕,14.44%,200.72,-52.93,⚪ 中性觀察,2025,上品,-3.08,2.52,8.330185115224783,28.63%,4770.TW
-204.03,-56.85,59.0,2026-03,-19.18,-1.84,🔄 轉虧為盈,-22.71%,120.7,-757.14,⚪ 數據不足,2025,聚積,-83.33,0.01,0.0,39.78%,3527.TWO
-204.3,-5.25,18.1000003815,2026-03,16.55,0.06,📉 獲利侵蝕,N/A,169.3,20.0,⚪ 數據不足,2025,威健生技,-35.0,-0.27,0.0,N/A,6661.TWO
-204.88,52.35,17.1499996185,2026-03,8.24,1.43,📉 獲利侵蝕,N/A,136.36,55.43,⚪ 中性觀察,2025,百和興業-KY,-68.52,0.17,4.914040005300859,N/A,8404.TW
-205.25,90.3,52.0999984741,2026-03,2.54,3.67,📉 獲利侵蝕,21.37%,121.25,180.15,⚪ 中性觀察,2025,台耀,-84.0,0.16,8.654484796362127,41.59%,4746.TW
-205.34,46.2,30.7000007629,2026-03,0.59,1.34,⚠️ 獲利稀釋,2.52%,222.99,7.2,⚪ 中性觀察,2025,精聯,17.65,0.4,9.967532715227273,32.08%,3652.TW
-205.5,32.7,57.0999984741,2026-03,22.23,0.76,📉 獲利侵蝕,N/A,180.5,213.64,❌ 暫避觀望,2025,盛群,-25.0,0.3,26.192659850504583,N/A,6202.TW
-205.76999999999998,30.749999999999996,24.0499992371,2026-03,-5.88,0.72,📉 獲利侵蝕,N/A,170.48,2.44,⚪ 中性觀察,2025,光譜,-35.29,0.22,11.731706944926831,N/A,5381.TWO
-205.91000000000003,50.24999999999999,59.9000015259,2026-03,8.46,1.58,📉 獲利侵蝕,N/A,172.58,205.88,❌ 暫避觀望,2025,東研信超,-33.33,0.12,17.880597470417914,N/A,6840.TWO
-206.02999999999997,56.1,31.3999996185,2026-03,21.26,2.12,📉 獲利侵蝕,4.92%,110.07,13.37,⚪ 中性觀察,2025,橙的,-95.96,0.04,8.395721823128342,42.45%,4554.TWO
-206.51999999999998,-16.8,13.8500003815,2026-03,-7.24,-0.36,📉 獲利侵蝕,N/A,123.19,36.84,⚪ 數據不足,2025,得利影,-83.33,-0.22,0.0,N/A,6144.TWO
-206.72000000000003,-28.650000000000002,19.0,2026-03,19.96,-0.47,📉 獲利侵蝕,N/A,73.39,44.71,⚪ 數據不足,2025,全譜,-133.33,-0.07,0.0,N/A,6228.TWO
-206.91999999999996,196.64999999999998,664.0,2026-03,14.65,6.22,⚠️ 獲利稀釋,5.03%,603.64,8.17,❌ 暫避觀望,2025,波若威,396.72,3.03,50.648360030511064,18.26%,3163.TWO
-206.93,1.6500000000000001,12.6000003815,2026-03,-10.97,0.07,📉 獲利侵蝕,N/A,156.93,-87.27,❌ 暫避觀望,2025,華興,-50.0,0.05,114.54545801363633,N/A,6164.TW
-207.06,-444.0,27.8999996185,2026-03,-6.55,-15.61,📉 獲利侵蝕,-2289.99%,134.38,-77.68,⚪ 數據不足,2025,浩鼎,-72.68,-3.35,0.0,-76.10%,4174.TWO
-207.14,110.7,81.0,2026-03,-10.51,3.18,📉 獲利侵蝕,N/A,195.47,-30.29,⚪ 中性觀察,2025,晶焱,-11.67,0.54,10.975609756097562,N/A,6411.TWO
-207.44,0.9000000000000001,17.0,2026-03,-12.58,-0.22,📉 獲利侵蝕,-42.60%,96.33,-131.88,❌ 暫避觀望,2025,鈺寶-創,-111.11,-0.02,283.33333333333326,40.07%,3150.TW
-207.92999999999998,-24.45,13.9499998093,2026-03,-6.89,-0.45,⚠️ 獲利稀釋,N/A,285.71,-147.37,⚪ 數據不足,2025,富堡,77.78,-0.06,0.0,N/A,8929.TWO
-207.98,117.45,48.0,2026-03,2.77,2.87,⚠️ 獲利稀釋,N/A,254.89,17.48,⚪ 中性觀察,2025,聚和,46.91,1.19,6.130268199233717,N/A,6509.TWO
-208.01999999999998,700.9499999999999,186.0,2026-03,31.04,19.63,⚠️ 獲利稀釋,8.38%,225.85,38.68,⚪ 中性觀察,2025,鼎翰,17.83,4.56,3.9803124331264716,32.53%,3611.TWO
-208.15,43.650000000000006,22.1499996185,2026-03,-0.14,1.32,📉 獲利侵蝕,N/A,160.69,-22.16,⚪ 中性觀察,2025,昇銳,-47.46,0.31,7.611683717697594,N/A,3128.TWO
-208.32,127.35000000000001,86.0999984741,2026-03,-4.78,4.63,📉 獲利侵蝕,5.30%,154.92,-46.9,⚪ 中性觀察,2025,威強電,-53.4,0.96,10.141342576454653,33.30%,3022.TW
-208.51,9.450000000000001,21.8999996185,2026-03,-8.72,0.23,⚠️ 獲利稀釋,N/A,321.84,-64.62,❌ 暫避觀望,2025,特力,113.33,0.32,34.7619041563492,N/A,2908.TW
-209.41,73.65,30.2999992371,2026-03,12.31,2.18,⚠️ 獲利稀釋,10.89%,247.51,28.24,⚪ 中性觀察,2025,祺驊,38.1,0.58,6.171079274358452,31.32%,1593.TWO
-209.54999999999998,220.2,359.5,2026-03,16.7,6.6,⚠️ 獲利稀釋,N/A,395.26,7.67,❌ 暫避觀望,2025,沛亨,185.71,3.0,24.489100817438693,N/A,6291.TWO
-209.56,161.25,47.6500015259,2026-03,9.65,4.49,⚠️ 獲利稀釋,N/A,219.66,32.45,⚪ 中性觀察,2025,統振,10.1,1.09,4.43255828147907,N/A,6170.TWO
-209.69,75.75,39.75,2026-03,11.04,2.2,📉 獲利侵蝕,N/A,179.87,-7.56,⚪ 中性觀察,2025,進典,-29.82,0.4,7.871287128712871,N/A,6843.TWO
-209.85000000000002,223.65,43.4500007629,2026-03,12.91,6.13,📉 獲利侵蝕,19.04%,182.02,39.0,⚪ 中性觀察,2025,金洲,-27.83,0.83,2.914151627290409,29.73%,4417.TWO
-209.95000000000002,547.5,1205.0,2026-03,-3.24,15.29,⚠️ 獲利稀釋,N/A,240.11,-25.74,❌ 暫避觀望,2025,環球晶,30.16,3.97,33.013698630136986,N/A,6488.TWO
-210.27,4.050000000000001,31.8999996185,2026-03,4.08,0.2,🏰 高護城河,3.74%,288.05,35.71,❌ 暫避觀望,2025,全友,77.78,0.16,118.14814673518518,51.08%,2305.TW
-210.28,974.25,401.0,2026-03,9.11,23.9,📉 獲利侵蝕,N/A,111.76,-38.71,⚪ 中性觀察,2025,保瑞,-98.52,0.21,6.173979984603541,N/A,6472.TW
-211.19000000000003,69.6,89.5,2026-03,21.08,2.07,⚠️ 獲利稀釋,N/A,258.92,9.66,❌ 暫避觀望,2025,台半,47.73,0.7,19.288793103448278,N/A,5425.TWO
-211.48,84.75,48.7000007629,2026-03,-7.32,2.3,⚠️ 獲利稀釋,N/A,219.95,-48.17,⚪ 中性觀察,2025,商億-KY,8.47,0.66,8.61946916157522,N/A,8482.TW
-211.87,-68.24999999999999,5.1900000572,2026-03,-11.95,-2.61,📉 獲利侵蝕,-391.42%,200.76,50.57,⚪ 數據不足,2025,勝悅-KY,-11.11,-0.3,0.0,-118.96%,1340.TW
-212.18,119.7,51.7999992371,2026-03,22.61,3.5,⚠️ 獲利稀釋,7.78%,237.63,25.0,⚪ 中性觀察,2025,榮昌,25.45,0.7,6.491227974573935,34.09%,3684.TWO
-212.26,60.45,33.0,2026-03,12.21,2.51,📉 獲利侵蝕,14.38%,72.97,216.0,⚪ 中性觀察,2025,皇將,-139.29,-0.11,8.188585607940446,42.43%,4744.TWO
-213.1,140.1,134.0,2026-03,-1.54,4.48,⚠️ 獲利稀釋,N/A,221.69,34.45,⚪ 中性觀察,2025,眾達-KY,8.59,-1.18,14.346895074946467,N/A,4977.TW
-214.08000000000004,26.25,18.1499996185,2026-03,1.95,0.73,⚠️ 獲利稀釋,N/A,299.79,25.86,⚪ 中性觀察,2025,保綠-KY,85.71,0.26,10.371428353428572,N/A,8423.TWO
-214.20000000000002,29.099999999999998,63.7000007629,2026-03,28.48,1.06,⚠️ 獲利稀釋,8.79%,234.71,-24.29,❌ 暫避觀望,2025,聯一光,20.51,0.47,32.83505193963917,25.59%,3441.TWO
-215.07,127.04999999999998,10.3000001907,2026-03,-12.89,2.85,📉 獲利侵蝕,18.04%,117.28,3612.5,⚪ 中性觀察,2025,日勝生,-97.79,0.06,1.2160566931168832,47.97%,2547.TW
-215.29000000000002,4.050000000000001,47.0,2026-03,5.25,0.38,📉 獲利侵蝕,N/A,196.24,-58.24,❌ 暫避觀望,2025,立��,-19.05,0.17,174.07407407407402,N/A,8111.TWO
-216.07,101.85,32.3499984741,2026-03,0.33,2.85,📉 獲利侵蝕,13.66%,205.88,-23.39,⚪ 中性觀察,2025,三芳,-10.19,0.97,4.764359127260677,31.96%,1307.TW
-216.39999999999998,69.14999999999999,20.8999996185,2026-03,-1.28,1.72,📉 獲利侵蝕,9.56%,140.17,203.51,⚪ 中性觀察,2025,松瑞藥,-76.23,0.29,4.533622476898048,30.12%,4167.TWO
-216.87,-38.1,21.7999992371,2026-03,11.77,-0.83,🔄 轉虧為盈,-11.64%,166.87,-1950.0,⚪ 數據不足,2025,西柏,-50.0,0.03,0.0,36.41%,3541.TWO
-217.38,-0.4500000000000004,43.6500015259,2026-03,-19.95,-1.53,🔄 轉虧為盈,N/A,176.26,-112.99,⚪ 數據不足,2025,橘子,-41.12,0.63,0.0,N/A,6180.TWO
-218.46,131.4,41.2999992371,2026-03,3.54,3.83,⚠️ 獲利稀釋,23.00%,221.19,-3.53,⚪ 中性觀察,2025,世坤,2.73,1.13,4.714611785057078,31.11%,4305.TWO
-218.8,68.39999999999999,18.25,2026-03,-4.79,1.99,⚠️ 獲利稀釋,10.29%,225.94,60.48,⚪ 中性觀察,2025,東森,7.14,0.3,4.00219298245614,34.49%,2614.TW
-219.04000000000002,17.25,29.5499992371,2026-03,-5.05,0.47,📉 獲利侵蝕,0.82%,130.8,-73.65,❌ 暫避觀望,2025,哲固,-88.24,0.08,25.695651510521742,17.99%,3434.TWO
-219.60000000000002,11.85,60.2999992371,2026-03,1.99,0.39,⚠️ 獲利稀釋,N/A,339.6,0.0,❌ 暫避觀望,2025,華容,120.0,0.11,76.32911295835444,N/A,5328.TWO
-219.96,380.55,116.5,2026-03,-6.01,10.06,📉 獲利侵蝕,N/A,210.03,-4.01,⚪ 中性觀察,2025,巨路,-9.93,2.63,4.592037839968467,N/A,6192.TW
-220.1,185.70000000000002,140.0,2026-03,-6.13,5.42,⚠️ 獲利稀釋,N/A,227.68,-28.68,⚪ 中性觀察,2025,博盛半導體,7.58,1.42,11.308562197092083,N/A,7712.TWO
-220.44,505.79999999999995,750.0,2026-03,17.37,13.82,⚠️ 獲利稀釋,15.14%,249.81,19.76,❌ 暫避觀望,2025,辛耘,29.37,4.14,22.24199288256228,37.11%,3583.TW
-220.45000000000002,74.85000000000001,39.9000015259,2026-03,-0.76,2.17,📉 獲利侵蝕,16.89%,211.71,-30.67,⚪ 中性觀察,2025,雲品,-8.74,0.94,7.995992289759519,37.08%,2748.TW
-220.56,23.25,49.2000007629,2026-03,30.85,0.66,⚠️ 獲利稀釋,N/A,242.78,-12.0,❌ 暫避觀望,2025,安��,22.22,0.33,31.741935976064514,N/A,6174.TWO
-220.58,209.4,52.4000015259,2026-03,5.36,5.46,⚠️ 獲利稀釋,23.81%,223.06,6.43,⚪ 中性觀察,2025,中航,2.48,1.24,3.753581771196275,34.11%,2612.TW
-220.94,852.4499999999999,1835.0,2026-03,31.76,23.14,⚠️ 獲利稀釋,16.35%,321.7,70.65,❌ 暫避觀望,2025,台達電,100.76,7.91,32.289283828963576,34.59%,2308.TW
-220.95,376.20000000000005,85.1999969482,2026-03,-13.25,11.21,📉 獲利侵蝕,18.94%,208.73,-33.63,⚪ 中性觀察,2025,萬海,-12.22,2.73,3.3971290649202546,23.92%,2615.TW
-220.98000000000002,-6.6,26.0499992371,2026-03,0.42,-0.06,⚠️ 獲利稀釋,N/A,247.65,14.29,⚪ 數據不足,2025,天瀚,26.67,-0.11,0.0,N/A,6225.TW
-221.37,52.65,79.1999969482,2026-03,40.69,1.64,⚠️ 獲利稀釋,12.18%,357.73,1116.67,❌ 暫避觀望,2025,富喬,136.36,0.79,22.564101694643874,29.01%,1815.TWO
-221.37,215.25,243.0,2026-03,6.82,5.89,⚠️ 獲利稀釋,N/A,327.2,-25.14,❌ 暫避觀望,2025,翔名,105.83,2.56,16.933797909407666,N/A,8091.TWO
-221.45,141.9,102.0,2026-03,5.47,3.81,⚠️ 獲利稀釋,14.21%,235.89,7.02,⚪ 中性觀察,2025,遠傳,14.44,1.03,10.782241014799153,27.10%,4904.TW
-221.71,25.499999999999996,53.2000007629,2026-03,1.42,-0.67,🔄 轉虧為盈,9.33%,126.45,-106.38,❌ 暫避觀望,2025,永新-KY,-95.26,0.11,31.29411809582353,28.78%,4557.TW
-222.23000000000002,269.40000000000003,218.5,2026-03,1.72,7.99,📉 獲利侵蝕,N/A,204.58,0.0,⚪ 中性觀察,2025,家碩,-17.65,1.26,12.165924276169264,N/A,6953.TWO
-222.31,10.05,11.3500003815,2026-03,-3.19,-0.14,🔄 轉虧為盈,-7.49%,232.51,88.8,❌ 暫避觀望,2025,云辰,10.2,0.54,16.94029907686567,19.09%,2390.TW
-222.37,-34.8,15.5,2026-03,-75.71,-0.95,⚠️ 獲利稀釋,-456.27%,248.3,54.11,⚪ 數據不足,2025,太極,25.93,-0.2,0.0,-156.07%,4934.TW
-223.07999999999998,-66.75,197.5,2026-03,10.0,-0.93,⚠️ 獲利稀釋,N/A,285.58,-93.62,⚪ 數據不足,2025,鈦昇,62.5,-0.22,0.0,N/A,8027.TWO
-223.92000000000002,255.29999999999998,169.5,2026-03,4.01,6.81,⚠️ 獲利稀釋,23.35%,230.24,-5.55,⚪ 中性觀察,2025,勝一,6.32,2.02,9.958871915393654,37.55%,1773.TW
-224.42,118.94999999999999,26.75,2026-03,-3.05,2.92,⚠️ 獲利稀釋,10.03%,243.47,-2.67,⚪ 中性觀察,2025,第一保,19.05,1.0,3.3732660781841113,31.15%,2852.TW
-224.67000000000002,155.54999999999998,76.0999984741,2026-03,6.13,4.67,📉 獲利侵蝕,12.64%,180.03,100.43,⚪ 中性觀察,2025,歐買尬,-44.64,0.31,7.3384762270106085,39.69%,3687.TWO
-225.48000000000002,311.55000000000007,116.5,2026-03,10.6,8.43,📉 獲利侵蝕,14.37%,213.36,16.67,⚪ 中性觀察,2025,神基,-12.12,1.74,5.609051516610495,31.02%,3005.TW
-226.13,-10.95,25.6000003815,2026-03,-2.29,-0.36,🔄 轉虧為盈,3.08%,466.13,-125.0,⚪ 數據不足,2025,仲琦,240.0,0.07,0.0,21.56%,2419.TW
-226.3,1453.65,969.0,2026-03,59.42,38.2,⚠️ 獲利稀釋,N/A,235.99,50.45,⚪ 中性觀察,2025,AES-KY,9.69,10.64,9.998968114745638,N/A,6781.TW
-226.39,174.9,118.0,2026-03,7.83,4.83,⚠️ 獲利稀釋,N/A,257.89,11.03,⚪ 中性觀察,2025,韋僑,31.5,1.67,10.120068610634648,N/A,6417.TWO
-226.45,115.8,53.2999992371,2026-03,-3.29,3.28,⚠️ 獲利稀釋,19.41%,234.22,-16.11,⚪ 中性觀察,2025,東鹼,7.77,1.11,6.904144978898964,33.86%,1708.TW
-226.67999999999998,249.14999999999998,207.5,2026-03,-10.49,6.7,📉 獲利侵蝕,10.84%,205.39,-38.87,⚪ 中性觀察,2025,宇隆,-21.29,1.59,12.492474413004215,30.63%,2233.TW
-227.62,-110.25,141.0,2026-03,-4.48,-3.97,🔄 轉虧為盈,-9.71%,131.47,-863.46,⚪ 數據不足,2025,新唐,-96.15,0.02,0.0,34.28%,4919.TW
-227.64999999999998,168.45000000000002,70.6999969482,2026-03,11.92,4.64,⚠️ 獲利稀釋,N/A,257.65,12.22,⚪ 中性觀察,2025,威力德生醫,30.0,1.17,6.295636415690115,N/A,7713.TWO
-227.66,274.5,63.7000007629,2026-03,40.45,7.17,📉 獲利侵蝕,N/A,204.18,1.91,⚪ 中性觀察,2025,醫影,-23.48,1.01,3.480874358628415,N/A,6637.TWO
-227.66000000000003,224.70000000000002,220.5,2026-03,-1.89,6.71,⚠️ 獲利稀釋,N/A,282.05,-23.02,⚪ 中性觀察,2025,中美晶,54.39,1.83,14.719626168224298,N/A,5483.TWO
-227.72000000000003,-15.75,16.0499992371,2026-03,-4.36,-0.61,🔄 轉虧為盈,-2.69%,327.72,-138.31,⚪ 數據不足,2025,光群雷,100.0,0.3,0.0,18.99%,2461.TW
-227.95,70.5,22.2999992371,2026-03,4.69,1.77,📉 獲利侵蝕,-0.96%,181.4,9.26,⚪ 中性觀察,2025,長盛,-46.55,0.31,4.744680688744681,27.24%,3492.TWO
-228.05999999999997,97.19999999999999,36.8499984741,2026-03,35.14,3.76,⚠️ 獲利稀釋,N/A,396.39,161.27,⚪ 中性觀察,2025,美好證,168.33,0.83,5.686728159583334,N/A,6021.TWO
-228.39999999999998,10.950000000000001,8.5699996948,2026-03,10.32,0.33,⚠️ 獲利稀釋,N/A,278.4,73.68,⚪ 中性觀察,2025,太子,50.0,0.06,11.739725609315068,N/A,2511.TW
-228.70000000000002,22.8,14.0,2026-03,-20.46,3.41,⚠️ 獲利稀釋,248.16%,239.12,207.21,⚪ 中性觀察,2025,怡華,10.42,-0.43,9.210526315789474,46.73%,1456.TW
-228.72,102.75,40.0499992371,2026-03,-1.68,2.6,📉 獲利侵蝕,5.88%,212.47,4.0,⚪ 中性觀察,2025,興農,-16.25,0.67,5.846715217094891,29.22%,1712.TW
-228.74,175.95,56.5,2026-03,4.02,4.6,⚠️ 獲利稀釋,21.70%,249.43,-19.33,⚪ 中性觀察,2025,漢田生技,20.69,1.41,4.816709292412618,37.68%,1294.TWO
-229.48000000000002,1214.3999999999999,203.0,2026-03,-18.23,31.68,📉 獲利侵蝕,9.72%,159.86,-50.82,⚪ 中性觀察,2025,長榮,-69.62,3.84,2.5074110671936762,17.92%,2603.TW
-230.3,10.65,9.9899997711,2026-03,-33.62,0.4,📉 獲利侵蝕,N/A,67.8,-9.3,⚪ 中性觀察,2025,智捷,-162.5,-0.1,14.0704222128169,N/A,8176.TWO
-230.49,741.45,343.5,2026-03,3.15,20.1,⚠️ 獲利稀釋,19.16%,239.8,-16.94,⚪ 中性觀察,2025,儒鴻,9.31,6.69,6.949221120776855,30.19%,1476.TW
-230.55,159.60000000000002,28.1000003815,2026-03,-12.79,4.96,⚠️ 獲利稀釋,N/A,234.12,27.18,⚪ 中性觀察,2025,隆大,3.57,0.58,2.6409774794642855,N/A,5519.TW
-231.07999999999998,1.5,46.5,2026-03,2.36,0.08,⚠️ 獲利稀釋,4.08%,371.08,-91.75,❌ 暫避觀望,2025,台嘉碩,140.0,0.36,465.0,22.57%,3221.TWO
-232.82000000000002,-1.65,16.5,2026-03,-1.47,0.87,⚠️ 獲利稀釋,16.76%,241.52,89.13,⚪ 數據不足,2025,六福,8.7,-0.21,0.0,39.55%,2705.TW
