advice,price,prev_year,symbol,rev_yoy,status,gm,prev_eps_yoy,prev_rev_yoy,est_price,date,expansion,pe,name,prev_eps,eps_yoy,om,eps
⚪ 中性觀察,24.4500007629,2025,1409.TW,389.13,⚠️ 獲利稀釋,22.79%,13.33,-14.65,40.95,2026-03,-333.13,8.956044235494506,新纖,1.19,56.0,8.66%,0.39
❌ 暫避觀望,26.7000007629,2025,4130.TWO,133.35,📉 獲利侵蝕,34.00%,-56.52,-3.61,4.500000000000001,2026-03,-333.35,89.000002543,健亞,0.1,-200.0,-5.47%,-0.09
⚪ 中性觀察,40.5499992371,2025,5215.TW,418.94,⚠️ 獲利稀釋,N/A,-45.45,-4.56,62.85000000000001,2026-03,-333.83,9.677804113866348,科嘉-KY,2.04,85.11,N/A,0.87
⚪ 中性觀察,261.5,2025,6435.TWO,390.31,⚠️ 獲利稀釋,N/A,56.88,25.24,342.3,2026-03,-334.14,11.459246275197195,大中,9.52,56.17,N/A,3.67
⚪ 數據不足,58.7999992371,2025,6425.TWO,458.27,🔄 轉虧為盈,N/A,-348.39,-16.91,-90.45,2026-03,-334.65999999999997,0.0,易發,-1.61,123.61,N/A,0.17
⚪ 數據不足,21.8999996185,2025,3531.TWO,320.5,📉 獲利侵蝕,22.74%,-77.78,-18.09,-10.5,2026-03,-335.88,0.0,先益,0.3,-15.38,4.80%,0.33
⚪ 中性觀察,33.1500015259,2025,4942.TW,321.35,📉 獲利侵蝕,N/A,-26.62,7.48,94.19999999999999,2026-03,-336.1,5.278662663359873,嘉彰,3.06,-14.75,N/A,0.52
❌ 暫避觀望,66.3000030518,2025,8234.TWO,158.96,📉 獲利侵蝕,N/A,-35.0,5.19,10.2,2026-03,-336.15,97.5000044879412,新漢,0.39,-177.19,N/A,-0.44
⚪ 數據不足,16.2999992371,2025,5348.TWO,378.91,⚠️ 獲利稀釋,N/A,-109.86,-3.8,-53.4,2026-03,-336.41,0.0,正能量智能,-1.49,42.5,N/A,-0.23
⚪ 中性觀察,56.2999992371,2025,8433.TWO,319.83,📉 獲利侵蝕,N/A,-67.55,-3.48,59.1,2026-03,-337.78999999999996,14.289339907893401,弘帆,3.17,-17.96,N/A,1.37
❌ 暫避觀望,188.0,2025,6861.TW,443.87,⚠️ 獲利稀釋,N/A,4.08,15.29,154.20000000000002,2026-03,-338.04,18.28793774319066,睿生光電,3.84,105.83,N/A,2.12
⚪ 數據不足,51.2999992371,2025,1583.TW,440.91,🔄 轉虧為盈,19.66%,-142.57,-12.11,-285.45000000000005,2026-03,-338.47,0.0,程泰,-4.83,102.44,-2.95%,0.18
⚪ 數據不足,30.9500007629,2025,6560.TWO,423.64,🔄 轉虧為盈,N/A,50.0,123.75,-28.5,2026-03,-338.64,0.0,欣普羅,-0.16,85.0,N/A,0.37
⚪ 中性觀察,136.0,2025,6525.TW,353.67,⚠️ 獲利稀釋,N/A,14.17,14.03,216.14999999999998,2026-03,-339.59000000000003,9.437890353920888,捷敏-KY,5.88,14.08,N/A,1.62
⚪ 中性觀察,70.8000030518,2025,1504.TW,332.58,📉 獲利侵蝕,23.29%,-18.15,6.99,92.10000000000001,2026-03,-339.99,11.530945122442997,東元,2.42,-7.41,6.47%,0.51
⚪ 中性觀察,20.6000003815,2025,2477.TW,305.41,📉 獲利侵蝕,N/A,12.0,-5.34,65.1,2026-03,-340.70000000000005,4.7465438667050694,美隆電,1.68,-35.29,N/A,0.11
⚪ 數據不足,24.3999996185,2025,4726.TWO,350.73,⚠️ 獲利稀釋,1.76%,4.42,8.23,-88.94999999999999,2026-03,-341.05,0.0,永昕,-2.17,9.68,-18.26%,-0.56
❌ 暫避觀望,7.7300000191,2025,5512.TWO,312.59,📉 獲利侵蝕,N/A,-11.76,17.58,4.65,2026-03,-341.15999999999997,24.93548393258064,力麒,0.16,-28.57,N/A,0.05
⚪ 中性觀察,25.1000003815,2025,9904.TW,304.12,📉 獲利侵蝕,N/A,-24.63,-4.71,144.6,2026-03,-341.82,2.603734479408714,寶成,4.1,-37.7,N/A,0.76
⚪ 數據不足,414.5,2025,6643.TWO,-9.15,🌑 雙重衰退,N/A,-44.41,20.34,-10.35,2026-03,-341.91,0.0,M31,1.69,-351.06,N/A,-1.18
⚪ 中性觀察,42.2000007629,2025,2618.TW,381.09,⚠️ 獲利稀釋,22.90%,-9.87,-0.31,182.10000000000002,2026-03,-342.0,3.476112089200988,長榮航,4.84,39.09,16.53%,1.53
⚪ 中性觀察,71.8000030518,2025,6175.TWO,343.52,⚠️ 獲利稀釋,N/A,-14.74,-1.38,99.14999999999999,2026-03,-342.15,10.862330265022695,立敦,2.68,1.37,N/A,0.74
⚪ 數據不足,0.0,2025,2476.TW,349.82,⚠️ 獲利稀釋,32.99%,-15.98,12.66,0.0,2026-03,-342.27,0.0,鉅祥,4.36,7.55,19.39%,1.14
⚪ 中性觀察,10.8000001907,2025,2323.TW,402.3,⚠️ 獲利稀釋,23.42%,685.19,-3.39,16.200000000000003,2026-03,-342.89,10.000000176574074,中環,1.58,59.41,-5.65%,-0.41
⚪ 數據不足,41.25,2025,1711.TW,372.19,🔄 轉虧為盈,17.63%,-147.73,-7.34,-5.3999999999999995,2026-03,-343.62,0.0,永光,-0.21,28.57,-5.18%,0.09
⚪ 中性觀察,132.5,2025,9939.TW,340.36,📉 獲利侵蝕,N/A,-5.01,1.65,354.0,2026-03,-343.79,5.614406779661016,宏全,9.1,-3.43,N/A,2.25
⚪ 中性觀察,106.0,2025,3689.TWO,337.45,📉 獲利侵蝕,30.92%,19.61,20.51,284.7,2026-03,-345.14,5.584826132771338,湧德,7.55,-7.69,12.50%,2.04
⚪ 數據不足,13.4499998093,2025,6129.TWO,409.09,⚠️ 獲利稀釋,N/A,-9.0,-2.06,-44.85,2026-03,-345.26,0.0,普誠,-1.09,63.83,N/A,-0.17
⚪ 中性觀察,115.0,2025,4755.TW,338.45,📉 獲利侵蝕,22.24%,-9.76,-9.17,128.1,2026-03,-346.63,13.466042154566747,三福化,3.7,-8.18,10.72%,1.01
❌ 暫避觀望,69.3000030518,2025,7709.TWO,293.55,📉 獲利侵蝕,N/A,-52.99,-31.16,63.0,2026-03,-346.71000000000004,16.50000072661905,榮田,2.48,-53.16,N/A,0.37
⚪ 中性觀察,86.1999969482,2025,9914.TW,325.07,📉 獲利侵蝕,N/A,271.37,-9.71,189.45000000000002,2026-03,-347.21,6.825019552509897,美利達,4.01,-22.14,N/A,1.09
⚪ 中性觀察,102.0,2025,2755.TWO,345.63,📉 獲利侵蝕,27.43%,8.73,20.09,243.15,2026-03,-347.43,6.2924120913016655,揚秦,6.44,-1.8,9.66%,1.65
⚪ 中性觀察,58.9000015259,2025,8099.TWO,423.28,⚠️ 獲利稀釋,N/A,9.52,27.49,86.39999999999999,2026-03,-347.71999999999997,10.22569470935764,大世科,2.53,75.56,N/A,0.79
⚪ 中性觀察,35.4000015259,2025,2520.TW,312.37,📉 獲利侵蝕,23.17%,-74.55,-20.24,91.79999999999998,2026-03,-347.81,5.784313974820263,冠德,2.61,-35.44,15.06%,0.52
⚪ 中性觀察,144.0,2025,6438.TW,367.88,⚠️ 獲利稀釋,N/A,-29.85,26.29,216.75,2026-03,-348.15,9.965397923875432,迅得,5.24,19.73,N/A,1.76
⚪ 中性觀察,155.0,2025,4551.TW,379.26,⚠️ 獲利稀釋,23.25%,-27.14,1.71,205.05,2026-03,-348.83,11.338697878566203,智伸科,6.04,30.43,11.86%,2.7
⚪ 中性觀察,159.0,2025,2480.TW,366.95,⚠️ 獲利稀釋,24.08%,6.67,11.38,310.95,2026-03,-349.53999999999996,7.6700434153400865,敦陽科,8.0,17.41,10.67%,2.63
⚪ 中性觀察,50.5999984741,2025,2027.TW,426.15,⚠️ 獲利稀釋,25.55%,77.93,12.63,108.3,2026-03,-349.59,7.008310037963989,大成鋼,2.88,76.56,14.07%,1.17
⚪ 數據不足,11.8999996185,2025,8201.TW,340.82,📉 獲利侵蝕,N/A,60.23,1.42,-16.950000000000003,2026-03,-350.82,0.0,無敵,-0.35,-10.0,N/A,-0.11
⚪ 中性觀察,26.6499996185,2025,1104.TW,349.07,📉 獲利侵蝕,N/A,18.52,-0.42,86.25,2026-03,-351.45,4.634782542347827,環泥,2.56,-2.38,N/A,0.41
❌ 暫避觀望,52.2000007629,2025,5309.TWO,318.51,📉 獲利侵蝕,N/A,-57.38,9.13,8.100000000000001,2026-03,-351.84,96.66666807944443,系統電,0.27,-33.33,N/A,0.09
⚪ 中性觀察,17.5499992371,2025,4440.TW,1180.75,⚠️ 獲利稀釋,N/A,-35.23,-4.85,38.1,2026-03,-352.17999999999995,6.909448518543307,宜新實業,1.14,828.57,N/A,0.51
⚪ 中性觀察,42.0,2025,6754.TW,293.96,📉 獲利侵蝕,N/A,-46.72,-30.87,99.3,2026-03,-352.58,6.3444108761329305,匯僑設計,3.41,-58.62,N/A,0.12
❌ 暫避觀望,5595.0,2025,2383.TW,401.75,⚠️ 獲利稀釋,28.58%,47.96,46.42,1617.45,2026-03,-352.75,51.88722989891496,台光電,41.67,49.0,19.80%,14.9
❌ 暫避觀望,20.7000007629,2025,6276.TWO,155.69,📉 獲利侵蝕,N/A,142.59,20.19,16.35,2026-03,-353.52,18.99082638798165,安鈦克,0.92,-197.83,N/A,-0.9
⚪ 中性觀察,34.4000015259,2025,6807.TW,286.97,📉 獲利侵蝕,N/A,-47.18,-14.72,174.14999999999998,2026-03,-353.81000000000006,2.9629630943927654,峰源-KY,4.69,-66.84,N/A,0.63
⚪ 中性觀察,285.5,2025,3413.TW,318.21,📉 獲利侵蝕,23.90%,-12.83,26.66,780.75,2026-03,-354.47999999999996,5.485110470701249,京鼎,21.44,-36.27,11.87%,4.28
⚪ 中性觀察,41.0,2025,8931.TWO,306.21,📉 獲利侵蝕,N/A,-19.4,-1.74,82.94999999999999,2026-03,-354.85999999999996,7.414104882459314,大汽電,1.87,-48.65,N/A,0.38
❌ 暫避觀望,41.4000015259,2025,3704.TW,296.16,📉 獲利侵蝕,30.58%,10.87,-2.6,41.1,2026-03,-354.98,15.1094896079927,合勤控,1.56,-58.82,1.57%,0.29
⚪ 數據不足,63.2000007629,2025,1595.TWO,237.64,📉 獲利侵蝕,26.86%,-3800.0,-21.77,-88.5,2026-03,-355.28999999999996,0.0,川寶,-1.95,-117.65,-13.38%,-0.74
❌ 暫避觀望,96.6999969482,2025,6215.TW,572.52,⚠️ 獲利稀釋,N/A,-1.42,50.12,77.10000000000001,2026-03,-355.85,18.813228978249025,和椿,2.08,216.67,N/A,1.14
❌ 暫避觀望,17.25,2025,2106.TW,428.07,⚠️ 獲利稀釋,20.30%,-90.0,-0.7,4.35,2026-03,-356.64,59.48275862068966,建大,0.13,71.43,1.48%,0.12
⚪ 中性觀察,199.5,2025,1503.TW,376.47,⚠️ 獲利稀釋,17.20%,7.92,6.01,278.55,2026-03,-357.75,10.743134087237479,士電,6.27,18.72,7.03%,2.79
❌ 暫避觀望,42.7999992371,2025,6624.TWO,529.33,⚠️ 獲利稀釋,N/A,-52.17,-10.21,2.5500000000000003,2026-03,-357.90000000000003,251.7647013947059,萬年清,0.36,171.43,N/A,0.05
⚪ 數據不足,47.0499992371,2025,6928.TW,242.37,📉 獲利侵蝕,N/A,6.41,-2.54,-11.1,2026-03,-359.76,0.0,攸泰科技,-0.73,-117.39,N/A,-0.04
❌ 暫避觀望,20.4500007629,2025,8426.TWO,395.54,⚠️ 獲利稀釋,N/A,-63.22,-5.62,3.300000000000003,2026-03,-360.16,92.95454892227265,紅木-KY,1.85,35.38,N/A,-0.42
⚪ 中性觀察,40.0999984741,2025,3501.TW,271.35,📉 獲利侵蝕,18.84%,-50.98,-6.46,115.95,2026-03,-360.24,5.187580656416558,維熹,3.0,-88.89,5.60%,0.15
⚪ 中性觀察,119.5,2025,1537.TW,346.01,📉 獲利侵蝕,18.72%,-32.28,-18.5,292.8,2026-03,-360.24,6.121926229508197,廣隆,7.95,-14.23,9.93%,2.11
⚪ 中性觀察,118.5,2025,3004.TW,356.78,📉 獲利侵蝕,24.39%,-24.15,15.8,229.8,2026-03,-360.29999999999995,7.734986945169712,豐達科,5.85,-3.52,9.60%,1.92
⚪ 中性觀察,20.0,2025,1473.TW,315.63,📉 獲利侵蝕,13.69%,-81.13,-10.32,44.1,2026-03,-360.43,6.802721088435375,台南,0.57,-44.8,-4.13%,0.69
⚪ 中性觀察,113.5,2025,3430.TWO,384.64,⚠️ 獲利稀釋,23.03%,-34.24,16.19,119.25,2026-03,-360.71,14.276729559748427,奇鈦科,3.15,23.93,7.70%,1.45
⚪ 中性觀察,89.0999984741,2025,5243.TW,408.08,⚠️ 獲利稀釋,N/A,30.95,-7.74,171.0,2026-03,-361.08,7.815789339833334,乙盛-KY,4.4,47.0,N/A,1.47
⚪ 數據不足,11.6999998093,2025,3050.TW,172.23,📉 獲利侵蝕,27.89%,-92.73,0.72,-2.7,2026-03,-361.12,0.0,鈺德,0.04,-188.89,-1.07%,-0.07
⚪ 中性觀察,239.5,2025,2449.TW,315.93,📉 獲利侵蝕,37.66%,41.67,30.08,350.09999999999997,2026-03,-362.65,10.261353898886034,京元電子,9.01,-46.72,28.21%,1.87
❌ 暫避觀望,66.4000015259,2025,8162.TW,303.38,📉 獲利侵蝕,N/A,23.62,19.79,61.49999999999999,2026-03,-363.38,16.195122323390244,微矽電子-創,1.57,-60.0,N/A,0.12
❌ 暫避觀望,674.0,2025,3167.TW,572.88,⚠️ 獲利稀釋,42.12%,474.47,95.35,296.70000000000005,2026-03,-364.06,34.07482305358948,大量,8.13,208.82,18.24%,3.19
⚪ 數據不足,17.8999996185,2025,3027.TW,280.38,🔄 轉虧為盈,N/A,-342.86,4.18,-12.75,2026-03,-364.25,0.0,盛達,-1.06,-83.87,N/A,0.05
⚪ 中性觀察,463.0,2025,3044.TW,390.24,⚠️ 獲利稀釋,25.47%,21.94,11.54,734.1,2026-03,-365.02,9.460563955864323,健鼎,19.45,25.22,17.08%,5.61
⚪ 數據不足,16.5,2025,6153.TW,409.13,⚠️ 獲利稀釋,N/A,0.46,-25.69,-148.64999999999998,2026-03,-365.13,0.0,嘉聯益,-4.38,44.0,N/A,-0.56
⚪ 中性觀察,120.5,2025,2478.TW,396.55,⚠️ 獲利稀釋,24.27%,8.95,7.81,129.14999999999998,2026-03,-368.14,13.99535423925668,大毅,3.45,28.41,12.13%,1.14
❌ 暫避觀望,55.2999992371,2025,6155.TW,311.46,📉 獲利侵蝕,N/A,-23.71,10.87,16.2,2026-03,-368.59999999999997,51.20370299731483,鈞寶,0.74,-57.14,N/A,0.18
⚪ 中性觀察,30.0499992371,2025,2108.TW,378.36,⚠️ 獲利稀釋,25.29%,-27.19,-16.0,31.049999999999997,2026-03,-368.68,14.516907844009664,南帝,0.83,9.68,9.12%,0.34
⚪ 數據不足,28.8999996185,2025,1530.TW,474.55,🔄 轉虧為盈,N/A,-152.78,0.45,-137.25,2026-03,-369.19,0.0,亞崴,-2.45,105.36,N/A,0.18
⚪ 中性觀察,51.0999984741,2025,8936.TWO,403.64,⚠️ 獲利稀釋,N/A,21.07,20.29,144.45,2026-03,-369.86,5.306334213302181,國統,4.08,33.78,N/A,0.99
⚪ 數據不足,17.0,2025,3057.TW,273.28,🔄 轉虧為盈,29.42%,46.34,1.86,-14.55,2026-03,-370.95,0.0,喬鼎,-0.88,-97.67,-21.05%,0.02
❌ 暫避觀望,27.8500003815,2025,5426.TWO,341.24,📉 獲利侵蝕,N/A,-47.47,17.01,22.05,2026-03,-371.24,18.945578490816327,振發,0.52,-30.0,N/A,0.28
⚪ 中性觀察,111.5,2025,6924.TW,442.71,⚠️ 獲利稀釋,N/A,-16.96,-3.92,193.2,2026-03,-371.5,8.656832298136647,榮惠-KY創,5.68,71.21,N/A,2.26
⚪ 中性觀察,29.5,2025,6194.TWO,305.92,📉 獲利侵蝕,N/A,-47.23,-2.95,82.05000000000001,2026-03,-372.25,5.393053016453382,育富,2.19,-66.33,N/A,0.33
⚪ 中性觀察,24.2000007629,2025,2063.TWO,336.21,📉 獲利侵蝕,17.29%,-10.88,-13.1,60.75,2026-03,-372.75,5.975308830345679,世鎧,1.72,-36.54,2.75%,0.33
⚪ 中性觀察,66.9000015259,2025,2374.TW,507.12,⚠️ 獲利稀釋,21.67%,28.57,60.25,80.99999999999999,2026-03,-373.78999999999996,12.388889171462964,佳能,2.44,133.33,8.17%,0.73
⚪ 中性觀察,34.5499992371,2025,3206.TWO,315.88,📉 獲利侵蝕,21.42%,-50.73,-13.21,73.20000000000002,2026-03,-373.94,7.0799178764549175,志豐,2.02,-58.06,4.13%,0.26
⚪ 中性觀察,38.7999992371,2025,6474.TWO,352.87,📉 獲利侵蝕,N/A,19.85,-5.94,138.6,2026-03,-374.61,4.199134116569264,華豫寧,3.49,-21.74,N/A,0.9
❌ 暫避觀望,71.6999969482,2025,1717.TW,398.73,⚠️ 獲利稀釋,21.29%,-9.62,-7.93,52.050000000000004,2026-03,-375.40000000000003,20.662823328011523,長興,1.41,23.33,3.94%,0.37
❌ 暫避觀望,79.3000030518,2025,2484.TW,412.92,⚠️ 獲利稀釋,21.81%,-34.34,10.07,20.55,2026-03,-375.42,57.88321390642336,希華,0.65,37.5,6.31%,0.33
❌ 暫避觀望,291.5,2025,8039.TW,478.88,⚠️ 獲利稀釋,N/A,-11.69,6.75,67.5,2026-03,-375.75,64.77777777777777,台虹,2.07,103.13,N/A,0.65
❌ 暫避觀望,628.0,2025,3026.TW,446.0,⚠️ 獲利稀釋,17.62%,12.1,5.01,258.9,2026-03,-375.76,36.38470451911935,禾伸堂,6.58,70.24,5.81%,2.86
⚪ 中性觀察,71.6999969482,2025,3483.TWO,559.82,⚠️ 獲利稀釋,18.01%,-53.89,0.02,127.95000000000002,2026-03,-376.49,8.405626840351697,力致,3.74,183.33,2.40%,0.17
⚪ 中性觀察,30.7999992371,2025,6835.TW,283.66,📉 獲利侵蝕,N/A,-76.35,-2.38,35.550000000000004,2026-03,-378.04,12.995780268818566,圓裕,0.97,-94.38,N/A,0.05
⚪ 中性觀察,188.5,2025,5288.TW,374.33,📉 獲利侵蝕,N/A,-27.39,-6.57,446.99999999999994,2026-03,-379.13,6.325503355704699,豐祥-KY,12.25,-4.8,N/A,3.59
⚪ 中性觀察,30.7000007629,2025,8038.TWO,612.53,⚠️ 獲利稀釋,N/A,160.13,237.84,31.350000000000005,2026-03,-379.19999999999993,14.688995580334927,長園科,0.92,233.33,N/A,0.24
⚪ 中性觀察,40.0499992371,2025,8249.TW,316.24,📉 獲利侵蝕,N/A,15.99,-11.42,154.2,2026-03,-379.2,3.8959143226750976,菱光,4.03,-62.96,N/A,0.37
⚪ 中性觀察,139.5,2025,6753.TW,461.95,⚠️ 獲利稀釋,N/A,-6.72,2.49,215.85000000000002,2026-03,-379.52,9.694232105628908,龍德造船,5.98,82.43,N/A,2.7
⚪ 中性觀察,63.9000015259,2025,2206.TW,368.25,📉 獲利侵蝕,18.31%,-3.34,-4.56,222.15,2026-03,-380.01,4.31465236501688,三陽工業,5.78,-11.76,4.93%,1.37
⚪ 中性觀察,23.9500007629,2025,2115.TW,326.78,📉 獲利侵蝕,18.21%,-22.93,-4.72,68.55000000000001,2026-03,-380.22999999999996,5.2407003857549235,六暉-KY,1.58,-53.45,6.19%,0.27
⚪ 中性觀察,39.1500015259,2025,8349.TWO,382.05,⚠️ 獲利稀釋,N/A,-53.88,-12.83,65.7,2026-03,-380.58,8.938356512762558,�矬�,1.93,1.47,N/A,0.61
⚪ 中性觀察,70.0,2025,9910.TW,339.61,📉 獲利侵蝕,N/A,-14.14,-4.54,169.8,2026-03,-380.99,6.183745583038869,豐泰,5.1,-41.38,N/A,0.68
❌ 暫避觀望,86.5999984741,2025,3444.TWO,335.22,📉 獲利侵蝕,18.10%,-10.04,10.54,81.15,2026-03,-383.32000000000005,16.007393433290204,利機,2.15,-48.1,4.42%,0.41
⚪ 中性觀察,17.75,2025,4720.TW,344.48,📉 獲利侵蝕,23.02%,-47.52,-2.31,27.0,2026-03,-383.87,9.86111111111111,德淵,0.74,-39.39,3.03%,0.2
❌ 暫避觀望,20.2000007629,2025,8927.TWO,734.16,⚠️ 獲利稀釋,N/A,-72.09,-14.5,10.799999999999999,2026-03,-384.15999999999997,28.05555661513889,北基,0.35,350.0,N/A,0.18
❌ 暫避觀望,37.7999992371,2025,6708.TWO,62.97,📉 獲利侵蝕,N/A,180.65,42.33,2.0999999999999996,2026-03,-385.19000000000005,269.99999455071435,天擎,0.25,-322.22,N/A,-0.2
⚪ 中性觀察,63.5999984741,2025,2609.TW,304.43,📉 獲利侵蝕,5.67%,-73.34,-26.56,180.9,2026-03,-386.04,5.273631714270315,陽明,4.9,-81.61,-1.94%,0.41
⚪ 中性觀察,53.0,2025,3015.TW,471.2,⚠️ 獲利稀釋,17.44%,-13.89,12.58,63.15,2026-03,-386.2,12.589073634204276,全漢,1.86,85.0,-0.45%,0.37
❌ 暫避觀望,42.5499992371,2025,2491.TW,559.52,⚠️ 獲利稀釋,43.42%,457.5,-10.43,32.699999999999996,2026-03,-386.24,19.518348273899086,吉祥全,1.43,173.28,-66.51%,0.85
❌ 暫避觀望,48.0999984741,2025,6982.TWO,299.04,📉 獲利侵蝕,N/A,-97.61,0.3,24.45,2026-03,-386.54,29.509201517852762,大井泵浦,0.06,-87.5,N/A,0.1
⚪ 中性觀察,19.5,2025,3609.TWO,371.35,📉 獲利侵蝕,8.05%,248.27,70.72,161.1,2026-03,-389.33000000000004,1.8156424581005586,三一東林,6.42,-17.98,-11.23%,-1.05
⚪ 數據不足,27.25,2025,3380.TW,540.0,🔄 轉虧為盈,18.44%,-190.0,4.75,-15.3,2026-03,-390.0,0.0,明泰,-0.36,150.0,1.17%,0.1
⚪ 中性觀察,115.5,2025,3045.TW,403.57,⚠️ 獲利稀釋,19.71%,4.58,-0.31,178.95,2026-03,-390.3,9.681475272422464,台灣大,4.77,13.27,10.58%,1.37
❌ 暫避觀望,36.5,2025,2065.TWO,404.06,⚠️ 獲利稀釋,N/A,-67.92,-10.76,29.85,2026-03,-390.48,18.341708542713565,世豐,1.12,13.58,N/A,0.92
❌ 暫避觀望,20.5,2025,7743.TWO,332.87,📉 獲利侵蝕,N/A,-69.73,6.19,18.45,2026-03,-391.2,16.666666666666668,金利食安,0.57,-58.33,N/A,0.05
❌ 暫避觀望,19.0,2025,4729.TWO,327.76,📉 獲利侵蝕,N/A,-60.0,8.46,5.7,2026-03,-391.4,50.0,熒茂,0.16,-63.64,N/A,0.04
⚪ 中性觀察,120.5,2025,3402.TWO,381.69,📉 獲利侵蝕,N/A,10.62,-4.4,285.15000000000003,2026-03,-391.52,6.338769068911099,漢科,7.5,-9.83,N/A,1.56
❌ 暫避觀望,601.0,2025,4979.TWO,398.1,⚠️ 獲利稀釋,N/A,43.01,27.06,194.54999999999998,2026-03,-392.18,46.33770239013108,華星光,5.43,5.92,N/A,1.62
⚪ 數據不足,22.7999992371,2025,2457.TW,389.42,📉 獲利侵蝕,21.21%,-410.42,-10.11,-58.35,2026-03,-392.45,0.0,飛宏,-1.48,-3.03,-6.90%,-0.34
⚪ 中性觀察,28.7000007629,2025,4535.TWO,342.65,📉 獲利侵蝕,N/A,-46.94,-13.43,44.550000000000004,2026-03,-392.65,9.663299920168349,至興,1.3,-50.0,N/A,0.29
❌ 暫避觀望,26.5,2025,3597.TWO,337.41,📉 獲利侵蝕,25.04%,-74.05,16.57,6.450000000000001,2026-03,-392.97,61.62790697674418,映興,0.34,-55.56,8.41%,0.08
⚪ 中性觀察,116.5,2025,3605.TW,343.32,📉 獲利侵蝕,26.65%,74.89,11.14,158.55,2026-03,-393.32,11.021759697256385,宏致,4.35,-50.0,5.06%,0.67
⚪ 數據不足,19.75,2025,2939.TW,408.48,⚠️ 獲利稀釋,8.14%,-24.32,-0.82,-148.5,2026-03,-394.19,0.0,永邑-KY,-3.68,14.29,-46.94%,-0.3
⚪ 數據不足,13.1000003815,2025,8024.TWO,394.41,📉 獲利侵蝕,N/A,-121.74,-31.37,-97.19999999999999,2026-03,-394.41,0.0,佑華,-2.55,0.0,N/A,-0.55
⚪ 數據不足,14.9499998093,2025,4113.TWO,-71.35,🌑 雙重衰退,37.85%,-112.91,-89.32,-12.0,2026-03,-395.32000000000005,0.0,聯上,-0.43,-466.67,-47.25%,-0.22
⚪ 中性觀察,65.6999969482,2025,6768.TW,340.44,📉 獲利侵蝕,N/A,-17.06,10.46,266.25,2026-03,-395.65999999999997,3.7014082787718308,志強-KY,6.77,-55.22,N/A,1.2
⚪ 中性觀察,28.6499996185,2025,6294.TWO,208.18,📉 獲利侵蝕,N/A,55.31,-7.81,114.60000000000001,2026-03,-395.68,3.749999950065445,智基,2.78,-187.5,N/A,-0.07
⚪ 中性觀察,159.5,2025,6890.TW,316.5,📉 獲利侵蝕,N/A,-14.96,5.05,450.75,2026-03,-396.01,5.307820299500832,來億-KY,13.02,-79.51,N/A,0.75
⚪ 中性觀察,38.0999984741,2025,6235.TW,344.45,📉 獲利侵蝕,N/A,-2.36,13.71,108.60000000000001,2026-03,-396.06,5.262430728466851,華孚,2.9,-51.61,N/A,0.3
⚪ 數據不足,17.75,2025,4430.TWO,374.82,🔄 轉虧為盈,N/A,67.24,-2.42,-9.9,2026-03,-397.4,0.0,耀億,-0.19,-22.58,N/A,0.24
⚪ 中性觀察,115.5,2025,8086.TWO,657.4,⚠️ 獲利稀釋,N/A,26.79,-7.61,117.30000000000001,2026-03,-397.88,14.769820971867007,宏捷科,3.36,259.52,N/A,1.51
❌ 暫避觀望,835.0,2025,3189.TW,471.97,⚠️ 獲利稀釋,22.14%,3072.73,28.87,121.94999999999999,2026-03,-398.64000000000004,102.70602706027061,景碩,3.51,73.33,8.52%,1.17
⚪ 數據不足,0.0,2025,1709.TW,438.93,⚠️ 獲利稀釋,17.58%,-20.13,-12.57,0.0,2026-03,-398.93,0.0,和益,1.23,40.0,8.28%,0.55
⚪ 中性觀察,965.0,2025,8210.TW,492.63,⚠️ 獲利稀釋,N/A,77.66,51.55,1089.6,2026-03,-399.15999999999997,13.284691629955947,勤誠,29.06,93.47,N/A,10.73
⚪ 數據不足,15.4499998093,2025,4950.TWO,586.98,🔄 轉虧為盈,N/A,23.4,191.86,-11.850000000000001,2026-03,-400.02,0.0,金耘國際,-0.36,186.96,N/A,0.2
⚪ 數據不足,89.5,2025,6854.TW,14.56,📉 獲利侵蝕,N/A,-276.79,-23.56,-149.25000000000003,2026-03,-400.92,0.0,錼創科技-KY創,-1.02,-386.36,N/A,-2.14
⚪ 數據不足,14.8000001907,2025,4402.TWO,334.65,📉 獲利侵蝕,15.04%,-44.44,28.81,-5.3999999999999995,2026-03,-401.32,0.0,郡都開發,-0.13,-66.67,-80.56%,-0.05
❌ 暫避觀望,1095.0,2025,3037.TW,830.09,⚠️ 獲利稀釋,15.77%,18.07,13.75,155.1,2026-03,-401.76000000000005,105.89941972920697,欣興,4.38,428.33,6.82%,3.28
⚪ 中性觀察,18.4500007629,2025,5276.TWO,474.91,⚠️ 獲利稀釋,N/A,54.05,3.13,47.699999999999996,2026-03,-402.18,5.801887032358491,達輝-KY,1.14,72.73,N/A,0.57
❌ 暫避觀望,16.2000007629,2025,2611.TW,557.65,⚠️ 獲利稀釋,37.12%,-68.29,-2.19,12.6,2026-03,-402.75,19.28571519392857,志信,0.52,154.9,5.53%,0.28
❌ 暫避觀望,12.1999998093,2025,5488.TWO,752.81,⚠️ 獲利稀釋,N/A,1000.0,-8.11,6.6,2026-03,-402.80999999999995,27.727272293863635,松普,0.11,350.0,N/A,0.09
