advice,price,est_price,prev_eps,eps,prev_year,pe,om,name,rev_yoy,symbol,date,prev_eps_yoy,eps_yoy,status,gm,expansion,prev_rev_yoy
⚪ 中性觀察,10.3000001907,17.400000000000002,0.52,0.13,2025,8.879310509224137,N/A,工信,2449.06,5521.TW,2026-03,2500.0,750.0,⚠️ 獲利稀釋,N/A,-1699.06,27.32
⚪ 中性觀察,156.5,228.00000000000003,4.9,3.64,2025,10.296052631578947,N/A,熙特爾-創,1881.49,7740.TW,2026-03,674.7,167.65,⚠️ 獲利稀釋,N/A,-1713.84,885.03
⚪ 中性觀察,4545.0,10046.849999999999,275.06,75.95,2025,6.785708953552606,N/A,緯穎,1762.07,6669.TW,2026-03,124.43,44.12,⚠️ 獲利稀釋,N/A,-1717.95,163.68
⚪ 數據不足,18.6000003815,-54.449999999999996,-0.88,-1.08,2025,0.0,N/A,競國,1545.42,6108.TW,2026-03,-194.62,-191.89,📉 獲利侵蝕,N/A,-1737.31,-18.04
⚪ 中性觀察,54.7999992371,157.95,4.2,1.14,2025,5.204178465061729,N/A,展�眥篕�,1753.18,6776.TW,2026-03,-8.03,12.87,⚠️ 獲利稀釋,N/A,-1740.3100000000002,14.84
⚪ 數據不足,14.6499996185,-49.2,-1.07,-0.53,2025,0.0,-4.04%,台達化,1492.03,1309.TW,2026-03,-91.07,-278.57,📉 獲利侵蝕,3.28%,-1770.6,-22.22
⚪ 中性觀察,21.8999996185,30.0,1.4,1.0,2025,10.94999980925,N/A,順天,2677.35,5525.TW,2026-03,-32.16,900.0,⚠️ 獲利稀釋,N/A,-1777.35,-49.22
⚪ 中性觀察,43.9500007629,112.35000000000001,3.19,0.66,2025,5.867823866875834,2.40%,中鋼構,1790.44,2013.TW,2026-03,18.15,4.76,⚠️ 獲利稀釋,4.40%,-1785.68,6.36
❌ 暫避觀望,17.1499996185,8.85,0.35,-0.22,2025,29.067795963559323,N/A,慕康生醫,1776.48,5398.TWO,2026-03,66.67,-10.0,📉 獲利侵蝕,N/A,-1786.48,-3.62
⚪ 數據不足,12.0500001907,-2.1,-0.03,-0.06,2025,0.0,N/A,久正,1692.31,6167.TWO,2026-03,-250.0,-100.0,📉 獲利侵蝕,N/A,-1792.31,13.22
⚪ 數據不足,57.0,-47.55,-0.96,0.41,2025,0.0,2.18%,兆赫,1989.87,2485.TW,2026-03,57.52,168.33,🔄 轉虧為盈,15.28%,-1821.54,-0.05
⚪ 中性觀察,36.8499984741,52.49999999999999,1.38,0.45,2025,10.5285709926,1.38%,仁寶,1827.55,2324.TW,2026-03,-39.91,-10.0,📉 獲利侵蝕,5.82%,-1837.55,-16.78
⚪ 數據不足,48.7000007629,-289.34999999999997,-8.65,-3.1,2025,0.0,-27.74%,泰鼎-KY,1727.41,4927.TW,2026-03,6.63,-131.34,📉 獲利侵蝕,-13.35%,-1858.75,-6.83
⚪ 中性觀察,17.0499992371,23.1,0.56,0.49,2025,11.071428076038961,2.25%,新鋼,2037.68,2032.TW,2026-03,24.44,157.89,⚠️ 獲利稀釋,6.08%,-1879.79,2.45
⚪ 數據不足,69.5,-42.45,-0.97,0.3,2025,0.0,1.18%,風青,2254.89,2061.TWO,2026-03,-273.08,372.73,🔄 轉虧為盈,7.75%,-1882.1599999999999,1.18
⚪ 中性觀察,57.4000015259,82.94999999999999,2.32,0.47,2025,10.379747111374323,2.17%,鴻準,1859.98,2354.TW,2026-03,-8.3,-29.85,📉 獲利侵蝕,4.22%,-1889.83,105.83
⚪ 數據不足,14.6000003815,-4.3500000000000005,-0.13,-0.11,2025,0.0,N/A,四維航,1978.18,5608.TW,2026-03,81.16,76.09,⚠️ 獲利稀釋,N/A,-1902.0900000000001,-8.84
❌ 暫避觀望,55.9000015259,49.2,1.04,2.14,2025,17.042683392042683,N/A,台塑化,2352.62,6505.TW,2026-03,65.08,448.72,⚠️ 獲利稀釋,N/A,-1903.8999999999999,-5.67
⚪ 數據不足,30.6499996185,-43.199999999999996,-0.99,0.17,2025,0.0,N/A,業強,2066.54,6124.TWO,2026-03,16.81,160.71,🔄 轉虧為盈,N/A,-1905.83,1.16
⚪ 數據不足,3.2699999809,-41.699999999999996,-1.54,-0.47,2025,0.0,-65.06%,大略-KY,1860.91,4804.TWO,2026-03,15.65,-53.33,📉 獲利侵蝕,-7.81%,-1914.24,7.41
⚪ 數據不足,16.7999992371,-11.850000000000001,-0.6,0.01,2025,0.0,-68.62%,西勝,2034.89,3625.TWO,2026-03,56.82,103.7,🔄 轉虧為盈,-3.42%,-1931.19,-18.66
⚪ 數據不足,8.0900001526,-34.800000000000004,-0.85,-0.37,2025,0.0,-19.69%,大飲,1882.27,1213.TW,2026-03,-109.76,-60.87,📉 獲利侵蝕,-3.68%,-1943.1399999999999,56.06
⚪ 數據不足,0.0,0.0,-2.75,-0.08,2025,0.0,-116.55%,駿吉-KY,2028.88,1591.TWO,2026-03,-122.76,84.31,⚠️ 獲利稀釋,-25.13%,-1944.5700000000002,-43.59
⚪ 中性觀察,76.0,249.45,7.11,3.69,2025,4.570054119061936,5.14%,鑫聯大投控,2468.14,3709.TWO,2026-03,178.19,504.92,⚠️ 獲利稀釋,8.09%,-1963.2199999999998,44.32
❌ 暫避觀望,1045.0,93.3,3.01,2.03,2025,168.0064308681672,N/A,南電,2497.65,8046.TW,2026-03,840.63,534.37,⚠️ 獲利稀釋,N/A,-1963.2800000000002,24.44
⚪ 中性觀察,66.6999969482,90.6,2.42,0.68,2025,11.043045852350993,1.48%,英業達,2028.1,2356.TW,2026-03,19.21,44.68,⚠️ 獲利稀釋,5.21%,-1983.4199999999998,6.95
⚪ 中性觀察,257.5,506.70000000000005,13.61,3.56,2025,7.622853759621077,3.28%,鴻海,2007.97,2317.TW,2026-03,23.02,17.49,⚠️ 獲利稀釋,5.88%,-1990.48,18.13
⚪ 中性觀察,366.5,721.1999999999999,19.45,5.5,2025,7.6227121464226295,3.76%,廣達,2002.82,2382.TW,2026-03,25.55,8.71,⚠️ 獲利稀釋,6.33%,-1994.11,50.54
⚪ 中性觀察,19.2999992371,113.55000000000001,5.24,1.14,2025,2.5495375478335536,26.98%,新美齊,2286.26,2442.TW,2026-03,329.17,286.21,⚠️ 獲利稀釋,33.43%,-2000.0500000000002,880.8
⚪ 數據不足,13.5,-4.3500000000000005,-0.56,0.16,2025,0.0,-2.86%,海光,1954.65,2038.TW,2026-03,-380.0,-56.76,🔄 轉虧為盈,-0.64%,-2011.41,-8.24
❌ 暫避觀望,31.0499992371,28.349999999999994,0.73,-0.15,2025,16.428571024920636,N/A,詠昇,415.77,6418.TWO,2026-03,-33.64,-1600.0,📉 獲利侵蝕,N/A,-2015.77,-1.53
⚪ 中性觀察,49.25,70.5,1.81,1.52,2025,10.47872340425532,2.37%,威健,2141.08,3033.TW,2026-03,-25.31,122.06,⚠️ 獲利稀釋,5.24%,-2019.02,21.23
⚪ 中性觀察,13.0500001907,15.15,0.4,0.16,2025,12.920792268019802,5.82%,中工,2144.13,2515.TW,2026-03,-14.89,100.0,⚠️ 獲利稀釋,9.34%,-2044.13,-13.12
⚪ 數據不足,32.9000015259,-24.9,-0.41,-0.26,2025,0.0,N/A,申豐,1973.31,6582.TW,2026-03,-141.41,-73.33,📉 獲利侵蝕,N/A,-2046.6399999999999,-51.86
⚪ 數據不足,15.3999996185,-157.34999999999997,-5.34,0.32,2025,0.0,N/A,霹靂,2186.24,8450.TWO,2026-03,-244.52,135.16,🔄 轉虧為盈,N/A,-2051.08,-9.3
⚪ 數據不足,39.4000015259,-38.25,-0.49,-0.45,2025,0.0,N/A,英濟,2071.71,3294.TWO,2026-03,-185.96,15.09,⚠️ 獲利稀釋,N/A,-2056.62,-17.24
❌ 暫避觀望,144.5,11.1,1.36,0.35,2025,195.27027027027026,N/A,東捷,2204.48,8064.TWO,2026-03,72.15,146.97,⚠️ 獲利稀釋,N/A,-2057.51,10.25
⚪ 數據不足,7.6799998283,-1.7999999999999998,-0.02,-0.09,2025,0.0,-1.47%,聚亨,1300.22,2022.TW,2026-03,95.92,-800.0,📉 獲利侵蝕,7.21%,-2100.2200000000003,16.71
⚪ 中性觀察,77.8000030518,141.15,3.15,3.05,2025,8.267800536854411,3.25%,增你強,2297.68,3028.TW,2026-03,52.91,179.82,⚠️ 獲利稀釋,7.68%,-2117.8599999999997,13.76
⚪ 數據不足,58.0,-0.4500000000000004,0.25,0.03,2025,0.0,-53.06%,冠西電,2228.49,2466.TW,2026-03,241.18,106.25,⚠️ 獲利稀釋,-4.21%,-2122.24,-14.27
⚪ 數據不足,10.9499998093,-19.8,-0.41,-0.09,2025,0.0,-7.44%,宏益,2126.92,1452.TW,2026-03,-164.06,0.0,📉 獲利侵蝕,0.28%,-2126.92,-20.25
⚪ 中性觀察,9.3699998856,16.05,0.45,-0.13,2025,8.757009238878505,0.23%,宏洲,2121.66,1413.TW,2026-03,364.71,-30.0,📉 獲利侵蝕,2.52%,-2151.66,-9.55
⚪ 中性觀察,81.9000015259,121.05000000000001,2.71,1.33,2025,10.148699073841387,-0.68%,TPK-KY,2396.6,3673.TW,2026-03,133.62,232.5,⚠️ 獲利稀釋,5.83%,-2164.1,-8.77
⚪ 數據不足,85.8000030518,-72.6,-1.97,-0.35,2025,0.0,-12.37%,漢磊,2217.45,3707.TWO,2026-03,-41.61,36.36,⚠️ 獲利稀釋,-1.01%,-2181.0899999999997,-0.88
⚪ 數據不足,0.0,0.0,1.53,0.23,2025,0.0,0.97%,元禎,2249.58,1725.TW,2026-03,-19.9,64.29,⚠️ 獲利稀釋,4.14%,-2185.29,-4.68
⚪ 數據不足,8.6099996567,-83.25,-1.88,-0.23,2025,0.0,N/A,康控-KY,2269.59,4943.TW,2026-03,-55.46,68.06,⚠️ 獲利稀釋,N/A,-2201.53,11.46
⚪ 數據不足,45.7999992371,-27.150000000000002,-0.7,-0.15,2025,0.0,-1.87%,艾姆勒,2241.62,2241.TW,2026-03,64.65,34.78,⚠️ 獲利稀釋,14.37%,-2206.8399999999997,14.02
⚪ 數據不足,14.0500001907,-196.35,-6.11,-0.97,2025,0.0,-21.07%,台揚,2198.03,2314.TW,2026-03,-34.29,-8.99,📉 獲利侵蝕,2.93%,-2207.02,0.49
❌ 暫避觀望,16.5,11.1,0.28,0.15,2025,22.2972972972973,3.23%,威致,2336.21,2028.TW,2026-03,-72.16,114.29,⚠️ 獲利稀釋,5.49%,-2221.92,-16.5
⚪ 數據不足,39.25,-38.7,-0.8,0.24,2025,0.0,N/A,光鋐,2438.75,4956.TW,2026-03,-280.95,209.09,🔄 轉虧為盈,N/A,-2229.66,4.19
⚪ 數據不足,42.2999992371,-130.50000000000003,-4.65,-0.58,2025,0.0,N/A,柏承,403.04,6141.TW,2026-03,42.24,-1833.33,📉 獲利侵蝕,N/A,-2236.37,-21.61
⚪ 數據不足,19.7999992371,0.0,0.04,-0.05,2025,0.0,-14.33%,川飛,2180.09,1516.TW,2026-03,100.65,-66.67,📉 獲利侵蝕,5.36%,-2246.76,-87.0
⚪ 數據不足,25.9500007629,-46.5,-1.61,0.52,2025,0.0,N/A,久陽,2552.16,5011.TWO,2026-03,-347.22,292.59,🔄 轉虧為盈,N/A,-2259.5699999999997,22.39
⚪ 數據不足,42.3499984741,-69.45,-1.88,-0.49,2025,0.0,N/A,佳凌,2059.75,4976.TW,2026-03,-228.57,-220.0,📉 獲利侵蝕,N/A,-2279.75,-9.62
⚪ 數據不足,18.1499996185,-32.1,-0.87,-0.23,2025,0.0,-20.55%,台端,2283.9,3432.TW,2026-03,-64.15,-35.29,📉 獲利侵蝕,13.78%,-2319.19,229.42
⚪ 數據不足,13.3999996185,-93.89999999999999,-2.6,-0.41,2025,0.0,-4.30%,台聚,2364.99,1304.TW,2026-03,-29.83,30.19,⚠️ 獲利稀釋,5.34%,-2334.7999999999997,-13.41
⚪ 數據不足,39.2000007629,-108.15,-2.88,-0.49,2025,0.0,-33.43%,台亞,2394.66,2340.TW,2026-03,-148.28,37.18,⚠️ 獲利稀釋,-9.53%,-2357.48,0.61
⚪ 中性觀察,86.0,166.65,5.39,0.58,2025,7.74077407740774,1.39%,和碩,2301.38,4938.TW,2026-03,-15.3,-64.2,📉 獲利侵蝕,4.09%,-2365.58,-0.73
⚪ 數據不足,15.6000003815,-69.89999999999999,-1.4,-0.7,2025,0.0,-22.91%,力銘,2344.78,3593.TW,2026-03,41.55,-52.17,📉 獲利侵蝕,-4.13%,-2396.9500000000003,25.06
⚪ 數據不足,10.3000001907,-135.29999999999998,-4.28,-0.81,2025,0.0,-24.71%,國際中橡,2179.93,2104.TW,2026-03,-53.09,-233.33,📉 獲利侵蝕,-13.28%,-2413.2599999999998,-11.5
❌ 暫避觀望,17.1000003815,9.6,0.4,-0.04,2025,26.71875059609375,N/A,建達,2216.8,6118.TWO,2026-03,2.56,-233.33,📉 獲利侵蝕,N/A,-2450.13,10.62
⚪ 數據不足,17.7999992371,-48.300000000000004,-1.29,-0.1,2025,0.0,-6.17%,中鴻,2551.23,2014.TW,2026-03,-108.06,33.33,⚠️ 獲利稀釋,-3.67%,-2517.9,-37.56
⚪ 數據不足,19.0499992371,-12.45,-0.29,-0.16,2025,0.0,0.47%,中鋼,1619.43,2002.TW,2026-03,-315.38,-900.0,📉 獲利侵蝕,4.83%,-2519.4300000000003,-12.03
❌ 暫避觀望,199.0,35.099999999999994,1.67,1.35,2025,85.04273504273505,N/A,蜜望實,3058.59,8043.TWO,2026-03,9.87,535.48,⚠️ 獲利稀釋,N/A,-2523.11,15.75
⚪ 數據不足,14.5500001907,-9.45,-0.19,-0.15,2025,0.0,N/A,達運,2127.23,6120.TW,2026-03,-171.43,-400.0,📉 獲利侵蝕,N/A,-2527.23,-18.05
⚪ 數據不足,0.0,0.0,3.02,1.52,2025,0.0,3.28%,全科,2596.78,3209.TW,2026-03,0.0,61.7,⚠️ 獲利稀釋,4.62%,-2535.0800000000004,3.25
⚪ 數據不足,62.0999984741,-5.25,0.0,0.0,2025,0.0,N/A,凱崴,2646.22,5498.TWO,2026-03,100.0,100.0,⚠️ 獲利稀釋,N/A,-2546.22,21.05
⚪ 數據不足,13.3000001907,-64.35,-1.58,-0.21,2025,0.0,-10.28%,華夏,2633.91,1305.TW,2026-03,-29.51,54.35,⚠️ 獲利稀釋,0.65%,-2579.56,-16.83
⚪ 數據不足,13.9499998093,-30.599999999999994,-1.01,-0.15,2025,0.0,-6.86%,東聯,2613.71,1710.TW,2026-03,-5100.0,-27.27,📉 獲利侵蝕,-1.71%,-2640.98,-6.44
⚪ 數據不足,22.7000007629,-47.85,-1.16,-0.13,2025,0.0,-15.57%,勝昱,2751.91,4304.TWO,2026-03,47.45,71.74,⚠️ 獲利稀釋,5.19%,-2680.17,-9.71
⚪ 中性觀察,11.6999998093,23.400000000000002,0.81,0.03,2025,7.49999987775641,6.56%,聯發,2799.65,1459.TW,2026-03,18.33,104.76,⚠️ 獲利稀釋,15.20%,-2694.89,31.28
⚪ 數據不足,16.8500003815,-32.1,-0.56,-0.16,2025,0.0,-6.00%,華紙,2780.87,1905.TW,2026-03,-143.48,48.39,⚠️ 獲利稀釋,4.37%,-2732.48,-9.63
⚪ 中性觀察,25.5,30.749999999999996,0.89,0.26,2025,12.439024390243903,-7.50%,磐亞,2790.48,4707.TWO,2026-03,-6.32,18.18,⚠️ 獲利稀釋,-0.45%,-2772.3,-6.78
⚪ 中性觀察,36.4000015259,240.75,5.53,0.17,2025,2.267912867657321,-0.60%,光明,2744.02,4420.TWO,2026-03,-10.52,-96.52,📉 獲利侵蝕,4.67%,-2840.54,22.7
⚪ 數據不足,11.3999996185,-46.80000000000001,-2.1,-0.2,2025,0.0,-168.74%,聯昌,2791.86,2431.TW,2026-03,-233.33,-81.82,📉 獲利侵蝕,-118.71%,-2873.6800000000003,-7.04
⚪ 數據不足,26.0499992371,-39.449999999999996,-1.05,-1.21,2025,0.0,-8.09%,泰茂,2110.18,2230.TWO,2026-03,-118.67,-811.76,📉 獲利侵蝕,2.81%,-2921.9399999999996,2.29
⚪ 中性觀察,65.8000030518,155.4,7.45,1.76,2025,6.35135164592664,N/A,遠雄,3782.36,5522.TW,2026-03,72.45,833.33,⚠️ 獲利稀釋,N/A,-2949.03,39.08
⚪ 數據不足,14.25,-13.95,0.0,-0.28,2025,0.0,N/A,建暐,2976.2,8092.TWO,2026-03,100.0,20.0,⚠️ 獲利稀釋,N/A,-2956.2,8.81
⚪ 中性觀察,160.0,338.85,9.04,3.06,2025,7.082779991146525,3.53%,緯創,3028.02,3231.TW,2026-03,43.19,64.67,⚠️ 獲利稀釋,5.62%,-2963.35,108.39
⚪ 中性觀察,95.0,182.24999999999997,5.08,1.77,2025,7.818930041152265,2.54%,聯強,3066.49,2347.TW,2026-03,-7.97,60.91,⚠️ 獲利稀釋,4.26%,-3005.58,-3.49
⚪ 數據不足,9.1099996567,-16.200000000000003,-0.56,-0.14,2025,0.0,-20.14%,官田鋼,3004.01,2017.TW,2026-03,-300.0,-18.18,📉 獲利侵蝕,-2.98%,-3022.19,-16.67
❌ 暫避觀望,79.1999969482,1.3499999999999996,-0.08,0.26,2025,879.9999660911112,-0.74%,鑫科,3253.91,3663.TWO,2026-03,-117.39,188.89,🔄 轉虧為盈,2.83%,-3065.02,8.52
⚪ 數據不足,12.5500001907,-29.4,-1.17,0.08,2025,0.0,-3.51%,聯成,3228.81,1313.TW,2026-03,32.76,142.11,🔄 轉虧為盈,1.59%,-3086.7,-19.85
⚪ 數據不足,44.7999992371,-83.25,-2.0,-0.77,2025,0.0,-15.06%,泰谷,2731.61,3339.TWO,2026-03,-939.13,-356.25,📉 獲利侵蝕,7.87%,-3087.86,31.04
⚪ 中性觀察,67.0,72.14999999999999,2.01,1.22,2025,13.929313929313931,1.71%,益登,3286.33,3048.TW,2026-03,195.71,171.11,⚠️ 獲利稀釋,3.50%,-3115.22,2.05
⚪ 數據不足,12.5,-60.75,-1.64,-0.6,2025,0.0,-15.74%,旭品,3079.81,3325.TWO,2026-03,-84.27,-38.1,📉 獲利侵蝕,2.22%,-3117.91,-8.3
⚪ 中性觀察,107.0,229.8,5.77,3.3,2025,6.984334203655353,2.13%,大聯大,3320.57,3702.TW,2026-03,39.35,192.04,⚠️ 獲利稀釋,4.26%,-3128.53,13.46
⚪ 數據不足,42.5,-26.549999999999997,0.09,1.57,2025,0.0,N/A,欣巴巴,3398.83,9906.TW,2026-03,-98.58,257.0,⚠️ 獲利稀釋,N/A,-3141.83,-70.37
❌ 暫避觀望,477.0,107.1,2.13,8.41,2025,66.80672268907563,39.15%,南亞科,4667.62,2408.TW,2026-03,229.88,1434.92,⚠️ 獲利稀釋,49.05%,-3232.7,95.09
⚪ 數據不足,30.2999992371,-14.1,-0.32,-0.05,2025,0.0,N/A,馥鴻,3335.71,5345.TWO,2026-03,82.98,50.0,⚠️ 獲利稀釋,N/A,-3285.71,250.8
⚪ 中性觀察,18.8500003815,54.449999999999996,1.23,-0.12,2025,5.192837570661157,N/A,全達,2961.46,8068.TWO,2026-03,-46.52,-400.0,📉 獲利侵蝕,N/A,-3361.46,11.63
⚪ 數據不足,35.5,-34.95,-0.92,0.27,2025,0.0,-2.28%,國碩,3615.81,2406.TW,2026-03,-6.98,242.11,🔄 轉虧為盈,11.28%,-3373.7,-7.81
❌ 暫避觀望,66.5,43.05000000000001,1.7,1.04,2025,23.170731707317067,N/A,品安,4088.42,8088.TWO,2026-03,962.5,700.0,⚠️ 獲利稀釋,N/A,-3388.42,55.8
⚪ 數據不足,10.1499996185,-84.74999999999999,-2.05,-0.19,2025,0.0,N/A,吉源-KY,3461.88,8488.TW,2026-03,-425.64,34.48,⚠️ 獲利稀釋,N/A,-3427.4,-7.28
⚪ 數據不足,27.4500007629,-15.9,-0.39,-0.28,2025,0.0,-1.32%,雄順,568.75,2073.TWO,2026-03,-161.9,-2900.0,📉 獲利侵蝕,10.83%,-3468.75,-5.8
⚪ 數據不足,4.5500001907,-52.65,-1.39,-0.3,2025,0.0,N/A,愛地雅,3440.55,8933.TWO,2026-03,-95.77,-36.36,📉 獲利侵蝕,N/A,-3476.9100000000003,-17.19
⚪ 數據不足,6.5799999237,-111.45,-2.8,-0.68,2025,0.0,-9.19%,嘉鋼,3492.0,2067.TWO,2026-03,-2.19,-7.94,📉 獲利侵蝕,7.03%,-3499.94,1.31
⚪ 數據不足,374.0,-4.049999999999999,0.39,-0.58,2025,0.0,4.95%,晶呈科技,556.49,4768.TWO,2026-03,-86.55,-3000.0,📉 獲利侵蝕,16.79%,-3556.49,20.89
⚪ 中性觀察,191.0,284.40000000000003,6.33,10.76,2025,10.073839662447257,16.62%,凌航,5414.26,3135.TW,2026-03,143.64,1800.0,⚠️ 獲利稀釋,19.12%,-3614.26,39.88
⚪ 數據不足,93.5,-40.5,-1.53,1.88,2025,0.0,N/A,鈺創,4016.43,5351.TWO,2026-03,7.83,398.36,🔄 轉虧為盈,N/A,-3618.0699999999997,16.23
⚪ 數據不足,13.8999996185,-62.55,-1.3,0.0,2025,0.0,-0.79%,晉椿,3812.18,2064.TWO,2026-03,-622.22,100.0,⚠️ 獲利稀釋,5.67%,-3712.18,-3.86
⚪ 數據不足,43.4000015259,-39.0,-1.05,0.1,2025,0.0,-3.16%,菱生,3941.18,2369.TW,2026-03,-136.36,130.0,🔄 轉虧為盈,2.66%,-3811.18,3.45
⚪ 數據不足,20.8999996185,-24.150000000000002,-0.48,-0.01,2025,0.0,0.87%,尚立,3923.03,3360.TWO,2026-03,0.0,100.0,⚠️ 獲利稀釋,3.88%,-3823.03,17.25
❌ 暫避觀望,40.9500007629,1.05,0.02,-0.13,2025,585.0000108985713,-176.58%,統懋,3720.0,2434.TW,2026-03,-85.71,-134.21,📉 獲利侵蝕,-37.47%,-3854.21,-10.18
⚪ 數據不足,28.4500007629,-64.05000000000001,-0.71,-0.07,2025,0.0,N/A,合騏*,3891.97,8937.TWO,2026-03,-291.67,0.0,📉 獲利侵蝕,N/A,-3891.97,-50.21
⚪ 數據不足,57.7999992371,-37.050000000000004,-0.27,-2.37,2025,0.0,N/A,美而快,54.54,5321.TWO,2026-03,-1000.0,-4050.0,📉 獲利侵蝕,N/A,-4104.54,-15.99
⚪ 中性觀察,217.5,446.09999999999997,11.61,5.32,2025,7.313382649630128,1.75%,文曄,4265.87,3036.TW,2026-03,32.83,156.74,⚠️ 獲利稀釋,3.74%,-4109.13,22.78
⚪ 數據不足,31.0499992371,-45.45,-0.56,-0.19,2025,0.0,N/A,合邦,2597.8,6103.TWO,2026-03,-116.47,-1800.0,📉 獲利侵蝕,N/A,-4397.8,66.84
⚪ 數據不足,0.0,0.0,0.68,-1.2,2025,0.0,4.40%,如興,331.41,4414.TW,2026-03,700.0,-4100.0,📉 獲利侵蝕,19.96%,-4431.41,-5.37
⚪ 數據不足,18.2000007629,-22.05,-0.39,0.06,2025,0.0,0.44%,寶緯,4708.23,4558.TWO,2026-03,-181.25,118.18,🔄 轉虧為盈,9.03%,-4590.049999999999,5.77
⚪ 數據不足,12.6999998093,-19.35,-0.33,0.27,2025,0.0,-24.47%,偉全,4607.55,1465.TW,2026-03,-150.77,-20.59,🔄 轉虧為盈,-4.05%,-4628.14,-27.73
⚪ 數據不足,6.9299998283,-25.950000000000003,-0.78,0.07,2025,0.0,-2.95%,力麗,5017.55,1444.TW,2026-03,-388.89,333.33,🔄 轉虧為盈,4.59%,-4684.22,-13.99
⚪ 數據不足,6.1100001335,-29.55,-0.97,0.1,2025,0.0,-0.55%,力鵬,5065.39,1447.TW,2026-03,-2425.0,350.0,🔄 轉虧為盈,1.59%,-4715.39,-20.0
⚪ 數據不足,153.5,-297.15000000000003,-7.62,2.97,2025,0.0,-1.93%,碩禾,5148.97,3691.TWO,2026-03,-35.83,397.0,🔄 轉虧為盈,10.51%,-4751.97,-8.54
⚪ 數據不足,9.5500001907,-34.65,-0.99,-0.05,2025,0.0,-5.93%,集盛,4967.48,1455.TW,2026-03,-10000.0,77.27,⚠️ 獲利稀釋,-0.44%,-4890.209999999999,-34.21
⚪ 中性觀察,40.1500015259,63.149999999999984,0.93,3.45,2025,9.536817464584326,12.48%,宏璟,5539.46,2527.TW,2026-03,-80.68,606.06,🏰 高護城河,61.03%,-4933.4,-90.93
⚪ 數據不足,12.1999998093,-27.75,-0.64,0.23,2025,0.0,18.97%,三圓,5128.15,4416.TWO,2026-03,-850.0,118.64,🔄 轉虧為盈,28.96%,-5009.509999999999,259.94
⚪ 數據不足,16.8999996185,-102.0,-2.39,-0.07,2025,0.0,N/A,凱碩,5166.21,8059.TWO,2026-03,-29.89,87.72,⚠️ 獲利稀釋,N/A,-5078.49,1760.03
❌ 暫避觀望,42.4500007629,33.15,1.02,0.37,2025,19.20814514158371,-0.59%,聯光通,5510.73,4903.TWO,2026-03,1357.14,305.56,⚠️ 獲利稀釋,9.90%,-5205.169999999999,64.51
⚪ 數據不足,21.25,-57.45,-1.44,-0.49,2025,0.0,N/A,華凌,270.77,6916.TW,2026-03,-406.38,-5000.0,📉 獲利侵蝕,N/A,-5270.77,-0.19
⚪ 數據不足,14.1499996185,-142.95,-3.97,-1.17,2025,0.0,-15.47%,國喬,5821.55,1312.TW,2026-03,-181.88,-91.67,📉 獲利侵蝕,-5.49%,-5913.22,37.74
⚪ 數據不足,27.4500007629,-100.19999999999999,-2.58,-0.27,2025,0.0,N/A,誠美材,6170.04,4960.TW,2026-03,-444.68,34.15,⚠️ 獲利稀釋,N/A,-6135.89,-3.18
⚪ 中性觀察,78.0999984741,121.50000000000003,2.45,2.11,2025,9.641975120259259,N/A,台汽電,6592.52,8926.TW,2026-03,32.43,339.58,⚠️ 獲利稀釋,N/A,-6252.9400000000005,-16.65
⚪ 數據不足,190.0,-37.2,0.01,-0.2,2025,0.0,N/A,天正國際,6435.82,6654.TWO,2026-03,100.49,68.25,⚠️ 獲利稀釋,N/A,-6367.57,26.11
❌ 暫避觀望,38.7000007629,10.200000000000003,0.34,0.21,2025,56.9117658277941,0.89%,第一銅,7529.07,2009.TW,2026-03,-54.05,1150.0,⚠️ 獲利稀釋,3.00%,-6379.07,-7.12
⚪ 中性觀察,538.0,856.1999999999999,8.61,43.05,2025,9.425367904695165,N/A,青雲,9885.73,5386.TWO,2026-03,159.21,3344.0,⚠️ 獲利稀釋,N/A,-6541.73,32.59
⚪ 數據不足,26.8500003815,-133.95,-3.36,-0.69,2025,0.0,-7.89%,同泰,6563.22,3321.TW,2026-03,2.79,1.43,⚠️ 獲利稀釋,6.46%,-6561.79,9.1
❌ 暫避觀望,11.0,9.9,0.16,0.55,2025,16.666666666666664,N/A,雙喜,6782.76,5516.TWO,2026-03,104.43,191.67,⚠️ 獲利稀釋,N/A,-6591.09,8.41
⚪ 數據不足,13.0500001907,-8.100000000000001,-0.12,-0.04,2025,0.0,N/A,太欣,6748.48,5302.TWO,2026-03,55.56,55.56,⚠️ 獲利稀釋,N/A,-6692.919999999999,39.69
⚪ 數據不足,23.9500007629,-10.95,-0.55,-0.1,2025,0.0,N/A,台新藥,6920.12,6838.TW,2026-03,58.65,62.96,⚠️ 獲利稀釋,N/A,-6857.16,-93.38
⚪ 中性觀察,234.5,499.95,13.38,3.53,2025,7.035703570357036,-7.46%,楠梓電,7225.2,2316.TW,2026-03,212.47,141.38,⚠️ 獲利稀釋,5.71%,-7083.82,12.25
⚪ 數據不足,38.9000015259,-99.00000000000001,-3.0,0.11,2025,0.0,-6.88%,建通,7275.79,2460.TW,2026-03,-117.65,122.0,🔄 轉虧為盈,3.88%,-7153.79,-0.51
❌ 暫避觀望,55.5,32.25,1.22,0.66,2025,25.813953488372093,15.14%,宏旭-KY,7490.98,2243.TW,2026-03,408.33,208.2,⚠️ 獲利稀釋,22.27%,-7282.78,-9.02
