name,prev_eps_yoy,eps,advice,prev_year,price,est_price,pe,status,expansion,gm,eps_yoy,om,rev_yoy,prev_rev_yoy,prev_eps,date,symbol
亞帝歐,-15.15,0.08,❌ 暫避觀望,2025,25.7000007629,6.0,64.25000190725,⚠️ 獲利稀釋,-689.51,13.94%,33.33,-0.53%,722.84,-14.0,0.27,2026-03,3516.TWO
大立,-188.3,0.17,⚪ 數據不足,2025,17.0,-43.199999999999996,0.0,🔄 轉虧為盈,-690.11,13.88%,147.22,-9.40%,837.33,-7.94,-0.87,2026-03,4716.TWO
永固-KY,-1352.94,-0.28,⚪ 數據不足,2025,14.4499998093,-67.35000000000001,0.0,⚠️ 獲利稀釋,-697.3399999999999,N/A,69.57,N/A,766.91,-30.78,-2.13,2026-03,5546.TW
順達,-48.92,2.05,❌ 暫避觀望,2025,374.0,338.85,16.555998229305,⚠️ 獲利稀釋,-699.9399999999999,20.14%,89.72,13.68%,789.66,-4.98,9.05,2026-03,3211.TWO
先進光,-140.6,-0.5,⚪ 數據不足,2025,182.5,-59.85,0.0,📉 獲利侵蝕,-700.27,18.28%,-285.19,-0.95%,415.08,0.9,-1.08,2026-03,3362.TWO
廣宇,-22.0,-0.16,⚪ 中性觀察,2025,46.0999984741,52.5,13.171428135457143,📉 獲利侵蝕,-701.1,12.48%,-138.1,4.05%,563.0,-0.23,1.56,2026-03,2328.TW
海華,45.42,1.02,⚪ 中性觀察,2025,49.4500007629,152.4,4.867126059340551,⚠️ 獲利稀釋,-704.92,15.30%,29.87,3.72%,734.79,23.39,4.03,2026-03,3694.TW
微星,-15.42,4.04,⚪ 中性觀察,2025,149.0,278.55,8.023694130317716,⚠️ 獲利稀釋,-705.43,11.11%,218.11,2.63%,923.54,16.34,6.8,2026-03,2377.TW
運錩,20.0,0.64,⚪ 中性觀察,2025,23.0,61.2,5.637254901960784,⚠️ 獲利稀釋,-705.89,10.04%,52.38,4.08%,758.27,-5.8,1.62,2026-03,2069.TW
洋基工程,28.04,7.19,⚪ 中性觀察,2025,622.0,886.95,10.519194994080838,⚠️ 獲利稀釋,-708.18,N/A,26.37,N/A,734.55,47.13,24.76,2026-03,6691.TW
德昌,41.49,2.54,⚪ 中性觀察,2025,69.8000030518,341.25,3.0681320022769234,⚠️ 獲利稀釋,-710.79,N/A,120.87,N/A,831.66,17.97,10.64,2026-03,5511.TWO
強新,-12.65,0.38,⚪ 中性觀察,2025,30.2999992371,52.5,8.657142639171429,📉 獲利侵蝕,-712.44,N/A,-7.32,N/A,705.12,-2.6,1.45,2026-03,5013.TWO
中華,-25.55,1.18,⚪ 中性觀察,2025,53.0999984741,194.84999999999997,4.087759697775212,⚠️ 獲利稀釋,-713.19,10.06%,1.75,2.43%,714.94,-18.22,5.47,2026-03,2204.TW
展達,32.5,0.17,⚪ 中性觀察,2025,27.0499992371,46.349999999999994,8.754045060550162,📉 獲利侵蝕,-716.22,6.63%,-50.0,-0.90%,666.22,42.87,1.6,2026-03,3447.TW
啟發電,17.02,-0.28,⚪ 數據不足,2025,20.3500003815,-26.55,0.0,📉 獲利侵蝕,-716.53,N/A,-600.0,N/A,116.53,-8.12,-0.78,2026-03,6512.TWO
安葆,11.79,1.71,⚪ 數據不足,2025,322.0,0.0,0.0,📉 獲利侵蝕,-716.5799999999999,N/A,-14.8,N/A,701.78,30.49,8.72,2026-03,7792.TWO
濾能,-3.84,-2.46,⚪ 數據不足,2025,60.0999984741,-220.04999999999998,0.0,📉 獲利侵蝕,-717.25,N/A,-71.33,N/A,645.92,42.15,-7.92,2026-03,6823.TWO
東明-KY,5.59,1.12,⚪ 中性觀察,2025,36.5,117.30000000000001,4.667519181585678,⚠️ 獲利稀釋,-717.65,N/A,60.0,N/A,777.65,1.51,3.02,2026-03,5538.TW
春雨,-81.05,-0.12,❌ 暫避觀望,2025,14.3500003815,6.9,31.195653003260865,📉 獲利侵蝕,-718.33,13.55%,-222.22,2.02%,496.11,-9.36,0.2,2026-03,2012.TW
啟��,-11.22,2.36,⚪ 中性觀察,2025,227.0,241.05,14.125700062227754,⚠️ 獲利稀釋,-719.0600000000001,N/A,23.16,N/A,742.22,0.03,6.41,2026-03,6285.TW
正文,-116.56,-0.32,⚪ 數據不足,2025,36.3499984741,-27.599999999999998,0.0,📉 獲利侵蝕,-720.11,14.16%,-321.43,-1.55%,398.68,-35.66,-0.25,2026-03,4906.TW
敬鵬,-43.86,0.62,⚪ 中性觀察,2025,41.8499984741,59.25,10.594936322556961,⚠️ 獲利稀釋,-720.39,13.97%,19.23,5.11%,739.62,-3.51,1.6,2026-03,2355.TW
勝德,22.0,-0.37,⚪ 中性觀察,2025,23.6499996185,24.15,14.6894407568323,📉 獲利侵蝕,-723.98,19.21%,-436.36,1.75%,287.62,-1.66,0.61,2026-03,3296.TW
聯穎,51.74,0.21,⚪ 數據不足,2025,22.4500007629,-32.55,0.0,🔄 轉虧為盈,-725.34,15.39%,165.63,-3.96%,890.97,3.23,-1.18,2026-03,3550.TW
慶騰,-91.3,0.02,⚪ 數據不足,2025,29.2999992371,-15.600000000000001,0.0,⚠️ 獲利稀釋,-726.94,15.20%,112.5,-3.10%,839.44,-2.4,0.01,2026-03,4534.TWO
定穎投控,-30.16,-0.74,❌ 暫避觀望,2025,127.0,93.75,20.32,📉 獲利侵蝕,-728.09,17.76%,-177.08,3.42%,551.01,9.37,2.7,2026-03,3715.TW
譁裕,-47.93,-0.32,⚪ 數據不足,2025,11.3000001907,-68.39999999999999,0.0,⚠️ 獲利稀釋,-729.7800000000001,12.27%,23.81,-16.22%,753.59,18.86,-1.79,2026-03,3419.TW
華冠,63.58,-0.95,⚪ 數據不足,2025,11.6000003815,-124.94999999999997,0.0,⚠️ 獲利稀釋,-730.0799999999999,N/A,41.45,N/A,771.53,166.89,-3.15,2026-03,8101.TW
福裕,-265.31,0.05,⚪ 數據不足,2025,15.5,-58.949999999999996,0.0,🔄 轉虧為盈,-732.2700000000001,8.95%,109.8,-32.66%,842.07,-15.54,-1.79,2026-03,4513.TWO
台橡,-48.08,0.53,❌ 暫避觀望,2025,25.8500003815,24.150000000000002,16.055900858074533,⚠️ 獲利稀釋,-734.68,10.06%,32.5,3.76%,767.18,-1.98,0.54,2026-03,2103.TW
永彰,1562.0,-0.15,⚪ 中性觀察,2025,24.5499992371,600.6000000000001,0.6131368440834165,⚠️ 獲利稀釋,-735.33,-8.90%,92.15,-91.14%,827.48,-7.15,22.26,2026-03,4523.TWO
久舜,42.99,0.37,⚪ 數據不足,2025,19.8500003815,0.0,0.0,📉 獲利侵蝕,-738.5500000000001,N/A,-53.95,N/A,684.6,-0.03,3.06,2026-03,5547.TWO
匯鑽科,-404.84,-1.04,⚪ 數據不足,2025,60.2000007629,-120.89999999999998,0.0,📉 獲利侵蝕,-740.03,N/A,-158.97,N/A,581.06,2.63,-3.88,2026-03,8431.TWO
崇越,13.53,6.86,⚪ 中性觀察,2025,527.0,807.15,9.793718639658056,⚠️ 獲利稀釋,-740.52,N/A,39.1,N/A,779.62,18.57,21.81,2026-03,5434.TW
恩德,56.79,-0.15,⚪ 數據不足,2025,19.2999992371,-24.6,0.0,📉 獲利侵蝕,-742.45,31.45%,-400.0,0.98%,342.45,-23.83,-0.35,2026-03,1528.TW
大洋,-265.75,0.16,⚪ 數據不足,2025,32.25,-36.45,0.0,🔄 轉虧為盈,-743.43,N/A,175.0,N/A,918.43,-23.24,-1.25,2026-03,1321.TW
歐格,620.0,-0.01,❌ 暫避觀望,2025,17.0,16.799999999999997,15.17857142857143,📉 獲利侵蝕,-743.86,17.03%,-200.0,-11.28%,543.86,16.76,0.36,2026-03,3002.TW
訊達,-287.38,0.37,⚪ 數據不足,2025,16.1000003815,-54.15,0.0,🔄 轉虧為盈,-745.92,N/A,5.71,N/A,751.63,26.96,-1.93,2026-03,6140.TWO
良得電,-81.88,0.01,⚪ 數據不足,2025,19.3999996185,-3.3,0.0,📉 獲利侵蝕,-747.45,N/A,-95.24,N/A,652.21,-0.31,0.27,2026-03,2462.TW
華擎,46.5,4.14,⚪ 中性觀察,2025,221.5,563.4,5.897231096911609,⚠️ 獲利稀釋,-749.04,12.78%,15.64,5.61%,764.68,86.48,15.28,2026-03,3515.TW
聯茂,82.74,0.87,❌ 暫避觀望,2025,519.0,151.5,51.38613861386139,📉 獲利侵蝕,-754.41,N/A,-7.53,N/A,746.88,12.66,4.16,2026-03,6213.TW
佶優,-17.5,0.01,❌ 暫避觀望,2025,26.7000007629,12.15,32.96296390481481,📉 獲利侵蝕,-754.65,N/A,-88.89,N/A,665.76,-13.95,0.33,2026-03,5452.TWO
華榮,254.81,0.37,⚪ 中性觀察,2025,36.4500007629,174.45000000000002,3.1341359211435935,📉 獲利侵蝕,-755.81,9.17%,0.0,6.96%,755.81,0.02,5.5,2026-03,1608.TW
易華電,-9068.75,-0.65,⚪ 數據不足,2025,23.2999992371,-309.9,0.0,⚠️ 獲利稀釋,-756.0400000000001,N/A,5.8,N/A,761.84,-26.56,-14.35,2026-03,6552.TW
興能高,-1120.0,-0.35,⚪ 數據不足,2025,23.6499996185,-35.699999999999996,0.0,📉 獲利侵蝕,-757.51,N/A,-400.0,N/A,357.51,-7.46,-1.02,2026-03,6558.TW
光環,34.88,-0.32,⚪ 數據不足,2025,195.0,-46.949999999999996,0.0,📉 獲利侵蝕,-757.51,8.38%,-557.14,-32.45%,200.37,19.09,-1.4,2026-03,3234.TWO
華泰,28.92,0.33,⚪ 中性觀察,2025,42.2000007629,75.0,8.44000015258,⚠️ 獲利稀釋,-758.5,15.35%,44.0,8.19%,802.5,20.92,2.45,2026-03,2329.TW
律勝,-147.06,-0.17,⚪ 數據不足,2025,30.4500007629,-36.0,0.0,📉 獲利侵蝕,-759.4100000000001,18.97%,-13.33,-79.87%,746.08,-22.74,-0.84,2026-03,3354.TWO
千興,87.32,0.47,⚪ 數據不足,2025,12.3999996185,-12.6,0.0,🔄 轉虧為盈,-761.23,-19.82%,261.54,14.50%,1022.77,-22.64,-0.18,2026-03,2025.TW
燦星旅,-111.9,0.75,⚪ 數據不足,2025,19.3500003815,-2.2500000000000004,0.0,🔄 轉虧為盈,-762.06,7.41%,368.75,2.54%,1130.81,-14.15,-0.15,2026-03,2719.TWO
裕國,-54.96,0.15,❌ 暫避觀望,2025,34.5999984741,23.249999999999996,22.32257966070968,📉 獲利侵蝕,-768.58,N/A,-22.22,N/A,746.36,2.49,0.61,2026-03,8905.TWO
三商,-49.63,0.03,❌ 暫避觀望,2025,18.3500003815,18.15,15.165289571487603,📉 獲利侵蝕,-769.0600000000001,15.31%,-72.73,0.88%,696.33,-20.78,0.71,2026-03,2905.TW
華碩,41.92,13.19,⚪ 中性觀察,2025,989.0,2223.4500000000003,6.672063684814139,📉 獲利侵蝕,-770.3199999999999,15.94%,-23.4,4.63%,746.92,25.86,59.99,2026-03,2357.TW
光洋科,-1.88,2.54,⚪ 中性觀察,2025,98.3000030518,105.74999999999999,13.943262844226954,⚠️ 獲利稀釋,-770.9100000000001,16.83%,323.33,11.95%,1094.24,32.39,3.14,2026-03,1785.TWO
隆銘綠能,-66.41,-0.67,⚪ 數據不足,2025,11.0,-89.24999999999999,0.0,📉 獲利侵蝕,-783.72,-18.95%,-415.38,-73.69%,368.34,-45.66,-2.16,2026-03,3018.TW
兆勁,-691.67,-0.51,⚪ 數據不足,2025,11.1999998093,-75.45,0.0,📉 獲利侵蝕,-784.83,6.18%,-183.33,-17.38%,601.5,-18.44,-1.9,2026-03,2444.TW
精確,209.26,0.02,❌ 暫避觀望,2025,70.8000030518,59.849999999999994,17.744361667117797,📉 獲利侵蝕,-785.5,11.59%,-96.0,1.68%,689.5,65.48,1.7,2026-03,3162.TWO
廣越,-27.51,-0.04,⚪ 中性觀察,2025,57.7999992371,72.45,11.966873548053831,⚠️ 獲利稀釋,-791.15,8.43%,96.83,-1.90%,887.98,17.91,3.04,2026-03,4438.TW
南六,-178.42,0.1,⚪ 數據不足,2025,37.2000007629,-86.7,0.0,🔄 轉虧為盈,-792.54,N/A,-83.05,N/A,709.49,-1.5,-1.09,2026-03,6504.TW
精成科,5.17,1.59,⚪ 中性觀察,2025,82.0,243.15,5.058605798889574,⚠️ 獲利稀釋,-792.95,N/A,1.92,N/A,794.87,55.5,6.55,2026-03,6191.TW
正崴,-281.76,-0.46,⚪ 數據不足,2025,43.4000015259,-205.8,0.0,📉 獲利侵蝕,-793.36,-1.63%,-264.0,-10.82%,529.36,-3.44,-6.62,2026-03,2392.TW
伊雲谷,1.77,0.53,⚪ 中性觀察,2025,60.0999984741,72.3,12.46887935147303,📉 獲利侵蝕,-794.03,N/A,-7.02,N/A,787.01,-1.67,2.31,2026-03,6689.TW
昶昕,-4.98,1.02,⚪ 中性觀察,2025,68.9000015259,74.55,13.863179381468813,⚠️ 獲利稀釋,-795.52,N/A,108.16,N/A,903.68,12.79,2.1,2026-03,8438.TW
中宇,-1.48,0.77,⚪ 中性觀察,2025,45.2000007629,141.45,4.793213230424178,📉 獲利侵蝕,-799.71,12.18%,-12.5,5.96%,787.21,4.67,4.0,2026-03,1535.TW
虹揚-KY,163.4,-0.4,⚪ 中性觀察,2025,16.0499992371,21.9,10.99315016239726,⚠️ 獲利稀釋,-801.14,N/A,16.67,N/A,817.81,-13.43,1.23,2026-03,6573.TW
東碩,-139.68,-2.8,⚪ 數據不足,2025,14.3000001907,-260.85,0.0,📉 獲利侵蝕,-802.6700000000001,2.51%,-334.92,-26.32%,467.75,5.44,-7.65,2026-03,3272.TWO
加百裕,-76.19,-0.56,⚪ 數據不足,2025,27.0499992371,-80.85000000000001,0.0,📉 獲利侵蝕,-803.4100000000001,11.17%,-19.57,-4.33%,783.84,-9.18,-1.92,2026-03,3323.TWO
五福,10.36,3.44,⚪ 中性觀察,2025,86.8000030518,404.54999999999995,3.218390917753059,📉 獲利侵蝕,-803.54,N/A,-19.81,N/A,783.73,14.38,10.01,2026-03,2745.TWO
正達,-106.98,-0.37,⚪ 數據不足,2025,61.4000015259,-105.75000000000001,0.0,⚠️ 獲利稀釋,-807.22,-12.37%,52.56,-29.19%,859.78,5.53,-2.86,2026-03,3149.TW
東台,150.56,-0.65,⚪ 中性觀察,2025,31.3999996185,94.95,4.960505468957346,📉 獲利侵蝕,-810.37,7.66%,-557.14,-21.47%,253.23,-6.62,1.81,2026-03,4526.TW
汎銓,-156.8,-0.61,⚪ 數據不足,2025,591.0,-47.85,0.0,⚠️ 獲利稀釋,-810.6500000000001,N/A,36.17,N/A,846.82,10.78,-0.71,2026-03,6830.TW
花王,-252.38,-0.28,⚪ 數據不足,2025,28.4500007629,-29.85,0.0,📉 獲利侵蝕,-820.27,N/A,-8.0,N/A,812.27,-13.36,-0.78,2026-03,8906.TWO
聯上發,-85.71,0.4,⚪ 中性觀察,2025,11.3999996185,12.0,14.249999523125,⚠️ 獲利稀釋,-820.85,N/A,73.91,N/A,894.76,-43.28,0.15,2026-03,2537.TW
友達,327.5,-0.15,❌ 暫避觀望,2025,31.2000007629,29.4,15.91836773617347,📉 獲利侵蝕,-821.25,10.73%,-134.88,-2.70%,686.37,0.41,0.9,2026-03,2409.TW
三聯,-0.48,1.26,⚪ 中性觀察,2025,86.0,153.14999999999998,8.42311459353575,📉 獲利侵蝕,-822.1999999999999,N/A,-4.55,N/A,817.65,21.03,4.18,2026-03,5493.TWO
信立,7.63,-0.48,⚪ 中性觀察,2025,36.9000015259,440.4,1.2568120410728885,📉 獲利侵蝕,-824.03,19.64%,-105.3,-12.85%,718.73,164.26,11.15,2026-03,4303.TWO
唐榮,-114.55,0.33,⚪ 數據不足,2025,27.75,-157.95000000000002,0.0,🔄 轉虧為盈,-829.4200000000001,-14.72%,127.05,-18.44%,956.47,-21.22,-4.72,2026-03,2035.TWO
佳和,-87.21,-0.23,⚪ 數據不足,2025,12.3500003815,-5.55,0.0,📉 獲利侵蝕,-831.65,0.84%,-227.78,-27.07%,603.87,-7.88,0.12,2026-03,1449.TW
邁達特,203.33,0.17,⚪ 中性觀察,2025,44.7999992371,54.300000000000004,12.37569039698895,📉 獲利侵蝕,-834.3000000000001,N/A,-43.33,N/A,790.97,18.84,1.82,2026-03,6112.TW
州巧,-84.96,-0.16,⚪ 數據不足,2025,42.1500015259,-59.7,0.0,📉 獲利侵蝕,-837.1800000000001,5.62%,-266.67,-16.08%,570.51,1.1,-2.24,2026-03,3543.TW
邦泰,-16.92,-0.09,⚪ 數據不足,2025,17.7999992371,-26.55,0.0,⚠️ 獲利稀釋,-839.6899999999999,N/A,59.09,N/A,898.78,-6.33,-0.76,2026-03,8935.TWO
榮成,-39.29,-0.02,⚪ 數據不足,2025,10.6499996185,-20.700000000000003,0.0,⚠️ 獲利稀釋,-840.0,12.46%,80.0,2.54%,920.0,-6.47,-0.39,2026-03,1909.TW
百達-KY,-186.45,0.19,⚪ 數據不足,2025,127.0,-128.54999999999998,0.0,🔄 轉虧為盈,-846.22,8.48%,-81.0,-4.13%,765.22,423.12,-6.81,2026-03,2236.TW
宏�硌穈T,10.46,4.8,⚪ 中性觀察,2025,220.5,571.8,5.784365162644281,⚠️ 獲利稀釋,-846.7299999999999,N/A,19.7,N/A,866.43,11.2,14.36,2026-03,6811.TWO
智晶,-56.67,-0.79,⚪ 數據不足,2025,22.4500007629,-166.64999999999998,0.0,⚠️ 獲利稀釋,-847.33,N/A,13.64,N/A,860.97,-13.73,-4.9,2026-03,5245.TWO
巨鎧精密-創,20.75,-1.04,⚪ 數據不足,2025,65.5999984741,-27.150000000000002,0.0,🌑 雙重衰退,-850.2,-21.68%,-900.0,-98.59%,-49.8,-24.51,-0.84,2026-03,2254.TW
馬光-KY,-720.83,-0.55,⚪ 數據不足,2025,41.0,-38.7,0.0,📉 獲利侵蝕,-852.1500000000001,N/A,-83.33,N/A,768.82,-3.34,-1.55,2026-03,4139.TWO
零壹,30.86,1.77,⚪ 中性觀察,2025,113.0,246.3,6.881851400730816,⚠️ 獲利稀釋,-855.0999999999999,14.31%,16.45,6.54%,871.55,34.73,6.53,2026-03,3029.TW
華經,30.21,0.3,⚪ 中性觀察,2025,32.5499992371,42.300000000000004,11.542552920957446,⚠️ 獲利稀釋,-857.3199999999999,11.41%,11.11,4.34%,868.43,19.94,1.25,2026-03,2468.TW
春源,40.61,0.57,⚪ 中性觀察,2025,22.3999996185,86.85,3.868739139637306,⚠️ 獲利稀釋,-859.9100000000001,10.75%,1.79,7.04%,861.7,0.73,2.32,2026-03,2010.TW
有益,-122.06,0.05,⚪ 數據不足,2025,10.0500001907,-7.199999999999999,0.0,🔄 轉虧為盈,-861.09,N/A,-58.33,N/A,802.76,-21.01,-0.15,2026-03,9962.TWO
欣雄,14.97,0.46,⚪ 中性觀察,2025,40.2999992371,78.89999999999999,7.6615968131368835,📉 獲利侵蝕,-861.1999999999999,N/A,-11.54,N/A,849.66,27.37,2.16,2026-03,8908.TWO
富威電力,328.87,0.48,⚪ 中性觀察,2025,32.5999984741,129.75,3.7687859507630055,⚠️ 獲利稀釋,-864.17,N/A,6.98,N/A,871.15,164.5,6.34,2026-03,6994.TW
帆宣,65.55,5.08,⚪ 中性觀察,2025,535.0,584.0999999999999,13.73908577298408,⚠️ 獲利稀釋,-864.61,N/A,14.77,N/A,879.38,-15.01,15.5,2026-03,6196.TW
晶彩科,-255.07,0.99,⚪ 數據不足,2025,85.5,-52.5,0.0,🔄 轉虧為盈,-866.69,35.79%,306.25,12.45%,1172.94,-31.12,-1.07,2026-03,3535.TW
天宇,-275.59,-0.2,⚪ 數據不足,2025,20.1499996185,-204.45,0.0,⚠️ 獲利稀釋,-868.8,N/A,90.34,N/A,959.14,-66.93,-5.17,2026-03,8171.TWO
大綜,-29.4,3.66,⚪ 中性觀察,2025,223.5,330.59999999999997,10.140653357531761,⚠️ 獲利稀釋,-873.74,13.87%,3.39,5.75%,877.13,64.32,8.43,2026-03,3147.TWO
大東,-128.03,-0.62,⚪ 數據不足,2025,8.7600002289,-18.6,0.0,📉 獲利侵蝕,-874.6500000000001,-0.79%,-210.71,-10.66%,663.94,-6.83,-0.45,2026-03,1441.TW
鑫禾,-272.92,-0.54,⚪ 數據不足,2025,18.1000003815,-70.94999999999999,0.0,📉 獲利侵蝕,-876.63,N/A,-253.33,N/A,623.3,-0.19,-1.68,2026-03,4999.TW
東典光電,57.14,-0.08,⚪ 數據不足,2025,112.5,-84.9,0.0,⚠️ 獲利稀釋,-880.8199999999999,N/A,88.57,N/A,969.39,27.54,-1.77,2026-03,6588.TWO
建舜電,-15.66,-0.64,⚪ 數據不足,2025,11.1999998093,-46.5,0.0,📉 獲利侵蝕,-885.46,12.86%,-250.0,-5.35%,635.46,6.3,-0.96,2026-03,3322.TWO
潤泰材,48.0,0.42,⚪ 中性觀察,2025,21.3999996185,75.45,4.254473085188867,⚠️ 獲利稀釋,-885.47,N/A,180.0,N/A,1065.47,8.31,1.85,2026-03,8463.TW
欣新網,6.89,0.74,⚪ 中性觀察,2025,63.9000015259,129.60000000000002,7.395833509942129,📉 獲利侵蝕,-889.79,11.53%,-28.43,2.34%,861.36,21.07,3.63,2026-03,2949.TWO
光菱,1.86,0.94,⚪ 中性觀察,2025,34.8499984741,75.6,6.914682236924603,⚠️ 獲利稀釋,-892.9699999999999,N/A,91.84,N/A,984.81,25.77,2.19,2026-03,8032.TWO
友勁,48.0,-0.18,⚪ 數據不足,2025,8.5500001907,-12.75,0.0,📉 獲利侵蝕,-893.91,N/A,-260.0,N/A,633.91,52.32,-0.26,2026-03,6142.TW
安國,-37.72,-0.01,⚪ 數據不足,2025,82.3000030518,-104.69999999999999,0.0,⚠️ 獲利稀釋,-894.01,N/A,98.48,N/A,992.49,30.97,-3.19,2026-03,8054.TWO
鑫龍騰,81.45,2.24,⚪ 中性觀察,2025,23.8999996185,143.55,2.497387629937304,⚠️ 獲利稀釋,-897.18,N/A,918.18,N/A,1815.36,79.14,4.05,2026-03,3188.TWO
亞航,49.25,0.09,❌ 暫避觀望,2025,47.7999992371,37.95,18.893280330869565,📉 獲利侵蝕,-899.3100000000001,8.38%,-35.71,2.16%,863.6,4.89,1.0,2026-03,2630.TW
今皓,-5.88,-0.73,⚪ 數據不足,2025,9.9899997711,-82.64999999999999,0.0,📉 獲利侵蝕,-906.12,10.61%,-14.75,-45.08%,891.37,-34.5,-2.55,2026-03,3011.TW
澤米,-603.33,-0.35,⚪ 數據不足,2025,45.75,-68.55000000000001,0.0,📉 獲利侵蝕,-907.51,N/A,-277.78,N/A,629.73,-20.15,-1.52,2026-03,6742.TW
旭軟,-138.3,-0.18,⚪ 數據不足,2025,21.7999992371,-33.9,0.0,📉 獲利侵蝕,-908.52,17.06%,-357.14,1.24%,551.38,-7.45,-0.55,2026-03,3390.TWO
慧友,33.33,0.33,⚪ 數據不足,2025,40.0,-30.749999999999996,0.0,🔄 轉虧為盈,-913.7,N/A,151.56,N/A,1065.26,9.99,-0.6,2026-03,5484.TW
明基材,-283.87,-0.64,⚪ 數據不足,2025,25.0499992371,-26.1,0.0,📉 獲利侵蝕,-918.29,N/A,-526.67,N/A,391.62,-4.0,-1.14,2026-03,8215.TW
倚天酷��-創,1.06,0.26,⚪ 中性觀察,2025,27.5,53.99999999999999,7.638888888888889,⚠️ 獲利稀釋,-921.62,14.91%,8.33,7.25%,929.95,25.63,1.88,2026-03,2432.TW
麗清,-95.34,-0.67,⚪ 數據不足,2025,20.3500003815,-26.999999999999996,0.0,📉 獲利侵蝕,-925.02,N/A,-368.0,N/A,557.02,-8.52,0.11,2026-03,3346.TW
淳安,-128.95,-0.07,⚪ 數據不足,2025,19.7999992371,-14.7,0.0,⚠️ 獲利稀釋,-926.05,N/A,53.33,N/A,979.38,14.75,-0.22,2026-03,6283.TW
美律,-37.71,1.03,⚪ 中性觀察,2025,77.1999969482,173.85,6.660914318222606,📉 獲利侵蝕,-928.82,11.63%,-26.62,3.86%,902.2,6.01,5.36,2026-03,2439.TW
松和,-12.28,0.36,⚪ 中性觀察,2025,24.5499992371,52.35,7.034383735558738,📉 獲利侵蝕,-933.5999999999999,N/A,-14.29,N/A,919.31,0.57,1.5,2026-03,5016.TWO
安倉,9.24,0.42,⚪ 中性觀察,2025,20.4500007629,64.49999999999999,4.755814130906978,⚠️ 獲利稀釋,-937.93,N/A,5.0,N/A,942.93,14.56,2.03,2026-03,5548.TWO
志超,-17.45,0.3,⚪ 中性觀察,2025,32.2999992371,83.55000000000001,5.798922663752244,📉 獲利侵蝕,-942.04,N/A,-53.13,N/A,888.91,3.73,2.27,2026-03,8213.TW
天剛,-82.78,0.06,⚪ 中性觀察,2025,24.5,33.0,11.136363636363635,📉 獲利侵蝕,-942.09,N/A,-88.24,N/A,853.85,-40.09,0.52,2026-03,5310.TWO
捷迅,3.11,0.68,⚪ 中性觀察,2025,62.9000015259,203.85,4.62840334995585,📉 獲利侵蝕,-949.2299999999999,5.79%,-61.8,2.48%,887.43,59.7,6.3,2026-03,2643.TWO
沈氏,52.17,-0.26,⚪ 數據不足,2025,16.3999996185,-11.55,0.0,📉 獲利侵蝕,-954.56,N/A,-52.94,N/A,901.62,-0.02,-0.11,2026-03,8921.TWO
精英,981.25,0.11,⚪ 中性觀察,2025,18.75,58.35,4.820051413881748,📉 獲利侵蝕,-955.5,9.91%,-89.22,-0.28%,866.28,14.95,1.41,2026-03,2331.TW
慧洋-KY,-34.78,1.6,⚪ 中性觀察,2025,100.5,145.35,10.371517027863778,⚠️ 獲利稀釋,-961.5100000000001,37.77%,766.67,36.66%,1728.18,-17.06,5.27,2026-03,2637.TW
燁輝,-129.63,-0.4,⚪ 數據不足,2025,14.1000003815,-67.64999999999999,0.0,📉 獲利侵蝕,-963.75,7.45%,-150.0,-2.27%,813.75,-8.68,-1.85,2026-03,2023.TW
位速,6.88,-0.1,⚪ 數據不足,2025,20.8999996185,-55.05,0.0,⚠️ 獲利稀釋,-968.63,1.54%,74.36,-34.06%,1042.99,27.53,-1.51,2026-03,3508.TWO
寶德,9.52,-0.48,⚪ 數據不足,2025,20.5,-41.400000000000006,0.0,📉 獲利侵蝕,-979.9100000000001,15.17%,-700.0,-15.09%,279.91,5.58,-1.02,2026-03,3349.TWO
英利-KY,-8644.44,-1.68,⚪ 數據不足,2025,19.9500007629,-252.15000000000003,0.0,⚠️ 獲利稀釋,-980.3599999999999,11.02%,51.72,-2.22%,1032.08,-11.17,-7.87,2026-03,2239.TW
宏��,-31.87,0.23,⚪ 中性觀察,2025,31.5,43.8,10.787671232876713,⚠️ 獲利稀釋,-982.73,11.56%,35.29,2.51%,1018.02,4.14,1.26,2026-03,2353.TW
精星,-26.77,0.3,⚪ 中性觀察,2025,29.0,54.300000000000004,8.011049723756907,⚠️ 獲利稀釋,-983.26,N/A,130.77,N/A,1114.03,-0.51,2.39,2026-03,8183.TWO
築間,-259.36,-0.9,⚪ 數據不足,2025,19.7999992371,-171.60000000000002,0.0,📉 獲利侵蝕,-984.34,N/A,-909.09,N/A,75.25,-14.66,-6.69,2026-03,7723.TWO
易飛網,-286.84,0.17,⚪ 數據不足,2025,14.6000003815,-44.7,0.0,🔄 轉虧為盈,-984.71,15.72%,151.52,-0.44%,1136.23,2.6,-1.42,2026-03,2734.TWO
彩晶,58.56,-0.06,⚪ 數據不足,2025,14.6999998093,-27.599999999999998,0.0,⚠️ 獲利稀釋,-985.9300000000001,N/A,76.0,N/A,1061.93,14.78,-0.75,2026-03,6116.TW
來思達,-1354.17,-0.91,⚪ 數據不足,2025,14.3500003815,-118.8,0.0,📉 獲利侵蝕,-998.5899999999999,N/A,-495.0,N/A,503.59,-12.26,-3.49,2026-03,8066.TWO
