prev_eps,symbol,prev_year,eps_yoy,rev_yoy,est_price,expansion,om,name,eps,status,pe,date,gm,advice,prev_eps_yoy,prev_rev_yoy,price
11.33,4749.TWO,2025,63.39,232.49,432.6,-169.10000000000002,23.34%,新應材,3.66,⚠️ 獲利稀釋,28.05131761442441,2026-03,44.02%,❌ 暫避觀望,32.78,28.3,809.0
3.01,6937.TW,2025,31.51,201.37,103.49999999999999,-169.86,N/A,天虹,0.96,⚠️ 獲利稀釋,35.652173913043484,2026-03,N/A,❌ 暫避觀望,-50.25,-13.26,246.0
10.22,6690.TWO,2025,21.39,191.57,358.95000000000005,-170.18,N/A,安�硌穈T,2.27,⚠️ 獲利稀釋,6.874216464688675,2026-03,N/A,⚪ 中性觀察,36.27,13.3,164.5
0.71,6485.TWO,2025,-100.0,70.28,10.5,-170.28,N/A,點序,0.0,📉 獲利侵蝕,87.85714285714286,2026-03,N/A,❌ 暫避觀望,152.21,16.84,61.5
-1.63,6929.TWO,2025,25.0,195.61,-49.05,-170.61,N/A,佑全,-0.21,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,-54.29,-1.45,23.9500007629
4.58,5299.TWO,2025,18.71,189.52,161.55,-170.81,N/A,杰力,1.65,⚠️ 獲利稀釋,9.210770375877436,2026-03,N/A,⚪ 中性觀察,-22.77,-12.32,99.1999969482
0.26,1323.TW,2025,620.0,792.05,10.2,-172.04999999999995,1.25%,永裕,0.36,⚠️ 獲利稀釋,29.338236416029414,2026-03,15.09%,❌ 暫避觀望,-89.88,-23.91,19.9500007629
2.3,2070.TWO,2025,-43.18,129.05,65.1,-172.23000000000002,17.87%,精湛,0.28,📉 獲利侵蝕,13.663594294262674,2026-03,45.13%,⚪ 中性觀察,-22.56,-2.97,59.2999992371
5.37,6591.TW,2025,-55.88,116.4,204.29999999999998,-172.28,N/A,動力-KY,0.75,📉 獲利侵蝕,3.2819383820044052,2026-03,N/A,⚪ 中性觀察,60.88,38.81,44.7000007629
0.54,2926.TWO,2025,6.25,178.72,19.2,-172.47,-1.48%,誠品生活,0.17,⚠️ 獲利稀釋,23.749999701953126,2026-03,40.82%,❌ 暫避觀望,100.0,1.84,30.3999996185
0.47,3297.TWO,2025,28.57,201.59,18.45,-173.02,-18.51%,杭特,-0.05,⚠️ 獲利稀釋,22.357723577235774,2026-03,30.70%,❌ 暫避觀望,461.54,20.59,27.5
2.07,7704.TWO,2025,42.86,216.12,73.49999999999999,-173.26,N/A,明遠精密,0.7,⚠️ 獲利稀釋,13.346939086918368,2026-03,N/A,⚪ 中性觀察,-22.56,-11.73,65.4000015259
2.35,6844.TWO,2025,18.94,192.24,96.74999999999999,-173.3,N/A,諾貝兒,1.57,⚠️ 獲利稀釋,9.37984496124031,2026-03,N/A,⚪ 中性觀察,-21.14,1.36,60.5
12.75,6640.TWO,2025,218.52,392.93,487.05000000000007,-174.41,N/A,均華,5.19,⚠️ 獲利稀釋,28.27225130890052,2026-03,N/A,❌ 暫避觀望,-14.04,10.19,918.0
4.99,2412.TW,2025,3.17,177.66,189.75,-174.49,17.33%,中華電,1.3,⚠️ 獲利稀釋,10.869565217391305,2026-03,33.63%,⚪ 中性觀察,3.96,2.67,137.5
1.75,9960.TWO,2025,29.27,203.95,56.7,-174.67999999999998,N/A,邁達康,0.53,⚠️ 獲利稀釋,8.068783068783068,2026-03,N/A,⚪ 中性觀察,-13.79,-3.52,30.5
0.33,3021.TW,2025,416.67,592.65,15.3,-175.97999999999996,N/A,鴻名,0.19,⚠️ 獲利稀釋,20.294118394999998,2026-03,N/A,❌ 暫避觀望,-43.1,-3.87,20.7000007629
2.67,3675.TWO,2025,11.85,188.41,92.85,-176.56,9.03%,德微,1.51,⚠️ 獲利稀釋,42.89176090468498,2026-03,36.51%,❌ 暫避觀望,-66.46,-9.88,265.5
5.62,6579.TW,2025,84.31,261.06,221.54999999999998,-176.75,N/A,研揚,3.81,⚠️ 獲利稀釋,11.61137440758294,2026-03,N/A,⚪ 中性觀察,-27.15,20.03,171.5
0.2,1805.TW,2025,-30.0,147.2,8.100000000000001,-177.2,10.56%,寶徠,0.14,📉 獲利侵蝕,18.4814806337037,2026-03,21.75%,❌ 暫避觀望,-93.38,-54.43,9.9799995422
0.5,3588.TW,2025,42.31,219.88,22.95,-177.57,-1.96%,通嘉,0.37,⚠️ 獲利稀釋,35.490195579803924,2026-03,31.63%,❌ 暫避觀望,-73.51,-7.24,54.2999992371
6.1,3587.TWO,2025,196.0,373.81,221.1,-177.81,10.45%,閎康,2.24,⚠️ 獲利稀釋,17.333785617367706,2026-03,30.02%,❌ 暫避觀望,-40.84,8.51,255.5
2.97,2455.TW,2025,24.71,202.94,105.0,-178.23,21.78%,全新,1.06,⚠️ 獲利稀釋,52.0,2026-03,37.27%,❌ 暫避觀望,-18.46,4.29,364.0
2.31,3284.TWO,2025,-10.71,167.71,69.89999999999999,-178.42000000000002,13.35%,太普高,0.5,📉 獲利侵蝕,4.549356386888412,2026-03,25.16%,⚪ 中性觀察,-12.16,-17.82,21.2000007629
4.21,6763.TWO,2025,-9.84,168.81,146.25,-178.65,N/A,綠界科技*,0.55,📉 獲利侵蝕,4.476923233425642,2026-03,N/A,⚪ 中性觀察,117.01,8.73,43.6500015259
0.03,5251.TWO,2025,-16.67,162.23,-4.35,-178.89999999999998,N/A,天鉞電,0.1,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,-50.0,10.32,25.8500003815
8.57,5403.TWO,2025,-26.34,152.96,295.65000000000003,-179.3,N/A,中菲,1.42,📉 獲利侵蝕,4.693049213597159,2026-03,N/A,⚪ 中性觀察,-0.37,7.88,92.5
0.01,3557.TW,2025,-81.89,97.83,21.0,-179.72,N/A,嘉威,0.48,📉 獲利侵蝕,18.67857115607143,2026-03,N/A,❌ 暫避觀望,-99.85,-24.49,26.1499996185
5.01,3450.TW,2025,-70.51,109.26,180.75,-179.77,15.62%,聯鈞,0.69,📉 獲利侵蝕,39.585062240663895,2026-03,26.67%,❌ 暫避觀望,31.15,13.44,477.0
4.57,3303.TWO,2025,-23.33,156.53,164.1,-179.86,N/A,岱稜,0.92,📉 獲利侵蝕,5.00914069808958,2026-03,N/A,⚪ 中性觀察,16.97,0.49,54.7999992371
0.03,1611.TW,2025,8.33,188.41,3.6,-180.07999999999998,11.05%,中電,0.13,⚠️ 獲利稀釋,49.37500158958333,2026-03,37.93%,❌ 暫避觀望,-94.0,-8.17,11.8500003815
3.27,8410.TWO,2025,-48.65,131.75,79.35,-180.4,N/A,森田,0.57,📉 獲利侵蝕,5.973535043761815,2026-03,N/A,⚪ 中性觀察,-56.63,-4.28,31.6000003815
5.04,7736.TW,2025,-24.52,156.16,172.79999999999998,-180.68,N/A,虎山,1.18,📉 獲利侵蝕,6.067708465789931,2026-03,N/A,⚪ 中性觀察,-31.43,22.39,69.9000015259
10.03,8467.TW,2025,-67.69,113.25,397.80000000000007,-180.94,N/A,波力-KY,0.83,📉 獲利侵蝕,3.6387631975867265,2026-03,N/A,⚪ 中性觀察,-10.98,-1.52,96.5
3.44,5206.TWO,2025,152.58,334.61,208.2,-182.03,N/A,坤悅,2.45,⚠️ 獲利稀釋,1.5994236860878963,2026-03,N/A,⚪ 中性觀察,66.99,55.14,22.2000007629
0.05,6168.TW,2025,100.0,282.06,0.15000000000000013,-182.06,N/A,宏齊,0.02,⚠️ 獲利稀釋,2420.0000762899977,2026-03,N/A,❌ 暫避觀望,66.67,5.6,24.2000007629
-0.76,2321.TW,2025,45.45,228.74,-23.549999999999997,-183.29000000000002,-5.26%,東訊,-0.12,⚠️ 獲利稀釋,0.0,2026-03,29.80%,⚪ 數據不足,18.37,16.01,15.3000001907
4.2,2364.TW,2025,-42.76,140.62,148.65,-183.38,7.82%,倫飛,0.83,📉 獲利侵蝕,7.265388496468214,2026-03,39.87%,⚪ 中性觀察,2.69,20.5,72.0
-3.97,6496.TWO,2025,-34.88,148.52,-152.85,-183.4,N/A,科懋,-1.18,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,-85.58,4.22,24.3500003815
6.9,6922.TWO,2025,2.36,186.36,275.7,-184.0,N/A,宸曜,2.6,⚠️ 獲利稀釋,10.092491838955388,2026-03,N/A,⚪ 中性觀察,-8.99,13.67,185.5
-0.36,4121.TWO,2025,8.33,192.47,-13.799999999999999,-184.14,-3.01%,優盛,-0.11,⚠️ 獲利稀釋,0.0,2026-03,33.58%,⚪ 數據不足,-5.88,-1.34,13.0
1.57,6684.TWO,2025,-99.76,84.83,126.74999999999999,-184.59,N/A,安格,0.01,📉 獲利侵蝕,5.597633045810651,2026-03,N/A,⚪ 中性觀察,137.2,-15.36,47.2999992371
4.68,3088.TWO,2025,92.31,277.35,159.45,-185.04000000000002,10.77%,艾訊,2.25,⚠️ 獲利稀釋,12.841015992474132,2026-03,33.38%,⚪ 中性觀察,-37.99,1.82,136.5
10.02,8279.TWO,2025,-45.58,139.57,380.4,-185.14999999999998,N/A,生展,1.23,📉 獲利侵蝕,3.5094637223974763,2026-03,N/A,⚪ 中性觀察,13.09,6.1,89.0
3.45,1216.TW,2025,26.37,211.77,141.15,-185.4,2.59%,統一,1.15,⚠️ 獲利稀釋,8.044633044442083,2026-03,31.73%,⚪ 中性觀察,-5.22,2.32,75.6999969482
2.65,7547.TWO,2025,-2.33,183.17,92.99999999999999,-185.5,N/A,碩網,0.42,📉 獲利侵蝕,8.758064393080646,2026-03,N/A,⚪ 中性觀察,22.61,5.66,54.2999992371
1.03,4952.TW,2025,19.05,204.61,52.2,-185.56,N/A,凌通,0.5,⚠️ 獲利稀釋,14.511494252873563,2026-03,N/A,⚪ 中性觀察,-54.63,-13.56,50.5
4.0,6568.TWO,2025,6.4,192.19,137.10000000000002,-185.79,N/A,宏觀,1.34,⚠️ 獲利稀釋,15.043763676148796,2026-03,N/A,❌ 暫避觀望,4.76,6.74,137.5
13.97,6605.TW,2025,-12.5,173.42,490.50000000000006,-185.92,N/A,帝寶,4.41,📉 獲利侵蝕,4.311926605504587,2026-03,N/A,⚪ 中性觀察,-26.4,-3.69,141.0
7.39,3416.TW,2025,-3.23,182.83,262.95,-186.06,18.05%,融程電,1.8,📉 獲利侵蝕,10.895607529948661,2026-03,38.51%,⚪ 中性觀察,4.56,19.07,191.0
1.8,6715.TW,2025,46.38,232.47,76.95,-186.09,N/A,嘉基,1.02,⚠️ 獲利稀釋,65.00974658869396,2026-03,N/A,❌ 暫避觀望,-65.38,-25.1,333.5
11.33,2474.TW,2025,-38.46,147.7,364.8,-186.16,13.69%,可成,2.63,📉 獲利侵蝕,7.709703947368421,2026-03,33.00%,⚪ 中性觀察,-37.78,3.18,187.5
5.73,8261.TW,2025,9.03,195.24,202.05000000000004,-186.21,N/A,富鼎,1.57,⚠️ 獲利稀釋,12.76911655530809,2026-03,N/A,⚪ 中性觀察,19.71,6.37,172.0
13.04,6138.TWO,2025,40.71,226.99,469.34999999999997,-186.28,N/A,茂達,3.68,⚠️ 獲利稀釋,8.820709491850431,2026-03,N/A,⚪ 中性觀察,31.94,22.89,276.0
1.8,3703.TW,2025,560.0,746.29,51.74999999999999,-186.28999999999996,7.24%,欣陸,0.33,⚠️ 獲利稀釋,5.91304336768116,2026-03,13.84%,⚪ 中性觀察,25.87,11.98,20.3999996185
-1.72,6130.TWO,2025,18.42,205.02,-57.3,-186.60000000000002,N/A,上亞科技,-0.31,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,-129.33,-20.79,24.1000003815
3.34,2303.TW,2025,108.06,295.15,127.64999999999999,-187.08999999999997,19.78%,聯電,1.29,⚠️ 獲利稀釋,13.6310223266745,2026-03,30.67%,⚪ 中性觀察,-11.97,2.26,116.0
0.21,1468.TW,2025,-34.62,152.59,-0.5999999999999996,-187.21,2.42%,昶和,0.17,📉 獲利侵蝕,0.0,2026-03,18.12%,⚪ 數據不足,-77.66,-23.26,13.5500001907
-1.11,3466.TWO,2025,62.2,249.55,-46.50000000000001,-187.35000000000002,-223.66%,德晉,-0.31,⚠️ 獲利稀釋,0.0,2026-03,-8.98%,⚪ 數據不足,58.98,-72.48,24.5
0.49,3594.TWO,2025,66.67,254.52,-0.5999999999999996,-187.85000000000002,10.21%,磐儀,-0.07,⚠️ 獲利稀釋,0.0,2026-03,41.27%,⚪ 數據不足,-63.43,29.3,60.0
2.01,4576.TW,2025,118.18,306.09,73.35,-187.90999999999997,13.23%,大銀微系統,0.96,⚠️ 獲利稀釋,44.580777096114524,2026-03,38.42%,❌ 暫避觀望,294.12,20.44,218.0
4.81,3289.TWO,2025,18.82,207.08,213.89999999999998,-188.26000000000002,4.49%,宜特,2.05,⚠️ 獲利稀釋,9.712482468443199,2026-03,25.60%,⚪ 中性觀察,-34.26,11.44,138.5
1.63,1733.TW,2025,30.65,219.52,67.19999999999999,-188.87,7.57%,五鼎,0.81,⚠️ 獲利稀釋,7.142857142857143,2026-03,30.15%,⚪ 中性觀察,27.34,5.0,32.0
-9.56,6128.TW,2025,-41.67,147.3,-268.8,-188.97000000000003,N/A,上福,0.28,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,-431.94,-4.71,20.0
4.1,9938.TW,2025,-43.51,145.78,158.25,-189.29,N/A,百和,0.87,📉 獲利侵蝕,3.990521182379146,2026-03,N/A,⚪ 中性觀察,-13.68,2.05,42.0999984741
3.02,4560.TW,2025,-17.39,171.96,111.15,-189.35000000000002,16.61%,強信-KY,0.76,📉 獲利侵蝕,4.331983599743589,2026-03,33.75%,⚪ 中性觀察,48.04,6.92,32.0999984741
15.5,3693.TWO,2025,-81.73,107.78,586.35,-189.51,0.48%,營邦,1.54,📉 獲利侵蝕,13.481708876950625,2026-03,29.12%,⚪ 中性觀察,-38.69,-11.96,527.0
8.36,3551.TWO,2025,15.17,205.07,314.85,-189.9,18.42%,世禾,2.46,⚠️ 獲利稀釋,8.28966174368747,2026-03,36.55%,⚪ 中性觀察,17.2,16.17,174.0
13.99,1519.TW,2025,9.67,200.1,467.85,-190.43,19.22%,華城,3.29,⚠️ 獲利稀釋,20.93619749919846,2026-03,42.20%,❌ 暫避觀望,-6.3,20.89,653.0
1.13,2495.TW,2025,3.13,194.32,24.15,-191.19,9.76%,普安,0.33,⚠️ 獲利稀釋,22.88819781,2026-03,43.31%,❌ 暫避觀望,-49.1,-10.89,36.8499984741
5.77,4933.TWO,2025,-17.11,174.54,193.65,-191.64999999999998,12.48%,友輝,1.9,📉 獲利侵蝕,4.260263361735089,2026-03,28.71%,⚪ 中性觀察,-18.35,2.41,55.0
3.77,6117.TW,2025,177.08,369.13,122.25,-192.04999999999998,N/A,迎廣,1.33,⚠️ 獲利稀釋,8.08588975777914,2026-03,N/A,⚪ 中性觀察,-7.65,11.78,65.9000015259
-0.92,8477.TWO,2025,94.64,286.81,-30.450000000000003,-192.17000000000002,N/A,創業家,-0.03,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,53.77,-52.73,15.6499996185
3.53,3332.TWO,2025,39.39,231.62,148.95,-192.23000000000002,N/A,幸康,1.38,⚠️ 獲利稀釋,6.233635601802619,2026-03,N/A,⚪ 中性觀察,61.93,19.44,61.9000015259
4.85,6672.TW,2025,64.76,257.27,184.95,-192.51,N/A,騰輝電子-KY,1.73,⚠️ 獲利稀釋,18.572587185725876,2026-03,N/A,❌ 暫避觀望,-2.81,0.88,229.0
-0.06,5201.TWO,2025,-103.03,89.63,-22.8,-192.66,N/A,凱衛,-0.67,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,-102.22,12.63,26.4500007629
-3.43,3041.TW,2025,-20.0,172.74,-106.95,-192.74,-198.78%,揚智,-0.48,📉 獲利侵蝕,0.0,2026-03,5.61%,⚪ 數據不足,-35.42,-29.93,22.5
1.34,2066.TWO,2025,-3.47,190.77,78.60000000000001,-194.24,-4.97%,世德,1.96,📉 獲利侵蝕,12.099236932423665,2026-03,19.80%,⚪ 中性觀察,-77.5,-9.64,63.4000015259
-2.87,5263.TWO,2025,201.59,396.14,-137.10000000000002,-194.54999999999998,N/A,智崴,0.67,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,-356.73,-3.81,91.4000015259
14.08,6782.TW,2025,24.03,219.37,510.59999999999997,-195.34,N/A,視陽,3.82,⚠️ 獲利稀釋,6.404230317273796,2026-03,N/A,⚪ 中性觀察,39.41,15.02,218.0
7.1,7556.TWO,2025,22.93,218.89,285.45000000000005,-195.95999999999998,N/A,意德士,2.52,⚠️ 獲利稀釋,11.718339464004202,2026-03,N/A,⚪ 中性觀察,19.42,19.26,223.0
1.72,8049.TWO,2025,-4.35,192.14,63.0,-196.48999999999998,N/A,晶采,0.44,📉 獲利侵蝕,6.285714194880953,2026-03,N/A,⚪ 中性觀察,-31.2,-0.92,26.3999996185
12.71,4771.TW,2025,10.24,206.96,472.04999999999995,-196.72,N/A,望隼,3.66,⚠️ 獲利稀釋,6.434699714013346,2026-03,N/A,⚪ 中性觀察,10.57,16.17,202.5
-2.15,2258.TW,2025,-70.0,126.74,-69.45,-196.74,-262.93%,鴻華先進-創,-0.51,📉 獲利侵蝕,0.0,2026-03,19.82%,⚪ 數據不足,-73.98,-51.34,29.8500003815
6.07,3078.TWO,2025,-61.08,135.88,228.6,-196.95999999999998,12.10%,僑威,0.72,📉 獲利侵蝕,3.5498686662795276,2026-03,23.99%,⚪ 中性觀察,8.01,16.17,54.0999984741
20.25,4766.TW,2025,8.26,205.28,795.6,-197.02,16.17%,南寶,6.55,⚠️ 獲利稀釋,6.1557315233785825,2026-03,33.74%,⚪ 中性觀察,-9.03,0.95,326.5
3.08,8147.TWO,2025,28.57,226.47,127.95000000000002,-197.9,N/A,正淩,0.9,⚠️ 獲利稀釋,14.712778429073856,2026-03,N/A,⚪ 中性觀察,62.03,29.59,125.5
0.32,3040.TW,2025,-91.84,106.5,15.9,-198.34,-3.25%,遠見,0.04,🏰 高護城河,36.27358562537735,2026-03,58.07%,❌ 暫避觀望,-57.53,-4.54,38.4500007629
11.19,1256.TW,2025,350.0,548.43,421.2,-198.42999999999995,6.32%,鮮活果汁-KY,3.24,⚠️ 獲利稀釋,6.356837606837607,2026-03,24.61%,⚪ 中性觀察,24.88,2.94,178.5
9.61,4571.TW,2025,-19.45,179.22,361.8,-198.67,18.52%,鈞興-KY,2.41,📉 獲利侵蝕,7.110281923714759,2026-03,33.35%,⚪ 中性觀察,4.45,0.1,171.5
4.38,6245.TWO,2025,-29.91,168.9,147.45,-198.81,N/A,立端,0.75,📉 獲利侵蝕,8.585961498056967,2026-03,N/A,⚪ 中性觀察,-28.08,-3.53,84.4000015259
6.77,9917.TW,2025,0.64,199.94,249.29999999999995,-199.3,N/A,中保科,1.6,⚠️ 獲利稀釋,6.498194945848376,2026-03,N/A,⚪ 中性觀察,5.71,6.29,108.0
0.93,2201.TW,2025,-17.07,182.28,38.7,-199.35,7.44%,裕隆,0.35,📉 獲利侵蝕,10.562015503875969,2026-03,30.14%,⚪ 中性觀察,-75.14,-15.65,27.25
5.99,3264.TWO,2025,53.66,253.02,219.00000000000003,-199.36,26.59%,欣銓,1.95,⚠️ 獲利稀釋,14.212328767123287,2026-03,37.83%,⚪ 中性觀察,34.97,7.08,207.5
1.66,6662.TWO,2025,23.53,223.18,53.1,-199.65,N/A,樂斯科,0.21,⚠️ 獲利稀釋,8.022598762288135,2026-03,N/A,⚪ 中性觀察,-3.49,-10.2,28.3999996185
0.51,7780.TW,2025,-92.57,107.98,97.2,-200.55,N/A,大研生醫*,0.13,📉 獲利侵蝕,2.5848765432098766,2026-03,N/A,⚪ 中性觀察,-76.4,39.1,16.75
10.78,2912.TW,2025,6.45,208.08,420.30000000000007,-201.63000000000002,2.95%,統一超,2.97,⚠️ 獲利稀釋,7.887223411848678,2026-03,34.07%,⚪ 中性觀察,-2.88,3.79,221.0
9.06,1736.TW,2025,-91.21,110.9,207.45,-202.11,9.78%,喬山,0.08,📉 獲利侵蝕,9.906001446131597,2026-03,48.58%,⚪ 中性觀察,13.11,13.69,137.0
3.92,8103.TW,2025,58.9,261.03,130.8,-202.12999999999997,N/A,瀚荃,1.17,⚠️ 獲利稀釋,9.0252290078211,2026-03,N/A,⚪ 中性觀察,17.71,5.25,78.6999969482
11.76,2428.TW,2025,-25.59,176.57,414.45,-202.16,22.33%,興勤,2.21,📉 獲利侵蝕,8.1252262034021,2026-03,39.10%,⚪ 中性觀察,-2.81,6.85,224.5
5.64,6577.TWO,2025,17.61,219.85,192.29999999999998,-202.24,N/A,勁豐,1.67,⚠️ 獲利稀釋,6.138845315772231,2026-03,N/A,⚪ 中性觀察,-14.93,-7.81,78.6999969482
1.73,7732.TW,2025,-1.22,201.11,70.19999999999999,-202.33,N/A,金興精密,0.82,📉 獲利侵蝕,7.553418477371795,2026-03,N/A,⚪ 中性觀察,-37.18,0.66,35.3499984741
5.78,6486.TWO,2025,-43.27,159.18,168.45000000000002,-202.45000000000002,N/A,互動,0.59,📉 獲利侵蝕,6.634016028495102,2026-03,N/A,⚪ 中性觀察,2.66,6.12,74.5
5.37,6757.TW,2025,41.46,244.12,237.30000000000004,-202.66,N/A,台灣虎航,2.91,⚠️ 獲利稀釋,3.628318680524652,2026-03,N/A,⚪ 中性觀察,-10.95,2.9,57.4000015259
5.28,3042.TW,2025,-5.07,198.02,195.15000000000003,-203.09,14.07%,晶技,1.32,📉 獲利侵蝕,12.913143735588008,2026-03,32.18%,⚪ 中性觀察,-15.57,5.34,168.0
4.37,8028.TW,2025,19.4,222.57,164.55,-203.17,N/A,昇陽半導體,1.61,⚠️ 獲利稀釋,23.15405651777575,2026-03,N/A,❌ 暫避觀望,51.58,26.97,254.0
6.04,8077.TWO,2025,33.56,236.89,0.0,-203.32999999999998,N/A,洛��,1.95,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,37.27,1.41,0.0
18.83,6596.TWO,2025,-45.41,158.08,667.9499999999999,-203.49,N/A,寬宏藝術,2.08,📉 獲利侵蝕,2.016618078863688,2026-03,N/A,⚪ 中性觀察,242.99,78.68,89.8000030518
14.92,4536.TW,2025,-29.35,174.36,582.4499999999999,-203.71,10.54%,拓凱,3.61,📉 獲利侵蝕,4.378058202420809,2026-03,32.65%,⚪ 中性觀察,-20.89,-2.91,170.0
10.2,4770.TW,2025,-3.08,200.72,397.04999999999995,-203.8,14.44%,上品,2.52,📉 獲利侵蝕,8.179070646014356,2026-03,28.63%,⚪ 中性觀察,-52.93,-26.81,216.5
-1.84,3527.TWO,2025,-83.33,120.7,-56.85,-204.03,-22.71%,聚積,0.01,🔄 轉虧為盈,0.0,2026-03,39.78%,⚪ 數據不足,-757.14,-19.18,50.7999992371
0.06,6661.TWO,2025,-35.0,169.3,-5.25,-204.3,N/A,威健生技,-0.27,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,20.0,16.55,17.6000003815
1.43,8404.TW,2025,-68.52,136.36,52.35,-204.88,N/A,百和興業-KY,0.17,📉 獲利侵蝕,4.64183402948424,2026-03,N/A,⚪ 中性觀察,55.43,8.24,16.2000007629
3.67,4746.TW,2025,-84.0,121.25,90.3,-205.25,21.37%,台耀,0.16,📉 獲利侵蝕,8.970099667774088,2026-03,41.59%,⚪ 中性觀察,180.15,2.54,54.0
1.34,3652.TW,2025,17.65,222.99,46.2,-205.34,2.52%,精聯,0.4,⚠️ 獲利稀釋,11.006494001915584,2026-03,32.08%,⚪ 中性觀察,7.2,0.59,33.9000015259
0.76,6202.TW,2025,-25.0,180.5,32.7,-205.5,N/A,盛群,0.3,📉 獲利侵蝕,27.477064920137614,2026-03,N/A,❌ 暫避觀望,213.64,22.23,59.9000015259
0.72,5381.TWO,2025,-35.29,170.48,30.749999999999996,-205.76999999999998,N/A,光譜,0.22,📉 獲利侵蝕,11.658536399268295,2026-03,N/A,⚪ 中性觀察,2.44,-5.88,23.8999996185
1.58,6840.TWO,2025,-33.33,172.58,50.24999999999999,-205.91000000000003,N/A,東研信超,0.12,📉 獲利侵蝕,19.88059655943284,2026-03,N/A,❌ 暫避觀望,205.88,8.46,66.5999984741
2.12,4554.TWO,2025,-95.96,110.07,56.1,-206.02999999999997,4.92%,橙的,0.04,📉 獲利侵蝕,8.168448993877005,2026-03,42.45%,⚪ 中性觀察,13.37,21.26,30.5499992371
-0.36,6144.TWO,2025,-83.33,123.19,-16.8,-206.51999999999998,N/A,得利影,-0.22,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,36.84,-7.24,13.1999998093
-0.47,6228.TWO,2025,-133.33,73.39,-28.650000000000002,-206.72000000000003,N/A,全譜,-0.07,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,44.71,19.96,18.2999992371
6.22,3163.TWO,2025,396.72,603.64,196.64999999999998,-206.91999999999996,5.03%,波若威,3.03,⚠️ 獲利稀釋,51.18230358504958,2026-03,18.26%,❌ 暫避觀望,8.17,14.65,671.0
0.07,6164.TW,2025,-50.0,156.93,1.6500000000000001,-206.93,N/A,華興,0.05,📉 獲利侵蝕,106.8181818181818,2026-03,N/A,❌ 暫避觀望,-87.27,-10.97,11.75
-15.61,4174.TWO,2025,-72.68,134.38,-444.0,-207.06,-2289.99%,浩鼎,-3.35,📉 獲利侵蝕,0.0,2026-03,-76.10%,⚪ 數據不足,-77.68,-6.55,25.9500007629
3.18,6411.TWO,2025,-11.67,195.47,110.7,-207.14,N/A,晶焱,0.54,📉 獲利侵蝕,10.379403587276423,2026-03,N/A,⚪ 中性觀察,-30.29,-10.51,76.5999984741
-0.22,3150.TW,2025,-111.11,96.33,0.9000000000000001,-207.44,-42.60%,鈺寶-創,-0.02,📉 獲利侵蝕,277.4999936416666,2026-03,40.07%,❌ 暫避觀望,-131.88,-12.58,16.6499996185
-0.45,8929.TWO,2025,77.78,285.71,-24.45,-207.92999999999998,N/A,富堡,-0.06,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,-147.37,-6.89,13.3000001907
2.87,6509.TWO,2025,46.91,254.89,117.45,-207.98,N/A,聚和,1.19,⚠️ 獲利稀釋,6.066411238825032,2026-03,N/A,⚪ 中性觀察,17.48,2.77,47.5
19.63,3611.TWO,2025,17.83,225.85,700.9499999999999,-208.01999999999998,8.38%,鼎翰,4.56,⚠️ 獲利稀釋,4.001711962336829,2026-03,32.53%,⚪ 中性觀察,38.68,31.04,187.0
1.32,3128.TWO,2025,-47.46,160.69,43.650000000000006,-208.15,N/A,昇銳,0.31,📉 獲利侵蝕,7.42268054347079,2026-03,N/A,⚪ 中性觀察,-22.16,-0.14,21.6000003815
4.63,3022.TW,2025,-53.4,154.92,127.35000000000001,-208.32,5.30%,威強電,0.96,📉 獲利侵蝕,12.131919905771495,2026-03,33.30%,⚪ 中性觀察,-46.9,-4.78,103.0
0.23,2908.TW,2025,113.33,321.84,9.450000000000001,-208.51,N/A,特力,0.32,⚠️ 獲利稀釋,34.12698412698412,2026-03,N/A,❌ 暫避觀望,-64.62,-8.72,21.5
2.18,1593.TWO,2025,38.1,247.51,73.65,-209.41,10.89%,祺驊,0.58,⚠️ 獲利稀釋,6.456211968004073,2026-03,31.32%,⚪ 中性觀察,28.24,12.31,31.7000007629
6.6,6291.TWO,2025,185.71,395.26,220.2,-209.54999999999998,N/A,沛亨,3.0,⚠️ 獲利稀釋,25.37465940054496,2026-03,N/A,❌ 暫避觀望,7.67,16.7,372.5
4.49,6170.TWO,2025,10.1,219.66,161.25,-209.56,N/A,統振,1.09,⚠️ 獲利稀釋,4.353488301125582,2026-03,N/A,⚪ 中性觀察,32.45,9.65,46.7999992371
