status,prev_eps_yoy,advice,prev_eps,prev_rev_yoy,eps_yoy,date,om,est_price,eps,pe,name,prev_year,gm,rev_yoy,expansion,symbol,price
⚠️ 獲利稀釋,-25.55,⚪ 中性觀察,5.47,-18.22,1.75,2026-03,2.43%,194.84999999999997,1.18,4.010777403702849,中華,2025,10.06%,714.94,-713.19,2204.TW,52.0999984741
📉 獲利侵蝕,32.5,⚪ 中性觀察,1.6,42.87,-50.0,2026-03,-0.90%,46.349999999999994,0.17,8.867313792394823,展達,2025,6.63%,666.22,-716.22,3447.TW,27.3999996185
📉 獲利侵蝕,17.02,⚪ 數據不足,-0.78,-8.12,-600.0,2026-03,N/A,-26.55,-0.28,0.0,啟發電,2025,N/A,116.53,-716.53,6512.TWO,20.6000003815
📉 獲利侵蝕,11.79,⚪ 數據不足,8.72,30.49,-14.8,2026-03,N/A,0.0,1.71,0.0,安葆,2025,N/A,701.78,-716.5799999999999,7792.TWO,312.0
📉 獲利侵蝕,-3.84,⚪ 數據不足,-7.92,42.15,-71.33,2026-03,N/A,-220.04999999999998,-2.46,0.0,濾能,2025,N/A,645.92,-717.25,6823.TWO,59.7000007629
⚠️ 獲利稀釋,5.59,⚪ 中性觀察,3.02,1.51,60.0,2026-03,N/A,117.30000000000001,1.12,4.482097089143223,東明-KY,2025,N/A,777.65,-717.65,5538.TW,35.0499992371
📉 獲利侵蝕,-81.05,❌ 暫避觀望,0.2,-9.36,-222.22,2026-03,2.02%,6.9,-0.12,30.217390475000002,春雨,2025,13.55%,496.11,-718.33,2012.TW,13.8999996185
⚠️ 獲利稀釋,-11.22,⚪ 中性觀察,6.41,0.03,23.16,2026-03,N/A,241.05,2.36,13.627878033602986,啟��,2025,N/A,742.22,-719.0600000000001,6285.TW,219.0
📉 獲利侵蝕,-116.56,⚪ 數據不足,-0.25,-35.66,-321.43,2026-03,-1.55%,-27.599999999999998,-0.32,0.0,正文,2025,14.16%,398.68,-720.11,4906.TW,35.5499992371
⚠️ 獲利稀釋,-43.86,⚪ 中性觀察,1.6,-3.51,19.23,2026-03,5.11%,59.25,0.62,10.30379766149367,敬鵬,2025,13.97%,739.62,-720.39,2355.TW,40.7000007629
📉 獲利侵蝕,22.0,❌ 暫避觀望,0.61,-1.66,-436.36,2026-03,1.75%,24.15,-0.37,16.180123749751555,勝德,2025,19.21%,287.62,-723.98,3296.TW,26.0499992371
🔄 轉虧為盈,51.74,⚪ 數據不足,-1.18,3.23,165.63,2026-03,-3.96%,-32.55,0.21,0.0,聯穎,2025,15.39%,890.97,-725.34,3550.TW,22.3999996185
⚠️ 獲利稀釋,-91.3,⚪ 數據不足,0.01,-2.4,112.5,2026-03,-3.10%,-15.600000000000001,0.02,0.0,慶騰,2025,15.20%,839.44,-726.94,4534.TWO,27.8999996185
📉 獲利侵蝕,-30.16,❌ 暫避觀望,2.7,9.37,-177.08,2026-03,3.42%,93.75,-0.74,19.76,定穎投控,2025,17.76%,551.01,-728.09,3715.TW,123.5
⚠️ 獲利稀釋,-47.93,⚪ 數據不足,-1.79,18.86,23.81,2026-03,-16.22%,-68.39999999999999,-0.32,0.0,譁裕,2025,12.27%,753.59,-729.7800000000001,3419.TW,10.8000001907
⚠️ 獲利稀釋,63.58,⚪ 數據不足,-3.15,166.89,41.45,2026-03,N/A,-124.94999999999997,-0.95,0.0,華冠,2025,N/A,771.53,-730.0799999999999,8101.TW,12.25
🔄 轉虧為盈,-265.31,⚪ 數據不足,-1.79,-15.54,109.8,2026-03,-32.66%,-58.949999999999996,0.05,0.0,福裕,2025,8.95%,842.07,-732.2700000000001,4513.TWO,15.5
⚠️ 獲利稀釋,-48.08,❌ 暫避觀望,0.54,-1.98,32.5,2026-03,3.76%,24.150000000000002,0.53,16.677018870496894,台橡,2025,10.06%,767.18,-734.68,2103.TW,26.8500003815
⚠️ 獲利稀釋,1562.0,⚪ 中性觀察,22.26,-7.15,92.15,2026-03,-91.14%,600.6000000000001,-0.15,0.5944055753521478,永彰,2025,-8.90%,827.48,-735.33,4523.TWO,23.7999992371
📉 獲利侵蝕,42.99,⚪ 數據不足,3.06,-0.03,-53.95,2026-03,N/A,0.0,0.37,0.0,久舜,2025,N/A,684.6,-738.5500000000001,5547.TWO,19.8500003815
📉 獲利侵蝕,-404.84,⚪ 數據不足,-3.88,2.63,-158.97,2026-03,N/A,-120.89999999999998,-1.04,0.0,匯鑽科,2025,N/A,581.06,-740.03,8431.TWO,65.0
⚠️ 獲利稀釋,13.53,⚪ 中性觀察,21.81,18.57,39.1,2026-03,N/A,807.15,6.86,9.979557703029178,崇越,2025,N/A,779.62,-740.52,5434.TW,537.0
📉 獲利侵蝕,56.79,⚪ 數據不足,-0.35,-23.83,-400.0,2026-03,0.98%,-24.6,-0.15,0.0,恩德,2025,31.45%,342.45,-742.45,1528.TW,24.9500007629
🔄 轉虧為盈,-265.75,⚪ 數據不足,-1.25,-23.24,175.0,2026-03,N/A,-36.45,0.16,0.0,大洋,2025,N/A,918.43,-743.43,1321.TW,32.2999992371
📉 獲利侵蝕,620.0,❌ 暫避觀望,0.36,16.76,-200.0,2026-03,-11.28%,16.799999999999997,-0.01,15.133929252589288,歐格,2025,17.03%,543.86,-743.86,3002.TW,16.9500007629
🔄 轉虧為盈,-287.38,⚪ 數據不足,-1.93,26.96,5.71,2026-03,N/A,-54.15,0.37,0.0,訊達,2025,N/A,751.63,-745.92,6140.TWO,21.25
📉 獲利侵蝕,-81.88,⚪ 數據不足,0.27,-0.31,-95.24,2026-03,N/A,-3.3,0.01,0.0,良得電,2025,N/A,652.21,-747.45,2462.TW,19.3500003815
⚠️ 獲利稀釋,46.5,⚪ 中性觀察,15.28,86.48,15.64,2026-03,5.61%,563.4,4.14,5.617678381256657,華擎,2025,12.78%,764.68,-749.04,3515.TW,211.0
📉 獲利侵蝕,82.74,❌ 暫避觀望,4.16,12.66,-7.53,2026-03,N/A,151.5,0.87,54.45544554455446,聯茂,2025,N/A,746.88,-754.41,6213.TW,550.0
📉 獲利侵蝕,-17.5,❌ 暫避觀望,0.33,-13.95,-88.89,2026-03,N/A,12.15,0.01,32.53086466851852,佶優,2025,N/A,665.76,-754.65,5452.TWO,26.3500003815
📉 獲利侵蝕,254.81,⚪ 中性觀察,5.5,0.02,0.0,2026-03,6.96%,174.45000000000002,0.37,3.095442820292347,華榮,2025,9.17%,755.81,-755.81,1608.TW,36.0
⚠️ 獲利稀釋,-9068.75,⚪ 數據不足,-14.35,-26.56,5.8,2026-03,N/A,-309.9,-0.65,0.0,易華電,2025,N/A,761.84,-756.0400000000001,6552.TW,23.3999996185
📉 獲利侵蝕,-1120.0,⚪ 數據不足,-1.02,-7.46,-400.0,2026-03,N/A,-35.699999999999996,-0.35,0.0,興能高,2025,N/A,357.51,-757.51,6558.TW,23.4500007629
📉 獲利侵蝕,34.88,⚪ 數據不足,-1.4,19.09,-557.14,2026-03,-32.45%,-46.949999999999996,-0.32,0.0,光環,2025,8.38%,200.37,-757.51,3234.TWO,177.5
⚠️ 獲利稀釋,28.92,⚪ 中性觀察,2.45,20.92,44.0,2026-03,8.19%,75.0,0.33,8.509999847420001,華泰,2025,15.35%,802.5,-758.5,2329.TW,42.5499992371
📉 獲利侵蝕,-147.06,⚪ 數據不足,-0.84,-22.74,-13.33,2026-03,-79.87%,-36.0,-0.17,0.0,律勝,2025,18.97%,746.08,-759.4100000000001,3354.TWO,30.5
🔄 轉虧為盈,87.32,⚪ 數據不足,-0.18,-22.64,261.54,2026-03,14.50%,-12.6,0.47,0.0,千興,2025,-19.82%,1022.77,-761.23,2025.TW,12.0
🔄 轉虧為盈,-111.9,⚪ 數據不足,-0.15,-14.15,368.75,2026-03,2.54%,-2.2500000000000004,0.75,0.0,燦星旅,2025,7.41%,1130.81,-762.06,2719.TWO,19.5499992371
📉 獲利侵蝕,-54.96,❌ 暫避觀望,0.61,2.49,-22.22,2026-03,N/A,23.249999999999996,0.15,22.41935483870968,裕國,2025,N/A,746.36,-768.58,8905.TWO,34.75
📉 獲利侵蝕,-49.63,❌ 暫避觀望,0.71,-20.78,-72.73,2026-03,0.88%,18.15,0.03,15.330577881900826,三商,2025,15.31%,696.33,-769.0600000000001,2905.TW,18.5499992371
📉 獲利侵蝕,41.92,⚪ 中性觀察,59.99,25.86,-23.4,2026-03,4.63%,2223.4500000000003,13.19,6.334750050597044,華碩,2025,15.94%,746.92,-770.3199999999999,2357.TW,939.0
⚠️ 獲利稀釋,-1.88,⚪ 中性觀察,3.14,32.39,323.33,2026-03,11.95%,105.74999999999999,2.54,13.432623680595746,光洋科,2025,16.83%,1094.24,-770.9100000000001,1785.TWO,94.6999969482
📉 獲利侵蝕,-66.41,⚪ 數據不足,-2.16,-45.66,-415.38,2026-03,-73.69%,-89.24999999999999,-0.67,0.0,隆銘綠能,2025,-18.95%,368.34,-783.72,3018.TW,11.8999996185
📉 獲利侵蝕,-691.67,⚪ 數據不足,-1.9,-18.44,-183.33,2026-03,-17.38%,-75.45,-0.51,0.0,兆勁,2025,6.18%,601.5,-784.83,2444.TW,11.6499996185
📉 獲利侵蝕,209.26,❌ 暫避觀望,1.7,65.48,-96.0,2026-03,1.68%,59.849999999999994,0.02,18.42105263157895,精確,2025,11.59%,689.5,-785.5,3162.TWO,73.5
⚠️ 獲利稀釋,-27.51,⚪ 中性觀察,3.04,17.91,96.83,2026-03,-1.90%,72.45,-0.04,11.51138684763975,廣越,2025,8.43%,887.98,-791.15,4438.TW,55.5999984741
🔄 轉虧為盈,-178.42,⚪ 數據不足,-1.09,-1.5,-83.05,2026-03,N/A,-86.7,0.1,0.0,南六,2025,N/A,709.49,-792.54,6504.TW,36.5999984741
⚠️ 獲利稀釋,5.17,⚪ 中性觀察,6.55,55.5,1.92,2026-03,N/A,243.15,1.59,5.101788830857495,精成科,2025,N/A,794.87,-792.95,6191.TW,82.6999969482
📉 獲利侵蝕,-281.76,⚪ 數據不足,-6.62,-3.44,-264.0,2026-03,-10.82%,-205.8,-0.46,0.0,正崴,2025,-1.63%,529.36,-793.36,2392.TW,41.9500007629
📉 獲利侵蝕,1.77,⚪ 中性觀察,2.31,-1.67,-7.02,2026-03,N/A,72.3,0.53,13.900414937759338,伊雲谷,2025,N/A,787.01,-794.03,6689.TW,67.0
⚠️ 獲利稀釋,-4.98,⚪ 中性觀察,2.1,12.79,108.16,2026-03,N/A,74.55,1.02,13.76257575973843,昶昕,2025,N/A,903.68,-795.52,8438.TW,68.4000015259
📉 獲利侵蝕,-1.48,⚪ 中性觀察,4.0,4.67,-12.5,2026-03,5.96%,141.45,0.77,4.71898197242842,中宇,2025,12.18%,787.21,-799.71,1535.TW,44.5
⚠️ 獲利稀釋,163.4,⚪ 中性觀察,1.23,-13.43,16.67,2026-03,N/A,21.9,-0.4,11.095890933493152,虹揚-KY,2025,N/A,817.81,-801.14,6573.TW,16.2000007629
📉 獲利侵蝕,-139.68,⚪ 數據不足,-7.65,5.44,-334.92,2026-03,-26.32%,-260.85,-2.8,0.0,東碩,2025,2.51%,467.75,-802.6700000000001,3272.TWO,13.9499998093
📉 獲利侵蝕,-76.19,⚪ 數據不足,-1.92,-9.18,-19.57,2026-03,-4.33%,-80.85000000000001,-0.56,0.0,加百裕,2025,11.17%,783.84,-803.4100000000001,3323.TWO,27.0
📉 獲利侵蝕,10.36,⚪ 中性觀察,10.01,14.38,-19.81,2026-03,N/A,404.54999999999995,3.44,3.0997403957767893,五福,2025,N/A,783.73,-803.54,2745.TWO,83.5999984741
⚠️ 獲利稀釋,-106.98,⚪ 數據不足,-2.86,5.53,52.56,2026-03,-29.19%,-105.75000000000001,-0.37,0.0,正達,2025,-12.37%,859.78,-807.22,3149.TW,61.2999992371
📉 獲利侵蝕,150.56,⚪ 中性觀察,1.81,-6.62,-557.14,2026-03,-21.47%,94.95,-0.65,4.842022056635071,東台,2025,7.66%,253.23,-810.37,4526.TW,30.6499996185
⚠️ 獲利稀釋,-156.8,⚪ 數據不足,-0.71,10.78,36.17,2026-03,N/A,-47.85,-0.61,0.0,汎銓,2025,N/A,846.82,-810.6500000000001,6830.TW,529.0
📉 獲利侵蝕,-252.38,⚪ 數據不足,-0.78,-13.36,-8.0,2026-03,N/A,-29.85,-0.28,0.0,花王,2025,N/A,812.27,-820.27,8906.TWO,28.8999996185
⚠️ 獲利稀釋,-85.71,⚪ 中性觀察,0.15,-43.28,73.91,2026-03,N/A,12.0,0.4,13.937499523125,聯上發,2025,N/A,894.76,-820.85,2537.TW,11.1499996185
📉 獲利侵蝕,327.5,⚪ 中性觀察,0.9,0.41,-134.88,2026-03,-2.70%,29.4,-0.15,14.999999805357144,友達,2025,10.73%,686.37,-821.25,2409.TW,29.3999996185
📉 獲利侵蝕,-0.48,⚪ 中性觀察,4.18,21.03,-4.55,2026-03,N/A,153.14999999999998,1.26,8.22722820763957,三聯,2025,N/A,817.65,-822.1999999999999,5493.TWO,84.0
📉 獲利侵蝕,7.63,⚪ 中性觀察,11.15,164.26,-105.3,2026-03,-12.85%,440.4,-0.48,1.185286077557902,信立,2025,19.64%,718.73,-824.03,4303.TWO,34.7999992371
🔄 轉虧為盈,-114.55,⚪ 數據不足,-4.72,-21.22,127.05,2026-03,-18.44%,-157.95000000000002,0.33,0.0,唐榮,2025,-14.72%,956.47,-829.4200000000001,2035.TWO,27.0
📉 獲利侵蝕,-87.21,⚪ 數據不足,0.12,-7.88,-227.78,2026-03,-27.07%,-5.55,-0.23,0.0,佳和,2025,0.84%,603.87,-831.65,1449.TW,12.0500001907
📉 獲利侵蝕,203.33,⚪ 中性觀察,1.82,18.84,-43.33,2026-03,N/A,54.300000000000004,0.17,13.729281978701657,邁達特,2025,N/A,790.97,-834.3000000000001,6112.TW,49.7000007629
📉 獲利侵蝕,-84.96,⚪ 數據不足,-2.24,1.1,-266.67,2026-03,-16.08%,-59.7,-0.16,0.0,州巧,2025,5.62%,570.51,-837.1800000000001,3543.TW,42.5999984741
⚠️ 獲利稀釋,-16.92,⚪ 數據不足,-0.76,-6.33,59.09,2026-03,N/A,-26.55,-0.09,0.0,邦泰,2025,N/A,898.78,-839.6899999999999,8935.TWO,17.6000003815
⚠️ 獲利稀釋,-39.29,⚪ 數據不足,-0.39,-6.47,80.0,2026-03,2.54%,-20.700000000000003,-0.02,0.0,榮成,2025,12.46%,920.0,-840.0,1909.TW,10.1499996185
🔄 轉虧為盈,-186.45,⚪ 數據不足,-6.81,423.12,-81.0,2026-03,-4.13%,-128.54999999999998,0.19,0.0,百達-KY,2025,8.48%,765.22,-846.22,2236.TW,114.0
⚠️ 獲利稀釋,10.46,⚪ 中性觀察,14.36,11.2,19.7,2026-03,N/A,571.8,4.8,6.453305351521512,宏�硌穈T,2025,N/A,866.43,-846.7299999999999,6811.TWO,246.0
⚠️ 獲利稀釋,-56.67,⚪ 數據不足,-4.9,-13.73,13.64,2026-03,N/A,-166.64999999999998,-0.79,0.0,智晶,2025,N/A,860.97,-847.33,5245.TWO,21.0
🌑 雙重衰退,20.75,⚪ 數據不足,-0.84,-24.51,-900.0,2026-03,-98.59%,-27.150000000000002,-1.04,0.0,巨鎧精密-創,2025,-21.68%,-49.8,-850.2,2254.TW,74.1999969482
📉 獲利侵蝕,-720.83,⚪ 數據不足,-1.55,-3.34,-83.33,2026-03,N/A,-38.7,-0.55,0.0,馬光-KY,2025,N/A,768.82,-852.1500000000001,4139.TWO,41.1500015259
⚠️ 獲利稀釋,30.86,⚪ 中性觀察,6.53,34.73,16.45,2026-03,6.54%,246.3,1.77,7.277710109622411,零壹,2025,14.31%,871.55,-855.0999999999999,3029.TW,119.5
⚠️ 獲利稀釋,30.21,❌ 暫避觀望,1.25,19.94,11.11,2026-03,4.34%,42.300000000000004,0.3,15.47872394535461,華經,2025,11.41%,868.43,-857.3199999999999,2468.TW,43.6500015259
⚠️ 獲利稀釋,40.61,⚪ 中性觀察,2.32,0.73,1.79,2026-03,7.04%,86.85,0.57,3.730570014075993,春源,2025,10.75%,861.7,-859.9100000000001,2010.TW,21.6000003815
🔄 轉虧為盈,-122.06,⚪ 數據不足,-0.15,-21.01,-58.33,2026-03,N/A,-7.199999999999999,0.05,0.0,有益,2025,N/A,802.76,-861.09,9962.TWO,10.0
📉 獲利侵蝕,14.97,⚪ 中性觀察,2.16,27.37,-11.54,2026-03,N/A,78.89999999999999,0.46,7.614068296026617,欣雄,2025,N/A,849.66,-861.1999999999999,8908.TWO,40.0499992371
⚠️ 獲利稀釋,328.87,⚪ 中性觀察,6.34,164.5,6.98,2026-03,N/A,129.75,0.48,3.121387283236994,富威電力,2025,N/A,871.15,-864.17,6994.TW,27.0
⚠️ 獲利稀釋,65.55,⚪ 中性觀察,15.5,-15.01,14.77,2026-03,N/A,584.0999999999999,5.08,13.379558294812533,帆宣,2025,N/A,879.38,-864.61,6196.TW,521.0
🔄 轉虧為盈,-255.07,⚪ 數據不足,-1.07,-31.12,306.25,2026-03,12.45%,-52.5,0.99,0.0,晶彩科,2025,35.79%,1172.94,-866.69,3535.TW,85.4000015259
⚠️ 獲利稀釋,-275.59,⚪ 數據不足,-5.17,-66.93,90.34,2026-03,N/A,-204.45,-0.2,0.0,天宇,2025,N/A,959.14,-868.8,8171.TWO,19.8999996185
⚠️ 獲利稀釋,-29.4,⚪ 中性觀察,8.43,64.32,3.39,2026-03,5.75%,330.59999999999997,3.66,10.571687840290382,大綜,2025,13.87%,877.13,-873.74,3147.TWO,233.0
📉 獲利侵蝕,-128.03,⚪ 數據不足,-0.45,-6.83,-210.71,2026-03,-10.66%,-18.6,-0.62,0.0,大東,2025,-0.79%,663.94,-874.6500000000001,1441.TW,8.720000267
📉 獲利侵蝕,-272.92,⚪ 數據不足,-1.68,-0.19,-253.33,2026-03,N/A,-70.94999999999999,-0.54,0.0,鑫禾,2025,N/A,623.3,-876.63,4999.TW,17.8500003815
⚠️ 獲利稀釋,57.14,⚪ 數據不足,-1.77,27.54,88.57,2026-03,N/A,-84.9,-0.08,0.0,東典光電,2025,N/A,969.39,-880.8199999999999,6588.TWO,110.0
📉 獲利侵蝕,-15.66,⚪ 數據不足,-0.96,6.3,-250.0,2026-03,-5.35%,-46.5,-0.64,0.0,建舜電,2025,12.86%,635.46,-885.46,3322.TWO,10.75
⚠️ 獲利稀釋,48.0,⚪ 中性觀察,1.85,8.31,180.0,2026-03,N/A,75.45,0.42,4.214711881292247,潤泰材,2025,N/A,1065.47,-885.47,8463.TW,21.2000007629
📉 獲利侵蝕,6.89,⚪ 中性觀察,3.63,21.07,-28.43,2026-03,2.34%,129.60000000000002,0.74,7.523148148148148,欣新網,2025,11.53%,861.36,-889.79,2949.TWO,65.0
⚠️ 獲利稀釋,1.86,⚪ 中性觀察,2.19,25.77,91.84,2026-03,N/A,75.6,0.94,6.865079062321428,光菱,2025,N/A,984.81,-892.9699999999999,8032.TWO,34.5999984741
📉 獲利侵蝕,48.0,⚪ 數據不足,-0.26,52.32,-260.0,2026-03,N/A,-12.75,-0.18,0.0,友勁,2025,N/A,633.91,-893.91,6142.TW,8.8800001144
⚠️ 獲利稀釋,-37.72,⚪ 數據不足,-3.19,30.97,98.48,2026-03,N/A,-104.69999999999999,-0.01,0.0,安國,2025,N/A,992.49,-894.01,8054.TWO,82.0
⚠️ 獲利稀釋,81.45,⚪ 中性觀察,4.05,79.14,918.18,2026-03,N/A,143.55,2.24,2.4712643279519333,鑫龍騰,2025,N/A,1815.36,-897.18,3188.TWO,23.6499996185
📉 獲利侵蝕,49.25,❌ 暫避觀望,1.0,4.89,-35.71,2026-03,2.16%,37.95,0.09,18.616600187391303,亞航,2025,8.38%,863.6,-899.3100000000001,2630.TW,47.0999984741
📉 獲利侵蝕,-5.88,⚪ 數據不足,-2.55,-34.5,-14.75,2026-03,-45.08%,-82.64999999999999,-0.73,0.0,今皓,2025,10.61%,891.37,-906.12,3011.TW,9.6400003433
📉 獲利侵蝕,-603.33,⚪ 數據不足,-1.52,-20.15,-277.78,2026-03,N/A,-68.55000000000001,-0.35,0.0,澤米,2025,N/A,629.73,-907.51,6742.TW,46.5999984741
📉 獲利侵蝕,-138.3,⚪ 數據不足,-0.55,-7.45,-357.14,2026-03,1.24%,-33.9,-0.18,0.0,旭軟,2025,17.06%,551.38,-908.52,3390.TWO,21.6000003815
🔄 轉虧為盈,33.33,⚪ 數據不足,-0.6,9.99,151.56,2026-03,N/A,-30.749999999999996,0.33,0.0,慧友,2025,N/A,1065.26,-913.7,5484.TW,39.7000007629
📉 獲利侵蝕,-283.87,⚪ 數據不足,-1.14,-4.0,-526.67,2026-03,N/A,-26.1,-0.64,0.0,明基材,2025,N/A,391.62,-918.29,8215.TW,25.8500003815
⚠️ 獲利稀釋,1.06,⚪ 中性觀察,1.88,25.63,8.33,2026-03,7.25%,53.99999999999999,0.26,7.527777883750001,倚天酷��-創,2025,14.91%,929.95,-921.62,2432.TW,27.1000003815
📉 獲利侵蝕,-95.34,⚪ 數據不足,0.11,-8.52,-368.0,2026-03,N/A,-26.999999999999996,-0.67,0.0,麗清,2025,N/A,557.02,-925.02,3346.TW,19.75
⚠️ 獲利稀釋,-128.95,⚪ 數據不足,-0.22,14.75,53.33,2026-03,N/A,-14.7,-0.07,0.0,淳安,2025,N/A,979.38,-926.05,6283.TW,17.9500007629
📉 獲利侵蝕,-37.71,⚪ 中性觀察,5.36,6.01,-26.62,2026-03,3.86%,173.85,1.03,6.729939603106126,美律,2025,11.63%,902.2,-928.82,2439.TW,78.0
📉 獲利侵蝕,-12.28,⚪ 中性觀察,1.5,0.57,-14.29,2026-03,N/A,52.35,0.36,7.034383735558738,松和,2025,N/A,919.31,-933.5999999999999,5016.TWO,24.5499992371
⚠️ 獲利稀釋,9.24,⚪ 中性觀察,2.03,14.56,5.0,2026-03,N/A,64.49999999999999,0.42,4.709302325581397,安倉,2025,N/A,942.93,-937.93,5548.TWO,20.25
📉 獲利侵蝕,-17.45,⚪ 中性觀察,2.27,3.73,-53.13,2026-03,N/A,83.55000000000001,0.3,5.834829443447037,志超,2025,N/A,888.91,-942.04,8213.TW,32.5
📉 獲利侵蝕,-82.78,⚪ 中性觀察,0.52,-40.09,-88.24,2026-03,N/A,33.0,0.06,11.249999999999998,天剛,2025,N/A,853.85,-942.09,5310.TWO,24.75
📉 獲利侵蝕,3.11,⚪ 中性觀察,6.3,59.7,-61.8,2026-03,2.48%,203.85,0.68,4.606328070206033,捷迅,2025,5.79%,887.43,-949.2299999999999,2643.TWO,62.5999984741
📉 獲利侵蝕,52.17,⚪ 數據不足,-0.11,-0.02,-52.94,2026-03,N/A,-11.55,-0.26,0.0,沈氏,2025,N/A,901.62,-954.56,8921.TWO,16.5
📉 獲利侵蝕,981.25,⚪ 中性觀察,1.41,14.95,-89.22,2026-03,-0.28%,58.35,0.11,4.8329046882005136,精英,2025,9.91%,866.28,-955.5,2331.TW,18.7999992371
⚠️ 獲利稀釋,-34.78,⚪ 中性觀察,5.27,-17.06,766.67,2026-03,36.66%,145.35,1.6,10.577915376676987,慧洋-KY,2025,37.77%,1728.18,-961.5100000000001,2637.TW,102.5
📉 獲利侵蝕,-129.63,⚪ 數據不足,-1.85,-8.68,-150.0,2026-03,-2.27%,-67.64999999999999,-0.4,0.0,燁輝,2025,7.45%,813.75,-963.75,2023.TW,13.6999998093
⚠️ 獲利稀釋,6.88,⚪ 數據不足,-1.51,27.53,74.36,2026-03,-34.06%,-55.05,-0.1,0.0,位速,2025,1.54%,1042.99,-968.63,3508.TWO,21.3500003815
📉 獲利侵蝕,9.52,⚪ 數據不足,-1.02,5.58,-700.0,2026-03,-15.09%,-41.400000000000006,-0.48,0.0,寶德,2025,15.17%,279.91,-979.9100000000001,3349.TWO,19.9500007629
⚠️ 獲利稀釋,-8644.44,⚪ 數據不足,-7.87,-11.17,51.72,2026-03,-2.22%,-252.15000000000003,-1.68,0.0,英利-KY,2025,11.02%,1032.08,-980.3599999999999,2239.TW,19.3999996185
⚠️ 獲利稀釋,-31.87,⚪ 中性觀察,1.26,4.14,35.29,2026-03,2.51%,43.8,0.23,10.95890410958904,宏��,2025,11.56%,1018.02,-982.73,2353.TW,32.0
⚠️ 獲利稀釋,-26.77,⚪ 中性觀察,2.39,-0.51,130.77,2026-03,N/A,54.300000000000004,0.3,7.734806629834254,精星,2025,N/A,1114.03,-983.26,8183.TWO,28.0
📉 獲利侵蝕,-259.36,⚪ 數據不足,-6.69,-14.66,-909.09,2026-03,N/A,-171.60000000000002,-0.9,0.0,築間,2025,N/A,75.25,-984.34,7723.TWO,18.75
🔄 轉虧為盈,-286.84,⚪ 數據不足,-1.42,2.6,151.52,2026-03,-0.44%,-44.7,0.17,0.0,易飛網,2025,15.72%,1136.23,-984.71,2734.TWO,14.5
⚠️ 獲利稀釋,58.56,⚪ 數據不足,-0.75,14.78,76.0,2026-03,N/A,-27.599999999999998,-0.06,0.0,彩晶,2025,N/A,1061.93,-985.9300000000001,6116.TW,14.1499996185
📉 獲利侵蝕,-1354.17,⚪ 數據不足,-3.49,-12.26,-495.0,2026-03,N/A,-118.8,-0.91,0.0,來思達,2025,N/A,503.59,-998.5899999999999,8066.TWO,15.1999998093
📉 獲利侵蝕,-57.28,⚪ 中性觀察,2.73,-21.83,-24.24,2026-03,N/A,95.7,1.0,7.319749335877742,豐藝,2025,N/A,974.87,-999.11,6189.TW,46.7000007629
📉 獲利侵蝕,-92.04,⚪ 數據不足,-2.24,2.83,-753.85,2026-03,-1.26%,-112.80000000000001,-1.15,0.0,廣華-KY,2025,22.76%,246.12,-999.97,1338.TW,14.25
⚠️ 獲利稀釋,-38.16,⚪ 數據不足,-2.14,-61.92,6.82,2026-03,N/A,-76.95,-0.41,0.0,浩宇生醫,2025,N/A,1008.82,-1002.0,6872.TWO,23.1000003815
⚠️ 獲利稀釋,-45.83,❌ 暫避觀望,0.39,-32.9,388.24,2026-03,N/A,17.099999999999998,0.49,18.02631512026316,大展證,2025,N/A,1394.7,-1006.46,6020.TWO,20.5499992371
📉 獲利侵蝕,-440.0,⚪ 數據不足,-0.82,26.05,-125.0,2026-03,-13.20%,-7.800000000000001,-0.45,0.0,耀勝,2025,11.52%,881.55,-1006.55,3207.TWO,36.7000007629
📉 獲利侵蝕,-31.22,❌ 暫避觀望,1.22,6.13,-53.13,2026-03,0.67%,37.49999999999999,0.15,16.500000000000004,瑞軒,2025,9.15%,960.71,-1013.84,2489.TW,41.25
📉 獲利侵蝕,189.47,❌ 暫避觀望,0.51,-7.75,-700.0,2026-03,-10.81%,2.999999999999999,-0.32,81.99999809250002,雲嘉南,2025,29.43%,325.38,-1025.38,3191.TWO,16.3999996185
🔄 轉虧為盈,88.24,⚪ 數據不足,-0.16,58.82,260.0,2026-03,N/A,-6.6000000000000005,0.24,0.0,德宏,2025,N/A,1288.64,-1028.64,5475.TWO,182.0
📉 獲利侵蝕,25.0,⚪ 數據不足,0.2,22.72,-900.0,2026-03,N/A,-24.150000000000002,-0.32,0.0,晉弘,2025,N/A,129.28,-1029.28,6796.TW,50.2000007629
⚠️ 獲利稀釋,-33.33,❌ 暫避觀望,1.36,11.07,182.35,2026-03,N/A,39.300000000000004,0.96,22.48091661293893,福懋科,2025,N/A,1219.6,-1037.25,8131.TW,58.9000015259
⚠️ 獲利稀釋,-64.1,❌ 暫避觀望,0.7,5.45,200.0,2026-03,N/A,13.649999999999999,0.72,95.71428403747254,南茂,2025,N/A,1237.92,-1037.92,8150.TW,87.0999984741
⚠️ 獲利稀釋,-15.09,⚪ 中性觀察,0.45,0.36,10.0,2026-03,1.10%,13.05,0.11,12.816091515517241,福壽,2025,9.65%,1053.77,-1043.77,1219.TW,11.1499996185
