prev_year,symbol,om,prev_rev_yoy,status,rev_yoy,advice,pe,name,prev_eps,date,eps,expansion,price,prev_eps_yoy,eps_yoy,est_price,gm
2025,4139.TWO,N/A,-3.34,📉 獲利侵蝕,768.82,⚪ 數據不足,0.0,馬光-KY,-1.55,2026-03,-0.55,-852.1500000000001,41.0,-720.83,-83.33,-38.7,N/A
2025,3029.TW,6.54%,34.73,⚠️ 獲利稀釋,871.55,⚪ 中性觀察,6.790499390986601,零壹,6.53,2026-03,1.77,-855.0999999999999,111.5,30.86,16.45,246.3,14.31%
2025,2468.TW,4.34%,19.94,⚠️ 獲利稀釋,868.43,⚪ 中性觀察,11.52482269503546,華經,1.25,2026-03,0.3,-857.3199999999999,32.5,30.21,11.11,42.300000000000004,11.41%
2025,2010.TW,7.04%,0.73,⚠️ 獲利稀釋,861.7,⚪ 中性觀察,3.868739139637306,春源,2.32,2026-03,0.57,-859.9100000000001,22.3999996185,40.61,1.79,86.85,10.75%
2025,9962.TWO,N/A,-21.01,🔄 轉虧為盈,802.76,⚪ 數據不足,0.0,有益,-0.15,2026-03,0.05,-861.09,10.0500001907,-122.06,-58.33,-7.199999999999999,N/A
2025,8908.TWO,N/A,27.37,📉 獲利侵蝕,849.66,⚪ 中性觀察,7.680608655114069,欣雄,2.16,2026-03,0.46,-861.1999999999999,40.4000015259,14.97,-11.54,78.89999999999999,N/A
2025,6994.TW,N/A,164.5,⚠️ 獲利稀釋,871.15,⚪ 中性觀察,4.069364250046243,富威電力,6.34,2026-03,0.48,-864.17,35.2000007629,328.87,6.98,129.75,N/A
2025,6196.TW,N/A,-15.01,⚠️ 獲利稀釋,879.38,⚪ 中性觀察,12.917308680020545,帆宣,15.5,2026-03,5.08,-864.61,503.0,65.55,14.77,584.0999999999999,N/A
2025,3535.TW,12.45%,-31.12,🔄 轉虧為盈,1172.94,⚪ 數據不足,0.0,晶彩科,-1.07,2026-03,0.99,-866.69,89.1999969482,-255.07,306.25,-52.5,35.79%
2025,8171.TWO,N/A,-66.93,⚠️ 獲利稀釋,959.14,⚪ 數據不足,0.0,天宇,-5.17,2026-03,-0.2,-868.8,19.6000003815,-275.59,90.34,-204.45,N/A
2025,3147.TWO,5.75%,64.32,⚠️ 獲利稀釋,877.13,⚪ 中性觀察,9.891107078039928,大綜,8.43,2026-03,3.66,-873.74,218.0,-29.4,3.39,330.59999999999997,13.87%
2025,1441.TW,-10.66%,-6.83,📉 獲利侵蝕,663.94,⚪ 數據不足,0.0,大東,-0.45,2026-03,-0.62,-874.6500000000001,8.8000001907,-128.03,-210.71,-18.6,-0.79%
2025,4999.TW,N/A,-0.19,📉 獲利侵蝕,623.3,⚪ 數據不足,0.0,鑫禾,-1.68,2026-03,-0.54,-876.63,18.0499992371,-272.92,-253.33,-70.94999999999999,N/A
2025,6588.TWO,N/A,27.54,⚠️ 獲利稀釋,969.39,⚪ 數據不足,0.0,東典光電,-1.77,2026-03,-0.08,-880.8199999999999,113.5,57.14,88.57,-84.9,N/A
2025,3322.TWO,-5.35%,6.3,📉 獲利侵蝕,635.46,⚪ 數據不足,0.0,建舜電,-0.96,2026-03,-0.64,-885.46,11.0,-15.66,-250.0,-46.5,12.86%
2025,8463.TW,N/A,8.31,⚠️ 獲利稀釋,1065.47,⚪ 中性觀察,4.274353876739562,潤泰材,1.85,2026-03,0.42,-885.47,21.5,48.0,180.0,75.45,N/A
2025,2949.TWO,2.34%,21.07,📉 獲利侵蝕,861.36,⚪ 中性觀察,7.395833509942129,欣新網,3.63,2026-03,0.74,-889.79,63.9000015259,6.89,-28.43,129.60000000000002,11.53%
2025,8032.TWO,N/A,25.77,⚠️ 獲利稀釋,984.81,⚪ 中性觀察,7.08333348470238,光菱,2.19,2026-03,0.94,-892.9699999999999,35.7000007629,1.86,91.84,75.6,N/A
2025,6142.TW,N/A,52.32,📉 獲利侵蝕,633.91,⚪ 數據不足,0.0,友勁,-0.26,2026-03,-0.18,-893.91,8.5100002289,48.0,-260.0,-12.75,N/A
2025,8054.TWO,N/A,30.97,⚠️ 獲利稀釋,992.49,⚪ 數據不足,0.0,安國,-3.19,2026-03,-0.01,-894.01,83.3000030518,-37.72,98.48,-104.69999999999999,N/A
2025,3188.TWO,N/A,79.14,⚠️ 獲利稀釋,1815.36,⚪ 中性觀察,2.539184873260188,鑫龍騰,4.05,2026-03,2.24,-897.18,24.2999992371,81.45,918.18,143.55,N/A
2025,2630.TW,2.16%,4.89,📉 獲利侵蝕,863.6,❌ 暫避觀望,19.36758893280632,亞航,1.0,2026-03,0.09,-899.3100000000001,49.0,49.25,-35.71,37.95,8.38%
2025,3011.TW,-45.08%,-34.5,📉 獲利侵蝕,891.37,⚪ 數據不足,0.0,今皓,-2.55,2026-03,-0.73,-906.12,9.970000267,-5.88,-14.75,-82.64999999999999,10.61%
2025,6742.TW,N/A,-20.15,📉 獲利侵蝕,629.73,⚪ 數據不足,0.0,澤米,-1.52,2026-03,-0.35,-907.51,44.25,-603.33,-277.78,-68.55000000000001,N/A
2025,3390.TWO,1.24%,-7.45,📉 獲利侵蝕,551.38,⚪ 數據不足,0.0,旭軟,-0.55,2026-03,-0.18,-908.52,21.75,-138.3,-357.14,-33.9,17.06%
2025,5484.TW,N/A,9.99,🔄 轉虧為盈,1065.26,⚪ 數據不足,0.0,慧友,-0.6,2026-03,0.33,-913.7,43.2999992371,33.33,151.56,-30.749999999999996,N/A
2025,8215.TW,N/A,-4.0,📉 獲利侵蝕,391.62,⚪ 數據不足,0.0,明基材,-1.14,2026-03,-0.64,-918.29,25.1499996185,-283.87,-526.67,-26.1,N/A
2025,2432.TW,7.25%,25.63,⚠️ 獲利稀釋,929.95,⚪ 中性觀察,7.777777777777779,倚天酷��-創,1.88,2026-03,0.26,-921.62,28.0,1.06,8.33,53.99999999999999,14.91%
2025,3346.TW,N/A,-8.52,📉 獲利侵蝕,557.02,⚪ 數據不足,0.0,麗清,0.11,2026-03,-0.67,-925.02,18.3999996185,-95.34,-368.0,-26.999999999999996,N/A
2025,6283.TW,N/A,14.75,⚠️ 獲利稀釋,979.38,⚪ 數據不足,0.0,淳安,-0.22,2026-03,-0.07,-926.05,20.0499992371,-128.95,53.33,-14.7,N/A
2025,2439.TW,3.86%,6.01,📉 獲利侵蝕,902.2,⚪ 中性觀察,6.566005045220018,美律,5.36,2026-03,1.03,-928.82,76.0999984741,-37.71,-26.62,173.85,11.63%
2025,5016.TWO,N/A,0.57,📉 獲利侵蝕,919.31,⚪ 中性觀察,7.034383735558738,松和,1.5,2026-03,0.36,-933.5999999999999,24.5499992371,-12.28,-14.29,52.35,N/A
2025,5548.TWO,N/A,14.56,⚠️ 獲利稀釋,942.93,⚪ 中性觀察,4.732558228255815,安倉,2.03,2026-03,0.42,-937.93,20.3500003815,9.24,5.0,64.49999999999999,N/A
2025,8213.TW,N/A,3.73,📉 獲利侵蝕,888.91,⚪ 中性觀察,5.843805967163376,志超,2.27,2026-03,0.3,-942.04,32.5499992371,-17.45,-53.13,83.55000000000001,N/A
2025,5310.TWO,N/A,-40.09,📉 獲利侵蝕,853.85,⚪ 中性觀察,10.81818147140909,天剛,0.52,2026-03,0.06,-942.09,23.7999992371,-82.78,-88.24,33.0,N/A
2025,2643.TWO,2.48%,59.7,📉 獲利侵蝕,887.43,⚪ 中性觀察,4.635761589403973,捷迅,6.3,2026-03,0.68,-949.2299999999999,63.0,3.11,-61.8,203.85,5.79%
2025,8921.TWO,N/A,-0.02,📉 獲利侵蝕,901.62,⚪ 數據不足,0.0,沈氏,-0.11,2026-03,-0.26,-954.56,16.6000003815,52.17,-52.94,-11.55,N/A
2025,2331.TW,-0.28%,14.95,📉 獲利侵蝕,866.28,⚪ 中性觀察,4.884318766066838,精英,1.41,2026-03,0.11,-955.5,19.0,981.25,-89.22,58.35,9.91%
2025,2637.TW,36.66%,-17.06,⚠️ 獲利稀釋,1728.18,⚪ 中性觀察,10.123838851816306,慧洋-KY,5.27,2026-03,1.6,-961.5100000000001,98.0999984741,-34.78,766.67,145.35,37.77%
2025,2023.TW,-2.27%,-8.68,📉 獲利侵蝕,813.75,⚪ 數據不足,0.0,燁輝,-1.85,2026-03,-0.4,-963.75,13.9499998093,-129.63,-150.0,-67.64999999999999,7.45%
2025,3508.TWO,-34.06%,27.53,⚠️ 獲利稀釋,1042.99,⚪ 數據不足,0.0,位速,-1.51,2026-03,-0.1,-968.63,21.2000007629,6.88,74.36,-55.05,1.54%
2025,3349.TWO,-15.09%,5.58,📉 獲利侵蝕,279.91,⚪ 數據不足,0.0,寶德,-1.02,2026-03,-0.48,-979.9100000000001,22.0,9.52,-700.0,-41.400000000000006,15.17%
2025,2239.TW,-2.22%,-11.17,⚠️ 獲利稀釋,1032.08,⚪ 數據不足,0.0,英利-KY,-7.87,2026-03,-1.68,-980.3599999999999,19.8999996185,-8644.44,51.72,-252.15000000000003,11.02%
2025,2353.TW,2.51%,4.14,⚠️ 獲利稀釋,1018.02,⚪ 中性觀察,10.633561382568493,宏��,1.26,2026-03,0.23,-982.73,31.0499992371,-31.87,35.29,43.8,11.56%
2025,8183.TWO,N/A,-0.51,⚠️ 獲利稀釋,1114.03,⚪ 中性觀察,7.734806629834254,精星,2.39,2026-03,0.3,-983.26,28.0,-26.77,130.77,54.300000000000004,N/A
2025,7723.TWO,N/A,-14.66,📉 獲利侵蝕,75.25,⚪ 數據不足,0.0,築間,-6.69,2026-03,-0.9,-984.34,18.6000003815,-259.36,-909.09,-171.60000000000002,N/A
2025,2734.TWO,-0.44%,2.6,🔄 轉虧為盈,1136.23,⚪ 數據不足,0.0,易飛網,-1.42,2026-03,0.17,-984.71,14.8999996185,-286.84,151.52,-44.7,15.72%
2025,6116.TW,N/A,14.78,⚠️ 獲利稀釋,1061.93,⚪ 數據不足,0.0,彩晶,-0.75,2026-03,-0.06,-985.9300000000001,14.3000001907,58.56,76.0,-27.599999999999998,N/A
2025,8066.TWO,N/A,-12.26,📉 獲利侵蝕,503.59,⚪ 數據不足,0.0,來思達,-3.49,2026-03,-0.91,-998.5899999999999,14.3999996185,-1354.17,-495.0,-118.8,N/A
2025,6189.TW,N/A,-21.83,📉 獲利侵蝕,974.87,⚪ 中性觀察,7.343259948918495,豐藝,2.73,2026-03,1.0,-999.11,46.8499984741,-57.28,-24.24,95.7,N/A
2025,1338.TW,-1.26%,2.83,📉 獲利侵蝕,246.12,⚪ 數據不足,0.0,廣華-KY,-2.24,2026-03,-1.15,-999.97,14.1499996185,-92.04,-753.85,-112.80000000000001,22.76%
2025,6872.TWO,N/A,-61.92,⚠️ 獲利稀釋,1008.82,⚪ 數據不足,0.0,浩宇生醫,-2.14,2026-03,-0.41,-1002.0,22.3999996185,-38.16,6.82,-76.95,N/A
2025,6020.TWO,N/A,-32.9,⚠️ 獲利稀釋,1394.7,❌ 暫避觀望,18.245613365877194,大展證,0.39,2026-03,0.49,-1006.46,20.7999992371,-45.83,388.24,17.099999999999998,N/A
2025,3207.TWO,-13.20%,26.05,📉 獲利侵蝕,881.55,⚪ 數據不足,0.0,耀勝,-0.82,2026-03,-0.45,-1006.55,39.4500007629,-440.0,-125.0,-7.800000000000001,11.52%
2025,2489.TW,0.67%,6.13,📉 獲利侵蝕,960.71,❌ 暫避觀望,15.660000610360004,瑞軒,1.22,2026-03,0.15,-1013.84,39.1500015259,-31.22,-53.13,37.49999999999999,9.15%
2025,3191.TWO,-10.81%,-7.75,📉 獲利侵蝕,325.38,❌ 暫避觀望,86.99999809250002,雲嘉南,0.51,2026-03,-0.32,-1025.38,17.3999996185,189.47,-700.0,2.999999999999999,29.43%
2025,5475.TWO,N/A,58.82,🔄 轉虧為盈,1288.64,⚪ 數據不足,0.0,德宏,-0.16,2026-03,0.24,-1028.64,190.0,88.24,260.0,-6.6000000000000005,N/A
2025,6796.TW,N/A,22.72,📉 獲利侵蝕,129.28,⚪ 數據不足,0.0,晉弘,0.2,2026-03,-0.32,-1029.28,56.7999992371,25.0,-900.0,-24.150000000000002,N/A
2025,8131.TW,N/A,11.07,⚠️ 獲利稀釋,1219.6,❌ 暫避觀望,23.625954780877862,福懋科,1.36,2026-03,0.96,-1037.25,61.9000015259,-33.33,182.35,39.300000000000004,N/A
2025,8150.TW,N/A,5.45,⚠️ 獲利稀釋,1237.92,❌ 暫避觀望,99.23077258439562,南茂,0.7,2026-03,0.72,-1037.92,90.3000030518,-64.1,200.0,13.649999999999999,N/A
2025,1219.TW,1.10%,0.36,⚠️ 獲利稀釋,1053.77,⚪ 中性觀察,13.50574712643678,福壽,0.45,2026-03,0.11,-1043.77,11.75,-15.09,10.0,13.05,9.65%
2025,5464.TWO,N/A,-7.42,🔄 轉虧為盈,1000.02,⚪ 數據不足,0.0,霖宏,-2.59,2026-03,0.16,-1046.69,75.3000030518,-248.85,-46.67,-131.54999999999998,N/A
2025,3706.TW,3.96%,72.06,📉 獲利侵蝕,1046.4,⚪ 中性觀察,7.4409130441564795,神達,5.15,2026-03,1.1,-1047.3000000000002,91.3000030518,57.01,-0.9,184.04999999999998,10.03%
2025,1225.TW,5.38%,-6.25,⚠️ 獲利稀釋,1074.05,⚪ 中性觀察,6.293969657562814,福懋油,1.62,2026-03,0.44,-1058.26,25.0499992371,8.0,15.79,59.7,10.74%
2025,8105.TW,N/A,-1.96,🔄 轉虧為盈,1393.26,⚪ 數據不足,0.0,凌巨,-0.3,2026-03,0.43,-1063.26,15.1000003815,-300.0,330.0,-15.0,N/A
2025,8454.TW,N/A,-3.46,📉 獲利侵蝕,1037.73,⚪ 中性觀察,8.702761627906979,富邦媒,11.29,2026-03,2.43,-1066.47,239.5,-17.53,-28.74,412.79999999999995,N/A
2025,6270.TWO,N/A,4.86,⚠️ 獲利稀釋,1087.95,⚪ 中性觀察,11.318897637795276,倍微,1.08,2026-03,0.24,-1067.95,28.75,66.15,20.0,38.1,N/A
2025,1235.TW,-0.09%,55.97,📉 獲利侵蝕,526.87,❌ 暫避觀望,53.35616542863014,興泰,-0.03,2026-03,-0.54,-1069.73,38.9500007629,-140.0,-542.86,10.949999999999998,27.19%
2025,2376.TW,4.26%,27.07,⚠️ 獲利稀釋,1138.84,⚪ 中性觀察,7.2812563736487865,技嘉,18.2,2026-03,7.86,-1069.81,357.0,24.57,69.03,735.45,10.28%
2025,2483.TW,-6.13%,-2.48,⚠️ 獲利稀釋,1259.84,⚪ 中性觀察,14.63302734793578,百容,0.6,2026-03,0.15,-1071.6,31.8999996185,71.43,188.24,32.7,8.90%
2025,4426.TW,N/A,-9.17,⚠️ 獲利稀釋,1100.69,⚪ 數據不足,0.0,利勤,-2.94,2026-03,-0.28,-1083.04,7.5500001907,-116.18,17.65,-111.9,N/A
2025,8455.TWO,N/A,-6.4,⚠️ 獲利稀釋,1248.87,❌ 暫避觀望,119.73684210526318,大拓-KY,0.02,2026-03,0.19,-1091.29,22.75,102.7,157.58,2.8499999999999996,N/A
2025,5355.TWO,N/A,-3.95,📉 獲利侵蝕,848.03,⚪ 數據不足,0.0,佳總,-1.12,2026-03,-0.14,-1098.03,5.7600002289,-21.74,-250.0,-38.1,N/A
2025,4401.TWO,1.90%,-0.68,📉 獲利侵蝕,1092.42,⚪ 中性觀察,8.9171974522293,東隆興,0.73,2026-03,0.16,-1098.3000000000002,14.0,-31.13,-5.88,23.55,8.57%
2025,2867.TW,0.03%,-28.43,📉 獲利侵蝕,907.13,❌ 暫避觀望,46.190475282380945,三商壽,0.2,2026-03,-0.03,-1107.13,9.6999998093,-47.37,-200.0,3.1500000000000004,3.78%
2025,6179.TWO,N/A,-0.22,⚠️ 獲利稀釋,1271.05,❌ 暫避觀望,26.269840058809528,亞通,0.05,2026-03,0.27,-1108.55,33.0999984741,25.0,162.5,18.9,N/A
2025,6645.TW,N/A,9.49,⚠️ 獲利稀釋,1119.98,⚪ 數據不足,0.0,金萬林-創,-2.41,2026-03,-0.76,-1111.44,12.1999998093,8.37,8.54,-98.39999999999999,N/A
2025,3073.TWO,-34.05%,58.33,📉 獲利侵蝕,1011.49,❌ 暫避觀望,26.369047164880953,天方能源,0.0,2026-03,0.0,-1111.49,22.1499996185,-100.0,-100.0,12.6,29.35%
2025,3092.TW,-21.28%,-15.24,⚠️ 獲利稀釋,1134.09,⚪ 數據不足,0.0,鴻碩,-5.14,2026-03,-0.95,-1112.6,23.6499996185,-147.12,21.49,-204.29999999999998,1.51%
2025,6727.TWO,N/A,8.58,⚠️ 獲利稀釋,1251.42,❌ 暫避觀望,32.77258566978194,亞泰金屬,6.8,2026-03,2.94,-1116.22,526.0,22.08,135.2,240.74999999999994,N/A
2025,3114.TWO,N/A,9.01,⚠️ 獲利稀釋,1259.13,⚪ 中性觀察,6.4935064935064934,好德,2.22,2026-03,0.73,-1119.13,30.0,22.78,140.0,69.3,N/A
2025,6997.TWO,N/A,11.23,📉 獲利侵蝕,860.45,⚪ 中性觀察,8.28258221680877,博弘,5.11,2026-03,-2.31,-1120.8700000000001,68.0,-8.26,-260.42,123.15,N/A
2025,6227.TWO,N/A,41.88,⚠️ 獲利稀釋,1189.95,⚪ 中性觀察,6.686567164179104,茂綸,7.54,2026-03,3.0,-1125.1100000000001,112.0,17.08,64.84,251.25,N/A
2025,2605.TW,37.60%,-0.1,⚠️ 獲利稀釋,4328.03,⚪ 中性觀察,12.943262411347519,新興,1.45,2026-03,0.66,-1128.0299999999997,36.5,-43.36,3200.0,42.3,45.87%
2025,1308.TW,2.26%,-4.78,⚠️ 獲利稀釋,1180.96,⚪ 數據不足,0.0,亞聚,-1.76,2026-03,-0.2,-1130.96,14.1499996185,-39.68,50.0,-60.300000000000004,6.52%
2025,2031.TW,7.27%,15.12,⚠️ 獲利稀釋,1252.91,⚪ 中性觀察,5.429781897590799,新光鋼,3.3,2026-03,0.22,-1132.16,44.8499984741,-26.67,120.75,123.89999999999999,12.43%
2025,3666.TWO,N/A,-25.98,⚠️ 獲利稀釋,1179.43,⚪ 數據不足,0.0,光耀,-3.45,2026-03,-0.4,-1132.8500000000001,25.0,62.26,46.58,-121.05000000000001,N/A
2025,1440.TW,-4.90%,-16.11,📉 獲利侵蝕,1137.15,⚪ 數據不足,0.0,南紡,-0.15,2026-03,-0.05,-1137.15,13.6000003815,55.88,0.0,-4.2,7.45%
2025,4714.TWO,-39.60%,85.08,📉 獲利侵蝕,1033.1,⚪ 數據不足,0.0,永捷,-0.54,2026-03,-0.02,-1138.98,10.8000001907,-245.95,-105.88,-0.3000000000000011,-12.82%
2025,4806.TWO,-39.20%,20.96,⚠️ 獲利稀釋,1201.0,⚪ 數據不足,0.0,桂田文創,-0.34,2026-03,-0.04,-1141.0,8.8800001144,-70.0,60.0,-11.700000000000001,46.90%
2025,6229.TWO,N/A,19.77,⚠️ 獲利稀釋,1190.45,⚪ 數據不足,0.0,研通,0.05,2026-03,0.14,-1150.45,23.6499996185,-90.74,40.0,-1.7999999999999996,N/A
2025,3046.TW,N/A,8.17,⚠️ 獲利稀釋,1163.07,⚪ 中性觀察,5.167464114832536,建��,4.01,2026-03,1.2,-1154.96,54.0,4.7,8.11,156.75,N/A
2025,1617.TW,N/A,-0.95,⚠️ 獲利稀釋,1325.24,⚪ 數據不足,0.0,榮星,0.68,2026-03,0.08,-1158.57,17.5499992371,28.3,166.67,-1.3499999999999996,N/A
2025,6625.TW,N/A,38.99,⚠️ 獲利稀釋,1768.76,⚪ 中性觀察,3.722413022358999,必應,9.13,2026-03,1.42,-1158.76,75.9000015259,51.64,610.0,305.85,N/A
2025,6903.TWO,N/A,24.87,⚠️ 獲利稀釋,1727.49,⚪ 中性觀察,12.099921935987512,巨漢,10.62,2026-03,6.72,-1163.49,310.0,18.74,564.0,384.29999999999995,N/A
2025,6139.TW,N/A,19.04,⚠️ 獲利稀釋,1315.37,⚪ 中性觀察,11.601000625390869,亞翔,30.51,2026-03,9.45,-1166.03,742.0,63.03,149.34,959.4,N/A
2025,1326.TW,-1.33%,-17.66,🔄 轉虧為盈,2606.42,⚪ 數據不足,0.0,台化,-0.99,2026-03,1.07,-1168.92,70.5999984741,-1750.0,1437.5,-31.499999999999993,4.05%
2025,3520.TWO,N/A,10.06,📉 獲利侵蝕,724.03,⚪ 數據不足,0.0,華盈,-0.1,2026-03,-0.07,-1174.03,17.3999996185,-134.48,-450.0,-6.0,N/A
2025,1525.TW,6.22%,-14.6,📉 獲利侵蝕,977.75,⚪ 中性觀察,10.246913815725307,江申,3.21,2026-03,-0.82,-1180.25,66.4000015259,-22.09,-202.5,97.2,20.24%
2025,3229.TW,5.07%,13.3,🔄 轉虧為盈,1868.89,⚪ 數據不足,0.0,晟鈦,-0.43,2026-03,0.55,-1183.18,55.2000007629,-407.14,685.71,-13.799999999999999,10.48%
2025,5223.TWO,N/A,18.08,📉 獲利侵蝕,410.26,⚪ 數據不足,0.0,安力-KY,-0.67,2026-03,-0.44,-1190.26,23.25,-24.07,-780.0,-14.4,N/A
2025,6451.TW,N/A,45.18,📉 獲利侵蝕,1167.83,⚪ 數據不足,0.0,訊芯-KY,0.26,2026-03,-1.45,-1205.6899999999998,435.0,-35.0,-37.86,-52.05,N/A
2025,1432.TW,-28.70%,4.63,📉 獲利侵蝕,32.83,⚪ 中性觀察,3.040404078929293,大魯閣,6.03,2026-03,-0.54,-1212.83,15.0500001907,1502.33,-1180.0,74.25,34.83%
2025,2312.TW,1.66%,-0.55,📉 獲利侵蝕,1226.55,⚪ 中性觀察,11.178571156107143,金寶,1.05,2026-03,0.35,-1226.55,31.2999992371,-4.59,0.0,42.0,5.36%
2025,5371.TWO,N/A,-0.23,📉 獲利侵蝕,530.2,❌ 暫避觀望,64.72868217054264,中光電,0.95,2026-03,-0.3,-1230.2,83.5,-54.76,-700.0,19.349999999999998,N/A
2025,3455.TWO,6.13%,-9.54,🏰 高護城河,-20.19,❌ 暫避觀望,121.42857142857144,由田,2.67,2026-03,-0.81,-1236.95,229.5,-49.53,-1257.14,28.349999999999994,53.12%
2025,2724.TWO,-24.14%,-68.65,📉 獲利侵蝕,264.19,⚪ 數據不足,0.0,藝舍-KY,-0.2,2026-03,-0.43,-1239.19,10.6999998093,-106.76,-975.0,-16.200000000000003,16.85%
2025,6770.TW,N/A,4.48,🔄 轉虧為盈,2631.9,⚪ 數據不足,0.0,力積電,-1.86,2026-03,3.36,-1243.44,72.4000015259,-14.2,1388.46,-19.050000000000004,N/A
2025,1454.TW,N/A,-5.33,📉 獲利侵蝕,1050.66,⚪ 數據不足,0.0,台富,-1.12,2026-03,-0.2,-1250.66,12.3000001907,-1277.78,-200.0,-39.0,N/A
2025,8096.TWO,N/A,22.83,⚠️ 獲利稀釋,1328.22,❌ 暫避觀望,25.569620253164555,擎亞,0.89,2026-03,1.9,-1252.29,101.0,-72.78,75.93,59.25,N/A
2025,4989.TW,N/A,-11.09,🔄 轉虧為盈,1381.51,⚪ 數據不足,0.0,榮科,-3.48,2026-03,0.13,-1261.81,60.2999992371,-56.76,119.7,-137.7,N/A
2025,2425.TW,0.94%,2.17,🔄 轉虧為盈,1357.18,⚪ 數據不足,0.0,承啟,-0.32,2026-03,0.62,-1269.3000000000002,37.2000007629,-130.48,87.88,-31.049999999999997,8.50%
2025,2546.TW,7.58%,51.01,📉 獲利侵蝕,1263.41,⚪ 中性觀察,4.9504950495049505,根基,9.52,2026-03,1.43,-1269.95,105.0,34.08,-6.54,318.15000000000003,9.56%
2025,3062.TW,-12.63%,16.55,📉 獲利侵蝕,1147.67,⚪ 中性觀察,5.964912169152047,建漢,0.68,2026-03,-0.54,-1271.67,20.3999996185,6600.0,-124.0,51.3,1.56%
2025,3630.TWO,-22.27%,19.21,⚠️ 獲利稀釋,1327.87,⚪ 中性觀察,4.175824235714286,新鉅科,1.86,2026-03,-0.27,-1277.87,26.6000003815,173.02,50.0,95.55,4.18%
2025,5543.TWO,N/A,-10.68,📉 獲利侵蝕,878.17,⚪ 數據不足,0.0,桓鼎-KY,-2.52,2026-03,-0.75,-1278.17,27.25,54.46,-400.0,-97.8,N/A
2025,1714.TW,8.91%,16.5,⚠️ 獲利稀釋,1454.03,⚪ 中性觀察,12.5,和桐,0.5,2026-03,0.23,-1279.03,16.25,19.51,175.0,19.5,14.20%
2025,3055.TW,-125.48%,-31.79,⚠️ 獲利稀釋,1372.33,⚪ 數據不足,0.0,蔚華科,-2.68,2026-03,-0.15,-1295.4099999999999,146.0,-20.55,76.92,-91.95000000000002,16.83%
2025,3305.TW,3.80%,29.36,⚠️ 獲利稀釋,1339.04,⚪ 中性觀察,11.708144796380092,昇貿,3.16,2026-03,1.73,-1299.87,103.5,-4.59,39.17,132.6,13.39%
2025,3528.TW,8.05%,69.32,⚠️ 獲利稀釋,1340.02,❌ 暫避觀望,19.877751357408314,安馳,2.3,2026-03,2.83,-1299.92,81.3000030518,-44.71,40.1,61.349999999999994,12.45%
2025,9955.TW,N/A,26.06,⚠️ 獲利稀釋,1447.14,⚪ 數據不足,0.0,佳龍,0.54,2026-03,0.05,-1305.47,23.7999992371,134.62,141.67,-2.8499999999999983,N/A
2025,1536.TW,-18.43%,-8.7,📉 獲利侵蝕,1296.21,⚪ 數據不足,0.0,和大,-2.74,2026-03,-0.52,-1336.75,47.9000015259,-491.43,-40.54,-108.30000000000001,-3.41%
2025,8085.TWO,N/A,10.43,⚠️ 獲利稀釋,1380.15,⚪ 數據不足,0.0,福華,-1.01,2026-03,-0.16,-1339.41,15.1499996185,-17.44,40.74,-34.05,N/A
2025,4183.TWO,-6.40%,10.78,📉 獲利侵蝕,211.07,⚪ 數據不足,0.0,福永生技,-0.33,2026-03,-0.52,-1351.07,14.1999998093,-145.21,-1140.0,-23.400000000000002,13.67%
2025,2616.TW,-10.37%,-24.55,⚠️ 獲利稀釋,1362.88,⚪ 數據不足,0.0,山隆,-6.25,2026-03,-1.37,-1351.1200000000001,13.3500003815,-82.6,11.76,-224.55,7.55%
2025,3498.TWO,17.10%,43.43,⚠️ 獲利稀釋,1433.26,⚪ 數據不足,0.0,陽程,0.48,2026-03,-0.2,-1351.8899999999999,189.5,120.0,81.37,-19.8,41.15%
2025,6869.TW,N/A,96.9,⚠️ 獲利稀釋,1397.45,⚪ 數據不足,0.0,雲豹能源,-4.2,2026-03,-0.99,-1352.31,64.0999984741,-150.36,45.14,-23.400000000000002,N/A
2025,5205.TWO,N/A,-21.87,📉 獲利侵蝕,1344.23,⚪ 數據不足,0.0,中茂,-1.43,2026-03,-0.36,-1353.32,19.75,-22.22,-9.09,-50.25,N/A
2025,2429.TW,-24.63%,59.22,📉 獲利侵蝕,1239.51,⚪ 數據不足,0.0,銘旺科,-1.4,2026-03,-0.45,-1353.8,30.3999996185,9.68,-114.29,-51.9,4.20%
2025,4577.TWO,7.93%,12.25,⚠️ 獲利稀釋,1430.94,⚪ 數據不足,0.0,達航科技,-0.73,2026-03,-0.21,-1357.19,91.0,32.41,73.75,-39.599999999999994,23.60%
2025,6874.TWO,N/A,-22.72,⚠️ 獲利稀釋,1437.19,⚪ 中性觀察,7.207587094404635,倍力,3.16,2026-03,1.95,-1360.3400000000001,68.4000015259,-29.6,76.85,142.35,N/A
2025,1906.TW,7.26%,-3.11,📉 獲利侵蝕,1186.57,⚪ 數據不足,0.0,寶隆,0.01,2026-03,-0.03,-1386.57,11.1000003815,-96.0,-200.0,-8.25,12.71%
2025,2414.TW,2.38%,18.17,⚠️ 獲利稀釋,1442.9,⚪ 中性觀察,6.2214200677376645,精技,3.17,2026-03,1.17,-1400.22,51.7000007629,18.73,42.68,124.65,8.10%
2025,6877.TWO,N/A,0.0,📉 獲利侵蝕,3.74,❌ 暫避觀望,286.5853658536586,鏵友益,0.59,2026-03,-0.65,-1403.74,117.5,-47.75,-1400.0,6.149999999999999,N/A
