prev_rev_yoy,prev_eps_yoy,date,om,advice,prev_year,eps_yoy,name,gm,est_price,symbol,pe,status,eps,prev_eps,price,expansion,rev_yoy
-5.67,65.08,2026-03,N/A,❌ 暫避觀望,2025,448.72,台塑化,N/A,49.2,6505.TW,25.27439070911585,⚠️ 獲利稀釋,2.14,1.04,82.9000015259,-1903.8999999999999,2352.62
1.16,16.81,2026-03,N/A,⚪ 數據不足,2025,160.71,業強,N/A,-43.199999999999996,6124.TWO,0.0,🔄 轉虧為盈,0.17,-0.99,26.5,-1905.83,2066.54
7.41,15.65,2026-03,-65.06%,⚪ 數據不足,2025,-53.33,大略-KY,-7.81%,-41.699999999999996,4804.TWO,0.0,📉 獲利侵蝕,-0.47,-1.54,3.2699999809,-1914.24,1860.91
-18.66,56.82,2026-03,-68.62%,⚪ 數據不足,2025,103.7,西勝,-3.42%,-11.850000000000001,3625.TWO,0.0,🔄 轉虧為盈,0.01,-0.6,12.3000001907,-1931.19,2034.89
56.06,-109.76,2026-03,-19.69%,⚪ 數據不足,2025,-60.87,大飲,-3.68%,-34.800000000000004,1213.TW,0.0,📉 獲利侵蝕,-0.37,-0.85,7.1900000572,-1943.1399999999999,1882.27
-43.59,-122.76,2026-03,-116.55%,⚪ 數據不足,2025,84.31,駿吉-KY,-25.13%,0.0,1591.TWO,0.0,⚠️ 獲利稀釋,-0.08,-2.75,0.0,-1944.5700000000002,2028.88
44.32,178.19,2026-03,5.14%,⚪ 中性觀察,2025,504.92,鑫聯大投控,8.09%,249.45,3709.TWO,3.6560432493746244,⚠️ 獲利稀釋,3.69,7.11,60.7999992371,-1963.2199999999998,2468.14
24.44,840.63,2026-03,N/A,❌ 暫避觀望,2025,534.37,南電,N/A,93.3,8046.TW,174.4372990353698,⚠️ 獲利稀釋,2.03,3.01,1085.0,-1963.2800000000002,2497.65
6.95,19.21,2026-03,1.48%,⚪ 中性觀察,2025,44.68,英業達,5.21%,90.6,2356.TW,10.016556291390728,⚠️ 獲利稀釋,0.68,2.42,60.5,-1983.4199999999998,2028.1
18.13,23.02,2026-03,3.28%,⚪ 中性觀察,2025,17.49,鴻海,5.88%,506.70000000000005,2317.TW,7.297217288336293,⚠️ 獲利稀釋,3.56,13.61,246.5,-1990.48,2007.97
50.54,25.55,2026-03,3.76%,⚪ 中性觀察,2025,8.71,廣達,6.33%,721.1999999999999,2382.TW,6.925956738768719,⚠️ 獲利稀釋,5.5,19.45,333.0,-1994.11,2002.82
880.8,329.17,2026-03,26.98%,⚪ 中性觀察,2025,286.21,新美齊,33.43%,113.55000000000001,2442.TW,1.908850701360634,⚠️ 獲利稀釋,1.14,5.24,14.4499998093,-2000.0500000000002,2286.26
-8.24,-380.0,2026-03,-2.86%,⚪ 數據不足,2025,-56.76,海光,-0.64%,-4.3500000000000005,2038.TW,0.0,🔄 轉虧為盈,0.16,-0.56,11.75,-2011.41,1954.65
-1.53,-33.64,2026-03,N/A,❌ 暫避觀望,2025,-1600.0,詠昇,N/A,28.349999999999994,6418.TWO,18.359788763439155,📉 獲利侵蝕,-0.15,0.73,34.7000007629,-2015.77,415.77
21.23,-25.31,2026-03,2.37%,⚪ 中性觀察,2025,122.06,威健,5.24%,70.5,3033.TW,8.680850901510638,⚠️ 獲利稀釋,1.52,1.81,40.7999992371,-2019.02,2141.08
-13.12,-14.89,2026-03,5.82%,⚪ 中性觀察,2025,100.0,中工,9.34%,15.15,2515.TW,11.633663366336634,⚠️ 獲利稀釋,0.16,0.4,11.75,-2044.13,2144.13
-51.86,-141.41,2026-03,N/A,⚪ 數據不足,2025,-73.33,申豐,N/A,-24.9,6582.TW,0.0,📉 獲利侵蝕,-0.26,-0.41,31.2000007629,-2046.6399999999999,1973.31
-9.3,-244.52,2026-03,N/A,⚪ 數據不足,2025,135.16,霹靂,N/A,-157.34999999999997,8450.TWO,0.0,🔄 轉虧為盈,0.32,-5.34,14.3500003815,-2051.08,2186.24
-17.24,-185.96,2026-03,N/A,⚪ 數據不足,2025,15.09,英濟,N/A,-38.25,3294.TWO,0.0,⚠️ 獲利稀釋,-0.45,-0.49,28.6499996185,-2056.62,2071.71
10.25,72.15,2026-03,N/A,❌ 暫避觀望,2025,146.97,東捷,N/A,11.1,8064.TWO,145.94594594594594,⚠️ 獲利稀釋,0.35,1.36,108.0,-2057.51,2204.48
16.71,95.92,2026-03,-1.47%,⚪ 數據不足,2025,-800.0,聚亨,7.21%,-1.7999999999999998,2022.TW,0.0,📉 獲利侵蝕,-0.09,-0.02,7.1900000572,-2100.2200000000003,1300.22
13.76,52.91,2026-03,3.25%,⚪ 中性觀察,2025,179.82,增你強,7.68%,141.15,3028.TW,6.450584565664187,⚠️ 獲利稀釋,3.05,3.15,60.7000007629,-2117.8599999999997,2297.68
-14.27,241.18,2026-03,-53.06%,⚪ 數據不足,2025,106.25,冠西電,-4.21%,-0.4500000000000004,2466.TW,0.0,⚠️ 獲利稀釋,0.03,0.25,102.0,-2122.24,2228.49
-20.25,-164.06,2026-03,-7.44%,⚪ 數據不足,2025,0.0,宏益,0.28%,-19.8,1452.TW,0.0,📉 獲利侵蝕,-0.09,-0.41,11.0,-2126.92,2126.92
-9.55,364.71,2026-03,0.23%,⚪ 中性觀察,2025,-30.0,宏洲,2.52%,16.05,1413.TW,8.61682267943925,📉 獲利侵蝕,-0.13,0.45,9.220000267,-2151.66,2121.66
-8.77,133.62,2026-03,-0.68%,⚪ 中性觀察,2025,232.5,TPK-KY,5.83%,121.05000000000001,3673.TW,7.6208178438661704,⚠️ 獲利稀釋,1.33,2.71,61.5,-2164.1,2396.6
-0.88,-41.61,2026-03,-12.37%,⚪ 數據不足,2025,36.36,漢磊,-1.01%,-72.6,3707.TWO,0.0,⚠️ 獲利稀釋,-0.35,-1.97,58.9000015259,-2181.0899999999997,2217.45
-4.68,-19.9,2026-03,0.97%,⚪ 數據不足,2025,64.29,元禎,4.14%,0.0,1725.TW,0.0,⚠️ 獲利稀釋,0.23,1.53,0.0,-2185.29,2249.58
11.46,-55.46,2026-03,N/A,⚪ 數據不足,2025,68.06,康控-KY,N/A,-83.25,4943.TW,0.0,⚠️ 獲利稀釋,-0.23,-1.88,7.5300002098,-2201.53,2269.59
14.02,64.65,2026-03,-1.87%,⚪ 數據不足,2025,34.78,艾姆勒,14.37%,-27.150000000000002,2241.TW,0.0,⚠️ 獲利稀釋,-0.15,-0.7,33.3499984741,-2206.8399999999997,2241.62
0.49,-34.29,2026-03,-21.07%,⚪ 數據不足,2025,-8.99,台揚,2.93%,-196.35,2314.TW,0.0,📉 獲利侵蝕,-0.97,-6.11,11.0,-2207.02,2198.03
-16.5,-72.16,2026-03,3.23%,❌ 暫避觀望,2025,114.29,威致,5.49%,11.1,2028.TW,21.081081596621623,⚠️ 獲利稀釋,0.15,0.28,15.6000003815,-2221.92,2336.21
4.19,-280.95,2026-03,N/A,⚪ 數據不足,2025,209.09,光鋐,N/A,-38.7,4956.TW,0.0,🔄 轉虧為盈,0.24,-0.8,32.0499992371,-2229.66,2438.75
-21.61,42.24,2026-03,N/A,⚪ 數據不足,2025,-1833.33,柏承,N/A,-130.50000000000003,6141.TW,0.0,📉 獲利侵蝕,-0.58,-4.65,48.3499984741,-2236.37,403.04
-87.0,100.65,2026-03,-14.33%,⚪ 數據不足,2025,-66.67,川飛,5.36%,0.0,1516.TW,0.0,📉 獲利侵蝕,-0.05,0.04,14.3999996185,-2246.76,2180.09
22.39,-347.22,2026-03,N/A,⚪ 數據不足,2025,292.59,久陽,N/A,-46.5,5011.TWO,0.0,🔄 轉虧為盈,0.52,-1.61,17.8500003815,-2259.5699999999997,2552.16
-9.62,-228.57,2026-03,N/A,⚪ 數據不足,2025,-220.0,佳凌,N/A,-69.45,4976.TW,0.0,📉 獲利侵蝕,-0.49,-1.88,34.9000015259,-2279.75,2059.75
229.42,-64.15,2026-03,-20.55%,⚪ 數據不足,2025,-35.29,台端,13.78%,-32.1,3432.TW,0.0,📉 獲利侵蝕,-0.23,-0.87,14.3000001907,-2319.19,2283.9
-13.41,-29.83,2026-03,-4.30%,⚪ 數據不足,2025,30.19,台聚,5.34%,-93.89999999999999,1304.TW,0.0,⚠️ 獲利稀釋,-0.41,-2.6,12.1499996185,-2334.7999999999997,2364.99
0.61,-148.28,2026-03,-33.43%,⚪ 數據不足,2025,37.18,台亞,-9.53%,-108.15,2340.TW,0.0,⚠️ 獲利稀釋,-0.49,-2.88,31.1499996185,-2357.48,2394.66
-0.73,-15.3,2026-03,1.39%,⚪ 中性觀察,2025,-64.2,和碩,4.09%,166.65,4938.TW,7.9477950541674165,📉 獲利侵蝕,0.58,5.39,88.3000030518,-2365.58,2301.38
25.06,41.55,2026-03,-22.91%,⚪ 數據不足,2025,-52.17,力銘,-4.13%,-69.89999999999999,3593.TW,0.0,📉 獲利侵蝕,-0.7,-1.4,9.9499998093,-2396.9500000000003,2344.78
-11.5,-53.09,2026-03,-24.71%,⚪ 數據不足,2025,-233.33,國際中橡,-13.28%,-135.29999999999998,2104.TW,0.0,📉 獲利侵蝕,-0.81,-4.28,10.3000001907,-2413.2599999999998,2179.93
10.62,2.56,2026-03,N/A,❌ 暫避觀望,2025,-233.33,建達,N/A,9.6,6118.TWO,23.59375059609375,📉 獲利侵蝕,-0.04,0.4,15.1000003815,-2450.13,2216.8
-37.56,-108.06,2026-03,-6.17%,⚪ 數據不足,2025,33.33,中鴻,-3.67%,-48.300000000000004,2014.TW,0.0,⚠️ 獲利稀釋,-0.1,-1.29,16.25,-2517.9,2551.23
-12.03,-315.38,2026-03,0.47%,⚪ 數據不足,2025,-900.0,中鋼,4.83%,-12.45,2002.TW,0.0,📉 獲利侵蝕,-0.16,-0.29,18.6499996185,-2519.4300000000003,1619.43
15.75,9.87,2026-03,N/A,❌ 暫避觀望,2025,535.48,蜜望實,N/A,35.099999999999994,8043.TWO,54.914529914529915,⚠️ 獲利稀釋,1.35,1.67,128.5,-2523.11,3058.59
-18.05,-171.43,2026-03,N/A,⚪ 數據不足,2025,-400.0,達運,N/A,-9.45,6120.TW,0.0,📉 獲利侵蝕,-0.15,-0.19,11.75,-2527.23,2127.23
3.25,0.0,2026-03,3.28%,⚪ 數據不足,2025,61.7,全科,4.62%,0.0,3209.TW,0.0,⚠️ 獲利稀釋,1.52,3.02,0.0,-2535.0800000000004,2596.78
21.05,100.0,2026-03,N/A,⚪ 數據不足,2025,100.0,凱崴,N/A,-5.25,5498.TWO,0.0,⚠️ 獲利稀釋,0.0,0.0,49.0499992371,-2546.22,2646.22
-16.83,-29.51,2026-03,-10.28%,⚪ 數據不足,2025,54.35,華夏,0.65%,-64.35,1305.TW,0.0,⚠️ 獲利稀釋,-0.21,-1.58,11.6999998093,-2579.56,2633.91
-6.44,-5100.0,2026-03,-6.86%,⚪ 數據不足,2025,-27.27,東聯,-1.71%,-30.599999999999994,1710.TW,0.0,📉 獲利侵蝕,-0.15,-1.01,15.6999998093,-2640.98,2613.71
-9.71,47.45,2026-03,-15.57%,⚪ 數據不足,2025,71.74,勝昱,5.19%,-47.85,4304.TWO,0.0,⚠️ 獲利稀釋,-0.13,-1.16,15.5,-2680.17,2751.91
31.28,18.33,2026-03,6.56%,⚪ 中性觀察,2025,104.76,聯發,15.20%,23.400000000000002,1459.TW,9.839743834294872,⚠️ 獲利稀釋,0.03,0.81,15.3500003815,-2694.89,2799.65
-9.63,-143.48,2026-03,-6.00%,⚪ 數據不足,2025,48.39,華紙,4.37%,-32.1,1905.TW,0.0,⚠️ 獲利稀釋,-0.16,-0.56,13.0500001907,-2732.48,2780.87
-6.78,-6.32,2026-03,-7.50%,⚪ 中性觀察,2025,18.18,磐亞,-0.45%,30.749999999999996,4707.TWO,12.75609737487805,⚠️ 獲利稀釋,0.26,0.89,26.1499996185,-2772.3,2790.48
22.7,-10.52,2026-03,-0.60%,⚪ 中性觀察,2025,-96.52,光明,4.67%,240.75,4420.TWO,2.4454828660436134,📉 獲利侵蝕,0.17,5.53,39.25,-2840.54,2744.02
-7.04,-233.33,2026-03,-168.74%,⚪ 數據不足,2025,-81.82,聯昌,-118.71%,-46.80000000000001,2431.TW,0.0,📉 獲利侵蝕,-0.2,-2.1,9.7600002289,-2873.6800000000003,2791.86
2.29,-118.67,2026-03,-8.09%,⚪ 數據不足,2025,-811.76,泰茂,2.81%,-39.449999999999996,2230.TWO,0.0,📉 獲利侵蝕,-1.21,-1.05,21.1000003815,-2921.9399999999996,2110.18
39.08,72.45,2026-03,N/A,⚪ 中性觀察,2025,833.33,遠雄,N/A,155.4,5522.TW,5.859073432712354,⚠️ 獲利稀釋,1.76,7.45,60.7000007629,-2949.03,3782.36
8.81,100.0,2026-03,N/A,⚪ 數據不足,2025,20.0,建暐,N/A,-13.95,8092.TWO,0.0,⚠️ 獲利稀釋,-0.28,0.0,12.6999998093,-2956.2,2976.2
108.39,43.19,2026-03,3.53%,⚪ 中性觀察,2025,64.67,緯創,5.62%,338.85,3231.TW,8.078795927401504,⚠️ 獲利稀釋,3.06,9.04,182.5,-2963.35,3028.02
-3.49,-7.97,2026-03,2.54%,⚪ 中性觀察,2025,60.91,聯強,4.26%,182.24999999999997,2347.TW,7.283950617283952,⚠️ 獲利稀釋,1.77,5.08,88.5,-3005.58,3066.49
-16.67,-300.0,2026-03,-20.14%,⚪ 數據不足,2025,-18.18,官田鋼,-2.98%,-16.200000000000003,2017.TW,0.0,📉 獲利侵蝕,-0.14,-0.56,8.6199998856,-3022.19,3004.01
8.52,-117.39,2026-03,-0.74%,❌ 暫避觀望,2025,188.89,鑫科,2.83%,1.3499999999999996,3663.TWO,666.6666666666667,🔄 轉虧為盈,0.26,-0.08,60.0,-3065.02,3253.91
-19.85,32.76,2026-03,-3.51%,⚪ 數據不足,2025,142.11,聯成,1.59%,-29.4,1313.TW,0.0,🔄 轉虧為盈,0.08,-1.17,11.8000001907,-3086.7,3228.81
31.04,-939.13,2026-03,-15.06%,⚪ 數據不足,2025,-356.25,泰谷,7.87%,-83.25,3339.TWO,0.0,📉 獲利侵蝕,-0.77,-2.0,41.5,-3087.86,2731.61
2.05,195.71,2026-03,1.71%,⚪ 中性觀察,2025,171.11,益登,3.50%,72.14999999999999,3048.TW,10.270270587505198,⚠️ 獲利稀釋,1.22,2.01,49.4000015259,-3115.22,3286.33
-8.3,-84.27,2026-03,-15.74%,⚪ 數據不足,2025,-38.1,旭品,2.22%,-60.75,3325.TWO,0.0,📉 獲利侵蝕,-0.6,-1.64,11.1000003815,-3117.91,3079.81
13.46,39.35,2026-03,2.13%,⚪ 中性觀察,2025,192.04,大聯大,4.26%,229.8,3702.TW,6.984334203655353,⚠️ 獲利稀釋,3.3,5.77,107.0,-3128.53,3320.57
-70.37,-98.58,2026-03,N/A,⚪ 數據不足,2025,257.0,欣巴巴,N/A,-26.549999999999997,9906.TW,0.0,⚠️ 獲利稀釋,1.57,0.09,36.9500007629,-3141.83,3398.83
95.09,229.88,2026-03,39.15%,❌ 暫避觀望,2025,1434.92,南亞科,49.05%,107.1,2408.TW,65.19607843137256,⚠️ 獲利稀釋,8.41,2.13,465.5,-3232.7,4667.62
250.8,82.98,2026-03,N/A,⚪ 數據不足,2025,50.0,馥鴻,N/A,-14.1,5345.TWO,0.0,⚠️ 獲利稀釋,-0.05,-0.32,21.0,-3285.71,3335.71
11.63,-46.52,2026-03,N/A,⚪ 中性觀察,2025,-400.0,全達,N/A,54.449999999999996,8068.TWO,4.38016518415978,📉 獲利侵蝕,-0.12,1.23,15.8999996185,-3361.46,2961.46
-7.81,-6.98,2026-03,-2.28%,⚪ 數據不足,2025,242.11,國碩,11.28%,-34.95,2406.TW,0.0,🔄 轉虧為盈,0.27,-0.92,25.8500003815,-3373.7,3615.81
55.8,962.5,2026-03,N/A,⚪ 中性觀察,2025,700.0,品安,N/A,43.05000000000001,8088.TWO,14.216027608745643,⚠️ 獲利稀釋,1.04,1.7,40.7999992371,-3388.42,4088.42
-7.28,-425.64,2026-03,N/A,⚪ 數據不足,2025,34.48,吉源-KY,N/A,-84.74999999999999,8488.TW,0.0,⚠️ 獲利稀釋,-0.19,-2.05,9.8599996567,-3427.4,3461.88
-5.8,-161.9,2026-03,-1.32%,⚪ 數據不足,2025,-2900.0,雄順,10.83%,-15.9,2073.TWO,0.0,📉 獲利侵蝕,-0.28,-0.39,25.7000007629,-3468.75,568.75
-17.19,-95.77,2026-03,N/A,⚪ 數據不足,2025,-36.36,愛地雅,N/A,-52.65,8933.TWO,0.0,📉 獲利侵蝕,-0.3,-1.39,4.4299998283,-3476.9100000000003,3440.55
1.31,-2.19,2026-03,-9.19%,⚪ 數據不足,2025,-7.94,嘉鋼,7.03%,-111.45,2067.TWO,0.0,📉 獲利侵蝕,-0.68,-2.8,4.8800001144,-3499.94,3492.0
20.89,-86.55,2026-03,4.95%,⚪ 數據不足,2025,-3000.0,晶呈科技,16.79%,-4.049999999999999,4768.TWO,0.0,📉 獲利侵蝕,-0.58,0.39,292.5,-3556.49,556.49
39.88,143.64,2026-03,16.62%,⚪ 中性觀察,2025,1800.0,凌航,19.12%,284.40000000000003,3135.TW,8.359704641350211,⚠️ 獲利稀釋,10.76,6.33,158.5,-3614.26,5414.26
16.23,7.83,2026-03,N/A,⚪ 數據不足,2025,398.36,鈺創,N/A,-40.5,5351.TWO,0.0,🔄 轉虧為盈,1.88,-1.53,102.5,-3618.0699999999997,4016.43
-3.86,-622.22,2026-03,-0.79%,⚪ 數據不足,2025,100.0,晉椿,5.67%,-62.55,2064.TWO,0.0,⚠️ 獲利稀釋,0.0,-1.3,12.1499996185,-3712.18,3812.18
3.45,-136.36,2026-03,-3.16%,⚪ 數據不足,2025,130.0,菱生,2.66%,-39.0,2369.TW,0.0,🔄 轉虧為盈,0.1,-1.05,28.8500003815,-3811.18,3941.18
17.25,0.0,2026-03,0.87%,⚪ 數據不足,2025,100.0,尚立,3.88%,-24.150000000000002,3360.TWO,0.0,⚠️ 獲利稀釋,-0.01,-0.48,14.0500001907,-3823.03,3923.03
-10.18,-85.71,2026-03,-176.58%,❌ 暫避觀望,2025,-134.21,統懋,-37.47%,1.05,2434.TW,847.1428462442857,📉 獲利侵蝕,-0.13,0.02,59.2999992371,-3854.21,3720.0
-50.21,-291.67,2026-03,N/A,⚪ 數據不足,2025,0.0,合騏*,N/A,-64.05000000000001,8937.TWO,0.0,📉 獲利侵蝕,-0.07,-0.71,27.6499996185,-3891.97,3891.97
-15.99,-1000.0,2026-03,N/A,⚪ 數據不足,2025,-4050.0,美而快,N/A,-37.050000000000004,5321.TWO,0.0,📉 獲利侵蝕,-2.37,-0.27,66.4000015259,-4104.54,54.54
22.78,32.83,2026-03,1.75%,⚪ 中性觀察,2025,156.74,文曄,3.74%,446.09999999999997,3036.TW,6.472763954270343,⚠️ 獲利稀釋,5.32,11.61,192.5,-4109.13,4265.87
66.84,-116.47,2026-03,N/A,⚪ 數據不足,2025,-1800.0,合邦,N/A,-45.45,6103.TWO,0.0,📉 獲利侵蝕,-0.19,-0.56,29.3500003815,-4397.8,2597.8
-5.37,700.0,2026-03,4.40%,⚪ 數據不足,2025,-4100.0,如興,19.96%,0.0,4414.TW,0.0,📉 獲利侵蝕,-1.2,0.68,0.0,-4431.41,331.41
5.77,-181.25,2026-03,0.44%,⚪ 數據不足,2025,118.18,寶緯,9.03%,-22.05,4558.TWO,0.0,🔄 轉虧為盈,0.06,-0.39,17.25,-4590.049999999999,4708.23
-27.73,-150.77,2026-03,-24.47%,⚪ 數據不足,2025,-20.59,偉全,-4.05%,-19.35,1465.TW,0.0,🔄 轉虧為盈,0.27,-0.33,11.9499998093,-4628.14,4607.55
-13.99,-388.89,2026-03,-2.95%,⚪ 數據不足,2025,333.33,力麗,4.59%,-25.950000000000003,1444.TW,0.0,🔄 轉虧為盈,0.07,-0.78,6.6599998474,-4684.22,5017.55
-20.0,-2425.0,2026-03,-0.55%,⚪ 數據不足,2025,350.0,力鵬,1.59%,-29.55,1447.TW,0.0,🔄 轉虧為盈,0.1,-0.97,6.3099999428,-4715.39,5065.39
-8.54,-35.83,2026-03,-1.93%,⚪ 數據不足,2025,397.0,碩禾,10.51%,-297.15000000000003,3691.TWO,0.0,🔄 轉虧為盈,2.97,-7.62,94.0999984741,-4751.97,5148.97
-34.21,-10000.0,2026-03,-5.93%,⚪ 數據不足,2025,77.27,集盛,-0.44%,-34.65,1455.TW,0.0,⚠️ 獲利稀釋,-0.05,-0.99,9.6000003815,-4890.209999999999,4967.48
-90.93,-80.68,2026-03,12.48%,⚪ 中性觀察,2025,606.06,宏璟,61.03%,63.149999999999984,2527.TW,10.095011876484563,🏰 高護城河,3.45,0.93,42.5,-4933.4,5539.46
259.94,-850.0,2026-03,18.97%,⚪ 數據不足,2025,118.64,三圓,28.96%,-27.75,4416.TWO,0.0,🔄 轉虧為盈,0.23,-0.64,11.6000003815,-5009.509999999999,5128.15
1760.03,-29.89,2026-03,N/A,⚪ 數據不足,2025,87.72,凱碩,N/A,-102.0,8059.TWO,0.0,⚠️ 獲利稀釋,-0.07,-2.39,22.3298797607,-5078.49,5166.21
64.51,1357.14,2026-03,-0.59%,❌ 暫避觀望,2025,305.56,聯光通,9.90%,33.15,4903.TWO,15.475113467375564,⚠️ 獲利稀釋,0.37,1.02,34.2000007629,-5205.169999999999,5510.73
-0.19,-406.38,2026-03,N/A,⚪ 數據不足,2025,-5000.0,華凌,N/A,-57.45,6916.TW,0.0,📉 獲利侵蝕,-0.49,-1.44,17.9500007629,-5270.77,270.77
37.74,-181.88,2026-03,-15.47%,⚪ 數據不足,2025,-91.67,國喬,-5.49%,-142.95,1312.TW,0.0,📉 獲利侵蝕,-1.17,-3.97,14.3500003815,-5913.22,5821.55
-3.18,-444.68,2026-03,N/A,⚪ 數據不足,2025,34.15,誠美材,N/A,-100.19999999999999,4960.TW,0.0,⚠️ 獲利稀釋,-0.27,-2.58,19.5,-6135.89,6170.04
-16.65,32.43,2026-03,N/A,⚪ 中性觀察,2025,339.58,台汽電,N/A,121.50000000000003,8926.TW,7.086419941469135,⚠️ 獲利稀釋,2.11,2.45,57.4000015259,-6252.9400000000005,6592.52
26.11,100.49,2026-03,N/A,⚪ 數據不足,2025,68.25,天正國際,N/A,-37.2,6654.TWO,0.0,⚠️ 獲利稀釋,-0.2,0.01,199.0,-6367.57,6435.82
-7.12,-54.05,2026-03,0.89%,❌ 暫避觀望,2025,1150.0,第一銅,3.00%,10.200000000000003,2009.TW,56.17647171014704,⚠️ 獲利稀釋,0.21,0.34,38.2000007629,-6379.07,7529.07
32.59,159.21,2026-03,N/A,⚪ 中性觀察,2025,3344.0,青雲,N/A,856.1999999999999,5386.TWO,4.896636299929923,⚠️ 獲利稀釋,43.05,8.61,279.5,-6541.73,9885.73
9.1,2.79,2026-03,-7.89%,⚪ 數據不足,2025,1.43,同泰,6.46%,-133.95,3321.TW,0.0,⚠️ 獲利稀釋,-0.69,-3.36,16.7999992371,-6561.79,6563.22
8.41,104.43,2026-03,N/A,❌ 暫避觀望,2025,191.67,雙喜,N/A,9.9,5516.TWO,18.03030245227273,⚠️ 獲利稀釋,0.55,0.16,11.8999996185,-6591.09,6782.76
39.69,55.56,2026-03,N/A,⚪ 數據不足,2025,55.56,太欣,N/A,-8.100000000000001,5302.TWO,0.0,⚠️ 獲利稀釋,-0.04,-0.12,9.6000003815,-6692.919999999999,6748.48
-93.38,58.65,2026-03,N/A,⚪ 數據不足,2025,62.96,台新藥,N/A,-10.95,6838.TW,0.0,⚠️ 獲利稀釋,-0.1,-0.55,23.3500003815,-6857.16,6920.12
12.25,212.47,2026-03,-7.46%,⚪ 中性觀察,2025,141.38,楠梓電,5.71%,499.95,2316.TW,4.65046504650465,⚠️ 獲利稀釋,3.53,13.38,155.0,-7083.82,7225.2
-0.51,-117.65,2026-03,-6.88%,⚪ 數據不足,2025,122.0,建通,3.88%,-99.00000000000001,2460.TW,0.0,🔄 轉虧為盈,0.11,-3.0,28.7999992371,-7153.79,7275.79
-9.02,408.33,2026-03,15.14%,❌ 暫避觀望,2025,208.2,宏旭-KY,22.27%,32.25,2243.TW,22.069767796697676,⚠️ 獲利稀釋,0.66,1.22,47.4500007629,-7282.78,7490.98
7.0,-46.58,2026-03,-18.01%,⚪ 數據不足,2025,-700.0,新昕纖,-2.18%,-45.15,4406.TWO,0.0,📉 獲利侵蝕,-0.32,-1.07,10.1000003815,-7399.48,6699.48
-9.63,33.33,2026-03,-60.61%,⚪ 數據不足,2025,396.77,柏騰,-2.30%,-8.700000000000001,3518.TW,0.0,🔄 轉虧為盈,2.81,-1.56,29.7000007629,-7750.57,8147.34
5.02,-106.61,2026-03,-23.08%,⚪ 數據不足,2025,46.62,濱川,-3.81%,-217.34999999999997,1569.TWO,0.0,⚠️ 獲利稀釋,-0.73,-5.61,49.4000015259,-7750.88,7797.5
-4.42,43.32,2026-03,N/A,⚪ 中性觀察,2025,952.78,至上,N/A,167.4,8112.TW,7.401433555026882,⚠️ 獲利稀釋,3.91,5.02,82.5999984741,-8574.789999999999,9527.57
-6.92,830.77,2026-03,N/A,⚪ 中性觀察,2025,140.0,華東,N/A,57.3,8110.TW,10.602094240837697,⚠️ 獲利稀釋,0.49,2.48,40.5,-8942.0,9082.0
12.69,82.8,2026-03,-14.24%,⚪ 數據不足,2025,192.86,富晶通,-4.80%,-8.850000000000001,3623.TWO,0.0,🔄 轉虧為盈,0.26,-0.16,26.0499992371,-8971.66,9164.52
-34.56,-1214.29,2026-03,-33.60%,⚪ 數據不足,2025,12.5,中石化,-21.79%,-31.650000000000006,1314.TW,0.0,⚠️ 獲利稀釋,-0.07,-0.78,8.1099996567,-9374.98,9387.48
-73.89,-133.33,2026-03,N/A,⚪ 數據不足,2025,125.93,鄉林,N/A,-12.750000000000002,5531.TW,0.0,🔄 轉虧為盈,0.07,-0.28,7.0300002098,-9682.58,9808.51
38.72,134.04,2026-03,-9.15%,⚪ 數據不足,2025,-9500.0,上詮,12.43%,-4.199999999999998,3363.TWO,0.0,📉 獲利侵蝕,-0.98,0.16,648.0,-9941.46,441.46
-26.07,35.29,2026-03,N/A,⚪ 數據不足,2025,56.25,力麗店,N/A,-33.75,5364.TWO,0.0,⚠️ 獲利稀釋,-0.14,-0.77,8.3299999237,-10169.01,10225.26
-69.84,89.89,2026-03,3.61%,⚪ 數據不足,2025,25.0,森寶,10.14%,-4.8,3489.TWO,0.0,⚠️ 獲利稀釋,-0.03,-0.09,21.2999992371,-10225.02,10250.02
-11.97,31.3,2026-03,N/A,⚪ 中性觀察,2025,3275.0,三發地產,N/A,52.35,9946.TW,4.7851005051289395,⚠️ 獲利稀釋,2.56,1.52,16.7000007629,-10343.34,13618.34
-6.07,-91.2,2026-03,N/A,❌ 暫避觀望,2025,-10900.0,禾昌,N/A,3.1499999999999995,6158.TWO,79.99999636714287,📉 獲利侵蝕,-1.11,0.11,16.7999992371,-11170.34,270.34
-43.5,250.0,2026-03,N/A,❌ 暫避觀望,2025,-100.0,宇環,N/A,5.999999999999999,3276.TWO,33.87500047675,📉 獲利侵蝕,0.0,0.21,13.5500001907,-11900.0,11800.0
-22.39,-85.86,2026-03,-36.39%,⚪ 數據不足,2025,-50.0,三晃,-19.76%,-63.15,1721.TW,0.0,📉 獲利侵蝕,-0.36,-1.84,21.1000003815,-12015.66,11965.66
3.97,-733.33,2026-03,-33.18%,⚪ 數據不足,2025,-120.0,達能,-0.36%,-14.850000000000001,3686.TW,0.0,📉 獲利侵蝕,-0.01,-0.5,14.1000003815,-12298.06,12178.06
1115.6,351.25,2026-03,N/A,❌ 暫避觀望,2025,368.0,鉅陞,N/A,21.749999999999996,5529.TWO,17.034483284758625,⚠️ 獲利稀釋,0.67,2.01,24.7000007629,-12517.75,12885.75
