prev_eps_yoy,symbol,advice,prev_eps,prev_year,price,est_price,rev_yoy,gm,eps_yoy,date,pe,om,expansion,prev_rev_yoy,name,status,eps
33.98,6901.TW,⚪ 數據不足,-1.36,2025,13.6499996185,-69.00000000000001,51.85,N/A,53.38,2025-12,0.0,N/A,1.5300000000000011,32.78,鑽石投資,🚀 利潤擴張,-1.38
12.04,1726.TW,✅ 穩健價值,4.28,2025,75.5999984741,212.10000000000002,2.72,28.35%,4.17,2025-12,5.346534545551627,10.08%,1.4499999999999997,5.97,永記,🚀 利潤擴張,5.5
39.51,6223.TWO,⚠️ 追價風險,23.65,2025,4925.0,1187.5499999999997,31.45,N/A,32.76,2025-12,62.20790703549325,N/A,1.3099999999999987,33.01,旺矽,🚀 利潤擴張,33.49
4.12,2412.TW,✅ 穩健價值,3.79,2025,136.0,189.15,2.67,33.63%,3.96,2025-12,10.78509119746233,17.33%,1.29,3.52,中華電,🚀 利潤擴張,4.99
-34.81,2883.TW,✅ 穩健價值,1.09,2025,21.5,54.6,-12.26,78.38%,-10.99,2025-12,5.906593406593406,39.14%,1.2699999999999996,-29.02,凱基金,🏰 高護城河,1.74
-1.93,2206.TW,✅ 穩健價值,4.6,2025,55.5,224.70000000000002,-4.56,18.31%,-3.34,2025-12,3.704939919893191,4.93%,1.2199999999999998,-6.07,三陽工業,🌑 雙重衰退,5.78
13.57,2478.TW,✅ 穩健價值,2.53,2025,68.4000015259,125.25000000000003,7.81,24.27%,8.95,2025-12,8.191616949209578,12.13%,1.1399999999999997,10.63,大毅,🚀 利潤擴張,3.45
94.01,2612.TW,✅ 穩健價值,4.21,2025,54.0999984741,208.95,5.36,34.11%,6.43,2025-12,3.8837041259224696,23.81%,1.0699999999999994,7.95,中航,🚀 利潤擴張,5.46
15.64,3013.TW,✅ 穩健價值,2.44,2025,104.5,130.35000000000002,12.17,21.20%,13.2,2025-12,12.025316455696201,14.33%,1.0299999999999994,11.48,晟銘電,🚀 利潤擴張,4.03
23.67,3551.TWO,✅ 穩健價值,6.12,2025,195.0,309.9,16.17,36.55%,17.2,2025-12,9.438528557599225,18.42%,1.0299999999999976,12.87,世禾,🚀 利潤擴張,8.36
10.53,7753.TWO,✅ 穩健價值,3.23,2025,43.75,156.6,9.51,N/A,10.39,2025-12,4.190613026819924,N/A,0.8800000000000008,16.17,星亞,🚀 利潤擴張,4.22
-217.24,2406.TW,⚪ 數據不足,-0.92,2025,30.5499992371,-41.85,-7.81,11.28%,-6.98,2025-12,0.0,-2.28%,0.8299999999999992,-32.0,國碩,🌑 雙重衰退,-0.92
21.2,3293.TWO,✅ 穩健價值,27.9,2025,748.0,1405.9499999999998,19.01,97.58%,19.82,2025-12,7.98036914541769,59.33%,0.8099999999999987,21.48,鈊象,🏰 高護城河,38.51
-31.06,4743.TWO,⚪ 數據不足,-2.11,2025,0.0,0.0,9.49,41.13%,10.29,2025-12,0.0,-478.52%,0.7999999999999989,-0.69,合一,🚀 利潤擴張,-2.18
28.82,8936.TWO,✅ 穩健價值,2.95,2025,50.0999984741,140.70000000000002,20.29,N/A,21.07,2025-12,5.3411512232515985,N/A,0.7800000000000011,17.98,國統,🚀 利潤擴張,4.08
21.43,2414.TW,✅ 穩健價值,2.38,2025,45.7000007629,119.4,18.17,8.10%,18.73,2025-12,5.741206125992462,2.38%,0.5599999999999987,23.71,精技,🚀 利潤擴張,3.17
0.0,8923.TWO,✅ 穩健價值,0.6,2025,19.5499992371,38.7,2.69,N/A,3.23,2025-12,7.577519084147286,N/A,0.54,9.05,時報,🚀 利潤擴張,0.96
-10.29,4707.TWO,✅ 穩健價值,0.61,2025,15.1999998093,30.150000000000002,-6.78,-0.45%,-6.32,2025-12,7.5621889598507455,-7.50%,0.45999999999999996,-1.16,磐亞,🌑 雙重衰退,0.89
16.58,4198.TWO,⚪ 數據不足,-1.56,2025,37.0,-73.8,-15.0,30.43%,-14.62,2025-12,0.0,-23.61%,0.3800000000000008,-18.9,欣大健康,🌑 雙重衰退,-1.96
-5.81,2852.TW,✅ 穩健價值,2.43,2025,26.1000003815,116.55,-3.05,31.15%,-2.67,2025-12,3.3590734081724585,10.03%,0.3799999999999999,-3.25,第一保,🌑 雙重衰退,2.92
25.35,7556.TWO,⚪ 中性觀察,5.54,2025,305.5,278.40000000000003,19.26,N/A,19.42,2025-12,16.460129310344826,N/A,0.16000000000000014,19.5,意德士,🚀 利潤擴張,7.1
21.33,6525.TW,✅ 穩健價值,4.38,2025,92.4000015259,213.14999999999998,14.03,N/A,14.17,2025-12,6.502463161569318,N/A,0.14000000000000057,15.99,捷敏-KY,🚀 利潤擴張,5.88
26.09,5211.TWO,⚪ 數據不足,-0.68,2025,20.6000003815,-34.800000000000004,34.16,N/A,34.19,2025-12,0.0,N/A,0.030000000000001137,25.77,蒙恬,🚀 利潤擴張,-0.77
-5.9,8358.TWO,❌ 暫避觀望,2.71,2025,388.5,145.2,15.52,N/A,15.34,2025-12,40.13429752066116,N/A,-0.17999999999999972,11.75,金居,⚠️ 獲利稀釋,4.21
10.05,2645.TW,⚪ 中性觀察,4.16,2025,153.0,199.80000000000004,11.63,14.11%,11.43,2025-12,11.486486486486484,9.96%,-0.20000000000000107,13.98,長榮航太,⚠️ 獲利稀釋,5.46
-8.76,4564.TW,⚪ 數據不足,-1.54,2025,18.2000007629,-73.05,-3.72,-20.30%,-4.02,2025-12,0.0,-35.14%,-0.2999999999999994,8.43,元翎,🌑 雙重衰退,-1.86
18.8,4192.TWO,⚪ 數據不足,-0.95,2025,19.6000003815,-50.4,15.88,76.40%,15.58,2025-12,0.0,-174.96%,-0.3000000000000007,17.43,杏國,🏰 高護城河,-1.3
7.14,5205.TWO,⚪ 數據不足,-0.91,2025,22.1499996185,-49.8,-21.87,N/A,-22.22,2025-12,0.0,N/A,-0.34999999999999787,-19.89,中茂,🌑 雙重衰退,-1.43
151.72,8033.TW,❌ 暫避觀望,0.73,2025,144.0,33.9,14.37,N/A,14.0,2025-12,63.71681415929204,N/A,-0.3699999999999992,17.35,雷虎,⚠️ 獲利稀釋,0.58
4.12,2834.TW,⚪ 中性觀察,1.01,2025,16.3500003815,48.75,2.85,97.54%,2.44,2025-12,5.030769348153846,41.10%,-0.41000000000000014,1.98,臺企銀,🏰 高護城河,1.26
6.95,1229.TW,⚪ 中性觀察,2.0,2025,41.2999992371,96.15,4.92,21.12%,4.49,2025-12,6.443057603291732,11.17%,-0.4299999999999997,-0.11,聯華,⚠️ 獲利稀釋,2.57
5.85,2610.TW,⚪ 中性觀察,1.81,2025,17.8999996185,93.60000000000001,2.58,18.07%,2.11,2025-12,2.868589682451923,9.36%,-0.4700000000000002,2.68,華航,⚠️ 獲利稀釋,2.42
66.63,6442.TW,❌ 暫避觀望,13.87,2025,2110.0,726.5999999999999,64.22,N/A,63.72,2025-12,43.559042113955414,N/A,-0.5,92.55,光聖,⚠️ 獲利稀釋,23.46
-46.67,3266.TW,⚪ 中性觀察,0.24,2025,13.5,15.9,-69.37,42.09%,-69.95,2025-12,12.735849056603772,22.63%,-0.5799999999999983,-47.7,昇陽,🌑 雙重衰退,0.58
3.81,9917.TW,⚪ 中性觀察,4.99,2025,113.0,249.14999999999998,6.29,N/A,5.71,2025-12,6.803130644190247,N/A,-0.5800000000000001,7.59,中保科,⚠️ 獲利稀釋,6.77
64.73,1736.TW,⚪ 中性觀察,3.41,2025,122.0,219.9,13.69,48.58%,13.11,2025-12,8.321964529331515,9.78%,-0.5800000000000001,14.96,喬山,⚠️ 獲利稀釋,9.06
-23.89,4755.TW,❌ 暫避觀望,2.39,2025,149.0,129.45,-9.17,22.24%,-9.76,2025-12,17.26535341830823,10.72%,-0.5899999999999999,0.49,三福化,🌑 雙重衰退,3.7
6.85,7765.TW,⚪ 中性觀察,8.52,2025,226.5,440.55,3.64,N/A,2.97,2025-12,7.711950970377936,N/A,-0.6699999999999999,11.43,中華資安,⚠️ 獲利稀釋,11.47
6.94,6811.TWO,⚪ 中性觀察,11.25,2025,194.0,559.9499999999999,11.2,N/A,10.46,2025-12,5.196892579694616,N/A,-0.7399999999999984,8.94,宏�硌穈T,⚠️ 獲利稀釋,14.36
23.82,3019.TW,⚪ 中性觀察,5.51,2025,138.5,248.25,14.74,15.53%,13.99,2025-12,8.36858006042296,5.80%,-0.75,16.37,亞光,⚠️ 獲利稀釋,6.6
-4.62,6257.TW,⚪ 中性觀察,3.94,2025,180.0,208.65,7.51,N/A,6.63,2025-12,12.940330697340043,N/A,-0.8799999999999999,7.66,矽格,⚠️ 獲利稀釋,6.14
-27.4,2882.TW,⚪ 中性觀察,4.84,2025,77.1999969482,254.54999999999998,-2.04,62.29%,-2.94,2025-12,4.549204298656453,30.59%,-0.8999999999999999,-12.01,國泰金,🏰 高護城河,7.06
25.52,3689.TWO,⚪ 中性觀察,5.52,2025,134.0,287.55,20.51,30.92%,19.61,2025-12,6.990088680229524,12.50%,-0.9000000000000021,21.75,湧德,⚠️ 獲利稀釋,7.55
-2.2,2633.TW,⚪ 中性觀察,0.89,2025,26.5,45.150000000000006,2.75,43.22%,1.74,2025-12,8.803986710963455,38.82%,-1.01,0.9,台灣高鐵,⚠️ 獲利稀釋,1.17
0.0,9908.TW,⚪ 中性觀察,1.54,2025,29.6000003815,63.9,1.69,N/A,0.6,2025-12,6.948356897065728,N/A,-1.0899999999999999,3.19,大台北,⚠️ 獲利稀釋,1.72
8.41,6645.TW,⚪ 數據不足,-1.96,2025,12.8999996185,-99.3,9.49,N/A,8.37,2025-12,0.0,N/A,-1.120000000000001,8.78,金萬林-創,⚠️ 獲利稀釋,-2.41
-88.0,3516.TWO,❌ 暫避觀望,0.03,2025,20.3999996185,5.700000000000001,-14.0,13.94%,-15.15,2025-12,53.68420952236841,-0.53%,-1.1500000000000004,-21.23,亞帝歐,🌑 雙重衰退,0.27
41.22,6792.TW,⚪ 中性觀察,1.89,2025,57.5999984741,85.80000000000001,7.01,N/A,5.83,2025-12,10.069929803164333,N/A,-1.1799999999999997,9.04,詠業,⚠️ 獲利稀釋,2.23
17.5,2395.TW,⚪ 中性觀察,8.67,2025,359.5,443.40000000000003,18.56,39.78%,17.26,2025-12,12.1617050067659,15.69%,-1.2999999999999972,21.83,研華,⚠️ 獲利稀釋,12.25
-2.08,2889.TW,⚪ 中性觀察,0.47,2025,14.5,20.85,4.6,90.85%,3.28,2025-12,10.431654676258992,38.94%,-1.3199999999999998,-2.64,國票金,🏰 高護城河,0.63
-11.76,6261.TWO,⚪ 中性觀察,2.7,2025,91.5,137.55,5.64,N/A,4.19,2025-12,9.978189749182116,N/A,-1.4499999999999993,-1.1,久元,⚠️ 獲利稀釋,4.23
-9.44,3218.TWO,⚪ 中性觀察,8.83,2025,136.0,453.00000000000006,-0.57,58.77%,-2.07,2025-12,4.503311258278146,32.73%,-1.5,-0.6,大學光,🏰 高護城河,12.31
13.73,6526.TW,⚪ 中性觀察,14.0,2025,551.0,670.2,9.43,N/A,7.78,2025-12,12.332139659803044,N/A,-1.6499999999999995,14.59,達發,⚠️ 獲利稀釋,17.32
-4.39,1717.TW,❌ 暫避觀望,1.09,2025,78.9000015259,51.0,-7.93,21.29%,-9.62,2025-12,23.205882801735292,3.94%,-1.6899999999999995,-7.17,長興,🌑 雙重衰退,1.41
3.8,4915.TW,⚪ 中性觀察,4.76,2025,73.3000030518,229.35,3.33,17.61%,1.64,2025-12,4.793983195016351,4.16%,-1.6900000000000002,0.47,致伸,⚠️ 獲利稀釋,5.71
29.63,2820.TW,⚪ 中性觀察,1.05,2025,16.7999992371,51.150000000000006,33.06,87.03%,31.37,2025-12,4.926685993284457,65.42%,-1.6900000000000013,29.19,華票,🏰 高護城河,1.34
-4.49,6953.TWO,❌ 暫避觀望,5.53,2025,277.5,273.45,1.72,N/A,0.0,2025-12,15.222161272627536,N/A,-1.72,-7.09,家碩,📉 獲利侵蝕,7.99
-21.21,2515.TW,⚪ 中性觀察,0.27,2025,13.0500001907,13.950000000000001,-13.12,9.34%,-14.89,2025-12,14.032258269569892,5.82%,-1.7700000000000014,-10.98,中工,🌑 雙重衰退,0.4
4.29,1590.TW,⚪ 中性觀察,30.36,2025,1455.0,1528.5,11.97,47.51%,10.18,2025-12,14.278704612365063,31.25%,-1.790000000000001,9.91,亞德客-KY,⚠️ 獲利稀釋,42.0
37.23,4105.TWO,⚪ 中性觀察,5.05,2025,74.1999969482,234.15,9.49,56.36%,7.55,2025-12,4.753363033196668,21.51%,-1.9400000000000004,14.57,東洋,🏰 高護城河,6.27
44.57,7751.TWO,❌ 暫避觀望,14.3,2025,2420.0,703.5,62.42,N/A,60.48,2025-12,51.59914712153518,N/A,-1.9400000000000048,54.14,竑騰,⚠️ 獲利稀釋,20.5
-24.19,6568.TWO,❌ 暫避觀望,2.37,2025,240.0,136.2,6.74,N/A,4.76,2025-12,26.431718061674008,N/A,-1.9800000000000004,5.88,宏觀,⚠️ 獲利稀釋,4.0
61.54,5328.TWO,❌ 暫避觀望,0.21,2025,24.5499992371,10.95,1.99,N/A,0.0,2025-12,33.63013594123288,N/A,-1.99,5.47,華容,📉 獲利侵蝕,0.39
-15.2,6271.TW,⚪ 中性觀察,5.41,2025,173.0,284.40000000000003,-4.53,N/A,-6.83,2025-12,9.124472573839663,N/A,-2.3,-4.19,同欣電,🌑 雙重衰退,7.64
-760.0,3632.TWO,⚪ 數據不足,-0.43,2025,8.779999733,-17.400000000000002,-28.72,54.59%,-31.03,2025-12,0.0,3.73%,-2.3100000000000023,-35.55,研勤,🏰 高護城河,-0.38
16.87,3059.TW,⚪ 中性觀察,0.98,2025,40.2999992371,46.349999999999994,20.59,23.91%,18.27,2025-12,13.0420709505178,2.92%,-2.3200000000000003,25.58,華晶科,⚠️ 獲利稀釋,1.24
34.86,5536.TWO,⚪ 中性觀察,20.35,2025,825.0,991.2000000000002,37.11,N/A,34.76,2025-12,12.484866828087165,N/A,-2.3500000000000014,46.97,聖暉*,⚠️ 獲利稀釋,28.42
-2.81,2727.TW,⚪ 中性觀察,12.01,2025,226.5,604.8000000000001,5.21,47.07%,2.75,2025-12,5.617559523809523,7.36%,-2.46,3.33,王品,⚠️ 獲利稀釋,16.02
33.43,2376.TW,⚪ 中性觀察,13.77,2025,273.0,687.3,27.07,10.28%,24.57,2025-12,5.9580969009166305,4.26%,-2.5,24.08,技嘉,⚠️ 獲利稀釋,18.2
2.21,3529.TWO,❌ 暫避觀望,18.06,2025,3895.0,920.6999999999999,6.74,100.00%,4.19,2025-12,63.457152166829594,60.64%,-2.55,7.92,力旺,🏰 高護城河,25.6
3.99,7805.TWO,⚪ 數據不足,30.84,2025,688.0,0.0,5.8,N/A,3.16,2025-12,0.0,N/A,-2.6399999999999997,6.11,威聯通,⚠️ 獲利稀釋,44.56
1.83,2903.TW,⚪ 中性觀察,1.12,2025,22.2000007629,54.6,-2.68,54.41%,-5.49,2025-12,6.098901308489011,14.06%,-2.81,-2.99,遠百,🏰 高護城河,1.56
28.76,3131.TWO,❌ 暫避觀望,26.19,2025,2950.0,1443.0,59.93,42.10%,56.98,2025-12,30.665280665280665,29.56%,-2.950000000000003,53.06,弘塑,⚠️ 獲利稀釋,45.48
-52.98,4527.TWO,⚪ 中性觀察,1.34,2025,42.75,89.55000000000001,-15.95,29.77%,-19.05,2025-12,7.160804020100501,16.80%,-3.1000000000000014,-24.37,方土霖,🌑 雙重衰退,3.4
-6.74,6214.TW,⚪ 中性觀察,5.42,2025,120.0,265.05,12.89,N/A,9.74,2025-12,6.7911714770797955,N/A,-3.1500000000000004,15.19,精誠,⚠️ 獲利稀釋,7.91
-4.71,4584.TWO,⚪ 中性觀察,2.63,2025,41.0,140.70000000000002,-1.51,34.23%,-4.72,2025-12,4.371002132196161,12.30%,-3.21,5.03,君帆,🌑 雙重衰退,3.43
-34.03,3209.TW,⚪ 數據不足,1.58,2025,0.0,0.0,3.25,4.62%,0.0,2025-12,0.0,3.28%,-3.25,-1.06,全科,📉 獲利侵蝕,3.02
-16.72,6486.TWO,⚪ 中性觀察,2.84,2025,84.6999969482,175.2,6.12,N/A,2.66,2025-12,7.2517120674828766,N/A,-3.46,-9.56,互動,⚠️ 獲利稀釋,5.78
1.56,2640.TWO,⚪ 中性觀察,6.51,2025,178.5,330.15,4.37,51.63%,0.9,2025-12,8.109950022716948,21.47%,-3.47,3.84,大車隊,🏰 高護城河,9.01
-19.71,2067.TWO,⚪ 數據不足,-2.49,2025,7.2300000191,-110.7,1.31,7.03%,-2.19,2025-12,0.0,-9.19%,-3.5,3.79,嘉鋼,📉 獲利侵蝕,-2.8
50.0,5452.TWO,❌ 暫避觀望,0.3,2025,31.4500007629,13.35,-13.95,N/A,-17.5,2025-12,35.33707950887641,N/A,-3.5500000000000007,-12.51,佶優,🌑 雙重衰退,0.33
-9.9,6672.TW,❌ 暫避觀望,3.46,2025,219.0,174.74999999999997,0.88,N/A,-2.81,2025-12,18.798283261802577,N/A,-3.69,-1.28,騰輝電子-KY,📉 獲利侵蝕,4.85
-6.61,2488.TW,⚪ 中性觀察,3.53,2025,51.7999992371,162.45,-9.29,19.83%,-12.98,2025-12,4.783010086528162,7.42%,-3.6900000000000013,1.02,漢平,🌑 雙重衰退,4.56
40.42,7703.TWO,⚪ 中性觀察,6.74,2025,208.5,333.3,31.42,N/A,27.67,2025-12,9.383438343834383,N/A,-3.75,34.82,銳澤,⚠️ 獲利稀釋,8.72
-2.69,4726.TWO,⚪ 數據不足,-1.91,2025,29.25,-89.85000000000001,8.23,1.76%,4.42,2025-12,0.0,-18.26%,-3.8100000000000005,-7.0,永昕,⚠️ 獲利稀釋,-2.17
34.15,3029.TW,⚪ 中性觀察,4.91,2025,102.0,242.55,34.73,14.31%,30.86,2025-12,6.307977736549164,6.54%,-3.8699999999999974,45.68,零壹,⚠️ 獲利稀釋,6.53
-32.66,2855.TW,⚪ 中性觀察,1.67,2025,35.5999984741,74.25,3.92,82.96%,0.0,2025-12,7.191918883656565,34.40%,-3.92,-16.01,統一證,🏰 高護城河,3.0
-29.12,4722.TW,❌ 暫避觀望,1.33,2025,185.0,65.4,-7.72,17.84%,-11.71,2025-12,42.43119266055046,5.11%,-3.990000000000001,-6.97,國精化,🌑 雙重衰退,2.0
-10.64,2312.TW,⚪ 中性觀察,0.85,2025,27.6499996185,42.00000000000001,-0.55,5.36%,-4.59,2025-12,9.874999863749998,1.66%,-4.04,1.36,金寶,🌑 雙重衰退,1.05
2.53,2948.TWO,⚪ 中性觀察,1.62,2025,38.0,77.1,1.84,48.05%,-2.28,2025-12,7.392996108949417,9.02%,-4.12,3.92,寶陞,📉 獲利侵蝕,2.14
2.03,2892.TW,⚪ 中性觀察,1.51,2025,28.8500003815,72.89999999999999,7.59,78.99%,3.31,2025-12,5.93621407026749,35.12%,-4.279999999999999,4.61,第一金,🏰 高護城河,1.87
56.41,6142.TW,⚪ 數據不足,-0.17,2025,8.8500003815,-10.8,52.32,N/A,48.0,2025-12,0.0,N/A,-4.32,75.47,友勁,⚠️ 獲利稀釋,-0.26
0.0,9926.TW,⚪ 中性觀察,2.3,2025,49.4000015259,106.05000000000001,5.91,N/A,1.52,2025-12,6.987270371414427,N/A,-4.390000000000001,6.06,新海,⚠️ 獲利稀釋,2.68
-9.04,2347.TW,⚪ 中性觀察,3.42,2025,82.5,172.2,-3.49,4.26%,-7.97,2025-12,7.186411149825785,2.54%,-4.4799999999999995,-8.89,聯強,🌑 雙重衰退,5.08
-33.1,4171.TWO,⚪ 數據不足,-1.98,2025,19.2000007629,-81.3,12.71,73.67%,8.21,2025-12,0.0,-9.23%,-4.5,5.83,瑞基,🏰 高護城河,-1.93
-47.37,4121.TWO,⚪ 數據不足,-0.27,2025,14.6999998093,-13.950000000000001,-1.34,33.58%,-5.88,2025-12,0.0,-3.01%,-4.54,-1.15,優盛,🌑 雙重衰退,-0.36
7.08,4728.TWO,⚪ 中性觀察,10.43,2025,387.5,522.0,11.45,77.03%,6.9,2025-12,11.13505747126437,41.97%,-4.549999999999999,13.37,雙美,🏰 高護城河,13.33
7.41,2480.TW,⚪ 中性觀察,5.94,2025,143.0,305.1,11.38,24.08%,6.67,2025-12,7.03048180924287,10.67%,-4.710000000000001,17.02,敦陽科,⚠️ 獲利稀釋,8.0
-38.46,6996.TWO,⚪ 中性觀察,7.74,2025,173.5,406.79999999999995,-9.4,N/A,-14.17,2025-12,6.3974926253687325,N/A,-4.77,-15.41,力領科技,🌑 雙重衰退,12.15
7.32,5434.TW,⚪ 中性觀察,15.45,2025,406.0,777.9,18.57,N/A,13.53,2025-12,7.828769764751254,N/A,-5.040000000000001,22.38,崇越,⚠️ 獲利稀釋,21.81
-0.96,5880.TW,⚪ 中性觀察,1.03,2025,22.9500007629,50.4,13.01,N/A,7.94,2025-12,6.830357369910715,N/A,-5.069999999999999,8.58,合庫金,⚠️ 獲利稀釋,1.36
-21.88,2901.TW,❌ 暫避觀望,0.25,2025,24.0,13.05,-2.15,84.77%,-7.32,2025-12,27.586206896551726,20.24%,-5.17,-3.66,欣欣,🏰 高護城河,0.38
5.26,2453.TW,⚪ 中性觀察,2.2,2025,53.5,115.35000000000001,7.21,24.39%,1.96,2025-12,6.957087126137841,4.56%,-5.25,7.96,凌群,⚠️ 獲利稀釋,3.12
-24.84,5548.TWO,⚪ 中性觀察,1.16,2025,23.6499996185,64.35,14.56,N/A,9.24,2025-12,5.512820423892776,N/A,-5.32,13.03,安倉,⚠️ 獲利稀釋,2.03
140.62,2345.TW,❌ 暫避觀望,32.18,2025,2280.0,1599.9,124.88,17.90%,119.5,2025-12,21.37633602100131,12.65%,-5.3799999999999955,146.74,智邦,⚠️ 獲利稀釋,47.13
-3.19,3041.TW,⚪ 數據不足,-2.1,2025,23.5,-105.75000000000001,-29.93,5.61%,-35.42,2025-12,0.0,-198.78%,-5.490000000000002,-21.55,揚智,🌑 雙重衰退,-3.43
63.64,6658.TW,❌ 暫避觀望,0.36,2025,149.5,36.599999999999994,30.53,N/A,24.77,2025-12,61.2704918032787,N/A,-5.760000000000002,44.67,聯策,⚠️ 獲利稀釋,1.38
-6.66,8464.TW,⚪ 中性觀察,15.83,2025,351.0,816.45,1.47,N/A,-4.37,2025-12,6.448649641741687,N/A,-5.84,3.29,億豐,📉 獲利侵蝕,22.53
-3.49,8081.TW,⚪ 中性觀察,13.05,2025,251.5,661.95,5.0,N/A,-0.84,2025-12,5.699070926807161,N/A,-5.84,5.5,致新,📉 獲利侵蝕,17.76
-94.84,8043.TWO,❌ 暫避觀望,0.08,2025,85.4000015259,10.2,15.75,N/A,9.87,2025-12,125.58823753808824,N/A,-5.880000000000001,5.48,蜜望實,⚠️ 獲利稀釋,1.67
-84.53,5508.TWO,⚪ 中性觀察,2.26,2025,48.0499992371,126.6,-74.75,N/A,-80.85,2025-12,5.693127871694314,N/A,-6.099999999999994,-80.56,永信建,🌑 雙重衰退,3.07
-24.9,6903.TWO,❌ 暫避觀望,5.49,2025,412.5,298.5,24.87,N/A,18.74,2025-12,20.728643216080403,N/A,-6.130000000000003,-15.22,巨漢,⚠️ 獲利稀釋,10.62
-2.45,1535.TW,⚪ 中性觀察,2.79,2025,50.9000015259,143.10000000000002,4.67,12.18%,-1.48,2025-12,5.335429929339623,5.96%,-6.15,11.05,中宇,📉 獲利侵蝕,4.0
-7.42,6409.TW,⚪ 數據不足,34.16,2025,0.0,0.0,-10.05,N/A,-16.23,2025-12,0.0,N/A,-6.18,-10.8,旭隼,🌑 雙重衰退,40.23
2.58,6925.TWO,⚪ 中性觀察,2.12,2025,66.4000015259,105.75000000000001,14.61,N/A,8.39,2025-12,9.418439932751772,N/A,-6.219999999999999,9.97,意藍,⚠️ 獲利稀釋,3.11
-37.7,3321.TW,⚪ 數據不足,-2.52,2025,16.0,-134.1,9.1,6.46%,2.79,2025-12,0.0,-7.89%,-6.31,9.69,同泰,⚠️ 獲利稀釋,-3.36
160.49,7769.TW,⚪ 數據不足,53.54,2025,0.0,0.0,116.34,N/A,110.03,2025-12,0.0,N/A,-6.310000000000002,132.45,鴻勁,⚠️ 獲利稀釋,75.71
15.64,6274.TWO,❌ 暫避觀望,8.37,2025,1010.0,415.79999999999995,31.51,N/A,25.11,2025-12,36.43578643578644,N/A,-6.400000000000002,26.58,台燿,⚠️ 獲利稀釋,12.13
-15.52,3163.TWO,❌ 暫避觀望,3.32,2025,1145.0,160.34999999999997,14.65,18.26%,8.17,2025-12,107.10944808231994,5.03%,-6.48,9.43,波若威,⚠️ 獲利稀釋,6.22
2.94,4148.TW,⚪ 中性觀察,1.75,2025,36.7999992371,74.99999999999999,19.95,28.39%,13.43,2025-12,7.359999847420002,9.28%,-6.52,21.11,全宇生技-KY,⚠️ 獲利稀釋,2.28
-72.22,1735.TW,❌ 暫避觀望,0.2,2025,27.2000007629,17.25,-12.95,19.87%,-19.59,2025-12,23.652174576434785,1.24%,-6.640000000000001,-12.04,日勝化,🌑 雙重衰退,0.78
15.77,3217.TWO,⚪ 中性觀察,9.47,2025,166.5,455.70000000000005,19.44,49.95%,12.8,2025-12,5.480579328505596,28.69%,-6.640000000000001,23.57,優群,⚠️ 獲利稀釋,12.69
-11.73,9939.TW,⚪ 中性觀察,7.6,2025,111.5,355.2,1.65,N/A,-5.01,2025-12,4.708614864864865,N/A,-6.66,4.72,宏全,📉 獲利侵蝕,9.1
-4.14,2912.TW,⚪ 中性觀察,8.56,2025,224.0,417.6,3.79,34.07%,-2.88,2025-12,8.045977011494253,2.95%,-6.67,3.64,統一超,📉 獲利侵蝕,10.78
20.34,4585.TW,⚪ 數據不足,0.81,2025,0.0,0.0,23.03,50.62%,16.35,2025-12,0.0,5.77%,-6.68,23.76,達明,🏰 高護城河,1.46
-29.94,6874.TWO,⚪ 數據不足,2.35,2025,0.0,0.0,-22.72,N/A,-29.6,2025-12,0.0,N/A,-6.880000000000003,-28.42,倍力,🌑 雙重衰退,3.16
-15.48,6129.TWO,⚪ 數據不足,-0.97,2025,16.8500003815,-49.35,-2.06,N/A,-9.0,2025-12,0.0,N/A,-6.9399999999999995,-7.98,普誠,🌑 雙重衰退,-1.09
-26.44,3556.TWO,⚪ 中性觀察,1.28,2025,50.4000015259,70.19999999999999,1.24,50.66%,-5.7,2025-12,10.769231095277778,14.95%,-6.94,-2.31,禾瑞亞,🏰 高護城河,2.15
-1.74,2812.TW,⚪ 中性觀察,1.13,2025,19.8500003815,57.15,6.96,93.02%,0.0,2025-12,5.209973853412073,51.96%,-6.96,5.04,台中銀,🏰 高護城河,1.53
-7.0,5225.TW,⚪ 中性觀察,9.66,2025,76.5999984741,419.1,-11.01,N/A,-18.0,2025-12,2.741589064928418,N/A,-6.99,-8.14,東科-KY,🌑 雙重衰退,10.26
-9.06,4305.TWO,⚪ 中性觀察,2.61,2025,43.75,130.95,3.54,31.11%,-3.53,2025-12,5.011454753722796,23.00%,-7.07,5.53,世坤,📉 獲利侵蝕,3.83
2.41,9802.TW,⚪ 中性觀察,4.26,2025,77.5,214.95,18.36,N/A,11.23,2025-12,5.408234473133287,N/A,-7.129999999999999,24.42,鈺齊-KY,⚠️ 獲利稀釋,6.05
28.51,6955.TW,❌ 暫避觀望,2.93,2025,166.5,155.25000000000003,37.43,N/A,30.28,2025-12,16.08695652173913,N/A,-7.149999999999999,40.17,邦睿生技-創,⚠️ 獲利稀釋,4.13
-22.22,6133.TW,❌ 暫避觀望,0.35,2025,22.0,19.650000000000002,17.93,N/A,10.77,2025-12,16.793893129770993,N/A,-7.16,12.23,金橋,⚠️ 獲利稀釋,0.72
37.16,1603.TW,⚪ 數據不足,3.03,2025,0.0,0.0,21.69,9.14%,14.41,2025-12,0.0,6.41%,-7.280000000000001,22.51,華電,⚠️ 獲利稀釋,3.26
