expansion,eps_yoy,date,om,prev_eps,est_price,pe,symbol,prev_year,prev_rev_yoy,gm,name,eps,status,advice,prev_eps_yoy,price,rev_yoy
-152.6,-82.61,2026-03,N/A,3.14,144.9,9.7204970523706,4946.TWO,2025,786.25,N/A,辣椒,0.41,📉 獲利侵蝕,⚪ 中性觀察,131.69,93.9000015259,69.99
-152.73000000000002,-69.68,2026-03,N/A,2.87,120.60000000000001,3.8743780620024872,6962.TW,2025,-15.03,N/A,奕力-KY,0.58,📉 獲利侵蝕,⚪ 中性觀察,-39.39,31.1499996185,83.05
-152.76,-3.85,2026-03,5.94%,3.93,125.39999999999999,7.5837322399401925,2756.TWO,2025,69.66,49.60%,聯發國際,0.51,📉 獲利侵蝕,⚪ 中性觀察,61.83,63.4000015259,148.91
-153.12,-27.27,2026-03,-0.86%,1.0,29.250000000000004,31.538461538461537,3438.TWO,2025,4.92,38.12%,類比科,0.24,📉 獲利侵蝕,❌ 暫避觀望,-33.77,61.5,125.85
-153.44,-28.46,2026-03,N/A,5.64,210.0,8.178571428571429,6585.TW,2025,-13.21,N/A,鼎基,1.86,📉 獲利侵蝕,⚪ 中性觀察,-45.5,114.5,124.98
-153.53,-98.28,2026-03,-362.94%,0.68,7.95,42.075470258679246,3308.TW,2025,-88.36,23.48%,聯德,0.01,📉 獲利侵蝕,❌ 暫避觀望,-32.0,22.2999992371,55.25
-153.63,-93.37,2026-03,22.47%,6.85,208.2,5.194524385742076,2348.TW,2025,-27.63,34.04%,海悅,0.16,📉 獲利侵蝕,⚪ 中性觀察,-51.27,72.0999984741,60.26
-154.0,-45.92,2026-03,N/A,1.95,68.7,6.004366812227074,1524.TW,2025,-12.78,N/A,耿鼎,0.53,📉 獲利侵蝕,⚪ 中性觀察,-45.98,27.5,108.08
-154.59,22.41,2026-03,41.07%,3.18,0.0,0.0,2617.TW,2025,-2.28,46.23%,台航,0.71,⚠️ 獲利稀釋,⚪ 數據不足,3.25,0.0,177.0
-154.6,45.28,2026-03,-12.95%,-1.75,-67.95,0.0,3122.TWO,2025,-11.1,34.82%,笙泉,-0.29,⚠️ 獲利稀釋,⚪ 數據不足,-22.38,25.8500003815,199.88
-154.78,4.29,2026-03,N/A,-1.83,-87.9,0.0,6695.TW,2025,10.49,N/A,芯鼎,-0.68,⚠️ 獲利稀釋,⚪ 數據不足,-355.0,49.2000007629,159.07
-154.98,70.37,2026-03,27.57%,7.83,290.7,77.91537667698658,3491.TWO,2025,5.02,58.57%,昇達科,3.68,🏰 高護城河,❌ 暫避觀望,-12.03,1510.0,225.35
-155.0,45.61,2026-03,N/A,2.72,100.05,7.541229270929536,6161.TWO,2025,12.38,N/A,捷波,0.83,⚠️ 獲利稀釋,⚪ 中性觀察,-20.23,50.2999992371,200.61
-155.49,-23.31,2026-03,N/A,5.13,179.25000000000003,11.631799163179915,4163.TWO,2025,1.22,N/A,鐿鈦,1.29,📉 獲利侵蝕,⚪ 中性觀察,-5.16,139.0,132.18
-155.52999999999997,-14.89,2026-03,N/A,7.34,269.25,10.501392757660167,6761.TWO,2025,-2.32,N/A,穩得,1.6,📉 獲利侵蝕,⚪ 中性觀察,2.89,188.5,140.64
-155.94,-81.4,2026-03,11.18%,1.22,44.849999999999994,16.48829405923077,3093.TWO,2025,38.76,40.97%,港建*,0.08,📉 獲利侵蝕,❌ 暫避觀望,15.09,49.2999992371,74.54
-156.84,-41.18,2026-03,N/A,5.49,185.7,12.399030694668822,5474.TWO,2025,22.92,N/A,聰泰,0.6,📉 獲利侵蝕,⚪ 中性觀察,-22.13,153.5,115.66
-156.91000000000003,16.67,2026-03,N/A,6.51,229.95000000000002,4.9510764204761895,6498.TWO,2025,19.77,N/A,久禾光,1.75,⚠️ 獲利稀釋,⚪ 中性觀察,11.33,75.9000015259,173.58
-157.4,16.98,2026-03,N/A,1.61,65.4,9.862385321100916,9918.TW,2025,2.96,N/A,欣天然,0.63,⚠️ 獲利稀釋,⚪ 中性觀察,-28.18,43.0,174.38
-157.79,-100.0,2026-03,N/A,-0.59,-29.85,0.0,8067.TWO,2025,-2.17,N/A,志旭,-0.62,📉 獲利侵蝕,⚪ 數據不足,16.9,12.3000001907,57.79
-158.26999999999998,-90.0,2026-03,N/A,-1.33,-50.4,0.0,5272.TWO,2025,2.86,N/A,笙科,-0.57,📉 獲利侵蝕,⚪ 數據不足,-1377.78,17.25,68.27
-158.51,-90.0,2026-03,-2.71%,0.28,13.800000000000002,15.923912628804347,3024.TW,2025,-31.39,24.73%,憶聲,0.02,📉 獲利侵蝕,❌ 暫避觀望,-57.58,14.6499996185,68.51
-158.55,-81.82,2026-03,N/A,0.12,9.0,46.66666666666667,8080.TWO,2025,22.38,N/A,泰霖,0.02,📉 獲利侵蝕,❌ 暫避觀望,139.29,28.0,76.73
-159.02,-68.65,2026-03,N/A,8.29,277.65,7.752566180443004,6862.TW,2025,2.98,N/A,三集瑞-KY,1.0,📉 獲利侵蝕,⚪ 中性觀察,-19.59,143.5,90.37
-159.39000000000001,26.19,2026-03,-18.87%,-1.29,-58.650000000000006,0.0,4128.TWO,2025,9.94,42.56%,中天,-0.31,⚠️ 獲利稀釋,⚪ 數據不足,31.02,15.3000001907,185.58
-159.41,36.13,2026-03,N/A,12.15,419.85,6.395141121829225,6996.TWO,2025,-9.4,N/A,力領科技,3.27,⚠️ 獲利稀釋,⚪ 中性觀察,-14.17,179.0,195.54
-159.61,-3.77,2026-03,17.09%,1.36,49.35,8.844984918389057,1568.TW,2025,0.3,34.44%,倉佑,0.51,📉 獲利侵蝕,⚪ 中性觀察,-13.92,29.1000003815,155.84
-161.35,52.94,2026-03,N/A,-1.52,-67.2,0.0,6237.TWO,2025,11.69,N/A,驊訊,-0.24,⚠️ 獲利稀釋,⚪ 數據不足,-462.96,35.2000007629,214.29
-162.27,-61.9,2026-03,N/A,2.25,79.49999999999999,12.735849056603776,8102.TWO,2025,-23.31,N/A,傑霖科技,0.4,📉 獲利侵蝕,⚪ 中性觀察,-62.55,67.5,100.37
-162.29000000000002,-25.14,2026-03,N/A,5.51,164.85,5.4231117810828025,6203.TWO,2025,37.15,N/A,海韻電,1.37,📉 獲利侵蝕,⚪ 中性觀察,57.43,59.5999984741,137.15
-163.5,22.89,2026-03,N/A,6.32,234.00000000000003,9.647435897435896,6651.TWO,2025,3.91,N/A,全宇昕,2.47,⚠️ 獲利稀釋,⚪ 中性觀察,-22.95,150.5,186.39
-164.20999999999998,-8.48,2026-03,7.00%,7.4,292.35,6.567470497691123,3213.TWO,2025,1.19,25.33%,茂訊,2.59,📉 獲利侵蝕,⚪ 中性觀察,-12.32,128.0,155.73
-165.21,-114.81,2026-03,-40.94%,-1.34,-58.8,0.0,2424.TW,2025,34.04,27.86%,隴華,-0.58,📉 獲利侵蝕,⚪ 數據不足,59.69,8.1700000763,50.4
-165.56,-26.32,2026-03,12.42%,3.81,145.8,5.432098686944444,4138.TWO,2025,-11.82,44.64%,曜亞,0.84,📉 獲利侵蝕,⚪ 中性觀察,-32.69,52.7999992371,139.24
-165.8,333.33,2026-03,30.49%,4.31,139.19999999999996,7.780172084935346,2606.TW,2025,-4.75,35.36%,裕民,1.17,⚠️ 獲利稀釋,⚪ 中性觀察,-22.2,72.1999969482,499.13
-166.92,12.5,2026-03,22.84%,0.13,2.55,93.82352829,3252.TWO,2025,-3.71,43.11%,海灣,0.09,⚠️ 獲利稀釋,❌ 暫避觀望,141.94,15.9499998093,179.42
-167.23000000000002,197.5,2026-03,N/A,1.91,80.1,13.932584555411985,4949.TW,2025,-0.48,N/A,有成精密,1.19,⚠️ 獲利稀釋,⚪ 中性觀察,240.74,74.4000015259,364.73
-167.26,96.93,2026-03,N/A,8.67,325.49999999999994,14.262672811059911,6197.TW,2025,12.03,N/A,佳必琪,3.21,⚠️ 獲利稀釋,⚪ 中性觀察,-0.23,309.5,264.19
-167.39999999999998,25.58,2026-03,N/A,-5.1,-160.04999999999998,0.0,6550.TW,2025,-62.05,N/A,北極星藥業-KY,-0.64,⚠️ 獲利稀釋,⚪ 數據不足,-40.62,11.1999998093,192.98
-167.48000000000002,-4.55,2026-03,-38.32%,-1.09,-45.3,0.0,2482.TW,2025,-16.89,35.81%,連宇,-0.23,📉 獲利侵蝕,⚪ 數據不足,-234.57,16.0,162.93
-168.3,-11.11,2026-03,N/A,-1.29,-46.050000000000004,0.0,8437.TWO,2025,-31.28,N/A,大地-KY,-0.4,📉 獲利侵蝕,⚪ 數據不足,-516.13,9.3400001526,157.19
-168.54,21.52,2026-03,15.69%,12.25,453.6,22.12301587301587,2395.TW,2025,18.56,39.78%,研華,3.85,⚠️ 獲利稀釋,❌ 暫避觀望,17.26,669.0,190.06
-168.57000000000002,46.51,2026-03,N/A,0.67,46.949999999999996,23.80191693290735,6224.TW,2025,-2.5,N/A,聚鼎,0.64,⚠️ 獲利稀釋,❌ 暫避觀望,-69.96,74.5,215.08
-169.10000000000002,63.39,2026-03,23.34%,11.33,432.6,27.39251040221914,4749.TWO,2025,28.3,44.02%,新應材,3.66,⚠️ 獲利稀釋,❌ 暫避觀望,32.78,790.0,232.49
-169.86,31.51,2026-03,N/A,3.01,103.49999999999999,42.39130434782609,6937.TW,2025,-13.26,N/A,天虹,0.96,⚠️ 獲利稀釋,❌ 暫避觀望,-50.25,292.5,201.37
-170.18,21.39,2026-03,N/A,10.22,358.95000000000005,6.895110739657333,6690.TWO,2025,13.3,N/A,安�硌穈T,2.27,⚠️ 獲利稀釋,⚪ 中性觀察,36.27,165.0,191.57
-170.28,-100.0,2026-03,N/A,0.71,10.5,91.14285605300002,6485.TWO,2025,16.84,N/A,點序,0.0,📉 獲利侵蝕,❌ 暫避觀望,152.21,63.7999992371,70.28
-170.61,25.0,2026-03,N/A,-1.63,-49.05,0.0,6929.TWO,2025,-1.45,N/A,佑全,-0.21,⚠️ 獲利稀釋,⚪ 數據不足,-54.29,22.5,195.61
-170.81,18.71,2026-03,N/A,4.58,161.55,9.220055993667595,5299.TWO,2025,-12.32,N/A,杰力,1.65,⚠️ 獲利稀釋,⚪ 中性觀察,-22.77,99.3000030518,189.52
-172.04999999999995,620.0,2026-03,1.25%,0.26,10.2,31.617647058823533,1323.TW,2025,-23.91,15.09%,永裕,0.36,⚠️ 獲利稀釋,❌ 暫避觀望,-89.88,21.5,792.05
-172.23000000000002,-43.18,2026-03,17.87%,2.3,65.1,15.460829141497697,2070.TWO,2025,-2.97,45.13%,精湛,0.28,📉 獲利侵蝕,❌ 暫避觀望,-22.56,67.0999984741,129.05
-172.28,-55.88,2026-03,N/A,5.37,204.29999999999998,3.138766519823789,6591.TW,2025,38.81,N/A,動力-KY,0.75,📉 獲利侵蝕,⚪ 中性觀察,60.88,42.75,116.4
-172.47,6.25,2026-03,-1.48%,0.54,19.2,23.515625298046874,2926.TWO,2025,1.84,40.82%,誠品生活,0.17,⚠️ 獲利稀釋,❌ 暫避觀望,100.0,30.1000003815,178.72
-173.02,28.57,2026-03,-18.51%,0.47,18.45,22.439024700406502,3297.TWO,2025,20.59,30.70%,杭特,-0.05,⚠️ 獲利稀釋,❌ 暫避觀望,461.54,27.6000003815,201.59
-173.26,42.86,2026-03,N/A,2.07,73.49999999999999,12.77550989267347,7704.TWO,2025,-11.73,N/A,明遠精密,0.7,⚠️ 獲利稀釋,⚪ 中性觀察,-22.56,62.5999984741,216.12
-173.3,18.94,2026-03,N/A,2.35,96.74999999999999,9.348837091023258,6844.TWO,2025,1.36,N/A,諾貝兒,1.57,⚠️ 獲利稀釋,⚪ 中性觀察,-21.14,60.2999992371,192.24
-174.41,218.52,2026-03,N/A,12.75,487.05000000000007,32.645518940560514,6640.TWO,2025,10.19,N/A,均華,5.19,⚠️ 獲利稀釋,❌ 暫避觀望,-14.04,1060.0,392.93
-174.49,3.17,2026-03,17.33%,4.99,189.75,10.711462450592885,2412.TW,2025,2.67,33.63%,中華電,1.3,⚠️ 獲利稀釋,⚪ 中性觀察,3.96,135.5,177.66
-174.67999999999998,29.27,2026-03,N/A,1.75,56.7,8.002645502645501,9960.TWO,2025,-3.52,N/A,邁達康,0.53,⚠️ 獲利稀釋,⚪ 中性觀察,-13.79,30.25,203.95
-175.97999999999996,416.67,2026-03,N/A,0.33,15.3,19.90196003637255,3021.TW,2025,-3.87,N/A,鴻名,0.19,⚠️ 獲利稀釋,❌ 暫避觀望,-43.1,20.2999992371,592.65
-176.56,11.85,2026-03,9.03%,2.67,92.85,44.83037156704362,3675.TWO,2025,-9.88,36.51%,德微,1.51,⚠️ 獲利稀釋,❌ 暫避觀望,-66.46,277.5,188.41
-176.75,84.31,2026-03,N/A,5.62,221.54999999999998,9.95260663507109,6579.TW,2025,20.03,N/A,研揚,3.81,⚠️ 獲利稀釋,⚪ 中性觀察,-27.15,147.0,261.06
-177.2,-30.0,2026-03,10.56%,0.2,8.100000000000001,19.166667373148144,1805.TW,2025,-54.43,21.75%,寶徠,0.14,📉 獲利侵蝕,❌ 暫避觀望,-93.38,10.3500003815,147.2
-177.57,42.31,2026-03,-1.96%,0.5,22.95,35.09803971431372,3588.TW,2025,-7.24,31.63%,通嘉,0.37,⚠️ 獲利稀釋,❌ 暫避觀望,-73.51,53.7000007629,219.88
-177.81,196.0,2026-03,10.45%,6.1,221.1,17.130257801899592,3587.TWO,2025,8.51,30.02%,閎康,2.24,⚠️ 獲利稀釋,❌ 暫避觀望,-40.84,252.5,373.81
-178.23,24.71,2026-03,21.78%,2.97,105.0,62.0,2455.TW,2025,4.29,37.27%,全新,1.06,⚠️ 獲利稀釋,❌ 暫避觀望,-18.46,434.0,202.94
-178.42000000000002,-10.71,2026-03,13.35%,2.31,69.89999999999999,4.506437768240344,3284.TWO,2025,-17.82,25.16%,太普高,0.5,📉 獲利侵蝕,⚪ 中性觀察,-12.16,21.0,167.71
-178.65,-9.84,2026-03,N/A,4.21,146.25,4.292307535805128,6763.TWO,2025,8.73,N/A,綠界科技*,0.55,📉 獲利侵蝕,⚪ 中性觀察,117.01,41.8499984741,168.81
-178.89999999999998,-16.67,2026-03,N/A,0.03,-4.35,0.0,5251.TWO,2025,10.32,N/A,天鉞電,0.1,📉 獲利侵蝕,⚪ 數據不足,-50.0,25.9500007629,162.23
-179.3,-26.34,2026-03,N/A,8.57,295.65000000000003,4.713343557884322,5403.TWO,2025,7.88,N/A,中菲,1.42,📉 獲利侵蝕,⚪ 中性觀察,-0.37,92.9000015259,152.96
-179.72,-81.89,2026-03,N/A,0.01,21.0,17.28571483064286,3557.TW,2025,-24.49,N/A,嘉威,0.48,📉 獲利侵蝕,❌ 暫避觀望,-99.85,24.2000007629,97.83
-179.77,-70.51,2026-03,15.62%,5.01,180.75,52.697095435684645,3450.TW,2025,13.44,26.67%,聯鈞,0.69,📉 獲利侵蝕,❌ 暫避觀望,31.15,635.0,109.26
-179.86,-23.33,2026-03,N/A,4.57,164.1,4.771480874122486,3303.TWO,2025,0.49,N/A,岱稜,0.92,📉 獲利侵蝕,⚪ 中性觀察,16.97,52.2000007629,156.53
-180.07999999999998,8.33,2026-03,11.05%,0.03,3.6,49.79166587208333,1611.TW,2025,-8.17,37.93%,中電,0.13,⚠️ 獲利稀釋,❌ 暫避觀望,-94.0,11.9499998093,188.41
-180.4,-48.65,2026-03,N/A,3.27,79.35,5.765595463137996,8410.TWO,2025,-4.28,N/A,森田,0.57,📉 獲利侵蝕,⚪ 中性觀察,-56.63,30.5,131.75
-180.68,-24.52,2026-03,N/A,5.04,172.79999999999998,6.04166653421007,7736.TW,2025,22.39,N/A,虎山,1.18,📉 獲利侵蝕,⚪ 中性觀察,-31.43,69.5999984741,156.16
-180.94,-67.69,2026-03,N/A,10.03,397.80000000000007,3.521870344113876,8467.TW,2025,-1.52,N/A,波力-KY,0.83,📉 獲利侵蝕,⚪ 中性觀察,-10.98,93.4000015259,113.25
-182.03,152.58,2026-03,N/A,3.44,208.2,1.707492850353026,5206.TWO,2025,55.14,N/A,坤悅,2.45,⚠️ 獲利稀釋,⚪ 中性觀察,66.99,23.7000007629,334.61
-182.06,100.0,2026-03,N/A,0.05,0.15000000000000013,2885.000038149997,6168.TW,2025,5.6,N/A,宏齊,0.02,⚠️ 獲利稀釋,❌ 暫避觀望,66.67,28.8500003815,282.06
-183.29000000000002,45.45,2026-03,-5.26%,-0.76,-23.549999999999997,0.0,2321.TW,2025,16.01,29.80%,東訊,-0.12,⚠️ 獲利稀釋,⚪ 數據不足,18.37,13.6499996185,228.74
-183.38,-42.76,2026-03,7.82%,4.2,148.65,6.821392378819374,2364.TW,2025,20.5,39.87%,倫飛,0.83,📉 獲利侵蝕,⚪ 中性觀察,2.69,67.5999984741,140.62
-183.4,-34.88,2026-03,N/A,-3.97,-152.85,0.0,6496.TWO,2025,4.22,N/A,科懋,-1.18,📉 獲利侵蝕,⚪ 數據不足,-85.58,24.6000003815,148.52
-184.0,2.36,2026-03,N/A,6.9,275.7,11.343852013057672,6922.TWO,2025,13.67,N/A,宸曜,2.6,⚠️ 獲利稀釋,⚪ 中性觀察,-8.99,208.5,186.36
-184.14,8.33,2026-03,-3.01%,-0.36,-13.799999999999999,0.0,4121.TWO,2025,-1.34,33.58%,優盛,-0.11,⚠️ 獲利稀釋,⚪ 數據不足,-5.88,13.1499996185,192.47
-184.59,-99.76,2026-03,N/A,1.57,126.74999999999999,5.597633045810651,6684.TWO,2025,-15.36,N/A,安格,0.01,📉 獲利侵蝕,⚪ 中性觀察,137.2,47.2999992371,84.83
-185.04000000000002,92.31,2026-03,10.77%,4.68,159.45,11.665098777046097,3088.TWO,2025,1.82,33.38%,艾訊,2.25,⚠️ 獲利稀釋,⚪ 中性觀察,-37.99,124.0,277.35
-185.14999999999998,-45.58,2026-03,N/A,10.02,380.4,3.1742902208201893,8279.TWO,2025,6.1,N/A,生展,1.23,📉 獲利侵蝕,⚪ 中性觀察,13.09,80.5,139.57
-185.4,26.37,2026-03,2.59%,3.45,141.15,8.044633044442083,1216.TW,2025,2.32,31.73%,統一,1.15,⚠️ 獲利稀釋,⚪ 中性觀察,-5.22,75.6999969482,211.77
-185.5,-2.33,2026-03,N/A,2.65,92.99999999999999,8.08064491517742,7547.TWO,2025,5.66,N/A,碩網,0.42,📉 獲利侵蝕,⚪ 中性觀察,22.61,50.0999984741,183.17
-185.56,19.05,2026-03,N/A,1.03,52.2,14.913793541925289,4952.TW,2025,-13.56,N/A,凌通,0.5,⚠️ 獲利稀釋,⚪ 中性觀察,-54.63,51.9000015259,204.61
-185.79,6.4,2026-03,N/A,4.0,137.10000000000002,14.332603938730852,6568.TWO,2025,6.74,N/A,宏觀,1.34,⚠️ 獲利稀釋,⚪ 中性觀察,4.76,131.0,192.19
-185.92,-12.5,2026-03,N/A,13.97,490.50000000000006,4.250764525993883,6605.TW,2025,-3.69,N/A,帝寶,4.41,📉 獲利侵蝕,⚪ 中性觀察,-26.4,139.0,173.42
-186.06,-3.23,2026-03,18.05%,7.39,262.95,10.296634341129494,3416.TW,2025,19.07,38.51%,融程電,1.8,📉 獲利侵蝕,⚪ 中性觀察,4.56,180.5,182.83
-186.09,46.38,2026-03,N/A,1.8,76.95,68.9083820662768,6715.TW,2025,-25.1,N/A,嘉基,1.02,⚠️ 獲利稀釋,❌ 暫避觀望,-65.38,353.5,232.47
-186.16,-38.46,2026-03,13.69%,11.33,364.8,8.490953947368421,2474.TW,2025,3.18,33.00%,可成,2.63,📉 獲利侵蝕,⚪ 中性觀察,-37.78,206.5,147.7
-186.21,9.03,2026-03,N/A,5.73,202.05000000000004,13.919821826280621,8261.TW,2025,6.37,N/A,富鼎,1.57,⚠️ 獲利稀釋,⚪ 中性觀察,19.71,187.5,195.24
-186.28,40.71,2026-03,N/A,13.04,469.34999999999997,9.491850431447746,6138.TWO,2025,22.89,N/A,茂達,3.68,⚠️ 獲利稀釋,⚪ 中性觀察,31.94,297.0,226.99
-186.28999999999996,560.0,2026-03,7.24%,1.8,51.74999999999999,5.623188295217392,3703.TW,2025,11.98,13.84%,欣陸,0.33,⚠️ 獲利稀釋,⚪ 中性觀察,25.87,19.3999996185,746.29
-186.60000000000002,18.42,2026-03,N/A,-1.72,-57.3,0.0,6130.TWO,2025,-20.79,N/A,上亞科技,-0.31,⚠️ 獲利稀釋,⚪ 數據不足,-129.33,26.7000007629,205.02
-187.08999999999997,108.06,2026-03,19.78%,3.34,127.64999999999999,15.27614571092832,2303.TW,2025,2.26,30.67%,聯電,1.29,⚠️ 獲利稀釋,❌ 暫避觀望,-11.97,130.0,295.15
-187.21,-34.62,2026-03,2.42%,0.21,-0.5999999999999996,0.0,1468.TW,2025,-23.26,18.12%,昶和,0.17,📉 獲利侵蝕,⚪ 數據不足,-77.66,13.3000001907,152.59
-187.35000000000002,62.2,2026-03,-223.66%,-1.11,-46.50000000000001,0.0,3466.TWO,2025,-72.48,-8.98%,德晉,-0.31,⚠️ 獲利稀釋,⚪ 數據不足,58.98,24.5,249.55
-187.85000000000002,66.67,2026-03,10.21%,0.49,-0.5999999999999996,0.0,3594.TWO,2025,29.3,41.27%,磐儀,-0.07,⚠️ 獲利稀釋,⚪ 數據不足,-63.43,49.5,254.52
-187.90999999999997,118.18,2026-03,13.23%,2.01,73.35,44.171779141104295,4576.TW,2025,20.44,38.42%,大銀微系統,0.96,⚠️ 獲利稀釋,❌ 暫避觀望,294.12,216.0,306.09
-188.26000000000002,18.82,2026-03,4.49%,4.81,213.89999999999998,9.852734922861151,3289.TWO,2025,11.44,25.60%,宜特,2.05,⚠️ 獲利稀釋,⚪ 中性觀察,-34.26,140.5,207.08
-188.87,30.65,2026-03,7.57%,1.63,67.19999999999999,7.165178230825893,1733.TW,2025,5.0,30.15%,五鼎,0.81,⚠️ 獲利稀釋,⚪ 中性觀察,27.34,32.0999984741,219.52
-188.97000000000003,-41.67,2026-03,N/A,-9.56,-268.8,0.0,6128.TW,2025,-4.71,N/A,上福,0.28,🔄 轉虧為盈,⚪ 數據不足,-431.94,20.2999992371,147.3
-189.29,-43.51,2026-03,N/A,4.1,158.25,3.990521182379146,9938.TW,2025,2.05,N/A,百和,0.87,📉 獲利侵蝕,⚪ 中性觀察,-13.68,42.0999984741,145.78
-189.35000000000002,-17.39,2026-03,16.61%,3.02,111.15,4.095816515721997,4560.TW,2025,6.92,33.75%,強信-KY,0.76,📉 獲利侵蝕,⚪ 中性觀察,48.04,30.3500003815,171.96
-189.51,-81.73,2026-03,0.48%,15.5,586.35,15.016628293681247,3693.TWO,2025,-11.96,29.12%,營邦,1.54,📉 獲利侵蝕,❌ 暫避觀望,-38.69,587.0,107.78
-189.9,15.17,2026-03,18.42%,8.36,314.85,8.599333015721772,3551.TWO,2025,16.17,36.55%,世禾,2.46,⚠️ 獲利稀釋,⚪ 中性觀察,17.2,180.5,205.07
-190.43,9.67,2026-03,19.22%,13.99,467.85,24.206476434754727,1519.TW,2025,20.89,42.20%,華城,3.29,⚠️ 獲利稀釋,❌ 暫避觀望,-6.3,755.0,200.1
-191.19,3.13,2026-03,9.76%,1.13,24.15,23.85093262478261,2495.TW,2025,-10.89,43.31%,普安,0.33,⚠️ 獲利稀釋,❌ 暫避觀望,-49.1,38.4000015259,194.32
-191.64999999999998,-17.11,2026-03,12.48%,5.77,193.65,4.268009176924864,4933.TWO,2025,2.41,28.71%,友輝,1.9,📉 獲利侵蝕,⚪ 中性觀察,-18.35,55.0999984741,174.54
-192.04999999999998,177.08,2026-03,N/A,3.77,122.25,7.730061349693251,6117.TW,2025,11.78,N/A,迎廣,1.33,⚠️ 獲利稀釋,⚪ 中性觀察,-7.65,63.0,369.13
-192.17000000000002,94.64,2026-03,N/A,-0.92,-30.450000000000003,0.0,8477.TWO,2025,-52.73,N/A,創業家,-0.03,⚠️ 獲利稀釋,⚪ 數據不足,53.77,15.4499998093,286.81
-192.23000000000002,39.39,2026-03,N/A,3.53,148.95,6.213494538056395,3332.TWO,2025,19.44,N/A,幸康,1.38,⚠️ 獲利稀釋,⚪ 中性觀察,61.93,61.7000007629,231.62
-192.51,64.76,2026-03,N/A,4.85,184.95,23.47931873479319,6672.TW,2025,0.88,N/A,騰輝電子-KY,1.73,⚠️ 獲利稀釋,❌ 暫避觀望,-2.81,289.5,257.27
-192.66,-103.03,2026-03,N/A,-0.06,-22.8,0.0,5201.TWO,2025,12.63,N/A,凱衛,-0.67,📉 獲利侵蝕,⚪ 數據不足,-102.22,26.1499996185,89.63
-192.74,-20.0,2026-03,-198.78%,-3.43,-106.95,0.0,3041.TW,2025,-29.93,5.61%,揚智,-0.48,📉 獲利侵蝕,⚪ 數據不足,-35.42,22.8999996185,172.74
-194.24,-3.47,2026-03,-4.97%,1.34,78.60000000000001,10.305343511450381,2066.TWO,2025,-9.64,19.80%,世德,1.96,📉 獲利侵蝕,⚪ 中性觀察,-77.5,54.0,190.77
-194.54999999999998,201.59,2026-03,N/A,-2.87,-137.10000000000002,0.0,5263.TWO,2025,-3.81,N/A,智崴,0.67,🔄 轉虧為盈,⚪ 數據不足,-356.73,99.5,396.14
-195.34,24.03,2026-03,N/A,14.08,510.59999999999997,7.094594594594595,6782.TW,2025,15.02,N/A,視陽,3.82,⚠️ 獲利稀釋,⚪ 中性觀察,39.41,241.5,219.37
-195.95999999999998,22.93,2026-03,N/A,7.1,285.45000000000005,13.531266421439831,7556.TWO,2025,19.26,N/A,意德士,2.52,⚠️ 獲利稀釋,⚪ 中性觀察,19.42,257.5,218.89
-196.48999999999998,-4.35,2026-03,N/A,1.72,63.0,5.821428753071428,8049.TWO,2025,-0.92,N/A,晶采,0.44,📉 獲利侵蝕,⚪ 中性觀察,-31.2,24.4500007629,192.14
-196.72,10.24,2026-03,N/A,12.71,472.04999999999995,6.545916746107404,4771.TW,2025,16.17,N/A,望隼,3.66,⚠️ 獲利稀釋,⚪ 中性觀察,10.57,206.0,206.96
-196.74,-70.0,2026-03,-262.93%,-2.15,-69.45,0.0,2258.TW,2025,-51.34,19.82%,鴻華先進-創,-0.51,📉 獲利侵蝕,⚪ 數據不足,-73.98,31.2999992371,126.74
-196.95999999999998,-61.08,2026-03,12.10%,6.07,228.6,3.4514434694291336,3078.TWO,2025,16.17,23.99%,僑威,0.72,📉 獲利侵蝕,⚪ 中性觀察,8.01,52.5999984741,135.88
-197.02,8.26,2026-03,16.17%,20.25,795.6,6.504524886877828,4766.TW,2025,0.95,33.74%,南寶,6.55,⚠️ 獲利稀釋,⚪ 中性觀察,-9.03,345.0,205.28
-197.9,28.57,2026-03,N/A,3.08,127.95000000000002,14.536928487690503,8147.TWO,2025,29.59,N/A,正淩,0.9,⚠️ 獲利稀釋,⚪ 中性觀察,62.03,124.0,226.47
-198.34,-91.84,2026-03,-3.25%,0.32,15.9,35.28302030745283,3040.TW,2025,-4.54,58.07%,遠見,0.04,🏰 高護城河,❌ 暫避觀望,-57.53,37.4000015259,106.5
-198.42999999999995,350.0,2026-03,6.32%,11.19,421.2,6.695156695156696,1256.TW,2025,2.94,24.61%,鮮活果汁-KY,3.24,⚠️ 獲利稀釋,⚪ 中性觀察,24.88,188.0,548.43
-198.67,-19.45,2026-03,18.52%,9.61,361.8,6.654228855721393,4571.TW,2025,0.1,33.35%,鈞興-KY,2.41,📉 獲利侵蝕,⚪ 中性觀察,4.45,160.5,179.22
-198.81,-29.91,2026-03,N/A,4.38,147.45,8.463885752614445,6245.TWO,2025,-3.53,N/A,立端,0.75,📉 獲利侵蝕,⚪ 中性觀察,-28.08,83.1999969482,168.9
-199.3,0.64,2026-03,N/A,6.77,249.29999999999995,6.678700361010831,9917.TW,2025,6.29,N/A,中保科,1.6,⚠️ 獲利稀釋,⚪ 中性觀察,5.71,111.0,199.94
