prev_rev_yoy,eps_yoy,rev_yoy,gm,prev_eps_yoy,pe,expansion,prev_eps,prev_year,status,price,name,advice,symbol,date,est_price,eps,om
-2.15,37.5,30.02,84.77%,-7.32,26.611111958777776,7.48,0.38,2025,🏰 高護城河,23.9500007629,欣欣,⚠️ 追價風險,2901.TW,2026-03,13.5,0.11,20.24%
-3.6,-5.56,-11.29,N/A,14.95,0.0,5.7299999999999995,-0.92,2025,🌑 雙重衰退,0.0,未知,⚪ 數據不足,4178.TWO,2026-03,0.0,-0.19,N/A
-3.6,-5.56,-11.29,N/A,14.95,0.0,5.7299999999999995,-0.92,2025,🌑 雙重衰退,17.5,永笙-KY,⚪ 數據不足,4178.TW,2026-03,0.0,-0.19,N/A
-3.57,114.29,109.17,N/A,-38.13,6.55660359365566,5.1200000000000045,0.99,2025,🚀 利潤擴張,27.7999992371,詩肯,✅ 穩健價值,6195.TWO,2026-03,63.6,1.5,N/A
-1.77,16.67,12.57,83.45%,0.85,7.601957336721045,4.100000000000001,2.36,2025,🏰 高護城河,46.5999984741,兆豐金,✅ 穩健價值,2886.TW,2026-03,91.94999999999999,0.63,33.61%
13.2,16.67,12.87,73.82%,41.18,75.91836890387755,3.8000000000000025,0.25,2025,🏰 高護城河,37.2000007629,聯傑,⚠️ 追價風險,3094.TW,2026-03,7.35,0.07,-7.29%
-8.05,300.0,296.51,N/A,-326.32,0.0,3.490000000000009,-0.43,2025,🔄 轉虧為盈,60.4000015259,亞電,⚪ 數據不足,4939.TWO,2026-03,-22.2,0.24,N/A
8.14,5.8,2.45,N/A,18.52,0.0,3.3499999999999996,2.56,2025,🚀 利潤擴張,45.5999984741,達人網,⚪ 數據不足,7839.TWO,2026-03,0.0,0.73,N/A
15.88,35.9,32.83,N/A,-16.92,48.08642069493827,3.0700000000000003,0.58,2025,🚀 利潤擴張,38.9500007629,能率亞洲,⚠️ 追價風險,7777.TWO,2026-03,12.149999999999999,-0.25,N/A
12.71,71.15,68.9,64.17%,-27.47,4.544095608146487,2.25,2.35,2025,🏰 高護城河,30.3999996185,米斯特,✅ 穩健價值,2941.TWO,2026-03,100.35000000000001,0.89,2.03%
-2.09,38.89,36.86,91.47%,-35.48,5.86206885591954,2.030000000000001,0.61,2025,🏰 高護城河,10.1999998093,王道銀行,✅ 穩健價值,2897.TW,2026-03,26.1,0.28,32.72%
1.27,43.18,42.24,N/A,67.52,0.0,0.9399999999999977,-1.59,2025,🚀 利潤擴張,24.5,佐登-KY,⚪ 數據不足,4190.TW,2026-03,-73.20000000000002,-0.26,N/A
4.88,35.71,35.11,N/A,40.71,5.588025768061297,0.6000000000000014,5.98,2025,🚀 利潤擴張,78.4000015259,精拓科,✅ 穩健價值,4951.TWO,2026-03,210.45,1.71,N/A
4.5,17.86,17.29,94.34%,8.94,6.562500250953947,0.5700000000000003,1.29,2025,🏰 高護城河,19.9500007629,聯邦銀,✅ 穩健價值,2838.TW,2026-03,45.6,0.35,35.36%
19.01,19.96,19.67,97.58%,19.82,7.647243435505806,0.28999999999999915,38.51,2025,🏰 高護城河,731.0,鈊象,✅ 穩健價值,3293.TWO,2026-03,1433.8500000000001,11.18,59.33%
-1.96,-1.41,-1.33,N/A,-68.78,0.0,-0.07999999999999985,0.68,2025,🌑 雙重衰退,33.0,享溫馨,⚪ 數據不足,7760.TW,2026-03,0.0,0.7,N/A
-1.96,-1.41,-1.33,N/A,-68.78,0.0,-0.07999999999999985,0.68,2025,🌑 雙重衰退,0.0,未知,⚪ 數據不足,7760.TWO,2026-03,0.0,0.7,N/A
-11.58,16.0,16.31,N/A,-48.45,22.40853658536585,-0.3099999999999987,1.87,2025,⚠️ 獲利稀釋,73.5,現觀科,❌ 暫避觀望,6906.TW,2026-03,49.2,0.6,N/A
-8.49,-14.52,-13.62,N/A,19.44,0.0,-0.9000000000000004,-2.05,2025,🌑 雙重衰退,85.9000015259,順藥,⚪ 數據不足,6535.TWO,2026-03,-90.0,-0.72,N/A
7.59,11.76,12.82,78.99%,3.31,6.7886181963211385,-1.0600000000000005,1.87,2025,🏰 高護城河,33.4000015259,第一金,⚪ 中性觀察,2892.TW,2026-03,73.8,0.57,35.12%
51.85,37.31,38.45,N/A,53.38,0.0,-1.1400000000000006,-1.38,2025,⚠️ 獲利稀釋,17.0,鑽石投資,⚪ 數據不足,6901.TW,2026-03,-65.25,-0.42,N/A
13.01,12.5,14.28,N/A,7.94,7.323529299558824,-1.7799999999999994,1.36,2025,⚠️ 獲利稀釋,24.8999996185,合庫金,⚪ 中性觀察,5880.TW,2026-03,51.0,0.36,N/A
8.35,18.92,20.79,88.90%,13.53,6.0432569974554715,-1.8699999999999974,1.51,2025,🏰 高護城河,23.75,彰銀,⚪ 中性觀察,2801.TW,2026-03,58.949999999999996,0.44,38.59%
3.7,9.38,11.29,N/A,10.11,5.1026570048309186,-1.9099999999999984,3.06,2025,⚠️ 獲利稀釋,42.25,上海商銀,⚪ 中性觀察,5876.TW,2026-03,124.19999999999999,1.05,N/A
58.62,61.22,63.3,N/A,4.79,0.0,-2.0799999999999983,1.76,2025,⚠️ 獲利稀釋,119.0,立盈,⚪ 數據不足,7820.TWO,2026-03,0.0,0.79,N/A
2.85,9.37,13.27,97.54%,2.44,4.969511962530487,-3.9000000000000004,1.26,2025,🏰 高護城河,16.2999992371,臺企銀,⚪ 中性觀察,2834.TW,2026-03,49.2,0.35,41.10%
327.05,400.0,404.29,N/A,422.95,3.6814157941769907,-4.2900000000000205,3.19,2025,⚠️ 獲利稀釋,20.7999992371,宏普,⚪ 中性觀察,2536.TW,2026-03,84.75,0.15,N/A
0.59,51.52,56.57,54.90%,-174.64,0.0,-5.049999999999997,-3.55,2025,🏰 高護城河,8.5500001907,雅茗-KY,⚪ 數據不足,2726.TWO,2026-03,-105.6,-0.33,-51.18%
1.94,115.22,120.31,N/A,8.14,29.737704918032783,-5.090000000000003,6.4,2025,⚠️ 獲利稀釋,453.5,矽力*-KY,❌ 暫避觀望,6415.TW,2026-03,228.75000000000003,1.98,N/A
20.44,12.73,19.37,91.14%,30.06,6.9907407407407405,-6.640000000000001,2.12,2025,🏰 高護城河,37.75,玉山金,⚪ 中性觀察,2884.TW,2026-03,81.0,0.62,40.48%
12.71,50.0,56.73,73.67%,8.21,0.0,-6.729999999999997,-1.93,2025,🏰 高護城河,16.75,瑞基,⚪ 數據不足,4171.TWO,2026-03,-79.95,-0.09,-9.23%
29.29,15.15,22.25,70.98%,11.73,6.495049353871288,-7.1,4.08,2025,🏰 高護城河,65.5999984741,中信金,⚪ 中性觀察,2891.TW,2026-03,151.5,1.18,31.38%
9.74,-20.07,-10.41,42.21%,-21.56,6.124938994631527,-9.66,8.37,2025,🌑 雙重衰退,125.5,富邦金,⚪ 中性觀察,2881.TW,2026-03,307.35,2.4,22.46%
24.13,-62.9,-52.83,85.36%,26.01,5.279850603936568,-10.07,2.18,2025,🏰 高護城河,28.2999992371,德英,⚪ 中性觀察,4911.TWO,2026-03,80.39999999999999,0.23,42.63%
130.3,-109.26,-98.55,15.63%,12.42,2.3367697157502865,-10.710000000000008,3.65,2025,🌑 雙重衰退,20.3999996185,皇普,⚪ 中性觀察,2528.TW,2026-03,130.95000000000002,-0.11,10.37%
11.21,6.68,17.4,N/A,-2.59,5.376470677994117,-10.719999999999999,4.51,2025,⚠️ 獲利稀釋,91.4000015259,正瀚-創,⚪ 中性觀察,6534.TW,2026-03,255.0,4.15,N/A
-7.09,163.33,174.36,N/A,-280.56,0.0,-11.030000000000001,-2.38,2025,🔄 轉虧為盈,17.8500003815,日盛台駿,⚪ 數據不足,6958.TW,2026-03,-70.65,0.2,N/A
6.96,2.56,13.77,93.02%,0.0,4.921465768874345,-11.209999999999999,1.53,2025,🏰 高護城河,18.7999992371,台中銀,⚪ 中性觀察,2812.TW,2026-03,57.300000000000004,0.4,51.96%
38.52,157.14,168.99,N/A,22.83,0.0,-11.850000000000023,-1.96,2025,🔄 轉虧為盈,28.7000007629,ABC-KY,⚪ 數據不足,6598.TW,2026-03,-61.349999999999994,0.2,N/A
7.08,137.14,149.28,38.56%,-54.31,65.85585448117118,-12.140000000000015,0.54,2025,⚠️ 獲利稀釋,73.0999984741,晶宏,❌ 暫避觀望,3141.TWO,2026-03,16.65,0.84,-3.65%
7.27,58.33,72.15,912.85%,100.0,0.0,-13.820000000000007,0.04,2025,🏰 高護城河,11.1999998093,大將,⚪ 數據不足,1453.TW,2026-03,-1.05,-0.05,-2853.40%
-2.04,-1.52,12.33,62.29%,-2.94,5.791027064586778,-13.85,7.06,2025,🏰 高護城河,98.0999984741,國泰金,⚪ 中性觀察,2882.TW,2026-03,254.09999999999997,2.15,30.59%
15.47,33.33,47.42,91.41%,4.57,7.485822017788279,-14.090000000000003,1.97,2025,🏰 高護城河,39.5999984741,永豐金,⚪ 中性觀察,2890.TW,2026-03,79.35,0.76,37.14%
18.73,1.36,16.77,7.87%,65.91,0.0,-15.41,-2.71,2025,⚠️ 獲利稀釋,5.5399999619,永冠-KY,⚪ 數據不足,1589.TW,2025-09,-222.15,-5.06,-5.22%
0.06,-3.85,11.99,102.49%,-14.85,5.862069129956896,-15.84,0.93,2025,🏰 高護城河,13.6000003815,遠東銀,⚪ 中性觀察,2845.TW,2026-03,34.800000000000004,0.25,38.22%
-14.95,-7.45,8.46,N/A,-73.66,0.0,-15.91,-4.55,2025,📉 獲利侵蝕,4.9400000572,大洋-KY,⚪ 數據不足,5907.TW,2026-03,-159.0,-1.01,N/A
33.06,60.0,76.08,87.03%,31.37,4.5264623955431755,-16.08,1.34,2025,🏰 高護城河,16.25,華票,⚪ 中性觀察,2820.TW,2026-03,53.849999999999994,0.48,65.42%
18.91,3.88,20.0,N/A,-9.05,7.115839333676123,-16.12,3.63,2025,⚠️ 獲利稀釋,60.2000007629,訊連,⚪ 中性觀察,5203.TW,2026-03,126.89999999999999,1.34,N/A
1.66,81.82,98.16,52.35%,53.1,11.14503845914122,-16.340000000000003,2.22,2025,🏰 高護城河,58.4000015259,寶齡富錦,⚪ 中性觀察,1760.TW,2026-03,78.60000000000001,0.6,13.25%
9.81,180.0,197.09,38.83%,-15.24,72.13930348258705,-17.090000000000003,0.91,2025,⚠️ 獲利稀釋,145.0,直得,❌ 暫避觀望,1597.TW,2026-03,30.150000000000002,0.43,9.16%
-30.75,-72.34,-54.13,24.80%,1276.65,2.846534653465346,-18.21,35.57,2025,🌑 雙重衰退,103.5,上緯投控,⚪ 中性觀察,3708.TW,2026-03,545.4000000000001,0.13,-95.04%
10.22,33.33,54.92,N/A,-99.01,0.0,-21.590000000000003,0.02,2025,⚠️ 獲利稀釋,44.0,隆中,⚪ 數據不足,6542.TWO,2026-03,-8.100000000000001,0.04,N/A
-14.47,-3.33,18.36,87.61%,8.85,8.480565371024735,-21.689999999999998,1.23,2025,🏰 高護城河,24.0,統領,⚪ 中性觀察,2910.TW,2026-03,42.45,0.29,51.79%
0.74,100.0,122.47,N/A,5.26,8.201320257920791,-22.47,1.2,2025,⚠️ 獲利稀釋,24.8500003815,雃博,⚪ 中性觀察,4106.TW,2026-03,45.45,0.46,N/A
50.49,231.33,254.17,N/A,146.97,173.68421052631578,-22.839999999999975,1.65,2025,⚠️ 獲利稀釋,528.0,IET-KY,❌ 暫避觀望,4971.TWO,2026-03,45.6,1.97,N/A
-10.06,-30.17,-6.85,N/A,-17.37,0.0,-23.32,5.9,2025,🌑 雙重衰退,218.5,敘豐,⚪ 數據不足,3485.TWO,2026-03,0.0,1.69,N/A
60.61,52.97,76.92,N/A,53.11,39.841763209946315,-23.950000000000003,13.64,2025,⚠️ 獲利稀釋,1410.0,藥華藥,❌ 暫避觀望,6446.TW,2026-03,530.85,5.79,N/A
8.96,24.77,49.97,N/A,7.69,12.574089754445387,-25.2,4.88,2025,⚠️ 獲利稀釋,148.5,長聖,⚪ 中性觀察,6712.TWO,2026-03,177.14999999999998,1.39,N/A
19.24,21.74,47.77,N/A,-36.41,7.755834966409335,-26.030000000000005,2.62,2025,⚠️ 獲利稀釋,43.2000007629,鑫傳,⚪ 中性觀察,6856.TWO,2026-03,83.55000000000001,0.56,N/A
-11.54,300.0,326.44,N/A,-90.28,35.999999413076914,-26.439999999999998,0.14,2025,⚠️ 獲利稀釋,23.3999996185,伍豐,❌ 暫避觀望,8076.TWO,2026-03,9.750000000000002,0.16,N/A
-62.17,-82.31,-55.17,49.04%,-57.74,3.851091142490372,-27.14,3.03,2025,🌑 雙重衰退,30.0,名軒,⚪ 中性觀察,1442.TW,2026-03,116.85,0.23,34.02%
91.93,-34.48,-6.92,N/A,-67.15,0.0,-27.559999999999995,-2.29,2025,🌑 雙重衰退,0.0,雲象科技-創,⚪ 數據不足,7803.TW,2026-03,0.0,-0.78,N/A
91.93,-34.48,-6.92,N/A,-67.15,0.0,-27.559999999999995,-2.29,2025,🌑 雙重衰退,0.0,未知,⚪ 數據不足,7803.TWO,2026-03,0.0,-0.78,N/A
-2.27,-9.52,18.79,89.24%,-234.62,0.0,-28.31,-0.35,2025,🔄 轉虧為盈,12.1999998093,華園,⚪ 數據不足,2702.TW,2026-03,-24.3,0.19,10.47%
11.45,-0.73,28.12,77.03%,6.9,11.08714408973253,-28.85,13.33,2025,🏰 高護城河,385.5,雙美,⚪ 中性觀察,4728.TWO,2026-03,521.55,4.07,41.97%
-20.5,-7.89,20.98,N/A,-66.05,8.109404990403071,-28.87,1.83,2025,📉 獲利侵蝕,42.25,森鉅,⚪ 中性觀察,8942.TWO,2026-03,78.15,1.05,N/A
-4.59,11.02,39.9,59.54%,-175.3,0.0,-28.88,-2.47,2025,🔄 轉虧為盈,63.7000007629,美食-KY,⚪ 數據不足,2723.TW,2026-03,-53.400000000000006,1.31,7.94%
-18.16,24.75,55.42,N/A,10.4,5.776515151515151,-30.67,4.72,2025,⚠️ 獲利稀釋,61.0,和潤企業,⚪ 中性觀察,6592.TW,2026-03,158.4,0.76,N/A
29.21,510.71,542.16,N/A,-102.7,0.0,-31.44999999999999,-0.09,2025,🔄 轉虧為盈,181.0,廣閎科,⚪ 數據不足,6693.TWO,2026-03,-26.700000000000003,1.17,N/A
-17.82,210.0,244.69,33.55%,-85.43,88.87754946346939,-34.69,0.29,2025,⚠️ 獲利稀釋,43.5499992371,泓瀚,❌ 暫避觀望,4741.TWO,2026-03,7.35,0.31,3.21%
-43.98,20.0,54.92,64.71%,-51.85,0.0,-34.92,-0.41,2025,🏰 高護城河,24.2000007629,中福,⚪ 數據不足,1435.TW,2026-03,-14.1,-0.08,-1427.47%
27.85,90.0,125.1,N/A,-17.7,0.0,-35.099999999999994,-2.66,2025,🔄 轉虧為盈,11.6999998093,御嵿,⚪ 數據不足,3522.TWO,2026-03,-81.6,0.4,N/A
-68.21,-99.32,-63.16,21.31%,-82.6,3.828337926621254,-36.16,1.07,2025,🌑 雙重衰退,14.0500001907,富華新,⚪ 中性觀察,3056.TW,2026-03,55.05,0.01,-1.56%
32.89,433.33,470.92,16.87%,876.92,5.645695111622517,-37.59000000000003,1.01,2025,⚠️ 獲利稀釋,17.0499992371,樂事綠能,⚪ 中性觀察,1529.TW,2026-03,45.3,0.16,7.13%
23.84,-102.13,-64.4,N/A,-95.82,15.900900557207207,-37.72999999999999,0.13,2025,🌑 雙重衰退,17.6499996185,強盛新,❌ 暫避觀望,1463.TW,2026-03,16.650000000000002,-0.01,N/A
20.33,66.67,104.62,N/A,40.48,18.91891891891892,-37.95,7.08,2025,⚠️ 獲利稀釋,266.0,騰雲,❌ 暫避觀望,6870.TWO,2026-03,210.89999999999998,1.1,N/A
-10.07,-71.72,-33.46,N/A,-34.28,5.318351988483147,-38.26,2.32,2025,🌑 雙重衰退,28.3999996185,弘煜科,⚪ 中性觀察,6482.TWO,2026-03,80.1,0.28,N/A
-6.16,56.12,94.63,N/A,-45.05,62.8421052631579,-38.51,4.92,2025,⚠️ 獲利稀釋,597.0,光焱科技,❌ 暫避觀望,7728.TWO,2026-03,142.5,1.53,N/A
123.22,47.78,86.87,N/A,112.83,0.0,-39.09,4.01,2025,⚠️ 獲利稀釋,91.8000030518,天能綠電,⚪ 數據不足,7842.TWO,2026-03,0.0,1.33,N/A
-4.14,-52.69,-12.84,N/A,-28.57,0.0,-39.849999999999994,5.65,2025,🌑 雙重衰退,62.7000007629,溢泰實業,⚪ 數據不足,7818.TW,2026-03,0.0,0.88,N/A
-4.14,-52.69,-12.84,N/A,-28.57,0.0,-39.849999999999994,5.65,2025,🌑 雙重衰退,0.0,未知,⚪ 數據不足,7818.TWO,2026-03,0.0,0.88,N/A
9.44,90.91,130.77,53.43%,46.3,18.38662790697674,-39.860000000000014,2.37,2025,🏰 高護城河,126.5,泓格,❌ 暫避觀望,3577.TWO,2026-03,103.20000000000002,1.47,14.28%
-10.15,83.67,123.55,71.52%,-74.29,0.0,-39.879999999999995,-0.64,2025,🏰 高護城河,22.2000007629,點晶,⚪ 數據不足,3288.TWO,2026-03,-25.049999999999997,-0.08,6.07%
9.98,57.14,97.36,N/A,-6.01,4.424330085018102,-40.22,5.48,2025,⚠️ 獲利稀釋,61.0999984741,群益期,⚪ 中性觀察,6024.TW,2026-03,207.15,1.76,N/A
60.07,10.08,50.51,N/A,44.38,0.0,-40.43,-7.23,2025,⚠️ 獲利稀釋,1055.0,沛爾生醫-創,⚪ 數據不足,6949.TW,2026-03,-235.35000000000002,-1.18,N/A
2.34,-47.06,-6.55,N/A,-39.36,45.027323238196715,-40.510000000000005,0.58,2025,🌑 雙重衰退,82.4000015259,億而得,❌ 暫避觀望,6423.TWO,2026-03,27.450000000000003,0.28,N/A
-8.56,-40.13,0.49,N/A,16.53,0.0,-40.620000000000005,4.23,2025,📉 獲利侵蝕,51.5,旅天下,⚪ 數據不足,6961.TWO,2026-03,0.0,1.9,N/A
-22.14,0.0,40.9,59.04%,42.64,0.0,-40.9,-0.74,2025,🏰 高護城河,3.7200000286,淳紳,⚪ 數據不足,4529.TWO,2026-03,-28.05,-0.17,-1090.16%
72.77,38.82,81.21,76.10%,59.82,57.54101104787413,-42.38999999999999,103.23,2025,🏰 高護城河,13750.0,川湖,❌ 暫避觀望,2059.TW,2026-03,3584.3999999999996,36.58,69.19%
19.97,33.23,77.29,N/A,31.09,8.710217755443887,-44.06000000000001,17.36,2025,⚠️ 獲利稀釋,364.0,華景電,⚪ 中性觀察,6788.TWO,2026-03,626.85,4.49,N/A
2.72,109.68,153.86,44.04%,-56.22,6.273996642739964,-44.18000000000001,2.36,2025,⚠️ 獲利稀釋,35.9500007629,寒舍,⚪ 中性觀察,2739.TW,2026-03,85.95,1.3,12.46%
-55.31,-82.38,-37.96,N/A,-34.98,2.7967712025546057,-44.419999999999995,3.96,2025,🌑 雙重衰退,29.4500007629,理銘,⚪ 中性觀察,6212.TWO,2026-03,157.95000000000002,0.4,N/A
187.82,78.66,124.98,N/A,279.4,0.0,-46.32000000000001,14.04,2025,⚠️ 獲利稀釋,897.0,倍利科,⚪ 數據不足,7822.TW,2026-03,0.0,4.93,N/A
5.26,-35.1,11.65,N/A,-34.17,0.0,-46.75,7.86,2025,📉 獲利侵蝕,98.5999984741,公勝保經,⚪ 數據不足,6028.TWO,2026-03,0.0,2.48,N/A
4.64,0.0,47.19,N/A,-9.63,14.021669853409815,-47.19,6.66,2025,📉 獲利侵蝕,220.0,系微,⚪ 中性觀察,6231.TWO,2026-03,235.35,1.7,N/A
-4.62,-0.66,47.02,N/A,-13.92,3.773913043478261,-47.68,11.24,2025,📉 獲利侵蝕,108.5,中租-KY,⚪ 中性觀察,5871.TW,2026-03,431.25,3.26,N/A
5.54,94.03,142.03,51.76%,20.66,10.05390815014825,-48.0,2.92,2025,🏰 高護城河,74.5999984741,固緯,⚪ 中性觀察,2423.TW,2026-03,111.3,1.3,18.42%
-36.07,40.0,88.8,N/A,-82.84,42.99319779789115,-48.8,0.55,2025,⚠️ 獲利稀釋,63.2000007629,微程式,❌ 暫避觀望,7721.TW,2026-03,22.050000000000004,0.21,N/A
-16.98,18.18,67.15,N/A,48.61,0.0,-48.970000000000006,-0.37,2025,⚠️ 獲利稀釋,7.9899997711,商丞,⚪ 數據不足,8277.TWO,2026-03,-14.85,-0.09,N/A
-47.33,1072.73,1122.35,-18.77%,41.22,0.0,-49.61999999999989,-0.77,2025,🔄 轉虧為盈,17.8500003815,聯合再生,⚪ 數據不足,3576.TW,2026-03,-10.5,1.07,-63.16%
12.72,-72.0,-19.71,N/A,43.08,0.0,-52.29,1.86,2025,🌑 雙重衰退,93.5,耀穎,⚪ 數據不足,7772.TWO,2026-03,0.0,0.35,N/A
-5.92,-45.35,9.64,N/A,-26.4,4.780074030111288,-54.99,7.78,2025,📉 獲利侵蝕,90.1999969482,達爾膚,⚪ 中性觀察,6523.TWO,2026-03,283.05,1.88,N/A
18.06,-73.26,-18.25,N/A,-10.5,0.0,-55.010000000000005,8.1,2025,🌑 雙重衰退,71.0,民盛,⚪ 數據不足,7811.TWO,2026-03,0.0,1.09,N/A
10.0,42.79,98.26,N/A,4.12,0.0,-55.470000000000006,8.59,2025,⚠️ 獲利稀釋,0.0,凌陽創新,⚪ 數據不足,5236.TWO,2026-03,0.0,2.97,N/A
12.23,44.44,100.17,N/A,183.87,22.882096736200875,-55.730000000000004,0.89,2025,⚠️ 獲利稀釋,52.4000015259,長佳智能,❌ 暫避觀望,6841.TWO,2026-03,34.35,0.26,N/A
128.22,-100.0,-44.23,N/A,3600.0,10.3892217852994,-55.77,1.4,2025,🌑 雙重衰退,34.7000007629,台生材,⚪ 中性觀察,6649.TWO,2026-03,50.099999999999994,0.0,N/A
-2.68,18.18,74.15,54.41%,-5.49,5.853658639972899,-55.970000000000006,1.56,2025,🏰 高護城河,21.6000003815,遠百,⚪ 中性觀察,2903.TW,2026-03,55.35000000000001,0.39,14.06%
16.02,300.0,356.31,N/A,-90.0,0.0,-56.31,0.04,2025,⚠️ 獲利稀釋,48.2000007629,泰藝,⚪ 數據不足,8289.TWO,2026-03,-4.65,0.28,N/A
-2.7,3.26,59.84,N/A,-28.2,7.396142206839762,-56.580000000000005,2.75,2025,⚠️ 獲利稀釋,49.8499984741,龍巖,⚪ 中性觀察,5530.TWO,2026-03,101.10000000000001,0.95,N/A
-0.57,105.56,162.75,20.10%,721.43,11.02941176470588,-57.19,6.28,2025,⚠️ 獲利稀釋,18.75,泰豐,⚪ 中性觀察,2102.TW,2026-03,25.500000000000004,0.01,-167.95%
297.52,83.87,141.56,34.86%,36.07,0.0,-57.69,-0.78,2025,⚠️ 獲利稀釋,31.5,浩泰,⚪ 數據不足,4131.TWO,2026-03,-19.05,-0.05,-26.13%
-60.41,-75.84,-17.97,N/A,-77.57,6.578947368421052,-57.870000000000005,1.71,2025,🌑 雙重衰退,35.0,京城,⚪ 中性觀察,2524.TW,2026-03,79.80000000000001,0.36,N/A
-6.86,-30.77,27.71,N/A,60.8,0.0,-58.480000000000004,-0.49,2025,🔄 轉虧為盈,25.75,台微醫,⚪ 數據不足,6767.TWO,2026-03,-6.75,0.09,N/A
6.61,7.5,65.98,N/A,4.62,5.652173705733695,-58.480000000000004,1.36,2025,⚠️ 獲利稀釋,20.7999992371,美吾華,⚪ 中性觀察,1731.TW,2026-03,55.2,0.43,N/A
9.49,13.38,71.91,56.36%,7.55,4.810366528072062,-58.529999999999994,6.27,2025,🏰 高護城河,76.0999984741,東洋,⚪ 中性觀察,4105.TWO,2026-03,237.29999999999998,1.78,21.51%
8.61,-4.2,55.78,N/A,-1.21,5.544776347149255,-59.980000000000004,5.16,2025,📉 獲利侵蝕,74.3000030518,愛派司,⚪ 中性觀察,6918.TW,2026-03,200.99999999999997,1.39,N/A
-15.04,-77.53,-17.44,N/A,-26.3,0.0,-60.09,3.11,2025,🌑 雙重衰退,549.0,長廣,⚪ 數據不足,7795.TW,2026-03,0.0,0.21,N/A
18.71,-14.52,46.86,N/A,169.31,0.0,-61.379999999999995,2.72,2025,📉 獲利侵蝕,28.9500007629,宏�硒撥s,⚪ 數據不足,7794.TWO,2026-03,0.0,0.53,N/A
-8.29,12.73,74.83,N/A,-2.0,4.696007259528131,-62.099999999999994,9.9,2025,⚠️ 獲利稀釋,103.5,軒郁,⚪ 中性觀察,6703.TWO,2026-03,330.59999999999997,1.87,N/A
19.79,27.85,90.14,N/A,23.05,5.5482454467214914,-62.29,3.63,2025,⚠️ 獲利稀釋,50.5999984741,東生華,⚪ 中性觀察,8432.TWO,2026-03,136.79999999999998,1.01,N/A
14.61,-30.36,32.15,N/A,8.39,7.340116279069767,-62.51,3.11,2025,📉 獲利侵蝕,50.5,意藍,⚪ 中性觀察,6925.TWO,2026-03,103.2,0.39,N/A
-35.31,68.92,131.64,33.80%,57.28,0.0,-62.719999999999985,-1.82,2025,⚠️ 獲利稀釋,12.25,樂威科-KY,⚪ 數據不足,4154.TWO,2026-03,-76.65,-0.25,-77.27%
24.42,-71.64,-8.7,N/A,14.65,0.0,-62.94,4.46,2025,🌑 雙重衰退,297.0,華洋精機,⚪ 數據不足,6983.TWO,2026-03,0.0,0.19,N/A
-1.49,18.68,82.57,N/A,-25.6,11.089987325728769,-63.88999999999999,3.08,2025,⚠️ 獲利稀釋,87.5,宏正,⚪ 中性觀察,6277.TW,2026-03,118.35000000000001,1.08,N/A
12.25,-11.11,53.3,100.00%,57.53,0.0,-64.41,-0.44,2025,🏰 高護城河,8.6700000763,富榮綱,⚪ 數據不足,3115.TWO,2026-03,-20.4,-0.1,-377.43%
33.33,54.52,119.02,N/A,95.56,37.94966398735011,-64.5,30.41,2025,⚠️ 獲利稀釋,2880.0,精測,❌ 暫避觀望,6510.TWO,2026-03,1138.3500000000001,10.43,N/A
-2.04,66.67,131.47,45.66%,-181.82,0.0,-64.8,-0.37,2025,⚠️ 獲利稀釋,26.6499996185,凌陽,⚪ 數據不足,2401.TW,2026-03,-11.55,-0.02,-9.00%
-27.25,-12.24,53.08,58.46%,-491.18,0.0,-65.32,-2.03,2025,🏰 高護城河,147.0,金麗科,⚪ 數據不足,3228.TWO,2026-03,-77.55,-0.55,-58.74%
2.06,111.54,177.04,N/A,-129.28,0.0,-65.49999999999999,-0.53,2025,🔄 轉虧為盈,12.3999996185,大億金茂,⚪ 數據不足,8107.TWO,2026-03,-25.8,0.03,N/A
-1.99,100.0,165.56,39.89%,-50.0,44.01408450704225,-65.56,0.32,2025,⚠️ 獲利稀釋,31.25,昆盈,❌ 暫避觀望,2365.TW,2026-03,10.65,0.14,1.38%
41.93,1919.44,1985.02,N/A,209.22,8.62656072644722,-65.57999999999993,6.7,2025,⚠️ 獲利稀釋,228.0,宇瞻,⚪ 中性觀察,8271.TW,2026-03,396.44999999999993,14.54,N/A
7.0,-45.13,20.45,N/A,-20600.0,0.0,-65.58,-8.2,2025,📉 獲利侵蝕,243.5,晶心科,⚪ 數據不足,6533.TW,2026-03,-405.15,-3.28,N/A
-3.78,63.12,128.72,N/A,4.25,4.874446085672083,-65.6,7.93,2025,⚠️ 獲利稀釋,99.0,智冠,⚪ 中性觀察,5478.TWO,2026-03,304.65000000000003,2.39,N/A
37.43,-13.39,52.46,N/A,30.28,11.764705882352942,-65.85,4.13,2025,📉 獲利侵蝕,120.0,邦睿生技-創,⚪ 中性觀察,6955.TW,2026-03,153.0,0.97,N/A
157.54,-63.41,2.71,19.48%,0.95,0.0,-66.11999999999999,-2.16,2025,📉 獲利侵蝕,22.4500007629,醣聯,⚪ 數據不足,4168.TWO,2026-03,-77.1,-0.67,-2058.21%
36.07,33.33,99.75,51.65%,0.0,0.0,-66.42,-1.83,2025,🏰 高護城河,11.4499998093,富野,⚪ 數據不足,2736.TWO,2026-03,-66.15,-0.1,-9.65%
