eps,price,date,advice,est_price,prev_year,rev_yoy,prev_eps,om,status,symbol,prev_rev_yoy,pe,eps_yoy,prev_eps_yoy,name,expansion,gm
1.34,140.0,2026-03,❌ 暫避觀望,137.10000000000002,2025,192.19,4.0,N/A,⚠️ 獲利稀釋,6568.TWO,6.74,15.317286652078774,6.4,4.76,宏觀,-185.79,N/A
4.41,137.5,2026-03,⚪ 中性觀察,490.50000000000006,2025,173.42,13.97,N/A,📉 獲利侵蝕,6605.TW,-3.69,4.204892966360856,-12.5,-26.4,帝寶,-185.92,N/A
1.8,187.5,2026-03,⚪ 中性觀察,262.95,2025,182.83,7.39,18.05%,📉 獲利侵蝕,3416.TW,19.07,10.695949800342271,-3.23,4.56,融程電,-186.06,38.51%
1.02,396.5,2026-03,❌ 暫避觀望,76.95,2025,232.47,1.8,N/A,⚠️ 獲利稀釋,6715.TW,-25.1,77.29044834307993,46.38,-65.38,嘉基,-186.09,N/A
2.63,205.0,2026-03,⚪ 中性觀察,364.8,2025,147.7,11.33,13.69%,📉 獲利侵蝕,2474.TW,3.18,8.429276315789474,-38.46,-37.78,可成,-186.16,33.00%
1.57,184.0,2026-03,⚪ 中性觀察,202.05000000000004,2025,195.24,5.73,N/A,⚠️ 獲利稀釋,8261.TW,6.37,13.65998515219005,9.03,19.71,富鼎,-186.21,N/A
3.68,292.5,2026-03,⚪ 中性觀察,469.34999999999997,2025,226.99,13.04,N/A,⚠️ 獲利稀釋,6138.TWO,22.89,9.348034515819752,40.71,31.94,茂達,-186.28,N/A
0.33,20.0,2026-03,⚪ 中性觀察,51.74999999999999,2025,746.29,1.8,7.24%,⚠️ 獲利稀釋,3703.TW,11.98,5.797101449275363,560.0,25.87,欣陸,-186.28999999999996,13.84%
-0.31,27.0,2026-03,⚪ 數據不足,-57.3,2025,205.02,-1.72,N/A,⚠️ 獲利稀釋,6130.TWO,-20.79,0.0,18.42,-129.33,上亞科技,-186.60000000000002,N/A
1.29,123.0,2026-03,⚪ 中性觀察,127.64999999999999,2025,295.15,3.34,19.78%,⚠️ 獲利稀釋,2303.TW,2.26,14.453584018801411,108.06,-11.97,聯電,-187.08999999999997,30.67%
0.17,13.3999996185,2026-03,⚪ 數據不足,-0.5999999999999996,2025,152.59,0.21,2.42%,📉 獲利侵蝕,1468.TW,-23.26,0.0,-34.62,-77.66,昶和,-187.21,18.12%
-0.31,25.5499992371,2026-03,⚪ 數據不足,-46.50000000000001,2025,249.55,-1.11,-223.66%,⚠️ 獲利稀釋,3466.TWO,-72.48,0.0,62.2,58.98,德晉,-187.35000000000002,-8.98%
-0.07,56.7000007629,2026-03,⚪ 數據不足,-0.5999999999999996,2025,254.52,0.49,10.21%,⚠️ 獲利稀釋,3594.TWO,29.3,0.0,66.67,-63.43,磐儀,-187.85000000000002,41.27%
0.96,227.0,2026-03,❌ 暫避觀望,73.35,2025,306.09,2.01,13.23%,⚠️ 獲利稀釋,4576.TW,20.44,46.421267893660534,118.18,294.12,大銀微系統,-187.90999999999997,38.42%
2.05,140.5,2026-03,⚪ 中性觀察,213.89999999999998,2025,207.08,4.81,4.49%,⚠️ 獲利稀釋,3289.TWO,11.44,9.852734922861151,18.82,-34.26,宜特,-188.26000000000002,25.60%
0.81,30.7000007629,2026-03,⚪ 中性觀察,67.19999999999999,2025,219.52,1.63,7.57%,⚠️ 獲利稀釋,1733.TW,5.0,6.8526787417187505,30.65,27.34,五鼎,-188.87,30.15%
0.28,20.4500007629,2026-03,⚪ 數據不足,-268.8,2025,147.3,-9.56,N/A,🔄 轉虧為盈,6128.TW,-4.71,0.0,-41.67,-431.94,上福,-188.97000000000003,N/A
0.87,42.5,2026-03,⚪ 中性觀察,158.25,2025,145.78,4.1,N/A,📉 獲利侵蝕,9938.TW,2.05,4.028436018957346,-43.51,-13.68,百和,-189.29,N/A
0.76,32.25,2026-03,⚪ 中性觀察,111.15,2025,171.96,3.02,16.61%,📉 獲利侵蝕,4560.TW,6.92,4.352226720647773,-17.39,48.04,強信-KY,-189.35000000000002,33.75%
1.54,502.0,2026-03,⚪ 中性觀察,586.35,2025,107.78,15.5,0.48%,📉 獲利侵蝕,3693.TWO,-11.96,12.842159119979533,-81.73,-38.69,營邦,-189.51,29.12%
2.46,179.5,2026-03,⚪ 中性觀察,314.85,2025,205.07,8.36,18.42%,⚠️ 獲利稀釋,3551.TWO,16.17,8.551691281562649,15.17,17.2,世禾,-189.9,36.55%
3.29,720.0,2026-03,❌ 暫避觀望,467.85,2025,200.1,13.99,19.22%,⚠️ 獲利稀釋,1519.TW,20.89,23.084321898044244,9.67,-6.3,華城,-190.43,42.20%
0.33,39.9500007629,2026-03,❌ 暫避觀望,24.15,2025,194.32,1.13,9.76%,⚠️ 獲利稀釋,2495.TW,-10.89,24.813665070124223,3.13,-49.1,普安,-191.19,43.31%
1.9,55.4000015259,2026-03,⚪ 中性觀察,193.65,2025,174.54,5.77,12.48%,📉 獲利侵蝕,4933.TWO,2.41,4.291247213470179,-17.11,-18.35,友輝,-191.64999999999998,28.71%
1.33,66.8000030518,2026-03,⚪ 中性觀察,122.25,2025,369.13,3.77,N/A,⚠️ 獲利稀釋,6117.TW,11.78,8.196319392858896,177.08,-7.65,迎廣,-192.04999999999998,N/A
-0.03,15.6499996185,2026-03,⚪ 數據不足,-30.450000000000003,2025,286.81,-0.92,N/A,⚠️ 獲利稀釋,8477.TWO,-52.73,0.0,94.64,53.77,創業家,-192.17000000000002,N/A
1.38,62.5,2026-03,⚪ 中性觀察,148.95,2025,231.62,3.53,N/A,⚠️ 獲利稀釋,3332.TWO,19.44,6.294058408862035,39.39,61.93,幸康,-192.23000000000002,N/A
1.73,268.0,2026-03,❌ 暫避觀望,184.95,2025,257.27,4.85,N/A,⚠️ 獲利稀釋,6672.TW,0.88,21.735604217356045,64.76,-2.81,騰輝電子-KY,-192.51,N/A
-0.67,26.0,2026-03,⚪ 數據不足,-22.8,2025,89.63,-0.06,N/A,📉 獲利侵蝕,5201.TWO,12.63,0.0,-103.03,-102.22,凱衛,-192.66,N/A
-0.48,23.4500007629,2026-03,⚪ 數據不足,-106.95,2025,172.74,-3.43,-198.78%,📉 獲利侵蝕,3041.TW,-29.93,0.0,-20.0,-35.42,揚智,-192.74,5.61%
1.96,61.5,2026-03,⚪ 中性觀察,78.60000000000001,2025,190.77,1.34,-4.97%,📉 獲利侵蝕,2066.TWO,-9.64,11.736641221374045,-3.47,-77.5,世德,-194.24,19.80%
0.67,91.0,2026-03,⚪ 數據不足,-137.10000000000002,2025,396.14,-2.87,N/A,🔄 轉虧為盈,5263.TWO,-3.81,0.0,201.59,-356.73,智崴,-194.54999999999998,N/A
3.82,207.5,2026-03,⚪ 中性觀察,510.59999999999997,2025,219.37,14.08,N/A,⚠️ 獲利稀釋,6782.TW,15.02,6.095769682726204,24.03,39.41,視陽,-195.34,N/A
2.52,235.0,2026-03,⚪ 中性觀察,285.45000000000005,2025,218.89,7.1,N/A,⚠️ 獲利稀釋,7556.TWO,19.26,12.348922753547031,22.93,19.42,意德士,-195.95999999999998,N/A
0.44,26.5499992371,2026-03,⚪ 中性觀察,63.0,2025,192.14,1.72,N/A,📉 獲利侵蝕,8049.TWO,-0.92,6.321428389785714,-4.35,-31.2,晶采,-196.48999999999998,N/A
3.66,203.5,2026-03,⚪ 中性觀察,472.04999999999995,2025,206.96,12.71,N/A,⚠️ 獲利稀釋,4771.TW,16.17,6.466476008897363,10.24,10.57,望隼,-196.72,N/A
-0.51,31.9500007629,2026-03,⚪ 數據不足,-69.45,2025,126.74,-2.15,-262.93%,📉 獲利侵蝕,2258.TW,-51.34,0.0,-70.0,-73.98,鴻華先進-創,-196.74,19.82%
0.72,54.2000007629,2026-03,⚪ 中性觀察,228.6,2025,135.88,6.07,12.10%,📉 獲利侵蝕,3078.TWO,16.17,3.5564304962532804,-61.08,8.01,僑威,-196.95999999999998,23.99%
6.55,343.5,2026-03,⚪ 中性觀察,795.6,2025,205.28,20.25,16.17%,⚠️ 獲利稀釋,4766.TW,0.95,6.476244343891403,8.26,-9.03,南寶,-197.02,33.74%
0.9,130.0,2026-03,❌ 暫避觀望,127.95000000000002,2025,226.47,3.08,N/A,⚠️ 獲利稀釋,8147.TWO,29.59,15.240328253223913,28.57,62.03,正淩,-197.9,N/A
0.04,37.7000007629,2026-03,❌ 暫避觀望,15.9,2025,106.5,0.32,-3.25%,🏰 高護城河,3040.TW,-4.54,35.56603845556603,-91.84,-57.53,遠見,-198.34,58.07%
3.24,180.0,2026-03,⚪ 中性觀察,421.2,2025,548.43,11.19,6.32%,⚠️ 獲利稀釋,1256.TW,2.94,6.410256410256411,350.0,24.88,鮮活果汁-KY,-198.42999999999995,24.61%
2.41,172.0,2026-03,⚪ 中性觀察,361.8,2025,179.22,9.61,18.52%,📉 獲利侵蝕,4571.TW,0.1,7.131011608623549,-19.45,4.45,鈞興-KY,-198.67,33.35%
0.75,88.0,2026-03,⚪ 中性觀察,147.45,2025,168.9,4.38,N/A,📉 獲利侵蝕,6245.TWO,-3.53,8.952187182095626,-29.91,-28.08,立端,-198.81,N/A
1.6,107.5,2026-03,⚪ 中性觀察,249.29999999999995,2025,199.94,6.77,N/A,⚠️ 獲利稀釋,9917.TW,6.29,6.468110709987967,0.64,5.71,中保科,-199.3,N/A
0.35,28.3500003815,2026-03,⚪ 中性觀察,38.7,2025,182.28,0.93,7.44%,📉 獲利侵蝕,2201.TW,-15.65,10.988372240891472,-17.07,-75.14,裕隆,-199.35,30.14%
1.95,216.5,2026-03,⚪ 中性觀察,219.00000000000003,2025,253.02,5.99,26.59%,⚠️ 獲利稀釋,3264.TWO,7.08,14.828767123287669,53.66,34.97,欣銓,-199.36,37.83%
0.21,28.7999992371,2026-03,⚪ 中性觀察,53.1,2025,223.18,1.66,N/A,⚠️ 獲利稀釋,6662.TWO,-10.2,8.135593004830508,23.53,-3.49,樂斯科,-199.65,N/A
0.13,16.7999992371,2026-03,⚪ 中性觀察,97.2,2025,107.98,0.51,N/A,📉 獲利侵蝕,7780.TW,39.1,2.592592474861111,-92.57,-76.4,大研生醫*,-200.55,N/A
2.97,219.5,2026-03,⚪ 中性觀察,420.30000000000007,2025,208.08,10.78,2.95%,⚠️ 獲利稀釋,2912.TW,3.79,7.83369022127052,6.45,-2.88,統一超,-201.63000000000002,34.07%
0.08,139.0,2026-03,⚪ 中性觀察,207.45,2025,110.9,9.06,9.78%,📉 獲利侵蝕,1736.TW,13.69,10.05061460592914,-91.21,13.11,喬山,-202.11,48.58%
1.17,81.0999984741,2026-03,⚪ 中性觀察,130.8,2025,261.03,3.92,N/A,⚠️ 獲利稀釋,8103.TW,5.25,9.300458540607798,58.9,17.71,瀚荃,-202.12999999999997,N/A
2.21,254.5,2026-03,⚪ 中性觀察,414.45,2025,176.57,11.76,22.33%,📉 獲利侵蝕,2428.TW,6.85,9.211002533478103,-25.59,-2.81,興勤,-202.16,39.10%
1.67,80.4000015259,2026-03,⚪ 中性觀察,192.29999999999998,2025,219.85,5.64,N/A,⚠️ 獲利稀釋,6577.TWO,-7.81,6.271450977059283,17.61,-14.93,勁豐,-202.24,N/A
0.82,35.0999984741,2026-03,⚪ 中性觀察,70.19999999999999,2025,201.11,1.73,N/A,📉 獲利侵蝕,7732.TW,0.66,7.499999673952991,-1.22,-37.18,金興精密,-202.33,N/A
0.59,74.5,2026-03,⚪ 中性觀察,168.45000000000002,2025,159.18,5.78,N/A,📉 獲利侵蝕,6486.TWO,6.12,6.634016028495102,-43.27,2.66,互動,-202.45000000000002,N/A
2.91,55.7000007629,2026-03,⚪ 中性觀察,237.30000000000004,2025,244.12,5.37,N/A,⚠️ 獲利稀釋,6757.TW,2.9,3.520859719525916,41.46,-10.95,台灣虎航,-202.66,N/A
1.32,181.5,2026-03,⚪ 中性觀察,195.15000000000003,2025,198.02,5.28,14.07%,📉 獲利侵蝕,3042.TW,5.34,13.950807071483473,-5.07,-15.57,晶技,-203.09,32.18%
1.61,265.0,2026-03,❌ 暫避觀望,164.55,2025,222.57,4.37,N/A,⚠️ 獲利稀釋,8028.TW,26.97,24.15679124886053,19.4,51.58,昇陽半導體,-203.17,N/A
1.95,44.4500007629,2026-03,⚪ 中性觀察,200.7,2025,236.89,6.04,N/A,⚠️ 獲利稀釋,8077.TWO,1.41,3.322122628019432,33.56,37.27,洛��,-203.32999999999998,N/A
2.08,93.6999969482,2026-03,⚪ 中性觀察,667.9499999999999,2025,158.08,18.83,N/A,📉 獲利侵蝕,6596.TWO,78.68,2.104199347590389,-45.41,242.99,寬宏藝術,-203.49,N/A
3.61,170.5,2026-03,⚪ 中性觀察,582.4499999999999,2025,174.36,14.92,10.54%,📉 獲利侵蝕,4536.TW,-2.91,4.390934844192635,-29.35,-20.89,拓凱,-203.71,32.65%
2.52,223.5,2026-03,⚪ 中性觀察,397.04999999999995,2025,200.72,10.2,14.44%,📉 獲利侵蝕,4770.TW,-26.81,8.443520967132603,-3.08,-52.93,上品,-203.8,28.63%
0.01,52.2000007629,2026-03,⚪ 數據不足,-56.85,2025,120.7,-1.84,-22.71%,🔄 轉虧為盈,3527.TWO,-19.18,0.0,-83.33,-757.14,聚積,-204.03,39.78%
-0.27,17.6000003815,2026-03,⚪ 數據不足,-5.25,2025,169.3,0.06,N/A,📉 獲利侵蝕,6661.TWO,16.55,0.0,-35.0,20.0,威健生技,-204.3,N/A
0.17,16.2000007629,2026-03,⚪ 中性觀察,52.35,2025,136.36,1.43,N/A,📉 獲利侵蝕,8404.TW,8.24,4.64183402948424,-68.52,55.43,百和興業-KY,-204.88,N/A
0.16,53.7999992371,2026-03,⚪ 中性觀察,90.3,2025,121.25,3.67,21.37%,📉 獲利侵蝕,4746.TW,2.54,8.936876949684386,-84.0,180.15,台耀,-205.25,41.59%
0.4,37.2000007629,2026-03,⚪ 中性觀察,46.2,2025,222.99,1.34,2.52%,⚠️ 獲利稀釋,3652.TW,0.59,12.077922325616882,17.65,7.2,精聯,-205.34,32.08%
0.3,63.7999992371,2026-03,❌ 暫避觀望,32.7,2025,180.5,0.76,N/A,📉 獲利侵蝕,6202.TW,22.23,29.26605469591743,-25.0,213.64,盛群,-205.5,N/A
0.22,24.3500003815,2026-03,⚪ 中性觀察,30.749999999999996,2025,170.48,0.72,N/A,📉 獲利侵蝕,5381.TWO,-5.88,11.878048966585366,-35.29,2.44,光譜,-205.76999999999998,N/A
0.12,68.8000030518,2026-03,❌ 暫避觀望,50.24999999999999,2025,172.58,1.58,N/A,📉 獲利侵蝕,6840.TWO,8.46,20.5373143438209,-33.33,205.88,東研信超,-205.91000000000003,N/A
0.04,31.75,2026-03,⚪ 中性觀察,56.1,2025,110.07,2.12,4.92%,📉 獲利侵蝕,4554.TWO,21.26,8.489304812834224,-95.96,13.37,橙的,-206.02999999999997,42.45%
-0.22,14.8000001907,2026-03,⚪ 數據不足,-16.8,2025,123.19,-0.36,N/A,📉 獲利侵蝕,6144.TWO,-7.24,0.0,-83.33,36.84,得利影,-206.51999999999998,N/A
-0.07,18.0,2026-03,⚪ 數據不足,-28.650000000000002,2025,73.39,-0.47,N/A,📉 獲利侵蝕,6228.TWO,19.96,0.0,-133.33,44.71,全譜,-206.72000000000003,N/A
3.03,718.0,2026-03,❌ 暫避觀望,196.64999999999998,2025,603.64,6.22,5.03%,⚠️ 獲利稀釋,3163.TWO,14.65,54.76735316552251,396.72,8.17,波若威,-206.91999999999996,18.26%
0.05,11.8999996185,2026-03,❌ 暫避觀望,1.6500000000000001,2025,156.93,0.07,N/A,📉 獲利侵蝕,6164.TW,-10.97,108.18181471363636,-50.0,-87.27,華興,-206.93,N/A
-3.35,26.1499996185,2026-03,⚪ 數據不足,-444.0,2025,134.38,-15.61,-2289.99%,📉 獲利侵蝕,4174.TWO,-6.55,0.0,-72.68,-77.68,浩鼎,-207.06,-76.10%
0.54,78.9000015259,2026-03,⚪ 中性觀察,110.7,2025,195.47,3.18,N/A,📉 獲利侵蝕,6411.TWO,-10.51,10.691057117330622,-11.67,-30.29,晶焱,-207.14,N/A
-0.02,17.8999996185,2026-03,❌ 暫避觀望,0.9000000000000001,2025,96.33,-0.22,-42.60%,📉 獲利侵蝕,3150.TW,-12.58,298.333326975,-111.11,-131.88,鈺寶-創,-207.44,40.07%
-0.06,13.5,2026-03,⚪ 數據不足,-24.45,2025,285.71,-0.45,N/A,⚠️ 獲利稀釋,8929.TWO,-6.89,0.0,77.78,-147.37,富堡,-207.92999999999998,N/A
1.19,48.5,2026-03,⚪ 中性觀察,117.45,2025,254.89,2.87,N/A,⚠️ 獲利稀釋,6509.TWO,2.77,6.194125159642401,46.91,17.48,聚和,-207.98,N/A
4.56,189.0,2026-03,⚪ 中性觀察,700.9499999999999,2025,225.85,19.63,8.38%,⚠️ 獲利稀釋,3611.TWO,31.04,4.044511020757543,17.83,38.68,鼎翰,-208.01999999999998,32.53%
0.31,22.1000003815,2026-03,⚪ 中性觀察,43.650000000000006,2025,160.69,1.32,N/A,📉 獲利侵蝕,3128.TWO,-0.14,7.5945018493127145,-47.46,-22.16,昇銳,-208.15,N/A
0.96,105.5,2026-03,⚪ 中性觀察,127.35000000000001,2025,154.92,4.63,5.30%,📉 獲利侵蝕,3022.TW,-4.78,12.426383981154299,-53.4,-46.9,威強電,-208.32,33.30%
0.32,21.8500003815,2026-03,❌ 暫避觀望,9.450000000000001,2025,321.84,0.23,N/A,⚠️ 獲利稀釋,2908.TW,-8.72,34.68254028809523,113.33,-64.62,特力,-208.51,N/A
0.58,31.6000003815,2026-03,⚪ 中性觀察,73.65,2025,247.51,2.18,10.89%,⚠️ 獲利稀釋,1593.TWO,12.31,6.435845291547861,38.1,28.24,祺驊,-209.41,31.32%
3.0,402.5,2026-03,❌ 暫避觀望,220.2,2025,395.26,6.6,N/A,⚠️ 獲利稀釋,6291.TWO,16.7,27.41825613079019,185.71,7.67,沛亨,-209.54999999999998,N/A
1.09,47.2000007629,2026-03,⚪ 中性觀察,161.25,2025,219.66,4.49,N/A,⚠️ 獲利稀釋,6170.TWO,9.65,4.3906977453860465,10.1,32.45,統振,-209.56,N/A
0.4,40.0,2026-03,⚪ 中性觀察,75.75,2025,179.87,2.2,N/A,📉 獲利侵蝕,6843.TWO,11.04,7.920792079207921,-29.82,-7.56,進典,-209.69,N/A
0.83,48.0999984741,2026-03,⚪ 中性觀察,223.65,2025,182.02,6.13,19.04%,📉 獲利侵蝕,4417.TWO,12.91,3.226022701146881,-27.83,39.0,金洲,-209.85000000000002,29.73%
3.97,933.0,2026-03,❌ 暫避觀望,547.5,2025,240.11,15.29,N/A,⚠️ 獲利稀釋,6488.TWO,-3.24,25.561643835616437,30.16,-25.74,環球晶,-209.95000000000002,N/A
0.16,27.7999992371,2026-03,❌ 暫避觀望,4.050000000000001,2025,288.05,0.2,3.74%,🏰 高護城河,2305.TW,4.08,102.96296013740739,77.78,35.71,全友,-210.27,51.08%
0.21,424.0,2026-03,⚪ 中性觀察,974.25,2025,111.76,23.9,N/A,📉 獲利侵蝕,6472.TW,9.11,6.528098537336413,-98.52,-38.71,保瑞,-210.28,N/A
0.7,86.6999969482,2026-03,❌ 暫避觀望,69.6,2025,258.92,2.07,N/A,⚠️ 獲利稀釋,5425.TWO,21.08,18.68534416987069,47.73,9.66,台半,-211.19000000000003,N/A
0.66,49.0499992371,2026-03,⚪ 中性觀察,84.75,2025,219.95,2.3,N/A,⚠️ 獲利稀釋,8482.TW,-7.32,8.681415794176992,8.47,-48.17,商億-KY,-211.48,N/A
-0.3,5.1999998093,2026-03,⚪ 數據不足,-68.24999999999999,2025,200.76,-2.61,-391.42%,📉 獲利侵蝕,1340.TW,-11.95,0.0,-11.11,50.57,勝悅-KY,-211.87,-118.96%
0.7,53.5,2026-03,⚪ 中性觀察,119.7,2025,237.63,3.5,7.78%,⚠️ 獲利稀釋,3684.TWO,22.61,6.704260651629072,25.45,25.0,榮昌,-212.18,34.09%
-0.11,28.1499996185,2026-03,⚪ 中性觀察,60.45,2025,72.97,2.51,14.38%,📉 獲利侵蝕,4744.TWO,12.21,6.985111567866005,-139.29,216.0,皇將,-212.26,42.43%
-1.18,154.0,2026-03,❌ 暫避觀望,140.1,2025,221.69,4.48,N/A,⚠️ 獲利稀釋,4977.TW,-1.54,16.488222698072807,8.59,34.45,眾達-KY,-213.1,N/A
0.26,17.8999996185,2026-03,⚪ 中性觀察,26.25,2025,299.79,0.73,N/A,⚠️ 獲利稀釋,8423.TWO,1.95,10.22857121057143,85.71,25.86,保綠-KY,-214.08000000000004,N/A
0.47,87.1999969482,2026-03,❌ 暫避觀望,29.099999999999998,2025,234.71,1.06,8.79%,⚠️ 獲利稀釋,3441.TWO,28.48,44.94845203515464,20.51,-24.29,聯一光,-214.20000000000002,25.59%
0.06,10.1000003815,2026-03,⚪ 中性觀察,127.04999999999998,2025,117.28,2.85,18.04%,📉 獲利侵蝕,2547.TW,-12.89,1.1924439647579694,-97.79,3612.5,日勝生,-215.07,47.97%
0.17,58.7999992371,2026-03,❌ 暫避觀望,4.050000000000001,2025,196.24,0.38,N/A,📉 獲利侵蝕,8111.TWO,5.25,217.7777749522222,-19.05,-58.24,立��,-215.29000000000002,N/A
0.97,30.8999996185,2026-03,⚪ 中性觀察,101.85,2025,205.88,2.85,13.66%,📉 獲利侵蝕,1307.TW,0.33,4.550809958541974,-10.19,-23.39,三芳,-216.07,31.96%
0.29,18.4500007629,2026-03,⚪ 中性觀察,69.14999999999999,2025,140.17,1.72,9.56%,📉 獲利侵蝕,4167.TWO,-1.28,4.002169362885033,-76.23,203.51,松瑞藥,-216.39999999999998,30.12%
0.03,22.2999992371,2026-03,⚪ 數據不足,-38.1,2025,166.87,-0.83,-11.64%,🔄 轉虧為盈,3541.TWO,11.77,0.0,-50.0,-1950.0,西柏,-216.87,36.41%
0.63,41.5499992371,2026-03,⚪ 數據不足,-0.4500000000000004,2025,176.26,-1.53,N/A,🔄 轉虧為盈,6180.TWO,-19.95,0.0,-41.12,-112.99,橘子,-217.38,N/A
1.13,43.6500015259,2026-03,⚪ 中性觀察,131.4,2025,221.19,3.83,23.00%,⚠️ 獲利稀釋,4305.TWO,3.54,4.982876886518265,2.73,-3.53,世坤,-218.46,31.11%
0.3,17.9500007629,2026-03,⚪ 中性觀察,68.39999999999999,2025,225.94,1.99,10.29%,⚠️ 獲利稀釋,2614.TW,-4.79,3.936403676074562,7.14,60.48,東森,-218.8,34.49%
0.08,30.0,2026-03,❌ 暫避觀望,17.25,2025,130.8,0.47,0.82%,📉 獲利侵蝕,3434.TWO,-5.05,26.086956521739133,-88.24,-73.65,哲固,-219.04000000000002,17.99%
0.11,67.1999969482,2026-03,❌ 暫避觀望,11.85,2025,339.6,0.39,N/A,⚠️ 獲利稀釋,5328.TWO,1.99,85.06328727620253,120.0,0.0,華容,-219.60000000000002,N/A
2.63,120.5,2026-03,⚪ 中性觀察,380.55,2025,210.03,10.06,N/A,📉 獲利侵蝕,6192.TW,-6.01,4.7497043752463535,-9.93,-4.01,巨路,-219.96,N/A
1.42,151.0,2026-03,⚪ 中性觀察,185.70000000000002,2025,227.68,5.42,N/A,⚠️ 獲利稀釋,7712.TWO,-6.13,12.197092084006462,7.58,-28.68,博盛半導體,-220.1,N/A
4.14,734.0,2026-03,❌ 暫避觀望,505.79999999999995,2025,249.81,13.82,15.14%,⚠️ 獲利稀釋,3583.TW,17.37,21.76749703440095,29.37,19.76,辛耘,-220.44,37.11%
0.94,38.4500007629,2026-03,⚪ 中性觀察,74.85000000000001,2025,211.71,2.17,16.89%,📉 獲利侵蝕,2748.TW,-0.76,7.705410974529057,-8.74,-30.67,雲品,-220.45000000000002,37.08%
0.33,44.0499992371,2026-03,❌ 暫避觀望,23.25,2025,242.78,0.66,N/A,⚠️ 獲利稀釋,6174.TWO,30.85,28.41935434651613,22.22,-12.0,安��,-220.56,N/A
1.24,55.0,2026-03,⚪ 中性觀察,209.4,2025,223.06,5.46,23.81%,⚠️ 獲利稀釋,2612.TW,5.36,3.9398280802292263,2.48,6.43,中航,-220.58,34.11%
7.91,1790.0,2026-03,❌ 暫避觀望,852.4499999999999,2025,321.7,23.14,16.35%,⚠️ 獲利稀釋,2308.TW,31.76,31.497448530705615,100.76,70.65,台達電,-220.94,34.59%
2.73,87.0999984741,2026-03,⚪ 中性觀察,376.20000000000005,2025,208.73,11.21,18.94%,📉 獲利侵蝕,2615.TW,-13.25,3.4728867015191387,-12.22,-33.63,萬海,-220.95,23.92%
-0.11,33.4500007629,2026-03,⚪ 數據不足,-6.6,2025,247.65,-0.06,N/A,⚠️ 獲利稀釋,6225.TW,0.42,0.0,26.67,14.29,天瀚,-220.98000000000002,N/A
0.79,90.0,2026-03,❌ 暫避觀望,52.65,2025,357.73,1.64,12.18%,⚠️ 獲利稀釋,1815.TWO,40.69,25.641025641025642,136.36,1116.67,富喬,-221.37,29.01%
2.56,233.0,2026-03,❌ 暫避觀望,215.25,2025,327.2,5.89,N/A,⚠️ 獲利稀釋,8091.TWO,6.82,16.23693379790941,105.83,-25.14,翔名,-221.37,N/A
1.03,101.0,2026-03,⚪ 中性觀察,141.9,2025,235.89,3.81,14.21%,⚠️ 獲利稀釋,4904.TW,5.47,10.676532769556024,14.44,7.02,遠傳,-221.45,27.10%
0.11,49.9500007629,2026-03,❌ 暫避觀望,25.499999999999996,2025,126.45,-0.67,9.33%,🔄 轉虧為盈,4557.TW,1.42,29.38235338994118,-95.26,-106.38,永新-KY,-221.71,28.78%
1.26,220.0,2026-03,⚪ 中性觀察,269.40000000000003,2025,204.58,7.99,N/A,📉 獲利侵蝕,6953.TWO,1.72,12.249443207126948,-17.65,0.0,家碩,-222.23000000000002,N/A
0.54,10.6000003815,2026-03,❌ 暫避觀望,10.05,2025,232.51,-0.14,-7.49%,🔄 轉虧為盈,2390.TW,-3.19,15.820896091791044,10.2,88.8,云辰,-222.31,19.09%
-0.2,14.25,2026-03,⚪ 數據不足,-34.8,2025,248.3,-0.95,-456.27%,⚠️ 獲利稀釋,4934.TW,-75.71,0.0,25.93,54.11,太極,-222.37,-156.07%
-0.22,192.0,2026-03,⚪ 數據不足,-66.75,2025,285.58,-0.93,N/A,⚠️ 獲利稀釋,8027.TWO,10.0,0.0,62.5,-93.62,鈦昇,-223.07999999999998,N/A
2.02,161.0,2026-03,⚪ 中性觀察,255.29999999999998,2025,230.24,6.81,23.35%,⚠️ 獲利稀釋,1773.TW,4.01,9.45945945945946,6.32,-5.55,勝一,-223.92000000000002,37.55%
1.0,26.8999996185,2026-03,⚪ 中性觀察,118.94999999999999,2025,243.47,2.92,10.03%,⚠️ 獲利稀釋,2852.TW,-3.05,3.3921815407944518,19.05,-2.67,第一保,-224.42,31.15%
0.31,66.0999984741,2026-03,⚪ 中性觀察,155.54999999999998,2025,180.03,4.67,12.64%,📉 獲利侵蝕,3687.TWO,6.13,6.374156072719384,-44.64,100.43,歐買尬,-224.67000000000002,39.69%
1.74,114.5,2026-03,⚪ 中性觀察,311.55000000000007,2025,213.36,8.43,14.37%,📉 獲利侵蝕,3005.TW,10.6,5.512758786711602,-12.12,16.67,神基,-225.48000000000002,31.02%
0.07,24.9500007629,2026-03,⚪ 數據不足,-10.95,2025,466.13,-0.36,3.08%,🔄 轉虧為盈,2419.TW,-2.29,0.0,240.0,-125.0,仲琦,-226.13,21.56%
10.64,1145.0,2026-03,⚪ 中性觀察,1453.65,2025,235.99,38.2,N/A,⚠️ 獲利稀釋,6781.TW,59.42,11.815086162418737,9.69,50.45,AES-KY,-226.3,N/A
1.67,112.0,2026-03,⚪ 中性觀察,174.9,2025,257.89,4.83,N/A,⚠️ 獲利稀釋,6417.TWO,7.83,9.60548885077187,31.5,11.03,韋僑,-226.39,N/A
