status,prev_year,prev_rev_yoy,price,eps_yoy,gm,advice,rev_yoy,pe,eps,name,om,expansion,prev_eps,prev_eps_yoy,symbol,est_price,date
⚠️ 獲利稀釋,2025,9.49,47.3499984741,8.82,41.13%,⚪ 數據不足,414.88,0.0,-0.31,合一,-478.52%,-406.06,-2.18,10.29,4743.TWO,-100.49999999999999,2026-03
📉 獲利侵蝕,2025,-5.52,108.4000015259,-3.0,N/A,⚪ 中性觀察,404.8,4.668389385267011,2.29,瑞儀,N/A,-407.8,9.4,-40.24,6176.TW,348.3,2026-03
📉 獲利侵蝕,2025,-17.71,10.1999998093,-121.43,N/A,⚪ 數據不足,286.39,0.0,-0.03,萬國通,N/A,-407.82,-0.27,-126.47,9950.TWO,-15.9,2026-03
⚠️ 獲利稀釋,2025,-15.76,17.0,150.0,22.50%,❌ 暫避觀望,558.67,23.943661971830984,0.35,展宇,10.88%,-408.66999999999996,0.28,-64.1,1776.TW,10.65,2026-03
📉 獲利侵蝕,2025,-6.01,27.6000003815,-48.08,16.15%,⚪ 中性觀察,360.59,14.603174805026454,0.27,謚源,1.41%,-408.66999999999996,0.95,-64.42,2235.TWO,28.35,2026-03
⚠️ 獲利稀釋,2025,28.28,0.0,2.12,24.81%,⚪ 數據不足,410.79,0.0,4.81,振大環球,9.90%,-408.67,14.79,-11.39,4441.TW,0.0,2026-03
⚠️ 獲利稀釋,2025,36.32,5295.0,71.27,19.04%,❌ 暫避觀望,480.34,72.63374485596707,12.28,創意,10.13%,-409.07,28.13,9.24,3443.TW,1093.5,2026-03
🔄 轉虧為盈,2025,50.27,19.0499992371,110.77,11.98%,⚪ 數據不足,520.84,0.0,0.07,台船,7.19%,-410.07000000000005,-1.77,18.81,2208.TW,-84.29999999999998,2026-03
⚠️ 獲利稀釋,2025,12.02,71.0999984741,11.36,N/A,❌ 暫避觀望,421.47,18.61256504557592,0.51,長科*,N/A,-410.11,1.63,-20.6,6548.TWO,57.3,2026-03
⚠️ 獲利稀釋,2025,1.44,47.8499984741,60.87,N/A,⚪ 中性觀察,471.19,5.78597321331318,1.5,友鋮,N/A,-410.32,3.75,-40.13,7718.TWO,124.05,2026-03
⚠️ 獲利稀釋,2025,10.44,90.8000030518,15.93,22.10%,⚪ 中性觀察,426.7,11.67095154907455,1.35,聯德控股-KY,9.53%,-410.77,1.98,-70.28,4912.TW,116.7,2026-03
📉 獲利侵蝕,2025,-11.81,52.0,-37.04,28.02%,❌ 暫避觀望,374.73,24.76190476190476,0.17,旭富,12.04%,-411.77000000000004,0.9,-79.87,4119.TW,31.5,2026-03
📉 獲利侵蝕,2025,3.41,37.5999984741,0.0,21.38%,❌ 暫避觀望,413.58,85.45454198659091,0.05,中釉,1.74%,-413.58,0.19,-42.42,1809.TW,6.6,2026-03
📉 獲利侵蝕,2025,-2.8,408.5,-14.45,N/A,⚪ 中性觀察,400.46,7.351088716933598,5.15,樺漢,N/A,-414.90999999999997,23.26,10.59,6414.TW,833.55,2026-03
📉 獲利侵蝕,2025,33.95,21.9500007629,-47.17,16.95%,⚪ 中性觀察,368.77,5.822281369469496,0.28,三商電,3.22%,-415.94,1.53,6.99,2427.TW,56.55,2026-03
📉 獲利侵蝕,2025,-19.51,33.7999992371,-9.21,N/A,⚪ 中性觀察,406.89,5.577557629884488,0.69,欣高,N/A,-416.09999999999997,2.45,-14.34,9931.TW,90.9,2026-03
⚠️ 獲利稀釋,2025,21.11,273.5,10.14,21.72%,❌ 暫避觀望,427.96,16.955982641041537,1.66,光寶科,10.49%,-417.82,6.64,28.09,2301.TW,241.95,2026-03
⚠️ 獲利稀釋,2025,84.7,599.0,200.0,N/A,❌ 暫避觀望,617.94,63.7912673056443,0.66,邁科,N/A,-417.94000000000005,4.94,151.41,6831.TW,140.85000000000002,2026-03
📉 獲利侵蝕,2025,-3.54,61.5,-56.67,21.43%,⚪ 中性觀察,361.34,13.369565217391303,0.27,泰碩,4.40%,-418.01,1.8,-40.47,3338.TW,69.00000000000001,2026-03
📉 獲利侵蝕,2025,-56.46,21.5499992371,-109.23,N/A,⚪ 數據不足,311.42,0.0,-1.36,廣錠,N/A,-420.65000000000003,-5.16,-94.72,6441.TWO,-198.90000000000003,2026-03
🔄 轉虧為盈,2025,10.31,53.4000015259,105.59,25.62%,⚪ 數據不足,527.37,0.0,0.1,力士,-11.28%,-421.78,-5.26,-124.23,4923.TWO,-207.6,2026-03
📉 獲利侵蝕,2025,5.49,161.5,-34.44,N/A,❌ 暫避觀望,387.41,19.20332936979786,0.59,頎邦,N/A,-421.85,3.74,-32.79,6147.TWO,126.15,2026-03
⚠️ 獲利稀釋,2025,-23.41,41.2000007629,166.0,N/A,❌ 暫避觀望,589.15,27.837838353310804,1.0,中鼎,N/A,-423.15,1.91,-20.92,9933.TW,22.200000000000003,2026-03
📉 獲利侵蝕,2025,25.46,123.5,-96.12,14.36%,⚪ 中性觀察,328.63,8.796296296296298,0.1,神準,0.40%,-424.75,5.2,27.76,3558.TWO,210.6,2026-03
📉 獲利侵蝕,2025,7.97,22.8999996185,-56.0,N/A,⚪ 中性觀察,370.49,10.904761723095238,0.66,鉅明,N/A,-426.49,1.42,-48.36,8928.TWO,31.5,2026-03
⚠️ 獲利稀釋,2025,7.66,111.5,33.09,N/A,⚪ 中性觀察,460.73,7.056962025316455,3.58,泰金-KY,N/A,-427.64,6.46,-40.72,6629.TWO,237.0,2026-03
⚠️ 獲利稀釋,2025,-7.7,9.9899997711,25.0,11.27%,⚪ 數據不足,453.18,0.0,-0.06,地球,-7.81%,-428.18,-0.82,-1011.11,1324.TW,-31.050000000000004,2026-03
📉 獲利侵蝕,2025,-0.85,45.75,-88.89,19.47%,❌ 暫避觀望,339.45,36.895161290322584,0.01,同致,0.28%,-428.34,0.67,-56.49,3552.TWO,18.6,2026-03
📉 獲利侵蝕,2025,-5.05,25.1499996185,-29.41,N/A,❌ 暫避觀望,399.05,34.930555025694446,0.12,茂迪,N/A,-428.46000000000004,0.14,-77.05,6244.TWO,10.799999999999999,2026-03
⚠️ 獲利稀釋,2025,32.43,63.2000007629,88.16,25.09%,⚪ 中性觀察,517.89,5.906542127373831,1.44,炎洲流通,7.94%,-429.73,4.3,36.94,3171.TWO,160.5,2026-03
⚠️ 獲利稀釋,2025,5.46,203.0,178.38,23.49%,❌ 暫避觀望,608.46,62.46153846153846,1.03,雙鍵,7.74%,-430.08000000000004,1.22,377.27,4764.TW,48.75,2026-03
⚠️ 獲利稀釋,2025,5.42,85.9000015259,379.17,10.44%,❌ 暫避觀望,809.72,39.223744988995435,1.15,麗臺,2.26%,-430.55,0.43,107.41,2465.TW,32.85,2026-03
📉 獲利侵蝕,2025,31.42,177.0,-44.9,N/A,⚪ 中性觀察,386.1,8.294283036551079,1.08,銳澤,N/A,-431.0,8.72,27.67,7703.TWO,320.1,2026-03
⚠️ 獲利稀釋,2025,-0.57,45.9500007629,57.89,19.12%,❌ 暫避觀望,489.0,29.64516178251613,0.3,台灣精材,0.61%,-431.11,0.58,-44.12,3467.TWO,23.249999999999996,2026-03
🏰 高護城河,2025,455.57,26.7999992371,-185.71,52.20%,⚪ 數據不足,246.43,0.0,-0.2,宏易,27.02%,-432.14,0.34,126.0,4530.TWO,-4.199999999999999,2026-03
⚠️ 獲利稀釋,2025,12.86,98.0,32.35,N/A,❌ 暫避觀望,464.7,98.98989898989899,0.45,天二科技,N/A,-432.34999999999997,0.5,-21.88,6834.TW,14.85,2026-03
⚠️ 獲利稀釋,2025,-10.36,20.5,83.33,N/A,❌ 暫避觀望,516.23,38.679245283018865,0.22,信義,N/A,-432.90000000000003,0.28,-88.43,9940.TW,7.95,2026-03
📉 獲利侵蝕,2025,-7.33,77.0,0.0,N/A,⚪ 中性觀察,433.32,6.2046736502820306,1.01,群電,N/A,-433.32,5.2,-37.65,6412.TW,186.15,2026-03
🔄 轉虧為盈,2025,-9.38,6.5199999809,-60.0,16.50%,⚪ 數據不足,373.47,0.0,0.02,宏遠,1.12%,-433.47,-0.27,35.0,1460.TW,-10.350000000000001,2026-03
📉 獲利侵蝕,2025,11.11,97.0,-5.06,N/A,⚪ 數據不足,429.03,0.0,-2.7,神盾,N/A,-434.09,-17.51,-56.06,6462.TWO,-587.7,2026-03
🔄 轉虧為盈,2025,-3.11,24.0499992371,28.57,18.49%,⚪ 數據不足,462.77,0.0,0.1,台泥,3.76%,-434.2,-1.6,-203.45,1101.TW,-40.650000000000006,2026-03
⚠️ 獲利稀釋,2025,15.03,89.3000030518,22.61,N/A,⚪ 中性觀察,458.37,6.760030511112793,1.41,振曜,N/A,-435.76,6.46,-10.28,6143.TWO,198.15,2026-03
📉 獲利侵蝕,2025,19.58,170.0,-190.48,N/A,❌ 暫避觀望,246.42,124.99999999999999,-0.38,達亞,N/A,-436.9,0.67,-64.17,6762.TWO,20.400000000000002,2026-03
📉 獲利侵蝕,2025,3.72,32.7000007629,0.0,N/A,⚪ 中性觀察,438.27,1.4155844486103897,2.09,新潤,N/A,-438.27,7.81,38.72,6186.TWO,346.49999999999994,2026-03
📉 獲利侵蝕,2025,23.56,29.7999992371,-20.17,N/A,⚪ 中性觀察,418.62,3.1974248108476395,0.99,潤泰新,N/A,-438.79,3.93,-35.22,9945.TW,139.8,2026-03
📉 獲利侵蝕,2025,-5.73,106.0,-8.57,16.76%,⚪ 中性觀察,430.95,4.378356051218504,2.0,群光,6.72%,-439.52,9.05,-27.23,2385.TW,363.15000000000003,2026-03
⚠️ 獲利稀釋,2025,11.76,53.5,14.81,N/A,⚪ 中性觀察,459.52,9.336823734729494,0.62,欣泰,N/A,-444.71,2.23,-5.51,8917.TWO,85.95,2026-03
🔄 轉虧為盈,2025,4.45,38.5499992371,240.0,N/A,⚪ 數據不足,685.01,0.0,0.35,豪勉,N/A,-445.01,-1.15,31.55,6218.TWO,-28.649999999999995,2026-03
📉 獲利侵蝕,2025,1.7,109.0,-47.06,20.24%,⚪ 中性觀察,400.2,4.441727791361044,1.26,卜蜂,12.03%,-447.26,10.39,58.63,1215.TW,368.09999999999997,2026-03
⚠️ 獲利稀釋,2025,-4.46,37.5,77.78,N/A,❌ 暫避觀望,525.77,144.23076923076923,-0.02,安集,N/A,-447.99,0.02,102.99,6477.TW,3.9000000000000004,2026-03
📉 獲利侵蝕,2025,0.27,65.5999984741,-77.78,23.02%,⚪ 中性觀察,370.58,14.675614871163313,0.06,安心,0.36%,-448.36,2.45,19.51,1259.TWO,67.05,2026-03
📉 獲利侵蝕,2025,-43.65,11.0,-258.33,N/A,⚪ 數據不足,190.19,0.0,-0.19,合世,N/A,-448.52,-1.3,-354.9,1781.TWO,-50.25000000000001,2026-03
⚠️ 獲利稀釋,2025,10.19,113.5,34.62,19.91%,⚪ 中性觀察,483.67,10.53853296193129,1.4,超豐,15.72%,-449.05,4.31,-1.82,2441.TW,161.54999999999998,2026-03
⚠️ 獲利稀釋,2025,23.71,4.5700001717,38.46,4.92%,⚪ 數據不足,488.62,0.0,-0.08,唐鋒,-68.47%,-450.16,-0.1,78.72,4609.TWO,-10.5,2026-03
⚠️ 獲利稀釋,2025,-6.08,29.9500007629,244.44,13.94%,⚪ 中性觀察,695.02,13.930232912976745,0.13,永豐餘,-0.03%,-450.58,1.19,21.43,1907.TW,32.25,2026-03
📉 獲利侵蝕,2025,-9.94,0.0,-66.67,14.01%,⚪ 數據不足,384.14,0.0,0.09,精剛,6.58%,-450.81,0.44,-66.92,1584.TWO,0.0,2026-03
📉 獲利侵蝕,2025,-2.15,40.4000015259,-73.08,N/A,❌ 暫避觀望,379.1,122.42424704818178,0.14,加高,N/A,-452.18,0.44,-81.97,8182.TWO,4.950000000000002,2026-03
📉 獲利侵蝕,2025,18.36,70.3000030518,-28.8,N/A,⚪ 中性觀察,425.74,5.035816837521491,0.89,鈺齊-KY,N/A,-454.54,6.05,11.23,9802.TW,209.39999999999998,2026-03
📉 獲利侵蝕,2025,1.31,46.2999992371,-111.11,20.31%,❌ 暫避觀望,343.95,19.453781192058827,-0.01,愛山林,4.98%,-455.06,0.69,-77.63,2540.TW,35.699999999999996,2026-03
⚠️ 獲利稀釋,2025,3.37,10.1000003815,100.0,N/A,❌ 暫避觀望,555.34,112.2222264611111,0.02,正道,N/A,-455.34000000000003,0.06,-57.14,1506.TW,1.3499999999999999,2026-03
📉 獲利侵蝕,2025,17.89,11.3500003815,-17.65,15.22%,⚪ 數據不足,438.64,0.0,-0.6,鑫創,-45.05%,-456.28999999999996,-2.36,4.84,3259.TWO,-87.6,2026-03
📉 獲利侵蝕,2025,-4.4,58.0999984741,-100.0,9.34%,⚪ 數據不足,357.06,0.0,0.0,公準,-7.19%,-457.06,-0.46,-143.4,3178.TWO,-17.25,2026-03
⚠️ 獲利稀釋,2025,6.33,0.0,88.76,35.24%,⚪ 數據不足,546.62,0.0,5.26,世紀風電,30.89%,-457.86,11.94,34.92,2072.TW,0.0,2026-03
🔄 轉虧為盈,2025,51.16,77.9000015259,-39.72,19.78%,⚪ 數據不足,418.46,0.0,0.85,偉訓,5.69%,-458.17999999999995,-7.93,-272.65,3032.TW,-182.85,2026-03
⚠️ 獲利稀釋,2025,-16.46,15.3000001907,91.67,15.11%,❌ 暫避觀望,550.29,17.586207115747126,0.24,炎洲,5.94%,-458.61999999999995,0.26,-79.17,4306.TW,13.05,2026-03
📉 獲利侵蝕,2025,-8.12,60.0999984741,-44.83,16.71%,⚪ 中性觀察,413.84,5.998003839730539,0.64,IKKA-KY,2.64%,-458.66999999999996,3.99,-33.62,2250.TW,150.29999999999998,2026-03
⚠️ 獲利稀釋,2025,29.26,108.5,26.34,15.60%,⚪ 中性觀察,485.12,4.931818181818182,2.59,冠星-KY,0.97%,-458.78000000000003,7.73,346.24,4439.TW,330.0,2026-03
📉 獲利侵蝕,2025,-29.49,11.6999998093,-2.56,5.44%,⚪ 數據不足,457.69,0.0,-0.4,合富-KY,-25.62%,-460.25,-3.18,-31900.0,4745.TWO,-80.70000000000002,2026-03
📉 獲利侵蝕,2025,-5.0,41.5,-47.37,N/A,⚪ 中性觀察,412.91,8.089668615984406,0.4,華宏,N/A,-460.28000000000003,2.18,-27.57,8240.TWO,76.95,2026-03
⚠️ 獲利稀釋,2025,114.77,19.6000003815,160.0,24.00%,⚪ 數據不足,621.44,0.0,0.15,飛寶企業,6.14%,-461.44000000000005,0.53,783.33,4413.TWO,-3.4499999999999997,2026-03
📉 獲利侵蝕,2025,54.84,30.2999992371,-225.0,N/A,⚪ 數據不足,237.04,0.0,-0.39,錸寶,N/A,-462.03999999999996,-0.55,-433.33,8104.TW,-10.95,2026-03
⚠️ 獲利稀釋,2025,-35.84,161.5,193.55,N/A,⚪ 中性觀察,655.65,9.113995485327314,4.55,京晨科,N/A,-462.09999999999997,9.58,-8.41,6419.TWO,265.79999999999995,2026-03
📉 獲利侵蝕,2025,-4.56,17.5,-81.54,19.46%,⚪ 中性觀察,380.82,3.6687631027253667,0.12,力達-KY,7.61%,-462.36,2.07,73.95,4552.TW,71.55000000000001,2026-03
📉 獲利侵蝕,2025,29.92,29.6499996185,-200.0,31.84%,❌ 暫避觀望,263.06,28.78640739660195,-0.16,金穎生技,10.64%,-463.06,0.7,229.63,1796.TWO,15.449999999999998,2026-03
⚠️ 獲利稀釋,2025,-22.97,34.4500007629,8.11,14.61%,⚪ 中性觀察,471.93,10.83333357323899,0.4,茂林-KY,-1.85%,-463.82,1.34,-67.32,4935.TW,47.70000000000001,2026-03
⚠️ 獲利稀釋,2025,22.91,206.0,34.79,N/A,⚪ 中性觀察,501.43,4.462738301559791,5.23,潤德,N/A,-466.64,19.42,30.07,6881.TWO,692.4000000000001,2026-03
⚠️ 獲利稀釋,2025,43.24,61.5999984741,34.72,N/A,⚪ 數據不足,501.36,0.0,-1.26,益安,N/A,-466.64,-7.24,21.08,6499.TWO,-271.8,2026-03
📉 獲利侵蝕,2025,-2.85,44.4000015259,-98.76,N/A,⚪ 中性觀察,369.3,4.383020881135242,0.03,威宏-KY,N/A,-468.06,4.18,-62.99,8442.TW,151.95,2026-03
📉 獲利侵蝕,2025,21.35,27.6499996185,-113.39,15.03%,⚪ 中性觀察,354.99,9.874999863749998,-0.19,堤維西,0.14%,-468.38,1.72,-61.33,1522.TW,42.00000000000001,2026-03
📉 獲利侵蝕,2025,23.93,20.8999996185,0.0,13.18%,❌ 暫避觀望,468.95,24.302325137790696,0.3,星宇航空,1.56%,-468.95,0.09,-79.55,2646.TW,12.900000000000002,2026-03
📉 獲利侵蝕,2025,-5.76,23.6499996185,-33.8,17.17%,⚪ 中性觀察,435.2,4.5393473356046075,0.48,瑞智,6.80%,-469.0,2.05,0.5,4532.TW,78.14999999999999,2026-03
⚠️ 獲利稀釋,2025,2.58,19.8999996185,21.74,18.07%,⚪ 中性觀察,492.5,3.109374940390625,0.85,華航,9.36%,-470.76,2.42,2.11,2610.TW,96.0,2026-03
⚠️ 獲利稀釋,2025,29.58,145.0,109.52,N/A,⚪ 中性觀察,580.84,10.716925351071692,1.76,聚賢研發-創,N/A,-471.32000000000005,6.56,13.97,7631.TW,202.95000000000002,2026-03
📉 獲利侵蝕,2025,-15.47,104.0,-154.26,N/A,❌ 暫避觀望,317.87,20.553359683794465,-0.51,巨大,N/A,-472.13,1.84,-42.86,9921.TW,75.9,2026-03
📉 獲利侵蝕,2025,2.84,0.0,-463.64,44.20%,⚪ 數據不足,11.33,0.0,-0.45,泰宗,-3.78%,-474.96999999999997,0.32,-11.11,4169.TW,0.0,2026-03
⚠️ 獲利稀釋,2025,31.51,1500.0,79.42,N/A,❌ 暫避觀望,555.83,50.59021922428331,4.36,台燿,N/A,-476.41,12.13,25.11,6274.TWO,444.75,2026-03
🔄 轉虧為盈,2025,-4.04,36.5999984741,166.67,22.32%,⚪ 數據不足,643.82,0.0,0.1,元創精密,6.52%,-477.1500000000001,-1.02,-92.45,3685.TWO,-33.15,2026-03
⚠️ 獲利稀釋,2025,3.51,56.2999992371,4.07,N/A,⚪ 中性觀察,482.08,10.953307244571986,1.28,堡達,N/A,-478.01,2.51,-31.61,3537.TWO,77.1,2026-03
🔄 轉虧為盈,2025,6.53,36.7000007629,169.7,20.83%,⚪ 數據不足,648.25,0.0,0.75,及成,6.20%,-478.55,-2.0,-338.6,3095.TWO,-101.55,2026-03
🔄 轉虧為盈,2025,-22.14,10.1499996185,-83.33,6.55%,⚪ 數據不足,395.45,0.0,0.03,大宇,-24.84%,-478.78,-0.87,42.76,1445.TW,-26.999999999999996,2026-03
⚠️ 獲利稀釋,2025,46.15,35.7000007629,67.92,N/A,⚪ 數據不足,547.95,0.0,-0.19,光聚晶電,N/A,-480.03000000000003,-4.63,-707.04,6111.TWO,-89.85000000000001,2026-03
📉 獲利侵蝕,2025,24.6,35.6500015259,-24.0,N/A,⚪ 數據不足,456.09,0.0,-0.62,中揚光,N/A,-480.09,-1.93,-3.35,6668.TW,-63.30000000000001,2026-03
📉 獲利侵蝕,2025,-2.79,32.0499992371,-29.17,N/A,⚪ 數據不足,450.95,0.0,0.34,輝創,N/A,-480.12,2.9,11.54,6722.TW,0.0,2026-03
⚠️ 獲利稀釋,2025,127.87,247.5,90.0,48.92%,❌ 暫避觀望,570.19,25.48918640576725,1.33,台特化,38.48%,-480.19000000000005,4.2,60.92,4772.TWO,145.65,2026-03
🔄 轉虧為盈,2025,-0.85,27.7000007629,200.0,N/A,⚪ 數據不足,680.96,0.0,0.1,越峰,N/A,-480.96000000000004,-0.31,-142.47,8121.TWO,-15.0,2026-03
⚠️ 獲利稀釋,2025,-69.37,13.6000003815,71.43,42.09%,⚪ 中性觀察,552.83,12.252252595945947,0.12,昇陽,22.63%,-481.40000000000003,0.58,-69.95,3266.TW,16.65,2026-03
⚠️ 獲利稀釋,2025,-2.98,52.5999984741,6.15,20.63%,⚪ 中性觀察,487.77,8.976108954624573,0.69,大甲,8.37%,-481.62,2.31,14.36,2221.TWO,87.89999999999999,2026-03
⚠️ 獲利稀釋,2025,15.92,53.7999992371,326.09,N/A,⚪ 中性觀察,809.17,5.3532337549353235,1.96,建國,N/A,-483.08,4.48,32.54,5515.TW,150.75,2026-03
⚠️ 獲利稀釋,2025,47.52,989.0,124.6,26.37%,⚪ 中性觀察,607.83,14.892335491642825,12.61,雙鴻,14.07%,-483.23,28.26,33.98,3324.TWO,996.15,2026-03
⚠️ 獲利稀釋,2025,-5.46,92.6999969482,660.0,11.85%,❌ 暫避觀望,1143.71,257.49999152277775,0.28,中華化,-0.08%,-483.71000000000004,0.04,-92.0,1727.TW,5.3999999999999995,2026-03
🔄 轉虧為盈,2025,-10.01,23.1499996185,66.67,N/A,⚪ 數據不足,550.99,0.0,0.2,亞矽,N/A,-484.32,-0.25,-92.31,6113.TWO,-3.9000000000000004,2026-03
⚠️ 獲利稀釋,2025,-1.7,17.1499996185,26.83,N/A,⚪ 中性觀察,512.11,6.1913356023465695,0.52,雙邦,N/A,-485.28000000000003,1.04,38.67,6506.TWO,41.550000000000004,2026-03
⚠️ 獲利稀釋,2025,-6.89,33.7999992371,39.47,14.02%,⚪ 中性觀察,525.08,4.655647277837466,0.56,亞泥,10.05%,-485.61,3.0,-22.04,1102.TW,108.9,2026-03
🏰 高護城河,2025,15.52,18.0499992371,-31.82,51.08%,⚪ 數據不足,454.78,0.0,-0.32,翔耀,-5.91%,-486.59999999999997,-2.38,-48.37,2438.TW,-80.54999999999998,2026-03
📉 獲利侵蝕,2025,-0.35,32.2000007629,-47.5,N/A,❌ 暫避觀望,441.81,161.00000381449996,0.21,銘鈺,N/A,-489.31,0.17,-92.83,4545.TW,3.0000000000000004,2026-03
⚠️ 獲利稀釋,2025,6.33,457.0,101.52,N/A,❌ 暫避觀望,592.06,34.283570892723176,1.33,臻鼎-KY,N/A,-490.53999999999996,6.91,-33.96,4958.TW,199.95000000000002,2026-03
📉 獲利侵蝕,2025,7.56,38.7999992371,-164.71,9.49%,⚪ 數據不足,327.79,0.0,-0.11,茂矽,-12.78%,-492.5,-0.49,-184.48,2342.TW,-15.450000000000001,2026-03
⚠️ 獲利稀釋,2025,45.1,164.5,56.44,N/A,⚪ 中性觀察,549.29,11.099865047233468,1.58,創泓科技,N/A,-492.84999999999997,6.33,24.26,7714.TWO,222.3,2026-03
⚠️ 獲利稀釋,2025,4.91,298.0,40.83,18.27%,❌ 暫避觀望,536.0,29.38856015779093,1.69,華新科,6.37%,-495.17,4.74,-22.96,2492.TW,152.1,2026-03
📉 獲利侵蝕,2025,-30.73,13.8999996185,-46.67,N/A,⚪ 數據不足,448.77,0.0,-0.22,百一,N/A,-495.44,-1.47,-539.13,6152.TW,-59.10000000000001,2026-03
📉 獲利侵蝕,2025,5.35,127.0,-36.07,19.39%,⚪ 中性觀察,461.36,14.597701149425289,0.78,凱美,7.43%,-497.43,3.73,-18.02,2375.TW,130.5,2026-03
📉 獲利侵蝕,2025,-12.33,42.0,-165.57,8.85%,❌ 暫避觀望,332.8,25.0,-0.4,燿華,-4.89%,-498.37,0.68,-69.2,2367.TW,25.2,2026-03
⚠️ 獲利稀釋,2025,15.52,410.5,96.19,N/A,❌ 暫避觀望,597.93,38.400374181478014,2.06,金居,N/A,-501.73999999999995,4.21,15.34,8358.TWO,160.35000000000002,2026-03
🔄 轉虧為盈,2025,33.85,17.1000003815,50.0,28.85%,⚪ 數據不足,553.55,0.0,0.12,全域,-17.20%,-503.54999999999995,-0.84,16.83,3067.TWO,-34.5,2026-03
📉 獲利侵蝕,2025,-3.41,115.5,-357.14,N/A,⚪ 數據不足,147.12,0.0,-0.96,惠特,N/A,-504.26,-3.92,2.97,6706.TW,-179.70000000000002,2026-03
📉 獲利侵蝕,2025,4.0,19.0,-300.0,N/A,⚪ 中性觀察,204.72,3.578154425612053,-0.04,華建,N/A,-504.72,2.03,4.12,2530.TW,79.64999999999999,2026-03
📉 獲利侵蝕,2025,-16.31,22.9500007629,-255.56,N/A,⚪ 數據不足,249.98,0.0,-0.42,保銳,N/A,-505.53999999999996,-1.32,53.52,8093.TWO,-32.99999999999999,2026-03
📉 獲利侵蝕,2025,5.68,29.3999996185,-231.43,20.16%,⚪ 數據不足,274.14,0.0,-0.92,進泰電子,-2.95%,-505.57,0.04,-94.87,3465.TWO,-20.55,2026-03
📉 獲利侵蝕,2025,-9.51,21.6000003815,-32.2,19.71%,⚪ 中性觀察,473.59,4.106463950855513,0.4,美亞,12.02%,-505.78999999999996,2.13,-31.07,2020.TW,78.89999999999999,2026-03
⚠️ 獲利稀釋,2025,7.41,29.4500007629,45.83,N/A,⚪ 中性觀察,551.88,13.509174661880733,0.35,信音,N/A,-506.05,0.71,-27.08,6126.TWO,32.7,2026-03
⚠️ 獲利稀釋,2025,19.41,30.6000003815,43.33,N/A,❌ 暫避觀望,550.47,16.90607755883978,0.43,百徽,N/A,-507.14000000000004,0.7,38.78,6259.TWO,27.15,2026-03
📉 獲利侵蝕,2025,-19.54,186.5,-86.36,11.53%,❌ 暫避觀望,422.36,51.09589041095891,0.15,新日興,-3.62%,-508.72,1.63,-76.51,3376.TW,54.75,2026-03
⚠️ 獲利稀釋,2025,37.11,873.0,146.33,N/A,⚪ 中性觀察,655.2,11.851751289709476,12.76,聖暉*,N/A,-508.87,28.42,34.76,5536.TWO,1104.8999999999999,2026-03
⚠️ 獲利稀釋,2025,-2.69,93.3000030518,27.66,17.90%,⚪ 中性觀察,536.75,9.058252723475729,1.2,崇越電,6.27%,-509.09,4.15,1.47,3388.TWO,154.5,2026-03
📉 獲利侵蝕,2025,-11.01,59.5999984741,-37.4,N/A,⚪ 中性觀察,472.22,2.2090436795441066,1.54,東科-KY,N/A,-509.62,10.26,-18.0,5225.TW,404.7,2026-03
⚠️ 獲利稀釋,2025,8.39,588.0,85.38,19.52%,❌ 暫避觀望,597.64,26.630434782608692,3.24,日月光投控,9.94%,-512.26,9.37,24.18,3711.TW,331.20000000000005,2026-03
📉 獲利侵蝕,2025,-0.74,15.8999996185,-50.0,15.28%,❌ 暫避觀望,462.52,20.649350153896105,0.05,東泥,7.32%,-512.52,0.36,-40.98,1110.TW,11.55,2026-03
📉 獲利侵蝕,2025,5.27,63.2999992371,-17.29,N/A,⚪ 中性觀察,495.54,5.01982547478985,1.1,中聯資源,N/A,-512.83,4.96,6.44,9930.TW,189.14999999999998,2026-03
📉 獲利侵蝕,2025,8.55,52.7000007629,-69.56,N/A,⚪ 中性觀察,443.62,3.977358548143396,1.33,明安,N/A,-513.1800000000001,6.18,-10.24,8938.TWO,198.75,2026-03
🔄 轉虧為盈,2025,3.15,11.0,100.0,17.24%,⚪ 數據不足,613.22,0.0,0.02,錸德,-2.23%,-513.22,-0.36,-614.29,2349.TW,-13.499999999999998,2026-03
⚠️ 獲利稀釋,2025,1.8,22.7999992371,611.76,26.51%,⚪ 中性觀察,1125.85,3.1105046708185538,1.21,國建,17.13%,-514.0899999999999,2.83,108.09,2501.TW,109.95,2026-03
📉 獲利侵蝕,2025,-4.92,57.0,-390.48,39.56%,⚪ 數據不足,124.94,0.0,-1.09,華廣,-24.14%,-515.4200000000001,-2.68,-28.85,4737.TW,-82.95,2026-03
⚠️ 獲利稀釋,2025,-28.92,49.0999984741,285.29,N/A,⚪ 中性觀察,801.37,1.1098553000474685,2.63,全心投控,N/A,-516.0799999999999,16.94,-52.17,2718.TWO,663.5999999999999,2026-03
📉 獲利侵蝕,2025,13.67,21.0499992371,-116.36,N/A,❌ 暫避觀望,400.36,31.8939382380303,-0.09,松上,N/A,-516.72,0.45,-77.39,6156.TWO,9.9,2026-03
📉 獲利侵蝕,2025,3.09,28.75,-20.0,17.06%,❌ 暫避觀望,497.83,15.374331550802138,0.2,佳世達,1.17%,-517.8299999999999,0.64,-35.71,2352.TW,28.05,2026-03
