symbol,prev_eps,name,price,est_price,expansion,eps,eps_yoy,gm,rev_yoy,om,prev_eps_yoy,status,prev_rev_yoy,advice,pe,prev_year,date
2461.TW,-0.32,光群雷,16.25,-18.299999999999997,-133.95,-0.61,-138.31,18.99%,-4.36,-2.69%,-117.82,🌑 雙重衰退,-5.52,⚪ 數據不足,0.0,2025,2025-12
6243.TW,-0.32,迅杰,33.7000007629,-13.499999999999998,-134.34,-0.52,-147.27,N/A,-12.93,N/A,-145.59,🌑 雙重衰退,-6.38,⚪ 數據不足,0.0,2025,2025-12
4923.TWO,-4.75,力士,0.0,0.0,-134.54,-5.26,-124.23,25.62%,10.31,-11.28%,-176.51,📉 獲利侵蝕,6.21,⚪ 數據不足,0.0,2025,2025-12
6233.TWO,-0.08,旺玖,25.1000003815,-6.75,-134.54999999999998,-0.16,-141.67,N/A,-7.12,N/A,-122.86,🌑 雙重衰退,-5.88,⚪ 數據不足,0.0,2025,2025-12
6609.TWO,-0.68,瀧澤科,45.9500007629,-40.5,-135.03,-1.53,-159.3,N/A,-24.27,N/A,-128.33,🌑 雙重衰退,-21.06,⚪ 數據不足,0.0,2025,2025-12
3230.TWO,-1.15,錦明,30.2000007629,-54.15,-137.14000000000001,-1.6,-146.49,7.05%,-9.35,-37.72%,-133.82,🌑 雙重衰退,-10.01,⚪ 數據不足,0.0,2025,2025-12
3178.TWO,-0.34,公準,71.1999969482,-11.549999999999999,-139.0,-0.46,-143.4,9.34%,-4.4,-7.19%,-148.57,🌑 雙重衰退,-1.99,⚪ 數據不足,0.0,2025,2025-12
2369.TW,-0.99,菱生,40.2999992371,-45.0,-139.81,-1.05,-136.36,2.66%,3.45,-3.16%,-321.74,📉 獲利侵蝕,-1.99,⚪ 數據不足,0.0,2025,2025-12
1711.TW,-0.18,永光,49.0999984741,-5.7,-140.39,-0.21,-147.73,17.63%,-7.34,-5.18%,-150.0,🌑 雙重衰退,-6.57,⚪ 數據不足,0.0,2025,2025-12
8929.TWO,-0.48,富堡,13.6000003815,-27.599999999999998,-140.48000000000002,-0.45,-147.37,N/A,-6.89,N/A,-145.28,🌑 雙重衰退,-8.4,⚪ 數據不足,0.0,2025,2025-12
3362.TWO,-1.17,先進光,110.0,-48.300000000000004,-141.5,-1.08,-140.6,18.28%,0.9,-0.95%,-159.18,📉 獲利侵蝕,0.48,⚪ 數據不足,0.0,2025,2025-12
8121.TWO,-0.4,越峰,40.4500007629,-18.000000000000004,-141.62,-0.31,-142.47,N/A,-0.85,N/A,-145.45,🌑 雙重衰退,-6.76,⚪ 數據不足,0.0,2025,2025-12
4419.TWO,-1.05,皇家美食,46.0999984741,-51.9,-141.92000000000002,-1.45,-101.39,23.18%,40.53,-10.31%,-483.33,📉 獲利侵蝕,58.8,⚪ 數據不足,0.0,2025,2025-12
6283.TW,-0.2,淳安,24.0,-15.9,-143.7,-0.22,-128.95,N/A,14.75,N/A,42.86,📉 獲利侵蝕,32.23,⚪ 數據不足,0.0,2025,2025-12
1452.TW,-0.34,宏益,10.4499998093,-19.8,-143.81,-0.41,-164.06,0.28%,-20.25,-7.44%,-187.18,🌑 雙重衰退,-15.72,⚪ 數據不足,0.0,2025,2025-12
7711.TW,9.3,永擎,402.5,0.0,-144.28,13.04,38.44,N/A,182.72,N/A,61.47,⚠️ 獲利稀釋,266.16,⚪ 數據不足,0.0,2025,2025-12
4966.TWO,34.51,譜瑞-KY,834.0,1293.4499999999998,-144.99,6.77,-19.19,N/A,125.8,N/A,6.64,📉 獲利侵蝕,1.76,⚪ 中性觀察,9.671807955467935,2025,2026-03
3272.TWO,-4.94,東碩,17.8999996185,-228.3,-145.12,-7.65,-139.68,2.51%,5.44,-26.32%,-64.09,📉 獲利侵蝕,11.34,⚪ 數據不足,0.0,2025,2025-12
7584.TWO,-0.75,樂意,24.5,-9.000000000000002,-146.98000000000002,-1.98,-152.11,N/A,-5.13,N/A,-117.9,🌑 雙重衰退,1.42,⚪ 數據不足,0.0,2025,2025-12
2340.TW,-2.2,台亞,38.1500015259,-112.5,-148.89000000000001,-2.88,-148.28,-9.53%,0.61,-33.43%,-265.0,📉 獲利侵蝕,2.25,⚪ 數據不足,0.0,2025,2025-12
1599.TWO,-0.47,宏佳騰,23.7000007629,-27.9,-150.91000000000003,-0.84,-169.49,16.92%,-18.58,-21.33%,-149.46,🌑 雙重衰退,-19.34,⚪ 數據不足,0.0,2025,2025-12
6461.TWO,-1.8,益得,15.3000001907,-88.2,-151.96,-2.57,18.35,N/A,170.31,N/A,15.1,⚠️ 獲利稀釋,258.74,⚪ 數據不足,0.0,2025,2025-12
6120.TW,-0.17,達運,14.3500003815,-7.65,-153.38,-0.19,-171.43,N/A,-18.05,N/A,-72.73,🌑 雙重衰退,-19.7,⚪ 數據不足,0.0,2025,2025-12
6269.TW,-5.09,台郡,62.9000015259,-254.54999999999998,-154.05,-6.95,-169.53,N/A,-15.48,N/A,-593.15,🌑 雙重衰退,-19.29,⚪ 數據不足,0.0,2025,2025-12
4183.TWO,-0.22,福永生技,13.0,-14.85,-155.99,-0.33,-145.21,13.67%,10.78,-6.40%,-120.0,📉 獲利侵蝕,13.79,⚪ 數據不足,0.0,2025,2025-12
2073.TWO,-0.33,雄順,26.0,-11.55,-156.1,-0.39,-161.9,10.83%,-5.8,-1.32%,-186.84,🌑 雙重衰退,-3.88,⚪ 數據不足,0.0,2025,2025-12
4168.TWO,-1.43,醣聯,25.5,-73.2,-156.59,-2.16,0.95,19.48%,157.54,-2058.21%,8.44,⚠️ 獲利稀釋,190.34,⚪ 數據不足,0.0,2025,2025-12
4303.TWO,10.18,信立,46.9500007629,686.55,-156.63,11.15,7.63,19.64%,164.26,-12.85%,176.63,⚠️ 獲利稀釋,332.14,⚪ 中性觀察,1.0257810959777147,2025,2025-12
4563.TWO,0.42,百德,48.5,-15.450000000000001,-157.55,-2.67,-168.99,31.50%,-11.44,-25.78%,-85.52,🌑 雙重衰退,-11.35,⚪ 數據不足,0.0,2025,2025-12
3073.TWO,0.22,天方能源,20.25,24.0,-158.32999999999998,0.0,-100.0,29.35%,58.33,-34.05%,-77.08,📉 獲利侵蝕,100.23,⚪ 中性觀察,12.65625,2025,2025-12
1316.TW,-0.74,上曜,10.1000003815,-32.25,-160.13,-0.52,35.21,30.65%,195.34,-1.86%,-127.59,⚠️ 獲利稀釋,192.39,⚪ 數據不足,0.0,2025,2025-12
3437.TW,-2.03,榮創,23.7999992371,-93.44999999999999,-160.66,-2.65,-181.91,2.13%,-21.25,-29.37%,-250.0,🌑 雙重衰退,-21.0,⚪ 數據不足,0.0,2025,2025-12
5481.TWO,-0.65,新華,18.0,-29.099999999999998,-164.59,-0.65,-165.22,N/A,-0.63,N/A,-400.0,🌑 雙重衰退,-0.34,⚪ 數據不足,0.0,2025,2025-12
1213.TW,-0.65,大飲,8.3100004196,-32.7,-165.82,-0.85,-109.76,-3.68%,56.06,-19.69%,13.33,📉 獲利侵蝕,63.23,⚪ 數據不足,0.0,2025,2025-12
5344.TWO,-0.39,立衛,15.6000003815,-18.15,-167.38,-0.39,-170.91,N/A,-3.53,N/A,-186.67,🌑 雙重衰退,-8.31,⚪ 數據不足,0.0,2025,2025-12
1586.TWO,-0.46,和勤,21.75,-23.55,-167.48000000000002,-0.35,-178.05,14.13%,-10.57,-0.10%,-205.0,🌑 雙重衰退,-13.22,⚪ 數據不足,0.0,2025,2025-12
6830.TW,-0.64,汎銓,678.0,-52.8,-167.58,-0.71,-156.8,N/A,10.78,N/A,-174.42,📉 獲利侵蝕,8.46,⚪ 數據不足,0.0,2025,2025-12
5345.TWO,-0.3,馥鴻,22.4500007629,-14.85,-167.82,-0.32,82.98,N/A,250.8,N/A,80.26,⚠️ 獲利稀釋,148.72,⚪ 數據不足,0.0,2025,2025-12
4950.TWO,-0.43,金耘國際,16.2999992371,-18.3,-168.46,-0.36,23.4,N/A,191.86,N/A,-30.3,⚠️ 獲利稀釋,693.83,⚪ 數據不足,0.0,2025,2025-12
2723.TW,-4.23,美食-KY,61.2000007629,-55.35000000000002,-170.71,-2.47,-175.3,59.54%,-4.59,7.94%,-295.83,🏰 高護城河,-2.06,⚪ 數據不足,0.0,2025,2025-12
5299.TWO,4.58,杰力,119.5,161.55,-170.81,1.65,18.71,N/A,189.52,N/A,-22.77,⚠️ 獲利稀釋,-12.32,⚪ 中性觀察,11.095636025998141,2025,2026-03
1742.TWO,-0.87,台蠟,15.1999998093,-42.15,-171.04,-1.08,-222.73,11.07%,-51.69,-115.34%,-171.9,🌑 雙重衰退,-51.7,⚪ 數據不足,0.0,2025,2025-12
2726.TWO,-1.77,雅茗-KY,10.3999996185,-110.7,-175.23,-3.55,-174.64,54.90%,0.59,-51.18%,-146.32,🏰 高護城河,10.36,⚪ 數據不足,0.0,2025,2025-12
6108.TW,-0.91,競國,19.8999996185,-43.65,-176.58,-0.88,-194.62,N/A,-18.04,N/A,-140.99,🌑 雙重衰退,-21.96,⚪ 數據不足,0.0,2025,2025-12
4562.TW,-0.76,穎漢,41.4500007629,-39.15,-176.66,-1.28,-184.44,31.44%,-7.78,-45.46%,-85.37,🌑 雙重衰退,3.32,⚪ 數據不足,0.0,2025,2025-12
6504.TW,-2.15,南六,36.5999984741,-79.35000000000001,-176.92,-1.09,-178.42,N/A,-1.5,N/A,-926.92,🌑 雙重衰退,1.7,⚪ 數據不足,0.0,2025,2025-12
2401.TW,-0.26,凌陽,30.0,-12.15,-179.78,-0.37,-181.82,45.66%,-2.04,-9.00%,-163.41,🌑 雙重衰退,-2.33,⚪ 數據不足,0.0,2025,2025-12
4716.TWO,-0.82,大立,0.0,0.0,-180.36,-0.87,-188.3,13.88%,-7.94,-9.40%,-174.29,🌑 雙重衰退,-8.03,⚪ 數據不足,0.0,2025,2025-12
6103.TWO,-0.94,合邦,38.0,-42.74999999999999,-183.31,-0.56,-116.47,N/A,66.84,N/A,-230.99,📉 獲利侵蝕,70.32,⚪ 數據不足,0.0,2025,2025-12
8261.TW,5.73,富鼎,181.0,202.05000000000004,-186.21,1.57,9.03,N/A,195.24,N/A,19.71,⚠️ 獲利稀釋,6.37,⚪ 中性觀察,13.43726800296956,2025,2026-03
4558.TWO,-0.36,寶緯,19.6499996185,-27.900000000000002,-187.02,-0.39,-181.25,9.03%,5.77,0.44%,-170.59,📉 獲利侵蝕,15.71,⚪ 數據不足,0.0,2025,2025-12
2371.TW,0.65,大同,29.7999992371,-60.75,-189.48000000000002,-5.2,-183.36,16.12%,6.12,2.89%,-77.78,📉 獲利侵蝕,4.01,⚪ 數據不足,0.0,2025,2025-12
2342.TW,-0.23,茂矽,42.7999992371,-11.1,-192.04,-0.49,-184.48,9.49%,7.56,-12.78%,-171.88,📉 獲利侵蝕,17.56,⚪ 數據不足,0.0,2025,2025-12
3380.TW,-0.37,明泰,38.5999984741,-19.8,-194.75,-0.36,-190.0,18.44%,4.75,1.17%,-166.07,📉 獲利侵蝕,1.51,⚪ 數據不足,0.0,2025,2025-12
4510.TWO,-0.91,高鋒,50.4000015259,-39.900000000000006,-194.92999999999998,-1.02,-197.14,14.87%,-2.21,-1.97%,-190.91,🌑 雙重衰退,-14.79,⚪ 數據不足,0.0,2025,2025-12
3060.TW,-0.46,銘異,29.3999996185,-15.15,-195.51999999999998,-0.39,-186.67,13.72%,8.85,3.00%,-1633.33,📉 獲利侵蝕,5.01,⚪ 數據不足,0.0,2025,2025-12
1235.TW,0.59,興泰,41.0999984741,20.85,-195.97,-0.03,-140.0,27.19%,55.97,-0.09%,-60.42,📉 獲利侵蝕,62.57,❌ 暫避觀望,29.56834422597122,2025,2025-12
3086.TWO,-0.58,華義*,30.75,-22.2,-198.53,-0.62,-192.54,44.07%,5.99,-19.63%,-190.63,📉 獲利侵蝕,2.76,⚪ 數據不足,0.0,2025,2025-12
1467.TW,-0.79,南緯,6.9000000954,-30.3,-200.06,-0.45,-197.83,23.39%,2.23,1.90%,-297.5,📉 獲利侵蝕,4.15,⚪ 數據不足,0.0,2025,2025-12
1101.TW,-1.28,台泥,24.3999996185,-41.1,-200.33999999999997,-1.6,-203.45,18.49%,-3.11,3.76%,-225.26,🌑 雙重衰退,3.59,⚪ 數據不足,0.0,2025,2025-12
3710.TWO,-0.7,連展投控,6.1799998283,-35.24999999999999,-203.08,-1.48,-208.33,17.49%,-5.25,-7.36%,-40.0,🌑 雙重衰退,-3.15,⚪ 數據不足,0.0,2025,2025-12
8171.TWO,-4.13,天宇,23.6499996185,-232.95,-208.65999999999997,-5.17,-275.59,N/A,-66.93,N/A,-687.23,🌑 雙重衰退,-76.3,⚪ 數據不足,0.0,2025,2025-12
7740.TW,3.22,熙特爾-創,0.0,0.0,-210.32999999999993,4.9,674.7,N/A,885.03,N/A,453.41,⚠️ 獲利稀釋,398.67,⚪ 數據不足,0.0,2025,2025-12
6101.TWO,-0.32,寬魚國際,38.3499984741,-11.700000000000001,-213.38,-0.19,-170.37,N/A,43.01,N/A,-196.97,📉 獲利侵蝕,84.34,⚪ 數據不足,0.0,2025,2025-12
8374.TW,0.7,羅昇,106.0,13.049999999999999,-215.60999999999999,-0.55,-191.67,N/A,23.94,N/A,250.0,📉 獲利侵蝕,42.77,❌ 暫避觀望,121.83908045977013,2025,2025-12
2426.TW,-0.18,鼎元,81.1999969482,-7.65,-216.62,-0.25,-219.05,10.78%,-2.43,-2.91%,-142.86,🌑 雙重衰退,-0.87,⚪ 數據不足,0.0,2025,2025-12
4127.TWO,-0.17,天良,69.0,-10.200000000000001,-217.48000000000002,-0.22,-184.62,56.44%,32.86,-18.66%,-206.25,🏰 高護城河,27.42,⚪ 數據不足,0.0,2025,2025-12
2482.TW,-0.83,連宇,16.25,-45.150000000000006,-217.68,-1.09,-234.57,35.81%,-16.89,-38.32%,-225.76,🌑 雙重衰退,-15.29,⚪ 數據不足,0.0,2025,2025-12
3066.TWO,-1.62,李洲,21.4500007629,-89.4,-217.81,-1.4,-207.69,38.23%,10.12,-18.85%,-218.25,📉 獲利侵蝕,12.21,⚪ 數據不足,0.0,2025,2025-12
1312.TW,-2.86,國喬,11.3500003815,-134.54999999999998,-219.62,-3.97,-181.88,-5.49%,37.74,-15.47%,-197.87,📉 獲利侵蝕,25.54,⚪ 數據不足,0.0,2025,2025-12
1773.TW,6.81,勝一,186.5,255.29999999999998,-223.92000000000002,2.02,6.32,37.55%,230.24,23.35%,-5.55,⚠️ 獲利稀釋,4.01,⚪ 中性觀察,10.957696827262044,2025,2026-03
3535.TW,-1.74,晶彩科,122.5,-74.55000000000001,-223.95,-1.07,-255.07,35.79%,-31.12,12.45%,-285.11,🌑 雙重衰退,-63.89,⚪ 數據不足,0.0,2025,2025-12
2431.TW,-0.51,聯昌,10.4499998093,-45.45,-226.29000000000002,-2.1,-233.33,-118.71%,-7.04,-168.74%,-6.25,🌑 雙重衰退,2.47,⚪ 數據不足,0.0,2025,2025-12
6199.TWO,0.45,天品,91.0,3.4500000000000006,-226.79000000000002,0.31,-48.33,N/A,178.46,N/A,-33.82,📉 獲利侵蝕,100.01,❌ 暫避觀望,395.65217391304344,2025,2025-12
2363.TW,1.46,矽統,66.9000015259,62.85000000000001,-231.98000000000002,1.53,50.0,27.33%,281.98,-2.89%,37.74,⚠️ 獲利稀釋,572.93,❌ 暫避觀望,15.966587476348446,2025,2025-12
2702.TW,-0.61,華園,12.8999996185,-24.0,-232.35,-0.35,-234.62,89.24%,-2.27,10.47%,-284.85,🏰 高護城河,-3.8,⚪ 數據不足,0.0,2025,2025-12
8450.TWO,-3.03,霹靂,15.5,-175.79999999999998,-235.22,-5.34,-244.52,N/A,-9.3,N/A,-288.46,🌑 雙重衰退,-11.93,⚪ 數據不足,0.0,2025,2025-12
5392.TWO,-0.39,能率,44.5499992371,-21.599999999999998,-236.64,-0.26,-244.44,N/A,-7.8,N/A,-378.57,🌑 雙重衰退,-7.88,⚪ 數據不足,0.0,2025,2025-12
8937.TWO,-1.63,合騏*,27.4500007629,-64.2,-241.46,-0.71,-291.67,N/A,-50.21,N/A,-800.0,🌑 雙重衰退,-51.29,⚪ 數據不足,0.0,2025,2025-12
6869.TW,1.57,雲豹能源,86.0,-35.099999999999994,-247.26000000000002,-4.2,-150.36,N/A,96.9,N/A,51.96,📉 獲利侵蝕,108.47,⚪ 數據不足,0.0,2025,2025-12
4513.TWO,-1.15,福裕,14.75,-67.35000000000001,-249.77,-1.79,-265.31,8.95%,-15.54,-32.66%,-238.24,🌑 雙重衰退,-19.02,⚪ 數據不足,0.0,2025,2025-12
3545.TW,1.55,敦泰,59.5,-16.95,-253.20000000000002,-4.64,-270.99,20.78%,-17.79,-7.17%,-16.29,🌑 雙重衰退,-11.59,⚪ 數據不足,0.0,2025,2025-12
6854.TW,-3.06,錼創科技-KY創,151.5,-124.35000000000001,-253.23000000000002,-1.02,-276.79,N/A,-23.56,N/A,-451.85,🌑 雙重衰退,-18.05,⚪ 數據不足,0.0,2025,2025-12
2464.TW,-0.58,盟立,184.5,-29.849999999999998,-255.05,-0.84,-266.0,17.62%,-10.95,-3.37%,-352.17,🌑 雙重衰退,-6.86,⚪ 數據不足,0.0,2025,2025-12
6547.TWO,-0.44,高端疫苗,45.2000007629,-25.95,-259.57,-0.86,-258.33,N/A,1.24,N/A,-144.44,📉 獲利侵蝕,-2.24,⚪ 數據不足,0.0,2025,2025-12
8087.TWO,-1.16,麗升能源,32.9500007629,-50.85,-260.40999999999997,-1.32,-328.07,N/A,-67.66,N/A,-670.0,🌑 雙重衰退,-65.94,⚪ 數據不足,0.0,2025,2025-12
4131.TWO,-0.43,浩泰,33.5999984741,-22.95,-261.45,-0.78,36.07,34.86%,297.52,-26.13%,61.95,⚠️ 獲利稀釋,257.45,⚪ 數據不足,0.0,2025,2025-12
6167.TWO,0.01,久正,0.0,0.0,-263.22,-0.03,-250.0,N/A,13.22,N/A,111.11,📉 獲利侵蝕,20.36,⚪ 數據不足,0.0,2025,2025-12
6456.TW,-0.37,GIS-KY,76.5,-21.900000000000002,-264.99,-0.79,-269.57,N/A,-4.58,N/A,-68.18,🌑 雙重衰退,1.28,⚪ 數據不足,0.0,2025,2025-12
8084.TWO,-1.03,巨虹,47.4000015259,-46.800000000000004,-269.3,-1.82,-280.2,N/A,-10.9,N/A,-5250.0,🌑 雙重衰退,1.31,⚪ 數據不足,0.0,2025,2025-12
4999.TW,-1.35,鑫禾,20.0,-65.10000000000001,-272.73,-1.68,-272.92,N/A,-0.19,N/A,-348.15,🌑 雙重衰退,-0.79,⚪ 數據不足,0.0,2025,2025-12
6958.TW,-1.71,日盛台駿,17.1000003815,-78.15,-273.47,-2.38,-280.56,N/A,-7.09,N/A,-248.7,🌑 雙重衰退,-6.06,⚪ 數據不足,0.0,2025,2025-12
2061.TWO,-1.08,風青,36.2999992371,-48.599999999999994,-274.26,-0.97,-273.08,7.75%,1.18,1.18%,-550.0,📉 獲利侵蝕,3.9,⚪ 數據不足,0.0,2025,2025-12
6230.TW,-1.3,尼得科超眾,135.5,-55.650000000000006,-276.8,-2.44,-264.86,N/A,11.94,N/A,-395.45,📉 獲利侵蝕,11.27,⚪ 數據不足,0.0,2025,2025-12
2392.TW,-4.81,正崴,39.25,-194.85,-278.32,-6.62,-281.76,-1.63%,-3.44,-10.82%,-266.67,🌑 雙重衰退,6.06,⚪ 數據不足,0.0,2025,2025-12
8215.TW,-0.12,明基材,0.0,0.0,-279.87,-1.14,-283.87,N/A,-4.0,N/A,-125.0,🌑 雙重衰退,-1.11,⚪ 數據不足,0.0,2025,2025-12
5468.TWO,-0.23,凱鈺,17.25,-15.0,-283.03000000000003,-0.65,-246.15,N/A,36.88,N/A,-43.75,📉 獲利侵蝕,17.37,⚪ 數據不足,0.0,2025,2025-12
2017.TW,-0.31,官田鋼,8.9899997711,-15.9,-283.33,-0.56,-300.0,-2.98%,-16.67,-20.14%,-162.5,🌑 雙重衰退,-14.15,⚪ 數據不足,0.0,2025,2025-12
4956.TW,-1.03,光鋐,45.4000015259,-45.60000000000001,-285.14,-0.8,-280.95,N/A,4.19,N/A,-836.36,📉 獲利侵蝕,6.45,⚪ 數據不足,0.0,2025,2025-12
5301.TWO,-0.96,寶得利,6.8800001144,-49.2,-285.31,-1.81,-320.93,N/A,-35.62,N/A,-317.39,🌑 雙重衰退,-45.83,⚪ 數據不足,0.0,2025,2025-12
2734.TWO,-1.11,易飛網,14.8999996185,-52.2,-289.44,-1.42,-286.84,15.72%,2.6,-0.44%,-161.67,📉 獲利侵蝕,-2.52,⚪ 數據不足,0.0,2025,2025-12
3432.TW,-0.59,台端,18.7999992371,-31.200000000000003,-293.57,-0.87,-64.15,13.78%,229.42,-20.55%,-13.46,📉 獲利侵蝕,214.23,⚪ 數據不足,0.0,2025,2025-12
8105.TW,-0.56,凌巨,17.5499992371,-19.950000000000003,-298.04,-0.3,-300.0,N/A,-1.96,N/A,-1966.67,🌑 雙重衰退,1.65,⚪ 數據不足,0.0,2025,2025-12
2002.TW,-0.27,中鋼,19.1000003815,-9.75,-303.35,-0.29,-315.38,4.83%,-12.03,0.47%,-316.67,🌑 雙重衰退,-11.74,⚪ 數據不足,0.0,2025,2025-12
6140.TWO,-1.16,訊達,18.7999992371,-54.449999999999996,-314.34,-1.93,-287.38,N/A,26.96,N/A,-227.47,📉 獲利侵蝕,54.34,⚪ 數據不足,0.0,2025,2025-12
4939.TWO,-0.53,亞電,50.5,-24.9,-318.27,-0.43,-326.32,N/A,-8.05,N/A,-282.76,🌑 雙重衰退,-8.78,⚪ 數據不足,0.0,2025,2025-12
3023.TW,13.02,信邦,315.5,505.34999999999997,-321.18,3.6,-6.49,23.64%,314.69,9.15%,-11.43,📉 獲利侵蝕,-6.24,⚪ 中性觀察,9.364796675571387,2025,2026-03
3032.TW,-2.17,偉訓,90.5,-174.29999999999998,-323.80999999999995,-7.93,-272.65,19.78%,51.16,5.69%,-155.38,📉 獲利侵蝕,49.41,⚪ 數據不足,0.0,2025,2025-12
5230.TWO,-1.28,雷笛克光學,17.25,-63.75,-323.94,-1.35,-338.6,N/A,-14.66,N/A,-348.08,🌑 雙重衰退,-15.82,⚪ 數據不足,0.0,2025,2025-12
1418.TW,-2.24,東華,18.5,-86.10000000000001,-325.33,-1.29,-373.33,208.69%,-48.0,-991.43%,-42.67,🏰 高護城河,-49.95,⚪ 數據不足,0.0,2025,2025-12
6988.TW,-0.21,威力暘-創,15.8000001907,-22.049999999999997,-327.02,-1.13,-337.5,N/A,-10.48,N/A,-136.84,🌑 雙重衰退,-11.17,⚪ 數據不足,0.0,2025,2025-12
4530.TWO,-0.24,宏易,25.0,-2.2499999999999996,-329.57,0.34,126.0,52.20%,455.57,27.02%,64.71,🔄 轉虧為盈,345.21,⚪ 數據不足,0.0,2025,2025-12
4714.TWO,0.36,永捷,13.3999996185,10.5,-331.03,-0.54,-245.95,-12.82%,85.08,-39.60%,157.14,📉 獲利侵蝕,97.17,❌ 暫避觀望,19.142856597857143,2025,2025-12
6425.TWO,-2.58,易發,94.3000030518,-103.8,-331.47999999999996,-1.61,-348.39,N/A,-16.91,N/A,-932.26,🌑 雙重衰退,-24.91,⚪ 數據不足,0.0,2025,2025-12
3095.TWO,-2.83,及成,43.2000007629,-127.35000000000001,-345.13,-2.0,-338.6,20.83%,6.53,6.20%,-438.6,📉 獲利侵蝕,1.73,⚪ 數據不足,0.0,2025,2025-12
2601.TW,-0.34,益航,5.2399997711,-35.699999999999996,-357.93,-1.63,-365.71,102.69%,-7.78,-12.62%,-126.67,🏰 高護城河,-12.6,⚪ 數據不足,0.0,2025,2025-12
6695.TW,-1.86,芯鼎,58.2000007629,-88.35000000000001,-365.49,-1.83,-355.0,N/A,10.49,N/A,-101.09,📉 獲利侵蝕,18.92,⚪ 數據不足,0.0,2025,2025-12
5487.TWO,-0.57,通泰,27.3500003815,-25.2,-366.33,-0.53,-381.82,N/A,-15.49,N/A,-850.0,🌑 雙重衰退,-14.05,⚪ 數據不足,0.0,2025,2025-12
5011.TWO,-1.24,久陽,18.7000007629,-58.35,-369.61,-1.61,-347.22,N/A,22.39,N/A,-369.57,📉 獲利侵蝕,32.39,⚪ 數據不足,0.0,2025,2025-12
2038.TW,-0.12,海光,13.8000001907,-1.200000000000001,-371.76,-0.56,-380.0,-0.64%,-8.24,-2.86%,-160.0,🌑 雙重衰退,-3.5,⚪ 數據不足,0.0,2025,2025-12
6443.TW,-1.9,元晶,40.7000007629,-135.9,-373.77,-6.24,-433.33,N/A,-59.56,N/A,-1457.14,🌑 雙重衰退,-61.4,⚪ 數據不足,0.0,2025,2025-12
1444.TW,-0.68,力麗,6.25,-27.450000000000003,-374.9,-0.78,-388.89,4.59%,-13.99,-2.95%,-361.54,🌑 雙重衰退,-12.7,⚪ 數據不足,0.0,2025,2025-12
3043.TW,-0.51,科風,21.0,-49.5,-377.84000000000003,-2.67,-381.05,24.04%,-3.21,-3.20%,-198.08,🌑 雙重衰退,8.88,⚪ 數據不足,0.0,2025,2025-12
2457.TW,-0.97,飛宏,26.0,-58.2,-400.31,-1.48,-410.42,21.21%,-10.11,-6.90%,-296.0,🌑 雙重衰退,-5.83,⚪ 數據不足,0.0,2025,2025-12
6916.TW,-0.98,華凌,17.9500007629,-49.95,-406.19,-1.44,-406.38,N/A,-0.19,N/A,-526.09,🌑 雙重衰退,-1.55,⚪ 數據不足,0.0,2025,2025-12
8431.TWO,-2.44,匯鑽科,55.9000015259,-111.30000000000001,-407.46999999999997,-3.88,-404.84,N/A,2.63,N/A,-844.83,📉 獲利侵蝕,11.78,⚪ 數據不足,0.0,2025,2025-12
6176.TW,9.4,瑞儀,106.5,348.3,-407.8,2.29,-3.0,N/A,404.8,N/A,-40.24,📉 獲利侵蝕,-5.52,⚪ 中性觀察,4.58656330749354,2025,2026-03
8097.TWO,-0.86,常珵,58.7999992371,-42.0,-414.12,-1.14,-394.74,N/A,19.38,N/A,-504.76,📉 獲利侵蝕,42.23,⚪ 數據不足,0.0,2025,2025-12
8488.TW,-1.75,吉源-KY,9.8999996185,-86.25,-418.36,-2.05,-425.64,N/A,-7.28,N/A,-75.0,🌑 雙重衰退,-8.07,⚪ 數據不足,0.0,2025,2025-12
3229.TW,-0.56,晟鈦,49.5,-21.15,-420.44,-0.43,-407.14,10.48%,13.3,5.07%,-609.09,📉 獲利侵蝕,8.61,⚪ 數據不足,0.0,2025,2025-12
3701.TW,1.11,大眾控,53.7999992371,35.25,-420.5,-0.38,-445.45,15.03%,-24.95,-8.17%,455.0,🌑 雙重衰退,-24.43,❌ 暫避觀望,22.893616696638297,2025,2025-12
6128.TW,-9.5,上福,19.4500007629,-265.8,-427.23,-9.56,-431.94,N/A,-4.71,N/A,-533.79,🌑 雙重衰退,-4.06,⚪ 數據不足,0.0,2025,2025-12
6240.TWO,-1.43,松崗,17.8999996185,-59.25,-427.45,-1.15,-428.57,N/A,-1.12,N/A,-323.44,🌑 雙重衰退,-1.39,⚪ 數據不足,0.0,2025,2025-12
4960.TW,-2.11,誠美材,31.9500007629,-102.3,-441.5,-2.58,-444.68,N/A,-3.18,N/A,-412.2,🌑 雙重衰退,-5.33,⚪ 數據不足,0.0,2025,2025-12
5314.TWO,2.67,世紀*,63.0,158.85,-442.8,5.56,-69.48,N/A,373.32,N/A,-72.07,📉 獲利侵蝕,414.78,⚪ 中性觀察,5.949008498583569,2025,2025-12
3228.TWO,-1.5,金麗科,201.0,-76.65,-463.93,-2.03,-491.18,58.46%,-27.25,-58.74%,-922.22,🏰 高護城河,-34.36,⚪ 數據不足,0.0,2025,2025-12
3207.TWO,0.35,耀勝,65.0999984741,-4.05,-466.05,-0.82,-440.0,11.52%,26.05,-13.20%,-38.6,📉 獲利侵蝕,19.7,⚪ 數據不足,0.0,2025,2025-12
