eps,symbol,prev_year,name,expansion,status,eps_yoy,rev_yoy,prev_eps_yoy,prev_rev_yoy,price,est_price,date,om,advice,gm,pe,prev_eps
36.75,3653.TW,2025,健策,7.960000000000001,🚀 利潤擴張,49.96,42.0,62.75,52.19,3800.0,1360.5,2025-12,31.26%,⚠️ 追價風險,41.25%,41.89636163175303,26.92
19.63,3611.TWO,2025,鼎翰,7.640000000000001,🚀 利潤擴張,38.68,31.04,23.16,40.71,191.5,690.6,2025-12,8.38%,✅ 穩健價值,32.53%,4.159426585577759,13.9
4.74,5212.TWO,2025,凌網,7.530000000000001,🚀 利潤擴張,23.44,15.91,-1.4,17.89,47.0,121.2,2025-12,N/A,✅ 穩健價值,N/A,5.816831683168317,2.82
2.02,3290.TWO,2025,東浦,7.41,🚀 利潤擴張,25.64,18.23,-0.64,15.97,57.9000015259,59.1,2025-12,14.85%,✅ 穩健價值,30.40%,14.695431859365483,1.22
-1.18,3511.TWO,2025,矽瑪,7.279999999999999,🧐 疑業外收益,6.35,-0.93,11.5,1.3,23.2999992371,-45.89999999999999,2025-12,-5.62%,⚪ 數據不足,15.28%,0.0,-1.0
0.75,1605.TW,2025,華新,7.18,🧐 疑業外收益,4.35,-2.83,-41.67,-0.21,34.7999992371,25.95,2025-12,-1.88%,⚪ 中性觀察,4.90%,20.11560649543353,0.52
48.08,2404.TW,2025,漢唐,7.150000000000006,🚀 利潤擴張,46.52,39.37,52.4,30.93,1150.0,1659.9,2025-12,13.88%,✅ 穩健價值,17.19%,10.392192300741007,34.07
6.58,3026.TW,2025,禾伸堂,7.09,🚀 利潤擴張,12.1,5.01,5.79,5.39,642.0,241.20000000000002,2025-12,5.81%,⚠️ 追價風險,17.62%,39.92537313432835,4.75
10.02,8279.TWO,2025,生展,6.99,🚀 利潤擴張,13.09,6.1,28.46,7.66,96.0,395.85,2025-12,N/A,✅ 穩健價值,N/A,3.6377415687760513,8.62
6.64,2301.TW,2025,光寶科,6.98,🚀 利潤擴張,28.09,21.11,28.23,23.16,213.0,239.70000000000002,2025-12,10.49%,✅ 穩健價值,21.72%,13.329161451814768,4.94
1.66,6662.TWO,2025,樂斯科,6.709999999999999,🌑 雙重衰退,-3.49,-10.2,3.13,-7.37,30.0,52.5,2025-12,N/A,✅ 穩健價值,N/A,8.571428571428571,0.99
1.34,3652.TW,2025,精聯,6.61,🚀 利潤擴張,7.2,0.59,10.59,0.48,32.6500015259,45.3,2025-12,2.52%,✅ 穩健價值,32.08%,10.811258783410597,0.94
3.06,5876.TW,2025,上海商銀,6.409999999999999,🚀 利潤擴張,10.11,3.7,17.51,3.26,42.0499992371,122.85000000000002,2025-12,N/A,✅ 穩健價值,N/A,5.134310041159951,2.56
-3.92,6706.TW,2025,惠特,6.380000000000001,🧐 疑業外收益,2.97,-3.41,7.98,38.55,163.0,-168.45000000000002,2025-12,N/A,⚪ 數據不足,N/A,0.0,-3.69
9.14,8069.TWO,2025,元太,6.300000000000001,🚀 利潤擴張,18.59,12.29,75.65,29.4,191.0,355.8,2025-12,N/A,✅ 穩健價值,N/A,8.052276559865092,8.17
9.9,6703.TWO,2025,軒郁,6.289999999999999,🌑 雙重衰退,-2.0,-8.29,-23.43,-15.54,110.5,327.6,2025-12,N/A,✅ 穩健價值,N/A,5.059523809523808,5.77
2.05,4532.TW,2025,瑞智,6.26,🧐 疑業外收益,0.5,-5.76,2.8,-0.93,24.1000003815,81.89999999999999,2025-12,6.80%,✅ 穩健價值,17.17%,4.41391948379121,1.5
6.4,6415.TW,2025,矽力*-KY,6.200000000000001,🚀 利潤擴張,8.14,1.94,19.44,0.55,492.5,213.00000000000003,2025-12,N/A,⚠️ 追價風險,N/A,34.683098591549296,4.31
6.0,5534.TW,2025,長虹,6.09,🌑 雙重衰退,-23.57,-29.66,-17.65,-38.06,83.5,151.04999999999998,2025-12,N/A,✅ 穩健價值,N/A,8.291956305858989,2.24
8.43,3005.TW,2025,神基,6.070000000000002,🚀 利潤擴張,16.67,10.6,15.04,9.96,104.0,315.15000000000003,2025-12,14.37%,✅ 穩健價值,31.02%,4.950023798191337,6.36
0.42,5601.TWO,2025,台聯櫃,5.880000000000001,🚀 利潤擴張,7.69,1.81,0.0,1.76,31.25,15.75,2025-12,N/A,⚠️ 追價風險,N/A,29.76190476190476,0.32
-1.74,1337.TW,2025,再生-KY,5.83,🌑 雙重衰退,-12.99,-18.82,-18.1,-18.71,4.9400000572,-62.85000000000001,2025-12,-65.33%,⚪ 數據不足,-19.71%,0.0,-1.24
2.6,1712.TW,2025,興農,5.68,🧐 疑業外收益,4.0,-1.68,6.7,-2.3,39.1500015259,104.69999999999999,2025-12,5.88%,✅ 穩健價值,29.22%,5.608882740100287,2.07
4.78,6122.TWO,2025,擎邦,5.67,🚀 利潤擴張,7.03,1.36,-0.87,-2.12,47.7999992371,173.55,2025-12,N/A,✅ 穩健價值,N/A,4.131374177796024,3.44
2.31,3284.TWO,2025,太普高,5.66,🌑 雙重衰退,-12.16,-17.82,-53.6,-29.91,19.6499996185,70.80000000000001,2025-12,13.35%,✅ 穩健價值,25.16%,4.163135512394067,1.21
3.18,2617.TW,2025,台航,5.529999999999999,🧐 疑業外收益,3.25,-2.28,0.43,-5.48,0.0,0.0,2025-12,41.07%,⚪ 數據不足,46.23%,0.0,2.36
7.34,6761.TWO,2025,穩得,5.21,🧐 疑業外收益,2.89,-2.32,1.73,2.55,200.0,275.55,2025-12,N/A,✅ 穩健價值,N/A,10.887316276537833,5.51
2.64,6005.TW,2025,群益證,5.189999999999998,🚀 利潤擴張,17.33,12.14,5.65,6.33,38.25,87.6,2025-12,N/A,✅ 穩健價值,N/A,6.549657534246576,1.87
1.51,2801.TW,2025,彰銀,5.18,🏰 高護城河,13.53,8.35,20.0,7.51,22.3500003815,57.900000000000006,2025-12,38.59%,✅ 穩健價值,88.90%,5.790155539248704,1.2
2.45,9931.TW,2025,欣高,5.170000000000002,🌑 雙重衰退,-14.34,-19.51,-6.06,-27.73,34.5,91.95000000000002,2025-12,N/A,✅ 穩健價值,N/A,5.62805872756933,1.86
18.5,8114.TW,2025,振樺電,4.989999999999995,🚀 利潤擴張,35.66,30.67,86.67,69.45,202.5,798.15,2025-12,N/A,✅ 穩健價值,N/A,3.8056756248825407,15.84
2.36,9937.TW,2025,全國,4.94,🌑 雙重衰退,-1.26,-6.2,-1.14,-6.0,55.2000007629,85.8,2025-12,N/A,✅ 穩健價值,N/A,9.650349783723776,1.74
13.61,2317.TW,2025,鴻海,4.890000000000001,🚀 利潤擴張,23.02,18.13,34.73,16.23,263.0,498.75,2025-12,3.28%,✅ 穩健價值,5.88%,7.909774436090226,10.38
4.77,3045.TW,2025,台灣大,4.89,🧐 疑業外收益,4.58,-0.31,1.8,-0.87,118.0,176.54999999999998,2025-12,10.58%,✅ 穩健價值,19.71%,10.025488530161427,3.49
8.73,6290.TWO,2025,良維,4.739999999999998,🚀 利潤擴張,31.08,26.34,42.86,28.79,293.0,316.65,2025-12,N/A,✅ 穩健價值,N/A,13.879677877783042,6.2
46.93,6515.TW,2025,穎崴,4.730000000000004,🚀 利潤擴張,40.24,35.51,39.53,32.04,8125.0,1807.6499999999999,2025-12,N/A,⚠️ 追價風險,N/A,67.4217907227616,33.4
-1.59,1538.TW,2025,正峰,4.57,🚀 利潤擴張,6.47,1.9,64.0,22.91,11.6000003815,-31.050000000000004,2025-12,-58.77%,⚪ 數據不足,32.24%,0.0,-0.36
1.77,3492.TWO,2025,長盛,4.569999999999999,🚀 利潤擴張,9.26,4.69,26.36,7.91,22.5,74.55,2025-12,-0.96%,✅ 穩健價值,27.24%,4.527162977867204,1.63
4.3,3171.TWO,2025,炎洲流通,4.509999999999998,🚀 利潤擴張,36.94,32.43,36.4,23.81,72.0999984741,151.05,2025-12,7.94%,✅ 穩健價值,25.09%,7.159880682631579,3.11
6.88,8155.TWO,2025,博智,4.480000000000004,🚀 利潤擴張,41.38,36.9,1.87,35.15,355.0,188.55,2025-12,N/A,⚠️ 追價風險,N/A,28.24184566428003,3.35
11.33,4749.TWO,2025,新應材,4.48,🚀 利潤擴張,32.78,28.3,32.29,32.03,925.0,411.90000000000003,2025-12,23.34%,⚠️ 追價風險,44.02%,33.68536052439912,8.49
1.29,2838.TW,2025,聯邦銀,4.4399999999999995,🏰 高護城河,8.94,4.5,-1.98,-0.7,21.6499996185,44.85,2025-12,35.36%,✅ 穩健價值,94.34%,7.240802547993311,0.91
3.03,1442.TW,2025,名軒,4.43,🌑 雙重衰退,-57.74,-62.17,-57.58,-63.75,28.0,132.89999999999998,2025-12,34.02%,✅ 穩健價值,49.04%,3.160270880361174,2.49
9.61,4571.TW,2025,鈞興-KY,4.3500000000000005,🚀 利潤擴張,4.45,0.1,7.67,4.55,180.5,370.65,2025-12,18.52%,✅ 穩健價值,33.35%,7.304734925131527,7.33
4.38,3037.TW,2025,欣興,4.32,🚀 利潤擴張,18.07,13.75,-37.88,12.28,884.0,114.89999999999999,2025-12,6.82%,⚠️ 追價風險,15.77%,115.4046997389034,2.06
0.81,6220.TWO,2025,岳豐,4.299999999999999,🌑 雙重衰退,-12.9,-17.2,-25.0,-20.23,33.9000015259,8.700000000000001,2025-12,N/A,⚠️ 追價風險,N/A,58.44827849293103,0.45
4.33,1210.TW,2025,大成,4.28,🧐 疑業外收益,2.79,-1.49,-9.42,-1.43,0.0,0.0,2025-12,5.11%,⚪ 數據不足,15.43%,0.0,2.67
4.15,3388.TWO,2025,崇越電,4.16,🧐 疑業外收益,1.47,-2.69,2.0,-2.28,91.9000015259,150.60000000000002,2025-12,6.27%,✅ 穩健價值,17.90%,9.153386606165338,3.06
8.84,3010.TW,2025,華立,4.14,🧐 疑業外收益,1.84,-2.3,-5.56,-2.77,128.5,309.75000000000006,2025-12,5.39%,✅ 穩健價值,8.77%,6.2227602905569,6.28
-1.02,3349.TWO,2025,寶德,3.9399999999999995,🚀 利潤擴張,9.52,5.58,48.21,28.56,17.8500003815,-35.1,2025-12,-15.09%,⚪ 數據不足,15.17%,0.0,-0.64
1.57,8162.TW,2025,微矽電子-創,3.830000000000002,🚀 利潤擴張,23.62,19.79,96.15,28.35,66.4000015259,64.2,2025-12,N/A,✅ 穩健價值,N/A,15.514019048107475,1.53
12.6,3596.TW,2025,智易,3.51,🚀 利潤擴張,11.7,8.19,12.4,8.39,184.5,469.49999999999994,2025-12,6.31%,✅ 穩健價值,15.29%,5.894568690095848,9.52
2.31,6689.TW,2025,伊雲谷,3.44,🧐 疑業外收益,1.77,-1.67,-34.29,2.81,68.5,72.9,2025-12,N/A,✅ 穩健價值,N/A,14.094650205761315,1.15
30.6,6121.TWO,2025,新普,3.3400000000000003,🚀 利潤擴張,5.99,2.65,3.45,-0.37,403.0,1094.85,2025-12,N/A,✅ 穩健價值,N/A,5.521304288258666,21.26
3.04,6697.TWO,2025,東捷資訊,3.3100000000000005,🚀 利潤擴張,16.48,13.17,27.0,14.74,41.5999984741,124.19999999999999,2025-12,N/A,✅ 穩健價值,N/A,5.024154405084541,2.54
3.63,8432.TWO,2025,東生華,3.2600000000000016,🚀 利潤擴張,23.05,19.79,11.48,18.72,53.0,133.49999999999997,2025-12,N/A,✅ 穩健價值,N/A,5.955056179775282,3.01
2.24,5902.TWO,2025,德記,3.25,🚀 利潤擴張,6.16,2.91,1.13,3.96,36.0,86.55000000000001,2025-12,N/A,✅ 穩健價值,N/A,6.239168110918544,1.79
4.83,6417.TWO,2025,韋僑,3.1999999999999993,🚀 利潤擴張,11.03,7.83,9.43,8.43,132.0,168.9,2025-12,N/A,✅ 穩健價值,N/A,11.72291296625222,3.25
3.13,4931.TWO,2025,新盛力,3.16,🚀 利潤擴張,26.02,22.86,-8.33,4.97,252.0,103.64999999999999,2025-12,15.45%,⚠️ 追價風險,26.27%,36.46888567293777,1.55
-2.97,6492.TWO,2025,生華科,3.09,🚀 利潤擴張,10.09,7.0,13.87,10.67,43.0999984741,-105.60000000000001,2025-12,N/A,⚪ 數據不足,N/A,0.0,-2.06
1.09,3031.TW,2025,佰鴻,3.04,🌑 雙重衰退,0.0,-3.04,-8.25,-7.8,27.3999996185,42.3,2025-12,11.22%,✅ 穩健價值,30.45%,9.7163119214539,0.89
0.5,1714.TW,2025,和桐,3.0100000000000016,🚀 利潤擴張,19.51,16.5,5.71,15.96,13.1000003815,17.250000000000004,2025-12,8.91%,✅ 穩健價值,14.20%,11.391304679565215,0.37
8.07,1513.TW,2025,中興電,2.960000000000001,🚀 利潤擴張,10.14,7.18,6.72,9.03,164.5,292.80000000000007,2025-12,17.59%,✅ 穩健價值,27.00%,8.427254098360654,5.99
3.46,5455.TWO,2025,昇益,2.9299999999999997,🌑 雙重衰退,-40.65,-43.58,44.67,62.0,25.5,159.6,2025-12,N/A,✅ 穩健價值,N/A,2.3966165413533838,3.53
3.26,6173.TWO,2025,信昌電,2.8200000000000003,🚀 利潤擴張,11.72,8.9,-7.86,10.39,229.0,105.30000000000001,2025-12,N/A,⚠️ 追價風險,N/A,32.62108262108262,2.12
2.36,2886.TW,2025,兆豐金,2.62,🏰 高護城河,0.85,-1.77,-3.54,-5.03,43.4000015259,90.6,2025-12,33.61%,✅ 穩健價值,83.45%,7.18543071620861,1.91
1.91,9933.TW,2025,中鼎,2.4899999999999984,🔄 轉虧為盈,-20.92,-23.41,-112.85,-23.49,40.5,-15.600000000000001,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.23
2.63,8401.TWO,2025,白紗科,2.41,🧐 疑業外收益,1.54,-0.87,-0.58,0.54,22.7999992371,89.25,2025-12,N/A,✅ 穩健價值,N/A,3.831932644890756,1.71
2.14,2945.TW,2025,三商家購,2.4000000000000004,🚀 利潤擴張,5.94,3.54,-2.04,3.48,41.0,73.05,2025-12,1.25%,✅ 穩健價值,27.39%,8.41889117043121,1.44
3.5,3684.TWO,2025,榮昌,2.3900000000000006,🚀 利潤擴張,25.0,22.61,50.0,31.38,57.9000015259,117.44999999999999,2025-12,7.78%,✅ 穩健價值,34.09%,7.394636210204343,2.55
13.82,3583.TW,2025,辛耘,2.3900000000000006,🚀 利潤擴張,19.76,17.37,15.18,20.22,786.0,491.70000000000005,2025-12,15.14%,⚠️ 追價風險,37.11%,23.97803538743136,9.71
-0.76,2321.TW,2025,東訊,2.3599999999999994,🚀 利潤擴張,18.37,16.01,67.57,19.86,13.1999998093,-29.1,2025-12,-5.26%,⚪ 數據不足,29.80%,0.0,-0.3
5.2,3558.TWO,2025,神準,2.3000000000000007,🚀 利潤擴張,27.76,25.46,73.93,38.81,136.0,247.80000000000004,2025-12,0.40%,✅ 穩健價值,14.36%,8.232445520581113,4.87
0.2,6796.TW,2025,晉弘,2.280000000000001,🔄 轉虧為盈,25.0,22.72,22.73,36.23,59.7000007629,-18.75,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.68
1.72,2063.TWO,2025,世鎧,2.219999999999999,🌑 雙重衰退,-10.88,-13.1,-13.01,-10.3,25.2000007629,63.9,2025-12,2.75%,✅ 穩健價值,17.29%,5.915493136830986,1.27
1.95,6530.TWO,2025,創威,2.219999999999999,🚀 利潤擴張,18.9,16.68,20.69,18.97,99.3000030518,69.45,2025-12,N/A,⚪ 中性觀察,N/A,21.44708489239741,1.4
4.3,5347.TWO,2025,世界,2.17,🚀 利潤擴張,12.47,10.3,4.1,10.75,152.5,170.70000000000002,2025-12,N/A,✅ 穩健價值,N/A,13.400702987697715,3.35
10.06,6192.TW,2025,巨路,2.0,🌑 雙重衰退,-4.01,-6.01,6.98,-4.9,129.0,384.9,2025-12,N/A,✅ 穩健價值,N/A,5.027279812938426,7.66
6.27,1503.TW,2025,士電,1.9100000000000001,🚀 利潤擴張,7.92,6.01,9.86,5.13,217.0,271.95000000000005,2025-12,7.03%,✅ 穩健價值,17.20%,11.969111969111967,5.46
2.18,4911.TWO,2025,德英,1.8800000000000026,🏰 高護城河,26.01,24.13,46.67,35.41,31.2000007629,86.25000000000001,2025-12,42.63%,✅ 穩健價值,85.36%,5.426087089199999,1.76
5.04,6933.TW,2025,AMAX-KY,1.759999999999998,🚀 利潤擴張,28.97,27.21,86.8,36.49,150.0,184.65,2025-12,N/A,✅ 穩健價值,N/A,12.185215272136475,3.69
5.83,4129.TWO,2025,聯合,1.7200000000000024,🏰 高護城河,23.26,21.54,29.11,24.04,90.5,221.10000000000002,2025-12,11.96%,✅ 穩健價值,78.77%,6.1397557666214375,4.47
2.77,1612.TW,2025,宏泰,1.7100000000000009,🚀 利潤擴張,16.39,14.68,14.06,22.35,37.3499984741,105.75,2025-12,13.07%,✅ 穩健價值,16.53%,5.297872123985815,2.19
10.49,3030.TW,2025,德律,1.6099999999999994,🏰 高護城河,34.83,33.22,37.0,31.3,323.0,377.69999999999993,2025-12,34.18%,✅ 穩健價值,60.64%,12.82764098490866,7.59
3.81,4904.TW,2025,遠傳,1.5499999999999998,🚀 利潤擴張,7.02,5.47,9.41,2.92,106.5,139.95,2025-12,14.21%,✅ 穩健價值,27.10%,11.414790996784566,2.79
41.67,2383.TW,2025,台光電,1.5399999999999991,🚀 利潤擴張,47.96,46.42,51.99,51.33,4940.0,1544.1000000000001,2025-12,19.80%,⚠️ 追價風險,28.58%,47.98911987565572,31.23
-1.38,6901.TW,2025,鑽石投資,1.5300000000000011,🚀 利潤擴張,53.38,51.85,33.98,32.78,16.1000003815,-69.00000000000001,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.36
5.5,1726.TW,2025,永記,1.4499999999999997,🚀 利潤擴張,4.17,2.72,12.04,5.97,78.1999969482,212.10000000000002,2025-12,10.08%,✅ 穩健價值,28.35%,5.53040996804809,4.28
33.49,6223.TWO,2025,旺矽,1.3099999999999987,🚀 利潤擴張,32.76,31.45,39.51,33.01,5770.0,1187.5499999999997,2025-12,N/A,⚠️ 追價風險,N/A,72.8811418466591,23.65
4.99,2412.TW,2025,中華電,1.29,🚀 利潤擴張,3.96,2.67,4.12,3.52,144.0,189.15,2025-12,17.33%,✅ 穩健價值,33.63%,11.41950832672482,3.79
1.74,2883.TW,2025,凱基金,1.2699999999999996,🏰 高護城河,-10.99,-12.26,-34.81,-29.02,28.2000007629,54.6,2025-12,39.14%,✅ 穩健價值,78.38%,7.747252956840659,1.09
5.78,2206.TW,2025,三陽工業,1.2199999999999998,🌑 雙重衰退,-3.34,-4.56,-1.93,-6.07,61.5,224.70000000000002,2025-12,4.93%,✅ 穩健價值,18.31%,4.105473965287049,4.6
3.45,2478.TW,2025,大毅,1.1399999999999997,🚀 利潤擴張,8.95,7.81,13.57,10.63,170.0,125.25000000000003,2025-12,12.13%,⚪ 中性觀察,24.27%,20.359281437125745,2.53
5.46,2612.TW,2025,中航,1.0699999999999994,🚀 利潤擴張,6.43,5.36,94.01,7.95,54.5999984741,208.95,2025-12,23.81%,✅ 穩健價值,34.11%,3.9195978804091887,4.21
4.03,3013.TW,2025,晟銘電,1.0299999999999994,🚀 利潤擴張,13.2,12.17,15.64,11.48,108.5,130.35000000000002,2025-12,14.33%,✅ 穩健價值,21.20%,12.48561565017261,2.44
8.36,3551.TWO,2025,世禾,1.0299999999999976,🚀 利潤擴張,17.2,16.17,23.67,12.87,181.0,309.9,2025-12,18.42%,✅ 穩健價值,36.55%,8.760890609874153,6.12
4.22,7753.TWO,2025,星亞,0.8800000000000008,🚀 利潤擴張,10.39,9.51,10.53,16.17,41.7999992371,156.6,2025-12,N/A,✅ 穩健價值,N/A,4.003831344549809,3.23
-0.92,2406.TW,2025,國碩,0.8299999999999992,🌑 雙重衰退,-6.98,-7.81,-217.24,-32.0,35.8499984741,-41.85,2025-12,-2.28%,⚪ 數據不足,11.28%,0.0,-0.92
38.51,3293.TWO,2025,鈊象,0.8099999999999987,🏰 高護城河,19.82,19.01,21.2,21.48,799.0,1405.9499999999998,2025-12,59.33%,✅ 穩健價值,97.58%,8.52448522351435,27.9
-2.18,4743.TWO,2025,合一,0.7999999999999989,🚀 利潤擴張,10.29,9.49,-31.06,-0.69,49.0,-100.95,2025-12,-478.52%,⚪ 數據不足,41.13%,0.0,-2.11
4.08,8936.TWO,2025,國統,0.7800000000000011,🚀 利潤擴張,21.07,20.29,28.82,17.98,54.9000015259,140.70000000000002,2025-12,N/A,✅ 穩健價值,N/A,5.852878627494669,2.95
3.17,2414.TW,2025,精技,0.5599999999999987,🚀 利潤擴張,18.73,18.17,21.43,23.71,57.5,119.4,2025-12,2.38%,✅ 穩健價值,8.10%,7.223618090452262,2.38
0.96,8923.TWO,2025,時報,0.54,🚀 利潤擴張,3.23,2.69,0.0,9.05,19.0499992371,38.7,2025-12,N/A,✅ 穩健價值,N/A,7.383720634534884,0.6
0.89,4707.TWO,2025,磐亞,0.45999999999999996,🌑 雙重衰退,-6.32,-6.78,-10.29,-1.16,19.0,30.150000000000002,2025-12,-7.50%,✅ 穩健價值,-0.45%,9.45273631840796,0.61
-1.96,4198.TWO,2025,欣大健康,0.3800000000000008,🌑 雙重衰退,-14.62,-15.0,16.58,-18.9,36.1500015259,-73.8,2025-12,-23.61%,⚪ 數據不足,30.43%,0.0,-1.56
2.92,2852.TW,2025,第一保,0.3799999999999999,🌑 雙重衰退,-2.67,-3.05,-5.81,-3.25,27.7000007629,116.55,2025-12,10.03%,✅ 穩健價值,31.15%,3.5649936631788934,2.43
7.1,7556.TWO,2025,意德士,0.16000000000000014,🚀 利潤擴張,19.42,19.26,25.35,19.5,268.5,278.40000000000003,2025-12,N/A,✅ 穩健價值,N/A,14.466594827586205,5.54
5.88,6525.TW,2025,捷敏-KY,0.14000000000000057,🚀 利潤擴張,14.17,14.03,21.33,15.99,114.0,213.14999999999998,2025-12,N/A,✅ 穩健價值,N/A,8.022519352568613,4.38
-0.77,5211.TWO,2025,蒙恬,0.030000000000001137,🚀 利潤擴張,34.19,34.16,26.09,25.77,18.5,-34.800000000000004,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.68
4.21,8358.TWO,2025,金居,-0.17999999999999972,⚠️ 獲利稀釋,15.34,15.52,-5.9,11.75,555.0,145.2,2025-12,N/A,❌ 暫避觀望,N/A,57.33471074380166,2.71
5.46,2645.TW,2025,長榮航太,-0.20000000000000107,⚠️ 獲利稀釋,11.43,11.63,10.05,13.98,168.5,199.80000000000004,2025-12,9.96%,⚪ 中性觀察,14.11%,12.650150150150148,4.16
-1.86,4564.TW,2025,元翎,-0.2999999999999994,🌑 雙重衰退,-4.02,-3.72,-8.76,8.43,15.1499996185,-73.05,2025-12,-35.14%,⚪ 數據不足,-20.30%,0.0,-1.54
-1.3,4192.TWO,2025,杏國,-0.3000000000000007,🏰 高護城河,15.58,15.88,18.8,17.43,20.5,-50.4,2025-12,-174.96%,⚪ 數據不足,76.40%,0.0,-0.95
-1.43,5205.TWO,2025,中茂,-0.34999999999999787,🌑 雙重衰退,-22.22,-21.87,7.14,-19.89,23.5,-49.8,2025-12,N/A,⚪ 數據不足,N/A,0.0,-0.91
0.58,8033.TW,2025,雷虎,-0.3699999999999992,⚠️ 獲利稀釋,14.0,14.37,151.72,17.35,129.0,33.9,2025-12,N/A,❌ 暫避觀望,N/A,57.07964601769912,0.73
1.26,2834.TW,2025,臺企銀,-0.41000000000000014,🏰 高護城河,2.44,2.85,4.12,1.98,16.9500007629,48.75,2025-12,41.10%,⚪ 中性觀察,97.54%,5.215384850123077,1.01
2.57,1229.TW,2025,聯華,-0.4299999999999997,⚠️ 獲利稀釋,4.49,4.92,6.95,-0.11,41.5499992371,96.15,2025-12,11.17%,⚪ 中性觀察,21.12%,6.482059163354134,2.0
2.42,2610.TW,2025,華航,-0.4700000000000002,⚠️ 獲利稀釋,2.11,2.58,5.85,2.68,19.5499992371,93.60000000000001,2025-12,9.36%,⚪ 中性觀察,18.07%,3.133012698253205,1.81
23.46,6442.TW,2025,光聖,-0.5,⚠️ 獲利稀釋,63.72,64.22,66.63,92.55,1890.0,726.5999999999999,2025-12,N/A,❌ 暫避觀望,N/A,39.017341040462426,13.87
0.58,3266.TW,2025,昇陽,-0.5799999999999983,🌑 雙重衰退,-69.95,-69.37,-46.67,-47.7,13.1499996185,15.9,2025-12,22.63%,⚪ 中性觀察,42.09%,12.40566001745283,0.24
6.77,9917.TW,2025,中保科,-0.5800000000000001,⚠️ 獲利稀釋,5.71,6.29,3.81,7.59,118.5,249.14999999999998,2025-12,N/A,⚪ 中性觀察,N/A,7.134256472004816,4.99
9.06,1736.TW,2025,喬山,-0.5800000000000001,⚠️ 獲利稀釋,13.11,13.69,64.73,14.96,112.0,219.9,2025-12,9.78%,⚪ 中性觀察,48.58%,7.639836289222374,3.41
3.7,4755.TW,2025,三福化,-0.5899999999999999,🌑 雙重衰退,-9.76,-9.17,-23.89,0.49,133.5,129.45,2025-12,10.72%,❌ 暫避觀望,22.24%,15.469293163383547,2.39
11.47,7765.TW,2025,中華資安,-0.6699999999999999,⚠️ 獲利稀釋,2.97,3.64,6.85,11.43,246.5,440.55,2025-12,N/A,⚪ 中性觀察,N/A,8.392917943479741,8.52
14.36,6811.TWO,2025,宏�硌穈T,-0.7399999999999984,⚠️ 獲利稀釋,10.46,11.2,6.94,8.94,225.5,559.9499999999999,2025-12,N/A,⚪ 中性觀察,N/A,6.040717921242968,11.25
6.6,3019.TW,2025,亞光,-0.75,⚠️ 獲利稀釋,13.99,14.74,23.82,16.37,146.5,248.25,2025-12,5.80%,⚪ 中性觀察,15.53%,8.851963746223564,5.51
6.14,6257.TW,2025,矽格,-0.8799999999999999,⚠️ 獲利稀釋,6.63,7.51,-4.62,7.66,203.5,208.65,2025-12,N/A,⚪ 中性觀察,N/A,14.629762760603882,3.94
7.06,2882.TW,2025,國泰金,-0.8999999999999999,🏰 高護城河,-2.94,-2.04,-27.4,-12.01,99.9000015259,254.54999999999998,2025-12,30.59%,⚪ 中性觀察,62.29%,5.88685925314673,4.84
7.55,3689.TWO,2025,湧德,-0.9000000000000021,⚠️ 獲利稀釋,19.61,20.51,25.52,21.75,115.0,287.55,2025-12,12.50%,⚪ 中性觀察,30.92%,5.9989567031820545,5.52
1.17,2633.TW,2025,台灣高鐵,-1.01,⚠️ 獲利稀釋,1.74,2.75,-2.2,0.9,25.7999992371,45.150000000000006,2025-12,38.82%,⚪ 中性觀察,43.22%,8.571428317973421,0.89
1.72,9908.TW,2025,大台北,-1.0899999999999999,⚠️ 獲利稀釋,0.6,1.69,0.0,3.19,29.3999996185,63.9,2025-12,N/A,⚪ 中性觀察,N/A,6.901408361150235,1.54
-2.41,6645.TW,2025,金萬林-創,-1.120000000000001,⚠️ 獲利稀釋,8.37,9.49,8.41,8.78,13.1999998093,-99.3,2025-12,N/A,⚪ 數據不足,N/A,0.0,-1.96
0.27,3516.TWO,2025,亞帝歐,-1.1500000000000004,🌑 雙重衰退,-15.15,-14.0,-88.0,-21.23,23.5,5.700000000000001,2025-12,-0.53%,❌ 暫避觀望,13.94%,61.84210526315788,0.03
2.23,6792.TW,2025,詠業,-1.1799999999999997,⚠️ 獲利稀釋,5.83,7.01,41.22,9.04,66.0,85.80000000000001,2025-12,N/A,⚪ 中性觀察,N/A,11.538461538461537,1.89
12.25,2395.TW,2025,研華,-1.2999999999999972,⚠️ 獲利稀釋,17.26,18.56,17.5,21.83,465.5,443.40000000000003,2025-12,15.69%,❌ 暫避觀望,39.78%,15.74763193504736,8.67
0.63,2889.TW,2025,國票金,-1.3199999999999998,🏰 高護城河,3.28,4.6,-2.08,-2.64,15.0500001907,20.85,2025-12,38.94%,⚪ 中性觀察,90.85%,10.827338266690647,0.47
4.23,6261.TWO,2025,久元,-1.4499999999999993,⚠️ 獲利稀釋,4.19,5.64,-11.76,-1.1,94.8000030518,137.55,2025-12,N/A,⚪ 中性觀察,N/A,10.338059220479826,2.7
