expansion,symbol,prev_eps,prev_year,eps,gm,price,name,rev_yoy,status,advice,est_price,prev_eps_yoy,pe,om,prev_rev_yoy,eps_yoy,date
95.30000000000001,6739.TWO,10.13,2025,16.13,N/A,1295.0,竹陞科技,96.69,🚀 利潤擴張,⚠️ 追價風險,520.3499999999999,167.2,37.33064283655232,N/A,94.38,191.99,2025-12
94.49000000000001,6125.TWO,0.13,2025,0.1,N/A,65.8000030518,廣運,23.69,🚀 利潤擴張,⚠️ 追價風險,4.65,123.21,212.25807436064517,N/A,15.42,118.18,2025-12
94.30000000000001,3687.TWO,4.47,2025,4.67,39.69%,67.5,歐買尬,6.13,🚀 利潤擴張,💎 強力關注,159.3,151.12,6.35593220338983,12.64%,5.19,100.43,2025-12
92.73,1453.TW,0.05,2025,0.04,912.85%,11.3000001907,大將,7.27,🏰 高護城河,⚪ 數據不足,-2.1,-58.33,0.0,-2853.40%,4.56,100.0,2025-12
92.59,4154.TWO,-1.67,2025,-1.82,33.80%,13.1999998093,樂威科-KY,-35.31,🧐 疑業外收益,⚪ 數據不足,-84.00000000000001,41.15,0.0,-77.27%,-47.71,57.28,2025-12
91.99,2390.TW,0.07,2025,-0.14,19.09%,10.6999998093,云辰,-3.19,🧐 疑業外收益,⚪ 中性觀察,9.3,107.29,17.258064208548387,-7.49%,2.22,88.8,2025-12
91.57999999999998,7822.TW,8.86,2025,14.04,N/A,0.0,倍利科,187.82,🚀 利潤擴張,⚪ 數據不足,0.0,914.94,0.0,N/A,255.72,279.4,2025-12
91.41,6674.TW,-0.98,2025,-1.13,N/A,17.9500007629,鋐寶科技,-36.53,🧐 疑業外收益,⚪ 數據不足,-48.75,33.79,0.0,N/A,-30.23,54.88,2025-12
91.19,8092.TWO,-0.22,2025,0.0,N/A,17.5,建暐,8.81,🚀 利潤擴張,⚪ 數據不足,-15.0,-83.33,0.0,N/A,9.78,100.0,2025-12
91.0,2360.TW,21.67,2025,27.7,60.80%,2625.0,致茂,31.05,🏰 高護城河,⚠️ 追價風險,961.0500000000001,141.3,40.970813173091926,34.82%,26.76,122.05,2025-12
90.6,2705.TW,-0.45,2025,0.87,39.55%,15.0,六福,-1.47,🔄 轉虧為盈,⚪ 數據不足,-1.9500000000000004,-309.09,0.0,16.76%,-0.65,89.13,2025-12
90.25,6931.TW,0.78,2025,1.39,N/A,39.9500007629,青松健康,14.16,🚀 利潤擴張,⚪ 中性觀察,36.45,75.0,16.44032953205761,N/A,13.6,104.41,2025-12
90.0,5608.TW,-0.14,2025,-0.13,N/A,14.4499998093,四維航,-8.84,🧐 疑業外收益,⚪ 數據不足,-9.6,51.72,0.0,N/A,-9.27,81.16,2025-12
88.55,3576.TW,-0.63,2025,-0.77,-18.77%,19.1000003815,聯合再生,-47.33,🧐 疑業外收益,⚪ 數據不足,-28.200000000000003,46.61,0.0,-63.16%,-42.1,41.22,2025-12
87.6,6532.TWO,2.25,2025,7.31,N/A,97.0,瑞耘,-6.21,🧐 疑業外收益,💎 強力關注,181.95,-16.97,7.9967023907666945,N/A,-3.06,81.39,2025-12
81.68,4991.TWO,-0.45,2025,0.15,N/A,783.0,環宇-KY,25.43,🔄 轉虧為盈,⚪ 數據不足,-23.549999999999997,73.81,0.0,N/A,18.29,107.11,2025-12
81.01,2740.TWO,-2.52,2025,-3.19,41.62%,35.7000007629,華軒,-45.74,🧐 疑業外收益,⚪ 數據不足,-125.25,-18.72,0.0,-45.63%,-40.76,35.27,2025-12
80.62,1528.TW,-0.53,2025,-0.35,31.45%,25.0499992371,恩德,-23.83,🧐 疑業外收益,⚪ 數據不足,-21.599999999999998,5.36,0.0,0.98%,-21.6,56.79,2025-12
80.56,6196.TW,12.0,2025,15.5,N/A,500.0,帆宣,-15.01,🧐 疑業外收益,✅ 穩健價值,574.05,63.11,13.065064018813693,N/A,-19.07,65.55,2025-12
79.21000000000001,2022.TW,0.02,2025,-0.02,7.21%,7.6300001144,聚亨,16.71,🚀 利潤擴張,⚪ 數據不足,-0.6,116.67,0.0,-1.47%,13.61,95.92,2025-12
78.95,5498.TWO,-0.17,2025,0.0,N/A,68.8000030518,凱崴,21.05,🚀 利潤擴張,⚪ 數據不足,-7.05,-21.43,0.0,N/A,14.85,100.0,2025-12
78.51,4552.TW,1.72,2025,2.07,19.46%,19.8999996185,力達-KY,-4.56,🧐 疑業外收益,💎 強力關注,79.50000000000001,84.95,3.754716909150943,7.61%,-2.45,73.95,2025-12
77.88999999999999,3563.TW,13.28,2025,15.8,59.86%,842.0,牧德,108.34,🏰 高護城河,⚪ 中性觀察,655.8,362.45,19.258920402561756,29.84%,173.02,186.23,2025-12
77.02,3205.TWO,-0.77,2025,-0.92,15.21%,52.9000015259,佰研,-26.01,🧐 疑業外收益,⚪ 數據不足,-44.24999999999999,54.03,0.0,-34.07%,-12.38,51.01,2025-12
76.84,3523.TWO,-1.49,2025,-1.45,-184.95%,13.1999998093,迎輝,-42.16,🧐 疑業外收益,⚪ 數據不足,-65.85,2.61,0.0,-404.30%,-43.41,34.68,2025-12
76.57,3498.TWO,-0.9,2025,0.48,41.15%,155.5,陽程,43.43,🔄 轉虧為盈,⚪ 數據不足,-32.55,58.96,0.0,17.10%,36.24,120.0,2025-12
75.48,3625.TWO,-0.14,2025,-0.6,-3.42%,14.3999996185,西勝,-18.66,🧐 疑業外收益,⚪ 數據不足,-16.200000000000003,86.73,0.0,-68.62%,-22.91,56.82,2025-12
74.38,6654.TWO,-0.37,2025,0.01,N/A,127.5,天正國際,26.11,🔄 轉虧為盈,⚪ 數據不足,-44.699999999999996,76.26,0.0,N/A,28.6,100.49,2025-12
74.10000000000001,4540.TW,-1.08,2025,-0.66,16.55%,67.1999969482,全球傳動,11.55,🚀 利潤擴張,⚪ 數據不足,-40.5,69.01,0.0,-1.35%,7.47,85.65,2025-12
73.91000000000001,2483.TW,0.68,2025,0.6,8.90%,25.3999996185,百容,-2.48,🧐 疑業外收益,✅ 穩健價值,27.900000000000006,44.68,13.655913773387095,-6.13%,-1.32,71.43,2025-12
73.57000000000001,7823.TW,-2.01,2025,-1.49,N/A,98.9000015259,奧義賽博-KY創,22.72,🚀 利潤擴張,⚪ 數據不足,0.0,98.92,0.0,N/A,19.21,96.29,2025-12
72.29,2731.TW,13.31,2025,17.49,16.93%,166.0,雄獅,6.0,🚀 利潤擴張,💎 強力關注,658.1999999999999,76.53,3.783044667274385,5.55%,3.94,78.29,2025-12
71.99000000000001,1440.TW,-0.04,2025,-0.15,7.45%,12.0500001907,南紡,-16.11,🧐 疑業外收益,⚪ 數據不足,-4.2,69.23,0.0,-4.90%,-15.52,55.88,2025-12
70.75,6505.TW,0.5,2025,1.04,N/A,50.0999984741,台塑化,-5.67,🧐 疑業外收益,⚠️ 追價風險,22.950000000000003,2.04,32.74509704189542,N/A,-6.34,65.08,2025-12
70.49000000000001,2451.TW,5.37,2025,12.98,61.62%,321.0,創見,69.84,🏰 高護城河,✅ 穩健價值,316.05000000000007,22.99,15.234931181775034,55.59%,36.15,140.33,2025-12
70.29,5398.TWO,0.29,2025,0.35,N/A,17.0499992371,慕康生醫,-3.62,🧐 疑業外收益,⚠️ 追價風險,9.149999999999999,20.83,27.950818421475415,N/A,1.05,66.67,2025-12
70.11,3623.TWO,-0.23,2025,-0.16,-4.80%,23.0,富晶通,12.69,🚀 利潤擴張,⚪ 數據不足,-16.950000000000003,65.67,0.0,-14.24%,9.39,82.8,2025-12
70.08,6213.TW,2.98,2025,4.16,N/A,276.5,聯茂,12.66,🚀 利潤擴張,⚠️ 追價風險,152.4,78.92,27.21456692913386,N/A,11.37,82.74,2025-12
69.83,8093.TWO,-0.45,2025,-1.32,N/A,18.0,保銳,-16.31,🧐 疑業外收益,⚪ 數據不足,-22.65,79.91,0.0,N/A,-27.43,53.52,2025-12
69.53999999999999,6241.TWO,-0.38,2025,-0.16,N/A,10.1000003815,鑫永洋,5.06,🚀 利潤擴張,⚪ 數據不足,-13.649999999999999,-642.86,0.0,N/A,11.68,74.6,2025-12
69.25999999999999,2924.TWO,-0.71,2025,-1.17,15.04%,15.3000001907,宏太-KY,-59.26,🧐 疑業外收益,⚪ 數據不足,-38.85,31.73,0.0,-86.00%,-73.69,10.0,2025-12
67.61,6616.TWO,-0.25,2025,-0.61,N/A,9.5,特昇-KY,-11.73,🧐 疑業外收益,⚪ 數據不足,-11.850000000000001,83.78,0.0,N/A,-12.86,55.88,2025-12
67.3,3152.TWO,8.22,2025,9.42,44.03%,198.5,璟德,-15.61,🧐 疑業外收益,💎 強力關注,393.00000000000006,77.54,7.576335877862594,18.21%,-12.47,51.69,2025-12
66.97,3665.TW,32.49,2025,46.57,31.93%,2115.0,貿聯-KY,31.74,🚀 利潤擴張,⚪ 中性觀察,1597.5,107.49,19.859154929577464,18.37%,29.74,98.71,2025-12
66.71,6831.TW,3.14,2025,4.94,N/A,0.0,邁科,84.7,🚀 利潤擴張,⚪ 數據不足,0.0,161.67,0.0,N/A,86.86,151.41,2025-12
65.59,8277.TWO,-0.34,2025,-0.37,N/A,7.1199998856,商丞,-16.98,🧐 疑業外收益,⚪ 數據不足,-15.15,33.33,0.0,N/A,1.19,48.61,2025-12
65.33,1802.TW,-0.33,2025,-0.2,13.67%,72.8000030518,台玻,-2.37,🧐 疑業外收益,⚪ 數據不足,-16.349999999999998,36.54,0.0,4.79%,-0.78,62.96,2025-12
65.30000000000001,2027.TW,2.08,2025,2.88,25.55%,42.4500007629,大成鋼,12.63,🚀 利潤擴張,💎 強力關注,100.8,98.94,6.316964399241071,14.07%,11.96,77.93,2025-12
65.27,2614.TW,1.42,2025,1.99,34.49%,18.1499996185,東森,-4.79,🧐 疑業外收益,💎 強力關注,68.1,118.46,3.997797272797357,10.29%,-5.03,60.48,2025-12
65.14,5543.TWO,-1.9,2025,-2.52,N/A,30.3999996185,桓鼎-KY,-10.68,🧐 疑業外收益,⚪ 數據不足,-88.8,-950.0,0.0,N/A,-12.8,54.46,2025-12
65.02000000000001,4807.TW,-0.56,2025,-0.24,18.47%,25.0499992371,日成-KY,19.6,🚀 利潤擴張,⚪ 數據不足,-32.699999999999996,74.07,0.0,4.68%,32.17,84.62,2025-12
64.9,1445.TW,-0.56,2025,-0.87,6.55%,11.8000001907,大宇,-22.14,🧐 疑業外收益,⚪ 數據不足,-24.750000000000004,-366.67,0.0,-24.84%,-25.71,42.76,2025-12
64.78,4529.TWO,-0.57,2025,-0.74,59.04%,5.1300001144,淳紳,-22.14,🏰 高護城河,⚪ 數據不足,-28.05,46.23,0.0,-1090.16%,-22.27,42.64,2025-12
64.66999999999999,5228.TWO,-0.91,2025,-0.2,N/A,57.5,鈺鎧,25.85,🚀 利潤擴張,⚪ 數據不足,-24.750000000000004,50.27,0.0,N/A,18.69,90.52,2025-12
64.65,4166.TWO,0.52,2025,0.9,60.10%,23.5499992371,友霖,14.52,🏰 高護城河,✅ 穩健價值,29.4,11.63,12.015305733214285,23.50%,6.08,79.17,2025-12
64.43,8021.TW,1.69,2025,2.75,N/A,436.0,尖點,24.54,🚀 利潤擴張,⚠️ 追價風險,85.8,52.25,76.22377622377623,N/A,18.57,88.97,2025-12
63.85,6141.TW,-1.99,2025,-4.65,N/A,39.2999992371,柏承,-21.61,🧐 疑業外收益,⚪ 數據不足,-122.25,66.78,0.0,N/A,-25.86,42.24,2025-12
63.75,3605.TW,3.51,2025,4.35,26.65%,78.3000030518,宏致,11.14,🚀 利潤擴張,💎 強力關注,169.04999999999998,133.33,6.947648895456966,5.06%,15.04,74.89,2025-12
63.02,5432.TWO,1.08,2025,2.3,N/A,137.0,新門,6.1,🚀 利潤擴張,⚠️ 追價風險,60.15,6.93,34.16458852867831,N/A,-4.49,69.12,2025-12
62.74,2436.TW,1.45,2025,3.02,30.84%,78.0999984741,偉詮電,15.32,🚀 利潤擴張,✅ 穩健價值,73.49999999999999,17.59,15.938775198795922,3.76%,17.04,78.06,2025-12
62.559999999999995,2033.TW,0.25,2025,0.35,14.21%,15.1000003815,佳大,21.65,🚀 利潤擴張,⚪ 中性觀察,13.05,73.33,17.356322277586205,5.22%,24.94,84.21,2025-12
62.519999999999996,1340.TW,-0.95,2025,-2.61,-118.96%,5.5199999809,勝悅-KY,-11.95,🧐 疑業外收益,⚪ 數據不足,-67.8,59.05,0.0,-391.42%,-7.48,50.57,2025-12
62.230000000000004,6510.TWO,21.73,2025,30.41,N/A,3195.0,精測,33.33,🚀 利潤擴張,⚠️ 追價風險,1083.15,279.9,44.24594931449937,N/A,55.92,95.56,2025-12
61.900000000000006,8064.TWO,-0.16,2025,1.36,N/A,143.0,東捷,10.25,🔄 轉虧為盈,⚪ 數據不足,-4.049999999999999,-130.19,0.0,N/A,-10.02,72.15,2025-12
61.470000000000006,8462.TW,5.69,2025,8.49,N/A,137.5,柏文,18.4,🚀 利潤擴張,💎 強力關注,289.05,91.16,7.135443694862481,N/A,17.64,79.87,2025-12
61.36,5364.TWO,-0.73,2025,-0.77,N/A,8.6499996185,力麗店,-26.07,🧐 疑業外收益,⚪ 數據不足,-36.449999999999996,44.7,0.0,N/A,-12.89,35.29,2025-12
61.290000000000006,6270.TWO,0.88,2025,1.08,N/A,26.8999996185,倍微,4.86,🚀 利潤擴張,💎 強力關注,37.5,300.0,10.7599998474,N/A,6.53,66.15,2025-12
61.07,6168.TW,0.04,2025,0.05,N/A,28.0,宏齊,5.6,🚀 利潤擴張,⚪ 數據不足,-1.3010426069826053e-16,-42.86,0.0,N/A,5.91,66.67,2025-12
59.830000000000005,6574.TWO,4.08,2025,6.82,N/A,0.0,霈方,6.51,🚀 利潤擴張,⚪ 數據不足,0.0,53.96,0.0,N/A,5.78,66.34,2025-12
58.94,2440.TW,-0.26,2025,-0.23,4.12%,17.3500003815,太空梭,-12.43,🧐 疑業外收益,⚪ 數據不足,-10.35,-136.36,0.0,0.66%,-9.7,46.51,2025-12
58.809999999999995,8201.TW,-0.33,2025,-0.35,N/A,13.0500001907,無敵,1.42,🚀 利潤擴張,⚪ 數據不足,-16.8,53.52,0.0,N/A,-7.02,60.23,2025-12
57.57,2485.TW,-1.33,2025,-0.96,15.28%,74.0999984741,兆赫,-0.05,🧐 疑業外收益,⚪ 數據不足,-62.699999999999996,11.92,0.0,2.18%,-24.95,57.52,2025-12
57.160000000000004,4304.TWO,-1.02,2025,-1.16,5.19%,27.1499996185,勝昱,-9.71,🧐 疑業外收益,⚪ 數據不足,-52.8,-14.61,0.0,-15.57%,-6.96,47.45,2025-12
56.93,1215.TW,7.94,2025,10.39,20.24%,129.5,卜蜂,1.7,🚀 利潤擴張,💎 強力關注,384.9,85.95,5.046765393608729,12.03%,1.07,58.63,2025-12
56.36,3308.TW,0.23,2025,0.68,23.48%,20.1000003815,聯德,-88.36,🌑 雙重衰退,⚪ 中性觀察,16.5,-68.06,18.272727619545453,-362.94%,-92.54,-32.0,2025-12
56.05,6584.TWO,3.11,2025,5.59,N/A,688.0,南俊國際,26.42,🚀 利潤擴張,⚠️ 追價風險,162.3,42.52,63.58595194085028,N/A,23.53,82.47,2025-12
55.6,6026.TWO,0.7,2025,1.72,N/A,16.4500007629,福邦證,-0.65,🧐 疑業外收益,💎 強力關注,38.25,-30.0,6.450980691333334,N/A,-23.52,54.95,2025-12
55.370000000000005,2415.TW,1.37,2025,1.81,25.38%,26.6499996185,錩新,3.4,🚀 利潤擴張,💎 強力關注,61.949999999999996,55.68,6.45278441125908,12.75%,-1.03,58.77,2025-12
55.01,4609.TWO,-0.06,2025,-0.1,4.92%,5.1999998093,唐鋒,23.71,🚀 利潤擴張,⚪ 數據不足,-11.25,78.57,0.0,-68.47%,22.29,78.72,2025-12
54.5,4711.TWO,0.12,2025,0.15,14.61%,17.1000003815,永純,-4.5,🧐 疑業外收益,⚠️ 追價風險,4.3500000000000005,500.0,58.96551855689654,2.47%,-6.49,50.0,2025-12
54.23,4968.TW,1.37,2025,2.66,N/A,117.0,立積,2.24,🚀 利潤擴張,⚠️ 追價風險,64.05000000000001,44.21,27.400468384074937,N/A,1.01,56.47,2025-12
52.61,1313.TW,-0.56,2025,-1.17,1.59%,10.3000001907,聯成,-19.85,🧐 疑業外收益,⚪ 數據不足,-33.6,63.82,0.0,-3.51%,-20.09,32.76,2025-12
52.190000000000005,8921.TWO,-0.11,2025,-0.11,N/A,18.5,沈氏,-0.02,🧐 疑業外收益,⚪ 數據不足,-10.200000000000001,21.43,0.0,N/A,0.3,52.17,2025-12
51.86,2417.TW,-0.8,2025,-0.19,56.31%,50.2000007629,圓剛,2.69,🏰 高護城河,⚪ 數據不足,-31.8,-144.44,0.0,8.42%,-1.52,54.55,2025-12
51.440000000000005,1760.TW,1.65,2025,2.22,52.35%,60.5,寶齡富錦,1.66,🏰 高護城河,✅ 穩健價值,74.55000000000001,54.21,12.173038229376257,13.25%,0.67,53.1,2025-12
50.919999999999995,5276.TWO,0.88,2025,1.14,N/A,19.8999996185,達輝-KY,3.13,🚀 利潤擴張,💎 強力關注,44.1,46.67,6.768707353231293,N/A,10.12,54.05,2025-12
50.8,8489.TWO,-0.46,2025,-0.76,N/A,22.9500007629,三貝德,5.03,🚀 利潤擴張,⚪ 數據不足,-27.450000000000003,60.71,0.0,N/A,-3.97,55.83,2025-12
50.73,9929.TW,-0.19,2025,-0.07,N/A,11.3500003815,秋雨,-0.73,🧐 疑業外收益,⚪ 數據不足,-7.95,-5.56,0.0,N/A,-3.83,50.0,2025-12
50.63000000000001,2241.TW,-0.6,2025,-0.7,14.37%,36.3499984741,艾姆勒,14.02,🚀 利潤擴張,⚪ 數據不足,-28.349999999999994,47.37,0.0,-1.87%,-2.54,64.65,2025-12
49.08,8926.TW,1.86,2025,2.45,N/A,72.3000030518,台汽電,-16.65,🧐 疑業外收益,💎 強力關注,97.05000000000001,40.91,11.174652712797526,N/A,-13.81,32.43,2025-12
48.510000000000005,3550.TW,-0.69,2025,-1.18,15.39%,20.2000007629,聯穎,3.23,🚀 利潤擴張,⚪ 數據不足,-40.49999999999999,36.7,0.0,-3.96%,6.33,51.74,2025-12
47.74,8112.TW,1.62,2025,5.02,N/A,86.0,至上,-4.42,🧐 疑業外收益,💎 強力關注,112.8,-50.61,11.436170212765958,N/A,-16.18,43.32,2025-12
46.5,8040.TWO,-0.45,2025,-0.6,N/A,113.0,九暘,2.65,🚀 利潤擴張,⚪ 數據不足,-21.750000000000004,48.28,0.0,N/A,7.0,49.15,2025-12
45.28,3115.TWO,-0.41,2025,-0.44,100.00%,7.8000001907,富榮綱,12.25,🏰 高護城河,⚪ 數據不足,-21.299999999999997,26.09,0.0,-377.43%,84.76,57.53,2025-12
45.260000000000005,2254.TW,-0.11,2025,-0.84,-21.68%,64.8000030518,巨鎧精密-創,-24.51,🧐 疑業外收益,⚪ 數據不足,-9.6,84.06,0.0,-98.59%,-11.14,20.75,2025-12
45.05,4541.TWO,0.99,2025,2.03,25.49%,44.2000007629,晟田,16.06,🚀 利潤擴張,💎 強力關注,55.349999999999994,65.0,11.9783199899458,17.54%,14.71,61.11,2025-12
44.480000000000004,3057.TW,-0.24,2025,-0.88,29.42%,20.25,喬鼎,1.86,🚀 利潤擴張,⚪ 數據不足,-1.9500000000000017,70.73,0.0,-21.05%,-0.45,46.34,2025-12
44.38,1460.TW,-0.27,2025,-0.27,16.50%,6.8699998856,宏遠,-9.38,🧐 疑業外收益,⚪ 數據不足,-9.9,33.33,0.0,1.12%,-5.8,35.0,2025-12
44.36,2630.TW,0.89,2025,1.0,8.38%,41.25,亞航,4.89,🚀 利潤擴張,✅ 穩健價值,38.70000000000001,64.81,15.988372093023253,2.16%,4.46,49.25,2025-12
44.080000000000005,6144.TWO,-0.28,2025,-0.36,N/A,14.5500001907,得利影,-7.24,🧐 疑業外收益,⚪ 數據不足,-15.3,-12.0,0.0,N/A,-11.26,36.84,2025-12
43.99,6139.TW,17.33,2025,30.51,N/A,811.0,亞翔,19.04,🚀 利潤擴張,✅ 穩健價值,874.6500000000001,33.18,13.908420511061568,N/A,-5.05,63.03,2025-12
43.78,6116.TW,-0.46,2025,-0.75,N/A,14.5,彩晶,14.78,🚀 利潤擴張,⚪ 數據不足,-30.6,65.89,0.0,N/A,22.03,58.56,2025-12
43.550000000000004,6666.TW,2.63,2025,2.42,N/A,39.7000007629,羅麗芬-KY,-1.2,🧐 疑業外收益,💎 強力關注,113.85,34.87,5.230566635428195,N/A,-3.85,42.35,2025-12
42.96,3518.TW,-0.93,2025,-1.56,-2.30%,35.7999992371,柏騰,-9.63,🧐 疑業外收益,⚪ 數據不足,-64.95,43.83,0.0,-60.61%,-8.43,33.33,2025-12
42.67,5701.TWO,-0.37,2025,-0.26,N/A,3.3099999428,劍湖山,7.33,🚀 利潤擴張,⚪ 數據不足,-13.2,9.76,0.0,N/A,2.46,50.0,2025-12
42.46,8390.TWO,5.11,2025,6.6,N/A,121.5,金益鼎,-6.1,🧐 疑業外收益,💎 強力關注,235.05,35.9,7.753669432035736,N/A,-8.18,36.36,2025-12
42.35,6226.TW,-0.17,2025,-0.28,N/A,0.0,光鼎,-3.71,🧐 疑業外收益,⚪ 數據不足,0.0,45.16,0.0,N/A,-0.95,38.64,2025-12
42.0,1457.TW,0.44,2025,1.18,6.94%,13.9499998093,宜進,-12.15,🧐 疑業外收益,💎 強力關注,37.199999999999996,-53.62,5.6249999231048395,33.56%,-8.45,29.85,2025-12
41.12,4560.TW,2.16,2025,3.02,33.75%,32.6500015259,強信-KY,6.92,🚀 利潤擴張,💎 強力關注,113.55,61.19,4.313078140805813,16.61%,8.82,48.04,2025-12
40.06,3049.TW,-0.66,2025,-0.64,-12.51%,12.1999998093,精金,1.22,🚀 利潤擴張,⚪ 數據不足,-30.15,26.67,0.0,-21.51%,-1.71,41.28,2025-12
39.97,5519.TW,4.31,2025,4.96,N/A,32.0999984741,隆大,-12.79,🧐 疑業外收益,💎 強力關注,159.29999999999998,130.48,3.0225987263747647,N/A,22.52,27.18,2025-12
39.88,2010.TW,1.74,2025,2.32,10.75%,22.9500007629,春源,0.73,🚀 利潤擴張,💎 強力關注,86.69999999999999,50.0,3.9705883672837374,7.04%,3.17,40.61,2025-12
39.69,8463.TW,1.84,2025,1.85,N/A,21.6000003815,潤泰材,8.31,🚀 利潤擴張,💎 強力關注,71.4,91.67,4.537815206197478,N/A,11.83,48.0,2025-12
39.66,4590.TW,0.67,2025,2.72,30.54%,71.6999969482,富田-創,-41.11,🌑 雙重衰退,⚪ 數據不足,0.0,-75.81,0.0,-0.34%,-44.8,-1.45,2025-12
39.4,1904.TW,0.17,2025,0.74,20.98%,18.8999996185,正隆,-4.85,🧐 疑業外收益,⚪ 中性觀察,15.3,-61.36,18.529411390686274,7.12%,-5.08,34.55,2025-12
39.27,6104.TWO,4.65,2025,5.62,N/A,99.0,創惟,27.6,🚀 利潤擴張,💎 強力關注,245.55,145.74,6.047648136835675,N/A,37.32,66.87,2025-12
39.15,3028.TW,2.0,2025,3.15,7.68%,81.4000015259,增你強,13.76,🚀 利潤擴張,💎 強力關注,111.75,69.49,10.926174701463086,3.25%,8.99,52.91,2025-12
38.89,2308.TW,16.47,2025,23.14,34.59%,2520.0,台達電,31.76,🚀 利潤擴張,⚠️ 追價風險,792.9,52.5,47.67309875141884,16.35%,28.12,70.65,2025-12
38.69,5243.TW,3.37,2025,4.4,N/A,127.0,乙盛-KY,-7.74,🧐 疑業外收益,💎 強力關注,163.95,42.19,11.61939615736505,N/A,-2.65,30.95,2025-12
38.54,8042.TWO,0.24,2025,0.89,N/A,150.5,金山電,9.79,🚀 利潤擴張,⚠️ 追價風險,14.999999999999996,-53.85,150.50000000000003,N/A,8.7,48.33,2025-12
38.53,7717.TWO,4.58,2025,6.13,N/A,649.0,萊德光電-KY,24.46,🚀 利潤擴張,⚪ 數據不足,0.0,92.37,0.0,N/A,29.16,62.99,2025-12
38.47,9907.TW,1.12,2025,1.36,N/A,15.8500003815,統一實,1.74,🚀 利潤擴張,💎 強力關注,54.900000000000006,55.56,4.3306011971311476,N/A,7.48,40.21,2025-12
38.44,5278.TWO,0.72,2025,1.05,N/A,22.4500007629,尚凡*,18.28,🚀 利潤擴張,💎 強力關注,40.05,-83.78,8.408239986104869,N/A,23.06,56.72,2025-12
37.099999999999994,6188.TWO,2.77,2025,3.61,N/A,83.9000015259,廣明,17.84,🚀 利潤擴張,💎 強力關注,136.95,69.94,9.18948538071194,N/A,20.72,54.94,2025-12
36.900000000000006,5340.TWO,0.78,2025,1.19,N/A,103.0,建榮,15.66,🚀 利潤擴張,⚠️ 追價風險,39.15,59.18,39.463601532567054,N/A,16.6,52.56,2025-12
36.86,3577.TWO,1.73,2025,2.37,53.43%,146.5,泓格,9.44,🏰 高護城河,⚠️ 追價風險,92.69999999999999,20.98,23.705501618122977,14.28%,7.11,46.3,2025-12
36.43,3631.TWO,-0.64,2025,-0.7,24.23%,37.4000015259,晟楠,-61.43,🌑 雙重衰退,⚪ 數據不足,-31.200000000000003,-64.1,0.0,-460.25%,-14.57,-25.0,2025-12
36.09,3085.TWO,-0.46,2025,-0.56,73.88%,13.5,新零售,5.58,🏰 高護城河,⚪ 數據不足,-22.35,16.36,0.0,-74.64%,3.93,41.67,2025-12
35.99,4977.TW,3.53,2025,4.48,N/A,221.0,眾達-KY,-1.54,🧐 疑業外收益,⚠️ 追價風險,138.45000000000002,180.65,23.943661971830984,N/A,17.84,34.45,2025-12
35.86000000000001,8077.TWO,2.87,2025,6.04,N/A,44.0,洛��,1.41,🚀 利潤擴張,💎 強力關注,193.35000000000002,25.33,3.4134988363072147,N/A,0.34,37.27,2025-12
35.83,4951.TWO,3.74,2025,5.98,N/A,124.5,精拓科,4.88,🚀 利潤擴張,💎 強力關注,203.7,16.15,9.167893961708394,N/A,5.17,40.71,2025-12
35.59,1303.TW,-0.05,2025,0.57,9.25%,95.5,南亞,0.12,🔄 轉虧為盈,⚠️ 追價風險,1.7999999999999983,-113.16,795.833333333334,2.06%,2.08,35.71,2025-12
35.260000000000005,5443.TWO,1.97,2025,2.59,N/A,126.5,均豪,5.3,🚀 利潤擴張,⚪ 中性觀察,98.1,21.38,19.34250764525994,N/A,16.83,40.56,2025-12
35.0,6186.TWO,7.56,2025,7.81,N/A,39.3499984741,新潤,3.72,🚀 利潤擴張,💎 強力關注,346.49999999999994,253.27,1.7034631374069265,N/A,97.22,38.72,2025-12
34.57,6109.TWO,-0.98,2025,-0.94,N/A,10.6499996185,亞元,8.46,🚀 利潤擴張,⚪ 數據不足,-47.1,-13.95,0.0,N/A,0.2,43.03,2025-12
34.4,8086.TWO,2.03,2025,3.36,N/A,173.5,宏捷科,-7.61,🧐 疑業外收益,⚠️ 追價風險,100.94999999999999,-21.01,25.780089153046063,N/A,-22.52,26.79,2025-12
34.39,4433.TWO,-0.65,2025,1.06,22.41%,21.5,興采,12.09,🔄 轉虧為盈,⚪ 數據不足,-11.099999999999996,-3300.0,0.0,9.68%,5.85,46.48,2025-12
34.25,3017.TW,32.25,2025,49.17,26.39%,2700.0,奇鋐,94.59,🚀 利潤擴張,⚠️ 追價風險,1624.2,113.86,24.935352789065387,20.96%,80.63,128.84,2025-12
33.980000000000004,4108.TW,-0.21,2025,-0.29,18.27%,12.25,懷特,-12.36,🧐 疑業外收益,⚪ 數據不足,-11.25,25.0,0.0,-127.15%,-12.96,21.62,2025-12
33.41,2613.TW,0.85,2025,1.14,16.43%,21.6499996185,中櫃,2.49,🚀 利潤擴張,💎 強力關注,40.64999999999999,1.28,7.9889297485239865,9.95%,2.72,35.9,2025-12
33.059999999999995,3232.TWO,0.28,2025,0.29,12.15%,20.8500003815,昱捷,-42.44,🌑 雙重衰退,⚠️ 追價風險,11.55,-12.5,27.077922573376622,-5.24%,-42.87,-9.38,2025-12
