prev_eps_yoy,om,pe,prev_rev_yoy,eps_yoy,gm,name,est_price,prev_year,price,date,rev_yoy,status,eps,prev_eps,expansion,symbol,advice
-52.84,9.15%,126.2295081967213,-0.7,-129.51,11.65%,台勝科,36.60000000000001,2025,308.0,2026-03,523.93,📉 獲利侵蝕,-0.18,1.58,-653.4399999999999,3532.TW,❌ 暫避觀望
14.63,N/A,0.0,-0.4,54.55,N/A,立軒,-14.399999999999999,2025,20.4500007629,2026-03,709.26,⚠️ 獲利稀釋,-0.06,-0.4,-654.71,6222.TWO,⚪ 數據不足
-0.53,N/A,4.608333269758334,-0.11,-92.65,N/A,大田,180.0,2025,55.2999992371,2026-03,562.59,📉 獲利侵蝕,0.05,5.63,-655.24,8924.TWO,⚪ 中性觀察
-137.5,2.74%,0.0,-9.83,433.33,8.85%,志聯,-1.8,2025,14.0,2026-03,1088.74,🔄 轉虧為盈,0.16,-0.06,-655.4100000000001,2024.TW,⚪ 數據不足
-71.93,N/A,9.345238095238095,-19.7,-154.24,N/A,中傑-KY,126.0,2025,78.5,2026-03,501.31,📉 獲利侵蝕,-0.64,3.5,-655.55,6965.TW,⚪ 中性觀察
-1.26,N/A,9.623931493521368,-6.2,24.53,N/A,全國,87.75,2025,56.2999992371,2026-03,680.31,⚠️ 獲利稀釋,0.66,2.36,-655.78,9937.TW,⚪ 中性觀察
-178.05,-0.10%,0.0,-10.57,157.14,14.13%,和勤,-16.05,2025,18.0,2026-03,813.46,🔄 轉虧為盈,0.17,-0.35,-656.32,1586.TWO,⚪ 數據不足
-44.58,14.03%,5.685358255451713,-4.77,-44.78,16.97%,皇昌,96.3,2025,36.5,2026-03,611.65,📉 獲利侵蝕,0.37,2.69,-656.43,2543.TW,⚪ 中性觀察
12.94,N/A,3.608247422680412,28.59,-43.33,N/A,夆典,43.650000000000006,2025,10.5,2026-03,613.94,📉 獲利侵蝕,0.19,1.1,-657.2700000000001,3052.TW,⚪ 中性觀察
-328.07,N/A,0.0,-67.66,673.33,N/A,麗升能源,-35.699999999999996,2025,28.0,2026-03,1331.07,🔄 轉虧為盈,0.86,-1.32,-657.7399999999999,8087.TWO,⚪ 數據不足
-44.89,N/A,50.53571292339285,-11.15,0.0,N/A,力山,8.4,2025,28.2999992371,2026-03,658.28,📉 獲利侵蝕,0.07,0.97,-658.28,1515.TW,❌ 暫避觀望
94.5,7.02%,10.374999841041667,82.32,-343.75,13.52%,彬台,36.0,2025,24.8999996185,2026-03,317.47,📉 獲利侵蝕,-0.39,2.12,-661.22,3379.TWO,⚪ 中性觀察
55.88,N/A,0.0,-11.73,-282.14,N/A,特昇-KY,-23.849999999999998,2025,8.8400001526,2026-03,379.62,📉 獲利侵蝕,-0.52,-0.61,-661.76,6616.TWO,⚪ 數據不足
-12.0,N/A,0.0,-1.88,45.83,N/A,網家,-141.75,2025,25.6499996185,2026-03,709.1,⚠️ 獲利稀釋,-0.39,-4.62,-663.27,8044.TWO,⚪ 數據不足
-4.02,-35.14%,0.0,-3.72,14.29,-20.30%,元翎,-71.7,2025,16.3500003815,2026-03,678.12,⚠️ 獲利稀釋,-0.3,-1.86,-663.83,4564.TW,⚪ 數據不足
16.48,N/A,4.7259438778440925,13.17,-8.14,N/A,東捷資訊,123.15,2025,38.7999992371,2026-03,655.72,📉 獲利侵蝕,0.79,3.04,-663.86,6697.TWO,⚪ 中性觀察
-51.49,-12.99%,0.0,7.24,115.0,15.11%,三顧,-50.55,2025,33.4500007629,2026-03,783.17,🔄 轉虧為盈,0.03,-1.53,-668.17,3224.TWO,⚪ 數據不足
-137.27,N/A,0.0,-79.25,-700.0,N/A,康全電訊,-111.45,2025,20.2000007629,2026-03,-28.98,🌑 雙重衰退,-0.96,-3.09,-671.02,8089.TWO,⚪ 數據不足
-47.82,N/A,7.913043625690821,-4.91,-2.94,N/A,中磊,155.25,2025,81.9000015259,2026-03,669.21,📉 獲利侵蝕,1.01,4.04,-672.1500000000001,5388.TW,⚪ 中性觀察
78.21,N/A,0.0,47.74,232.14,N/A,統新,-43.50000000000001,2025,148.5,2026-03,904.68,🔄 轉虧為盈,0.74,-0.78,-672.54,6426.TW,⚪ 數據不足
29.56,N/A,31.678486997635936,97.77,236.84,N/A,巨有科技,63.449999999999996,2025,134.0,2026-03,910.97,⚠️ 獲利稀釋,0.64,2.06,-674.13,8227.TWO,❌ 暫避觀望
24.8,8.34%,5.275061311234719,50.25,177.0,12.33%,達欣工,245.39999999999998,2025,86.3000030518,2026-03,852.07,⚠️ 獲利稀釋,2.88,6.5,-675.07,2535.TW,⚪ 中性觀察
25.52,-20.80%,0.0,0.46,42.42,2.21%,立德,-30.299999999999994,2025,8.1400003433,2026-03,719.14,⚠️ 獲利稀釋,-0.19,-1.44,-676.72,3058.TW,⚪ 數據不足
-48.33,N/A,57.73006041355829,178.46,777.78,N/A,天品,24.45,2025,94.0999984741,2026-03,1454.66,⚠️ 獲利稀釋,1.22,0.31,-676.8800000000001,6199.TWO,❌ 暫避觀望
29.85,33.56%,6.470588321583711,-12.15,-57.14,6.94%,宜進,33.15,2025,14.3000001907,2026-03,620.65,📉 獲利侵蝕,0.2,1.18,-677.79,1457.TW,⚪ 中性觀察
32.78,N/A,0.0,1056.27,24.62,N/A,泰福-KY,-234.45,2025,37.7999992371,2026-03,702.91,⚠️ 獲利稀釋,-1.47,-6.13,-678.29,6541.TW,⚪ 數據不足
43.03,N/A,0.0,8.46,41.03,N/A,亞元,-44.85,2025,11.1999998093,2026-03,720.34,⚠️ 獲利稀釋,-0.24,-0.94,-679.3100000000001,6109.TWO,⚪ 數據不足
291.45,N/A,6.393067364290387,130.83,80.93,N/A,高技,458.7,2025,195.5,2026-03,760.6,⚠️ 獲利稀釋,3.51,13.74,-679.6700000000001,5439.TWO,⚪ 中性觀察
38.43,N/A,35.761865112406326,64.37,344.52,N/A,高力,360.3,2025,859.0,2026-03,1024.34,⚠️ 獲利稀釋,6.54,9.07,-679.8199999999999,8996.TW,❌ 暫避觀望
-96.23,-22.36%,0.0,-8.18,-269.23,0.24%,新晶投控,-33.15,2025,14.3500003815,2026-03,411.36,📉 獲利侵蝕,-0.22,-1.13,-680.59,3713.TWO,⚪ 數據不足
-15.09,-10.81%,0.0,21.56,91.43,-2.87%,典範,-46.650000000000006,2025,14.8999996185,2026-03,772.57,⚠️ 獲利稀釋,-0.03,-1.22,-681.1400000000001,3372.TWO,⚪ 數據不足
-5.53,N/A,5.939947780678851,10.13,-25.35,N/A,台表科,344.7,2025,136.5,2026-03,657.13,📉 獲利侵蝕,2.17,9.39,-682.48,6278.TW,⚪ 中性觀察
186.36,N/A,26.555555131777787,6.56,-78.95,N/A,臺龍,6.749999999999997,2025,11.9499998093,2026-03,604.09,📉 獲利侵蝕,-0.68,1.14,-683.0400000000001,6246.TWO,❌ 暫避觀望
-8.92,N/A,6.769865683601651,-15.54,12.35,N/A,豐興,145.35000000000002,2025,65.5999984741,2026-03,697.11,⚠️ 獲利稀釋,0.91,3.88,-684.76,2015.TW,⚪ 中性觀察
15.99,N/A,0.0,19.24,48.1,N/A,慶生,-123.00000000000001,2025,19.25,2026-03,733.42,⚠️ 獲利稀釋,-0.41,-3.1,-685.3199999999999,6210.TWO,⚪ 數據不足
-74.46,1.84%,40.59880422263473,-1.8,-258.82,10.77%,兆利,25.049999999999997,2025,67.8000030518,2026-03,430.36,📉 獲利侵蝕,-1.35,2.23,-689.1800000000001,3548.TWO,❌ 暫避觀望
-15.15,-0.53%,59.74999904625,-14.0,33.33,13.94%,亞帝歐,6.0,2025,23.8999996185,2026-03,722.84,⚠️ 獲利稀釋,0.08,0.27,-689.51,3516.TWO,❌ 暫避觀望
-188.3,-9.40%,0.0,-7.94,147.22,13.88%,大立,-43.199999999999996,2025,16.3999996185,2026-03,837.33,🔄 轉虧為盈,0.17,-0.87,-690.11,4716.TWO,⚪ 數據不足
-1352.94,N/A,0.0,-30.78,69.57,N/A,永固-KY,-67.35000000000001,2025,14.1499996185,2026-03,766.91,⚠️ 獲利稀釋,-0.28,-2.13,-697.3399999999999,5546.TW,⚪ 數據不足
-48.92,13.68%,13.634351482957058,-4.98,89.72,20.14%,順達,338.85,2025,308.0,2026-03,789.66,⚠️ 獲利稀釋,2.05,9.05,-699.9399999999999,3211.TWO,⚪ 中性觀察
-140.6,-0.95%,0.0,0.9,-285.19,18.28%,先進光,-59.85,2025,173.5,2026-03,415.08,📉 獲利侵蝕,-0.5,-1.08,-700.27,3362.TWO,⚪ 數據不足
-22.0,4.05%,11.528570992599999,-0.23,-138.1,12.48%,廣宇,52.5,2025,40.3499984741,2026-03,563.0,📉 獲利侵蝕,-0.16,1.56,-701.1,2328.TW,⚪ 中性觀察
45.42,3.72%,5.118110236220472,23.39,29.87,15.30%,海華,152.4,2025,52.0,2026-03,734.79,⚠️ 獲利稀釋,1.02,4.03,-704.92,3694.TW,⚪ 中性觀察
-15.42,2.63%,7.404415724286483,16.34,218.11,11.11%,微星,278.55,2025,137.5,2026-03,923.54,⚠️ 獲利稀釋,4.04,6.8,-705.43,2377.TW,⚪ 中性觀察
20.0,4.08%,4.375000093504902,-5.8,52.38,10.04%,運錩,61.2,2025,17.8500003815,2026-03,758.27,⚠️ 獲利稀釋,0.64,1.62,-705.89,2069.TW,⚪ 中性觀察
28.04,N/A,10.637578217486892,47.13,26.37,N/A,洋基工程,886.95,2025,629.0,2026-03,734.55,⚠️ 獲利稀釋,7.19,24.76,-708.18,6691.TW,⚪ 中性觀察
41.49,N/A,3.243956178101099,17.97,120.87,N/A,德昌,341.25,2025,73.8000030518,2026-03,831.66,⚠️ 獲利稀釋,2.54,10.64,-710.79,5511.TWO,⚪ 中性觀察
-12.65,N/A,7.057143075114285,-2.6,-7.32,N/A,強新,52.5,2025,24.7000007629,2026-03,705.12,📉 獲利侵蝕,0.38,1.45,-712.44,5013.TWO,⚪ 中性觀察
-25.55,2.43%,3.979984662270978,-18.22,1.75,10.06%,中華,194.84999999999997,2025,51.7000007629,2026-03,714.94,⚠️ 獲利稀釋,1.18,5.47,-713.19,2204.TW,⚪ 中性觀察
32.5,-0.90%,8.640776945922331,42.87,-50.0,6.63%,展達,46.349999999999994,2025,26.7000007629,2026-03,666.22,📉 獲利侵蝕,0.17,1.6,-716.22,3447.TW,⚪ 中性觀察
17.02,N/A,0.0,-8.12,-600.0,N/A,啟發電,-26.55,2025,19.7000007629,2026-03,116.53,📉 獲利侵蝕,-0.28,-0.78,-716.53,6512.TWO,⚪ 數據不足
11.79,N/A,0.0,30.49,-14.8,N/A,安葆,0.0,2025,191.0,2026-03,701.78,📉 獲利侵蝕,1.71,8.72,-716.5799999999999,7792.TWO,⚪ 數據不足
-3.84,N/A,0.0,42.15,-71.33,N/A,濾能,-220.04999999999998,2025,62.9000015259,2026-03,645.92,📉 獲利侵蝕,-2.46,-7.92,-717.25,6823.TWO,⚪ 數據不足
5.59,N/A,4.341432322621483,1.51,60.0,N/A,東明-KY,117.30000000000001,2025,33.9500007629,2026-03,777.65,⚠️ 獲利稀釋,1.12,3.02,-717.65,5538.TW,⚪ 中性觀察
-81.05,2.02%,34.78260869565217,-9.36,-222.22,13.55%,春雨,6.9,2025,16.0,2026-03,496.11,📉 獲利侵蝕,-0.12,0.2,-718.33,2012.TW,❌ 暫避觀望
-11.22,N/A,13.4411947728687,0.03,23.16,N/A,啟��,241.05,2025,216.0,2026-03,742.22,⚠️ 獲利稀釋,2.36,6.41,-719.0600000000001,6285.TW,⚪ 中性觀察
-116.56,-1.55%,0.0,-35.66,-321.43,14.16%,正文,-27.599999999999998,2025,30.25,2026-03,398.68,📉 獲利侵蝕,-0.32,-0.25,-720.11,4906.TW,⚪ 數據不足
-43.86,5.11%,9.11392405063291,-3.51,19.23,13.97%,敬鵬,59.25,2025,36.0,2026-03,739.62,⚠️ 獲利稀釋,0.62,1.6,-720.39,2355.TW,⚪ 中性觀察
22.0,1.75%,14.099379355838511,-1.66,-436.36,19.21%,勝德,24.15,2025,22.7000007629,2026-03,287.62,📉 獲利侵蝕,-0.37,0.61,-723.98,3296.TW,⚪ 中性觀察
51.74,-3.96%,0.0,3.23,165.63,15.39%,聯穎,-32.55,2025,19.1000003815,2026-03,890.97,🔄 轉虧為盈,0.21,-1.18,-725.34,3550.TW,⚪ 數據不足
-91.3,-3.10%,0.0,-2.4,112.5,15.20%,慶騰,-15.600000000000001,2025,29.7999992371,2026-03,839.44,⚠️ 獲利稀釋,0.02,0.01,-726.94,4534.TWO,⚪ 數據不足
-30.16,3.42%,15.68,9.37,-177.08,17.76%,定穎投控,93.75,2025,98.0,2026-03,551.01,📉 獲利侵蝕,-0.74,2.7,-728.09,3715.TW,❌ 暫避觀望
-47.93,-16.22%,0.0,18.86,23.81,12.27%,譁裕,-68.39999999999999,2025,11.9499998093,2026-03,753.59,⚠️ 獲利稀釋,-0.32,-1.79,-729.7800000000001,3419.TW,⚪ 數據不足
63.58,N/A,0.0,166.89,41.45,N/A,華冠,-124.94999999999997,2025,12.1999998093,2026-03,771.53,⚠️ 獲利稀釋,-0.95,-3.15,-730.0799999999999,8101.TW,⚪ 數據不足
-265.31,-32.66%,0.0,-15.54,109.8,8.95%,福裕,-58.949999999999996,2025,17.2999992371,2026-03,842.07,🔄 轉虧為盈,0.05,-1.79,-732.2700000000001,4513.TWO,⚪ 數據不足
-48.08,3.76%,12.826086719565216,-1.98,32.5,10.06%,台橡,24.150000000000002,2025,20.6499996185,2026-03,767.18,⚠️ 獲利稀釋,0.53,0.54,-734.68,2103.TW,⚪ 中性觀察
1562.0,-91.14%,0.60814186766983,-7.15,92.15,-8.90%,永彰,600.6000000000001,2025,24.3500003815,2026-03,827.48,⚠️ 獲利稀釋,-0.15,22.26,-735.33,4523.TWO,⚪ 中性觀察
42.99,N/A,0.0,-0.03,-53.95,N/A,久舜,0.0,2025,19.75,2026-03,684.6,📉 獲利侵蝕,0.37,3.06,-738.5500000000001,5547.TWO,⚪ 數據不足
-404.84,N/A,0.0,2.63,-158.97,N/A,匯鑽科,-120.89999999999998,2025,44.5,2026-03,581.06,📉 獲利侵蝕,-1.04,-3.88,-740.03,8431.TWO,⚪ 數據不足
13.53,N/A,9.13398996469058,18.57,39.1,N/A,崇越,807.15,2025,491.5,2026-03,779.62,⚠️ 獲利稀釋,6.86,21.81,-740.52,5434.TW,⚪ 中性觀察
56.79,0.98%,0.0,-23.83,-400.0,31.45%,恩德,-24.6,2025,17.0,2026-03,342.45,📉 獲利侵蝕,-0.15,-0.35,-742.45,1528.TW,⚪ 數據不足
-265.75,N/A,0.0,-23.24,175.0,N/A,大洋,-36.45,2025,32.1500015259,2026-03,918.43,🔄 轉虧為盈,0.16,-1.25,-743.43,1321.TW,⚪ 數據不足
620.0,-11.28%,13.88392874169643,16.76,-200.0,17.03%,歐格,16.799999999999997,2025,15.5500001907,2026-03,543.86,📉 獲利侵蝕,-0.01,0.36,-743.86,3002.TW,⚪ 中性觀察
-287.38,N/A,0.0,26.96,5.71,N/A,訊達,-54.15,2025,15.8999996185,2026-03,751.63,🔄 轉虧為盈,0.37,-1.93,-745.92,6140.TWO,⚪ 數據不足
-81.88,N/A,0.0,-0.31,-95.24,N/A,良得電,-3.3,2025,19.6499996185,2026-03,652.21,📉 獲利侵蝕,0.01,0.27,-747.45,2462.TW,⚪ 數據不足
46.5,5.61%,5.0718849840255595,86.48,15.64,12.78%,華擎,563.4,2025,190.5,2026-03,764.68,⚠️ 獲利稀釋,4.14,15.28,-749.04,3515.TW,⚪ 中性觀察
82.74,N/A,24.653465346534656,12.66,-7.53,N/A,聯茂,151.5,2025,249.0,2026-03,746.88,📉 獲利侵蝕,0.87,4.16,-754.41,6213.TW,❌ 暫避觀望
-17.5,N/A,29.320987654320987,-13.95,-88.89,N/A,佶優,12.15,2025,23.75,2026-03,665.76,📉 獲利侵蝕,0.01,0.33,-754.65,5452.TWO,❌ 暫避觀望
254.81,6.96%,2.3688735371539122,0.02,0.0,9.17%,華榮,174.45000000000002,2025,27.5499992371,2026-03,755.81,📉 獲利侵蝕,0.37,5.5,-755.81,1608.TW,⚪ 中性觀察
-9068.75,N/A,0.0,-26.56,5.8,N/A,易華電,-309.9,2025,23.8999996185,2026-03,761.84,⚠️ 獲利稀釋,-0.65,-14.35,-756.0400000000001,6552.TW,⚪ 數據不足
-1120.0,N/A,0.0,-7.46,-400.0,N/A,興能高,-35.699999999999996,2025,23.1499996185,2026-03,357.51,📉 獲利侵蝕,-0.35,-1.02,-757.51,6558.TW,⚪ 數據不足
34.88,-32.45%,0.0,19.09,-557.14,8.38%,光環,-46.949999999999996,2025,90.0,2026-03,200.37,📉 獲利侵蝕,-0.32,-1.4,-757.51,3234.TWO,⚪ 數據不足
28.92,8.19%,7.75,20.92,44.0,15.35%,華泰,75.0,2025,38.75,2026-03,802.5,⚠️ 獲利稀釋,0.33,2.45,-758.5,2329.TW,⚪ 中性觀察
-147.06,-79.87%,0.0,-22.74,-13.33,18.97%,律勝,-36.0,2025,18.9500007629,2026-03,746.08,📉 獲利侵蝕,-0.17,-0.84,-759.4100000000001,3354.TWO,⚪ 數據不足
87.32,14.50%,0.0,-22.64,261.54,-19.82%,千興,-12.6,2025,12.4499998093,2026-03,1022.77,🔄 轉虧為盈,0.47,-0.18,-761.23,2025.TW,⚪ 數據不足
-111.9,2.54%,0.0,-14.15,368.75,7.41%,燦星旅,-2.2500000000000004,2025,21.25,2026-03,1130.81,🔄 轉虧為盈,0.75,-0.15,-762.06,2719.TWO,⚪ 數據不足
-54.96,N/A,19.74193573,2.49,-22.22,N/A,裕國,23.249999999999996,2025,30.6000003815,2026-03,746.36,📉 獲利侵蝕,0.15,0.61,-768.58,8905.TWO,❌ 暫避觀望
-49.63,0.88%,13.595041952809918,-20.78,-72.73,15.31%,三商,18.15,2025,16.4500007629,2026-03,696.33,📉 獲利侵蝕,0.03,0.71,-769.0600000000001,2905.TW,⚪ 中性觀察
41.92,4.63%,5.133913512784186,25.86,-23.4,15.94%,華碩,2223.4500000000003,2025,761.0,2026-03,746.92,📉 獲利侵蝕,13.19,59.99,-770.3199999999999,2357.TW,⚪ 中性觀察
-1.88,11.95%,13.531915110056739,32.39,323.33,16.83%,光洋科,105.74999999999999,2025,95.4000015259,2026-03,1094.24,⚠️ 獲利稀釋,2.54,3.14,-770.9100000000001,1785.TWO,⚪ 中性觀察
-66.41,-73.69%,0.0,-45.66,-415.38,-18.95%,隆銘綠能,-89.24999999999999,2025,17.25,2026-03,368.34,📉 獲利侵蝕,-0.67,-2.16,-783.72,3018.TW,⚪ 數據不足
-691.67,-17.38%,0.0,-18.44,-183.33,6.18%,兆勁,-75.45,2025,10.6000003815,2026-03,601.5,📉 獲利侵蝕,-0.51,-1.9,-784.83,2444.TW,⚪ 數據不足
209.26,1.68%,14.310776559924813,65.48,-96.0,11.59%,精確,59.849999999999994,2025,57.0999984741,2026-03,689.5,📉 獲利侵蝕,0.02,1.7,-785.5,3162.TWO,⚪ 中性觀察
-27.51,-1.90%,12.629399585921325,17.91,96.83,8.43%,廣越,72.45,2025,61.0,2026-03,887.98,⚠️ 獲利稀釋,-0.04,3.04,-791.15,4438.TW,⚪ 中性觀察
-178.42,N/A,0.0,-1.5,-83.05,N/A,南六,-86.7,2025,40.9500007629,2026-03,709.49,🔄 轉虧為盈,0.1,-1.09,-792.54,6504.TW,⚪ 數據不足
5.17,N/A,4.910548949666873,55.5,1.92,N/A,精成科,243.15,2025,79.5999984741,2026-03,794.87,⚠️ 獲利稀釋,1.59,6.55,-792.95,6191.TW,⚪ 中性觀察
-281.76,-10.82%,0.0,-3.44,-264.0,-1.63%,正崴,-205.8,2025,33.5999984741,2026-03,529.36,📉 獲利侵蝕,-0.46,-6.62,-793.36,2392.TW,⚪ 數據不足
1.77,N/A,11.493776250186723,-1.67,-7.02,N/A,伊雲谷,72.3,2025,55.4000015259,2026-03,787.01,📉 獲利侵蝕,0.53,2.31,-794.03,6689.TW,⚪ 中性觀察
-4.98,N/A,10.663983903420524,12.79,108.16,N/A,昶昕,74.55,2025,53.0,2026-03,903.68,⚠️ 獲利稀釋,1.02,2.1,-795.52,8438.TW,⚪ 中性觀察
-1.48,5.96%,4.925768903806999,4.67,-12.5,12.18%,中宇,141.45,2025,46.4500007629,2026-03,787.21,📉 獲利侵蝕,0.77,4.0,-799.71,1535.TW,⚪ 中性觀察
163.4,N/A,11.335615915821919,-13.43,16.67,N/A,虹揚-KY,21.9,2025,16.5499992371,2026-03,817.81,⚠️ 獲利稀釋,-0.4,1.23,-801.14,6573.TW,⚪ 中性觀察
-139.68,-26.32%,0.0,5.44,-334.92,2.51%,東碩,-260.85,2025,13.3000001907,2026-03,467.75,📉 獲利侵蝕,-2.8,-7.65,-802.6700000000001,3272.TWO,⚪ 數據不足
-76.19,-4.33%,0.0,-9.18,-19.57,11.17%,加百裕,-80.85000000000001,2025,26.25,2026-03,783.84,📉 獲利侵蝕,-0.56,-1.92,-803.4100000000001,3323.TWO,⚪ 數據不足
10.36,N/A,3.2332219854727473,14.38,-19.81,N/A,五福,404.54999999999995,2025,87.1999969482,2026-03,783.73,📉 獲利侵蝕,3.44,10.01,-803.54,2745.TWO,⚪ 中性觀察
-106.98,-29.19%,0.0,5.53,52.56,-12.37%,正達,-105.75000000000001,2025,64.6999969482,2026-03,859.78,⚠️ 獲利稀釋,-0.37,-2.86,-807.22,3149.TW,⚪ 數據不足
150.56,-21.47%,4.3522905587835705,-6.62,-557.14,7.66%,東台,94.95,2025,27.5499992371,2026-03,253.23,📉 獲利侵蝕,-0.65,1.81,-810.37,4526.TW,⚪ 中性觀察
-156.8,N/A,0.0,10.78,36.17,N/A,汎銓,-47.85,2025,337.0,2026-03,846.82,⚠️ 獲利稀釋,-0.61,-0.71,-810.6500000000001,6830.TW,⚪ 數據不足
-252.38,N/A,0.0,-13.36,-8.0,N/A,花王,-29.85,2025,25.2999992371,2026-03,812.27,📉 獲利侵蝕,-0.28,-0.78,-820.27,8906.TWO,⚪ 數據不足
-85.71,N/A,13.562500476874998,-43.28,73.91,N/A,聯上發,12.0,2025,10.8500003815,2026-03,894.76,⚠️ 獲利稀釋,0.4,0.15,-820.85,2537.TW,⚪ 中性觀察
327.5,-2.70%,12.066326335969388,0.41,-134.88,10.73%,友達,29.4,2025,23.6499996185,2026-03,686.37,📉 獲利侵蝕,-0.15,0.9,-821.25,2409.TW,⚪ 中性觀察
-0.48,N/A,7.1988246816846235,21.03,-4.55,N/A,三聯,153.14999999999998,2025,73.5,2026-03,817.65,📉 獲利侵蝕,1.26,4.18,-822.1999999999999,5493.TWO,⚪ 中性觀察
7.63,-12.85%,1.3760218503371935,164.26,-105.3,19.64%,信立,440.4,2025,40.4000015259,2026-03,718.73,📉 獲利侵蝕,-0.48,11.15,-824.03,4303.TWO,⚪ 中性觀察
-114.55,-18.44%,0.0,-21.22,127.05,-14.72%,唐榮,-157.95000000000002,2025,26.2000007629,2026-03,956.47,🔄 轉虧為盈,0.33,-4.72,-829.4200000000001,2035.TWO,⚪ 數據不足
-87.21,-27.07%,0.0,-7.88,-227.78,0.84%,佳和,-5.55,2025,11.8000001907,2026-03,603.87,📉 獲利侵蝕,-0.23,0.12,-831.65,1449.TW,⚪ 數據不足
203.33,N/A,10.51104951301105,18.84,-43.33,N/A,邁達特,54.300000000000004,2025,38.0499992371,2026-03,790.97,📉 獲利侵蝕,0.17,1.82,-834.3000000000001,6112.TW,⚪ 中性觀察
-84.96,-16.08%,0.0,1.1,-266.67,5.62%,州巧,-59.7,2025,27.3500003815,2026-03,570.51,📉 獲利侵蝕,-0.16,-2.24,-837.1800000000001,3543.TW,⚪ 數據不足
-16.92,N/A,0.0,-6.33,59.09,N/A,邦泰,-26.55,2025,17.4500007629,2026-03,898.78,⚠️ 獲利稀釋,-0.09,-0.76,-839.6899999999999,8935.TWO,⚪ 數據不足
-39.29,2.54%,0.0,-6.47,80.0,12.46%,榮成,-20.700000000000003,2025,9.8800001144,2026-03,920.0,⚠️ 獲利稀釋,-0.02,-0.39,-840.0,1909.TW,⚪ 數據不足
-186.45,-4.13%,0.0,423.12,-81.0,8.48%,百達-KY,-128.54999999999998,2025,131.0,2026-03,765.22,🔄 轉虧為盈,0.19,-6.81,-846.22,2236.TW,⚪ 數據不足
10.46,N/A,5.6269674711437565,11.2,19.7,N/A,宏�硌穈T,571.8,2025,214.5,2026-03,866.43,⚠️ 獲利稀釋,4.8,14.36,-846.7299999999999,6811.TWO,⚪ 中性觀察
-56.67,N/A,0.0,-13.73,13.64,N/A,智晶,-166.64999999999998,2025,22.5,2026-03,860.97,⚠️ 獲利稀釋,-0.79,-4.9,-847.33,5245.TWO,⚪ 數據不足
20.75,-98.59%,0.0,-24.51,-900.0,-21.68%,巨鎧精密-創,-27.150000000000002,2025,62.0,2026-03,-49.8,🌑 雙重衰退,-1.04,-0.84,-850.2,2254.TW,⚪ 數據不足
-720.83,N/A,0.0,-3.34,-83.33,N/A,馬光-KY,-38.7,2025,36.0,2026-03,768.82,📉 獲利侵蝕,-0.55,-1.55,-852.1500000000001,4139.TWO,⚪ 數據不足
30.86,6.54%,6.0475032309257,34.73,16.45,14.31%,零壹,246.3,2025,99.3000030518,2026-03,871.55,⚠️ 獲利稀釋,1.77,6.53,-855.0999999999999,3029.TW,⚪ 中性觀察
30.21,4.34%,11.453900438687944,19.94,11.11,11.41%,華經,42.300000000000004,2025,32.2999992371,2026-03,868.43,⚠️ 獲利稀釋,0.3,1.25,-857.3199999999999,2468.TW,⚪ 中性觀察
40.61,7.04%,3.626943005181347,0.73,1.79,10.75%,春源,86.85,2025,21.0,2026-03,861.7,⚠️ 獲利稀釋,0.57,2.32,-859.9100000000001,2010.TW,⚪ 中性觀察
-122.06,N/A,0.0,-21.01,-58.33,N/A,有益,-7.199999999999999,2025,9.7700004578,2026-03,802.76,🔄 轉虧為盈,0.05,-0.15,-861.09,9962.TWO,⚪ 數據不足
14.97,N/A,7.480988303060836,27.37,-11.54,N/A,欣雄,78.89999999999999,2025,39.3499984741,2026-03,849.66,📉 獲利侵蝕,0.46,2.16,-861.1999999999999,8908.TWO,⚪ 中性觀察
328.87,N/A,4.479768786127168,164.5,6.98,N/A,富威電力,129.75,2025,38.75,2026-03,871.15,⚠️ 獲利稀釋,0.48,6.34,-864.17,6994.TW,⚪ 中性觀察
65.55,N/A,11.479198767334362,-15.01,14.77,N/A,帆宣,584.0999999999999,2025,447.0,2026-03,879.38,⚠️ 獲利稀釋,5.08,15.5,-864.61,6196.TW,⚪ 中性觀察
-255.07,12.45%,0.0,-31.12,306.25,35.79%,晶彩科,-52.5,2025,74.4000015259,2026-03,1172.94,🔄 轉虧為盈,0.99,-1.07,-866.69,3535.TW,⚪ 數據不足
-275.59,N/A,0.0,-66.93,90.34,N/A,天宇,-204.45,2025,18.7999992371,2026-03,959.14,⚠️ 獲利稀釋,-0.2,-5.17,-868.8,8171.TWO,⚪ 數據不足
-29.4,5.75%,9.505444646098004,64.32,3.39,13.87%,大綜,330.59999999999997,2025,209.5,2026-03,877.13,⚠️ 獲利稀釋,3.66,8.43,-873.74,3147.TWO,⚪ 中性觀察
-128.03,-10.66%,0.0,-6.83,-210.71,-0.79%,大東,-18.6,2025,9.1000003815,2026-03,663.94,📉 獲利侵蝕,-0.62,-0.45,-874.6500000000001,1441.TW,⚪ 數據不足
-272.92,N/A,0.0,-0.19,-253.33,N/A,鑫禾,-70.94999999999999,2025,18.7000007629,2026-03,623.3,📉 獲利侵蝕,-0.54,-1.68,-876.63,4999.TW,⚪ 數據不足
