prev_year,symbol,expansion,name,status,prev_eps_yoy,price,pe,rev_yoy,prev_eps,gm,date,eps,prev_rev_yoy,est_price,om,eps_yoy,advice
2025,4502.TWO,-635.47,健信,🔄 轉虧為盈,-814.29,15.6999998093,0.0,692.61,-1.51,N/A,2026-03,0.11,-32.92,-46.5,N/A,57.14,⚪ 數據不足
2025,2402.TW,-637.61,毅嘉,📉 獲利侵蝕,6.06,56.7000007629,10.017667979310954,549.89,2.47,19.80%,2026-03,0.07,13.83,84.9,8.98%,-87.72,⚪ 中性觀察
2025,1626.TW,-637.67,艾美特-KY,📉 獲利侵蝕,18.87,9.6000003815,0.0,479.53,-0.86,20.74%,2026-03,-1.11,-4.14,-26.4,-2.32%,-158.14,⚪ 數據不足
2025,5603.TWO,-642.47,陸海,📉 獲利侵蝕,-67.74,14.3500003815,21.1029417375,592.47,0.4,N/A,2026-03,0.07,-25.37,10.2,N/A,-50.0,❌ 暫避觀望
2025,5469.TW,-642.88,瀚宇博,📉 獲利侵蝕,-3.06,73.0,4.905913978494624,624.34,6.05,N/A,2026-03,1.23,37.46,223.2,N/A,-18.54,⚪ 中性觀察
2025,8390.TWO,-643.52,金益鼎,⚠️ 獲利稀釋,36.36,101.0,5.831408775981524,778.77,6.6,N/A,2026-03,2.87,-6.1,259.8,N/A,135.25,⚪ 中性觀察
2025,3712.TW,-646.11,永崴投控,📉 獲利侵蝕,-601.1,21.6499996185,0.0,337.51,-22.85,-39.75%,2026-03,-1.94,21.99,-779.1,-47.71%,-308.6,⚪ 數據不足
2025,1337.TW,-646.43,再生-KY,📉 獲利侵蝕,-12.99,4.7300000191,0.0,641.55,-1.74,-19.71%,2026-03,-0.43,-18.82,-63.15,-65.33%,-4.88,⚪ 數據不足
2025,5487.TWO,-646.56,通泰,📉 獲利侵蝕,-381.82,28.8500003815,0.0,146.56,-0.53,N/A,2026-03,-0.06,-15.49,-25.95,N/A,-500.0,⚪ 數據不足
2025,2345.TW,-648.3,智邦,⚠️ 獲利稀釋,119.5,2090.0,18.592651899297216,710.88,47.13,17.90%,2026-03,14.92,124.88,1686.1499999999999,12.65%,62.58,❌ 暫避觀望
2025,2613.TW,-649.61,中櫃,📉 獲利侵蝕,35.9,23.0499992371,8.665413247030074,622.34,1.14,16.43%,2026-03,0.18,2.49,39.900000000000006,9.95%,-27.27,⚪ 中性觀察
2025,6239.TW,-650.26,力成,⚠️ 獲利稀釋,-18.46,277.0,15.544332210998878,707.03,7.48,N/A,2026-03,2.5,2.2,267.3,N/A,56.77,❌ 暫避觀望
2025,3532.TW,-653.4399999999999,台勝科,📉 獲利侵蝕,-52.84,394.0,161.47540983606555,523.93,1.58,11.65%,2026-03,-0.18,-0.7,36.60000000000001,9.15%,-129.51,❌ 暫避觀望
2025,6222.TWO,-654.71,立軒,⚠️ 獲利稀釋,14.63,20.0499992371,0.0,709.26,-0.4,N/A,2026-03,-0.06,-0.4,-14.399999999999999,N/A,54.55,⚪ 數據不足
2025,8924.TWO,-655.24,大田,📉 獲利侵蝕,-0.53,50.2999992371,4.191666603091667,562.59,5.63,N/A,2026-03,0.05,-0.11,180.0,N/A,-92.65,⚪ 中性觀察
2025,2024.TW,-655.4100000000001,志聯,🔄 轉虧為盈,-137.5,13.3000001907,0.0,1088.74,-0.06,8.85%,2026-03,0.16,-9.83,-1.8,2.74%,433.33,⚪ 數據不足
2025,6965.TW,-655.55,中傑-KY,📉 獲利侵蝕,-71.93,75.0999984741,8.94047600882143,501.31,3.5,N/A,2026-03,-0.64,-19.7,126.0,N/A,-154.24,⚪ 中性觀察
2025,9937.TW,-655.78,全國,⚠️ 獲利稀釋,-1.26,55.0999984741,9.418803157965812,680.31,2.36,N/A,2026-03,0.66,-6.2,87.75,N/A,24.53,⚪ 中性觀察
2025,1586.TWO,-656.32,和勤,🔄 轉虧為盈,-178.05,18.0499992371,0.0,813.46,-0.35,14.13%,2026-03,0.17,-10.57,-16.05,-0.10%,157.14,⚪ 數據不足
2025,2543.TW,-656.43,皇昌,📉 獲利侵蝕,-44.58,38.5999984741,6.012460821510903,611.65,2.69,16.97%,2026-03,0.37,-4.77,96.3,14.03%,-44.78,⚪ 中性觀察
2025,3052.TW,-657.2700000000001,夆典,📉 獲利侵蝕,12.94,11.25,3.865979381443299,613.94,1.1,N/A,2026-03,0.19,28.59,43.650000000000006,N/A,-43.33,⚪ 中性觀察
2025,8087.TWO,-657.7399999999999,麗升能源,🔄 轉虧為盈,-328.07,26.1000003815,0.0,1331.07,-1.32,N/A,2026-03,0.86,-67.66,-35.699999999999996,N/A,673.33,⚪ 數據不足
2025,1515.TW,-658.28,力山,📉 獲利侵蝕,-44.89,35.4000015259,63.21428843910714,658.28,0.97,N/A,2026-03,0.07,-11.15,8.4,N/A,0.0,❌ 暫避觀望
2025,3379.TWO,-661.22,彬台,📉 獲利侵蝕,94.5,29.7999992371,12.416666348791667,317.47,2.12,13.52%,2026-03,-0.39,82.32,36.0,7.02%,-343.75,⚪ 中性觀察
2025,6616.TWO,-661.76,特昇-KY,📉 獲利侵蝕,55.88,8.1999998093,0.0,379.62,-0.61,N/A,2026-03,-0.52,-11.73,-23.849999999999998,N/A,-282.14,⚪ 數據不足
2025,8044.TWO,-663.27,網家,⚠️ 獲利稀釋,-12.0,24.4500007629,0.0,709.1,-4.62,N/A,2026-03,-0.39,-1.88,-141.75,N/A,45.83,⚪ 數據不足
2025,4564.TW,-663.83,元翎,⚠️ 獲利稀釋,-4.02,17.25,0.0,678.12,-1.86,-20.30%,2026-03,-0.3,-3.72,-71.7,-35.14%,14.29,⚪ 數據不足
2025,6697.TWO,-663.86,東捷資訊,📉 獲利侵蝕,16.48,41.4000015259,5.042631123739342,655.72,3.04,N/A,2026-03,0.79,13.17,123.15,N/A,-8.14,⚪ 中性觀察
2025,3224.TWO,-668.17,三顧,🔄 轉虧為盈,-51.49,35.5999984741,0.0,783.17,-1.53,15.11%,2026-03,0.03,7.24,-50.55,-12.99%,115.0,⚪ 數據不足
2025,8089.TWO,-671.02,康全電訊,🌑 雙重衰退,-137.27,18.1499996185,0.0,-28.98,-3.09,N/A,2026-03,-0.96,-79.25,-111.45,N/A,-700.0,⚪ 數據不足
2025,5388.TW,-672.1500000000001,中磊,📉 獲利侵蝕,-47.82,77.5,7.48792270531401,669.21,4.04,N/A,2026-03,1.01,-4.91,155.25,N/A,-2.94,⚪ 中性觀察
2025,6426.TW,-672.54,統新,🔄 轉虧為盈,78.21,259.5,0.0,904.68,-0.78,N/A,2026-03,0.74,47.74,-43.50000000000001,N/A,232.14,⚪ 數據不足
2025,8227.TWO,-674.13,巨有科技,⚠️ 獲利稀釋,29.56,160.0,37.82505910165485,910.97,2.06,N/A,2026-03,0.64,97.77,63.449999999999996,N/A,236.84,❌ 暫避觀望
2025,2535.TW,-675.07,達欣工,⚠️ 獲利稀釋,24.8,91.5,5.592909535452323,852.07,6.5,12.33%,2026-03,2.88,50.25,245.39999999999998,8.34%,177.0,⚪ 中性觀察
2025,3058.TW,-676.72,立德,⚠️ 獲利稀釋,25.52,8.1599998474,0.0,719.14,-1.44,2.21%,2026-03,-0.19,0.46,-30.299999999999994,-20.80%,42.42,⚪ 數據不足
2025,6199.TWO,-676.8800000000001,天品,⚠️ 獲利稀釋,-48.33,92.4000015259,56.68711750055215,1454.66,0.31,N/A,2026-03,1.22,178.46,24.45,N/A,777.78,❌ 暫避觀望
2025,1457.TW,-677.79,宜進,📉 獲利侵蝕,29.85,14.3999996185,6.515836931447964,620.65,1.18,6.94%,2026-03,0.2,-12.15,33.15,33.56%,-57.14,⚪ 中性觀察
2025,6541.TW,-678.29,泰福-KY,⚠️ 獲利稀釋,32.78,36.9000015259,0.0,702.91,-6.13,N/A,2026-03,-1.47,1056.27,-234.45,N/A,24.62,⚪ 數據不足
2025,6109.TWO,-679.3100000000001,亞元,⚠️ 獲利稀釋,43.03,10.9499998093,0.0,720.34,-0.94,N/A,2026-03,-0.24,8.46,-44.85,N/A,41.03,⚪ 數據不足
2025,5439.TWO,-679.6700000000001,高技,⚠️ 獲利稀釋,291.45,262.0,8.56769130150425,760.6,13.74,N/A,2026-03,3.51,130.83,458.7,N/A,80.93,⚪ 中性觀察
2025,8996.TW,-679.8199999999999,高力,⚠️ 獲利稀釋,38.43,1310.0,54.53788509575354,1024.34,9.07,N/A,2026-03,6.54,64.37,360.3,N/A,344.52,❌ 暫避觀望
2025,3713.TWO,-680.59,新晶投控,📉 獲利侵蝕,-96.23,14.6499996185,0.0,411.36,-1.13,0.24%,2026-03,-0.22,-8.18,-33.15,-22.36%,-269.23,⚪ 數據不足
2025,3372.TWO,-681.1400000000001,典範,⚠️ 獲利稀釋,-15.09,15.1000003815,0.0,772.57,-1.22,-2.87%,2026-03,-0.03,21.56,-46.650000000000006,-10.81%,91.43,⚪ 數據不足
2025,6278.TW,-682.48,台表科,📉 獲利侵蝕,-5.53,206.0,8.96431679721497,657.13,9.39,N/A,2026-03,2.17,10.13,344.7,N/A,-25.35,⚪ 中性觀察
2025,6246.TWO,-683.0400000000001,臺龍,📉 獲利侵蝕,186.36,12.5500001907,27.888889312666677,604.09,1.14,N/A,2026-03,-0.68,6.56,6.749999999999997,N/A,-78.95,❌ 暫避觀望
2025,2015.TW,-684.76,豐興,⚠️ 獲利稀釋,-8.92,65.1999969482,6.7285858563673875,697.11,3.88,N/A,2026-03,0.91,-15.54,145.35000000000002,N/A,12.35,⚪ 中性觀察
2025,6210.TWO,-685.3199999999999,慶生,⚠️ 獲利稀釋,15.99,18.0499992371,0.0,733.42,-3.1,N/A,2026-03,-0.41,19.24,-123.00000000000001,N/A,48.1,⚪ 數據不足
2025,3548.TWO,-689.1800000000001,兆利,📉 獲利侵蝕,-74.46,84.5,50.59880239520958,430.36,2.23,10.77%,2026-03,-1.35,-1.8,25.049999999999997,1.84%,-258.82,❌ 暫避觀望
2025,3516.TWO,-689.51,亞帝歐,⚠️ 獲利稀釋,-15.15,26.4500007629,66.12500190725,722.84,0.27,13.94%,2026-03,0.08,-14.0,6.0,-0.53%,33.33,❌ 暫避觀望
2025,4716.TWO,-690.11,大立,🔄 轉虧為盈,-188.3,17.4500007629,0.0,837.33,-0.87,13.88%,2026-03,0.17,-7.94,-43.199999999999996,-9.40%,147.22,⚪ 數據不足
2025,5546.TW,-697.3399999999999,永固-KY,⚠️ 獲利稀釋,-1352.94,14.9499998093,0.0,766.91,-2.13,N/A,2026-03,-0.28,-30.78,-67.35000000000001,N/A,69.57,⚪ 數據不足
2025,3211.TWO,-699.9399999999999,順達,⚠️ 獲利稀釋,-48.92,397.5,17.596281540504645,789.66,9.05,20.14%,2026-03,2.05,-4.98,338.85,13.68%,89.72,❌ 暫避觀望
2025,3362.TWO,-700.27,先進光,📉 獲利侵蝕,-140.6,204.5,0.0,415.08,-1.08,18.28%,2026-03,-0.5,0.9,-59.85,-0.95%,-285.19,⚪ 數據不足
2025,2328.TW,-701.1,廣宇,📉 獲利侵蝕,-22.0,46.7000007629,13.342857360828571,563.0,1.56,12.48%,2026-03,-0.16,-0.23,52.5,4.05%,-138.1,⚪ 中性觀察
2025,3694.TW,-704.92,海華,⚠️ 獲利稀釋,45.42,51.5,5.068897637795276,734.79,4.03,15.30%,2026-03,1.02,23.39,152.4,3.72%,29.87,⚪ 中性觀察
2025,2377.TW,-705.43,微星,⚠️ 獲利稀釋,-15.42,145.0,7.808292945611201,923.54,6.8,11.11%,2026-03,4.04,16.34,278.55,2.63%,218.11,⚪ 中性觀察
2025,2069.TW,-705.89,運錩,⚠️ 獲利稀釋,20.0,21.8500003815,5.355392250367647,758.27,1.62,10.04%,2026-03,0.64,-5.8,61.2,4.08%,52.38,⚪ 中性觀察
2025,6691.TW,-708.18,洋基工程,⚠️ 獲利稀釋,28.04,625.0,10.569930661254862,734.55,24.76,N/A,2026-03,7.19,47.13,886.95,N/A,26.37,⚪ 中性觀察
2025,5511.TWO,-710.79,德昌,⚠️ 獲利稀釋,41.49,71.5,3.142857142857143,831.66,10.64,N/A,2026-03,2.54,17.97,341.25,N/A,120.87,⚪ 中性觀察
2025,5013.TWO,-712.44,強新,📉 獲利侵蝕,-12.65,28.2999992371,8.085714067742858,705.12,1.45,N/A,2026-03,0.38,-2.6,52.5,N/A,-7.32,⚪ 中性觀察
2025,2204.TW,-713.19,中華,⚠️ 獲利稀釋,-25.55,54.0,4.157043879907622,714.94,5.47,10.06%,2026-03,1.18,-18.22,194.84999999999997,2.43%,1.75,⚪ 中性觀察
2025,3447.TW,-716.22,展達,📉 獲利侵蝕,32.5,27.6000003815,8.932038958414239,666.22,1.6,6.63%,2026-03,0.17,42.87,46.349999999999994,-0.90%,-50.0,⚪ 中性觀察
2025,6512.TWO,-716.53,啟發電,📉 獲利侵蝕,17.02,20.5,0.0,116.53,-0.78,N/A,2026-03,-0.28,-8.12,-26.55,N/A,-600.0,⚪ 數據不足
2025,7792.TWO,-716.5799999999999,安葆,📉 獲利侵蝕,11.79,300.5,0.0,701.78,8.72,N/A,2026-03,1.71,30.49,0.0,N/A,-14.8,⚪ 數據不足
2025,6823.TWO,-717.25,濾能,📉 獲利侵蝕,-3.84,62.7000007629,0.0,645.92,-7.92,N/A,2026-03,-2.46,42.15,-220.04999999999998,N/A,-71.33,⚪ 數據不足
2025,5538.TW,-717.65,東明-KY,⚠️ 獲利稀釋,5.59,37.5999984741,4.808183948094629,777.65,3.02,N/A,2026-03,1.12,1.51,117.30000000000001,N/A,60.0,⚪ 中性觀察
2025,2012.TW,-718.33,春雨,📉 獲利侵蝕,-81.05,14.8000001907,32.17391345804348,496.11,0.2,13.55%,2026-03,-0.12,-9.36,6.9,2.02%,-222.22,❌ 暫避觀望
2025,6285.TW,-719.0600000000001,啟��,⚠️ 獲利稀釋,-11.22,245.0,15.245799626633477,742.22,6.41,N/A,2026-03,2.36,0.03,241.05,N/A,23.16,❌ 暫避觀望
2025,4906.TW,-720.11,正文,📉 獲利侵蝕,-116.56,37.2000007629,0.0,398.68,-0.25,14.16%,2026-03,-0.32,-35.66,-27.599999999999998,-1.55%,-321.43,⚪ 數據不足
2025,2355.TW,-720.39,敬鵬,⚠️ 獲利稀釋,-43.86,44.4000015259,11.240506715417721,739.62,1.6,13.97%,2026-03,0.62,-3.51,59.25,5.11%,19.23,⚪ 中性觀察
2025,3296.TW,-723.98,勝德,📉 獲利侵蝕,22.0,24.2000007629,15.031056374472051,287.62,0.61,19.21%,2026-03,-0.37,-1.66,24.15,1.75%,-436.36,❌ 暫避觀望
2025,3550.TW,-725.34,聯穎,🔄 轉虧為盈,51.74,23.8999996185,0.0,890.97,-1.18,15.39%,2026-03,0.21,3.23,-32.55,-3.96%,165.63,⚪ 數據不足
2025,4534.TWO,-726.94,慶騰,⚠️ 獲利稀釋,-91.3,29.6000003815,0.0,839.44,0.01,15.20%,2026-03,0.02,-2.4,-15.600000000000001,-3.10%,112.5,⚪ 數據不足
2025,3715.TW,-728.09,定穎投控,📉 獲利侵蝕,-30.16,116.5,18.64,551.01,2.7,17.76%,2026-03,-0.74,9.37,93.75,3.42%,-177.08,❌ 暫避觀望
2025,3419.TW,-729.7800000000001,譁裕,⚠️ 獲利稀釋,-47.93,11.8999996185,0.0,753.59,-1.79,12.27%,2026-03,-0.32,18.86,-68.39999999999999,-16.22%,23.81,⚪ 數據不足
2025,8101.TW,-730.0799999999999,華冠,⚠️ 獲利稀釋,63.58,12.8000001907,0.0,771.53,-3.15,N/A,2026-03,-0.95,166.89,-124.94999999999997,N/A,41.45,⚪ 數據不足
2025,4513.TWO,-732.2700000000001,福裕,🔄 轉虧為盈,-265.31,16.6499996185,0.0,842.07,-1.79,8.95%,2026-03,0.05,-15.54,-58.949999999999996,-32.66%,109.8,⚪ 數據不足
2025,2103.TW,-734.68,台橡,⚠️ 獲利稀釋,-48.08,27.75,17.236024844720497,767.18,0.54,10.06%,2026-03,0.53,-1.98,24.150000000000002,3.76%,32.5,❌ 暫避觀望
2025,4523.TWO,-735.33,永彰,⚠️ 獲利稀釋,1562.0,24.0499992371,0.600649331595904,827.48,22.26,-8.90%,2026-03,-0.15,-7.15,600.6000000000001,-91.14%,92.15,⚪ 中性觀察
2025,5547.TWO,-738.5500000000001,久舜,📉 獲利侵蝕,42.99,19.7999992371,0.0,684.6,3.06,N/A,2026-03,0.37,-0.03,0.0,N/A,-53.95,⚪ 數據不足
2025,8431.TWO,-740.03,匯鑽科,📉 獲利侵蝕,-404.84,47.4000015259,0.0,581.06,-3.88,N/A,2026-03,-1.04,2.63,-120.89999999999998,N/A,-158.97,⚪ 數據不足
2025,5434.TW,-740.52,崇越,⚠️ 獲利稀釋,13.53,533.0,9.90522207768073,779.62,21.81,N/A,2026-03,6.86,18.57,807.15,N/A,39.1,⚪ 中性觀察
2025,1528.TW,-742.45,恩德,📉 獲利侵蝕,56.79,19.5,0.0,342.45,-0.35,31.45%,2026-03,-0.15,-23.83,-24.6,0.98%,-400.0,⚪ 數據不足
2025,1321.TW,-743.43,大洋,🔄 轉虧為盈,-265.75,33.75,0.0,918.43,-1.25,N/A,2026-03,0.16,-23.24,-36.45,N/A,175.0,⚪ 數據不足
2025,3002.TW,-743.86,歐格,📉 獲利侵蝕,620.0,17.1499996185,15.312499659375002,543.86,0.36,17.03%,2026-03,-0.01,16.76,16.799999999999997,-11.28%,-200.0,❌ 暫避觀望
2025,6140.TWO,-745.92,訊達,🔄 轉虧為盈,-287.38,17.1000003815,0.0,751.63,-1.93,N/A,2026-03,0.37,26.96,-54.15,N/A,5.71,⚪ 數據不足
2025,2462.TW,-747.45,良得電,📉 獲利侵蝕,-81.88,20.3500003815,0.0,652.21,0.27,N/A,2026-03,0.01,-0.31,-3.3,N/A,-95.24,⚪ 數據不足
2025,3515.TW,-749.04,華擎,⚠️ 獲利稀釋,46.5,218.0,5.804046858359958,764.68,15.28,12.78%,2026-03,4.14,86.48,563.4,5.61%,15.64,⚪ 中性觀察
2025,6213.TW,-754.41,聯茂,📉 獲利侵蝕,82.74,563.0,55.742574257425744,746.88,4.16,N/A,2026-03,0.87,12.66,151.5,N/A,-7.53,❌ 暫避觀望
2025,5452.TWO,-754.65,佶優,📉 獲利侵蝕,-17.5,28.0499992371,34.629628687777775,665.76,0.33,N/A,2026-03,0.01,-13.95,12.15,N/A,-88.89,❌ 暫避觀望
2025,1608.TW,-755.81,華榮,📉 獲利侵蝕,254.81,38.2000007629,3.2846088360189163,755.81,5.5,9.17%,2026-03,0.37,0.02,174.45000000000002,6.96%,0.0,⚪ 中性觀察
2025,6552.TW,-756.0400000000001,易華電,⚠️ 獲利稀釋,-9068.75,25.3500003815,0.0,761.84,-14.35,N/A,2026-03,-0.65,-26.56,-309.9,N/A,5.8,⚪ 數據不足
2025,6558.TW,-757.51,興能高,📉 獲利侵蝕,-1120.0,25.8999996185,0.0,357.51,-1.02,N/A,2026-03,-0.35,-7.46,-35.699999999999996,N/A,-400.0,⚪ 數據不足
2025,3234.TWO,-757.51,光環,📉 獲利侵蝕,34.88,180.0,0.0,200.37,-1.4,8.38%,2026-03,-0.32,19.09,-46.949999999999996,-32.45%,-557.14,⚪ 數據不足
2025,2329.TW,-758.5,華泰,⚠️ 獲利稀釋,28.92,43.7999992371,8.759999847420001,802.5,2.45,15.35%,2026-03,0.33,20.92,75.0,8.19%,44.0,⚪ 中性觀察
2025,3354.TWO,-759.4100000000001,律勝,📉 獲利侵蝕,-147.06,24.6000003815,0.0,746.08,-0.84,18.97%,2026-03,-0.17,-22.74,-36.0,-79.87%,-13.33,⚪ 數據不足
2025,2025.TW,-761.23,千興,🔄 轉虧為盈,87.32,13.1999998093,0.0,1022.77,-0.18,-19.82%,2026-03,0.47,-22.64,-12.6,14.50%,261.54,⚪ 數據不足
2025,2719.TWO,-762.06,燦星旅,🔄 轉虧為盈,-111.9,20.3999996185,0.0,1130.81,-0.15,7.41%,2026-03,0.75,-14.15,-2.2500000000000004,2.54%,368.75,⚪ 數據不足
2025,8905.TWO,-768.58,裕國,📉 獲利侵蝕,-54.96,34.7999992371,22.45161241103226,746.36,0.61,N/A,2026-03,0.15,2.49,23.249999999999996,N/A,-22.22,❌ 暫避觀望
2025,2905.TW,-769.0600000000001,三商,📉 獲利侵蝕,-49.63,17.3999996185,14.380164973966943,696.33,0.71,15.31%,2026-03,0.03,-20.78,18.15,0.88%,-72.73,⚪ 中性觀察
2025,2357.TW,-770.3199999999999,華碩,📉 獲利侵蝕,41.92,968.0,6.5303919584429595,746.92,59.99,15.94%,2026-03,13.19,25.86,2223.4500000000003,4.63%,-23.4,⚪ 中性觀察
2025,1785.TWO,-770.9100000000001,光洋科,⚠️ 獲利稀釋,-1.88,103.0,14.609929078014186,1094.24,3.14,16.83%,2026-03,2.54,32.39,105.74999999999999,11.95%,323.33,⚪ 中性觀察
2025,3018.TW,-783.72,隆銘綠能,📉 獲利侵蝕,-66.41,12.0,0.0,368.34,-2.16,-18.95%,2026-03,-0.67,-45.66,-89.24999999999999,-73.69%,-415.38,⚪ 數據不足
2025,2444.TW,-784.83,兆勁,📉 獲利侵蝕,-691.67,11.1000003815,0.0,601.5,-1.9,6.18%,2026-03,-0.51,-18.44,-75.45,-17.38%,-183.33,⚪ 數據不足
2025,3162.TWO,-785.5,精確,📉 獲利侵蝕,209.26,72.6999969482,18.22055061358396,689.5,1.7,11.59%,2026-03,0.02,65.48,59.849999999999994,1.68%,-96.0,❌ 暫避觀望
2025,4438.TW,-791.15,廣越,⚠️ 獲利稀釋,-27.51,60.2999992371,12.484471891739132,887.98,3.04,8.43%,2026-03,-0.04,17.91,72.45,-1.90%,96.83,⚪ 中性觀察
2025,6504.TW,-792.54,南六,🔄 轉虧為盈,-178.42,38.0,0.0,709.49,-1.09,N/A,2026-03,0.1,-1.5,-86.7,N/A,-83.05,⚪ 數據不足
2025,6191.TW,-792.95,精成科,⚠️ 獲利稀釋,5.17,83.0999984741,5.126465050838989,794.87,6.55,N/A,2026-03,1.59,55.5,243.15,N/A,1.92,⚪ 中性觀察
2025,2392.TW,-793.36,正崴,📉 獲利侵蝕,-281.76,46.6500015259,0.0,529.36,-6.62,-1.63%,2026-03,-0.46,-3.44,-205.8,-10.82%,-264.0,⚪ 數據不足
2025,6689.TW,-794.03,伊雲谷,📉 獲利侵蝕,1.77,61.5,12.759336099585063,787.01,2.31,N/A,2026-03,0.53,-1.67,72.3,N/A,-7.02,⚪ 中性觀察
2025,8438.TW,-795.52,昶昕,⚠️ 獲利稀釋,-4.98,71.9000015259,14.466801111851106,903.68,2.1,N/A,2026-03,1.02,12.79,74.55,N/A,108.16,⚪ 中性觀察
2025,1535.TW,-799.71,中宇,📉 獲利侵蝕,-1.48,46.0,4.878048780487805,787.21,4.0,12.18%,2026-03,0.77,4.67,141.45,5.96%,-12.5,⚪ 中性觀察
2025,6573.TW,-801.14,虹揚-KY,⚠️ 獲利稀釋,163.4,17.7000007629,12.123288193767124,817.81,1.23,N/A,2026-03,-0.4,-13.43,21.9,N/A,16.67,⚪ 中性觀察
2025,3272.TWO,-802.6700000000001,東碩,📉 獲利侵蝕,-139.68,14.0,0.0,467.75,-7.65,2.51%,2026-03,-2.8,5.44,-260.85,-26.32%,-334.92,⚪ 數據不足
2025,3323.TWO,-803.4100000000001,加百裕,📉 獲利侵蝕,-76.19,30.6000003815,0.0,783.84,-1.92,11.17%,2026-03,-0.56,-9.18,-80.85000000000001,-4.33%,-19.57,⚪ 數據不足
2025,2745.TWO,-803.54,五福,📉 獲利侵蝕,10.36,89.5,3.3185020393029294,783.73,10.01,N/A,2026-03,3.44,14.38,404.54999999999995,N/A,-19.81,⚪ 中性觀察
2025,3149.TW,-807.22,正達,⚠️ 獲利稀釋,-106.98,67.1999969482,0.0,859.78,-2.86,-12.37%,2026-03,-0.37,5.53,-105.75000000000001,-29.19%,52.56,⚪ 數據不足
2025,4526.TW,-810.37,東台,📉 獲利侵蝕,150.56,30.2999992371,4.786729737298578,253.23,1.81,7.66%,2026-03,-0.65,-6.62,94.95,-21.47%,-557.14,⚪ 中性觀察
2025,6830.TW,-810.6500000000001,汎銓,⚠️ 獲利稀釋,-156.8,530.0,0.0,846.82,-0.71,N/A,2026-03,-0.61,10.78,-47.85,N/A,36.17,⚪ 數據不足
2025,8906.TWO,-820.27,花王,📉 獲利侵蝕,-252.38,28.2999992371,0.0,812.27,-0.78,N/A,2026-03,-0.28,-13.36,-29.85,N/A,-8.0,⚪ 數據不足
2025,2537.TW,-820.85,聯上發,⚠️ 獲利稀釋,-85.71,11.6499996185,14.562499523125,894.76,0.15,N/A,2026-03,0.4,-43.28,12.0,N/A,73.91,⚪ 中性觀察
2025,2409.TW,-821.25,友達,📉 獲利侵蝕,327.5,25.25,12.88265306122449,686.37,0.9,10.73%,2026-03,-0.15,0.41,29.4,-2.70%,-134.88,⚪ 中性觀察
2025,5493.TWO,-822.1999999999999,三聯,📉 獲利侵蝕,-0.48,85.0,8.32517140058766,817.65,4.18,N/A,2026-03,1.26,21.03,153.14999999999998,N/A,-4.55,⚪ 中性觀察
2025,4303.TWO,-824.03,信立,📉 獲利侵蝕,7.63,42.0999984741,1.43392365375,718.73,11.15,19.64%,2026-03,-0.48,164.26,440.4,-12.85%,-105.3,⚪ 中性觀察
2025,2035.TWO,-829.4200000000001,唐榮,🔄 轉虧為盈,-114.55,0.0,0.0,956.47,-4.72,-14.72%,2026-03,0.33,-21.22,0.0,-18.44%,127.05,⚪ 數據不足
2025,1449.TW,-831.65,佳和,📉 獲利侵蝕,-87.21,12.4499998093,0.0,603.87,0.12,0.84%,2026-03,-0.23,-7.88,-5.55,-27.07%,-227.78,⚪ 數據不足
2025,6112.TW,-834.3000000000001,邁達特,📉 獲利侵蝕,203.33,45.5,12.569060773480663,790.97,1.82,N/A,2026-03,0.17,18.84,54.300000000000004,N/A,-43.33,⚪ 中性觀察
2025,3543.TW,-837.1800000000001,州巧,📉 獲利侵蝕,-84.96,49.5999984741,0.0,570.51,-2.24,5.62%,2026-03,-0.16,1.1,-59.7,-16.08%,-266.67,⚪ 數據不足
2025,8935.TWO,-839.6899999999999,邦泰,⚠️ 獲利稀釋,-16.92,18.1000003815,0.0,898.78,-0.76,N/A,2026-03,-0.09,-6.33,-26.55,N/A,59.09,⚪ 數據不足
2025,1909.TW,-840.0,榮成,⚠️ 獲利稀釋,-39.29,10.8999996185,0.0,920.0,-0.39,12.46%,2026-03,-0.02,-6.47,-20.700000000000003,2.54%,80.0,⚪ 數據不足
2025,2236.TW,-846.22,百達-KY,🔄 轉虧為盈,-186.45,120.5,0.0,765.22,-6.81,8.48%,2026-03,0.19,423.12,-128.54999999999998,-4.13%,-81.0,⚪ 數據不足
2025,6811.TWO,-846.7299999999999,宏�硌穈T,⚠️ 獲利稀釋,10.46,225.5,5.915529905561385,866.43,14.36,N/A,2026-03,4.8,11.2,571.8,N/A,19.7,⚪ 中性觀察
2025,5245.TWO,-847.33,智晶,⚠️ 獲利稀釋,-56.67,23.6000003815,0.0,860.97,-4.9,N/A,2026-03,-0.79,-13.73,-166.64999999999998,N/A,13.64,⚪ 數據不足
2025,2254.TW,-850.2,巨鎧精密-創,🌑 雙重衰退,20.75,60.2999992371,0.0,-49.8,-0.84,-21.68%,2026-03,-1.04,-24.51,-27.150000000000002,-98.59%,-900.0,⚪ 數據不足
2025,4139.TWO,-852.1500000000001,馬光-KY,📉 獲利侵蝕,-720.83,38.5,0.0,768.82,-1.55,N/A,2026-03,-0.55,-3.34,-38.7,N/A,-83.33,⚪ 數據不足
2025,3029.TW,-855.0999999999999,零壹,⚠️ 獲利稀釋,30.86,112.0,6.820950060901339,871.55,6.53,14.31%,2026-03,1.77,34.73,246.3,6.54%,16.45,⚪ 中性觀察
