date,eps_yoy,gm,rev_yoy,advice,expansion,eps,prev_eps,prev_eps_yoy,prev_rev_yoy,om,name,prev_year,pe,symbol,status,price,est_price
2025-12,11.72,N/A,8.9,⚪ 中性觀察,2.8200000000000003,3.26,2.12,-7.86,10.39,N/A,信昌電,2025,17.37891737891738,6173.TWO,🚀 利潤擴張,122.0,105.30000000000001
2025-12,0.85,83.45%,-1.77,✅ 穩健價值,2.62,2.36,1.91,-3.54,-5.03,33.61%,兆豐金,2025,6.655629265380794,2886.TW,🏰 高護城河,40.2000007629,90.6
2025-12,-20.92,N/A,-23.41,⚪ 數據不足,2.4899999999999984,1.91,-0.23,-112.85,-23.49,N/A,中鼎,2025,0.0,9933.TW,🔄 轉虧為盈,36.7999992371,-15.600000000000001
2025-12,1.54,N/A,-0.87,✅ 穩健價值,2.41,2.63,1.71,-0.58,0.54,N/A,白紗科,2025,4.06722701897479,8401.TWO,🧐 疑業外收益,24.2000007629,89.25
2025-12,5.94,27.39%,3.54,✅ 穩健價值,2.4000000000000004,2.14,1.44,-2.04,3.48,1.25%,三商家購,2025,8.511293791149896,2945.TW,🚀 利潤擴張,41.4500007629,73.05
2025-12,25.0,34.09%,22.61,✅ 穩健價值,2.3900000000000006,3.5,2.55,50.0,31.38,7.78%,榮昌,2025,7.598978288633462,3684.TWO,🚀 利潤擴張,59.5,117.44999999999999
2025-12,19.76,37.11%,17.37,⚠️ 追價風險,2.3900000000000006,13.82,9.71,15.18,20.22,15.14%,辛耘,2025,24.039048200122025,3583.TW,🚀 利潤擴張,788.0,491.70000000000005
2025-12,18.37,29.80%,16.01,⚪ 數據不足,2.3599999999999994,-0.76,-0.3,67.57,19.86,-5.26%,東訊,2025,0.0,2321.TW,🚀 利潤擴張,12.3500003815,-29.1
2025-12,27.76,14.36%,25.46,✅ 穩健價值,2.3000000000000007,5.2,4.87,73.93,38.81,0.40%,神準,2025,6.779661016949151,3558.TWO,🚀 利潤擴張,112.0,247.80000000000004
2025-12,25.0,N/A,22.72,⚪ 數據不足,2.280000000000001,0.2,-0.68,22.73,36.23,N/A,晉弘,2025,0.0,6796.TW,🔄 轉虧為盈,69.6999969482,-18.75
2025-12,-10.88,17.29%,-13.1,✅ 穩健價值,2.219999999999999,1.72,1.27,-13.01,-10.3,2.75%,世鎧,2025,5.997652403075118,2063.TWO,🌑 雙重衰退,25.5499992371,63.9
2025-12,18.9,N/A,16.68,⚠️ 追價風險,2.219999999999999,1.95,1.4,20.69,18.97,N/A,創威,2025,23.326133909287257,6530.TWO,🚀 利潤擴張,108.0,69.45
2025-12,12.47,N/A,10.3,✅ 穩健價值,2.17,4.3,3.35,4.1,10.75,N/A,世界,2025,14.718804920913882,5347.TWO,🚀 利潤擴張,167.5,170.70000000000002
2025-12,-4.01,N/A,-6.01,✅ 穩健價值,2.0,10.06,7.66,6.98,-4.9,N/A,巨路,2025,4.832424006235386,6192.TW,🌑 雙重衰退,124.0,384.9
2025-12,7.92,17.20%,6.01,✅ 穩健價值,1.9100000000000001,6.27,5.46,9.86,5.13,7.03%,士電,2025,11.169332597904026,1503.TW,🚀 利潤擴張,202.5,271.95000000000005
2025-12,26.01,85.36%,24.13,✅ 穩健價值,1.8800000000000026,2.18,1.76,46.67,35.41,42.63%,德英,2025,5.965217258626087,4911.TWO,🏰 高護城河,34.2999992371,86.25000000000001
2025-12,28.97,N/A,27.21,✅ 穩健價值,1.759999999999998,5.04,3.69,86.8,36.49,N/A,AMAX-KY,2025,13.40373679935012,6933.TW,🚀 利潤擴張,165.0,184.65
2025-12,23.26,78.77%,21.54,✅ 穩健價值,1.7200000000000024,5.83,4.47,29.11,24.04,11.96%,聯合,2025,6.763907527014924,4129.TWO,🏰 高護城河,99.6999969482,221.10000000000002
2025-12,16.39,16.53%,14.68,✅ 穩健價值,1.7100000000000009,2.77,2.19,14.06,22.35,13.07%,宏泰,2025,5.205673867078014,1612.TW,🚀 利潤擴張,36.7000007629,105.75
2025-12,34.83,60.64%,33.22,✅ 穩健價值,1.6099999999999994,10.49,7.59,37.0,31.3,34.18%,德律,2025,15.468625893566324,3030.TW,🏰 高護城河,389.5,377.69999999999993
2025-12,7.02,27.10%,5.47,✅ 穩健價值,1.5499999999999998,3.81,2.79,9.41,2.92,14.21%,遠傳,2025,10.278671117459806,4904.TW,🚀 利潤擴張,95.9000015259,139.95
2025-12,47.96,28.58%,46.42,⚠️ 追價風險,1.5399999999999991,41.67,31.23,51.99,51.33,19.80%,台光電,2025,46.1433844958228,2383.TW,🚀 利潤擴張,4750.0,1544.1000000000001
2025-12,53.38,N/A,51.85,⚪ 數據不足,1.5300000000000011,-1.38,-1.36,33.98,32.78,N/A,鑽石投資,2025,0.0,6901.TW,🚀 利潤擴張,13.0,-69.00000000000001
2025-12,4.17,28.35%,2.72,✅ 穩健價值,1.4499999999999997,5.5,4.28,12.04,5.97,10.08%,永記,2025,5.417255903401697,1726.TW,🚀 利潤擴張,76.5999984741,212.10000000000002
2025-12,32.76,N/A,31.45,⚠️ 追價風險,1.3099999999999987,33.49,23.65,39.51,33.01,N/A,旺矽,2025,63.47101174687383,6223.TWO,🚀 利潤擴張,5025.0,1187.5499999999997
2025-12,3.96,33.63%,2.67,✅ 穩健價值,1.29,4.99,3.79,4.12,3.52,17.33%,中華電,2025,10.824742268041236,2412.TW,🚀 利潤擴張,136.5,189.15
2025-12,-10.99,78.38%,-12.26,✅ 穩健價值,1.2699999999999996,1.74,1.09,-34.81,-29.02,39.14%,凱基金,2025,6.291208686401099,2883.TW,🏰 高護城河,22.8999996185,54.6
2025-12,-3.34,18.31%,-4.56,✅ 穩健價值,1.2199999999999998,5.78,4.6,-1.93,-6.07,4.93%,三陽工業,2025,3.871829105473965,2206.TW,🌑 雙重衰退,58.0,224.70000000000002
2025-12,8.95,24.27%,7.81,✅ 穩健價值,1.1399999999999997,3.45,2.53,13.57,10.63,12.13%,大毅,2025,9.353293230431136,2478.TW,🚀 利潤擴張,78.0999984741,125.25000000000003
2025-12,6.43,34.11%,5.36,✅ 穩健價值,1.0699999999999994,5.46,4.21,94.01,7.95,23.81%,中航,2025,4.156496879102656,2612.TW,🚀 利潤擴張,57.9000015259,208.95
2025-12,13.2,21.20%,12.17,✅ 穩健價值,1.0299999999999994,4.03,2.44,15.64,11.48,14.33%,晟銘電,2025,12.313003452243956,3013.TW,🚀 利潤擴張,107.0,130.35000000000002
2025-12,17.2,36.55%,16.17,✅ 穩健價值,1.0299999999999976,8.36,6.12,23.67,12.87,18.42%,世禾,2025,10.164569215876089,3551.TWO,🚀 利潤擴張,210.0,309.9
2025-12,10.39,N/A,9.51,✅ 穩健價值,0.8800000000000008,4.22,3.23,10.53,16.17,N/A,星亞,2025,4.027777704703066,7753.TWO,🚀 利潤擴張,42.0499992371,156.6
2025-12,-6.98,11.28%,-7.81,⚪ 數據不足,0.8299999999999992,-0.92,-0.92,-217.24,-32.0,-2.28%,國碩,2025,0.0,2406.TW,🌑 雙重衰退,33.0,-41.85
2025-12,19.82,97.58%,19.01,✅ 穩健價值,0.8099999999999987,38.51,27.9,21.2,21.48,59.33%,鈊象,2025,7.84167289021658,3293.TWO,🏰 高護城河,735.0,1405.9499999999998
2025-12,10.29,41.13%,9.49,⚪ 數據不足,0.7999999999999989,-2.18,-2.11,-31.06,-0.69,-478.52%,合一,2025,0.0,4743.TWO,🚀 利潤擴張,0.0,0.0
2025-12,21.07,N/A,20.29,✅ 穩健價值,0.7800000000000011,4.08,2.95,28.82,17.98,N/A,國統,2025,5.543710021321961,8936.TWO,🚀 利潤擴張,52.0,140.70000000000002
2025-12,18.73,8.10%,18.17,✅ 穩健價值,0.5599999999999987,3.17,2.38,21.43,23.71,2.38%,精技,2025,6.14321627209799,2414.TW,🚀 利潤擴張,48.9000015259,119.4
2025-12,3.23,N/A,2.69,✅ 穩健價值,0.54,0.96,0.6,0.0,9.05,N/A,時報,2025,7.403100923062015,8923.TWO,🚀 利潤擴張,19.1000003815,38.7
2025-12,-6.32,-0.45%,-6.78,✅ 穩健價值,0.45999999999999996,0.89,0.61,-10.29,-1.16,-7.50%,磐亞,2025,7.661691352487562,4707.TWO,🌑 雙重衰退,15.3999996185,30.150000000000002
2025-12,-14.62,30.43%,-15.0,⚪ 數據不足,0.3800000000000008,-1.96,-1.56,16.58,-18.9,-23.61%,欣大健康,2025,0.0,4198.TWO,🌑 雙重衰退,38.0,-73.8
2025-12,-2.67,31.15%,-3.05,✅ 穩健價值,0.3799999999999999,2.92,2.43,-5.81,-3.25,10.03%,第一保,2025,3.3655083164092665,2852.TW,🌑 雙重衰退,26.1499996185,116.55
2025-12,19.42,N/A,19.26,✅ 穩健價值,0.16000000000000014,7.1,5.54,25.35,19.5,N/A,意德士,2025,13.846982758620689,7556.TWO,🚀 利潤擴張,257.0,278.40000000000003
2025-12,14.17,N/A,14.03,✅ 穩健價值,0.14000000000000057,5.88,4.38,21.33,15.99,N/A,捷敏-KY,2025,7.494722026741732,6525.TW,🚀 利潤擴張,106.5,213.14999999999998
2025-12,34.19,N/A,34.16,⚪ 數據不足,0.030000000000001137,-0.77,-0.68,26.09,25.77,N/A,蒙恬,2025,0.0,5211.TWO,🚀 利潤擴張,20.1499996185,-34.800000000000004
2025-12,15.34,N/A,15.52,❌ 暫避觀望,-0.17999999999999972,4.21,2.71,-5.9,11.75,N/A,金居,2025,46.95247933884298,8358.TWO,⚠️ 獲利稀釋,454.5,145.2
2025-12,11.43,14.11%,11.63,⚪ 中性觀察,-0.20000000000000107,5.46,4.16,10.05,13.98,9.96%,長榮航太,2025,12.31231231231231,2645.TW,⚠️ 獲利稀釋,164.0,199.80000000000004
2025-12,-4.02,-20.30%,-3.72,⚪ 數據不足,-0.2999999999999994,-1.86,-1.54,-8.76,8.43,-35.14%,元翎,2025,0.0,4564.TW,🌑 雙重衰退,18.0,-73.05
2025-12,15.58,76.40%,15.88,⚪ 數據不足,-0.3000000000000007,-1.3,-0.95,18.8,17.43,-174.96%,杏國,2025,0.0,4192.TWO,🏰 高護城河,20.5,-50.4
2025-12,-22.22,N/A,-21.87,⚪ 數據不足,-0.34999999999999787,-1.43,-0.91,7.14,-19.89,N/A,中茂,2025,0.0,5205.TWO,🌑 雙重衰退,23.0,-49.8
2025-12,14.0,N/A,14.37,❌ 暫避觀望,-0.3699999999999992,0.58,0.73,151.72,17.35,N/A,雷虎,2025,70.35398230088497,8033.TW,⚠️ 獲利稀釋,159.0,33.9
2025-12,2.44,97.54%,2.85,⚪ 中性觀察,-0.41000000000000014,1.26,1.01,4.12,1.98,41.10%,臺企銀,2025,5.0,2834.TW,🏰 高護城河,16.25,48.75
2025-12,4.49,21.12%,4.92,⚪ 中性觀察,-0.4299999999999997,2.57,2.0,6.95,-0.11,11.17%,聯華,2025,6.575663264570983,1229.TW,⚠️ 獲利稀釋,42.1500015259,96.15
2025-12,2.11,18.07%,2.58,⚪ 中性觀察,-0.4700000000000002,2.42,1.81,5.85,2.68,9.36%,華航,2025,2.972756287996795,2610.TW,⚠️ 獲利稀釋,18.5499992371,93.60000000000001
2025-12,63.72,N/A,64.22,❌ 暫避觀望,-0.5,23.46,13.87,66.63,92.55,N/A,光聖,2025,40.56564822460776,6442.TW,⚠️ 獲利稀釋,1965.0,726.5999999999999
2025-12,-69.95,42.09%,-69.37,⚪ 中性觀察,-0.5799999999999983,0.58,0.24,-46.67,-47.7,22.63%,昇陽,2025,12.971698113207546,3266.TW,🌑 雙重衰退,13.75,15.9
2025-12,5.71,N/A,6.29,⚪ 中性觀察,-0.5800000000000001,6.77,4.99,3.81,7.59,N/A,中保科,2025,6.8633353401565325,9917.TW,⚠️ 獲利稀釋,114.0,249.14999999999998
2025-12,13.11,48.58%,13.69,⚪ 中性觀察,-0.5800000000000001,9.06,3.41,64.73,14.96,9.78%,喬山,2025,8.526603001364256,1736.TW,⚠️ 獲利稀釋,125.0,219.9
2025-12,-9.76,22.24%,-9.17,❌ 暫避觀望,-0.5899999999999999,3.7,2.39,-23.89,0.49,10.72%,三福化,2025,16.10660486674392,4755.TW,🌑 雙重衰退,139.0,129.45
2025-12,2.97,N/A,3.64,⚪ 中性觀察,-0.6699999999999999,11.47,8.52,6.85,11.43,N/A,中華資安,2025,8.29077289751447,7765.TW,⚠️ 獲利稀釋,243.5,440.55
2025-12,10.46,N/A,11.2,⚪ 中性觀察,-0.7399999999999984,14.36,11.25,6.94,8.94,N/A,宏�硌穈T,2025,5.6255022769890175,6811.TWO,⚠️ 獲利稀釋,210.0,559.9499999999999
2025-12,13.99,15.53%,14.74,⚪ 中性觀察,-0.75,6.6,5.51,23.82,16.37,5.80%,亞光,2025,8.700906344410877,3019.TW,⚠️ 獲利稀釋,144.0,248.25
2025-12,6.63,N/A,7.51,❌ 暫避觀望,-0.8799999999999999,6.14,3.94,-4.62,7.66,N/A,矽格,2025,15.168943206326384,6257.TW,⚠️ 獲利稀釋,211.0,208.65
2025-12,-2.94,62.29%,-2.04,⚪ 中性觀察,-0.8999999999999999,7.06,4.84,-27.4,-12.01,30.59%,國泰金,2025,4.714201532115498,2882.TW,🏰 高護城河,80.0,254.54999999999998
2025-12,19.61,30.92%,20.51,⚪ 中性觀察,-0.9000000000000021,7.55,5.52,25.52,21.75,12.50%,湧德,2025,6.572769953051643,3689.TWO,⚠️ 獲利稀釋,126.0,287.55
2025-12,1.74,43.22%,2.75,⚪ 中性觀察,-1.01,1.17,0.89,-2.2,0.9,38.82%,台灣高鐵,2025,8.820597753189368,2633.TW,⚠️ 獲利稀釋,26.5499992371,45.150000000000006
2025-12,0.6,N/A,1.69,⚪ 中性觀察,-1.0899999999999999,1.72,1.54,0.0,3.19,N/A,大台北,2025,6.913145718990611,9908.TW,⚠️ 獲利稀釋,29.4500007629,63.9
2025-12,8.37,N/A,9.49,⚪ 數據不足,-1.120000000000001,-2.41,-1.96,8.41,8.78,N/A,金萬林-創,2025,0.0,6645.TW,⚠️ 獲利稀釋,13.0,-99.3
2025-12,-15.15,13.94%,-14.0,❌ 暫避觀望,-1.1500000000000004,0.27,0.03,-88.0,-21.23,-0.53%,亞帝歐,2025,53.94736842105262,3516.TWO,🌑 雙重衰退,20.5,5.700000000000001
2025-12,5.83,N/A,7.01,⚪ 中性觀察,-1.1799999999999997,2.23,1.89,41.22,9.04,N/A,詠業,2025,9.930069796695804,6792.TW,⚠️ 獲利稀釋,56.7999992371,85.80000000000001
2025-12,17.26,39.78%,18.56,❌ 暫避觀望,-1.2999999999999972,12.25,8.67,17.5,21.83,15.69%,研華,2025,16.11975642760487,2395.TW,⚠️ 獲利稀釋,476.5,443.40000000000003
2025-12,3.28,90.85%,4.6,⚪ 中性觀察,-1.3199999999999998,0.63,0.47,-2.08,-2.64,38.94%,國票金,2025,10.539568070863309,2889.TW,🏰 高護城河,14.6499996185,20.85
2025-12,4.19,N/A,5.64,⚪ 中性觀察,-1.4499999999999993,4.23,2.7,-11.76,-1.1,N/A,久元,2025,13.140676117775355,6261.TWO,⚠️ 獲利稀釋,120.5,137.55
2025-12,-2.07,58.77%,-0.57,⚪ 中性觀察,-1.5,12.31,8.83,-9.44,-0.6,32.73%,大學光,2025,4.387417218543046,3218.TWO,🏰 高護城河,132.5,453.00000000000006
2025-12,7.78,N/A,9.43,❌ 暫避觀望,-1.6499999999999995,17.32,14.0,13.73,14.59,N/A,達發,2025,16.853178155774394,6526.TW,⚠️ 獲利稀釋,753.0,670.2
2025-12,-9.62,21.29%,-7.93,❌ 暫避觀望,-1.6899999999999995,1.41,1.09,-4.39,-7.17,3.94%,長興,2025,22.91176515467647,1717.TW,🌑 雙重衰退,77.9000015259,51.0
2025-12,1.64,17.61%,3.33,⚪ 中性觀察,-1.6900000000000002,5.71,4.76,3.8,0.47,4.16%,致伸,2025,4.7416612164813605,4915.TW,⚠️ 獲利稀釋,72.5,229.35
2025-12,31.37,87.03%,33.06,⚪ 中性觀察,-1.6900000000000013,1.34,1.05,29.63,29.19,65.42%,華票,2025,4.94134908548387,2820.TW,🏰 高護城河,16.8500003815,51.150000000000006
2025-12,0.0,N/A,1.72,❌ 暫避觀望,-1.72,7.99,5.53,-4.49,-7.09,N/A,家碩,2025,15.222161272627536,6953.TWO,📉 獲利侵蝕,277.5,273.45
2025-12,-14.89,9.34%,-13.12,⚪ 中性觀察,-1.7700000000000014,0.4,0.27,-21.21,-10.98,5.82%,中工,2025,14.086021915591397,2515.TW,🌑 雙重衰退,13.1000003815,13.950000000000001
2025-12,10.18,47.51%,11.97,⚪ 中性觀察,-1.790000000000001,42.0,30.36,4.29,9.91,31.25%,亞德客-KY,2025,14.769381746810598,1590.TW,⚠️ 獲利稀釋,1505.0,1528.5
2025-12,7.55,56.36%,9.49,⚪ 中性觀察,-1.9400000000000004,6.27,5.05,37.23,14.57,21.51%,東洋,2025,4.830237125297885,4105.TWO,🏰 高護城河,75.4000015259,234.15
2025-12,60.48,N/A,62.42,❌ 暫避觀望,-1.9400000000000048,20.5,14.3,44.57,54.14,N/A,竑騰,2025,41.36460554371002,7751.TWO,⚠️ 獲利稀釋,1940.0,703.5
2025-12,4.76,N/A,6.74,❌ 暫避觀望,-1.9800000000000004,4.0,2.37,-24.19,5.88,N/A,宏觀,2025,25.66079295154185,6568.TWO,⚠️ 獲利稀釋,233.0,136.2
2025-12,0.0,N/A,1.99,❌ 暫避觀望,-1.99,0.39,0.21,61.54,5.47,N/A,華容,2025,36.849314545890415,5328.TWO,📉 獲利侵蝕,26.8999996185,10.95
2025-12,-6.83,N/A,-4.53,⚪ 中性觀察,-2.3,7.64,5.41,-15.2,-4.19,N/A,同欣電,2025,9.572784810126581,6271.TW,🌑 雙重衰退,181.5,284.40000000000003
2025-12,-31.03,54.59%,-28.72,⚪ 數據不足,-2.3100000000000023,-0.38,-0.43,-760.0,-35.55,3.73%,研勤,2025,0.0,3632.TWO,🏰 高護城河,8.5,-17.400000000000002
2025-12,18.27,23.91%,20.59,⚪ 中性觀察,-2.3200000000000003,1.24,0.98,16.87,25.58,2.92%,華晶科,2025,12.73462733789644,3059.TW,⚠️ 獲利稀釋,39.3499984741,46.349999999999994
2025-12,34.76,N/A,37.11,⚪ 中性觀察,-2.3500000000000014,28.42,20.35,34.86,46.97,N/A,聖暉*,2025,13.014527845036318,5536.TWO,⚠️ 獲利稀釋,860.0,991.2000000000002
2025-12,2.75,47.07%,5.21,⚪ 中性觀察,-2.46,16.02,12.01,-2.81,3.33,7.36%,王品,2025,5.815972222222221,2727.TW,⚠️ 獲利稀釋,234.5,604.8000000000001
2025-12,24.57,10.28%,27.07,⚪ 中性觀察,-2.5,18.2,13.77,33.43,24.08,4.26%,技嘉,2025,6.91837625491052,2376.TW,⚠️ 獲利稀釋,317.0,687.3
2025-12,4.19,100.00%,6.74,❌ 暫避觀望,-2.55,25.6,18.06,2.21,7.92,60.64%,力旺,2025,70.62561094819159,3529.TWO,🏰 高護城河,4335.0,920.6999999999999
2025-12,3.16,N/A,5.8,⚪ 數據不足,-2.6399999999999997,44.56,30.84,3.99,6.11,N/A,威聯通,2025,0.0,7805.TWO,⚠️ 獲利稀釋,716.0,0.0
2025-12,-5.49,54.41%,-2.68,⚪ 中性觀察,-2.81,1.56,1.12,1.83,-2.99,14.06%,遠百,2025,6.085164730357143,2903.TW,🏰 高護城河,22.1499996185,54.6
2025-12,56.98,42.10%,59.93,❌ 暫避觀望,-2.950000000000003,45.48,26.19,28.76,53.06,29.56%,弘塑,2025,30.56133056133056,3131.TWO,⚠️ 獲利稀釋,2940.0,1443.0
2025-12,-19.05,29.77%,-15.95,⚪ 中性觀察,-3.1000000000000014,3.4,1.34,-52.98,-24.37,16.80%,方土霖,2025,7.194304985410384,4527.TWO,🌑 雙重衰退,42.9500007629,89.55000000000001
2025-12,9.74,N/A,12.89,⚪ 中性觀察,-3.1500000000000004,7.91,5.42,-6.74,15.19,N/A,精誠,2025,7.10243350311262,6214.TW,⚠️ 獲利稀釋,125.5,265.05
2025-12,-4.72,34.23%,-1.51,⚪ 中性觀察,-3.21,3.43,2.63,-4.71,5.03,12.30%,君帆,2025,4.355010498304903,4584.TWO,🌑 雙重衰退,40.8499984741,140.70000000000002
2025-12,0.0,4.62%,3.25,⚪ 數據不足,-3.25,3.02,1.58,-34.03,-1.06,3.28%,全科,2025,0.0,3209.TW,📉 獲利侵蝕,0.0,0.0
2025-12,2.66,N/A,6.12,⚪ 中性觀察,-3.46,5.78,2.84,-16.72,-9.56,N/A,互動,2025,7.1318495763527405,6486.TWO,⚠️ 獲利稀釋,83.3000030518,175.2
2025-12,0.9,51.63%,4.37,⚪ 中性觀察,-3.47,9.01,6.51,1.56,3.84,21.47%,大車隊,2025,7.701044979554749,2640.TWO,🏰 高護城河,169.5,330.15
2025-12,-2.19,7.03%,1.31,⚪ 數據不足,-3.5,-2.8,-2.49,-19.71,3.79,-9.19%,嘉鋼,2025,0.0,2067.TWO,📉 獲利侵蝕,7.5100002289,-110.7
2025-12,-17.5,N/A,-13.95,❌ 暫避觀望,-3.5500000000000007,0.33,0.3,50.0,-12.51,N/A,佶優,2025,36.12359722011236,5452.TWO,🌑 雙重衰退,32.1500015259,13.35
2025-12,-2.81,N/A,0.88,❌ 暫避觀望,-3.69,4.85,3.46,-9.9,-1.28,N/A,騰輝電子-KY,2025,17.854077253218886,6672.TW,📉 獲利侵蝕,208.0,174.74999999999997
2025-12,-12.98,19.83%,-9.29,⚪ 中性觀察,-3.6900000000000013,4.56,3.53,-6.61,1.02,7.42%,漢平,2025,4.79224390820868,2488.TW,🌑 雙重衰退,51.9000015259,162.45
2025-12,27.67,N/A,31.42,⚪ 中性觀察,-3.75,8.72,6.74,40.42,34.82,N/A,銳澤,2025,9.428442844284428,7703.TWO,⚠️ 獲利稀釋,209.5,333.3
2025-12,4.42,1.76%,8.23,⚪ 數據不足,-3.8100000000000005,-2.17,-1.91,-2.69,-7.0,-18.26%,永昕,2025,0.0,4726.TWO,⚠️ 獲利稀釋,28.5499992371,-89.85000000000001
2025-12,30.86,14.31%,34.73,⚪ 中性觀察,-3.8699999999999974,6.53,4.91,34.15,45.68,6.54%,零壹,2025,6.079159125034013,3029.TW,⚠️ 獲利稀釋,98.3000030518,242.55
2025-12,0.0,82.96%,3.92,⚪ 中性觀察,-3.92,3.0,1.67,-32.66,-16.01,34.40%,統一證,2025,8.080808080808081,2855.TW,🏰 高護城河,40.0,74.25
2025-12,-11.71,17.84%,-7.72,❌ 暫避觀望,-3.990000000000001,2.0,1.33,-29.12,-6.97,5.11%,國精化,2025,54.24311926605504,4722.TW,🌑 雙重衰退,236.5,65.4
2025-12,-4.59,5.36%,-0.55,⚪ 中性觀察,-4.04,1.05,0.85,-10.64,1.36,1.66%,金寶,2025,9.982143129607142,2312.TW,🌑 雙重衰退,27.9500007629,42.00000000000001
2025-12,-2.28,48.05%,1.84,⚪ 數據不足,-4.12,2.14,1.62,2.53,3.92,9.02%,寶陞,2025,0.0,2948.TWO,📉 獲利侵蝕,0.0,0.0
2025-12,3.31,78.99%,7.59,⚪ 中性觀察,-4.279999999999999,1.87,1.51,2.03,4.61,35.12%,第一金,2025,6.069958847736626,2892.TW,🏰 高護城河,29.5,72.89999999999999
2025-12,48.0,N/A,52.32,⚪ 數據不足,-4.32,-0.26,-0.17,56.41,75.47,N/A,友勁,2025,0.0,6142.TW,⚠️ 獲利稀釋,8.7299995422,-10.8
2025-12,1.52,N/A,5.91,⚪ 中性觀察,-4.390000000000001,2.68,2.3,0.0,6.06,N/A,新海,2025,6.98019780397454,9926.TW,⚠️ 獲利稀釋,49.3499984741,106.05000000000001
2025-12,-7.97,4.26%,-3.49,⚪ 中性觀察,-4.4799999999999995,5.08,3.42,-9.04,-8.89,2.54%,聯強,2025,7.160278479808363,2347.TW,🌑 雙重衰退,82.1999969482,172.2
2025-12,8.21,73.67%,12.71,⚪ 數據不足,-4.5,-1.93,-1.98,-33.1,5.83,-9.23%,瑞基,2025,0.0,4171.TWO,🏰 高護城河,18.5499992371,-81.3
2025-12,-5.88,33.58%,-1.34,⚪ 數據不足,-4.54,-0.36,-0.27,-47.37,-1.15,-3.01%,優盛,2025,0.0,4121.TWO,🌑 雙重衰退,14.6499996185,-13.950000000000001
2025-12,6.9,77.03%,11.45,⚪ 中性觀察,-4.549999999999999,13.33,10.43,7.08,13.37,41.97%,雙美,2025,10.977011494252874,4728.TWO,🏰 高護城河,382.0,522.0
2025-12,6.67,24.08%,11.38,⚪ 中性觀察,-4.710000000000001,8.0,5.94,7.41,17.02,10.67%,敦陽科,2025,7.276302851524089,2480.TW,⚠️ 獲利稀釋,148.0,305.1
2025-12,-14.17,N/A,-9.4,⚪ 中性觀察,-4.77,12.15,7.74,-38.46,-15.41,N/A,力領科技,2025,6.821533923303836,6996.TWO,🌑 雙重衰退,185.0,406.79999999999995
2025-12,13.53,N/A,18.57,⚪ 中性觀察,-5.040000000000001,21.81,15.45,7.32,22.38,N/A,崇越,2025,8.156575395295025,5434.TW,⚠️ 獲利稀釋,423.0,777.9
2025-12,7.94,N/A,13.01,⚪ 中性觀察,-5.069999999999999,1.36,1.03,-0.96,8.58,N/A,合庫金,2025,6.860118820565476,5880.TW,⚠️ 獲利稀釋,23.0499992371,50.4
2025-12,-7.32,84.77%,-2.15,❌ 暫避觀望,-5.17,0.38,0.25,-21.88,-3.66,20.24%,欣欣,2025,27.183907607471266,2901.TW,🏰 高護城河,23.6499996185,13.05
2025-12,1.96,24.39%,7.21,⚪ 中性觀察,-5.25,3.12,2.2,5.26,7.96,4.56%,凌群,2025,7.100129840585175,2453.TW,⚠️ 獲利稀釋,54.5999984741,115.35000000000001
2025-12,9.24,N/A,14.56,⚪ 中性觀察,-5.32,2.03,1.16,-24.84,13.03,N/A,安倉,2025,5.477855477855479,5548.TWO,⚠️ 獲利稀釋,23.5,64.35
2025-12,119.5,17.90%,124.88,❌ 暫避觀望,-5.3799999999999955,47.13,32.18,140.62,146.74,12.65%,智邦,2025,22.26701668854303,2345.TW,⚠️ 獲利稀釋,2375.0,1599.9
2025-12,-35.42,5.61%,-29.93,⚪ 數據不足,-5.490000000000002,-3.43,-2.1,-3.19,-21.55,-198.78%,揚智,2025,0.0,3041.TW,🌑 雙重衰退,24.2999992371,-105.75000000000001
2025-12,24.77,N/A,30.53,❌ 暫避觀望,-5.760000000000002,1.38,0.36,63.64,44.67,N/A,聯策,2025,65.77868852459018,6658.TW,⚠️ 獲利稀釋,160.5,36.599999999999994
2025-12,-4.37,N/A,1.47,⚪ 中性觀察,-5.84,22.53,15.83,-6.66,3.29,N/A,億豐,2025,6.30167187212934,8464.TW,📉 獲利侵蝕,343.0,816.45
2025-12,-0.84,N/A,5.0,⚪ 中性觀察,-5.84,17.76,13.05,-3.49,5.5,N/A,致新,2025,5.744391570360299,8081.TW,📉 獲利侵蝕,253.5,661.95
2025-12,9.87,N/A,15.75,❌ 暫避觀望,-5.880000000000001,1.67,0.08,-94.84,5.48,N/A,蜜望實,2025,132.05882801735297,8043.TWO,⚠️ 獲利稀釋,89.8000030518,10.2
2025-12,-80.85,N/A,-74.75,⚪ 中性觀察,-6.099999999999994,3.07,2.26,-84.53,-80.56,N/A,永信建,2025,5.817535364229858,5508.TWO,🌑 雙重衰退,49.0999984741,126.6
2025-12,18.74,N/A,24.87,❌ 暫避觀望,-6.130000000000003,10.62,5.49,-24.9,-15.22,N/A,巨漢,2025,21.20603015075377,6903.TWO,⚠️ 獲利稀釋,422.0,298.5
2025-12,-1.48,12.18%,4.67,⚪ 中性觀察,-6.15,4.0,2.79,-2.45,11.05,5.96%,中宇,2025,5.272536607662474,1535.TW,📉 獲利侵蝕,50.2999992371,143.10000000000002
