prev_eps_yoy,expansion,date,name,om,prev_year,gm,est_price,prev_rev_yoy,symbol,price,advice,prev_eps,pe,eps,eps_yoy,status,rev_yoy
248.27,-389.33000000000004,2026-03,三一東林,-11.23%,2025,8.05%,161.1,70.72,3609.TWO,23.5,⚪ 中性觀察,6.42,2.1880819366852884,-1.05,-17.98,📉 獲利侵蝕,371.35
-190.0,-390.0,2026-03,明泰,1.17%,2025,18.44%,-15.3,4.75,3380.TW,25.8999996185,⚪ 數據不足,-0.36,0.0,0.1,150.0,🔄 轉虧為盈,540.0
4.58,-390.3,2026-03,台灣大,10.58%,2025,19.71%,178.95,-0.31,3045.TW,114.0,⚪ 中性觀察,4.77,9.555741827326068,1.37,13.27,⚠️ 獲利稀釋,403.57
-67.92,-390.48,2026-03,世豐,N/A,2025,N/A,29.85,-10.76,2065.TWO,31.4500007629,❌ 暫避觀望,1.12,15.804020483869346,0.92,13.58,⚠️ 獲利稀釋,404.06
-69.73,-391.2,2026-03,金利食安,N/A,2025,N/A,18.45,6.19,7743.TWO,19.5,❌ 暫避觀望,0.57,15.853658536585366,0.05,-58.33,📉 獲利侵蝕,332.87
-60.0,-391.4,2026-03,熒茂,N/A,2025,N/A,5.7,8.46,4729.TWO,17.5,❌ 暫避觀望,0.16,46.05263157894737,0.04,-63.64,📉 獲利侵蝕,327.76
10.62,-391.52,2026-03,漢科,N/A,2025,N/A,285.15000000000003,-4.4,3402.TWO,111.0,⚪ 中性觀察,7.5,5.839032088374539,1.56,-9.83,📉 獲利侵蝕,381.69
43.01,-392.18,2026-03,華星光,N/A,2025,N/A,194.54999999999998,27.06,4979.TWO,346.5,❌ 暫避觀望,5.43,26.71549730146492,1.62,5.92,⚠️ 獲利稀釋,398.1
-410.42,-392.45,2026-03,飛宏,-6.90%,2025,21.21%,-58.35,-10.11,2457.TW,20.1499996185,⚪ 數據不足,-1.48,0.0,-0.34,-3.03,📉 獲利侵蝕,389.42
-46.94,-392.65,2026-03,至興,N/A,2025,N/A,44.550000000000004,-13.43,4535.TWO,27.7999992371,⚪ 中性觀察,1.3,9.360269103400674,0.29,-50.0,📉 獲利侵蝕,342.65
-74.05,-392.97,2026-03,映興,8.41%,2025,25.04%,6.450000000000001,16.57,3597.TWO,24.9500007629,❌ 暫避觀望,0.34,58.02325758813953,0.08,-55.56,📉 獲利侵蝕,337.41
74.89,-393.32,2026-03,宏致,5.06%,2025,26.65%,158.55,11.14,3605.TW,78.3000030518,⚪ 中性觀察,4.35,7.407758093831599,0.67,-50.0,📉 獲利侵蝕,343.32
-24.32,-394.19,2026-03,永邑-KY,-46.94%,2025,8.14%,-148.5,-0.82,2939.TW,19.1000003815,⚪ 數據不足,-3.68,0.0,-0.3,14.29,⚠️ 獲利稀釋,408.48
-121.74,-394.41,2026-03,佑華,N/A,2025,N/A,-97.19999999999999,-31.37,8024.TWO,13.5500001907,⚪ 數據不足,-2.55,0.0,-0.55,0.0,📉 獲利侵蝕,394.41
-112.91,-395.32000000000005,2026-03,聯上,-47.25%,2025,37.85%,-12.0,-89.32,4113.TWO,14.25,⚪ 數據不足,-0.43,0.0,-0.22,-466.67,🌑 雙重衰退,-71.35
-17.06,-395.65999999999997,2026-03,志強-KY,N/A,2025,N/A,266.25,10.46,6768.TW,69.0,⚪ 中性觀察,6.77,3.887323943661972,1.2,-55.22,📉 獲利侵蝕,340.44
55.31,-395.68,2026-03,智基,N/A,2025,N/A,114.60000000000001,-7.81,6294.TWO,26.2999992371,⚪ 中性觀察,2.78,3.4424082771073294,-0.07,-187.5,📉 獲利侵蝕,208.18
-14.96,-396.01,2026-03,來億-KY,N/A,2025,N/A,450.75,5.05,6890.TW,168.0,⚪ 中性觀察,13.02,5.590682196339434,0.75,-79.51,📉 獲利侵蝕,316.5
-2.36,-396.06,2026-03,華孚,N/A,2025,N/A,108.60000000000001,13.71,6235.TW,34.8499984741,⚪ 中性觀察,2.9,4.813535700842541,0.3,-51.61,📉 獲利侵蝕,344.45
67.24,-397.4,2026-03,耀億,N/A,2025,N/A,-9.9,-2.42,4430.TWO,16.9500007629,⚪ 數據不足,-0.19,0.0,0.24,-22.58,🔄 轉虧為盈,374.82
26.79,-397.88,2026-03,宏捷科,N/A,2025,N/A,117.30000000000001,-7.61,8086.TWO,103.0,⚪ 中性觀察,3.36,13.171355498721228,1.51,259.52,⚠️ 獲利稀釋,657.4
3072.73,-398.64000000000004,2026-03,景碩,8.52%,2025,22.14%,121.94999999999999,28.87,3189.TW,578.0,❌ 暫避觀望,3.51,71.09471094710948,1.17,73.33,⚠️ 獲利稀釋,471.97
-20.13,-398.93,2026-03,和益,8.28%,2025,17.58%,0.0,-12.57,1709.TW,0.0,⚪ 數據不足,1.23,0.0,0.55,40.0,⚠️ 獲利稀釋,438.93
77.66,-399.15999999999997,2026-03,勤誠,N/A,2025,N/A,1089.6,51.55,8210.TW,951.0,⚪ 中性觀察,29.06,13.091960352422907,10.73,93.47,⚠️ 獲利稀釋,492.63
23.4,-400.02,2026-03,金耘國際,N/A,2025,N/A,-11.850000000000001,191.86,4950.TWO,15.1000003815,⚪ 數據不足,-0.36,0.0,0.2,186.96,🔄 轉虧為盈,586.98
-276.79,-400.92,2026-03,錼創科技-KY創,N/A,2025,N/A,-149.25000000000003,-23.56,6854.TW,82.9000015259,⚪ 數據不足,-1.02,0.0,-2.14,-386.36,📉 獲利侵蝕,14.56
-44.44,-401.32,2026-03,郡都開發,-80.56%,2025,15.04%,-5.3999999999999995,28.81,4402.TWO,15.8999996185,⚪ 數據不足,-0.13,0.0,-0.05,-66.67,📉 獲利侵蝕,334.65
18.07,-401.76000000000005,2026-03,欣興,6.82%,2025,15.77%,155.1,13.75,3037.TW,716.0,❌ 暫避觀望,4.38,69.24564796905223,3.28,428.33,⚠️ 獲利稀釋,830.09
54.05,-402.18,2026-03,達輝-KY,N/A,2025,N/A,47.699999999999996,3.13,5276.TWO,18.1499996185,⚪ 中性觀察,1.14,5.707547049842768,0.57,72.73,⚠️ 獲利稀釋,474.91
-68.29,-402.75,2026-03,志信,5.53%,2025,37.12%,12.6,-2.19,2611.TW,13.1000003815,❌ 暫避觀望,0.52,15.595238549404762,0.28,154.9,⚠️ 獲利稀釋,557.65
1000.0,-402.80999999999995,2026-03,松普,N/A,2025,N/A,6.6,-8.11,5488.TWO,12.0500001907,❌ 暫避觀望,0.11,27.38636406977273,0.09,350.0,⚠️ 獲利稀釋,752.81
-74.48,-403.37,2026-03,健和興,6.05%,2025,21.28%,28.799999999999997,-3.28,3003.TW,53.5,❌ 暫避觀望,0.99,27.864583333333336,0.47,4.44,⚠️ 獲利稀釋,407.81
-41.88,-403.44,2026-03,時碩工業,3.55%,2025,22.67%,34.50000000000001,3.73,4566.TW,62.7999992371,❌ 暫避觀望,1.36,27.3043474943913,0.37,-53.75,📉 獲利侵蝕,349.69
5.99,-403.49,2026-03,崑鼎,N/A,2025,N/A,0.0,13.2,6803.TWO,0.0,⚪ 數據不足,18.44,0.0,4.54,0.44,⚠️ 獲利稀釋,403.93
10.77,-403.8,2026-03,金橋,N/A,2025,N/A,19.799999999999997,17.93,6133.TW,18.9500007629,⚪ 中性觀察,0.72,14.356061184015154,0.13,8.33,⚠️ 獲利稀釋,412.13
-10.78,-404.41,2026-03,海柏特,N/A,2025,N/A,71.39999999999999,1.55,6884.TWO,29.3999996185,⚪ 中性觀察,2.05,6.176470508088236,0.42,0.0,📉 獲利侵蝕,404.41
-79.5,-404.69000000000005,2026-03,富宇,N/A,2025,N/A,88.94999999999999,-72.18,4907.TWO,40.7999992371,⚪ 中性觀察,1.23,6.880269685851603,2.76,820.0,⚠️ 獲利稀釋,1224.69
-19.59,-405.93,2026-03,日勝化,1.24%,2025,19.87%,17.7,-12.95,1735.TW,18.2000007629,❌ 暫避觀望,0.78,15.423729460084747,0.2,17.65,⚠️ 獲利稀釋,423.58
39.39,-406.05,2026-03,信紘科,N/A,2025,N/A,511.79999999999995,75.17,6667.TWO,212.5,⚪ 中性觀察,13.77,6.2280187573270815,3.63,8.68,⚠️ 獲利稀釋,414.73
10.29,-406.06,2026-03,合一,-478.52%,2025,41.13%,-100.49999999999999,9.49,4743.TWO,41.1500015259,⚪ 數據不足,-2.18,0.0,-0.31,8.82,⚠️ 獲利稀釋,414.88
-40.24,-407.8,2026-03,瑞儀,N/A,2025,N/A,348.3,-5.52,6176.TW,84.8000030518,⚪ 中性觀察,9.4,3.652024248570198,2.29,-3.0,📉 獲利侵蝕,404.8
-126.47,-407.82,2026-03,萬國通,N/A,2025,N/A,-15.9,-17.71,9950.TWO,10.1999998093,⚪ 數據不足,-0.27,0.0,-0.03,-121.43,📉 獲利侵蝕,286.39
-64.1,-408.66999999999996,2026-03,展宇,10.88%,2025,22.50%,10.65,-15.76,1776.TW,16.7000007629,❌ 暫避觀望,0.28,23.52112783507042,0.35,150.0,⚠️ 獲利稀釋,558.67
-64.42,-408.66999999999996,2026-03,謚源,1.41%,2025,16.15%,28.35,-6.01,2235.TWO,26.75,⚪ 中性觀察,0.95,14.153439153439152,0.27,-48.08,📉 獲利侵蝕,360.59
-11.39,-408.67,2026-03,振大環球,9.90%,2025,24.81%,0.0,28.28,4441.TW,0.0,⚪ 數據不足,14.79,0.0,4.81,2.12,⚠️ 獲利稀釋,410.79
9.24,-409.07,2026-03,創意,10.13%,2025,19.04%,1093.5,36.32,3443.TW,3460.0,❌ 暫避觀望,28.13,47.46227709190672,12.28,71.27,⚠️ 獲利稀釋,480.34
18.81,-410.07000000000005,2026-03,台船,7.19%,2025,11.98%,-84.29999999999998,50.27,2208.TW,18.2000007629,⚪ 數據不足,-1.77,0.0,0.07,110.77,🔄 轉虧為盈,520.84
-20.6,-410.11,2026-03,長科*,N/A,2025,N/A,57.3,12.02,6548.TWO,59.0999984741,❌ 暫避觀望,1.63,15.471203789031414,0.51,11.36,⚠️ 獲利稀釋,421.47
-40.13,-410.32,2026-03,友鋮,N/A,2025,N/A,124.05,1.44,7718.TWO,46.9000015259,⚪ 中性觀察,3.75,5.671100547267232,1.5,60.87,⚠️ 獲利稀釋,471.19
-70.28,-410.77,2026-03,聯德控股-KY,9.53%,2025,22.10%,116.7,10.44,4912.TW,79.0,⚪ 中性觀察,1.98,10.154241645244216,1.35,15.93,⚠️ 獲利稀釋,426.7
-79.87,-411.77000000000004,2026-03,旭富,12.04%,2025,28.02%,31.5,-11.81,4119.TW,48.0,❌ 暫避觀望,0.9,22.857142857142858,0.17,-37.04,📉 獲利侵蝕,374.73
-42.42,-413.58,2026-03,中釉,1.74%,2025,21.38%,6.6,3.41,1809.TW,29.7999992371,❌ 暫避觀望,0.19,67.72727099340909,0.05,0.0,📉 獲利侵蝕,413.58
10.59,-414.90999999999997,2026-03,樺漢,N/A,2025,N/A,833.55,-2.8,6414.TW,403.0,⚪ 中性觀察,23.26,7.252114450242937,5.15,-14.45,📉 獲利侵蝕,400.46
6.99,-415.94,2026-03,三商電,3.22%,2025,16.95%,56.55,33.95,2427.TW,21.8999996185,⚪ 中性觀察,1.53,5.8090184664456235,0.28,-47.17,📉 獲利侵蝕,368.77
-14.34,-416.09999999999997,2026-03,欣高,N/A,2025,N/A,90.9,-19.51,9931.TW,33.5999984741,⚪ 中性觀察,2.45,5.544554203646864,0.69,-9.21,📉 獲利侵蝕,406.89
28.09,-417.82,2026-03,光寶科,10.49%,2025,21.72%,241.95,21.11,2301.TW,190.0,⚪ 中性觀察,6.64,11.779293242405457,1.66,10.14,⚠️ 獲利稀釋,427.96
151.41,-417.94000000000005,2026-03,邁科,N/A,2025,N/A,140.85000000000002,84.7,6831.TW,477.5,❌ 暫避觀望,4.94,50.85197018104366,0.66,200.0,⚠️ 獲利稀釋,617.94
-40.47,-418.01,2026-03,泰碩,4.40%,2025,21.43%,69.00000000000001,-3.54,3338.TW,54.7999992371,⚪ 中性觀察,1.8,11.913043312413043,0.27,-56.67,📉 獲利侵蝕,361.34
-94.72,-420.65000000000003,2026-03,廣錠,N/A,2025,N/A,-198.90000000000003,-56.46,6441.TWO,19.0,⚪ 數據不足,-5.16,0.0,-1.36,-109.23,📉 獲利侵蝕,311.42
-124.23,-421.78,2026-03,力士,-11.28%,2025,25.62%,-207.6,10.31,4923.TWO,36.8499984741,⚪ 數據不足,-5.26,0.0,0.1,105.59,🔄 轉虧為盈,527.37
-32.79,-421.85,2026-03,頎邦,N/A,2025,N/A,126.15,5.49,6147.TWO,118.5,⚪ 中性觀察,3.74,14.090368608799048,0.59,-34.44,📉 獲利侵蝕,387.41
-20.92,-423.15,2026-03,中鼎,N/A,2025,N/A,22.200000000000003,-23.41,9933.TW,35.75,❌ 暫避觀望,1.91,24.155405405405403,1.0,166.0,⚠️ 獲利稀釋,589.15
27.76,-424.75,2026-03,神準,0.40%,2025,14.36%,210.6,25.46,3558.TWO,114.5,⚪ 中性觀察,5.2,8.155270655270655,0.1,-96.12,📉 獲利侵蝕,328.63
-48.36,-426.49,2026-03,鉅明,N/A,2025,N/A,31.5,7.97,8928.TWO,21.8500003815,⚪ 中性觀察,1.42,10.40476208642857,0.66,-56.0,📉 獲利侵蝕,370.49
-40.72,-427.64,2026-03,泰金-KY,N/A,2025,N/A,237.0,7.66,6629.TWO,100.0,⚪ 中性觀察,6.46,6.329113924050633,3.58,33.09,⚠️ 獲利稀釋,460.73
-1011.11,-428.18,2026-03,地球,-7.81%,2025,11.27%,-31.050000000000004,-7.7,1324.TW,9.9399995804,⚪ 數據不足,-0.82,0.0,-0.06,25.0,⚠️ 獲利稀釋,453.18
-56.49,-428.34,2026-03,同致,0.28%,2025,19.47%,18.6,-0.85,3552.TWO,44.5,❌ 暫避觀望,0.67,35.88709677419355,0.01,-88.89,📉 獲利侵蝕,339.45
-77.05,-428.46000000000004,2026-03,茂迪,N/A,2025,N/A,10.799999999999999,-5.05,6244.TWO,20.3999996185,❌ 暫避觀望,0.14,28.333332803472224,0.12,-29.41,📉 獲利侵蝕,399.05
36.94,-429.73,2026-03,炎洲流通,7.94%,2025,25.09%,160.5,32.43,3171.TWO,64.1999969482,⚪ 中性觀察,4.3,5.999999714785047,1.44,88.16,⚠️ 獲利稀釋,517.89
377.27,-430.08000000000004,2026-03,雙鍵,7.74%,2025,23.49%,48.75,5.46,4764.TW,236.5,❌ 暫避觀望,1.22,72.76923076923077,1.03,178.38,⚠️ 獲利稀釋,608.46
107.41,-430.55,2026-03,麗臺,2.26%,2025,10.44%,32.85,5.42,2465.TW,67.5999984741,❌ 暫避觀望,0.43,30.86757921191781,1.15,379.17,⚠️ 獲利稀釋,809.72
27.67,-431.0,2026-03,銳澤,N/A,2025,N/A,320.1,31.42,7703.TWO,153.0,⚪ 中性觀察,8.72,7.169634489222118,1.08,-44.9,📉 獲利侵蝕,386.1
-44.12,-431.11,2026-03,台灣精材,0.61%,2025,19.12%,23.249999999999996,-0.57,3467.TWO,43.2999992371,❌ 暫避觀望,0.58,27.935483378774197,0.3,57.89,⚠️ 獲利稀釋,489.0
126.0,-432.14,2026-03,宏易,27.02%,2025,52.20%,-4.199999999999999,455.57,4530.TWO,24.8999996185,⚪ 數據不足,0.34,0.0,-0.2,-185.71,🏰 高護城河,246.43
-21.88,-432.34999999999997,2026-03,天二科技,N/A,2025,N/A,14.85,12.86,6834.TW,72.5999984741,❌ 暫避觀望,0.5,73.3333317920202,0.45,32.35,⚠️ 獲利稀釋,464.7
-88.43,-432.90000000000003,2026-03,信義,N/A,2025,N/A,7.95,-10.36,9940.TW,20.8500003815,❌ 暫避觀望,0.28,39.339623361320754,0.22,83.33,⚠️ 獲利稀釋,516.23
-37.65,-433.32,2026-03,群電,N/A,2025,N/A,186.15,-7.33,6412.TW,75.4000015259,⚪ 中性觀察,5.2,6.075745489597098,1.01,0.0,📉 獲利侵蝕,433.32
35.0,-433.47,2026-03,宏遠,1.12%,2025,16.50%,-10.350000000000001,-9.38,1460.TW,6.6100001335,⚪ 數據不足,-0.27,0.0,0.02,-60.0,🔄 轉虧為盈,373.47
-56.06,-434.09,2026-03,神盾,N/A,2025,N/A,-587.7,11.11,6462.TWO,88.0,⚪ 數據不足,-17.51,0.0,-2.7,-5.06,📉 獲利侵蝕,429.03
-203.45,-434.2,2026-03,台泥,3.76%,2025,18.49%,-40.650000000000006,-3.11,1101.TW,24.0499992371,⚪ 數據不足,-1.6,0.0,0.1,28.57,🔄 轉虧為盈,462.77
-10.28,-435.76,2026-03,振曜,N/A,2025,N/A,198.15,15.03,6143.TWO,83.0,⚪ 中性觀察,6.46,6.283118849356548,1.41,22.61,⚠️ 獲利稀釋,458.37
-64.17,-436.9,2026-03,達亞,N/A,2025,N/A,20.400000000000002,19.58,6762.TWO,170.0,❌ 暫避觀望,0.67,124.99999999999999,-0.38,-190.48,📉 獲利侵蝕,246.42
38.72,-438.27,2026-03,新潤,N/A,2025,N/A,346.49999999999994,3.72,6186.TWO,41.5999984741,⚪ 中性觀察,7.81,1.8008657348095238,2.09,0.0,📉 獲利侵蝕,438.27
-35.22,-438.79,2026-03,潤泰新,N/A,2025,N/A,139.8,23.56,9945.TW,26.7000007629,⚪ 中性觀察,3.93,2.864806948809013,0.99,-20.17,📉 獲利侵蝕,418.62
-27.23,-439.52,2026-03,群光,6.72%,2025,16.76%,363.15000000000003,-5.73,2385.TW,104.5,⚪ 中性觀察,9.05,4.316398182569186,2.0,-8.57,📉 獲利侵蝕,430.95
-5.51,-444.71,2026-03,欣泰,N/A,2025,N/A,85.95,11.76,8917.TWO,51.5,⚪ 中性觀察,2.23,8.987783595113438,0.62,14.81,⚠️ 獲利稀釋,459.52
31.55,-445.01,2026-03,豪勉,N/A,2025,N/A,-28.649999999999995,4.45,6218.TWO,29.1499996185,⚪ 數據不足,-1.15,0.0,0.35,240.0,🔄 轉虧為盈,685.01
58.63,-447.26,2026-03,卜蜂,12.03%,2025,20.24%,368.09999999999997,1.7,1215.TW,107.0,⚪ 中性觀察,10.39,4.360228198859006,1.26,-47.06,📉 獲利侵蝕,400.2
102.99,-447.99,2026-03,安集,N/A,2025,N/A,3.9000000000000004,-4.46,6477.TW,32.5999984741,❌ 暫避觀望,0.02,125.38460951576921,-0.02,77.78,⚠️ 獲利稀釋,525.77
19.51,-448.36,2026-03,安心,0.36%,2025,23.02%,67.05,0.27,1259.TWO,58.2999992371,⚪ 中性觀察,2.45,13.042505422170024,0.06,-77.78,📉 獲利侵蝕,370.58
-354.9,-448.52,2026-03,合世,N/A,2025,N/A,-50.25000000000001,-43.65,1781.TWO,11.25,⚪ 數據不足,-1.3,0.0,-0.19,-258.33,📉 獲利侵蝕,190.19
-1.82,-449.05,2026-03,超豐,15.72%,2025,19.91%,161.54999999999998,10.19,2441.TW,93.5999984741,⚪ 中性觀察,4.31,8.690807657762303,1.4,34.62,⚠️ 獲利稀釋,483.67
78.72,-450.16,2026-03,唐鋒,-68.47%,2025,4.92%,-10.5,23.71,4609.TWO,5.0500001907,⚪ 數據不足,-0.1,0.0,-0.08,38.46,⚠️ 獲利稀釋,488.62
21.43,-450.58,2026-03,永豐餘,-0.03%,2025,13.94%,32.25,-6.08,1907.TW,29.0,⚪ 中性觀察,1.19,13.488372093023257,0.13,244.44,⚠️ 獲利稀釋,695.02
-66.92,-450.81,2026-03,精剛,6.58%,2025,14.01%,0.0,-9.94,1584.TWO,0.0,⚪ 數據不足,0.44,0.0,0.09,-66.67,📉 獲利侵蝕,384.14
-81.97,-452.18,2026-03,加高,N/A,2025,N/A,4.950000000000002,-2.15,8182.TWO,34.0,❌ 暫避觀望,0.44,103.03030303030299,0.14,-73.08,📉 獲利侵蝕,379.1
11.23,-454.54,2026-03,鈺齊-KY,N/A,2025,N/A,209.39999999999998,18.36,9802.TW,71.5,⚪ 中性觀察,6.05,5.121776504297995,0.89,-28.8,📉 獲利侵蝕,425.74
-77.63,-455.06,2026-03,愛山林,4.98%,2025,20.31%,35.699999999999996,1.31,2540.TW,58.9000015259,❌ 暫避觀望,0.69,24.747899800798322,-0.01,-111.11,📉 獲利侵蝕,343.95
-57.14,-455.34000000000003,2026-03,正道,N/A,2025,N/A,1.3499999999999999,3.37,1506.TW,10.3500003815,❌ 暫避觀望,0.06,115.00000423888889,0.02,100.0,⚠️ 獲利稀釋,555.34
4.84,-456.28999999999996,2026-03,鑫創,-45.05%,2025,15.22%,-87.6,17.89,3259.TWO,14.8999996185,⚪ 數據不足,-2.36,0.0,-0.6,-17.65,📉 獲利侵蝕,438.64
-143.4,-457.06,2026-03,公準,-7.19%,2025,9.34%,-17.25,-4.4,3178.TWO,53.9000015259,⚪ 數據不足,-0.46,0.0,0.0,-100.0,📉 獲利侵蝕,357.06
34.92,-457.86,2026-03,世紀風電,30.89%,2025,35.24%,0.0,6.33,2072.TW,0.0,⚪ 數據不足,11.94,0.0,5.26,88.76,⚠️ 獲利稀釋,546.62
-272.65,-458.17999999999995,2026-03,偉訓,5.69%,2025,19.78%,-182.85,51.16,3032.TW,71.9000015259,⚪ 數據不足,-7.93,0.0,0.85,-39.72,🔄 轉虧為盈,418.46
-79.17,-458.61999999999995,2026-03,炎洲,5.94%,2025,15.11%,13.05,-16.46,4306.TW,14.0500001907,❌ 暫避觀望,0.26,16.149425506551726,0.24,91.67,⚠️ 獲利稀釋,550.29
-33.62,-458.66999999999996,2026-03,IKKA-KY,2.64%,2025,16.71%,150.29999999999998,-8.12,2250.TW,55.0,⚪ 中性觀察,3.99,5.489021956087824,0.64,-44.83,📉 獲利侵蝕,413.84
346.24,-458.78000000000003,2026-03,冠星-KY,0.97%,2025,15.60%,330.0,29.26,4439.TW,100.0,⚪ 中性觀察,7.73,4.545454545454546,2.59,26.34,⚠️ 獲利稀釋,485.12
-31900.0,-460.25,2026-03,合富-KY,-25.62%,2025,5.44%,-80.70000000000002,-29.49,4745.TWO,10.3999996185,⚪ 數據不足,-3.18,0.0,-0.4,-2.56,📉 獲利侵蝕,457.69
-27.57,-460.28000000000003,2026-03,華宏,N/A,2025,N/A,76.95,-5.0,8240.TWO,36.3499984741,⚪ 中性觀察,2.18,7.085769683060429,0.4,-47.37,📉 獲利侵蝕,412.91
783.33,-461.44000000000005,2026-03,飛寶企業,6.14%,2025,24.00%,-3.4499999999999997,114.77,4413.TWO,14.0500001907,⚪ 數據不足,0.53,0.0,0.15,160.0,⚠️ 獲利稀釋,621.44
-433.33,-462.03999999999996,2026-03,錸寶,N/A,2025,N/A,-10.95,54.84,8104.TW,28.1000003815,⚪ 數據不足,-0.55,0.0,-0.39,-225.0,📉 獲利侵蝕,237.04
-8.41,-462.09999999999997,2026-03,京晨科,N/A,2025,N/A,265.79999999999995,-35.84,6419.TWO,113.5,⚪ 中性觀察,9.58,6.405191873589165,4.55,193.55,⚠️ 獲利稀釋,655.65
73.95,-462.36,2026-03,力達-KY,7.61%,2025,19.46%,71.55000000000001,-4.56,4552.TW,17.25,⚪ 中性觀察,2.07,3.6163522012578615,0.12,-81.54,📉 獲利侵蝕,380.82
229.63,-463.06,2026-03,金穎生技,10.64%,2025,31.84%,15.449999999999998,29.92,1796.TWO,31.0499992371,❌ 暫避觀望,0.7,30.14563032728156,-0.16,-200.0,📉 獲利侵蝕,263.06
-67.32,-463.82,2026-03,茂林-KY,-1.85%,2025,14.61%,47.70000000000001,-22.97,4935.TW,33.7000007629,⚪ 中性觀察,1.34,10.597484516635218,0.4,8.11,⚠️ 獲利稀釋,471.93
30.07,-466.64,2026-03,潤德,N/A,2025,N/A,692.4000000000001,22.91,6881.TWO,199.0,⚪ 中性觀察,19.42,4.31109185441941,5.23,34.79,⚠️ 獲利稀釋,501.43
21.08,-466.64,2026-03,益安,N/A,2025,N/A,-271.8,43.24,6499.TWO,55.7999992371,⚪ 數據不足,-7.24,0.0,-1.26,34.72,⚠️ 獲利稀釋,501.36
-62.99,-468.06,2026-03,威宏-KY,N/A,2025,N/A,151.95,-2.85,8442.TW,43.25,⚪ 中性觀察,4.18,4.269496544916091,0.03,-98.76,📉 獲利侵蝕,369.3
-61.33,-468.38,2026-03,堤維西,0.14%,2025,15.03%,42.00000000000001,21.35,1522.TW,27.0,⚪ 中性觀察,1.72,9.642857142857142,-0.19,-113.39,📉 獲利侵蝕,354.99
-79.55,-468.95,2026-03,星宇航空,1.56%,2025,13.18%,12.900000000000002,23.93,2646.TW,21.5499992371,❌ 暫避觀望,0.09,25.058138647790695,0.3,0.0,📉 獲利侵蝕,468.95
0.5,-469.0,2026-03,瑞智,6.80%,2025,17.17%,78.14999999999999,-5.76,4532.TW,23.5,⚪ 中性觀察,2.05,4.5105566218809985,0.48,-33.8,📉 獲利侵蝕,435.2
2.11,-470.76,2026-03,華航,9.36%,2025,18.07%,96.0,2.58,2610.TW,21.7000007629,⚪ 中性觀察,2.42,3.3906251192031247,0.85,21.74,⚠️ 獲利稀釋,492.5
13.97,-471.32000000000005,2026-03,聚賢研發-創,N/A,2025,N/A,202.95000000000002,29.58,7631.TW,129.5,⚪ 中性觀察,6.56,9.571322985957131,1.76,109.52,⚠️ 獲利稀釋,580.84
-42.86,-472.13,2026-03,巨大,N/A,2025,N/A,75.9,-15.47,9921.TW,86.0999984741,❌ 暫避觀望,1.84,17.015809975118575,-0.51,-154.26,📉 獲利侵蝕,317.87
-11.11,-474.96999999999997,2026-03,泰宗,-3.78%,2025,44.20%,0.0,2.84,4169.TW,0.0,⚪ 數據不足,0.32,0.0,-0.45,-463.64,📉 獲利侵蝕,11.33
25.11,-476.41,2026-03,台燿,N/A,2025,N/A,444.75,31.51,6274.TWO,1010.0,❌ 暫避觀望,12.13,34.06408094435076,4.36,79.42,⚠️ 獲利稀釋,555.83
-92.45,-477.1500000000001,2026-03,元創精密,6.52%,2025,22.32%,-33.15,-4.04,3685.TWO,34.4500007629,⚪ 數據不足,-1.02,0.0,0.1,166.67,🔄 轉虧為盈,643.82
-31.61,-478.01,2026-03,堡達,N/A,2025,N/A,77.1,3.51,3537.TWO,45.2000007629,⚪ 中性觀察,2.51,8.793774467490273,1.28,4.07,⚠️ 獲利稀釋,482.08
-338.6,-478.55,2026-03,及成,6.20%,2025,20.83%,-101.55,6.53,3095.TWO,36.9000015259,⚪ 數據不足,-2.0,0.0,0.75,169.7,🔄 轉虧為盈,648.25
42.76,-478.78,2026-03,大宇,-24.84%,2025,6.55%,-26.999999999999996,-22.14,1445.TW,10.5500001907,⚪ 數據不足,-0.87,0.0,0.03,-83.33,🔄 轉虧為盈,395.45
-707.04,-480.03000000000003,2026-03,光聚晶電,N/A,2025,N/A,-89.85000000000001,46.15,6111.TWO,37.3499984741,⚪ 數據不足,-4.63,0.0,-0.19,67.92,⚠️ 獲利稀釋,547.95
-3.35,-480.09,2026-03,中揚光,N/A,2025,N/A,-63.30000000000001,24.6,6668.TW,33.4500007629,⚪ 數據不足,-1.93,0.0,-0.62,-24.0,📉 獲利侵蝕,456.09
11.54,-480.12,2026-03,輝創,N/A,2025,N/A,0.0,-2.79,6722.TW,32.9000015259,⚪ 數據不足,2.9,0.0,0.34,-29.17,📉 獲利侵蝕,450.95
60.92,-480.19000000000005,2026-03,台特化,38.48%,2025,48.92%,145.65,127.87,4772.TWO,207.0,❌ 暫避觀望,4.2,21.31822863027806,1.33,90.0,⚠️ 獲利稀釋,570.19
-142.47,-480.96000000000004,2026-03,越峰,N/A,2025,N/A,-15.0,-0.85,8121.TWO,26.5499992371,⚪ 數據不足,-0.31,0.0,0.1,200.0,🔄 轉虧為盈,680.96
-69.95,-481.40000000000003,2026-03,昇陽,22.63%,2025,42.09%,16.65,-69.37,3266.TW,13.8999996185,⚪ 中性觀察,0.58,12.522522178828831,0.12,71.43,⚠️ 獲利稀釋,552.83
