advice,status,prev_eps_yoy,rev_yoy,prev_eps,expansion,prev_year,est_price,eps_yoy,gm,date,pe,name,price,symbol,eps,prev_rev_yoy,om
✅ 穩健價值,🏰 高護城河,-27.47,68.9,2.35,2.25,2025,100.35000000000001,71.15,64.17%,2026-03,4.738415659626308,米斯特,31.7000007629,2941.TWO,0.89,12.71,2.03%
✅ 穩健價值,🏰 高護城河,-35.48,36.86,0.61,2.030000000000001,2025,26.1,38.89,91.47%,2026-03,5.86206885591954,王道銀行,10.1999998093,2897.TW,0.28,-2.09,32.72%
⚪ 數據不足,🚀 利潤擴張,67.52,42.24,-1.59,0.9399999999999977,2025,-73.20000000000002,43.18,N/A,2026-03,0.0,佐登-KY,25.2999992371,4190.TW,-0.26,1.27,N/A
✅ 穩健價值,🚀 利潤擴張,40.71,35.11,5.98,0.6000000000000014,2025,210.45,35.71,N/A,2026-03,5.709194474276551,精拓科,80.0999984741,4951.TWO,1.71,4.88,N/A
✅ 穩健價值,🏰 高護城河,8.94,17.29,1.29,0.5700000000000003,2025,45.6,17.86,94.34%,2026-03,6.726973935164474,聯邦銀,20.4500007629,2838.TW,0.35,4.5,35.36%
✅ 穩健價值,🏰 高護城河,19.82,19.67,38.51,0.28999999999999915,2025,1433.8500000000001,19.96,97.58%,2026-03,8.097081284653207,鈊象,774.0,3293.TWO,11.18,19.01,59.33%
⚪ 數據不足,🌑 雙重衰退,-68.78,-1.33,0.68,-0.07999999999999985,2025,0.0,-1.41,N/A,2026-03,0.0,享溫馨,34.0,7760.TW,0.7,-1.96,N/A
⚪ 數據不足,🌑 雙重衰退,-68.78,-1.33,0.68,-0.07999999999999985,2025,0.0,-1.41,N/A,2026-03,0.0,未知,0.0,7760.TWO,0.7,-1.96,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-48.45,16.31,1.87,-0.3099999999999987,2025,49.2,16.0,N/A,2026-03,20.94512102079268,現觀科,68.6999969482,6906.TW,0.6,-11.58,N/A
⚪ 數據不足,🌑 雙重衰退,19.44,-13.62,-2.05,-0.9000000000000004,2025,-90.0,-14.52,N/A,2026-03,0.0,順藥,87.6999969482,6535.TWO,-0.72,-8.49,N/A
⚪ 中性觀察,🏰 高護城河,3.31,12.82,1.87,-1.0600000000000005,2025,73.8,11.76,78.99%,2026-03,7.174796592906505,第一金,35.2999992371,2892.TW,0.57,7.59,35.12%
⚪ 數據不足,⚠️ 獲利稀釋,53.38,38.45,-1.38,-1.1400000000000006,2025,-65.25,37.31,N/A,2026-03,0.0,鑽石投資,16.8500003815,6901.TW,-0.42,51.85,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,7.94,14.28,1.36,-1.7799999999999994,2025,51.0,12.5,N/A,2026-03,7.808823305029412,合庫金,26.5499992371,5880.TW,0.36,13.01,N/A
⚪ 中性觀察,🏰 高護城河,13.53,20.79,1.51,-1.8699999999999974,2025,58.949999999999996,18.92,88.90%,2026-03,6.412213934580153,彰銀,25.2000007629,2801.TW,0.44,8.35,38.59%
⚪ 中性觀察,⚠️ 獲利稀釋,10.11,11.29,3.06,-1.9099999999999984,2025,124.19999999999999,9.38,N/A,2026-03,5.332125788152174,上海商銀,44.1500015259,5876.TW,1.05,3.7,N/A
⚪ 數據不足,⚠️ 獲利稀釋,4.79,63.3,1.76,-2.0799999999999983,2025,0.0,61.22,N/A,2026-03,0.0,立盈,100.5,7820.TWO,0.79,58.62,N/A
⚪ 中性觀察,🏰 高護城河,2.44,13.27,1.26,-3.9000000000000004,2025,49.2,9.37,97.54%,2026-03,5.152438908079268,臺企銀,16.8999996185,2834.TW,0.35,2.85,41.10%
⚪ 中性觀察,⚠️ 獲利稀釋,422.95,404.29,3.19,-4.2900000000000205,2025,84.75,400.0,N/A,2026-03,3.1769912854690263,宏普,17.9500007629,2536.TW,0.15,327.05,N/A
⚪ 數據不足,🏰 高護城河,-174.64,56.57,-3.55,-5.049999999999997,2025,-105.6,51.52,54.90%,2026-03,0.0,雅茗-KY,8.6300001144,2726.TWO,-0.33,0.59,-51.18%
❌ 暫避觀望,⚠️ 獲利稀釋,8.14,120.31,6.4,-5.090000000000003,2025,228.75000000000003,115.22,N/A,2026-03,27.803278688524586,矽力*-KY,424.0,6415.TW,1.98,1.94,N/A
⚪ 中性觀察,🏰 高護城河,30.06,19.37,2.12,-6.640000000000001,2025,81.0,12.73,91.14%,2026-03,7.037037037037036,玉山金,38.0,2884.TW,0.62,20.44,40.48%
⚪ 數據不足,🏰 高護城河,8.21,56.73,-1.93,-6.729999999999997,2025,-79.95,50.0,73.67%,2026-03,0.0,瑞基,16.7000007629,4171.TWO,-0.09,12.71,-9.23%
⚪ 中性觀察,🏰 高護城河,11.73,22.25,4.08,-7.1,2025,151.5,15.15,70.98%,2026-03,6.415841886316833,中信金,64.8000030518,2891.TW,1.18,29.29,31.38%
⚪ 中性觀察,🌑 雙重衰退,-21.56,-10.41,8.37,-9.66,2025,307.35,-20.07,42.21%,2026-03,6.271351878965349,富邦金,128.5,2881.TW,2.4,9.74,22.46%
⚪ 中性觀察,🏰 高護城河,26.01,-52.83,2.18,-10.07,2025,80.39999999999999,-62.9,85.36%,2026-03,5.354477754272389,德英,28.7000007629,4911.TWO,0.23,24.13,42.63%
⚪ 中性觀察,🌑 雙重衰退,12.42,-98.55,3.65,-10.710000000000008,2025,130.95000000000002,-109.26,15.63%,2026-03,2.1935852942153495,皇普,19.1499996185,2528.TW,-0.11,130.3,10.37%
⚪ 中性觀察,⚠️ 獲利稀釋,-2.59,17.4,4.51,-10.719999999999999,2025,255.0,6.68,N/A,2026-03,5.5588235294117645,正瀚-創,94.5,6534.TW,4.15,11.21,N/A
⚪ 數據不足,🔄 轉虧為盈,-280.56,174.36,-2.38,-11.030000000000001,2025,-70.65,163.33,N/A,2026-03,0.0,日盛台駿,18.7000007629,6958.TW,0.2,-7.09,N/A
⚪ 中性觀察,🏰 高護城河,0.0,13.77,1.53,-11.209999999999999,2025,57.300000000000004,2.56,93.02%,2026-03,4.947643879188481,台中銀,18.8999996185,2812.TW,0.4,6.96,51.96%
⚪ 數據不足,🔄 轉虧為盈,22.83,168.99,-1.96,-11.850000000000023,2025,-61.349999999999994,157.14,N/A,2026-03,0.0,ABC-KY,31.5,6598.TW,0.2,38.52,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-54.31,149.28,0.54,-12.140000000000015,2025,16.65,137.14,38.56%,2026-03,64.68468743405407,晶宏,71.8000030518,3141.TWO,0.84,7.08,-3.65%
⚪ 數據不足,🏰 高護城河,100.0,72.15,0.04,-13.820000000000007,2025,-1.05,58.33,912.85%,2026-03,0.0,大將,11.1999998093,1453.TW,-0.05,7.27,-2853.40%
⚪ 中性觀察,🏰 高護城河,-2.94,12.33,7.06,-13.85,2025,254.09999999999997,-1.52,62.29%,2026-03,5.855962039445101,國泰金,99.1999969482,2882.TW,2.15,-2.04,30.59%
⚪ 中性觀察,🏰 高護城河,4.57,47.42,1.97,-14.090000000000003,2025,79.35,33.33,91.41%,2026-03,7.485822017788279,永豐金,39.5999984741,2890.TW,0.76,15.47,37.14%
⚪ 數據不足,⚠️ 獲利稀釋,65.91,16.77,-2.71,-15.41,2025,-222.15,1.36,7.87%,2025-09,0.0,永冠-KY,5.5399999619,1589.TW,-5.06,18.73,-5.22%
⚪ 中性觀察,🏰 高護城河,-14.85,11.99,0.93,-15.84,2025,34.800000000000004,-3.85,102.49%,2026-03,5.7327587028879305,遠東銀,13.3000001907,2845.TW,0.25,0.06,38.22%
⚪ 數據不足,📉 獲利侵蝕,-73.66,8.46,-4.55,-15.91,2025,-159.0,-7.45,N/A,2026-03,0.0,大洋-KY,5.0,5907.TW,-1.01,-14.95,N/A
⚪ 中性觀察,🏰 高護城河,31.37,76.08,1.34,-16.08,2025,53.849999999999994,60.0,87.03%,2026-03,4.5403897596378835,華票,16.2999992371,2820.TW,0.48,33.06,65.42%
⚪ 中性觀察,⚠️ 獲利稀釋,-9.05,20.0,3.63,-16.12,2025,126.89999999999999,3.88,N/A,2026-03,7.765957086075651,訊連,65.6999969482,5203.TW,1.34,18.91,N/A
⚪ 中性觀察,🏰 高護城河,53.1,98.16,2.22,-16.340000000000003,2025,78.60000000000001,81.82,52.35%,2026-03,11.221373900209924,寶齡富錦,58.7999992371,1760.TW,0.6,1.66,13.25%
❌ 暫避觀望,⚠️ 獲利稀釋,-15.24,197.09,0.91,-17.090000000000003,2025,30.150000000000002,180.0,38.83%,2026-03,65.17412935323382,直得,131.0,1597.TW,0.43,9.81,9.16%
⚪ 中性觀察,🌑 雙重衰退,1276.65,-54.13,35.57,-18.21,2025,545.4000000000001,-72.34,24.80%,2026-03,2.596259667929042,上緯投控,94.4000015259,3708.TW,0.13,-30.75,-95.04%
⚪ 數據不足,⚠️ 獲利稀釋,-99.01,54.92,0.02,-21.590000000000003,2025,-8.100000000000001,33.33,N/A,2026-03,0.0,隆中,47.2999992371,6542.TWO,0.04,10.22,N/A
⚪ 中性觀察,🏰 高護城河,8.85,18.36,1.23,-21.689999999999998,2025,42.45,-3.33,87.61%,2026-03,8.957597307950529,統領,25.3500003815,2910.TW,0.29,-14.47,51.79%
⚪ 中性觀察,⚠️ 獲利稀釋,5.26,122.47,1.2,-22.47,2025,45.45,100.0,N/A,2026-03,7.8382838283828375,雃博,23.75,4106.TW,0.46,0.74,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,146.97,254.17,1.65,-22.839999999999975,2025,45.6,231.33,N/A,2026-03,138.1578947368421,IET-KY,420.0,4971.TWO,1.97,50.49,N/A
⚪ 數據不足,🌑 雙重衰退,-17.37,-6.85,5.9,-23.32,2025,0.0,-30.17,N/A,2026-03,0.0,敘豐,206.5,3485.TWO,1.69,-10.06,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,53.11,76.92,13.64,-23.950000000000003,2025,530.85,52.97,N/A,2026-03,34.3317321277197,藥華藥,1215.0,6446.TW,5.79,60.61,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,7.69,49.97,4.88,-25.2,2025,177.14999999999998,24.77,N/A,2026-03,12.574089754445387,長聖,148.5,6712.TWO,1.39,8.96,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-36.41,47.77,2.62,-26.030000000000005,2025,83.55000000000001,21.74,N/A,2026-03,7.953321227486535,鑫傳,44.2999992371,6856.TWO,0.56,19.24,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-90.28,326.44,0.14,-26.439999999999998,2025,9.750000000000002,300.0,N/A,2026-03,35.38461538461538,伍豐,23.0,8076.TWO,0.16,-11.54,N/A
⚪ 中性觀察,🌑 雙重衰退,-57.74,-55.17,3.03,-27.14,2025,116.85,-82.31,49.04%,2026-03,3.7291398250449292,名軒,29.0499992371,1442.TW,0.23,-62.17,34.02%
⚪ 數據不足,🌑 雙重衰退,-67.15,-6.92,-2.29,-27.559999999999995,2025,0.0,-34.48,N/A,2026-03,0.0,雲象科技-創,0.0,7803.TW,-0.78,91.93,N/A
⚪ 數據不足,🌑 雙重衰退,-67.15,-6.92,-2.29,-27.559999999999995,2025,0.0,-34.48,N/A,2026-03,0.0,未知,0.0,7803.TWO,-0.78,91.93,N/A
⚪ 數據不足,🔄 轉虧為盈,-234.62,18.79,-0.35,-28.31,2025,-24.3,-9.52,89.24%,2026-03,0.0,華園,12.5,2702.TW,0.19,-2.27,10.47%
⚪ 中性觀察,🏰 高護城河,6.9,28.12,13.33,-28.85,2025,521.55,-0.73,77.03%,2026-03,10.95772217428818,雙美,381.0,4728.TWO,4.07,11.45,41.97%
⚪ 中性觀察,📉 獲利侵蝕,-66.05,20.98,1.83,-28.87,2025,78.15,-7.89,N/A,2026-03,7.140115309577735,森鉅,37.2000007629,8942.TWO,1.05,-20.5,N/A
⚪ 數據不足,🔄 轉虧為盈,-175.3,39.9,-2.47,-28.88,2025,-53.400000000000006,11.02,59.54%,2026-03,0.0,美食-KY,61.2000007629,2723.TW,1.31,-4.59,7.94%
⚪ 中性觀察,⚠️ 獲利稀釋,10.4,55.42,4.72,-30.67,2025,158.4,24.75,N/A,2026-03,5.672348629346591,和潤企業,59.9000015259,6592.TW,0.76,-18.16,N/A
⚪ 數據不足,🔄 轉虧為盈,-102.7,542.16,-0.09,-31.44999999999999,2025,-26.700000000000003,510.71,N/A,2026-03,0.0,廣閎科,163.0,6693.TWO,1.17,29.21,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-85.43,244.69,0.29,-34.69,2025,7.35,210.0,33.55%,2026-03,87.24489795918367,泓瀚,42.75,4741.TWO,0.31,-17.82,3.21%
⚪ 數據不足,🏰 高護城河,-51.85,54.92,-0.41,-34.92,2025,-14.1,20.0,64.71%,2026-03,0.0,中福,24.1000003815,1435.TW,-0.08,-43.98,-1427.47%
⚪ 數據不足,🔄 轉虧為盈,-17.7,125.1,-2.66,-35.099999999999994,2025,-81.6,90.0,N/A,2026-03,0.0,御嵿,12.1000003815,3522.TWO,0.4,27.85,N/A
⚪ 中性觀察,🌑 雙重衰退,-82.6,-63.16,1.07,-36.16,2025,55.05,-99.32,21.31%,2026-03,3.8147138964577656,富華新,14.0,3056.TW,0.01,-68.21,-1.56%
⚪ 中性觀察,⚠️ 獲利稀釋,876.92,470.92,1.01,-37.59000000000003,2025,45.3,433.33,16.87%,2026-03,5.678807820695365,樂事綠能,17.1499996185,1529.TW,0.16,32.89,7.13%
❌ 暫避觀望,🌑 雙重衰退,-95.82,-64.4,0.13,-37.72999999999999,2025,16.650000000000002,-102.13,N/A,2026-03,15.945946633243242,強盛新,17.7000007629,1463.TW,-0.01,23.84,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,40.48,104.62,7.08,-37.95,2025,210.89999999999998,66.67,N/A,2026-03,17.638691322901852,騰雲,248.0,6870.TWO,1.1,20.33,N/A
⚪ 中性觀察,🌑 雙重衰退,-34.28,-33.46,2.32,-38.26,2025,80.1,-71.72,N/A,2026-03,5.1779025502808995,弘煜科,27.6499996185,6482.TWO,0.28,-10.07,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-45.05,94.63,4.92,-38.51,2025,142.5,56.12,N/A,2026-03,63.26315789473684,光焱科技,601.0,7728.TWO,1.53,-6.16,N/A
⚪ 數據不足,⚠️ 獲利稀釋,112.83,86.87,4.01,-39.09,2025,0.0,47.78,N/A,2026-03,0.0,天能綠電,76.0,7842.TWO,1.33,123.22,N/A
⚪ 數據不足,🌑 雙重衰退,-28.57,-12.84,5.65,-39.849999999999994,2025,0.0,-52.69,N/A,2026-03,0.0,溢泰實業,61.7999992371,7818.TW,0.88,-4.14,N/A
⚪ 數據不足,🌑 雙重衰退,-28.57,-12.84,5.65,-39.849999999999994,2025,0.0,-52.69,N/A,2026-03,0.0,未知,0.0,7818.TWO,0.88,-4.14,N/A
❌ 暫避觀望,🏰 高護城河,46.3,130.77,2.37,-39.860000000000014,2025,103.20000000000002,90.91,53.43%,2026-03,19.113372093023255,泓格,131.5,3577.TWO,1.47,9.44,14.28%
⚪ 數據不足,🏰 高護城河,-74.29,123.55,-0.64,-39.879999999999995,2025,-25.049999999999997,83.67,71.52%,2026-03,0.0,點晶,25.4500007629,3288.TWO,-0.08,-10.15,6.07%
⚪ 中性觀察,⚠️ 獲利稀釋,-6.01,97.36,5.48,-40.22,2025,207.15,57.14,N/A,2026-03,4.214337491882693,群益期,58.2000007629,6024.TW,1.76,9.98,N/A
⚪ 數據不足,⚠️ 獲利稀釋,44.38,50.51,-7.23,-40.43,2025,-235.35000000000002,10.08,N/A,2026-03,0.0,沛爾生醫-創,874.0,6949.TW,-1.18,60.07,N/A
❌ 暫避觀望,🌑 雙重衰退,-39.36,-6.55,0.58,-40.510000000000005,2025,27.450000000000003,-47.06,N/A,2026-03,39.07103825136612,億而得,71.5,6423.TWO,0.28,2.34,N/A
⚪ 數據不足,📉 獲利侵蝕,16.53,0.49,4.23,-40.620000000000005,2025,0.0,-40.13,N/A,2026-03,0.0,旅天下,51.0,6961.TWO,1.9,-8.56,N/A
⚪ 數據不足,🏰 高護城河,42.64,40.9,-0.74,-40.9,2025,-28.05,0.0,59.04%,2026-03,0.0,淳紳,4.0500001907,4529.TWO,-0.17,-22.14,-1090.16%
❌ 暫避觀望,🏰 高護城河,59.82,81.21,103.23,-42.38999999999999,2025,3584.3999999999996,38.82,76.10%,2026-03,39.73468362905926,川湖,9495.0,2059.TW,36.58,72.77,69.19%
⚪ 中性觀察,⚠️ 獲利稀釋,31.09,77.29,17.36,-44.06000000000001,2025,626.85,33.23,N/A,2026-03,8.243598947116535,華景電,344.5,6788.TWO,4.49,19.97,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-56.22,153.86,2.36,-44.18000000000001,2025,85.95,109.68,44.04%,2026-03,5.916230632792321,寒舍,33.9000015259,2739.TW,1.3,2.72,12.46%
⚪ 中性觀察,🌑 雙重衰退,-34.98,-37.96,3.96,-44.419999999999995,2025,157.95000000000002,-82.38,N/A,2026-03,2.782526043409306,理銘,29.2999992371,6212.TWO,0.4,-55.31,N/A
⚪ 數據不足,⚠️ 獲利稀釋,279.4,124.98,14.04,-46.32000000000001,2025,0.0,78.66,N/A,2026-03,0.0,倍利科,813.0,7822.TW,4.93,187.82,N/A
⚪ 數據不足,📉 獲利侵蝕,-34.17,11.65,7.86,-46.75,2025,0.0,-35.1,N/A,2026-03,0.0,公勝保經,80.8000030518,6028.TWO,2.48,5.26,N/A
⚪ 中性觀察,📉 獲利侵蝕,-9.63,47.19,6.66,-47.19,2025,235.35,0.0,N/A,2026-03,14.117272147864883,系微,221.5,6231.TWO,1.7,4.64,N/A
⚪ 中性觀察,📉 獲利侵蝕,-13.92,47.02,11.24,-47.68,2025,431.25,-0.66,N/A,2026-03,3.878260869565217,中租-KY,111.5,5871.TW,3.26,-4.62,N/A
⚪ 中性觀察,🏰 高護城河,20.66,142.03,2.92,-48.0,2025,111.3,94.03,51.76%,2026-03,9.77088948787062,固緯,72.5,2423.TW,1.3,5.54,18.42%
❌ 暫避觀望,⚠️ 獲利稀釋,-82.84,88.8,0.55,-48.8,2025,22.050000000000004,40.0,N/A,2026-03,40.88435270346938,微程式,60.0999984741,7721.TW,0.21,-36.07,N/A
⚪ 數據不足,⚠️ 獲利稀釋,48.61,67.15,-0.37,-48.970000000000006,2025,-14.85,18.18,N/A,2026-03,0.0,商丞,8.1899995804,8277.TWO,-0.09,-16.98,N/A
⚪ 數據不足,🔄 轉虧為盈,41.22,1122.35,-0.77,-49.61999999999989,2025,-10.5,1072.73,-18.77%,2026-03,0.0,聯合再生,16.6000003815,3576.TW,1.07,-47.33,-63.16%
⚪ 數據不足,🌑 雙重衰退,43.08,-19.71,1.86,-52.29,2025,0.0,-72.0,N/A,2026-03,0.0,耀穎,89.6999969482,7772.TWO,0.35,12.72,N/A
⚪ 中性觀察,📉 獲利侵蝕,-26.4,9.64,7.78,-54.99,2025,283.05,-45.35,N/A,2026-03,4.795972443031267,達爾膚,90.5,6523.TWO,1.88,-5.92,N/A
⚪ 數據不足,🌑 雙重衰退,-10.5,-18.25,8.1,-55.010000000000005,2025,0.0,-73.26,N/A,2026-03,0.0,民盛,71.0,7811.TWO,1.09,18.06,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,4.12,98.26,8.59,-55.470000000000006,2025,333.00000000000006,42.79,N/A,2026-03,6.5090090090090085,凌陽創新,144.5,5236.TWO,2.97,10.0,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,183.87,100.17,0.89,-55.730000000000004,2025,34.35,44.44,N/A,2026-03,24.104803826593884,長佳智能,55.2000007629,6841.TWO,0.26,12.23,N/A
⚪ 中性觀察,🌑 雙重衰退,3600.0,-44.23,1.4,-55.77,2025,50.099999999999994,-100.0,N/A,2026-03,10.643712346437127,台生材,35.5499992371,6649.TWO,0.0,128.22,N/A
⚪ 中性觀察,🏰 高護城河,-5.49,74.15,1.56,-55.970000000000006,2025,55.35000000000001,18.18,54.41%,2026-03,5.989159994986449,遠百,22.1000003815,2903.TW,0.39,-2.68,14.06%
⚪ 數據不足,⚠️ 獲利稀釋,-90.0,356.31,0.04,-56.31,2025,-4.65,300.0,N/A,2026-03,0.0,泰藝,42.0499992371,8289.TWO,0.28,16.02,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-28.2,59.84,2.75,-56.580000000000005,2025,101.10000000000001,3.26,N/A,2026-03,7.0400594603709195,龍巖,47.4500007629,5530.TWO,0.95,-2.7,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,721.43,162.75,6.28,-57.19,2025,25.500000000000004,105.56,20.10%,2026-03,11.08823551852941,泰豐,18.8500003815,2102.TW,0.01,-0.57,-167.95%
⚪ 數據不足,⚠️ 獲利稀釋,36.07,141.56,-0.78,-57.69,2025,-19.05,83.87,34.86%,2026-03,0.0,浩泰,34.0999984741,4131.TWO,-0.05,297.52,-26.13%
⚪ 中性觀察,🌑 雙重衰退,-77.57,-17.97,1.71,-57.870000000000005,2025,79.80000000000001,-75.84,N/A,2026-03,6.588345721259398,京城,35.0499992371,2524.TW,0.36,-60.41,N/A
⚪ 數據不足,🔄 轉虧為盈,60.8,27.71,-0.49,-58.480000000000004,2025,-6.75,-30.77,N/A,2026-03,0.0,台微醫,24.2000007629,6767.TWO,0.09,-6.86,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,4.62,65.98,1.36,-58.480000000000004,2025,55.2,7.5,N/A,2026-03,5.557065424701086,美吾華,20.4500007629,1731.TW,0.43,6.61,N/A
⚪ 中性觀察,🏰 高護城河,7.55,71.91,6.27,-58.529999999999994,2025,237.29999999999998,13.38,56.36%,2026-03,4.835651074589128,東洋,76.5,4105.TWO,1.78,9.49,21.51%
⚪ 中性觀察,📉 獲利侵蝕,-1.21,55.78,5.16,-59.980000000000004,2025,200.99999999999997,-4.2,N/A,2026-03,5.253731457156716,愛派司,70.4000015259,6918.TW,1.39,8.61,N/A
⚪ 數據不足,🌑 雙重衰退,-26.3,-17.44,3.11,-60.09,2025,0.0,-77.53,N/A,2026-03,0.0,長廣,418.0,7795.TW,0.21,-15.04,N/A
⚪ 數據不足,📉 獲利侵蝕,169.31,46.86,2.72,-61.379999999999995,2025,0.0,-14.52,N/A,2026-03,0.0,宏�硒撥s,28.7999992371,7794.TWO,0.53,18.71,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-2.0,74.83,9.9,-62.099999999999994,2025,330.59999999999997,12.73,N/A,2026-03,4.809437386569873,軒郁,106.0,6703.TWO,1.87,-8.29,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,23.05,90.14,3.63,-62.29,2025,136.79999999999998,27.85,N/A,2026-03,5.526315956787282,東生華,50.4000015259,8432.TWO,1.01,19.79,N/A
⚪ 中性觀察,📉 獲利侵蝕,8.39,32.15,3.11,-62.51,2025,103.2,-30.36,N/A,2026-03,7.601744075159885,意藍,52.2999992371,6925.TWO,0.39,14.61,N/A
⚪ 數據不足,⚠️ 獲利稀釋,57.28,131.64,-1.82,-62.719999999999985,2025,-76.65,68.92,33.80%,2026-03,0.0,樂威科-KY,11.6000003815,4154.TWO,-0.25,-35.31,-77.27%
⚪ 數據不足,🌑 雙重衰退,14.65,-8.7,4.46,-62.94,2025,0.0,-71.64,N/A,2026-03,0.0,華洋精機,298.5,6983.TWO,0.19,24.42,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,-25.6,82.57,3.08,-63.88999999999999,2025,118.35000000000001,18.68,N/A,2026-03,9.847908358453738,宏正,77.6999969482,6277.TW,1.08,-1.49,N/A
⚪ 數據不足,🏰 高護城河,57.53,53.3,-0.44,-64.41,2025,-20.4,-11.11,100.00%,2026-03,0.0,富榮綱,9.2899999619,3115.TWO,-0.1,12.25,-377.43%
❌ 暫避觀望,⚠️ 獲利稀釋,95.56,119.02,30.41,-64.5,2025,1138.3500000000001,54.52,N/A,2026-03,36.82962182105678,精測,2795.0,6510.TWO,10.43,33.33,N/A
⚪ 數據不足,⚠️ 獲利稀釋,-181.82,131.47,-0.37,-64.8,2025,-11.55,66.67,45.66%,2026-03,0.0,凌陽,27.1499996185,2401.TW,-0.02,-2.04,-9.00%
⚪ 數據不足,🏰 高護城河,-491.18,53.08,-2.03,-65.32,2025,-77.55,-12.24,58.46%,2026-03,0.0,金麗科,145.0,3228.TWO,-0.55,-27.25,-58.74%
⚪ 數據不足,🔄 轉虧為盈,-129.28,177.04,-0.53,-65.49999999999999,2025,-25.8,111.54,N/A,2026-03,0.0,大億金茂,11.5,8107.TWO,0.03,2.06,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-50.0,165.56,0.32,-65.56,2025,10.65,100.0,39.89%,2026-03,41.619717235352105,昆盈,29.5499992371,2365.TW,0.14,-1.99,1.38%
⚪ 中性觀察,⚠️ 獲利稀釋,209.22,1985.02,6.7,-65.57999999999993,2025,396.44999999999993,1919.44,N/A,2026-03,8.475217555807795,宇瞻,224.0,8271.TW,14.54,41.93,N/A
⚪ 數據不足,📉 獲利侵蝕,-20600.0,20.45,-8.2,-65.58,2025,-405.15,-45.13,N/A,2026-03,0.0,晶心科,225.5,6533.TW,-3.28,7.0,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,4.25,128.72,7.93,-65.6,2025,304.65000000000003,63.12,N/A,2026-03,4.869522477887739,智冠,98.9000015259,5478.TWO,2.39,-3.78,N/A
⚪ 中性觀察,📉 獲利侵蝕,30.28,52.46,4.13,-65.85,2025,153.0,-13.39,N/A,2026-03,11.470588235294118,邦睿生技-創,117.0,6955.TW,0.97,37.43,N/A
⚪ 數據不足,📉 獲利侵蝕,0.95,2.71,-2.16,-66.11999999999999,2025,-77.1,-63.41,19.48%,2026-03,0.0,醣聯,22.7000007629,4168.TWO,-0.67,157.54,-2058.21%
⚪ 數據不足,🏰 高護城河,0.0,99.75,-1.83,-66.42,2025,-66.15,33.33,51.65%,2026-03,0.0,富野,11.6499996185,2736.TWO,-0.1,36.07,-9.65%
⚪ 數據不足,⚠️ 獲利稀釋,-68.0,100.81,-1.26,-67.48,2025,-52.05,33.33,N/A,2026-03,0.0,悅城,38.6500015259,6405.TW,-0.26,-99.4,N/A
⚪ 中性觀察,⚠️ 獲利稀釋,67.87,111.76,11.77,-69.93,2025,438.15000000000003,41.83,N/A,2026-03,11.605614515576857,意騰-KY,339.0,7749.TW,3.56,85.22,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,52.82,130.07,103.92,-70.53999999999999,2025,3805.05,59.53,N/A,2026-03,61.10300784483778,信驊,15500.0,5274.TWO,37.41,40.64,N/A
⚪ 中性觀察,📉 獲利侵蝕,21.4,14.66,3.46,-71.35,2025,126.15,-56.69,N/A,2026-03,4.892984723650416,櫻花建,41.1500015259,2539.TW,0.68,55.27,N/A
⚪ 中性觀察,🏰 高護城河,46.42,129.86,66.26,-71.47000000000001,2025,2466.0,58.39,62.33%,2026-03,14.111922141119221,台積電,2320.0,2330.TW,22.08,31.61,54.00%
❌ 暫避觀望,📉 獲利侵蝕,7.69,71.77,0.42,-71.77,2025,15.75,0.0,N/A,2026-03,27.428570702,台聯櫃,28.7999992371,5601.TWO,0.1,1.81,N/A
❌ 暫避觀望,⚠️ 獲利稀釋,-18.87,232.25,1.29,-73.16,2025,46.349999999999994,159.09,N/A,2026-03,17.70226561906149,維田,54.7000007629,6570.TWO,0.57,3.05,N/A
⚪ 數據不足,📉 獲利侵蝕,10.09,64.38,-2.97,-73.19999999999999,2025,-106.50000000000001,-8.82,N/A,2026-03,0.0,生華科,41.0999984741,6492.TWO,-0.75,7.0,N/A
⚪ 中性觀察,🏰 高護城河,-10.36,76.49,7.27,-73.75,2025,248.7,2.74,63.24%,2026-03,5.006031363088058,嘉實,83.0,3158.TWO,1.5,7.07,24.73%
