gm,advice,pe,eps_yoy,eps,prev_eps,est_price,prev_rev_yoy,om,prev_eps_yoy,symbol,name,rev_yoy,status,price,date,prev_year,expansion
N/A,⚪ 中性觀察,13.039399624765478,149.34,9.45,30.51,959.4,19.04,N/A,63.03,6139.TW,亞翔,1315.37,⚠️ 獲利稀釋,834.0,2026-03,2025,-1166.03
4.05%,⚪ 數據不足,0.0,1437.5,1.07,-0.99,-31.499999999999993,-17.66,-1.33%,-1750.0,1326.TW,台化,2606.42,🔄 轉虧為盈,67.0,2026-03,2025,-1168.92
N/A,⚪ 數據不足,0.0,-450.0,-0.07,-0.1,-6.0,10.06,N/A,-134.48,3520.TWO,華盈,724.03,📉 獲利侵蝕,16.1499996185,2026-03,2025,-1174.03
20.24%,⚪ 中性觀察,10.169753321898147,-202.5,-0.82,3.21,97.2,-14.6,6.22%,-22.09,1525.TW,江申,977.75,📉 獲利侵蝕,65.9000015259,2026-03,2025,-1180.25
10.48%,⚪ 數據不足,0.0,685.71,0.55,-0.43,-13.799999999999999,13.3,5.07%,-407.14,3229.TW,晟鈦,1868.89,🔄 轉虧為盈,36.4500007629,2026-03,2025,-1183.18
N/A,⚪ 數據不足,0.0,-780.0,-0.44,-0.67,-14.4,18.08,N/A,-24.07,5223.TWO,安力-KY,410.26,📉 獲利侵蝕,23.5499992371,2026-03,2025,-1190.26
N/A,⚪ 數據不足,0.0,-37.86,-1.45,0.26,-52.05,45.18,N/A,-35.0,6451.TW,訊芯-KY,1167.83,📉 獲利侵蝕,446.5,2026-03,2025,-1205.6899999999998
34.83%,⚪ 中性觀察,3.0606059835353534,-1180.0,-0.54,6.03,74.25,4.63,-28.70%,1502.33,1432.TW,大魯閣,32.83,📉 獲利侵蝕,15.1499996185,2026-03,2025,-1212.83
5.36%,⚪ 中性觀察,11.714285441821431,0.0,0.35,1.05,42.0,-0.55,1.66%,-4.59,2312.TW,金寶,1226.55,📉 獲利侵蝕,32.7999992371,2026-03,2025,-1226.55
N/A,❌ 暫避觀望,73.1007775595349,-700.0,-0.3,0.95,19.349999999999998,-0.23,N/A,-54.76,5371.TWO,中光電,530.2,📉 獲利侵蝕,94.3000030518,2026-03,2025,-1230.2
53.12%,❌ 暫避觀望,118.7830687830688,-1257.14,-0.81,2.67,28.349999999999994,-9.54,6.13%,-49.53,3455.TWO,由田,-20.19,🏰 高護城河,224.5,2026-03,2025,-1236.95
16.85%,⚪ 數據不足,0.0,-975.0,-0.43,-0.2,-16.200000000000003,-68.65,-24.14%,-106.76,2724.TWO,藝舍-KY,264.19,📉 獲利侵蝕,11.1499996185,2026-03,2025,-1239.19
N/A,⚪ 數據不足,0.0,1388.46,3.36,-1.86,-19.050000000000004,4.48,N/A,-14.2,6770.TW,力積電,2631.9,🔄 轉虧為盈,69.1999969482,2026-03,2025,-1243.44
N/A,⚪ 數據不足,0.0,-200.0,-0.2,-1.12,-39.0,-5.33,N/A,-1277.78,1454.TW,台富,1050.66,📉 獲利侵蝕,12.6999998093,2026-03,2025,-1250.66
N/A,❌ 暫避觀望,39.87341772151898,75.93,1.9,0.89,59.25,22.83,N/A,-72.78,8096.TWO,擎亞,1328.22,⚠️ 獲利稀釋,157.5,2026-03,2025,-1252.29
N/A,⚪ 數據不足,0.0,119.7,0.13,-3.48,-137.7,-11.09,N/A,-56.76,4989.TW,榮科,1381.51,🔄 轉虧為盈,80.0,2026-03,2025,-1261.81
8.50%,⚪ 數據不足,0.0,87.88,0.62,-0.32,-31.049999999999997,2.17,0.94%,-130.48,2425.TW,承啟,1357.18,🔄 轉虧為盈,44.25,2026-03,2025,-1269.3000000000002
9.56%,⚪ 中性觀察,4.422442388109382,-6.54,1.43,9.52,318.15000000000003,51.01,7.58%,34.08,2546.TW,根基,1263.41,📉 獲利侵蝕,93.8000030518,2026-03,2025,-1269.95
1.56%,⚪ 中性觀察,6.783625954064328,-124.0,-0.54,0.68,51.3,16.55,-12.63%,6600.0,3062.TW,建漢,1147.67,📉 獲利侵蝕,23.2000007629,2026-03,2025,-1271.67
4.18%,⚪ 中性觀察,4.199372056514914,50.0,-0.27,1.86,95.55,19.21,-22.27%,173.02,3630.TWO,新鉅科,1327.87,⚠️ 獲利稀釋,26.75,2026-03,2025,-1277.87
N/A,⚪ 數據不足,0.0,-400.0,-0.75,-2.52,-97.8,-10.68,N/A,54.46,5543.TWO,桓鼎-KY,878.17,📉 獲利侵蝕,28.4500007629,2026-03,2025,-1278.17
14.20%,⚪ 中性觀察,13.115384028538461,175.0,0.23,0.5,19.5,16.5,8.91%,19.51,1714.TW,和桐,1454.03,⚠️ 獲利稀釋,17.0499992371,2026-03,2025,-1279.03
16.83%,⚪ 數據不足,0.0,76.92,-0.15,-2.68,-91.95000000000002,-31.79,-125.48%,-20.55,3055.TW,蔚華科,1372.33,⚠️ 獲利稀釋,175.5,2026-03,2025,-1295.4099999999999
13.39%,⚪ 中性觀察,13.518099547511312,39.17,1.73,3.16,132.6,29.36,3.80%,-4.59,3305.TW,昇貿,1339.04,⚠️ 獲利稀釋,119.5,2026-03,2025,-1299.87
12.45%,❌ 暫避觀望,21.955990966210273,40.1,2.83,2.3,61.349999999999994,69.32,8.05%,-44.71,3528.TW,安馳,1340.02,⚠️ 獲利稀釋,89.8000030518,2026-03,2025,-1299.92
N/A,⚪ 數據不足,0.0,141.67,0.05,0.54,-2.8499999999999983,26.06,N/A,134.62,9955.TW,佳龍,1447.14,⚠️ 獲利稀釋,24.5,2026-03,2025,-1305.47
-3.41%,⚪ 數據不足,0.0,-40.54,-0.52,-2.74,-108.30000000000001,-8.7,-18.43%,-491.43,1536.TW,和大,1296.21,📉 獲利侵蝕,53.2000007629,2026-03,2025,-1336.75
N/A,⚪ 數據不足,0.0,40.74,-0.16,-1.01,-34.05,10.43,N/A,-17.44,8085.TWO,福華,1380.15,⚠️ 獲利稀釋,11.3000001907,2026-03,2025,-1339.41
13.67%,⚪ 數據不足,0.0,-1140.0,-0.52,-0.33,-23.400000000000002,10.78,-6.40%,-145.21,4183.TWO,福永生技,211.07,📉 獲利侵蝕,14.8000001907,2026-03,2025,-1351.07
7.55%,⚪ 數據不足,0.0,11.76,-1.37,-6.25,-224.55,-24.55,-10.37%,-82.6,2616.TW,山隆,1362.88,⚠️ 獲利稀釋,13.5,2026-03,2025,-1351.1200000000001
41.15%,⚪ 數據不足,0.0,81.37,-0.2,0.48,-19.8,43.43,17.10%,120.0,3498.TWO,陽程,1433.26,⚠️ 獲利稀釋,119.5,2026-03,2025,-1351.8899999999999
N/A,⚪ 數據不足,0.0,45.14,-0.99,-4.2,-23.400000000000002,96.9,N/A,-150.36,6869.TW,雲豹能源,1397.45,⚠️ 獲利稀釋,70.5,2026-03,2025,-1352.31
N/A,⚪ 數據不足,0.0,-9.09,-0.36,-1.43,0.0,-21.87,N/A,-22.22,5205.TWO,中茂,1344.23,📉 獲利侵蝕,0.0,2026-03,2025,-1353.32
4.20%,⚪ 數據不足,0.0,-114.29,-0.45,-1.4,-51.9,59.22,-24.63%,9.68,2429.TW,銘旺科,1239.51,📉 獲利侵蝕,47.75,2026-03,2025,-1353.8
23.60%,⚪ 數據不足,0.0,73.75,-0.21,-0.73,-39.599999999999994,12.25,7.93%,32.41,4577.TWO,達航科技,1430.94,⚠️ 獲利稀釋,78.3000030518,2026-03,2025,-1357.19
N/A,⚪ 中性觀察,8.735511225068493,76.85,1.95,3.16,142.35,-22.72,N/A,-29.6,6874.TWO,倍力,1437.19,⚠️ 獲利稀釋,82.9000015259,2026-03,2025,-1360.3400000000001
12.71%,⚪ 數據不足,0.0,-200.0,-0.03,0.01,-8.25,-3.11,7.26%,-96.0,1906.TW,寶隆,1186.57,📉 獲利侵蝕,10.9499998093,2026-03,2025,-1386.57
8.10%,⚪ 中性觀察,7.653429419265944,42.68,1.17,3.17,124.65,18.17,2.38%,18.73,2414.TW,精技,1442.9,⚠️ 獲利稀釋,63.5999984741,2026-03,2025,-1400.22
N/A,❌ 暫避觀望,329.26829268292687,-1400.0,-0.65,0.59,6.149999999999999,0.0,N/A,-47.75,6877.TWO,鏵友益,3.74,📉 獲利侵蝕,135.0,2026-03,2025,-1403.74
N/A,⚪ 數據不足,0.0,13.04,-0.2,-6.24,-135.45,-59.56,N/A,-433.33,6443.TW,元晶,1417.06,⚠️ 獲利稀釋,29.8999996185,2026-03,2025,-1404.02
N/A,⚪ 數據不足,0.0,-1283.33,-0.72,-1.14,-53.699999999999996,19.38,N/A,-394.74,8097.TWO,常珵,123.71,📉 獲利侵蝕,55.0999984741,2026-03,2025,-1407.04
9.08%,❌ 暫避觀望,197.24138194103443,66.67,0.2,0.03,4.3500000000000005,4.72,-2.06%,-96.3,3481.TW,群創,1474.18,⚠️ 獲利稀釋,57.2000007629,2026-03,2025,-1407.51
8.16%,⚪ 數據不足,0.0,-70.0,-0.17,0.08,-1.05,-4.37,-0.43%,-93.16,1220.TW,台榮,1337.58,📉 獲利侵蝕,11.4499998093,2026-03,2025,-1407.58
N/A,⚪ 數據不足,0.0,21.05,0.23,0.05,-11.25,-26.42,N/A,-95.24,6234.TWO,高僑,1436.78,⚠️ 獲利稀釋,41.7999992371,2026-03,2025,-1415.73
15.30%,❌ 暫避觀望,17.043010479247314,90.0,0.19,0.95,41.85,1.81,3.04%,-52.74,1722.TW,台肥,1515.35,⚠️ 獲利稀釋,47.5499992371,2026-03,2025,-1425.35
8.77%,⚪ 中性觀察,5.453257790368272,27.32,2.47,8.84,317.7,-2.3,5.39%,1.84,3010.TW,華立,1469.21,⚠️ 獲利稀釋,115.5,2026-03,2025,-1441.89
8.73%,❌ 暫避觀望,52.01550269310078,12.0,0.28,0.78,19.35,-9.88,4.51%,-66.09,2634.TW,漢翔,1466.61,⚠️ 獲利稀釋,67.0999984741,2026-03,2025,-1454.61
N/A,⚪ 數據不足,0.0,-1135.38,-6.73,-60.0,-1955.4,32.68,N/A,-1744.48,6806.TW,森崴能源,320.49,📉 獲利侵蝕,3.5099999905,2026-03,2025,-1455.8700000000001
-8.18%,⚪ 數據不足,0.0,-1000.0,-0.22,-1.68,-35.849999999999994,-17.32,-26.63%,-1292.86,2929.TW,淘帝-KY,465.92,📉 獲利侵蝕,5.75,2026-03,2025,-1465.92
7.59%,⚪ 數據不足,0.0,-50.0,-0.09,-1.33,-62.699999999999996,-5.19,-1.94%,-632.0,3268.TWO,海德威,1421.55,📉 獲利侵蝕,19.2999992371,2026-03,2025,-1471.55
20.85%,❌ 暫避觀望,44.786326090512816,-1166.67,-0.32,0.65,17.55,9.25,1.19%,-26.97,3564.TWO,其陽,317.07,📉 獲利侵蝕,52.4000015259,2026-03,2025,-1483.74
5.61%,❌ 暫避觀望,18.60627230867596,-1.9,1.03,1.74,43.050000000000004,18.67,2.63%,-33.61,3312.TW,弘憶股,1501.41,📉 獲利侵蝕,53.4000015259,2026-03,2025,-1503.3100000000002
N/A,⚪ 數據不足,0.0,-308.0,-0.52,-2.43,-74.85000000000001,-9.24,N/A,-28.57,9919.TW,康那香,1203.48,📉 獲利侵蝕,13.6000003815,2026-03,2025,-1511.48
-29.22%,⚪ 數據不足,0.0,-18.42,-0.45,-2.24,-78.0,-23.43,-33.95%,-9.8,2007.TW,燁興,1493.25,📉 獲利侵蝕,7.1599998474,2026-03,2025,-1511.67
N/A,⚪ 數據不足,0.0,7.08,-3.3,-10.06,-311.84999999999997,-33.25,N/A,-15.31,8444.TWO,綠河-KY,1526.05,⚠️ 獲利稀釋,5.6700000763,2026-03,2025,-1518.97
-26.90%,⚪ 數據不足,0.0,25.0,0.05,-1.25,-71.10000000000001,-89.32,-63.96%,-112.33,4909.TWO,新復興,1549.58,🔄 轉虧為盈,41.1500015259,2026-03,2025,-1524.58
N/A,⚪ 數據不足,0.0,108.82,0.03,0.02,-4.3500000000000005,-11.24,N/A,-88.24,3607.TW,谷崧,1686.17,⚠️ 獲利稀釋,16.1000003815,2026-03,2025,-1577.3500000000001
-7.37%,⚪ 數據不足,0.0,-176.47,-0.94,-1.37,-59.25,-24.07,-10.27%,-90.28,1310.TW,台苯,1403.29,📉 獲利侵蝕,10.3000001907,2026-03,2025,-1579.76
N/A,⚪ 數據不足,0.0,-50.0,-0.75,-1.04,-42.300000000000004,-5.97,N/A,-940.0,2642.TW,宅配通,1551.34,📉 獲利侵蝕,20.3999996185,2026-03,2025,-1601.34
N/A,⚪ 數據不足,0.0,-185.71,-0.61,-0.79,-27.900000000000002,-4.58,N/A,-269.57,6456.TW,GIS-KY,1419.09,📉 獲利侵蝕,69.5,2026-03,2025,-1604.8
N/A,⚪ 中性觀察,6.666666666666667,2621.43,3.53,3.84,103.49999999999999,-22.64,N/A,-23.95,6177.TW,達麗,4257.65,⚠️ 獲利稀釋,46.0,2026-03,2025,-1636.2199999999998
6.67%,⚪ 中性觀察,5.967078189300413,-16.67,0.25,1.23,36.449999999999996,7.45,4.30%,26.8,2516.TW,新建,1623.81,📉 獲利侵蝕,14.5,2026-03,2025,-1640.48
N/A,⚪ 中性觀察,11.134453781512605,134.04,0.16,2.08,53.550000000000004,-2.37,N/A,11.76,6614.TW,資拓宏宇,1790.08,⚠️ 獲利稀釋,39.75,2026-03,2025,-1656.04
16.55%,⚪ 數據不足,0.0,72.46,-0.19,-0.66,-33.0,11.55,-1.35%,85.65,4540.TW,全球傳動,1730.48,⚠️ 獲利稀釋,55.2999992371,2026-03,2025,-1658.02
5.75%,⚪ 數據不足,0.0,-112.0,-0.03,0.03,-0.9,-34.37,-72.91%,-25.0,1471.TW,首利,1550.22,📉 獲利侵蝕,10.0500001907,2026-03,2025,-1662.22
N/A,⚪ 數據不足,0.0,9.8,-0.47,-2.51,-99.9,-0.38,N/A,-8.77,6589.TW,台康生技,1697.41,⚠️ 獲利稀釋,46.5999984741,2026-03,2025,-1687.6100000000001
N/A,⚪ 中性觀察,8.749999671120689,750.0,0.13,0.52,17.400000000000002,27.32,N/A,2500.0,5521.TW,工信,2449.06,⚠️ 獲利稀釋,10.1499996185,2026-03,2025,-1699.06
N/A,⚪ 中性觀察,9.769736842105262,167.65,3.64,4.9,228.00000000000003,885.03,N/A,674.7,7740.TW,熙特爾-創,1881.49,⚠️ 獲利稀釋,148.5,2026-03,2025,-1713.84
N/A,⚪ 中性觀察,7.323190850863704,44.12,75.95,275.06,10046.849999999999,163.68,N/A,124.43,6669.TW,緯穎,1762.07,⚠️ 獲利稀釋,4905.0,2026-03,2025,-1717.95
N/A,⚪ 數據不足,0.0,-191.89,-1.08,-0.88,-54.449999999999996,-18.04,N/A,-194.62,6108.TW,競國,1545.42,📉 獲利侵蝕,17.4500007629,2026-03,2025,-1737.31
N/A,⚪ 中性觀察,5.1566950842450145,12.87,1.14,4.2,157.95,14.84,N/A,-8.03,6776.TW,展�眥篕�,1753.18,⚠️ 獲利稀釋,54.2999992371,2026-03,2025,-1740.3100000000002
3.28%,⚪ 數據不足,0.0,-278.57,-0.53,-1.07,-49.2,-22.22,-4.04%,-91.07,1309.TW,台達化,1492.03,📉 獲利侵蝕,15.0,2026-03,2025,-1770.6
N/A,⚪ 中性觀察,11.02499961855,900.0,1.0,1.4,30.0,-49.22,N/A,-32.16,5525.TW,順天,2677.35,⚠️ 獲利稀釋,22.0499992371,2026-03,2025,-1777.35
4.40%,⚪ 中性觀察,5.427236518811749,4.76,0.66,3.19,112.35000000000001,6.36,2.40%,18.15,2013.TW,中鋼構,1790.44,⚠️ 獲利稀釋,40.6500015259,2026-03,2025,-1785.68
N/A,❌ 暫避觀望,25.084746085932206,-10.0,-0.22,0.35,8.85,-3.62,N/A,66.67,5398.TWO,慕康生醫,1776.48,📉 獲利侵蝕,14.8000001907,2026-03,2025,-1786.48
N/A,⚪ 數據不足,0.0,-100.0,-0.06,-0.03,-2.1,13.22,N/A,-250.0,6167.TWO,久正,1692.31,📉 獲利侵蝕,11.4499998093,2026-03,2025,-1792.31
15.28%,⚪ 數據不足,0.0,168.33,0.41,-0.96,-47.55,-0.05,2.18%,57.52,2485.TW,兆赫,1989.87,🔄 轉虧為盈,47.2999992371,2026-03,2025,-1821.54
5.82%,⚪ 中性觀察,10.15714263917143,-10.0,0.45,1.38,52.49999999999999,-16.78,1.38%,-39.91,2324.TW,仁寶,1827.55,📉 獲利侵蝕,35.5499992371,2026-03,2025,-1837.55
-13.35%,⚪ 數據不足,0.0,-131.34,-3.1,-8.65,-289.34999999999997,-6.83,-27.74%,6.63,4927.TW,泰鼎-KY,1727.41,📉 獲利侵蝕,40.0999984741,2026-03,2025,-1858.75
6.08%,⚪ 中性觀察,10.422077426688311,157.89,0.49,0.56,23.1,2.45,2.25%,24.44,2032.TW,新鋼,2037.68,⚠️ 獲利稀釋,16.0499992371,2026-03,2025,-1879.79
7.75%,⚪ 數據不足,0.0,372.73,0.3,-0.97,-42.45,1.18,1.18%,-273.08,2061.TWO,風青,2254.89,🔄 轉虧為盈,67.5999984741,2026-03,2025,-1882.1599999999999
4.22%,⚪ 中性觀察,10.07233286851718,-29.85,0.47,2.32,82.94999999999999,105.83,2.17%,-8.3,2354.TW,鴻準,1859.98,📉 獲利侵蝕,55.7000007629,2026-03,2025,-1889.83
N/A,⚪ 數據不足,0.0,76.09,-0.11,-0.13,-4.3500000000000005,-8.84,N/A,81.16,5608.TW,四維航,1978.18,⚠️ 獲利稀釋,14.1000003815,2026-03,2025,-1902.0900000000001
N/A,❌ 暫避觀望,20.18292589884146,448.72,2.14,1.04,49.2,-5.67,N/A,65.08,6505.TW,台塑化,2352.62,⚠️ 獲利稀釋,66.1999969482,2026-03,2025,-1903.8999999999999
N/A,⚪ 數據不足,0.0,160.71,0.17,-0.99,-43.199999999999996,1.16,N/A,16.81,6124.TWO,業強,2066.54,🔄 轉虧為盈,27.0,2026-03,2025,-1905.83
-7.81%,⚪ 數據不足,0.0,-53.33,-0.47,-1.54,0.0,7.41,-65.06%,15.65,4804.TWO,大略-KY,1860.91,📉 獲利侵蝕,0.0,2026-03,2025,-1914.24
-3.42%,⚪ 數據不足,0.0,103.7,0.01,-0.6,-11.850000000000001,-18.66,-68.62%,56.82,3625.TWO,西勝,2034.89,🔄 轉虧為盈,16.1000003815,2026-03,2025,-1931.19
-3.68%,⚪ 數據不足,0.0,-60.87,-0.37,-0.85,-34.800000000000004,56.06,-19.69%,-109.76,1213.TW,大飲,1882.27,📉 獲利侵蝕,7.4800000191,2026-03,2025,-1943.1399999999999
-25.13%,⚪ 數據不足,0.0,84.31,-0.08,-2.75,0.0,-43.59,-116.55%,-122.76,1591.TWO,駿吉-KY,2028.88,⚠️ 獲利稀釋,0.0,2026-03,2025,-1944.5700000000002
8.09%,⚪ 中性觀察,4.7143717093144915,504.92,3.69,7.11,249.45,44.32,5.14%,178.19,3709.TWO,鑫聯大投控,2468.14,⚠️ 獲利稀釋,78.4000015259,2026-03,2025,-1963.2199999999998
N/A,❌ 暫避觀望,207.39549839228297,534.37,2.03,3.01,93.3,24.44,N/A,840.63,8046.TW,南電,2497.65,⚠️ 獲利稀釋,1290.0,2026-03,2025,-1963.2800000000002
5.21%,⚪ 中性觀察,10.546357742201986,44.68,0.68,2.42,90.6,6.95,1.48%,19.21,2356.TW,英業達,2028.1,⚠️ 獲利稀釋,63.7000007629,2026-03,2025,-1983.4199999999998
5.88%,⚪ 中性觀察,6.9715808170515094,17.49,3.56,13.61,506.70000000000005,18.13,3.28%,23.02,2317.TW,鴻海,2007.97,⚠️ 獲利稀釋,235.5,2026-03,2025,-1990.48
6.33%,⚪ 中性觀察,7.903494176372712,8.71,5.5,19.45,721.1999999999999,50.54,3.76%,25.55,2382.TW,廣達,2002.82,⚠️ 獲利稀釋,380.0,2026-03,2025,-1994.11
33.43%,⚪ 中性觀察,2.523117619749009,286.21,1.14,5.24,113.55000000000001,880.8,26.98%,329.17,2442.TW,新美齊,2286.26,⚠️ 獲利稀釋,19.1000003815,2026-03,2025,-2000.0500000000002
-0.64%,⚪ 數據不足,0.0,-56.76,0.16,-0.56,-4.3500000000000005,-8.24,-2.86%,-380.0,2038.TW,海光,1954.65,🔄 轉虧為盈,12.8999996185,2026-03,2025,-2011.41
N/A,❌ 暫避觀望,16.719576921428573,-1600.0,-0.15,0.73,28.349999999999994,-1.53,N/A,-33.64,6418.TWO,詠昇,415.77,📉 獲利侵蝕,31.6000003815,2026-03,2025,-2015.77
5.24%,⚪ 中性觀察,10.765957122148935,122.06,1.52,1.81,70.5,21.23,2.37%,-25.31,3033.TW,威健,2141.08,⚠️ 獲利稀釋,50.5999984741,2026-03,2025,-2019.02
9.34%,⚪ 中性觀察,13.217822159900988,100.0,0.16,0.4,15.15,-13.12,5.82%,-14.89,2515.TW,中工,2144.13,⚠️ 獲利稀釋,13.3500003815,2026-03,2025,-2044.13
N/A,⚪ 數據不足,0.0,-73.33,-0.26,-0.41,-24.9,-51.86,N/A,-141.41,6582.TW,申豐,1973.31,📉 獲利侵蝕,32.0999984741,2026-03,2025,-2046.6399999999999
N/A,⚪ 數據不足,0.0,135.16,0.32,-5.34,-157.34999999999997,-9.3,N/A,-244.52,8450.TWO,霹靂,2186.24,🔄 轉虧為盈,15.0500001907,2026-03,2025,-2051.08
N/A,⚪ 數據不足,0.0,15.09,-0.45,-0.49,-38.25,-17.24,N/A,-185.96,3294.TWO,英濟,2071.71,⚠️ 獲利稀釋,35.75,2026-03,2025,-2056.62
N/A,❌ 暫避觀望,172.2972972972973,146.97,0.35,1.36,11.1,10.25,N/A,72.15,8064.TWO,東捷,2204.48,⚠️ 獲利稀釋,127.5,2026-03,2025,-2057.51
7.21%,⚪ 數據不足,0.0,-800.0,-0.09,-0.02,-1.7999999999999998,16.71,-1.47%,95.92,2022.TW,聚亨,1300.22,📉 獲利侵蝕,7.8200001717,2026-03,2025,-2100.2200000000003
7.68%,⚪ 中性觀察,7.438894792773645,179.82,3.05,3.15,141.15,13.76,3.25%,52.91,3028.TW,增你強,2297.68,⚠️ 獲利稀釋,70.0,2026-03,2025,-2117.8599999999997
-4.21%,⚪ 數據不足,0.0,106.25,0.03,0.25,-0.4500000000000004,-14.27,-53.06%,241.18,2466.TW,冠西電,2228.49,⚠️ 獲利稀釋,105.0,2026-03,2025,-2122.24
0.28%,⚪ 數據不足,0.0,0.0,-0.09,-0.41,-19.8,-20.25,-7.44%,-164.06,1452.TW,宏益,2126.92,📉 獲利侵蝕,11.75,2026-03,2025,-2126.92
2.52%,⚪ 中性觀察,8.747663230560747,-30.0,-0.13,0.45,16.05,-9.55,0.23%,364.71,1413.TW,宏洲,2121.66,📉 獲利侵蝕,9.3599996567,2026-03,2025,-2151.66
5.83%,⚪ 中性觀察,8.946715854795539,232.5,1.33,2.71,121.05000000000001,-8.77,-0.68%,133.62,3673.TW,TPK-KY,2396.6,⚠️ 獲利稀釋,72.1999969482,2026-03,2025,-2164.1
-1.01%,⚪ 數據不足,0.0,36.36,-0.35,-1.97,-72.6,-0.88,-12.37%,-41.61,3707.TWO,漢磊,2217.45,⚠️ 獲利稀釋,77.5999984741,2026-03,2025,-2181.0899999999997
4.14%,⚪ 數據不足,0.0,64.29,0.23,1.53,0.0,-4.68,0.97%,-19.9,1725.TW,元禎,2249.58,⚠️ 獲利稀釋,0.0,2026-03,2025,-2185.29
N/A,⚪ 數據不足,0.0,68.06,-0.23,-1.88,-83.25,11.46,N/A,-55.46,4943.TW,康控-KY,2269.59,⚠️ 獲利稀釋,8.5,2026-03,2025,-2201.53
14.37%,⚪ 數據不足,0.0,34.78,-0.15,-0.7,-27.150000000000002,14.02,-1.87%,64.65,2241.TW,艾姆勒,2241.62,⚠️ 獲利稀釋,39.2999992371,2026-03,2025,-2206.8399999999997
2.93%,⚪ 數據不足,0.0,-8.99,-0.97,-6.11,-196.35,0.49,-21.07%,-34.29,2314.TW,台揚,2198.03,📉 獲利侵蝕,13.25,2026-03,2025,-2207.02
5.49%,❌ 暫避觀望,21.081081596621623,114.29,0.15,0.28,11.1,-16.5,3.23%,-72.16,2028.TW,威致,2336.21,⚠️ 獲利稀釋,15.6000003815,2026-03,2025,-2221.92
N/A,⚪ 數據不足,0.0,209.09,0.24,-0.8,-38.7,4.19,N/A,-280.95,4956.TW,光鋐,2438.75,🔄 轉虧為盈,33.4000015259,2026-03,2025,-2229.66
N/A,⚪ 數據不足,0.0,-1833.33,-0.58,-4.65,-130.50000000000003,-21.61,N/A,42.24,6141.TW,柏承,403.04,📉 獲利侵蝕,36.2000007629,2026-03,2025,-2236.37
5.36%,⚪ 數據不足,0.0,-66.67,-0.05,0.04,0.0,-87.0,-14.33%,100.65,1516.TW,川飛,2180.09,📉 獲利侵蝕,17.5,2026-03,2025,-2246.76
N/A,⚪ 數據不足,0.0,292.59,0.52,-1.61,-46.5,22.39,N/A,-347.22,5011.TWO,久陽,2552.16,🔄 轉虧為盈,21.5,2026-03,2025,-2259.5699999999997
N/A,⚪ 數據不足,0.0,-220.0,-0.49,-1.88,-69.45,-9.62,N/A,-228.57,4976.TW,佳凌,2059.75,📉 獲利侵蝕,36.0999984741,2026-03,2025,-2279.75
13.78%,⚪ 數據不足,0.0,-35.29,-0.23,-0.87,-32.1,229.42,-20.55%,-64.15,3432.TW,台端,2283.9,📉 獲利侵蝕,17.5,2026-03,2025,-2319.19
5.34%,⚪ 數據不足,0.0,30.19,-0.41,-2.6,-93.89999999999999,-13.41,-4.30%,-29.83,1304.TW,台聚,2364.99,⚠️ 獲利稀釋,13.5500001907,2026-03,2025,-2334.7999999999997
-9.53%,⚪ 數據不足,0.0,37.18,-0.49,-2.88,-108.15,0.61,-33.43%,-148.28,2340.TW,台亞,2394.66,⚠️ 獲利稀釋,35.5999984741,2026-03,2025,-2357.48
4.09%,⚪ 中性觀察,7.389738836552655,-64.2,0.58,5.39,166.65,-0.73,1.39%,-15.3,4938.TW,和碩,2301.38,📉 獲利侵蝕,82.0999984741,2026-03,2025,-2365.58
-4.13%,⚪ 數據不足,0.0,-52.17,-0.7,-1.4,-69.89999999999999,25.06,-22.91%,41.55,3593.TW,力銘,2344.78,📉 獲利侵蝕,16.2000007629,2026-03,2025,-2396.9500000000003
-13.28%,⚪ 數據不足,0.0,-233.33,-0.81,-4.28,-135.29999999999998,-11.5,-24.71%,-53.09,2104.TW,國際中橡,2179.93,📉 獲利侵蝕,10.3999996185,2026-03,2025,-2413.2599999999998
N/A,❌ 暫避觀望,26.01562440390625,-233.33,-0.04,0.4,9.6,10.62,N/A,2.56,6118.TWO,建達,2216.8,📉 獲利侵蝕,16.6499996185,2026-03,2025,-2450.13
-3.67%,⚪ 數據不足,0.0,33.33,-0.1,-1.29,-48.300000000000004,-37.56,-6.17%,-108.06,2014.TW,中鴻,2551.23,⚠️ 獲利稀釋,17.0,2026-03,2025,-2517.9
4.83%,⚪ 數據不足,0.0,-900.0,-0.16,-0.29,-12.45,-12.03,0.47%,-315.38,2002.TW,中鋼,1619.43,📉 獲利侵蝕,18.5,2026-03,2025,-2519.4300000000003
N/A,❌ 暫避觀望,65.5982905982906,535.48,1.35,1.67,35.099999999999994,15.75,N/A,9.87,8043.TWO,蜜望實,3058.59,⚠️ 獲利稀釋,153.5,2026-03,2025,-2523.11
N/A,⚪ 數據不足,0.0,-400.0,-0.15,-0.19,-9.45,-18.05,N/A,-171.43,6120.TW,達運,2127.23,📉 獲利侵蝕,13.6999998093,2026-03,2025,-2527.23
4.62%,⚪ 數據不足,0.0,61.7,1.52,3.02,0.0,3.25,3.28%,0.0,3209.TW,全科,2596.78,⚠️ 獲利稀釋,0.0,2026-03,2025,-2535.0800000000004
N/A,⚪ 數據不足,0.0,100.0,0.0,0.0,-5.25,21.05,N/A,100.0,5498.TWO,凱崴,2646.22,⚠️ 獲利稀釋,54.7000007629,2026-03,2025,-2546.22
