eps_yoy,advice,gm,om,rev_yoy,prev_rev_yoy,prev_year,name,price,pe,prev_eps_yoy,est_price,expansion,status,prev_eps,eps,symbol,date
-15.66,⚪ 數據不足,12.86%,-5.35%,6.3,10.72,2025,建舜電,13.4499998093,0.0,-2.74,-39.300000000000004,-21.96,📉 獲利侵蝕,-0.75,-0.96,3322.TWO,2025-12
-22.62,❌ 暫避觀望,27.05%,4.85%,-0.53,-1.42,2025,上銀,376.5,36.09779482262704,-35.13,156.45,-22.09,🌑 雙重衰退,3.01,4.31,2049.TW,2025-12
-14.37,⚪ 中性觀察,34.25%,20.51%,7.77,0.68,2025,玉晶光,576.0,7.9055723304968435,-27.07,1092.9,-22.14,📉 獲利侵蝕,22.41,32.84,3406.TW,2025-12
21.08,⚪ 數據不足,N/A,N/A,43.24,41.35,2025,益安,93.6999969482,0.0,10.97,-281.84999999999997,-22.160000000000004,⚠️ 獲利稀釋,-5.76,-7.24,6499.TWO,2025-12
5.88,⚪ 數據不足,N/A,N/A,28.36,28.6,2025,宏�砦C戲-創,0.0,0.0,41.89,0.0,-22.48,⚠️ 獲利稀釋,1.05,1.44,6908.TW,2025-12
-25.74,❌ 暫避觀望,N/A,N/A,-3.24,-0.4,2025,環球晶,717.0,20.151770657672852,-45.48,533.6999999999999,-22.5,🌑 雙重衰退,10.68,15.29,6488.TWO,2025-12
-21.14,⚪ 中性觀察,N/A,N/A,1.36,1.48,2025,諾貝兒,66.8000030518,10.774194040612903,-32.39,93.0,-22.5,📉 獲利侵蝕,1.44,2.35,6844.TWO,2025-12
-28.68,⚪ 中性觀察,N/A,N/A,-6.13,-6.32,2025,博盛半導體,167.5,13.640065146579804,-47.73,184.20000000000002,-22.55,🌑 雙重衰退,3.57,5.42,7712.TWO,2025-12
-19.59,⚪ 中性觀察,N/A,N/A,2.98,7.33,2025,三集瑞-KY,189.0,9.130434782608695,-29.18,310.5,-22.57,📉 獲利侵蝕,6.02,8.29,6862.TW,2025-12
-27.57,⚪ 中性觀察,N/A,N/A,-5.0,-1.21,2025,華宏,65.8000030518,11.985428606885247,-45.77,82.35000000000001,-22.57,🌑 雙重衰退,1.54,2.18,8240.TWO,2025-12
-18.72,⚪ 中性觀察,N/A,N/A,3.86,1.29,2025,科定,132.5,14.887640449438202,-33.88,133.5,-22.58,📉 獲利侵蝕,2.48,3.92,6655.TW,2025-12
-73.98,⚪ 數據不足,19.82%,-262.93%,-51.34,-48.42,2025,鴻華先進-創,30.3999996185,0.0,-74.32,-66.3,-22.64,🌑 雙重衰退,-1.29,-2.15,2258.TW,2025-12
-25.66,❌ 暫避觀望,N/A,N/A,-3.02,-0.59,2025,詮欣,84.9000015259,16.67976454339882,-32.58,76.35,-22.64,🌑 雙重衰退,1.51,2.0,6205.TW,2025-12
-8.99,⚪ 中性觀察,N/A,N/A,13.67,24.0,2025,宸曜,187.5,10.2291325695581,-0.69,274.95000000000005,-22.66,📉 獲利侵蝕,5.79,6.9,6922.TWO,2025-12
-30.65,⚪ 中性觀察,23.43%,12.74%,-7.95,-5.97,2025,富林-KY,61.2999992371,6.958002183552782,-36.61,132.14999999999998,-22.7,🌑 雙重衰退,2.32,3.71,1341.TW,2025-12
-18.46,❌ 暫避觀望,37.27%,21.78%,4.29,-3.9,2025,全新,425.0,62.5920471281296,-34.36,101.85,-22.75,📉 獲利侵蝕,1.92,2.97,2455.TW,2025-12
-49.48,❌ 暫避觀望,N/A,N/A,-26.68,-28.87,2025,全訊,128.0,19.306184012066364,-50.93,99.45,-22.799999999999997,🌑 雙重衰退,1.89,2.51,5222.TW,2025-12
-8.03,⚪ 中性觀察,N/A,N/A,14.84,17.25,2025,展�眥篕�,59.0999984741,5.682692160971153,2.91,156.0,-22.869999999999997,📉 獲利侵蝕,3.18,4.2,6776.TW,2025-12
41.25,⚪ 中性觀察,N/A,N/A,64.2,60.19,2025,兆聯實業,924.0,12.518628912071534,39.26,1107.15,-22.950000000000003,⚠️ 獲利稀釋,22.26,32.29,6944.TW,2025-12
-112.33,⚪ 數據不足,-26.90%,-63.96%,-89.32,-89.05,2025,新復興,53.4000015259,0.0,-117.3,-71.25,-23.010000000000005,🌑 雙重衰退,-1.46,-1.25,4909.TWO,2025-12
-39.91,⚪ 中性觀察,5.82%,1.38%,-16.78,-16.8,2025,仁寶,31.5,8.873239436619718,-42.93,53.25,-23.129999999999995,🌑 雙重衰退,1.06,1.38,2324.TW,2025-12
-19.33,⚪ 中性觀察,37.68%,21.70%,4.02,-5.13,2025,漢田生技,77.8000030518,6.771105574569191,-27.88,172.35,-23.349999999999998,📉 獲利侵蝕,3.37,4.6,1294.TWO,2025-12
-25.47,⚪ 中性觀察,N/A,N/A,-2.1,-0.04,2025,三能-KY,28.0,5.34351145038168,-24.66,78.6,-23.369999999999997,🌑 雙重衰退,1.65,2.37,6671.TW,2025-12
-18.02,⚪ 中性觀察,19.39%,7.43%,5.35,5.21,2025,凱美,134.5,14.715536105032822,-20.4,137.10000000000002,-23.369999999999997,📉 獲利侵蝕,2.77,3.73,2375.TW,2025-12
-24.32,⚪ 數據不足,8.14%,-46.94%,-0.82,17.04,2025,永邑-KY,22.5,0.0,-25.49,-149.25000000000003,-23.5,🌑 雙重衰退,-3.2,-3.68,2939.TW,2025-12
29.9,⚪ 數據不足,N/A,N/A,53.42,57.65,2025,東方風能,0.0,0.0,49.5,0.0,-23.520000000000003,⚠️ 獲利稀釋,9.06,11.11,7786.TW,2025-12
-12.04,⚪ 中性觀察,25.97%,19.26%,11.55,10.78,2025,台星科,186.0,14.362934362934364,-20.3,194.25,-23.59,📉 獲利侵蝕,3.73,5.48,3265.TWO,2025-12
-112.91,⚪ 數據不足,37.85%,-47.25%,-89.32,-87.01,2025,聯上,15.4499998093,0.0,-105.26,-7.800000000000001,-23.590000000000003,🌑 雙重衰退,-0.16,-0.43,4113.TWO,2025-12
-51.27,⚪ 中性觀察,34.04%,22.47%,-27.63,-24.42,2025,海悅,69.0,4.293714996888612,-70.84,241.05,-23.640000000000004,🌑 雙重衰退,3.61,6.85,2348.TW,2025-12
15.09,❌ 暫避觀望,40.97%,11.18%,38.76,87.79,2025,港建*,52.0999984741,15.598801938353294,100.0,50.099999999999994,-23.669999999999998,⚠️ 獲利稀釋,1.04,1.22,3093.TWO,2025-12
-23.39,⚪ 中性觀察,31.96%,13.66%,0.33,0.47,2025,三芳,31.5,4.565217391304349,-27.17,103.49999999999999,-23.72,📉 獲利侵蝕,2.01,2.85,1307.TW,2025-12
-29.63,❌ 暫避觀望,30.11%,7.94%,-5.82,-8.68,2025,協禧,30.6000003815,19.125000238437497,10.42,24.0,-23.81,🌑 雙重衰退,0.53,0.57,3071.TWO,2025-12
1.86,⚪ 中性觀察,N/A,N/A,25.77,20.85,2025,光菱,42.8499984741,9.33551165013072,-11.59,68.85,-23.91,⚠️ 獲利稀釋,1.45,2.19,8032.TWO,2025-12
-28.85,⚪ 數據不足,39.56%,-24.14%,-4.92,-1.39,2025,華廣,57.0,0.0,16.13,-69.75,-23.93,🌑 雙重衰退,-1.31,-2.68,4737.TW,2025-12
-25.6,⚪ 中性觀察,N/A,N/A,-1.49,-2.96,2025,宏正,74.5,9.650259067357512,-15.81,115.80000000000001,-24.110000000000003,🌑 雙重衰退,2.29,3.08,6277.TW,2025-12
-34.28,⚪ 數據不足,N/A,N/A,-10.07,0.15,2025,弘煜科,0.0,0.0,-21.29,0.0,-24.21,🌑 雙重衰退,1.59,2.32,6482.TWO,2025-12
-14.04,❌ 暫避觀望,N/A,N/A,10.19,26.61,2025,均華,1360.0,47.02627939142462,0.87,433.79999999999995,-24.229999999999997,📉 獲利侵蝕,9.4,12.75,6640.TWO,2025-12
-68.84,❌ 暫避觀望,20.96%,4.39%,-44.61,-49.07,2025,南港,30.7000007629,438.57143947000003,-111.11,1.0499999999999998,-24.230000000000004,🔄 轉虧為盈,-0.37,1.01,2101.TW,2025-12
-30.72,⚪ 中性觀察,30.24%,9.23%,-6.36,-6.27,2025,億光,65.1999969482,5.76480963290893,-29.98,169.64999999999998,-24.36,🌑 雙重衰退,3.34,4.6,2393.TW,2025-12
-39.39,⚪ 中性觀察,N/A,N/A,-15.03,-16.15,2025,奕力-KY,39.8499984741,4.2258747056309645,-35.9,141.45000000000002,-24.36,🌑 雙重衰退,2.6,2.87,6962.TW,2025-12
-21.15,⚪ 中性觀察,13.61%,8.70%,3.39,3.44,2025,大亞,35.5,8.142201834862385,-11.48,65.4,-24.54,📉 獲利侵蝕,1.62,1.65,1609.TW,2025-12
-28.08,⚪ 中性觀察,N/A,N/A,-3.53,-3.19,2025,立端,88.0,8.669950738916256,-32.55,152.25,-24.549999999999997,🌑 雙重衰退,2.89,4.38,6245.TWO,2025-12
1.06,⚪ 中性觀察,14.91%,7.25%,25.63,23.4,2025,倚天酷��-創,26.25,7.332402234636872,-15.52,53.7,-24.57,⚠️ 獲利稀釋,0.96,1.88,2432.TW,2025-12
-2.92,⚪ 中性觀察,N/A,N/A,21.66,29.26,2025,鴻呈,140.0,13.059701492537314,32.81,160.79999999999998,-24.58,📉 獲利侵蝕,3.41,4.34,6913.TWO,2025-12
17.08,⚪ 中性觀察,N/A,N/A,41.88,49.53,2025,茂綸,128.0,8.220937700706486,12.47,233.55,-24.800000000000004,⚠️ 獲利稀釋,4.69,7.54,6227.TWO,2025-12
25.55,⚪ 中性觀察,6.33%,3.76%,50.54,49.49,2025,廣達,316.0,6.633081444164567,20.44,714.6,-24.99,⚠️ 獲利稀釋,13.7,19.45,2382.TW,2025-12
-21.62,❌ 暫避觀望,N/A,N/A,3.42,2.96,2025,晉倫,49.7999992371,15.229357564862388,-10.17,49.05,-25.04,📉 獲利侵蝕,1.06,1.16,6151.TWO,2025-12
-15.24,❌ 暫避觀望,38.83%,9.16%,9.81,2.59,2025,直得,183.0,105.17241379310344,-36.36,26.1,-25.05,📉 獲利侵蝕,0.5,0.91,1597.TW,2025-12
-18.15,⚪ 中性觀察,23.29%,6.47%,6.99,4.91,2025,東元,72.0999984741,11.685575117358184,-17.76,92.55000000000001,-25.14,📉 獲利侵蝕,1.98,2.42,1504.TW,2025-12
-10.28,⚪ 中性觀察,N/A,N/A,15.03,15.7,2025,振曜,98.0999984741,7.56360820925983,-24.7,194.55,-25.31,📉 獲利侵蝕,3.72,6.46,6143.TWO,2025-12
24.8,⚪ 中性觀察,12.33%,8.34%,50.25,47.68,2025,達欣工,77.5,5.3374655647382925,25.0,217.79999999999998,-25.45,⚠️ 獲利稀釋,4.37,6.5,2535.TW,2025-12
-33.62,⚪ 中性觀察,16.71%,2.64%,-8.12,-5.59,2025,IKKA-KY,63.0,5.965909090909092,-40.86,158.39999999999998,-25.5,🌑 雙重衰退,3.19,3.99,2250.TW,2025-12
-48.92,⚪ 中性觀察,17.58%,7.03%,-23.4,-22.96,2025,中碳,81.6999969482,11.130789774959128,-48.53,110.1,-25.520000000000003,🌑 雙重衰退,2.14,2.65,1723.TW,2025-12
38.43,❌ 暫避觀望,N/A,N/A,64.37,42.57,2025,高力,1170.0,61.77402323125659,1.46,284.1,-25.940000000000005,⚠️ 獲利稀釋,5.62,9.07,8996.TW,2025-12
-34.08,⚪ 中性觀察,29.04%,5.17%,-8.12,-8.48,2025,瑞鼎,265.5,5.538172715894869,-36.42,719.0999999999999,-25.96,🌑 雙重衰退,14.09,18.24,3592.TW,2025-12
-52.93,⚪ 中性觀察,28.63%,14.44%,-26.81,-24.07,2025,上品,228.5,8.606403013182673,-48.81,398.25000000000006,-26.12,🌑 雙重衰退,8.4,10.2,4770.TW,2025-12
-29.66,⚪ 中性觀察,54.86%,13.53%,-3.48,-0.17,2025,桓達,104.5,12.54501800720288,-27.89,124.95,-26.18,🏰 高護城河,2.43,3.32,4549.TWO,2025-12
-57.58,❌ 暫避觀望,24.73%,-2.71%,-31.39,25.83,2025,憶聲,17.6000003815,16.00000034681818,65.0,16.5,-26.189999999999998,🌑 雙重衰退,0.33,0.28,3024.TW,2025-12
-26.77,⚪ 中性觀察,N/A,N/A,-0.51,6.74,2025,精星,31.6499996185,9.173912932898551,-46.02,51.75,-26.259999999999998,🌑 雙重衰退,0.96,2.39,8183.TWO,2025-12
-30.16,⚪ 中性觀察,23.19%,4.10%,-3.8,-2.17,2025,佳格,28.4500007629,8.946541120408805,-32.61,47.7,-26.36,🌑 雙重衰退,0.94,1.33,1227.TW,2025-12
-13.89,⚪ 中性觀察,17.44%,-0.45%,12.58,17.03,2025,全漢,51.5,12.747524752475247,-21.39,60.6,-26.47,📉 獲利侵蝕,1.58,1.86,3015.TW,2025-12
0.71,⚪ 中性觀察,N/A,N/A,27.29,37.75,2025,華懋,219.5,9.107883817427386,2.53,361.5,-26.58,⚠️ 獲利稀釋,6.88,9.93,5292.TW,2025-12
-38.69,⚪ 中性觀察,29.12%,0.48%,-11.96,-5.96,2025,營邦,589.0,12.809917355371901,-36.05,689.6999999999999,-26.729999999999997,🌑 雙重衰退,13.32,15.5,3693.TWO,2025-12
-61.35,❌ 暫避觀望,63.82%,13.96%,-34.55,-37.28,2025,友威科,104.0,22.033898305084747,-66.67,70.8,-26.800000000000004,🏰 高護城河,1.46,1.94,3580.TWO,2025-12
-22.95,⚪ 中性觀察,N/A,N/A,3.91,9.61,2025,全宇昕,137.5,9.081902245706738,-27.55,227.1,-26.86,📉 獲利侵蝕,4.35,6.32,6651.TWO,2025-12
6.99,⚪ 中性觀察,16.95%,3.22%,33.95,18.73,2025,三商電,20.7000007629,5.149253921119403,8.91,60.300000000000004,-26.96,⚠️ 獲利稀釋,1.11,1.53,2427.TW,2025-12
9.24,❌ 暫避觀望,19.04%,10.13%,36.32,14.3,2025,創意,5140.0,75.82239268328662,0.26,1016.8499999999999,-27.08,⚠️ 獲利稀釋,19.48,28.13,3443.TW,2025-12
-15.51,⚪ 中性觀察,N/A,N/A,11.63,13.16,2025,胡連,120.0,4.991680532445924,-32.23,360.5999999999999,-27.14,📉 獲利侵蝕,6.27,10.74,6279.TWO,2025-12
-6.3,❌ 暫避觀望,42.20%,19.22%,20.89,25.2,2025,華城,826.0,26.731391585760516,-8.44,463.50000000000006,-27.19,📉 獲利侵蝕,8.68,13.99,1519.TW,2025-12
-35.83,⚪ 數據不足,10.51%,-1.93%,-8.54,-33.93,2025,碩禾,143.5,0.0,-436.18,-356.70000000000005,-27.29,🌑 雙重衰退,-8.15,-7.62,3691.TWO,2025-12
-42.86,⚪ 中性觀察,N/A,N/A,-15.47,-16.86,2025,巨大,70.3000030518,10.79877159013825,-58.3,97.64999999999999,-27.39,🌑 雙重衰退,2.31,1.84,9921.TW,2025-12
-15.21,❌ 暫避觀望,51.54%,29.92%,12.28,12.55,2025,嘉澤,2555.0,15.487664423834637,-16.1,2474.55,-27.490000000000002,🏰 高護城河,47.64,70.17,3533.TW,2025-12
-17.06,⚪ 中性觀察,N/A,N/A,10.46,16.51,2025,志強-KY,84.1999969482,4.371754774049844,-8.3,288.90000000000003,-27.52,📉 獲利侵蝕,5.32,6.77,6768.TW,2025-12
-5.15,❌ 暫避觀望,25.49%,0.20%,22.56,23.69,2025,台聯電,79.8000030518,23.75000090827381,-10.55,50.4,-27.71,📉 獲利侵蝕,1.78,2.76,4905.TWO,2025-12
-17.95,❌ 暫避觀望,N/A,N/A,9.81,9.23,2025,邑昇,76.9000015259,132.58620952741376,-24.24,8.700000000000001,-27.759999999999998,📉 獲利侵蝕,0.24,0.31,5291.TWO,2025-12
-17.44,⚪ 數據不足,N/A,N/A,10.43,7.62,2025,福華,11.6499996185,0.0,40.0,-35.699999999999996,-27.87,📉 獲利侵蝕,-0.39,-1.01,8085.TWO,2025-12
-22.96,❌ 暫避觀望,18.27%,6.37%,4.91,4.98,2025,華新科,292.5,30.279503105590063,-30.82,144.9,-27.87,📉 獲利侵蝕,2.95,4.74,2492.TW,2025-12
-3.35,⚪ 數據不足,N/A,N/A,24.6,17.0,2025,中揚光,39.6500015259,0.0,11.02,-61.49999999999999,-27.950000000000003,📉 獲利侵蝕,-1.11,-1.93,6668.TW,2025-12
-9.05,⚪ 中性觀察,N/A,N/A,18.91,16.83,2025,訊連,64.9000015259,7.717003748620689,-10.73,126.15,-27.96,📉 獲利侵蝕,2.58,3.63,5203.TW,2025-12
-5.94,⚪ 中性觀察,31.61%,15.00%,22.15,23.64,2025,承業醫,28.8500003815,14.644670244416242,-18.92,29.550000000000004,-28.09,📉 獲利侵蝕,0.64,1.0,4164.TW,2025-12
-40.21,⚪ 中性觀察,N/A,N/A,-12.03,-2.88,2025,寶綠特-KY,33.9500007629,3.077969244143245,0.0,165.45000000000002,-28.18,🌑 雙重衰退,2.54,4.58,6887.TW,2025-12
-98.58,⚪ 數據不足,N/A,N/A,-70.37,-85.68,2025,欣巴巴,34.5,0.0,-155.28,-65.1,-28.209999999999994,🔄 轉虧為盈,-1.99,0.09,9906.TW,2025-12
-72.4,⚪ 中性觀察,52.84%,-23.97%,-44.06,-39.72,2025,華友聯,45.4500007629,3.102389130573379,-67.23,219.74999999999997,-28.340000000000003,🏰 高護城河,6.01,5.39,1436.TW,2025-12
-38.87,❌ 暫避觀望,30.63%,10.84%,-10.49,-9.39,2025,宇隆,347.0,20.363849765258216,-41.63,255.6,-28.379999999999995,🌑 雙重衰退,5.02,6.7,2233.TW,2025-12
-15.98,⚪ 數據不足,32.99%,19.39%,12.66,10.54,2025,鉅祥,0.0,0.0,-30.26,0.0,-28.64,📉 獲利侵蝕,2.72,4.36,2476.TW,2025-12
-27.14,⚪ 中性觀察,23.25%,11.86%,1.71,1.19,2025,智伸科,155.5,11.924846625766872,-23.04,195.6,-28.85,📉 獲利侵蝕,3.64,6.04,4551.TW,2025-12
-49.63,⚪ 中性觀察,15.31%,0.88%,-20.78,-7.06,2025,三商,13.6499996185,10.499999706538464,-66.44,19.499999999999996,-28.85,🌑 雙重衰退,0.53,0.71,2905.TW,2025-12
-30.88,⚪ 數據不足,N/A,N/A,-1.62,2.13,2025,光速火箭,26.3500003815,0.0,-8.07,0.0,-29.259999999999998,🌑 雙重衰退,1.48,2.13,7782.TWO,2025-12
-32.77,⚪ 中性觀察,30.16%,10.81%,-3.25,-5.67,2025,聿新科,23.6000003815,8.838951453745318,-39.02,40.05,-29.520000000000003,🌑 雙重衰退,0.78,1.23,4161.TWO,2025-12
-10.42,⚪ 中性觀察,25.58%,18.00%,19.28,25.22,2025,美琪瑪,90.4000015259,12.199730300391364,-20.75,111.14999999999999,-29.700000000000003,📉 獲利侵蝕,2.1,3.01,4721.TWO,2025-12
-30.67,⚪ 中性觀察,37.08%,16.89%,-0.76,-0.81,2025,雲品,39.25,7.726377952755904,-42.78,76.20000000000002,-29.91,🌑 雙重衰退,1.11,2.17,2748.TW,2025-12
-23.11,⚪ 中性觀察,N/A,N/A,6.91,10.7,2025,朋程,157.0,9.824780976220275,-28.62,239.70000000000002,-30.02,📉 獲利侵蝕,4.64,6.32,8255.TWO,2025-12
-32.71,❌ 暫避觀望,N/A,N/A,-2.51,-1.99,2025,松翰,54.0,31.578947368421055,-41.86,25.65,-30.200000000000003,🌑 雙重衰退,0.5,0.72,5471.TW,2025-12
-37.65,⚪ 中性觀察,N/A,N/A,-7.33,-2.55,2025,群電,100.5,8.098307816277195,-34.89,186.15,-30.32,🌑 雙重衰退,4.03,5.2,6412.TW,2025-12
-46.94,⚪ 中性觀察,N/A,N/A,-16.56,-22.22,2025,台通,18.3999996185,5.227272618892046,26.58,52.8,-30.38,🌑 雙重衰退,1.0,1.3,8011.TW,2025-12
-31.13,⚪ 中性觀察,8.57%,1.90%,-0.68,0.86,2025,東隆興,13.9499998093,8.829113803354431,-33.33,23.7,-30.45,🌑 雙重衰退,0.48,0.73,4401.TWO,2025-12
-1.11,⚪ 中性觀察,N/A,N/A,29.83,26.89,2025,富爾特,25.75,13.005050505050505,15.85,29.7,-30.939999999999998,📉 獲利侵蝕,0.95,0.89,6136.TW,2025-12
-27.93,⚪ 中性觀察,29.23%,18.00%,3.03,1.62,2025,揚博,137.5,12.443438914027148,-32.04,165.75,-30.96,📉 獲利侵蝕,3.16,4.36,2493.TW,2025-12
-27.37,⚪ 中性觀察,N/A,N/A,3.61,6.19,2025,富致,88.5,14.025356576862125,-34.8,94.64999999999999,-30.98,📉 獲利侵蝕,1.78,2.6,6642.TWO,2025-12
121.88,⚪ 中性觀察,28.22%,24.04%,152.88,-32.14,2025,華固,123.5,10.05700325732899,-63.6,184.20000000000002,-31.0,⚠️ 獲利稀釋,1.82,10.15,2548.TW,2025-12
-28.18,⚪ 中性觀察,N/A,N/A,2.96,5.03,2025,欣天然,43.5499992371,10.199063053185014,-28.09,64.05,-31.14,📉 獲利侵蝕,1.3,1.61,9918.TW,2025-12
-21.56,⚪ 中性觀察,42.21%,22.46%,9.74,-2.69,2025,富邦金,95.0999984741,4.509246015841631,-26.79,316.35,-31.299999999999997,📉 獲利侵蝕,6.23,8.37,2881.TW,2025-12
-20.43,❌ 暫避觀望,N/A,N/A,10.94,9.55,2025,華電網,53.2000007629,147.77777989694445,-14.29,5.3999999999999995,-31.369999999999997,🔄 轉虧為盈,-0.17,0.75,6163.TWO,2025-12
18.81,⚪ 數據不足,11.98%,7.19%,50.27,59.58,2025,台船,18.5499992371,0.0,-95.96,-95.1,-31.460000000000004,⚠️ 獲利稀釋,-1.94,-1.77,2208.TW,2025-12
-11.69,⚪ 中性觀察,N/A,N/A,19.79,9.72,2025,驊宏資,29.0499992371,10.759258976703704,-40.0,40.5,-31.479999999999997,📉 獲利侵蝕,0.72,1.36,6148.TWO,2025-12
-2.02,❌ 暫避觀望,17.93%,10.80%,29.54,32.55,2025,日電貿,215.0,15.820456217807209,17.53,203.85000000000002,-31.56,📉 獲利侵蝕,4.21,5.48,3090.TW,2025-12
28.57,❌ 暫避觀望,21.67%,8.17%,60.25,45.79,2025,佳能,83.4000015259,16.7806844116499,0.0,74.55,-31.68,⚠️ 獲利稀釋,1.52,2.44,2374.TW,2025-12
-22.33,⚪ 中性觀察,N/A,N/A,9.39,10.06,2025,大樹,71.5,6.7073170731707314,-21.61,159.9,-31.72,📉 獲利侵蝕,3.02,4.01,6469.TWO,2025-12
-15.42,⚪ 中性觀察,11.11%,2.63%,16.34,17.9,2025,微星,124.0,7.848101265822786,-34.98,236.99999999999997,-31.759999999999998,📉 獲利侵蝕,4.87,6.8,2377.TW,2025-12
-25.14,❌ 暫避觀望,N/A,N/A,6.82,4.35,2025,翔名,267.0,20.554272517321017,-28.13,194.84999999999997,-31.96,📉 獲利侵蝕,3.96,5.89,8091.TWO,2025-12
-33.64,❌ 暫避觀望,N/A,N/A,-1.53,-3.81,2025,詠昇,31.3999996185,15.317072984634148,-1.37,30.749999999999996,-32.11,🌑 雙重衰退,0.72,0.73,6418.TWO,2025-12
-45.5,⚪ 數據不足,N/A,N/A,-13.21,-14.46,2025,鼎基,0.0,0.0,-52.91,0.0,-32.29,🌑 雙重衰退,3.81,5.64,6585.TW,2025-12
-50.82,⚪ 中性觀察,17.92%,9.72%,-18.23,-15.64,2025,長榮,219.0,2.439839572192513,-45.0,1346.4,-32.59,🌑 雙重衰退,27.74,31.68,2603.TW,2025-12
-20.6,⚪ 中性觀察,N/A,N/A,12.02,12.56,2025,長科*,51.9000015259,13.80319189518617,-24.31,56.400000000000006,-32.620000000000005,📉 獲利侵蝕,1.12,1.63,6548.TWO,2025-12
-43.32,⚪ 中性觀察,34.78%,18.49%,-10.64,-13.96,2025,逸昌,28.8999996185,12.142856982563027,-52.41,35.699999999999996,-32.68,🌑 雙重衰退,0.69,1.06,3567.TWO,2025-12
-16.92,⚪ 數據不足,N/A,N/A,15.88,6.8,2025,能率亞洲,34.4500007629,0.0,-31.37,0.0,-32.800000000000004,📉 獲利侵蝕,0.35,0.58,7777.TWO,2025-12
-39.29,⚪ 數據不足,12.46%,2.54%,-6.47,-6.88,2025,榮成,8.9600000381,0.0,-440.0,-21.900000000000002,-32.82,🌑 雙重衰退,-0.54,-0.39,1909.TW,2025-12
-30.97,❌ 暫避觀望,30.30%,18.03%,1.99,3.3,2025,大統新創,22.0,15.714285714285714,-58.44,21.000000000000004,-32.96,📉 獲利侵蝕,0.32,0.78,1470.TW,2025-12
-10.52,⚪ 中性觀察,4.67%,-0.60%,22.7,27.84,2025,光明,39.3499984741,1.8954719881551056,-2.24,311.40000000000003,-33.22,📉 獲利侵蝕,5.23,5.53,4420.TWO,2025-12
-35.48,⚪ 中性觀察,91.47%,32.72%,-2.09,-6.53,2025,王道銀行,10.0,6.0606060606060606,-24.64,24.750000000000004,-33.39,🏰 高護城河,0.53,0.61,2897.TW,2025-12
-50.0,⚪ 中性觀察,20.87%,0.16%,-16.5,-15.48,2025,全台,23.1499996185,8.511029271507352,-56.0,40.800000000000004,-33.5,🌑 雙重衰退,0.82,1.1,3038.TW,2025-12
-39.27,⚪ 中性觀察,22.84%,6.75%,-5.68,-4.96,2025,正新,31.8999996185,8.15856767736573,-42.25,58.650000000000006,-33.59,🌑 雙重衰退,1.23,1.5,2105.TW,2025-12
-33.17,⚪ 中性觀察,N/A,N/A,0.46,-2.59,2025,虹堡,57.5999984741,9.042385945698586,-65.71,95.55000000000001,-33.63,📉 獲利侵蝕,1.56,4.23,5258.TW,2025-12
-39.94,⚪ 中性觀察,N/A,N/A,-6.28,-0.32,2025,天鈺,175.5,6.531447711202085,-34.04,403.04999999999995,-33.66,🌑 雙重衰退,8.08,9.65,4961.TW,2025-12
-59.0,❌ 暫避觀望,N/A,N/A,-25.18,-27.43,2025,傳奇,89.4000015259,15.656742824150612,-53.91,85.65,-33.82,🌑 雙重衰退,1.71,1.96,4994.TW,2025-12
-4.59,❌ 暫避觀望,13.39%,3.80%,29.36,30.27,2025,昇貿,146.0,17.52701080432173,-8.59,124.95,-33.95,📉 獲利侵蝕,2.57,3.16,3305.TW,2025-12
-1.88,❌ 暫避觀望,16.83%,11.95%,32.39,30.97,2025,光洋科,144.0,28.18003913894325,-40.28,76.64999999999999,-34.27,📉 獲利侵蝕,1.27,3.14,1785.TWO,2025-12
-41.32,⚪ 中性觀察,N/A,N/A,-7.04,-10.26,2025,台南-KY,46.0,14.88673139158576,-39.53,46.349999999999994,-34.28,🌑 雙重衰退,0.78,0.98,5906.TW,2025-12
-49.65,❌ 暫避觀望,N/A,N/A,-15.3,-16.58,2025,應廣,101.5,25.123762376237625,-69.69,60.6,-34.349999999999994,🌑 雙重衰退,1.19,2.19,6716.TWO,2025-12
-27.08,❌ 暫避觀望,N/A,N/A,7.41,5.58,2025,信音,36.0,17.391304347826086,-7.04,31.050000000000004,-34.489999999999995,📉 獲利侵蝕,0.66,0.71,6126.TWO,2025-12
-36.28,⚪ 中性觀察,N/A,N/A,-1.77,-5.73,2025,台林,26.3999996185,7.741935371994135,-42.53,51.150000000000006,-34.51,🌑 雙重衰退,1.0,1.38,5353.TWO,2025-12
-23.71,❌ 暫避觀望,N/A,N/A,10.87,11.9,2025,鈞寶,61.2000007629,46.36363694159091,-52.87,19.799999999999997,-34.58,📉 獲利侵蝕,0.41,0.74,6155.TW,2025-12
-21.88,❌ 暫避觀望,N/A,N/A,12.86,17.47,2025,天二科技,70.5,80.11363636363636,-58.62,13.200000000000001,-34.739999999999995,📉 獲利侵蝕,0.24,0.5,6834.TW,2025-12
-22.51,❌ 暫避觀望,43.28%,17.47%,12.26,0.17,2025,家登,568.0,30.75257173795344,-55.93,277.04999999999995,-34.77,📉 獲利侵蝕,4.2,9.43,3680.TWO,2025-12
-34.29,⚪ 數據不足,2.93%,-21.07%,0.49,-21.59,2025,台揚,15.8000001907,0.0,-83.27,-195.15000000000003,-34.78,📉 獲利侵蝕,-4.71,-6.11,2314.TW,2025-12
