advice,est_price,rev_yoy,eps,om,prev_eps,prev_year,date,prev_eps_yoy,prev_rev_yoy,status,gm,symbol,price,eps_yoy,expansion,pe,name
❌ 暫避觀望,10.2,158.96,-0.44,N/A,0.39,2025,2026-03,-35.0,5.19,📉 獲利侵蝕,N/A,8234.TWO,71.0,-177.19,-336.15,104.41176470588236,新漢
⚪ 數據不足,-53.4,378.91,-0.23,N/A,-1.49,2025,2026-03,-109.86,-3.8,⚠️ 獲利稀釋,N/A,5348.TWO,15.8000001907,42.5,-336.41,0.0,正能量智能
⚪ 中性觀察,59.1,319.83,1.37,N/A,3.17,2025,2026-03,-67.55,-3.48,📉 獲利侵蝕,N/A,8433.TWO,52.7999992371,-17.96,-337.78999999999996,13.401015034796956,弘帆
❌ 暫避觀望,154.20000000000002,443.87,2.12,N/A,3.84,2025,2026-03,4.08,15.29,⚠️ 獲利稀釋,N/A,6861.TW,327.5,105.83,-338.04,31.857976653696493,睿生光電
⚪ 數據不足,-285.45000000000005,440.91,0.18,-2.95%,-4.83,2025,2026-03,-142.57,-12.11,🔄 轉虧為盈,19.66%,1583.TW,50.5,102.44,-338.47,0.0,程泰
⚪ 數據不足,-28.5,423.64,0.37,N/A,-0.16,2025,2026-03,50.0,123.75,🔄 轉虧為盈,N/A,6560.TWO,40.25,85.0,-338.64,0.0,欣普羅
⚪ 中性觀察,216.14999999999998,353.67,1.62,N/A,5.88,2025,2026-03,14.17,14.03,⚠️ 獲利稀釋,N/A,6525.TW,183.0,14.08,-339.59000000000003,12.699514226231784,捷敏-KY
⚪ 中性觀察,92.10000000000001,332.58,0.51,6.47%,2.42,2025,2026-03,-18.15,6.99,📉 獲利侵蝕,23.29%,1504.TW,70.0,-7.41,-339.99,11.400651465798045,東元
⚪ 中性觀察,65.1,305.41,0.11,N/A,1.68,2025,2026-03,12.0,-5.34,📉 獲利侵蝕,N/A,2477.TW,22.2999992371,-35.29,-340.70000000000005,5.138248672142857,美隆電
⚪ 數據不足,-88.94999999999999,350.73,-0.56,-18.26%,-2.17,2025,2026-03,4.42,8.23,⚠️ 獲利稀釋,1.76%,4726.TWO,26.5499992371,9.68,-341.05,0.0,永昕
❌ 暫避觀望,4.65,312.59,0.05,N/A,0.16,2025,2026-03,-11.76,17.58,📉 獲利侵蝕,N/A,5512.TWO,8.2600002289,-28.57,-341.15999999999997,26.64516202870967,力麒
⚪ 中性觀察,144.6,304.12,0.76,N/A,4.1,2025,2026-03,-24.63,-4.71,📉 獲利侵蝕,N/A,9904.TW,24.4500007629,-37.7,-341.82,2.5363071330809133,寶成
⚪ 數據不足,-10.35,-9.15,-1.18,N/A,1.69,2025,2026-03,-44.41,20.34,🌑 雙重衰退,N/A,6643.TWO,511.0,-351.06,-341.91,0.0,M31
⚪ 中性觀察,182.10000000000002,381.09,1.53,16.53%,4.84,2025,2026-03,-9.87,-0.31,⚠️ 獲利稀釋,22.90%,2618.TW,43.8499984741,39.09,-342.0,3.6120262334514,長榮航
❌ 暫避觀望,99.14999999999999,343.52,0.74,N/A,2.68,2025,2026-03,-14.74,-1.38,⚠️ 獲利稀釋,N/A,6175.TWO,115.0,1.37,-342.15,17.397881996974284,立敦
⚪ 數據不足,0.0,349.82,1.14,19.39%,4.36,2025,2026-03,-15.98,12.66,⚠️ 獲利稀釋,32.99%,2476.TW,0.0,7.55,-342.27,0.0,鉅祥
⚪ 中性觀察,16.200000000000003,402.3,-0.41,-5.65%,1.58,2025,2026-03,685.19,-3.39,⚠️ 獲利稀釋,23.42%,2323.TW,12.0,59.41,-342.89,11.11111111111111,中環
⚪ 數據不足,-5.3999999999999995,372.19,0.09,-5.18%,-0.21,2025,2026-03,-147.73,-7.34,🔄 轉虧為盈,17.63%,1711.TW,45.7000007629,28.57,-343.62,0.0,永光
⚪ 中性觀察,354.0,340.36,2.25,N/A,9.1,2025,2026-03,-5.01,1.65,📉 獲利侵蝕,N/A,9939.TW,122.0,-3.43,-343.79,5.169491525423728,宏全
⚪ 中性觀察,284.7,337.45,2.04,12.50%,7.55,2025,2026-03,19.61,20.51,📉 獲利侵蝕,30.92%,3689.TWO,124.0,-7.69,-345.14,6.533192834562698,湧德
⚪ 數據不足,-44.85,409.09,-0.17,N/A,-1.09,2025,2026-03,-9.0,-2.06,⚠️ 獲利稀釋,N/A,6129.TWO,19.1499996185,63.83,-345.26,0.0,普誠
❌ 暫避觀望,128.1,338.45,1.01,10.72%,3.7,2025,2026-03,-9.76,-9.17,📉 獲利侵蝕,22.24%,4755.TW,133.0,-8.18,-346.63,15.57377049180328,三福化
❌ 暫避觀望,63.0,293.55,0.37,N/A,2.48,2025,2026-03,-52.99,-31.16,📉 獲利侵蝕,N/A,7709.TWO,88.1999969482,-53.16,-346.71000000000004,20.99999927338095,榮田
⚪ 中性觀察,189.45000000000002,325.07,1.09,N/A,4.01,2025,2026-03,271.37,-9.71,📉 獲利侵蝕,N/A,9914.TW,76.5999984741,-22.14,-347.21,6.064924661448931,美利達
⚪ 中性觀察,243.15,345.63,1.65,9.66%,6.44,2025,2026-03,8.73,20.09,📉 獲利侵蝕,27.43%,2755.TWO,139.0,-1.8,-347.43,8.574953732264033,揚秦
⚪ 中性觀察,86.39999999999999,423.28,0.79,N/A,2.53,2025,2026-03,9.52,27.49,⚠️ 獲利稀釋,N/A,8099.TWO,59.2000007629,75.56,-347.71999999999997,10.277777910225694,大世科
⚪ 中性觀察,91.79999999999998,312.37,0.52,15.06%,2.61,2025,2026-03,-74.55,-20.24,📉 獲利侵蝕,23.17%,2520.TW,34.8499984741,-35.44,-347.81,5.69444419511438,冠德
⚪ 中性觀察,216.75,367.88,1.76,N/A,5.24,2025,2026-03,-29.85,26.29,⚠️ 獲利稀釋,N/A,6438.TW,165.0,19.73,-348.15,11.418685121107266,迅得
❌ 暫避觀望,205.05,379.26,2.7,11.86%,6.04,2025,2026-03,-27.14,1.71,⚠️ 獲利稀釋,23.25%,4551.TW,265.0,30.43,-348.83,19.385515727871248,智伸科
⚪ 中性觀察,310.95,366.95,2.63,10.67%,8.0,2025,2026-03,6.67,11.38,⚠️ 獲利稀釋,24.08%,2480.TW,159.5,17.41,-349.53999999999996,7.694163048721659,敦陽科
⚪ 中性觀察,108.3,426.15,1.17,14.07%,2.88,2025,2026-03,77.93,12.63,⚠️ 獲利稀釋,25.55%,2027.TW,41.1500015259,76.56,-349.59,5.699446194722992,大成鋼
⚪ 數據不足,-16.950000000000003,340.82,-0.11,N/A,-0.35,2025,2026-03,60.23,1.42,📉 獲利侵蝕,N/A,8201.TW,13.3999996185,-10.0,-350.82,0.0,無敵
⚪ 中性觀察,86.25,349.07,0.41,N/A,2.56,2025,2026-03,18.52,-0.42,📉 獲利侵蝕,N/A,1104.TW,27.3999996185,-2.38,-351.45,4.765217324956522,環泥
❌ 暫避觀望,8.100000000000001,318.51,0.09,N/A,0.27,2025,2026-03,-57.38,9.13,📉 獲利侵蝕,N/A,5309.TWO,65.0,-33.33,-351.84,120.37037037037037,系統電
⚪ 中性觀察,38.1,1180.75,0.51,N/A,1.14,2025,2026-03,-35.23,-4.85,⚠️ 獲利稀釋,N/A,4440.TW,17.5499992371,828.57,-352.17999999999995,6.909448518543307,宜新實業
⚪ 中性觀察,99.3,293.96,0.12,N/A,3.41,2025,2026-03,-46.72,-30.87,📉 獲利侵蝕,N/A,6754.TW,46.2999992371,-58.62,-352.58,6.993957588685801,匯僑設計
❌ 暫避觀望,1617.45,401.75,14.9,19.80%,41.67,2025,2026-03,47.96,46.42,⚠️ 獲利稀釋,28.58%,2383.TW,6080.0,49.0,-352.75,56.38505054252064,台光電
❌ 暫避觀望,16.35,155.69,-0.9,N/A,0.92,2025,2026-03,142.59,20.19,📉 獲利侵蝕,N/A,6276.TWO,22.7999992371,-197.83,-353.52,20.917430492752292,安鈦克
⚪ 中性觀察,174.14999999999998,286.97,0.63,N/A,4.69,2025,2026-03,-47.18,-14.72,📉 獲利侵蝕,N/A,6807.TW,33.2000007629,-66.84,-353.81000000000006,2.859603855546942,峰源-KY
⚪ 中性觀察,780.75,318.21,4.28,11.87%,21.44,2025,2026-03,-12.83,26.66,📉 獲利侵蝕,23.90%,3413.TW,326.5,-36.27,-354.47999999999996,6.272814601344861,京鼎
⚪ 中性觀察,82.94999999999999,306.21,0.38,N/A,1.87,2025,2026-03,-19.4,-1.74,📉 獲利侵蝕,N/A,8931.TWO,42.4000015259,-48.65,-354.85999999999996,7.6672697153526235,大汽電
❌ 暫避觀望,41.1,296.16,0.29,1.57%,1.56,2025,2026-03,10.87,-2.6,📉 獲利侵蝕,30.58%,3704.TW,46.9500007629,-58.82,-354.98,17.13503677478102,合勤控
⚪ 數據不足,-88.5,237.64,-0.74,-13.38%,-1.95,2025,2026-03,-3800.0,-21.77,📉 獲利侵蝕,26.86%,1595.TWO,78.3000030518,-117.65,-355.28999999999996,0.0,川寶
❌ 暫避觀望,77.10000000000001,572.52,1.14,N/A,2.08,2025,2026-03,-1.42,50.12,⚠️ 獲利稀釋,N/A,6215.TW,112.5,216.67,-355.85,21.887159533073927,和椿
❌ 暫避觀望,4.35,428.07,0.12,1.48%,0.13,2025,2026-03,-90.0,-0.7,⚠️ 獲利稀釋,20.30%,2106.TW,17.75,71.43,-356.64,61.20689655172414,建大
⚪ 中性觀察,278.55,376.47,2.79,7.03%,6.27,2025,2026-03,7.92,6.01,⚠️ 獲利稀釋,17.20%,1503.TW,238.0,18.72,-357.75,12.816370490037695,士電
❌ 暫避觀望,2.5500000000000003,529.33,0.05,N/A,0.36,2025,2026-03,-52.17,-10.21,⚠️ 獲利稀釋,N/A,6624.TWO,45.0999984741,171.43,-357.90000000000003,265.29410867117645,萬年清
⚪ 數據不足,-11.1,242.37,-0.04,N/A,-0.73,2025,2026-03,6.41,-2.54,📉 獲利侵蝕,N/A,6928.TW,57.5999984741,-117.39,-359.76,0.0,攸泰科技
❌ 暫避觀望,3.300000000000003,395.54,-0.42,N/A,1.85,2025,2026-03,-63.22,-5.62,⚠️ 獲利稀釋,N/A,8426.TWO,20.6000003815,35.38,-360.16,93.63636537045446,紅木-KY
⚪ 中性觀察,115.95,271.35,0.15,5.60%,3.0,2025,2026-03,-50.98,-6.46,📉 獲利侵蝕,18.84%,3501.TW,41.0499992371,-88.89,-360.24,5.310478555899095,維熹
⚪ 中性觀察,292.8,346.01,2.11,9.93%,7.95,2025,2026-03,-32.28,-18.5,📉 獲利侵蝕,18.72%,1537.TW,126.5,-14.23,-360.24,6.480532786885246,廣隆
⚪ 中性觀察,229.8,356.78,1.92,9.60%,5.85,2025,2026-03,-24.15,15.8,📉 獲利侵蝕,24.39%,3004.TW,150.0,-3.52,-360.29999999999995,9.791122715404699,豐達科
⚪ 中性觀察,44.1,315.63,0.69,-4.13%,0.57,2025,2026-03,-81.13,-10.32,📉 獲利侵蝕,13.69%,1473.TW,20.7999992371,-44.8,-360.43,7.074829672482993,台南
❌ 暫避觀望,119.25,384.64,1.45,7.70%,3.15,2025,2026-03,-34.24,16.19,⚠️ 獲利稀釋,23.03%,3430.TWO,140.0,23.93,-360.71,17.61006289308176,奇鈦科
⚪ 中性觀察,171.0,408.08,1.47,N/A,4.4,2025,2026-03,30.95,-7.74,⚠️ 獲利稀釋,N/A,5243.TW,102.5,47.0,-361.08,8.991228070175438,乙盛-KY
⚪ 數據不足,-2.7,172.23,-0.07,-1.07%,0.04,2025,2026-03,-92.73,0.72,📉 獲利侵蝕,27.89%,3050.TW,12.8999996185,-188.89,-361.12,0.0,鈺德
⚪ 中性觀察,350.09999999999997,315.93,1.87,28.21%,9.01,2025,2026-03,41.67,30.08,📉 獲利侵蝕,37.66%,2449.TW,335.0,-46.72,-362.65,14.35304198800343,京元電子
❌ 暫避觀望,61.49999999999999,303.38,0.12,N/A,1.57,2025,2026-03,23.62,19.79,📉 獲利侵蝕,N/A,8162.TW,79.1999969482,-60.0,-363.38,19.317072426390244,微矽電子-創
❌ 暫避觀望,296.70000000000005,572.88,3.19,18.24%,8.13,2025,2026-03,474.47,95.35,⚠️ 獲利稀釋,42.12%,3167.TW,877.0,208.82,-364.06,44.33771486349848,大量
⚪ 數據不足,-12.75,280.38,0.05,N/A,-1.06,2025,2026-03,-342.86,4.18,🔄 轉虧為盈,N/A,3027.TW,22.0,-83.87,-364.25,0.0,盛達
⚪ 中性觀察,734.1,390.24,5.61,17.08%,19.45,2025,2026-03,21.94,11.54,⚠️ 獲利稀釋,25.47%,3044.TW,520.0,25.22,-365.02,10.625255414793624,健鼎
⚪ 數據不足,-148.64999999999998,409.13,-0.56,N/A,-4.38,2025,2026-03,0.46,-25.69,⚠️ 獲利稀釋,N/A,6153.TW,20.3999996185,44.0,-365.13,0.0,嘉聯益
❌ 暫避觀望,129.14999999999998,396.55,1.14,12.13%,3.45,2025,2026-03,8.95,7.81,⚠️ 獲利稀釋,24.27%,2478.TW,238.0,28.41,-368.14,27.64227642276423,大毅
❌ 暫避觀望,16.2,311.46,0.18,N/A,0.74,2025,2026-03,-23.71,10.87,📉 獲利侵蝕,N/A,6155.TW,87.0,-57.14,-368.59999999999997,80.55555555555557,鈞寶
⚪ 中性觀察,31.049999999999997,378.36,0.34,9.12%,0.83,2025,2026-03,-27.19,-16.0,⚠️ 獲利稀釋,25.29%,2108.TW,29.8500003815,9.68,-368.68,14.42029003937198,南帝
⚪ 數據不足,-137.25,474.55,0.18,N/A,-2.45,2025,2026-03,-152.78,0.45,🔄 轉虧為盈,N/A,1530.TW,30.0,105.36,-369.19,0.0,亞崴
⚪ 中性觀察,144.45,403.64,0.99,N/A,4.08,2025,2026-03,21.07,20.29,⚠️ 獲利稀釋,N/A,8936.TWO,57.5,33.78,-369.86,5.970924195223262,國統
⚪ 數據不足,-14.55,273.28,0.02,-21.05%,-0.88,2025,2026-03,46.34,1.86,🔄 轉虧為盈,29.42%,3057.TW,19.2999992371,-97.67,-370.95,0.0,喬鼎
❌ 暫避觀望,22.05,341.24,0.28,N/A,0.52,2025,2026-03,-47.47,17.01,📉 獲利侵蝕,N/A,5426.TWO,31.75,-30.0,-371.24,21.598639455782312,振發
⚪ 中性觀察,193.2,442.71,2.26,N/A,5.68,2025,2026-03,-16.96,-3.92,⚠️ 獲利稀釋,N/A,6924.TW,129.5,71.21,-371.5,10.054347826086957,榮惠-KY創
⚪ 中性觀察,82.05000000000001,305.92,0.33,N/A,2.19,2025,2026-03,-47.23,-2.95,📉 獲利侵蝕,N/A,6194.TWO,32.6500015259,-66.33,-372.25,5.968921668354661,育富
⚪ 中性觀察,60.75,336.21,0.33,2.75%,1.72,2025,2026-03,-10.88,-13.1,📉 獲利侵蝕,17.29%,2063.TWO,24.1000003815,-36.54,-372.75,5.950617378148149,世鎧
⚪ 中性觀察,80.99999999999999,507.12,0.73,8.17%,2.44,2025,2026-03,28.57,60.25,⚠️ 獲利稀釋,21.67%,2374.TW,77.0999984741,133.33,-373.78999999999996,14.277777495203706,佳能
⚪ 中性觀察,73.20000000000002,315.88,0.26,4.13%,2.02,2025,2026-03,-50.73,-13.21,📉 獲利侵蝕,21.42%,3206.TWO,38.6500015259,-58.06,-373.94,7.9200822798975405,志豐
⚪ 中性觀察,138.6,352.87,0.9,N/A,3.49,2025,2026-03,19.85,-5.94,📉 獲利侵蝕,N/A,6474.TWO,37.4500007629,-21.74,-374.61,4.053030385595237,華豫寧
❌ 暫避觀望,52.050000000000004,398.73,0.37,3.94%,1.41,2025,2026-03,-9.62,-7.93,⚠️ 獲利稀釋,21.29%,1717.TW,81.5999984741,23.33,-375.40000000000003,23.515849704351584,長興
❌ 暫避觀望,20.55,412.92,0.33,6.31%,0.65,2025,2026-03,-34.34,10.07,⚠️ 獲利稀釋,21.81%,2484.TW,96.4000015259,37.5,-375.42,70.36496461744525,希華
❌ 暫避觀望,67.5,478.88,0.65,N/A,2.07,2025,2026-03,-11.69,6.75,⚠️ 獲利稀釋,N/A,8039.TW,151.0,103.13,-375.75,33.55555555555556,台虹
❌ 暫避觀望,258.9,446.0,2.86,5.81%,6.58,2025,2026-03,12.1,5.01,⚠️ 獲利稀釋,17.62%,3026.TW,988.0,70.24,-375.76,57.24217844727695,禾伸堂
⚪ 中性觀察,127.95000000000002,559.82,0.17,2.40%,3.74,2025,2026-03,-53.89,0.02,⚠️ 獲利稀釋,18.01%,3483.TWO,93.0,183.33,-376.49,10.902696365767877,力致
⚪ 中性觀察,35.550000000000004,283.66,0.05,N/A,0.97,2025,2026-03,-76.35,-2.38,📉 獲利侵蝕,N/A,6835.TW,34.8499984741,-94.38,-378.04,14.704640706371306,圓裕
⚪ 中性觀察,446.99999999999994,374.33,3.59,N/A,12.25,2025,2026-03,-27.39,-6.57,📉 獲利侵蝕,N/A,5288.TW,185.0,-4.8,-379.13,6.208053691275168,豐祥-KY
❌ 暫避觀望,31.350000000000005,612.53,0.24,N/A,0.92,2025,2026-03,160.13,237.84,⚠️ 獲利稀釋,N/A,8038.TWO,40.1500015259,233.33,-379.19999999999993,19.210527045885165,長園科
⚪ 中性觀察,154.2,316.24,0.37,N/A,4.03,2025,2026-03,15.99,-11.42,📉 獲利侵蝕,N/A,8249.TW,49.0999984741,-62.96,-379.2,4.776264443005837,菱光
⚪ 中性觀察,215.85000000000002,461.95,2.7,N/A,5.98,2025,2026-03,-6.72,2.49,⚠️ 獲利稀釋,N/A,6753.TW,154.0,82.43,-379.52,10.701876302988186,龍德造船
⚪ 中性觀察,222.15,368.25,1.37,4.93%,5.78,2025,2026-03,-3.34,-4.56,📉 獲利侵蝕,18.31%,2206.TW,64.0,-11.76,-380.01,4.321404456448345,三陽工業
⚪ 中性觀察,68.55000000000001,326.78,0.27,6.19%,1.58,2025,2026-03,-22.93,-4.72,📉 獲利侵蝕,18.21%,2115.TW,21.1000003815,-53.45,-380.22999999999996,4.617067917177242,六暉-KY
⚪ 中性觀察,65.7,382.05,0.61,N/A,1.93,2025,2026-03,-53.88,-12.83,⚠️ 獲利稀釋,N/A,8349.TWO,39.7999992371,1.47,-380.58,9.086757816689499,�矬�
⚪ 中性觀察,169.8,339.61,0.68,N/A,5.1,2025,2026-03,-14.14,-4.54,📉 獲利侵蝕,N/A,9910.TW,68.5999984741,-41.38,-380.99,6.060070536581272,豐泰
❌ 暫避觀望,81.15,335.22,0.41,4.42%,2.15,2025,2026-03,-10.04,10.54,📉 獲利侵蝕,18.10%,3444.TWO,89.1999969482,-48.1,-383.32000000000005,16.4879846484658,利機
⚪ 中性觀察,27.0,344.48,0.2,3.03%,0.74,2025,2026-03,-47.52,-2.31,📉 獲利侵蝕,23.02%,4720.TW,26.0,-39.39,-383.87,14.444444444444445,德淵
❌ 暫避觀望,10.799999999999999,734.16,0.18,N/A,0.35,2025,2026-03,-72.09,-14.5,⚠️ 獲利稀釋,N/A,8927.TWO,21.75,350.0,-384.15999999999997,30.208333333333336,北基
❌ 暫避觀望,2.0999999999999996,62.97,-0.2,N/A,0.25,2025,2026-03,180.65,42.33,📉 獲利侵蝕,N/A,6708.TWO,39.7999992371,-322.22,-385.19000000000005,284.2857088364286,天擎
⚪ 中性觀察,180.9,304.43,0.41,-1.94%,4.9,2025,2026-03,-73.34,-26.56,📉 獲利侵蝕,5.67%,2609.TW,52.4000015259,-81.61,-386.04,4.34494208340796,陽明
❌ 暫避觀望,63.15,471.2,0.37,-0.45%,1.86,2025,2026-03,-13.89,12.58,⚠️ 獲利稀釋,17.44%,3015.TW,68.0,85.0,-386.2,16.152019002375297,全漢
❌ 暫避觀望,32.699999999999996,559.52,0.85,-66.51%,1.43,2025,2026-03,457.5,-10.43,⚠️ 獲利稀釋,43.42%,2491.TW,38.5999984741,173.28,-386.24,17.706421318394497,吉祥全
❌ 暫避觀望,24.45,299.04,0.1,N/A,0.06,2025,2026-03,-97.61,0.3,📉 獲利侵蝕,N/A,6982.TWO,53.7000007629,-87.5,-386.54,32.944785744110426,大井泵浦
⚪ 中性觀察,161.1,371.35,-1.05,-11.23%,6.42,2025,2026-03,248.27,70.72,📉 獲利侵蝕,8.05%,3609.TWO,27.7000007629,-17.98,-389.33000000000004,2.5791434602327747,三一東林
⚪ 數據不足,-15.3,540.0,0.1,1.17%,-0.36,2025,2026-03,-190.0,4.75,🔄 轉虧為盈,18.44%,3380.TW,36.0,150.0,-390.0,0.0,明泰
⚪ 中性觀察,178.95,403.57,1.37,10.58%,4.77,2025,2026-03,4.58,-0.31,⚠️ 獲利稀釋,19.71%,3045.TW,116.5,13.27,-390.3,9.765297569153395,台灣大
❌ 暫避觀望,29.85,404.06,0.92,N/A,1.12,2025,2026-03,-67.92,-10.76,⚠️ 獲利稀釋,N/A,2065.TWO,32.5999984741,13.58,-390.48,16.38190878095477,世豐
❌ 暫避觀望,18.45,332.87,0.05,N/A,0.57,2025,2026-03,-69.73,6.19,📉 獲利侵蝕,N/A,7743.TWO,21.0,-58.33,-391.2,17.073170731707318,金利食安
❌ 暫避觀望,5.7,327.76,0.04,N/A,0.16,2025,2026-03,-60.0,8.46,📉 獲利侵蝕,N/A,4729.TWO,22.8999996185,-63.64,-391.4,60.263156890789475,熒茂
⚪ 中性觀察,285.15000000000003,381.69,1.56,N/A,7.5,2025,2026-03,10.62,-4.4,📉 獲利侵蝕,N/A,3402.TWO,155.0,-9.83,-391.52,8.153603366649131,漢科
❌ 暫避觀望,194.54999999999998,398.1,1.62,N/A,5.43,2025,2026-03,43.01,27.06,⚠️ 獲利稀釋,N/A,4979.TWO,468.5,5.92,-392.18,36.12181958365459,華星光
⚪ 數據不足,-58.35,389.42,-0.34,-6.90%,-1.48,2025,2026-03,-410.42,-10.11,📉 獲利侵蝕,21.21%,2457.TW,29.5,-3.03,-392.45,0.0,飛宏
⚪ 中性觀察,44.550000000000004,342.65,0.29,N/A,1.3,2025,2026-03,-46.94,-13.43,📉 獲利侵蝕,N/A,4535.TWO,26.8500003815,-50.0,-392.65,9.040404168855218,至興
❌ 暫避觀望,6.450000000000001,337.41,0.08,8.41%,0.34,2025,2026-03,-74.05,16.57,📉 獲利侵蝕,25.04%,3597.TWO,26.6499996185,-55.56,-392.97,61.97674329883721,映興
⚪ 中性觀察,158.55,343.32,0.67,5.06%,4.35,2025,2026-03,74.89,11.14,📉 獲利侵蝕,26.65%,3605.TW,88.1999969482,-50.0,-393.32,8.344370572204351,宏致
⚪ 數據不足,-148.5,408.48,-0.3,-46.94%,-3.68,2025,2026-03,-24.32,-0.82,⚠️ 獲利稀釋,8.14%,2939.TW,19.7000007629,14.29,-394.19,0.0,永邑-KY
⚪ 數據不足,-97.19999999999999,394.41,-0.55,N/A,-2.55,2025,2026-03,-121.74,-31.37,📉 獲利侵蝕,N/A,8024.TWO,15.8500003815,0.0,-394.41,0.0,佑華
⚪ 數據不足,-12.0,-71.35,-0.22,-47.25%,-0.43,2025,2026-03,-112.91,-89.32,🌑 雙重衰退,37.85%,4113.TWO,15.0,-466.67,-395.32000000000005,0.0,聯上
⚪ 中性觀察,266.25,340.44,1.2,N/A,6.77,2025,2026-03,-17.06,10.46,📉 獲利侵蝕,N/A,6768.TW,73.5,-55.22,-395.65999999999997,4.140845070422535,志強-KY
⚪ 中性觀察,114.60000000000001,208.18,-0.07,N/A,2.78,2025,2026-03,55.31,-7.81,📉 獲利侵蝕,N/A,6294.TWO,30.25,-187.5,-395.68,3.9594240837696333,智基
⚪ 中性觀察,450.75,316.5,0.75,N/A,13.02,2025,2026-03,-14.96,5.05,📉 獲利侵蝕,N/A,6890.TW,212.0,-79.51,-396.01,7.054908485856905,來億-KY
⚪ 中性觀察,108.60000000000001,344.45,0.3,N/A,2.9,2025,2026-03,-2.36,13.71,📉 獲利侵蝕,N/A,6235.TW,44.2000007629,-51.61,-396.06,6.104972481063535,華孚
⚪ 數據不足,-9.9,374.82,0.24,N/A,-0.19,2025,2026-03,67.24,-2.42,🔄 轉虧為盈,N/A,4430.TWO,17.3999996185,-22.58,-397.4,0.0,耀億
❌ 暫避觀望,117.30000000000001,657.4,1.51,N/A,3.36,2025,2026-03,26.79,-7.61,⚠️ 獲利稀釋,N/A,8086.TWO,144.0,259.52,-397.88,18.414322250639387,宏捷科
❌ 暫避觀望,121.94999999999999,471.97,1.17,8.52%,3.51,2025,2026-03,3072.73,28.87,⚠️ 獲利稀釋,22.14%,3189.TW,833.0,73.33,-398.64000000000004,102.46002460024602,景碩
⚪ 數據不足,0.0,438.93,0.55,8.28%,1.23,2025,2026-03,-20.13,-12.57,⚠️ 獲利稀釋,17.58%,1709.TW,0.0,40.0,-398.93,0.0,和益
❌ 暫避觀望,1089.6,492.63,10.73,N/A,29.06,2025,2026-03,77.66,51.55,⚠️ 獲利稀釋,N/A,8210.TW,1305.0,93.47,-399.15999999999997,17.965308370044053,勤誠
⚪ 數據不足,-11.850000000000001,586.98,0.2,N/A,-0.36,2025,2026-03,23.4,191.86,🔄 轉虧為盈,N/A,4950.TWO,16.3500003815,186.96,-400.02,0.0,金耘國際
⚪ 數據不足,-149.25000000000003,14.56,-2.14,N/A,-1.02,2025,2026-03,-276.79,-23.56,📉 獲利侵蝕,N/A,6854.TW,123.0,-386.36,-400.92,0.0,錼創科技-KY創
⚪ 數據不足,-5.3999999999999995,334.65,-0.05,-80.56%,-0.13,2025,2026-03,-44.44,28.81,📉 獲利侵蝕,15.04%,4402.TWO,17.3500003815,-66.67,-401.32,0.0,郡都開發
❌ 暫避觀望,155.1,830.09,3.28,6.82%,4.38,2025,2026-03,18.07,13.75,⚠️ 獲利稀釋,15.77%,3037.TW,969.0,428.33,-401.76000000000005,93.7137330754352,欣興
⚪ 中性觀察,47.699999999999996,474.91,0.57,N/A,1.14,2025,2026-03,54.05,3.13,⚠️ 獲利稀釋,N/A,5276.TWO,19.7000007629,72.73,-402.18,6.19496879336478,達輝-KY
❌ 暫避觀望,12.6,557.65,0.28,5.53%,0.52,2025,2026-03,-68.29,-2.19,⚠️ 獲利稀釋,37.12%,2611.TW,14.3000001907,154.9,-402.75,17.023809750833333,志信
❌ 暫避觀望,6.6,752.81,0.09,N/A,0.11,2025,2026-03,1000.0,-8.11,⚠️ 獲利稀釋,N/A,5488.TWO,15.4499998093,350.0,-402.80999999999995,35.11363593022727,松普
❌ 暫避觀望,28.799999999999997,407.81,0.47,6.05%,0.99,2025,2026-03,-74.48,-3.28,⚠️ 獲利稀釋,21.28%,3003.TW,65.3000030518,4.44,-403.37,34.01041825614584,健和興
❌ 暫避觀望,34.50000000000001,349.69,0.37,3.55%,1.36,2025,2026-03,-41.88,3.73,📉 獲利侵蝕,22.67%,4566.TW,68.3000030518,-53.75,-403.44,29.69565350078261,時碩工業
⚪ 數據不足,0.0,403.93,4.54,N/A,18.44,2025,2026-03,5.99,13.2,⚠️ 獲利稀釋,N/A,6803.TWO,0.0,0.44,-403.49,0.0,崑鼎
❌ 暫避觀望,19.799999999999997,412.13,0.13,N/A,0.72,2025,2026-03,10.77,17.93,⚠️ 獲利稀釋,N/A,6133.TW,25.7999992371,8.33,-403.8,19.545453967500002,金橋
⚪ 中性觀察,71.39999999999999,404.41,0.42,N/A,2.05,2025,2026-03,-10.78,1.55,📉 獲利侵蝕,N/A,6884.TWO,32.5499992371,0.0,-404.41,6.838235133844539,海柏特
⚪ 中性觀察,88.94999999999999,1224.69,2.76,N/A,1.23,2025,2026-03,-79.5,-72.18,⚠️ 獲利稀釋,N/A,4907.TWO,41.2999992371,820.0,-404.69000000000005,6.964586717892075,富宇
❌ 暫避觀望,17.7,423.58,0.2,1.24%,0.78,2025,2026-03,-19.59,-12.95,⚠️ 獲利稀釋,19.87%,1735.TW,23.75,17.65,-405.93,20.1271186440678,日勝化
