symbol,expansion,advice,price,status,rev_yoy,eps,prev_eps_yoy,date,gm,prev_year,prev_eps,est_price,eps_yoy,name,pe,prev_rev_yoy,om
2897.TW,2.030000000000001,✅ 穩健價值,10.8500003815,🏰 高護城河,36.86,0.28,-35.48,2026-03,91.47%,2025,0.61,26.1,38.89,王道銀行,6.235632403160919,-2.09,32.72%
4190.TW,0.9399999999999977,⚪ 數據不足,26.0,🚀 利潤擴張,42.24,-0.26,67.52,2026-03,N/A,2025,-1.59,-73.20000000000002,43.18,佐登-KY,0.0,1.27,N/A
4951.TWO,0.6000000000000014,✅ 穩健價值,80.9000015259,🚀 利潤擴張,35.11,1.71,40.71,2026-03,N/A,2025,5.98,210.45,35.71,精拓科,5.7662153617890235,4.88,N/A
2838.TW,0.5700000000000003,✅ 穩健價值,21.0,🏰 高護城河,17.29,0.35,8.94,2026-03,94.34%,2025,1.29,45.6,17.86,聯邦銀,6.907894736842105,4.5,35.36%
3293.TWO,0.28999999999999915,✅ 穩健價值,708.0,🏰 高護城河,19.67,11.18,19.82,2026-03,97.58%,2025,38.51,1433.8500000000001,19.96,鈊象,7.406632492938591,19.01,59.33%
7760.TW,-0.07999999999999985,⚪ 數據不足,32.9000015259,🌑 雙重衰退,-1.33,0.7,-68.78,2026-03,N/A,2025,0.68,0.0,-1.41,享溫馨,0.0,-1.96,N/A
7760.TWO,-0.07999999999999985,⚪ 數據不足,0.0,🌑 雙重衰退,-1.33,0.7,-68.78,2026-03,N/A,2025,0.68,0.0,-1.41,未知,0.0,-1.96,N/A
6906.TW,-0.3099999999999987,❌ 暫避觀望,81.1999969482,⚠️ 獲利稀釋,16.31,0.6,-48.45,2026-03,N/A,2025,1.87,49.2,16.0,現觀科,24.75609663054878,-11.58,N/A
6535.TWO,-0.9000000000000004,⚪ 數據不足,81.9000015259,🌑 雙重衰退,-13.62,-0.72,19.44,2026-03,N/A,2025,-2.05,-90.0,-14.52,順藥,0.0,-8.49,N/A
2892.TW,-1.0600000000000005,⚪ 中性觀察,37.7999992371,🏰 高護城河,12.82,0.57,3.31,2026-03,78.99%,2025,1.87,73.8,11.76,第一金,7.682926674207318,7.59,35.12%
6901.TW,-1.1400000000000006,⚪ 數據不足,15.1000003815,⚠️ 獲利稀釋,38.45,-0.42,53.38,2026-03,N/A,2025,-1.38,-65.25,37.31,鑽石投資,0.0,51.85,N/A
5880.TW,-1.7799999999999994,⚪ 中性觀察,26.8500003815,⚠️ 獲利稀釋,14.28,0.36,7.94,2026-03,N/A,2025,1.36,51.0,12.5,合庫金,7.897058935735294,13.01,N/A
2801.TW,-1.8699999999999974,⚪ 中性觀察,26.8500003815,🏰 高護城河,20.79,0.44,13.53,2026-03,88.90%,2025,1.51,58.949999999999996,18.92,彰銀,6.832061165776082,8.35,38.59%
5876.TW,-1.9099999999999984,⚪ 中性觀察,47.5,⚠️ 獲利稀釋,11.29,1.05,10.11,2026-03,N/A,2025,3.06,124.19999999999999,9.38,上海商銀,5.736714975845411,3.7,N/A
7820.TWO,-2.0799999999999983,⚪ 數據不足,117.5,⚠️ 獲利稀釋,63.3,0.79,4.79,2026-03,N/A,2025,1.76,0.0,61.22,立盈,0.0,58.62,N/A
2834.TW,-3.9000000000000004,⚪ 中性觀察,17.9500007629,🏰 高護城河,13.27,0.35,2.44,2026-03,97.54%,2025,1.26,49.2,9.37,臺企銀,5.47256120820122,2.85,41.10%
2536.TW,-4.2900000000000205,⚪ 中性觀察,19.0,⚠️ 獲利稀釋,404.29,0.15,422.95,2026-03,N/A,2025,3.19,84.75,400.0,宏普,3.3628318584070795,327.05,N/A
2726.TWO,-5.049999999999997,⚪ 數據不足,8.1599998474,🏰 高護城河,56.57,-0.33,-174.64,2026-03,54.90%,2025,-3.55,-105.6,51.52,雅茗-KY,0.0,0.59,-51.18%
6415.TW,-5.090000000000003,❌ 暫避觀望,417.0,⚠️ 獲利稀釋,120.31,1.98,8.14,2026-03,N/A,2025,6.4,228.75000000000003,115.22,矽力*-KY,27.344262295081965,1.94,N/A
2884.TW,-6.640000000000001,⚪ 中性觀察,44.25,🏰 高護城河,19.37,0.62,30.06,2026-03,91.14%,2025,2.12,81.0,12.73,玉山金,8.194444444444445,20.44,40.48%
4171.TWO,-6.729999999999997,⚪ 數據不足,16.6000003815,🏰 高護城河,56.73,-0.09,8.21,2026-03,73.67%,2025,-1.93,-79.95,50.0,瑞基,0.0,12.71,-9.23%
2891.TW,-7.1,⚪ 中性觀察,66.5999984741,🏰 高護城河,22.25,1.18,11.73,2026-03,70.98%,2025,4.08,151.5,15.15,中信金,6.594059254861387,29.29,31.38%
2881.TW,-9.66,⚪ 中性觀察,147.0,🌑 雙重衰退,-10.41,2.4,-21.56,2026-03,42.21%,2025,8.37,307.35,-20.07,富邦金,7.174231332357246,9.74,22.46%
4911.TWO,-10.07,⚪ 中性觀察,29.3999996185,🏰 高護城河,-52.83,0.23,26.01,2026-03,85.36%,2025,2.18,80.39999999999999,-62.9,德英,5.485074555690299,24.13,42.63%
2528.TW,-10.710000000000008,⚪ 中性觀察,20.2000007629,🌑 雙重衰退,-98.55,-0.11,12.42,2026-03,15.63%,2025,3.65,130.95000000000002,-109.26,皇普,2.313860339392898,130.3,10.37%
6534.TW,-10.719999999999999,⚪ 中性觀察,92.1999969482,⚠️ 獲利稀釋,17.4,4.15,-2.59,2026-03,N/A,2025,4.51,255.0,6.68,正瀚-創,5.423529232247058,11.21,N/A
6958.TW,-11.030000000000001,⚪ 數據不足,17.4500007629,🔄 轉虧為盈,174.36,0.2,-280.56,2026-03,N/A,2025,-2.38,-70.65,163.33,日盛台駿,0.0,-7.09,N/A
2812.TW,-11.209999999999999,⚪ 中性觀察,19.1499996185,🏰 高護城河,13.77,0.4,0.0,2026-03,93.02%,2025,1.53,57.300000000000004,2.56,台中銀,5.013088905366492,6.96,51.96%
6598.TW,-11.850000000000023,⚪ 數據不足,28.3999996185,🔄 轉虧為盈,168.99,0.2,22.83,2026-03,N/A,2025,-1.96,-61.349999999999994,157.14,ABC-KY,0.0,38.52,N/A
3141.TWO,-12.140000000000015,❌ 暫避觀望,93.9000015259,⚠️ 獲利稀釋,149.28,0.84,-54.31,2026-03,38.56%,2025,0.54,16.65,137.14,晶宏,84.59459596927928,7.08,-3.65%
1453.TW,-13.820000000000007,⚪ 數據不足,11.1000003815,🏰 高護城河,72.15,-0.05,100.0,2026-03,912.85%,2025,0.04,-1.05,58.33,大將,0.0,7.27,-2853.40%
2882.TW,-13.85,⚪ 中性觀察,110.5,🏰 高護城河,12.33,2.15,-2.94,2026-03,62.29%,2025,7.06,254.09999999999997,-1.52,國泰金,6.523022432113342,-2.04,30.59%
2890.TW,-14.090000000000003,⚪ 中性觀察,43.2000007629,🏰 高護城河,47.42,0.76,4.57,2026-03,91.41%,2025,1.97,79.35,33.33,永豐金,8.166351751020793,15.47,37.14%
1589.TW,-15.41,⚪ 數據不足,5.5399999619,⚠️ 獲利稀釋,16.77,-5.06,65.91,2025-09,7.87%,2025,-2.71,-222.15,1.36,永冠-KY,0.0,18.73,-5.22%
2845.TW,-15.84,⚪ 中性觀察,13.5500001907,🏰 高護城河,11.99,0.25,-14.85,2026-03,102.49%,2025,0.93,34.800000000000004,-3.85,遠東銀,5.840517323577585,0.06,38.22%
5907.TW,-15.91,⚪ 數據不足,4.8800001144,📉 獲利侵蝕,8.46,-1.01,-73.66,2026-03,N/A,2025,-4.55,-159.0,-7.45,大洋-KY,0.0,-14.95,N/A
2820.TW,-16.08,⚪ 中性觀察,16.9500007629,🏰 高護城河,76.08,0.48,31.37,2026-03,87.03%,2025,1.34,53.849999999999994,60.0,華票,4.721448680473538,33.06,65.42%
5203.TW,-16.12,⚪ 中性觀察,56.2999992371,⚠️ 獲利稀釋,20.0,1.34,-9.05,2026-03,N/A,2025,3.63,126.89999999999999,3.88,訊連,6.654846245520096,18.91,N/A
1760.TW,-16.340000000000003,⚪ 中性觀察,55.9000015259,🏰 高護城河,98.16,0.6,53.1,2026-03,52.35%,2025,2.22,78.60000000000001,81.82,寶齡富錦,10.6679392225,1.66,13.25%
1597.TW,-17.090000000000003,❌ 暫避觀望,151.5,⚠️ 獲利稀釋,197.09,0.43,-15.24,2026-03,38.83%,2025,0.91,30.150000000000002,180.0,直得,75.3731343283582,9.81,9.16%
3708.TW,-18.21,⚪ 中性觀察,99.0999984741,🌑 雙重衰退,-54.13,0.13,1276.65,2026-03,24.80%,2025,35.57,545.4000000000001,-72.34,上緯投控,2.7255225102887786,-30.75,-95.04%
6542.TWO,-21.590000000000003,⚪ 數據不足,43.2000007629,⚠️ 獲利稀釋,54.92,0.04,-99.01,2026-03,N/A,2025,0.02,-8.100000000000001,33.33,隆中,0.0,10.22,N/A
2910.TW,-21.689999999999998,⚪ 中性觀察,23.9500007629,🏰 高護城河,18.36,0.29,8.85,2026-03,87.61%,2025,1.23,42.45,-3.33,統領,8.462897796077739,-14.47,51.79%
4106.TW,-22.47,⚪ 中性觀察,24.3999996185,⚠️ 獲利稀釋,122.47,0.46,5.26,2026-03,N/A,2025,1.2,45.45,100.0,雃博,8.052805154620462,0.74,N/A
4971.TWO,-22.839999999999975,❌ 暫避觀望,621.0,⚠️ 獲利稀釋,254.17,1.97,146.97,2026-03,N/A,2025,1.65,45.6,231.33,IET-KY,204.27631578947367,50.49,N/A
3485.TWO,-23.32,⚪ 數據不足,207.5,🌑 雙重衰退,-6.85,1.69,-17.37,2026-03,N/A,2025,5.9,0.0,-30.17,敘豐,0.0,-10.06,N/A
6446.TW,-23.950000000000003,❌ 暫避觀望,1345.0,⚠️ 獲利稀釋,76.92,5.79,53.11,2026-03,N/A,2025,13.64,530.85,52.97,藥華藥,38.00508618253744,60.61,N/A
6712.TWO,-25.2,⚪ 中性觀察,158.0,⚠️ 獲利稀釋,49.97,1.39,7.69,2026-03,N/A,2025,4.88,177.14999999999998,24.77,長聖,13.37849280270957,8.96,N/A
6856.TWO,-26.030000000000005,⚪ 中性觀察,41.4000015259,⚠️ 獲利稀釋,47.77,0.56,-36.41,2026-03,N/A,2025,2.62,83.55000000000001,21.74,鑫傳,7.432675318833034,19.24,N/A
8076.TWO,-26.439999999999998,❌ 暫避觀望,21.8500003815,⚠️ 獲利稀釋,326.44,0.16,-90.28,2026-03,N/A,2025,0.14,9.750000000000002,300.0,伍豐,33.615385202307685,-11.54,N/A
1442.TW,-27.14,⚪ 中性觀察,30.3500003815,🌑 雙重衰退,-55.17,0.23,-57.74,2026-03,49.04%,2025,3.03,116.85,-82.31,名軒,3.8960205881258023,-62.17,34.02%
7803.TW,-27.559999999999995,⚪ 數據不足,0.0,🌑 雙重衰退,-6.92,-0.78,-67.15,2026-03,N/A,2025,-2.29,0.0,-34.48,雲象科技-創,0.0,91.93,N/A
7803.TWO,-27.559999999999995,⚪ 數據不足,0.0,🌑 雙重衰退,-6.92,-0.78,-67.15,2026-03,N/A,2025,-2.29,0.0,-34.48,未知,0.0,91.93,N/A
2702.TW,-28.31,⚪ 數據不足,12.6999998093,🔄 轉虧為盈,18.79,0.19,-234.62,2026-03,89.24%,2025,-0.35,-24.3,-9.52,華園,0.0,-2.27,10.47%
4728.TWO,-28.85,⚪ 中性觀察,392.5,🏰 高護城河,28.12,4.07,6.9,2026-03,77.03%,2025,13.33,521.55,-0.73,雙美,11.288467069312627,11.45,41.97%
8942.TWO,-28.87,⚪ 中性觀察,41.9000015259,📉 獲利侵蝕,20.98,1.05,-66.05,2026-03,N/A,2025,1.83,78.15,-7.89,森鉅,8.042226780403071,-20.5,N/A
2723.TW,-28.88,⚪ 數據不足,79.1999969482,🔄 轉虧為盈,39.9,1.31,-175.3,2026-03,59.54%,2025,-2.47,-53.400000000000006,11.02,美食-KY,0.0,-4.59,7.94%
6592.TW,-30.67,⚪ 中性觀察,60.5,⚠️ 獲利稀釋,55.42,0.76,10.4,2026-03,N/A,2025,4.72,158.4,24.75,和潤企業,5.729166666666666,-18.16,N/A
6693.TWO,-31.44999999999999,⚪ 數據不足,182.0,🔄 轉虧為盈,542.16,1.17,-102.7,2026-03,N/A,2025,-0.09,-26.700000000000003,510.71,廣閎科,0.0,29.21,N/A
4741.TWO,-34.69,❌ 暫避觀望,40.2000007629,⚠️ 獲利稀釋,244.69,0.31,-85.43,2026-03,33.55%,2025,0.29,7.35,210.0,泓瀚,82.04081788346939,-17.82,3.21%
1435.TW,-34.92,⚪ 數據不足,23.2999992371,🏰 高護城河,54.92,-0.08,-51.85,2026-03,64.71%,2025,-0.41,-14.1,20.0,中福,0.0,-43.98,-1427.47%
3522.TWO,-35.099999999999994,⚪ 數據不足,12.0,🔄 轉虧為盈,125.1,0.4,-17.7,2026-03,N/A,2025,-2.66,-81.6,90.0,御嵿,0.0,27.85,N/A
3056.TW,-36.16,⚪ 中性觀察,14.0,🌑 雙重衰退,-63.16,0.01,-82.6,2026-03,21.31%,2025,1.07,55.05,-99.32,富華新,3.8147138964577656,-68.21,-1.56%
1529.TW,-37.59000000000003,⚪ 中性觀察,16.0499992371,⚠️ 獲利稀釋,470.92,0.16,876.92,2026-03,16.87%,2025,1.01,45.3,433.33,樂事綠能,5.3145692838079475,32.89,7.13%
1463.TW,-37.72999999999999,❌ 暫避觀望,17.2000007629,🌑 雙重衰退,-64.4,-0.01,-95.82,2026-03,N/A,2025,0.13,16.650000000000002,-102.13,強盛新,15.495496182792792,23.84,N/A
6870.TWO,-37.95,❌ 暫避觀望,289.0,⚠️ 獲利稀釋,104.62,1.1,40.48,2026-03,N/A,2025,7.08,210.89999999999998,66.67,騰雲,20.5547652916074,20.33,N/A
6482.TWO,-38.26,⚪ 中性觀察,24.2000007629,🌑 雙重衰退,-33.46,0.28,-34.28,2026-03,N/A,2025,2.32,80.1,-71.72,弘煜科,4.531835348857678,-10.07,N/A
7728.TWO,-38.51,❌ 暫避觀望,627.0,⚠️ 獲利稀釋,94.63,1.53,-45.05,2026-03,N/A,2025,4.92,142.5,56.12,光焱科技,66.0,-6.16,N/A
7842.TWO,-39.09,⚪ 數據不足,99.9000015259,⚠️ 獲利稀釋,86.87,1.33,112.83,2026-03,N/A,2025,4.01,0.0,47.78,天能綠電,0.0,123.22,N/A
7818.TW,-39.849999999999994,⚪ 數據不足,60.0,🌑 雙重衰退,-12.84,0.88,-28.57,2026-03,N/A,2025,5.65,0.0,-52.69,溢泰實業,0.0,-4.14,N/A
7818.TWO,-39.849999999999994,⚪ 數據不足,0.0,🌑 雙重衰退,-12.84,0.88,-28.57,2026-03,N/A,2025,5.65,0.0,-52.69,未知,0.0,-4.14,N/A
3577.TWO,-39.860000000000014,❌ 暫避觀望,110.5,🏰 高護城河,130.77,1.47,46.3,2026-03,53.43%,2025,2.37,103.20000000000002,90.91,泓格,16.061046511627904,9.44,14.28%
3288.TWO,-39.879999999999995,⚪ 數據不足,20.9500007629,🏰 高護城河,123.55,-0.08,-74.29,2026-03,71.52%,2025,-0.64,-25.049999999999997,83.67,點晶,0.0,-10.15,6.07%
6024.TW,-40.22,⚪ 中性觀察,60.9000015259,⚠️ 獲利稀釋,97.36,1.76,-6.01,2026-03,N/A,2025,5.48,207.15,57.14,群益期,4.409848046770456,9.98,N/A
6949.TW,-40.43,⚪ 數據不足,54.9000015259,⚠️ 獲利稀釋,50.51,-1.18,44.38,2026-03,N/A,2025,-7.23,-235.35000000000002,10.08,沛爾生醫-創,0.0,60.07,N/A
6423.TWO,-40.510000000000005,❌ 暫避觀望,84.9000015259,🌑 雙重衰退,-6.55,0.28,-39.36,2026-03,N/A,2025,0.58,27.450000000000003,-47.06,億而得,46.393443456775955,2.34,N/A
6961.TWO,-40.620000000000005,⚪ 數據不足,49.5,📉 獲利侵蝕,0.49,1.9,16.53,2026-03,N/A,2025,4.23,0.0,-40.13,旅天下,0.0,-8.56,N/A
4529.TWO,-40.9,⚪ 數據不足,3.7300000191,🏰 高護城河,40.9,-0.17,42.64,2026-03,59.04%,2025,-0.74,-28.05,0.0,淳紳,0.0,-22.14,-1090.16%
2059.TW,-42.38999999999999,❌ 暫避觀望,12400.0,🏰 高護城河,81.21,36.58,59.82,2026-03,76.10%,2025,103.23,3584.3999999999996,38.82,川湖,51.89152996317376,72.77,69.19%
6788.TWO,-44.06000000000001,⚪ 中性觀察,347.0,⚠️ 獲利稀釋,77.29,4.49,31.09,2026-03,N/A,2025,17.36,626.85,33.23,華景電,8.303421871261067,19.97,N/A
2739.TW,-44.18000000000001,⚪ 中性觀察,37.7000007629,⚠️ 獲利稀釋,153.86,1.3,-56.22,2026-03,44.04%,2025,2.36,85.95,109.68,寒舍,6.579406764904013,2.72,12.46%
6212.TWO,-44.419999999999995,⚪ 中性觀察,31.3999996185,🌑 雙重衰退,-37.96,0.4,-34.98,2026-03,N/A,2025,3.96,157.95000000000002,-82.38,理銘,2.981956279059829,-55.31,N/A
7822.TW,-46.32000000000001,⚪ 數據不足,902.0,⚠️ 獲利稀釋,124.98,4.93,279.4,2026-03,N/A,2025,14.04,0.0,78.66,倍利科,0.0,187.82,N/A
6028.TWO,-46.75,⚪ 數據不足,95.8000030518,📉 獲利侵蝕,11.65,2.48,-34.17,2026-03,N/A,2025,7.86,0.0,-35.1,公勝保經,0.0,5.26,N/A
6231.TWO,-47.19,⚪ 中性觀察,226.5,📉 獲利侵蝕,47.19,1.7,-9.63,2026-03,N/A,2025,6.66,235.35,0.0,系微,14.435946462715105,4.64,N/A
5871.TW,-47.68,⚪ 中性觀察,112.0,📉 獲利侵蝕,47.02,3.26,-13.92,2026-03,N/A,2025,11.24,431.25,-0.66,中租-KY,3.8956521739130436,-4.62,N/A
2423.TW,-48.0,⚪ 中性觀察,74.0,🏰 高護城河,142.03,1.3,20.66,2026-03,51.76%,2025,2.92,111.3,94.03,固緯,9.973045822102426,5.54,18.42%
7721.TW,-48.8,❌ 暫避觀望,63.0,⚠️ 獲利稀釋,88.8,0.21,-82.84,2026-03,N/A,2025,0.55,22.050000000000004,40.0,微程式,42.857142857142854,-36.07,N/A
8277.TWO,-48.970000000000006,⚪ 數據不足,8.0500001907,⚠️ 獲利稀釋,67.15,-0.09,48.61,2026-03,N/A,2025,-0.37,-14.85,18.18,商丞,0.0,-16.98,N/A
3576.TW,-49.61999999999989,⚪ 數據不足,16.9500007629,🔄 轉虧為盈,1122.35,1.07,41.22,2026-03,-18.77%,2025,-0.77,-10.5,1072.73,聯合再生,0.0,-47.33,-63.16%
7772.TWO,-52.29,⚪ 數據不足,130.0,🌑 雙重衰退,-19.71,0.35,43.08,2026-03,N/A,2025,1.86,0.0,-72.0,耀穎,0.0,12.72,N/A
6523.TWO,-54.99,⚪ 中性觀察,89.5999984741,📉 獲利侵蝕,9.64,1.88,-26.4,2026-03,N/A,2025,7.78,283.05,-45.35,達爾膚,4.748277608590355,-5.92,N/A
7811.TWO,-55.010000000000005,⚪ 數據不足,74.0,🌑 雙重衰退,-18.25,1.09,-10.5,2026-03,N/A,2025,8.1,0.0,-73.26,民盛,0.0,18.06,N/A
5236.TWO,-55.470000000000006,⚪ 中性觀察,134.5,⚠️ 獲利稀釋,98.26,2.97,4.12,2026-03,N/A,2025,8.59,333.00000000000006,42.79,凌陽創新,6.058558558558558,10.0,N/A
6841.TWO,-55.730000000000004,❌ 暫避觀望,53.0999984741,⚠️ 獲利稀釋,100.17,0.26,183.87,2026-03,N/A,2025,0.89,34.35,44.44,長佳智能,23.187772259432315,12.23,N/A
6649.TWO,-55.77,⚪ 中性觀察,35.6500015259,🌑 雙重衰退,-44.23,0.0,3600.0,2026-03,N/A,2025,1.4,50.099999999999994,-100.0,台生材,10.673653151467066,128.22,N/A
2903.TW,-55.970000000000006,⚪ 中性觀察,22.3999996185,🏰 高護城河,74.15,0.39,-5.49,2026-03,54.41%,2025,1.56,55.35000000000001,18.18,遠百,6.070460601219512,-2.68,14.06%
8289.TWO,-56.31,⚪ 數據不足,43.3499984741,⚠️ 獲利稀釋,356.31,0.28,-90.0,2026-03,N/A,2025,0.04,-4.65,300.0,泰藝,0.0,16.02,N/A
5530.TWO,-56.580000000000005,⚪ 中性觀察,49.0,⚠️ 獲利稀釋,59.84,0.95,-28.2,2026-03,N/A,2025,2.75,101.10000000000001,3.26,龍巖,7.270029673590504,-2.7,N/A
2102.TW,-57.19,⚪ 中性觀察,17.7000007629,⚠️ 獲利稀釋,162.75,0.01,721.43,2026-03,20.10%,2025,6.28,25.500000000000004,105.56,泰豐,10.411765154647059,-0.57,-167.95%
4131.TWO,-57.69,⚪ 數據不足,30.7000007629,⚠️ 獲利稀釋,141.56,-0.05,36.07,2026-03,34.86%,2025,-0.78,-19.05,83.87,浩泰,0.0,297.52,-26.13%
2524.TW,-57.870000000000005,⚪ 中性觀察,35.25,🌑 雙重衰退,-17.97,0.36,-77.57,2026-03,N/A,2025,1.71,79.80000000000001,-75.84,京城,6.62593984962406,-60.41,N/A
6767.TWO,-58.480000000000004,⚪ 數據不足,24.5,🔄 轉虧為盈,27.71,0.09,60.8,2026-03,N/A,2025,-0.49,-6.75,-30.77,台微醫,0.0,-6.86,N/A
1731.TW,-58.480000000000004,⚪ 中性觀察,20.8999996185,⚠️ 獲利稀釋,65.98,0.43,4.62,2026-03,N/A,2025,1.36,55.2,7.5,美吾華,5.679347722418478,6.61,N/A
4105.TWO,-58.529999999999994,⚪ 中性觀察,77.1999969482,🏰 高護城河,71.91,1.78,7.55,2026-03,56.36%,2025,6.27,237.29999999999998,13.38,東洋,4.879898669292036,9.49,21.51%
6918.TW,-59.980000000000004,⚪ 中性觀察,77.4000015259,📉 獲利侵蝕,55.78,1.39,-1.21,2026-03,N/A,2025,5.16,200.99999999999997,-4.2,愛派司,5.776119516858209,8.61,N/A
7795.TW,-60.09,⚪ 數據不足,548.0,🌑 雙重衰退,-17.44,0.21,-26.3,2026-03,N/A,2025,3.11,0.0,-77.53,長廣,0.0,-15.04,N/A
7794.TWO,-61.379999999999995,⚪ 數據不足,32.5,📉 獲利侵蝕,46.86,0.53,169.31,2026-03,N/A,2025,2.72,0.0,-14.52,宏�硒撥s,0.0,18.71,N/A
6703.TWO,-62.099999999999994,⚪ 中性觀察,100.5,⚠️ 獲利稀釋,74.83,1.87,-2.0,2026-03,N/A,2025,9.9,330.59999999999997,12.73,軒郁,4.55989110707804,-8.29,N/A
8432.TWO,-62.29,⚪ 中性觀察,50.2999992371,⚠️ 獲利稀釋,90.14,1.01,23.05,2026-03,N/A,2025,3.63,136.79999999999998,27.85,東生華,5.515350793541668,19.79,N/A
6925.TWO,-62.51,⚪ 中性觀察,49.25,📉 獲利侵蝕,32.15,0.39,8.39,2026-03,N/A,2025,3.11,103.2,-30.36,意藍,7.15843023255814,14.61,N/A
4154.TWO,-62.719999999999985,⚪ 數據不足,12.5,⚠️ 獲利稀釋,131.64,-0.25,57.28,2026-03,33.80%,2025,-1.82,-76.65,68.92,樂威科-KY,0.0,-35.31,-77.27%
6983.TWO,-62.94,⚪ 數據不足,351.5,🌑 雙重衰退,-8.7,0.19,14.65,2026-03,N/A,2025,4.46,0.0,-71.64,華洋精機,0.0,24.42,N/A
6277.TW,-63.88999999999999,⚪ 中性觀察,78.4000015259,⚠️ 獲利稀釋,82.57,1.08,-25.6,2026-03,N/A,2025,3.08,118.35000000000001,18.68,宏正,9.936628837249682,-1.49,N/A
3115.TWO,-64.41,⚪ 數據不足,8.7299995422,🏰 高護城河,53.3,-0.1,57.53,2026-03,100.00%,2025,-0.44,-20.4,-11.11,富榮綱,0.0,12.25,-377.43%
6510.TWO,-64.5,❌ 暫避觀望,3610.0,⚠️ 獲利稀釋,119.02,10.43,95.56,2026-03,N/A,2025,30.41,1138.3500000000001,54.52,精測,47.56884965081037,33.33,N/A
2401.TW,-64.8,⚪ 數據不足,25.1499996185,⚠️ 獲利稀釋,131.47,-0.02,-181.82,2026-03,45.66%,2025,-0.37,-11.55,66.67,凌陽,0.0,-2.04,-9.00%
3228.TWO,-65.32,⚪ 數據不足,173.5,🏰 高護城河,53.08,-0.55,-491.18,2026-03,58.46%,2025,-2.03,-77.55,-12.24,金麗科,0.0,-27.25,-58.74%
8107.TWO,-65.49999999999999,⚪ 數據不足,12.3000001907,🔄 轉虧為盈,177.04,0.03,-129.28,2026-03,N/A,2025,-0.53,-25.8,111.54,大億金茂,0.0,2.06,N/A
2365.TW,-65.56,❌ 暫避觀望,28.5499992371,⚠️ 獲利稀釋,165.56,0.14,-50.0,2026-03,39.89%,2025,0.32,10.65,100.0,昆盈,40.21126653112675,-1.99,1.38%
8271.TW,-65.57999999999993,⚪ 中性觀察,217.5,⚠️ 獲利稀釋,1985.02,14.54,209.22,2026-03,N/A,2025,6.7,396.44999999999993,1919.44,宇瞻,8.22928490351873,41.93,N/A
6533.TW,-65.58,⚪ 數據不足,253.5,📉 獲利侵蝕,20.45,-3.28,-20600.0,2026-03,N/A,2025,-8.2,-405.15,-45.13,晶心科,0.0,7.0,N/A
5478.TWO,-65.6,⚪ 中性觀察,97.4000015259,⚠️ 獲利稀釋,128.72,2.39,4.25,2026-03,N/A,2025,7.93,304.65000000000003,63.12,智冠,4.795667234165435,-3.78,N/A
6955.TW,-65.85,⚪ 中性觀察,98.6999969482,📉 獲利侵蝕,52.46,0.97,30.28,2026-03,N/A,2025,4.13,153.0,-13.39,邦睿生技-創,9.676470289039216,37.43,N/A
4168.TWO,-66.11999999999999,⚪ 數據不足,21.6000003815,📉 獲利侵蝕,2.71,-0.67,0.95,2026-03,19.48%,2025,-2.16,-77.1,-63.41,醣聯,0.0,157.54,-2058.21%
2736.TWO,-66.42,⚪ 數據不足,11.5500001907,🏰 高護城河,99.75,-0.1,0.0,2026-03,51.65%,2025,-1.83,-66.15,33.33,富野,0.0,36.07,-9.65%
6405.TW,-67.48,⚪ 數據不足,38.9000015259,⚠️ 獲利稀釋,100.81,-0.26,-68.0,2026-03,N/A,2025,-1.26,-52.05,33.33,悅城,0.0,-99.4,N/A
7749.TW,-69.93,⚪ 中性觀察,355.5,⚠️ 獲利稀釋,111.76,3.56,67.87,2026-03,N/A,2025,11.77,438.15000000000003,41.83,意騰-KY,12.17048955837042,85.22,N/A
5274.TWO,-70.53999999999999,❌ 暫避觀望,18605.0,⚠️ 獲利稀釋,130.07,37.41,52.82,2026-03,N/A,2025,103.92,3805.05,59.53,信驊,73.34332006149721,40.64,N/A
2539.TW,-71.35,⚪ 中性觀察,35.75,📉 獲利侵蝕,14.66,0.68,21.4,2026-03,N/A,2025,3.46,126.15,-56.69,櫻花建,4.25089179548157,55.27,N/A
2330.TW,-71.47000000000001,⚪ 中性觀察,2465.0,🏰 高護城河,129.86,22.08,46.42,2026-03,62.33%,2025,66.26,2466.0,58.39,台積電,14.993917274939172,31.61,54.00%
5601.TWO,-71.77,❌ 暫避觀望,31.0,📉 獲利侵蝕,71.77,0.1,7.69,2026-03,N/A,2025,0.42,15.75,0.0,台聯櫃,29.523809523809522,1.81,N/A
6570.TWO,-73.16,❌ 暫避觀望,48.4500007629,⚠️ 獲利稀釋,232.25,0.57,-18.87,2026-03,N/A,2025,1.29,46.349999999999994,159.09,維田,15.67961189737864,3.05,N/A
6492.TWO,-73.19999999999999,⚪ 數據不足,34.0,📉 獲利侵蝕,64.38,-0.75,10.09,2026-03,N/A,2025,-2.97,-106.50000000000001,-8.82,生華科,0.0,7.0,N/A
3158.TWO,-73.75,⚪ 中性觀察,83.5999984741,🏰 高護城河,76.49,1.5,-10.36,2026-03,63.24%,2025,7.27,248.7,2.74,嘉實,5.042219449583837,7.07,24.73%
8446.TWO,-74.55,⚪ 中性觀察,86.0999984741,📉 獲利侵蝕,28.0,1.78,-9.97,2026-03,N/A,2025,10.3,404.99999999999994,-46.55,華研,3.1888888323740745,-21.14,N/A
