eps_yoy,prev_rev_yoy,pe,symbol,date,est_price,prev_year,rev_yoy,advice,om,status,price,prev_eps,prev_eps_yoy,eps,gm,name,expansion
57.28,-47.71,0.0,4154.TWO,2025-12,-84.00000000000001,2025,-35.31,⚪ 數據不足,-77.27%,🧐 疑業外收益,14.3000001907,-1.67,41.15,-1.82,33.80%,樂威科-KY,92.59
88.8,2.22,16.032257387741936,2390.TW,2025-12,9.3,2025,-3.19,⚪ 中性觀察,-7.49%,🧐 疑業外收益,9.9399995804,0.07,107.29,-0.14,19.09%,云辰,91.99
96.31,5.8,6630.0003051799995,3504.TW,2025-12,0.15000000000000002,2025,4.53,⚠️ 追價風險,0.06%,🚀 利潤擴張,66.3000030518,-0.02,99.23,-0.08,20.05%,揚明光,91.78
279.4,255.72,0.0,7822.TW,2025-12,0.0,2025,187.82,⚪ 數據不足,N/A,🚀 利潤擴張,0.0,8.86,914.94,14.04,N/A,倍利科,91.57999999999998
54.88,-30.23,0.0,6674.TW,2025-12,-48.75,2025,-36.53,⚪ 數據不足,N/A,🧐 疑業外收益,18.3999996185,-0.98,33.79,-1.13,N/A,鋐寶科技,91.41
100.0,9.78,0.0,8092.TWO,2025-12,-15.0,2025,8.81,⚪ 數據不足,N/A,🚀 利潤擴張,17.6000003815,-0.22,-83.33,0.0,N/A,建暐,91.19
122.05,26.76,29.967223349461523,2360.TW,2025-12,961.0500000000001,2025,31.05,⚠️ 追價風險,34.82%,🏰 高護城河,1920.0,21.67,141.3,27.7,60.80%,致茂,91.0
89.13,-0.65,0.0,2705.TW,2025-12,-1.9500000000000004,2025,-1.47,⚪ 數據不足,16.76%,🔄 轉虧為盈,17.2000007629,-0.45,-309.09,0.87,39.55%,六福,90.6
104.41,13.6,20.576131687242796,6931.TW,2025-12,36.45,2025,14.16,⚪ 中性觀察,N/A,🚀 利潤擴張,50.0,0.78,75.0,1.39,N/A,青松健康,90.25
81.16,-9.27,0.0,5608.TW,2025-12,-9.6,2025,-8.84,⚪ 數據不足,N/A,🧐 疑業外收益,15.3000001907,-0.14,51.72,-0.13,N/A,四維航,90.0
41.22,-42.1,0.0,3576.TW,2025-12,-28.200000000000003,2025,-47.33,⚪ 數據不足,-63.16%,🧐 疑業外收益,15.1000003815,-0.63,46.61,-0.77,-18.77%,聯合再生,88.55
81.39,-3.06,8.738664468260511,6532.TWO,2025-12,181.95,2025,-6.21,💎 強力關注,N/A,🧐 疑業外收益,106.0,2.25,-16.97,7.31,N/A,瑞耘,87.6
107.11,18.29,0.0,4991.TWO,2025-12,-23.549999999999997,2025,25.43,⚪ 數據不足,N/A,🔄 轉虧為盈,596.0,-0.45,73.81,0.15,N/A,環宇-KY,81.68
35.27,-40.76,0.0,2740.TWO,2025-12,-125.25,2025,-45.74,⚪ 數據不足,-45.63%,🧐 疑業外收益,42.0,-2.52,-18.72,-3.19,41.62%,華軒,81.01
56.79,-21.6,0.0,1528.TW,2025-12,-21.599999999999998,2025,-23.83,⚪ 數據不足,0.98%,🧐 疑業外收益,25.1499996185,-0.53,5.36,-0.35,31.45%,恩德,80.62
65.55,-19.07,10.086229422524172,6196.TW,2025-12,574.05,2025,-15.01,💎 強力關注,N/A,🧐 疑業外收益,386.0,12.0,63.11,15.5,N/A,帆宣,80.56
95.92,13.61,0.0,2022.TW,2025-12,-0.6,2025,16.71,⚪ 數據不足,-1.47%,🚀 利潤擴張,8.1199998856,0.02,116.67,-0.02,7.21%,聚亨,79.21000000000001
100.0,14.85,0.0,5498.TWO,2025-12,-7.05,2025,21.05,⚪ 數據不足,N/A,🚀 利潤擴張,71.5,-0.17,-21.43,0.0,N/A,凱崴,78.95
73.95,-2.45,3.820754716981132,4552.TW,2025-12,79.50000000000001,2025,-4.56,💎 強力關注,7.61%,🧐 疑業外收益,20.25,1.72,84.95,2.07,19.46%,力達-KY,78.51
186.23,173.02,20.791399817017385,3563.TW,2025-12,655.8,2025,108.34,⚪ 中性觀察,29.84%,🏰 高護城河,909.0,13.28,362.45,15.8,59.86%,牧德,77.88999999999999
51.01,-12.38,0.0,3205.TWO,2025-12,-44.24999999999999,2025,-26.01,⚪ 數據不足,-34.07%,🧐 疑業外收益,59.4000015259,-0.77,54.03,-0.92,15.21%,佰研,77.02
34.68,-43.41,0.0,3523.TWO,2025-12,-65.85,2025,-42.16,⚪ 數據不足,-404.30%,🧐 疑業外收益,13.3500003815,-1.49,2.61,-1.45,-184.95%,迎輝,76.84
120.0,36.24,0.0,3498.TWO,2025-12,-32.55,2025,43.43,⚪ 數據不足,17.10%,🔄 轉虧為盈,78.3000030518,-0.9,58.96,0.48,41.15%,陽程,76.57
56.82,-22.91,0.0,3625.TWO,2025-12,-16.200000000000003,2025,-18.66,⚪ 數據不足,-68.62%,🧐 疑業外收益,17.8999996185,-0.14,86.73,-0.6,-3.42%,西勝,75.48
100.49,28.6,0.0,6654.TWO,2025-12,-44.699999999999996,2025,26.11,⚪ 數據不足,N/A,🔄 轉虧為盈,91.0999984741,-0.37,76.26,0.01,N/A,天正國際,74.38
85.65,7.47,0.0,4540.TW,2025-12,-40.5,2025,11.55,⚪ 數據不足,-1.35%,🚀 利潤擴張,53.7999992371,-1.08,69.01,-0.66,16.55%,全球傳動,74.10000000000001
71.43,-1.32,12.338710087580644,2483.TW,2025-12,27.900000000000006,2025,-2.48,✅ 穩健價值,-6.13%,🧐 疑業外收益,22.9500007629,0.68,44.68,0.6,8.90%,百容,73.91000000000001
96.29,19.21,0.0,7823.TW,2025-12,0.0,2025,22.72,⚪ 數據不足,N/A,🚀 利潤擴張,76.8000030518,-2.01,98.92,-1.49,N/A,奧義賽博-KY創,73.57000000000001
78.29,3.94,3.5893345487693713,2731.TW,2025-12,658.1999999999999,2025,6.0,💎 強力關注,5.55%,🚀 利潤擴張,157.5,13.31,76.53,17.49,16.93%,雄獅,72.29
55.88,-15.52,0.0,1440.TW,2025-12,-4.2,2025,-16.11,⚪ 數據不足,-4.90%,🧐 疑業外收益,12.75,-0.04,69.23,-0.15,7.45%,南紡,71.99000000000001
65.08,-6.34,33.72548919875816,6505.TW,2025-12,22.950000000000003,2025,-5.67,⚠️ 追價風險,N/A,🧐 疑業外收益,51.5999984741,0.5,2.04,1.04,N/A,台塑化,70.75
140.33,36.15,11.983863312766966,2451.TW,2025-12,316.05000000000007,2025,69.84,💎 強力關注,55.59%,🏰 高護城河,252.5,5.37,22.99,12.98,61.62%,創見,70.49000000000001
66.67,1.05,32.950820297540986,5398.TWO,2025-12,9.149999999999999,2025,-3.62,⚠️ 追價風險,N/A,🧐 疑業外收益,20.1000003815,0.29,20.83,0.35,N/A,慕康生醫,70.29
82.8,9.39,0.0,3623.TWO,2025-12,-16.950000000000003,2025,12.69,⚪ 數據不足,-14.24%,🚀 利潤擴張,23.5,-0.23,65.67,-0.16,-4.80%,富晶通,70.11
82.74,11.37,27.16535433070866,6213.TW,2025-12,152.4,2025,12.66,⚠️ 追價風險,N/A,🚀 利潤擴張,276.0,2.98,78.92,4.16,N/A,聯茂,70.08
53.52,-27.43,0.0,8093.TWO,2025-12,-22.65,2025,-16.31,⚪ 數據不足,N/A,🧐 疑業外收益,19.5,-0.45,79.91,-1.32,N/A,保銳,69.83
74.6,11.68,0.0,6241.TWO,2025-12,-13.649999999999999,2025,5.06,⚪ 數據不足,N/A,🚀 利潤擴張,10.5,-0.38,-642.86,-0.16,N/A,易通展,69.53999999999999
10.0,-73.69,0.0,2924.TWO,2025-12,0.0,2025,-59.26,⚪ 數據不足,-86.00%,🧐 疑業外收益,0.0,-0.71,31.73,-1.17,15.04%,宏太-KY,69.25999999999999
55.88,-12.86,0.0,6616.TWO,2025-12,-11.850000000000001,2025,-11.73,⚪ 數據不足,N/A,🧐 疑業外收益,10.0500001907,-0.25,83.78,-0.61,N/A,特昇-KY,67.61
51.69,-12.47,6.393129770992366,3152.TWO,2025-12,393.00000000000006,2025,-15.61,💎 強力關注,18.21%,🧐 疑業外收益,167.5,8.22,77.54,9.42,44.03%,璟德,67.3
98.71,29.74,25.962441314553992,3665.TW,2025-12,1597.5,2025,31.74,⚠️ 追價風險,18.37%,🚀 利潤擴張,2765.0,32.49,107.49,46.57,31.93%,貿聯-KY,66.97
151.41,86.86,0.0,6831.TW,2025-12,0.0,2025,84.7,⚪ 數據不足,N/A,🚀 利潤擴張,0.0,3.14,161.67,4.94,N/A,邁科,66.71
48.61,1.19,0.0,8277.TWO,2025-12,-15.15,2025,-16.98,⚪ 數據不足,N/A,🧐 疑業外收益,7.0399999619,-0.34,33.33,-0.37,N/A,商丞,65.59
62.96,-0.78,0.0,1802.TW,2025-12,-16.349999999999998,2025,-2.37,⚪ 數據不足,4.79%,🧐 疑業外收益,65.0,-0.33,36.54,-0.2,13.67%,台玻,65.33
77.93,11.96,5.409225963407738,2027.TW,2025-12,100.8,2025,12.63,💎 強力關注,14.07%,🚀 利潤擴張,36.3499984741,2.08,98.94,2.88,25.55%,大成鋼,65.30000000000001
60.48,-5.03,4.416299391431718,2614.TW,2025-12,68.1,2025,-4.79,💎 強力關注,10.29%,🧐 疑業外收益,20.0499992371,1.42,118.46,1.99,34.49%,東森,65.27
54.46,-12.8,0.0,5543.TWO,2025-12,-88.8,2025,-10.68,⚪ 數據不足,N/A,🧐 疑業外收益,29.5,-1.9,-950.0,-2.52,N/A,桓鼎-KY,65.14
84.62,32.17,0.0,4807.TW,2025-12,-32.699999999999996,2025,19.6,⚪ 數據不足,4.68%,🚀 利潤擴張,15.8999996185,-0.56,74.07,-0.24,18.47%,日成-KY,65.02000000000001
42.76,-25.71,0.0,1445.TW,2025-12,-24.750000000000004,2025,-22.14,⚪ 數據不足,-24.84%,🧐 疑業外收益,13.0500001907,-0.56,-366.67,-0.87,6.55%,大宇,64.9
42.64,-22.27,0.0,4529.TWO,2025-12,-28.05,2025,-22.14,⚪ 數據不足,-1090.16%,🏰 高護城河,4.9800000191,-0.57,46.23,-0.74,59.04%,淳紳,64.78
90.52,18.69,0.0,5228.TWO,2025-12,-24.750000000000004,2025,25.85,⚪ 數據不足,N/A,🚀 利潤擴張,31.6000003815,-0.91,50.27,-0.2,N/A,鈺鎧,64.66999999999999
79.17,6.08,13.29081593729592,4166.TWO,2025-12,29.4,2025,14.52,✅ 穩健價值,23.50%,🏰 高護城河,26.0499992371,0.52,11.63,0.9,60.10%,友霖,64.65
88.97,18.57,78.84615384615385,8021.TW,2025-12,85.8,2025,24.54,⚠️ 追價風險,N/A,🚀 利潤擴張,451.0,1.69,52.25,2.75,N/A,尖點,64.43
42.24,-25.86,0.0,6141.TW,2025-12,-122.25,2025,-21.61,⚪ 數據不足,N/A,🧐 疑業外收益,30.8999996185,-1.99,66.78,-4.65,N/A,柏承,63.85
74.89,15.04,6.779059585261757,3605.TW,2025-12,169.04999999999998,2025,11.14,💎 強力關注,5.06%,🚀 利潤擴張,76.4000015259,3.51,133.33,4.35,26.65%,宏致,63.75
69.12,-4.49,36.78304239401496,5432.TWO,2025-12,60.15,2025,6.1,⚠️ 追價風險,N/A,🚀 利潤擴張,147.5,1.08,6.93,2.3,N/A,新門,63.02
78.06,17.04,16.22448979591837,2436.TW,2025-12,73.49999999999999,2025,15.32,⚪ 中性觀察,3.76%,🚀 利潤擴張,79.5,1.45,17.59,3.02,30.84%,偉詮電,62.74
84.21,24.94,18.620690532068966,2033.TW,2025-12,13.05,2025,21.65,⚪ 中性觀察,5.22%,🚀 利潤擴張,16.2000007629,0.25,73.33,0.35,14.21%,佳大,62.559999999999995
50.57,-7.48,0.0,1340.TW,2025-12,-67.8,2025,-11.95,⚪ 數據不足,-391.42%,🧐 疑業外收益,5.9200000763,-0.95,59.05,-2.61,-118.96%,勝悅-KY,62.519999999999996
95.56,55.92,50.27004570004154,6510.TWO,2025-12,1083.15,2025,33.33,⚠️ 追價風險,N/A,🚀 利潤擴張,3630.0,21.73,279.9,30.41,N/A,精測,62.230000000000004
72.15,-10.02,0.0,8064.TWO,2025-12,-4.049999999999999,2025,10.25,⚪ 數據不足,N/A,🔄 轉虧為盈,84.1999969482,-0.16,-130.19,1.36,N/A,東捷,61.900000000000006
79.87,17.64,7.446808510638298,8462.TW,2025-12,289.05,2025,18.4,💎 強力關注,N/A,🚀 利潤擴張,143.5,5.69,91.16,8.49,N/A,柏文,61.470000000000006
35.29,-12.89,0.0,5364.TWO,2025-12,-36.449999999999996,2025,-26.07,⚪ 數據不足,N/A,🧐 疑業外收益,10.6499996185,-0.73,44.7,-0.77,N/A,力麗店,61.36
66.15,6.53,11.08000030516,6270.TWO,2025-12,37.5,2025,4.86,💎 強力關注,N/A,🚀 利潤擴張,27.7000007629,0.88,300.0,1.08,N/A,倍微,61.290000000000006
66.67,5.91,0.0,6168.TW,2025-12,-1.3010426069826053e-16,2025,5.6,⚪ 數據不足,N/A,🚀 利潤擴張,24.7000007629,0.04,-42.86,0.05,N/A,宏齊,61.07
66.34,5.78,0.0,6574.TWO,2025-12,0.0,2025,6.51,⚪ 數據不足,N/A,🚀 利潤擴張,0.0,4.08,53.96,6.82,N/A,霈方,59.830000000000005
46.51,-9.7,0.0,2440.TW,2025-12,-10.35,2025,-12.43,⚪ 數據不足,0.66%,🧐 疑業外收益,16.2000007629,-0.26,-136.36,-0.23,4.12%,太空梭,58.94
60.23,-7.02,0.0,8201.TW,2025-12,-16.8,2025,1.42,⚪ 數據不足,N/A,🚀 利潤擴張,13.3500003815,-0.33,53.52,-0.35,N/A,無敵,58.809999999999995
57.52,-24.95,0.0,2485.TW,2025-12,-62.699999999999996,2025,-0.05,⚪ 數據不足,2.18%,🧐 疑業外收益,60.5,-1.33,11.92,-0.96,15.28%,兆赫,57.57
47.45,-6.96,0.0,4304.TWO,2025-12,-52.8,2025,-9.71,⚪ 數據不足,-15.57%,🧐 疑業外收益,29.5,-1.02,-14.61,-1.16,5.19%,勝昱,57.160000000000004
58.63,1.07,5.4559625876851126,1215.TW,2025-12,384.9,2025,1.7,💎 強力關注,12.03%,🚀 利潤擴張,140.0,7.94,85.95,10.39,20.24%,卜蜂,56.93
-32.0,-92.54,19.40909125590909,3308.TW,2025-12,16.5,2025,-88.36,⚪ 中性觀察,-362.94%,🌑 雙重衰退,21.3500003815,0.23,-68.06,0.68,23.48%,聯德,56.36
82.47,23.53,68.11460258780036,6584.TWO,2025-12,162.3,2025,26.42,⚠️ 追價風險,N/A,🚀 利潤擴張,737.0,3.11,42.52,5.59,N/A,南俊國際,56.05
54.95,-23.52,5.843137105294119,6026.TWO,2025-12,38.25,2025,-0.65,💎 強力關注,N/A,🧐 疑業外收益,14.8999996185,0.7,-30.0,1.72,N/A,福邦證,55.6
58.77,-1.03,6.5375302663438255,2415.TW,2025-12,61.949999999999996,2025,3.4,💎 強力關注,12.75%,🚀 利潤擴張,27.0,1.37,55.68,1.81,25.38%,錩新,55.370000000000005
78.72,22.29,0.0,4609.TWO,2025-12,-11.25,2025,23.71,⚪ 數據不足,-68.47%,🚀 利潤擴張,4.5500001907,-0.06,78.57,-0.1,4.92%,唐鋒,55.01
50.0,-6.49,58.7931008175862,4711.TWO,2025-12,4.3500000000000005,2025,-4.5,⚠️ 追價風險,2.47%,🧐 疑業外收益,17.0499992371,0.12,500.0,0.15,14.61%,永純,54.5
56.47,1.01,28.922716627634657,4968.TW,2025-12,64.05000000000001,2025,2.24,⚠️ 追價風險,N/A,🚀 利潤擴張,123.5,1.37,44.21,2.66,N/A,立積,54.23
32.76,-20.09,0.0,1313.TW,2025-12,-33.6,2025,-19.85,⚪ 數據不足,-3.51%,🧐 疑業外收益,11.5500001907,-0.56,63.82,-1.17,1.59%,聯成,52.61
52.17,0.3,0.0,8921.TWO,2025-12,-10.200000000000001,2025,-0.02,⚪ 數據不足,N/A,🧐 疑業外收益,18.9500007629,-0.11,21.43,-0.11,N/A,沈氏,52.190000000000005
54.55,-1.52,0.0,2417.TW,2025-12,-31.8,2025,2.69,⚪ 數據不足,8.42%,🏰 高護城河,40.5,-0.8,-144.44,-0.19,56.31%,圓剛,51.86
53.1,0.67,12.736418357565391,1760.TW,2025-12,74.55000000000001,2025,1.66,✅ 穩健價值,13.25%,🏰 高護城河,63.2999992371,1.65,54.21,2.22,52.35%,寶齡富錦,51.440000000000005
54.05,10.12,6.870748558809524,5276.TWO,2025-12,44.1,2025,3.13,💎 強力關注,N/A,🚀 利潤擴張,20.2000007629,0.88,46.67,1.14,N/A,達輝-KY,50.919999999999995
55.83,-3.97,0.0,8489.TWO,2025-12,-27.450000000000003,2025,5.03,⚪ 數據不足,N/A,🚀 利潤擴張,27.6000003815,-0.46,60.71,-0.76,N/A,三貝德,50.8
50.0,-3.83,0.0,9929.TW,2025-12,-7.95,2025,-0.73,⚪ 數據不足,N/A,🧐 疑業外收益,11.6999998093,-0.19,-5.56,-0.07,N/A,秋雨,50.73
64.65,-2.54,0.0,2241.TW,2025-12,-28.349999999999994,2025,14.02,⚪ 數據不足,-1.87%,🚀 利潤擴張,32.2000007629,-0.6,47.37,-0.7,14.37%,艾姆勒,50.63000000000001
32.43,-13.81,6.993817619783616,8926.TW,2025-12,97.05000000000001,2025,-16.65,💎 強力關注,N/A,🧐 疑業外收益,45.25,1.86,40.91,2.45,N/A,台汽電,49.08
51.74,6.33,0.0,3550.TW,2025-12,-40.49999999999999,2025,3.23,⚪ 數據不足,-3.96%,🚀 利潤擴張,18.9500007629,-0.69,36.7,-1.18,15.39%,聯穎,48.510000000000005
43.32,-16.18,10.957447011422872,8112.TW,2025-12,112.8,2025,-4.42,💎 強力關注,N/A,🧐 疑業外收益,82.4000015259,1.62,-50.61,5.02,N/A,至上,47.74
49.15,7.0,0.0,8040.TWO,2025-12,-21.750000000000004,2025,2.65,⚪ 數據不足,N/A,🚀 利潤擴張,68.5999984741,-0.45,48.28,-0.6,N/A,九暘,46.5
57.53,84.76,0.0,3115.TWO,2025-12,-21.299999999999997,2025,12.25,⚪ 數據不足,-377.43%,🏰 高護城河,10.1999998093,-0.41,26.09,-0.44,100.00%,富榮綱,45.28
20.75,-11.14,0.0,2254.TW,2025-12,-9.6,2025,-24.51,⚪ 數據不足,-98.59%,🧐 疑業外收益,77.9000015259,-0.11,84.06,-0.84,-21.68%,巨鎧精密-創,45.260000000000005
61.11,14.71,12.859078797533876,4541.TWO,2025-12,55.349999999999994,2025,16.06,✅ 穩健價值,17.54%,🚀 利潤擴張,47.4500007629,0.99,65.0,2.03,25.49%,晟田,45.05
46.34,-0.45,0.0,3057.TW,2025-12,-1.9500000000000017,2025,1.86,⚪ 數據不足,-21.05%,🚀 利潤擴張,19.2999992371,-0.24,70.73,-0.88,29.42%,喬鼎,44.480000000000004
35.0,-5.8,0.0,1460.TW,2025-12,-9.9,2025,-9.38,⚪ 數據不足,1.12%,🧐 疑業外收益,6.8800001144,-0.27,33.33,-0.27,16.50%,宏遠,44.38
49.25,4.46,19.496123735310075,2630.TW,2025-12,38.70000000000001,2025,4.89,⚪ 中性觀察,2.16%,🚀 利潤擴張,50.2999992371,0.89,64.81,1.0,8.38%,亞航,44.36
36.84,-11.26,0.0,6144.TWO,2025-12,-15.3,2025,-7.24,⚪ 數據不足,N/A,🧐 疑業外收益,15.8000001907,-0.28,-12.0,-0.36,N/A,得利影,44.080000000000005
63.03,-5.05,12.10770022294632,6139.TW,2025-12,874.6500000000001,2025,19.04,✅ 穩健價值,N/A,🚀 利潤擴張,706.0,17.33,33.18,30.51,N/A,亞翔,43.99
58.56,22.03,0.0,6116.TW,2025-12,-30.6,2025,14.78,⚪ 數據不足,N/A,🚀 利潤擴張,8.3299999237,-0.46,65.89,-0.75,N/A,彩晶,43.78
42.35,-3.85,5.6126480203030304,6666.TW,2025-12,113.85,2025,-1.2,💎 強力關注,N/A,🧐 疑業外收益,42.5999984741,2.63,34.87,2.42,N/A,羅麗芬-KY,43.550000000000004
33.33,-8.43,0.0,3518.TW,2025-12,-64.95,2025,-9.63,⚪ 數據不足,-60.61%,🧐 疑業外收益,30.2999992371,-0.93,43.83,-1.56,-2.30%,柏騰,42.96
50.0,2.46,0.0,5701.TWO,2025-12,-13.2,2025,7.33,⚪ 數據不足,N/A,🚀 利潤擴張,3.4900000095,-0.37,9.76,-0.26,N/A,劍湖山,42.67
36.36,-8.18,5.36056158264199,8390.TWO,2025-12,235.05,2025,-6.1,💎 強力關注,N/A,🧐 疑業外收益,84.0,5.11,35.9,6.6,N/A,金益鼎,42.46
38.64,-0.95,0.0,6226.TW,2025-12,0.0,2025,-3.71,⚪ 數據不足,N/A,🧐 疑業外收益,0.0,-0.17,45.16,-0.28,N/A,光鼎,42.35
29.85,-8.45,5.907257910685486,1457.TW,2025-12,37.199999999999996,2025,-12.15,💎 強力關注,33.56%,🧐 疑業外收益,14.6499996185,0.44,-53.62,1.18,6.94%,宜進,42.0
48.04,8.82,4.663143888652577,4560.TW,2025-12,113.55,2025,6.92,💎 強力關注,16.61%,🚀 利潤擴張,35.2999992371,2.16,61.19,3.02,33.75%,強信-KY,41.12
41.28,-1.71,0.0,3049.TW,2025-12,-30.15,2025,1.22,⚪ 數據不足,-21.51%,🚀 利潤擴張,12.1499996185,-0.66,26.67,-0.64,-12.51%,精金,40.06
27.18,22.52,3.1073446327683616,5519.TW,2025-12,159.29999999999998,2025,-12.79,💎 強力關注,N/A,🧐 疑業外收益,33.0,4.31,130.48,4.96,N/A,隆大,39.97
40.61,3.17,4.195501730103807,2010.TW,2025-12,86.69999999999999,2025,0.73,💎 強力關注,7.04%,🚀 利潤擴張,24.25,1.74,50.0,2.32,10.75%,春源,39.88
48.0,11.83,4.737394797710083,8463.TW,2025-12,71.4,2025,8.31,💎 強力關注,N/A,🚀 利潤擴張,22.5499992371,1.84,91.67,1.85,N/A,潤泰材,39.69
-1.45,-44.8,0.0,4590.TW,2025-12,0.0,2025,-41.11,⚪ 數據不足,-0.34%,🌑 雙重衰退,73.0999984741,0.67,-75.81,2.72,30.54%,富田-創,39.66
34.55,-5.08,17.892156862745097,1904.TW,2025-12,15.3,2025,-4.85,⚪ 中性觀察,7.12%,🧐 疑業外收益,18.25,0.17,-61.36,0.74,20.98%,正隆,39.4
66.87,37.32,6.047648136835675,6104.TWO,2025-12,245.55,2025,27.6,💎 強力關注,N/A,🚀 利潤擴張,99.0,4.65,145.74,5.62,N/A,創惟,39.27
52.91,8.99,8.375839130993288,3028.TW,2025-12,111.75,2025,13.76,💎 強力關注,3.25%,🚀 利潤擴張,62.4000015259,2.0,69.49,3.15,7.68%,增你強,39.15
70.65,28.12,39.25463488460083,2308.TW,2025-12,792.9,2025,31.76,⚠️ 追價風險,16.35%,🚀 利潤擴張,2075.0,16.47,52.5,23.14,34.59%,台達電,38.89
30.95,-2.65,10.887465690759377,5243.TW,2025-12,163.95,2025,-7.74,💎 強力關注,N/A,🧐 疑業外收益,119.0,3.37,42.19,4.4,N/A,乙盛-KY,38.69
48.33,8.7,56.500000000000014,8042.TWO,2025-12,14.999999999999996,2025,9.79,⚠️ 追價風險,N/A,🚀 利潤擴張,56.5,0.24,-53.85,0.89,N/A,金山電,38.54
62.99,29.16,0.0,7717.TWO,2025-12,0.0,2025,24.46,⚪ 數據不足,N/A,🚀 利潤擴張,721.0,4.58,92.37,6.13,N/A,萊德光電-KY,38.53
40.21,7.48,4.849726775956284,9907.TW,2025-12,54.900000000000006,2025,1.74,💎 強力關注,N/A,🚀 利潤擴張,17.75,1.12,55.56,1.36,N/A,統一實,38.47
56.72,23.06,8.801498127340825,5278.TWO,2025-12,40.05,2025,18.28,💎 強力關注,N/A,🚀 利潤擴張,23.5,0.72,-83.78,1.05,N/A,尚凡*,38.44
54.94,20.72,9.069003620131436,6188.TWO,2025-12,136.95,2025,17.84,💎 強力關注,N/A,🚀 利潤擴張,82.8000030518,2.77,69.94,3.61,N/A,廣明,37.099999999999994
52.56,16.6,42.145593869731805,5340.TWO,2025-12,39.15,2025,15.66,⚠️ 追價風險,N/A,🚀 利潤擴張,110.0,0.78,59.18,1.19,N/A,建榮,36.900000000000006
46.3,7.11,13.44660169483819,3577.TWO,2025-12,92.69999999999999,2025,9.44,✅ 穩健價值,14.28%,🏰 高護城河,83.0999984741,1.73,20.98,2.37,53.43%,泓格,36.86
-25.0,-14.57,0.0,3631.TWO,2025-12,-31.200000000000003,2025,-61.43,⚪ 數據不足,-460.25%,🌑 雙重衰退,37.7000007629,-0.64,-64.1,-0.7,24.23%,晟楠,36.43
41.67,3.93,0.0,3085.TWO,2025-12,-22.35,2025,5.58,⚪ 數據不足,-74.64%,🏰 高護城河,11.3000001907,-0.46,16.36,-0.56,73.88%,新零售,36.09
34.45,17.84,23.347778981581797,4977.TW,2025-12,138.45000000000002,2025,-1.54,⚠️ 追價風險,N/A,🧐 疑業外收益,215.5,3.53,180.65,4.48,N/A,眾達-KY,35.99
37.27,0.34,0.0,8077.TWO,2025-12,0.0,2025,1.41,⚪ 數據不足,N/A,🚀 利潤擴張,0.0,2.87,25.33,6.04,N/A,洛��,35.86000000000001
35.71,2.08,715.8333460491673,1303.TW,2025-12,1.7999999999999983,2025,0.12,⚠️ 追價風險,2.06%,🔄 轉虧為盈,85.9000015259,-0.05,-113.16,0.57,9.25%,南亞,35.59
40.56,16.83,17.889908256880734,5443.TWO,2025-12,98.1,2025,5.3,⚪ 中性觀察,N/A,🚀 利潤擴張,117.0,1.97,21.38,2.59,N/A,均豪,35.260000000000005
38.72,97.22,1.7878787548528141,6186.TWO,2025-12,346.49999999999994,2025,3.72,💎 強力關注,N/A,🚀 利潤擴張,41.2999992371,7.56,253.27,7.81,N/A,新潤,35.0
43.03,0.2,0.0,6109.TWO,2025-12,-47.1,2025,8.46,⚪ 數據不足,N/A,🚀 利潤擴張,12.3999996185,-0.98,-13.95,-0.94,N/A,亞元,34.57
26.79,-22.52,20.505200594353642,8086.TWO,2025-12,100.94999999999999,2025,-7.61,⚪ 中性觀察,N/A,🧐 疑業外收益,138.0,2.03,-21.01,3.36,N/A,宏捷科,34.4
46.48,5.85,0.0,4433.TWO,2025-12,-11.099999999999996,2025,12.09,⚪ 數據不足,9.68%,🔄 轉虧為盈,20.2999992371,-0.65,-3300.0,1.06,22.41%,興采,34.39
128.84,80.63,27.198005171776874,3017.TW,2025-12,1624.2,2025,94.59,⚠️ 追價風險,20.96%,🚀 利潤擴張,2945.0,32.25,113.86,49.17,26.39%,奇鋐,34.25
21.62,-12.96,0.0,4108.TW,2025-12,-11.25,2025,-12.36,⚪ 數據不足,-127.15%,🧐 疑業外收益,12.4499998093,-0.21,25.0,-0.29,18.27%,懷特,33.980000000000004
35.9,2.72,8.265682516051662,2613.TW,2025-12,40.64999999999999,2025,2.49,💎 強力關注,9.95%,🚀 利潤擴張,22.3999996185,0.85,1.28,1.14,16.43%,中櫃,33.41
-9.38,-42.87,28.31168732090909,3232.TWO,2025-12,11.55,2025,-42.44,⚠️ 追價風險,-5.24%,🌑 雙重衰退,21.7999992371,0.28,-12.5,0.29,12.15%,昱捷,33.059999999999995
62.03,29.97,19.687875150060023,8147.TWO,2025-12,124.95,2025,29.59,⚪ 中性觀察,N/A,🚀 利潤擴張,164.0,2.68,72.73,3.08,N/A,正淩,32.44
52.63,14.08,25.27397364780822,4538.TWO,2025-12,10.95,2025,20.45,⚠️ 追價風險,4.41%,🚀 利潤擴張,18.4500007629,0.21,-56.25,0.29,14.69%,大詠城,32.18000000000001
46.94,20.51,66.45833253854167,3176.TWO,2025-12,7.2,2025,15.28,⚠️ 追價風險,-48.58%,🏰 高護城河,31.8999996185,0.06,109.23,-0.78,56.72%,基亞,31.659999999999997
56.88,24.71,8.480483271375466,6435.TWO,2025-12,322.8,2025,25.24,💎 強力關注,N/A,🚀 利潤擴張,182.5,6.13,35.03,9.52,N/A,大中,31.640000000000004
