gm,est_price,symbol,prev_year,eps_yoy,prev_eps_yoy,rev_yoy,prev_eps,advice,name,status,pe,prev_rev_yoy,eps,date,expansion,om,price
N/A,71.39999999999999,6884.TWO,2025,0.0,-10.78,404.41,2.05,⚪ 中性觀察,海柏特,📉 獲利侵蝕,6.785714125441178,1.55,0.42,2026-03,-404.41,N/A,32.2999992371
N/A,88.94999999999999,4907.TWO,2025,820.0,-79.5,1224.69,1.23,⚪ 中性觀察,富宇,⚠️ 獲利稀釋,7.015176808448566,-72.18,2.76,2026-03,-404.69000000000005,N/A,41.5999984741
19.87%,17.7,1735.TW,2025,17.65,-19.59,423.58,0.78,❌ 暫避觀望,日勝化,⚠️ 獲利稀釋,18.60169556177966,-12.95,0.2,2026-03,-405.93,1.24%,21.9500007629
N/A,511.79999999999995,6667.TWO,2025,8.68,39.39,414.73,13.77,⚪ 中性觀察,信紘科,⚠️ 獲利稀釋,7.634818288393904,75.17,3.63,2026-03,-406.05,N/A,260.5
41.13%,-100.49999999999999,4743.TWO,2025,8.82,10.29,414.88,-2.18,⚪ 數據不足,合一,⚠️ 獲利稀釋,0.0,9.49,-0.31,2026-03,-406.06,-478.52%,50.5999984741
N/A,348.3,6176.TW,2025,-3.0,-40.24,404.8,9.4,⚪ 中性觀察,瑞儀,📉 獲利侵蝕,3.7424634593410846,-5.52,2.29,2026-03,-407.8,N/A,86.9000015259
N/A,-15.9,9950.TWO,2025,-121.43,-126.47,286.39,-0.27,⚪ 數據不足,萬國通,📉 獲利侵蝕,0.0,-17.71,-0.03,2026-03,-407.82,N/A,10.5
22.50%,10.65,1776.TW,2025,150.0,-64.1,558.67,0.28,❌ 暫避觀望,展宇,⚠️ 獲利稀釋,27.53521019309859,-15.76,0.35,2026-03,-408.66999999999996,10.88%,19.5499992371
16.15%,28.35,2235.TWO,2025,-48.08,-64.42,360.59,0.95,❌ 暫避觀望,謚源,📉 獲利侵蝕,15.873015873015872,-6.01,0.27,2026-03,-408.66999999999996,1.41%,30.0
24.81%,0.0,4441.TW,2025,2.12,-11.39,410.79,14.79,⚪ 數據不足,振大環球,⚠️ 獲利稀釋,0.0,28.28,4.81,2026-03,-408.67,9.90%,0.0
19.04%,1093.5,3443.TW,2025,71.27,9.24,480.34,28.13,❌ 暫避觀望,創意,⚠️ 獲利稀釋,60.63100137174211,36.32,12.28,2026-03,-409.07,10.13%,4420.0
11.98%,-84.29999999999998,2208.TW,2025,110.77,18.81,520.84,-1.77,⚪ 數據不足,台船,🔄 轉虧為盈,0.0,50.27,0.07,2026-03,-410.07000000000005,7.19%,17.5499992371
N/A,57.3,6548.TWO,2025,11.36,-20.6,421.47,1.63,❌ 暫避觀望,長科*,⚠️ 獲利稀釋,22.25130890052356,12.02,0.51,2026-03,-410.11,N/A,85.0
N/A,124.05,7718.TWO,2025,60.87,-40.13,471.19,3.75,⚪ 中性觀察,友鋮,⚠️ 獲利稀釋,5.68923811814994,1.44,1.5,2026-03,-410.32,N/A,47.0499992371
22.10%,116.7,4912.TW,2025,15.93,-70.28,426.7,1.98,⚪ 中性觀察,聯德控股-KY,⚠️ 獲利稀釋,10.912596597159382,10.44,1.35,2026-03,-410.77,9.53%,84.9000015259
28.02%,31.5,4119.TW,2025,-37.04,-79.87,374.73,0.9,❌ 暫避觀望,旭富,📉 獲利侵蝕,21.07142857142857,-11.81,0.17,2026-03,-411.77000000000004,12.04%,44.25
21.38%,6.6,1809.TW,2025,0.0,-42.42,413.58,0.19,❌ 暫避觀望,中釉,📉 獲利侵蝕,114.3181800843182,3.41,0.05,2026-03,-413.58,1.74%,50.2999992371
N/A,833.55,6414.TW,2025,-14.45,10.59,400.46,23.26,⚪ 中性觀察,樺漢,📉 獲利侵蝕,6.478315637934137,-2.8,5.15,2026-03,-414.90999999999997,N/A,360.0
16.95%,56.55,2427.TW,2025,-47.17,6.99,368.77,1.53,⚪ 中性觀察,三商電,📉 獲利侵蝕,5.888594366816976,33.95,0.28,2026-03,-415.94,3.22%,22.2000007629
N/A,90.9,9931.TW,2025,-9.21,-14.34,406.89,2.45,⚪ 中性觀察,欣高,📉 獲利侵蝕,5.792078956122111,-19.51,0.69,2026-03,-416.09999999999997,N/A,35.0999984741
21.72%,241.95,2301.TW,2025,10.14,28.09,427.96,6.64,⚪ 中性觀察,光寶科,⚠️ 獲利稀釋,13.112213267203968,21.11,1.66,2026-03,-417.82,10.49%,211.5
N/A,140.85000000000002,6831.TW,2025,200.0,151.41,617.94,4.94,❌ 暫避觀望,邁科,⚠️ 獲利稀釋,84.5580404685836,84.7,0.66,2026-03,-417.94000000000005,N/A,794.0
21.43%,69.00000000000001,3338.TW,2025,-56.67,-40.47,361.34,1.8,⚪ 中性觀察,泰碩,📉 獲利侵蝕,14.869565549108692,-3.54,0.27,2026-03,-418.01,4.40%,68.4000015259
N/A,-198.90000000000003,6441.TWO,2025,-109.23,-94.72,311.42,-5.16,⚪ 數據不足,廣錠,📉 獲利侵蝕,0.0,-56.46,-1.36,2026-03,-420.65000000000003,N/A,21.8999996185
25.62%,-207.6,4923.TWO,2025,105.59,-124.23,527.37,-5.26,⚪ 數據不足,力士,🔄 轉虧為盈,0.0,10.31,0.1,2026-03,-421.78,-11.28%,54.7000007629
N/A,126.15,6147.TWO,2025,-34.44,-32.79,387.41,3.74,❌ 暫避觀望,頎邦,📉 獲利侵蝕,25.089179548156956,5.49,0.59,2026-03,-421.85,N/A,211.0
N/A,22.200000000000003,9933.TW,2025,166.0,-20.92,589.15,1.91,❌ 暫避觀望,中鼎,⚠️ 獲利稀釋,28.344595110067562,-23.41,1.0,2026-03,-423.15,N/A,41.9500007629
14.36%,210.6,3558.TWO,2025,-96.12,27.76,328.63,5.2,⚪ 中性觀察,神準,📉 獲利侵蝕,9.57977207977208,25.46,0.1,2026-03,-424.75,0.40%,134.5
N/A,31.5,8928.TWO,2025,-56.0,-48.36,370.49,1.42,⚪ 中性觀察,鉅明,📉 獲利侵蝕,9.928571610238095,7.97,0.66,2026-03,-426.49,N/A,20.8500003815
N/A,237.0,6629.TWO,2025,33.09,-40.72,460.73,6.46,⚪ 中性觀察,泰金-KY,⚠️ 獲利稀釋,6.867088607594936,7.66,3.58,2026-03,-427.64,N/A,108.5
11.27%,-31.050000000000004,1324.TW,2025,25.0,-1011.11,453.18,-0.82,⚪ 數據不足,地球,⚠️ 獲利稀釋,0.0,-7.7,-0.06,2026-03,-428.18,-7.81%,10.3500003815
19.47%,18.6,3552.TWO,2025,-88.89,-56.49,339.45,0.67,❌ 暫避觀望,同致,📉 獲利侵蝕,38.70967741935484,-0.85,0.01,2026-03,-428.34,0.28%,48.0
N/A,10.799999999999999,6244.TWO,2025,-29.41,-77.05,399.05,0.14,❌ 暫避觀望,茂迪,📉 獲利侵蝕,36.458333333333336,-5.05,0.12,2026-03,-428.46000000000004,N/A,26.25
25.09%,160.5,3171.TWO,2025,88.16,36.94,517.89,4.3,⚪ 中性觀察,炎洲流通,⚠️ 獲利稀釋,6.4112148106635525,32.43,1.44,2026-03,-429.73,7.94%,68.5999984741
23.49%,48.75,4764.TW,2025,178.38,377.27,608.46,1.22,❌ 暫避觀望,雙鍵,⚠️ 獲利稀釋,86.92307692307692,5.46,1.03,2026-03,-430.08000000000004,7.74%,282.5
10.44%,32.85,2465.TW,2025,379.17,107.41,809.72,0.43,❌ 暫避觀望,麗臺,⚠️ 獲利稀釋,32.14611941821918,5.42,1.15,2026-03,-430.55,2.26%,70.4000015259
N/A,320.1,7703.TWO,2025,-44.9,27.67,386.1,8.72,⚪ 中性觀察,銳澤,📉 獲利侵蝕,9.325210871602625,31.42,1.08,2026-03,-431.0,N/A,199.0
19.12%,23.249999999999996,3467.TWO,2025,57.89,-44.12,489.0,0.58,❌ 暫避觀望,台灣精材,⚠️ 獲利稀釋,39.870967249741945,-0.57,0.3,2026-03,-431.11,0.61%,61.7999992371
52.20%,-4.199999999999999,4530.TWO,2025,-185.71,126.0,246.43,0.34,⚪ 數據不足,宏易,🏰 高護城河,0.0,455.57,-0.2,2026-03,-432.14,27.02%,29.2000007629
N/A,14.85,6834.TW,2025,32.35,-21.88,464.7,0.5,❌ 暫避觀望,天二科技,⚠️ 獲利稀釋,110.1010101010101,12.86,0.45,2026-03,-432.34999999999997,N/A,109.0
N/A,7.95,9940.TW,2025,83.33,-88.43,516.23,0.28,❌ 暫避觀望,信義,⚠️ 獲利稀釋,36.13207475188679,-10.36,0.22,2026-03,-432.90000000000003,N/A,19.1499996185
N/A,186.15,6412.TW,2025,0.0,-37.65,433.32,5.2,⚪ 中性觀察,群電,📉 獲利侵蝕,7.437550608525383,-7.33,1.01,2026-03,-433.32,N/A,92.3000030518
16.50%,-10.350000000000001,1460.TW,2025,-60.0,35.0,373.47,-0.27,⚪ 數據不足,宏遠,🔄 轉虧為盈,0.0,-9.38,0.02,2026-03,-433.47,1.12%,7.0999999046
N/A,-587.7,6462.TWO,2025,-5.06,-56.06,429.03,-17.51,⚪ 數據不足,神盾,📉 獲利侵蝕,0.0,11.11,-2.7,2026-03,-434.09,N/A,113.5
18.49%,-40.650000000000006,1101.TW,2025,28.57,-203.45,462.77,-1.6,⚪ 數據不足,台泥,🔄 轉虧為盈,0.0,-3.11,0.1,2026-03,-434.2,3.76%,24.1499996185
N/A,198.15,6143.TWO,2025,22.61,-10.28,458.37,6.46,⚪ 中性觀察,振曜,⚠️ 獲利稀釋,7.10825144026495,15.03,1.41,2026-03,-435.76,N/A,93.9000015259
N/A,20.400000000000002,6762.TWO,2025,-190.48,-64.17,246.42,0.67,❌ 暫避觀望,達亞,📉 獲利侵蝕,124.99999999999999,19.58,-0.38,2026-03,-436.9,N/A,170.0
N/A,346.49999999999994,6186.TWO,2025,0.0,38.72,438.27,7.81,⚪ 中性觀察,新潤,📉 獲利侵蝕,1.798701265675325,3.72,2.09,2026-03,-438.27,N/A,41.5499992371
N/A,139.8,9945.TW,2025,-20.17,-35.22,418.62,3.93,⚪ 中性觀察,潤泰新,📉 獲利侵蝕,2.8916309831437768,23.56,0.99,2026-03,-438.79,N/A,26.9500007629
16.76%,363.15000000000003,2385.TW,2025,-8.57,-27.23,430.95,9.05,⚪ 中性觀察,群光,📉 獲利侵蝕,4.171829822387443,-5.73,2.0,2026-03,-439.52,6.72%,101.0
N/A,85.95,8917.TWO,2025,14.81,-5.51,459.52,2.23,⚪ 中性觀察,欣泰,⚠️ 獲利稀釋,9.319371994048865,11.76,0.62,2026-03,-444.71,N/A,53.4000015259
N/A,-28.649999999999995,6218.TWO,2025,240.0,31.55,685.01,-1.15,⚪ 數據不足,豪勉,🔄 轉虧為盈,0.0,4.45,0.35,2026-03,-445.01,N/A,37.0
20.24%,368.09999999999997,1215.TW,2025,-47.06,58.63,400.2,10.39,⚪ 中性觀察,卜蜂,📉 獲利侵蝕,4.706601466992665,1.7,1.26,2026-03,-447.26,12.03%,115.5
N/A,3.9000000000000004,6477.TW,2025,77.78,102.99,525.77,0.02,❌ 暫避觀望,安集,⚠️ 獲利稀釋,116.92307545576924,-4.46,-0.02,2026-03,-447.99,N/A,30.3999996185
23.02%,67.05,1259.TWO,2025,-77.78,19.51,370.58,2.45,⚪ 中性觀察,安心,📉 獲利侵蝕,12.751677852348994,0.27,0.06,2026-03,-448.36,0.36%,57.0
N/A,-50.25000000000001,1781.TWO,2025,-258.33,-354.9,190.19,-1.3,⚪ 數據不足,合世,📉 獲利侵蝕,0.0,-43.65,-0.19,2026-03,-448.52,N/A,11.8500003815
19.91%,161.54999999999998,2441.TW,2025,34.62,-1.82,483.67,4.31,⚪ 中性觀察,超豐,⚠️ 獲利稀釋,11.977715877437326,10.19,1.4,2026-03,-449.05,15.72%,129.0
4.92%,-10.5,4609.TWO,2025,38.46,78.72,488.62,-0.1,⚪ 數據不足,唐鋒,⚠️ 獲利稀釋,0.0,23.71,-0.08,2026-03,-450.16,-68.47%,5.0900001526
13.94%,32.25,1907.TW,2025,244.44,21.43,695.02,1.19,⚪ 中性觀察,永豐餘,⚠️ 獲利稀釋,12.72093041,-6.08,0.13,2026-03,-450.58,-0.03%,27.3500003815
14.01%,0.0,1584.TWO,2025,-66.67,-66.92,384.14,0.44,⚪ 數據不足,精剛,📉 獲利侵蝕,0.0,-9.94,0.09,2026-03,-450.81,6.58%,0.0
N/A,4.950000000000002,8182.TWO,2025,-73.08,-81.97,379.1,0.44,❌ 暫避觀望,加高,📉 獲利侵蝕,146.21212121212116,-2.15,0.14,2026-03,-452.18,N/A,48.25
N/A,209.39999999999998,9802.TW,2025,-28.8,11.23,425.74,6.05,⚪ 中性觀察,鈺齊-KY,📉 獲利侵蝕,5.272206194419772,18.36,0.89,2026-03,-454.54,N/A,73.5999984741
20.31%,35.699999999999996,2540.TW,2025,-111.11,-77.63,343.95,0.69,❌ 暫避觀望,愛山林,📉 獲利侵蝕,22.268907563025213,1.31,-0.01,2026-03,-455.06,4.98%,53.0
N/A,1.3499999999999999,1506.TW,2025,100.0,-57.14,555.34,0.06,❌ 暫避觀望,正道,⚠️ 獲利稀釋,112.2222264611111,3.37,0.02,2026-03,-455.34000000000003,N/A,10.1000003815
15.22%,-87.6,3259.TWO,2025,-17.65,4.84,438.64,-2.36,⚪ 數據不足,鑫創,📉 獲利侵蝕,0.0,17.89,-0.6,2026-03,-456.28999999999996,-45.05%,15.8999996185
9.34%,-17.25,3178.TWO,2025,-100.0,-143.4,357.06,-0.46,⚪ 數據不足,公準,📉 獲利侵蝕,0.0,-4.4,0.0,2026-03,-457.06,-7.19%,62.5999984741
35.24%,0.0,2072.TW,2025,88.76,34.92,546.62,11.94,⚪ 數據不足,世紀風電,⚠️ 獲利稀釋,0.0,6.33,5.26,2026-03,-457.86,30.89%,0.0
19.78%,-182.85,3032.TW,2025,-39.72,-272.65,418.46,-7.93,⚪ 數據不足,偉訓,🔄 轉虧為盈,0.0,51.16,0.85,2026-03,-458.17999999999995,5.69%,77.1999969482
15.11%,13.05,4306.TW,2025,91.67,-79.17,550.29,0.26,❌ 暫避觀望,炎洲,⚠️ 獲利稀釋,18.275861630459772,-16.46,0.24,2026-03,-458.61999999999995,5.94%,15.8999996185
16.71%,150.29999999999998,2250.TW,2025,-44.83,-33.62,413.84,3.99,⚪ 中性觀察,IKKA-KY,📉 獲利侵蝕,6.057884307674651,-8.12,0.64,2026-03,-458.66999999999996,2.64%,60.7000007629
15.60%,330.0,4439.TW,2025,26.34,346.24,485.12,7.73,⚪ 中性觀察,冠星-KY,⚠️ 獲利稀釋,4.136363636363637,29.26,2.59,2026-03,-458.78000000000003,0.97%,91.0
5.44%,-80.70000000000002,4745.TWO,2025,-2.56,-31900.0,457.69,-3.18,⚪ 數據不足,合富-KY,📉 獲利侵蝕,0.0,-29.49,-0.4,2026-03,-460.25,-25.62%,14.0500001907
N/A,76.95,8240.TWO,2025,-47.37,-27.57,412.91,2.18,⚪ 中性觀察,華宏,📉 獲利侵蝕,10.058479234717348,-5.0,0.4,2026-03,-460.28000000000003,N/A,51.5999984741
24.00%,-3.4499999999999997,4413.TWO,2025,160.0,783.33,621.44,0.53,⚪ 數據不足,飛寶企業,⚠️ 獲利稀釋,0.0,114.77,0.15,2026-03,-461.44000000000005,6.14%,15.1000003815
N/A,-10.95,8104.TW,2025,-225.0,-433.33,237.04,-0.55,⚪ 數據不足,錸寶,📉 獲利侵蝕,0.0,54.84,-0.39,2026-03,-462.03999999999996,N/A,36.7999992371
N/A,265.79999999999995,6419.TWO,2025,193.55,-8.41,655.65,9.58,⚪ 中性觀察,京晨科,⚠️ 獲利稀釋,7.816027088036118,-35.84,4.55,2026-03,-462.09999999999997,N/A,138.5
19.46%,71.55000000000001,4552.TW,2025,-81.54,73.95,380.82,2.07,⚪ 中性觀察,力達-KY,📉 獲利侵蝕,4.192872117400419,-4.56,0.12,2026-03,-462.36,7.61%,20.0
31.84%,15.449999999999998,1796.TWO,2025,-200.0,229.63,263.06,0.7,❌ 暫避觀望,金穎生技,📉 獲利侵蝕,31.01941821640777,29.92,-0.16,2026-03,-463.06,10.64%,31.9500007629
14.61%,47.70000000000001,4935.TW,2025,8.11,-67.32,471.93,1.34,⚪ 中性觀察,茂林-KY,⚠️ 獲利稀釋,11.41509409971698,-22.97,0.4,2026-03,-463.82,-1.85%,36.2999992371
N/A,692.4000000000001,6881.TWO,2025,34.79,30.07,501.43,19.42,⚪ 中性觀察,潤德,⚠️ 獲利稀釋,5.015164644714038,22.91,5.23,2026-03,-466.64,N/A,231.5
N/A,-271.8,6499.TWO,2025,34.72,21.08,501.36,-7.24,⚪ 數據不足,益安,⚠️ 獲利稀釋,0.0,43.24,-1.26,2026-03,-466.64,N/A,71.5999984741
N/A,151.95,8442.TW,2025,-98.76,-62.99,369.3,4.18,⚪ 中性觀察,威宏-KY,📉 獲利侵蝕,4.0424482490523195,-2.85,0.03,2026-03,-468.06,N/A,40.9500007629
15.03%,42.00000000000001,1522.TW,2025,-113.39,-61.33,354.99,1.72,⚪ 中性觀察,堤維西,📉 獲利侵蝕,10.714285714285714,21.35,-0.19,2026-03,-468.38,0.14%,30.0
13.18%,12.900000000000002,2646.TW,2025,0.0,-79.55,468.95,0.09,❌ 暫避觀望,星宇航空,📉 獲利侵蝕,24.476743298953487,23.93,0.3,2026-03,-468.95,1.56%,21.0499992371
17.17%,78.14999999999999,4532.TW,2025,-33.8,0.5,435.2,2.05,⚪ 中性觀察,瑞智,📉 獲利侵蝕,5.019193784740884,-5.76,0.48,2026-03,-469.0,6.80%,26.1499996185
18.07%,96.0,2610.TW,2025,21.74,2.11,492.5,2.42,⚪ 中性觀察,華航,⚠️ 獲利稀釋,3.6093750596093748,2.58,0.85,2026-03,-470.76,9.36%,23.1000003815
N/A,202.95000000000002,7631.TW,2025,109.52,13.97,580.84,6.56,⚪ 中性觀察,聚賢研發-創,⚠️ 獲利稀釋,13.082039911308202,29.58,1.76,2026-03,-471.32000000000005,N/A,177.0
N/A,75.9,9921.TW,2025,-154.26,-42.86,317.87,1.84,❌ 暫避觀望,巨大,📉 獲利侵蝕,15.237153848636362,-15.47,-0.51,2026-03,-472.13,N/A,77.0999984741
44.20%,0.0,4169.TW,2025,-463.64,-11.11,11.33,0.32,⚪ 數據不足,泰宗,📉 獲利侵蝕,0.0,2.84,-0.45,2026-03,-474.96999999999997,-3.78%,0.0
N/A,444.75,6274.TWO,2025,79.42,25.11,555.83,12.13,❌ 暫避觀望,台燿,⚠️ 獲利稀釋,52.4451939291737,31.51,4.36,2026-03,-476.41,N/A,1555.0
22.32%,-33.15,3685.TWO,2025,166.67,-92.45,643.82,-1.02,⚪ 數據不足,元創精密,🔄 轉虧為盈,0.0,-4.04,0.1,2026-03,-477.1500000000001,6.52%,28.7999992371
N/A,77.1,3537.TWO,2025,4.07,-31.61,482.08,2.51,⚪ 中性觀察,堡達,⚠️ 獲利稀釋,14.53307333622568,3.51,1.28,2026-03,-478.01,N/A,74.6999969482
20.83%,-101.55,3095.TWO,2025,169.7,-338.6,648.25,-2.0,⚪ 數據不足,及成,🔄 轉虧為盈,0.0,6.53,0.75,2026-03,-478.55,6.20%,38.2000007629
6.55%,-26.999999999999996,1445.TW,2025,-83.33,42.76,395.45,-0.87,⚪ 數據不足,大宇,🔄 轉虧為盈,0.0,-22.14,0.03,2026-03,-478.78,-24.84%,11.8000001907
N/A,-89.85000000000001,6111.TWO,2025,67.92,-707.04,547.95,-4.63,⚪ 數據不足,光聚晶電,⚠️ 獲利稀釋,0.0,46.15,-0.19,2026-03,-480.03000000000003,N/A,43.4000015259
N/A,-63.30000000000001,6668.TW,2025,-24.0,-3.35,456.09,-1.93,⚪ 數據不足,中揚光,📉 獲利侵蝕,0.0,24.6,-0.62,2026-03,-480.09,N/A,38.75
N/A,0.0,6722.TW,2025,-29.17,11.54,450.95,2.9,⚪ 數據不足,輝創,📉 獲利侵蝕,0.0,-2.79,0.34,2026-03,-480.12,N/A,35.75
48.92%,145.65,4772.TWO,2025,90.0,60.92,570.19,4.2,❌ 暫避觀望,台特化,⚠️ 獲利稀釋,27.497425334706485,127.87,1.33,2026-03,-480.19000000000005,38.48%,267.0
N/A,-15.0,8121.TWO,2025,200.0,-142.47,680.96,-0.31,⚪ 數據不足,越峰,🔄 轉虧為盈,0.0,-0.85,0.1,2026-03,-480.96000000000004,N/A,45.5
42.09%,16.65,3266.TW,2025,71.43,-69.95,552.83,0.58,⚪ 中性觀察,昇陽,⚠️ 獲利稀釋,12.432432604234236,-69.37,0.12,2026-03,-481.40000000000003,22.63%,13.8000001907
20.63%,87.89999999999999,2221.TWO,2025,6.15,14.36,487.77,2.31,⚪ 中性觀察,大甲,⚠️ 獲利稀釋,7.883959174556314,-2.98,0.69,2026-03,-481.62,8.37%,46.2000007629
N/A,150.75,5515.TW,2025,326.09,32.54,809.17,4.48,⚪ 中性觀察,建國,⚠️ 獲利稀釋,4.029850746268656,15.92,1.96,2026-03,-483.08,N/A,40.5
26.37%,996.15,3324.TWO,2025,124.6,33.98,607.83,28.26,⚪ 中性觀察,雙鴻,⚠️ 獲利稀釋,14.982683330823672,47.52,12.61,2026-03,-483.23,14.07%,995.0
11.85%,5.3999999999999995,1727.TW,2025,660.0,-92.0,1143.71,0.04,❌ 暫避觀望,中華化,⚠️ 獲利稀釋,244.44444444444446,-5.46,0.28,2026-03,-483.71000000000004,-0.08%,88.0
N/A,-3.9000000000000004,6113.TWO,2025,66.67,-92.31,550.99,-0.25,⚪ 數據不足,亞矽,🔄 轉虧為盈,0.0,-10.01,0.2,2026-03,-484.32,N/A,25.5
N/A,41.550000000000004,6506.TWO,2025,26.83,38.67,512.11,1.04,⚪ 中性觀察,雙邦,⚠️ 獲利稀釋,6.552346432671479,-1.7,0.52,2026-03,-485.28000000000003,N/A,18.1499996185
14.02%,108.9,1102.TW,2025,39.47,-22.04,525.08,3.0,⚪ 中性觀察,亞泥,⚠️ 獲利稀釋,4.882920215275481,-6.89,0.56,2026-03,-485.61,10.05%,35.4500007629
51.08%,-80.54999999999998,2438.TW,2025,-31.82,-48.37,454.78,-2.38,⚪ 數據不足,翔耀,🏰 高護城河,0.0,15.52,-0.32,2026-03,-486.59999999999997,-5.91%,21.25
N/A,3.0000000000000004,4545.TW,2025,-47.5,-92.83,441.81,0.17,❌ 暫避觀望,銘鈺,📉 獲利侵蝕,185.24999618549998,-0.35,0.21,2026-03,-489.31,N/A,37.0499992371
N/A,199.95000000000002,4958.TW,2025,101.52,-33.96,592.06,6.91,❌ 暫避觀望,臻鼎-KY,⚠️ 獲利稀釋,42.98574643660915,6.33,1.33,2026-03,-490.53999999999996,N/A,573.0
9.49%,-15.450000000000001,2342.TW,2025,-164.71,-184.48,327.79,-0.49,⚪ 數據不足,茂矽,📉 獲利侵蝕,0.0,7.56,-0.11,2026-03,-492.5,-12.78%,52.4000015259
N/A,222.3,7714.TWO,2025,56.44,24.26,549.29,6.33,⚪ 中性觀察,創泓科技,⚠️ 獲利稀釋,9.31174089068826,45.1,1.58,2026-03,-492.84999999999997,N/A,138.0
18.27%,152.1,2492.TW,2025,40.83,-22.96,536.0,4.74,❌ 暫避觀望,華新科,⚠️ 獲利稀釋,50.69033530571993,4.91,1.69,2026-03,-495.17,6.37%,514.0
N/A,-59.10000000000001,6152.TW,2025,-46.67,-539.13,448.77,-1.47,⚪ 數據不足,百一,📉 獲利侵蝕,0.0,-30.73,-0.22,2026-03,-495.44,N/A,13.3999996185
19.39%,130.5,2375.TW,2025,-36.07,-18.02,461.36,3.73,❌ 暫避觀望,凱美,📉 獲利侵蝕,22.126436781609197,5.35,0.78,2026-03,-497.43,7.43%,192.5
8.85%,25.2,2367.TW,2025,-165.57,-69.2,332.8,0.68,❌ 暫避觀望,燿華,📉 獲利侵蝕,32.559524263630955,-12.33,-0.4,2026-03,-498.37,-4.89%,54.7000007629
N/A,160.35000000000002,8358.TWO,2025,96.19,15.34,597.93,4.21,❌ 暫避觀望,金居,⚠️ 獲利稀釋,51.075771749298404,15.52,2.06,2026-03,-501.73999999999995,N/A,546.0
28.85%,-34.5,3067.TWO,2025,50.0,16.83,553.55,-0.84,⚪ 數據不足,全域,🔄 轉虧為盈,0.0,33.85,0.12,2026-03,-503.54999999999995,-17.20%,18.8999996185
N/A,-179.70000000000002,6706.TW,2025,-357.14,2.97,147.12,-3.92,⚪ 數據不足,惠特,📉 獲利侵蝕,0.0,-3.41,-0.96,2026-03,-504.26,N/A,140.5
N/A,79.64999999999999,2530.TW,2025,-300.0,4.12,204.72,2.03,⚪ 中性觀察,華建,📉 獲利侵蝕,3.6064029413371004,4.0,-0.04,2026-03,-504.72,N/A,19.1499996185
N/A,-32.99999999999999,8093.TWO,2025,-255.56,53.52,249.98,-1.32,⚪ 數據不足,保銳,📉 獲利侵蝕,0.0,-16.31,-0.42,2026-03,-505.53999999999996,N/A,19.7999992371
20.16%,-20.55,3465.TWO,2025,-231.43,-94.87,274.14,0.04,⚪ 數據不足,進泰電子,📉 獲利侵蝕,0.0,5.68,-0.92,2026-03,-505.57,-2.95%,35.7000007629
19.71%,78.89999999999999,2020.TW,2025,-32.2,-31.07,473.59,2.13,⚪ 中性觀察,美亞,📉 獲利侵蝕,4.09695802986692,-9.51,0.4,2026-03,-505.78999999999996,12.02%,21.5499992371
N/A,32.7,6126.TWO,2025,45.83,-27.08,551.88,0.71,❌ 暫避觀望,信音,⚠️ 獲利稀釋,15.894496112798166,7.41,0.35,2026-03,-506.05,N/A,34.6500015259
N/A,27.15,6259.TWO,2025,43.33,38.78,550.47,0.7,❌ 暫避觀望,百徽,⚠️ 獲利稀釋,20.88397747906078,19.41,0.43,2026-03,-507.14000000000004,N/A,37.7999992371
11.53%,54.75,3376.TW,2025,-86.36,-76.51,422.36,1.63,❌ 暫避觀望,新日興,📉 獲利侵蝕,53.28767123287671,-19.54,0.15,2026-03,-508.72,-3.62%,194.5
N/A,1104.8999999999999,5536.TWO,2025,146.33,34.76,655.2,28.42,❌ 暫避觀望,聖暉*,⚠️ 獲利稀釋,16.90198207982623,37.11,12.76,2026-03,-508.87,N/A,1245.0
17.90%,154.5,3388.TWO,2025,27.66,1.47,536.75,4.15,⚪ 中性觀察,崇越電,⚠️ 獲利稀釋,7.8834948493398045,-2.69,1.2,2026-03,-509.09,6.27%,81.1999969482
N/A,404.7,5225.TW,2025,-37.4,-18.0,472.22,10.26,⚪ 中性觀察,東科-KY,📉 獲利侵蝕,2.6575239788065232,-11.01,1.54,2026-03,-509.62,N/A,71.6999969482
19.52%,331.20000000000005,3711.TW,2025,85.38,24.18,597.64,9.37,❌ 暫避觀望,日月光投控,⚠️ 獲利稀釋,28.39673913043478,8.39,3.24,2026-03,-512.26,9.94%,627.0
15.28%,11.55,1110.TW,2025,-50.0,-40.98,462.52,0.36,❌ 暫避觀望,東泥,📉 獲利侵蝕,19.48051948051948,-0.74,0.05,2026-03,-512.52,7.32%,15.0
N/A,189.14999999999998,9930.TW,2025,-17.29,6.44,495.54,4.96,⚪ 中性觀察,中聯資源,📉 獲利侵蝕,5.273592386994449,5.27,1.1,2026-03,-512.83,N/A,66.5
N/A,198.75,8938.TWO,2025,-69.56,-10.24,443.62,6.18,⚪ 中性觀察,明安,📉 獲利侵蝕,4.007547054649057,8.55,1.33,2026-03,-513.1800000000001,N/A,53.0999984741
17.24%,-13.499999999999998,2349.TW,2025,100.0,-614.29,613.22,-0.36,⚪ 數據不足,錸德,🔄 轉虧為盈,0.0,3.15,0.02,2026-03,-513.22,-2.23%,12.8500003815
26.51%,109.95,2501.TW,2025,611.76,108.09,1125.85,2.83,⚪ 中性觀察,國建,⚠️ 獲利稀釋,3.301500786207367,1.8,1.21,2026-03,-514.0899999999999,17.13%,24.2000007629
