expansion,prev_eps,est_price,gm,symbol,advice,rev_yoy,date,name,price,prev_rev_yoy,prev_year,eps,status,prev_eps_yoy,pe,om,eps_yoy
9.369999999999997,-0.05,3.3,5.75%,1471.TW,⚠️ 追價風險,-34.37,2025-12,首利,10.6000003815,-27.03,2025,0.03,🔄 轉虧為盈,-117.24,48.18181991590909,-72.91%,-25.0
9.21,4.55,232.95,15.94%,2006.TW,✅ 穩健價值,-3.84,2025-12,東和鋼鐵,67.0999984741,-2.5,2025,6.47,🧐 疑業外收益,-0.44,4.320669573348359,10.83%,5.37
9.05,9.27,453.15000000000003,N/A,6138.TWO,✅ 穩健價值,22.89,2025-12,茂達,292.0,21.32,2025,13.04,🚀 利潤擴張,24.31,9.665673618007283,N/A,31.94
9.04,1.43,68.39999999999999,97.25%,2880.TW,✅ 穩健價值,4.06,2025-12,華南金,35.6500015259,1.87,2025,1.9,🏰 高護城河,10.0,7.817982790767545,45.93%,13.1
8.95,-0.1,-7.05,N/A,6928.TW,⚪ 數據不足,-2.54,2025-12,攸泰科技,43.0499992371,5.88,2025,-0.73,🧐 疑業外收益,79.17,0.0,N/A,6.41
8.32,0.65,32.55,N/A,5381.TWO,✅ 穩健價值,-5.88,2025-12,光譜,30.6499996185,-6.16,2025,0.72,🧐 疑業外收益,12.28,14.12442378732719,N/A,2.44
8.3,7.92,383.4,N/A,5520.TWO,✅ 穩健價值,2.6,2025-12,力泰,82.5,3.98,2025,9.97,🚀 利潤擴張,17.13,3.227699530516432,N/A,10.9
8.24,-0.65,-39.300000000000004,-7.81%,4804.TWO,⚪ 數據不足,7.41,2025-12,大略-KY,3.2699999809,8.04,2025,-1.54,🚀 利潤擴張,55.65,0.0,-65.06%,15.65
8.06,2.27,118.8,N/A,6470.TWO,✅ 穩健價值,-0.56,2025-12,宇智,48.2999992371,12.82,2025,3.87,🧐 疑業外收益,14.07,6.0984847521590915,N/A,7.5
8.03,5.84,290.85,N/A,5478.TWO,✅ 穩健價值,-3.78,2025-12,智冠,103.5,-8.2,2025,7.93,🧐 疑業外收益,-5.4,5.337802991232594,N/A,4.25
8.0,1.41,74.1,15.35%,2329.TW,✅ 穩健價值,20.92,2025-12,華泰,52.2999992371,19.58,2025,2.45,🚀 利潤擴張,-2.16,10.587044379979758,8.19%,28.92
7.960000000000001,26.92,1360.5,41.25%,3653.TW,⚠️ 追價風險,42.0,2025-12,健策,3620.0,52.19,2025,36.75,🚀 利潤擴張,62.75,39.911797133406836,31.26%,49.96
7.640000000000001,13.9,690.6,32.53%,3611.TWO,✅ 穩健價值,31.04,2025-12,鼎翰,193.5,40.71,2025,19.63,🚀 利潤擴張,23.16,4.202867072111208,8.38%,38.68
7.530000000000001,2.82,121.2,N/A,5212.TWO,✅ 穩健價值,15.91,2025-12,凌網,47.2000007629,17.89,2025,4.74,🚀 利潤擴張,-1.4,5.841584252834158,N/A,23.44
7.41,1.22,59.1,30.40%,3290.TWO,⚪ 中性觀察,18.23,2025-12,東浦,63.5999984741,15.97,2025,2.02,🚀 利潤擴張,-0.64,16.142131592411168,14.85%,25.64
7.279999999999999,-1.0,-45.89999999999999,15.28%,3511.TWO,⚪ 數據不足,-0.93,2025-12,矽瑪,23.5499992371,1.3,2025,-1.18,🧐 疑業外收益,11.5,0.0,-5.62%,6.35
7.18,0.52,25.95,4.90%,1605.TW,⚪ 中性觀察,-2.83,2025-12,華新,34.2999992371,-0.21,2025,0.75,🧐 疑業外收益,-41.67,19.826589154393066,-1.88%,4.35
7.150000000000006,34.07,1659.9,17.19%,2404.TW,✅ 穩健價值,39.37,2025-12,漢唐,1195.0,30.93,2025,48.08,🚀 利潤擴張,52.4,10.798843303813483,13.88%,46.52
7.09,4.75,241.20000000000002,17.62%,3026.TW,⚠️ 追價風險,5.01,2025-12,禾伸堂,695.0,5.39,2025,6.58,🚀 利潤擴張,5.79,43.221393034825866,5.81%,12.1
6.99,8.62,395.85,N/A,8279.TWO,✅ 穩健價值,6.1,2025-12,生展,95.3000030518,7.66,2025,10.02,🚀 利潤擴張,28.46,3.6112164854793485,N/A,13.09
6.98,4.94,239.70000000000002,21.72%,2301.TW,✅ 穩健價值,21.11,2025-12,光寶科,208.5,23.16,2025,6.64,🚀 利潤擴張,28.23,13.04755944931164,10.49%,28.09
6.709999999999999,0.99,52.5,N/A,6662.TWO,✅ 穩健價值,-10.2,2025-12,樂斯科,30.8999996185,-7.37,2025,1.66,🌑 雙重衰退,3.13,8.828571319571429,N/A,-3.49
6.61,0.94,45.3,32.08%,3652.TW,✅ 穩健價值,0.59,2025-12,精聯,32.3499984741,0.48,2025,1.34,🚀 利潤擴張,10.59,10.711920024536424,2.52%,7.2
6.409999999999999,2.56,122.85000000000002,N/A,5876.TW,✅ 穩健價值,3.7,2025-12,上海商銀,42.0,3.26,2025,3.06,🚀 利潤擴張,17.51,5.128205128205128,N/A,10.11
6.380000000000001,-3.69,-168.45000000000002,N/A,6706.TW,⚪ 數據不足,-3.41,2025-12,惠特,161.0,38.55,2025,-3.92,🧐 疑業外收益,7.98,0.0,N/A,2.97
6.300000000000001,8.17,355.8,N/A,8069.TWO,✅ 穩健價值,12.29,2025-12,元太,190.5,29.4,2025,9.14,🚀 利潤擴張,75.65,8.031197301854974,N/A,18.59
6.289999999999999,5.77,327.6,N/A,6703.TWO,✅ 穩健價值,-8.29,2025-12,軒郁,110.0,-15.54,2025,9.9,🌑 雙重衰退,-23.43,5.036630036630036,N/A,-2.0
6.26,1.5,81.89999999999999,17.17%,4532.TW,✅ 穩健價值,-5.76,2025-12,瑞智,24.1000003815,-0.93,2025,2.05,🧐 疑業外收益,2.8,4.41391948379121,6.80%,0.5
6.200000000000001,4.31,213.00000000000003,N/A,6415.TW,⚠️ 追價風險,1.94,2025-12,矽力*-KY,481.0,0.55,2025,6.4,🚀 利潤擴張,19.44,33.87323943661971,N/A,8.14
6.09,2.24,151.04999999999998,N/A,5534.TW,✅ 穩健價值,-29.66,2025-12,長虹,82.0,-38.06,2025,6.0,🌑 雙重衰退,-17.65,8.142999006951342,N/A,-23.57
6.070000000000002,6.36,315.15000000000003,31.02%,3005.TW,✅ 穩健價值,10.6,2025-12,神基,104.5,9.96,2025,8.43,🚀 利潤擴張,15.04,4.973821989528796,14.37%,16.67
5.880000000000001,0.32,15.75,N/A,5601.TWO,⚠️ 追價風險,1.81,2025-12,台聯櫃,31.5499992371,1.76,2025,0.42,🚀 利潤擴張,0.0,30.04761832104762,N/A,7.69
5.83,-1.24,-62.85000000000001,-19.71%,1337.TW,⚪ 數據不足,-18.82,2025-12,再生-KY,4.9699997902,-18.71,2025,-1.74,🌑 雙重衰退,-18.1,0.0,-65.33%,-12.99
5.68,2.07,104.69999999999999,29.22%,1712.TW,✅ 穩健價值,-1.68,2025-12,興農,39.4500007629,-2.3,2025,2.6,🧐 疑業外收益,6.7,5.651862573481376,5.88%,4.0
5.67,3.44,173.55,N/A,6122.TWO,✅ 穩健價值,1.36,2025-12,擎邦,46.1500015259,-2.12,2025,4.78,🚀 利潤擴張,-0.87,3.9887641768280035,N/A,7.03
5.66,1.21,70.80000000000001,25.16%,3284.TWO,✅ 穩健價值,-17.82,2025-12,太普高,19.0499992371,-29.91,2025,2.31,🌑 雙重衰退,-53.6,4.036016787521186,13.35%,-12.16
5.529999999999999,2.36,0.0,46.23%,2617.TW,⚪ 數據不足,-2.28,2025-12,台航,0.0,-5.48,2025,3.18,🧐 疑業外收益,0.43,0.0,41.07%,3.25
5.21,5.51,275.55,N/A,6761.TWO,✅ 穩健價值,-2.32,2025-12,穩得,196.0,2.55,2025,7.34,🧐 疑業外收益,1.73,10.669569951007077,N/A,2.89
5.189999999999998,1.87,87.6,N/A,6005.TW,✅ 穩健價值,12.14,2025-12,群益證,38.2999992371,6.33,2025,2.64,🚀 利潤擴張,5.65,6.558219047448631,N/A,17.33
5.18,1.2,57.900000000000006,88.90%,2801.TW,✅ 穩健價值,8.35,2025-12,彰銀,22.3500003815,7.51,2025,1.51,🏰 高護城河,20.0,5.790155539248704,38.59%,13.53
5.170000000000002,1.86,91.95000000000002,N/A,9931.TW,✅ 穩健價值,-19.51,2025-12,欣高,34.75,-27.73,2025,2.45,🌑 雙重衰退,-6.06,5.668841761827079,N/A,-14.34
4.989999999999995,15.84,798.15,N/A,8114.TW,✅ 穩健價值,30.67,2025-12,振樺電,208.0,69.45,2025,18.5,🚀 利潤擴張,86.67,3.9090396542003383,N/A,35.66
4.94,1.74,85.8,N/A,9937.TW,✅ 穩健價值,-6.2,2025-12,全國,55.5,-6.0,2025,2.36,🌑 雙重衰退,-1.14,9.702797202797203,N/A,-1.26
4.890000000000001,10.38,498.75,5.88%,2317.TW,✅ 穩健價值,18.13,2025-12,鴻海,258.5,16.23,2025,13.61,🚀 利潤擴張,34.73,7.774436090225564,3.28%,23.02
4.89,3.49,176.54999999999998,19.71%,3045.TW,✅ 穩健價值,-0.31,2025-12,台灣大,119.0,-0.87,2025,4.77,🧐 疑業外收益,1.8,10.110450297366185,10.58%,4.58
4.739999999999998,6.2,316.65,N/A,6290.TWO,✅ 穩健價值,26.34,2025-12,良維,296.5,28.79,2025,8.73,🚀 利潤擴張,42.86,14.0454760776883,N/A,31.08
4.730000000000004,33.4,1807.6499999999999,N/A,6515.TW,⚠️ 追價風險,35.51,2025-12,穎崴,8720.0,32.04,2025,46.93,🚀 利潤擴張,39.53,72.35914032030537,N/A,40.24
4.57,-0.36,-31.050000000000004,32.24%,1538.TW,⚪ 數據不足,1.9,2025-12,正峰,11.8000001907,22.91,2025,-1.59,🚀 利潤擴張,64.0,0.0,-58.77%,6.47
4.569999999999999,1.63,74.55,27.24%,3492.TWO,✅ 穩健價值,4.69,2025-12,長盛,22.3999996185,7.91,2025,1.77,🚀 利潤擴張,26.36,4.507042176760564,-0.96%,9.26
4.509999999999998,3.11,151.05,25.09%,3171.TWO,✅ 穩健價值,32.43,2025-12,炎洲流通,72.8000030518,23.81,2025,4.3,🚀 利潤擴張,36.4,7.229394543376365,7.94%,36.94
4.480000000000004,3.35,188.55,N/A,8155.TWO,⚠️ 追價風險,36.9,2025-12,博智,347.5,35.15,2025,6.88,🚀 利潤擴張,1.87,27.645186953062847,N/A,41.38
4.48,8.49,411.90000000000003,44.02%,4749.TWO,⚠️ 追價風險,28.3,2025-12,新應材,908.0,32.03,2025,11.33,🚀 利潤擴張,32.29,33.06627822286963,23.34%,32.78
4.4399999999999995,0.91,44.85,94.34%,2838.TW,✅ 穩健價值,4.5,2025-12,聯邦銀,21.6499996185,-0.7,2025,1.29,🏰 高護城河,-1.98,7.240802547993311,35.36%,8.94
4.43,2.49,132.89999999999998,49.04%,1442.TW,✅ 穩健價值,-62.17,2025-12,名軒,26.8999996185,-63.75,2025,3.03,🌑 雙重衰退,-57.58,3.0361173384311515,34.02%,-57.74
4.3500000000000005,7.33,370.65,33.35%,4571.TW,✅ 穩健價值,0.1,2025-12,鈞興-KY,179.0,4.55,2025,9.61,🚀 利潤擴張,7.67,7.244030756778633,18.52%,4.45
4.32,2.06,114.89999999999999,15.77%,3037.TW,⚠️ 追價風險,13.75,2025-12,欣興,854.0,12.28,2025,4.38,🚀 利潤擴張,-37.88,111.48825065274153,6.82%,18.07
4.299999999999999,0.45,8.700000000000001,N/A,6220.TWO,⚠️ 追價風險,-17.2,2025-12,岳豐,34.5,-20.23,2025,0.81,🌑 雙重衰退,-25.0,59.48275862068965,N/A,-12.9
4.28,2.67,0.0,15.43%,1210.TW,⚪ 數據不足,-1.49,2025-12,大成,0.0,-1.43,2025,4.33,🧐 疑業外收益,-9.42,0.0,5.11%,2.79
4.16,3.06,150.60000000000002,17.90%,3388.TWO,✅ 穩健價值,-2.69,2025-12,崇越電,88.5,-2.28,2025,4.15,🧐 疑業外收益,2.0,8.814741035856573,6.27%,1.47
4.14,6.28,309.75000000000006,8.77%,3010.TW,✅ 穩健價值,-2.3,2025-12,華立,129.5,-2.77,2025,8.84,🧐 疑業外收益,-5.56,6.271186440677965,5.39%,1.84
3.9399999999999995,-0.64,-35.1,15.17%,3349.TWO,⚪ 數據不足,5.58,2025-12,寶德,17.9500007629,28.56,2025,-1.02,🚀 利潤擴張,48.21,0.0,-15.09%,9.52
3.830000000000002,1.53,64.2,N/A,8162.TW,✅ 穩健價值,19.79,2025-12,微矽電子-創,64.9000015259,28.35,2025,1.57,🚀 利潤擴張,96.15,15.163551758387849,N/A,23.62
3.51,9.52,469.49999999999994,15.29%,3596.TW,✅ 穩健價值,8.19,2025-12,智易,181.0,8.39,2025,12.6,🚀 利潤擴張,12.4,5.782747603833866,6.31%,11.7
3.44,1.15,72.9,N/A,6689.TW,✅ 穩健價值,-1.67,2025-12,伊雲谷,66.8000030518,2.81,2025,2.31,🧐 疑業外收益,-34.29,13.744856595020575,N/A,1.77
3.3400000000000003,21.26,1094.85,N/A,6121.TWO,✅ 穩健價值,2.65,2025-12,新普,411.0,-0.37,2025,30.6,🚀 利潤擴張,3.45,5.630908343608714,N/A,5.99
3.3100000000000005,2.54,124.19999999999999,N/A,6697.TWO,✅ 穩健價值,13.17,2025-12,東捷資訊,41.2000007629,14.74,2025,3.04,🚀 利潤擴張,27.0,4.975845502765701,N/A,16.48
3.2600000000000016,3.01,133.49999999999997,N/A,8432.TWO,✅ 穩健價值,19.79,2025-12,東生華,53.0999984741,18.72,2025,3.63,🚀 利潤擴張,11.48,5.966291963382023,N/A,23.05
3.25,1.79,86.55000000000001,N/A,5902.TWO,✅ 穩健價值,2.91,2025-12,德記,36.0,3.96,2025,2.24,🚀 利潤擴張,1.13,6.239168110918544,N/A,6.16
3.1999999999999993,3.25,168.9,N/A,6417.TWO,✅ 穩健價值,7.83,2025-12,韋僑,132.5,8.43,2025,4.83,🚀 利潤擴張,9.43,11.767317939609237,N/A,11.03
3.16,1.55,103.64999999999999,26.27%,4931.TWO,⚠️ 追價風險,22.86,2025-12,新盛力,234.0,4.97,2025,3.13,🚀 利潤擴張,-8.33,33.863965267727934,15.45%,26.02
3.09,-2.06,-105.60000000000001,N/A,6492.TWO,⚪ 數據不足,7.0,2025-12,生華科,43.4000015259,10.67,2025,-2.97,🚀 利潤擴張,13.87,0.0,N/A,10.09
3.04,0.89,42.3,30.45%,3031.TW,✅ 穩健價值,-3.04,2025-12,佰鴻,27.5,-7.8,2025,1.09,🌑 雙重衰退,-8.25,9.75177304964539,11.22%,0.0
3.0100000000000016,0.37,17.250000000000004,14.20%,1714.TW,✅ 穩健價值,16.5,2025-12,和桐,14.3999996185,15.96,2025,0.5,🚀 利潤擴張,5.71,12.521738798695651,8.91%,19.51
2.960000000000001,5.99,292.80000000000007,27.00%,1513.TW,✅ 穩健價值,7.18,2025-12,中興電,164.0,9.03,2025,8.07,🚀 利潤擴張,6.72,8.401639344262295,17.59%,10.14
2.9299999999999997,3.53,159.6,N/A,5455.TWO,✅ 穩健價值,-43.58,2025-12,昇益,26.75,62.0,2025,3.46,🌑 雙重衰退,44.67,2.5140977443609027,N/A,-40.65
2.8200000000000003,2.12,105.30000000000001,N/A,6173.TWO,⚠️ 追價風險,8.9,2025-12,信昌電,251.5,10.39,2025,3.26,🚀 利潤擴張,-7.86,35.826210826210826,N/A,11.72
2.62,1.91,90.6,83.45%,2886.TW,✅ 穩健價值,-1.77,2025-12,兆豐金,43.4000015259,-5.03,2025,2.36,🏰 高護城河,-3.54,7.18543071620861,33.61%,0.85
2.4899999999999984,-0.23,-15.600000000000001,N/A,9933.TW,⚪ 數據不足,-23.41,2025-12,中鼎,41.25,-23.49,2025,1.91,🔄 轉虧為盈,-112.85,0.0,N/A,-20.92
2.41,1.71,89.25,N/A,8401.TWO,✅ 穩健價值,-0.87,2025-12,白紗科,22.7999992371,0.54,2025,2.63,🧐 疑業外收益,-0.58,3.831932644890756,N/A,1.54
2.4000000000000004,1.44,73.05,27.39%,2945.TW,✅ 穩健價值,3.54,2025-12,三商家購,42.4500007629,3.48,2025,2.14,🚀 利潤擴張,-2.04,8.716632600184804,1.25%,5.94
2.3900000000000006,2.55,117.44999999999999,34.09%,3684.TWO,✅ 穩健價值,22.61,2025-12,榮昌,60.7999992371,31.38,2025,3.5,🚀 利潤擴張,50.0,7.765006288263092,7.78%,25.0
2.3900000000000006,9.71,491.70000000000005,37.11%,3583.TW,⚠️ 追價風險,17.37,2025-12,辛耘,791.0,20.22,2025,13.82,🚀 利潤擴張,15.18,24.130567419158023,15.14%,19.76
2.3599999999999994,-0.3,-29.1,29.80%,2321.TW,⚪ 數據不足,16.01,2025-12,東訊,13.1999998093,19.86,2025,-0.76,🚀 利潤擴張,67.57,0.0,-5.26%,18.37
2.3000000000000007,4.87,247.80000000000004,14.36%,3558.TWO,✅ 穩健價值,25.46,2025-12,神準,137.0,38.81,2025,5.2,🚀 利潤擴張,73.93,8.292978208232444,0.40%,27.76
2.280000000000001,-0.68,-18.75,N/A,6796.TW,⚪ 數據不足,22.72,2025-12,晉弘,57.4000015259,36.23,2025,0.2,🔄 轉虧為盈,22.73,0.0,N/A,25.0
2.219999999999999,1.27,63.9,17.29%,2063.TWO,✅ 穩健價值,-13.1,2025-12,世鎧,25.0499992371,-10.3,2025,1.72,🌑 雙重衰退,-13.01,5.880281511056339,2.75%,-10.88
2.219999999999999,1.4,69.45,N/A,6530.TWO,⚪ 中性觀察,16.68,2025-12,創威,95.0,18.97,2025,1.95,🚀 利潤擴張,20.69,20.518358531317496,N/A,18.9
2.17,3.35,170.70000000000002,N/A,5347.TWO,✅ 穩健價值,10.3,2025-12,世界,161.5,10.75,2025,4.3,🚀 利潤擴張,4.1,14.191564147627416,N/A,12.47
2.0,7.66,384.9,N/A,6192.TW,✅ 穩健價值,-6.01,2025-12,巨路,117.5,-4.9,2025,10.06,🌑 雙重衰退,6.98,4.579111457521435,N/A,-4.01
1.9100000000000001,5.46,271.95000000000005,17.20%,1503.TW,✅ 穩健價值,6.01,2025-12,士電,215.0,5.13,2025,6.27,🚀 利潤擴張,9.86,11.858797573083285,7.03%,7.92
1.8800000000000026,1.76,86.25000000000001,85.36%,4911.TWO,✅ 穩健價值,24.13,2025-12,德英,30.9500007629,35.41,2025,2.18,🏰 高護城河,46.67,5.382608828330434,42.63%,26.01
1.759999999999998,3.69,184.65,N/A,6933.TW,✅ 穩健價值,27.21,2025-12,AMAX-KY,148.5,36.49,2025,5.04,🚀 利潤擴張,86.8,12.06336311941511,N/A,28.97
1.7200000000000024,4.47,221.10000000000002,78.77%,4129.TWO,✅ 穩健價值,21.54,2025-12,聯合,89.5999984741,24.04,2025,5.83,🏰 高護城河,29.11,6.078697318459972,11.96%,23.26
1.7100000000000009,2.19,105.75,16.53%,1612.TW,✅ 穩健價值,14.68,2025-12,宏泰,37.0999984741,22.35,2025,2.77,🚀 利潤擴張,14.06,5.262411131078014,13.07%,16.39
1.6099999999999994,7.59,377.69999999999993,60.64%,3030.TW,✅ 穩健價值,33.22,2025-12,德律,313.0,31.3,2025,10.49,🏰 高護城河,37.0,12.43050039714059,34.18%,34.83
1.5499999999999998,2.79,139.95,27.10%,4904.TW,✅ 穩健價值,5.47,2025-12,遠傳,109.0,2.92,2025,3.81,🚀 利潤擴張,9.41,11.682743837084672,14.21%,7.02
1.5399999999999991,31.23,1544.1000000000001,28.58%,2383.TW,⚠️ 追價風險,46.42,2025-12,台光電,5095.0,51.33,2025,41.67,🚀 利潤擴張,51.99,49.494851369729936,19.80%,47.96
1.5300000000000011,-1.36,-69.00000000000001,N/A,6901.TW,⚪ 數據不足,51.85,2025-12,鑽石投資,16.0499992371,32.78,2025,-1.38,🚀 利潤擴張,33.98,0.0,N/A,53.38
1.4499999999999997,4.28,212.10000000000002,28.35%,1726.TW,✅ 穩健價值,2.72,2025-12,永記,77.3000030518,5.97,2025,5.5,🚀 利潤擴張,12.04,5.466761177637907,10.08%,4.17
1.3099999999999987,23.65,1187.5499999999997,N/A,6223.TWO,⚠️ 追價風險,31.45,2025-12,旺矽,6090.0,33.01,2025,33.49,🚀 利潤擴張,39.51,76.92307692307693,N/A,32.76
1.29,3.79,189.15,33.63%,2412.TW,✅ 穩健價值,2.67,2025-12,中華電,145.0,3.52,2025,4.99,🚀 利潤擴張,4.12,11.498810467882631,17.33%,3.96
1.2699999999999996,1.09,54.6,78.38%,2883.TW,✅ 穩健價值,-12.26,2025-12,凱基金,27.75,-29.02,2025,1.74,🏰 高護城河,-34.81,7.623626373626373,39.14%,-10.99
1.2199999999999998,4.6,224.70000000000002,18.31%,2206.TW,✅ 穩健價值,-4.56,2025-12,三陽工業,61.2000007629,-6.07,2025,5.78,🌑 雙重衰退,-1.93,4.08544731394526,4.93%,-3.34
1.1399999999999997,2.53,125.25000000000003,24.27%,2478.TW,⚪ 中性觀察,7.81,2025-12,大毅,177.5,10.63,2025,3.45,🚀 利潤擴張,13.57,21.257485029940117,12.13%,8.95
1.0699999999999994,4.21,208.95,34.11%,2612.TW,✅ 穩健價值,5.36,2025-12,中航,54.5,7.95,2025,5.46,🚀 利潤擴張,94.01,3.912419239052405,23.81%,6.43
1.0299999999999994,2.44,130.35000000000002,21.20%,3013.TW,✅ 穩健價值,12.17,2025-12,晟銘電,106.0,11.48,2025,4.03,🚀 利潤擴張,15.64,12.197928653624855,14.33%,13.2
1.0299999999999976,6.12,309.9,36.55%,3551.TWO,✅ 穩健價值,16.17,2025-12,世禾,186.5,12.87,2025,8.36,🚀 利潤擴張,23.67,9.027105517909003,18.42%,17.2
0.8800000000000008,3.23,156.6,N/A,7753.TWO,✅ 穩健價值,9.51,2025-12,星亞,41.5999984741,16.17,2025,4.22,🚀 利潤擴張,10.53,3.984674183342912,N/A,10.39
0.8299999999999992,-0.92,-41.85,11.28%,2406.TW,⚪ 數據不足,-7.81,2025-12,國碩,39.4000015259,-32.0,2025,-0.92,🌑 雙重衰退,-217.24,0.0,-2.28%,-6.98
0.8099999999999987,27.9,1405.9499999999998,97.58%,3293.TWO,✅ 穩健價值,19.01,2025-12,鈊象,762.0,21.48,2025,38.51,🏰 高護城河,21.2,8.129734343326577,59.33%,19.82
0.7999999999999989,-2.11,-100.95,41.13%,4743.TWO,⚪ 數據不足,9.49,2025-12,合一,47.75,-0.69,2025,-2.18,🚀 利潤擴張,-31.06,0.0,-478.52%,10.29
0.7800000000000011,2.95,140.70000000000002,N/A,8936.TWO,✅ 穩健價值,20.29,2025-12,國統,55.2000007629,17.98,2025,4.08,🚀 利潤擴張,28.82,5.8848614885820885,N/A,21.07
0.5599999999999987,2.38,119.4,8.10%,2414.TW,✅ 穩健價值,18.17,2025-12,精技,63.0,23.71,2025,3.17,🚀 利潤擴張,21.43,7.914572864321608,2.38%,18.73
0.54,0.6,38.7,N/A,8923.TWO,✅ 穩健價值,2.69,2025-12,時報,19.0499992371,9.05,2025,0.96,🚀 利潤擴張,0.0,7.383720634534884,N/A,3.23
0.45999999999999996,0.61,30.150000000000002,-0.45%,4707.TWO,✅ 穩健價值,-6.78,2025-12,磐亞,19.8500003815,-1.16,2025,0.89,🌑 雙重衰退,-10.29,9.875622080348258,-7.50%,-6.32
0.3800000000000008,-1.56,-73.8,30.43%,4198.TWO,⚪ 數據不足,-15.0,2025-12,欣大健康,36.3499984741,-18.9,2025,-1.96,🌑 雙重衰退,16.58,0.0,-23.61%,-14.62
0.3799999999999999,2.43,116.55,31.15%,2852.TW,✅ 穩健價值,-3.05,2025-12,第一保,27.5499992371,-3.25,2025,2.92,🌑 雙重衰退,-5.81,3.5456884475032178,10.03%,-2.67
0.16000000000000014,5.54,278.40000000000003,N/A,7556.TWO,✅ 穩健價值,19.26,2025-12,意德士,266.0,19.5,2025,7.1,🚀 利潤擴張,25.35,14.331896551724137,N/A,19.42
0.14000000000000057,4.38,213.14999999999998,N/A,6525.TW,✅ 穩健價值,14.03,2025-12,捷敏-KY,116.5,15.99,2025,5.88,🚀 利潤擴張,21.33,8.198451794510909,N/A,14.17
0.030000000000001137,-0.68,-34.800000000000004,N/A,5211.TWO,⚪ 數據不足,34.16,2025-12,蒙恬,19.5,25.77,2025,-0.77,🚀 利潤擴張,26.09,0.0,N/A,34.19
-0.17999999999999972,2.71,145.2,N/A,8358.TWO,❌ 暫避觀望,15.52,2025-12,金居,540.0,11.75,2025,4.21,⚠️ 獲利稀釋,-5.9,55.78512396694215,N/A,15.34
-0.20000000000000107,4.16,199.80000000000004,14.11%,2645.TW,⚪ 中性觀察,11.63,2025-12,長榮航太,167.0,13.98,2025,5.46,⚠️ 獲利稀釋,10.05,12.537537537537535,9.96%,11.43
-0.2999999999999994,-1.54,-73.05,-20.30%,4564.TW,⚪ 數據不足,-3.72,2025-12,元翎,15.3000001907,8.43,2025,-1.86,🌑 雙重衰退,-8.76,0.0,-35.14%,-4.02
-0.3000000000000007,-0.95,-50.4,76.40%,4192.TWO,⚪ 數據不足,15.88,2025-12,杏國,21.1000003815,17.43,2025,-1.3,🏰 高護城河,18.8,0.0,-174.96%,15.58
-0.34999999999999787,-0.91,-49.8,N/A,5205.TWO,⚪ 數據不足,-21.87,2025-12,中茂,23.7000007629,-19.89,2025,-1.43,🌑 雙重衰退,7.14,0.0,N/A,-22.22
-0.3699999999999992,0.73,33.9,N/A,8033.TW,❌ 暫避觀望,14.37,2025-12,雷虎,126.5,17.35,2025,0.58,⚠️ 獲利稀釋,151.72,55.97345132743364,N/A,14.0
-0.41000000000000014,1.01,48.75,97.54%,2834.TW,⚪ 中性觀察,2.85,2025-12,臺企銀,17.0,1.98,2025,1.26,🏰 高護城河,4.12,5.230769230769231,41.10%,2.44
-0.4299999999999997,2.0,96.15,21.12%,1229.TW,⚪ 中性觀察,4.92,2025-12,聯華,41.2999992371,-0.11,2025,2.57,⚠️ 獲利稀釋,6.95,6.443057603291732,11.17%,4.49
-0.4700000000000002,1.81,93.60000000000001,18.07%,2610.TW,⚪ 中性觀察,2.58,2025-12,華航,19.4500007629,2.68,2025,2.42,⚠️ 獲利稀釋,5.85,3.1169873017467946,9.36%,2.11
-0.5,13.87,726.5999999999999,N/A,6442.TW,❌ 暫避觀望,64.22,2025-12,光聖,1820.0,92.55,2025,23.46,⚠️ 獲利稀釋,66.63,37.57225433526012,N/A,63.72
-0.5799999999999983,0.24,15.9,42.09%,3266.TW,⚪ 中性觀察,-69.37,2025-12,昇陽,13.3000001907,-47.7,2025,0.58,🌑 雙重衰退,-46.67,12.547169991226415,22.63%,-69.95
-0.5800000000000001,4.99,249.14999999999998,N/A,9917.TW,⚪ 中性觀察,6.29,2025-12,中保科,120.0,7.59,2025,6.77,⚠️ 獲利稀釋,3.81,7.2245635159542445,N/A,5.71
-0.5800000000000001,3.41,219.9,48.58%,1736.TW,⚪ 中性觀察,13.69,2025-12,喬山,113.0,14.96,2025,9.06,⚠️ 獲利稀釋,64.73,7.708049113233288,9.78%,13.11
-0.5899999999999999,2.39,129.45,22.24%,4755.TW,❌ 暫避觀望,-9.17,2025-12,三福化,134.0,0.49,2025,3.7,🌑 雙重衰退,-23.89,15.527230590961763,10.72%,-9.76
-0.6699999999999999,8.52,440.55,N/A,7765.TW,⚪ 中性觀察,3.64,2025-12,中華資安,242.5,11.43,2025,11.47,⚠️ 獲利稀釋,6.85,8.25672454885938,N/A,2.97
-0.7399999999999984,11.25,559.9499999999999,N/A,6811.TWO,⚪ 中性觀察,11.2,2025-12,宏�硌穈T,227.5,8.94,2025,14.36,⚠️ 獲利稀釋,6.94,6.094294133404769,N/A,10.46
-0.75,5.51,248.25,15.53%,3019.TW,⚪ 中性觀察,14.74,2025-12,亞光,145.5,16.37,2025,6.6,⚠️ 獲利稀釋,23.82,8.791540785498489,5.80%,13.99
