eps_yoy,prev_rev_yoy,rev_yoy,status,prev_eps,prev_eps_yoy,symbol,date,price,prev_year,name,pe,om,eps,expansion,advice,est_price,gm
63.83,-2.06,409.09,⚠️ 獲利稀釋,-1.09,-9.0,6129.TWO,2026-03,17.2999992371,2025,普誠,0.0,N/A,-0.17,-345.26,⚪ 數據不足,-44.85,N/A
-8.18,-9.17,338.45,📉 獲利侵蝕,3.7,-9.76,4755.TW,2026-03,137.0,2025,三福化,16.04215456674473,10.72%,1.01,-346.63,❌ 暫避觀望,128.1,22.24%
-53.16,-31.16,293.55,📉 獲利侵蝕,2.48,-52.99,7709.TWO,2026-03,72.8000030518,2025,榮田,17.33333405995238,N/A,0.37,-346.71000000000004,❌ 暫避觀望,63.0,N/A
-22.14,-9.71,325.07,📉 獲利侵蝕,4.01,271.37,9914.TW,2026-03,76.5999984741,2025,美利達,6.064924661448931,N/A,1.09,-347.21,⚪ 中性觀察,189.45000000000002,N/A
-1.8,20.09,345.63,📉 獲利侵蝕,6.44,8.73,2755.TWO,2026-03,137.5,2025,揚秦,8.482418260333127,9.66%,1.65,-347.43,⚪ 中性觀察,243.15,27.43%
75.56,27.49,423.28,⚠️ 獲利稀釋,2.53,9.52,8099.TWO,2026-03,58.5999984741,2025,大世科,10.173610846197917,N/A,0.79,-347.71999999999997,⚪ 中性觀察,86.39999999999999,N/A
-35.44,-20.24,312.37,📉 獲利侵蝕,2.61,-74.55,2520.TW,2026-03,36.3499984741,2025,冠德,5.939542234330066,15.06%,0.52,-347.81,⚪ 中性觀察,91.79999999999998,23.17%
19.73,26.29,367.88,⚠️ 獲利稀釋,5.24,-29.85,6438.TW,2026-03,154.0,2025,迅得,10.657439446366782,N/A,1.76,-348.15,⚪ 中性觀察,216.75,N/A
30.43,1.71,379.26,⚠️ 獲利稀釋,6.04,-27.14,4551.TW,2026-03,201.5,2025,智伸科,14.740307242136062,11.86%,2.7,-348.83,⚪ 中性觀察,205.05,23.25%
17.41,11.38,366.95,⚠️ 獲利稀釋,8.0,6.67,2480.TW,2026-03,161.0,2025,敦陽科,7.7665219488663775,10.67%,2.63,-349.53999999999996,⚪ 中性觀察,310.95,24.08%
76.56,12.63,426.15,⚠️ 獲利稀釋,2.88,77.93,2027.TW,2026-03,41.2999992371,2025,大成鋼,5.720221500983381,14.07%,1.17,-349.59,⚪ 中性觀察,108.3,25.55%
-10.0,1.42,340.82,📉 獲利侵蝕,-0.35,60.23,8201.TW,2026-03,12.5500001907,2025,無敵,0.0,N/A,-0.11,-350.82,⚪ 數據不足,-16.950000000000003,N/A
-2.38,-0.42,349.07,📉 獲利侵蝕,2.56,18.52,1104.TW,2026-03,26.8500003815,2025,環泥,4.66956528373913,N/A,0.41,-351.45,⚪ 中性觀察,86.25,N/A
-33.33,9.13,318.51,📉 獲利侵蝕,0.27,-57.38,5309.TWO,2026-03,59.0999984741,2025,系統電,109.44444161870369,N/A,0.09,-351.84,❌ 暫避觀望,8.100000000000001,N/A
828.57,-4.85,1180.75,⚠️ 獲利稀釋,1.14,-35.23,4440.TW,2026-03,17.5499992371,2025,宜新實業,6.909448518543307,N/A,0.51,-352.17999999999995,⚪ 中性觀察,38.1,N/A
-58.62,-30.87,293.96,📉 獲利侵蝕,3.41,-46.72,6754.TW,2026-03,43.5499992371,2025,匯僑設計,6.578549733700907,N/A,0.12,-352.58,⚪ 中性觀察,99.3,N/A
49.0,46.42,401.75,⚠️ 獲利稀釋,41.67,47.96,2383.TW,2026-03,5080.0,2025,台光電,47.11119354539553,19.80%,14.9,-352.75,❌ 暫避觀望,1617.45,28.58%
-197.83,20.19,155.69,📉 獲利侵蝕,0.92,142.59,6276.TWO,2026-03,22.0,2025,安鈦克,20.183486238532108,N/A,-0.9,-353.52,❌ 暫避觀望,16.35,N/A
-66.84,-14.72,286.97,📉 獲利侵蝕,4.69,-47.18,6807.TW,2026-03,33.5499992371,2025,峰源-KY,2.8897501496210167,N/A,0.63,-353.81000000000006,⚪ 中性觀察,174.14999999999998,N/A
-36.27,26.66,318.21,📉 獲利侵蝕,21.44,-12.83,3413.TW,2026-03,348.0,2025,京鼎,6.685878962536023,11.87%,4.28,-354.47999999999996,⚪ 中性觀察,780.75,23.90%
-48.65,-1.74,306.21,📉 獲利侵蝕,1.87,-19.4,8931.TWO,2026-03,42.3499984741,2025,大汽電,7.658227572169983,N/A,0.38,-354.85999999999996,⚪ 中性觀察,82.94999999999999,N/A
-58.82,-2.6,296.16,📉 獲利侵蝕,1.56,10.87,3704.TW,2026-03,49.7999992371,2025,合勤控,18.175182203321167,1.57%,0.29,-354.98,❌ 暫避觀望,41.1,30.58%
-117.65,-21.77,237.64,📉 獲利侵蝕,-1.95,-3800.0,1595.TWO,2026-03,65.9000015259,2025,川寶,0.0,-13.38%,-0.74,-355.28999999999996,⚪ 數據不足,-88.5,26.86%
216.67,50.12,572.52,⚠️ 獲利稀釋,2.08,-1.42,6215.TW,2026-03,105.0,2025,和椿,20.428015564202333,N/A,1.14,-355.85,❌ 暫避觀望,77.10000000000001,N/A
71.43,-0.7,428.07,⚠️ 獲利稀釋,0.13,-90.0,2106.TW,2026-03,17.7000007629,2025,建大,61.03448538931035,1.48%,0.12,-356.64,❌ 暫避觀望,4.35,20.30%
18.72,6.01,376.47,⚠️ 獲利稀釋,6.27,7.92,1503.TW,2026-03,209.5,2025,士電,11.28163704900377,7.03%,2.79,-357.75,⚪ 中性觀察,278.55,17.20%
171.43,-10.21,529.33,⚠️ 獲利稀釋,0.36,-52.17,6624.TWO,2026-03,42.3499984741,2025,萬年清,249.11763808294114,N/A,0.05,-357.90000000000003,❌ 暫避觀望,2.5500000000000003,N/A
-117.39,-2.54,242.37,📉 獲利侵蝕,-0.73,6.41,6928.TW,2026-03,53.5,2025,攸泰科技,0.0,N/A,-0.04,-359.76,⚪ 數據不足,-11.1,N/A
35.38,-5.62,395.54,⚠️ 獲利稀釋,1.85,-63.22,8426.TWO,2026-03,19.8999996185,2025,紅木-KY,90.45454372045447,N/A,-0.42,-360.16,❌ 暫避觀望,3.300000000000003,N/A
-88.89,-6.46,271.35,📉 獲利侵蝕,3.0,-50.98,3501.TW,2026-03,40.9000015259,2025,維熹,5.291073936080207,5.60%,0.15,-360.24,⚪ 中性觀察,115.95,18.84%
-14.23,-18.5,346.01,📉 獲利侵蝕,7.95,-32.28,1537.TW,2026-03,126.5,2025,廣隆,6.480532786885246,9.93%,2.11,-360.24,⚪ 中性觀察,292.8,18.72%
-3.52,15.8,356.78,📉 獲利侵蝕,5.85,-24.15,3004.TW,2026-03,155.5,2025,豐達科,10.150130548302872,9.60%,1.92,-360.29999999999995,⚪ 中性觀察,229.8,24.39%
-44.8,-10.32,315.63,📉 獲利侵蝕,0.57,-81.13,1473.TW,2026-03,20.3999996185,2025,台南,6.938775380442177,-4.13%,0.69,-360.43,⚪ 中性觀察,44.1,13.69%
23.93,16.19,384.64,⚠️ 獲利稀釋,3.15,-34.24,3430.TWO,2026-03,143.0,2025,奇鈦科,17.9874213836478,7.70%,1.45,-360.71,❌ 暫避觀望,119.25,23.03%
47.0,-7.74,408.08,⚠️ 獲利稀釋,4.4,30.95,5243.TW,2026-03,99.0,2025,乙盛-KY,8.68421052631579,N/A,1.47,-361.08,⚪ 中性觀察,171.0,N/A
-188.89,0.72,172.23,📉 獲利侵蝕,0.04,-92.73,3050.TW,2026-03,12.1499996185,2025,鈺德,0.0,-1.07%,-0.07,-361.12,⚪ 數據不足,-2.7,27.89%
-46.72,30.08,315.93,📉 獲利侵蝕,9.01,41.67,2449.TW,2026-03,307.0,2025,京元電子,13.153384747215084,28.21%,1.87,-362.65,⚪ 中性觀察,350.09999999999997,37.66%
-60.0,19.79,303.38,📉 獲利侵蝕,1.57,23.62,8162.TW,2026-03,70.4000015259,2025,微矽電子-創,17.170732079487806,N/A,0.12,-363.38,❌ 暫避觀望,61.49999999999999,N/A
208.82,95.35,572.88,⚠️ 獲利稀釋,8.13,474.47,3167.TW,2026-03,892.0,2025,大量,45.096056622851364,18.24%,3.19,-364.06,❌ 暫避觀望,296.70000000000005,42.12%
-83.87,4.18,280.38,🔄 轉虧為盈,-1.06,-342.86,3027.TW,2026-03,19.3999996185,2025,盛達,0.0,N/A,0.05,-364.25,⚪ 數據不足,-12.75,N/A
25.22,11.54,390.24,⚠️ 獲利稀釋,19.45,21.94,3044.TW,2026-03,426.0,2025,健鼎,8.704536166734776,17.08%,5.61,-365.02,⚪ 中性觀察,734.1,25.47%
44.0,-25.69,409.13,⚠️ 獲利稀釋,-4.38,0.46,6153.TW,2026-03,18.7000007629,2025,嘉聯益,0.0,N/A,-0.56,-365.13,⚪ 數據不足,-148.64999999999998,N/A
28.41,7.81,396.55,⚠️ 獲利稀釋,3.45,8.95,2478.TW,2026-03,173.0,2025,大毅,20.092915214866437,12.13%,1.14,-368.14,❌ 暫避觀望,129.14999999999998,24.27%
-57.14,10.87,311.46,📉 獲利侵蝕,0.74,-23.71,6155.TW,2026-03,67.5,2025,鈞寶,62.50000000000001,N/A,0.18,-368.59999999999997,❌ 暫避觀望,16.2,N/A
9.68,-16.0,378.36,⚠️ 獲利稀釋,0.83,-27.19,2108.TW,2026-03,28.75,2025,南帝,13.88888888888889,9.12%,0.34,-368.68,⚪ 中性觀察,31.049999999999997,25.29%
105.36,0.45,474.55,🔄 轉虧為盈,-2.45,-152.78,1530.TW,2026-03,29.4500007629,2025,亞崴,0.0,N/A,0.18,-369.19,⚪ 數據不足,-137.25,N/A
33.78,20.29,403.64,⚠️ 獲利稀釋,4.08,21.07,8936.TWO,2026-03,54.9000015259,2025,國統,5.7009347378920046,N/A,0.99,-369.86,⚪ 中性觀察,144.45,N/A
-97.67,1.86,273.28,🔄 轉虧為盈,-0.88,46.34,3057.TW,2026-03,16.8500003815,2025,喬鼎,0.0,-21.05%,0.02,-370.95,⚪ 數據不足,-14.55,29.42%
-30.0,17.01,341.24,📉 獲利侵蝕,0.52,-47.47,5426.TWO,2026-03,28.25,2025,振發,19.217687074829932,N/A,0.28,-371.24,❌ 暫避觀望,22.05,N/A
71.21,-3.92,442.71,⚠️ 獲利稀釋,5.68,-16.96,6924.TW,2026-03,118.5,2025,榮惠-KY創,9.200310559006212,N/A,2.26,-371.5,⚪ 中性觀察,193.2,N/A
-66.33,-2.95,305.92,📉 獲利侵蝕,2.19,-47.23,6194.TWO,2026-03,30.9500007629,2025,育富,5.658135422833637,N/A,0.33,-372.25,⚪ 中性觀察,82.05000000000001,N/A
-36.54,-13.1,336.21,📉 獲利侵蝕,1.72,-10.88,2063.TWO,2026-03,24.1499996185,2025,世鎧,5.962962868765432,2.75%,0.33,-372.75,⚪ 中性觀察,60.75,17.29%
133.33,60.25,507.12,⚠️ 獲利稀釋,2.44,28.57,2374.TW,2026-03,72.8000030518,2025,佳能,13.481482046629631,8.17%,0.73,-373.78999999999996,⚪ 中性觀察,80.99999999999999,21.67%
-58.06,-13.21,315.88,📉 獲利侵蝕,2.02,-50.73,3206.TWO,2026-03,36.8499984741,2025,志豐,7.551229195512294,4.13%,0.26,-373.94,⚪ 中性觀察,73.20000000000002,21.42%
-21.74,-5.94,352.87,📉 獲利侵蝕,3.49,19.85,6474.TWO,2026-03,37.75,2025,華豫寧,4.0854978354978355,N/A,0.9,-374.61,⚪ 中性觀察,138.6,N/A
23.33,-7.93,398.73,⚠️ 獲利稀釋,1.41,-9.62,1717.TW,2026-03,71.5,2025,長興,20.605187319884724,3.94%,0.37,-375.40000000000003,❌ 暫避觀望,52.050000000000004,21.29%
37.5,10.07,412.92,⚠️ 獲利稀釋,0.65,-34.34,2484.TW,2026-03,81.5,2025,希華,59.489051094890506,6.31%,0.33,-375.42,❌ 暫避觀望,20.55,21.81%
103.13,6.75,478.88,⚠️ 獲利稀釋,2.07,-11.69,8039.TW,2026-03,181.5,2025,台虹,40.333333333333336,N/A,0.65,-375.75,❌ 暫避觀望,67.5,N/A
70.24,5.01,446.0,⚠️ 獲利稀釋,6.58,12.1,3026.TW,2026-03,838.0,2025,禾伸堂,48.55156431054462,5.81%,2.86,-375.76,❌ 暫避觀望,258.9,17.62%
183.33,0.02,559.82,⚠️ 獲利稀釋,3.74,-53.89,3483.TWO,2026-03,84.0,2025,力致,9.84759671746776,2.40%,0.17,-376.49,⚪ 中性觀察,127.95000000000002,18.01%
-94.38,-2.38,283.66,📉 獲利侵蝕,0.97,-76.35,6835.TW,2026-03,32.9500007629,2025,圓裕,13.902953908396622,N/A,0.05,-378.04,⚪ 中性觀察,35.550000000000004,N/A
-4.8,-6.57,374.33,📉 獲利侵蝕,12.25,-27.39,5288.TW,2026-03,190.0,2025,豐祥-KY,6.375838926174497,N/A,3.59,-379.13,⚪ 中性觀察,446.99999999999994,N/A
233.33,237.84,612.53,⚠️ 獲利稀釋,0.92,160.13,8038.TWO,2026-03,38.5499992371,2025,長園科,18.4449757115311,N/A,0.24,-379.19999999999993,❌ 暫避觀望,31.350000000000005,N/A
-62.96,-11.42,316.24,📉 獲利侵蝕,4.03,15.99,8249.TW,2026-03,47.25,2025,菱光,4.596303501945526,N/A,0.37,-379.2,⚪ 中性觀察,154.2,N/A
82.43,2.49,461.95,⚠️ 獲利稀釋,5.98,-6.72,6753.TW,2026-03,156.0,2025,龍德造船,10.8408617095205,N/A,2.7,-379.52,⚪ 中性觀察,215.85000000000002,N/A
-11.76,-4.56,368.25,📉 獲利侵蝕,5.78,-3.34,2206.TW,2026-03,63.9000015259,2025,三陽工業,4.31465236501688,4.93%,1.37,-380.01,⚪ 中性觀察,222.15,18.31%
-53.45,-4.72,326.78,📉 獲利侵蝕,1.58,-22.93,2115.TW,2026-03,21.8999996185,2025,六暉-KY,4.792122454814004,6.19%,0.27,-380.22999999999996,⚪ 中性觀察,68.55000000000001,18.21%
1.47,-12.83,382.05,⚠️ 獲利稀釋,1.93,-53.88,8349.TWO,2026-03,40.0,2025,�矬�,9.132420091324201,N/A,0.61,-380.58,⚪ 中性觀察,65.7,N/A
-41.38,-4.54,339.61,📉 獲利侵蝕,5.1,-14.14,9910.TW,2026-03,66.8000030518,2025,豐泰,5.901060340265018,N/A,0.68,-380.99,⚪ 中性觀察,169.8,N/A
-48.1,10.54,335.22,📉 獲利侵蝕,2.15,-10.04,3444.TWO,2026-03,83.1999969482,2025,利機,15.378927347171903,4.42%,0.41,-383.32000000000005,❌ 暫避觀望,81.15,18.10%
-39.39,-2.31,344.48,📉 獲利侵蝕,0.74,-47.52,4720.TW,2026-03,22.3500003815,2025,德淵,12.41666687861111,3.03%,0.2,-383.87,⚪ 中性觀察,27.0,23.02%
350.0,-14.5,734.16,⚠️ 獲利稀釋,0.35,-72.09,8927.TWO,2026-03,21.0499992371,2025,北基,29.236110051527778,N/A,0.18,-384.15999999999997,❌ 暫避觀望,10.799999999999999,N/A
-322.22,42.33,62.97,📉 獲利侵蝕,0.25,180.65,6708.TWO,2026-03,39.7000007629,2025,天擎,283.57143402071426,N/A,-0.2,-385.19000000000005,❌ 暫避觀望,2.0999999999999996,N/A
-81.61,-26.56,304.43,📉 獲利侵蝕,4.9,-73.34,2609.TW,2026-03,50.2000007629,2025,陽明,4.1625207929436145,-1.94%,0.41,-386.04,⚪ 中性觀察,180.9,5.67%
85.0,12.58,471.2,⚠️ 獲利稀釋,1.86,-13.89,3015.TW,2026-03,61.0999984741,2025,全漢,14.51306377057007,-0.45%,0.37,-386.2,⚪ 中性觀察,63.15,17.44%
173.28,-10.43,559.52,⚠️ 獲利稀釋,1.43,457.5,2491.TW,2026-03,33.7999992371,2025,吉祥全,15.504586806009177,-66.51%,0.85,-386.24,❌ 暫避觀望,32.699999999999996,43.42%
-87.5,0.3,299.04,📉 獲利侵蝕,0.06,-97.61,6982.TWO,2026-03,51.2000007629,2025,大井泵浦,31.411043412822085,N/A,0.1,-386.54,❌ 暫避觀望,24.45,N/A
-17.98,70.72,371.35,📉 獲利侵蝕,6.42,248.27,3609.TWO,2026-03,27.6499996185,2025,三一東林,2.5744878601955308,-11.23%,-1.05,-389.33000000000004,⚪ 中性觀察,161.1,8.05%
150.0,4.75,540.0,🔄 轉虧為盈,-0.36,-190.0,3380.TW,2026-03,32.9000015259,2025,明泰,0.0,1.17%,0.1,-390.0,⚪ 數據不足,-15.3,18.44%
13.27,-0.31,403.57,⚠️ 獲利稀釋,4.77,4.58,3045.TW,2026-03,109.0,2025,台灣大,9.136630343671417,10.58%,1.37,-390.3,⚪ 中性觀察,178.95,19.71%
13.58,-10.76,404.06,⚠️ 獲利稀釋,1.12,-67.92,2065.TWO,2026-03,32.2000007629,2025,世豐,16.180904905979897,N/A,0.92,-390.48,❌ 暫避觀望,29.85,N/A
-58.33,6.19,332.87,📉 獲利侵蝕,0.57,-69.73,7743.TWO,2026-03,21.0,2025,金利食安,17.073170731707318,N/A,0.05,-391.2,❌ 暫避觀望,18.45,N/A
-63.64,8.46,327.76,📉 獲利侵蝕,0.16,-60.0,4729.TWO,2026-03,20.1000003815,2025,熒茂,52.89473784605263,N/A,0.04,-391.4,❌ 暫避觀望,5.7,N/A
-9.83,-4.4,381.69,📉 獲利侵蝕,7.5,10.62,3402.TWO,2026-03,158.0,2025,漢科,8.311415044713309,N/A,1.56,-391.52,⚪ 中性觀察,285.15000000000003,N/A
5.92,27.06,398.1,⚠️ 獲利稀釋,5.43,43.01,4979.TWO,2026-03,410.0,2025,華星光,31.611410948342332,N/A,1.62,-392.18,❌ 暫避觀望,194.54999999999998,N/A
-3.03,-10.11,389.42,📉 獲利侵蝕,-1.48,-410.42,2457.TW,2026-03,26.8999996185,2025,飛宏,0.0,-6.90%,-0.34,-392.45,⚪ 數據不足,-58.35,21.21%
-50.0,-13.43,342.65,📉 獲利侵蝕,1.3,-46.94,4535.TWO,2026-03,27.2000007629,2025,至興,9.158249415117844,N/A,0.29,-392.65,⚪ 中性觀察,44.550000000000004,N/A
-55.56,16.57,337.41,📉 獲利侵蝕,0.34,-74.05,3597.TWO,2026-03,26.75,2025,映興,62.20930232558139,8.41%,0.08,-392.97,❌ 暫避觀望,6.450000000000001,25.04%
-50.0,11.14,343.32,📉 獲利侵蝕,4.35,74.89,3605.TW,2026-03,85.8000030518,2025,宏致,8.117313439148534,5.06%,0.67,-393.32,⚪ 中性觀察,158.55,26.65%
14.29,-0.82,408.48,⚠️ 獲利稀釋,-3.68,-24.32,2939.TW,2026-03,18.7999992371,2025,永邑-KY,0.0,-46.94%,-0.3,-394.19,⚪ 數據不足,-148.5,8.14%
0.0,-31.37,394.41,📉 獲利侵蝕,-2.55,-121.74,8024.TWO,2026-03,17.2000007629,2025,佑華,0.0,N/A,-0.55,-394.41,⚪ 數據不足,-97.19999999999999,N/A
-466.67,-89.32,-71.35,🌑 雙重衰退,-0.43,-112.91,4113.TWO,2026-03,15.0,2025,聯上,0.0,-47.25%,-0.22,-395.32000000000005,⚪ 數據不足,-12.0,37.85%
-55.22,10.46,340.44,📉 獲利侵蝕,6.77,-17.06,6768.TW,2026-03,71.0,2025,志強-KY,4.0,N/A,1.2,-395.65999999999997,⚪ 中性觀察,266.25,N/A
-187.5,-7.81,208.18,📉 獲利侵蝕,2.78,55.31,6294.TWO,2026-03,27.6499996185,2025,智基,3.619109897709424,N/A,-0.07,-395.68,⚪ 中性觀察,114.60000000000001,N/A
-79.51,5.05,316.5,📉 獲利侵蝕,13.02,-14.96,6890.TW,2026-03,176.0,2025,來億-KY,5.856905158069884,N/A,0.75,-396.01,⚪ 中性觀察,450.75,N/A
-51.61,13.71,344.45,📉 獲利侵蝕,2.9,-2.36,6235.TW,2026-03,44.2000007629,2025,華孚,6.104972481063535,N/A,0.3,-396.06,⚪ 中性觀察,108.60000000000001,N/A
-22.58,-2.42,374.82,🔄 轉虧為盈,-0.19,67.24,4430.TWO,2026-03,16.7999992371,2025,耀億,0.0,N/A,0.24,-397.4,⚪ 數據不足,-9.9,N/A
259.52,-7.61,657.4,⚠️ 獲利稀釋,3.36,26.79,8086.TWO,2026-03,132.0,2025,宏捷科,16.879795396419436,N/A,1.51,-397.88,❌ 暫避觀望,117.30000000000001,N/A
73.33,28.87,471.97,⚠️ 獲利稀釋,3.51,3072.73,3189.TW,2026-03,845.0,2025,景碩,103.93603936039362,8.52%,1.17,-398.64000000000004,❌ 暫避觀望,121.94999999999999,22.14%
40.0,-12.57,438.93,⚠️ 獲利稀釋,1.23,-20.13,1709.TW,2026-03,0.0,2025,和益,0.0,8.28%,0.55,-398.93,⚪ 數據不足,0.0,17.58%
93.47,51.55,492.63,⚠️ 獲利稀釋,29.06,77.66,8210.TW,2026-03,1145.0,2025,勤誠,15.762665198237885,N/A,10.73,-399.15999999999997,❌ 暫避觀望,1089.6,N/A
186.96,191.86,586.98,🔄 轉虧為盈,-0.36,23.4,4950.TWO,2026-03,16.0,2025,金耘國際,0.0,N/A,0.2,-400.02,⚪ 數據不足,-11.850000000000001,N/A
-386.36,-23.56,14.56,📉 獲利侵蝕,-1.02,-276.79,6854.TW,2026-03,105.5,2025,錼創科技-KY創,0.0,N/A,-2.14,-400.92,⚪ 數據不足,-149.25000000000003,N/A
-66.67,28.81,334.65,📉 獲利侵蝕,-0.13,-44.44,4402.TWO,2026-03,16.2999992371,2025,郡都開發,0.0,-80.56%,-0.05,-401.32,⚪ 數據不足,-5.3999999999999995,15.04%
428.33,13.75,830.09,⚠️ 獲利稀釋,4.38,18.07,3037.TW,2026-03,936.0,2025,欣興,90.52224371373308,6.82%,3.28,-401.76000000000005,❌ 暫避觀望,155.1,15.77%
72.73,3.13,474.91,⚠️ 獲利稀釋,1.14,54.05,5276.TWO,2026-03,19.3500003815,2025,達輝-KY,6.084905780345912,N/A,0.57,-402.18,⚪ 中性觀察,47.699999999999996,N/A
154.9,-2.19,557.65,⚠️ 獲利稀釋,0.52,-68.29,2611.TW,2026-03,14.3500003815,2025,志信,17.0833337875,5.53%,0.28,-402.75,❌ 暫避觀望,12.6,37.12%
350.0,-8.11,752.81,⚠️ 獲利稀釋,0.11,1000.0,5488.TWO,2026-03,17.7000007629,2025,松普,40.22727446113636,N/A,0.09,-402.80999999999995,❌ 暫避觀望,6.6,N/A
4.44,-3.28,407.81,⚠️ 獲利稀釋,0.99,-74.48,3003.TW,2026-03,63.0999984741,2025,健和興,32.86458253859375,6.05%,0.47,-403.37,❌ 暫避觀望,28.799999999999997,21.28%
-53.75,3.73,349.69,📉 獲利侵蝕,1.36,-41.88,4566.TW,2026-03,67.1999969482,2025,時碩工業,29.217389977478256,3.55%,0.37,-403.44,❌ 暫避觀望,34.50000000000001,22.67%
0.44,13.2,403.93,⚠️ 獲利稀釋,18.44,5.99,6803.TWO,2026-03,0.0,2025,崑鼎,0.0,N/A,4.54,-403.49,⚪ 數據不足,0.0,N/A
8.33,17.93,412.13,⚠️ 獲利稀釋,0.72,10.77,6133.TW,2026-03,23.3500003815,2025,金橋,17.689394228409093,N/A,0.13,-403.8,❌ 暫避觀望,19.799999999999997,N/A
0.0,1.55,404.41,📉 獲利侵蝕,2.05,-10.78,6884.TWO,2026-03,32.75,2025,海柏特,6.880252100840337,N/A,0.42,-404.41,⚪ 中性觀察,71.39999999999999,N/A
820.0,-72.18,1224.69,⚠️ 獲利稀釋,1.23,-79.5,4907.TWO,2026-03,39.75,2025,富宇,6.703204047217539,N/A,2.76,-404.69000000000005,⚪ 中性觀察,88.94999999999999,N/A
17.65,-12.95,423.58,⚠️ 獲利稀釋,0.78,-19.59,1735.TW,2026-03,21.3999996185,2025,日勝化,18.1355928970339,1.24%,0.2,-405.93,❌ 暫避觀望,17.7,19.87%
8.68,75.17,414.73,⚠️ 獲利稀釋,13.77,39.39,6667.TWO,2026-03,258.5,2025,信紘科,7.57620164126612,N/A,3.63,-406.05,⚪ 中性觀察,511.79999999999995,N/A
8.82,9.49,414.88,⚠️ 獲利稀釋,-2.18,10.29,4743.TWO,2026-03,50.7000007629,2025,合一,0.0,-478.52%,-0.31,-406.06,⚪ 數據不足,-100.49999999999999,41.13%
-3.0,-5.52,404.8,📉 獲利侵蝕,9.4,-40.24,6176.TW,2026-03,88.1999969482,2025,瑞儀,3.7984494809732983,N/A,2.29,-407.8,⚪ 中性觀察,348.3,N/A
-121.43,-17.71,286.39,📉 獲利侵蝕,-0.27,-126.47,9950.TWO,2026-03,10.6000003815,2025,萬國通,0.0,N/A,-0.03,-407.82,⚪ 數據不足,-15.9,N/A
150.0,-15.76,558.67,⚠️ 獲利稀釋,0.28,-64.1,1776.TW,2026-03,18.75,2025,展宇,26.40845070422535,10.88%,0.35,-408.66999999999996,❌ 暫避觀望,10.65,22.50%
-48.08,-6.01,360.59,📉 獲利侵蝕,0.95,-64.42,2235.TWO,2026-03,27.7000007629,2025,謚源,14.65608505973545,1.41%,0.27,-408.66999999999996,⚪ 中性觀察,28.35,16.15%
2.12,28.28,410.79,⚠️ 獲利稀釋,14.79,-11.39,4441.TW,2026-03,0.0,2025,振大環球,0.0,9.90%,4.81,-408.67,⚪ 數據不足,0.0,24.81%
71.27,36.32,480.34,⚠️ 獲利稀釋,28.13,9.24,3443.TW,2026-03,4120.0,2025,創意,56.51577503429355,10.13%,12.28,-409.07,❌ 暫避觀望,1093.5,19.04%
110.77,50.27,520.84,🔄 轉虧為盈,-1.77,18.81,2208.TW,2026-03,21.5,2025,台船,0.0,7.19%,0.07,-410.07000000000005,⚪ 數據不足,-84.29999999999998,11.98%
11.36,12.02,421.47,⚠️ 獲利稀釋,1.63,-20.6,6548.TWO,2026-03,80.4000015259,2025,長科*,21.047120818298428,N/A,0.51,-410.11,❌ 暫避觀望,57.3,N/A
60.87,1.44,471.19,⚠️ 獲利稀釋,3.75,-40.13,7718.TWO,2026-03,47.25,2025,友鋮,5.713422007255139,N/A,1.5,-410.32,⚪ 中性觀察,124.05,N/A
15.93,10.44,426.7,⚠️ 獲利稀釋,1.98,-70.28,4912.TW,2026-03,87.0,2025,聯德控股-KY,11.182519280205655,9.53%,1.35,-410.77,⚪ 中性觀察,116.7,22.10%
-37.04,-11.81,374.73,📉 獲利侵蝕,0.9,-79.87,4119.TW,2026-03,46.0,2025,旭富,21.904761904761905,12.04%,0.17,-411.77000000000004,❌ 暫避觀望,31.5,28.02%
0.0,3.41,413.58,📉 獲利侵蝕,0.19,-42.42,1809.TW,2026-03,45.3499984741,2025,中釉,103.06817835022729,1.74%,0.05,-413.58,❌ 暫避觀望,6.6,21.38%
-14.45,-2.8,400.46,📉 獲利侵蝕,23.26,10.59,6414.TW,2026-03,394.5,2025,樺漢,7.099154219902825,N/A,5.15,-414.90999999999997,⚪ 中性觀察,833.55,N/A
-47.17,33.95,368.77,📉 獲利侵蝕,1.53,6.99,2427.TW,2026-03,25.7999992371,2025,三商電,6.8435011238992045,3.22%,0.28,-415.94,⚪ 中性觀察,56.55,16.95%
-9.21,-19.51,406.89,📉 獲利侵蝕,2.45,-14.34,9931.TW,2026-03,33.7000007629,2025,欣高,5.561056231501649,N/A,0.69,-416.09999999999997,⚪ 中性觀察,90.9,N/A
10.14,21.11,427.96,⚠️ 獲利稀釋,6.64,28.09,2301.TW,2026-03,216.0,2025,光寶科,13.391196528208308,10.49%,1.66,-417.82,⚪ 中性觀察,241.95,21.72%
200.0,84.7,617.94,⚠️ 獲利稀釋,4.94,151.41,6831.TW,2026-03,710.0,2025,邁科,75.61235356762514,N/A,0.66,-417.94000000000005,❌ 暫避觀望,140.85000000000002,N/A
-56.67,-3.54,361.34,📉 獲利侵蝕,1.8,-40.47,3338.TW,2026-03,67.0999984741,2025,泰碩,14.586956190021738,4.40%,0.27,-418.01,⚪ 中性觀察,69.00000000000001,21.43%
